Penalization,InitialReturnStd,StdWReturnMean,Bound,LearnableVariance,MeanEntropy,ReturnMeanIW,ReturnStepMaxmin,EpisodesSoFar,MinBehavPdf,Inner Iteration,EmpiricalD2Arithmetic,EpRewMean,MinTargetPdf,MeanIW,VarianceInitializer,InitialReturnMax,MinIW,InitialReturnMean,EmpiricalD2Harmonic,EpLenMean,ReturnStepMax,Iteration,InitialBound,EpThisIter,TimeElapsed,InitialReturnMin,WReturnMean,MaxIW,ESSRenyiArithmetic,DivergenceHarmonic,StdIW,ESSRenyiHarmonic,MeanD2-0,Weights,TimestepsSoFar
True,1581.0533,,-5039610400000.0,,0.4189424,16631082000.0,10.0,29100,-251.6367,1,1.0,3625.7728277491337,-251.6367,730.95654,-1,4999.123,0.04556187,3625.7727,1.0,363.27,10.0,291,-17088844.0,100,3104.1156916618347,9.982022,15645958.0,24312.719,100.0,12119054000000.0,3244.4812,100.0,1.0,[ 0.204  0.569 -3.31  -3.354],11542258
True,1196.34,,-1530031100000.0,,0.4189424,2980881000.0,10.0,29200,-254.01228,1,1.0,4456.655490415999,-254.01228,120.23256,-1,4999.5557,0.027085287,4456.6553,1.0,446.06,10.0,292,-22736148.0,100,3117.2202684879303,,21293008.0,1794.4102,100.0,1119701700000.0,331.1749,100.0,1.0,[ 0.178  0.621 -3.315 -3.332],11586864
True,1526.7175,,-6.1811153e+22,,0.4189424,59204410000000.0,10.0,29300,-241.4297,1,1.0,3986.6043090625626,-241.4297,2611711.2,-1,4999.3716,0.033851475,3986.6045,1.0,399.24,10.0,293,-19666910.0,100,3129.152722120285,349.67706,18223880.0,180090880.0,100.0,1.834819e+33,18220478.0,100.0,1.0,[ 0.185  0.56  -3.314 -3.344],11626788
True,700.37787,,-1009891300000.0,,0.4189424,22690350000.0,10.0,29400,-250.03735,1,1.0,4892.936922926777,-250.03735,908.53516,-1,4999.5327,0.03850065,4892.937,1.0,489.42,10.0,294,-25874488.0,100,3141.9657220840454,9.979567,24431362.0,85608.85,100.0,467966430000.0,8514.541,100.0,1.0,[ 0.068  0.546 -3.345 -3.316],11675730
True,698.477,,-8.1943637e+21,,0.4189424,215062670000000.0,10.0,29500,-275.06418,1,1.0,4899.318958474688,-275.06418,8608543.0,-1,4999.5186,0.03225304,4899.319,1.0,490.04,10.0,295,-25934314.0,100,3155.082447052002,9.979919,24491194.0,715279300.0,100.0,3.2243263e+31,71502140.0,100.0,1.0,[ 0.067  0.607 -3.343 -3.302],11724734
True,870.2671,,-1.063647e+17,,0.4189424,9594963000.0,10.0,29600,-250.3646,1,1.0,4817.351598884153,-250.3646,384.43094,-1,4999.4844,0.04362163,4817.3516,1.0,481.88,10.0,296,-25407338.0,100,3167.989387989044,,23964240.0,11766.194,100.0,5.4326956e+21,1385.7303,100.0,1.0,[ 0.014  0.517 -3.353 -3.369],11772922
True,1408.8489,,-96097845000.0,,0.4189424,377588700.0,10.0,29700,-225.9597,1,1.0,3754.020143483089,-225.9597,32.885796,-1,4999.552,0.13831654,3754.0203,1.0,376.05,10.0,297,-17520652.0,100,3179.9662368297577,409.68762,16077521.0,564.9292,100.0,4399514000.0,82.96139,100.0,1.0,[-0.03   0.483 -3.348 -3.398],11810527
True,641.68164,,-3166363200000000.0,,0.4189424,362448600000.0,10.0,29800,-251.52237,1,1.0,4813.680760194741,-251.52237,18331.943,-1,4999.537,0.10819216,4813.6807,1.0,481.55,10.0,298,-25026406.0,100,3191.9948840141296,1439.7329,23583278.0,1084276.4,100.0,4.813091e+18,125317.69,100.0,1.0,[ 1.169e-03  4.864e-01 -3.348e+00 -3.394e+00],11858682
True,938.05896,,-76520040000.0,,0.4189424,805595970.0,10.0,29900,-241.29933,1,1.0,4807.791294987613,-241.29933,32.29059,-1,4999.592,0.015056841,4807.791,1.0,480.91,10.0,299,-25437970.0,100,3205.779757976532,,23994812.0,957.2597,100.0,2752584200.0,118.11739,100.0,1.0,[ 0.044  0.511 -3.352 -3.356],11906773
True,803.83307,,-132626290000000.0,,0.4189424,1986455300.0,10.0,30000,-242.21585,1,1.0,4787.946336803902,-242.21585,79.522446,-1,4999.5684,0.027662516,4787.947,1.0,478.97,10.0,300,-25013720.0,100,3218.87389421463,,23570576.0,1504.2814,100.0,8445734300000000.0,235.67557,100.0,1.0,[ 0.006  0.534 -3.352 -3.312],11954670
True,945.6448,,-35789672000.0,,0.4189424,674370240.0,10.0,30100,-248.21167,1,1.0,4579.249218062079,-248.21167,34.13119,-1,4999.5435,0.19565974,4579.2495,1.0,458.27,10.0,301,-23306898.0,100,3231.7134325504303,,21863766.0,1448.155,100.0,592096830.0,148.88536,100.0,1.0,[-0.03   0.583 -3.353 -3.3  ],12000497
True,523.82404,,-1.7444994e+22,,0.4189424,61690510000.0,10.0,30200,-270.26086,1,1.0,4926.264252031872,-270.26086,2469.327,-1,4999.5615,0.14580187,4926.264,1.0,492.74,10.0,302,-25985614.0,100,3244.9630353450775,9.9805,24542470.0,98405.96,100.0,1.461286e+32,12669.536,100.0,1.0,[ 8.838e-04  5.856e-01 -3.353e+00 -3.305e+00],12049771
True,1209.6752,,-511773000000.0,,0.4189424,3093139500.0,10.0,30300,-237.65773,1,1.0,3627.6907903419237,-237.65773,339.4709,-1,4999.5723,0.04330859,3627.691,1.0,363.57,10.0,303,-16066599.0,100,3255.59410738945,9.979785,14623455.0,12224.084,100.0,124245025000.0,1297.8463,100.0,1.0,[-0.057  0.609 -3.354 -3.299],12086128
True,919.68475,,-885390460000000.0,,0.4189424,15558639000.0,10.0,30400,-250.90762,1,1.0,4608.259281687037,-250.90762,971.05554,-1,4999.596,0.11141553,4608.2593,1.0,461.14,10.0,304,-23525036.0,100,3269.4192037582397,,22081872.0,30264.13,100.0,3.763881e+17,3758.322,100.0,1.0,[-0.024  0.653 -3.352 -3.269],12132242
True,496.4212,,-2.5795756e+23,,0.4189424,1094418040000.0,10.0,30500,-247.41068,1,1.0,4949.307724205128,-247.41068,43790.93,-1,4999.59,0.10916724,4949.3076,1.0,495.02,10.0,305,-26185242.0,100,3283.399390935898,9.9794,24742082.0,1962652.0,100.0,3.1950695e+34,254217.16,100.0,1.0,[ 0.013  0.656 -3.345 -3.318],12181744
True,699.1824,,-15153970000.0,,0.4189424,157675940.0,10.0,30600,-245.4785,1,1.0,4899.264368372365,-245.4785,6.3303967,-1,4999.501,0.2149033,4899.264,1.0,490.03,10.0,306,-25934752.0,100,3296.452574491501,,24491644.0,79.30419,100.0,107989770.0,10.955454,100.0,1.0,[ 0.073  0.663 -3.339 -3.334],12230747
True,0.23016223,,-22238409000.0,,0.4189424,417438100.0,10.0,30700,-245.56406,1,1.0,4999.216230950947,-245.56406,16.705801,-1,4999.5527,0.1202522,4999.2163,1.0,500.0,10.0,307,-26435306.0,100,3309.9044682979584,4998.3926,24992164.0,575.8078,100.0,228636100.0,65.29098,100.0,1.0,[ 0.015  0.648 -3.355 -3.329],12280747
True,688.8703,,-1.1572642e+20,,0.4189424,2144998400000.0,10.0,30800,-251.65247,1,1.0,4810.017436865732,-251.65247,85837.28,-1,4999.576,0.026347468,4810.0176,1.0,481.2,10.0,308,-25053962.0,100,3322.8794107437134,9.98039,23610808.0,8241415.0,100.0,6.4306306e+27,819825.8,100.0,1.0,[-0.017  0.693 -3.326 -3.339],12328867
True,1343.8107,,-6.951887e+19,,0.4189424,101633655000.0,10.0,30900,-239.63919,1,1.0,3569.7298574298243,-239.63919,8975.742,-1,4999.5586,0.07803259,3569.73,1.0,357.8,10.0,309,-15991934.0,100,3333.1282143592834,,14548798.0,171008.58,100.0,2.3205983e+27,24369.154,100.0,1.0,[-0.074  0.715 -3.33  -3.329],12364647
True,524.30853,,-31169706000.0,,0.4189424,1957024900.0,10.0,31000,-255.47163,1,1.0,4924.696685292053,-255.47163,88.64753,-1,4999.559,0.12380465,4924.697,1.0,492.57,10.0,310,-25970680.0,100,3347.739237546921,,24527536.0,5853.5566,100.0,409767170.0,610.88763,100.0,1.0,[-0.016  0.736 -3.333 -3.337],12413904
True,0.1808884,,-10318409000000.0,,0.4189424,365703600.0,10.0,31100,-250.22285,1,1.0,4999.263403698588,-250.22285,14.633457,-1,4999.6206,0.037931528,4999.263,1.0,500.0,10.0,311,-26435814.0,100,3361.963796377182,4998.5513,24992634.0,281.84503,100.0,51117280000000.0,35.750698,100.0,1.0,[ 0.015  0.738 -3.333 -3.34 ],12463904
True,627.5776,,-291612700000.0,,0.4189424,1080569600.0,10.0,31200,-254.97389,1,1.0,4810.725829086926,-254.97389,74.44443,-1,4999.5747,0.17393312,4810.726,1.0,481.31,10.0,312,-24980090.0,100,3375.788726568222,,23536938.0,1849.3943,100.0,40530063000.0,281.5722,100.0,1.0,[-0.032  0.779 -3.337 -3.337],12512035
True,681.52203,,-1.1662721e+23,,0.4189424,3020999400.0,10.0,31300,-236.26764,1,1.0,4894.419663809547,-236.26764,120.961464,-1,4999.588,0.039668284,4894.42,1.0,489.54,10.0,313,-25862974.0,100,3389.093377351761,,24419814.0,5410.0215,100.0,6.531067e+33,566.80707,100.0,1.0,[-1.372e-03  7.857e-01 -3.335e+00 -3.333e+00],12560989
True,1049.2643,,-1.31385206e+17,,0.4189424,356304320000.0,10.0,31400,-247.26466,1,1.0,4406.609137914762,-247.26466,27440.27,-1,4999.575,0.04238805,4406.609,1.0,441.16,10.0,314,-21962308.0,100,3401.5203626155853,,20519158.0,926440.6,100.0,8.288566e+21,137062.89,100.0,1.0,[-0.061  0.802 -3.338 -3.341],12605105
True,171.11101,,-772596400000000.0,,0.4189424,399849460000.0,10.0,31500,-248.93434,1,1.0,4982.110288366184,-248.93434,21473.98,-1,4999.614,0.09740995,4982.11,1.0,498.29,10.0,315,-26293876.0,100,3415.633088350296,3279.5781,24850700.0,1009238.9,100.0,2.8630645e+17,138107.92,100.0,1.0,[-0.013  0.827 -3.333 -3.31 ],12654934
True,0.20701052,,-131425590000000.0,,0.4189424,179291550000.0,10.0,31600,-246.06377,1,1.0,4999.248416078948,-246.06377,7174.2476,-1,4999.586,0.018960582,4999.2485,1.0,500.0,10.0,316,-26435644.0,100,3428.373306274414,4998.648,24992482.0,176943.83,100.0,8271022000000000.0,27040.78,100.0,1.0,[ 0.038  0.797 -3.325 -3.328],12704934
True,979.1419,,-6.7092116e+21,,0.4189424,4795717400000.0,10.0,31700,-239.58096,1,1.0,4799.28885201722,-239.58096,191924.42,-1,4999.5474,0.069952235,4799.2886,1.0,480.05,10.0,317,-25435028.0,100,3440.888288497925,,23991892.0,6342675.5,100.0,2.1614315e+31,917784.6,100.0,1.0,[ 0.031  0.733 -3.325 -3.435],12752939
True,861.7635,,-103275450000.0,,0.4189424,6664396000.0,10.0,31800,-241.13144,1,1.0,4811.948110064298,-241.13144,396.05438,-1,4999.5107,0.1819802,4811.948,1.0,481.38,10.0,318,-25340594.0,100,3454.028959751129,,23897482.0,37174.43,100.0,4481927000.0,3696.9941,100.0,1.0,[-0.01   0.626 -3.338 -3.485],12801077
True,727.822,,-2.7233691e+20,,0.4189424,56167770000000.0,10.0,31900,-240.39775,1,1.0,4877.697929378932,-240.39775,2248959.8,-1,4999.5215,0.04236219,4877.6978,1.0,487.89,10.0,319,-25764780.0,100,3467.5275864601135,9.98068,24321660.0,221549360.0,100.0,3.561396e+28,22042200.0,100.0,1.0,[ 0.021  0.624 -3.337 -3.484],12849866
True,787.5439,,-7.464619e+23,,0.4189424,92437220000000.0,10.0,32000,-253.4181,1,1.0,4861.419093767952,-253.4181,3699212.8,-1,4999.4077,0.0011627964,4861.419,1.0,486.29,10.0,320,-25696674.0,100,3480.850852251053,,24253622.0,272893220.0,100.0,2.6758533e+35,27374750.0,100.0,1.0,[ 0.084  0.628 -3.336 -3.484],12898495
True,1170.6047,,-1.34538e+21,,0.4189424,6391424000000.0,10.0,32100,-258.95117,1,1.0,4649.099641250544,-258.95117,361662.1,-1,4999.5454,0.070804894,4649.0996,1.0,465.13,10.0,321,-24427576.0,100,3492.9312584400177,,22984444.0,13773371.0,100.0,8.691386e+29,1759341.1,100.0,1.0,[ 0.144  0.694 -3.323 -3.398],12945008
True,852.2061,,-1.2481353e+19,,0.4189424,1959246500000000.0,10.0,32200,-253.66893,1,1.0,4849.17375295498,-253.66893,78418200.0,-1,4999.5176,0.010255973,4849.174,1.0,485.04,10.0,322,-25683860.0,100,3506.149245262146,,24240742.0,7827780600.0,100.0,7.4781786e+25,778841100.0,100.0,1.0,[ 0.045  0.636 -3.335 -3.446],12993512
True,1073.4496,,-2.1304595e+20,,0.4189424,156563370000000.0,10.0,32300,-252.9524,1,1.0,4752.94424777685,-252.9524,6265107.0,-1,4999.495,0.08726178,4752.9443,1.0,475.43,10.0,323,-25185878.0,100,3520.007610797882,,23742772.0,418021630.0,100.0,2.1795284e+28,43405000.0,100.0,1.0,[ 0.076  0.712 -3.325 -3.352],13041055
True,1296.8243,,-3.2475313e+18,,0.4189424,7815688600000.0,10.0,32400,-240.51419,1,1.0,4483.528970812207,-240.51419,315540.88,-1,4999.457,0.053480603,4483.5293,1.0,448.64,10.0,324,-23226870.0,100,3533.003747701645,9.980087,21783786.0,24262076.0,100.0,5.0644763e+24,2440489.2,100.0,1.0,[ 0.189  0.725 -3.319 -3.302],13085919
True,1136.29,,-3.1015116e+19,,0.4189424,33727485000000.0,10.0,32500,-253.70921,1,1.0,4650.60777567465,-253.70921,1355128.8,-1,4999.5596,0.11058223,4650.608,1.0,465.27,10.0,325,-24362450.0,100,3546.2446241378784,9.9794235,22919304.0,108894480.0,100.0,4.6189175e+26,10880882.0,100.0,1.0,[ 0.224  0.786 -3.305 -3.2  ],13132446
True,758.0181,,-44716370000000.0,,0.4189424,36126480000.0,10.0,32600,-258.06607,1,1.0,4867.464847309336,-258.06607,1446.1824,-1,4999.557,0.03983083,4867.465,1.0,486.86,10.0,326,-25709954.0,100,3559.071669101715,,24266806.0,68299.164,100.0,958575160000000.0,7097.7466,100.0,1.0,[ 0.153  0.882 -3.324 -3.167],13181132
True,305.2434,,-1.131443e+17,,0.4189424,881946660000.0,10.0,32700,-240.83975,1,1.0,4955.501846837907,-240.83975,84390.81,-1,4999.5312,0.013586957,4955.502,1.0,495.67,10.0,327,-26093304.0,100,3573.941685438156,2678.8735,24650172.0,7583548.0,100.0,6.146992e+21,754273.06,100.0,1.0,[ 0.189  0.826 -3.337 -3.272],13230699
True,470.57764,,-1.1419922e+16,,0.4189424,39938650000.0,10.0,32800,-263.32074,1,1.0,4951.949071849969,-263.32074,1598.144,-1,4999.6226,0.0068545053,4951.949,1.0,495.28,10.0,328,-26186424.0,100,3587.8027925491333,269.7611,24743242.0,44532.723,100.0,6.2617486e+19,5740.945,100.0,1.0,[ 0.115  0.909 -3.358 -3.22 ],13280227
True,466.59933,,-1.3986528e+16,,0.4189424,183331720000.0,10.0,32900,-242.20909,1,1.0,4952.31065879949,-242.20909,7336.85,-1,4999.595,0.018312844,4952.3105,1.0,495.32,10.0,329,-26186266.0,100,3601.450867176056,309.70642,24743094.0,456457.12,100.0,9.392696e+19,46413.527,100.0,1.0,[ 0.161  0.998 -3.353 -3.146],13329759
True,463.6033,,-3.443242e+17,,0.4189424,68229628000.0,10.0,33000,-251.5015,1,1.0,4952.545757622009,-251.5015,2730.3462,-1,4999.6055,0.14371675,4952.5454,1.0,495.35,10.0,330,-26185812.0,100,3614.3742685317993,339.75183,24742636.0,112609.72,100.0,5.6926346e+22,12507.46,100.0,1.0,[ 0.156  0.89  -3.354 -3.207],13379294
True,931.99005,,-1993279400000000.0,,0.4189424,175883390000.0,10.0,33100,-270.23135,1,1.0,4809.288160793256,-270.23135,7041.7363,-1,4999.6094,0.06888034,4809.288,1.0,481.05,10.0,331,-25441032.0,100,3627.7476608753204,9.979736,23997858.0,662582.4,100.0,1.9073775e+18,65908.484,100.0,1.0,[ 0.124  0.772 -3.351 -3.235],13427399
True,851.68567,,-9.8812514e+23,,0.4189424,8649417000.0,10.0,33200,-268.26807,1,1.0,4849.541462622988,-268.26807,346.08292,-1,4999.5625,0.11215923,4849.541,1.0,485.05,10.0,332,-25686566.0,100,3641.1863555908203,,24243420.0,32761.299,100.0,4.6883194e+35,3258.1304,100.0,1.0,[ 0.004  0.75  -3.366 -3.258],13475904
True,775.88055,,-39255670000.0,,0.4189424,400306270.0,10.0,33300,-255.77155,1,1.0,4435.426172725694,-255.77155,24.433538,-1,4999.59,0.09939183,4435.4263,1.0,444.11,10.0,333,-21718154.0,100,3652.5549297332764,1829.7708,20274994.0,319.2651,100.0,724912700.0,49.829155,100.0,1.0,[-0.05   0.724 -3.368 -3.275],13520315
True,568.4031,,-8.6033395e+21,,0.4189424,27339797000000.0,10.0,33400,-245.86499,1,1.0,4879.531948588346,-245.86499,1135966.8,-1,4999.593,0.018719109,4879.5317,1.0,488.11,10.0,334,-25576076.0,100,3666.146299600601,9.979243,24132914.0,38331860.0,100.0,3.5539953e+31,5474740.5,100.0,1.0,[-0.02   0.723 -3.368 -3.283],13569126
True,698.48724,,-1.2849151e+22,,0.4189424,2873949700000000.0,10.0,33500,-266.88345,1,1.0,4899.391595547324,-266.88345,114994140.0,-1,4999.5366,0.23320416,4899.3916,1.0,490.04,10.0,335,-25935052.0,100,3679.786122560501,9.981157,24491922.0,11466426000.0,100.0,7.927768e+31,1140866000.0,100.0,1.0,[ 0.026  0.664 -3.349 -3.381],13618130
True,698.48157,,-8.107744e+16,,0.4189424,84014510000.0,10.0,33600,-250.55466,1,1.0,4899.350570452868,-250.55466,3362.4585,-1,4999.58,0.12431576,4899.3506,1.0,490.04,10.0,336,-25934668.0,100,3693.1258199214935,9.979816,24491512.0,147666.25,100.0,3.1563582e+21,17943.547,100.0,1.0,[ 0.081  0.713 -3.335 -3.281],13667134
True,0.2344777,,-8.960371e+17,,0.4189424,45855273000.0,10.0,33700,-257.18784,1,1.0,4999.210514091921,-257.18784,1835.1722,-1,4999.589,0.13435587,4999.2104,1.0,500.0,10.0,337,-26435266.0,100,3706.8043851852417,4998.546,24992104.0,134115.62,100.0,3.8551033e+23,13495.812,100.0,1.0,[ 0.069  0.835 -3.338 -3.308],13717134
True,537.3066,,-236326780000000.0,,0.4189424,302379200000.0,10.0,33800,-242.94844,1,1.0,4894.183548347371,-242.94844,12915.871,-1,4999.626,0.0042742817,4894.1836,1.0,489.58,10.0,338,-25684916.0,100,3718.8837060928345,,24241732.0,565855.4,100.0,2.6747613e+16,68900.625,100.0,1.0,[-0.042  0.891 -3.333 -3.314],13766092
True,548.05396,,-5.835583e+18,,0.4189424,2359968700000.0,10.0,33900,-239.23218,1,1.0,4897.116548012784,-239.23218,160003.28,-1,4999.6343,0.14350201,4897.116,1.0,489.85,10.0,339,-25725304.0,100,3731.498753786087,,24282114.0,14577132.0,100.0,1.6350709e+25,1450957.4,100.0,1.0,[-0.055  0.995 -3.356 -3.25 ],13815077
True,496.4325,,-30842400000000.0,,0.4189424,18716676000.0,10.0,34000,-262.45694,1,1.0,4949.421080467711,-262.45694,748.88635,-1,4999.579,0.051474184,4949.4214,1.0,495.02,10.0,340,-26186372.0,100,3744.388245820999,9.98053,24743214.0,18769.074,100.0,456201260000000.0,2664.8494,100.0,1.0,[-2.493e-03  9.827e-01 -3.359e+00 -3.281e+00],13864579
True,496.4262,,-4319967200000000.0,,0.4189424,6728481000000.0,10.0,34100,-248.05087,1,1.0,4949.357901598782,-248.05087,269244.88,-1,4999.5674,0.044575755,4949.358,1.0,495.02,10.0,341,-26185734.0,100,3758.0132105350494,9.979899,24742584.0,26594684.0,100.0,8.933025e+18,2645879.5,100.0,1.0,[ 0.029  0.943 -3.346 -3.394],13914081
True,979.1812,,-3.8414356e+17,,0.4189424,352126470000.0,10.0,34200,-243.8725,1,1.0,4799.481371344698,-243.8725,14089.18,-1,4999.554,0.03296051,4799.4814,1.0,480.05,10.0,342,-25436960.0,100,3771.2674357891083,,23993818.0,646345.44,100.0,7.0856952e+22,73500.555,100.0,1.0,[-0.026  1.048 -3.353 -3.355],13962086
True,699.8953,,-1574984600000000.0,,0.4189424,58194540000.0,10.0,34300,-254.17613,1,1.0,4899.2671728533805,-254.17613,2329.0518,-1,4999.625,0.08329118,4899.267,1.0,490.02,10.0,343,-25935856.0,100,3783.8839304447174,,24492674.0,170628.03,100.0,1.1909459e+18,17098.467,100.0,1.0,[ 0.019  0.99  -3.357 -3.457],14011088
True,1086.1005,,-7.378019e+17,,0.4189424,171529420000.0,10.0,34400,-269.91333,1,1.0,4750.164964844077,-269.91333,6862.467,-1,4999.63,0.16166894,4750.165,1.0,475.13,10.0,344,-25186870.0,100,3797.7669262886047,9.979548,23743682.0,659013.0,100.0,2.6136608e+23,65564.14,100.0,1.0,[-0.014  1.111 -3.359 -3.448],14058601
True,699.89233,,-6521905000000000.0,,0.4189424,32525058000.0,10.0,34500,-254.19704,1,1.0,4899.245749639675,-254.19704,1301.4357,-1,4999.5425,0.039151132,4899.2456,1.0,490.02,10.0,345,-25935594.0,100,3811.6723914146423,,24492458.0,40475.797,100.0,2.042419e+19,4528.593,100.0,1.0,[ 0.044  1.125 -3.36  -3.427],14107603
True,0.23185891,,-397482140000000.0,,0.4189424,14061373000.0,10.0,34600,-237.1006,1,1.0,4999.170929734444,-237.1006,562.8229,-1,4999.574,0.11197114,4999.171,1.0,500.0,10.0,346,-26434862.0,100,3826.0872395038605,4998.333,24991710.0,53435.496,100.0,7.5856664e+16,5314.318,100.0,1.0,[ 0.084  1.023 -3.349 -3.486],14157603
True,0.18691227,,-463301780000000.0,,0.4189424,164999450000.0,10.0,34700,-247.53102,1,1.0,4999.291886287476,-247.53102,6602.154,-1,4999.569,0.038974702,4999.292,1.0,500.0,10.0,347,-26436068.0,100,3841.9957246780396,4998.6973,24992916.0,310612.44,100.0,1.0299346e+17,39761.555,100.0,1.0,[-0.019  1.078 -3.375 -3.521],14207603
True,506.08832,,-7574640000000000.0,,0.4189424,129319440000.0,10.0,34800,-262.70993,1,1.0,4939.11071200899,-262.70993,5528.0137,-1,4999.6006,0.05822119,4939.111,1.0,493.99,10.0,348,-26094110.0,100,3856.9124619960785,9.979525,24650940.0,419303.4,100.0,2.7547943e+19,42699.23,100.0,1.0,[-0.056  1.125 -3.421 -3.421],14257002
True,0.14995304,,-120501610000000.0,,0.4189424,255629220.0,10.0,34900,-246.2824,1,1.0,4999.364562931154,-246.2824,10.228197,-1,4999.631,0.18330677,4999.3647,1.0,500.0,10.0,349,-26436832.0,100,3871.0342848300934,4998.9375,24993644.0,256.64633,100.0,6971936000000000.0,29.710207,100.0,1.0,[-0.006  1.124 -3.426 -3.383],14307002
True,718.9785,,-689542840000000.0,,0.4189424,15068931000.0,10.0,35000,-246.13069,1,1.0,4848.524632458994,-246.13069,907.5248,-1,4999.62,0.065379985,4848.525,1.0,485.03,10.0,350,-25468304.0,100,3885.8152298927307,,24025120.0,77475.805,100.0,2.2828462e+17,7721.9697,100.0,1.0,[-0.062  1.096 -3.429 -3.381],14355505
True,697.12006,,-3785473700000.0,,0.4189424,1446365300.0,10.0,35100,-268.32758,1,1.0,4899.792347753422,-268.32758,57.893814,-1,4999.628,0.14763314,4899.792,1.0,490.06,10.0,351,-25937128.0,100,3901.583403110504,9.980248,24493940.0,2255.5076,100.0,6875100000000.0,248.10748,100.0,1.0,[-0.023  1.074 -3.432 -3.424],14404511
True,0.1638533,,-3.6423934e+18,,0.4189424,25490653000.0,10.0,35200,-245.99023,1,1.0,4999.353504653403,-245.99023,1019.96967,-1,4999.607,0.02629285,4999.3535,1.0,500.0,10.0,352,-26436710.0,100,3916.334820985794,4998.708,24993534.0,28909.098,100.0,6.3701767e+24,3650.984,100.0,1.0,[ 0.032  1.096 -3.436 -3.402],14454511
True,703.3246,,-1.0200499e+20,,0.4189424,1583509400000.0,10.0,35300,-255.3947,1,1.0,4890.8271396133305,-255.3947,69844.51,-1,4999.607,0.039709464,4890.827,1.0,489.17,10.0,353,-25858032.0,100,3930.906272649765,,24414856.0,2358324.5,100.0,4.99598e+27,361273.4,100.0,1.0,[-0.053  1.155 -3.444 -3.333],14503428
True,496.44034,,-2.3122529e+23,,0.4189424,43022275000.0,10.0,35400,-247.88687,1,1.0,4949.498173784776,-247.88687,1721.3774,-1,4999.6445,0.027338568,4949.498,1.0,495.02,10.0,354,-26187182.0,100,3945.093726158142,9.979309,24743984.0,110907.87,100.0,2.5670563e+34,11342.226,100.0,1.0,[ 0.006  1.171 -3.442 -3.318],14552930
True,905.85596,,-16737384000000.0,,0.4189424,63776334000.0,10.0,35500,-253.81998,1,1.0,4692.186910665517,-253.81998,3184.0532,-1,4999.6685,0.102203205,4692.187,1.0,469.53,10.0,355,-24280402.0,100,3959.348657131195,,22837192.0,206068.1,100.0,133479790000000.0,21238.295,100.0,1.0,[-0.092  1.212 -3.432 -3.252],14599883
True,124.38414,,-6096139000000000.0,,0.4189424,3350332700.0,10.0,35600,-243.62207,1,1.0,4986.942694084295,-243.62207,134.0643,-1,4999.7,0.15796246,4986.9424,1.0,498.76,10.0,356,-26328302.0,100,3973.9080884456635,3749.337,24885070.0,7570.674,100.0,1.7842459e+19,769.0096,100.0,1.0,[-0.048  1.175 -3.435 -3.276],14649759
True,663.65906,,-4.3547054e+18,,0.4189424,2484501500000.0,10.0,35700,-242.90372,1,1.0,4728.176838842975,-242.90372,179524.62,-1,4999.675,0.10498831,4728.1772,1.0,473.17,10.0,357,-24239314.0,100,3988.196538209915,19.959583,22796100.0,9329631.0,100.0,9.104818e+24,1100820.0,100.0,1.0,[-0.1    1.179 -3.441 -3.242],14697076
True,497.42014,,-13028245000000.0,,0.4189424,19802802000.0,10.0,35800,-269.05655,1,1.0,4948.631711878599,-269.05655,792.3732,-1,4999.6255,0.013836766,4948.632,1.0,494.94,10.0,358,-26179570.0,100,4002.376297712326,,24736382.0,31245.791,100.0,81249740000000.0,3464.4758,100.0,1.0,[-0.042  1.166 -3.439 -3.263],14746570
True,496.4455,,-6670041000000.0,,0.4189424,354390080000.0,10.0,35900,-241.26846,1,1.0,4949.551240183845,-241.26846,14179.09,-1,4999.6396,0.090668686,4949.552,1.0,495.02,10.0,359,-26187710.0,100,4015.8669941425323,9.981215,24744514.0,1415458.1,100.0,19151496000000.0,140833.89,100.0,1.0,[-0.046  1.247 -3.44  -3.168],14796072
True,0.12284475,,-2895035500000.0,,0.4189424,61659283000.0,10.0,36000,-241.62592,1,1.0,4999.436810066132,-241.62592,2467.0132,-1,4999.616,0.04922806,4999.4365,1.0,500.0,10.0,360,-26437552.0,100,4031.039571046829,4999.082,24994368.0,126792.24,100.0,3854633500000.0,13544.592,100.0,1.0,[-0.005  1.28  -3.436 -3.133],14846072
True,979.2057,,-2.1882785e+20,,0.4189424,7266460000.0,10.0,36100,-245.32146,1,1.0,4799.6021091395205,-245.32146,290.7669,-1,4999.6846,0.021177247,4799.602,1.0,480.05,10.0,361,-25438248.0,100,4046.09366607666,,23995022.0,7203.7334,100.0,2.29909e+28,855.5223,100.0,1.0,[-0.008  1.356 -3.44  -3.035],14894077
True,524.7554,,-20388073000000.0,,0.4189424,23948827000.0,10.0,36200,-246.84134,1,1.0,4908.605151788576,-246.84134,958.4348,-1,4999.6787,0.0348058,4908.605,1.0,491.0,10.0,362,-25812994.0,100,4060.952155351639,,24369772.0,33968.773,100.0,199106000000000.0,3727.2266,100.0,1.0,[-0.085  1.293 -3.457 -3.108],14943177
True,634.967,,-2.585361e+20,,0.4189424,1031787450000.0,10.0,36300,-246.77423,1,1.0,4768.202033997783,-246.77423,73049.81,-1,4999.6494,0.1127495,4768.202,1.0,477.14,10.0,363,-24582134.0,100,4074.385322332382,9.98044,23138932.0,2761792.2,100.0,3.209264e+28,339566.7,100.0,1.0,[-0.1    1.213 -3.467 -3.203],14990891
