StdIW,TimeElapsed,MaxIW,MinIW,VarianceInitializer,EpThisIter,ReturnMeanIW,EmpiricalD2Harmonic,ESSRenyiArithmetic,InitialReturnMin,EpRewMean,Iteration,InitialReturnStd,InitialBound,ReturnStepMax,Inner Iteration,MeanD2-0,EpisodesSoFar,MinBehavPdf,Bound,MeanIW,InitialReturnMean,Weights,StdWReturnMean,EpLenMean,TimestepsSoFar,WReturnMean,MeanEntropy,MinTargetPdf,InitialReturnMax,DivergenceHarmonic,LearnableVariance,EmpiricalD2Arithmetic,ESSRenyiHarmonic,Penalization,ReturnStepMaxmin
6.6549625,4158.721853494644,57.351234,0.0026684178,-1,100,93041330.0,1.0,100.0,,4849.5132783372355,365,852.8505,-25688374.0,10.0,1,1.0,36500,-254.89081,-59641535000000.0,3.7534082,4849.513,[-0.047  1.334 -3.567 -2.416],,485.03,14940427,24245134.0,0.4189424,-254.89081,4999.703,1707814400000000.0,,1.0,100.0,True,10.0
64143.285,4173.236063718796,643295.3,0.18554112,-1,100,190346130000.0,1.0,100.0,,4855.825284518901,366,721.8645,-25543358.0,10.0,1,1.0,36600,-245.71881,-4.1144448e+18,7664.3364,4855.825,[-0.104  1.311 -3.571 -2.427],,485.76,14989003,24100128.0,0.4189424,-245.71881,4999.6855,8.1277986e+24,,1.0,100.0,True,10.0
47362030.0,4187.167556524277,377823970.0,0.18014571,-1,100,178668340000000.0,1.0,100.0,,4374.704358606009,367,911.1423,-21411470.0,10.0,1,1.0,36700,-250.05363,-7.3233443e+22,9343450.0,4374.7046,[-0.165  1.298 -3.572 -2.426],,438.03,15032806,19968218.0,0.4189424,-250.05363,4999.731,2.57486e+33,,1.0,100.0,True,10.0
26853.156,4199.779565572739,248269.89,0.00955991,-1,100,85635860000.0,1.0,100.0,9.980182,3706.5565222102746,368,834.202,-15877648.0,10.0,1,1.0,36800,-221.9185,-5096095600000.0,5227.333,3706.5566,[-0.244  1.335 -3.614 -2.347],,371.59,15069965,14434453.0,0.4189424,-221.9185,4999.64,12053730000000.0,,1.0,100.0,True,10.0
8754.209,4212.183719873428,56470.145,0.039733708,-1,100,28351007000.0,1.0,100.0,,4102.393008547362,369,947.8088,-19171196.0,10.0,1,1.0,36900,-235.80858,-122050220000000.0,2388.622,4102.393,[-0.222  1.435 -3.627 -2.277],,410.98,15111063,17727970.0,0.4189424,-235.80858,4999.6875,7148666500000000.0,,1.0,100.0,True,10.0
8418.073,4226.013879537582,80164.78,0.011833407,-1,100,18553606000.0,1.0,100.0,9.979756,4728.097356178355,370,672.1065,-24249824.0,10.0,1,1.0,37000,-244.90381,-1266532100000.0,1383.9792,4728.0977,[-0.16   1.446 -3.63  -2.277],,473.12,15158375,22806630.0,0.4189424,-244.90381,4999.623,747801600000.0,,1.0,100.0,True,10.0
1718.3766,4240.856374740601,17141.146,0.046321757,-1,100,4704660000.0,1.0,100.0,4369.5703,4984.833346879025,371,86.772415,-26299306.0,10.0,1,1.0,37100,-249.12729,-147682480000.0,229.99884,4984.833,[-0.118  1.474 -3.628 -2.241],,498.58,15208233,24856092.0,0.4189424,-249.12729,4999.657,9815167000.0,,1.0,100.0,True,10.0
44526.492,4254.782186985016,295196.9,0.02077335,-1,100,261618370000.0,1.0,100.0,,4848.6980872597505,372,779.5975,-25560826.0,10.0,1,1.0,37200,-248.40971,-4.797582e+16,10467.347,4848.698,[-0.084  1.519 -3.629 -2.213],,484.97,15256730,24117644.0,0.4189424,-248.40971,4999.602,1.105146e+21,,1.0,100.0,True,10.0
17.336823,4268.79251074791,120.80642,0.018189196,-1,100,196403630.0,1.0,100.0,9.98031,4849.147478995253,373,773.46155,-25555602.0,10.0,1,1.0,37300,-250.1802,-8157867300000.0,7.951747,4849.1475,[-0.016  1.593 -3.624 -2.139],,485.03,15305233,24112474.0,0.4189424,-250.1802,4999.5083,31955410000000.0,,1.0,100.0,True,10.0
67069.734,4283.263001441956,608168.2,0.024772314,-1,100,258450830000.0,1.0,100.0,9.980704,4933.722653881467,374,515.04565,-26050056.0,10.0,1,1.0,37400,-245.39558,-621164000000000.0,10342.019,4933.723,[-0.128  1.575 -3.571 -2.14 ],,493.47,15354580,24606890.0,0.4189424,-245.39558,4999.5713,1.8511488e+17,,1.0,100.0,True,10.0
1634097.2,4297.201267957687,15816087.0,0.070223875,-1,100,5428086300000.0,1.0,100.0,279.75793,4798.276373477994,375,819.81445,-25138684.0,10.0,1,1.0,37500,-254.33116,-1.8106274e+19,217263.98,4798.2764,[-0.156  1.645 -3.563 -2.04 ],,479.99,15402579,23695552.0,0.4189424,-254.33116,4999.5146,1.5742285e+26,,1.0,100.0,True,10.0
17423.316,4311.182010412216,155762.11,0.011442413,-1,100,116693120000.0,1.0,100.0,4249.2705,4991.769230828385,376,74.624146,-26366486.0,10.0,1,1.0,37600,-253.97726,-3.1418968e+16,4677.5244,4991.7695,[-0.107  1.595 -3.56  -2.144],,499.26,15452505,24923328.0,0.4189424,-253.97726,4999.5576,4.7399693e+20,,1.0,100.0,True,10.0
2864.2747,4323.676342725754,28765.65,0.032226473,-1,100,8010034000.0,1.0,100.0,,4620.231159031473,377,1211.5566,-24257518.0,10.0,1,1.0,37700,-255.9487,-440645900000.0,320.60245,4620.2314,[-0.115  1.688 -3.543 -2.063],,462.22,15498727,22814404.0,0.4189424,-255.9487,4999.4863,89880340000.0,,1.0,100.0,True,10.0
2490.1892,4335.529162406921,24762.0,0.05872261,-1,100,11314787000.0,1.0,100.0,,4297.444231281622,378,1553.9786,-22325978.0,10.0,1,1.0,37800,-244.78593,-1.5305925e+20,458.84155,4297.444,[-0.063  1.708 -3.542 -2.033],,430.04,15541731,20882876.0,0.4189424,-244.78593,4999.4688,1.1249804e+28,,1.0,100.0,True,10.0
1524.6044,4350.849229097366,14369.245,0.07399711,-1,100,6498050600.0,1.0,100.0,,4861.7346264748885,379,761.60077,-25659630.0,10.0,1,1.0,37900,-247.92194,-1814039800000.0,261.32028,4861.735,[-0.149  1.672 -3.595 -2.098],,486.32,15590363,24216498.0,0.4189424,-247.92194,4999.5146,1568868700000.0,,1.0,100.0,True,10.0
2183303.0,4364.295177459717,16845386.0,0.005415084,-1,100,9925643000000.0,1.0,100.0,,4849.576940232404,380,719.7567,-25479612.0,10.0,1,1.0,38000,-262.41312,-2460903000000000.0,397170.53,4849.577,[-0.103  1.64  -3.601 -2.125],,485.08,15638871,24036444.0,0.4189424,-262.41312,4999.5757,2.8844775e+18,,1.0,100.0,True,10.0
37.256233,4378.431537628174,319.82092,0.00627337,-1,100,299461660.0,1.0,100.0,9.981894,4947.891876397609,381,496.53403,-26171388.0,10.0,1,1.0,38100,-240.91034,-50828546000.0,11.992948,4947.8916,[-0.111  1.557 -3.618 -2.217],,494.87,15688358,24728180.0,0.4189424,-240.91034,4999.645,1225878500.0,,1.0,100.0,True,10.0
12491.35,4392.585085868835,124135.125,0.053387653,-1,100,37608595000.0,1.0,100.0,9.97992,4912.649510713051,382,513.24365,-25840730.0,10.0,1,1.0,38200,-245.35727,-2443380000000000.0,1628.1764,4912.65,[-0.145  1.52  -3.619 -2.254],,491.44,15737502,24397542.0,0.4189424,-245.35727,4999.612,2.8664527e+18,,1.0,100.0,True,10.0
33069.223,4405.769693136215,264201.28,0.01515087,-1,100,99629920000.0,1.0,100.0,,4437.628146924996,383,865.3135,-21884532.0,10.0,1,1.0,38300,-244.5627,-55303650000000.0,6461.6724,4437.628,[-0.2    1.498 -3.639 -2.249],,444.35,15781937,20441308.0,0.4189424,-244.5627,4999.6816,1463164800000000.0,,1.0,100.0,True,10.0
129867.61,4420.900616884232,1304657.9,0.0019090703,-1,100,353421800000.0,1.0,100.0,4239.513,4957.233328789164,384,143.8722,-26038076.0,10.0,1,1.0,38400,-243.74258,-804681700000.0,14141.92,4957.233,[-0.14   1.483 -3.644 -2.255],,495.9,15831527,24594862.0,0.4189424,-243.74258,4999.6567,97771880000.0,,1.0,100.0,True,10.0
141447580.0,4436.460756778717,1421331100.0,0.021468114,-1,100,360311900000000.0,1.0,100.0,9.982527,4914.312125657907,385,520.65466,-25864776.0,10.0,1,1.0,38500,-245.32669,-1.7357638e+24,15351492.0,4914.312,[-0.133  1.424 -3.594 -2.353],,491.6,15880687,24421544.0,0.4189424,-245.32669,4999.6875,1.446542e+36,,1.0,100.0,True,10.0
17.538988,4450.340852975845,164.49411,0.34879056,-1,100,154153170.0,1.0,100.0,4999.165,4999.48980669335,386,0.09744182,-26438132.0,10.0,1,1.0,38600,-253.28561,-5.3228093e+17,6.167435,4999.4897,[-0.06   1.384 -3.61  -2.444],,500.0,15930687,24994898.0,0.4189424,-253.28561,4999.692,1.3602856e+23,,1.0,100.0,True,10.0
300.64456,4463.992626667023,1986.7158,0.032710996,-1,100,2045778200.0,1.0,100.0,9.980088,4923.196635351756,387,506.31973,-25937444.0,10.0,1,1.0,38700,-238.86525,-173471780000000.0,86.18854,4923.197,[-0.114  1.406 -3.608 -2.423],,492.47,15979934,24494224.0,0.4189424,-238.86525,4999.6685,1.4447874e+16,,1.0,100.0,True,10.0
9461.86,4478.148784160614,94457.195,0.010891138,-1,100,23988388000.0,1.0,100.0,3019.769,4709.85175201044,388,504.87485,-23880826.0,10.0,1,1.0,38800,-245.47638,-2682158300000.0,1246.5177,4709.852,[-0.16   1.378 -3.602 -2.454],,471.4,16027074,22437602.0,0.4189424,-245.47638,4999.6787,3392488300000.0,,1.0,100.0,True,10.0
3759595.0,4488.607751369476,26174384.0,0.23069835,-1,100,15481347000000.0,1.0,100.0,,4045.4295410095865,389,924.19025,-18662848.0,10.0,1,1.0,38900,-243.96664,-7.850523e+20,1092194.4,4045.4297,[-0.205  1.345 -3.604 -2.483],,405.28,16067602,17219628.0,0.4189424,-243.96664,4999.6807,2.9590297e+29,,1.0,100.0,True,10.0
1564.8746,4501.312600135803,14831.709,0.094565794,-1,100,8043339000.0,1.0,100.0,9.979703,4751.760084793483,390,765.8045,-24608910.0,10.0,1,1.0,39000,-256.03513,-2719372500000.0,336.4163,4751.76,[-0.119  1.27  -3.602 -2.535],,475.47,16115149,23165680.0,0.4189424,-256.03513,4999.689,3529505500000.0,,1.0,100.0,True,10.0
43588.85,4513.136196613312,428317.84,0.04716047,-1,100,83632054000.0,1.0,100.0,,4304.505704348619,391,838.0142,-20674262.0,10.0,1,1.0,39100,-249.55576,-2042603100000000.0,8080.485,4304.506,[-0.164  1.271 -3.599 -2.579],,431.11,16158260,19231036.0,0.4189424,-249.55576,4999.6875,2.0030059e+18,,1.0,100.0,True,10.0
14223.798,4527.875014781952,142965.89,0.095461756,-1,100,25191148000.0,1.0,100.0,3779.5251,4958.447761191351,392,179.14734,-26061542.0,10.0,1,1.0,39200,-249.97649,-3464409600000.0,1642.037,4958.4478,[-0.102  1.267 -3.6   -2.587],,495.98,16207858,24618298.0,0.4189424,-249.97649,4999.711,5678859600000.0,,1.0,100.0,True,10.0
1093677.8,4543.210345506668,10957154.0,0.008136698,-1,100,3134666800000.0,1.0,100.0,189.85576,4951.430423278114,393,478.55627,-26188906.0,10.0,1,1.0,39300,-250.44872,-6.193849e+20,125405.96,4951.4307,[-0.056  1.247 -3.602 -2.625],,495.2,16257378,24745680.0,0.4189424,-250.44872,4999.6816,1.8419301e+29,,1.0,100.0,True,10.0
6631.2217,4557.733763456345,64585.465,0.123499,-1,100,32383214000.0,1.0,100.0,4999.2627,4999.487226927239,394,0.10333475,-26438126.0,10.0,1,1.0,39400,-253.05374,-1067274860000.0,1295.5907,4999.487,[ 0.019  1.325 -3.602 -2.562],,500.0,16307378,24994872.0,0.4189424,-253.05374,4999.726,514193060000.0,,1.0,100.0,True,10.0
17608.025,4572.136390924454,168969.84,0.06470906,-1,100,70977900000.0,1.0,100.0,4999.0723,4999.463397569731,395,0.109953426,-26437852.0,10.0,1,1.0,39500,-250.96707,-2366359500000.0,2839.827,4999.4634,[ 0.038  1.407 -3.595 -2.47 ],,500.0,16357378,24994634.0,0.4189424,-250.96707,4999.664,2529692200000.0,,1.0,100.0,True,10.0
806.6566,4587.590706348419,5312.1865,0.018267075,-1,100,6037888000.0,1.0,100.0,4999.0234,4999.50725747199,396,0.10325098,-26438304.0,10.0,1,1.0,39600,-251.55919,-250935100000.0,241.56398,4999.5073,[-0.006  1.322 -3.602 -2.551],,500.0,16407378,24995074.0,0.4189424,-251.55919,4999.688,28795020000.0,,1.0,100.0,True,10.0
21042.062,4601.536994457245,210459.72,0.0010064393,-1,100,70184320000.0,1.0,100.0,,4849.472635482798,397,852.8434,-25687958.0,10.0,1,1.0,39700,-243.30804,-1537149200000.0,2807.973,4849.4727,[ 0.045  1.426 -3.625 -2.51 ],,485.03,16455881,24244728.0,0.4189424,-243.30804,4999.686,1033212700000.0,,1.0,100.0,True,10.0
17749.594,4614.725704193115,166147.27,0.08910242,-1,100,72639760000.0,1.0,100.0,,4849.506696734031,398,852.84937,-25688310.0,10.0,1,1.0,39800,-253.59738,-505605260000.0,2906.3223,4849.507,[ 0.012  1.336 -3.621 -2.59 ],,485.03,16504384,24245068.0,0.4189424,-253.59738,4999.71,90001250000.0,,1.0,100.0,True,10.0
9274.397,4628.288061380386,92480.54,0.027318554,-1,100,34904785000.0,1.0,100.0,,4949.494373551197,399,497.4429,-26188166.0,10.0,1,1.0,39900,-250.31656,-3363544800000.0,1396.5355,4949.494,[-0.021  1.404 -3.599 -2.493],,495.01,16553885,24744944.0,0.4189424,-250.31656,4999.6733,5319715500000.0,,1.0,100.0,True,10.0
451.8021,4642.195960521698,2865.4473,0.048630785,-1,100,3946093600.0,1.0,100.0,9.979768,4949.606337896323,400,496.45117,-26188304.0,10.0,1,1.0,40000,-262.2704,-1.0670613e+16,157.8903,4949.6064,[-0.008  1.311 -3.606 -2.575],,495.02,16603387,24745066.0,0.4189424,-262.2704,4999.702,5.4666733e+19,,1.0,100.0,True,10.0
100850.4,4655.760634183884,985739.56,0.1550822,-1,100,283988460000.0,1.0,100.0,,4946.920877826254,401,497.8584,-26163132.0,10.0,1,1.0,40100,-258.78305,-75271620000000.0,12361.414,4946.921,[-0.091  1.379 -3.61  -2.512],,494.76,16652863,24719888.0,0.4189424,-258.78305,4999.7114,2699732400000000.0,,1.0,100.0,True,10.0
1051.4341,4669.856403827667,6002.619,0.045670453,-1,100,10027749000.0,1.0,100.0,,4899.5897902620745,402,699.22894,-25938126.0,10.0,1,1.0,40200,-246.96408,-897972200000.0,401.22116,4899.59,[-0.036  1.363 -3.613 -2.536],,490.03,16701866,24494900.0,0.4189424,-246.96408,4999.6816,378550120000.0,,1.0,100.0,True,10.0
18.151981,4683.95508480072,136.00467,0.17170225,-1,100,169254700.0,1.0,100.0,,4899.789055173066,403,697.834,-25938130.0,10.0,1,1.0,40300,-248.79012,-51174330000000.0,6.7927747,4899.789,[-0.061  1.458 -3.599 -2.46 ],,490.05,16750871,24494904.0,0.4189424,-248.79012,4999.6777,1257345500000000.0,,1.0,100.0,True,10.0
99.23841,4697.69172668457,941.2116,0.18190801,-1,100,525989250.0,1.0,100.0,,4889.010525205283,404,539.0705,-25636236.0,10.0,1,1.0,40400,-245.12013,-91395370000.0,21.32034,4889.0107,[-0.123  1.45  -3.604 -2.462],,489.05,16799776,24193022.0,0.4189424,-245.12013,4999.66,3964554500.0,,1.0,100.0,True,10.0
28812.307,4711.568659067154,233940.83,0.102694064,-1,100,121044480000.0,1.0,100.0,3139.551,4786.617731962498,405,407.88422,-24521300.0,10.0,1,1.0,40500,-240.05038,-5212440000000000.0,7420.46,4786.6177,[-0.157  1.398 -3.598 -2.466],,479.05,16847681,23078080.0,0.4189424,-240.05038,4999.669,1.3044223e+19,,1.0,100.0,True,10.0
94828.0,4725.452465772629,631623.4,0.16901962,-1,100,500439100000.0,1.0,100.0,4059.6416,4984.79335039582,406,100.01388,-26301384.0,10.0,1,1.0,40600,-246.46542,-4.1692454e+16,21477.752,4984.793,[-0.101  1.418 -3.59  -2.45 ],,498.57,16897538,24858166.0,0.4189424,-246.46542,4999.6655,8.3456824e+20,,1.0,100.0,True,10.0
6660.9673,4739.015630483627,62713.105,0.028114436,-1,100,37099004000.0,1.0,100.0,,4899.566424231096,407,699.2255,-25937894.0,10.0,1,1.0,40700,-249.60161,-16655881000000.0,1484.3257,4899.5664,[-0.049  1.449 -3.573 -2.442],,490.03,16946541,24494668.0,0.4189424,-249.60161,4999.6797,132602275000000.0,,1.0,100.0,True,10.0
6.862846,4752.76629948616,58.883533,0.10529313,-1,100,104867000.0,1.0,100.0,9.979893,4949.600605099083,408,496.45056,-26188260.0,10.0,1,1.0,40800,-259.17313,-29767006000.0,4.2037272,4949.6006,[-0.047  1.354 -3.564 -2.523],,495.02,16996043,24745010.0,0.4189424,-259.17313,4999.7217,422418460.0,,1.0,100.0,True,10.0
137.01392,4766.231986761093,925.2349,0.11271167,-1,100,1068186200.0,1.0,100.0,,4849.631545274545,409,852.2867,-25688532.0,10.0,1,1.0,40900,-252.80974,-841826700000.0,42.765614,4849.6313,[-0.091  1.39  -3.57  -2.497],,485.04,17044547,24245318.0,0.4189424,-252.80974,4999.659,339392500000.0,,1.0,100.0,True,10.0
7661.4033,4780.676088809967,39274.81,0.08105691,-1,100,61616386000.0,1.0,100.0,,4949.494350470196,410,497.44287,-26188188.0,10.0,1,1.0,41000,-247.78346,-3719634400000000.0,2465.2627,4949.494,[-0.041  1.362 -3.575 -2.523],,495.01,17094048,24744944.0,0.4189424,-247.78346,4999.711,6.6424433e+18,,1.0,100.0,True,10.0
1069561.5,4794.471439361572,10712482.0,0.022712244,-1,100,2611642400000.0,1.0,100.0,4589.5137,4995.4049699491825,411,40.793724,-26398968.0,10.0,1,1.0,41100,-244.08014,-2248317100000000.0,121336.18,4995.405,[-0.07   1.282 -3.575 -2.614],,499.6,17144008,24955734.0,0.4189424,-244.08014,4999.6953,2.421323e+18,,1.0,100.0,True,10.0
7760.174,4807.834010601044,60924.76,0.184767,-1,100,27802670000.0,1.0,100.0,9.980108,4949.600574600856,412,496.4506,-26188236.0,10.0,1,1.0,41200,-257.26273,-2351296200000000.0,1112.3914,4949.6006,[-0.021  1.207 -3.556 -2.7  ],,495.02,17193510,24745010.0,0.4189424,-257.26273,4999.683,2.6543346e+18,,1.0,100.0,True,10.0
1117.6982,4821.367632389069,10297.48,0.035618152,-1,100,6626637000.0,1.0,100.0,9.97932,4949.603926323559,413,496.45096,-26188264.0,10.0,1,1.0,41300,-246.24042,-795656000000.0,265.12585,4949.604,[ 0.04   1.199 -3.554 -2.709],,495.02,17243012,24745042.0,0.4189424,-246.24042,4999.6724,298910650000.0,,1.0,100.0,True,10.0
503.3033,4835.244480609894,4739.1973,0.015535271,-1,100,3020927000.0,1.0,100.0,,4949.454346299075,414,497.43887,-26187768.0,10.0,1,1.0,41400,-249.10118,-45821006000.0,120.87876,4949.4546,[ 0.112  1.123 -3.563 -2.776],,495.01,17292513,24744542.0,0.4189424,-249.10118,4999.6846,879508350.0,,1.0,100.0,True,10.0
15143.056,4849.830509662628,150744.23,0.05228,-1,100,54266080000.0,1.0,100.0,9.979652,4899.697035131527,415,698.53107,-25938198.0,10.0,1,1.0,41500,-244.62808,-1536012000000.0,2171.13,4899.6973,[ 0.025  1.046 -3.573 -2.82 ],,490.04,17341517,24494976.0,0.4189424,-244.62808,4999.677,1054146760000.0,,1.0,100.0,True,10.0
15.627436,4863.81994342804,124.98403,0.027882878,-1,100,224999570.0,1.0,100.0,9.979322,4949.574687918943,416,496.44803,-26188002.0,10.0,1,1.0,41600,-237.66559,-80936894000.0,9.011148,4949.574,[ 0.075  1.102 -3.567 -2.72 ],,495.02,17391019,24744750.0,0.4189424,-237.66559,4999.7314,3127588600.0,,1.0,100.0,True,10.0
19.182283,4877.171979904175,182.27296,0.12282246,-1,100,169546110.0,1.0,100.0,9.979928,4899.716078883565,417,698.5337,-25938386.0,10.0,1,1.0,41700,-257.7698,-1724878000000000.0,6.8059382,4899.716,[-0.028  1.116 -3.57  -2.789],,490.04,17440023,24495164.0,0.4189424,-257.7698,4999.677,1.4284674e+18,,1.0,100.0,True,10.0
281.02444,4891.558729171753,1778.2196,0.053299744,-1,100,2289869800.0,1.0,100.0,3209.5356,4935.829039209242,418,224.28915,-25855944.0,10.0,1,1.0,41800,-246.13676,-1184676200000.0,99.29317,4935.8286,[-0.078  1.079 -3.565 -2.797],,493.79,17489402,24412714.0,0.4189424,-246.13676,4999.6885,671225200000.0,,1.0,100.0,True,10.0
493.2717,4904.690787553787,3049.415,0.002769555,-1,100,5329492500.0,1.0,100.0,,4899.6176062265995,419,699.2329,-25938378.0,10.0,1,1.0,41900,-261.10748,-68080034000.0,213.24945,4899.6177,[-0.041  1.069 -3.564 -2.847],,490.03,17538405,24495180.0,0.4189424,-261.10748,4999.6396,1890607500.0,,1.0,100.0,True,10.0
2852.171,4917.032961845398,27058.31,0.16300158,-1,100,10035033000.0,1.0,100.0,4999.1904,4999.512928214195,420,0.08983967,-26438372.0,10.0,1,1.0,42000,-241.41656,-42219755000000.0,401.47562,4999.513,[-0.031  1.107 -3.57  -2.729],,500.0,17588405,24995128.0,0.4189424,-241.41656,4999.714,855392700000000.0,,1.0,100.0,True,10.0
15382.606,4930.551550865173,152763.39,0.07285656,-1,100,56801964000.0,1.0,100.0,9.979925,4949.593099721587,421,496.44983,-26188174.0,10.0,1,1.0,42100,-251.09685,-914984340000.0,2272.7356,4949.5933,[ 0.03   1.093 -3.57  -2.735],,495.02,17637907,24744932.0,0.4189424,-251.09685,4999.7085,353591360000.0,,1.0,100.0,True,10.0
1063.4386,4944.652089357376,7757.306,0.005212246,-1,100,9300273000.0,1.0,100.0,4999.25,4999.524518508983,422,0.08960192,-26438464.0,10.0,1,1.0,42200,-245.92789,-1023904500000.0,372.0866,4999.5244,[-0.018  1.168 -3.55  -2.649],,500.0,17687907,24995244.0,0.4189424,-245.92789,4999.6714,494252360000.0,,1.0,100.0,True,10.0
497682.72,4957.960304260254,5002486.0,0.13432719,-1,100,1267720700000.0,1.0,100.0,4999.248,4999.521503827637,423,0.09023851,-26438442.0,10.0,1,1.0,42300,-248.62257,-5.758679e+18,50720.297,4999.522,[-0.046  1.098 -3.585 -2.742],,500.0,17737907,24995214.0,0.4189424,-248.62257,4999.6855,1.5921943e+25,,1.0,100.0,True,10.0
3991061.0,4970.6740708351135,39991636.0,0.06096503,-1,100,10909007000000.0,1.0,100.0,,4899.626934188951,424,699.2342,-25938500.0,10.0,1,1.0,42400,-251.24583,-1.8696311e+18,436452.28,4899.627,[ 0.004  1.127 -3.579 -2.721],,490.03,17786910,24495272.0,0.4189424,-251.24583,4999.6885,1.6782486e+24,,1.0,100.0,True,10.0
198.7093,4984.289974689484,1297.0486,0.17423062,-1,100,1520360700.0,1.0,100.0,,4799.5978383115435,425,979.2049,-25438200.0,10.0,1,1.0,42500,-244.71725,-15089341000.0,60.870384,4799.5977,[ 0.1    1.202 -3.589 -2.693],,480.05,17834915,23994980.0,0.4189424,-244.71725,4999.6733,88399370.0,,1.0,100.0,True,10.0
4853.9795,4996.7848036289215,47520.71,0.00086382683,-1,100,21258924000.0,1.0,100.0,9.980954,4949.586860151172,426,496.4491,-26188098.0,10.0,1,1.0,42600,-248.36699,-612094700000.0,850.56146,4949.5864,[ 0.027  1.289 -3.632 -2.663],,495.02,17884417,24744870.0,0.4189424,-248.36699,4999.6855,167603880000.0,,1.0,100.0,True,10.0
411.06534,5010.772501707077,3642.1062,0.010837426,-1,100,2951239000.0,1.0,100.0,9.97945,4949.61316891512,427,496.45187,-26188372.0,10.0,1,1.0,42700,-251.97673,-51035976000.0,118.081505,4949.6133,[-0.022  1.226 -3.609 -2.756],,495.02,17933919,24745136.0,0.4189424,-251.97673,4999.699,1110095400.0,,1.0,100.0,True,10.0
8898.67,5024.984223604202,84836.42,0.18114907,-1,100,31224859000.0,1.0,100.0,4999.2734,4999.507509263269,428,0.08495813,-26438306.0,10.0,1,1.0,42800,-253.85071,-8415810700000000.0,1249.2693,4999.5073,[-0.047  1.197 -3.611 -2.875],,500.0,17983919,24995074.0,0.4189424,-253.85071,4999.6963,3.400443e+19,,1.0,100.0,True,10.0
1.7430525,5038.533481359482,11.930468,0.021282205,-1,100,54249376.0,1.0,100.0,4999.242,4999.513530853721,429,0.099603556,-26438356.0,10.0,1,1.0,42900,-245.50949,-1274381700000.0,2.1704247,4999.5137,[ 0.014  1.195 -3.611 -2.862],,500.0,18033919,24995136.0,0.4189424,-245.50949,4999.674,779680500000.0,,1.0,100.0,True,10.0
87.27531,5051.945813655853,750.7429,0.06695699,-1,100,561528700.0,1.0,100.0,19.960793,4949.723023458229,430,495.4597,-26188478.0,10.0,1,1.0,43000,-246.02695,-5.285182e+19,22.476658,4949.7227,[-0.047  1.205 -3.616 -2.851],,495.03,18083422,24745238.0,0.4189424,-246.02695,4999.7075,1.341105e+27,,1.0,100.0,True,10.0
5271.1494,5065.363640785217,46274.21,0.0064827874,-1,100,31055712000.0,1.0,100.0,,4839.153394376336,431,561.0871,-25175446.0,10.0,1,1.0,43100,-242.7118,-3013479200000.0,1352.8314,4839.1533,[-0.105  1.213 -3.611 -2.83 ],,484.15,18131837,23732222.0,0.4189424,-242.7118,4999.68,4270621000000.0,,1.0,100.0,True,10.0
1093.3938,5080.14368891716,10193.986,0.10731745,-1,100,4127054300.0,1.0,100.0,4669.405,4994.344170570676,432,35.267567,-26387956.0,10.0,1,1.0,43200,-239.3676,-6.6980883e+16,178.17992,4994.3438,[-0.092  1.293 -3.608 -2.735],,499.51,18181788,24944718.0,0.4189424,-239.3676,4999.703,2.1540016e+21,,1.0,100.0,True,10.0
4655.626,5091.836441040039,46544.727,0.0047760247,-1,100,16964353000.0,1.0,100.0,9.9808855,4408.397821861921,433,816.8303,-21544410.0,10.0,1,1.0,43300,-241.26541,-149813050000.0,716.6411,4408.398,[-0.147  1.269 -3.61  -2.753],,441.42,18225930,20101184.0,0.4189424,-241.26541,4999.6895,8473518000.0,,1.0,100.0,True,10.0
211.6083,5104.355638742447,1655.1578,0.061261572,-1,100,1532901200.0,1.0,100.0,,4457.096972666382,434,797.8998,-21945600.0,10.0,1,1.0,43400,-246.3401,-77247180000.0,82.24686,4457.0967,[-0.135  1.19  -3.609 -2.849],,446.25,18270555,20502358.0,0.4189424,-246.3401,4999.716,2752298200.0,,1.0,100.0,True,10.0
507828.44,5117.45624089241,5104889.0,0.04947506,-1,100,903341200000.0,1.0,100.0,9.980444,4780.833826071958,435,644.4172,-24714862.0,10.0,1,1.0,43500,-243.87729,-5.492357e+17,52250.766,4780.834,[-0.09   1.15  -3.608 -2.834],,478.33,18318388,23271644.0,0.4189424,-243.87729,4999.675,1.4483395e+23,,1.0,100.0,True,10.0
34063.4,5129.111307144165,202817.58,0.07807785,-1,100,125740790000.0,1.0,100.0,,4212.306155893691,436,932.06665,-20055494.0,10.0,1,1.0,43600,-238.4609,-3.2768734e+16,10344.678,4212.306,[-0.144  1.128 -3.6   -2.854],,421.88,18360576,18612272.0,0.4189424,-238.4609,4999.689,5.1554345e+20,,1.0,100.0,True,10.0
2967062.0,5143.303348064423,29238868.0,0.10119145,-1,100,5958797000000.0,1.0,100.0,,4841.230592920335,437,574.49005,-25210788.0,10.0,1,1.0,43700,-260.96567,-9.7400485e+17,394439.47,4841.231,[-0.081  1.129 -3.598 -2.857],,484.31,18409007,23767552.0,0.4189424,-260.96567,4999.705,4.5547086e+23,,1.0,100.0,True,10.0
