EmpiricalD2Harmonic,StdIW,Inner Iteration,InitialReturnMax,MaxIW,VarianceInitializer,MeanIW,InitialReturnMean,ReturnStepMaxmin,EmpiricalD2Arithmetic,Iteration,StdWReturnMean,WReturnMean,ReturnMeanIW,DivergenceHarmonic,MinTargetPdf,MeanD2-0,ReturnStepMax,InitialReturnMin,ESSRenyiHarmonic,EpisodesSoFar,TimestepsSoFar,LearnableVariance,MinBehavPdf,MinIW,InitialBound,EpThisIter,InitialReturnStd,TimeElapsed,Bound,EpLenMean,Penalization,ESSRenyiArithmetic,EpRewMean,MeanEntropy,Weights
1.0,1107509.1,1,4999.54,11133441.0,-1,116905.22,4755.466,10.0,1.0,434,,23744084.0,2921697000000.0,6.20466e+17,-243.86784,1.0,10.0,,100.0,43400,17781741,,-243.86784,0.17364673,-25187230.0,100,1062.84,8495.81826710701,-1139654700000000.0,475.67,True,100.0,4755.465761710668,0.4189424,[ 0.179  1.562 -4.049 -2.013]
1.0,74128824.0,1,4999.3857,744340400.0,-1,8478589.0,4455.3867,10.0,1.0,435,,21444584.0,210336120000000.0,4.877622e+27,-246.75826,1.0,10.0,9.979485,100.0,43500,17826327,,-246.75826,0.011735588,-22887638.0,100,1262.5817,8506.186274766922,-1.0078076e+20,445.86,True,100.0,4455.386882603554,0.4189424,[ 0.22   1.64  -4.032 -1.926]
1.0,4417.3745,1,4999.6006,39417.7,-1,962.9175,4861.8296,10.0,1.0,436,,24216006.0,24043758000.0,32600855000.0,-256.31195,1.0,10.0,,100.0,43600,17874958,,-256.31195,0.09204594,-25659188.0,100,760.6724,8517.258668422699,-284613800000.0,486.31,True,100.0,4861.829194879319,0.4189424,[ 0.216  1.552 -4.037 -2.015]
1.0,6192392000.0,1,4999.574,62242824000.0,-1,633691100.0,4950.5864,10.0,1.0,437,,24743044.0,1.5836246e+16,8.2780706e+30,-244.37206,1.0,10.0,129.90845,100.0,43700,17924472,,-244.37206,0.19263807,-26186210.0,100,484.49637,8528.50757932663,-4.1521367e+21,495.14,True,100.0,4950.586556998137,0.4189424,[ 0.292  1.518 -4.029 -2.108]
1.0,9461.226,1,4999.6025,94644.76,-1,1552.8098,4830.35,10.0,1.0,438,,24089010.0,38763934000.0,47923367000000.0,-239.06583,1.0,10.0,,100.0,43800,17972786,,-239.06583,0.04022662,-25532192.0,100,869.899,8539.7155752182,-10029189000000.0,483.14,True,100.0,4830.350448991723,0.4189424,[ 0.457  1.476 -4.023 -2.291]
1.0,288.47144,1,4999.6343,2893.8323,-1,41.461735,4849.487,10.0,1.0,439,,24243870.0,1035474100.0,76984920.0,-253.16495,1.0,10.0,,100.0,43900,18021290,,-253.16495,0.102025576,-25687070.0,100,852.26117,8551.394008159637,-13697951000.0,485.04,True,100.0,4849.486672132219,0.4189424,[ 0.406  1.396 -4.042 -2.37 ]
1.0,10518.622,1,4999.611,99605.45,-1,1785.9106,4962.062,10.0,1.0,440,,24759042.0,44629730000.0,2119233600000.0,-245.6009,1.0,10.0,1279.5259,100.0,44000,18070919,,-245.6009,0.030192776,-26202230.0,100,370.1089,8563.849100351334,-2145509400000.0,496.29,True,100.0,4962.06247040317,0.4189424,[ 0.602  1.255 -4.031 -2.306]
1.0,100.22718,1,4999.5137,848.2663,-1,36.24119,4894.723,10.0,1.0,441,,24432672.0,904869300.0,15206302000.0,-263.37076,1.0,10.0,9.979341,100.0,44100,18119877,,-263.37076,0.05307737,-25875804.0,100,688.73676,8573.661367416382,-178858430000.0,489.58,True,100.0,4894.7234324964575,0.4189424,[ 0.645  1.371 -4.025 -2.287]
1.0,42971.96,1,4999.532,426856.38,-1,6079.743,4551.927,10.0,1.0,442,,22520110.0,151210660000.0,9.031388e+16,-236.48753,1.0,10.0,,100.0,44200,18165417,,-236.48753,0.044002682,-23963250.0,100,1341.6696,8585.511878728867,-433837160000000.0,455.4,True,100.0,4551.926542233906,0.4189424,[ 0.777  1.187 -4.056 -2.185]
1.0,12548476.0,1,4999.5703,123239310.0,-1,1678681.0,4750.0605,10.0,1.0,443,,23508786.0,41696662000000.0,5.7802845e+25,-247.91364,1.0,10.0,,100.0,44300,18212934,,-247.91364,0.04182013,-24951948.0,100,972.47784,8597.37099647522,-1.0971878e+19,475.17,True,100.0,4750.060330700812,0.4189424,[ 0.727  1.133 -4.085 -2.282]
1.0,18291.232,1,4999.634,158906.97,-1,4057.333,4997.916,10.0,1.0,444,,24979360.0,101361030000.0,1.43246565e+17,-251.37567,1.0,10.0,4859.1426,100.0,44400,18262921,,-251.37567,0.03252287,-26422560.0,100,13.948278,8617.884663105011,-546309140000000.0,499.87,True,100.0,4997.916439973549,0.4189424,[ 0.562  1.317 -4.092 -2.322]
1.0,42605.652,1,4999.634,340808.06,-1,7708.9536,4951.529,10.0,1.0,445,,24743792.0,192656880000.0,694639300000000.0,-260.60583,1.0,10.0,219.80573,100.0,44500,18312444,,-260.60583,0.024467278,-26186992.0,100,475.55606,8632.027879238129,-38228710000000.0,495.23,True,100.0,4951.528763314921,0.4189424,[ 0.548  1.224 -4.101 -2.403]
1.0,19342.557,1,4999.577,164889.53,-1,3796.9004,4999.287,10.0,1.0,446,,24992870.0,94889510000.0,8378691000000000.0,-259.9544,1.0,10.0,4998.644,100.0,44600,18362444,,-259.9544,0.011990447,-26436036.0,100,0.19697578,8643.76872253418,-132192210000000.0,500.0,True,100.0,4999.287065865804,0.4189424,[ 0.571  1.152 -4.102 -2.503]
1.0,832.4194,1,4999.66,6632.1387,-1,298.56015,4951.6533,10.0,1.0,447,,24743126.0,7461226000.0,4435704500000000.0,-252.67413,1.0,10.0,239.7985,100.0,44700,18411969,,-252.67413,0.07696126,-26186340.0,100,473.5593,8653.902044773102,-96124780000000.0,495.25,True,100.0,4951.653151447959,0.4189424,[ 0.569  1.079 -4.092 -2.604]
1.0,252674.05,1,4999.5254,1786960.5,-1,67109.33,4740.2603,10.0,1.0,448,,23586450.0,1676757300000.0,2.2174527e+25,-250.91318,1.0,10.0,9.979962,100.0,44800,18459387,,-250.91318,0.06930626,-25029584.0,100,1056.5913,8667.26625418663,-6.7955437e+18,474.18,True,100.0,4740.260129931962,0.4189424,[ 0.622  0.982 -4.062 -2.655]
1.0,24479.926,1,4999.633,246089.88,-1,2525.6438,4856.953,10.0,1.0,449,,24246148.0,63079596000.0,326602880000.0,-247.99939,1.0,10.0,,100.0,44900,18507967,,-247.99939,0.0025342063,-25689344.0,100,810.0324,8682.806810855865,-887835800000.0,485.8,True,100.0,4856.953511050889,0.4189424,[ 0.616  1.094 -4.058 -2.6  ]
1.0,1155.2969,1,4999.6914,6642.875,-1,376.81366,4949.561,10.0,1.0,450,,24744616.0,9417874000.0,66132490000.0,-245.29816,1.0,10.0,9.979814,100.0,45000,18557469,,-245.29816,0.023107255,-26187848.0,100,496.4466,8699.395735740662,-380554000000.0,495.02,True,100.0,4949.561274850254,0.4189424,[ 0.408  1.067 -4.163 -2.514]
1.0,1222.956,1,4999.6514,11249.675,-1,320.1591,4999.4644,10.0,1.0,451,,24994640.0,8001917000.0,1792260500.0,-252.12659,1.0,10.0,4999.0513,100.0,45100,18607469,,-252.12659,0.13706435,-26437848.0,100,0.110256426,8709.96126818657,-69098850000.0,500.0,True,100.0,4999.464192238272,0.4189424,[ 0.354  1.14  -4.182 -2.43 ]
1.0,1494.6775,1,4999.6753,10312.891,-1,511.3409,4949.628,10.0,1.0,452,,24745284.0,12780512000.0,196466970000.0,-268.40112,1.0,10.0,9.980243,100.0,45200,18656971,,-268.40112,0.011709473,-26188506.0,100,496.4533,8720.787450313568,-652467800000.0,495.02,True,100.0,4949.628138951465,0.4189424,[ 0.204  1.209 -4.189 -2.618]
1.0,258.7422,1,4999.662,1652.3315,-1,124.73975,4999.537,10.0,1.0,453,,24995368.0,3117910500.0,4237443000.0,-246.69328,1.0,10.0,4999.2393,100.0,45300,18706971,,-246.69328,0.086239874,-26438584.0,100,0.07998829,8732.891820669174,-97062680000.0,500.0,True,100.0,4999.536857432992,0.4189424,[ 0.201  1.304 -4.193 -2.537]
1.0,3519.7327,1,4999.6704,25369.334,-1,764.5284,4949.5146,10.0,1.0,454,,24745148.0,19109222000.0,230717370000.0,-247.74332,1.0,10.0,,100.0,45400,18756472,,-247.74332,0.0054658893,-26188368.0,100,497.44495,8742.82113480568,-712315200000.0,495.01,True,100.0,4949.5147842863,0.4189424,[ 0.231  1.352 -4.195 -2.425]
1.0,989.055,1,4999.6895,6718.1025,-1,344.2956,4949.5137,10.0,1.0,455,,24745134.0,8605307000.0,21354236000.0,-248.93033,1.0,10.0,,100.0,45500,18805973,,-248.93033,0.041799717,-26188366.0,100,497.44485,8755.090213298798,-219500860000.0,495.01,True,100.0,4949.513601782887,0.4189424,[ 0.245  1.26  -4.202 -2.509]
1.0,19192586.0,1,4999.6953,178951340.0,-1,2769078.0,4949.592,10.0,1.0,456,,24744922.0,69206477000000.0,1.3709933e+25,-251.50204,1.0,10.0,9.98123,100.0,45600,18855475,,-251.50204,0.032172427,-26188156.0,100,496.44955,8763.679797887802,-5.343795e+18,495.02,True,100.0,4949.591903270511,0.4189424,[ 0.245  1.311 -4.187 -2.396]
1.0,2867408.8,1,4999.6826,26590628.0,-1,469516.47,4999.534,10.0,1.0,457,,24995344.0,11734762000000.0,6.881277e+29,-247.9831,1.0,10.0,4999.2275,100.0,45700,18905475,,-247.9831,0.0048013064,-26438572.0,100,0.09504971,8774.528836488724,-1.1971781e+21,500.0,True,100.0,4999.5346437220105,0.4189424,[ 0.137  1.308 -4.176 -2.621]
1.0,25711122.0,1,4999.716,258417390.0,-1,2595705.2,4999.6035,10.0,1.0,458,,24996040.0,64882636000000.0,3.2266525e+27,-251.49168,1.0,10.0,4999.4644,100.0,45800,18955475,,-251.49168,0.0040464383,-26439286.0,100,0.053657446,8783.172342300415,-8.197972e+19,500.0,True,100.0,4999.603838650106,0.4189424,[-0.068  1.238 -4.173 -2.745]
1.0,22662.598,1,4999.6934,138006.0,-1,5681.3223,4949.6763,10.0,1.0,459,,24745764.0,142007030000.0,4.474628e+25,-249.48282,1.0,10.0,9.98013,100.0,45900,19004977,,-249.48282,0.027717441,-26188998.0,100,496.4582,8793.35413646698,-9.65394e+18,495.02,True,100.0,4949.676320169222,0.4189424,[-2.579e-03  1.221e+00 -4.198e+00 -2.643e+00]
1.0,465.42715,1,4999.7,4132.34,-1,154.37433,4949.66,10.0,1.0,460,,24745598.0,3858332700.0,6046961700.0,-252.75009,1.0,10.0,9.981102,100.0,46000,19054479,,-252.75009,0.017174998,-26188834.0,100,496.4564,8804.110303878784,-116084965000.0,495.02,True,100.0,4949.659682754687,0.4189424,[ 0.096  1.185 -4.187 -2.71 ]
1.0,535.6404,1,4999.7075,4210.1157,-1,175.99374,4949.5654,10.0,1.0,461,,24745658.0,4398775000.0,1390859900.0,-246.22842,1.0,10.0,,100.0,46100,19103980,,-246.22842,0.045609172,-26188896.0,100,497.4501,8814.073860406876,-58222070000.0,495.01,True,100.0,4949.56577880397,0.4189424,[ 0.068  1.074 -4.19  -2.761]
1.0,2239.1743,1,4999.7217,18923.79,-1,432.49982,4949.5757,10.0,1.0,462,,24745758.0,10810309000.0,19891948000.0,-240.16737,1.0,10.0,,100.0,46200,19153481,,-240.16737,0.031142643,-26189006.0,100,497.45114,8821.902052402496,-214359640000.0,495.01,True,100.0,4949.576011923945,0.4189424,[ 0.093  1.119 -4.192 -2.647]
1.0,232.77983,1,4999.726,1595.9814,-1,82.64272,4899.6777,10.0,1.0,463,,24495780.0,2065244400.0,687372000000000.0,-240.91476,1.0,10.0,,100.0,46300,19202484,,-240.91476,0.029085774,-25939030.0,100,699.2415,8832.927665948868,-37840020000000.0,490.03,True,100.0,4899.677786341981,0.4189424,[ 0.038  1.062 -4.195 -2.744]
1.0,125.32844,1,4999.7256,1004.0571,-1,29.750412,4999.588,10.0,1.0,464,,24995882.0,743624900.0,8.682328e+19,-264.6031,1.0,10.0,4999.3984,100.0,46400,19252484,,-264.6031,0.15092213,-26439134.0,100,0.066260956,8843.33100438118,-1.3447757e+16,500.0,True,100.0,4999.588115061194,0.4189424,[-0.046  1.113 -4.193 -2.666]
1.0,412401.38,1,4999.7236,2932430.5,-1,109981.02,4830.122,10.0,1.0,465,,23485350.0,1559048900000.0,7.363093e+26,-253.57286,1.0,10.0,3259.7578,100.0,46500,19300811,,-253.57286,0.028636588,-24928600.0,100,394.04843,8853.944586992264,-3.9161697e+19,483.27,True,100.0,4830.121729040733,0.4189424,[-0.101  1.126 -4.192 -2.692]
1.0,8.069192,1,4999.7188,42.39669,-1,5.90528,4999.5923,10.0,1.0,466,,24995920.0,147607460.0,111401580.0,-251.14507,1.0,10.0,4999.346,100.0,46600,19350811,,-251.14507,0.05856691,-26439166.0,100,0.06594451,8868.066182851791,-15380284000.0,500.0,True,100.0,4999.592153020552,0.4189424,[-0.039  1.132 -4.193 -2.689]
1.0,5307.8687,1,4999.7227,41680.426,-1,1029.5812,4819.4116,10.0,1.0,467,,23773692.0,17376320000.0,28224168000000.0,-256.32568,1.0,10.0,,100.0,46700,19399022,,-256.32568,0.106560305,-25216940.0,100,739.571,8877.903101444244,-7684664000000.0,482.11,True,100.0,4819.411593012549,0.4189424,[-0.073  1.096 -4.195 -2.727]
1.0,11.975608,1,4999.708,82.458275,-1,6.104593,4949.595,10.0,1.0,468,,24745952.0,152339860.0,2.854145e+16,-247.41457,1.0,10.0,,100.0,46800,19448523,,-247.41457,0.028176278,-26189192.0,100,497.45306,8886.425386190414,-243818650000000.0,495.01,True,100.0,4949.595224979471,0.4189424,[-0.036  1.124 -4.196 -2.685]
1.0,8275426.0,1,4999.7197,82913370.0,-1,996106.25,4948.505,10.0,1.0,469,,24524420.0,16335963000000.0,5.374345e+26,-250.63356,1.0,10.0,3979.7168,100.0,46900,19498021,,-250.63356,0.14488374,-25967668.0,100,191.62608,8897.17747592926,-3.3457514e+19,494.98,True,100.0,4948.504647610687,0.4189424,[-0.084  1.16  -4.195 -2.667]
1.0,2942.884,1,4999.7314,22052.023,-1,756.8159,4999.5933,10.0,1.0,470,,24995930.0,18917070000.0,4686094000.0,-247.91118,1.0,10.0,4999.441,100.0,47000,19548021,,-247.91118,0.023074135,-26439184.0,100,0.06298915,8904.955614566803,-117712810000.0,500.0,True,100.0,4999.593062489786,0.4189424,[-0.023  1.146 -4.195 -2.675]
1.0,2061.4387,1,4999.718,12298.546,-1,632.34064,4949.699,10.0,1.0,471,,24745998.0,15805389000.0,216618440000000.0,-242.09798,1.0,10.0,9.980102,100.0,47100,19597523,,-242.09798,0.026153604,-26189246.0,100,496.4605,8913.515408992767,-21256960000000.0,495.02,True,100.0,4949.699650806152,0.4189424,[-0.051  1.207 -4.197 -2.569]
1.0,697.212,1,4999.706,5772.6626,-1,209.99486,4999.585,10.0,1.0,472,,24995848.0,5248857600.0,1.5117216e+27,-244.76167,1.0,10.0,4999.37,100.0,47200,19647523,,-244.76167,0.14281175,-26439088.0,100,0.06550826,8924.024775028229,-5.6113088e+19,500.0,True,100.0,4999.584881670666,0.4189424,[-2.779e-03  1.111e+00 -4.204e+00 -2.634e+00]
1.0,405.80453,1,4999.7217,2935.8174,-1,153.3194,4726.918,10.0,1.0,473,,22924220.0,3781843200.0,66150334000.0,-246.26184,1.0,10.0,9.979643,100.0,47300,19694822,,-246.26184,0.046844903,-24367468.0,100,761.8842,8933.878613710403,-374972480000.0,472.99,True,100.0,4726.917687329353,0.4189424,[-0.08   1.023 -4.206 -2.676]
1.0,494071.0,1,4999.717,4907376.5,-1,60202.42,4645.0327,10.0,1.0,474,,21918482.0,847875600000.0,1.5252748e+21,-253.83012,1.0,10.0,2859.7,100.0,47400,19741316,,-253.83012,0.16359462,-23361724.0,100,584.94165,8941.68975687027,-5.6365162e+16,464.94,True,100.0,4645.032471022799,0.4189424,[-0.087  0.929 -4.203 -2.759]
1.0,2.9794505,1,4999.708,21.91137,-1,2.3608902,4929.601,10.0,1.0,475,,24571120.0,58738750.0,60387944.0,-246.52448,1.0,10.0,,100.0,47500,19790620,,-246.52448,0.027437193,-26014360.0,100,519.76636,8952.289008378983,-11273855000.0,493.04,True,100.0,4929.600892715107,0.4189424,[-0.031  0.93  -4.207 -2.731]
1.0,981.8304,1,4999.698,7623.302,-1,219.82019,4817.9,10.0,1.0,476,,23586044.0,5293213700.0,1.3486721e+16,-239.75348,1.0,10.0,9.980001,100.0,47600,19838820,,-239.75348,0.079501264,-25029278.0,100,611.45996,8961.213138341904,-167607660000000.0,482.0,True,100.0,4817.900187980869,0.4189424,[-0.062  0.932 -4.209 -2.733]
1.0,115076.8,1,4999.7085,1007761.6,-1,26942.898,4365.5527,10.0,1.0,477,,19690188.0,287823330000.0,1.3640241e+21,-255.97128,1.0,10.0,2039.6642,100.0,47700,19882529,,-255.97128,0.0052391975,-21133424.0,100,795.07446,8968.875788927078,-5.3301833e+16,437.09,True,100.0,4365.552095367867,0.4189424,[-0.108  0.955 -4.205 -2.697]
1.0,19404.008,1,4999.7026,167440.17,-1,3918.809,4973.6924,10.0,1.0,478,,24751732.0,97901240000.0,8.664347e+30,-252.99992,1.0,10.0,4219.6533,100.0,47800,19932276,,-252.99992,0.15372044,-26194968.0,100,118.80776,8981.258760929108,-4.248109e+21,497.47,True,100.0,4973.692713055692,0.4189424,[-0.05   0.976 -4.203 -2.685]
1.0,90445.24,1,4999.7144,862194.7,-1,18505.498,4244.9604,10.0,1.0,479,,19008892.0,243090110000.0,2.3013218e+22,-243.95755,1.0,10.0,,100.0,47900,19974788,,-243.95755,0.07245965,-20452130.0,100,994.5875,8989.818016767502,-2.1893687e+17,425.12,True,100.0,4244.960404784172,0.4189424,[-0.11   0.96  -4.198 -2.693]
1.0,54282.047,1,4999.675,406998.56,-1,11047.352,4938.497,10.0,1.0,480,,24639122.0,255405200000.0,8.224412e+18,-274.28485,1.0,10.0,,100.0,48000,20024181,,-274.28485,0.2220433,-26082344.0,100,500.37125,8999.184186935425,-4139063700000000.0,493.93,True,100.0,4938.496774308266,0.4189424,[-0.047  0.962 -4.199 -2.696]
1.0,1449.9381,1,4999.705,10986.7295,-1,446.76917,4849.696,10.0,1.0,481,,24245960.0,11166577000.0,1619634300000.0,-252.31949,1.0,10.0,,100.0,48100,20072685,,-252.31949,0.01208117,-25689196.0,100,852.298,9010.10073852539,-1847859700000.0,485.04,True,100.0,4849.695890173344,0.4189424,[ 5.161e-04  1.002e+00 -4.200e+00 -2.703e+00]
1.0,10832429.0,1,4999.709,108871224.0,-1,1089927.0,4949.5986,10.0,1.0,482,,24745986.0,27244074000000.0,1.3140898e+29,-238.94412,1.0,10.0,,100.0,48200,20122186,,-238.94412,0.22655405,-26189228.0,100,497.4534,9021.042124032974,-5.231682e+20,495.01,True,100.0,4949.598585391033,0.4189424,[-0.038  1.096 -4.195 -2.63 ]
1.0,993.1694,1,4999.712,9151.505,-1,299.16855,4949.6777,10.0,1.0,483,,24745780.0,7477723600.0,44093813000.0,-242.52505,1.0,10.0,9.980336,100.0,48300,20171688,,-242.52505,0.05703936,-26189024.0,100,496.45828,9028.8594353199,-310530440000.0,495.02,True,100.0,4949.677836378167,0.4189424,[ 0.022  1.099 -4.194 -2.613]
1.0,779.9189,1,4999.712,4278.373,-1,300.9609,4999.568,10.0,1.0,484,,24995680.0,7522612700.0,8883936000.0,-263.69916,1.0,10.0,4999.3564,100.0,48400,20221688,,-263.69916,0.06184766,-26438924.0,100,0.068782434,9037.897992134094,-143551790000.0,500.0,True,100.0,4999.568108707157,0.4189424,[ 0.042  1.183 -4.188 -2.523]
1.0,89.06606,1,4999.705,556.2387,-1,44.63458,4999.584,10.0,1.0,485,,24995842.0,1115671400.0,11772433000000.0,-249.33339,1.0,10.0,4999.3228,100.0,48500,20271688,,-249.33339,0.03987583,-26439082.0,100,0.06358659,9046.288902759552,-4952894700000.0,500.0,True,100.0,4999.584138304526,0.4189424,[ 0.047  1.076 -4.185 -2.587]
1.0,191.20663,1,4999.6934,1278.2654,-1,51.33295,4999.598,10.0,1.0,486,,24995984.0,1283095200.0,1.3282931e+20,-282.94525,1.0,10.0,4999.423,100.0,48600,20321688,,-282.94525,0.20851402,-26439216.0,100,0.06316639,9056.027303934097,-1.6633097e+16,500.0,True,100.0,4999.598447611639,0.4189424,[-0.034  0.992 -4.211 -2.625]
1.0,216173.52,1,4999.7246,1828109.1,-1,53965.64,4749.234,10.0,1.0,487,,22958584.0,971633200000.0,1.4558776e+26,-251.55885,1.0,10.0,,100.0,48700,20369210,,-251.55885,0.1488319,-24401832.0,100,635.1088,9068.331924438477,-1.7413818e+19,475.22,True,100.0,4749.233755879595,0.4189424,[-0.088  1.022 -4.216 -2.615]
1.0,8999.46,1,4999.711,70592.055,-1,1812.4736,4899.595,10.0,1.0,488,,24495950.0,45303560000.0,51248674000000.0,-241.61069,1.0,10.0,,100.0,48800,20418212,,-241.61069,0.08895843,-25939192.0,100,699.9422,9079.366965532303,-10376972000000.0,490.02,True,100.0,4899.595255016479,0.4189424,[-0.029  1.041 -4.217 -2.611]
1.0,1432.2661,1,4999.7114,11562.586,-1,236.71442,4949.584,10.0,1.0,489,,24745842.0,5916441600.0,710782140.0,-251.33739,1.0,10.0,,100.0,48900,20467713,,-251.33739,0.17333964,-26189082.0,100,497.45193,9090.725808143616,-44393110000.0,495.01,True,100.0,4949.584164667458,0.4189424,[ 0.013  0.947 -4.207 -2.681]
1.0,349390800.0,1,4999.7065,3490665200.0,-1,39937510.0,4999.559,10.0,1.0,490,,24995594.0,998199900000000.0,3.4932548e+32,-250.70267,1.0,10.0,4999.3447,100.0,49000,20517713,,-250.70267,0.041484557,-26438832.0,100,0.075456075,9099.756566286087,-2.6973887e+22,500.0,True,100.0,4999.559202540216,0.4189424,[ 0.065  0.982 -4.209 -2.687]
1.0,51969.934,1,4999.6895,469869.94,-1,9661.66,4999.55,10.0,1.0,491,,24995504.0,241497500000.0,1.1327688e+21,-249.62456,1.0,10.0,4999.3574,100.0,49100,20567713,,-249.62456,0.044322096,-26438732.0,100,0.07616283,9107.098493337631,-4.8573366e+16,500.0,True,100.0,4999.550173097482,0.4189424,[ 0.032  0.736 -4.191 -2.711]
1.0,524.0561,1,4999.6865,3412.8909,-1,182.05595,4899.5254,10.0,1.0,492,,24495254.0,4550021600.0,8608780600000.0,-240.97983,1.0,10.0,,100.0,49200,20616715,,-240.97983,0.029556435,-25938480.0,100,699.93225,9115.742138385773,-4238988000000.0,490.02,True,100.0,4899.525336101739,0.4189424,[ 0.124  0.694 -4.181 -2.638]
1.0,5408.8267,1,4999.674,51033.65,-1,1062.334,4899.5728,10.0,1.0,493,,24494726.0,26551058000.0,1312560800000.0,-263.7546,1.0,10.0,,100.0,49300,20665718,,-263.7546,0.0037416583,-25937944.0,100,699.2264,9124.366824388504,-1679968200000.0,490.03,True,100.0,4899.572423549381,0.4189424,[ 0.179  0.589 -4.177 -2.677]
1.0,104.55426,1,4999.64,635.3221,-1,33.377804,4949.525,10.0,1.0,494,,24744250.0,833981000.0,6035803000.0,-247.0327,1.0,10.0,9.98134,100.0,49400,20715220,,-247.0327,0.05084811,-26187448.0,100,496.44284,9132.322631835938,-112954310000.0,495.02,True,100.0,4949.524723095384,0.4189424,[ 0.176  0.521 -4.181 -2.782]
1.0,411.99847,1,4999.631,3951.2979,-1,81.431496,4999.372,10.0,1.0,495,,24993718.0,2034946400.0,1752840600.0,-245.54999,1.0,10.0,4998.728,100.0,49500,20765220,,-245.54999,0.022629913,-26436910.0,100,0.16308416,9145.292111158371,-62455747000.0,500.0,True,100.0,4999.371617843928,0.4189424,[ 0.25   0.608 -4.176 -2.833]
1.0,7631.8003,1,4999.652,76109.56,-1,1126.9727,4899.656,10.0,1.0,496,,24494560.0,28165691000.0,437853060000000.0,-252.31636,1.0,10.0,9.979575,100.0,49600,20814224,,-252.31636,0.09992711,-25937764.0,100,698.5251,9155.109536886215,-30226506000000.0,490.04,True,100.0,4899.655431833949,0.4189424,[ 0.168  0.699 -4.188 -2.856]
1.0,2632551.0,1,4999.658,26433666.0,-1,328900.9,4999.5264,10.0,1.0,497,,24995262.0,8220759300000.0,2.3671367e+35,-255.4503,1.0,10.0,4999.2656,100.0,49700,20864224,,-255.4503,0.0065284506,-26438470.0,100,0.08783365,9164.087524652481,-7.021529e+23,500.0,True,100.0,4999.526067551747,0.4189424,[ 0.162  0.812 -4.183 -2.805]
1.0,78.12014,1,4999.701,578.432,-1,25.214815,4850.797,10.0,1.0,498,,23883902.0,468982620.0,196976210.0,-268.8748,1.0,10.0,9.979199,100.0,49800,20912748,,-268.8748,0.21682689,-25327136.0,100,594.70544,9172.98401260376,-20724080000.0,485.24,True,100.0,4850.796774049366,0.4189424,[-0.055  0.912 -4.232 -2.748]
1.0,2666.1865,1,4999.7056,26779.822,-1,323.30902,4944.1855,10.0,1.0,499,,24694776.0,8081062000.0,6.333101e+29,-256.35287,1.0,10.0,,100.0,49900,20962196,,-256.35287,0.16233638,-26138014.0,100,499.80566,9180.483640432358,-1.14851445e+21,494.48,True,100.0,4944.185423640725,0.4189424,[-0.024  0.913 -4.231 -2.749]
