Inner Iteration,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,InitialReturnMin,Bound,ESSRenyiHarmonic,LearnableVariance,WReturnMean,TimestepsSoFar,MeanD2-0,InitialReturnStd,EpLenMean,MinBehavPdf,MinTargetPdf,MinIW,EpRewMean,MeanIW,ReturnMeanIW,EpThisIter,ESSRenyiArithmetic,Weights,InitialReturnMax,ReturnStepMaxmin,MeanEntropy,Iteration,StdWReturnMean,InitialBound,TimeElapsed,MaxIW,EpisodesSoFar,DivergenceHarmonic,ReturnStepMax,StdIW,VarianceInitializer,InitialReturnMean,Penalization
1,1.0,1.0,3848.92,-1.5570541e+16,100.0,,24890662.0,11327965,1.0,114.45607,498.86,-247.66383,-247.66383,0.027541218,4987.7410622551115,75734.42,1892244800000.0,100,100.0,[ 0.236  0.675 -3.278 -2.236],4999.5923,10.0,0.4189424,288,,-26333836.0,12247.087100505829,7121041.0,28800,1.163817e+20,10.0,708288.2,-1,4987.7407,True
1,1.0,1.0,9.979846,-239875520000000.0,100.0,,24585560.0,11377271,1.0,531.8842,493.06,-267.2665,-267.2665,0.12522581,4929.772695515687,394.1207,9835732000.0,100,100.0,[ 0.205  0.783 -3.278 -2.181],4999.6675,10.0,0.4189424,289,,-26028778.0,12299.522724151611,26658.33,28900,2.7624414e+16,10.0,2656.879,-1,4929.773,True
1,1.0,1.0,4999.1064,-1.8586012e+17,100.0,,24994834.0,11427271,1.0,0.09732832,500.0,-241.84705,-241.84705,0.5224634,4999.483208596475,506.26782,12653576000.0,100,100.0,[ 0.022  0.714 -3.344 -2.039],4999.659,10.0,0.4189424,290,,-26438050.0,12358.588597297668,16700.184,29000,1.6585632e+22,10.0,1796.7574,-1,4999.483,True
1,1.0,1.0,2369.7717,-28085197000.0,100.0,,21043486.0,11472614,1.0,724.34503,453.43,-254.60152,-254.60152,0.19833498,4529.769394789004,25.578918,338904740.0,100,100.0,[-0.044  0.62  -3.341 -2.086],4999.687,10.0,0.4189424,291,,-22486714.0,12411.578434228897,272.30377,29100,369623780.0,10.0,48.29929,-1,4529.7695,True
1,1.0,1.0,,-46898145000000.0,100.0,,24257586.0,11521547,1.0,568.98376,489.33,-248.8006,-248.8006,0.010692388,4892.222769936674,21.78433,543223500.0,100,100.0,[-0.014  0.625 -3.342 -2.09 ],4999.667,10.0,0.4189424,292,,-25700804.0,12476.050144433975,612.402,29200,1055986000000000.0,10.0,74.02083,-1,4892.2227,True
1,1.0,1.0,1689.7885,-11562185000.0,100.0,,20576444.0,11566213,1.0,818.9714,446.66,-243.68292,-243.68292,0.08983141,4461.583705309216,13.616612,184298140.0,100,100.0,[-0.05   0.583 -3.337 -2.119],4999.6934,10.0,0.4189424,293,,-22019674.0,12528.647203683853,176.8484,29300,62154264.0,10.0,29.46408,-1,4461.584,True
1,1.0,1.0,3309.6572,-19151264000.0,100.0,,24685176.0,11615858,1.0,218.33243,496.45,-244.91003,-244.91003,0.18253084,4963.618326768618,45.688984,673039400.0,100,100.0,[-0.019  0.588 -3.338 -2.118],4999.7114,10.0,0.4189424,294,,-26128422.0,12587.649283409119,2151.892,29400,163931300.0,10.0,251.86237,-1,4963.6187,True
1,1.0,1.0,,-378600560000000.0,100.0,,24495068.0,11664860,1.0,699.92957,490.02,-246.29999,-246.29999,0.05133927,4899.506797343878,17.689608,441614700.0,100,100.0,[ 0.013  0.589 -3.336 -2.12 ],4999.6562,10.0,0.4189424,295,,-25938280.0,12634.506434679031,935.96985,29500,6.88212e+16,10.0,93.13407,-1,4899.507,True
1,1.0,1.0,9.9801,-1.5890231e+24,100.0,,21242046.0,11710229,1.0,834.7186,453.69,-237.11665,-237.11665,0.057988897,4532.6915148415765,163170.05,2484293000000.0,100,100.0,[-0.045  0.611 -3.335 -2.108],4999.698,10.0,0.4189424,296,,-22685280.0,12683.821692943573,4493515.0,29600,1.2122901e+36,10.0,590417.75,-1,4532.6914,True
1,1.0,1.0,,-703859200000000.0,100.0,,24745100.0,11759730,1.0,497.44452,495.01,-241.4846,-241.4846,0.2514085,4949.510048146837,5.388157,134415400.0,100,100.0,[ 0.017  0.613 -3.339 -2.1  ],4999.679,10.0,0.4189424,297,,-26188326.0,12732.549354791641,37.967052,29700,2.3786146e+17,10.0,6.533481,-1,4949.51,True
1,1.0,1.0,3319.498,-3.3501134e+22,100.0,,23820666.0,11808411,1.0,375.88348,486.81,-248.49367,-248.49367,0.107094966,4866.146255981715,605264.6,8765996000000.0,100,100.0,[-0.03   0.638 -3.338 -2.068],4999.707,10.0,0.4189424,298,,-25263908.0,12772.166448831558,21719864.0,29800,5.3884276e+32,10.0,2611803.0,-1,4866.1465,True
1,1.0,1.0,4998.999,-7392118400000.0,100.0,,24994740.0,11858411,1.0,0.12395856,500.0,-250.87593,-250.87593,0.07756014,4999.474063401238,4.665265,116603160.0,100,100.0,[ 0.028  0.645 -3.339 -2.046],4999.6704,10.0,0.4189424,299,,-26437962.0,12826.695670366287,50.385742,29900,26234925000000.0,10.0,5.9692616,-1,4999.4746,True
1,1.0,1.0,3409.5676,-14224441000.0,100.0,,24636072.0,11908005,1.0,223.83365,495.94,-264.31345,-264.31345,0.25209224,4958.424272041054,16.546272,308674100.0,100,100.0,[-0.03   0.665 -3.342 -2.035],4999.713,10.0,0.4189424,300,,-26079318.0,12883.662376642227,416.6925,30000,92972680.0,10.0,57.539013,-1,4958.4243,True
1,1.0,1.0,4999.266,-474726660000000.0,100.0,,24995002.0,11958005,1.0,0.09434612,500.0,-252.78244,-252.78244,0.08434246,4999.500138481238,5.8160954,145371250.0,100,100.0,[-4.824e-04  6.740e-01 -3.342e+00 -2.033e+00],4999.664,10.0,0.4189424,301,,-26438220.0,12939.518476247787,48.639206,30100,1.0820442e+17,10.0,7.4737887,-1,4999.5,True
1,1.0,1.0,2459.7466,-42652266000.0,100.0,,22160234.0,12004698,1.0,626.705,466.93,-256.75256,-256.75256,0.2528936,4665.563058267927,36.04542,555411700.0,100,100.0,[-0.039  0.625 -3.343 -2.039],4999.6973,10.0,0.4189424,302,,-23603468.0,12991.387944221497,535.10913,30200,850835800.0,10.0,89.99903,-1,4665.563,True
1,1.0,1.0,4109.7354,-8.485226e+19,100.0,,24835368.0,12054525,1.0,122.49357,498.27,-253.14851,-253.14851,0.16951552,4982.003978972307,1979604400.0,3.344259e+16,100,100.0,[-0.008  0.628 -3.343 -2.036],4999.6445,10.0,0.4189424,303,,-26278574.0,13046.528612852097,195061760000.0,30300,3.4542127e+27,10.0,19407628000.0,-1,4982.004,True
1,1.0,1.0,4999.123,-6745833000000.0,100.0,,24994622.0,12104525,1.0,0.11932519,500.0,-249.76718,-249.76718,0.15005873,4999.462455300823,2919.8293,72976300000.0,100,100.0,[ 0.054  0.629 -3.341 -2.039],4999.665,10.0,0.4189424,304,,-26437840.0,13098.760576486588,115547.875,30400,21378695000000.0,10.0,13759.007,-1,4999.4624,True
1,1.0,1.0,9.9799795,-430802740000000.0,100.0,,24244490.0,12153031,1.0,851.13654,485.06,-271.69144,-271.69144,0.016863376,4849.7480417730185,33.938847,847436500.0,100,100.0,[ 0.111  0.536 -3.326 -2.099],4999.653,10.0,0.4189424,305,,-25687700.0,13148.672610998154,549.07086,30500,8.91081e+16,10.0,75.55969,-1,4849.748,True
1,1.0,1.0,,-52633145000.0,100.0,,24504128.0,12202253,1.0,533.6799,492.22,-251.17853,-251.17853,0.19072525,4921.312454229799,28.060923,539300860.0,100,100.0,[-0.01   0.53  -3.35  -2.078],4999.6753,10.0,0.4189424,306,,-25947352.0,13212.496923208237,989.6678,30600,1302947500.0,10.0,124.89608,-1,4921.3125,True
1,1.0,1.0,4999.2383,-475839100000000.0,100.0,,24995142.0,12252253,1.0,0.09347451,500.0,-246.89984,-246.89984,0.17497127,4999.514005952042,8.6121025,215255460.0,100,100.0,[ 0.019  0.54  -3.348 -2.071],4999.6885,10.0,0.4189424,307,,-26438374.0,13262.668572425842,84.14624,30700,1.0870998e+17,10.0,14.29951,-1,4999.514,True
1,1.0,1.0,,-21204158000.0,100.0,,22001026.0,12298282,1.0,919.2365,460.29,-253.57365,-253.57365,0.10274735,4599.568703916908,26.009102,396537020.0,100,100.0,[-0.029  0.515 -3.349 -2.102],4999.6914,10.0,0.4189424,308,,-23444256.0,13305.579749584198,467.8428,30800,207870750.0,10.0,61.61438,-1,4599.5684,True
1,1.0,1.0,3219.4707,-11293369000.0,100.0,,24709606.0,12347948,1.0,224.20557,496.66,-253.7836,-253.7836,0.010372118,4965.816782615538,2.66636,66624500.0,100,100.0,[ 1.981e-03  5.157e-01 -3.348e+00 -2.105e+00],4999.6743,10.0,0.4189424,309,,-26152828.0,13365.482640743256,22.126394,30900,60514870.0,10.0,3.2960477,-1,4965.817,True
1,1.0,1.0,1649.8442,-72659140000000.0,100.0,,22347672.0,12394739,1.0,693.6698,467.91,-243.10701,-243.10701,0.084129095,4676.162192307985,825.4526,15281351000.0,100,100.0,[-0.027  0.524 -3.348 -2.097],4999.703,10.0,0.4189424,310,,-23790908.0,13411.59377336502,39250.844,31000,2533623800000000.0,10.0,4072.1025,-1,4676.1626,True
1,1.0,1.0,,-5.42239e+20,100.0,,24245154.0,12443242,1.0,852.85095,485.03,-254.21368,-254.21368,0.019855365,4849.515481073325,3202.471,80042920000.0,100,100.0,[ 0.008  0.566 -3.348 -2.067],4999.657,10.0,0.4189424,311,,-25688366.0,13464.037061691284,139888.69,31100,1.4116981e+29,10.0,16356.359,-1,4849.5156,True
1,1.0,1.0,9.981112,-1.44049525e+20,100.0,,23502764.0,12491323,1.0,636.24915,480.81,-238.26627,-238.26627,0.04179589,4806.032905475258,2197.9548,50074620000.0,100,100.0,[-0.037  0.663 -3.322 -2.007],4999.6777,10.0,0.4189424,312,,-24945988.0,13523.884280920029,135353.25,31200,9.962696e+27,10.0,14116.144,-1,4806.033,True
1,1.0,1.0,1549.8114,-474473800000.0,100.0,,12745769.0,12525947,1.0,906.68097,346.24,-235.31116,-235.31116,0.07365915,3453.0709341185798,322.1878,3242158600.0,100,100.0,[-0.093  0.658 -3.324 -2.035],4999.6816,10.0,0.4189424,313,,-14188986.0,13554.954491376877,2864.3982,31300,106615600000.0,10.0,591.73694,-1,3453.071,True
1,1.0,1.0,,-1.1971744e+22,100.0,,22726230.0,12573170,1.0,675.14923,472.23,-247.89812,-247.89812,0.07220801,4719.152866412259,436376.28,6821960000000.0,100,100.0,[-0.049  0.689 -3.332 -2.003],4999.695,10.0,0.4189424,314,,-24169464.0,13611.306292533875,29073372.0,31400,6.8811676e+31,10.0,2921712.5,-1,4719.1523,True
1,1.0,1.0,4999.145,-7.880114e+19,100.0,,24994892.0,12623170,1.0,0.1181797,500.0,-247.21797,-247.21797,0.002204177,4999.489241081023,3964987.8,99108460000000.0,100,100.0,[ 0.013  0.688 -3.332 -2.007],4999.706,10.0,0.4189424,315,,-26438134.0,13667.450092077255,317083780.0,31500,2.981311e+27,10.0,31969874.0,-1,4999.4893,True
1,1.0,1.0,4998.9365,-37073248000000.0,100.0,,24994174.0,12673170,1.0,0.13128103,500.0,-241.1433,-241.1433,0.022629913,4999.417353796017,206563.0,5162951000000.0,100,100.0,[ 0.098  0.766 -3.33  -1.96 ],4999.66,10.0,0.4189424,316,,-26437390.0,13717.079889535904,18322362.0,31600,488901030000000.0,10.0,1833094.8,-1,4999.417,True
1,1.0,1.0,9.98035,-4565754000000.0,100.0,,24493878.0,12722175,1.0,697.81683,490.05,-241.84013,-241.84013,0.010041044,4899.6867697812695,767.4735,19180943000.0,100,100.0,[ 0.087  0.711 -3.347 -1.717],4999.5684,10.0,0.4189424,317,,-25937042.0,13774.700117111206,51021.195,31700,9925663000000.0,10.0,5259.402,-1,4899.687,True
1,1.0,1.0,9.984269,-77352940000000.0,100.0,,24744690.0,12771677,1.0,496.44693,495.02,-247.81758,-247.81758,0.22738524,4949.568963991478,548.8881,13719300000.0,100,100.0,[ 1.296e-03  6.667e-01 -3.344e+00 -1.796e+00],4999.6514,10.0,0.4189424,318,,-26187900.0,13832.550415039062,25525.43,31800,2871851600000000.0,10.0,2938.2498,-1,4949.569,True
1,1.0,1.0,9.980406,-23771816000000.0,100.0,,24494374.0,12820681,1.0,698.5223,490.04,-242.31313,-242.31313,0.0018121661,4899.636812935551,4846.8843,121145270000.0,100,100.0,[ 0.056  0.696 -3.351 -1.801],4999.6353,10.0,0.4189424,319,,-25937574.0,13880.515195131302,256213.38,31900,268568400000000.0,10.0,27805.932,-1,4899.6367,True
1,1.0,1.0,189.84256,-36696670000000.0,100.0,,24257634.0,12869340,1.0,768.0405,486.59,-239.8624,-239.8624,0.093892895,4864.951072186247,6999.4614,174941340000.0,100,100.0,[ 0.097  0.785 -3.35  -1.724],4999.636,10.0,0.4189424,320,,-25700836.0,13927.619108915329,613742.94,32000,640428000000000.0,10.0,61033.863,-1,4864.951,True
1,1.0,1.0,9.984156,-2421599700000000.0,100.0,,23566054.0,12916927,1.0,966.73645,475.87,-256.2422,-256.2422,0.05910376,4757.254988584099,5013.8477,124912140000.0,100,100.0,[ 0.122  0.866 -3.343 -1.632],4999.506,10.0,0.4189424,321,,-25009180.0,13970.707482814789,227332.16,32100,2.815613e+18,10.0,26946.068,-1,4757.255,True
1,1.0,1.0,2099.6226,-3.988878e+16,100.0,,23838404.0,12965503,1.0,508.65643,485.76,-266.06046,-266.06046,0.0012502426,4855.890379129675,242402.98,6045929000000.0,100,100.0,[ 0.134  0.953 -3.341 -1.543],4999.461,10.0,0.4189424,322,,-25281506.0,14026.698632717133,16130000.0,32200,7.638328e+20,10.0,1621859.8,-1,4855.89,True
1,1.0,1.0,,-3.7375046e+16,100.0,,24190114.0,13014133,1.0,743.23004,486.3,-252.653,-252.653,0.032161627,4861.864281345371,31238.012,780620800000.0,100,100.0,[ 0.111  0.866 -3.344 -1.63 ],4999.538,10.0,0.4189424,323,,-25633260.0,14078.31744647026,2952950.8,32300,6.707288e+20,10.0,293747.44,-1,4861.8643,True
1,1.0,1.0,189.88712,-7.224122e+16,100.0,,22383640.0,13060403,1.0,999.3059,462.7,-244.47867,-244.47867,0.005189074,4624.394993733884,12512049.0,312630400000000.0,100,100.0,[ 0.298  0.782 -3.34  -1.486],4999.4043,10.0,0.4189424,324,,-23826706.0,14121.993351459503,1246117200.0,32400,2.4845703e+21,10.0,123982860.0,-1,4624.395,True
1,1.0,1.0,149.91595,-692293160000000.0,100.0,,24005836.0,13108717,1.0,823.2739,483.14,-244.15599,-244.15599,0.022260718,4829.912820360458,4114.667,102724370000.0,100,100.0,[ 0.159  0.96  -3.419 -1.557],4999.487,10.0,0.4189424,325,,-25448952.0,14170.67380285263,98733.85,32500,2.300757e+17,10.0,13008.085,-1,4829.9126,True
1,1.0,1.0,,-3.5959576e+17,100.0,,16347917.0,13144962,1.0,1802.7198,362.45,-237.97395,-237.97395,0.025494015,3619.132201365925,44135.15,1055908800000.0,100,100.0,[ 0.165  1.009 -3.397 -1.444],4999.323,10.0,0.4189424,326,,-17790930.0,14210.529945850372,1060485.1,32600,6.2101626e+22,10.0,172217.62,-1,3619.132,True
1,1.0,1.0,9.980505,-1.5315725e+16,100.0,,23288310.0,13192226,1.0,982.1631,472.64,-248.63622,-248.63622,0.07792075,4724.792496973013,13948.787,348217640000.0,100,100.0,[ 0.118  0.946 -3.418 -1.539],4999.499,10.0,0.4189424,327,,-24731432.0,14273.205719947815,507291.4,32700,1.12634305e+20,10.0,63249.562,-1,4724.7925,True
1,1.0,1.0,3939.25,-1.6845685e+22,100.0,,24898014.0,13242121,1.0,105.471405,498.95,-258.16003,-258.16003,0.12861082,4988.676258531508,75060.59,1875454500000.0,100,100.0,[ 0.115  0.856 -3.434 -1.624],4999.534,10.0,0.4189424,328,,-26341158.0,14326.711585760117,2641036.8,32800,1.3626377e+32,10.0,291151.5,-1,4988.676,True
1,1.0,1.0,19.961355,-20043748000000.0,100.0,,24742646.0,13291624,1.0,495.43365,495.03,-244.88872,-244.88872,0.12698063,4949.463793295348,94.829445,2369829000.0,100,100.0,[-0.044  1.045 -3.421 -1.658],4999.5645,10.0,0.4189424,329,,-26185808.0,14377.819336891174,3136.627,32900,192862500000000.0,10.0,445.14468,-1,4949.464,True
1,1.0,1.0,19.968235,-293352470000000.0,100.0,,24250592.0,13340235,1.0,794.0638,486.11,-253.38562,-253.38562,0.04710725,4860.046804998587,4822.4004,120519050000.0,100,100.0,[ 0.016  1.06  -3.419 -1.652],4999.615,10.0,0.4189424,330,,-25693782.0,14435.350034952164,183913.88,33000,4.12855e+16,10.0,21060.97,-1,4860.047,True
1,1.0,1.0,9.980642,-70658445000000.0,100.0,,22218628.0,13386195,1.0,1057.3528,459.6,-251.72165,-251.72165,0.03028575,4593.542550259898,1233.0713,28024517000.0,100,100.0,[-0.009  1.139 -3.448 -1.563],4999.4014,10.0,0.4189424,331,,-23661692.0,14495.459983587265,30006.629,33100,2395701600000000.0,10.0,3883.929,-1,4593.542,True
1,1.0,1.0,9.983353,-5.4765717e+20,100.0,,16438358.0,13422889,1.0,1736.3207,366.94,-245.729,-245.729,0.20191377,3663.8163157237605,3577619.0,88127030000000.0,100,100.0,[-0.043  1.189 -3.498 -1.466],4999.2793,10.0,0.4189424,332,,-17881346.0,14534.845026254654,302674270.0,33200,1.4404859e+29,10.0,30179562.0,-1,3663.8162,True
1,1.0,1.0,,-1.12817686e+18,100.0,,22875920.0,13469677,1.0,1002.85785,467.88,-242.87543,-242.87543,0.21454288,4676.55826482962,17519154.0,437846850000000.0,100,100.0,[-0.024  1.104 -3.512 -1.554],4999.46,10.0,0.4189424,333,,-24319020.0,14586.751134634018,1684116400.0,33300,6.107255e+23,10.0,167632110.0,-1,4676.558,True
1,1.0,1.0,,-1.2733864e+19,100.0,,18236848.0,13508923,1.0,1694.581,392.46,-241.20572,-241.20572,0.09283017,3919.852442655297,41598.766,849751900000.0,100,100.0,[ 0.03   1.175 -3.507 -1.467],4999.3457,10.0,0.4189424,334,,-19679876.0,14629.302026987076,1617688.4,33400,7.787335e+25,10.0,179806.02,-1,3919.8523,True
1,1.0,1.0,,-5.2659756e+16,100.0,,23264272.0,13556276,1.0,926.6363,473.53,-247.55833,-247.55833,0.0056885276,4733.457455599525,186867.16,4670366000000.0,100,100.0,[-0.016  1.098 -3.521 -1.552],4999.4785,10.0,0.4189424,335,,-24707382.0,14686.762820243835,18162586.0,33500,1.3313833e+21,10.0,1806709.2,-1,4733.4575,True
1,1.0,1.0,9.981891,-7.5385395e+20,100.0,,16580294.0,13592951,1.0,1780.392,366.75,-248.63042,-248.63042,0.046391077,3662.0348413099005,334059.88,7323160000000.0,100,100.0,[ 0.032  1.16  -3.523 -1.455],4999.3115,10.0,0.4189424,336,,-18023300.0,14721.085536241531,21057396.0,33600,2.729323e+29,10.0,2190581.5,-1,3662.035,True
1,1.0,1.0,,-1.1528365e+16,100.0,,23048378.0,13639541,1.0,1165.8064,465.9,-243.67102,-243.67102,0.001032289,4657.1745115410295,43491.824,1086896100000.0,100,100.0,[ 1.111e-03  1.072e+00 -3.541e+00 -1.537e+00],4999.448,10.0,0.4189424,337,,-24491470.0,14765.105924606323,3340214.0,33700,6.3809674e+19,10.0,334231.97,-1,4657.1743,True
1,1.0,1.0,9.9805155,-3.767921e+19,100.0,,17307482.0,13677209,1.0,1775.9055,376.68,-245.11203,-245.11203,0.059680134,3762.1325724865537,153311.06,3729329800000.0,100,100.0,[-0.022  1.146 -3.539 -1.438],4999.215,10.0,0.4189424,338,,-18750434.0,14804.956514120102,4559265.5,33800,6.818949e+26,10.0,605226.3,-1,3762.1328,True
1,1.0,1.0,9.981857,-6.3278186e+18,100.0,,24278062.0,13725964,1.0,720.0504,487.55,-246.59189,-246.59189,0.05468874,4874.381147165337,28.406357,708397400.0,100,100.0,[-0.032  1.065 -3.56  -1.53 ],4999.4805,10.0,0.4189424,339,,-25721176.0,14855.19198179245,2072.6145,33900,1.9227813e+25,10.0,206.25954,-1,4874.3813,True
1,1.0,1.0,,-1.5998631e+17,100.0,,23944812.0,13774155,1.0,858.924,481.91,-244.40045,-244.40045,0.07254152,4817.3709411350255,41142.62,992798100000.0,100,100.0,[-0.082  1.044 -3.561 -1.563],4999.4883,10.0,0.4189424,340,,-25387928.0,14906.911839723587,1903603.1,34000,1.2290775e+22,10.0,221199.78,-1,4817.3706,True
1,1.0,1.0,9.980246,-1.1266526e+17,100.0,,22027028.0,13819595,1.0,1184.7474,454.4,-249.7237,-249.7237,0.22179951,4541.299653958048,56.0142,1395393500.0,100,100.0,[-0.061  1.146 -3.563 -1.493],4999.341,10.0,0.4189424,341,,-23470058.0,14956.706508874893,2745.3494,34100,6.096076e+21,10.0,343.44382,-1,4541.3,True
1,1.0,1.0,9.985807,-2.9255565e+17,100.0,,21325104.0,13864332,1.0,1162.9199,447.37,-248.91255,-248.91255,0.15627468,4469.085232004811,9302.384,184457840000.0,100,100.0,[-0.12   1.157 -3.578 -1.484],4999.471,10.0,0.4189424,342,,-22768208.0,14998.226576805115,282867.66,34200,4.1099967e+22,10.0,35770.64,-1,4469.085,True
1,1.0,1.0,,-2.3815695e+19,100.0,,18927608.0,13904836,1.0,1598.3167,405.04,-265.00647,-265.00647,0.1079448,4046.3553311343485,73021830.0,1824369900000000.0,100,100.0,[-0.058  1.167 -3.576 -1.487],4999.3315,10.0,0.4189424,343,,-20370628.0,15052.601505279541,7194144000.0,34300,2.7235382e+26,10.0,715739200.0,-1,4046.3552,True
1,1.0,1.0,,-1.7539728e+16,100.0,,23477904.0,13952557,1.0,852.195,477.21,-255.38625,-255.38625,0.015481789,4769.87078276146,699592.75,17444414000000.0,100,100.0,[-0.093  1.092 -3.597 -1.578],4999.5156,10.0,0.4189424,344,,-24921036.0,15097.677555799484,46752104.0,34400,1.4743174e+20,10.0,4947957.5,-1,4769.8706,True
1,1.0,1.0,,-8964894000000.0,100.0,,22691966.0,13999816,1.0,628.8876,472.59,-247.79948,-247.79948,0.06947992,4721.913466529863,1883.6442,43732710000.0,100,100.0,[-0.092  0.999 -3.596 -1.662],4999.583,10.0,0.4189424,345,,-24135136.0,15145.060635328293,175251.03,34500,38214560000000.0,10.0,17432.445,-1,4721.9136,True
1,1.0,1.0,9.9806385,-3596803400000.0,100.0,,19225854.0,14042917,1.0,840.925,431.01,-251.52621,-251.52621,0.1483965,4303.3357907612235,1094.6442,10115444000.0,100,100.0,[-0.138  1.034 -3.605 -1.639],4999.5415,10.0,0.4189424,346,,-20668998.0,15187.719061613083,52499.594,34600,6177144000000.0,10.0,5600.6187,-1,4303.3354,True
1,1.0,1.0,869.8375,-403068400000000.0,100.0,,23925866.0,14091601,1.0,495.76602,486.84,-246.90256,-246.90256,0.042877242,4866.218571838469,24692.68,505577300000.0,100,100.0,[-0.091  1.07  -3.604 -1.618],4999.5215,10.0,0.4189424,347,,-25369002.0,15245.94582104683,1716301.8,34700,7.781706e+16,10.0,178764.8,-1,4866.2183,True
1,1.0,1.0,1139.7861,-5.257798e+20,100.0,,24340678.0,14140645,1.0,546.696,490.44,-241.69678,-241.69678,0.014871435,4903.243938026726,52418.426,1309988200000.0,100,100.0,[-0.043  1.093 -3.606 -1.586],4999.5757,10.0,0.4189424,348,,-25783846.0,15302.112378120422,2160556.8,34800,1.32738355e+29,10.0,262985.25,-1,4903.2437,True
1,1.0,1.0,9.980851,-238042000000000.0,100.0,,24493132.0,14189662,1.0,689.46967,490.17,-248.5142,-248.5142,0.0005873913,4900.792285038903,5648.148,141166560000.0,100,100.0,[ 0.052  1.036 -3.615 -1.644],4999.5283,10.0,0.4189424,349,,-25936272.0,15355.041290044785,200399.64,34900,2.7176723e+16,10.0,23052.701,-1,4900.792,True
1,1.0,1.0,9.980302,-2.1656681e+16,100.0,,22933046.0,14236562,1.0,978.85913,469.0,-251.91644,-251.91644,0.28662723,4687.7375321729205,233291.56,5808218000000.0,100,100.0,[ 0.051  1.103 -3.606 -1.538],4999.4277,10.0,0.4189424,350,,-24376126.0,15400.129133462906,20885878.0,35000,2.25108e+20,10.0,2077807.1,-1,4687.7373,True
1,1.0,1.0,129.88934,-154498530000000.0,100.0,,24521264.0,14285746,1.0,583.0442,491.84,-260.83948,-260.83948,0.14728662,4917.451178426811,2746.8545,68650230000.0,100,100.0,[ 0.076  1.051 -3.614 -1.649],4999.533,10.0,0.4189424,351,,-25964408.0,15465.11494731903,97759.43,35100,1.1451598e+16,10.0,11435.525,-1,4917.451,True
1,1.0,1.0,9.979233,-2.2881263e+17,100.0,,22836366.0,14332455,1.0,1019.403,467.09,-255.96237,-255.96237,0.0031603263,4668.745350659177,652511.0,16289599000000.0,100,100.0,[ 0.066  1.164 -3.621 -1.596],4999.483,10.0,0.4189424,352,,-24279478.0,15513.869323730469,21999376.0,35200,2.5137325e+22,10.0,3339094.8,-1,4668.745,True
1,1.0,1.0,159.82571,-136281874000.0,100.0,,24199078.0,14381132,1.0,717.9138,486.77,-237.91805,-237.91805,0.023469709,4866.587915072006,165.50328,4132755000.0,100,100.0,[ 0.077  1.057 -3.628 -1.66 ],4999.593,10.0,0.4189424,353,,-25642256.0,15567.463490009308,6504.06,35300,8385157600.0,10.0,686.67816,-1,4866.588,True
1,1.0,1.0,9.980727,-2.4190778e+16,100.0,,24317078.0,14430059,1.0,624.5455,489.27,-262.8327,-262.8327,0.08249937,4891.525502932442,6991.41,174735080000.0,100,100.0,[-0.007  1.145 -3.643 -1.634],4999.4736,10.0,0.4189424,354,,-25760186.0,15622.281450033188,570484.9,35400,2.810073e+20,10.0,57178.7,-1,4891.5254,True
1,1.0,1.0,149.86432,-2019095000000000.0,100.0,,24521598.0,14479311,1.0,523.5873,492.52,-246.33432,-246.33432,0.09281317,4924.170402272378,185995.73,4647918000000.0,100,100.0,[ 0.072  1.144 -3.666 -1.728],4999.5547,10.0,0.4189424,355,,-25964754.0,15668.65969657898,17008622.0,35500,1.9485327e+18,10.0,1692213.5,-1,4924.1704,True
1,1.0,1.0,,-676191000000.0,100.0,,24743946.0,14528812,1.0,497.43286,495.01,-244.84315,-244.84315,0.037578955,4949.394783189133,3423.2207,85553630000.0,100,100.0,[ 0.064  1.065 -3.661 -1.825],4999.584,10.0,0.4189424,356,,-26187118.0,15723.679465532303,134095.16,35600,167504970000.0,10.0,17232.895,-1,4949.3945,True
1,1.0,1.0,,-338358830000.0,100.0,,24494462.0,14577815,1.0,699.2225,490.03,-250.55655,-250.55655,0.06961363,4899.546129922328,45.34227,1132816400.0,100,100.0,[ 0.06   1.018 -3.705 -1.932],4999.6436,10.0,0.4189424,357,,-25937668.0,15780.657078742981,3023.7458,35700,54601822000.0,10.0,303.1017,-1,4899.5464,True
1,1.0,1.0,,-27526980000000.0,100.0,,24744144.0,14627316,1.0,497.43488,495.01,-255.09987,-255.09987,0.017295446,4949.414452364349,3300.6057,82489610000.0,100,100.0,[ 0.18   0.999 -3.683 -1.954],4999.6455,10.0,0.4189424,358,,-26187352.0,15844.401050806046,182839.42,35800,361638560000000.0,10.0,18568.863,-1,4949.4146,True
1,1.0,1.0,,-31022879000.0,100.0,,24744494.0,14676817,1.0,497.43845,495.01,-257.3859,-257.3859,0.187969,4949.449601868415,203.04132,5074356000.0,100,100.0,[ 0.181  0.927 -3.69  -2.056],4999.6753,10.0,0.4189424,359,,-26187718.0,15908.054127454758,11227.381,35900,323280300.0,10.0,1140.2864,-1,4949.449,True
1,1.0,1.0,,-4973017400000.0,100.0,,24744224.0,14726318,1.0,497.43567,495.01,-251.77039,-251.77039,0.0032499165,4949.422291464167,1306.0542,32644313000.0,100,100.0,[ 0.223  0.812 -3.708 -2.07 ],4999.6514,10.0,0.4189424,360,,-26187434.0,15959.39473247528,69899.63,36000,11718766000000.0,10.0,7099.5884,-1,4949.4224,True
