Bound,Iteration,InitialReturnMin,InitialReturnMax,ESSRenyiHarmonic,MeanIW,Weights,Inner Iteration,EmpiricalD2Arithmetic,StdIW,MinTargetPdf,TimestepsSoFar,WReturnMean,VarianceInitializer,EpThisIter,Penalization,StdWReturnMean,TimeElapsed,MaxIW,EpRewMean,EpisodesSoFar,MeanEntropy,InitialReturnMean,EmpiricalD2Harmonic,ReturnStepMax,InitialReturnStd,LearnableVariance,MeanD2-0,DivergenceHarmonic,MinIW,ESSRenyiArithmetic,EpLenMean,InitialBound,ReturnMeanIW,MinBehavPdf,ReturnStepMaxmin
-99034170000.0,219,,4999.668,100.0,4.1452622,[-0.006  0.811 -2.645 -2.465],1,1.0,7.094736,-240.51411,8560440,24493052.0,-1,100,True,,10010.509936332703,49.81545,4899.603518957835,21900,0.4189424,4899.6035,1.0,10.0,697.80774,,1.0,4699179500.0,0.115430325,100.0,490.05,-25936268.0,103098900.0,-240.51411,10.0
-2.2898475e+18,220,,4999.6445,100.0,8580.034,[-0.041  0.816 -2.645 -2.517],1,1.0,50069.812,-247.88098,8609036,24118028.0,-1,100,True,,10062.030624628067,467495.62,4858.055473614676,22000,0.4189424,4858.055,1.0,10.0,719.2539,,1.0,2.5175485e+24,0.008749406,100.0,485.96,-25561232.0,178693030000.0,-247.88098,10.0
-3.9129098e+16,221,,4999.631,100.0,24362.13,[ 0.009  0.783 -2.643 -2.535],1,1.0,241581.83,-240.02582,8658038,24493062.0,-1,100,True,,10116.004392385483,2428067.5,4899.306242818025,22100,0.4189424,4899.306,1.0,10.0,699.9009,,1.0,7.351156e+20,0.09965912,100.0,490.02,-25936258.0,608897200000.0,-240.02582,10.0
-3.0723308e+16,222,,4999.672,100.0,13612.555,[ 0.068  0.803 -2.642 -2.534],1,1.0,65347.793,-252.90852,8707103,24495912.0,-1,100,True,,10176.490460395813,589277.0,4905.489454863698,22200,0.4189424,4905.4897,1.0,10.0,657.3321,,1.0,4.5319132e+20,0.12612711,100.0,490.65,-25939132.0,340165660000.0,-252.90852,10.0
-649046730000000.0,223,,4999.6104,100.0,84772.07,[ 0.04   0.704 -2.638 -2.605],1,1.0,733474.25,-272.13144,8756108,24492296.0,-1,100,True,,10244.556299686432,7339467.5,4899.528100490773,22300,0.4189424,4899.5283,1.0,10.0,697.797,,1.0,2.0095034e+17,0.44170716,100.0,490.05,-25935478.0,2118571300000.0,-272.13144,10.0
-2489081500000000.0,224,9.979367,4999.5776,100.0,5599.1724,[ 0.089  0.628 -2.63  -2.692],1,1.0,48162.67,-253.62914,8804948,24317066.0,-1,100,True,,10307.954319000244,484031.25,4882.714633444589,22400,0.4189424,4882.715,1.0,10.0,690.0482,,1.0,2.9745237e+18,0.010755058,100.0,488.4,-25760228.0,139911940000.0,-253.62914,10.0
-9967959000000000.0,225,,4999.579,100.0,955.1732,[ 0.142  0.671 -2.637 -2.587],1,1.0,6243.7344,-251.26476,8852260,23373826.0,-1,100,True,,10368.13248348236,61232.316,4729.048624199635,22500,0.4189424,4729.0483,1.0,10.0,1004.9499,,1.0,4.7708738e+19,0.025725352,100.0,473.12,-24816988.0,23871433000.0,-251.26476,10.0
-918387200000.0,226,19.963001,4999.5195,100.0,26.42019,[ 0.262  0.676 -2.601 -2.58 ],1,1.0,43.212517,-241.00685,8884502,13387129.0,-1,100,True,,10409.65225148201,199.18219,3216.586139180153,22600,0.4189424,3216.5862,1.0,10.0,1743.7614,,1.0,404707480000.0,0.0050401785,100.0,322.42,-14830248.0,336802100.0,-241.00685,10.0
-42474446000000.0,227,269.816,4999.5405,100.0,130.74203,[ 0.143  0.691 -2.632 -2.595],1,1.0,668.41595,-250.19685,8932062,23493806.0,-1,100,True,,10455.614645242691,6488.2007,4754.044865943671,22700,0.4189424,4754.045,1.0,10.0,944.9145,,1.0,866148900000000.0,0.10417765,100.0,475.6,-24936946.0,3115968300.0,-250.19685,10.0
-1.3340201e+22,228,,4999.5703,100.0,4463.0986,[ 0.037  0.719 -2.659 -2.649],1,1.0,25124.55,-249.35179,8981563,24742448.0,-1,100,True,,10506.405950546265,223910.19,4949.244825713397,22800,0.4189424,4949.245,1.0,10.0,497.41788,,1.0,8.545064e+31,1.106128,100.0,495.01,-26185608.0,111523185000.0,-249.35179,10.0
-1.879236e+20,229,,4999.6787,100.0,8438.274,[-0.078  0.686 -2.647 -2.683],1,1.0,28772.91,-233.98163,9018930,15310998.0,-1,100,True,,10543.654949903488,191485.47,3728.625075471687,22900,0.4189424,3728.6252,1.0,10.0,1186.7411,,1.0,1.695569e+28,0.09335004,100.0,373.67,-16754212.0,83657960000.0,-233.98163,10.0
-2.9199277e+19,230,,4999.581,100.0,37.34972,[-0.017  0.695 -2.646 -2.679],1,1.0,103.607834,-249.27298,9067100,23909916.0,-1,100,True,,10587.883358478546,799.06415,4815.435434635318,23000,0.4189424,4815.4355,1.0,10.0,849.4097,,1.0,4.0938416e+26,0.03924923,100.0,481.7,-25353080.0,930408640.0,-249.27298,10.0
-2.359824e+22,231,,4999.4995,100.0,48649.535,[-0.059  0.66  -2.646 -2.708],1,1.0,194626.31,-239.55495,9105396,15965776.0,-1,100,True,,10629.10118985176,1781433.8,3822.2687471443364,23100,0.4189424,3822.2688,1.0,10.0,1164.4908,,1.0,2.6740795e+32,0.024060763,100.0,382.96,-17408886.0,465741700000.0,-239.55495,10.0
-149270210000000.0,232,,4999.5977,100.0,15.802586,[ 3.851e-04  6.764e-01 -2.644e+00 -2.701e+00],1,1.0,27.415264,-265.3857,9153768,24127340.0,-1,100,True,,10690.557899236679,176.7513,4836.061876087516,23200,0.4189424,4836.062,1.0,10.0,860.1431,,1.0,1.0698553e+16,0.030772308,100.0,483.72,-25570514.0,394120670.0,-265.3857,10.0
-3136775400000000.0,233,2729.743,4999.6357,100.0,28214.467,[-0.038  0.707 -2.644 -2.662],1,1.0,211905.58,-260.0515,9201924,23405134.0,-1,100,True,,10748.596766233444,2110378.8,4813.174158997421,23300,0.4189424,4813.1743,1.0,10.0,488.35376,,1.0,4.7233057e+18,0.081999876,100.0,481.56,-24848330.0,319784060000.0,-260.0515,10.0
-33925786000.0,234,,4999.6704,100.0,63.493053,[ 0.006  0.743 -2.643 -2.636],1,1.0,425.83853,-250.16731,9250458,24243448.0,-1,100,True,,10798.197272539139,4250.0044,4852.35310639077,23400,0.4189424,4852.353,1.0,10.0,835.53424,,1.0,502139500.0,0.08281974,100.0,485.34,-25686666.0,1586211000.0,-250.16731,10.0
-5.150078e+23,235,289.79675,4999.5986,100.0,694.06494,[ 0.056  0.723 -2.639 -2.668],1,1.0,3022.8203,-260.34393,9299230,24286968.0,-1,100,True,,10859.777758359909,20659.77,4876.108648482879,23500,0.4189424,4876.109,1.0,10.0,714.51556,,1.0,1.2735274e+35,0.07426632,100.0,487.72,-25730142.0,16784430000.0,-260.34393,10.0
-2.780137e+22,236,2599.5186,4999.6562,100.0,170772.95,[-0.059  0.77  -2.652 -2.663],1,1.0,933191.06,-252.83026,9345373,21666788.0,-1,100,True,,10909.043066263199,8857817.0,4609.609655324702,23600,0.4189424,4609.6094,1.0,10.0,646.7517,,1.0,3.7110177e+32,0.08570205,100.0,461.43,-23109996.0,1780695400000.0,-252.83026,10.0
-1.279437e+19,237,,4999.6533,100.0,35.727455,[ 2.495e-03  7.783e-01 -2.651e+00 -2.655e+00],1,1.0,187.97716,-237.74603,9393936,24246670.0,-1,100,True,,10959.69383430481,1823.8365,4855.31543570673,23700,0.4189424,4855.3154,1.0,10.0,820.111,,1.0,7.859582e+25,0.049511306,100.0,485.63,-25689878.0,891088900.0,-237.74603,10.0
-3.4399553e+20,238,,4999.639,100.0,131895.56,[-0.058  0.769 -2.65  -2.665],1,1.0,713777.44,-241.95067,9440005,21919010.0,-1,100,True,,11000.29799246788,6906585.0,4602.819281576568,23800,0.4189424,4602.819,1.0,10.0,856.19275,,1.0,5.6816203e+28,0.061168164,100.0,460.69,-23362208.0,1915131800000.0,-241.95067,10.0
-2.6183126e+17,239,9.980708,4999.6436,100.0,138148.08,[ 0.004  0.766 -2.652 -2.662],1,1.0,1225986.0,-259.80215,9489507,24742434.0,-1,100,True,,11051.178314447403,12237400.0,4949.343049485174,23900,0.4189424,4949.343,1.0,10.0,496.42465,,1.0,3.291521e+22,0.12555872,100.0,495.02,-26185634.0,3452933200000.0,-259.80215,10.0
-14449237000000.0,240,259.85767,4999.5605,100.0,830.65344,[ 0.066  0.768 -2.645 -2.658],1,1.0,7962.0283,-253.74385,9539034,24742612.0,-1,100,True,,11105.213097810745,80049.89,4951.792106698114,24000,0.4189424,4951.792,1.0,10.0,471.55728,,1.0,99962140000000.0,0.01288155,100.0,495.27,-26185764.0,20748390000.0,-253.74385,10.0
-8.929848e+16,241,,4999.6387,100.0,99813.46,[ 0.051  0.653 -2.659 -2.615],1,1.0,925085.6,-254.40723,9588535,24741972.0,-1,100,True,,11159.900997638702,9301770.0,4949.197140733014,24100,0.4189424,4949.197,1.0,10.0,497.4131,,1.0,3.8285176e+21,0.12318282,100.0,495.01,-26185172.0,2494087300000.0,-254.40723,10.0
-5.2798746e+19,242,4998.2485,4999.5884,100.0,145698.1,[ 0.069  0.546 -2.659 -2.677],1,1.0,1296171.1,-249.25476,9638535,24990618.0,-1,100,True,,11215.472005844116,13020682.0,4999.061702960715,24200,0.4189424,4999.062,1.0,10.0,0.3295077,,1.0,1.3385402e+27,0.13353834,100.0,500.0,-26433786.0,3640091200000.0,-249.25476,10.0
-19148036000.0,243,9.980123,4999.477,100.0,58.955887,[ 0.109  0.446 -2.658 -2.741],1,1.0,284.32117,-256.93005,9684876,22436744.0,-1,100,True,,11275.938860177994,2757.945,4631.2700265397,24300,0.4189424,4631.27,1.0,10.0,994.024,,1.0,158441800.0,0.05766771,100.0,463.41,-23879846.0,983539400.0,-256.93005,10.0
-5215378000000.0,244,,4999.588,100.0,64.62337,[ 0.053  0.46  -2.667 -2.719],1,1.0,404.66855,-246.88573,9733893,24466688.0,-1,100,True,,11324.578922748566,3969.6687,4900.524366760631,24400,0.4189424,4900.5244,1.0,10.0,671.9744,,1.0,13052436000000.0,0.14221157,100.0,490.17,-25909854.0,1587716500.0,-246.88573,10.0
-3.0508096e+19,245,,4999.6045,100.0,4618.274,[-0.007  0.453 -2.671 -2.702],1,1.0,30921.244,-246.19386,9781075,22927404.0,-1,100,True,,11366.528299808502,308609.34,4715.845134114438,24500,0.4189424,4715.845,1.0,10.0,829.5844,,1.0,4.4689842e+26,0.03731839,100.0,471.82,-24370580.0,104724670000.0,-246.19386,10.0
-2305400500000.0,246,9.98021,4999.6,100.0,26.569822,[ 0.031  0.493 -2.67  -2.672],1,1.0,79.09779,-253.49649,9830160,24498912.0,-1,100,True,,11424.857984304428,604.6027,4907.514726583885,24600,0.4189424,4907.515,1.0,10.0,644.3689,,1.0,2550489200000.0,0.14113931,100.0,490.85,-25942086.0,661995800.0,-253.49649,10.0
-1.7315985e+19,247,29.941975,4999.6436,100.0,77831.92,[-0.006  0.446 -2.673 -2.691],1,1.0,349207.44,-242.73158,9878177,23516700.0,-1,100,True,,11482.762023687363,2589401.5,4799.659709770157,24700,0.4189424,4799.6597,1.0,10.0,692.79755,,1.0,1.43965825e+26,0.12759049,100.0,480.17,-24959898.0,1517086200000.0,-242.73158,10.0
-1.8362741e+20,248,4998.366,4999.5957,100.0,152512320.0,[ 0.042  0.471 -2.675 -2.66 ],1,1.0,1509203500.0,-243.26433,9928177,24991670.0,-1,100,True,,11539.455196619034,15168774000.0,4999.166760102997,24800,0.4189424,4999.167,1.0,10.0,0.27037627,,1.0,1.6189695e+28,0.156456,100.0,500.0,-26434842.0,3811775400000000.0,-243.26433,10.0
-3.150725e+19,249,359.74878,4999.6143,100.0,1588424.8,[ 0.12   0.495 -2.675 -2.565],1,1.0,10738652.0,-241.29822,9976703,23992212.0,-1,100,True,,11589.812376260757,85793700.0,4850.778701393918,24900,0.4189424,4850.779,1.0,10.0,679.82324,,1.0,4.7664527e+26,0.007152616,100.0,485.26,-25435396.0,38311704000000.0,-241.29822,10.0
-1.3505625e+19,250,,4999.621,100.0,83915.79,[ 0.052  0.618 -2.68  -2.771],1,1.0,682786.0,-247.16266,10024596,23822162.0,-1,100,True,,11643.654299020767,6850537.0,4787.948024593675,25000,0.4189424,4787.948,1.0,10.0,947.47943,,1.0,8.757942e+25,0.024245035,100.0,478.93,-25265348.0,2095989300000.0,-247.16266,10.0
-2.6054627e+16,251,9.980103,4999.6807,100.0,1151222.8,[ 0.054  0.715 -2.671 -2.693],1,1.0,11401595.0,-246.1965,10073432,24330772.0,-1,100,True,,11709.725737333298,114595064.0,4882.531061530938,25100,0.4189424,4882.531,1.0,10.0,701.18713,,1.0,3.252091e+20,0.079931855,100.0,488.36,-25773994.0,28757327000000.0,-246.1965,10.0
-69114178000000.0,252,9.980658,4999.6294,100.0,57.643383,[ 0.007  0.647 -2.7   -2.782],1,1.0,323.3381,-250.01277,10122934,24742636.0,-1,100,True,,11771.086848258972,3225.9395,4949.363151659831,25200,0.4189424,4949.3633,1.0,10.0,496.4267,,1.0,2293434200000000.0,0.05070864,100.0,495.02,-26185830.0,1440068700.0,-250.01277,10.0
-1.2719429e+24,253,,4999.5947,100.0,382305.44,[-0.038  0.672 -2.699 -2.746],1,1.0,2717399.2,-257.05722,10169465,22404372.0,-1,100,True,,11827.360378026962,27193806.0,4649.973423672058,25300,0.4189424,4649.9736,1.0,10.0,884.374,,1.0,7.768144e+35,0.07458658,100.0,465.31,-23847544.0,7743903000000.0,-257.05722,10.0
-1.8154825e+16,254,,4999.657,100.0,5522.6025,[ 0.021  0.691 -2.699 -2.734],1,1.0,16718.932,-239.36551,10218966,24742790.0,-1,100,True,,11890.52275466919,106694.86,4949.278870903312,25400,0.4189424,4949.2793,1.0,10.0,497.4213,,1.0,1.5824785e+20,0.023984522,100.0,495.01,-26185998.0,138010870000.0,-239.36551,10.0
-6.050614e+22,255,9.979894,4999.627,100.0,14499.183,[ 0.02   0.586 -2.711 -2.801],1,1.0,69062.97,-258.85117,10267217,24049206.0,-1,100,True,,11947.964471817017,624931.9,4823.947370821362,25500,0.4189424,4823.9473,1.0,10.0,882.462,,1.0,1.7578012e+33,0.01781943,100.0,482.51,-25492396.0,362306830000.0,-258.85117,10.0
-7.508171e+16,256,1289.5151,4999.633,100.0,99.68965,[ 0.006  0.469 -2.691 -2.837],1,1.0,397.26495,-258.06482,10316426,24426252.0,-1,100,True,,12004.914122581482,2947.4878,4919.720967430407,25600,0.4189424,4919.7207,1.0,10.0,471.80075,,1.0,2.7066814e+21,0.019283574,100.0,492.09,-25869444.0,2491183900.0,-258.06482,10.0
-3.475805e+23,257,1359.5632,4999.619,100.0,158814.1,[-0.036  0.475 -2.693 -2.882],1,1.0,417486.56,-247.84459,10353795,15480495.0,-1,100,True,,12046.907398223877,2434448.2,3730.048353098673,25700,0.4189424,3730.048,1.0,10.0,1251.8925,,1.0,5.8007533e+34,0.010286378,100.0,373.69,-16923672.0,1602069500000.0,-247.84459,10.0
-2266493000000000.0,258,969.1727,4999.5693,100.0,26.022556,[ 0.025  0.488 -2.692 -2.877],1,1.0,135.8287,-252.35252,10403393,24750642.0,-1,100,True,,12096.740041971207,1355.5256,4958.816553615818,25800,0.4189424,4958.817,1.0,10.0,400.97443,,1.0,2.4666037e+18,0.03978588,100.0,495.98,-26193796.0,635322000.0,-252.35252,10.0
-1.3524419e+20,259,1369.6731,4999.5703,100.0,1061957.0,[-0.023  0.499 -2.698 -2.916],1,1.0,6522739.0,-248.71565,10445088,18520928.0,-1,100,True,,12143.285719394684,59060536.0,4164.103325932152,25900,0.4189424,4164.103,1.0,10.0,1086.8175,,1.0,8.7826897e+27,0.031727817,100.0,416.95,-19964080.0,26313360000000.0,-248.71565,10.0
-1.871622e+19,260,9.979372,4999.4883,100.0,3656.5962,[-0.056  0.411 -2.717 -2.997],1,1.0,22544.824,-245.93271,10470653,8171398.5,-1,100,True,,12172.63184428215,224834.56,2547.031683206227,26000,0.4189424,2547.0315,1.0,10.0,1297.7013,,1.0,1.6821134e+26,0.05217799,100.0,255.65,-9614492.0,43357475000.0,-245.93271,10.0
-2.8717746e+22,261,429.6886,4999.536,100.0,9604239.0,[ 1.894e-03  4.348e-01 -2.717e+00 -2.990e+00],1,1.0,73766616.0,-267.3075,10517335,22507110.0,-1,100,True,,12212.059747695923,726742850.0,4665.716859555044,26100,0.4189424,4665.7173,1.0,10.0,859.1837,,1.0,3.9600715e+32,0.06312911,100.0,466.82,-23950242.0,210658210000000.0,-267.3075,10.0
-9052122000000.0,262,,4999.488,100.0,1225.8563,[ 0.058  0.425 -2.718 -3.015],1,1.0,10781.5205,-246.13423,10565821,23883784.0,-1,100,True,,12263.831236839294,108242.85,4846.626080557321,26200,0.4189424,4846.6265,1.0,10.0,627.6933,,1.0,39082760000000.0,0.15943475,100.0,484.86,-25326890.0,30532123000.0,-246.13423,10.0
-7488415600000000.0,263,439.57104,4999.5957,100.0,54.233322,[ 0.028  0.479 -2.721 -3.009],1,1.0,146.35847,-240.77277,10614914,24494838.0,-1,100,True,,12334.95699596405,1158.3815,4908.1621400316935,26300,0.4189424,4908.162,1.0,10.0,636.226,,1.0,2.6925347e+19,0.08963698,100.0,490.93,-25938006.0,1353653200.0,-240.77277,10.0
-439781620000.0,264,29.941433,4999.6113,100.0,68.30053,[-0.011  0.441 -2.728 -3.039],1,1.0,306.16418,-253.25273,10657464,19670564.0,-1,100,True,,12382.470774650574,2486.962,4250.652875267298,26400,0.4189424,4250.653,1.0,10.0,1265.9045,,1.0,92391480000.0,0.053545922,100.0,425.5,-21113738.0,1121840600.0,-253.25273,10.0
-369646930000.0,265,,4999.535,100.0,75.42374,[ 0.02   0.445 -2.728 -3.036],1,1.0,281.6742,-251.22272,10705949,24100306.0,-1,100,True,,12437.934925556183,2087.532,4847.1894603905685,26500,0.4189424,4847.1895,1.0,10.0,777.8565,,1.0,64944420000.0,0.020577122,100.0,484.85,-25543438.0,1882657800.0,-251.22272,10.0
-3.4942194e+18,266,,4999.543,100.0,34774.395,[-0.006  0.496 -2.728 -3.009],1,1.0,260677.78,-236.09254,10753138,22995122.0,-1,100,True,,12478.19657278061,2573880.8,4716.553471357332,26600,0.4189424,4716.553,1.0,10.0,865.5901,,1.0,5.862734e+24,0.027945917,100.0,471.89,-24438260.0,730675100000.0,-236.09254,10.0
-764272050000.0,267,9.979846,4999.5405,100.0,16.700775,[ 0.039  0.461 -2.731 -3.035],1,1.0,35.853073,-269.75153,10801335,23970882.0,-1,100,True,,12530.735187768936,217.89268,4818.151355744212,26700,0.4189424,4818.1514,1.0,10.0,869.65375,,1.0,280175500000.0,0.0075840047,100.0,481.97,-25414018.0,410510560.0,-269.75153,10.0
-2.6132687e+20,268,,4999.5527,100.0,594230.75,[-0.006  0.455 -2.738 -3.079],1,1.0,4312576.0,-256.00375,10847625,22324946.0,-1,100,True,,12579.071002721786,42898216.0,4626.097302268188,26800,0.4189424,4626.097,1.0,10.0,961.3385,,1.0,3.2791768e+28,0.024581034,100.0,462.9,-23768086.0,8558730500000.0,-256.00375,10.0
-9.74034e+16,269,,4999.5127,100.0,1231.2181,[ 0.041  0.494 -2.735 -3.064],1,1.0,8767.917,-259.07178,10895551,23818450.0,-1,100,True,,12625.614186763763,87087.12,4790.953246370868,26900,0.4189424,4790.953,1.0,10.0,930.17145,,1.0,4.5557341e+21,0.16099934,100.0,479.26,-25261570.0,30417097000.0,-259.07178,10.0
-28588806000.0,270,,4999.6206,100.0,60.062885,[-0.018  0.512 -2.734 -3.056],1,1.0,407.39062,-244.29927,10941062,21713936.0,-1,100,True,,12672.277797937393,4092.119,4548.08751473545,27000,0.4189424,4548.0874,1.0,10.0,1014.3147,,1.0,377523040.0,0.13622618,100.0,455.11,-23157116.0,548341400.0,-244.29927,10.0
-5305368600000000.0,271,,4999.5522,100.0,6536.9062,[ 0.012  0.521 -2.734 -3.054],1,1.0,53601.883,-247.01523,10990226,24459640.0,-1,100,True,,12723.8370449543,535741.06,4915.209430477308,27100,0.4189424,4915.2095,1.0,10.0,548.0469,,1.0,1.3514914e+19,0.028894676,100.0,491.64,-25902784.0,89546146000.0,-247.01523,10.0
-9317271000000000.0,272,,4999.5947,100.0,22058.455,[ 0.052  0.569 -2.737 -3.051],1,1.0,217047.89,-249.11435,11038242,23862982.0,-1,100,True,,12780.131958007812,2181626.0,4800.103942176813,27200,0.4189424,4800.104,1.0,10.0,906.6347,,1.0,4.1678127e+19,0.0759026,100.0,480.16,-25306148.0,551024260000.0,-249.11435,10.0
-2.484929e+24,273,459.6006,4999.648,100.0,2692207.0,[ 0.106  0.48  -2.767 -2.989],1,1.0,18792840.0,-240.71309,11084607,22431720.0,-1,100,True,,12834.452343463898,184260370.0,4633.5339149334,27300,0.4189424,4633.5337,1.0,10.0,980.8588,,1.0,2.964773e+36,0.1265242,100.0,463.65,-23874916.0,64473220000000.0,-240.71309,10.0
-18756270000.0,274,39.93235,4999.5664,100.0,26.971855,[-0.009  0.457 -2.781 -2.949],1,1.0,68.14781,-252.18233,11130240,21840692.0,-1,100,True,,12889.806879520416,435.67172,4560.52584308871,27400,0.4189424,4560.5254,1.0,10.0,1020.92957,,1.0,161650960.0,0.12895274,100.0,456.33,-23283842.0,408083100.0,-252.18233,10.0
-4.729037e+19,275,439.64246,4999.5645,100.0,5453.0664,[ 0.019  0.468 -2.781 -2.94 ],1,1.0,42860.336,-256.08035,11179785,24743900.0,-1,100,True,,12945.356164455414,427925.9,4953.5930568958465,27500,0.4189424,4953.5933,1.0,10.0,453.6691,,1.0,1.0738362e+27,0.0015763122,100.0,495.45,-26187050.0,136243370000.0,-256.08035,10.0
-1281932800000.0,276,439.69373,4999.593,100.0,57.261147,[-0.014  0.357 -2.799 -2.896],1,1.0,216.79059,-250.47955,11216915,16125135.0,-1,100,True,,12978.184136629105,1856.8027,3706.7540347517006,27600,0.4189424,3706.7537,1.0,10.0,1544.3799,,1.0,787878100000.0,0.09954969,100.0,371.3,-17568296.0,965115840.0,-250.47955,10.0
-2.8289018e+21,277,9.981197,4999.578,100.0,4063462.5,[ 0.016  0.364 -2.799 -2.894],1,1.0,29652944.0,-260.5749,11264914,23673290.0,-1,100,True,,13034.527987003326,293066660.0,4798.144496418,27700,0.4189424,4798.1445,1.0,10.0,806.9084,,1.0,3.8425855e+30,0.03462781,100.0,479.99,-25116448.0,101522885000000.0,-260.5749,10.0
-405972580000.0,278,1289.573,4999.623,100.0,20.02191,[-0.02   0.461 -2.814 -2.826],1,1.0,47.102837,-250.4891,11310929,21802668.0,-1,100,True,,13081.780194997787,337.84976,4598.370048244908,27800,0.4189424,4598.37,1.0,10.0,810.9639,,1.0,79005400000.0,0.10635238,100.0,460.15,-23245852.0,331183580.0,-250.4891,10.0
-1.2545753e+22,279,,4999.626,100.0,2866444.2,[ 0.01   0.465 -2.814 -2.827],1,1.0,25795014.0,-241.36375,11360208,24546230.0,-1,100,True,,13138.31064748764,258843600.0,4926.8376728463745,27900,0.4189424,4926.8374,1.0,10.0,522.016,,1.0,7.5572656e+31,0.019959861,100.0,492.79,-25989418.0,71515165000000.0,-241.36375,10.0
-14936401000000.0,280,9.981229,4999.569,100.0,162.23038,[ 0.059  0.427 -2.805 -2.936],1,1.0,960.079,-245.66335,11408207,23849182.0,-1,100,True,,13182.60515165329,9232.855,4798.456086022085,28000,0.4189424,4798.456,1.0,10.0,907.7448,,1.0,107065515000000.0,0.21336761,100.0,479.99,-25292334.0,4012519700.0,-245.66335,10.0
-154936690000.0,281,9.979627,4999.626,100.0,310.30725,[-1.610e-03  4.341e-01 -2.807e+00 -2.922e+00],1,1.0,1609.6526,-236.02162,11453950,22073546.0,-1,100,True,,13238.348573446274,12130.436,4571.798782163549,28100,0.4189424,4571.799,1.0,10.0,1082.6824,,1.0,10897280000.0,0.12716289,100.0,457.43,-23516730.0,4285186000.0,-236.02162,10.0
-112544694000.0,282,,4999.5503,100.0,38.095387,[ 0.029  0.438 -2.807 -2.921],1,1.0,92.7117,-256.95667,11503451,24741916.0,-1,100,True,,13290.533849477768,540.85535,4949.19156197536,28200,0.4189424,4949.192,1.0,10.0,497.4125,,1.0,5979584500.0,0.10706556,100.0,495.01,-26185058.0,951736100.0,-256.95667,10.0
-3.7881527e+23,283,1269.4135,4999.6084,100.0,33163538.0,[-0.005  0.396 -2.815 -2.952],1,1.0,303882400.0,-238.66583,11547921,20768964.0,-1,100,True,,13342.156334161758,3052520200.0,4443.239449621485,28300,0.4189424,4443.2393,1.0,10.0,1013.2071,,1.0,6.8902064e+34,0.02227023,100.0,444.7,-22212136.0,809072250000000.0,-238.66583,10.0
-64296400000000.0,284,549.7445,4999.5156,100.0,497.47083,[ 0.051  0.371 -2.818 -2.963],1,1.0,3396.9023,-244.12071,11597203,24515024.0,-1,100,True,,13393.164052248001,33840.477,4926.843707973207,28400,0.4189424,4926.8438,1.0,10.0,491.1568,,1.0,1984334500000000.0,0.059089333,100.0,492.82,-25958146.0,12430673000.0,-244.12071,10.0
-709298200000000.0,285,369.6505,4999.3403,100.0,8035.449,[ 0.112  0.354 -2.818 -2.961],1,1.0,75168.02,-255.58212,11636532,17921110.0,-1,100,True,,13442.656345367432,755792.75,3927.4366886905445,28500,0.4189424,3927.4365,1.0,10.0,1579.9849,,1.0,2.4151182e+17,0.036929797,100.0,393.29,-19364126.0,154965770000.0,-255.58212,10.0
-35653710000000.0,286,9.98069,4999.549,100.0,509.2998,[ 0.055  0.379 -2.826 -2.956],1,1.0,1860.3989,-243.77669,11685276,24218516.0,-1,100,True,,13509.578342914581,15546.819,4873.0067171887085,28600,0.4189424,4873.007,1.0,10.0,687.2557,,1.0,609955350000000.0,0.067704916,100.0,487.44,-25661656.0,12699605000.0,-243.77669,10.0
-19479947000.0,287,9.98153,4999.51,100.0,33.920067,[ 0.003  0.392 -2.872 -3.059],1,1.0,130.23103,-236.4306,11730986,22199662.0,-1,100,True,,13560.595612049103,975.1276,4568.5505320930915,28700,0.4189424,4568.5503,1.0,10.0,1152.393,,1.0,171315090.0,0.08940476,100.0,457.1,-23642778.0,591683100.0,-236.4306,10.0
-166000590000.0,288,,4999.595,100.0,735.9638,[ 0.034  0.399 -2.871 -3.058],1,1.0,5892.5825,-260.15686,11779581,24244900.0,-1,100,True,,13625.82960319519,58444.336,4858.2598020788955,28800,0.4189424,4858.26,1.0,10.0,801.38214,,1.0,10463362000.0,0.03622988,100.0,485.95,-25688064.0,18380765000.0,-260.15686,10.0
-11909265000000.0,289,439.7092,4999.507,100.0,29.016523,[ 0.064  0.439 -2.872 -3.021],1,1.0,92.43531,-236.57245,11828131,24122010.0,-1,100,True,,13686.953946352005,804.3733,4853.527308927832,28900,0.4189424,4853.5273,1.0,10.0,751.8529,,1.0,68098510000000.0,0.07547039,100.0,485.5,-25565126.0,616796500.0,-236.57245,10.0
-2157051200000000.0,290,399.75473,4999.553,100.0,2140.69,[ 0.071  0.378 -2.875 -3.032],1,1.0,11135.205,-253.8682,11875877,23603396.0,-1,100,True,,13741.764204740524,96717.85,4772.6416613470865,29000,0.4189424,4772.641,1.0,10.0,908.45276,,1.0,2.2340657e+18,0.17341371,100.0,477.46,-25046538.0,53355667000.0,-253.8682,10.0
-1049115960000000.0,291,,4999.5083,100.0,5592.208,[ 0.01   0.365 -2.882 -3.038],1,1.0,41723.6,-255.97801,11921390,22280740.0,-1,100,True,,13788.169961690903,417859.94,4549.014931288144,29100,0.4189424,4549.0146,1.0,10.0,1259.8422,,1.0,5.2839866e+17,0.04795726,100.0,455.13,-23723854.0,117555500000.0,-255.97801,10.0
