InitialBound,LearnableVariance,EmpiricalD2Harmonic,MinBehavPdf,EmpiricalD2Arithmetic,ESSRenyiArithmetic,Penalization,StdIW,MaxIW,InitialReturnMean,MinIW,TimestepsSoFar,EpThisIter,InitialReturnStd,InitialReturnMax,VarianceInitializer,Inner Iteration,DivergenceHarmonic,StdWReturnMean,WReturnMean,EpLenMean,InitialReturnMin,Bound,ReturnMeanIW,TimeElapsed,ESSRenyiHarmonic,ReturnStepMaxmin,MeanD2-0,EpRewMean,EpisodesSoFar,MinTargetPdf,Weights,ReturnStepMax,Iteration,MeanEntropy,MeanIW
-24086758.0,,1.0,-253.62535,1.0,100.0,True,303720.88,2196791.8,4647.38,0.04294796,7684987,100,1022.50397,4999.4707,-1,1,1.3227282e+21,,22643652.0,464.98,,-5.2484844e+16,1354220600000.0,9108.251260519028,100.0,10.0,1.0,4647.3796420395765,21100,-253.62535,[ 0.043  0.807 -2.968 -1.454],10.0,211,0.4189424,55134.07
-18281202.0,,1.0,-261.47443,1.0,100.0,True,528784.1,4782008.0,3758.2656,0.13805403,7722622,100,1647.3185,4999.2715,-1,1,7.5020575e+25,,16838218.0,376.35,149.88528,-1.2498074e+19,2309283600000.0,9138.445727109909,100.0,10.0,1.0,3758.265401545151,21200,-261.47443,[ 0.049  0.886 -2.972 -1.358],10.0,212,0.4189424,96287.94
-24245860.0,,1.0,-258.83282,1.0,100.0,True,22846.326,189387.45,4642.2637,0.20189837,7769065,100,1119.012,4999.3926,-1,1,3.084406e+16,,22802800.0,464.43,,-253555840000000.0,124909480000.0,9177.74827170372,100.0,10.0,1.0,4642.263722303143,21300,-258.83282,[ 0.062  0.796 -2.982 -1.442],10.0,213,0.4189424,5008.2754
-26119068.0,,1.0,-241.19057,1.0,100.0,True,84.730865,748.9351,4944.5356,0.17299086,7818522,100,476.99753,4999.478,-1,1,9.09303e+21,,24675956.0,494.57,219.83939,-1.3760778e+17,628219500.0,9233.80107140541,100.0,10.0,1.0,4944.535388952131,21400,-241.19057,[-0.02   0.748 -2.991 -1.523],10.0,214,0.4189424,25.286388
-21845804.0,,1.0,-262.09573,1.0,100.0,True,76533.2,712758.7,4404.992,0.12831679,7862625,100,999.33844,4999.5894,-1,1,3.3972453e+25,,20402632.0,441.03,,-8.4114624e+18,249303350000.0,9287.231338739395,100.0,10.0,1.0,4404.992020533658,21500,-262.09573,[-0.07   0.72  -2.992 -1.548],10.0,215,0.4189424,20044.002
-26185836.0,,1.0,-255.40436,1.0,100.0,True,745.42615,7096.5967,4949.266,0.17040245,7912126,100,497.42004,4999.5806,-1,1,5993377000000.0,,24742664.0,495.01,,-3536287400000.0,3298673000.0,9346.784659862518,100.0,10.0,1.0,4949.266247493023,21600,-255.40436,[-0.008  0.72  -2.993 -1.556],10.0,216,0.4189424,131.99356
-25135414.0,,1.0,-256.14612,1.0,100.0,True,13533.84,95760.4,4764.8745,0.06834014,7959788,100,994.1151,4999.496,-1,1,4.6343954e+20,,23692294.0,476.62,,-3.106632e+16,102065580000.0,9411.373712301254,100.0,10.0,1.0,4764.874525106134,21700,-256.14612,[ 0.039  0.694 -2.987 -1.587],10.0,217,0.4189424,4084.2063
-25139086.0,,1.0,-238.58763,1.0,100.0,True,72815.99,559997.3,4795.2485,0.43640125,8007756,100,837.6038,4999.449,-1,1,6.241362e+20,,23695992.0,479.68,339.7967,-3.6052046e+16,545122550000.0,9460.12644124031,100.0,10.0,1.0,4795.248878941539,21800,-238.58763,[ 0.029  0.803 -2.987 -1.526],10.0,218,0.4189424,21858.77
-26185812.0,,1.0,-253.39252,1.0,100.0,True,309.823,2883.166,4949.265,0.07776634,8057257,100,497.4199,4999.557,-1,1,307885280.0,,24742654.0,495.01,,-26550500000.0,1228563600.0,9511.006682634354,100.0,10.0,1.0,4949.265376013838,21900,-253.39252,[ 0.017  0.708 -2.989 -1.607],10.0,219,0.4189424,49.164173
-25694278.0,,1.0,-238.18771,1.0,100.0,True,11326.731,77681.78,4860.4253,0.057323806,8105872,100,792.0736,4999.575,-1,1,200804450000000.0,,24251112.0,486.15,9.980447,-20516767000000.0,66817774000.0,9568.083948135376,100.0,10.0,1.0,4860.4251924408645,22000,-238.18771,[ 0.058  0.727 -2.982 -1.564],10.0,220,0.4189424,2673.7563
-25428698.0,,1.0,-257.1462,1.0,100.0,True,47562.594,405795.53,4828.0215,0.14032331,8154165,100,822.06354,4999.4946,-1,1,6.4008685e+18,,23985578.0,482.93,,-3651283800000000.0,290410100000.0,9617.16317653656,100.0,10.0,1.0,4828.021192384669,22100,-257.1462,[ 0.114  0.664 -2.989 -1.656],10.0,221,0.4189424,11631.04
-26144992.0,,1.0,-253.94728,1.0,100.0,True,5391.4043,52853.258,4961.82,0.17583308,8203792,100,286.66528,4999.5684,-1,1,6.851525e+21,,24701830.0,496.27,2309.5967,-1.1945328e+17,21909416000.0,9685.167358398438,100.0,10.0,1.0,4961.819497391348,22200,-253.94728,[ 0.084  0.559 -2.984 -1.717],10.0,222,0.4189424,877.7273
-25543054.0,,1.0,-255.23611,1.0,100.0,True,478.05173,4577.7144,4894.756,0.19607817,8252755,100,375.77054,4999.658,-1,1,2103698200.0,,24099840.0,489.63,2839.68,-67526480000.0,1333536300.0,9730.901558160782,100.0,10.0,1.0,4894.756193955401,22300,-255.23611,[-0.013  0.506 -2.999 -1.774],10.0,223,0.4189424,92.36258
-25937218.0,,1.0,-259.79996,1.0,100.0,True,110972.57,1100712.8,4899.502,0.18175264,8301758,100,699.2161,4999.627,-1,1,3.2718942e+28,,24494022.0,490.03,,-2.6104431e+20,368971020000.0,9789.203430891037,100.0,10.0,1.0,4899.5019019439505,22400,-259.79996,[ 0.018  0.505 -2.997 -1.768],10.0,224,0.4189424,14763.04
-22758818.0,,1.0,-250.13039,1.0,100.0,True,66538.97,441307.66,4538.889,0.0032791565,8347188,100,845.0483,4999.625,-1,1,9.620514e+23,,21315626.0,454.3,9.980465,-1.415512e+18,483933200000.0,9835.001713514328,100.0,10.0,1.0,4538.889698936312,22500,-250.13039,[-0.043  0.61  -2.993 -1.736],10.0,225,0.4189424,19634.096
-12966205.0,,1.0,-224.22026,1.0,100.0,True,1456.4259,7114.378,3224.1633,0.025638355,8379524,100,1061.9718,4999.6396,-1,1,5.7433725e+17,,11523014.0,323.36,,-1093713900000000.0,8674369000.0,9867.508658409119,100.0,10.0,1.0,3224.16353427609,22600,-224.22026,[-0.08   0.525 -3.018 -1.817],10.0,226,0.4189424,765.0441
-24794650.0,,1.0,-242.17233,1.0,100.0,True,2226.273,20270.068,4799.771,0.09675815,8427542,100,560.0389,4999.646,-1,1,2.8798933e+16,,23351444.0,480.18,1959.8029,-244916700000000.0,6963903000.0,9911.013719081879,100.0,10.0,1.0,4799.770871424947,22700,-242.17233,[-0.019  0.523 -3.019 -1.829],10.0,227,0.4189424,491.65543
-26437308.0,,1.0,-252.58994,1.0,100.0,True,45699.246,459307.7,4999.4106,0.06691817,8477542,100,0.12964442,4999.635,-1,1,43880530000000.0,,24994106.0,500.0,4999.0225,-9675001000000.0,115133596000.0,9965.421624422073,100.0,10.0,1.0,4999.410696072565,22800,-252.58994,[ 0.022  0.478 -3.014 -1.814],10.0,228,0.4189424,4606.1885
-26437006.0,,1.0,-251.44405,1.0,100.0,True,25900.596,244898.69,4999.38,0.01589446,8527542,100,0.13981,4999.6436,-1,1,8.23154e+16,,24993800.0,500.0,4998.9316,-414171580000000.0,116599710000.0,10030.964799880981,100.0,10.0,1.0,4999.379983726011,22900,-251.44405,[ 0.061  0.44  -3.015 -1.845],10.0,229,0.4189424,4665.255
-26187410.0,,1.0,-245.97086,1.0,100.0,True,126233.18,1269312.0,4949.721,0.16442548,8577046,100,494.45612,4999.6016,-1,1,1.1551259e+23,,24744228.0,495.04,29.945461,-4.904843e+17,341599800000.0,10091.817932605743,100.0,10.0,1.0,4949.721377670914,23000,-245.97086,[ 0.026  0.544 -3.012 -1.785],10.0,230,0.4189424,13667.77
-25056584.0,,1.0,-234.55594,1.0,100.0,True,3367.7615,29397.525,4844.128,0.09072681,8625512,100,384.4732,4999.619,-1,1,307932180000000.0,,23613392.0,484.66,3239.628,-25337150000000.0,12657577000.0,10142.126511335373,100.0,10.0,1.0,4844.127770316613,23100,-234.55594,[-0.039  0.63  -3.018 -1.722],10.0,231,0.4189424,723.3889
-26436732.0,,1.0,-240.71558,1.0,100.0,True,619.8591,5915.331,4999.356,0.08223795,8675512,100,0.12165309,4999.5913,-1,1,8952865000.0,,24993556.0,500.0,4999.0693,-139210160000.0,2660869600.0,10209.11340880394,100.0,10.0,1.0,4999.355689464109,23200,-240.71558,[-9.593e-04  6.571e-01 -3.015e+00 -1.680e+00],10.0,232,0.4189424,106.45943
-26436278.0,,1.0,-252.4559,1.0,100.0,True,2864630.5,28794348.0,4999.3066,0.05379817,8725512,100,0.15517431,4999.6367,-1,1,3.1889677e+21,,24993074.0,500.0,4998.8584,-8.150436e+16,7409622300000.0,10266.279335737228,100.0,10.0,1.0,4999.307101225631,23300,-252.4559,[ 0.043  0.686 -3.027 -1.649],10.0,233,0.4189424,296466.38
-25243886.0,,1.0,-247.52524,1.0,100.0,True,441572.44,4357790.0,4789.1714,0.010166228,8773418,100,929.8104,4999.5874,-1,1,1.1545981e+21,,23800712.0,479.06,19.971035,-4.903831e+16,1396556300000.0,10312.682928800583,100.0,10.0,1.0,4789.171543038866,23400,-247.52524,[ 0.157  0.738 -3.033 -1.648],10.0,234,0.4189424,55902.336
-25339710.0,,1.0,-247.58658,1.0,100.0,True,253.65575,1468.0452,4803.8687,0.0027962218,8821469,100,905.2044,4999.575,-1,1,1163070300000.0,,23896544.0,480.51,,-1558452100000.0,2097404400.0,10359.485958814621,100.0,10.0,1.0,4803.8683637789645,23500,-247.58658,[ 0.142  0.632 -3.044 -1.712],10.0,235,0.4189424,83.98039
-26436450.0,,1.0,-235.5714,1.0,100.0,True,5191614.0,52178030.0,4999.3286,0.10460454,8871469,100,0.14254318,4999.5615,-1,1,2.460885e+22,,24993290.0,500.0,4998.909,-2.2639869e+17,13050138000000.0,10407.74855518341,100.0,10.0,1.0,4999.328948632365,23600,-235.5714,[ 0.056  0.675 -3.102 -1.658],10.0,236,0.4189424,522125.44
-25750028.0,,1.0,-260.775,1.0,100.0,True,226.55061,1488.1177,4877.959,0.029490663,8920259,100,715.8044,4999.582,-1,1,2129156900.0,,24306858.0,487.9,9.979773,-68374462000.0,1784226400.0,10466.068946361542,100.0,10.0,1.0,4877.958685294214,23700,-260.775,[ 0.144  0.622 -3.115 -1.728],10.0,237,0.4189424,71.43458
-24550908.0,,1.0,-247.29935,1.0,100.0,True,13120.651,110772.56,4701.318,0.003159362,8967291,100,1002.69696,4999.495,-1,1,9.668205e+24,,23107788.0,470.32,,-4.4870883e+18,83037690000.0,10523.37021446228,100.0,10.0,1.0,4701.317655655844,23800,-247.29935,[ 0.257  0.663 -3.098 -1.694],10.0,238,0.4189424,3347.6838
-25843608.0,,1.0,-256.20868,1.0,100.0,True,10090.037,65990.07,4898.4077,0.016492354,9016286,100,637.24347,4999.5137,-1,1,2.2567584e+16,,24400476.0,489.95,9.982699,-216854460000000.0,65401856000.0,10586.215389728546,100.0,10.0,1.0,4898.4075773949335,23900,-256.20868,[ 0.209  0.555 -3.11  -1.735],10.0,239,0.4189424,2618.544
-26435998.0,,1.0,-244.2352,1.0,100.0,True,10488.551,89931.12,4999.279,0.08376787,9066286,100,0.20394568,4999.6426,-1,1,1.04318e+16,,24992792.0,500.0,4998.581,-147457300000000.0,57503130000.0,10650.178827285767,100.0,10.0,1.0,4999.279040158576,24000,-244.2352,[ 0.15   0.454 -3.118 -1.778],10.0,240,0.4189424,2300.876
-25869516.0,,1.0,-242.78311,1.0,100.0,True,62116.0,541130.6,4894.561,0.04471609,9115243,100,685.26135,4999.6416,-1,1,1.2832318e+17,,24426312.0,489.57,,-517264960000000.0,289834040000.0,10703.279703855515,100.0,10.0,1.0,4894.561082170592,24100,-242.78311,[ 0.228  0.552 -3.117 -1.775],10.0,241,0.4189424,11736.0
-26191930.0,,1.0,-253.71573,1.0,100.0,True,210914910.0,2117647900.0,4957.4004,0.0026746138,9164826,100,415.86252,4999.5786,-1,1,1.0554239e+31,,24748760.0,495.83,819.62085,-4.6883463e+21,564051550000000.0,10744.801807641983,100.0,10.0,1.0,4957.400375024526,24200,-253.71573,[ 0.18   0.623 -3.124 -1.685],10.0,242,0.4189424,22570698.0
-19866070.0,,1.0,-257.59296,1.0,100.0,True,2657.0935,19573.414,4033.5107,0.027584117,9205210,100,1467.574,4999.4507,-1,1,73166100000000.0,,18422982.0,403.84,9.981814,-12359504000000.0,15987176000.0,10780.620525836945,100.0,10.0,1.0,4033.510845132631,24300,-257.59296,[ 0.404  0.726 -3.124 -1.722],10.0,243,0.4189424,836.0955
-26185828.0,,1.0,-239.55286,1.0,100.0,True,10687.733,88180.93,4951.7983,0.0052695037,9254737,100,471.56357,4999.5483,-1,1,2.0290602e+16,,24742676.0,495.27,259.80066,-205631120000000.0,66507153000.0,10832.580111026764,100.0,10.0,1.0,4951.798230037484,24400,-239.55286,[ 0.22   0.823 -3.237 -1.801],10.0,244,0.4189424,2661.2559
-25113334.0,,1.0,-239.81573,1.0,100.0,True,80471.36,695780.4,4770.619,0.15801308,9302457,100,954.6697,4999.5166,-1,1,4.8127033e+17,,23670202.0,477.2,9.9816,-1001568900000000.0,440191700000.0,10888.610132694244,100.0,10.0,1.0,4770.619317676725,24500,-239.81573,[ 0.18   0.899 -3.23  -1.71 ],10.0,245,0.4189424,17624.111
-25441578.0,,1.0,-253.41324,1.0,100.0,True,4772.0923,37169.895,4807.231,0.14098865,9350541,100,942.8401,4999.5723,-1,1,7.564275e+16,,23998414.0,480.84,,-396941180000000.0,34240694000.0,10951.152522087097,100.0,10.0,1.0,4807.230782870403,24600,-253.41324,[ 0.201  0.796 -3.249 -1.776],10.0,246,0.4189424,1370.1965
-25786272.0,,1.0,-245.6246,1.0,100.0,True,359.37134,2614.6787,4881.195,0.01717133,9399364,100,719.05676,4999.5723,-1,1,390366460.0,,24343108.0,488.23,9.979754,-31829367000.0,3316474600.0,11003.375280380249,100.0,10.0,1.0,4881.195271450778,24700,-245.6246,[ 0.247  0.705 -3.231 -1.845],10.0,247,0.4189424,132.75262
-25310756.0,,1.0,-248.49054,1.0,100.0,True,46540.79,384797.94,4798.484,0.016114734,9447363,100,917.68884,4999.556,-1,1,3.75567e+19,,23867600.0,479.99,,-8844180000000000.0,235444680000.0,11043.220178604126,100.0,10.0,1.0,4798.483789147548,24800,-248.49054,[ 0.265  0.723 -3.219 -1.724],10.0,248,0.4189424,9422.557
-23798226.0,,1.0,-257.57193,1.0,100.0,True,18048.645,162283.62,4524.416,0.006621956,9492627,100,1372.8748,4999.4688,-1,1,4611113000000000.0,,22355124.0,452.64,,-98084330000000.0,92472020000.0,11091.684114456177,100.0,10.0,1.0,4524.416044475475,24900,-257.57193,[ 0.266  0.79  -3.252 -1.623],10.0,249,0.4189424,3708.1765
-24246372.0,,1.0,-244.78638,1.0,100.0,True,42874.652,427978.12,4642.333,0.005827827,9539070,100,1118.9221,4999.5127,-1,1,2.7887612e+20,,22803242.0,464.43,9.979255,-2.4099225e+16,148009760000.0,11149.239034414291,100.0,10.0,1.0,4642.333181536976,25000,-244.78638,[ 0.321  0.69  -3.236 -1.672],10.0,250,0.4189424,5941.687
-25525210.0,,1.0,-246.55202,1.0,100.0,True,2414.0356,21895.11,4849.9023,0.028298642,9587581,100,748.66644,4999.55,-1,1,938547600000.0,,24082058.0,485.11,9.98185,-1414564500000.0,16493218000.0,11198.813126564026,100.0,10.0,1.0,4849.9026062643925,25100,-246.55202,[ 0.27   0.592 -3.26  -1.725],10.0,251,0.4189424,663.43243
-24635468.0,,1.0,-248.46039,1.0,100.0,True,29799.01,235193.55,4694.656,0.013950397,9634544,100,1073.5706,4999.499,-1,1,1149045100000000.0,,23192348.0,469.63,,-49053954000000.0,136833820000.0,11251.737204313278,100.0,10.0,1.0,4694.655943843025,25200,-248.46039,[ 0.303  0.547 -3.266 -1.837],10.0,252,0.4189424,5477.522
-25939048.0,,1.0,-248.16228,1.0,100.0,True,13087.831,103978.65,4905.399,0.13331845,9683608,100,657.9772,4999.6064,-1,1,8586841000000000.0,,24495864.0,490.64,,-133820350000000.0,90701414000.0,11320.202986717224,100.0,10.0,1.0,4905.39851856931,25300,-248.16228,[ 0.235  0.482 -3.284 -1.917],10.0,253,0.4189424,3629.333
-26185548.0,,1.0,-239.42972,1.0,100.0,True,521.10626,4201.0034,4951.5786,0.019323928,9733133,100,473.5447,4999.5947,-1,1,307265140000.0,,24742370.0,495.25,239.86829,-803688800000.0,3733674500.0,11388.718780755997,100.0,10.0,1.0,4951.578054994861,25400,-239.42972,[ 0.263  0.553 -3.279 -1.817],10.0,254,0.4189424,149.42038
-24766014.0,,1.0,-242.03749,1.0,100.0,True,12243.444,122247.9,4753.006,0.016703574,9780684,100,855.4447,4999.5645,-1,1,3743384500000000.0,,23322854.0,475.51,719.67236,-88332070000000.0,37104714000.0,11442.764508724213,100.0,10.0,1.0,4753.006353455115,25500,-242.03749,[ 0.359  0.486 -3.266 -1.859],10.0,255,0.4189424,1491.8553
-25957838.0,,1.0,-242.16357,1.0,100.0,True,40962.188,350544.3,4919.203,0.05799952,9829886,100,562.2407,4999.5703,-1,1,132175295000000.0,,24514674.0,492.02,639.6015,-16793537000000.0,202257700000.0,11500.305255413055,100.0,10.0,1.0,4919.203144432191,25600,-242.16357,[ 0.245  0.52  -3.292 -1.829],10.0,256,0.4189424,8094.5776
-26186652.0,,1.0,-254.59378,1.0,100.0,True,3824.5906,29989.234,4949.445,0.114927694,9879388,100,496.43488,4999.628,-1,1,36030732000000.0,,24743454.0,495.02,9.980921,-8686785000000.0,24124117000.0,11556.005175113678,100.0,10.0,1.0,4949.445047423872,25700,-254.59378,[ 0.151  0.586 -3.29  -1.78 ],10.0,257,0.4189424,965.2425
-25936276.0,,1.0,-250.16728,1.0,100.0,True,6782.876,46851.12,4899.508,0.040797796,9928392,100,698.5039,4999.626,-1,1,5.843181e+18,,24493080.0,490.04,9.979639,-3488562200000000.0,59395450000.0,11615.075172185898,100.0,10.0,1.0,4899.507549548312,25800,-250.16728,[ 0.189  0.516 -3.281 -1.876],10.0,258,0.4189424,2376.7654
-26043198.0,,1.0,-246.75548,1.0,100.0,True,201455.05,1581662.1,4932.1147,0.0039042686,9977724,100,523.7561,4999.505,-1,1,3.2813795e+24,,24600074.0,493.32,,-2.6140977e+18,1063343400000.0,11670.581829071045,100.0,10.0,1.0,4932.114803551309,25900,-246.75548,[ 0.223  0.405 -3.276 -1.922],10.0,259,0.4189424,42550.453
-25078476.0,,1.0,-248.92798,1.0,100.0,True,98.81534,985.26807,4805.978,0.011077513,10025804,100,733.40826,4999.569,-1,1,60784490.0,,23635316.0,480.8,1169.2992,-11705161000.0,453908450.0,11730.47341132164,100.0,10.0,1.0,4805.97832909144,26000,-248.92798,[ 0.239  0.324 -3.279 -2.017],10.0,260,0.4189424,19.656378
-26217496.0,,1.0,-244.25722,1.0,100.0,True,295.20218,2626.3545,4967.2446,0.014764713,10075486,100,317.43146,4999.6523,-1,1,145479010000.0,,24774286.0,496.82,1808.8438,-552001900000.0,1550294500.0,11786.122858762741,100.0,10.0,1.0,4967.244916327106,26100,-244.25722,[ 0.177  0.327 -3.288 -2.019],10.0,261,0.4189424,62.37544
-26434988.0,,1.0,-247.16817,1.0,100.0,True,511.33737,4971.7925,4999.182,0.12301752,10125486,100,0.25501722,4999.58,-1,1,270185900.0,,24991822.0,500.0,4998.4736,-25889384000.0,2168125200.0,11842.782812356949,100.0,10.0,1.0,4999.182410973171,26200,-247.16817,[ 0.151  0.27  -3.291 -2.027],10.0,262,0.4189424,86.77502
-26436786.0,,1.0,-253.81999,1.0,100.0,True,764.3204,7666.4624,4999.359,0.19591667,10175486,100,0.15180507,4999.632,-1,1,2008358700.0,,24993588.0,500.0,4998.914,-67059495000.0,2384546300.0,11896.230796813965,100.0,10.0,1.0,4999.358965103671,26300,-253.81999,[ 0.098  0.287 -3.291 -1.999],10.0,263,0.4189424,95.40708
-26195726.0,,1.0,-260.0567,1.0,100.0,True,17282.473,173722.78,4959.8076,0.06378171,10225094,100,390.98276,4999.575,-1,1,34424005000.0,,24752562.0,496.08,1069.5798,-314303100000.0,46548906000.0,11937.628442287445,100.0,10.0,1.0,4959.808009442045,26400,-260.0567,[ 0.158  0.274 -3.289 -2.008],10.0,264,0.4189424,1863.3595
-26436680.0,,1.0,-251.83401,1.0,100.0,True,442569.6,3619356.0,4999.347,0.031550158,10275094,100,0.1470791,4999.6553,-1,1,4.713008e+17,,24993468.0,500.0,4998.934,-992516400000000.0,1756155000000.0,11999.45922279358,100.0,10.0,1.0,4999.346983421728,26500,-251.83401,[ 0.123  0.325 -3.289 -2.003],10.0,265,0.4189424,70268.945
-26436964.0,,1.0,-244.35927,1.0,100.0,True,101100.41,868241.25,4999.3765,0.05640237,10325094,100,0.15465161,4999.6387,-1,1,7.629725e+17,,24993762.0,500.0,4998.8994,-1260980300000000.0,398384100000.0,12045.80062842369,100.0,10.0,1.0,4999.376230276406,26600,-244.35927,[ 0.127  0.409 -3.295 -1.911],10.0,266,0.4189424,15940.411
-26437336.0,,1.0,-245.6894,1.0,100.0,True,3352563.2,33702036.0,4999.41,0.03223926,10375094,100,0.15043211,4999.6875,-1,1,5.9282326e+32,,24994106.0,500.0,4998.9375,-3.5138863e+22,8747642500000.0,12111.462889432907,100.0,10.0,1.0,4999.410478258525,26700,-245.6894,[ 0.079  0.311 -3.301 -1.97 ],10.0,267,0.4189424,350030.84
-24775066.0,,1.0,-249.86308,1.0,100.0,True,1877739.8,18872848.0,4782.4155,0.0949562,10422941,100,678.5035,4999.6387,-1,1,1.5611246e+17,,23331866.0,478.47,1609.1387,-574945500000000.0,4734783000000.0,12161.353869915009,100.0,10.0,1.0,4782.415856761286,26800,-249.86308,[ 0.171  0.229 -3.295 -1.986],10.0,268,0.4189424,189680.45
-26292590.0,,1.0,-245.33804,1.0,100.0,True,1001.85474,6717.0776,4983.628,0.106791444,10472790,100,113.331635,4999.6357,-1,1,6.1125553e+31,,24849390.0,498.49,3899.072,-1.1283076e+22,8969693000.0,12214.850177526474,100.0,10.0,1.0,4983.627777611778,26900,-245.33804,[ 0.185  0.279 -3.301 -1.952],10.0,269,0.4189424,359.02258
-13597331.0,,1.0,-228.85892,1.0,100.0,True,86.75565,545.87976,3171.1648,0.006069791,10504588,100,1448.4348,4999.452,-1,1,6.8009553e+16,,12154250.0,317.98,,-376330840000000.0,553682900.0,12251.71207332611,100.0,10.0,1.0,3171.164896667249,27000,-228.85892,[ 0.212  0.18  -3.346 -1.898],10.0,270,0.4189424,55.479454
-24873448.0,,1.0,-259.7526,1.0,100.0,True,62251.133,625695.2,4738.958,0.10413632,10551995,100,986.18854,4999.5605,-1,1,388686940000.0,,23430294.0,474.07,9.979922,-1019187200000.0,119476175000.0,12301.014096975327,100.0,10.0,1.0,4738.958382430067,27100,-259.7526,[ 0.154  0.203 -3.353 -1.898],10.0,271,0.4189424,6305.966
-25748474.0,,1.0,-243.59938,1.0,100.0,True,145.75052,1082.7991,4874.6704,0.007413297,10600753,100,736.78876,4999.644,-1,1,820956200.0,,24305270.0,487.58,,-42463883000.0,1113689200.0,12353.161903619766,100.0,10.0,1.0,4874.670520403245,27200,-243.59938,[ 0.162  0.248 -3.353 -1.855],10.0,272,0.4189424,44.858013
-26187002.0,,1.0,-244.65857,1.0,100.0,True,15606.479,142835.06,4949.38,0.0075791464,10650254,100,497.4314,4999.6465,-1,1,8.132633e+25,,24743796.0,495.01,,-1.301468e+19,81021240000.0,12411.66537618637,100.0,10.0,1.0,4949.3796706118765,27300,-244.65857,[ 0.103  0.234 -3.362 -1.842],10.0,273,0.4189424,3241.9915
-20630786.0,,1.0,-247.24365,1.0,100.0,True,203650.47,2001667.1,4161.816,0.0372433,10691915,100,1366.366,4999.509,-1,1,1.2653711e+19,,19187664.0,416.61,9.98151,-5133686400000000.0,311220340000.0,12449.532610654831,100.0,10.0,1.0,4161.815813364956,27400,-247.24365,[ 0.106  0.093 -3.421 -1.644],10.0,274,0.4189424,27713.037
-26435976.0,,1.0,-256.59412,1.0,100.0,True,571595.2,5745189.0,4999.2764,0.043483403,10741915,100,0.23664196,4999.6523,-1,1,3.1909318e+22,,24992766.0,500.0,4998.1787,-2.5779837e+17,1446779700000.0,12505.051837205887,100.0,10.0,1.0,4999.2766138979805,27500,-256.59412,[ 0.112  0.156 -3.422 -1.639],10.0,275,0.4189424,57913.25
-25116496.0,,1.0,-244.66797,1.0,100.0,True,5951.5674,58446.117,4772.2896,0.09732378,10789649,100,947.8996,4999.6924,-1,1,105281420000.0,,23673264.0,477.34,9.979948,-487487500000.0,19211581000.0,12555.785259962082,100.0,10.0,1.0,4772.2898731357545,27600,-244.66797,[ 0.05   0.149 -3.427 -1.631],10.0,276,0.4189424,768.878
-24883606.0,,1.0,-249.55235,1.0,100.0,True,181295180.0,1818964500.0,4771.3496,0.041688886,10837378,100,821.33813,4999.693,-1,1,4.9175143e+29,,23440374.0,477.29,539.83734,-1.01204314e+21,486629220000000.0,12615.93322300911,100.0,10.0,1.0,4771.349778808608,27700,-249.55235,[ 0.015  0.2   -3.43  -1.622],10.0,277,0.4189424,19473132.0
-26437724.0,,1.0,-238.93533,1.0,100.0,True,48997544.0,492519740.0,4999.4526,0.03185394,10887378,100,0.11780202,4999.63,-1,1,3.374442e+31,,24994526.0,500.0,4999.0156,-8.3833195e+21,126099770000000.0,12679.139298677444,100.0,10.0,1.0,4999.452551594388,27800,-238.93533,[ 0.066  0.234 -3.431 -1.61 ],10.0,278,0.4189424,5045030.0
-25663256.0,,1.0,-249.06277,1.0,100.0,True,16020.031,147657.23,4885.16,0.13781513,10936245,100,596.04364,4999.633,-1,1,5.0806397e+16,,24220058.0,488.67,,-325358840000000.0,65785770000.0,12727.862633943558,100.0,10.0,1.0,4885.160148479922,27900,-249.06277,[ 0.139  0.155 -3.427 -1.674],10.0,279,0.4189424,2635.5525
-26322298.0,,1.0,-249.29678,1.0,100.0,True,897.0166,8996.984,4986.245,0.06685898,10986117,100,128.39577,4999.589,-1,1,252211350000.0,,24879124.0,498.72,3708.7268,-727886860000.0,3133462500.0,12788.04167675972,100.0,10.0,1.0,4986.245012927814,28000,-249.29678,[ 0.157  0.213 -3.425 -1.691],10.0,280,0.4189424,125.384544
-24342582.0,,1.0,-246.5108,1.0,100.0,True,740.63776,7344.0215,4694.8286,0.13460211,11033087,100,926.2977,4999.5293,-1,1,151132730000.0,,22899444.0,469.7,399.82214,-563843400000.0,2825299000.0,12840.459354639053,100.0,10.0,1.0,4694.828631377033,28100,-246.5108,[ 0.219  0.22  -3.424 -1.697],10.0,281,0.4189424,117.83639
-26402916.0,,1.0,-244.46526,1.0,100.0,True,147815.25,1480538.2,4995.8535,0.09280467,11083054,100,33.86037,4999.6597,-1,1,1.5169395e+20,,24959700.0,499.67,4658.955,-1.7775203e+16,417933300000.0,12907.344224452972,100.0,10.0,1.0,4995.8536402547725,28200,-244.46526,[ 0.168  0.254 -3.433 -1.702],10.0,282,0.4189424,16724.89
-26435398.0,,1.0,-242.77135,1.0,100.0,True,1353589500.0,13604259000.0,4999.2217,0.057555187,11133054,100,0.2319394,4999.6064,-1,1,3.4138773e+23,,24992214.0,500.0,4998.505,-8.46612e+17,3403513300000000.0,12953.004769802094,100.0,10.0,1.0,4999.221374930871,28300,-242.77135,[ 0.23   0.343 -3.436 -1.764],10.0,283,0.4189424,136220830.0
