EmpiricalD2,EpRewMean,Iteration,TimestepsSoFar,InitialReturnMean,MaxIW,ReturnMeanIW,J_sample_variance,MinIW,TimeElapsed,EpThisIter,InitialReturnStd,EpisodesSoFar,InitialBound,InitialReturnMax,Weights,Bound,EpLenMean,MeanIW,InitialReturnMin,StdIW
1.0004845,-144.46608035493242,387,1619332,-8.163453e-06,1.1338122,199.03644,15.830853,0.9406555,3547.1891090869904,100,1.9833242,38700,-252178180000000.0,5.6137466,[ 0.514 -0.608  0.243  0.396  0.012],-252178180000000.0,48.6,1.0061356,-2.3708267,0.02521165
1.0023417,-142.01861229391235,388,1623948,8.163453e-06,1.1784607,209.39624,67.101135,0.8988834,3557.7966363430023,100,2.1032393,38800,-247028420000000.0,6.854622,[ 0.515 -0.607  0.242  0.395  0.012],-247028420000000.0,46.16,1.0067973,-2.385788,0.04883679
1.0014677,-144.39539790765576,389,1628797,6.2561035e-06,1.0970272,199.52136,31.59032,0.8711028,3568.7545142173767,100,2.2410364,38900,-234597910000000.0,6.8920364,[ 0.514 -0.608  0.24   0.395  0.013],-234597910000000.0,48.49,1.0059227,-2.3624344,0.03780229
1.0015137,-140.61206799546974,390,1633251,1.0299683e-05,1.0966098,217.19196,48.26118,0.91342616,3579.1194190979004,100,1.992862,39000,-222776650000000.0,9.321358,[ 0.515 -0.607  0.241  0.396  0.014],-222776650000000.0,44.54,1.0058069,-2.2996445,0.03816304
1.0008599,-137.86962365467815,391,1637445,8.239746e-06,1.0802149,230.2791,28.697601,0.92373234,3588.5153818130493,100,1.9825636,39100,-247028420000000.0,6.62722,[ 0.513 -0.609  0.241  0.395  0.014],-247028420000000.0,41.94,1.0051694,-2.3727112,0.026265128
1.001925,-144.2843405757536,392,1642285,1.1444092e-06,1.1965424,199.83894,50.905357,0.92242277,3598.5788362026215,100,2.1126673,39200,-105767570000000.0,6.1408844,[ 0.514 -0.607  0.242  0.396  0.013],-105767570000000.0,48.4,1.0078418,-2.3770065,0.044932343
1.010578,-139.80533424115868,393,1646684,1.1444092e-06,1.2119766,219.44707,249.31026,0.7129948,3607.9780671596527,100,1.9955733,39300,-273844280000000.0,6.9201584,[ 0.514 -0.608  0.24   0.395  0.014],-273844280000000.0,43.99,1.0029624,-2.5205078,0.09302297
1.0029637,-143.57368075442812,394,1651447,-9.155273e-07,1.1336514,203.06012,81.26581,0.87193274,3616.8113193511963,100,1.99208,39400,-175435840000000.0,6.94429,[ 0.518 -0.607  0.243  0.397  0.013],-175435840000000.0,47.63,1.0045298,-2.3027267,0.047705557
1.0160732,-143.96710248359798,395,1656216,-1.5258789e-07,1.5695256,203.39915,439.66882,0.748446,3626.99147605896,100,1.6146076,39500,-244492090000000.0,4.584976,[ 0.518 -0.607  0.246  0.396  0.014],-244492090000000.0,47.69,1.0069288,-2.157402,0.13504544
1.0015801,-137.1954054568793,396,1660289,2.2888183e-07,1.1479856,237.85663,51.02725,0.91689473,3636.2804720401764,100,1.5586317,39600,-294285050000000.0,4.4431686,[ 0.518 -0.601  0.249  0.399  0.015],-294285050000000.0,40.73,1.0039561,-1.924118,0.036749363
1.0008045,-144.2698192024042,397,1665125,6.942749e-06,1.0979731,200.03244,21.353954,0.9332665,3645.383722782135,100,1.9763488,39700,-294285050000000.0,7.393318,[ 0.518 -0.602  0.248  0.399  0.014],-294285050000000.0,48.36,1.0068737,-2.27771,0.027791265
1.0041461,-135.89278617054234,398,1669064,7.93457e-06,1.1960189,245.91357,139.84596,0.8391954,3654.280368566513,100,1.6148947,39800,-297324300000000.0,5.092964,[ 0.518 -0.601  0.247  0.399  0.011],-297324300000000.0,39.39,1.0056026,-1.8451385,0.05839115
1.0034041,-140.5360082499035,399,1673512,4.348755e-06,1.1994187,217.45622,100.29377,0.8381653,3664.1801443099976,100,1.899069,39900,-171813250000000.0,5.1617737,[ 0.517 -0.599  0.25   0.397  0.009],-171813250000000.0,44.48,1.0048485,-2.3102264,0.05648021
1.0018631,-139.73783523561508,400,1677874,3.4332274e-06,1.1208241,221.76056,61.477192,0.9056416,3673.404063463211,100,1.7707967,40000,-326097200000000.0,6.002884,[ 0.517 -0.601  0.248  0.399  0.011],-326097200000000.0,43.62,1.0054064,-2.305046,0.039845277
1.0030125,-143.53401196932094,401,1682604,-2.5939942e-06,1.233696,204.90376,76.99104,0.86256063,3683.7986772060394,100,1.9338682,40100,-196715580000000.0,6.159485,[ 0.517 -0.601  0.25   0.398  0.011],-196715580000000.0,47.3,1.0064837,-2.0736237,0.053214714
1.0013646,-143.4535437849393,402,1687332,-5.8746336e-06,1.1570104,204.88387,46.962605,0.9091859,3694.0367815494537,100,1.7812881,40200,-168262760000000.0,5.6782455,[ 0.516 -0.602  0.248  0.4    0.013],-168262760000000.0,47.28,1.0064322,-2.0484085,0.040425014
1.0024245,-148.9363287031101,403,1692637,-9.918213e-07,1.2033418,182.58344,54.620308,0.88969773,3705.201308965683,100,2.166429,40300,-116405760000000.0,8.064392,[ 0.516 -0.602  0.247  0.401  0.015],-116405760000000.0,53.05,1.0100049,-2.368843,0.051715583
1.003183,-145.41558053692336,404,1697633,1.4419556e-05,1.1898422,193.19453,53.623634,0.81519556,3716.4373133182526,100,2.1943378,40400,-171813250000000.0,8.701622,[ 0.516 -0.603  0.245  0.401  0.014],-171813250000000.0,49.96,1.0055953,-2.7305984,0.045533337
1.0008767,-140.8119242160129,405,1702076,-6.408691e-06,1.0885366,218.14767,22.173298,0.9442487,3725.956672668457,100,1.7757112,40500,-273844280000000.0,5.6852417,[ 0.518 -0.6    0.243  0.401  0.015],-273844280000000.0,44.43,1.005536,-2.1281204,0.024486477
1.0013132,-140.3078072434374,406,1706492,1.3122559e-05,1.1391292,219.1453,41.454525,0.8819186,3735.228424549103,100,1.8337272,40600,-188704000000000.0,5.863533,[ 0.518 -0.601  0.242  0.402  0.013],-188704000000000.0,44.16,1.005687,-2.1255646,0.034971442
1.0061892,-135.06704511899005,407,1710366,4.4250487e-06,1.2350445,249.8208,266.99167,0.7952614,3743.3262283802032,100,1.5229568,40700,-329457800000000.0,3.8811264,[ 0.518 -0.601  0.24   0.402  0.013],-329457800000000.0,38.74,1.004109,-2.1066666,0.08196585
1.0020031,-144.1554518459442,408,1715197,-1.6784668e-06,1.1217161,200.14838,40.140602,0.85386807,3753.600558757782,100,2.300431,40800,-239495280000000.0,7.1194687,[ 0.518 -0.605  0.238  0.401  0.014],-239495280000000.0,48.31,1.006307,-2.534546,0.041196637
1.001741,-141.54355187807215,409,1719727,-4.5013426e-06,1.1260298,213.82185,43.442562,0.89416856,3763.3828072547913,100,1.9759429,40900,-192669530000000.0,7.6265793,[ 0.519 -0.604  0.239  0.4    0.014],-192669530000000.0,45.3,1.0059137,-2.1296692,0.03961656
1.0014029,-140.94635676611347,410,1724185,,1.1152533,217.40933,44.359375,0.9132786,3773.5845398902893,100,1.6543972,41000,-225093620000000.0,5.3005295,[ 0.517 -0.606  0.239  0.4    0.014],-225093620000000.0,44.58,1.0055974,-2.0239105,0.03686597
1.0022388,-136.30469476684092,411,1728172,-5.340576e-07,1.120437,242.87814,80.616776,0.8670521,3784.2697677612305,100,1.6190207,41100,-372533520000000.0,6.645668,[ 0.518 -0.604  0.24   0.4    0.013],-372533520000000.0,39.87,1.0048215,-1.9788666,0.042258482
1.0049359,-144.22864764478746,412,1732988,1.4495849e-06,1.2175777,201.00996,108.06096,0.8421622,3794.4131088256836,100,1.8373759,41200,-249590350000000.0,5.572258,[ 0.518 -0.604  0.242  0.398  0.012],-249590350000000.0,48.16,1.0051728,-2.1768112,0.065288596
1.0032841,-140.2762485653606,413,1737374,2.0599366e-06,1.2946726,221.06404,125.00182,0.77824426,3802.622389793396,100,1.6612949,41300,-205055800000000.0,5.1713486,[ 0.517 -0.606  0.24   0.402  0.013],-205055800000000.0,43.86,1.0050758,-1.7806091,0.06376785
1.00114,-137.80643976342716,414,1741513,-9.07898e-06,1.1366642,234.04706,45.408417,0.9184061,3812.1084609031677,100,1.6698567,41400,-166514100000000.0,6.266945,[ 0.518 -0.606  0.237  0.401  0.014],-166514100000000.0,41.39,1.0054988,-1.8182373,0.033214476
1.0012131,-143.14378735441014,415,1746180,-1.2588501e-05,1.1739303,207.87584,38.287125,0.9083573,3822.6507408618927,100,1.9286726,41500,-163069050000000.0,7.5213776,[ 0.518 -0.606  0.239  0.401  0.014],-163069050000000.0,46.67,1.0052731,-1.7549362,0.03576584
1.0003805,-140.83924497447524,416,1750638,-8.850097e-06,1.0830946,217.24214,10.688366,0.97062415,3832.161699295044,100,1.7350928,41600,-171813250000000.0,5.4935837,[ 0.519 -0.605  0.237  0.401  0.013],-171813250000000.0,44.58,1.0057273,-2.1110535,0.016790805
1.0013529,-139.6542476625375,417,1754991,-4.5776366e-07,1.1063708,222.26161,38.54852,0.9226809,3841.861536502838,100,1.700407,41700,-196715580000000.0,5.6799088,[ 0.518 -0.606  0.237  0.401  0.015],-196715580000000.0,43.53,1.0055605,-2.2324371,0.036560837
1.0029309,-141.9232844220506,418,1759571,2.8991699e-06,1.2031301,211.31921,85.90932,0.8708431,3851.6208560466766,100,2.0147076,41800,-254792140000000.0,7.305771,[ 0.516 -0.607  0.237  0.401  0.014],-254792140000000.0,45.8,1.005027,-2.2343597,0.04984601
1.0016273,-142.39605442307197,419,1764202,5.9509275e-06,1.14817,208.99081,36.571873,0.90782607,3862.2201063632965,100,1.8890828,41900,-75686190000000.0,5.9476395,[ 0.516 -0.607  0.239  0.402  0.016],-75686190000000.0,46.31,1.0052264,-2.4205399,0.03523715
1.0011685,-139.7413166508412,420,1768559,9.307862e-06,1.1203114,222.13881,41.948383,0.9204556,3872.320149421692,100,1.8659849,42000,-265514680000000.0,7.381546,[ 0.515 -0.607  0.238  0.403  0.015],-265514680000000.0,43.57,1.005729,-2.2236862,0.036205996
1.0024434,-142.42401925165174,421,1773135,-9.460449e-06,1.1978303,212.24202,74.42271,0.8546304,3882.8500027656555,100,1.556245,42100,-254792140000000.0,5.408119,[ 0.515 -0.608  0.236  0.403  0.016],-254792140000000.0,45.76,1.0069083,-1.6949005,0.053278595
1.0010476,-135.8089349897341,422,1777081,3.8146973e-07,1.0946176,245.26347,33.45032,0.917767,3892.1679816246033,100,1.7290516,42200,-232185900000000.0,5.96653,[ 0.516 -0.607  0.238  0.405  0.018],-232185900000000.0,39.46,1.0045036,-1.9713669,0.028988551
1.002657,-138.49045348628263,423,1781279,6.3323973e-06,1.2653315,230.94765,91.03055,0.8637507,3902.4999821186066,100,1.2446672,42300,-288297330000000.0,3.9626389,[ 0.516 -0.606  0.239  0.404  0.017],-288297330000000.0,41.98,1.0050071,-1.6912842,0.05285053
1.0027639,-138.35299059270005,424,1785480,-2.3651123e-06,1.1485626,230.53308,89.27663,0.84338284,3911.698380947113,100,1.5704621,42400,-285348370000000.0,5.0453186,[ 0.516 -0.605  0.241  0.404  0.017],-285348370000000.0,42.01,1.0062761,-1.9131012,0.050745383
1.0065988,-145.59963976023096,425,1790479,5.1116945e-06,1.2480394,193.33261,144.37465,0.79445845,3922.876325368881,100,2.270692,42500,-129411215000000.0,7.3419952,[ 0.517 -0.604  0.243  0.404  0.017],-129411215000000.0,49.99,1.0059072,-2.6048431,0.07798311
1.001139,-145.69033470079899,426,1795465,2.2125244e-06,1.0713573,194.02612,24.877876,0.91697335,3934.0597410202026,100,1.9221599,42600,-126704510000000.0,5.1088867,[ 0.514 -0.604  0.24   0.405  0.018],-126704510000000.0,49.86,1.0065366,-2.3499146,0.029574012
1.0028901,-143.7093587197321,427,1800239,4.119873e-06,1.2462137,202.73718,77.19811,0.8446884,3944.170928001404,100,1.8632519,42700,-112752250000000.0,4.9635925,[ 0.514 -0.604  0.241  0.406  0.018],-112752250000000.0,47.74,1.0072535,-2.2506256,0.057424415
1.0005654,-139.58853556348438,428,1804594,-2.822876e-06,1.0882192,222.0039,16.790377,0.94077,3953.468804359436,100,1.8734487,42800,-194682400000000.0,6.0959473,[ 0.518 -0.602  0.24   0.407  0.019],-194682400000000.0,43.55,1.0056217,-2.3946915,0.020423122
1.0011792,-144.56400472027212,429,1809415,8.392334e-07,1.1282616,201.17567,31.965172,0.9311422,3964.293015241623,100,1.7105409,42900,-234597910000000.0,8.171814,[ 0.518 -0.601  0.241  0.405  0.018],-234597910000000.0,48.21,1.0057248,-2.0198898,0.032855153
1.0118804,-141.73888773108595,430,1813958,2.2888185e-06,1.2525254,213.13736,270.42972,0.5923442,3974.529705286026,100,1.7353646,43000,-181008090000000.0,5.5005417,[ 0.519 -0.601  0.239  0.404  0.018],-181008090000000.0,45.43,1.0023628,-2.089325,0.09201131
1.0006405,-148.2786657974251,431,1819207,-2.3651123e-06,1.1124231,184.40451,19.369312,0.93403465,3987.25945687294,100,1.8556087,43100,-192669530000000.0,5.7660904,[ 0.518 -0.605  0.245  0.405  0.019],-192669530000000.0,52.49,1.0070044,-2.3220596,0.027209701
1.0026426,-144.9868956264187,432,1824091,-5.1879883e-06,1.2375462,198.36406,54.489693,0.8283466,3998.1035330295563,100,1.6905805,43200,-241981140000000.0,4.628624,[ 0.519 -0.605  0.244  0.406  0.019],-241981140000000.0,48.84,1.0071044,-1.9940338,0.047722682
1.0013865,-137.91506486257242,433,1828237,2.0599366e-06,1.0959854,233.70662,45.5084,0.9243761,4007.131556034088,100,1.8400942,43300,-182903180000000.0,5.412422,[ 0.519 -0.604  0.243  0.405  0.015],-182903180000000.0,41.46,1.0054647,-1.9429398,0.035009257
1.0094477,-144.39649890017012,434,1833052,-8.239746e-06,1.4895147,201.26314,242.71136,0.78847593,4018.078625202179,100,1.7633551,43400,-86233930000000.0,4.673897,[ 0.52  -0.603  0.244  0.404  0.016],-86233930000000.0,48.15,1.0070759,-2.001091,0.09729824
1.0016534,-138.6592303747736,435,1837282,-3.890991e-06,1.1330277,229.01057,78.72909,0.88692904,4027.5850145816803,100,1.688207,43500,-227434000000000.0,7.041977,[ 0.523 -0.605  0.24   0.408  0.017],-227434000000000.0,42.3,1.0047829,-2.0307465,0.043299492
1.0040622,-143.07877570872589,436,1841952,-5.722046e-06,1.3779409,207.69489,139.56615,0.80327314,4037.391558408737,100,1.692243,43600,-218211990000000.0,6.406456,[ 0.523 -0.605  0.239  0.406  0.019],-218211990000000.0,46.7,1.0061581,-1.9805374,0.0696421
1.0051533,-138.30240731245803,437,1846159,2.5177003e-06,1.1888107,230.10167,200.79498,0.79795957,4047.201575279236,100,1.7349333,43700,-241981140000000.0,4.7406616,[ 0.525 -0.603  0.236  0.407  0.021],-241981140000000.0,42.07,1.0047301,-2.139557,0.07339059
1.0016983,-141.24603073592945,438,1850650,-3.6621093e-06,1.1338185,215.77003,46.28615,0.87822604,4058.1037278175354,100,1.6361109,43800,-198769300000000.0,4.9040604,[ 0.527 -0.602  0.238  0.41   0.02 ],-198769300000000.0,44.91,1.0047611,-2.011139,0.035957724
1.0010363,-139.77692193618213,439,1855004,-4.5013426e-06,1.1052909,222.38051,42.611233,0.9199541,4067.4927196502686,100,1.8521458,43900,-291276130000000.0,6.741791,[ 0.527 -0.602  0.24   0.41   0.02 ],-291276130000000.0,43.54,1.0051805,-2.2909012,0.033282667
1.0024137,-141.0815476772684,440,1859474,6.866455e-06,1.1408529,216.8446,64.71918,0.8565492,4077.232556581497,100,1.7230766,44000,-254792140000000.0,4.6159897,[ 0.527 -0.601  0.242  0.41   0.02 ],-254792140000000.0,44.7,1.0070829,-1.9102631,0.045364838
1.0005134,-134.16240245418135,441,1863249,2.5939942e-06,1.0651078,256.39194,25.640717,0.9187268,4086.0846951007843,100,1.4725277,44100,-303495270000000.0,4.8623276,[ 0.527 -0.602  0.24   0.41   0.019],-303495270000000.0,37.75,1.0037837,-2.1548004,0.02278948
1.0016975,-142.362822662042,442,1867859,7.019043e-06,1.1094648,210.17087,49.720787,0.88929063,4095.8493847846985,100,1.679226,44200,-291276130000000.0,5.5274353,[ 0.527 -0.602  0.241  0.41   0.019],-291276130000000.0,46.1,1.0060309,-1.9843521,0.03984414
1.0013655,-141.94103319582737,443,1872420,5.264282e-06,1.1211244,212.4855,29.284122,0.92721844,4106.068382501602,100,1.6817324,44300,-182903180000000.0,6.6017685,[ 0.528 -0.601  0.242  0.41   0.019],-182903180000000.0,45.61,1.0061928,-2.053154,0.033107422
1.0004582,-142.6647856955378,444,1877069,-3.8146973e-07,1.0976005,208.30594,22.557938,0.9316226,4116.716108798981,100,1.977885,44400,-265514680000000.0,7.1096344,[ 0.529 -0.6    0.243  0.41   0.02 ],-265514680000000.0,46.49,1.0051304,-2.1142273,0.020049723
1.0036917,-141.5822640908418,445,1881572,-1.2512207e-05,1.2223431,215.56581,129.74982,0.8608573,4126.922193527222,100,1.552374,44500,-74048625000000.0,5.306793,[ 0.528 -0.6    0.244  0.409  0.019],-74048625000000.0,45.03,1.0068057,-1.764183,0.06543909
1.0015664,-138.06021520279887,446,1885750,-2.4414062e-06,1.1664613,231.6603,54.09899,0.8654945,4136.908773422241,100,1.8200126,44600,-225093620000000.0,6.3245087,[ 0.53  -0.598  0.245  0.411  0.02 ],-225093620000000.0,41.78,1.0053866,-2.0068893,0.0380554
1.0018466,-139.8798489174874,447,1890134,-2.8991699e-06,1.0886719,220.56879,55.273434,0.8851311,4146.651349782944,100,1.9257032,44700,-149960960000000.0,8.853027,[ 0.529 -0.599  0.248  0.41   0.021],-149960960000000.0,43.84,1.0047239,-2.1903381,0.04106231
1.0010937,-137.91944178163013,448,1894338,-1.6021728e-06,1.1137444,229.65863,45.796364,0.8597844,4156.117024421692,100,2.0682194,44800,-336281200000000.0,6.568779,[ 0.53  -0.598  0.249  0.409  0.022],-336281200000000.0,42.04,1.0047983,-2.337883,0.031898502
1.0006214,-137.76328593495657,449,1898480,-9.231568e-06,1.0713431,233.7642,26.197609,0.9462227,4165.105527639389,100,1.8858439,44900,-254792140000000.0,6.153702,[ 0.529 -0.598  0.251  0.409  0.022],-254792140000000.0,41.42,1.0048126,-2.0330887,0.023456879
1.0027113,-139.2699429835081,450,1902751,-5.340576e-06,1.1612849,227.06683,73.48371,0.8850507,4174.5106472969055,100,1.5516638,45000,-276677080000000.0,6.3131866,[ 0.53  -0.598  0.252  0.408  0.022],-276677080000000.0,42.71,1.0050507,-1.6664886,0.046736464
1.000735,-139.3092573653622,451,1907025,-2.2125244e-06,1.098202,226.92838,20.661633,0.94271284,4184.152368068695,100,1.5611825,45100,-158029610000000.0,6.128067,[ 0.528 -0.6    0.251  0.407  0.023],-158029610000000.0,42.74,1.0052656,-1.7277222,0.024648659
1.0025672,-139.6997670928157,452,1911409,-8.087158e-06,1.1665903,220.27103,69.04943,0.8611089,4194.172221899033,100,1.9519413,45200,-273844280000000.0,5.2068176,[ 0.528 -0.599  0.252  0.408  0.022],-273844280000000.0,43.84,1.005277,-2.372757,0.044934496
1.0013187,-144.81953825763358,453,1916299,4.348755e-06,1.0901892,197.87584,26.186052,0.9025311,4204.407231807709,100,1.9404429,45300,-213738160000000.0,6.2792892,[ 0.529 -0.6    0.254  0.408  0.021],-213738160000000.0,48.9,1.0053803,-2.414215,0.032329336
1.0066955,-143.96533948195864,454,1921106,-4.196167e-06,1.2893825,201.19545,138.6741,0.72228533,4214.338125705719,100,2.070199,45400,-171813250000000.0,5.3571014,[ 0.529 -0.598  0.255  0.407  0.019],-171813250000000.0,48.07,1.0055755,-2.3818817,0.078094766
1.0015309,-140.14244011393964,455,1925522,2.9754638e-06,1.0954612,218.94157,53.325283,0.7989489,4224.410388946533,100,1.8647561,45500,-101339695000000.0,6.4084167,[ 0.531 -0.599  0.252  0.407  0.018],-101339695000000.0,44.16,1.0049784,-2.369461,0.040424395
1.0004227,-142.06496525340646,456,1930125,-5.340576e-07,1.062861,210.18547,11.087285,0.9532566,4233.931533575058,100,1.8797252,45600,-268263360000000.0,6.7283173,[ 0.531 -0.599  0.253  0.407  0.018],-268263360000000.0,46.03,1.0061712,-2.2719574,0.016722506
1.0011477,-139.80427012605682,457,1934499,7.400513e-06,1.1072484,221.0857,40.68073,0.8941788,4243.682530641556,100,2.1400228,45700,-326097200000000.0,6.711357,[ 0.531 -0.598  0.254  0.407  0.018],-326097200000000.0,43.74,1.0055077,-2.1735916,0.034964763
1.0007111,-138.79896502438342,458,1938756,2.8991699e-06,1.0546104,227.36314,21.75989,0.9404498,4253.364413022995,100,1.8424366,45800,-227434000000000.0,5.855507,[ 0.531 -0.6    0.254  0.409  0.017],-227434000000000.0,42.57,1.0051067,-2.0643997,0.024284776
1.0013422,-141.28766597805802,459,1943254,-1.1444092e-06,1.1080306,215.41846,33.792404,0.80449224,4263.554998397827,100,1.592521,45900,-59362412000000.0,5.962364,[ 0.531 -0.599  0.254  0.409  0.017],-59362412000000.0,44.98,1.0051664,-2.1062164,0.035602503
1.0050997,-143.12893043145058,460,1947973,-3.3569336e-06,1.2074969,204.9632,109.84789,0.85389227,4274.210458517075,100,1.9164014,46000,-257432490000000.0,4.88855,[ 0.533 -0.598  0.254  0.409  0.014],-257432490000000.0,47.19,1.0066377,-2.2017975,0.06578075
1.0013337,-140.38688213632068,461,1952400,1.1444092e-06,1.1128825,218.5535,37.2001,0.89717215,4284.159176111221,100,1.7094744,46100,-211534740000000.0,6.145706,[ 0.533 -0.598  0.251  0.408  0.012],-211534740000000.0,44.27,1.0048317,-2.222824,0.034816045
1.0014633,-143.97345450785292,462,1957155,3.8146973e-06,1.0945481,204.01256,30.536818,0.8881275,4295.571392536163,100,1.6917219,46200,-254792140000000.0,5.483528,[ 0.533 -0.599  0.25   0.408  0.013],-254792140000000.0,47.55,1.0050591,-1.8551102,0.033788048
1.0031613,-139.24555152594618,463,1961483,1.1444092e-06,1.1409467,223.32555,103.605934,0.7829109,4305.6141312122345,100,1.8403407,46300,-268263360000000.0,6.6933746,[ 0.533 -0.599  0.25   0.408  0.01 ],-268263360000000.0,43.28,1.0053793,-2.2390747,0.058039866
1.0016025,-144.3601841382939,464,1966300,-2.4414062e-06,1.1825513,201.17278,43.54206,0.9013884,4315.694733142853,100,1.7579231,46400,-237034300000000.0,5.289337,[ 0.533 -0.597  0.252  0.409  0.011],-237034300000000.0,48.17,1.0060855,-2.2309341,0.040578563
1.0014791,-137.23008343255972,465,1970401,-1.0604858e-05,1.1109471,235.8855,53.593006,0.90864444,4324.849001407623,100,1.984632,46500,-288297330000000.0,7.9732437,[ 0.533 -0.598  0.25   0.41   0.012],-288297330000000.0,41.01,1.0053604,-1.9719086,0.035991825
1.0013225,-142.8206119850219,466,1975098,-7.095337e-06,1.1498363,205.8185,46.575882,0.8945715,4335.254104375839,100,1.9035791,46600,-192669530000000.0,5.961838,[ 0.533 -0.597  0.252  0.409  0.012],-192669530000000.0,46.97,1.0057371,-2.4586105,0.036110383
1.0010629,-137.17090917505345,467,1979171,-8.468628e-06,1.0916305,237.81134,30.241383,0.93112814,4344.396181344986,100,1.537826,46700,-297324300000000.0,5.615967,[ 0.533 -0.597  0.251  0.413  0.012],-297324300000000.0,40.73,1.0052538,-1.9579773,0.02871366
1.000619,-141.33983106164638,468,1983726,1.0681152e-05,1.1042868,212.05821,18.234488,0.9195327,4354.703239440918,100,1.876306,46800,-184817380000000.0,9.322601,[ 0.534 -0.596  0.252  0.412  0.012],-184817380000000.0,45.55,1.0057409,-2.2381973,0.022290977
1.0018426,-135.23653562239843,469,1987618,-8.010864e-06,1.1102633,248.56633,63.549683,0.8974587,4363.768148422241,100,1.546638,46900,-329457800000000.0,4.658745,[ 0.533 -0.597  0.253  0.414  0.011],-329457800000000.0,38.92,1.0048194,-2.0728073,0.038761158
1.0043201,-137.30323876990843,470,1991726,-5.264282e-06,1.165181,235.52365,137.61775,0.7679864,4372.643517494202,100,1.7886667,47000,-346776970000000.0,6.0727386,[ 0.532 -0.599  0.252  0.414  0.01 ],-346776970000000.0,41.08,1.0051447,-2.213211,0.063608944
1.0005614,-135.94724015048317,471,1995683,-1.0681152e-05,1.0546784,244.62297,14.126146,0.94707423,4381.837216377258,100,1.7435201,47100,-218211990000000.0,6.880249,[ 0.532 -0.597  0.254  0.414  0.006],-218211990000000.0,39.57,1.0052183,-2.0001068,0.018477175
1.0048236,-140.6032093929026,472,2000155,-2.0599366e-06,1.1877127,216.02263,93.76806,0.79152,4392.482212781906,100,2.0824306,47200,-234597910000000.0,6.496628,[ 0.532 -0.596  0.255  0.415  0.006],-234597910000000.0,44.72,1.0069355,-2.4181824,0.0603128
1.0009828,-136.93843849566508,473,2004221,-3.0517579e-06,1.1012621,237.99193,36.229134,0.92146397,4401.696625471115,100,1.8540744,47300,-294285050000000.0,5.8142624,[ 0.536 -0.594  0.256  0.414  0.007],-294285050000000.0,40.66,1.00554,-2.1099167,0.029302215
1.0005097,-139.1659144826805,474,2008502,-9.155273e-07,1.0772611,226.26828,19.165306,0.94240105,4411.107317209244,100,1.491687,47400,-192669530000000.0,4.3884964,[ 0.536 -0.594  0.257  0.414  0.007],-192669530000000.0,42.81,1.0052035,-1.9936981,0.02384613
1.001698,-139.83233462738212,475,2012827,-5.41687e-06,1.1027637,224.32988,47.271736,0.9133247,4420.7061603069305,100,1.6839598,47500,-234597910000000.0,6.1594315,[ 0.536 -0.593  0.258  0.414  0.007],-234597910000000.0,43.25,1.0053971,-1.889328,0.038705207
1.0016218,-139.87444350113913,476,2017185,1.4495849e-06,1.1488044,222.21931,44.370136,0.8922944,4430.362858533859,100,1.6858327,47600,-265514680000000.0,6.110153,[ 0.536 -0.594  0.257  0.413  0.007],-265514680000000.0,43.58,1.0046413,-1.9944,0.034200978
1.0014411,-140.71901155015152,477,2021655,-3.6621093e-06,1.1165104,216.38104,50.515858,0.86984557,4440.715947628021,100,1.9279802,47700,-202939220000000.0,6.253311,[ 0.537 -0.592  0.255  0.415  0.006],-202939220000000.0,44.7,1.0057147,-2.3171158,0.036764
1.0044308,-143.48909572078705,478,2026407,1.8310546e-06,1.3412976,203.66624,143.32973,0.8608911,4451.43274474144,100,2.0241797,47800,-175435840000000.0,8.989075,[ 0.537 -0.592  0.257  0.414  0.005],-175435840000000.0,47.52,1.0051292,-2.2122726,0.0705002
1.0014895,-144.776063132081,479,2031297,8.621216e-06,1.123316,197.82408,32.879574,0.9112444,4463.4065721035,100,2.0636153,47900,-182903180000000.0,6.868759,[ 0.537 -0.585  0.255  0.41   0.004],-182903180000000.0,48.9,1.0066658,-2.3599396,0.034498237
1.0007927,-138.86206344567216,480,2035543,2.5177003e-06,1.1052203,228.20331,33.673767,0.9309196,4473.168184518814,100,1.7854941,48000,-121451640000000.0,7.856308,[ 0.536 -0.585  0.253  0.41   0.004],-121451640000000.0,42.46,1.006156,-1.951355,0.029228799
1.0022079,-141.10894204089504,481,2040020,2.1362305e-06,1.1913239,216.49286,73.1584,0.8405602,4483.408460378647,100,1.732532,48100,-179131980000000.0,5.3745728,[ 0.535 -0.586  0.253  0.409  0.004],-179131980000000.0,44.77,1.0056375,-1.9493561,0.05114568
1.000646,-139.6175036506317,482,2044340,-2.5177003e-06,1.0916758,224.324,21.634243,0.94183993,4493.524503231049,100,1.7770429,48200,-273844280000000.0,5.238243,[ 0.535 -0.585  0.255  0.409  0.005],-273844280000000.0,43.2,1.00567,-1.9594498,0.02296783
1.0034671,-139.3707804396996,483,2048671,5.340576e-07,1.2191572,223.29747,124.92602,0.86669487,4503.466576337814,100,1.8449177,48300,-312987450000000.0,5.405121,[ 0.536 -0.584  0.255  0.41   0.004],-312987450000000.0,43.31,1.0048537,-2.244423,0.058590956
1.0070235,-143.03315969458674,484,2053328,-1.5258789e-07,1.5300579,208.23947,163.99329,0.8370777,4513.20779633522,100,1.5978748,48400,-294285050000000.0,4.6839905,[ 0.536 -0.584  0.252  0.412  0.005],-294285050000000.0,46.57,1.0057216,-1.9062576,0.07830327
