InitialReturnStd,MeanIW,J_sample_variance,EpLenMean,Weights,ReturnMeanIW,InitialReturnMax,TimestepsSoFar,MaxIW,TimeElapsed,EmpiricalD2,Iteration,StdIW,EpThisIter,InitialBound,MinIW,InitialReturnMin,EpRewMean,Bound,EpisodesSoFar,InitialReturnMean
13.985135,1.0051233,575.7529,35.19,[-0.543 -1.113 -0.782 -1.065 -0.013],222.14041,48.54868,1418520,1.2965809,3121.0137152671814,1.00943,386,0.08974749,100,-1313714000000000.0,0.7802807,-16.864021,-106.15159608120274,-1313714000000000.0,38600,4.310608e-06
10.925414,1.0045935,206.45827,35.73,[-0.544 -1.114 -0.78  -1.063 -0.012],222.48245,32.358562,1422093,1.1300178,3128.6193356513977,1.0035546,387,0.05435355,100,-1562565200000000.0,0.8665676,-16.055344,-108.17545720704784,-1562565200000000.0,38700,1.0070801e-05
16.367567,1.0047163,346.93283,37.37,[-0.543 -1.113 -0.781 -1.064 -0.012],204.93443,50.641644,1425830,1.1196114,3136.5641388893127,1.0012075,388,0.034257375,100,-1382545800000000.0,0.9048982,-18.714966,-105.61440413078194,-1382545800000000.0,38800,-8.049011e-06
12.688744,1.0045804,237.43048,34.48,[-0.543 -1.114 -0.78  -1.066 -0.012],229.70567,33.036312,1429278,1.1074337,3144.0916793346405,1.0014328,389,0.038235445,100,-1562565200000000.0,0.92621,-16.689766,-106.87671251261378,-1562565200000000.0,38900,-3.4713746e-06
15.609714,1.0063251,303.14328,35.64,[-0.543 -1.115 -0.779 -1.065 -0.013],218.24117,70.36606,1432842,1.1734291,3152.449820995331,1.0026828,390,0.051832538,100,-1092688000000000.0,0.87943864,-16.212738,-105.94319597184014,-1092688000000000.0,39000,-5.7983398e-06
15.391248,1.0053502,328.90378,35.3,[-0.545 -1.11  -0.777 -1.065 -0.015],218.67223,44.615143,1436372,1.1196315,3160.2995088100433,1.0011138,391,0.031126069,100,-1578569900000000.0,0.92655927,-18.380493,-104.75418329075124,-1578569900000000.0,39100,-3.3950805e-06
12.443217,1.0054904,214.90953,35.5,[-0.545 -1.11  -0.777 -1.066 -0.014],221.90681,30.229118,1439922,1.1088172,3167.995607614517,1.0013629,392,0.040082987,100,-1578569900000000.0,0.8803828,-16.288643,-107.0357480408344,-1578569900000000.0,39200,1.14440915e-07
14.692885,1.0043918,231.5381,35.98,[-0.543 -1.111 -0.778 -1.065 -0.015],216.50993,40.00026,1443520,1.1105404,3176.0878920555115,1.0013998,393,0.033458125,100,-1440156600000000.0,0.9003205,-18.276794,-106.32257639984044,-1440156600000000.0,39300,-2.3651123e-06
13.34175,1.0052339,214.03624,39.46,[-0.544 -1.11  -0.779 -1.066 -0.014],195.04103,32.59932,1447466,1.0876323,3185.3207228183746,1.0006706,394,0.023587007,100,-1562565200000000.0,0.9481997,-19.036652,-107.38939875392383,-1562565200000000.0,39400,8.773804e-07
14.467344,1.0063777,353.29807,39.02,[-0.544 -1.111 -0.778 -1.066 -0.014],195.33093,46.855057,1451368,1.3063295,3193.556224346161,1.0081576,395,0.086641185,100,-1411061800000000.0,0.82615566,-20.206207,-106.01893295547755,-1411061800000000.0,39500,-2.9373168e-06
14.746327,1.0048616,236.92633,34.84,[-0.545 -1.11  -0.779 -1.062 -0.01 ],225.8967,55.206673,1454852,1.1315883,3200.960645675659,1.0017326,396,0.03862991,100,-1484910600000000.0,0.8950313,-16.796211,-106.50575424337484,-1484910600000000.0,39600,2.632141e-06
14.798066,1.0056415,413.85806,39.12,[-0.544 -1.109 -0.78  -1.062 -0.01 ],195.00739,59.978836,1458764,1.2420635,3209.1283509731293,1.0135638,397,0.10268368,100,-1161967800000000.0,0.75710833,-19.268387,-106.42701379746681,-1161967800000000.0,39700,2.2506713e-06
12.868417,1.003882,638.91144,34.99,[-0.543 -1.105 -0.779 -1.065 -0.01 ],227.90631,36.820683,1462263,1.3351411,3216.7252810001373,1.0121425,398,0.11722452,100,-1594736400000000.0,0.6221663,-16.19168,-107.92928088325579,-1594736400000000.0,39800,-6.8664554e-07
16.008986,1.0061208,268.85675,37.39,[-0.547 -1.103 -0.782 -1.068 -0.007],204.90948,42.611996,1466002,1.1054174,3224.739068031311,1.0009195,399,0.030918814,100,-1454925000000000.0,0.92959595,-19.322441,-105.49289693594119,-1454925000000000.0,39900,6.790161e-06
13.860467,1.0066806,227.38771,36.79,[-0.546 -1.103 -0.783 -1.067 -0.006],210.15779,33.031002,1469681,1.1052161,3232.4577248096466,1.001678,400,0.034201954,100,-1531034400000000.0,0.90596116,-16.350838,-106.0279355613082,-1531034400000000.0,40000,-7.5531007e-06
11.776177,1.0038692,412.18512,34.84,[-0.546 -1.102 -0.783 -1.068 -0.006],229.52527,32.52674,1473165,1.1894706,3239.2981011867523,1.0072904,401,0.07488777,100,-1546720500000000.0,0.78556883,-16.435791,-108.27756704233805,-1546720500000000.0,40100,3.0517577e-07
14.28859,1.0056919,342.29782,38.6,[-0.549 -1.103 -0.781 -1.068 -0.007],199.38583,39.729973,1477025,1.139648,3247.688257217407,1.0028094,402,0.047488395,100,-1611066000000000.0,0.8470663,-18.906868,-106.7240651867344,-1611066000000000.0,40200,2.2125244e-06
12.552087,1.0044255,191.21936,34.36,[-0.549 -1.104 -0.78  -1.071 -0.008],232.11058,35.43318,1480461,1.0946732,3255.323850631714,1.0009379,403,0.029371435,100,-1661051400000000.0,0.92624706,-15.880516,-107.54335560383683,-1661051400000000.0,40300,4.653931e-06
13.376388,1.0064222,207.36107,39.05,[-0.549 -1.103 -0.781 -1.071 -0.008],197.00223,38.208656,1484366,1.124556,3263.3931453227997,1.00152,404,0.040705737,100,-1611066000000000.0,0.9153694,-19.657776,-106.888372064803,-1611066000000000.0,40400,3.967285e-06
15.064196,1.0043368,318.46954,37.34,[-0.549 -1.102 -0.781 -1.072 -0.008],205.80862,46.0967,1488100,1.1557109,3271.0609188079834,1.0025737,405,0.04579344,100,-1300357700000000.0,0.8619761,-17.31633,-105.84980800434103,-1300357700000000.0,40500,-6.866455e-06
15.423036,1.0056714,321.6044,34.56,[-0.55  -1.103 -0.78  -1.071 -0.009],226.14822,64.990295,1491556,1.1863947,3278.4191880226135,1.0046585,406,0.067043215,100,-1059583500000000.0,0.81359345,-17.110916,-105.73220402671443,-1059583500000000.0,40600,-4.7683716e-06
13.394202,1.0052594,227.47136,38.4,[-0.549 -1.101 -0.782 -1.072 -0.009],202.7466,35.02134,1495396,1.0817647,3287.1375403404236,1.0007467,407,0.02783718,100,-1515505100000000.0,0.924544,-18.437927,-107.86296060153072,-1515505100000000.0,40700,-1.1825562e-06
15.014802,1.0060159,268.79523,38.64,[-0.549 -1.101 -0.782 -1.071 -0.009],196.91805,54.483513,1499260,1.0840685,3295.09982585907,1.000834,408,0.026369419,100,-1186005200000000.0,0.94513756,-19.492218,-105.53481649794394,-1186005200000000.0,40800,1.9073486e-06
13.655234,1.0064144,273.05667,34.8,[-0.549 -1.102 -0.782 -1.07  -0.01 ],226.88539,63.512802,1502740,1.1666012,3302.980784893036,1.0035527,409,0.054825142,100,-1070507600000000.0,0.868603,-16.676956,-106.88075904456652,-1070507600000000.0,40900,-1.0681152e-06
15.005721,1.0051714,333.30978,37.02,[-0.549 -1.101 -0.781 -1.072 -0.008],209.16469,70.004875,1506442,1.1855136,3311.3355371952057,1.0025564,410,0.048756246,100,-1198206200000000.0,0.86562186,-17.37896,-106.4037282849606,-1198206200000000.0,41000,-3.5095215e-06
11.132804,1.0058771,201.62366,33.65,[-0.547 -1.104 -0.781 -1.072 -0.006],240.98634,30.33236,1509807,1.1463135,3318.5454325675964,1.0016311,411,0.038743958,100,-1578569900000000.0,0.8896796,-14.230896,-108.85147079598545,-1578569900000000.0,41100,7.743835e-06
14.600699,1.0050001,237.78578,35.9,[-0.547 -1.103 -0.781 -1.074 -0.006],216.99808,43.14895,1513397,1.0578928,3326.0676786899567,1.0002173,412,0.014630655,100,-1396732200000000.0,0.97013664,-17.124504,-106.24398710945685,-1396732200000000.0,41200,-3.8146973e-07
13.096075,1.0055128,250.48018,36.83,[-0.547 -1.103 -0.781 -1.073 -0.006],211.70337,32.643967,1517080,1.2070324,3334.86741399765,1.002607,413,0.051812734,100,-1546720500000000.0,0.886533,-18.063087,-106.92730027299318,-1546720500000000.0,41300,-1.9073486e-06
12.666869,1.0055792,160.42102,35.41,[-0.546 -1.103 -0.782 -1.071 -0.005],222.74619,35.771637,1520621,1.0880672,3343.4723494052887,1.000973,414,0.025932308,100,-1611066000000000.0,0.93646157,-16.954422,-107.1172746135083,-1611066000000000.0,41400,-2.822876e-06
12.65497,1.0049793,194.80878,34.38,[-0.545 -1.102 -0.783 -1.071 -0.005],231.54668,42.10591,1524059,1.0820804,3351.3204205036163,1.0005038,415,0.023508528,100,-1411061800000000.0,0.9273878,-16.95079,-107.36460361587459,-1411061800000000.0,41500,1.5640259e-06
14.680016,1.0063918,253.29668,35.96,[-0.545 -1.102 -0.784 -1.07  -0.005],217.36134,48.918694,1527655,1.0985047,3359.979932308197,1.0012282,416,0.03315395,100,-1396732200000000.0,0.92753804,-17.172882,-106.60182940788027,-1396732200000000.0,41600,6.1416627e-06
15.516383,1.0049905,290.49524,35.97,[-0.545 -1.101 -0.785 -1.07  -0.005],214.6482,53.98129,1531252,1.1158457,3368.6413819789886,1.0006354,417,0.023285743,100,-1287135300000000.0,0.93564504,-17.410347,-105.32508854224163,-1287135300000000.0,41700,1.4495849e-06
12.367021,1.006183,332.7545,36.65,[-0.545 -1.101 -0.783 -1.071 -0.005],215.98346,56.82176,1534917,1.26747,3376.9467182159424,1.0050831,418,0.078443594,100,-1469842500000000.0,0.8173281,-18.82351,-108.33642643469445,-1469842500000000.0,41800,3.8146973e-07
13.727694,1.0056765,202.61569,37.12,[-0.545 -1.103 -0.783 -1.07  -0.006],209.26425,37.847942,1538629,1.0774555,3385.620574951172,1.0006517,419,0.023457574,100,-1611066000000000.0,0.9162983,-18.606316,-106.6993537040107,-1611066000000000.0,41900,-1.1444092e-06
14.352009,1.006693,228.18369,37.88,[-0.545 -1.103 -0.784 -1.069 -0.006],203.4671,45.730488,1542417,1.1127752,3394.6701822280884,1.001505,420,0.039969947,100,-1515505100000000.0,0.903314,-19.88507,-106.4521893302096,-1515505100000000.0,42000,1.121521e-05
16.380527,1.006747,419.50638,39.07,[-0.545 -1.103 -0.785 -1.07  -0.006],193.02855,51.706924,1546324,1.2487056,3403.7339293956757,1.0066897,421,0.083351135,100,-1396732200000000.0,0.79329324,-18.855347,-104.96464224564158,-1396732200000000.0,42100,2.0980835e-06
11.821169,1.0039511,209.88957,35.31,[-0.545 -1.102 -0.787 -1.072 -0.004],224.61716,29.896885,1549855,1.1164265,3412.072605371475,1.0018342,422,0.039609946,100,-1678051000000000.0,0.9063496,-16.289246,-107.5843038005093,-1678051000000000.0,42200,2.9373168e-06
14.101698,1.0044267,226.39973,33.68,[-0.545 -1.103 -0.787 -1.071 -0.004],234.3509,40.88456,1553223,1.0684114,3420.197821378708,1.0010278,423,0.030813752,100,-1500130900000000.0,0.90834445,-17.602898,-105.91553319125536,-1500130900000000.0,42300,4.7302246e-06
13.05645,1.0059036,210.31256,34.64,[-0.545 -1.102 -0.787 -1.072 -0.005],226.9366,37.60583,1556687,1.0651995,3428.5953900814056,1.000634,424,0.02309251,100,-1661051400000000.0,0.94350964,-17.05017,-106.15159977979161,-1661051400000000.0,42400,-7.896423e-06
13.674075,1.0043267,324.0915,35.79,[-0.545 -1.102 -0.788 -1.072 -0.005],218.97972,45.386463,1560266,1.1954207,3436.982475757599,1.0032634,425,0.047574453,100,-1546720500000000.0,0.86596715,-17.313614,-106.78780610791165,-1546720500000000.0,42500,1.14440915e-07
14.482629,1.0044402,556.7444,34.6,[-0.546 -1.104 -0.786 -1.075 -0.004],227.63469,46.909496,1563726,1.2031326,3444.7524766921997,1.0075357,426,0.08549803,100,-1531034400000000.0,0.7730207,-16.861572,-106.44789415602803,-1531034400000000.0,42600,-1.335144e-06
12.235424,1.0053815,173.01978,33.0,[-0.544 -1.109 -0.785 -1.078 -0.007],243.59673,39.708305,1567026,1.0589712,3452.9350748062134,1.0006292,427,0.022034043,100,-1644221900000000.0,0.945094,-14.583145,-107.39602965214537,-1644221900000000.0,42700,-4.5776366e-07
15.493185,1.0059837,349.7811,38.6,[-0.544 -1.11  -0.784 -1.077 -0.007],197.64339,51.54681,1570886,1.1866204,3462.4208936691284,1.0037669,428,0.05934697,100,-1484910600000000.0,0.82277584,-19.370216,-105.8811945274138,-1484910600000000.0,42800,5.722046e-07
13.199984,1.0048103,315.10016,33.86,[-0.546 -1.112 -0.787 -1.075 -0.008],234.55896,38.7215,1574272,1.2022324,3470.6153922080994,1.0033699,429,0.06377087,100,-1484910600000000.0,0.8497206,-15.84388,-106.64319010896926,-1484910600000000.0,42900,2.0599366e-06
14.249609,1.0062945,216.6233,37.85,[-0.546 -1.112 -0.788 -1.078 -0.007],202.44038,36.48577,1578057,1.1168805,3479.607834339142,1.0016865,430,0.04149378,100,-1425536000000000.0,0.9046869,-18.54264,-105.76975397330821,-1425536000000000.0,43000,4.3869018e-06
12.2746935,1.0049547,167.3446,35.44,[-0.546 -1.111 -0.788 -1.079 -0.007],224.39227,33.960545,1581601,1.0751629,3487.513855934143,1.0008304,431,0.027176043,100,-1661051400000000.0,0.9271331,-18.460464,-107.96628246903954,-1661051400000000.0,43100,4.5013426e-06
14.746214,1.0058523,296.21265,37.71,[-0.546 -1.111 -0.789 -1.079 -0.007],206.05623,57.279694,1585372,1.1127337,3496.556930541992,1.0016427,432,0.037175126,100,-1327205000000000.0,0.91299903,-20.020523,-107.35568442612143,-1327205000000000.0,43200,7.6293944e-08
15.78195,1.0063078,286.65097,38.59,[-0.546 -1.112 -0.788 -1.079 -0.007],197.1001,55.52723,1589231,1.1435467,3505.6794171333313,1.0023175,433,0.043890934,100,-1411061800000000.0,0.8650329,-19.777756,-105.56246904856593,-1411061800000000.0,43300,3.6621093e-06
12.399994,1.0044035,296.68417,35.61,[-0.547 -1.11  -0.788 -1.081 -0.008],221.28252,37.912426,1592792,1.1474807,3514.5666329860687,1.0028334,434,0.05151961,100,-1747783500000000.0,0.87433326,-16.818985,-107.05634824295399,-1747783500000000.0,43400,-9.231568e-06
13.7948265,1.0037323,811.35913,36.15,[-0.546 -1.109 -0.79  -1.081 -0.008],216.487,38.357285,1596407,1.3614899,3523.445471763611,1.012342,435,0.11001288,100,-1594736400000000.0,0.720193,-17.847412,-106.75287440596176,-1594736400000000.0,43500,-1.14440915e-07
14.593119,1.00684,256.23972,37.11,[-0.549 -1.112 -0.787 -1.082 -0.008],209.56914,52.773838,1600118,1.1197604,3532.5198652744293,1.0026059,436,0.045445975,100,-1425536000000000.0,0.88312346,-17.363144,-106.8517522444107,-1425536000000000.0,43600,2.7465821e-06
13.070081,1.0058155,222.40308,38.37,[-0.549 -1.111 -0.787 -1.084 -0.008],202.26625,47.86591,1603955,1.1239516,3541.955864429474,1.0017128,437,0.04171554,100,-1469842500000000.0,0.8946892,-17.136673,-107.47942619853919,-1469842500000000.0,43700,-4.8065185e-06
13.307867,1.0044047,349.98126,35.57,[-0.549 -1.112 -0.786 -1.083 -0.008],220.8673,38.737938,1607512,1.2436873,3550.8750143051147,1.0045162,438,0.06523579,100,-1484910600000000.0,0.84673095,-17.089577,-106.84079078541043,-1484910600000000.0,43800,-3.4332277e-07
13.676237,1.0080584,534.6657,35.54,[-0.55  -1.113 -0.784 -1.083 -0.009],221.60153,52.2513,1611066,1.4199641,3559.181273460388,1.0099815,439,0.10681958,100,-1515505100000000.0,0.7838077,-16.615135,-106.97586719076513,-1515505100000000.0,43900,1.5258789e-06
13.948668,1.005193,220.42155,39.02,[-0.548 -1.114 -0.785 -1.079 -0.011],196.99762,45.12042,1614968,1.0864766,3568.3372943401337,1.0011225,440,0.03628152,100,-1562565200000000.0,0.9067209,-18.518929,-106.93724602653992,-1562565200000000.0,44000,-1.6021728e-06
14.347143,1.0054495,237.73557,35.87,[-0.548 -1.115 -0.784 -1.079 -0.011],219.22337,46.54303,1618555,1.0861628,3576.284608602524,1.00082,441,0.027963975,100,-1611066000000000.0,0.94404083,-20.180168,-107.1330614116108,-1611066000000000.0,44100,1.1062622e-06
13.803674,1.0056883,219.98285,38.18,[-0.548 -1.114 -0.784 -1.08  -0.011],202.36218,41.35627,1622373,1.0882998,3584.994683742523,1.0003822,442,0.01996012,100,-1382545800000000.0,0.9518749,-18.431808,-106.9711213197669,-1382545800000000.0,44200,-3.2424928e-06
15.427173,1.0068667,394.767,37.18,[-0.548 -1.114 -0.784 -1.079 -0.011],207.35606,56.31827,1626091,1.1989899,3594.0116810798645,1.0056568,443,0.06599412,100,-1198206200000000.0,0.8533239,-18.058983,-106.20386612977798,-1198206200000000.0,44300,1.6784668e-06
11.765728,1.006779,328.57565,35.67,[-0.548 -1.117 -0.783 -1.079 -0.012],221.96638,36.764046,1629658,1.2830662,3602.802233695984,1.0033498,444,0.06008692,100,-1562565200000000.0,0.87017524,-15.314369,-107.63993153139312,-1562565200000000.0,44400,4.196167e-06
13.797764,1.0059541,225.52876,36.21,[-0.548 -1.118 -0.786 -1.077 -0.007],214.2818,49.04423,1633279,1.1506853,3610.9586033821106,1.0013912,445,0.039861456,100,-1454925000000000.0,0.9214991,-18.43145,-105.92602722455045,-1454925000000000.0,44500,-2.2888185e-06
13.591298,1.005331,331.1396,39.32,[-0.548 -1.117 -0.787 -1.077 -0.008],193.96352,32.17365,1637211,1.2526276,3620.043095588684,1.003909,446,0.06333081,100,-1644221900000000.0,0.8578671,-19.13427,-106.13030952638577,-1644221900000000.0,44600,-1.1444092e-06
15.798256,1.0048561,374.51086,36.32,[-0.548 -1.116 -0.789 -1.075 -0.009],212.3437,42.649227,1640843,1.134495,3628.891317844391,1.0012738,447,0.03638266,100,-1368501400000000.0,0.9000667,-18.4365,-105.45274899466415,-1368501400000000.0,44700,2.5177003e-06
14.345803,1.0064033,287.99442,39.09,[-0.549 -1.115 -0.788 -1.077 -0.01 ],195.869,39.437576,1644752,1.1983954,3637.827279806137,1.0036778,448,0.06340141,100,-1469842500000000.0,0.84104437,-19.818863,-106.65735627394672,-1469842500000000.0,44800,1.7929077e-06
13.759627,1.0060538,216.3009,40.32,[-0.549 -1.117 -0.787 -1.076 -0.011],188.84177,39.177856,1648784,1.0840621,3647.310389280319,1.0008483,449,0.030479688,100,-1396732200000000.0,0.9019792,-20.844292,-106.77298582739944,-1396732200000000.0,44900,-4.196167e-06
14.317551,1.0057337,852.0507,37.22,[-0.55  -1.116 -0.787 -1.077 -0.011],209.33833,38.437775,1652506,1.3334436,3656.103606939316,1.0135372,450,0.11914779,100,-1515505100000000.0,0.6890277,-16.994858,-107.1524181841693,-1515505100000000.0,45000,3.6239624e-06
14.150028,1.0069238,257.24783,36.2,[-0.55  -1.118 -0.782 -1.076 -0.009],215.55478,43.386505,1656126,1.155214,3664.7119052410126,1.0035437,451,0.055561993,100,-1368501400000000.0,0.8607789,-17.321907,-106.57391017754111,-1368501400000000.0,45100,5.645752e-06
16.054117,1.0058728,365.79752,37.62,[-0.549 -1.117 -0.782 -1.078 -0.01 ],201.68143,51.171783,1659888,1.169002,3673.092631340027,1.0036489,452,0.057156038,100,-1248255500000000.0,0.8630361,-18.93753,-104.70979204163106,-1248255500000000.0,45200,-3.5858154e-06
12.801245,1.0049024,249.1182,33.86,[-0.55  -1.117 -0.779 -1.079 -0.011],235.33688,40.006493,1663274,1.0769571,3680.979315519333,1.0008988,453,0.030913116,100,-1627560700000000.0,0.9328921,-16.290665,-107.13082527048738,-1627560700000000.0,45300,-1.14440915e-07
14.379728,1.0062305,306.3785,37.05,[-0.55  -1.118 -0.778 -1.079 -0.011],209.40839,41.61419,1666979,1.2612205,3689.5761246681213,1.0036801,454,0.06142476,100,-1469842500000000.0,0.82228553,-17.42984,-106.61770030357528,-1469842500000000.0,45400,-1.5258789e-06
11.875854,1.0051349,196.26779,35.32,[-0.551 -1.117 -0.777 -1.082 -0.011],223.9463,30.076862,1670511,1.1040121,3697.9834854602814,1.0009223,455,0.029713223,100,-1611066000000000.0,0.9156803,-16.648651,-107.31581942057002,-1611066000000000.0,45500,1.7547608e-06
15.050377,1.0053605,285.86862,37.0,[-0.55  -1.117 -0.778 -1.08  -0.011],206.78014,45.093784,1674211,1.144053,3706.945531845093,1.001822,456,0.040422305,100,-1546720500000000.0,0.8992203,-19.09925,-104.93595256893384,-1546720500000000.0,45600,7.6293946e-07
12.912158,1.0064375,282.8891,37.39,[-0.55  -1.116 -0.778 -1.082 -0.011],207.91609,33.706223,1677950,1.1570741,3715.387725830078,1.0028961,457,0.04802204,100,-1515505100000000.0,0.9056921,-17.768929,-107.01112474357699,-1515505100000000.0,45700,4.9209593e-06
12.89545,1.0048956,266.31235,35.1,[-0.551 -1.118 -0.777 -1.082 -0.01 ],223.87961,38.64547,1681460,1.1437131,3723.431067943573,1.0013956,458,0.037843548,100,-1515505100000000.0,0.9116723,-17.724876,-106.49632538803343,-1515505100000000.0,45800,3.1661987e-06
13.335047,1.0057409,185.64444,37.33,[-0.552 -1.118 -0.776 -1.083 -0.009],207.27417,37.170242,1685193,1.0794617,3731.9346187114716,1.0006028,459,0.024545645,100,-1515505100000000.0,0.9329975,-16.922256,-106.40252245074919,-1515505100000000.0,45900,3.5858154e-06
14.945909,1.0061295,276.60608,35.93,[-0.552 -1.119 -0.775 -1.083 -0.009],214.71254,40.67825,1688786,1.1873786,3740.4345893859863,1.0023811,460,0.052622203,100,-1454925000000000.0,0.8244823,-18.084084,-105.11745234801681,-1454925000000000.0,46000,3.5476685e-06
13.122393,1.0054935,219.1423,35.49,[-0.553 -1.117 -0.775 -1.084 -0.009],221.8041,39.61627,1692335,1.0929829,3748.554185152054,1.0009053,461,0.030881869,100,-1627560700000000.0,0.92468494,-16.159409,-106.98818682668649,-1627560700000000.0,46100,-3.6239624e-06
17.211199,1.0043553,496.47467,38.22,[-0.553 -1.118 -0.774 -1.084 -0.009],198.64192,68.74757,1696157,1.2655486,3757.3595113754272,1.0068295,462,0.07258248,100,-1248255500000000.0,0.77919555,-18.833054,-105.26304318918557,-1248255500000000.0,46200,-4.7683716e-06
14.468233,1.0057262,227.40442,38.71,[-0.55  -1.122 -0.774 -1.082 -0.011],197.02477,32.979614,1700028,1.1362653,3766.386152982712,1.0016356,463,0.04090485,100,-1500130900000000.0,0.8935995,-20.11644,-105.9456088648787,-1500130900000000.0,46300,-4.8828124e-06
12.7761965,1.0048374,263.9567,36.37,[-0.55  -1.121 -0.776 -1.082 -0.011],215.76181,32.183403,1703665,1.1877916,3774.8780615329742,1.0037575,464,0.056520436,100,-1644221900000000.0,0.8377745,-17.580574,-107.2961030963358,-1644221900000000.0,46400,-3.0517579e-06
15.131298,1.0059042,269.2759,38.34,[-0.551 -1.122 -0.777 -1.079 -0.011],198.27365,55.072273,1707499,1.0933691,3783.7269167900085,1.0021638,465,0.03532531,100,-1222979300000000.0,0.89706993,-17.34655,-105.2994429914123,-1222979300000000.0,46500,-3.4332274e-06
14.064494,1.0053747,268.95633,37.69,[-0.55  -1.121 -0.777 -1.081 -0.012],206.21983,43.029694,1711268,1.1238624,3792.564699649811,1.00208,466,0.0407003,100,-1454925000000000.0,0.8955097,-18.447556,-107.26237844115741,-1454925000000000.0,46600,-2.5558472e-06
10.497098,1.0049139,298.49466,34.62,[-0.549 -1.12  -0.779 -1.079 -0.011],232.71164,37.635063,1714730,1.2347618,3800.794833421707,1.0035034,467,0.058745183,100,-1484910600000000.0,0.89145577,-14.2458725,-108.82717843221178,-1484910600000000.0,46700,-3.7384034e-06
15.721122,1.0056045,322.43753,38.01,[-0.55  -1.121 -0.777 -1.079 -0.011],200.89154,46.38198,1718531,1.0774128,3809.4373240470886,1.0006357,468,0.02785904,100,-1396732200000000.0,0.92397547,-18.402596,-105.59444636650545,-1396732200000000.0,46800,6.2561035e-06
14.680097,1.0065519,330.1647,36.18,[-0.55  -1.122 -0.776 -1.079 -0.011],214.42947,53.577106,1722149,1.1310002,3817.741804122925,1.0016851,469,0.04126574,100,-1261085300000000.0,0.8977968,-17.610245,-105.98963205646875,-1261085300000000.0,46900,4.5013426e-06
13.985612,1.0057341,242.58891,40.78,[-0.552 -1.123 -0.775 -1.079 -0.012],184.32802,42.28442,1726227,1.0673816,3827.401981830597,1.000603,470,0.02456011,100,-1425536000000000.0,0.94923663,-19.429054,-105.76327825569935,-1425536000000000.0,47000,
14.345742,1.0061038,250.77399,36.64,[-0.552 -1.123 -0.774 -1.08  -0.012],211.84824,39.196003,1729891,1.1493967,3835.672293663025,1.0021122,471,0.04137625,100,-1454925000000000.0,0.9107208,-18.929092,-106.47625495097935,-1454925000000000.0,47100,-6.027222e-06
13.913864,1.0053924,258.04355,39.22,[-0.549 -1.123 -0.773 -1.081 -0.011],194.87633,33.257393,1733813,1.0903921,3844.921083688736,1.0005753,472,0.026196415,100,-1562565200000000.0,0.92616814,-19.626358,-106.50758738477334,-1562565200000000.0,47200,6.1035155e-07
14.297354,1.0047425,238.58014,34.41,[-0.55  -1.123 -0.772 -1.082 -0.011],227.31264,40.466614,1737254,1.0737343,3853.1568055152893,1.0007051,473,0.025689755,100,-1515505100000000.0,0.9247549,-15.6528015,-105.47707824785066,-1515505100000000.0,47300,2.3269654e-06
12.603116,1.0046319,171.57272,34.7,[-0.55  -1.122 -0.772 -1.083 -0.011],228.14548,37.607536,1740724,1.0683618,3861.6416850090027,1.0006565,474,0.024153644,100,-1627560700000000.0,0.92838204,-14.76329,-107.04085362286814,-1627560700000000.0,47400,-2.861023e-06
13.885028,1.0038257,546.267,35.44,[-0.55  -1.123 -0.772 -1.083 -0.011],220.89423,38.151924,1744268,1.3328797,3870.5674953460693,1.0103045,475,0.094979785,100,-1546720500000000.0,0.74865687,-16.32566,-106.43457276979923,-1546720500000000.0,47500,
13.8788595,1.0045756,257.7425,32.32,[-0.55  -1.124 -0.767 -1.083 -0.009],245.5673,42.57512,1747500,1.107903,3877.862964630127,1.0007799,476,0.029218234,100,-1382545800000000.0,0.9374528,-16.100533,-105.51636313345166,-1382545800000000.0,47600,-2.670288e-06
14.118688,1.0048269,251.92827,36.42,[-0.55  -1.124 -0.766 -1.083 -0.009],214.8465,43.16939,1751142,1.0947425,3885.8561642169952,1.0008076,477,0.02539035,100,-1368501400000000.0,0.93388045,-17.953094,-107.1279120909829,-1368501400000000.0,47700,5.1879883e-06
12.227803,1.00568,202.44736,37.52,[-0.551 -1.125 -0.765 -1.084 -0.009],208.43913,38.37811,1754894,1.1158283,3894.2843527793884,1.001936,478,0.04328584,100,-1425536000000000.0,0.8692061,-17.200615,-107.79896830912843,-1425536000000000.0,47800,1.0681152e-06
14.245621,1.0050797,291.54306,37.47,[-0.551 -1.125 -0.764 -1.086 -0.008],205.26468,33.39255,1758641,1.1181097,3903.140860557556,1.001047,479,0.031394076,100,-1695222200000000.0,0.9158896,-18.764389,-105.84487635075284,-1695222200000000.0,47900,5.0354006e-06
14.0620985,1.0052433,256.78934,37.77,[-0.552 -1.125 -0.763 -1.087 -0.009],203.22234,34.050034,1762418,1.1323179,3911.88831949234,1.0009102,480,0.03323764,100,-1469842500000000.0,0.9232537,-18.79747,-105.98244017205991,-1469842500000000.0,48000,-6.6375733e-06
14.273379,1.006161,191.55685,36.74,[-0.551 -1.125 -0.763 -1.086 -0.008],211.83623,63.51719,1766092,1.1009891,3920.6705017089844,1.0008574,481,0.032658048,100,-1138408700000000.0,0.91312695,-17.19384,-106.73912918319152,-1138408700000000.0,48100,-7.6293944e-08
