Bound,EpThisIter,MinIW,MaxIW,EpRewMean,Iteration,EmpiricalD2,StdIW,InitialBound,MeanIW,InitialReturnMean,J_sample_variance,Weights,TimestepsSoFar,ReturnMeanIW,InitialReturnMax,InitialReturnMin,EpisodesSoFar,TimeElapsed,EpLenMean,InitialReturnStd
-31.692951,100,1.0,1.0,-113.20445790344093,323,1.0,,-31.692951,1.0,2.9563904e-07,2.0233908,[-0.66  -0.737 -0.386 -0.406 -0.256],4129686,1.6406792,3.4615622,-3.03131,32300,7267.281858205795,139.01,1.4153292
-31.43125,100,1.0,1.0,-113.9235340407081,324,1.0,,-31.43125,1.0,-6.8664554e-07,2.7872264,[-0.66  -0.737 -0.386 -0.406 -0.256],4143336,1.9024491,3.3746371,-2.9336367,32400,7286.8430778980255,136.5,1.6611305
-30.751263,100,0.43358922,1.6223606,-114.62479670835617,325,1.0512639,0.18790372,-30.776325,1.0294987,4.816055e-07,3.3385599,[-0.66  -0.737 -0.386 -0.406 -0.256],4155940,2.6088839,4.3277464,-3.0816946,32500,7304.910014152527,126.04,1.7183127
-30.847597,100,1.0,1.0,-114.21775154438963,326,1.0,,-30.847597,1.0,-8.583069e-08,2.731568,[-0.66  -0.735 -0.388 -0.408 -0.257],4168719,2.4858074,3.6137688,-3.1506844,32600,7324.141631603241,127.79,1.6444613
-30.00514,100,1.0,1.0,-112.42437007732417,327,1.0,,-30.00514,1.0,-5.245209e-07,2.4262652,[-0.66  -0.735 -0.388 -0.408 -0.257],4180337,3.3287833,3.3536575,-3.0112047,32700,7342.5177545547485,116.18,1.5498396
-30.83287,100,1.0,1.0,-114.13045683719385,328,1.0,,-30.83287,1.0,2.670288e-07,2.451643,[-0.66  -0.735 -0.388 -0.408 -0.257],4192662,2.5005715,3.5427983,-3.025323,32800,7361.9173674583435,123.25,1.557924
-29.937239,100,0.36994198,3.258768,-112.22466708590565,329,1.1095781,0.37110874,-29.976084,1.0181229,-1.3589859e-07,3.2070036,[-0.66  -0.735 -0.388 -0.408 -0.257],4204155,3.4365752,3.4314227,-4.5902634,32900,7379.956019878387,114.93,1.750861
-29.03911,100,1.0,1.0,-113.86237509666515,330,1.0,,-29.03911,1.0,-2.6226044e-07,3.2571077,[-0.662 -0.735 -0.386 -0.414 -0.257],4214695,4.294707,4.064027,-3.0886803,33000,7396.276959180832,105.4,1.7956997
-30.229673,100,1.0,1.0,-113.4182201723587,331,1.0,,-30.229673,1.0,1.7642975e-07,3.0705144,[-0.662 -0.735 -0.386 -0.414 -0.257],4226497,3.1038373,3.8425465,-2.9111447,33100,7413.888459682465,118.02,1.7435049
-29.612003,100,0.46149826,1.4842907,-111.10629064500712,332,1.0290825,0.15404844,-29.631529,1.0079902,6.67572e-08,2.6802561,[-0.662 -0.735 -0.386 -0.414 -0.257],4237398,3.7416189,3.1051517,-4.143073,33200,7432.648270368576,109.01,1.5501521
-30.14239,100,1.0,1.0,-113.0847227996665,333,1.0,,-30.14239,1.0,1.8835068e-07,2.7973926,[-0.662 -0.734 -0.388 -0.416 -0.257],4249035,3.1910107,4.163201,-2.868507,33300,7452.761716842651,116.37,1.6641572
-29.338305,100,1.0,1.0,-112.64856112398564,334,1.0,,-29.338305,1.0,-1.7404557e-07,2.6776736,[-0.662 -0.734 -0.388 -0.416 -0.257],4259792,3.9953868,3.0888686,-3.490726,33400,7468.715938806534,107.57,1.6281576
-28.981758,100,0.30510724,1.90714,-111.95856396499258,335,1.0569206,0.21740487,-29.006218,0.98607063,7.6293944e-08,3.1106098,[-0.662 -0.734 -0.388 -0.416 -0.257],4270360,4.3769026,3.8857257,-3.5532284,33500,7484.805945396423,105.68,1.7243732
-30.449217,100,1.0,1.0,-111.94648954831369,336,1.0,,-30.449217,1.0,5.722046e-07,2.8378277,[-0.662 -0.735 -0.389 -0.411 -0.259],4282455,2.8843777,4.4151115,-2.9984188,33600,7505.1630845069885,120.95,1.6761415
-29.288958,100,1.0,1.0,-113.82575356807575,337,1.0,,-29.288958,1.0,-2.360344e-07,2.1864274,[-0.662 -0.735 -0.389 -0.411 -0.259],4293087,4.0645814,3.6088288,-2.7798724,33700,7521.613390922546,106.32,1.4712456
-30.758163,100,1.0,1.0,-111.8408780431201,338,1.0,,-30.758163,1.0,5.865097e-07,1.8548048,[-0.662 -0.735 -0.389 -0.411 -0.259],4305476,2.5756116,2.7601058,-2.9727035,33800,7540.848542690277,123.89,1.3550854
-30.234291,100,1.0,1.0,-111.06905082714601,339,1.0,,-30.234291,1.0,2.0980835e-07,2.8756754,[-0.662 -0.735 -0.389 -0.411 -0.259],4317289,3.099358,3.7593727,-3.3141136,33900,7559.661264419556,118.13,1.6872816
-30.603918,100,1.0,1.0,-113.8595479283401,340,1.0,,-30.603918,1.0,-3.33786e-08,2.6919594,[-0.662 -0.735 -0.389 -0.411 -0.259],4329600,2.7306163,3.9326527,-3.105564,34000,7579.203835010529,123.11,1.6324949
-29.693491,100,1.0,1.0,-113.21900236818229,341,1.0,,-29.693491,1.0,-1.5735627e-07,2.3099418,[-0.662 -0.735 -0.389 -0.411 -0.259],4340914,3.6403706,4.2853765,-3.190538,34100,7596.240524530411,113.14,1.512231
-30.369862,100,1.0,1.0,-112.97134853804916,342,1.0,,-30.369862,1.0,1.66893e-07,2.5685081,[-0.662 -0.735 -0.389 -0.411 -0.259],4352720,2.9638412,3.6346135,-3.0289946,34200,7613.4841475486755,118.06,1.594623
-30.060972,100,1.0,1.0,-111.71936281364275,343,1.0,,-30.060972,1.0,3.4809113e-07,2.6560109,[-0.662 -0.735 -0.389 -0.411 -0.259],4364349,3.2729745,3.683506,-3.3608747,34300,7632.147247076035,116.29,1.6215582
-30.290491,100,0.3231585,1.575932,-112.12433615064438,344,1.0503539,0.18392569,-30.317413,1.0035675,-2.002716e-07,3.3660235,[-0.662 -0.735 -0.389 -0.411 -0.259],4376411,3.0698333,3.4074085,-3.1286068,34400,7652.533464431763,120.62,1.7167318
-31.01919,100,1.0,1.0,-113.24354809380748,345,1.0,,-31.01919,1.0,-7.7724457e-07,2.7280102,[-0.662 -0.733 -0.391 -0.414 -0.259],4389010,2.3154738,4.488791,-2.9401917,34500,7671.922332763672,125.99,1.6433898
-29.824022,100,1.0,1.0,-112.04872353278597,346,1.0,,-29.824022,1.0,6.580353e-07,3.099815,[-0.662 -0.733 -0.391 -0.414 -0.259],4400441,3.509383,4.096189,-3.5003343,34600,7690.285060882568,114.31,1.751804
-29.32569,100,0.6550395,1.5320097,-111.6390758260391,347,1.0331675,0.15717377,-29.347649,0.9987136,-2.479553e-07,3.40986,[-0.662 -0.733 -0.391 -0.414 -0.259],4411115,4.116823,3.7416081,-6.3952317,34700,7708.2425491809845,106.74,1.8489702
-30.356726,100,1.0,1.0,-111.4371057038587,348,1.0,,-30.356726,1.0,-2.479553e-07,2.640919,[-0.663 -0.734 -0.389 -0.412 -0.259],4423219,2.9770367,3.2184129,-3.2595735,34800,7726.511203050613,121.04,1.6169448
-30.6976,100,1.0,1.0,-112.66600662879642,349,1.0,,-30.6976,1.0,-3.0994414e-08,2.139323,[-0.663 -0.734 -0.389 -0.412 -0.259],4435582,2.6359382,3.0530863,-3.1369314,34900,7746.45325255394,123.63,1.455311
-30.962337,100,0.72905415,1.4331931,-113.71090894600313,350,1.0225043,0.1138866,-30.97606,0.99196154,1.4305115e-07,3.815501,[-0.663 -0.734 -0.389 -0.412 -0.259],4448049,2.3861918,3.8627734,-9.435081,35000,7766.3918607234955,124.67,1.9890354
-30.797215,100,1.0,1.0,-112.70895708738217,351,1.0,,-30.797215,1.0,3.0994414e-08,3.8930507,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4460788,2.537022,4.12105,-6.203296,35100,7788.154801368713,127.39,1.9631914
-32.42406,100,1.0,1.0,-115.02960369394434,352,1.0,,-32.42406,1.0,-2.0503998e-07,2.7243817,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4475636,0.90935576,4.0906234,-2.9744587,35200,7811.940269708633,148.48,1.6422966
-30.563816,100,1.0,1.0,-115.3314839421783,353,1.0,,-30.563816,1.0,2.813339e-07,2.8086734,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4487892,2.7699203,3.8511634,-3.1495943,35300,7830.905065059662,122.56,1.6675092
-30.485106,100,1.0,1.0,-114.04932254241393,354,1.0,,-30.485106,1.0,5.7935716e-07,2.6224093,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4499733,2.8484292,3.603836,-3.1872802,35400,7847.941557884216,118.41,1.6112684
-30.652836,100,1.0,1.0,-115.67754063804303,355,1.0,,-30.652836,1.0,-1.5258789e-07,3.0837753,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4512296,2.6807177,3.3142464,-3.0045996,35500,7871.547948360443,125.63,1.7472657
-30.20486,100,1.0,1.0,-112.62102358261791,356,1.0,,-30.20486,1.0,-1.0490418e-06,3.2376776,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4524019,3.129795,4.04311,-4.4738193,35600,7891.4912757873535,117.23,1.7903357
-31.073397,100,1.0,1.0,-114.87619744760444,357,1.0,,-31.073397,1.0,3.862381e-07,2.4279969,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4536819,2.2602787,3.8095398,-2.782381,35700,7912.828790903091,128.0,1.5503925
-31.342276,100,1.0,1.0,-113.15997859206931,358,1.0,,-31.342276,1.0,2.3365021e-07,3.2785552,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4550040,1.9912082,3.769283,-3.5835714,35800,7933.216117858887,132.21,1.801602
-30.896555,100,1.0,1.0,-113.30949624819077,359,1.0,,-30.896555,1.0,-1.7642975e-07,2.868362,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4562646,2.4371202,4.711079,-3.0144467,35900,7955.869332790375,126.06,1.6851345
-31.323769,100,1.0,1.0,-112.8182968502546,360,1.0,,-31.323769,1.0,2.6226044e-07,3.2223818,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4575857,2.0099747,4.09785,-3.198926,36000,7975.601583957672,132.11,1.7861013
-31.54826,100,1.0,1.0,-111.91655870777612,361,1.0,,-31.54826,1.0,5.865097e-07,2.4347358,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4589121,1.7853665,3.733756,-2.9884048,36100,7999.492604494095,132.64,1.5525426
-30.808779,100,1.0,1.0,-110.81465955909222,362,1.0,,-30.808779,1.0,-6.67572e-08,3.0191755,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4601538,2.525335,3.9031503,-3.0323877,36200,8022.662203550339,124.17,1.7288679
-30.907616,100,0.43850887,1.5689541,-113.88420242632682,363,1.0500997,0.19370088,-30.928423,1.0064881,3.7193297e-07,3.3926759,[-0.664 -0.735 -0.386 -0.413 -0.26 ],4614041,2.4479287,4.0871124,-3.1937652,36300,8043.355232477188,125.03,1.7796428
-30.675455,100,1.0,1.0,-113.54258948820024,364,1.0,,-30.675455,1.0,1.7166138e-07,2.5696695,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4625902,2.658995,4.049471,-2.7944412,36400,8063.64520406723,118.61,1.5949837
-30.263884,100,1.0,1.0,-112.29741649899618,365,1.0,,-30.263884,1.0,3.4332277e-07,3.3313308,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4637685,3.0706618,3.7503314,-6.186069,36500,8081.138487815857,117.83,1.8160446
-30.350273,100,1.0,1.0,-111.96427235625728,366,1.0,,-30.350273,1.0,-2.193451e-07,2.5867121,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4649502,2.9831815,3.755694,-2.9482245,36600,8101.621542930603,118.17,1.6002642
-29.634165,100,1.0,1.0,-111.82314466537758,367,1.0,,-29.634165,1.0,-1.7166138e-07,3.3090374,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4660460,3.7387555,4.541076,-6.549443,36700,8120.930113792419,109.58,1.8099577
-29.789463,100,1.0,1.0,-112.61548821394521,368,1.0,,-29.789463,1.0,-1.14440915e-07,2.8335595,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4671752,3.5443695,4.2082343,-2.8011599,36800,8139.878742456436,112.92,1.6748803
-30.343603,100,1.0,1.0,-113.73493831791122,369,1.0,,-30.343603,1.0,-3.6239624e-07,2.8453808,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4683640,2.9915645,3.5969372,-4.6059527,36900,8158.391344547272,118.88,1.6783704
-31.15739,100,1.0,1.0,-111.61565063764711,370,1.0,,-31.15739,1.0,7.6293944e-08,2.7440557,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4696779,2.1763265,3.559546,-3.4860325,37000,8178.835429191589,131.39,1.6482158
-30.896255,100,1.0,1.0,-111.12432404342287,371,1.0,,-30.896255,1.0,3.9100647e-07,2.7154393,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4709430,2.4371254,3.888659,-3.0860581,37100,8197.75109744072,126.51,1.6395991
-29.27857,100,1.0,1.0,-114.28792578891233,372,1.0,,-29.27857,1.0,-2.670288e-07,2.3615963,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4720208,4.0595155,4.175496,-2.9370503,37200,8213.898272275925,107.78,1.5290457
-29.180466,100,0.6999019,2.42591,-113.27270134695658,373,1.0490388,0.21924144,-29.207384,1.0142015,-2.0980835e-07,3.131831,[-0.664 -0.733 -0.388 -0.416 -0.26 ],4730789,4.1803737,3.868307,-5.3674693,37300,8230.195393800735,105.81,1.7601129
-30.629251,100,1.0,1.0,-111.94058323058222,374,1.0,,-30.629251,1.0,1.5735627e-07,2.0187385,[-0.665 -0.735 -0.385 -0.414 -0.26 ],4742899,2.7046185,3.4175062,-3.0129395,37400,8251.642890691757,121.1,1.4137012
-31.689241,100,1.0,1.0,-113.55244668097136,375,1.0,,-31.689241,1.0,1.2874604e-07,2.5925443,[-0.665 -0.735 -0.385 -0.414 -0.26 ],4756246,1.7020087,4.501463,-3.1534758,37500,8269.65662240982,133.47,1.6020671
-32.46445,100,1.0,1.0,-113.69656529726488,376,1.0,,-32.46445,1.0,-2.0503998e-07,3.0595605,[-0.665 -0.735 -0.385 -0.414 -0.26 ],4771332,0.8690758,3.8233633,-3.5609155,37600,8294.40324306488,150.86,1.7403921
-30.379322,100,0.6786115,1.6913611,-115.14497873950546,377,1.03408,0.16027571,-30.398222,1.0160445,-1.9073487e-07,2.845822,[-0.665 -0.735 -0.385 -0.414 -0.26 ],4783184,2.9737625,4.942954,-3.059291,37700,8312.538556337357,118.52,1.668948
-29.984182,100,1.0,1.0,-113.62147553221088,378,1.0,,-29.984182,1.0,8.583069e-08,2.7025218,[-0.666 -0.736 -0.382 -0.416 -0.261],4794885,3.349321,4.4765234,-3.1362877,37800,8330.018243789673,117.01,1.6356945
-30.755314,100,0.5233765,1.5695127,-113.30337283674623,379,1.0310776,0.15785679,-30.774471,1.0057508,-6.437302e-08,3.1419604,[-0.666 -0.736 -0.382 -0.416 -0.261],4807642,2.5965273,3.7847655,-3.7409325,37900,8351.753356456757,127.57,1.7110298
-31.917252,100,1.0,1.0,-109.39670551195186,380,1.0,,-31.917252,1.0,-2.5272368e-07,2.519654,[-0.666 -0.735 -0.385 -0.414 -0.262],4821441,1.416848,3.7814484,-2.845377,38000,8373.381981611252,137.99,1.5793853
-31.166948,100,1.0,1.0,-116.18166195273488,381,1.0,,-31.166948,1.0,1.0967255e-07,2.599165,[-0.666 -0.735 -0.385 -0.414 -0.262],4834476,2.1664875,3.1945138,-2.899489,38100,8392.769165754318,130.35,1.6041113
-30.604622,100,0.7001599,2.0226836,-114.51039510429351,382,1.0283923,0.19522755,-30.621,1.0278901,-6.67572e-08,2.4812026,[-0.666 -0.735 -0.385 -0.414 -0.262],4847003,2.7443476,3.1818836,-3.1523962,38200,8413.440325260162,125.27,1.5587708
-30.594389,100,1.0,1.0,-112.13358392197239,383,1.0,,-30.594389,1.0,2.6226044e-07,2.6562808,[-0.667 -0.737 -0.383 -0.414 -0.262],4859024,2.739248,4.0677533,-3.2220597,38300,8432.511369466782,120.21,1.6216406
-31.369091,100,1.0,1.0,-112.14172705973812,384,1.0,,-31.369091,1.0,3.528595e-07,1.9964294,[-0.667 -0.737 -0.383 -0.414 -0.262],4871854,1.9649929,3.4301558,-2.813889,38400,8454.413022994995,128.3,1.405868
-31.558607,100,1.0,1.0,-114.85498378900263,385,1.0,,-31.558607,1.0,-3.9577483e-07,2.4512646,[-0.667 -0.737 -0.383 -0.414 -0.262],4885404,1.7749761,3.4869542,-3.0536036,38500,8474.066953897476,135.5,1.5578036
-34.978874,100,0.28749567,2.5700529,-111.99702138641669,386,1.1538973,0.35655117,-35.022213,1.0186845,4.863739e-07,2.7579696,[-0.667 -0.737 -0.383 -0.414 -0.262],4897082,2.916235,3.5854173,-3.1119628,38600,8492.570229053497,116.78,1.6137275
-31.221508,100,1.0,1.0,-110.06043919605244,387,1.0,,-31.221508,1.0,3.671646e-07,2.8910038,[-0.67  -0.736 -0.378 -0.419 -0.261],4910439,2.1119146,3.9038324,-3.5006456,38700,8513.105539798737,133.57,1.6917725
-31.363474,100,1.0,1.0,-112.94733278048815,388,1.0,,-31.363474,1.0,-1.335144e-07,2.510971,[-0.67  -0.736 -0.378 -0.419 -0.261],4923631,1.9705529,3.839252,-3.0627604,38800,8534.974488019943,131.92,1.5766616
-31.345743,100,1.0,1.0,-111.96175575480753,389,1.0,,-31.345743,1.0,-1.8119812e-07,3.1464558,[-0.67  -0.736 -0.378 -0.419 -0.261],4936757,1.9876568,3.4646313,-2.9607296,38900,8555.127353906631,131.26,1.764934
-31.922817,100,1.0,1.0,-112.50199864806704,390,1.0,,-31.922817,1.0,2.8371812e-07,3.2720904,[-0.67  -0.736 -0.378 -0.419 -0.261],4951092,1.4107363,3.7554147,-3.4703732,39000,8579.946294784546,143.35,1.7998248
-31.244255,100,0.5624838,1.5365224,-112.21635199482853,391,1.0290196,0.15289779,-31.260555,1.0081005,6.914139e-07,2.546796,[-0.67  -0.736 -0.378 -0.419 -0.261],4964123,2.1046457,3.377435,-3.0215569,39100,8600.96593093872,130.31,1.5495377
-31.465067,100,1.0,1.0,-112.68100833299091,392,1.0,,-31.465067,1.0,5.00679e-07,2.423327,[-0.67  -0.735 -0.38  -0.421 -0.262],4977447,1.868319,4.4828105,-3.1211147,39200,8623.427329778671,133.24,1.5489008
-30.792578,100,1.0,1.0,-111.7874196206437,393,1.0,,-30.792578,1.0,1.5497207e-07,2.771519,[-0.67  -0.735 -0.38  -0.421 -0.262],4989989,2.540815,3.3879848,-3.4833932,39300,8644.351037740707,125.42,1.6564432
-31.11024,100,1.0,1.0,-112.84363991271391,394,1.0,,-31.11024,1.0,-2.813339e-07,2.8000212,[-0.67  -0.735 -0.38  -0.421 -0.262],5002803,2.2236369,3.9960756,-2.66193,39400,8662.881408691406,128.14,1.6649387
-31.148804,100,1.0,1.0,-111.67151406983062,395,1.0,,-31.148804,1.0,2.9563904e-07,2.1621,[-0.67  -0.735 -0.38  -0.421 -0.262],5015414,2.1857224,3.394446,-4.412205,39500,8681.845079898834,126.11,1.4630377
-30.346039,100,0.6304965,1.3934686,-111.39455254543556,396,1.028721,0.13950509,-30.363186,1.0290121,-1.0967255e-07,2.462402,[-0.67  -0.735 -0.38  -0.421 -0.262],5027011,3.207908,3.4718413,-2.8604279,39600,8699.157891988754,115.97,1.5400139
-29.75051,100,1.0,1.0,-111.66317528370315,397,1.0,,-29.75051,1.0,1.8596648e-07,3.387525,[-0.67  -0.733 -0.382 -0.422 -0.262],5038183,3.583944,3.9796207,-4.8859787,39700,8715.7532184124,111.72,1.8312973
-30.51159,100,0.66764504,1.7632669,-110.99834449513743,398,1.0211529,0.13819592,-30.543722,1.0156872,9.059906e-08,3.808841,[-0.67  -0.733 -0.382 -0.422 -0.262],5050073,2.8314552,4.6961646,-10.827795,39800,8734.810924053192,118.9,1.9814713
-32.038143,100,1.0,1.0,-112.68974368811206,399,1.0,,-32.038143,1.0,-6.151199e-07,2.604473,[-0.674 -0.735 -0.382 -0.424 -0.265],5064581,1.2961454,3.5985072,-3.31078,39900,8758.032707929611,145.08,1.6057485
-31.00043,100,1.0,1.0,-112.80543372373002,400,1.0,,-31.00043,1.0,-7.6293946e-07,2.3253808,[-0.674 -0.735 -0.382 -0.424 -0.265],5076782,2.333669,4.1369095,-2.679297,40000,8777.568894147873,122.01,1.5172762
-31.63446,100,1.0,1.0,-110.93891970513734,401,1.0,,-31.63446,1.0,-2.2888183e-07,2.426813,[-0.674 -0.735 -0.382 -0.424 -0.265],5090456,1.6990772,5.0797853,-2.7681046,40100,8797.831288814545,136.74,1.5500144
-31.521175,100,1.0,1.0,-109.6743041679504,402,1.0,,-31.521175,1.0,-3.9577483e-07,3.0521922,[-0.674 -0.735 -0.382 -0.424 -0.265],5103924,1.8122368,4.140271,-3.079317,40200,8818.155857563019,134.68,1.7382952
-31.219728,100,1.0,1.0,-112.71503595223083,403,1.0,,-31.219728,1.0,-3.8146972e-08,2.6015081,[-0.674 -0.735 -0.382 -0.424 -0.265],5116810,2.113817,4.1076736,-2.909566,40300,8841.08613562584,128.86,1.6048343
-31.308329,100,1.0,1.0,-111.56170518874555,404,1.0,,-31.308329,1.0,-2.4318695e-07,3.027014,[-0.674 -0.735 -0.382 -0.424 -0.265],5129403,2.025129,4.521807,-3.2002273,40400,8860.577366352081,125.93,1.7311108
-31.354273,100,1.0,1.0,-107.84771555334719,405,1.0,,-31.354273,1.0,-4.4345856e-07,3.196068,[-0.674 -0.735 -0.382 -0.424 -0.265],5142394,1.9802945,3.6221476,-4.7243204,40500,8880.729729413986,129.91,1.778794
-31.393507,100,1.0,1.0,-114.10715306159,406,1.0,,-31.393507,1.0,2.3365021e-07,2.911477,[-0.674 -0.735 -0.382 -0.424 -0.265],5155500,1.9408396,4.298442,-2.979456,40600,8899.90697646141,131.06,1.6977522
-31.040928,100,1.0,1.0,-110.64416986898645,407,1.0,,-31.040928,1.0,-3.3855437e-07,3.2002141,[-0.674 -0.735 -0.382 -0.424 -0.265],5168460,2.2925231,4.27705,-3.3932037,40700,8919.36707496643,129.6,1.7799473
-29.982054,100,1.0,1.0,-112.99093337189883,408,1.0,,-29.982054,1.0,4.959106e-07,3.074426,[-0.674 -0.735 -0.382 -0.424 -0.265],5179908,3.351396,4.195341,-3.005786,40800,8936.196553707123,114.48,1.7446151
-31.16395,100,1.0,1.0,-112.58553292254352,409,1.0,,-31.16395,1.0,-4.2438506e-07,2.7554402,[-0.674 -0.735 -0.382 -0.424 -0.265],5192477,2.1695154,3.9626572,-2.914657,40900,8954.896243572235,125.69,1.6516311
-30.021322,100,0.46681973,2.0704398,-112.25608194736584,410,1.0514053,0.2077346,-30.045042,1.0277661,7.6293944e-08,3.0489583,[-0.674 -0.735 -0.382 -0.424 -0.265],5204179,3.3378055,3.8093667,-3.6112957,41000,8972.96202301979,117.02,1.6609684
-29.586313,100,1.0,1.0,-109.49045196044604,411,1.0,,-29.586313,1.0,1.5735627e-07,2.4314258,[-0.674 -0.734 -0.384 -0.427 -0.265],5215024,3.7491472,3.363325,-3.5301957,41100,8990.187078475952,108.45,1.551487
-30.781477,100,0.6159311,3.5478818,-111.85795189827759,412,1.0711229,0.30114388,-30.82335,1.0253731,6.2465665e-07,2.8950417,[-0.674 -0.734 -0.384 -0.427 -0.265],5227217,2.5916002,3.3647442,-5.7120175,41200,9007.287062883377,121.93,1.6992412
-30.921938,100,1.0,1.0,-110.40428404375717,413,1.0,,-30.921938,1.0,4.2915343e-07,2.9433038,[-0.675 -0.736 -0.38  -0.425 -0.265],5239953,2.4115884,3.5096781,-3.134715,41300,9026.566318511963,127.36,1.7070065
-30.96062,100,1.0,1.0,-112.09223398960421,414,1.0,,-30.96062,1.0,1.335144e-07,2.9903152,[-0.675 -0.736 -0.38  -0.425 -0.265],5252543,2.3728342,3.5492077,-3.0099988,41400,9044.970340013504,125.9,1.7205849
-31.44703,100,1.0,1.0,-110.4340623691383,415,1.0,,-31.44703,1.0,4.7683715e-09,3.0539207,[-0.675 -0.736 -0.38  -0.425 -0.265],5265729,1.8866692,3.6112456,-2.8795948,41500,9067.721997976303,131.86,1.7387875
-31.335121,100,1.0,1.0,-109.95311676509444,416,1.0,,-31.335121,1.0,-8.106232e-08,2.9606407,[-0.675 -0.736 -0.38  -0.425 -0.265],5278751,1.9983549,4.045796,-3.292325,41600,9090.285275936127,130.22,1.7120264
-30.905174,100,1.0,1.0,-111.76175626984033,417,1.0,,-30.905174,1.0,1.3828277e-07,2.8295338,[-0.675 -0.736 -0.38  -0.425 -0.265],5291120,2.4284291,3.4603934,-3.2568302,41700,9113.947513341904,123.69,1.6736902
-31.424736,100,1.0,1.0,-111.15459738943457,418,1.0,,-31.424736,1.0,-1.0967255e-07,2.6130395,[-0.675 -0.736 -0.38  -0.425 -0.265],5304300,1.9093254,3.869148,-2.9843373,41800,9137.858894348145,131.8,1.6083871
-31.198456,100,1.0,1.0,-112.6437775863204,419,1.0,,-31.198456,1.0,-7.390976e-07,2.570063,[-0.675 -0.736 -0.38  -0.425 -0.265],5317335,2.1350284,3.182757,-3.0717163,41900,9162.125118494034,130.35,1.595106
-30.791534,100,1.0,1.0,-110.9956988235465,420,1.0,,-30.791534,1.0,-5.245209e-07,2.945137,[-0.675 -0.736 -0.38  -0.425 -0.265],5329941,2.5419083,3.958611,-3.3585448,42000,9187.453363895416,126.06,1.707538
-30.896704,100,0.43116975,1.6183052,-111.02000842605185,421,1.0691239,0.21005526,-30.926634,1.0336795,1.2397766e-07,2.9936564,[-0.675 -0.736 -0.38  -0.425 -0.265],5342507,2.4675004,4.6904736,-3.2959833,42100,9210.494851112366,125.66,1.6477368
-31.368189,100,1.0,1.0,-113.29843913687642,422,1.0,,-31.368189,1.0,8.106232e-08,3.0817692,[-0.675 -0.734 -0.382 -0.429 -0.265],5356092,1.9654452,3.4318233,-3.278376,42200,9235.67150592804,135.85,1.7466975
-29.961027,100,1.0,1.0,-111.01606485290246,423,1.0,,-29.961027,1.0,3.1232832e-07,3.0425582,[-0.675 -0.734 -0.382 -0.429 -0.265],5367428,3.3739831,4.1478844,-5.0191956,42300,9257.004326105118,113.36,1.7355497
-30.778322,100,1.0,1.0,-110.28584615845706,424,1.0,,-30.778322,1.0,-2.5272368e-07,2.6364713,[-0.675 -0.734 -0.382 -0.429 -0.265],5379803,2.5596979,2.9378126,-3.3687482,42400,9281.082155942917,123.75,1.6155823
-31.422558,100,1.0,1.0,-110.49335077456146,425,1.0,,-31.422558,1.0,2.9563904e-07,2.4646678,[-0.675 -0.734 -0.382 -0.429 -0.265],5393031,1.9108964,3.5789008,-3.011435,42500,9306.336448431015,132.28,1.5620568
-30.927292,100,1.0,1.0,-108.97899016429923,426,1.0,,-30.927292,1.0,-2.193451e-07,2.8334074,[-0.675 -0.734 -0.382 -0.429 -0.265],5405221,2.4063416,4.0748234,-3.293573,42600,9330.507061004639,121.9,1.6748353
-30.562336,100,1.0,1.0,-112.55459993536148,427,1.0,,-30.562336,1.0,2.6226044e-07,3.5333955,[-0.675 -0.734 -0.382 -0.429 -0.265],5417293,2.7711403,4.7689524,-3.147963,42700,9352.942627191544,120.72,1.8703105
-29.195873,100,1.0,1.0,-110.90449841646196,428,1.0,,-29.195873,1.0,-5.197525e-07,2.5456254,[-0.675 -0.734 -0.382 -0.429 -0.265],5427742,4.1379576,4.0009046,-2.9843335,42800,9371.690253973007,104.49,1.5875041
-29.743462,100,1.0,1.0,-113.1065527287074,429,1.0,,-29.743462,1.0,1.8119812e-07,2.6116767,[-0.675 -0.734 -0.382 -0.429 -0.265],5438838,3.5906298,3.7770166,-3.0860224,42900,9392.342630386353,110.96,1.6079679
