MaxIW,InitialReturnMean,EpThisIter,InitialReturnMax,InitialReturnMin,MeanIW,EpisodesSoFar,Weights,MinIW,ReturnMeanIW,Bound,StdIW,TimeElapsed,EpLenMean,EpRewMean,Iteration,TimestepsSoFar,J_sample_variance,InitialBound,InitialReturnStd,EmpiricalD2
1.0,-3.194809e-07,100,4.8753734,-11.770435,1.0,20700,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,0.78813666,-32.54803,,5348.103276968002,201.72,-155.00520656376574,207,2569889,5.4696937,-32.54803,2.327015,1.0
1.0,4.1007996e-07,100,4.4233375,-7.7499757,1.0,20800,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,0.64367336,-32.691544,,5387.237878322601,210.42,-153.81642836651073,208,2590931,3.61677,-32.691544,1.892248,1.0
1.0,1.7642975e-07,100,4.442872,-11.095663,1.0,20900,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,0.66706115,-32.66878,,5426.727950811386,215.18,-162.52471238620547,209,2612449,4.072363,-32.66878,2.0078943,1.0
1.0,-1.9550323e-07,100,3.8205147,-11.299816,1.0,21000,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,0.40781078,-32.929108,,5468.153678894043,219.12,-166.01673365979102,210,2634361,3.8965552,-32.929108,1.9640749,1.0
1.0,1.335144e-07,100,4.9688563,-4.832151,1.0,21100,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,0.4411871,-32.892746,,5506.645547866821,205.98,-157.7363349833117,211,2654959,2.5154314,-32.892746,1.5780612,1.0
1.0,1.8119812e-07,100,4.7064047,-3.2606258,1.0,21200,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,0.65925515,-32.674156,,5547.254711866379,221.69,-161.32283537971966,212,2677128,2.9333549,-32.674156,1.704119,1.0
1.0,-1.2874604e-07,100,4.7045717,-2.993476,1.0,21300,[-1.247  0.067 -0.037 -0.122  0.18 ],1.0,1.3022391,-32.03114,,5582.978922367096,190.65,-151.53596060655545,213,2696193,3.5923579,-32.03114,1.8858511,1.0
2.5753837,-9.059906e-08,100,3.8930702,-2.7030854,1.0556719,21400,[-1.247  0.067 -0.037 -0.122  0.18 ],0.11238762,0.10923025,-33.25806,0.31471547,5624.426246643066,225.04,-157.15481050365457,214,2718697,2.9852378,-33.290054,1.6562017,1.1547704
1.0,-4.2438506e-07,100,3.6199527,-3.1118245,1.0,21500,[-1.247  0.069 -0.039 -0.131  0.178],1.0,0.6575861,-32.675785,,5663.016406536102,203.86,-150.8985805866633,215,2739083,2.455433,-32.675785,1.5591276,1.0
1.0,-8.106232e-08,100,5.1585712,-11.363944,1.0,21600,[-1.247  0.069 -0.039 -0.131  0.178],1.0,0.6598392,-32.67742,,5698.787603378296,197.38,-151.75170213371607,216,2758821,4.7542663,-32.67742,2.1694984,1.0
5.311529,-4.2438506e-07,100,4.3417444,-15.74164,1.0330768,21700,[-1.247  0.069 -0.039 -0.131  0.178],0.16406308,0.5251465,-32.85409,0.5488103,5738.356080293655,208.3,-151.47528782183718,217,2779651,3.593713,-32.96258,2.335122,1.4081513
1.0,2.3841858e-08,100,4.3518367,-3.077755,1.0,21800,[-1.257  0.058 -0.034 -0.136  0.172],1.0,-0.5927912,-33.92615,,5785.43158531189,255.48,-155.89415381988638,218,2805199,3.1786427,-33.92615,1.7739381,1.0
1.0,,100,4.4880013,-2.9177227,1.0,21900,[-1.257  0.058 -0.034 -0.136  0.172],1.0,-0.29757258,-33.63095,,5828.237755775452,231.08,-150.66934153619016,219,2828307,2.8622313,-33.63095,1.6833327,1.0
1.0,-4.4822693e-07,100,4.1961403,-11.153193,1.0,22000,[-1.257  0.058 -0.034 -0.136  0.172],1.0,0.32889086,-33.00649,,5866.14435172081,203.34,-148.33729283369027,220,2848641,4.5808797,-33.00649,2.1295707,1.0
1.0,-5.483627e-07,100,4.329561,-2.767838,1.0,22100,[-1.257  0.058 -0.034 -0.136  0.172],1.0,0.012772305,-33.320595,,5908.174972295761,229.6,-158.37153959847535,221,2871601,2.9035308,-33.320595,1.6954337,1.0
1.0,6.723404e-07,100,4.7521067,-2.692997,1.0,22200,[-1.257  0.058 -0.034 -0.136  0.172],1.0,0.27945715,-33.053936,,5947.307295322418,211.91,-147.5686155076443,222,2892792,3.0424552,-33.053936,1.7355202,1.0
2.4453015,8.535385e-07,100,4.9464054,-13.517077,1.0143558,22300,[-1.257  0.058 -0.034 -0.136  0.172],0.60753846,-0.14080565,-33.49141,0.22568059,5990.20040678978,233.3,-152.72812227341367,223,2916122,3.9673586,-33.514217,2.2199185,1.0617089
1.0,1.4543534e-07,100,4.123244,-4.428117,1.0,22400,[-1.258  0.053 -0.038 -0.135  0.17 ],1.0,0.028034577,-33.30622,,6033.089509010315,231.3,-153.3912276869526,224,2939252,3.1808636,-33.30622,1.7745576,1.0
1.0,-4.2438506e-07,100,4.5062027,-2.9284172,1.0,22500,[-1.258  0.053 -0.038 -0.135  0.17 ],1.0,-0.63303673,-33.966434,,6081.093192577362,259.52,-156.8799943868704,225,2965204,2.7694204,-33.966434,1.655816,1.0
1.0,3.33786e-08,100,4.4056215,-7.6302133,1.0,22600,[-1.258  0.053 -0.038 -0.135  0.17 ],1.0,1.0007119,-32.33427,,6116.8381588459015,194.88,-148.529599316568,226,2984692,4.002099,-32.33427,1.990497,1.0
1.0,9.536743e-09,100,4.252802,-7.405496,1.0,22700,[-1.258  0.053 -0.038 -0.135  0.17 ],1.0,-0.35824493,-33.692936,,6159.3147077560425,234.99,-151.0237543982402,227,3008191,3.0614407,-33.692936,1.7409267,1.0
2.3216312,5.4359435e-07,100,4.414037,-14.523558,0.99675924,22800,[-1.258  0.053 -0.038 -0.135  0.17 ],0.5058327,-0.1514753,-33.508324,0.19840734,6200.499166965485,222.04,-146.20885198667239,228,3030395,5.299936,-33.530167,2.4830565,1.0630466
1.0,-2.670288e-07,100,4.0332084,-6.274029,1.0,22900,[-1.259  0.049 -0.035 -0.132  0.169],1.0,-0.7777212,-34.112175,,6244.911593914032,240.85,-148.02007986874654,229,3054480,3.0018146,-34.112175,1.7238898,1.0
1.0,3.3855437e-07,100,5.1813707,-2.6987634,1.0,23000,[-1.259  0.049 -0.035 -0.132  0.169],1.0,-0.57419187,-33.907574,,6289.6320514678955,240.36,-148.97021423470602,230,3078516,3.344868,-33.907574,1.8197306,1.0
1.0,-2.5749208e-07,100,4.1062126,-2.8149452,1.0,23100,[-1.259  0.049 -0.035 -0.132  0.169],1.0,-0.7707754,-34.104126,,6336.917101383209,261.8,-155.37420260697388,231,3104696,2.7256975,-34.104126,1.642693,1.0
1.0,-1.5258789e-07,100,4.3261786,-14.775671,1.0,23200,[-1.259  0.049 -0.035 -0.132  0.169],1.0,-0.48847443,-33.829697,,6377.136216163635,222.63,-146.49846795184737,232,3126959,6.3604903,-33.829697,2.5093594,1.0
1.9859997,1.3828277e-07,100,3.6756845,-3.1446252,1.0016651,23300,[-1.259  0.049 -0.035 -0.132  0.169],0.40205634,-0.058071267,-33.418976,0.25678915,6421.55699801445,243.87,-156.84131062837295,233,3151346,3.2122993,-33.446693,1.7479869,1.1136804
1.0,-3.7193297e-07,100,4.385318,-2.6367273,1.0,23400,[-1.259  0.053 -0.038 -0.138  0.168],1.0,-0.5181356,-33.851486,,6467.753289461136,251.27,-161.07101648158704,234,3176473,2.8430924,-33.851486,1.6776953,1.0
1.0,2.0503998e-07,100,3.6602378,-2.8151808,1.0,23500,[-1.259  0.053 -0.038 -0.138  0.168],1.0,-0.70122474,-34.034615,,6516.365297079086,264.25,-162.52400183437683,235,3202898,2.6378818,-34.034615,1.6160145,1.0
1.0,4.2438506e-07,100,3.732179,-2.949409,1.0,23600,[-1.259  0.053 -0.038 -0.138  0.168],1.0,-0.13302237,-33.46642,,6557.962657928467,230.02,-145.73511604100756,236,3225900,2.9433608,-33.46642,1.7070229,1.0
2.0971873,3.6239624e-07,100,3.5762753,-9.814878,0.9691295,23700,[-1.259  0.053 -0.038 -0.138  0.168],0.42282817,-0.012858425,-33.373436,0.22384398,6597.735271215439,218.12,-154.20605181523965,237,3247712,3.8031588,-33.40123,2.0685918,1.0847118
1.0,-6.580353e-07,100,4.399479,-3.3917594,1.0,23800,[-1.261  0.05  -0.032 -0.138  0.167],1.0,-1.1502309,-34.4836,,6649.177641153336,279.88,-148.50643346292173,238,3275700,3.6318352,-34.4836,1.8961849,1.0
1.0,-3.2663345e-07,100,4.619786,-9.778505,1.0,23900,[-1.261  0.05  -0.032 -0.138  0.167],1.0,-0.2883772,-33.62423,,6691.2490355968475,229.28,-151.87124125691716,239,3298628,3.6709309,-33.62423,1.9063635,1.0
1.0,6.198883e-08,100,4.469851,-2.7393384,1.0,24000,[-1.261  0.05  -0.032 -0.138  0.167],1.0,-0.05977566,-33.393127,,6734.401042461395,226.28,-151.84982598495964,240,3321256,3.029134,-33.393127,1.7317168,1.0
1.0,-4.3153761e-07,100,4.0189414,-2.8946414,1.0,24100,[-1.261  0.05  -0.032 -0.138  0.167],1.0,-0.44298798,-33.77635,,6781.613093614578,260.01,-159.17939530917326,241,3347257,2.9113696,-33.77635,1.6977208,1.0
1.0,-2.002716e-07,100,4.380886,-3.8143816,1.0,24200,[-1.261  0.05  -0.032 -0.138  0.167],1.0,-0.8176234,-34.151855,,6827.821402311325,244.53,-147.61930695816795,242,3371710,2.767295,-34.151855,1.6551803,1.0
1.0,-4.887581e-07,100,4.129329,-9.622911,1.0,24300,[-1.261  0.05  -0.032 -0.138  0.167],1.0,-0.6740606,-34.00945,,6871.392229795456,238.97,-149.31976999304544,243,3395607,3.701619,-34.00945,1.9143152,1.0
2.5267797,,100,3.738926,-2.915462,1.035152,24400,[-1.261  0.05  -0.032 -0.138  0.167],0.18682009,-0.77852064,-34.149277,0.31662542,6915.9993233680725,240.79,-142.89239835670458,244,3419686,3.2081254,-34.183334,1.732686,1.1598924
1.0,2.813339e-07,100,3.9272091,-3.2708201,1.0,24500,[-1.261  0.053 -0.031 -0.146  0.166],1.0,-0.06036043,-33.393772,,6958.229122400284,228.2,-144.94978199247333,245,3442506,2.5242314,-33.393772,1.5808191,1.0
1.0,-1.9550323e-07,100,4.585785,-2.9621778,1.0,24600,[-1.261  0.053 -0.031 -0.146  0.166],1.0,-0.9651846,-34.29857,,7007.753944396973,265.78,-156.55869454834286,246,3469084,3.0041828,-34.29857,1.7245698,1.0
1.0,-1.04904174e-07,100,4.377228,-3.0740829,1.0,24700,[-1.261  0.053 -0.031 -0.146  0.166],1.0,0.16164549,-33.171738,,7046.123329877853,209.91,-144.10112535545613,247,3490075,2.369407,-33.171738,1.531572,1.0
1.0,5.2928925e-07,100,4.473918,-8.3130455,1.0,24800,[-1.261  0.053 -0.031 -0.146  0.166],1.0,-0.10256202,-33.43797,,7085.824173212051,215.83,-142.44868467607748,248,3511658,3.95762,-33.43797,1.9794047,1.0
1.0,2.002716e-07,100,4.4877224,-2.84661,1.0,24900,[-1.261  0.053 -0.031 -0.146  0.166],1.0,-0.98031014,-34.31366,,7131.599567651749,249.31,-140.52202871809052,249,3536589,2.9074032,-34.31366,1.696564,1.0
1.0,-4.7683716e-07,100,4.3004785,-3.0947766,1.0,25000,[-1.261  0.053 -0.031 -0.146  0.166],1.0,-0.38527405,-33.718636,,7177.326140880585,250.03,-157.51511757304368,250,3561592,2.8832011,-33.718636,1.6894878,1.0
1.0,-2.1457672e-07,100,5.0800343,-11.628226,1.0,25100,[-1.261  0.053 -0.031 -0.146  0.166],1.0,-0.5264309,-33.86436,,7219.056621789932,226.88,-146.95550325768795,251,3584280,5.0616317,-33.86436,2.2385297,1.0
4.6955266,2.8610229e-08,100,4.8626738,-13.397924,0.9936463,25200,[-1.261  0.053 -0.031 -0.146  0.166],0.35693502,-0.46199757,-33.831028,0.39586398,7257.9387447834015,212.78,-136.15858066262064,252,3605558,4.8898697,-33.873154,2.5295973,1.1260386
1.0,2.3841858e-08,100,3.860186,-12.270201,1.0,25300,[-1.262  0.049 -0.025 -0.145  0.165],1.0,-0.8289183,-34.16709,,7303.64829325676,249.05,-149.91319494116635,253,3630463,4.1990585,-34.16709,2.0388892,1.0
1.0,-4.053116e-07,100,4.7233934,-8.858429,1.0,25400,[-1.262  0.049 -0.025 -0.145  0.165],1.0,-0.7894128,-34.124794,,7349.297954082489,249.15,-151.268933032906,254,3655378,4.3085027,-34.124794,2.0652888,1.0
1.0,-1.1920929e-07,100,4.285159,-2.8293695,1.0,25500,[-1.262  0.049 -0.025 -0.145  0.165],1.0,-0.8600508,-34.1934,,7395.231964111328,249.49,-150.08624519956285,255,3680327,2.610224,-34.1934,1.6075203,1.0
1.0,-2.2888183e-07,100,4.078727,-3.0550866,1.0,25600,[-1.262  0.049 -0.025 -0.145  0.165],1.0,-0.20952003,-33.542953,,7437.647440433502,229.32,-148.37030797591225,256,3703259,3.2887282,-33.542953,1.804395,1.0
2.3583512,-4.386902e-07,100,4.476264,-2.8088126,0.98648417,25700,[-1.262  0.049 -0.025 -0.145  0.165],0.303582,-0.93919647,-34.30087,0.27223045,7485.173022270203,259.28,-154.78417811248858,257,3729187,3.1104674,-34.33055,1.716431,1.1345748
1.0,2.0503998e-07,100,4.3078017,-6.830074,1.0,25800,[-1.262  0.052 -0.027 -0.151  0.165],1.0,-0.55832785,-33.893257,,7528.9606239795685,237.63,-150.33617702868682,258,3752950,3.124939,-33.893257,1.7588888,1.0
1.0,4.7683715e-09,100,4.267213,-9.87958,1.0,25900,[-1.262  0.052 -0.027 -0.151  0.165],1.0,-0.23897484,-33.574833,,7569.576700925827,220.94,-145.53356708814943,259,3775044,4.0370946,-33.574833,1.9991809,1.0
3.3607123,-1.2397766e-07,100,4.748967,-12.304685,0.99546397,26000,[-1.262  0.052 -0.027 -0.151  0.165],0.40540108,-1.1895002,-34.555008,0.30653778,7615.937741756439,252.23,-141.97798957093946,260,3800267,4.5302057,-34.59441,2.3551629,1.1486926
1.0,5.245209e-07,100,4.8168783,-2.7186198,1.0,26100,[-1.264  0.045 -0.022 -0.151  0.163],1.0,-1.197386,-34.53074,,7662.302171945572,248.64,-143.1056503545363,261,3825131,3.0437317,-34.53074,1.7358842,1.0
1.0,9.536743e-09,100,4.593322,-2.6394134,1.0,26200,[-1.264  0.045 -0.022 -0.151  0.163],1.0,-1.1396173,-34.472977,,7706.895577430725,241.08,-139.1827615626575,262,3849239,2.4452233,-34.472977,1.5558827,1.0
2.1738172,-4.2438506e-07,100,4.2113266,-5.531596,1.0217706,26300,[-1.264  0.045 -0.022 -0.151  0.163],0.28883258,-1.1874237,-34.554886,0.30833378,7753.624182224274,252.02,-142.52575480845036,263,3874441,3.9438605,-34.58832,1.900918,1.1593236
1.0,3.7193297e-07,100,4.6778693,-9.021715,1.0,26400,[-1.264  0.049 -0.023 -0.158  0.161],1.0,-0.18581626,-33.5212,,7794.270186185837,216.57,-142.70631545174984,264,3896098,4.012033,-33.5212,1.9929658,1.0
2.7726512,4.959106e-07,100,4.295415,-3.2599878,1.0211303,26500,[-1.264  0.049 -0.023 -0.158  0.161],0.3438212,0.44878006,-32.910183,0.2352076,7833.737628221512,211.78,-142.2052630296652,265,3917276,3.3623261,-32.935913,1.7939043,1.0882394
1.0,-5.626678e-07,100,4.25179,-3.1617088,1.0,26600,[-1.264  0.052 -0.022 -0.164  0.159],1.0,-0.20480621,-33.53821,,7874.74990105629,219.19,-137.49382914283478,266,3939195,3.5449996,-33.53821,1.8733791,1.0
1.0,-3.6239624e-07,100,5.077439,-11.40537,1.0,26700,[-1.264  0.052 -0.022 -0.164  0.159],1.0,-0.57256943,-33.909004,,7914.789749383926,217.24,-137.3652977288502,267,3960919,4.2400684,-33.909004,2.0488212,1.0
1.0,-1.2397766e-07,100,4.6407986,-2.9538455,1.0,26800,[-1.264  0.052 -0.022 -0.164  0.159],1.0,-0.9174931,-34.250862,,7959.958169937134,242.88,-144.74275225886066,268,3985207,3.1735306,-34.250862,1.772511,1.0
3.485457,3.9100647e-07,100,4.4134245,-12.203459,1.0251565,26900,[-1.264  0.052 -0.022 -0.164  0.159],0.32678652,-1.2910812,-34.66567,0.36860365,8006.892429590225,247.97,-142.0167914290297,269,4010004,3.629758,-34.725166,2.2797403,1.1498109
1.0,-2.9563904e-07,100,3.803307,-9.231164,1.0,27000,[-1.266  0.046 -0.017 -0.163  0.158],1.0,-0.32525176,-33.66067,,8046.965138196945,215.03,-133.84172670914748,270,4031507,3.4530869,-33.66067,1.8489336,1.0
1.0,5.483627e-07,100,3.9593973,-2.9326482,1.0,27100,[-1.266  0.046 -0.017 -0.163  0.158],1.0,-0.58418465,-33.917572,,8088.675171613693,221.83,-132.6400250899729,271,4053690,2.7020109,-33.917572,1.6355399,1.0
1.0,-5.9604645e-07,100,4.4075327,-11.3797455,1.0,27200,[-1.266  0.046 -0.017 -0.163  0.158],1.0,-0.95312864,-34.28957,,8130.7741849422455,228.75,-135.3812419144204,272,4076565,4.2816086,-34.28957,2.058833,1.0
2.1584132,-2.4318695e-07,100,4.140366,-11.77125,0.9911752,27300,[-1.266  0.046 -0.017 -0.163  0.158],0.49533117,-0.18794295,-33.544178,0.22418801,8171.369504451752,216.31,-139.09465882600617,273,4098196,3.3853252,-33.575012,2.0446584,1.0687062
1.0,-5.2928925e-07,100,4.34509,-8.905282,1.0,27400,[-1.266  0.042 -0.021 -0.161  0.155],1.0,-0.45250732,-33.78755,,8212.888471126556,222.15,-136.2040986977299,274,4120411,4.034094,-33.78755,1.9984378,1.0
2.704252,-5.7220458e-08,100,4.323526,-10.44896,0.9994643,27500,[-1.266  0.042 -0.021 -0.161  0.155],0.36610925,-0.9654063,-34.31906,0.2924872,8256.538609266281,234.43,-134.16656548954185,275,4143854,3.3103752,-34.35038,2.010917,1.1250918
1.0,-1.0967255e-07,100,4.2109427,-3.3092365,1.0,27600,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.1157945,-34.449238,,8302.201078176498,243.46,-136.03928760884799,276,4168200,3.2645376,-34.449238,1.7977464,1.0
1.0,-8.583069e-08,100,4.5345297,-3.0133715,1.0,27700,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.4165595,-34.7499,,8348.54503250122,252.39,-130.9230738443712,277,4193439,2.8368762,-34.7499,1.6758602,1.0
1.0,-1.5258789e-07,100,5.0160713,-11.779615,1.0,27800,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.0804416,-34.41691,,8391.369253873825,236.4,-139.41390394328076,278,4217079,4.207702,-34.41691,2.0409863,1.0
1.0,-7.6770783e-07,100,4.236688,-8.455263,1.0,27900,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.2828751,-34.618965,,8435.902975082397,236.82,-134.43597629215338,279,4240761,3.2909913,-34.618965,1.8050157,1.0
1.0,5.102158e-07,100,3.8324537,-3.117803,1.0,28000,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-0.98800087,-34.32139,,8478.99515914917,235.71,-130.88233883222384,280,4264332,3.348531,-34.32139,1.8207268,1.0
1.0,-3.9100647e-07,100,4.762399,-3.114468,1.0,28100,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.1867273,-34.520092,,8525.35827922821,249.26,-137.6393567608846,281,4289258,3.3307946,-34.520092,1.8158983,1.0
1.0,4.2438506e-07,100,4.4736423,-12.983889,1.0,28200,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.3141259,-34.650574,,8570.248517751694,248.11,-127.78449967642626,282,4314069,4.6568146,-34.650574,2.1471484,1.0
1.0,-2.3841858e-07,100,4.607772,-7.709066,1.0,28300,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.7556267,-35.09062,,8618.646040916443,262.47,-130.3155202641684,283,4340316,3.7943285,-35.09062,1.9381396,1.0
1.0,4.2915343e-07,100,3.9692674,-9.588626,1.0,28400,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.9716651,-35.30702,,8665.93818950653,273.55,-137.2185641629879,284,4367671,3.3356616,-35.30702,1.8172245,1.0
1.0,9.3460085e-07,100,3.91776,-2.5379605,1.0,28500,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.9068587,-35.24021,,8713.57584643364,276.83,-143.72390832215382,285,4395354,2.104491,-35.24021,1.4434147,1.0
1.0,5.9604645e-07,100,3.7600617,-9.053038,1.0,28600,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.3132533,-34.64866,,8754.857167482376,243.94,-134.41767306511022,286,4419748,3.4396002,-34.64866,1.8453196,1.0
1.0,1.9550323e-07,100,3.9621274,-3.205954,1.0,28700,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.3114018,-34.644753,,8797.627472639084,251.55,-134.35303534106916,287,4444903,2.7296536,-34.644753,1.6438848,1.0
1.0,3.7193297e-07,100,4.091235,-3.1460633,1.0,28800,[-1.27   0.035 -0.024 -0.162  0.151],1.0,-1.1085078,-34.4419,,8842.52489066124,260.42,-142.79706467371903,288,4470945,3.2617009,-34.4419,1.7969652,1.0
2.1484444,2.3365021e-07,100,4.710018,-14.777558,0.99399966,28900,[-1.27   0.035 -0.024 -0.162  0.151],0.5017823,-1.645913,-35.01436,0.2371448,8886.699609518051,256.72,-135.43109742619083,289,4496617,4.743257,-35.047924,2.4646578,1.1203271
1.0,-2.2411346e-07,100,3.6930027,-4.9018984,1.0,29000,[-1.272  0.028 -0.023 -0.158  0.149],1.0,-1.7539678,-35.087894,,8936.306219100952,281.67,-136.82425811636506,290,4524784,2.1702766,-35.087894,1.4658012,1.0
1.0,-2.193451e-07,100,4.2911305,-3.1869574,1.0,29100,[-1.272  0.028 -0.023 -0.158  0.149],1.0,-1.4004716,-34.73385,,8981.594513893127,262.64,-136.39245072510357,291,4551048,3.8014991,-34.73385,1.9399703,1.0
2.3824277,6.1035155e-07,100,4.119198,-15.720626,0.97654474,29200,[-1.272  0.028 -0.023 -0.158  0.149],0.39508015,-0.79839414,-34.164783,0.25307024,9021.364930391312,227.75,-132.5975462835736,292,4573823,4.625619,-34.20455,2.524889,1.0962545
1.0,1.0967255e-07,100,4.113059,-3.0863466,1.0,29300,[-1.272  0.024 -0.019 -0.156  0.149],1.0,-2.4515047,-35.784855,,9072.729366540909,284.47,-122.32723702666235,293,4602270,2.7633414,-35.784855,1.6539974,1.0
1.0,2.5749208e-07,100,4.649849,-2.9693637,1.0,29400,[-1.272  0.024 -0.019 -0.156  0.149],1.0,-2.2770557,-35.610443,,9129.748919248581,286.69,-123.3020215628332,294,4630939,2.8649764,-35.610443,1.6841398,1.0
1.0,6.699562e-07,100,4.372489,-3.1023874,1.0,29500,[-1.272  0.024 -0.019 -0.156  0.149],1.0,-1.7192165,-35.052563,,9186.384157419205,280.4,-135.8688680243473,295,4658979,3.5789466,-35.052563,1.8823276,1.0
1.0,-6.151199e-07,100,4.3942423,-2.8827944,1.0,29600,[-1.272  0.024 -0.019 -0.156  0.149],1.0,-2.1509006,-35.48427,,9245.12946009636,295.0,-134.53875882491948,296,4688479,2.9426267,-35.48427,1.70681,1.0
1.0,5.2928925e-07,100,5.086805,-9.8837,1.0,29700,[-1.272  0.024 -0.019 -0.156  0.149],1.0,-1.4838431,-34.820164,,9295.03282237053,248.19,-135.0299039486162,297,4713298,4.308546,-34.820164,2.065299,1.0
1.0,8.583069e-08,100,4.2589283,-5.3373137,1.0,29800,[-1.272  0.024 -0.019 -0.156  0.149],1.0,-1.8614672,-35.195683,,9347.856767177582,268.89,-137.87806902151559,298,4740187,2.9559913,-35.195683,1.7106817,1.0
1.0,5.865097e-07,100,3.9471865,-11.34028,1.0,29900,[-1.272  0.024 -0.019 -0.156  0.149],1.0,-2.10762,-35.444077,,9401.736583948135,278.01,-133.06841348015075,299,4767988,4.4029813,-35.444077,2.0878103,1.0
1.0,1.2874604e-07,100,4.0625916,-3.5050678,1.0,30000,[-1.272  0.024 -0.019 -0.156  0.149],1.0,-1.9572349,-35.290573,,9460.514396190643,300.59,-133.66676398843987,300,4798047,3.3425953,-35.290573,1.8191122,1.0
2.9352887,3.528595e-07,100,4.3570604,-3.2962532,1.001481,30100,[-1.272  0.024 -0.019 -0.156  0.149],0.17422014,-1.3898596,-34.76515,0.38466394,9513.882969856262,280.38,-139.0886397655582,301,4826085,3.3856823,-34.80708,1.8014212,1.2317635
1.0,-1.04904174e-07,100,4.025053,-11.001423,1.0,30200,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.4689789,-34.804825,,9565.452929496765,260.27,-136.9099860342957,302,4852112,4.456757,-34.804825,2.1005213,1.0
1.0,1.2397766e-07,100,4.3580856,-10.319757,1.0,30300,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.2930151,-34.62884,,9614.391147613525,256.56,-135.873047247964,303,4877768,4.098204,-34.62884,2.0142548,1.0
1.0,-6.008148e-07,100,5.0256376,-3.016797,1.0,30400,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.570238,-34.903587,,9664.229630470276,259.36,-133.28723427545398,304,4903704,3.3757832,-34.903587,1.8281207,1.0
1.0,6.3419344e-07,100,4.3901114,-8.653366,1.0,30500,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.8351309,-35.171467,,9710.904032230377,248.82,-126.97934179564645,305,4928586,4.0841975,-35.171467,2.0108097,1.0
1.0,-3.33786e-07,100,4.6286297,-14.263338,1.0,30600,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.4957954,-34.832962,,9758.148277282715,247.28,-138.01144100652,306,4953314,4.948022,-34.832962,2.2132652,1.0
1.0,1.9073486e-08,100,4.255371,-2.7676091,1.0,30700,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.5555003,-34.888844,,9810.611248016357,273.25,-140.98362504597534,307,4980639,3.2494867,-34.888844,1.7935975,1.0
1.0,-9.3460085e-07,100,4.0826263,-2.962452,1.0,30800,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.2527628,-34.586124,,9858.46559047699,252.77,-134.68821429414578,308,5005916,2.6712122,-34.586124,1.6261919,1.0
1.0,3.5762787e-07,100,4.698057,-10.9701185,1.0,30900,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.238135,-34.57398,,9903.70510315895,243.63,-133.79820990021383,309,5030279,3.9977384,-34.57398,1.9894122,1.0
1.0,5.245209e-07,100,4.460892,-10.318872,1.0,31000,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-0.87789524,-34.214893,,9948.786298513412,230.88,-133.39695112840133,310,5053367,4.2718873,-34.214893,2.0564942,1.0
1.0,-5.245209e-07,100,4.1872425,-2.9070063,1.0,31100,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.2623849,-34.595737,,9997.972749710083,250.07,-133.99634653633728,311,5078374,2.9915383,-34.595737,1.7209367,1.0
1.0,-1.2874604e-07,100,4.5580664,-2.9477758,1.0,31200,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-2.1388237,-35.472168,,10052.42828321457,278.07,-132.60323300063257,312,5106181,2.4859054,-35.472168,1.5687723,1.0
1.0,5.38826e-07,100,4.209884,-8.350379,1.0,31300,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-0.7773378,-34.111588,,10098.484215974808,245.22,-133.0202275022729,313,5130703,4.617732,-34.111588,2.1381192,1.0
1.0,4.5776366e-07,100,4.407777,-3.0791192,1.0,31400,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.6143854,-34.947727,,10151.280913114548,275.29,-139.68889933227618,314,5158232,3.2528236,-34.947727,1.7945184,1.0
1.0,4.7683715e-09,100,3.696371,-5.151553,1.0,31500,[-1.273  0.028 -0.019 -0.164  0.148],1.0,-1.1287982,-34.463062,,10194.9930934906,235.6,-131.57006895417092,315,5181792,3.2279851,-34.463062,1.7876536,1.0
