InitialBound,MinIW,TimestepsSoFar,ReturnMeanIW,InitialReturnStd,EpLenMean,Iteration,InitialReturnMin,InitialReturnMax,Weights,MaxIW,StdIW,Bound,TimeElapsed,EmpiricalD2,EpRewMean,EpisodesSoFar,InitialReturnMean,MeanIW,J_sample_variance,EpThisIter
-836380400000000.0,0.9406555,1619332,199.03644,1.9833242,48.6,387,-2.3708267,5.6137466,[ 0.514 -0.608  0.243  0.396  0.012],1.1338122,0.02521165,-836380400000000.0,3428.6813340187073,1.0004845,-144.46608035493242,38700,-8.163453e-06,1.0061356,15.830853,100
-819300600000000.0,0.8988834,1623948,209.39624,2.1032393,46.16,388,-2.385788,6.854622,[ 0.515 -0.607  0.242  0.395  0.012],1.1784607,0.04883679,-819300600000000.0,3438.7086124420166,1.0023417,-142.01861229391235,38800,8.163453e-06,1.0067973,67.101135,100
-778073300000000.0,0.8711028,1628797,199.52136,2.2410364,48.49,389,-2.3624344,6.8920364,[ 0.514 -0.608  0.24   0.395  0.013],1.0970272,0.03780229,-778073300000000.0,3449.389199733734,1.0014677,-144.39539790765576,38900,6.2561035e-06,1.0059227,31.59032,100
-738866600000000.0,0.91342616,1633251,217.19196,1.992862,44.54,390,-2.2996445,9.321358,[ 0.515 -0.607  0.241  0.396  0.014],1.0966098,0.03816304,-738866600000000.0,3458.7271304130554,1.0015137,-140.61206799546974,39000,1.0299683e-05,1.0058069,48.26118,100
-819300600000000.0,0.92373234,1637445,230.2791,1.9825636,41.94,391,-2.3727112,6.62722,[ 0.513 -0.609  0.241  0.395  0.014],1.0802149,0.026265128,-819300600000000.0,3467.88307595253,1.0008599,-137.86962365467815,39100,8.239746e-06,1.0051694,28.697601,100
-350791350000000.0,0.92242277,1642285,199.83894,2.1126673,48.4,392,-2.3770065,6.1408844,[ 0.514 -0.607  0.242  0.396  0.013],1.1965424,0.044932343,-350791350000000.0,3477.6216769218445,1.001925,-144.2843405757536,39200,1.1444092e-06,1.0078418,50.905357,100
-908238750000000.0,0.7129948,1646684,219.44707,1.9955733,43.99,393,-2.5205078,6.9201584,[ 0.514 -0.608  0.24   0.395  0.014],1.2119766,0.09302297,-908238750000000.0,3486.484359025955,1.010578,-139.80533424115868,39300,1.1444092e-06,1.0029624,249.31026,100
-581854900000000.0,0.87193274,1651447,203.06012,1.99208,47.63,394,-2.3027267,6.94429,[ 0.518 -0.607  0.243  0.397  0.013],1.1336514,0.047705557,-581854900000000.0,3496.1323964595795,1.0029637,-143.57368075442812,39400,-9.155273e-07,1.0045298,81.26581,100
-810888550000000.0,0.748446,1656216,203.39915,1.6146076,47.69,395,-2.157402,4.584976,[ 0.518 -0.607  0.246  0.396  0.014],1.5695256,0.13504544,-810888550000000.0,3507.578361749649,1.0160732,-143.96710248359798,39500,-1.5258789e-07,1.0069288,439.66882,100
-976033100000000.0,0.91689473,1660289,237.85663,1.5586317,40.73,396,-1.924118,4.4431686,[ 0.518 -0.601  0.249  0.399  0.015],1.1479856,0.036749363,-976033100000000.0,3517.0833559036255,1.0015801,-137.1954054568793,39600,2.2888183e-07,1.0039561,51.02725,100
-976033100000000.0,0.9332665,1665125,200.03244,1.9763488,48.36,397,-2.27771,7.393318,[ 0.518 -0.602  0.248  0.399  0.014],1.0979731,0.027791265,-976033100000000.0,3528.6271114349365,1.0008045,-144.2698192024042,39700,6.942749e-06,1.0068737,21.353954,100
-986113300000000.0,0.8391954,1669064,245.91357,1.6148947,39.39,398,-1.8451385,5.092964,[ 0.518 -0.601  0.247  0.399  0.011],1.1960189,0.05839115,-986113300000000.0,3538.1532566547394,1.0041461,-135.89278617054234,39800,7.93457e-06,1.0056026,139.84596,100
-569840150000000.0,0.8381653,1673512,217.45622,1.899069,44.48,399,-2.3102264,5.1617737,[ 0.517 -0.599  0.25   0.397  0.009],1.1994187,0.05648021,-569840150000000.0,3548.545122385025,1.0034041,-140.5360082499035,39900,4.348755e-06,1.0048485,100.29377,100
-1081542100000000.0,0.9056416,1677874,221.76056,1.7707967,43.62,400,-2.305046,6.002884,[ 0.517 -0.601  0.248  0.399  0.011],1.1208241,0.039845277,-1081542100000000.0,3558.0522270202637,1.0018631,-139.73783523561508,40000,3.4332274e-06,1.0054064,61.477192,100
-652431800000000.0,0.86256063,1682604,204.90376,1.9338682,47.3,401,-2.0736237,6.159485,[ 0.517 -0.601  0.25   0.398  0.011],1.233696,0.053214714,-652431800000000.0,3567.4333975315094,1.0030125,-143.53401196932094,40100,-2.5939942e-06,1.0064837,76.99104,100
-558064460000000.0,0.9091859,1687332,204.88387,1.7812881,47.28,402,-2.0484085,5.6782455,[ 0.516 -0.602  0.248  0.4    0.013],1.1570104,0.040425014,-558064460000000.0,3576.790010690689,1.0013646,-143.4535437849393,40200,-5.8746336e-06,1.0064322,46.962605,100
-386074240000000.0,0.88969773,1692637,182.58344,2.166429,53.05,403,-2.368843,8.064392,[ 0.516 -0.602  0.247  0.401  0.015],1.2033418,0.051715583,-386074240000000.0,3587.13884973526,1.0024245,-148.9363287031101,40300,-9.918213e-07,1.0100049,54.620308,100
-569840150000000.0,0.81519556,1697633,193.19453,2.1943378,49.96,404,-2.7305984,8.701622,[ 0.516 -0.603  0.245  0.401  0.014],1.1898422,0.045533337,-569840150000000.0,3597.353135585785,1.003183,-145.41558053692336,40400,1.4419556e-05,1.0055953,53.623634,100
-908238750000000.0,0.9442487,1702076,218.14767,1.7757112,44.43,405,-2.1281204,5.6852417,[ 0.518 -0.6    0.243  0.401  0.015],1.0885366,0.024486477,-908238750000000.0,3606.2413511276245,1.0008767,-140.8119242160129,40500,-6.408691e-06,1.005536,22.173298,100
-625860400000000.0,0.8819186,1706492,219.1453,1.8337272,44.16,406,-2.1255646,5.863533,[ 0.518 -0.601  0.242  0.402  0.013],1.1391292,0.034971442,-625860400000000.0,3614.5698370933533,1.0013132,-140.3078072434374,40600,1.3122559e-05,1.005687,41.454525,100
-1092688000000000.0,0.7952614,1710366,249.8208,1.5229568,38.74,407,-2.1066666,3.8811264,[ 0.518 -0.601  0.24   0.402  0.013],1.2350445,0.08196585,-1092688000000000.0,3622.821403026581,1.0061892,-135.06704511899005,40700,4.4250487e-06,1.004109,266.99167,100
-794316000000000.0,0.85386807,1715197,200.14838,2.300431,48.31,408,-2.534546,7.1194687,[ 0.518 -0.605  0.238  0.401  0.014],1.1217161,0.041196637,-794316000000000.0,3633.5578243732452,1.0020031,-144.1554518459442,40800,-1.6784668e-06,1.006307,40.140602,100
-639012600000000.0,0.89416856,1719727,213.82185,1.9759429,45.3,409,-2.1296692,7.6265793,[ 0.519 -0.604  0.239  0.4    0.014],1.1260298,0.03961656,-639012600000000.0,3643.0775220394135,1.001741,-141.54355187807215,40900,-4.5013426e-06,1.0059137,43.442562,100
-746551150000000.0,0.9132786,1724185,217.40933,1.6543972,44.58,410,-2.0239105,5.3005295,[ 0.517 -0.606  0.239  0.4    0.014],1.1152533,0.03686597,-746551150000000.0,3652.3565640449524,1.0014029,-140.94635676611347,41000,,1.0055974,44.359375,100
-1235554000000000.0,0.8670521,1728172,242.87814,1.6190207,39.87,411,-1.9788666,6.645668,[ 0.518 -0.604  0.24   0.4    0.013],1.120437,0.042258482,-1235554000000000.0,3660.705021381378,1.0022388,-136.30469476684092,41100,-5.340576e-07,1.0048215,80.616776,100
-827797600000000.0,0.8421622,1732988,201.00996,1.8373759,48.16,412,-2.1768112,5.572258,[ 0.518 -0.604  0.242  0.398  0.012],1.2175777,0.065288596,-827797600000000.0,3670.1192235946655,1.0049359,-144.22864764478746,41200,1.4495849e-06,1.0051728,108.06096,100
-680093200000000.0,0.77824426,1737374,221.06404,1.6612949,43.86,413,-1.7806091,5.1713486,[ 0.517 -0.606  0.24   0.402  0.013],1.2946726,0.06376785,-680093200000000.0,3678.7690212726593,1.0032841,-140.2762485653606,41300,2.0599366e-06,1.0050758,125.00182,100
-552264850000000.0,0.9184061,1741513,234.04706,1.6698567,41.39,414,-1.8182373,6.266945,[ 0.518 -0.606  0.237  0.401  0.014],1.1366642,0.033214476,-552264850000000.0,3687.5502846240997,1.00114,-137.80643976342716,41400,-9.07898e-06,1.0054988,45.408417,100
-540838920000000.0,0.9083573,1746180,207.87584,1.9286726,46.67,415,-1.7549362,7.5213776,[ 0.518 -0.606  0.239  0.401  0.014],1.1739303,0.03576584,-540838920000000.0,3697.4612669944763,1.0012131,-143.14378735441014,41500,-1.2588501e-05,1.0052731,38.287125,100
-569840150000000.0,0.97062415,1750638,217.24214,1.7350928,44.58,416,-2.1110535,5.4935837,[ 0.519 -0.605  0.237  0.401  0.013],1.0830946,0.016790805,-569840150000000.0,3706.0840945243835,1.0003805,-140.83924497447524,41600,-8.850097e-06,1.0057273,10.688366,100
-652431800000000.0,0.9226809,1754991,222.26161,1.700407,43.53,417,-2.2324371,5.6799088,[ 0.518 -0.606  0.237  0.401  0.015],1.1063708,0.036560837,-652431800000000.0,3715.4532968997955,1.0013529,-139.6542476625375,41700,-4.5776366e-07,1.0055605,38.54852,100
-845049900000000.0,0.8708431,1759571,211.31921,2.0147076,45.8,418,-2.2343597,7.305771,[ 0.516 -0.607  0.237  0.401  0.014],1.2031301,0.04984601,-845049900000000.0,3724.2601251602173,1.0029309,-141.9232844220506,41800,2.8991699e-06,1.005027,85.90932,100
-251022700000000.0,0.90782607,1764202,208.99081,1.8890828,46.31,419,-2.4205399,5.9476395,[ 0.516 -0.607  0.239  0.402  0.016],1.14817,0.03523715,-251022700000000.0,3733.166250228882,1.0016273,-142.39605442307197,41900,5.9509275e-06,1.0052264,36.571873,100
-880612600000000.0,0.9204556,1768559,222.13881,1.8659849,43.57,420,-2.2236862,7.381546,[ 0.515 -0.607  0.238  0.403  0.015],1.1203114,0.036205996,-880612600000000.0,3742.385635614395,1.0011685,-139.7413166508412,42000,9.307862e-06,1.005729,41.948383,100
-845049900000000.0,0.8546304,1773135,212.24202,1.556245,45.76,421,-1.6949005,5.408119,[ 0.515 -0.608  0.236  0.403  0.016],1.1978303,0.053278595,-845049900000000.0,3752.3386471271515,1.0024434,-142.42401925165174,42100,-9.460449e-06,1.0069083,74.42271,100
-770073600000000.0,0.917767,1777081,245.26347,1.7290516,39.46,422,-1.9713669,5.96653,[ 0.516 -0.607  0.238  0.405  0.018],1.0946176,0.028988551,-770073600000000.0,3760.905537843704,1.0010476,-135.8089349897341,42200,3.8146973e-07,1.0045036,33.45032,100
-956174200000000.0,0.8637507,1781279,230.94765,1.2446672,41.98,423,-1.6912842,3.9626389,[ 0.516 -0.606  0.239  0.404  0.017],1.2653315,0.05285053,-956174200000000.0,3768.958143234253,1.002657,-138.49045348628263,42300,6.3323973e-06,1.0050071,91.03055,100
-946393400000000.0,0.84338284,1785480,230.53308,1.5704621,42.01,424,-1.9131012,5.0453186,[ 0.516 -0.605  0.241  0.404  0.017],1.1485626,0.050745383,-946393400000000.0,3777.2754390239716,1.0027639,-138.35299059270005,42400,-2.3651123e-06,1.0062761,89.27663,100
-429208460000000.0,0.79445845,1790479,193.33261,2.270692,49.99,425,-2.6048431,7.3419952,[ 0.517 -0.604  0.243  0.404  0.017],1.2480394,0.07798311,-429208460000000.0,3787.4314222335815,1.0065988,-145.59963976023096,42500,5.1116945e-06,1.0059072,144.37465,100
-420231340000000.0,0.91697335,1795465,194.02612,1.9221599,49.86,426,-2.3499146,5.1088867,[ 0.514 -0.604  0.24   0.405  0.018],1.0713573,0.029574012,-420231340000000.0,3797.463553905487,1.001139,-145.69033470079899,42600,2.2125244e-06,1.0065366,24.877876,100
-373956930000000.0,0.8446884,1800239,202.73718,1.8632519,47.74,427,-2.2506256,4.9635925,[ 0.514 -0.604  0.241  0.406  0.018],1.2462137,0.057424415,-373956930000000.0,3806.8923926353455,1.0028901,-143.7093587197321,42700,4.119873e-06,1.0072535,77.19811,100
-645688500000000.0,0.94077,1804594,222.0039,1.8734487,43.55,428,-2.3946915,6.0959473,[ 0.518 -0.602  0.24   0.407  0.019],1.0882192,0.020423122,-645688500000000.0,3815.6673290729523,1.0005654,-139.58853556348438,42800,-2.822876e-06,1.0056217,16.790377,100
-778073300000000.0,0.9311422,1809415,201.17567,1.7105409,48.21,429,-2.0198898,8.171814,[ 0.518 -0.601  0.241  0.405  0.018],1.1282616,0.032855153,-778073300000000.0,3826.430426836014,1.0011792,-144.56400472027212,42900,8.392334e-07,1.0057248,31.965172,100
-600335970000000.0,0.5923442,1813958,213.13736,1.7353646,45.43,430,-2.089325,5.5005417,[ 0.519 -0.601  0.239  0.404  0.018],1.2525254,0.09201131,-600335970000000.0,3835.842316389084,1.0118804,-141.73888773108595,43000,2.2888185e-06,1.0023628,270.42972,100
-639012600000000.0,0.93403465,1819207,184.40451,1.8556087,52.49,431,-2.3220596,5.7660904,[ 0.518 -0.605  0.245  0.405  0.019],1.1124231,0.027209701,-639012600000000.0,3846.230217695236,1.0006405,-148.2786657974251,43100,-2.3651123e-06,1.0070044,19.369312,100
-802560700000000.0,0.8283466,1824091,198.36406,1.6905805,48.84,432,-1.9940338,4.628624,[ 0.519 -0.605  0.244  0.406  0.019],1.2375462,0.047722682,-802560700000000.0,3855.164180994034,1.0026426,-144.9868956264187,43200,-5.1879883e-06,1.0071044,54.489693,100
-606621250000000.0,0.9243761,1828237,233.70662,1.8400942,41.46,433,-1.9429398,5.412422,[ 0.519 -0.604  0.243  0.405  0.015],1.0959854,0.035009257,-606621250000000.0,3863.8225111961365,1.0013865,-137.91506486257242,43300,2.0599366e-06,1.0054647,45.5084,100
-286005600000000.0,0.78847593,1833052,201.26314,1.7633551,48.15,434,-2.001091,4.673897,[ 0.52  -0.603  0.244  0.404  0.016],1.4895147,0.09729824,-286005600000000.0,3873.5078222751617,1.0094477,-144.39649890017012,43400,-8.239746e-06,1.0070759,242.71136,100
-754313300000000.0,0.88692904,1837282,229.01057,1.688207,42.3,435,-2.0307465,7.041977,[ 0.523 -0.605  0.24   0.408  0.017],1.1330277,0.043299492,-754313300000000.0,3881.4658925533295,1.0016534,-138.6592303747736,43500,-3.890991e-06,1.0047829,78.72909,100
-723727300000000.0,0.80327314,1841952,207.69489,1.692243,46.7,436,-1.9805374,6.406456,[ 0.523 -0.605  0.239  0.406  0.019],1.3779409,0.0696421,-723727300000000.0,3891.629160642624,1.0040622,-143.07877570872589,43600,-5.722046e-06,1.0061581,139.56615,100
-802560700000000.0,0.79795957,1846159,230.10167,1.7349333,42.07,437,-2.139557,4.7406616,[ 0.525 -0.603  0.236  0.407  0.021],1.1888107,0.07339059,-802560700000000.0,3900.0738818645477,1.0051533,-138.30240731245803,43700,2.5177003e-06,1.0047301,200.79498,100
-659243250000000.0,0.87822604,1850650,215.77003,1.6361109,44.91,438,-2.011139,4.9040604,[ 0.527 -0.602  0.238  0.41   0.02 ],1.1338185,0.035957724,-659243250000000.0,3909.53142285347,1.0016983,-141.24603073592945,43800,-3.6621093e-06,1.0047611,46.28615,100
-966053700000000.0,0.9199541,1855004,222.38051,1.8521458,43.54,439,-2.2909012,6.741791,[ 0.527 -0.602  0.24   0.41   0.02 ],1.1052909,0.033282667,-966053700000000.0,3919.7851963043213,1.0010363,-139.77692193618213,43900,-4.5013426e-06,1.0051805,42.611233,100
-845049900000000.0,0.8565492,1859474,216.8446,1.7230766,44.7,440,-1.9102631,4.6159897,[ 0.527 -0.601  0.242  0.41   0.02 ],1.1408529,0.045364838,-845049900000000.0,3928.893426656723,1.0024137,-141.0815476772684,44000,6.866455e-06,1.0070829,64.71918,100
-1006580000000000.0,0.9187268,1863249,256.39194,1.4725277,37.75,441,-2.1548004,4.8623276,[ 0.527 -0.602  0.24   0.41   0.019],1.0651078,0.02278948,-1006580000000000.0,3937.149877548218,1.0005134,-134.16240245418135,44100,2.5939942e-06,1.0037837,25.640717,100
-966053700000000.0,0.88929063,1867859,210.17087,1.679226,46.1,442,-1.9843521,5.5274353,[ 0.527 -0.602  0.241  0.41   0.019],1.1094648,0.03984414,-966053700000000.0,3946.197256088257,1.0016975,-142.362822662042,44200,7.019043e-06,1.0060309,49.720787,100
-606621250000000.0,0.92721844,1872420,212.4855,1.6817324,45.61,443,-2.053154,6.6017685,[ 0.528 -0.601  0.242  0.41   0.019],1.1211244,0.033107422,-606621250000000.0,3954.9942100048065,1.0013655,-141.94103319582737,44300,5.264282e-06,1.0061928,29.284122,100
-880612600000000.0,0.9316226,1877069,208.30594,1.977885,46.49,444,-2.1142273,7.1096344,[ 0.529 -0.6    0.243  0.41   0.02 ],1.0976005,0.020049723,-880612600000000.0,3964.7920439243317,1.0004582,-142.6647856955378,44400,-3.8146973e-07,1.0051304,22.557938,100
-245591500000000.0,0.8608573,1881572,215.56581,1.552374,45.03,445,-1.764183,5.306793,[ 0.528 -0.6    0.244  0.409  0.019],1.2223431,0.06543909,-245591500000000.0,3974.3337285518646,1.0036917,-141.5822640908418,44500,-1.2512207e-05,1.0068057,129.74982,100
-746551150000000.0,0.8654945,1885750,231.6603,1.8200126,41.78,446,-2.0068893,6.3245087,[ 0.53  -0.598  0.245  0.411  0.02 ],1.1664613,0.0380554,-746551150000000.0,3982.8871805667877,1.0015664,-138.06021520279887,44600,-2.4414062e-06,1.0053866,54.09899,100
-497364230000000.0,0.8851311,1890134,220.56879,1.9257032,43.84,447,-2.1903381,8.853027,[ 0.529 -0.599  0.248  0.41   0.021],1.0886719,0.04106231,-497364230000000.0,3991.577624797821,1.0018466,-139.8798489174874,44700,-2.8991699e-06,1.0047239,55.273434,100
-1115318700000000.0,0.8597844,1894338,229.65863,2.0682194,42.04,448,-2.337883,6.568779,[ 0.53  -0.598  0.249  0.409  0.022],1.1137444,0.031898502,-1115318700000000.0,4000.224417448044,1.0010937,-137.91944178163013,44800,-1.6021728e-06,1.0047983,45.796364,100
-845049900000000.0,0.9462227,1898480,233.7642,1.8858439,41.42,449,-2.0330887,6.153702,[ 0.529 -0.598  0.251  0.409  0.022],1.0713431,0.023456879,-845049900000000.0,4008.2501566410065,1.0006214,-137.76328593495657,44900,-9.231568e-06,1.0048126,26.197609,100
-917634000000000.0,0.8850507,1902751,227.06683,1.5516638,42.71,450,-1.6664886,6.3131866,[ 0.53  -0.598  0.252  0.408  0.022],1.1612849,0.046736464,-917634000000000.0,4017.049194097519,1.0027113,-139.2699429835081,45000,-5.340576e-06,1.0050507,73.48371,100
-524125000000000.0,0.94271284,1907025,226.92838,1.5611825,42.74,451,-1.7277222,6.128067,[ 0.528 -0.6    0.251  0.407  0.023],1.098202,0.024648659,-524125000000000.0,4025.4233553409576,1.000735,-139.3092573653622,45100,-2.2125244e-06,1.0052656,20.661633,100
-908238750000000.0,0.8611089,1911409,220.27103,1.9519413,43.84,452,-2.372757,5.2068176,[ 0.528 -0.599  0.252  0.408  0.022],1.1665903,0.044934496,-908238750000000.0,4034.5647938251495,1.0025672,-139.6997670928157,45200,-8.087158e-06,1.005277,69.04943,100
-708889250000000.0,0.9025311,1916299,197.87584,1.9404429,48.9,453,-2.414215,6.2792892,[ 0.529 -0.6    0.254  0.408  0.021],1.0901892,0.032329336,-708889250000000.0,4044.2902586460114,1.0013187,-144.81953825763358,45300,4.348755e-06,1.0053803,26.186052,100
-569840150000000.0,0.72228533,1921106,201.19545,2.070199,48.07,454,-2.3818817,5.3571014,[ 0.529 -0.598  0.255  0.407  0.019],1.2893825,0.078094766,-569840150000000.0,4054.2403059005737,1.0066955,-143.96533948195864,45400,-4.196167e-06,1.0055755,138.6741,100
-336105750000000.0,0.7989489,1925522,218.94157,1.8647561,44.16,455,-2.369461,6.4084167,[ 0.531 -0.599  0.252  0.407  0.018],1.0954612,0.040424395,-336105750000000.0,4062.9744820594788,1.0015309,-140.14244011393964,45500,2.9754638e-06,1.0049784,53.325283,100
-889728900000000.0,0.9532566,1930125,210.18547,1.8797252,46.03,456,-2.2719574,6.7283173,[ 0.531 -0.599  0.253  0.407  0.018],1.062861,0.016722506,-889728900000000.0,4072.929379940033,1.0004227,-142.06496525340646,45600,-5.340576e-07,1.0061712,11.087285,100
-1081542100000000.0,0.8941788,1934499,221.0857,2.1400228,43.74,457,-2.1735916,6.711357,[ 0.531 -0.598  0.254  0.407  0.018],1.1072484,0.034964763,-1081542100000000.0,4082.869670152664,1.0011477,-139.80427012605682,45700,7.400513e-06,1.0055077,40.68073,100
-754313300000000.0,0.9404498,1938756,227.36314,1.8424366,42.57,458,-2.0643997,5.855507,[ 0.531 -0.6    0.254  0.409  0.017],1.0546104,0.024284776,-754313300000000.0,4091.09335398674,1.0007111,-138.79896502438342,45800,2.8991699e-06,1.0051067,21.75989,100
-196882860000000.0,0.80449224,1943254,215.41846,1.592521,44.98,459,-2.1062164,5.962364,[ 0.531 -0.599  0.254  0.409  0.017],1.1080306,0.035602503,-196882860000000.0,4099.431239128113,1.0013422,-141.28766597805802,45900,-1.1444092e-06,1.0051664,33.792404,100
-853807000000000.0,0.85389227,1947973,204.9632,1.9164014,47.19,460,-2.2017975,4.88855,[ 0.533 -0.598  0.254  0.409  0.014],1.2074969,0.06578075,-853807000000000.0,4108.408497810364,1.0050997,-143.12893043145058,46000,-3.3569336e-06,1.0066377,109.84789,100
-701581360000000.0,0.89717215,1952400,218.5535,1.7094744,44.27,461,-2.222824,6.145706,[ 0.533 -0.598  0.251  0.408  0.012],1.1128825,0.034816045,-701581360000000.0,4117.349490880966,1.0013337,-140.38688213632068,46100,1.1444092e-06,1.0048317,37.2001,100
-845049900000000.0,0.8881275,1957155,204.01256,1.6917219,47.55,462,-1.8551102,5.483528,[ 0.533 -0.599  0.25   0.408  0.013],1.0945481,0.033788048,-845049900000000.0,4127.439491033554,1.0014633,-143.97345450785292,46200,3.8146973e-06,1.0050591,30.536818,100
-889728900000000.0,0.7829109,1961483,223.32555,1.8403407,43.28,463,-2.2390747,6.6933746,[ 0.533 -0.599  0.25   0.408  0.01 ],1.1409467,0.058039866,-889728900000000.0,4136.052821397781,1.0031613,-139.24555152594618,46300,1.1444092e-06,1.0053793,103.605934,100
-786153830000000.0,0.9013884,1966300,201.17278,1.7579231,48.17,464,-2.2309341,5.289337,[ 0.533 -0.597  0.252  0.409  0.011],1.1825513,0.040578563,-786153830000000.0,4145.705732822418,1.0016025,-144.3601841382939,46400,-2.4414062e-06,1.0060855,43.54206,100
-956174200000000.0,0.90864444,1970401,235.8855,1.984632,41.01,465,-1.9719086,7.9732437,[ 0.533 -0.598  0.25   0.41   0.012],1.1109471,0.035991825,-956174200000000.0,4154.177107095718,1.0014791,-137.23008343255972,46500,-1.0604858e-05,1.0053604,53.593006,100
-639012600000000.0,0.8945715,1975098,205.8185,1.9035791,46.97,466,-2.4586105,5.961838,[ 0.533 -0.597  0.252  0.409  0.012],1.1498363,0.036110383,-639012600000000.0,4162.983653783798,1.0013225,-142.8206119850219,46600,-7.095337e-06,1.0057371,46.575882,100
-986113300000000.0,0.93112814,1979171,237.81134,1.537826,40.73,467,-1.9579773,5.615967,[ 0.533 -0.597  0.251  0.413  0.012],1.0916305,0.02871366,-986113300000000.0,4171.680824041367,1.0010629,-137.17090917505345,46700,-8.468628e-06,1.0052538,30.241383,100
-612969950000000.0,0.9195327,1983726,212.05821,1.876306,45.55,468,-2.2381973,9.322601,[ 0.534 -0.596  0.252  0.412  0.012],1.1042868,0.022290977,-612969950000000.0,4180.271126270294,1.000619,-141.33983106164638,46800,1.0681152e-05,1.0057409,18.234488,100
-1092688000000000.0,0.8974587,1987618,248.56633,1.546638,38.92,469,-2.0728073,4.658745,[ 0.533 -0.597  0.253  0.414  0.011],1.1102633,0.038761158,-1092688000000000.0,4188.255027770996,1.0018426,-135.23653562239843,46900,-8.010864e-06,1.0048194,63.549683,100
-1150129200000000.0,0.7679864,1991726,235.52365,1.7886667,41.08,470,-2.213211,6.0727386,[ 0.532 -0.599  0.252  0.414  0.01 ],1.165181,0.063608944,-1150129200000000.0,4195.789659738541,1.0043201,-137.30323876990843,47000,-5.264282e-06,1.0051447,137.61775,100
-723727300000000.0,0.94707423,1995683,244.62297,1.7435201,39.57,471,-2.0001068,6.880249,[ 0.532 -0.597  0.254  0.414  0.006],1.0546784,0.018477175,-723727300000000.0,4203.49714589119,1.0005614,-135.94724015048317,47100,-1.0681152e-05,1.0052183,14.126146,100
-778073300000000.0,0.79152,2000155,216.02263,2.0824306,44.72,472,-2.4181824,6.496628,[ 0.532 -0.596  0.255  0.415  0.006],1.1877127,0.0603128,-778073300000000.0,4212.33643078804,1.0048236,-140.6032093929026,47200,-2.0599366e-06,1.0069355,93.76806,100
-976033100000000.0,0.92146397,2004221,237.99193,1.8540744,40.66,473,-2.1099167,5.8142624,[ 0.536 -0.594  0.256  0.414  0.007],1.1012621,0.029302215,-976033100000000.0,4220.728081941605,1.0009828,-136.93843849566508,47300,-3.0517579e-06,1.00554,36.229134,100
-639012600000000.0,0.94240105,2008502,226.26828,1.491687,42.81,474,-1.9936981,4.3884964,[ 0.536 -0.594  0.257  0.414  0.007],1.0772611,0.02384613,-639012600000000.0,4230.016941547394,1.0005097,-139.1659144826805,47400,-9.155273e-07,1.0052035,19.165306,100
-778073300000000.0,0.9133247,2012827,224.32988,1.6839598,43.25,475,-1.889328,6.1594315,[ 0.536 -0.593  0.258  0.414  0.007],1.1027637,0.038705207,-778073300000000.0,4238.49661898613,1.001698,-139.83233462738212,47500,-5.41687e-06,1.0053971,47.271736,100
-880612600000000.0,0.8922944,2017185,222.21931,1.6858327,43.58,476,-1.9944,6.110153,[ 0.536 -0.594  0.257  0.413  0.007],1.1488044,0.034200978,-880612600000000.0,4246.865118741989,1.0016218,-139.87444350113913,47600,1.4495849e-06,1.0046413,44.370136,100
-673073250000000.0,0.86984557,2021655,216.38104,1.9279802,44.7,477,-2.3171158,6.253311,[ 0.537 -0.592  0.255  0.415  0.006],1.1165104,0.036764,-673073250000000.0,4255.739630222321,1.0014411,-140.71901155015152,47700,-3.6621093e-06,1.0057147,50.515858,100
-581854900000000.0,0.8608911,2026407,203.66624,2.0241797,47.52,478,-2.2122726,8.989075,[ 0.537 -0.592  0.257  0.414  0.005],1.3412976,0.0705002,-581854900000000.0,4264.752667427063,1.0044308,-143.48909572078705,47800,1.8310546e-06,1.0051292,143.32973,100
-606621250000000.0,0.9112444,2031297,197.82408,2.0636153,48.9,479,-2.3599396,6.868759,[ 0.537 -0.585  0.255  0.41   0.004],1.123316,0.034498237,-606621250000000.0,4274.391491174698,1.0014895,-144.776063132081,47900,8.621216e-06,1.0066658,32.879574,100
-402809550000000.0,0.9309196,2035543,228.20331,1.7854941,42.46,480,-1.951355,7.856308,[ 0.536 -0.585  0.253  0.41   0.004],1.1052203,0.029228799,-402809550000000.0,4282.909291028976,1.0007927,-138.86206344567216,48000,2.5177003e-06,1.006156,33.673767,100
-594113600000000.0,0.8405602,2040020,216.49286,1.732532,44.77,481,-1.9493561,5.3745728,[ 0.535 -0.586  0.253  0.409  0.004],1.1913239,0.05114568,-594113600000000.0,4290.768466472626,1.0022079,-141.10894204089504,48100,2.1362305e-06,1.0056375,73.1584,100
-908238750000000.0,0.94183993,2044340,224.324,1.7770429,43.2,482,-1.9594498,5.238243,[ 0.535 -0.585  0.255  0.409  0.005],1.0916758,0.02296783,-908238750000000.0,4299.041505813599,1.000646,-139.6175036506317,48200,-2.5177003e-06,1.00567,21.634243,100
-1038062050000000.0,0.86669487,2048671,223.29747,1.8449177,43.31,483,-2.244423,5.405121,[ 0.536 -0.584  0.255  0.41   0.004],1.2191572,0.058590956,-1038062050000000.0,4307.279948949814,1.0034671,-139.3707804396996,48300,5.340576e-07,1.0048537,124.92602,100
