InitialReturnMean,StdIW,TimestepsSoFar,InitialReturnStd,J_sample_variance,MaxIW,EpRewMean,MeanIW,EpisodesSoFar,InitialBound,Bound,MinIW,Iteration,EmpiricalD2,ReturnMeanIW,EpLenMean,TimeElapsed,Weights,EpThisIter,InitialReturnMax,InitialReturnMin
2.2888183e-07,0.010264545,668992,3.1317747,42.801807,1.034062,-108.9082269477591,1.0020564,39300,-659014950000000.0,-659014950000000.0,0.9786034,393,1.0001194,516.2091,17.79,1698.1981217861176,[-0.695  0.914 -0.65   0.278  0.006],100,11.467583,-4.14904
3.8146973e-07,0.020413667,670744,2.919357,102.43345,1.0608847,-108.76405697312099,1.0020648,39400,-659014950000000.0,-659014950000000.0,0.9494905,394,1.0004609,524.67114,17.52,1702.6829779148102,[-0.695  0.915 -0.65   0.277  0.007],100,8.883499,-4.573616
-4.119873e-06,0.02720896,672492,3.2370749,172.30415,1.0801336,-108.38139665549691,1.0018903,39500,-707529300000000.0,-707529300000000.0,0.9364872,395,1.0007918,524.21625,17.48,1707.0715515613556,[-0.695  0.914 -0.649  0.277  0.006],100,12.9891815,-4.982216
6.5612794e-06,0.010198085,674210,2.9403458,36.06035,1.0290613,-108.47199195832823,1.0020319,39600,-767318860000000.0,-767318860000000.0,0.97925586,396,1.0000827,535.1518,17.18,1711.7673544883728,[-0.696  0.913 -0.648  0.277  0.006],100,10.372292,-4.26548
2.7465821e-06,0.040463995,675944,3.3200867,382.36014,1.109448,-108.54626201582546,1.0016996,39700,-736823250000000.0,-736823250000000.0,0.8902735,397,1.0018742,529.81824,17.34,1715.9191546440125,[-0.696  0.913 -0.648  0.278  0.006],100,9.327858,-4.4668274
3.0517579e-06,0.01096047,677554,2.5123925,39.038918,1.0346353,-108.29098061978299,1.0019464,39800,-775136240000000.0,-775136240000000.0,0.9698203,398,1.0001099,575.37415,16.1,1720.033946275711,[-0.696  0.914 -0.649  0.276  0.004],100,7.5239716,-3.6386642
-1.9836425e-06,0.010803843,679239,2.413221,32.740948,1.0380485,-108.56898532981806,1.0019232,39900,-652358700000000.0,-652358700000000.0,0.9699125,399,1.0001273,547.65045,16.85,1724.0963373184204,[-0.696  0.914 -0.649  0.277  0.005],100,9.767143,-4.086853
-2.4414062e-06,0.028140139,680967,2.9391441,201.7838,1.0737143,-108.65964515725392,1.0022331,40000,-693318050000000.0,-693318050000000.0,0.9421591,400,1.0007243,532.54626,17.28,1728.5792486667633,[-0.697  0.914 -0.648  0.276  0.005],100,8.364883,-4.409424
-5.645752e-06,0.007572146,682694,2.805202,20.585297,1.0212154,-108.25733836595802,1.0021375,40100,-744332600000000.0,-744332600000000.0,0.98340863,401,1.0000595,530.9105,17.27,1733.1093168258667,[-0.696  0.915 -0.649  0.276  0.004],100,10.739166,-4.8606796
1.083374e-05,0.019691437,684409,2.918524,98.80748,1.0568349,-108.89430462618084,1.0021055,40200,-759579660000000.0,-759579660000000.0,0.9493797,402,1.0003657,538.31415,17.15,1737.2338500022888,[-0.696  0.914 -0.649  0.276  0.004],100,9.472336,-4.2567215
4.272461e-06,0.018797478,686152,3.269469,104.863144,1.0634459,-108.33881662003317,1.0021151,40300,-686318800000000.0,-686318800000000.0,0.9475251,403,1.0003644,525.72614,17.43,1741.4566729068756,[-0.696  0.915 -0.65   0.276  0.004],100,11.829926,-4.7186584
5.264282e-06,0.021118632,687878,2.9255278,110.83808,1.0521814,-108.74982108468653,1.002079,40400,-613796300000000.0,-613796300000000.0,0.9512296,404,1.0004268,533.66565,17.26,1745.878663778305,[-0.696  0.914 -0.649  0.276  0.005],100,11.417213,-4.2046356
-1.2207031e-06,0.06189734,689591,2.7409196,944.11334,1.1909492,-108.7084276879281,1.0022521,40500,-729389000000000.0,-729389000000000.0,0.7998022,405,1.0036888,538.1404,17.13,1750.2754924297333,[-0.696  0.914 -0.648  0.276  0.005],100,9.484909,-4.5000687
-8.163453e-06,0.013337793,691353,3.295059,55.09124,1.0422823,-108.8365752060454,1.0021416,40600,-729389000000000.0,-729389000000000.0,0.9669191,406,1.00021,521.5737,17.62,1754.5732488632202,[-0.698  0.916 -0.651  0.276  0.005],100,9.877403,-4.6751404
,0.010328159,693117,3.4434855,33.64229,1.0322833,-108.54285589759357,1.0021695,40700,-714742750000000.0,-714742750000000.0,0.97889096,407,1.0001276,519.4885,17.64,1758.3965992927551,[-0.698  0.916 -0.651  0.276  0.005],100,12.598297,-4.6315155
-2.2888183e-07,0.029270388,694764,2.9369428,247.87883,1.1075189,-108.5061668659731,1.0017157,40800,-783032600000000.0,-783032600000000.0,0.9356864,408,1.0011669,561.7083,16.47,1762.6764216423035,[-0.698  0.916 -0.651  0.276  0.004],100,10.632484,-3.7254486
-1.9836425e-06,0.029719947,696435,3.0620298,215.02141,1.0889008,-108.65388124133322,1.0018069,40900,-751917800000000.0,-751917800000000.0,0.9210144,409,1.0010893,553.28937,16.71,1767.0570363998413,[-0.698  0.916 -0.649  0.277  0.005],100,11.604736,-3.826271
-2.2888183e-07,0.014209507,698071,2.4994454,58.28203,1.0397846,-108.29825635221714,1.0019784,41000,-736823250000000.0,-736823250000000.0,0.967717,410,1.0001866,565.02075,16.36,1770.8943889141083,[-0.698  0.917 -0.65   0.276  0.005],100,7.9330063,-4.179184
1.5258789e-07,0.020075208,699841,3.2333267,82.583336,1.0594919,-108.70074935197435,1.002017,41100,-613796300000000.0,-613796300000000.0,0.9548924,411,1.000415,518.25,17.7,1775.3510403633118,[-0.698  0.916 -0.65   0.276  0.005],100,10.214722,-4.5900497
-5.8746336e-06,0.04203581,701503,2.6221955,476.27194,1.1262254,-108.24045518626033,1.0017747,41200,-632786900000000.0,-632786900000000.0,0.8974885,412,1.0020947,554.5925,16.62,1779.302349805832,[-0.698  0.916 -0.649  0.276  0.005],100,11.624023,-4.465111
1.6021728e-06,0.020662837,703195,2.8805695,104.10973,1.0617989,-108.59830547204386,1.0018109,41300,-744332600000000.0,-744332600000000.0,0.94706285,413,1.0004945,545.19025,16.92,1783.6540923118591,[-0.698  0.915 -0.648  0.278  0.003],100,10.781151,-4.437767
2.9754638e-06,0.012673191,704928,2.9358141,50.88999,1.0352099,-108.97637642294616,1.0021147,41400,-722029000000000.0,-722029000000000.0,0.9661567,414,1.0001862,532.3024,17.33,1788.0832033157349,[-0.698  0.915 -0.649  0.278  0.003],100,11.206566,-4.374283
3.8146973e-06,0.008392924,706636,2.885164,26.881754,1.0216645,-108.56846823328557,1.0020247,41500,-744332600000000.0,-744332600000000.0,0.98020184,415,1.0000756,539.2197,17.08,1792.240199804306,[-0.698  0.915 -0.649  0.278  0.003],100,7.5641327,-4.1159134
-5.264282e-06,0.016748285,708346,2.9265697,77.82877,1.058912,-108.53380975396111,1.0019965,41600,-751917800000000.0,-751917800000000.0,0.9370624,416,1.0002865,538.32947,17.1,1796.7544648647308,[-0.698  0.914 -0.648  0.278  0.003],100,10.506134,-4.672249
2.0599366e-06,0.009007729,710004,2.9234324,32.318764,1.0318267,-107.93463633817659,1.001909,41700,-751917800000000.0,-751917800000000.0,0.97334236,417,1.0000829,554.6225,16.58,1800.6997034549713,[-0.698  0.915 -0.648  0.277  0.003],100,9.091324,-4.3784485
5.9509275e-06,0.02381279,711729,3.154523,120.95007,1.0582889,-108.41843370262008,1.0018841,41800,-729389000000000.0,-729389000000000.0,0.9482129,418,1.0005641,532.39246,17.25,1805.1809084415436,[-0.698  0.915 -0.648  0.278  0.003],100,11.37397,-4.4062195
8.468628e-06,0.010930529,713367,2.634836,41.02817,1.0354074,-108.66464055717707,1.0019625,41900,-700388000000000.0,-700388000000000.0,0.9729963,419,1.0001626,566.123,16.38,1809.7564160823822,[-0.697  0.916 -0.649  0.278  0.003],100,9.696312,-3.8322906
3.5858154e-06,0.017929863,715147,2.4965148,83.933525,1.0570382,-109.340498092477,1.0021514,42000,-613796300000000.0,-613796300000000.0,0.95259523,420,1.0002674,517.9304,17.8,1814.320146560669,[-0.698  0.915 -0.649  0.278  0.003],100,6.9078445,-4.248169
6.1035155e-07,0.033370614,716791,3.2399957,309.17767,1.1285541,-108.18237595593982,1.0019667,42100,-736823250000000.0,-736823250000000.0,0.9200889,421,1.0009942,561.30554,16.44,1819.256581544876,[-0.698  0.915 -0.648  0.279  0.003],100,12.266701,-4.064995
5.340576e-06,0.011221447,718496,3.015668,37.842148,1.0383995,-108.86958536780601,1.002075,42200,-729389000000000.0,-729389000000000.0,0.9644249,422,1.0001268,541.79645,17.05,1823.5539617538452,[-0.698  0.914 -0.647  0.28   0.004],100,11.790993,-3.8732758
-4.7302246e-06,0.010035997,720169,2.7725654,38.769985,1.0458153,-108.34442927729826,1.0019981,42300,-679389600000000.0,-679389600000000.0,0.96740466,423,1.0000976,551.01715,16.73,1827.8632917404175,[-0.699  0.913 -0.647  0.279  0.004],100,10.258858,-3.9657593
5.1879883e-06,0.018819425,721883,3.018122,100.41437,1.0697649,-108.6307840343022,1.0020264,42400,-659014950000000.0,-659014950000000.0,0.9504088,424,1.00038,537.3753,17.14,1832.3202407360077,[-0.699  0.913 -0.647  0.278  0.004],100,9.337944,-4.3160934
6.866455e-06,0.025289932,723693,3.5004058,161.24211,1.116625,-109.03904524512946,1.002276,42500,-672529700000000.0,-672529700000000.0,0.9396184,425,1.0005324,506.66476,18.1,1837.1505076885223,[-0.699  0.912 -0.647  0.279  0.004],100,12.212311,-4.7008667
-9.841919e-06,0.028984036,725386,2.647934,212.25836,1.0681235,-108.59175213526999,1.0016451,42600,-729389000000000.0,-729389000000000.0,0.90026855,426,1.0010613,544.74994,16.93,1841.4827659130096,[-0.699  0.912 -0.647  0.28   0.006],100,9.451752,-4.391632
-9.155274e-06,0.015827915,727035,2.7474425,82.390656,1.0466298,-108.35117885762067,1.0020473,42700,-672529700000000.0,-672529700000000.0,0.96330816,427,1.000272,560.2041,16.49,1845.0496723651886,[-0.699  0.911 -0.646  0.281  0.006],100,10.548576,-3.8907166
5.340576e-06,0.0074540796,728783,3.0293324,24.604725,1.0228045,-108.95174099413295,1.0020362,42800,-665738300000000.0,-665738300000000.0,0.9858208,428,1.000077,526.941,17.48,1849.6227893829346,[-0.699  0.91  -0.646  0.281  0.006],100,9.13372,-4.4638977
2.670288e-06,0.029239591,730421,2.9239147,235.9928,1.1178498,-108.18418418707164,1.0017893,42900,-759579660000000.0,-759579660000000.0,0.92532676,429,1.0008678,563.6291,16.38,1853.6733174324036,[-0.699  0.91  -0.646  0.281  0.006],100,10.404877,-4.272064
-3.6621093e-06,0.010520946,732234,3.1478887,43.135174,1.035825,-109.02242805440703,1.0021781,43000,-645769100000000.0,-645769100000000.0,0.97421855,430,1.0001228,505.62146,18.13,1858.4741740226746,[-0.7    0.909 -0.645  0.28   0.008],100,10.4646225,-4.752777
1.2969971e-06,0.014795736,733980,3.2596312,56.832375,1.0372839,-108.46061022996471,1.0019486,43100,-722029000000000.0,-722029000000000.0,0.96470463,431,1.0002488,525.25525,17.46,1863.059769153595,[-0.7    0.909 -0.645  0.28   0.008],100,9.41552,-4.8185043
5.41687e-06,0.044327922,735683,2.6779573,492.0164,1.1444767,-109.12494401198552,1.0021453,43200,-744332600000000.0,-744332600000000.0,0.91721576,432,1.0018353,543.8265,17.03,1867.1248753070831,[-0.7    0.909 -0.646  0.28   0.008],100,9.5041275,-3.4543839
5.9509275e-06,0.014903701,737372,2.904122,61.622677,1.0500296,-108.16355444537565,1.0020632,43300,-707529300000000.0,-707529300000000.0,0.9616417,433,1.0002208,544.14954,16.89,1871.1780502796173,[-0.7    0.91  -0.647  0.28   0.008],100,12.192894,-4.7472534
-4.348755e-06,0.008439502,739043,2.5375159,28.601408,1.0218033,-108.73776280745358,1.0019292,43400,-613796300000000.0,-613796300000000.0,0.97594833,434,1.0000609,553.782,16.71,1875.5158429145813,[-0.7    0.91  -0.647  0.28   0.008],100,6.6243057,-4.5223618
3.0517579e-06,0.012569657,740746,3.1347694,53.93389,1.0424944,-108.12959250504495,1.001935,43500,-672529700000000.0,-672529700000000.0,0.9716619,435,1.0001882,538.86426,17.03,1880.1246552467346,[-0.7    0.91  -0.647  0.281  0.007],100,10.841682,-4.85009
-3.0517577e-07,0.016525665,742432,3.2168207,85.92221,1.0459901,-108.45802372098764,1.0020705,43600,-751917800000000.0,-751917800000000.0,0.95323056,436,1.0003685,546.7106,16.86,1884.7982947826385,[-0.7    0.909 -0.647  0.282  0.008],100,9.394676,-4.0789566
5.0354006e-06,0.026670104,744126,2.9451842,184.01006,1.074997,-108.31820238791057,1.002135,43700,-751917800000000.0,-751917800000000.0,0.9117047,437,1.0007302,543.0631,16.94,1888.825930595398,[-0.7    0.91  -0.647  0.282  0.008],100,10.819412,-4.6110306
-1.0604858e-05,0.013135278,745837,2.908187,52.7338,1.0358506,-108.84512794781676,1.0020782,43800,-722029000000000.0,-722029000000000.0,0.970176,438,1.0001582,539.5124,17.11,1892.9214315414429,[-0.7    0.909 -0.647  0.282  0.008],100,8.660088,-4.45063
-6.8664554e-07,0.025817707,747530,2.7968817,187.92442,1.0921912,-108.68526425372454,1.0020022,43900,-686318800000000.0,-686318800000000.0,0.93259764,439,1.0006323,545.2935,16.93,1897.4264781475067,[-0.7    0.909 -0.647  0.282  0.008],100,9.553047,-4.0012054
-8.621216e-06,0.011886355,749163,2.5588107,44.992508,1.034529,-108.20900992792484,1.0019789,44000,-759579660000000.0,-759579660000000.0,0.97575426,440,1.0001569,565.7266,16.33,1901.247379541397,[-0.7    0.91  -0.648  0.281  0.008],100,7.571312,-4.1870956
2.2888183e-07,0.019087961,750863,2.777631,94.846634,1.0610939,-108.836480541489,1.001994,44100,-700388000000000.0,-700388000000000.0,0.9608253,441,1.0003401,543.4417,17.0,1906.1907522678375,[-0.7    0.909 -0.648  0.281  0.008],100,12.545303,-3.8068848
8.087158e-06,0.022388166,752579,2.9760683,121.40334,1.0696106,-108.63807868301636,1.0017335,44200,-659014950000000.0,-659014950000000.0,0.9448202,442,1.0006499,536.6778,17.16,1910.7458646297455,[-0.7    0.91  -0.648  0.282  0.009],100,11.10363,-4.5187073
5.41687e-06,0.01025689,754328,3.4723997,37.402416,1.0428874,-109.07114196276585,1.0020835,44300,-744332600000000.0,-744332600000000.0,0.96898574,443,1.0001073,527.1553,17.49,1914.9402675628662,[-0.7    0.91  -0.647  0.282  0.009],100,12.395271,-4.1705246
-7.171631e-06,0.017836416,755998,2.9862273,88.0159,1.044477,-108.41692150995021,1.0019114,44400,-751917800000000.0,-751917800000000.0,0.95636874,444,1.0002697,552.5063,16.7,1919.5157251358032,[-0.7    0.91  -0.648  0.283  0.01 ],100,11.604202,-3.941681
-5.340576e-07,0.018649738,757689,3.1662881,98.142365,1.0527073,-108.28489339746464,1.0021124,44500,-744332600000000.0,-744332600000000.0,0.95974165,445,1.0003932,544.0114,16.91,1923.5344140529633,[-0.7    0.909 -0.647  0.282  0.009],100,10.2669525,-4.2751923
3.6621093e-06,0.016585087,759403,3.095344,73.1293,1.0451263,-108.61250877601839,1.0018834,44600,-707529300000000.0,-707529300000000.0,0.94316775,446,1.0003427,537.25775,17.14,1928.0282454490662,[-0.7    0.909 -0.647  0.282  0.01 ],100,10.8962555,-4.2124557
-2.5177003e-06,0.02415131,761095,3.298811,148.99556,1.0989665,-108.05461003737864,1.0021038,44700,-686318800000000.0,-686318800000000.0,0.94484884,447,1.0003934,542.54407,16.92,1932.0861556529999,[-0.7    0.908 -0.646  0.283  0.008],100,9.746704,-4.8509674
2.1362305e-06,0.030819789,762748,2.677139,273.195,1.1246524,-108.5604417710708,1.0020503,44800,-767318860000000.0,-767318860000000.0,0.9292312,448,1.0008708,559.7664,16.53,1936.1551268100739,[-0.7    0.907 -0.646  0.283  0.009],100,10.707176,-3.9843674
-1.1444092e-06,0.014376713,764500,3.297279,57.58459,1.0408385,-108.31596588045223,1.0021148,44900,-679389600000000.0,-679389600000000.0,0.96670246,449,1.0001884,522.5162,17.52,1940.769454240799,[-0.7    0.906 -0.645  0.284  0.009],100,10.660164,-4.805855
-9.384155e-06,0.0124631645,766151,2.393297,44.53949,1.0314476,-108.54308546789017,1.0018687,45000,-722029000000000.0,-722029000000000.0,0.96386194,450,1.0001645,560.3956,16.51,1945.3262600898743,[-0.701  0.906 -0.645  0.284  0.008],100,7.328102,-3.8128586
-2.0599366e-06,0.010139272,767836,2.7814636,33.396217,1.032258,-107.9530727451595,1.0020654,45100,-672529700000000.0,-672529700000000.0,0.9775482,451,1.0001057,544.58856,16.85,1949.8823766708374,[-0.701  0.906 -0.645  0.283  0.008],100,11.759949,-4.596718
1.5258789e-06,0.047177352,769525,2.893653,555.6541,1.1076859,-108.67359653858053,1.0016736,45200,-751917800000000.0,-751917800000000.0,0.8794978,452,1.0026522,546.6101,16.89,1954.2991688251495,[-0.701  0.906 -0.645  0.283  0.008],100,9.873383,-4.073715
4.272461e-06,0.023652479,771184,2.7878118,151.82573,1.0569263,-108.02845797824315,1.0019128,45300,-744332600000000.0,-744332600000000.0,0.9383376,453,1.0007473,554.6632,16.59,1958.6465096473694,[-0.701  0.905 -0.643  0.285  0.007],100,10.046288,-3.908493
9.460449e-06,0.03334489,772884,2.9348698,270.73245,1.0918753,-108.61555229959154,1.0020212,45400,-672529700000000.0,-672529700000000.0,0.9298641,454,1.0012676,542.34204,17.0,1962.8524451255798,[-0.7    0.906 -0.644  0.286  0.005],100,10.4542465,-4.3195724
7.476807e-06,0.016753862,774657,3.690285,77.44248,1.0450219,-108.3344451962011,1.0021044,45500,-686318800000000.0,-686318800000000.0,0.95564675,455,1.0002364,515.51953,17.73,1967.7267546653748,[-0.701  0.904 -0.643  0.286  0.005],100,10.796303,-4.9264603
1.2969971e-06,0.018821739,776374,3.0038016,101.2994,1.0508742,-108.88109283808171,1.0020405,45600,-645769100000000.0,-645769100000000.0,0.9419171,456,1.0003314,537.5279,17.17,1972.0602781772614,[-0.701  0.904 -0.643  0.286  0.005],100,10.773224,-4.0640564
-7.095337e-06,0.017835973,778141,3.1903725,72.82692,1.0462382,-108.17414638873542,1.0019192,45700,-722029000000000.0,-722029000000000.0,0.9535155,457,1.0003817,516.7299,17.67,1976.3306014537811,[-0.701  0.903 -0.643  0.288  0.006],100,12.441551,-4.776634
-9.689331e-06,0.009919044,779814,2.7433245,33.193256,1.0269296,-108.20756148881142,1.0020303,45800,-736823250000000.0,-736823250000000.0,0.98139745,458,1.0000992,550.3131,16.73,1980.1288423538208,[-0.701  0.903 -0.642  0.288  0.006],100,9.612465,-4.12162
-4.8065185e-06,0.018904386,781474,2.958194,98.56573,1.055711,-108.28184591674467,1.0019546,45900,-744332600000000.0,-744332600000000.0,0.9462229,459,1.0003158,555.63904,16.6,1983.8934154510498,[-0.7    0.903 -0.642  0.288  0.006],100,10.5149,-3.9208832
1.2969971e-06,0.014380831,783185,3.0568867,56.849537,1.0409564,-108.35722091496876,1.0018308,46000,-714742750000000.0,-714742750000000.0,0.9488002,460,1.0003246,537.0626,17.11,1987.9818778038025,[-0.7    0.903 -0.643  0.288  0.006],100,11.174736,-4.7307663
6.1035157e-06,0.014479566,784900,3.0367184,65.90614,1.0473489,-108.6248100968564,1.002038,46100,-714742750000000.0,-714742750000000.0,0.9613575,461,1.0001726,536.9663,17.15,1991.7650027275085,[-0.7    0.903 -0.643  0.289  0.007],100,12.865585,-3.8729553
-2.3651123e-06,0.009832548,786557,2.8229768,36.987083,1.0237731,-108.4303301305874,1.0017797,46200,-759579660000000.0,-759579660000000.0,0.96178657,462,1.000092,557.52997,16.57,1995.8874497413635,[-0.7    0.903 -0.643  0.289  0.007],100,10.972664,-3.8655853
4.653931e-06,0.024902517,788357,3.495281,137.32605,1.0703773,-108.50650864312523,1.0019622,46300,-686318800000000.0,-686318800000000.0,0.9461377,463,1.0007124,507.3771,18.0,2000.9003870487213,[-0.7    0.902 -0.643  0.289  0.005],100,11.7104645,-4.9831085
-1.0681152e-06,0.008650633,790015,2.3637018,29.573528,1.0403162,-108.51086753629532,1.001955,46400,-722029000000000.0,-722029000000000.0,0.9826122,464,1.0000595,557.5582,16.58,2004.6097424030304,[-0.7    0.902 -0.642  0.289  0.005],100,7.0316544,-4.970604
-1.7547608e-06,0.019958809,791709,2.8007464,111.876236,1.0652556,-108.98857352626803,1.0019925,46500,-620063000000000.0,-620063000000000.0,0.9304534,465,1.00043,546.4117,16.94,2008.6811952590942,[-0.701  0.901 -0.642  0.289  0.006],100,12.016075,-3.4813004
9.07898e-06,0.0140208,793397,2.6598625,59.08175,1.0368696,-108.3343482998624,1.0019988,46600,-744332600000000.0,-744332600000000.0,0.9696052,466,1.0002465,545.3765,16.88,2013.026484489441,[-0.701  0.9   -0.642  0.29   0.006],100,9.309929,-4.0172195
2.822876e-06,0.014910882,795124,3.1080854,62.706482,1.0530779,-108.55918701553603,1.0020984,46700,-665738300000000.0,-665738300000000.0,0.96836597,467,1.0002754,532.39276,17.27,2017.2451651096344,[-0.701  0.901 -0.643  0.29   0.006],100,8.280655,-4.6045837
7.476807e-06,0.02096069,796853,3.0602925,109.544754,1.0729798,-108.73704307132104,1.0019444,46800,-659014950000000.0,-659014950000000.0,0.9429723,468,1.000618,532.5012,17.29,2021.9329597949982,[-0.701  0.9   -0.642  0.29   0.005],100,10.394981,-4.21241
5.340576e-07,0.014606396,798516,2.656419,62.814594,1.0477716,-108.44944655659104,1.0019107,46900,-722029000000000.0,-722029000000000.0,0.94417036,469,1.0002131,555.3378,16.63,2026.4676575660706,[-0.7    0.901 -0.642  0.288  0.006],100,7.7112274,-3.9028397
-5.4931643e-06,0.017966533,800313,3.3891737,82.14724,1.0798587,-109.36646370147717,1.0022452,47000,-620063000000000.0,-620063000000000.0,0.9630005,470,1.0002419,512.42596,17.97,2030.5921342372894,[-0.7    0.901 -0.641  0.289  0.006],100,10.857208,-4.6515656
-5.340576e-06,0.010347853,801904,2.4963021,42.986996,1.0459001,-108.00172691975213,1.0018467,47100,-729389000000000.0,-729389000000000.0,0.97764975,471,1.0001388,581.63904,15.91,2034.9387247562408,[-0.7    0.9   -0.641  0.289  0.007],100,10.924721,-3.925972
-8.239746e-06,0.009865619,803608,3.1147473,43.4703,1.0336512,-108.93761231789877,1.0019577,47200,-686318800000000.0,-686318800000000.0,0.97880065,472,1.0001049,542.5056,17.04,2038.8360705375671,[-0.7    0.9   -0.641  0.29   0.007],100,10.83857,-3.8144302
-2.822876e-06,0.01267875,805271,2.6007009,49.30688,1.0333167,-108.23500950586181,1.0019612,47300,-632786900000000.0,-632786900000000.0,0.9607858,473,1.000187,554.25,16.63,2043.0716304779053,[-0.7    0.9   -0.641  0.29   0.007],100,6.281456,-4.226776
-4.196167e-06,0.01718574,806961,2.912159,87.37924,1.0485837,-108.32744127234214,1.0019231,47400,-714742750000000.0,-714742750000000.0,0.94282997,474,1.0003345,544.58813,16.9,2047.0622000694275,[-0.7    0.9   -0.641  0.29   0.007],100,8.365601,-4.3484955
-6.942749e-06,0.012507368,808697,3.6037045,58.73064,1.0417463,-108.81719452202795,1.0020584,47500,-700388000000000.0,-700388000000000.0,0.9702799,475,1.0002244,530.46466,17.36,2051.581331729889,[-0.7    0.901 -0.642  0.29   0.007],100,13.231583,-4.8073807
-9.307862e-06,0.009010825,810393,3.0900578,31.822193,1.0335813,-108.71466625853893,1.0019181,47600,-672529700000000.0,-672529700000000.0,0.9827364,476,1.0000885,544.32074,16.96,2056.0679745674133,[-0.7    0.9   -0.641  0.29   0.007],100,9.638298,-4.1226196
-8.392334e-07,0.020271426,812141,3.0855284,103.91605,1.0572852,-109.18176183416483,1.0021333,47700,-595369840000000.0,-595369840000000.0,0.9540054,477,1.0004765,528.0443,17.48,2060.0913898944855,[-0.7    0.9   -0.641  0.29   0.008],100,11.93766,-4.5080643
4.5776366e-07,0.018589633,813859,3.2741008,101.88395,1.0560712,-108.574959734155,1.0020831,47800,-751917800000000.0,-751917800000000.0,0.9491388,478,1.0003239,535.6786,17.18,2064.252844810486,[-0.699  0.901 -0.642  0.29   0.008],100,13.676453,-4.485611
7.93457e-06,0.01401727,815574,2.832878,57.162968,1.040161,-109.33791345517403,1.0020328,47900,-722029000000000.0,-722029000000000.0,0.9628921,479,1.0002656,540.478,17.15,2068.7432527542114,[-0.698  0.899 -0.642  0.289  0.01 ],100,7.0483932,-3.7363129
-1.9073486e-06,0.009537363,817283,2.9917195,31.682447,1.0365908,-108.26321908611888,1.0020586,48000,-736823250000000.0,-736823250000000.0,0.97726214,480,1.0001141,537.3564,17.09,2072.7962851524353,[-0.698  0.899 -0.641  0.289  0.01 ],100,12.5514145,-4.3285675
-5.645752e-06,0.011305791,819039,3.2223694,45.97528,1.0376682,-108.45304524602068,1.0020534,48100,-645769100000000.0,-645769100000000.0,0.9621573,481,1.0001273,521.80316,17.56,2077.325030565262,[-0.698  0.9   -0.641  0.29   0.01 ],100,10.076172,-4.3903503
-4.119873e-06,0.010990935,820774,2.9969046,33.15232,1.035263,-108.56714643998157,1.0020614,48200,-652358700000000.0,-652358700000000.0,0.9710401,482,1.0001131,529.62415,17.35,2081.882130384445,[-0.698  0.9   -0.641  0.289  0.011],100,8.919716,-5.018959
-4.5013426e-06,0.017041089,822471,2.816722,84.1183,1.0502667,-108.21266009790129,1.0021131,48300,-679389600000000.0,-679389600000000.0,0.9493723,483,1.0003295,541.4557,16.97,2085.8927285671234,[-0.697  0.9   -0.641  0.289  0.011],100,10.105446,-4.2354965
1.1444092e-06,0.009661253,824218,3.2260747,36.713993,1.0331814,-108.794704537382,1.0020331,48400,-679389600000000.0,-679389600000000.0,0.9808286,484,1.0000926,526.5263,17.47,2090.4337203502655,[-0.697  0.9   -0.641  0.289  0.011],100,10.627487,-4.5811768
6.713867e-06,0.053385597,825927,3.005771,687.02014,1.1505051,-108.59129248941527,1.0022348,48500,-759579660000000.0,-759579660000000.0,0.8767586,485,1.0028636,538.9904,17.09,2094.861355304718,[-0.698  0.899 -0.641  0.289  0.012],100,11.166023,-4.2726974
-8.087158e-06,0.022542693,827662,2.890608,117.306046,1.0543257,-109.15555450449108,1.0021588,48600,-639245350000000.0,-639245350000000.0,0.91516614,486,1.0004802,532.4892,17.35,2098.9909584522247,[-0.699  0.898 -0.64   0.29   0.013],100,9.98999,-3.9945526
-1.2359619e-05,0.050431512,829352,2.7987788,685.80255,1.1834202,-108.70338681685566,1.002173,48700,-729389000000000.0,-729389000000000.0,0.8524072,487,1.0021551,546.5901,16.9,2102.8520953655243,[-0.7    0.896 -0.639  0.29   0.012],100,7.5566635,-4.3488846
-6.1798096e-06,0.010208947,831073,3.084581,41.13642,1.0565964,-108.5272588807528,1.0019652,48800,-665738300000000.0,-665738300000000.0,0.97498804,488,1.0001247,534.3535,17.21,2107.038359642029,[-0.701  0.899 -0.639  0.288  0.011],100,12.46505,-4.34079
-2.2888185e-06,0.031189218,832756,2.9329994,239.55588,1.0921391,-108.38171446666614,1.0019678,48900,-759579660000000.0,-759579660000000.0,0.92153394,489,1.0009824,547.46643,16.83,2111.0313787460327,[-0.702  0.899 -0.64   0.287  0.011],100,10.377953,-3.960373
1.2207031e-06,0.014519821,834519,2.7687228,60.846626,1.0405376,-109.0120216359319,1.0020233,49000,-700388000000000.0,-700388000000000.0,0.96381843,490,1.0002468,522.07886,17.63,2115.237145423889,[-0.702  0.9   -0.641  0.287  0.011],100,8.676643,-4.5887833
-4.653931e-06,0.017166924,836194,2.7485816,88.06078,1.0355477,-108.29097282853222,1.0020378,49100,-700388000000000.0,-700388000000000.0,0.95266664,491,1.0003918,549.9576,16.75,2119.4078028202057,[-0.702  0.899 -0.64   0.288  0.011],100,8.886147,-4.4010468
