BatchSize,MaxNormIw,VarDiscRet,AvgVanillaIw,MinVanillaIw,J,MinNormIw,AvgNormIw,VanillaAvgRet,AvgEpLen,AvgDiscRet,VarVanillaIw,EpsThisIter,eRenyi2,Bound,MaxVanillaIw,VarRet,IterType,Delta,ESSClassic,VarNormIw,AvgRet,VarJ,ESSRenyi
400,0.00333333,484.69165635,1.0,1.0,107.642,0.00333333,0.00333333,110.626350412,500.0,110.626350412,,100,1.0,97.8008,1.0,484.69165635,2,0.5,299.999969474,5.43914e-20,110.626350412,20.9163,400.0
400,0.00524122,394.350004328,1.00533,0.36213,107.514,0.000900527,0.0025,104.896284497,500.0,104.896284497,0.075027,100,1.07371,98.6825,2.10766,394.350004328,1,0.5,372.422541618,4.63962e-07,104.896284497,21.0016,372.538966814
400,0.01,519.126602482,1.0,1.0,104.301,0.01,0.01,104.300891371,500.0,104.300891371,,100,1.0,87.6058,1.0,519.126602482,2,0.5,100.0,3.50449e-18,104.300891371,22.6701,400.0
400,0.005,542.801469937,1.0,1.0,103.451,0.005,0.005,102.600908127,500.0,102.600908127,,100,1.0,91.4152,1.0,542.801469937,2,0.5,200.000000102,2.1793e-19,102.600908127,22.9429,400.0
400,0.00333333,466.805895921,1.0,1.0,102.983,0.00333333,0.00333333,102.047883181,500.0,102.047883181,,100,1.0,93.1561,1.0,466.805895921,2,0.5,299.999969474,5.43914e-20,102.047883181,22.4811,400.0
400,0.0163928,500.426055708,1.01711,0.247984,105.223,0.000609527,0.0025,104.833085896,500.0,104.833085896,0.302144,100,1.27812,95.5448,6.66934,500.426055708,1,0.5,309.757820554,1.82538e-06,104.833085896,32.6402,312.960174899
400,0.01,544.862058988,1.0,1.0,106.218,0.01,0.01,106.217900223,500.0,106.217900223,,100,1.0,87.4056,1.0,544.862058988,2,0.5,100.0,3.50449e-18,106.217900223,23.2253,400.0
400,0.005,451.591482413,1.0,1.0,107.151,0.005,0.005,108.083612609,500.0,108.083612609,,100,1.0,93.8485,1.0,451.591482413,2,0.5,200.000000102,2.1793e-19,108.083612609,22.2287,400.0
400,0.00333333,377.057811192,1.0,1.0,106.457,0.00333333,0.00333333,105.069666238,500.0,105.069666238,,100,1.0,95.5958,1.0,377.057811192,2,0.5,299.999969474,5.43914e-20,105.069666238,21.3261,400.0
400,0.00457056,491.256475437,0.989186,0.251427,105.897,0.000635439,0.0025,101.610716476,500.0,101.610716476,0.0464957,100,1.06379,96.1957,1.80845,491.256475437,1,0.5,381.898305953,2.96986e-07,101.610716476,22.9045,376.014749934
400,0.01,482.974757448,1.0,1.0,102.621,0.01,0.01,102.620913093,500.0,102.620913093,,100,1.0,87.4821,1.0,482.974757448,2,0.5,100.0,3.50449e-18,102.620913093,21.8665,400.0
400,0.005,444.903060476,1.0,1.0,105.633,0.005,0.005,108.644401913,500.0,108.644401913,,100,1.0,93.4558,1.0,444.903060476,2,0.5,200.000000102,2.1793e-19,108.644401913,21.6419,400.0
400,0.00333333,545.873724131,1.0,1.0,105.298,0.00333333,0.00333333,104.628907267,500.0,104.628907267,,100,1.0,95.3557,1.0,545.873724131,2,0.5,299.999969474,5.43914e-20,104.628907267,22.1948,400.0
400,0.00592987,481.075787381,1.01055,0.0216791,106.583,5.36319e-05,0.0025,103.509300154,500.0,103.509300154,0.226139,100,1.22187,97.0654,2.39698,481.075787381,1,0.5,327.630863852,1.384e-06,103.509300154,23.745,327.366699838
400,0.01,364.703332699,1.0,1.0,105.538,0.01,0.01,105.537679417,500.0,105.537679417,,100,1.0,90.5859,1.0,364.703332699,2,0.5,100.0,3.50449e-18,105.537679417,19.0015,400.0
400,0.005,410.554599082,1.0,1.0,104.663,0.005,0.005,103.787381924,500.0,103.787381924,,100,1.0,92.7746,1.0,410.554599082,2,0.5,200.000000102,2.1793e-19,103.787381924,19.6091,400.0
400,0.00333333,394.785420709,1.0,1.0,104.062,0.00333333,0.00333333,102.859612013,500.0,102.859612013,,100,1.0,94.3551,1.0,394.785420709,2,0.5,299.999969474,5.43914e-20,102.859612013,19.6811,400.0
400,0.00807882,459.866999789,1.01157,0.00129722,108.201,3.20595e-06,0.0025,104.168075646,500.0,104.168075646,0.708219,100,1.69443,97.2587,3.26892,459.866999789,1,0.5,236.633365012,4.32568e-06,104.168075646,27.8171,236.067155225
400,0.01,740.065907548,1.0,1.0,105.694,0.01,0.01,105.693974486,500.0,105.693974486,,100,1.0,86.525,1.0,740.065907548,2,0.5,100.0,3.50449e-18,105.693974486,27.0678,400.0
400,0.005,496.621441823,1.0,1.0,105.163,0.005,0.005,104.632860305,500.0,104.632860305,,100,1.0,91.6089,1.0,496.621441823,2,0.5,200.000000102,2.1793e-19,104.632860305,24.7476,400.0
400,0.00333333,386.358586159,1.0,1.0,104.857,0.00333333,0.00333333,104.245589902,500.0,104.245589902,,100,1.0,93.7903,1.0,386.358586159,2,0.5,299.999969474,5.43914e-20,104.245589902,23.1512,400.0
400,0.00749943,426.72091551,1.00712,0.169135,106.603,0.000419851,0.0025,107.48955303,500.0,107.48955303,0.128486,100,1.12139,96.4538,3.02112,426.72091551,1,0.5,355.126241054,7.91729e-07,107.48955303,24.3712,356.698768505
400,0.01,399.128483493,1.0,1.0,105.435,0.01,0.01,105.434915823,500.0,105.434915823,,100,1.0,88.652,1.0,399.128483493,2,0.5,100.0,3.50449e-18,105.434915823,19.8781,400.0
400,0.005,499.824194183,1.0,1.0,104.669,0.005,0.005,103.902391469,500.0,103.902391469,,100,1.0,92.8014,1.0,499.824194183,2,0.5,200.000000102,2.1793e-19,103.902391469,21.1085,400.0
400,0.00333333,525.761106641,1.0,1.0,104.536,0.00333333,0.00333333,104.269272767,500.0,104.269272767,,100,1.0,94.8459,1.0,525.761106641,2,0.5,299.999969474,5.43914e-20,104.269272767,21.6929,400.0
400,0.0192263,466.832863204,0.996763,0.461436,106.27,0.00115734,0.0025,104.709258418,500.0,104.709258418,0.325157,100,1.21522,97.0193,7.66561,466.832863204,1,0.5,301.556017285,2.04545e-06,104.709258418,23.3978,329.158739207
400,0.01,558.522839759,1.0,1.0,105.681,0.01,0.01,105.680498876,500.0,105.680498876,,100,1.0,88.7697,1.0,558.522839759,2,0.5,100.0,3.50449e-18,105.680498876,23.5146,400.0
400,0.005,421.229339479,1.0,1.0,106.355,0.005,0.005,107.029736751,500.0,107.029736751,,100,1.0,94.3974,1.0,421.229339479,2,0.5,200.000000102,2.1793e-19,107.029736751,22.0325,400.0
400,0.00333333,452.5536326,1.0,1.0,107.019,0.00333333,0.00333333,108.34603975,500.0,108.34603975,,100,1.0,97.2553,1.0,452.5536326,2,0.5,299.999969474,5.43914e-20,108.34603975,21.768,400.0
400,0.00410934,508.95209159,1.00708,0.150311,107.304,0.000373135,0.0025,104.667882721,500.0,104.667882721,0.115941,100,1.12021,98.355,1.65537,508.95209159,1,0.5,359.056285906,7.14483e-07,104.667882721,22.6848,357.076914956
400,0.01,371.176300699,1.0,1.0,103.184,0.01,0.01,103.183765294,500.0,103.183765294,,100,1.0,88.7171,1.0,371.176300699,2,0.5,100.0,3.50449e-18,103.183765294,19.1694,400.0
400,0.005,474.742319608,1.0,1.0,104.22,0.005,0.005,105.255781981,500.0,105.255781981,,100,1.0,93.4507,1.0,474.742319608,2,0.5,200.000000102,2.1793e-19,105.255781981,20.4891,400.0
400,0.00333333,515.686644243,1.0,1.0,104.688,0.00333333,0.00333333,105.625456947,500.0,105.625456947,,100,1.0,94.988,1.0,515.686644243,2,0.5,299.999969474,5.43914e-20,105.625456947,21.2246,400.0
400,0.0119653,411.466395649,0.997115,0.00791432,105.26,1.9843e-05,0.0025,102.65132311,500.0,102.65132311,0.180743,100,1.14399,96.2743,4.77229,411.466395649,1,0.5,338.599712981,1.13619e-06,102.65132311,21.7893,349.653430324
400,0.01,373.492150579,1.0,1.0,106.924,0.01,0.01,106.923716334,500.0,106.923716334,,100,1.0,92.5649,1.0,373.492150579,2,0.5,100.0,3.50449e-18,106.923716334,19.2291,400.0
400,0.005,582.74673079,1.0,1.0,105.195,0.005,0.005,103.465291774,500.0,103.465291774,,100,1.0,93.0065,1.0,582.74673079,2,0.5,200.000000102,2.1793e-19,103.465291774,21.825,400.0
400,0.00333333,575.894532144,1.0,1.0,106.091,0.00333333,0.00333333,107.882554002,500.0,107.882554002,,100,1.0,95.9787,1.0,575.894532144,2,0.5,299.999969474,5.43914e-20,107.882554002,22.5655,400.0
400,0.00896889,398.325945775,1.0011,0.046314,108.234,0.000115658,0.0025,107.002891114,500.0,107.002891114,0.258117,100,1.25583,98.4205,3.5915,398.325945775,1,0.5,318.241654333,1.60969e-06,107.002891114,26.1623,318.515161692
400,0.01,515.278069235,1.0,1.0,103.479,0.01,0.01,103.478728176,500.0,103.478728176,,100,1.0,87.4188,1.0,515.278069235,2,0.5,100.0,3.50449e-18,103.478728176,22.586,400.0
400,0.005,526.957465549,1.0,1.0,103.067,0.005,0.005,102.655555192,500.0,102.655555192,,100,1.0,90.9269,1.0,526.957465549,2,0.5,200.000000102,2.1793e-19,102.655555192,22.7173,400.0
400,0.00333333,536.137871586,1.0,1.0,104.427,0.00333333,0.00333333,107.148048578,500.0,107.148048578,,100,1.0,94.515,1.0,536.137871586,2,0.5,299.999969474,5.43914e-20,107.148048578,22.9058,400.0
400,0.0303517,567.191167303,1.07371,0.441759,106.7,0.00102858,0.0025,104.408574911,500.0,104.408574911,1.11755,100,1.2842,96.9721,13.0355,567.191167303,1,0.5,203.3592686,6.05866e-06,104.408574911,30.5733,311.476788854
400,0.01,402.5736582,1.0,1.0,105.857,0.01,0.01,105.856669986,500.0,105.856669986,,100,1.0,90.663,1.0,402.5736582,2,0.5,100.0,3.50449e-18,105.856669986,19.9637,400.0
400,0.005,470.88286925,1.0,1.0,104.181,0.005,0.005,102.505696716,500.0,102.505696716,,100,1.0,93.1292,1.0,470.88286925,2,0.5,200.000000102,2.1793e-19,102.505696716,20.8607,400.0
400,0.00333333,478.376162479,1.0,1.0,104.11,0.00333333,0.00333333,103.96771866,500.0,103.96771866,,100,1.0,94.6988,1.0,478.376162479,2,0.5,299.999969474,5.43914e-20,103.96771866,21.1657,400.0
400,0.0078274,561.671708983,0.984883,0.0624913,106.079,0.000158626,0.0025,105.331758636,500.0,105.331758636,0.156117,100,1.18723,96.8317,3.08363,561.671708983,1,0.5,344.66620515,1.00591e-06,105.331758636,22.5886,336.917866759
400,0.01,522.331201414,1.0,1.0,101.614,0.01,0.01,101.613622235,500.0,101.613622235,,100,1.0,87.4023,1.0,522.331201414,2,0.5,100.0,3.50449e-18,101.613622235,22.74,400.0
400,0.005,451.692857961,1.0,1.0,103.553,0.005,0.005,105.492173006,500.0,105.492173006,,100,1.0,93.3698,1.0,451.692857961,2,0.5,200.000000102,2.1793e-19,105.492173006,22.0432,400.0
400,0.00333333,436.439938736,1.0,1.0,103.025,0.00333333,0.00333333,101.968036389,500.0,101.968036389,,100,1.0,94.2862,1.0,436.439938736,2,0.5,299.999969474,5.43914e-20,101.968036389,21.6453,400.0
400,0.0088652,425.966579374,1.03404,0.236813,104.884,0.000572541,0.0025,103.600257197,500.0,103.600257197,0.202046,100,1.23278,95.4121,3.66679,425.966579374,1,0.5,336.561607175,1.18101e-06,103.600257197,22.9594,324.471000814
400,0.01,453.985471207,1.0,1.0,100.591,0.01,0.01,100.590626352,500.0,100.590626352,,100,1.0,85.4695,1.0,453.985471207,2,0.5,100.0,3.50449e-18,100.590626352,21.2001,400.0
400,0.005,501.301734019,1.0,1.0,101.752,0.005,0.005,102.913658493,500.0,102.913658493,,100,1.0,90.2911,1.0,501.301734019,2,0.5,200.000000102,2.1793e-19,102.913658493,21.7765,400.0
400,0.00333333,506.454605932,1.0,1.0,103.324,0.00333333,0.00333333,106.466316216,500.0,106.466316216,,100,1.0,93.6901,1.0,506.454605932,2,0.5,299.999969474,5.43914e-20,106.466316216,22.0955,400.0
400,0.999547,502.93131393,1.22317e-13,,121.97,,0.0025,107.194242146,500.0,107.194242146,5.97913e-24,100,1.00044,113.625,4.89046e-11,502.93131393,1,0.5,1.00090657536,0.00249773,107.194242146,0.555174,399.823790961
400,0.01,3245.03466311,1.0,1.0,9.85657,0.01,0.01,9.85657406289,500.0,9.85657406289,,100,1.0,-6.17454,1.0,3245.03466311,2,0.5,100.0,3.50449e-18,9.85657406289,56.6797,400.0
400,0.005,3383.94665513,1.0,1.0,12.507,0.005,0.005,15.1574869386,500.0,15.1574869386,,100,1.0,0.43378,1.0,3383.94665513,2,0.5,200.000000102,2.1793e-19,15.1574869386,57.3443,400.0
400,0.00333333,3309.39249934,1.0,1.0,8.71531,0.00333333,0.00333333,1.13187028528,500.0,1.13187028528,,100,1.0,-1.14246,1.0,3309.39249934,2,0.5,299.999969474,5.43914e-20,1.13187028528,57.5595,400.0
500,nan,2957.95239594,inf,2.0448e+10,nan,nan,nan,107.194242146,500.0,23.8108990924,nan,100,1.20478e-13,nan,inf,502.93131393,,0.5,nan,nan,107.194242146,nan,4.15012517788e+15
500,0.00597376,443.027382105,1.02372,0.255708,105.444,0.000499568,0.002,106.042343133,500.0,106.042343133,0.113782,100,1.10575,97.5969,3.05772,443.027382105,1,0.5,451.119301731,4.34285e-07,106.042343133,22.5039,452.181352763
500,0.01,429.794299825,1.0,1.0,106.196,0.01,0.01,106.195584119,500.0,106.195584119,,100,1.0,91.59,1.0,429.794299825,2,0.5,100.0,3.50449e-18,106.195584119,20.6276,500.0
500,0.005,409.522747031,1.0,1.0,105.476,0.005,0.005,104.755577911,500.0,104.755577911,,100,1.0,95.1479,1.0,409.522747031,2,0.5,200.000000102,2.1793e-19,104.755577911,20.3956,500.0
500,0.00333333,512.672888277,1.0,1.0,105.44,0.00333333,0.00333333,105.369243314,500.0,105.369243314,,100,1.0,96.0712,1.0,512.672888277,2,0.5,299.999969474,5.43914e-20,105.369243314,21.1307,500.0
500,0.0025,528.502877926,1.0,1.0,105.006,0.0025,0.0025,103.703115385,500.0,103.703115385,,100,1.0,96.8921,1.0,528.502877926,2,0.5,400.0,5.4346e-20,103.703115385,21.5928,500.0
500,0.0093246,566.964397307,0.997273,0.189873,106.181,0.000380784,0.002,104.874742353,500.0,104.874742353,0.206643,100,1.19368,97.9338,4.64959,566.964397307,1,0.5,414.126774966,8.31098e-07,104.874742353,24.1645,418.873340345
500,0.01,396.7510115,1.0,1.0,105.491,0.01,0.01,105.490960155,500.0,105.490960155,,100,1.0,91.0515,1.0,396.7510115,2,0.5,100.0,3.50449e-18,105.490960155,19.8188,500.0
500,0.005,447.4966706,1.0,1.0,107.704,0.005,0.005,109.916557089,500.0,109.916557089,,100,1.0,94.8764,1.0,447.4966706,2,0.5,200.000000102,2.1793e-19,109.916557089,20.5621,500.0
500,0.00333333,471.493514724,1.0,1.0,107.899,0.00333333,0.00333333,108.289810787,500.0,108.289810787,,100,1.0,97.4256,1.0,471.493514724,2,0.5,299.999969474,5.43914e-20,108.289810787,20.9173,500.0
500,0.0025,387.226131406,1.0,1.0,107.993,0.0025,0.0025,108.272737839,500.0,108.272737839,,100,1.0,98.9222,1.0,387.226131406,2,0.5,400.0,5.4346e-20,108.272737839,20.5917,500.0
500,0.00412859,367.88619253,1.01818,0.143261,108.452,0.000281406,0.002,103.788139373,500.0,103.788139373,0.178547,100,1.17706,99.6505,2.10183,367.88619253,1,0.5,426.664058183,6.88909e-07,103.788139373,22.2029,424.787135696
500,0.01,443.843489702,1.0,1.0,105.327,0.01,0.01,105.326739124,500.0,105.326739124,,100,1.0,88.8041,1.0,443.843489702,2,0.5,100.0,3.50449e-18,105.326739124,20.962,500.0
500,0.005,538.869834818,1.0,1.0,104.972,0.005,0.005,104.617278777,500.0,104.617278777,,100,1.0,92.7469,1.0,538.869834818,2,0.5,200.000000102,2.1793e-19,104.617278777,22.0583,500.0
500,0.00333333,547.175763091,1.0,1.0,103.879,0.00333333,0.00333333,101.692744698,500.0,101.692744698,,100,1.0,93.8972,1.0,547.175763091,2,0.5,299.999969474,5.43914e-20,101.692744698,22.5241,500.0
500,0.0025,441.098901456,1.0,1.0,105.327,0.0025,0.0025,109.671143283,500.0,109.671143283,,100,1.0,96.6825,1.0,441.098901456,2,0.5,400.0,5.4346e-20,109.671143283,22.2703,500.0
500,0.00397184,517.436949533,1.01061,0.200137,105.775,0.000396069,0.002,105.014520486,500.0,105.014520486,0.0745948,100,1.08109,97.7363,2.007,517.436949533,1,0.5,466.030908176,2.92145e-07,105.014520486,23.332,462.495838776
500,0.01,486.142734509,1.0,1.0,105.78,0.01,0.01,105.77988007,500.0,105.77988007,,100,1.0,89.3758,1.0,486.142734509,2,0.5,100.0,3.50449e-18,105.77988007,21.9381,500.0
500,0.005,527.347431259,1.0,1.0,106.818,0.005,0.005,107.855596579,500.0,107.855596579,,100,1.0,94.9943,1.0,527.347431259,2,0.5,200.000000102,2.1793e-19,107.855596579,22.4222,500.0
500,0.00333333,612.076522978,1.0,1.0,107.171,0.00333333,0.00333333,107.878793268,500.0,107.878793268,,100,1.0,97.3318,1.0,612.076522978,2,0.5,299.999969474,5.43914e-20,107.878793268,23.182,500.0
500,0.0025,484.840434398,1.0,1.0,106.079,0.0025,0.0025,102.803379349,500.0,102.803379349,,100,1.0,97.558,1.0,484.840434398,2,0.5,400.0,5.4346e-20,102.803379349,22.9484,500.0
500,0.0037203,486.276249363,0.997832,0.140129,106.732,0.000280867,0.002,107.105800714,500.0,107.105800714,0.0425246,100,1.04858,98.9268,1.85612,486.276249363,1,0.5,479.559290077,1.70839e-07,107.105800714,22.867,476.834719965
500,0.01,628.051058381,1.0,1.0,104.41,0.01,0.01,104.409697422,500.0,104.409697422,,100,1.0,87.683,1.0,628.051058381,2,0.5,100.0,3.50449e-18,104.409697422,24.9353,500.0
500,0.005,450.658997016,1.0,1.0,105.855,0.005,0.005,107.299357192,500.0,107.299357192,,100,1.0,94.0269,1.0,450.658997016,2,0.5,200.000000102,2.1793e-19,107.299357192,23.1527,500.0
500,0.00333333,575.911647376,1.0,1.0,105.162,0.00333333,0.00333333,103.776122914,500.0,103.776122914,,100,1.0,95.1772,1.0,575.911647376,2,0.5,299.999969474,5.43914e-20,103.776122914,23.4174,500.0
500,0.0025,429.862277329,1.0,1.0,103.873,0.0025,0.0025,100.007891848,500.0,100.007891848,,100,1.0,95.2264,1.0,429.862277329,2,0.5,400.0,5.4346e-20,100.007891848,22.8616,500.0
500,0.00747781,452.647885571,1.00483,0.592484,104.88,0.00117927,0.002,107.464182926,500.0,107.464182926,0.0535941,100,1.04429,96.977,3.75695,452.647885571,1,0.5,474.845011731,2.12321e-07,107.464182926,22.7215,478.792644159
500,0.01,529.914742935,1.0,1.0,103.627,0.01,0.01,103.626780671,500.0,103.626780671,,100,1.0,87.6329,1.0,529.914742935,2,0.5,100.0,3.50449e-18,103.626780671,22.9045,500.0
500,0.005,445.919666652,1.0,1.0,107.757,0.005,0.005,111.886307518,500.0,111.886307518,,100,1.0,95.6323,1.0,445.919666652,2,0.5,200.000000102,2.1793e-19,111.886307518,22.3628,500.0
500,0.00333333,539.867843107,1.0,1.0,107.456,0.00333333,0.00333333,106.853884037,500.0,106.853884037,,100,1.0,97.5563,1.0,539.867843107,2,0.5,299.999969474,5.43914e-20,106.853884037,22.6215,500.0
500,0.0025,313.957162322,1.0,1.0,108.041,0.0025,0.0025,109.797565192,500.0,109.797565192,,100,1.0,99.468,1.0,313.957162322,2,0.5,400.0,5.4346e-20,109.797565192,21.5066,500.0
500,0.00880943,496.027837659,0.990355,0.00985198,111.043,1.98959e-05,0.002,108.65088045,500.0,108.65088045,0.486414,100,1.47614,101.727,4.36223,496.027837659,1,0.5,334.461016188,1.98374e-06,108.65088045,26.8885,338.721992956
500,0.01,410.926411635,1.0,1.0,100.706,0.01,0.01,100.705917718,500.0,100.705917718,,100,1.0,86.1278,1.0,410.926411635,2,0.5,100.0,3.50449e-18,100.705917718,20.1697,500.0
500,0.005,355.958688972,1.0,1.0,105.145,0.005,0.005,109.584120478,500.0,109.584120478,,100,1.0,94.1105,1.0,355.958688972,2,0.5,200.000000102,2.1793e-19,109.584120478,19.9828,500.0
500,0.00333333,443.38552346,1.0,1.0,105.882,0.00333333,0.00333333,107.354583301,500.0,107.354583301,,100,1.0,94.8465,1.0,443.38552346,2,0.5,299.999969474,5.43914e-20,107.354583301,20.3374,500.0
500,0.0025,459.398673427,1.0,1.0,105.778,0.0025,0.0025,105.465418063,500.0,105.465418063,,100,1.0,96.2209,1.0,459.398673427,2,0.5,400.0,5.4346e-20,105.465418063,20.5899,500.0
500,0.00421737,582.639514735,1.00442,0.613998,105.124,0.00122259,0.002,101.184624348,500.0,101.184624348,0.0373903,100,1.03527,96.4265,2.11801,582.639514735,1,0.5,482.165821057,1.48248e-07,101.184624348,22.475,482.964917917
500,0.01,488.207793487,1.0,1.0,104.989,0.01,0.01,104.989084301,500.0,104.989084301,,100,1.0,87.639,1.0,488.207793487,2,0.5,100.0,3.50449e-18,104.989084301,21.9847,500.0
500,0.005,430.9344147,1.0,1.0,105.423,0.005,0.005,105.856454515,500.0,105.856454515,,100,1.0,93.1544,1.0,430.9344147,2,0.5,200.000000102,2.1793e-19,105.856454515,21.3346,500.0
500,0.00333333,444.042065485,1.0,1.0,105.99,0.00333333,0.00333333,107.123681626,500.0,107.123681626,,100,1.0,95.9726,1.0,444.042065485,2,0.5,299.999969474,5.43914e-20,107.123681626,21.2278,500.0
500,0.0025,589.704181366,1.0,1.0,105.851,0.0025,0.0025,105.436358104,500.0,105.436358104,,100,1.0,97.1763,1.0,589.704181366,2,0.5,400.0,5.4346e-20,105.436358104,21.9994,500.0
500,0.00398135,462.175470421,1.0003,0.0480062,105.582,9.59839e-05,0.002,102.315503135,500.0,102.315503135,0.0553282,100,1.0552,97.6112,1.99127,462.175470421,1,0.5,473.850681741,2.21181e-07,102.315503135,21.8211,473.842759097
500,0.01,544.48368419,1.0,1.0,105.107,0.01,0.01,105.107442374,500.0,105.107442374,,100,1.0,86.1313,1.0,544.48368419,2,0.5,100.0,3.50449e-18,105.107442374,23.2172,500.0
500,0.005,426.073501423,1.0,1.0,104.491,0.005,0.005,103.873924777,500.0,103.873924777,,100,1.0,91.0725,1.0,426.073501423,2,0.5,200.000000102,2.1793e-19,103.873924777,21.9273,500.0
500,0.00333333,392.597489454,1.0,1.0,104.482,0.00333333,0.00333333,104.463558422,500.0,104.463558422,,100,1.0,93.5257,1.0,392.597489454,2,0.5,299.999969474,5.43914e-20,104.463558422,21.2154,500.0
500,0.0025,451.301710813,1.0,1.0,104.166,0.0025,0.0025,103.217670413,500.0,103.217670413,,100,1.0,94.6776,1.0,451.301710813,2,0.5,400.0,5.4346e-20,103.217670413,21.203,500.0
500,0.00330793,396.50674424,0.98404,0.114994,105.105,0.000233718,0.002,106.134415075,500.0,106.134415075,0.0778791,100,1.07606,96.3016,1.62757,396.50674424,1,0.5,462.849557676,3.21703e-07,106.134415075,21.6459,464.658440423
500,0.01,538.386427337,1.0,1.0,104.544,0.01,0.01,104.543929402,500.0,104.543929402,,100,1.0,89.699,1.0,538.386427337,2,0.5,100.0,3.50449e-18,104.543929402,23.0868,500.0
500,0.005,528.313735855,1.0,1.0,106.714,0.005,0.005,108.883664539,500.0,108.883664539,,100,1.0,94.8089,1.0,528.313735855,2,0.5,200.000000102,2.1793e-19,108.883664539,23.0808,500.0
500,0.00333333,340.48557363,1.0,1.0,105.547,0.00333333,0.00333333,103.212252177,500.0,103.212252177,,100,1.0,95.8263,1.0,340.48557363,2,0.5,299.999969474,5.43914e-20,103.212252177,21.6849,500.0
500,0.0025,377.825873308,1.0,1.0,105.074,0.0025,0.0025,103.65763277,500.0,103.65763277,,100,1.0,96.6563,1.0,377.825873308,2,0.5,400.0,5.4346e-20,103.65763277,21.139,500.0
500,0.0056699,369.687622665,0.99238,0.0221842,106.588,4.47092e-05,0.002,106.544297368,500.0,106.544297368,0.169236,100,1.17215,98.4368,2.81335,369.687622665,1,0.5,426.802464924,6.87381e-07,106.544297368,21.99,426.566386422
500,0.01,354.086010429,1.0,1.0,103.624,0.01,0.01,103.624063394,500.0,103.624063394,,100,1.0,89.2462,1.0,354.086010429,2,0.5,100.0,3.50449e-18,103.624063394,18.7228,500.0
500,0.005,350.697574793,1.0,1.0,103.84,0.005,0.005,104.055071989,500.0,104.055071989,,100,1.0,93.6729,1.0,350.697574793,2,0.5,200.000000102,2.1793e-19,104.055071989,18.6792,500.0
500,0.00333333,454.851506742,1.0,1.0,103.883,0.00333333,0.00333333,103.971144749,500.0,103.971144749,,100,1.0,94.2243,1.0,454.851506742,2,0.5,299.999969474,5.43914e-20,103.971144749,19.5631,500.0
500,0.0025,457.269476836,1.0,1.0,103.787,0.0025,0.0025,103.497890318,500.0,103.497890318,,100,1.0,95.422,1.0,457.269476836,2,0.5,400.0,5.4346e-20,103.497890318,20.0059,500.0
500,0.00490772,587.703941604,0.974483,0.188395,104.556,0.000386656,0.002,103.334620846,500.0,103.334620846,0.124277,100,1.11921,96.4257,2.39125,587.703941604,1,0.5,442.239253706,5.23484e-07,103.334620846,21.9081,446.742351024
500,0.01,477.723728507,1.0,1.0,102.837,0.01,0.01,102.837073746,500.0,102.837073746,,100,1.0,88.5658,1.0,477.723728507,2,0.5,100.0,3.50449e-18,102.837073746,21.7473,500.0
500,0.005,408.681991039,1.0,1.0,104.725,0.005,0.005,106.612371499,500.0,106.612371499,,100,1.0,93.1128,1.0,408.681991039,2,0.5,200.000000102,2.1793e-19,106.612371499,21.0317,500.0
500,0.00333333,422.856442583,1.0,1.0,103.638,0.00333333,0.00333333,101.464641415,500.0,101.464641415,,100,1.0,94.157,1.0,422.856442583,2,0.5,299.999969474,5.43914e-20,101.464641415,20.8996,500.0
500,0.0025,345.326755115,1.0,1.0,104.725,0.0025,0.0025,107.986937857,500.0,107.986937857,,100,1.0,96.5144,1.0,345.326755115,2,0.5,400.0,5.4346e-20,107.986937857,20.411,500.0
500,0.00708629,469.838184217,0.995385,0.463683,105.959,0.000931666,0.002,108.285811473,500.0,108.285811473,0.0755983,100,1.07387,98.0791,3.52679,469.838184217,1,0.5,464.619982628,3.05204e-07,108.285811473,21.0992,465.604232007
500,0.01,463.469011776,1.0,1.0,106.107,0.01,0.01,106.107005826,500.0,106.107005826,,100,1.0,90.5166,1.0,463.469011776,2,0.5,100.0,3.50449e-18,106.107005826,21.4204,500.0
500,0.005,477.062180506,1.0,1.0,105.727,0.005,0.005,105.347611375,500.0,105.347611375,,100,1.0,93.7673,1.0,477.062180506,2,0.5,200.000000102,2.1793e-19,105.347611375,21.5802,500.0
500,0.00333333,362.909737448,1.0,1.0,106.334,0.00333333,0.00333333,107.546934471,500.0,107.546934471,,100,1.0,96.5685,1.0,362.909737448,2,0.5,299.999969474,5.43914e-20,107.546934471,20.7598,500.0
500,0.0025,459.200514722,1.0,1.0,105.283,0.0025,0.0025,102.131996902,500.0,102.131996902,,100,1.0,96.8264,1.0,459.200514722,2,0.5,400.0,5.4346e-20,102.131996902,20.9807,500.0
500,0.00743832,528.830077222,1.0013,0.10917,106.683,0.000218055,0.002,107.801773434,500.0,107.801773434,0.155866,100,1.12959,98.6441,3.72401,528.830077222,1,0.5,432.844222057,6.21842e-07,107.801773434,23.6631,442.637578389
500,0.01,540.027329734,1.0,1.0,107.24,0.01,0.01,107.239640587,500.0,107.239640587,,100,1.0,90.4166,1.0,540.027329734,2,0.5,100.0,3.50449e-18,107.239640587,23.122,500.0
500,0.005,517.467800301,1.0,1.0,105.565,0.005,0.005,103.890646941,500.0,103.890646941,,100,1.0,93.6695,1.0,517.467800301,2,0.5,200.000000102,2.1793e-19,103.890646941,22.9404,500.0
