VarJ,BatchSize,AvgRet,MaxVanillaIw,VarRet,EpsThisIter,IterType,Bound,AvgNormIw,VanillaAvgRet,AvgVanillaIw,MinNormIw,AvgDiscRet,ESSClassic,J,AvgEpLen,MaxNormIw,VarNormIw,VarDiscRet,Delta,VarVanillaIw,ESSRenyi,eRenyi2,MinVanillaIw
2.8473,100,-106.897475411,1.12662,8.33426949399,100,1,-116.408,0.01,-106.897475411,0.988039,0.00791449,-106.897475411,99.5433533699,-106.859,26.53,0.0114025,4.63354e-07,8.33426949399,0.6,0.00452336,99.5952130326,1.00406,0.781983
2.96314,100,-106.981514491,1.23192,9.41157271248,100,1,-116.476,0.01,-106.981514491,0.98969,0.00907754,-106.981514491,99.6285491203,-106.935,25.24,0.0124475,3.76625e-07,9.41157271248,0.6,0.00368899,99.5146934279,1.00488,0.898395
3.71021,100,-106.285642643,1.14064,13.2287219822,100,1,-116.004,0.01,-106.285642643,1.00164,0.0064588,-106.285642643,98.8536477459,-106.171,22.17,0.0113877,1.17134e-06,13.2287219822,0.6,0.0117518,98.7972413683,1.01217,0.646937
3.40775,100,-106.708991237,1.30047,10.9374632417,100,1,-116.314,0.01,-106.708991237,1.00012,0.00876141,-106.708991237,99.5165967822,-106.674,22.49,0.0130031,4.90641e-07,10.9374632417,0.6,0.00490761,99.6273390478,1.00374,0.876248
2.15815,100,-106.513433103,1.74645,4.39659954229,100,1,-115.686,0.01,-106.513433103,1.01378,0.00868097,-106.513433103,97.8661261952,-106.43,20.72,0.017227,2.20243e-06,4.39659954229,0.6,0.0226356,99.0733159082,1.00935,0.880062
2.91761,100,-107.133320757,1.15239,9.69435595541,100,1,-117.287,0.01,-107.133320757,0.987711,0.00756606,-107.133320757,99.3072456606,-107.068,27.05,0.0116673,7.04612e-07,9.69435595541,0.6,0.006874,99.3703329506,1.00634,0.747307
2.97703,100,-106.736184465,1.32769,10.3419410909,100,1,-116.874,0.01,-106.736184465,1.00063,0.0083714,-106.736184465,99.3102831376,-106.672,24.43,0.0132685,7.01517e-07,10.3419410909,0.6,0.00702406,99.3926563061,1.00611,0.83767
2.54054,100,-106.107930674,1.13455,6.8755699773,100,1,-115.651,0.01,-106.107930674,1.00713,0.00857012,-106.107930674,99.7223922768,-106.08,24.27,0.0112652,2.81233e-07,6.8755699773,0.6,0.00285258,99.7272915434,1.00273,0.863122
3.9449,100,-106.238000672,1.18915,14.2740541134,100,1,-115.49,0.01,-106.238000672,1.00212,0.00470803,-106.238000672,98.9583131805,-106.153,23.55,0.0118664,1.0633e-06,14.2740541134,0.6,0.0106781,99.0816009188,1.00927,0.471801
3.48516,100,-106.360943608,1.25337,12.8039687598,100,1,-116.687,0.01,-106.360943608,1.00252,0.00826882,-106.360943608,99.5306023666,-106.324,25.87,0.0125021,4.76394e-07,12.8039687598,0.6,0.00478799,99.6047800655,1.00397,0.828966
4.08369,100,-105.816232589,14.1093,37.3531493339,100,1,-110.05,0.01,-105.816232589,0.152646,9.77258e-18,-105.816232589,1.16981124803,-100.296,27.63,0.924316,0.00853372,37.3531493339,0.6,1.98842,99.9996185317,1.0,1.49174e-16
50.6279,200,-105.816232589,6.70358e+15,37.3531493339,100,,-inf,0.01,-105.816232589,7.29977e+13,9.70926e-18,-118.894551172,1.17648093431,-123.556,27.63,0.918327,0.00848478,2549.61807753,0.6,4.52125e+29,nan,nan,0.0708754
5.31199,200,-106.184878838,4.17166,8.5303996552,100,1,-112.807,0.005,-106.184878838,1.00267,0.00247035,-106.184878838,184.139285287,-105.768,23.93,0.0208028,2.16418e-06,8.5303996552,0.6,0.0870292,191.987198119,1.04174,0.495387
4.08968,200,-107.282955935,1.0,16.8944638124,100,2,-117.512,0.01,-107.282955935,1.0,0.01,-107.282955935,100.0,-107.283,26.9,0.01,3.50449e-18,16.8944638124,0.6,,200.0,1.0,1.0
3.47493,200,-106.12978809,1.26327,11.3612469671,100,1,-113.885,0.005,-106.12978809,0.988063,0.00317295,-106.12978809,197.568763275,-106.608,28.45,0.00639265,3.09194e-07,11.3612469671,0.6,0.0120743,197.60809767,1.0121,0.627015
2.60027,200,-106.786976557,1.0,6.82972535581,100,2,-116.28,0.01,-106.786976557,1.0,0.01,-106.786976557,100.0,-106.787,24.34,0.01,3.50449e-18,6.82972535581,0.6,,200.0,1.0,1.0
2.67529,200,-106.331808473,1.19471,8.68777405546,100,1,-113.25,0.005,-106.331808473,1.00081,0.00291337,-106.331808473,198.918993878,-106.519,24.56,0.00596874,1.36545e-07,8.68777405546,0.6,0.00547062,198.94572102,1.0053,0.583145
2.7566,200,-106.543265189,1.0,7.67560856262,100,2,-115.956,0.01,-106.543265189,1.0,0.01,-106.543265189,100.0,-106.543,28.8,0.01,3.50449e-18,7.67560856262,0.6,,200.0,1.0,1.0
3.67968,200,-106.05626055,1.40962,18.287648658,100,1,-113.327,0.005,-106.05626055,1.00219,0.00407757,-106.05626055,197.915056293,-106.232,27.16,0.00703269,2.64692e-07,18.287648658,0.6,0.0106341,198.164559392,1.00926,0.8173
2.51813,200,-106.835072452,1.0,6.40500415631,100,2,-116.507,0.01,-106.835072452,1.0,0.01,-106.835072452,100.0,-106.835,23.08,0.01,3.50449e-18,6.40500415631,0.6,,200.0,1.0,1.0
4.16437,200,-106.160472056,1.52798,18.680430608,100,1,-113.434,0.005,-106.160472056,0.99754,0.00362949,-106.160472056,197.051454524,-106.406,27.81,0.00765872,3.75959e-07,18.680430608,0.6,0.0149645,197.189222937,1.01425,0.724113
2.63098,200,-106.564945225,1.0,6.99196466261,100,2,-115.98,0.01,-106.564945225,1.0,0.01,-106.564945225,100.0,-106.565,26.46,0.01,3.50449e-18,6.99196466261,0.6,,200.0,1.0,1.0
3.97954,200,-106.291786548,1.13705,22.6140111388,100,1,-113.486,0.005,-106.291786548,0.998978,0.00355386,-106.291786548,198.557911906,-106.385,22.69,0.00569108,1.82485e-07,22.6140111388,0.6,0.00728449,198.739512323,1.00634,0.710045
4.8152,200,-106.392139359,1.0,23.420399168,100,2,-116.515,0.01,-106.392139359,1.0,0.01,-106.392139359,100.0,-106.392,27.8,0.01,3.50449e-18,23.420399168,0.6,,200.0,1.0,1.0
3.69905,200,-105.863856934,1.17831,7.59221259629,100,1,-113.234,0.005,-105.863856934,1.00442,0.00249967,-105.863856934,197.434841133,-106.028,27.77,0.00586563,3.2646e-07,7.59221259629,0.6,0.0131741,197.349107571,1.01343,0.502144
3.06278,200,-107.066309824,1.0,9.47538449923,100,2,-116.754,0.01,-107.066309824,1.0,0.01,-107.066309824,100.0,-107.066,25.28,0.01,3.50449e-18,9.47538449923,0.6,,200.0,1.0,1.0
2.70779,200,-106.364325636,1.1171,6.17441112877,100,1,-113.556,0.005,-106.364325636,0.993079,0.0041004,-106.364325636,199.421008803,-106.696,19.91,0.00562443,7.29512e-08,6.17441112877,0.6,0.0028778,199.421676264,1.0029,0.814405
3.93237,200,-106.150638525,1.0,15.6197439901,100,2,-115.884,0.01,-106.150638525,1.0,0.01,-106.150638525,100.0,-106.151,27.74,0.01,3.50449e-18,15.6197439901,0.6,,200.0,1.0,1.0
3.69039,200,-106.603021849,1.21997,14.0033913024,100,1,-113.351,0.005,-106.603021849,0.992443,0.00350455,-106.603021849,198.473251097,-106.331,25.51,0.0061463,1.9328e-07,14.0033913024,0.6,0.00761481,198.646305081,1.00681,0.695614
2.5894,200,-106.735281425,1.0,6.77273791207,100,2,-116.41,0.01,-106.735281425,1.0,0.01,-106.735281425,100.0,-106.735,20.67,0.01,3.50449e-18,6.77273791207,0.6,,200.0,1.0,1.0
2.93121,200,-106.323516364,1.20239,11.0342474363,100,1,-113.461,0.005,-106.323516364,0.999672,0.00362159,-106.323516364,198.812043436,-106.487,25.97,0.0060139,1.50127e-07,11.0342474363,0.6,0.00600116,198.710135899,1.00649,0.72408
3.09892,200,-106.791058412,1.0,9.70029920786,100,2,-116.579,0.01,-106.791058412,1.0,0.01,-106.791058412,100.0,-106.791,23.11,0.01,3.50449e-18,9.70029920786,0.6,,200.0,1.0,1.0
3.35256,200,-106.493389768,1.23109,12.6291979923,100,1,-113.542,0.005,-106.493389768,1.00403,0.00388321,-106.493389768,198.999445099,-106.601,22.47,0.00613073,1.26325e-07,12.6291979923,0.6,0.0050938,198.815630118,1.00596,0.77977
5.09041,200,-105.880261745,1.0,26.1739955248,100,2,-115.251,0.01,-105.880261745,1.0,0.01,-105.880261745,100.0,-105.88,23.7,0.01,3.50449e-18,26.1739955248,0.6,,200.0,1.0,1.0
4.73927,200,-106.833386011,1.34345,8.19144954416,100,1,-113.234,0.005,-106.833386011,0.982938,0.00169991,-106.833386011,194.047977669,-106.19,24.56,0.00683383,7.70687e-07,8.19144954416,0.6,0.0297845,195.240848836,1.02438,0.334182
4.10141,200,-106.191604292,1.0,16.9915003509,100,2,-115.635,0.01,-106.191604292,1.0,0.01,-106.191604292,100.0,-106.192,27.4,0.01,3.50449e-18,16.9915003509,0.6,,200.0,1.0,1.0
3.51251,200,-106.574280287,1.30878,4.95313388163,100,1,-113.025,0.005,-106.574280287,1.00556,0.00369201,-106.574280287,197.736214704,-106.31,23.88,0.00650768,2.8766e-07,4.95313388163,0.6,0.0116348,197.790252604,1.01117,0.742509
4.76642,200,-105.948605678,1.0,22.9482146055,100,2,-115.267,0.01,-105.948605678,1.0,0.01,-105.948605678,100.0,-105.949,23.02,0.01,3.50449e-18,22.9482146055,0.6,,200.0,1.0,1.0
4.49389,200,-106.709855308,1.6544,3.9004995484,100,1,-112.871,0.005,-106.709855308,0.997906,0.00296223,-106.709855308,196.449501163,-106.224,20.58,0.00828937,4.54101e-07,3.9004995484,0.6,0.018088,196.509330823,1.01776,0.591206
2.86059,200,-106.7214623,1.0,8.26560425104,100,2,-116.313,0.01,-106.7214623,1.0,0.01,-106.7214623,100.0,-106.721,25.31,0.01,3.50449e-18,8.26560425104,0.6,,200.0,1.0,1.0
3.13885,200,-106.333178761,2.22696,8.94066701899,100,1,-113.258,0.005,-106.333178761,1.00715,0.00393007,-106.333178761,195.028932227,-106.408,22.79,0.0110558,6.40419e-07,8.94066701899,0.6,0.0259842,196.038775379,1.02021,0.79163
3.29322,200,-106.514854239,1.0,10.9548395517,100,2,-116.516,0.01,-106.514854239,1.0,0.01,-106.514854239,100.0,-106.515,23.43,0.01,3.50449e-18,10.9548395517,0.6,,200.0,1.0,1.0
3.83644,200,-106.073014513,1.29671,14.5872166487,100,1,-113.327,0.005,-106.073014513,0.997274,0.00381711,-106.073014513,198.191475272,-106.215,22.72,0.00650128,2.29273e-07,14.5872166487,0.6,0.009121,197.758358828,1.01134,0.76134
2.70758,200,-106.126607352,1.0,7.40503618481,100,2,-115.445,0.01,-106.126607352,1.0,0.01,-106.126607352,100.0,-106.127,24.02,0.01,3.50449e-18,7.40503618481,0.6,,200.0,1.0,1.0
2.62432,200,-106.380931217,1.29823,5.92574730196,100,1,-113.077,0.005,-106.380931217,0.989146,0.00304691,-106.380931217,198.409329616,-106.203,23.91,0.00656236,2.01426e-07,5.92574730196,0.6,0.00788307,198.550553466,1.0073,0.602768
2.8413,200,-106.327180854,1.0,8.15451363668,100,2,-115.612,0.01,-106.327180854,1.0,0.01,-106.327180854,100.0,-106.327,27.11,0.01,3.50449e-18,8.15451363668,0.6,,200.0,1.0,1.0
2.89839,200,-106.820084717,1.32972,7.04549448912,100,1,-113.623,0.005,-106.820084717,1.00062,0.00452208,-106.820084717,198.912956342,-106.529,23.68,0.00664447,1.37299e-07,7.04549448912,0.6,0.00549878,198.802013187,1.00603,0.904976
2.22191,200,-105.963823108,1.0,4.98673508782,100,2,-115.327,0.01,-105.963823108,1.0,0.01,-105.963823108,100.0,-105.964,24.53,0.01,3.50449e-18,4.98673508782,0.6,,200.0,1.0,1.0
2.31879,200,-106.386364387,1.52726,5.62767041566,100,1,-112.869,0.005,-106.386364387,0.997082,0.00435988,-106.386364387,198.339562431,-106.117,21.4,0.00765867,2.10336e-07,5.62767041566,0.6,0.00836439,198.252114075,1.00882,0.869431
3.35838,200,-106.34600191,1.0,11.3926293046,100,2,-116.495,0.01,-106.34600191,1.0,0.01,-106.34600191,100.0,-106.346,28.8,0.01,3.50449e-18,11.3926293046,0.6,,200.0,1.0,1.0
3.29491,200,-107.096702457,1.24633,12.1743234188,100,1,-113.863,0.005,-107.096702457,1.00996,0.00347472,-107.096702457,198.517005187,-106.656,24.33,0.00617017,1.8771e-07,12.1743234188,0.6,0.00765877,198.283745504,1.00866,0.701869
2.88812,200,-106.551718161,1.0,8.42548650092,100,2,-116.169,0.01,-106.551718161,1.0,0.01,-106.551718161,100.0,-106.552,22.92,0.01,3.50449e-18,8.42548650092,0.6,,200.0,1.0,1.0
4.00059,200,-106.235302339,1.29268,20.4056113105,100,1,-113.359,0.005,-106.235302339,0.992041,0.00373313,-106.235302339,198.42529847,-106.331,23.24,0.00651525,1.99396e-07,20.4056113105,0.6,0.00784937,198.192674301,1.00912,0.740684
4.1313,200,-106.560504175,1.0,17.2400687011,100,2,-116.654,0.01,-106.560504175,1.0,0.01,-106.560504175,100.0,-106.561,33.32,0.01,3.50449e-18,17.2400687011,0.6,,200.0,1.0,1.0
3.80514,200,-106.439526998,1.39337,14.5435166623,100,1,-113.58,0.005,-106.439526998,0.990576,0.00328689,-106.439526998,196.960279275,-106.385,27.42,0.00703311,3.87757e-07,14.5435166623,0.6,0.0152193,196.825445987,1.01613,0.651183
2.56831,200,-106.812844734,1.0,6.66283313821,100,2,-116.29,0.01,-106.812844734,1.0,0.01,-106.812844734,100.0,-106.813,23.29,0.01,3.50449e-18,6.66283313821,0.6,,200.0,1.0,1.0
3.19872,200,-106.072482141,1.57302,10.4505582243,100,1,-113.094,0.005,-106.072482141,0.977022,0.00301335,-106.072482141,196.129275118,-106.334,23.07,0.00805005,4.95868e-07,10.4505582243,0.6,0.0189336,196.54494439,1.01758,0.588822
3.10126,200,-106.929633299,1.0,9.71496996371,100,2,-116.74,0.01,-106.929633299,1.0,0.01,-106.929633299,100.0,-106.93,21.26,0.01,3.50449e-18,9.71496996371,0.6,,200.0,1.0,1.0
3.52103,200,-106.678857728,1.19751,14.2031474068,100,1,-113.959,0.005,-106.678857728,0.994857,0.00400118,-106.678857728,199.316888578,-106.776,25.62,0.00601849,8.61202e-08,14.2031474068,0.6,0.00340947,199.081509995,1.00461,0.796122
3.59056,200,-107.190119959,1.0,13.0223573326,100,2,-116.688,0.01,-107.190119959,1.0,0.01,-107.190119959,100.0,-107.19,29.99,0.01,3.50449e-18,13.0223573326,0.6,,200.0,1.0,1.0
3.66046,200,-105.627705244,1.20061,12.8959727324,100,1,-113.111,0.005,-105.627705244,0.996349,0.00404993,-105.627705244,199.319168234,-106.381,27.78,0.00602503,8.58261e-08,12.8959727324,0.6,0.00340802,199.161294474,1.00421,0.807028
2.91872,200,-106.464646463,1.0,8.60498019494,100,2,-116.152,0.01,-106.464646463,1.0,0.01,-106.464646463,100.0,-106.465,23.96,0.01,3.50449e-18,8.60498019494,0.6,,200.0,1.0,1.0
3.45643,200,-106.412189655,1.36686,17.626486073,100,1,-113.551,0.005,-106.412189655,0.994912,0.00237447,-106.412189655,197.487251118,-106.309,26.45,0.00686925,3.19686e-07,17.626486073,0.6,0.0126577,196.774566596,1.01639,0.472478
2.55227,200,-106.688453151,1.0,6.5798960186,100,2,-115.974,0.01,-106.688453151,1.0,0.01,-106.688453151,100.0,-106.688,24.74,0.01,3.50449e-18,6.5798960186,0.6,,200.0,1.0,1.0
3.485,200,-105.77905174,1.19361,16.574705327,100,1,-113.196,0.005,-105.77905174,1.00104,0.00403555,-105.77905174,198.999810955,-106.187,34.46,0.00596183,1.26288e-07,16.574705327,0.6,0.00506204,198.657195532,1.00676,0.807951
3.3744,200,-105.959908195,1.0,11.5016083664,100,2,-115.844,0.01,-105.959908195,1.0,0.01,-105.959908195,100.0,-105.96,25.73,0.01,3.50449e-18,11.5016083664,0.6,,200.0,1.0,1.0
4.37746,200,-106.019098454,1.61674,22.5467226295,100,1,-112.903,0.005,-106.019098454,0.99791,0.00220768,-106.019098454,194.912274238,-105.843,27.72,0.00810061,6.55853e-07,22.5467226295,0.6,0.0261246,195.979441873,1.02052,0.440613
2.99597,200,-106.767770715,1.0,9.06650746276,100,2,-116.311,0.01,-106.767770715,1.0,0.01,-106.767770715,100.0,-106.768,25.72,0.01,3.50449e-18,9.06650746276,0.6,,200.0,1.0,1.0
2.91534,200,-106.507098378,1.18241,9.560626009,100,1,-113.571,0.005,-106.507098378,0.988569,0.00295714,-106.507098378,198.297300899,-106.577,27.62,0.0059804,2.1575e-07,9.560626009,0.6,0.00843385,198.333978203,1.0084,0.584668
4.23478,200,-106.283716097,1.0,18.1144880825,100,2,-116.076,0.01,-106.283716097,1.0,0.01,-106.283716097,100.0,-106.284,24.19,0.01,3.50449e-18,18.1144880825,0.6,,200.0,1.0,1.0
3.91928,200,-106.13371176,1.50939,7.99524261231,100,1,-113.099,0.005,-106.13371176,0.999697,0.00413306,-106.13371176,198.740488089,-106.14,24.25,0.00754922,1.59231e-07,7.99524261231,0.6,0.00636536,197.989588362,1.01015,0.826362
4.64554,200,-106.113738103,1.0,21.7990045662,100,2,-115.39,0.01,-106.113738103,1.0,0.01,-106.113738103,100.0,-106.114,26.83,0.01,3.50449e-18,21.7990045662,0.6,,200.0,1.0,1.0
5.11078,200,-106.38344299,1.94937,8.79015263301,100,1,-112.861,0.005,-106.38344299,0.991773,0.00300086,-106.38344299,193.041172784,-106.063,25.71,0.00982769,9.05737e-07,8.79015263301,0.6,0.0356358,194.077636996,1.03052,0.595233
2.62583,200,-106.933770519,1.0,6.96460193751,100,2,-116.422,0.01,-106.933770519,1.0,0.01,-106.933770519,100.0,-106.934,28.22,0.01,3.50449e-18,6.96460193751,0.6,,200.0,1.0,1.0
3.2541,200,-106.335223931,1.57984,12.1649539005,100,1,-113.305,0.005,-106.335223931,1.00524,0.0027818,-106.335223931,197.374008829,-106.555,22.82,0.00785804,3.34295e-07,12.1649539005,0.6,0.0135123,197.595785965,1.01217,0.559276
3.55728,200,-106.090935572,1.0,12.7820922397,100,2,-115.493,0.01,-106.090935572,1.0,0.01,-106.090935572,100.0,-106.091,24.47,0.01,3.50449e-18,12.7820922397,0.6,,200.0,1.0,1.0
3.62402,200,-106.725525697,2.263,9.84208626236,100,1,-113.01,0.005,-106.725525697,1.01197,0.0040696,-106.725525697,193.294231625,-106.265,27.21,0.0111812,8.71663e-07,9.84208626236,0.6,0.035706,195.486427169,1.02309,0.823658
3.2986,200,-106.331048812,1.0,10.9906363009,100,2,-116.012,0.01,-106.331048812,1.0,0.01,-106.331048812,100.0,-106.331,28.47,0.01,3.50449e-18,10.9906363009,0.6,,200.0,1.0,1.0
5.37581,200,-105.48263173,1.70679,31.5764412316,100,1,-112.69,0.005,-105.48263173,1.00103,0.00284407,-105.48263173,193.921119491,-105.701,29.58,0.00852514,7.87607e-07,31.5764412316,0.6,0.0315694,193.839681616,1.03178,0.569402
3.09957,200,-106.859726814,1.0,9.70436902754,100,2,-116.926,0.01,-106.859726814,1.0,0.01,-106.859726814,100.0,-106.86,22.88,0.01,3.50449e-18,9.70436902754,0.6,,200.0,1.0,1.0
7.62517,200,-105.540310527,1.65528,63.0340643565,100,1,-113.2,0.005,-105.540310527,1.00738,0.00156963,-105.540310527,192.742029803,-105.945,31.79,0.00821576,9.46145e-07,63.0340643565,0.6,0.0384065,192.52456157,1.03883,0.316242
3.0401,200,-106.044842214,1.0,9.33557335951,100,2,-115.55,0.01,-106.044842214,1.0,0.01,-106.044842214,100.0,-106.045,21.43,0.01,3.50449e-18,9.33557335951,0.6,,200.0,1.0,1.0
3.3367,200,-106.401438388,1.32457,12.8619341581,100,1,-113.159,0.005,-106.401438388,1.00926,0.00328216,-106.401438388,198.020188705,-106.154,27.35,0.00656206,2.51212e-07,12.8619341581,0.6,0.0102355,197.919961948,1.01051,0.662513
3.17707,200,-106.693485944,1.0,10.1957382773,100,2,-116.936,0.01,-106.693485944,1.0,0.01,-106.693485944,100.0,-106.693,29.02,0.01,3.50449e-18,10.1957382773,0.6,,200.0,1.0,1.0
2.90253,200,-106.586374204,1.22843,9.45994654322,100,1,-113.845,0.005,-106.586374204,0.998981,0.00342554,-106.586374204,198.159616923,-106.568,25.55,0.00614841,2.33352e-07,9.45994654322,0.6,0.00931506,198.09410819,1.00962,0.68441
6.0837,200,-105.433885358,1.0,37.3852181153,100,2,-114.801,0.01,-105.433885358,1.0,0.01,-105.433885358,100.0,-105.434,24.89,0.01,3.50449e-18,37.3852181153,0.6,,200.0,1.0,1.0
8.51168,200,-105.750329228,1.50949,59.7119105766,100,1,-112.502,0.005,-105.750329228,0.990348,0.00264992,-105.750329228,195.872627295,-105.4,29.68,0.00762103,5.29442e-07,59.7119105766,0.6,0.0207708,194.496347082,1.0283,0.524868
3.6958,200,-105.800969585,1.0,13.7969340525,100,2,-115.206,0.01,-105.800969585,1.0,0.01,-105.800969585,100.0,-105.801,27.25,0.01,3.50449e-18,13.7969340525,0.6,,200.0,1.0,1.0
4.59712,200,-106.216507724,1.36482,24.3287409555,100,1,-112.736,0.005,-106.216507724,0.99039,0.00369078,-106.216507724,197.836787401,-105.939,28.73,0.0068903,2.74736e-07,24.3287409555,0.6,0.0107792,197.89407183,1.01064,0.731061
7.34332,200,-105.362733018,1.0,54.4690734096,100,2,-114.808,0.01,-105.362733018,1.0,0.01,-105.362733018,100.0,-105.363,29.69,0.01,3.50449e-18,54.4690734096,0.6,,200.0,1.0,1.0
9.24557,200,-105.865112456,4.18941,18.051863643,100,1,-112.414,0.005,-105.865112456,1.00018,0.00147494,-105.865112456,173.860613531,-104.908,28.73,0.0209432,3.77756e-06,18.051863643,0.6,0.151157,178.48284408,1.12056,0.295042
3.99828,200,-105.926183784,1.0,16.1476966076,100,2,-115.376,0.01,-105.926183784,1.0,0.01,-105.926183784,100.0,-105.926,26.84,0.01,3.50449e-18,16.1476966076,0.6,,200.0,1.0,1.0
3.8859,200,-106.065770706,1.29239,11.3718285901,100,1,-112.639,0.005,-106.065770706,1.00781,0.003441,-106.065770706,198.028747379,-105.914,30.93,0.00641191,2.50115e-07,11.3718285901,0.6,0.0101614,197.46452552,1.01284,0.693573
7.92758,200,-105.629556509,1.0,63.4813601177,100,2,-115.881,0.01,-105.629556509,1.0,0.01,-105.629556509,100.0,-105.63,32.44,0.01,3.50449e-18,63.4813601177,0.6,,200.0,1.0,1.0
8.02888,200,-106.048428636,1.65362,10.6316008395,100,1,-112.934,0.005,-106.048428636,0.992779,0.0028225,-106.048428636,189.722196333,-105.511,24.01,0.00832822,1.36113e-06,10.6316008395,0.6,0.0536616,190.696143923,1.04879,0.560424
2.83963,200,-106.279627156,1.0,8.14494188362,100,2,-115.804,0.01,-106.279627156,1.0,0.01,-106.279627156,100.0,-106.28,28.49,0.01,3.50449e-18,8.14494188362,0.6,,200.0,1.0,1.0
3.87276,200,-106.017821918,1.33343,17.7440983173,100,1,-112.917,0.005,-106.017821918,1.01152,0.00341758,-106.017821918,197.481271523,-106.042,30.24,0.0065912,3.20456e-07,17.7440983173,0.6,0.0131154,196.736608873,1.01659,0.691391
2.99284,200,-105.7383117,1.0,9.04754892007,100,2,-115.093,0.01,-105.7383117,1.0,0.01,-105.7383117,100.0,-105.738,27.11,0.01,3.50449e-18,9.04754892007,0.6,,200.0,1.0,1.0
3.62678,200,-106.587474142,6.58734,9.79251952238,100,1,-113.02,0.005,-106.587474142,1.02695,0.0031988,-106.587474142,170.158728779,-105.983,25.85,0.0320725,4.40637e-06,9.79251952238,0.6,0.185882,193.154317802,1.03544,0.656999
4.77994,200,-105.902955636,1.0,23.0785878754,100,2,-116.077,0.01,-105.902955636,1.0,0.01,-105.902955636,100.0,-105.903,28.75,0.01,3.50449e-18,23.0785878754,0.6,,200.0,1.0,1.0
4.29987,200,-106.737340754,1.48557,11.2850511755,100,1,-113.422,0.005,-106.737340754,1.00977,0.00300778,-106.737340754,194.548422696,-106.132,24.42,0.00735599,7.04067e-07,11.2850511755,0.6,0.0287155,194.800404435,1.02669,0.607432
4.90842,200,-105.565224426,1.0,24.3359640996,100,2,-114.993,0.01,-105.565224426,1.0,0.01,-105.565224426,100.0,-105.565,26.56,0.01,3.50449e-18,24.3359640996,0.6,,200.0,1.0,1.0
5.17951,200,-105.904333812,2.54187,10.8234355385,100,1,-112.311,0.005,-105.904333812,1.00164,0.00328649,-105.904333812,191.372914113,-105.548,25.46,0.0126885,1.13267e-06,10.8234355385,0.6,0.0454552,194.343390863,1.02911,0.658376
3.46424,200,-106.266307842,1.0,12.1222014338,100,2,-116.562,0.01,-106.266307842,1.0,0.01,-106.266307842,100.0,-106.266,27.68,0.01,3.50449e-18,12.1222014338,0.6,,200.0,1.0,1.0
3.17162,200,-106.259721373,2.93447,8.17967318424,100,1,-113.489,0.005,-106.259721373,1.01807,0.0032889,-106.259721373,192.089452308,-106.143,27.14,0.0144119,1.03471e-06,8.17967318424,0.6,0.0428977,196.476698306,1.01793,0.669666
3.61478,200,-106.117271136,1.0,13.198650024,100,2,-115.566,0.01,-106.117271136,1.0,0.01,-106.117271136,100.0,-106.117,30.41,0.01,3.50449e-18,13.198650024,0.6,,200.0,1.0,1.0
3.50341,200,-106.617071549,1.51757,10.1050299107,100,1,-113.214,0.005,-106.617071549,1.01094,0.00375873,-106.617071549,196.798068322,-106.265,24.97,0.00750571,4.08802e-07,10.1050299107,0.6,0.0167118,197.003754378,1.01521,0.759971
4.54463,200,-105.550969497,1.0,20.8622771077,100,2,-114.932,0.01,-105.550969497,1.0,0.01,-105.550969497,100.0,-105.551,33.26,0.01,3.50449e-18,20.8622771077,0.6,,200.0,1.0,1.0
4.09584,200,-105.848721378,1.5046,9.82748621216,100,1,-112.279,0.005,-105.848721378,1.0198,0.00366237,-105.848721378,196.455384048,-105.59,30.61,0.00737697,4.53337e-07,9.82748621216,0.6,0.0188586,196.702932216,1.01676,0.746975
4.76224,200,-105.739140814,1.0,22.9079899845,100,2,-115.331,0.01,-105.739140814,1.0,0.01,-105.739140814,100.0,-105.739,32.45,0.01,3.50449e-18,22.9079899845,0.6,,200.0,1.0,1.0
22.7056,200,-106.258852119,83.5317,8.46636286096,100,1,-106.378,0.005,-106.258852119,0.599603,4.07432e-17,-106.258852119,2.02599048214,-99.5953,27.09,0.696558,0.00245521,8.46636286096,0.6,35.3082,199.998760231,1.00001,4.88595e-15
4.79665,200,-106.393557812,1.0,23.2402507994,100,2,-116.146,0.01,-106.393557812,1.0,0.01,-106.393557812,100.0,-106.394,40.1,0.01,3.50449e-18,23.2402507994,0.6,,200.0,1.0,1.0
6.12013,200,-106.14585395,1.89971,26.3306757833,100,1,-112.957,0.005,-106.14585395,0.999915,0.00108133,-106.14585395,185.215120322,-105.803,41.63,0.00949935,2.00567e-06,26.3306757833,0.6,0.0802131,185.873383711,1.076,0.216248
8.10006,200,-104.640993479,1.0,66.2736536359,100,2,-114.41,0.01,-104.640993479,1.0,0.01,-104.640993479,100.0,-104.641,47.38,0.01,3.50449e-18,66.2736536359,0.6,,200.0,1.0,1.0
78.3139,200,-104.580556396,16.9784,123.12167286,100,1,-109.464,0.005,-104.580556396,1.00081,4.94155e-07,-104.580556396,44.0307991141,-94.6023,50.59,0.0848229,8.90019e-05,123.12167286,0.6,3.56587,45.3366368815,4.41144,9.89114e-05
24.0606,200,-99.5423925371,1.0,584.760135538,100,2,-109.362,0.01,-99.5423925371,1.0,0.01,-99.5423925371,100.0,-99.5424,74.82,0.01,3.50449e-18,584.760135538,0.6,,200.0,1.0,1.0
