Bound,ESSClassic,MinVanillaIw,AvgVanillaIw,VarNormIw,MaxNormIw,MinNormIw,ESSRenyi,IterType,Delta,J,eRenyi2,BatchSize,VarVanillaIw,VarDiscRet,AvgEpLen,VarJ,AvgRet,AvgDiscRet,MaxVanillaIw,EpsThisIter,AvgNormIw,VarRet,VanillaAvgRet
84.8254,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.8254,1.0,500,,25.3417879852,500.0,9.06248,84.5903743814,84.5903743814,1.0,100,0.0025,25.3417879852,84.5903743814
84.8844,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.8844,1.0,500,,48.5651928917,500.0,8.67944,85.1204473896,85.1204473896,1.0,100,0.002,48.5651928917,85.1204473896
83.8785,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,83.8785,1.0,500,,130.71956869,500.0,11.376,83.8784627945,83.8784627945,1.0,100,0.01,130.71956869,83.8784627945
84.6846,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,84.6846,1.0,500,,65.2426891628,500.0,9.88186,85.4907592806,85.4907592806,1.0,100,0.005,65.2426891628,85.4907592806
84.0148,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.0148,1.0,500,,133.304886276,500.0,10.4875,82.6752493614,82.6752493614,1.0,100,0.00333333,133.304886276,82.6752493614
84.9852,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.9852,1.0,500,,66.2171650521,500.0,10.0849,87.8962870772,87.8962870772,1.0,100,0.0025,66.2171650521,87.8962870772
84.8594,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.8594,1.0,500,,66.2982898498,500.0,9.72391,84.3562055408,84.3562055408,1.0,100,0.002,66.2982898498,84.3562055408
85.4669,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.4669,1.0,500,,65.8461127713,500.0,8.07389,85.4669109352,85.4669109352,1.0,100,0.01,65.8461127713,85.4669109352
85.1485,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.1485,1.0,500,,101.59433536,500.0,9.10958,84.8301177988,84.8301177988,1.0,100,0.005,101.59433536,84.8301177988
85.8858,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.8858,1.0,500,,42.5927716274,500.0,8.39439,87.3604264816,87.3604264816,1.0,100,0.00333333,42.5927716274,87.3604264816
84.2961,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.2961,1.0,500,,140.621311769,500.0,9.75885,79.5267990073,79.5267990073,1.0,100,0.0025,140.621311769,79.5267990073
85.141,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.141,1.0,500,,31.0244382793,500.0,9.22966,88.5208048395,88.5208048395,1.0,100,0.002,31.0244382793,88.5208048395
85.3495,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.3495,1.0,500,,48.1166553664,500.0,6.90185,85.3495410389,85.3495410389,1.0,100,0.01,48.1166553664,85.3495410389
80.7128,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,80.7128,1.0,500,,225.376492075,500.0,12.5251,76.0761054098,76.0761054098,1.0,100,0.005,225.376492075,76.0761054098
82.7766,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,82.7766,1.0,500,,24.4712258447,500.0,11.0081,86.9040282062,86.9040282062,1.0,100,0.00333333,24.4712258447,86.9040282062
83.3067,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,83.3067,1.0,500,,118.089491163,500.0,10.9979,84.8973042391,84.8973042391,1.0,100,0.0025,118.089491163,84.8973042391
83.4643,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,83.4643,1.0,500,,100.720062227,500.0,10.8077,84.0943109348,84.0943109348,1.0,100,0.002,100.720062227,84.0943109348
83.3726,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,83.3726,1.0,500,,39.5527726261,500.0,6.25758,83.3726085941,83.3726085941,1.0,100,0.01,39.5527726261,83.3726085941
85.2169,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.2169,1.0,500,,19.0651692267,500.0,5.69361,87.0611452684,87.0611452684,1.0,100,0.005,19.0651692267,87.0611452684
86.26,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,86.26,1.0,500,,20.0343835993,500.0,5.51352,88.3461469713,88.3461469713,1.0,100,0.00333333,20.0343835993,88.3461469713
85.5047,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.5047,1.0,500,,101.571305135,500.0,7.04621,83.23910638,83.23910638,1.0,100,0.0025,101.571305135,83.23910638
85.0491,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.0491,1.0,500,,39.7231969919,500.0,6.9581,83.2262711621,83.2262711621,1.0,100,0.002,39.7231969919,83.2262711621
82.129,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,82.129,1.0,500,,115.507677361,500.0,10.6936,82.1290448206,82.1290448206,1.0,100,0.01,115.507677361,82.1290448206
84.657,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,84.657,1.0,500,,33.0606556788,500.0,8.94047,87.1850109319,87.1850109319,1.0,100,0.005,33.0606556788,87.1850109319
86.1057,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,86.1057,1.0,500,,13.5071124693,500.0,7.87038,89.003114141,89.003114141,1.0,100,0.00333333,13.5071124693,89.003114141
86.5041,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,86.5041,1.0,500,,48.9028596361,500.0,7.68353,87.6992615665,87.6992615665,1.0,100,0.0025,48.9028596361,87.6992615665
86.154,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.154,1.0,500,,40.8246442574,500.0,7.47014,84.753386873,84.753386873,1.0,100,0.002,40.8246442574,84.753386873
89.5476,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,89.5476,1.0,500,,15.0049397426,500.0,3.8542,89.5475660455,89.5475660455,1.0,100,0.01,15.0049397426,89.5475660455
88.1423,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,88.1423,1.0,500,,60.4106101962,500.0,6.2694,86.7370877227,86.7370877227,1.0,100,0.005,60.4106101962,86.7370877227
86.9461,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,86.9461,1.0,500,,78.4168826928,500.0,7.41234,84.5537836079,84.5537836079,1.0,100,0.00333333,78.4168826928,84.5537836079
87.4487,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,87.4487,1.0,500,,29.3033674188,500.0,7.01552,88.9565014894,88.9565014894,1.0,100,0.0025,29.3033674188,88.9565014894
87.1073,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,87.1073,1.0,500,,58.7531260889,500.0,7.17449,85.741704898,85.741704898,1.0,100,0.002,58.7531260889,85.741704898
82.5834,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,82.5834,1.0,500,,138.81224782,500.0,11.7228,82.5834119644,82.5834119644,1.0,100,0.01,138.81224782,82.5834119644
83.0834,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.0834,1.0,500,,105.241429252,500.0,11.0026,83.5834004287,83.5834004287,1.0,100,0.005,105.241429252,83.5834004287
83.633,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,83.633,1.0,500,,52.9304482592,500.0,9.93859,84.732113764,84.732113764,1.0,100,0.00333333,52.9304482592,84.732113764
83.0303,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,83.0303,1.0,500,,121.020716638,500.0,10.253,81.2222286396,81.2222286396,1.0,100,0.0025,121.020716638,81.2222286396
81.9929,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,81.9929,1.0,500,,163.964840143,500.0,10.9941,77.843138146,77.843138146,1.0,100,0.002,163.964840143,77.843138146
88.3622,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,88.3622,1.0,500,,19.3319035371,500.0,4.37477,88.3621625233,88.3621625233,1.0,100,0.01,19.3319035371,88.3621625233
86.7034,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,86.7034,1.0,500,,46.8803912237,500.0,5.96041,85.0446738965,85.0446738965,1.0,100,0.005,46.8803912237,85.0446738965
85.0457,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.0457,1.0,500,,79.3197033689,500.0,7.44016,81.7302425326,81.7302425326,1.0,100,0.00333333,79.3197033689,81.7302425326
85.0215,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.0215,1.0,500,,33.8894379101,500.0,7.06444,84.948818644,84.948818644,1.0,100,0.0025,33.8894379101,84.948818644
85.2675,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.2675,1.0,500,,33.5834749531,500.0,6.84228,86.2518842979,86.2518842979,1.0,100,0.002,33.5834749531,86.2518842979
85.8055,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.8055,1.0,500,,54.5451491066,500.0,7.34845,85.8054942989,85.8054942989,1.0,100,0.01,54.5451491066,85.8054942989
82.9536,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,82.9536,1.0,500,,118.67889536,500.0,9.68912,80.1017761785,80.1017761785,1.0,100,0.005,118.67889536,80.1017761785
83.5438,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,83.5438,1.0,500,,69.6136967736,500.0,9.28736,84.7241112573,84.7241112573,1.0,100,0.00333333,69.6136967736,84.7241112573
83.2882,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,83.2882,1.0,500,,88.5120939443,500.0,9.31633,82.5215473539,82.5215473539,1.0,100,0.0025,88.5120939443,82.5215473539
84.425,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.425,1.0,500,,15.9618208117,500.0,8.81841,88.97188313,88.97188313,1.0,100,0.002,15.9618208117,88.97188313
87.6162,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,87.6162,1.0,500,,18.7404369607,500.0,4.30732,87.6161933244,87.6161933244,1.0,100,0.01,18.7404369607,87.6161933244
85.0795,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.0795,1.0,500,,77.6150077247,500.0,7.35737,82.5427485932,82.5427485932,1.0,100,0.005,77.6150077247,82.5427485932
82.8585,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,82.8585,1.0,500,,135.66075095,500.0,9.52475,78.4165223282,78.4165223282,1.0,100,0.00333333,135.66075095,78.4165223282
82.9952,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,82.9952,1.0,500,,128.700747922,500.0,9.99751,83.4054364593,83.4054364593,1.0,100,0.0025,128.700747922,83.4054364593
83.9628,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,83.9628,1.0,500,,14.8145541429,500.0,9.30795,87.8328789248,87.8328789248,1.0,100,0.002,14.8145541429,87.8328789248
89.1956,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,89.1956,1.0,500,,11.4417015593,500.0,3.3656,89.1956277487,89.1956277487,1.0,100,0.01,11.4417015593,89.1956277487
83.7379,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.7379,1.0,500,,118.606634156,500.0,9.70362,78.2802463621,78.2802463621,1.0,100,0.005,118.606634156,78.2802463621
85.2008,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.2008,1.0,500,,28.1044751827,500.0,8.73658,88.1264572931,88.1264572931,1.0,100,0.00333333,28.1044751827,88.1264572931
85.2535,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.2535,1.0,500,,22.1364085913,500.0,7.92042,85.4118770092,85.4118770092,1.0,100,0.0025,22.1364085913,85.4118770092
85.9591,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.9591,1.0,500,,51.2292869159,500.0,7.89438,88.7815660226,88.7815660226,1.0,100,0.002,51.2292869159,88.7815660226
87.591,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,87.591,1.0,500,,10.3721075533,500.0,3.20443,87.5909966424,87.5909966424,1.0,100,0.01,10.3721075533,87.5909966424
87.7182,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,87.7182,1.0,500,,41.3033130674,500.0,5.0592,87.8454688735,87.8454688735,1.0,100,0.005,41.3033130674,87.8454688735
88.1837,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,88.1837,1.0,500,,35.9771158411,500.0,5.41935,89.1145205746,89.1145205746,1.0,100,0.00333333,35.9771158411,89.1145205746
87.0651,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,87.0651,1.0,500,,51.0134235788,500.0,6.19728,83.7094566184,83.7094566184,1.0,100,0.0025,51.0134235788,83.7094566184
87.312,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,87.312,1.0,500,,19.923389707,500.0,5.90878,88.2993584207,88.2993584207,1.0,100,0.002,19.923389707,88.2993584207
89.3967,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,89.3967,1.0,500,,11.1402609794,500.0,3.32097,89.3966954798,89.3966954798,1.0,100,0.01,11.1402609794,89.3966954798
88.3363,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,88.3363,1.0,500,,36.6844550918,500.0,4.97972,87.275932722,87.275932722,1.0,100,0.005,36.6844550918,87.275932722
85.9401,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.9401,1.0,500,,119.98558446,500.0,8.22258,81.147637887,81.147637887,1.0,100,0.00333333,119.98558446,81.147637887
85.9402,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.9402,1.0,500,,65.6213882708,500.0,8.18226,85.9406741452,85.9406741452,1.0,100,0.0025,65.6213882708,85.9406741452
85.9537,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.9537,1.0,500,,69.865083581,500.0,8.20936,86.0077510154,86.0077510154,1.0,100,0.002,69.865083581,86.0077510154
83.5107,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,83.5107,1.0,500,,83.0374332796,500.0,9.06681,83.5106993478,83.5106993478,1.0,100,0.01,83.0374332796,83.5106993478
81.7701,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,81.7701,1.0,500,,156.171698877,500.0,11.0199,80.0294681452,80.0294681452,1.0,100,0.005,156.171698877,80.0294681452
82.1566,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,82.1566,1.0,500,,74.5666913371,500.0,10.2891,82.9295624078,82.9295624078,1.0,100,0.00333333,74.5666913371,82.9295624078
83.1022,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,83.1022,1.0,500,,47.1465282936,500.0,9.68244,85.9389163429,85.9389163429,1.0,100,0.0025,47.1465282936,85.9389163429
82.8046,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,82.8046,1.0,500,,129.054976495,500.0,10.0452,81.6143582519,81.6143582519,1.0,100,0.002,129.054976495,81.6143582519
88.3549,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,88.3549,1.0,500,,19.8320132821,500.0,4.43099,88.354921304,88.354921304,1.0,100,0.01,19.8320132821,88.354921304
86.428,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,86.428,1.0,500,,81.1606630307,500.0,7.32833,84.5010558667,84.5010558667,1.0,100,0.005,81.1606630307,84.5010558667
87.1475,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,87.1475,1.0,500,,22.85484753,500.0,6.66187,88.5865914775,88.5865914775,1.0,100,0.00333333,22.85484753,88.5865914775
85.9691,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.9691,1.0,500,,98.7641633513,500.0,7.86738,82.4337760025,82.4337760025,1.0,100,0.0025,98.7641633513,82.4337760025
86.2452,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.2452,1.0,500,,72.7208550616,500.0,8.01375,87.3494205269,87.3494205269,1.0,100,0.002,72.7208550616,87.3494205269
85.6062,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.6062,1.0,500,,63.517628694,500.0,7.92984,85.6061958821,85.6061958821,1.0,100,0.01,63.517628694,85.6061958821
85.4505,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.4505,1.0,500,,50.2365237016,500.0,7.5055,85.2948663085,85.2948663085,1.0,100,0.005,50.2365237016,85.2948663085
85.627,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.627,1.0,500,,50.9955379491,500.0,7.37874,85.9800681896,85.9800681896,1.0,100,0.00333333,50.9955379491,85.9800681896
84.7092,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.7092,1.0,500,,61.8929292817,500.0,7.66029,81.9557591535,81.9557591535,1.0,100,0.0025,61.8929292817,81.9557591535
83.5987,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,83.5987,1.0,500,,123.51467682,500.0,8.73686,79.1567361043,79.1567361043,1.0,100,0.002,123.51467682,79.1567361043
85.9222,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.9222,1.0,500,,36.3784341116,500.0,6.00122,85.9221842195,85.9221842195,1.0,100,0.01,36.3784341116,85.9221842195
83.9332,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,83.9332,1.0,500,,167.265426698,500.0,10.2352,81.9442334564,81.9442334564,1.0,100,0.005,167.265426698,81.9442334564
84.3471,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.3471,1.0,500,,22.7333884916,500.0,8.81388,85.1748227698,85.1748227698,1.0,100,0.00333333,22.7333884916,85.1748227698
84.5181,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.5181,1.0,500,,122.606076007,500.0,9.41786,85.0312817285,85.0312817285,1.0,100,0.0025,122.606076007,85.0312817285
84.1561,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.1561,1.0,500,,82.9704984959,500.0,9.37601,82.7076674863,82.7076674863,1.0,100,0.002,82.9704984959,82.7076674863
82.1483,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,82.1483,1.0,500,,64.8824189383,500.0,8.01459,82.1482871937,82.1482871937,1.0,100,0.01,64.8824189383,82.1482871937
84.3096,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,84.3096,1.0,500,,51.6711510871,500.0,7.89716,86.4708465517,86.4708465517,1.0,100,0.005,51.6711510871,86.4708465517
85.4956,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.4956,1.0,500,,12.9761719406,500.0,6.97656,87.8677542059,87.8677542059,1.0,100,0.00333333,12.9761719406,87.8677542059
85.5301,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.5301,1.0,500,,40.0757040829,500.0,6.81371,85.6337109921,85.6337109921,1.0,100,0.0025,40.0757040829,85.6337109921
85.5475,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.5475,1.0,500,,98.3767247564,500.0,7.5247,85.6167907861,85.6167907861,1.0,100,0.002,98.3767247564,85.6167907861
85.021,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,85.021,1.0,500,,78.1327389677,500.0,8.79496,85.0209968999,85.0209968999,1.0,100,0.01,78.1327389677,85.0209968999
84.6068,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,84.6068,1.0,500,,56.2533449562,500.0,8.16656,84.1926280008,84.1926280008,1.0,100,0.005,56.2533449562,84.1926280008
83.9382,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,83.9382,1.0,500,,27.2955491321,500.0,7.37316,82.6008943792,82.6008943792,1.0,100,0.00333333,27.2955491321,82.6008943792
83.6163,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,83.6163,1.0,500,,56.4614625113,500.0,7.42008,82.6507773439,82.6507773439,1.0,100,0.0025,56.4614625113,82.6507773439
84.7935,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.7935,1.0,500,,31.4187541508,500.0,7.47057,89.5019438346,89.5019438346,1.0,100,0.002,31.4187541508,89.5019438346
83.8761,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,83.8761,1.0,500,,39.682082558,500.0,6.2678,83.8761355205,83.8761355205,1.0,100,0.01,39.682082558,83.8761355205
84.7209,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,84.7209,1.0,500,,66.5349120782,500.0,7.30007,85.5656172719,85.5656172719,1.0,100,0.005,66.5349120782,85.5656172719
84.2527,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.2527,1.0,500,,61.8034986383,500.0,7.50739,83.3163780205,83.3163780205,1.0,100,0.00333333,61.8034986383,83.3163780205
84.3234,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,84.3234,1.0,500,,54.1291117303,500.0,7.46208,84.5353290905,84.5353290905,1.0,100,0.0025,54.1291117303,84.5353290905
84.5114,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,84.5114,1.0,500,,71.5157914791,500.0,7.67122,85.2633894806,85.2633894806,1.0,100,0.002,71.5157914791,85.2633894806
84.5454,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,84.5454,1.0,500,,91.0756220996,500.0,9.49552,84.5454255737,84.5454255737,1.0,100,0.01,91.0756220996,84.5454255737
85.3742,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.3742,1.0,500,,42.4958366303,500.0,8.17342,86.203032587,86.203032587,1.0,100,0.005,42.4958366303,86.203032587
84.3516,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,84.3516,1.0,500,,130.374347235,500.0,9.46845,82.3063422534,82.3063422534,1.0,100,0.00333333,130.374347235,82.3063422534
85.0565,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.0565,1.0,500,,19.3588317633,500.0,8.57441,87.1710154344,87.1710154344,1.0,100,0.0025,19.3588317633,87.1710154344
85.8696,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,85.8696,1.0,500,,6.77095582165,500.0,7.92476,89.1221914512,89.1221914512,1.0,100,0.002,6.77095582165,89.1221914512
88.2258,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,88.2258,1.0,500,,12.6984142906,500.0,3.54562,88.2257933118,88.2257933118,1.0,100,0.01,12.6984142906,88.2257933118
85.8188,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,85.8188,1.0,500,,41.8487083398,500.0,5.72664,83.4118084502,83.4118084502,1.0,100,0.005,41.8487083398,83.4118084502
86.2792,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,86.2792,1.0,500,,17.3745701949,500.0,5.29343,87.1998468111,87.1998468111,1.0,100,0.00333333,17.3745701949,87.1998468111
85.7575,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.7575,1.0,500,,60.8491292092,500.0,6.07386,84.1925456798,84.1925456798,1.0,100,0.0025,60.8491292092,84.1925456798
86.3887,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.3887,1.0,500,,19.4406884688,500.0,5.91241,88.9136738025,88.9136738025,1.0,100,0.002,19.4406884688,88.9136738025
83.9515,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,83.9515,1.0,500,,90.8866287389,500.0,9.48566,83.9515180615,83.9515180615,1.0,100,0.01,90.8866287389,83.9515180615
86.5908,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,86.5908,1.0,500,,81.671594083,500.0,9.61156,89.2300536059,89.2300536059,1.0,100,0.005,81.671594083,89.2300536059
85.8802,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,85.8802,1.0,500,,93.0608463757,500.0,9.6596,84.4590722704,84.4590722704,1.0,100,0.00333333,93.0608463757,84.4590722704
85.3017,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,85.3017,1.0,500,,69.7415045905,500.0,9.39394,83.5661507951,83.5661507951,1.0,100,0.0025,69.7415045905,83.5661507951
86.2337,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.2337,1.0,500,,20.115900876,500.0,8.83484,89.9617972647,89.9617972647,1.0,100,0.002,20.115900876,89.9617972647
87.1922,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,87.1922,1.0,500,,77.9788075521,500.0,8.7863,87.1922093928,87.1922093928,1.0,100,0.01,77.9788075521,87.1922093928
87.4602,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,87.4602,1.0,500,,21.2829279496,500.0,7.01473,87.728201905,87.728201905,1.0,100,0.005,21.2829279496,87.728201905
86.6727,299.999969474,1.0,1.0,5.43914e-20,0.00333333,0.00333333,500.0,2,1.0,86.6727,1.0,500,,59.628869039,500.0,7.32953,85.0977542567,85.0977542567,1.0,100,0.00333333,59.628869039,85.0977542567
86.4544,400.0,1.0,1.0,5.4346e-20,0.0025,0.0025,500.0,2,1.0,86.4544,1.0,500,,31.4166326157,500.0,6.94335,85.7994934238,85.7994934238,1.0,100,0.0025,31.4166326157,85.7994934238
86.3094,500.000006643,1.0,1.0,5.43187e-20,0.002,0.002,500.0,1,1.0,86.3094,1.0,500,,88.0744133472,500.0,7.48939,85.7294752643,85.7294752643,1.0,100,0.002,88.0744133472,85.7294752643
87.4312,100.0,1.0,1.0,3.50449e-18,0.01,0.01,500.0,2,1.0,87.4312,1.0,500,,28.7805610279,500.0,5.33786,87.4311584395,87.4311584395,1.0,100,0.01,28.7805610279,87.4311584395
84.8638,200.000000102,1.0,1.0,2.1793e-19,0.005,0.005,500.0,2,1.0,84.8638,1.0,500,,121.412668017,500.0,8.99651,82.2963590476,82.2963590476,1.0,100,0.005,121.412668017,82.2963590476
