eRenyi2,IterType,AvgDiscRet,VarJ,ESSClassic,Bound,Delta,MaxVanillaIw,AvgVanillaIw,AvgNormIw,AvgEpLen,VarDiscRet,MinVanillaIw,VarRet,J,ESSRenyi,AvgRet,VarNormIw,VarVanillaIw,MinNormIw,EpsThisIter,VanillaAvgRet,MaxNormIw,BatchSize
1.0,2,-78.9534163776,69.9784,100.0,-142.673,0.3,1.0,1.0,0.01,110.13,4946.43596827,1.0,4946.43596827,-78.9534,200.0,-78.9534163776,3.50449e-18,,0.01,100,-78.9534163776,0.01,200
1.04471,1,-83.5552749281,67.5791,191.32861583,-125.495,0.3,1.62929,1.00012,0.005,115.51,6070.06211292,0.450557,6070.06211292,-79.4426,191.441378579,-83.5552749281,1.13874e-06,0.0455608,0.0022525,100,-83.5552749281,0.00814542,200
1.0,2,-89.5918734857,90.5124,100.0,-153.311,0.3,1.0,1.0,0.01,121.59,8275.25097334,1.0,8275.25097334,-89.5919,200.0,-89.5918734857,3.50449e-18,,0.01,100,-89.5918734857,0.01,200
1.0428,1,-72.0172749299,65.9993,188.86743595,-123.328,0.3,1.26463,0.974001,0.005,101.88,2579.86771517,0.0710089,2579.86771517,-77.3175,191.790507149,-72.0172749299,1.481e-06,0.0561996,0.000364522,100,-72.0172749299,0.00649193,200
1.0,2,-89.5897191392,90.4328,100.0,-153.309,0.3,1.0,1.0,0.01,122.67,8260.70601955,1.0,8260.70601955,-89.5897,200.0,-89.5897191392,3.50449e-18,,0.01,100,-89.5897191392,0.01,200
1.13107,1,-67.9911552615,50.5798,175.787247639,-121.911,0.3,1.81742,1.01798,0.005,97.17,1370.98338216,0.0800289,1370.98338216,-73.9922,176.824234631,-67.9911552615,3.46078e-06,0.143453,0.000393078,100,-67.9911552615,0.00892661,200
1.0,2,-70.5766107011,50.7095,100.0,-134.292,0.3,1.0,1.0,0.01,100.3,2597.42952645,1.0,2597.42952645,-70.5766,200.0,-70.5766107011,3.50449e-18,,0.01,100,-70.5766107011,0.01,200
1.00626,1,-81.2507242525,64.5416,199.156451003,-120.818,0.3,1.33923,0.990943,0.005,112.25,6140.09795157,0.921568,6140.09795157,-75.6216,198.755475271,-81.2507242525,1.06422e-07,0.00418012,0.00464996,100,-81.2507242525,0.00675737,200
1.0,2,-78.9590718788,69.7781,100.0,-142.678,0.3,1.0,1.0,0.01,109.68,4918.16785732,1.0,4918.16785732,-78.9591,200.0,-78.9590718788,3.50449e-18,,0.01,100,-78.9590718788,0.01,200
1.01852,1,-78.8977885242,65.435,197.173889326,-123.499,0.3,1.68031,0.994377,0.005,110.06,4914.40702333,0.880611,4914.40702333,-78.0267,196.36284559,-78.8977885242,3.60127e-07,0.0142435,0.00442795,100,-78.8977885242,0.00844907,200
1.0,2,-108.367867613,114.582,100.0,-172.093,0.3,1.0,1.0,0.01,144.29,13261.7010771,1.0,13261.7010771,-108.368,200.0,-108.367867613,3.50449e-18,,0.01,100,-108.367867613,0.01,200
1.1044,1,-79.0630059312,90.8,179.173017616,-138.194,0.3,1.42656,0.989035,0.005,110.62,4916.29886092,0.0818179,4916.29886092,-90.8401,181.093174731,-79.0630059312,2.92058e-06,0.114275,0.000413625,100,-79.0630059312,0.00721185,200
1.0,2,-75.3756471431,61.2923,100.0,-139.094,0.3,1.0,1.0,0.01,105.8,3794.69227676,1.0,3794.69227676,-75.3756,200.0,-75.3756471431,3.50449e-18,,0.01,100,-75.3756471431,0.01,200
1.03725,1,-91.3627696061,74.9108,190.654555686,-127.519,0.3,2.05356,1.04292,0.005,123.25,9433.88451594,0.800064,9433.88451594,-81.6306,192.817361315,-91.3627696061,1.23159e-06,0.0535836,0.00383568,100,-91.3627696061,0.00984521,200
1.0,2,-68.7760142311,36.8019,100.0,-132.495,0.3,1.0,1.0,0.01,98.66,1368.06415527,1.0,1368.06415527,-68.776,200.0,-68.7760142311,3.50449e-18,,0.01,100,-68.7760142311,0.01,200
1.05879,1,-70.6775769433,27.1343,189.963287887,-113.382,0.3,1.30899,1.02141,0.005,99.65,2639.05685585,0.292318,2639.05685585,-67.0208,188.89400421,-70.6775769433,1.32751e-06,0.0553989,0.00143095,100,-70.6775769433,0.00640776,200
1.0,2,-69.1421178828,36.7224,100.0,-132.862,0.3,1.0,1.0,0.01,98.77,1362.1561808,1.0,1362.1561808,-69.1421,200.0,-69.1421178828,3.50449e-18,,0.01,100,-69.1421178828,0.01,200
1.07883,1,-94.2680017811,60.7171,187.516028577,-124.798,0.3,1.67311,0.999016,0.005,128.07,9295.04486489,0.290932,9295.04486489,-77.9991,185.38522049,-94.2680017811,1.67276e-06,0.0667789,0.00145609,100,-94.2680017811,0.0083738,200
1.0,2,-79.2354000142,69.762,100.0,-142.955,0.3,1.0,1.0,0.01,110.8,4915.90035546,1.0,4915.90035546,-79.2354,200.0,-79.2354000142,3.50449e-18,,0.01,100,-79.2354000142,0.01,200
1.03941,1,-74.6910540925,58.2228,192.338510343,-120.84,0.3,1.23311,1.01415,0.005,105.26,3792.33046708,0.242172,3792.33046708,-74.9045,192.417117597,-74.6910540925,1.00084e-06,0.0411744,0.00119397,100,-74.6910540925,0.00607954,200
1.0,2,-70.7357821931,51.3022,100.0,-134.45,0.3,1.0,1.0,0.01,99.86,2658.49803658,1.0,2658.49803658,-70.7358,200.0,-70.7357821931,3.50449e-18,,0.01,100,-70.7357821931,0.01,200
1.02348,1,-82.8458529112,61.2379,195.081969461,-121.229,0.3,1.88264,1.00852,0.005,114.48,6099.95668311,0.869062,6099.95668311,-75.6464,195.411835303,-82.8458529112,6.33419e-07,0.0257701,0.00430862,100,-82.8458529112,0.0093337,200
1.0,2,-86.2354057212,84.3879,100.0,-149.955,0.3,1.0,1.0,0.01,117.98,7193.24909559,1.0,7193.24909559,-86.2354,200.0,-86.2354057212,3.50449e-18,,0.01,100,-86.2354057212,0.01,200
1.06481,1,-71.2486828189,58.8451,187.168424267,-122.291,0.3,2.04994,1.01974,0.005,100.97,2554.95045723,0.441109,2554.95045723,-75.7976,187.826235708,-71.2486828189,1.72252e-06,0.0716478,0.00216285,100,-71.2486828189,0.0100513,200
1.0,2,-95.5597131218,101.82,100.0,-159.279,0.3,1.0,1.0,0.01,129.05,10472.0399751,1.0,10472.0399751,-95.5597,200.0,-95.5597131218,3.50449e-18,,0.01,100,-95.5597131218,0.01,200
1.09769,1,-111.542295094,103.119,182.690985389,-146.22,0.3,2.40623,1.02819,0.005,147.55,14226.9458457,0.711561,14226.9458457,-99.0137,182.200251756,-111.542295094,2.38052e-06,0.100664,0.00346027,100,-111.542295094,0.0117013,200
1.0,2,-71.6029351808,50.5785,100.0,-135.322,0.3,1.0,1.0,0.01,101.42,2584.02058518,1.0,2584.02058518,-71.6029,200.0,-71.6029351808,3.50449e-18,,0.01,100,-71.6029351808,0.01,200
1.04003,1,-78.7810308854,53.7304,193.976833893,-119.317,0.3,1.38637,1.00557,0.005,109.82,4935.63750754,0.430328,4935.63750754,-73.3679,192.302519363,-78.7810308854,7.80174e-07,0.0315554,0.00213973,100,-78.7810308854,0.00689345,200
1.0,2,-71.9798206146,50.7464,100.0,-135.699,0.3,1.0,1.0,0.01,101.61,2601.21321698,1.0,2601.21321698,-71.9798,200.0,-71.9798206146,3.50449e-18,,0.01,100,-71.9798206146,0.01,200
1.04533,1,-89.1921819118,65.8383,190.607365831,-124.492,0.3,2.4966,1.01231,0.005,121.82,8298.84378403,0.751603,8298.84378403,-78.425,191.326804715,-89.1921819118,1.23813e-06,0.0507523,0.00371231,100,-89.1921819118,0.0123312,200
1.0,2,-75.2189792636,61.49,100.0,-138.933,0.3,1.0,1.0,0.01,105.4,3819.20626182,1.0,3819.20626182,-75.219,200.0,-75.2189792636,3.50449e-18,,0.01,100,-75.2189792636,0.01,200
1.00909,1,-82.2500077803,68.3921,198.998470808,-123.56,0.3,1.29635,0.998001,0.005,113.6,6088.80816467,0.894987,6088.80816467,-78.2997,198.199019402,-82.2500077803,1.26449e-07,0.00503776,0.0044839,100,-82.2500077803,0.00649473,200
1.0,2,-82.5215445013,77.4412,100.0,-146.246,0.3,1.0,1.0,0.01,114.2,6057.72052974,1.0,6057.72052974,-82.5215,200.0,-82.5215445013,3.50449e-18,,0.01,100,-82.5215445013,0.01,200
1.01088,1,-69.6767468598,58.665,197.329079312,-120.959,0.3,1.34293,0.993977,0.005,99.3,1378.39705309,0.490163,1378.39705309,-75.6546,197.848004641,-69.6767468598,3.40081e-07,0.0134399,0.00246566,100,-69.6767468598,0.00675535,200
1.0,2,-79.5359844036,69.9985,100.0,-143.255,0.3,1.0,1.0,0.01,110.8,4949.27785774,1.0,4949.27785774,-79.536,200.0,-79.5359844036,3.50449e-18,,0.01,100,-79.5359844036,0.01,200
1.0432,1,-88.6743988444,75.0549,190.641327475,-128.119,0.3,2.40398,1.0121,0.005,120.97,8316.94097105,0.737532,8316.94097105,-82.0992,191.71752557,-88.6743988444,1.23344e-06,0.0505383,0.00364358,100,-88.6743988444,0.0118762,200
1.0,2,-83.6076890759,77.3628,100.0,-147.327,0.3,1.0,1.0,0.01,115.61,6045.46350959,1.0,6045.46350959,-83.6077,200.0,-83.6076890759,3.50449e-18,,0.01,100,-83.6076890759,0.01,200
1.04005,1,-79.2649960579,66.9041,192.835899743,-125.516,0.3,1.57344,1.02357,0.005,110.37,4940.10776786,0.553241,4940.10776786,-79.5669,192.298111074,-79.2649960579,9.33455e-07,0.039119,0.00270251,100,-79.2649960579,0.00768605,200
1.0,2,-75.0722248894,61.2526,100.0,-138.791,0.3,1.0,1.0,0.01,104.91,3789.77892502,1.0,3789.77892502,-75.0722,200.0,-75.0722248894,3.50449e-18,,0.01,100,-75.0722248894,0.01,200
1.00834,1,-75.0696200497,59.3918,198.607718289,-119.918,0.3,1.44049,1.00144,0.005,105.61,3794.07484385,0.928692,3794.07484385,-74.6746,198.344998577,-75.0696200497,1.76128e-07,0.00706542,0.00463678,100,-75.0696200497,0.0071921,200
1.0,2,-86.7041871102,84.481,100.0,-150.424,0.3,1.0,1.0,0.01,118.8,7209.1323161,1.0,7209.1323161,-86.7042,200.0,-86.7041871102,3.50449e-18,,0.01,100,-86.7041871102,0.01,200
1.03617,1,-74.8244071525,68.7953,192.929443767,-125.179,0.3,1.75675,0.993181,0.005,104.99,3784.49394485,0.200453,3784.49394485,-79.3144,193.018185952,-74.8244071525,9.20818e-07,0.0363321,0.00100915,100,-74.8244071525,0.00884406,200
1.0,2,-82.4811292809,77.368,100.0,-146.201,0.3,1.0,1.0,0.01,114.65,6046.27200381,1.0,6046.27200381,-82.4811,200.0,-82.4811292809,3.50449e-18,,0.01,100,-82.4811292809,0.01,200
1.03996,1,-84.6573956776,75.672,193.651120042,-127.984,0.3,1.47794,1.02037,0.005,116.08,7273.64793279,0.577257,7273.64793279,-82.036,192.314488888,-84.6573956776,8.23753e-07,0.034306,0.00282867,100,-84.6573956776,0.00724219,200
1.0,2,-66.566820029,12.5957,100.0,-83.993,0.3,1.0,1.0,0.01,95.87,160.253724344,1.0,160.253724344,-66.5668,200.0,-66.566820029,3.50449e-18,,0.01,100,-66.566820029,0.01,200
1.01655,1,-93.2386009479,66.9968,197.414334989,-124.521,0.3,1.47665,1.0093,0.005,126.1,9349.67337212,0.70208,9349.67337212,-79.0928,196.743830096,-93.2386009479,3.29092e-07,0.0134098,0.00347804,100,-93.2386009479,0.00731517,200
1.0,2,-85.8311134402,84.5689,100.0,-149.551,0.3,1.0,1.0,0.01,117.89,7224.14267172,1.0,7224.14267172,-85.8311,200.0,-85.8311134402,3.50449e-18,,0.01,100,-85.8311134402,0.01,200
1.07962,1,-87.750486076,76.255,185.639942102,-130.135,0.3,1.67742,0.987736,0.005,120.29,7169.16196583,0.298215,7169.16196583,-83.3195,185.250610694,-87.750486076,1.94358e-06,0.075848,0.00150959,100,-87.750486076,0.00849122,200
1.0,2,-78.5006300813,69.7525,100.0,-142.22,0.3,1.0,1.0,0.01,109.41,4914.5600773,1.0,4914.5600773,-78.5006,200.0,-78.5006300813,3.50449e-18,,0.01,100,-78.5006300813,0.01,200
1.06155,1,-82.9389262037,69.4848,189.658525264,-124.55,0.3,1.80719,1.02539,0.005,113.92,7307.46214156,0.421364,7307.46214156,-78.1279,188.402920348,-82.9389262037,1.37002e-06,0.0576192,0.00205465,100,-82.9389262037,0.00881221,200
1.0,2,-76.2870099732,61.1147,100.0,-140.005,0.3,1.0,1.0,0.01,107.21,3772.73832197,1.0,3772.73832197,-76.287,200.0,-76.2870099732,3.50449e-18,,0.01,100,-76.2870099732,0.01,200
1.00361,1,-69.4298057893,49.5067,199.449575185,-117.83,0.3,1.22369,0.993716,0.005,99.21,1399.96430231,0.944275,1399.96430231,-72.6931,199.280925473,-69.4298057893,6.93375e-08,0.00273875,0.00475123,100,-69.4298057893,0.00615715,200
1.0,2,-82.4314359604,77.5725,100.0,-146.15,0.3,1.0,1.0,0.01,114.56,6078.269608,1.0,6078.269608,-82.4314,200.0,-82.4314359604,3.50449e-18,,0.01,100,-82.4314359604,0.01,200
1.04703,1,-79.6680455799,71.3611,192.917671438,-125.387,0.3,1.58811,1.01183,0.005,110.34,6142.00920622,0.442823,6142.00920622,-79.2841,191.016825591,-79.6680455799,9.22397e-07,0.0377739,0.00218823,100,-79.6680455799,0.00784773,200
1.0,2,-78.9400002965,69.8236,100.0,-142.655,0.3,1.0,1.0,0.01,109.95,4924.57503639,1.0,4924.57503639,-78.94,200.0,-78.9400002965,3.50449e-18,,0.01,100,-78.9400002965,0.01,200
1.01144,1,-72.3842843322,58.3475,198.225270507,-120.419,0.3,1.44433,0.991366,0.005,102.51,2583.31487872,0.906416,2583.31487872,-75.1053,197.738407136,-72.3842843322,2.24959e-07,0.00884364,0.00457155,100,-72.3842843322,0.00728453,200
1.0,2,-91.5239951819,90.1049,100.0,-155.243,0.3,1.0,1.0,0.01,124.73,8200.90162206,1.0,8200.90162206,-91.524,200.0,-91.5239951819,3.50449e-18,,0.01,100,-91.5239951819,0.01,200
1.04266,1,-90.0868680657,85.9914,181.704640447,-134.876,0.3,4.12521,1.03598,0.005,122.84,8248.07447448,0.871315,8248.07447448,-88.8688,191.81620638,-90.0868680657,2.52983e-06,0.108607,0.00420525,100,-90.0868680657,0.0199096,200
1.0,2,-81.375029771,77.7068,100.0,-145.095,0.3,1.0,1.0,0.01,112.66,6099.34766221,1.0,6099.34766221,-81.375,200.0,-81.375029771,3.50449e-18,,0.01,100,-81.375029771,0.01,200
1.0519,1,-88.8530670972,77.9489,190.259508654,-128.749,0.3,1.70194,0.97984,0.005,121.38,8288.42287999,0.257529,8288.42287999,-82.5381,190.132933814,-88.8530670972,1.28632e-06,0.0493993,0.00131414,100,-88.8530670972,0.0086848,200
1.0,2,-81.7984637049,77.7216,100.0,-145.518,0.3,1.0,1.0,0.01,112.81,6101.66979021,1.0,6101.66979021,-81.7985,200.0,-81.7984637049,3.50449e-18,,0.01,100,-81.7984637049,0.01,200
1.03776,1,-87.406924573,75.8935,189.699677337,-128.75,0.3,3.0111,1.00207,0.005,120.37,7123.09052003,0.656246,7123.09052003,-82.8505,192.72302748,-87.406924573,1.36429e-06,0.054798,0.00327444,100,-87.406924573,0.0150244,200
1.0,2,-74.692081846,61.1092,100.0,-138.411,0.3,1.0,1.0,0.01,104.68,3772.0513731,1.0,3772.0513731,-74.6921,200.0,-74.692081846,3.50449e-18,,0.01,100,-74.692081846,0.01,200
1.01476,1,-75.9772294842,59.0025,197.983303118,-120.115,0.3,1.11947,1.0083,0.005,106.58,3828.26222428,0.608011,3828.26222428,-74.7276,197.090679694,-75.9772294842,2.55926e-07,0.0104077,0.00301503,100,-75.9772294842,0.00555128,200
1.0,2,-70.3232974108,50.6698,100.0,-134.042,0.3,1.0,1.0,0.01,99.88,2593.36061295,1.0,2593.36061295,-70.3233,200.0,-70.3232974108,3.50449e-18,,0.01,100,-70.3232974108,0.01,200
1.02031,1,-77.9737596975,56.2775,194.510334888,-118.705,0.3,2.68402,1.00665,0.005,108.73,4983.8584588,0.882033,4983.8584588,-73.194,196.019260745,-77.9737596975,7.09118e-07,0.0287433,0.00438102,100,-77.9737596975,0.0133314,200
1.0,2,-63.6537595481,11.9039,100.0,-80.5641,0.3,1.0,1.0,0.01,91.76,143.133723826,1.0,143.133723826,-63.6538,200.0,-63.6537595481,3.50449e-18,,0.01,100,-63.6537595481,0.01,200
1.03545,1,-86.4005779533,54.264,187.786569239,-119.202,0.3,3.27171,1.02284,0.005,118.95,7201.70484961,0.830878,7201.70484961,-73.3543,193.153139213,-86.4005779533,1.63414e-06,0.068386,0.00406161,100,-86.4005779533,0.0159932,200
1.0,2,-95.9031717104,101.641,100.0,-159.623,0.3,1.0,1.0,0.01,129.31,10435.1814383,1.0,10435.1814383,-95.9032,200.0,-95.9031717104,3.50449e-18,,0.01,100,-95.9031717104,0.01,200
1.1869,1,-71.7826965451,64.9967,171.110064039,-126.47,0.3,1.72036,1.02915,0.005,101.94,2591.03655528,0.0242012,2591.03655528,-77.383,168.50686679,-71.7826965451,4.24217e-06,0.179722,0.000117579,100,-71.7826965451,0.00835822,200
1.0,2,-79.1176424244,69.8836,100.0,-142.835,0.3,1.0,1.0,0.01,110.05,4933.04759429,1.0,4933.04759429,-79.1176,200.0,-79.1176424244,3.50449e-18,,0.01,100,-79.1176424244,0.01,200
1.03475,1,-83.1474268502,68.6859,192.814640592,-125.552,0.3,1.87262,0.984778,0.005,114.01,6151.78928679,0.280256,6151.78928679,-79.7195,193.283493708,-83.1474268502,9.36324e-07,0.0363214,0.00142294,100,-83.1474268502,0.00950781,200
1.0,2,-75.1100110969,61.0152,100.0,-138.829,0.3,1.0,1.0,0.01,105.0,3760.45338948,1.0,3760.45338948,-75.11,200.0,-75.1100110969,3.50449e-18,,0.01,100,-75.1100110969,0.01,200
1.04714,1,-99.8934102154,80.3359,190.362323397,-131.352,0.3,2.14106,1.01087,0.005,134.57,11403.4013953,0.646731,11403.4013953,-85.2461,190.996841085,-99.8934102154,1.27206e-06,0.0519951,0.00319887,100,-99.8934102154,0.0105901,200
1.0,2,-76.1345950994,61.2323,100.0,-139.854,0.3,1.0,1.0,0.01,106.54,3787.27250424,1.0,3787.27250424,-76.1346,200.0,-76.1345950994,3.50449e-18,,0.01,100,-76.1345950994,0.01,200
1.01143,1,-79.9588851099,62.9818,197.903734599,-122.817,0.3,1.3407,1.00905,0.005,111.98,4924.23781446,0.742183,4924.23781446,-77.5035,197.738919862,-79.9588851099,2.66139e-07,0.0108391,0.00367764,100,-79.9588851099,0.00664341,200
1.0,2,-82.6062978365,77.9115,100.0,-146.325,0.3,1.0,1.0,0.01,113.95,6131.51783166,1.0,6131.51783166,-82.6063,200.0,-82.6062978365,3.50449e-18,,0.01,100,-82.6062978365,0.01,200
1.05661,1,-76.2197724603,60.2965,187.388552833,-123.251,0.3,2.44389,1.02248,0.005,107.33,3770.2813088,0.434667,3770.2813088,-76.937,189.285476552,-76.2197724603,1.69098e-06,0.0707143,0.00212556,100,-76.2197724603,0.0119508,200
1.0,2,-75.8772689958,61.0675,100.0,-139.596,0.3,1.0,1.0,0.01,106.86,3766.91045425,1.0,3766.91045425,-75.8773,200.0,-75.8772689958,3.50449e-18,,0.01,100,-75.8772689958,0.01,200
1.12706,1,-91.5618338926,55.8692,175.40422312,-125.479,0.3,1.68235,1.00005,0.005,124.84,8189.78953006,0.138892,8189.78953006,-77.6458,177.452101136,-91.5618338926,3.52319e-06,0.140941,0.000694425,100,-91.5618338926,0.00841135,200
1.0,2,-84.4627561876,84.7159,100.0,-148.182,0.3,1.0,1.0,0.01,115.7,7249.28133876,1.0,7249.28133876,-84.4628,200.0,-84.4627561876,3.50449e-18,,0.01,100,-84.4627561876,0.01,200
1.02936,1,-80.6381642553,75.0016,195.596199126,-126.757,0.3,1.77538,0.984004,0.005,111.39,6109.6026174,0.85572,6109.6026174,-81.0438,194.295429015,-80.6381642553,5.65699e-07,0.0219098,0.00434815,100,-80.6381642553,0.00902121,200
1.0,2,-68.2118626034,37.411,100.0,-131.917,0.3,1.0,1.0,0.01,97.36,1413.71820227,1.0,1413.71820227,-68.2119,200.0,-68.2118626034,3.50449e-18,,0.01,100,-68.2118626034,0.01,200
1.00303,1,-77.9432173707,55.6874,199.28835616,-118.066,0.3,1.1456,1.00107,0.005,109.0,4958.36241778,0.787296,4958.36241778,-72.9412,199.395770967,-77.9432173707,8.97185e-08,0.0035964,0.00393229,100,-77.9432173707,0.0057219,200
1.0,2,-74.3554117711,61.1729,100.0,-138.074,0.3,1.0,1.0,0.01,104.81,3779.92772713,1.0,3779.92772713,-74.3554,200.0,-74.3554117711,3.50449e-18,,0.01,100,-74.3554117711,0.01,200
1.0178,1,-81.7062262738,61.5823,196.991735646,-122.48,0.3,1.45052,1.01296,0.005,113.84,4877.57687565,0.493599,4877.57687565,-77.0203,196.502679169,-81.7062262738,3.837e-07,0.0157483,0.00243643,100,-81.7062262738,0.00715981,200
1.0,2,-77.8634670749,70.133,100.0,-141.583,0.3,1.0,1.0,0.01,108.69,4968.32576264,1.0,4968.32576264,-77.8635,200.0,-77.8634670749,3.50449e-18,,0.01,100,-77.8634670749,0.01,200
1.03563,1,-85.9274127242,73.2661,193.226271674,-126.267,0.3,1.22724,0.99982,0.005,118.4,7173.50801496,0.360128,7173.50801496,-80.4149,193.119877819,-85.9274127242,8.80793e-07,0.035219,0.00180097,100,-85.9274127242,0.00613729,200
1.0,2,-84.590991344,77.225,100.0,-148.31,0.3,1.0,1.0,0.01,117.34,6023.93563472,1.0,6023.93563472,-84.591,200.0,-84.590991344,3.50449e-18,,0.01,100,-84.590991344,0.01,200
1.03058,1,-72.2754432406,59.2602,189.150559619,-122.716,0.3,3.32699,1.01728,0.005,102.13,2602.77965494,0.670795,2602.77965494,-76.9755,194.064863353,-72.2754432406,1.44117e-06,0.0596565,0.003297,100,-72.2754432406,0.0163523,200
1.0,2,-69.4636845201,50.962,100.0,-133.183,0.3,1.0,1.0,0.01,98.26,2623.36106008,1.0,2623.36106008,-69.4637,200.0,-69.4636845201,3.50449e-18,,0.01,100,-69.4636845201,0.01,200
1.02215,1,-84.2322378349,61.9984,195.313851075,-121.424,0.3,1.35173,0.981834,0.005,116.24,6042.89983552,0.422849,6042.89983552,-75.8716,195.665328776,-84.2322378349,6.0283e-07,0.0232451,0.00215336,100,-84.2322378349,0.00688371,200
1.0,2,-82.1927762787,77.7051,100.0,-145.911,0.3,1.0,1.0,0.01,114.19,6099.06910938,1.0,6099.06910938,-82.1928,200.0,-82.1927762787,3.50449e-18,,0.01,100,-82.1927762787,0.01,200
1.08058,1,-82.7435219644,67.7637,185.217340544,-125.858,0.3,1.38633,1.00019,0.005,114.62,6072.28450684,0.283177,6072.28450684,-79.0223,185.086441327,-82.7435219644,2.00534e-06,0.0802439,0.00141562,100,-82.7435219644,0.00693033,200
1.0,2,-70.3636844003,50.7666,100.0,-134.07,0.3,1.0,1.0,0.01,99.31,2603.27825736,1.0,2603.27825736,-70.3637,200.0,-70.3636844003,3.50449e-18,,0.01,100,-70.3636844003,0.01,200
1.13269,1,-92.3053972208,62.0017,175.789464048,-124.55,0.3,1.52623,0.986436,0.005,124.83,9369.84128842,0.0954743,9369.84128842,-76.5979,176.570323749,-92.3053972208,3.46041e-06,0.134687,0.000483936,100,-92.3053972208,0.0077361,200
1.0,2,-80.2225697359,69.57,100.0,-143.941,0.3,1.0,1.0,0.01,111.84,4888.87019209,1.0,4888.87019209,-80.2226,200.0,-80.2225697359,3.50449e-18,,0.01,100,-80.2225697359,0.01,200
1.05214,1,-96.8537845212,84.9598,184.274817273,-132.499,0.3,3.24586,1.04888,0.005,129.77,11617.7107755,0.812561,11617.7107755,-86.2827,190.088319627,-96.8537845212,2.1441e-06,0.0943536,0.00387346,100,-96.8537845212,0.015473,200
1.0,2,-82.8627133942,77.3838,100.0,-146.582,0.3,1.0,1.0,0.01,114.86,6048.74624428,1.0,6048.74624428,-82.8627,200.0,-82.8627133942,3.50449e-18,,0.01,100,-82.8627133942,0.01,200
1.04262,1,-74.7813822177,62.1278,190.753658735,-122.899,0.3,1.88168,1.01824,0.005,104.48,3785.2478445,0.580918,3785.2478445,-76.8928,191.82397013,-74.7813822177,1.21791e-06,0.0505097,0.00285256,100,-74.7813822177,0.00923989,200
1.0,2,-83.5109606434,77.3686,100.0,-147.23,0.3,1.0,1.0,0.01,115.48,6046.35682893,1.0,6046.35682893,-83.511,200.0,-83.5109606434,3.50449e-18,,0.01,100,-83.5109606434,0.01,200
1.10418,1,-78.6707517795,58.6653,181.739845402,-124.021,0.3,1.66401,1.01222,0.005,109.03,4951.65502933,0.264564,4951.65502933,-76.6754,181.129950456,-78.6707517795,2.52447e-06,0.103463,0.00130685,100,-78.6707517795,0.00821956,200
1.0,2,-73.8690946816,61.2678,100.0,-137.589,0.3,1.0,1.0,0.01,103.08,3791.66320188,1.0,3791.66320188,-73.8691,200.0,-73.8690946816,3.50449e-18,,0.01,100,-73.8690946816,0.01,200
1.00814,1,-68.2414282449,48.1715,197.979733147,-115.909,0.3,1.85633,1.00228,0.005,97.57,1397.01214461,0.848455,1397.01214461,-70.669,198.38566732,-68.2414282449,2.56395e-07,0.0103027,0.00423262,100,-68.2414282449,0.00926049,200
1.0,2,-82.7055562334,77.6349,100.0,-146.424,0.3,1.0,1.0,0.01,114.62,6088.05817257,1.0,6088.05817257,-82.7056,200.0,-82.7055562334,3.50449e-18,,0.01,100,-82.7055562334,0.01,200
1.0216,1,-82.9121068446,73.2598,196.150510495,-127.262,0.3,1.84259,0.99882,0.005,114.7,6081.47985853,0.721059,6081.47985853,-81.7216,195.771154786,-82.9121068446,4.93102e-07,0.0196776,0.00360955,100,-82.9121068446,0.00922382,200
1.0,2,-71.0331748998,50.644,100.0,-134.747,0.3,1.0,1.0,0.01,100.45,2590.7226194,1.0,2590.7226194,-71.0332,200.0,-71.0331748998,3.50449e-18,,0.01,100,-71.0331748998,0.01,200
1.0345,1,-86.0395486635,63.7326,192.507520448,-122.709,0.3,2.02888,1.00525,0.005,118.22,7173.16021135,0.827083,7173.16021135,-76.8824,193.330934925,-86.0395486635,9.77899e-07,0.0395277,0.00411382,100,-86.0395486635,0.0100914,200
1.0,2,-75.4830378032,61.123,100.0,-139.203,0.3,1.0,1.0,0.01,106.13,3773.75388805,1.0,3773.75388805,-75.483,200.0,-75.4830378032,3.50449e-18,,0.01,100,-75.4830378032,0.01,200
1.00419,1,-68.2431557859,49.5149,199.209173688,-116.825,0.3,1.30724,0.994311,0.005,97.44,1386.09031645,0.8746,1386.09031645,-71.6739,199.165337391,-68.2431557859,9.97451e-08,0.00394454,0.00439802,100,-68.2431557859,0.0065736,200
1.0,2,-82.348798168,77.5185,100.0,-146.068,0.3,1.0,1.0,0.01,113.6,6069.82068243,1.0,6069.82068243,-82.3488,200.0,-82.348798168,3.50449e-18,,0.01,100,-82.348798168,0.01,200
1.0336,1,-80.7760422753,71.5397,192.156642197,-124.63,0.3,1.29599,0.980671,0.005,111.24,6126.36394917,0.148537,6126.36394917,-78.8232,193.499238215,-80.7760422753,1.02557e-06,0.0394524,0.000757323,100,-80.7760422753,0.00660766,200
1.0,2,-70.9623111306,50.4675,100.0,-134.681,0.3,1.0,1.0,0.01,100.42,2572.69544063,1.0,2572.69544063,-70.9623,200.0,-70.9623111306,3.50449e-18,,0.01,100,-70.9623111306,0.01,200
1.01335,1,-72.5216658804,47.3304,197.042917122,-116.468,0.3,2.04936,0.998684,0.005,102.42,2620.15241329,0.900157,2620.15241329,-71.1127,197.364917588,-72.5216658804,3.77068e-07,0.0150431,0.00450671,100,-72.5216658804,0.0102603,200
