EpThisIter,EpRewMean,StdIWNorm,InitialReturnStd,MeanIWNorm,ESSClassic,ReturnStepMax,MinIW,Weights,InitialReturnMean,StdIW,ESSRenyi,TimeElapsed,LearnableVariance,ReturnStepMaxmin,EmpiricalD2,J_sample_variance,VarianceInit,OptimizationReturnMin,EpLenMean,MinIWNorm,OptimizationReturnMax,InitialReturnMin,MaxIW,InitialReturnMax,TimestepsSoFar,EpisodesSoFar,MaxIWNorm,MeanEntropy,ReturnMeanIW,OptimizationReturnMean,InitialBound,Iteration,MeanIW,Bound
50,4999.815614260601,1.5615045,0.100685395,0.24499819,1.2012897,10.0,0.000120169134,[-0.028  0.807 -2.422 -2.737 -2.082],4999.8154,78.075226,0.09528559,50069.580817222595,True,10.0,524.73834,3827463400.0,-1,,500.0,2.4033827e-06,0.33203125,4999.605,558.34467,4999.937,10684169,26400,11.166893,-0.7375543,61245.68,0.21080078,4133.8013,528,12.249911,41407.742
50,4999.806566300677,0.025919659,0.1065904,0.02523932,24.335194,10.0,0.100543246,[-0.016  0.799 -2.422 -2.718 -2.156],4999.8066,1.295983,27.007677,50167.01666665077,True,10.0,1.8513254,40619124.0,-1,,500.0,0.002010865,0.40234375,4999.547,5.7913876,4999.949,10709169,26450,0.11582775,-0.73423076,6309.533,0.2598633,4133.79,529,1.261966,5131.201
50,4999.809688409895,0.018469896,0.12500077,0.024664378,32.035374,10.0,0.24732043,[-0.017  0.822 -2.342 -2.729 -2.153],4999.81,0.9234949,29.081558,50276.28282737732,True,10.0,1.7193027,38789556.0,-1,,500.0,0.0049464083,0.4033203,4999.5425,4.8229046,4999.946,10734169,26500,0.09645809,-0.72347087,6165.8296,0.26731446,4133.7935,530,1.233219,5030.2905
50,4999.813363389766,0.018010905,0.11473059,0.027202684,34.7614,10.0,0.03264752,[-0.011  0.817 -2.339 -2.741 -2.142],4999.8135,0.90054536,23.89259,50384.76161313057,True,10.0,2.092699,47183784.0,-1,,500.0,0.0006529504,0.42919922,4999.5127,4.2949176,4999.942,10759169,26550,0.08589835,-0.73390883,6800.3594,0.30070314,4133.798,531,1.3601341,5547.5674
50,4999.792179710722,0.014261544,0.113343805,0.022314861,35.49989,10.0,0.11293466,[-2.458e-03  8.346e-01 -2.334e+00 -2.745e+00 -2.153e+00],4999.7925,0.71307725,34.780025,50497.738124370575,True,10.0,1.4376068,31751224.0,-1,,500.0,0.002258693,0.41357422,4999.5293,3.7553551,4999.943,10784169,26600,0.0751071,-0.7402967,5578.4805,0.26305664,4133.7764,532,1.1157432,4540.126
50,4999.8079723576075,0.4191026,0.093201116,0.07417673,1.5186889,10.0,0.011110925,[-0.009  0.829 -2.341 -2.75  -2.159],4999.8086,20.955133,1.09666,50596.08052492142,True,10.0,45.592983,350852900.0,-1,,500.0,0.0002222185,0.3071289,4999.63,150.17807,4999.937,10809169,26650,3.0035613,-0.7578472,18543.566,0.17830078,4133.793,533,3.7088363,12696.014
50,4999.8065492255855,0.58831537,0.10418238,0.101600945,1.4480438,10.0,0.020855855,[-0.027  0.801 -2.335 -2.737 -2.177],4999.8066,29.415771,0.87338233,50710.92526388168,True,10.0,57.248695,658225600.0,-1,,500.0,0.0004171171,0.37158203,4999.57,210.85437,4999.9414,10834169,26700,4.2170873,-0.7567811,25398.723,0.23683594,4133.7915,534,5.080047,18846.203
50,4994.830720066753,0.060277622,35.03348,0.033801235,11.961302,10.0,0.16580786,[-0.04   0.798 -2.333 -2.74  -2.176],4994.8306,3.0138812,13.392109,50829.45253276825,True,10.0,3.733542,66227850.0,-1,,499.52,0.003316157,250.34619,4749.597,19.703054,4999.9434,10859145,26750,0.3940611,-0.7529347,8396.705,245.23361,4128.815,535,1.6900617,6723.3574
50,4999.631930953659,0.045529157,1.4101062,0.02664101,12.753025,10.0,0.015729439,[-0.046  0.795 -2.333 -2.741 -2.172],4999.632,2.2764578,18.920956,50939.225365400314,True,10.0,2.6425726,45079456.0,-1,,500.0,0.00031458877,10.167969,4989.778,15.7817,4999.946,10884145,26800,0.31563398,-0.7508748,6656.8584,9.854287,4133.6157,536,1.3320507,5249.0635
50,4984.623055184223,0.023723183,63.851803,0.022763228,23.967924,10.0,0.12397213,[-0.053  0.814 -2.327 -2.758 -2.17 ],4984.623,1.1861593,26.288414,51047.81185793877,True,10.0,1.9019786,27957086.0,-1,,498.56,0.0024794426,420.2915,4579.6465,6.620677,4999.938,10909073,26850,0.13241354,-0.7470094,5673.5137,404.9768,4118.6084,537,1.1381613,4479.1733
50,4942.028324301044,0.0014111854,183.13129,0.02004171,49.753326,10.0,0.877558,[-0.058  0.816 -2.328 -2.756 -2.166],4942.0283,0.07055927,49.763527,51152.95923781395,True,10.0,1.0047519,16184493.0,-1,,494.34,0.01755116,1030.2969,3969.648,1.2030835,4999.945,10933790,26900,0.02406167,-0.7473741,4948.9814,972.38055,4076.0125,538,1.0020854,4080.9104
50,4960.429964473933,0.031953726,160.3548,0.025651164,19.594202,10.0,0.043209475,[-0.058  0.815 -2.329 -2.757 -2.166],4960.43,1.5976863,20.955225,51250.09244847298,True,10.0,2.3860397,31191540.0,-1,,496.16,0.00086418947,810.2075,4189.747,9.097366,4999.9546,10958598,26950,0.18194732,-0.76049674,6402.0186,770.68304,4094.412,539,1.2825583,5064.298
50,4989.419746693992,0.008954183,45.32954,0.022322256,43.069767,10.0,0.4475431,[-0.056  0.83  -2.325 -2.745 -2.179],4989.42,0.44770914,40.52176,51366.16403055191,True,10.0,1.233905,28333972.0,-1,,499.02,0.008950862,280.25342,4719.6826,2.293641,4999.936,10983549,27000,0.045872822,-0.7625319,5570.512,269.73727,4123.406,540,1.116113,4608.532
50,4966.214919022806,0.022613985,119.09033,0.026095236,28.555342,10.0,0.05612828,[-0.058  0.84  -2.323 -2.741 -2.181],4966.215,1.1306993,24.816296,51492.780388355255,True,10.0,2.014805,34660840.0,-1,,496.72,0.0011225656,560.3667,4439.5796,5.9064984,4999.9463,11008385,27050,0.11812997,-0.75746626,6512.081,526.6355,4100.198,541,1.3047618,5282.8247
50,4978.423299809246,0.01042627,78.33282,0.022018218,40.842003,10.0,0.34124732,[-0.055  0.848 -2.321 -2.737 -2.176],4978.4233,0.52131355,43.079983,51611.54790019989,True,10.0,1.1606319,26549856.0,-1,,497.94,0.006824946,370.2246,4629.721,3.437856,4999.946,11033282,27100,0.06875712,-0.7505083,5473.882,348.70227,4112.407,542,1.1009109,4540.9
50,4877.8413461898945,0.2279602,709.4189,0.053003255,2.5644317,10.0,0.020013383,[-0.055  0.842 -2.323 -2.74  -2.169],4877.842,11.398011,2.0661542,51717.79105710983,True,10.0,24.199549,3316352500.0,-1,,487.86,0.00040026766,4999.945,,78.769,4999.945,11057675,27150,1.57538,-0.7325644,13117.481,4877.842,4011.8254,543,2.6501627,8857.287
50,4903.821249350713,0.007239595,278.54462,0.020705307,44.553165,10.0,0.41244918,[-0.064  0.847 -2.323 -2.747 -2.151],4903.822,0.36197978,44.105995,51822.90384054184,True,10.0,1.1336328,12452864.0,-1,,490.6,0.008248984,1680.3076,3319.6294,2.3131366,4999.937,11082205,27200,0.04626273,-0.73441017,5060.268,1584.1919,4037.807,544,1.0352653,4138.2036
50,4814.603690652072,0.09918506,303.70264,0.03919827,6.7543526,10.0,0.047280032,[-0.066  0.855 -2.322 -2.745 -2.153],4814.6035,4.9592533,6.5156493,51917.442145586014,True,10.0,7.6738324,61064828.0,-1,,481.82,0.0009456006,1110.1702,3889.7693,33.372974,4999.9395,11106296,27250,0.6674595,-0.7360907,8591.955,924.83453,3948.5886,545,1.9599135,6192.948
50,4791.425197355586,0.1427357,340.4691,0.043318953,4.216924,10.0,0.0005552912,[-0.073  0.854 -2.322 -2.745 -2.155],4791.426,7.1367846,2.317593,52021.87110543251,True,10.0,21.574106,153045680.0,-1,,479.56,1.1105823e-05,1300.2319,3699.7144,48.192,4999.9463,11130274,27300,0.96384,-0.78249466,10737.454,1091.7109,3925.4087,546,2.1659477,6714.9883
50,4830.449898336331,0.05663122,332.73285,0.033132073,12.750033,10.0,0.060151607,[-0.075  0.873 -2.319 -2.72  -2.201],4830.45,2.831561,9.983885,52117.0444021225,True,10.0,5.0080705,52183050.0,-1,,483.4,0.0012030321,1300.2114,3699.7363,17.237682,4999.9478,11154444,27350,0.34475365,-0.7504682,8130.49,1130.7137,3964.4333,547,1.6566037,6192.4565
50,4742.059053580813,0.14970563,459.3586,0.046062663,4.3242188,10.0,0.01877318,[-0.078  0.863 -2.322 -2.718 -2.169],4742.059,7.4852824,4.6369805,52190.40177464485,True,10.0,10.782879,78655490.0,-1,,474.56,0.00037546357,1460.0786,3539.8657,51.066956,4999.9443,11178172,27400,1.021339,-0.7430627,9708.779,1202.1935,3876.044,548,2.3031332,6865.0176
50,4381.626240047648,0.32898232,540.7429,0.09994095,4.2244964,10.0,0.0012244668,[-0.085  0.858 -2.323 -2.72  -2.162],4381.6265,16.449116,2.0344493,52256.032797813416,True,10.0,24.576675,471033600.0,-1,,438.86,2.4489336e-05,1670.1394,3329.807,100.47779,4999.9463,11200115,27450,2.0095558,-0.78885406,20478.674,1051.8195,3515.6104,549,4.9970474,16185.41
50,4419.054474216545,0.028209109,700.91125,0.02526363,22.254147,10.0,0.053148028,[-0.091  0.851 -2.315 -2.715 -2.208],4419.0547,1.4104553,21.08458,52327.34493160248,True,10.0,2.3714013,20644024.0,-1,,442.46,0.0010629605,2210.1885,2789.772,8.909616,4999.9604,11222238,27500,0.17819233,-0.7823536,5449.7783,1629.2827,3553.0361,550,1.2631816,4116.1655
50,4329.061041066312,0.040553585,736.5557,0.026900906,15.278326,10.0,0.07190357,[-0.096  0.853 -2.315 -2.716 -2.201],4329.061,2.0276794,15.9096575,52399.6423830986,True,10.0,3.1427453,22062730.0,-1,,433.5,0.0014380714,2410.3738,2589.5784,12.498726,4999.952,11243913,27550,0.24997452,-0.7749839,5464.8887,1739.4829,3463.044,551,1.3450453,3929.6318
50,4122.655863691644,0.023856826,783.372,0.02204557,23.03012,10.0,0.05496665,[-0.103  0.86  -2.315 -2.716 -2.194],4122.656,1.1928413,25.691969,52456.186686992645,True,10.0,1.9461334,12142427.0,-1,,412.96,0.001099333,2340.2146,2659.7366,8.058056,4999.951,11264561,27600,0.16116111,-0.77212065,4769.6406,1462.9194,3256.639,552,1.1022785,3561.5132
50,4058.6350981216556,0.019427914,645.159,0.026947742,32.89981,10.0,0.110727966,[-0.099  0.866 -2.314 -2.714 -2.191],4058.6353,0.9713958,30.75267,52520.23844885826,True,10.0,1.6258751,19569606.0,-1,,406.7,0.0022145594,1980.2031,3019.748,3.6894543,4999.951,11284896,27650,0.07378908,-0.78332484,5615.3276,1038.8871,3192.6184,553,1.3473871,4511.0713
50,4307.270900727251,0.014966958,688.9404,0.02324126,35.342857,10.0,0.16018763,[-0.097  0.859 -2.314 -2.731 -2.202],4307.271,0.74834794,33.01216,52592.92503499985,True,10.0,1.5145934,12445280.0,-1,,431.36,0.0032037525,2290.2773,2709.6787,3.7720103,4999.956,11306464,27700,0.075440206,-0.79769343,5075.5225,1597.5923,3441.2527,554,1.1620631,4009.7246
50,4271.658860585627,0.020212388,731.70337,0.026081048,31.23829,10.0,0.36892635,[-0.093  0.854 -2.313 -2.723 -2.217],4271.659,1.0106194,31.891783,52658.47769451141,True,10.0,1.567802,15582573.0,-1,,427.84,0.007378527,2100.1868,2899.7659,5.260124,4999.9526,11327856,27750,0.10520248,-0.7963272,5232.326,1371.8931,3405.6416,555,1.3040525,4147.9697
50,4322.857484767835,0.049565297,687.44495,0.033951286,15.967854,10.0,0.022957189,[-0.097  0.86  -2.314 -2.719 -2.215],4322.8574,2.478265,11.154969,52733.355640649796,True,10.0,4.4823074,31911990.0,-1,,432.94,0.00045914378,2170.1926,2829.759,15.889438,4999.9517,11349503,27800,0.31778875,-0.78975326,7113.165,1493.0988,3456.8403,556,1.6975646,5279.6807
50,4310.636855703057,0.3026505,724.13855,0.057629667,1.7494891,10.0,0.0032902677,[-0.091  0.846 -2.314 -2.73  -2.209],4310.6367,15.132525,1.8428086,52801.64719939232,True,10.0,27.132498,1046262140.0,-1,,431.68,6.5805354e-05,2250.287,2749.6602,108.50701,4999.9473,11371087,27850,2.1701403,-0.79748565,13574.327,1560.9767,3444.621,557,2.8814828,9063.347
50,4550.051567323166,0.007550584,565.6758,0.021624785,44.566654,10.0,0.5209176,[-0.081  0.842 -2.314 -2.732 -2.216],4550.052,0.3775292,44.91443,52867.869948387146,True,10.0,1.113228,13479264.0,-1,,455.54,0.010418352,1730.2507,3269.7043,2.3210413,4999.955,11393864,27900,0.046420828,-0.79036444,4916.057,1280.3473,3684.0342,558,1.0812392,4002.3252
50,4629.2594856324795,0.0033149947,529.2433,0.020639589,48.742603,10.0,0.7107632,[-0.081  0.848 -2.315 -2.73  -2.209],4629.2593,0.16574973,47.5969,52926.03428220749,True,10.0,1.0504886,13308566.0,-1,,463.34,0.014215264,1550.2981,3449.652,1.4048873,4999.95,11417031,27950,0.028097745,-0.78430015,4800.5815,1179.6075,3763.243,559,1.0319794,3912.9722
50,4563.242484534123,0.006634384,525.99854,0.020751065,45.36314,10.0,0.3512411,[-0.08   0.846 -2.315 -2.73  -2.203],4563.2427,0.33171922,44.496937,52988.436797618866,True,10.0,1.1236728,11594015.0,-1,,456.92,0.0070248223,1840.251,3159.6978,2.1032205,4999.9487,11439877,28000,0.04206441,-0.7808886,4798.454,1403.5447,3697.226,560,1.0375532,3880.4468
50,4692.2477126134445,0.11981727,446.87048,0.040101618,5.03667,10.0,0.0060877185,[-0.078  0.845 -2.314 -2.726 -2.2  ],4692.248,5.9908633,4.089154,53056.92718076706,True,10.0,12.2274685,127337350.0,-1,,469.7,0.00012175437,1570.2751,3429.672,42.60805,4999.9473,11463362,28050,0.852161,-0.7902784,9746.83,1262.5757,3826.231,561,2.0050812,6718.562
50,4853.436560728404,0.026542239,284.47897,0.025153864,23.658146,10.0,0.10160795,[-0.072  0.859 -2.319 -2.734 -2.209],4853.437,1.3271118,19.651829,53129.09099268913,True,10.0,2.5442924,26085568.0,-1,,485.68,0.002032159,1170.2959,3829.6538,7.812599,4999.9497,11487646,28100,0.15625198,-0.7922364,6184.303,1023.78296,3987.42,562,1.2576932,4802.934
50,4883.051834930053,0.008835315,284.95178,0.021622842,42.84628,10.0,0.443273,[-0.067  0.857 -2.319 -2.736 -2.211],4883.052,0.44176576,42.164673,53196.39655780792,True,10.0,1.1858268,15892844.0,-1,,488.52,0.00886546,1380.3547,3619.5989,3.0105436,4999.9536,11512072,28150,0.06021087,-0.7886975,5231.263,1263.453,4017.0344,563,1.0811421,4288.2075
50,4909.828648893703,0.0111477375,182.97653,0.022895351,40.418045,10.0,0.27038428,[-0.069  0.86  -2.32  -2.733 -2.208],4909.8286,0.5573868,34.302048,53268.81075167656,True,10.0,1.4576389,25072744.0,-1,,491.26,0.0054076854,680.23535,4319.7217,3.0363712,4999.957,11536635,28200,0.060727425,-0.78795874,5617.3315,590.1071,4043.8105,564,1.1447676,4571.7646
50,4947.263413625091,0.018979535,154.73228,0.023438664,30.198698,10.0,0.382939,[-0.067  0.864 -2.32  -2.728 -2.207],4947.2637,0.9489767,36.51497,53333.266510248184,True,10.0,1.3693014,25857198.0,-1,,494.9,0.00765878,720.4468,4279.501,6.324274,4999.9478,11561380,28250,0.12648548,-0.78824407,5720.8774,667.7626,4081.2473,565,1.1719332,4707.4897
50,4898.053154499371,0.052812647,277.9022,0.027996158,10.968284,10.0,0.010470908,[-0.069  0.855 -2.318 -2.73  -2.207],4898.053,2.6406324,12.073651,53401.298068761826,True,10.0,4.141249,37317068.0,-1,,490.0,0.00020941815,1470.4019,3529.5483,16.734568,4999.95,11585880,28300,0.33469135,-0.8026075,6666.2373,1368.505,4032.0364,566,1.3998079,4903.8877
50,4813.848526728048,0.021972796,344.91107,0.02397675,27.176464,10.0,0.031994857,[-0.075  0.852 -2.315 -2.726 -2.222],4813.8486,1.0986397,26.168032,53469.17073273659,True,10.0,1.9107283,23787370.0,-1,,481.74,0.00063989713,1100.1304,3899.8247,5.4721203,4999.955,11609967,28350,0.109442405,-0.8161624,5876.6875,914.024,3947.831,567,1.1988376,4679.599
50,4772.460630127174,0.08767868,732.52106,0.03409295,6.5669208,10.0,0.021160755,[-0.072  0.861 -2.314 -2.721 -2.235],4772.461,4.3839345,6.1315265,53548.59900140762,True,10.0,8.154576,491805660.0,-1,,477.54,0.0004232151,4999.951,,30.338078,4999.951,11633844,28400,0.6067615,-0.79998666,8352.963,4772.461,3906.4436,568,1.7046475,5879.9463
50,4792.831698876376,0.7360225,712.41943,0.12508045,1.4034667,10.0,0.0006665226,[-0.066  0.847 -2.312 -2.745 -2.219],4792.832,36.801125,0.5805834,53630.59389615059,True,10.0,86.12027,34552934000.0,-1,,479.64,1.3330452e-05,4999.948,,263.4138,4999.948,11657826,28450,5.2682757,-0.8286792,31132.822,4792.832,3926.8157,569,6.2540226,23096.102
50,4979.241263351068,0.0067449324,134.575,0.020883674,45.276985,10.0,0.52489674,[-0.057  0.835 -2.314 -2.744 -2.248],4979.2417,0.33724663,45.268326,53723.647334337234,True,10.0,1.1045251,18278842.0,-1,,497.98,0.010497934,960.2241,4039.7266,2.0987682,4999.9507,11682725,28500,0.041975364,-0.8229784,5207.6523,939.5149,4113.2236,570,1.0441836,4297.5
50,4988.232040286323,0.10577568,56.929714,0.041920405,6.7872148,10.0,0.010390335,[-0.056  0.839 -2.314 -2.742 -2.242],4988.2324,5.288784,3.6118226,53814.02974700928,True,10.0,13.843427,99812840.0,-1,,498.92,0.00020780669,380.27393,4619.677,30.066666,4999.9507,11707671,28550,0.6013333,-0.77935266,10465.066,368.55548,4122.215,571,2.0960202,7242.899
50,4970.241429322246,0.05633368,106.79222,0.030130891,11.122175,10.0,0.025374955,[-0.055  0.851 -2.312 -2.733 -2.198],4970.2417,2.816684,9.834263,53907.753309965134,True,10.0,5.084265,47047510.0,-1,,497.16,0.0005074991,660.32324,4339.6284,17.157957,4999.9517,11732529,28600,0.34315914,-0.8124205,7468.114,630.6133,4104.2246,572,1.5065446,5515.391
50,4995.021783876763,0.022895208,29.646925,0.026342802,28.483864,10.0,0.28365883,[-0.055  0.858 -2.317 -2.705 -2.231],4995.022,1.1447605,27.161182,53991.65984773636,True,10.0,1.8408624,40671370.0,-1,,499.56,0.0056731766,210.32617,4789.6226,5.123416,4999.9487,11757507,28650,0.10246832,-0.808495,6579.6455,205.39943,4129.005,573,1.3171401,5404.6484
50,4999.827209736711,0.083798215,0.09237683,0.03701629,8.163425,10.0,0.004321281,[-0.054  0.872 -2.317 -2.702 -2.227],4999.827,4.189911,5.8058004,54072.82733845711,True,10.0,8.612077,87370664.0,-1,,500.0,8.6425614e-05,0.3803711,4999.573,23.34409,4999.9536,11782507,28700,0.46688178,-0.8498759,9253.632,0.25410157,4133.8105,574,1.8508147,6712.1875
50,4888.025205625221,0.08445447,699.8688,0.029039843,5.286648,10.0,0.060558476,[-0.057  0.861 -2.321 -2.699 -2.269],4888.0254,4.2227235,9.584207,54162.10270881653,True,10.0,5.216916,425697950.0,-1,,488.9,0.0012111695,4999.954,,30.449862,4999.954,11806952,28750,0.6089972,-0.84581923,7051.591,4888.0254,4022.0078,575,1.451992,5073.5576
50,4968.450271139664,0.011910934,118.0357,0.022377595,38.96169,10.0,0.27414724,[-0.063  0.857 -2.32  -2.696 -2.265],4968.45,0.59554666,38.30455,54264.86600494385,True,10.0,1.305328,24764032.0,-1,,496.94,0.0054829447,610.2202,4389.7334,3.5333183,4999.9536,11831799,28800,0.070666365,-0.8354489,5576.3936,578.71704,4102.4326,576,1.1188798,4586.9604
50,4858.065497436325,0.009046951,712.2828,0.021756208,42.62876,10.0,0.5252763,[-0.061  0.855 -2.318 -2.701 -2.254],4858.066,0.45234758,41.871838,54355.07590723038,True,10.0,1.19412,4453960.5,-1,,485.92,0.010505525,4999.953,,3.4944859,4999.953,11856095,28850,0.06988972,-0.83270115,5246.176,4858.066,3992.0486,577,1.0878104,4299.8286
50,4977.242442960632,0.07092465,87.39311,0.0345963,9.610277,10.0,0.020812195,[-0.063  0.851 -2.318 -2.702 -2.252],4977.2427,3.5462327,5.2671475,54449.25748896599,True,10.0,9.492805,65805216.0,-1,,497.82,0.00041624389,450.24268,4549.714,22.472178,4999.9565,11880986,28900,0.44944355,-0.82993346,8647.023,427.52887,4111.2246,578,1.7298152,5978.788
50,4996.243623308605,0.18680221,25.226383,0.051012114,3.4698985,10.0,0.00071360695,[-0.056  0.851 -2.317 -2.701 -2.249],4996.2437,9.340111,1.1365753,54533.279156684875,True,10.0,43.991802,157097280.0,-1,,499.66,1.4272138e-05,180.29004,4819.66,64.34643,4999.95,11905969,28950,1.2869285,-0.7960158,12749.752,176.58363,4130.227,579,2.550606,7005.7817
50,4937.816159551412,0.084614135,160.92244,0.037182413,8.092475,10.0,0.0025098682,[-0.062  0.838 -2.32  -2.712 -2.215],4937.8164,4.2307067,3.4323785,54624.89144730568,True,10.0,14.567158,72008640.0,-1,,493.96,5.0197363e-05,680.2202,4319.7285,19.562878,4999.9487,11930667,29000,0.39125755,-0.78655857,9147.523,618.0878,4071.7998,580,1.8591208,5842.2026
50,4904.853561337744,0.25544956,251.97218,0.05700827,2.3720675,10.0,0.008204516,[-0.068  0.824 -2.314 -2.719 -2.205],4904.854,12.772477,2.1780057,54725.93453645706,True,10.0,22.956781,321712220.0,-1,,490.68,0.00016409032,1080.2534,3919.6929,91.47067,4999.9463,11955201,29050,1.8294134,-0.77123505,14225.054,985.1609,4038.8374,581,2.8504133,10075.69
50,4947.453448171258,0.031841442,180.6924,0.023782335,17.90464,10.0,0.017221045,[-0.059  0.825 -2.314 -2.715 -2.19 ],4947.4536,1.5920721,29.569895,54829.4034075737,True,10.0,1.6909089,26369318.0,-1,,494.88,0.0003444209,900.23486,4099.7207,11.555637,4999.9556,11979945,29100,0.23111275,-0.7801514,5921.584,847.7328,4081.4355,582,1.1891167,4795.458
50,4979.624097921727,0.0120142,101.63867,0.024017468,39.992714,10.0,0.40103397,[-0.055  0.816 -2.315 -2.718 -2.199],4979.624,0.60071003,37.72335,54930.50011730194,True,10.0,1.325439,28379920.0,-1,,498.02,0.0080206795,620.3252,4379.623,3.5605175,4999.948,12004846,29150,0.07121035,-0.7670849,5973.6597,600.0012,4113.6074,583,1.2008734,4976.635
50,4975.039268230253,0.03675319,91.91575,0.028636781,18.88801,10.0,0.01359402,[-0.056  0.822 -2.314 -2.711 -2.186],4975.0396,1.8376596,11.580443,55028.88058209419,True,10.0,4.317624,43229216.0,-1,,497.62,0.0002718804,500.2251,4499.7295,8.460453,4999.9546,12029727,29200,0.16920906,-0.7896131,7151.0933,475.30988,4109.0215,584,1.4318391,5351.6045
50,4898.243026606785,0.012840836,699.83887,0.022626441,37.81941,10.0,0.35316437,[-0.05   0.816 -2.31  -2.709 -2.209],4898.243,0.6420418,39.38653,55113.56245160103,True,10.0,1.2694695,10959089.0,-1,,489.88,0.0070632873,4999.9517,,4.0226555,4999.9517,12054221,29250,0.080453105,-0.776937,5550.5054,4898.243,4032.226,585,1.1313221,4574.758
50,4994.853486297187,1.2212818,35.032055,0.19496456,1.2425686,10.0,6.814622e-05,[-0.052  0.817 -2.31  -2.711 -2.196],4994.8535,61.064095,0.11508677,55198.528203487396,True,10.0,434.4548,2425682700.0,-1,,499.52,1.3629243e-06,250.31738,4749.63,436.85623,4999.9473,12079197,29300,8.737124,-0.712884,48737.25,245.22371,4128.8374,586,9.748227,30686.371
50,4999.8276164843355,0.017222308,0.101149224,0.023182854,32.21887,10.0,0.23641276,[-0.048  0.831 -2.305 -2.694 -2.132],4999.8276,0.8611154,34.379593,55282.389458179474,True,10.0,1.4543512,34269724.0,-1,,500.0,0.0047282553,0.3881836,4999.556,4.068219,4999.9443,12104197,29350,0.08136438,-0.7256131,5795.506,0.27157226,4133.812,587,1.1591427,4751.121
50,4999.83576519902,0.031341173,0.10177747,0.028661598,22.771568,10.0,0.08757317,[-0.052  0.837 -2.303 -2.697 -2.145],4999.8354,1.5670586,18.610266,55374.847974300385,True,10.0,2.6866891,52380810.0,-1,,500.0,0.0017514634,0.421875,4999.5254,8.084336,4999.9473,12129197,29400,0.16168672,-0.72854936,7165.168,0.31055665,4133.82,588,1.4330798,5745.67
50,4938.211038580277,0.020437764,178.80106,0.024390789,29.375029,10.0,0.22418168,[-0.058  0.836 -2.304 -2.697 -2.147],4938.2114,1.0218883,29.433096,55471.774898290634,True,10.0,1.6987679,27907028.0,-1,,493.98,0.0044836337,750.3042,4249.637,6.770792,4999.9414,12153896,29450,0.13541584,-0.72363836,5963.127,688.574,4072.1963,589,1.2195393,4834.3906
50,4835.029513287229,0.8241544,716.42957,0.13561815,1.318211,10.0,0.008362028,[-0.063  0.845 -2.305 -2.698 -2.143],4835.0293,41.20772,0.27427083,55555.83735871315,True,10.0,182.30156,38438834000.0,-1,,483.72,0.00016724055,4999.9404,,294.84814,4999.9404,12178082,29500,5.8969626,-0.715339,32050.33,4835.0293,3969.0142,590,6.7809076,20357.473
50,4739.838797216917,0.010234399,403.2851,0.021381985,40.680103,10.0,0.19615,[-0.074  0.844 -2.303 -2.703 -2.134],4739.839,0.51171994,41.41591,55630.87802815437,True,10.0,1.2072655,15629886.0,-1,,474.38,0.003923,1400.2373,3599.7046,2.841876,4999.942,12201801,29550,0.056837518,-0.72137594,5030.266,1140.1344,3873.8235,591,1.0690993,4078.7263
50,4789.251009600042,0.01051972,398.45563,0.021472521,40.322025,10.0,0.18232484,[-0.076  0.845 -2.302 -2.697 -2.14 ],4789.2515,0.525986,37.196587,55687.84246683121,True,10.0,1.3442093,16092852.0,-1,,479.22,0.0036464967,1370.1475,3629.7979,2.7914734,4999.9453,12225762,29600,0.055829465,-0.72637945,5208.5405,1159.4532,3923.235,592,1.0736262,4204.4814
50,4796.439606035347,3.2148013,371.843,0.4893239,1.1321601,10.0,1.0303534e-05,[-0.073  0.848 -2.304 -2.698 -2.145],4796.4395,160.74007,0.016607288,55743.22854733467,True,10.0,3010.7263,54865834000.0,-1,,479.96,2.0607067e-07,1330.189,3669.7578,1149.1526,4999.947,12249760,29650,22.983051,-0.7749389,122323.36,1126.682,3930.4233,593,24.466198,74804.98
50,4974.649453866131,0.034934845,95.66391,0.02544564,17.331554,10.0,0.13069235,[-0.067  0.892 -2.304 -2.69  -2.194],4974.65,1.7467422,16.69201,55814.23911714554,True,10.0,2.995445,33753630.0,-1,,497.58,0.002613847,540.2993,4459.6436,9.171992,4999.943,12274639,29700,0.18343984,-0.74954736,6335.542,515.0061,4108.6343,594,1.272282,4836.698
50,4943.4206977790645,0.01590904,163.26903,0.023698531,34.46716,10.0,0.16600434,[-0.065  0.869 -2.306 -2.682 -2.168],4943.4204,0.7954522,29.441736,55899.55392074585,True,10.0,1.6982694,26914684.0,-1,,494.48,0.0033200867,690.21484,4309.7344,3.680689,4999.949,12299363,29750,0.07361378,-0.75034,5842.192,633.6864,4077.4038,595,1.1849265,4713.619
50,4887.424943225635,0.055788063,242.32097,0.029299568,10.809794,10.0,0.02163969,[-0.067  0.888 -2.304 -2.679 -2.169],4887.4253,2.7894027,9.758485,55983.084077358246,True,10.0,5.1237464,43161696.0,-1,,489.0,0.00043279378,940.2395,4059.7078,18.475777,4999.9473,12323813,29800,0.36951554,-0.7859291,7300.3823,827.71735,4021.4092,596,1.4649783,5340.0947
