MinIW,ESSClassic,EpLenMean,MeanEntropy,OptimizationReturnMean,OptimizationReturnMax,J_sample_variance,Bound,MeanIW,EpThisIter,ReturnStepMax,ReturnMeanIW,OptimizationReturnMin,StdIW,InitialReturnMax,MaxIW,InitialReturnMean,ReturnStepMaxmin,Weights,MeanIWNorm,StdIWNorm,Iteration,ESSRenyi,MaxIWNorm,MinIWNorm,EmpiricalD2,TimestepsSoFar,InitialReturnMin,InitialBound,LearnableVariance,InitialReturnStd,TimeElapsed,VarianceInit,EpRewMean,EpisodesSoFar
0.06097544,27.16134,500.0,-0.9021207,0.5277441,0.77685547,38991120.0,4924.7285,1.2365128,50,10.0,6182.1484,,1.1338571,4999.939,7.374191,4999.69,10.0,[-0.173  1.802 -2.206 -2.553 -2.321],0.024730256,0.02267714,790,23.717016,0.14748381,0.0012195088,2.108191,16517634,4999.162,4133.675,True,0.18290591,71131.40044379234,-1,4999.68966825969,39500
0.30732483,27.502272,490.04,-0.9059668,4889.905,4989.957,25887222.0,4286.0996,1.1033403,50,10.0,5426.552,,0.9979175,4999.9385,5.5773673,4899.8857,10.0,[-0.165  1.798 -2.204 -2.55  -2.321],0.022066806,0.019958349,791,28.831453,0.11154734,0.0061464966,1.7342172,16542136,9.98147,4033.8716,True,698.5578,71216.65923190117,-1,4899.885816679658,39550
0.10482424,32.065987,500.0,-0.8964899,0.5539551,0.7368164,38913740.0,4989.198,1.2352784,50,10.0,6176.0547,,0.9238069,4999.928,4.1418076,4999.745,10.0,[-0.172  1.796 -2.19  -2.545 -2.325],0.024705565,0.018476138,792,26.62087,0.08283615,0.0020964846,1.8782256,16567136,4999.1914,4133.7324,True,0.17705493,71292.35881829262,-1,4999.745201295368,39600
0.0008795733,1.1006948,490.04,-0.837825,4889.959,4989.9775,576345740000.0,72721.8,22.595966,50,10.0,112894.695,,150.60826,4999.957,1076.5193,4899.9385,10.0,[-0.168  1.782 -2.195 -2.55  -2.315],0.45191932,3.0121653,793,0.023235789,21.530386,1.7591465e-05,2151.853,16591638,9.979717,4033.9204,True,698.5656,71365.7679207325,-1,4899.938320696627,39650
0.542053,47.32237,500.0,-0.8345722,0.48234376,0.65185547,27015298.0,4254.646,1.0292239,50,10.0,5145.8843,,0.24482238,4999.939,1.7281458,4999.7695,10.0,[-0.16   1.762 -2.199 -2.562 -2.257],0.020584479,0.004896447,794,47.2099,0.034562916,0.0108410595,1.0590999,16616638,4999.287,4133.755,True,0.14762479,71419.54540610313,-1,4999.7693512746655,39700
0.09012419,24.27834,490.36,-0.8111584,4733.287,4830.104,38355090.0,4710.0713,1.2218713,50,10.0,6019.432,,1.2576663,4999.9316,6.5207644,4903.115,10.0,[-0.162  1.757 -2.207 -2.553 -2.254],0.024437426,0.025153328,795,21.872604,0.13041529,0.0018024838,2.2859647,16641156,169.82745,4037.101,True,676.1839,71477.90144848824,-1,4903.114592487281,39750
0.005272115,10.9787035,500.0,-0.81142014,0.48029298,0.67529297,76518584.0,6703.145,1.7321719,50,10.0,8660.172,,3.265625,4999.9326,20.194426,4999.7373,10.0,[-0.162  1.751 -2.209 -2.562 -2.23 ],0.034643438,0.065312505,796,9.790976,0.4038885,0.0001054423,5.1067433,16666156,4999.2573,4133.7236,True,0.17745298,71537.71676135063,-1,4999.737419770275,39800
0.21996473,38.57856,500.0,-0.7995809,0.51076174,0.69921875,31550998.0,4517.504,1.1122854,50,10.0,5561.163,,0.60520655,4999.9326,3.4820666,4999.744,10.0,[-0.172  1.764 -2.204 -2.554 -2.23 ],0.022245707,0.01210413,797,34.427246,0.06964133,0.0043992945,1.4523381,16691156,4999.2334,4133.73,True,0.17361529,71609.57147336006,-1,4999.743945585513,39850
0.009028768,1.2806174,500.0,-0.8266981,0.5660156,0.80371094,833979100.0,13920.21,5.718663,50,10.0,28591.34,,35.272457,4999.9526,252.49878,4999.715,10.0,[-0.168  1.757 -2.204 -2.558 -2.219],0.114373244,0.7054491,798,0.17421916,5.0499754,0.00018057536,286.99484,16716156,4999.149,4133.6978,True,0.18291448,71688.59638237953,-1,4999.714832138486,39900
0.16571715,37.858593,489.66,-0.8159227,4886.0015,4989.9595,10085816.0,4313.5894,1.0798035,50,10.0,5301.1904,,0.611501,4999.9395,3.1102753,4895.9814,10.0,[-0.182  1.736 -2.15  -2.557 -2.246],0.021596067,0.012230019,799,38.446587,0.062205505,0.003314343,1.3005055,16740639,9.9798355,4029.966,True,698.56305,71763.44782853127,-1,4895.980975298601,39950
0.13353369,18.159542,500.0,-0.80582356,0.5183301,0.74902344,39475548.0,4758.094,1.2441648,50,10.0,6220.43,,1.647461,4999.9346,10.53831,4999.7036,10.0,[-0.185  1.732 -2.154 -2.558 -2.235],0.024883296,0.03294922,800,17.535803,0.2107662,0.0026706737,2.8513095,16765639,4999.1855,4133.69,True,0.20168084,71854.53115653992,-1,4999.703810203718,40000
0.098277085,19.664497,500.0,-0.77498764,0.50863284,0.7475586,62027724.0,6063.5225,1.5595709,50,10.0,7797.339,,1.9370437,4999.9517,11.180418,4999.7124,10.0,[-0.179  1.736 -2.157 -2.552 -2.225],0.031191414,0.038740877,801,12.474316,0.22360836,0.0019655416,4.008236,16790639,4999.204,4133.6953,True,0.18216063,71945.62213492393,-1,4999.712593205619,40050
0.34632894,39.467823,490.02,-0.76259905,4899.714,4999.9204,9195468.0,4533.3916,1.1221974,50,10.0,5511.5557,,0.57970464,4999.9204,3.2027748,4899.714,10.0,[-0.173  1.736 -2.157 -2.556 -2.194],0.022443945,0.011594093,802,39.19169,0.064055495,0.006926579,1.2757807,16815140,,4033.7017,True,699.9591,72037.73270225525,-1,4899.713393147556,40100
0.0019996068,2.9579954,500.0,-0.8149825,0.35381836,0.61621094,324921570.0,12110.765,3.569364,50,10.0,17845.695,,14.234264,4999.943,100.41189,4999.68,10.0,[-0.171  1.736 -2.155 -2.553 -2.182],0.07138727,0.28468525,803,1.1401579,2.0082376,3.9992137e-05,43.853573,16840140,4999.3267,4133.6646,True,0.17813136,72135.04792499542,-1,4999.68038188282,40150
0.13614042,22.695633,500.0,-0.8131529,0.5291699,0.7705078,38036536.0,4900.3955,1.2212806,50,10.0,6106.0356,,1.3395544,4999.9424,9.154263,4999.701,10.0,[-0.175  1.754 -2.151 -2.54  -2.234],0.024425607,0.026791088,804,25.797989,0.18308525,0.0027228084,1.9381355,16865140,4999.172,4133.6855,True,0.19546519,72220.3550350666,-1,4999.700923005229,40200
0.37916332,36.44163,500.0,-0.79808974,0.57029295,0.80322266,31779910.0,4569.955,1.1163338,50,10.0,5581.3506,,0.6809243,4999.943,3.7879605,4999.71,10.0,[-0.183  1.755 -2.15  -2.542 -2.232],0.022326676,0.013618486,805,36.65891,0.07575921,0.007583266,1.363925,16890140,4999.1396,4133.694,True,0.18743718,72311.56947517395,-1,4999.709792955939,40250
0.00071904133,2.4861517,499.8,-0.8002131,107.86963,110.336914,127220680.0,7570.4766,2.2727478,50,10.0,11362.036,,9.935677,4999.936,71.68146,4997.4688,10.0,[-0.185  1.754 -2.15  -2.536 -2.217],0.04545496,0.19871356,806,2.6084614,1.4336292,1.43808265e-05,19.168388,16915130,4889.599,4131.4546,True,15.411573,72393.85141777992,-1,4997.468674956591,40300
0.03730172,4.1130037,500.0,-0.78399044,0.6747461,0.9116211,66278160.0,5501.2637,1.6121792,50,10.0,8060.2627,,5.3849115,4999.9326,38.666996,4999.696,10.0,[-0.174  1.759 -2.146 -2.532 -2.219],0.03224358,0.10769823,807,5.7263694,0.7733399,0.0007460344,8.731536,16940130,4999.021,4133.6816,True,0.20407853,72476.10751318932,-1,4999.695588866625,40350
0.24424995,30.178316,500.0,-0.7786623,0.6396289,0.87353516,35605976.0,4773.0986,1.1816497,50,10.0,5907.812,,0.95766026,4999.904,6.0997763,4999.67,10.0,[-0.166  1.745 -2.148 -2.547 -2.203],0.023632994,0.019153206,808,29.12342,0.12199552,0.004884999,1.7168313,16965130,4999.0303,4133.661,True,0.21576709,72561.40787124634,-1,4999.669740212539,40400
0.03773489,10.776044,500.0,-0.80004287,0.48747072,0.6879883,41848564.0,4662.251,1.2810053,50,10.0,6404.546,,2.4439757,4999.91,12.824006,4999.7095,10.0,[-0.166  1.734 -2.144 -2.554 -2.198],0.025620103,0.048879515,809,12.352999,0.25648013,0.0007546978,4.0476003,16990130,4999.222,4133.6997,True,0.18861227,72662.94046998024,-1,4999.709506741524,40450
0.047684997,6.5102315,500.0,-0.8078427,0.85828125,1.0996094,51587190.0,4960.0356,1.422378,50,10.0,7111.537,,3.6762946,4999.936,26.01196,4999.6943,10.0,[-0.161  1.742 -2.137 -2.537 -2.219],0.02844756,0.07352589,810,8.100966,0.5202392,0.0009536999,6.1721034,17015130,4998.8364,4133.6807,True,0.21536061,72765.85547828674,-1,4999.694558751693,40500
0.038472205,1.2063112,500.0,-0.77941763,0.6133594,0.83740234,1018733100.0,22415.32,6.3204927,50,10.0,31601.098,,40.197872,4999.941,287.65677,4999.717,10.0,[-0.172  1.752 -2.136 -2.522 -2.227],0.12640986,0.8039574,811,0.4444155,5.753135,0.0007694441,112.507324,17040130,4999.1035,4133.7017,True,0.20051678,72842.51468086243,-1,4999.716706798587,40550
0.06348252,25.374578,500.0,-0.78265893,0.3638672,0.58691406,41505664.0,5063.325,1.2757152,50,10.0,6378.1704,,1.2567419,4999.931,6.746069,4999.708,10.0,[-0.186  1.741 -2.135 -2.506 -2.198],0.025514303,0.025134837,812,21.69052,0.13492137,0.0012696504,2.3051546,17065130,4999.344,4133.6943,True,0.15008037,72932.66966795921,-1,4999.708117254643,40600
0.00084907224,5.4133883,500.0,-0.83930033,0.4424121,0.6152344,153889900.0,8267.439,2.4564538,50,10.0,12281.855,,7.049792,4999.918,41.205387,4999.745,10.0,[-0.183  1.724 -2.138 -2.515 -2.202],0.04912908,0.14099582,813,2.3268716,0.8241077,1.6981445e-05,21.48808,17090130,4999.3027,4133.734,True,0.14455463,73019.81416749954,-1,4999.744954698246,40650
0.0110570155,6.3897376,489.86,-0.81549686,4897.9077,4999.9546,509566460.0,6376.0557,1.7089305,50,10.0,8445.1455,,4.4645457,4999.9546,29.564442,4897.9077,10.0,[-0.182  1.727 -2.142 -2.503 -2.258],0.03417861,0.08929091,814,8.759208,0.5912888,0.0002211403,5.7082787,17114623,,4031.8901,True,699.81525,73101.90496230125,-1,4897.907776367055,40700
0.015206994,8.249162,500.0,-0.8199222,0.42533204,0.6567383,41448404.0,4603.1396,1.2748486,50,10.0,6373.8955,,2.8680472,4999.947,20.511631,4999.715,10.0,[-0.176  1.715 -2.132 -2.514 -2.234],0.025496969,0.057360947,815,11.959271,0.4102326,0.00030413986,4.1808567,17139623,4999.29,4133.6987,True,0.17548141,73189.74375486374,-1,4999.715242095318,40750
0.5644723,47.117695,480.36,-0.812804,4802.9355,4999.914,2665847.8,4062.546,1.0301684,50,10.0,4958.523,,0.25479254,4999.914,1.6634303,4802.9355,10.0,[-0.175  1.727 -2.138 -2.492 -2.239],0.020603368,0.00509585,816,46.711357,0.033268604,0.011289446,1.0704035,17163641,,3936.9246,True,964.21234,73290.21414327621,-1,4802.9352617487475,40800
0.038191877,12.360448,490.02,-0.8283082,4899.6484,4999.941,197990500.0,6164.3896,1.5921788,50,10.0,7860.8623,,2.778414,4999.941,13.456324,4899.6484,10.0,[-0.174  1.719 -2.145 -2.48  -2.232],0.031843573,0.05556828,817,13.0294895,0.26912647,0.00076383754,3.8374488,17188142,,4033.6333,True,699.94977,73459.94057226181,-1,4899.648430491707,40850
0.3928932,42.06683,499.62,-0.8347553,196.53899,200.80176,27346588.0,4441.007,1.0785146,50,10.0,5390.26,,0.46835935,4999.925,2.2872434,4995.662,10.0,[-0.182  1.73  -2.138 -2.474 -2.247],0.021570293,0.0093671875,818,41.615444,0.045744866,0.007857864,1.201477,17213123,4799.123,4129.6494,True,28.077778,73622.44216895103,-1,4995.661954817407,40900
0.10864503,4.2593327,499.74,-0.851985,137.50957,140.51953,145548110.0,9537.577,2.4468193,50,10.0,12231.836,,8.018301,4999.9346,57.560738,4996.925,10.0,[-0.184  1.726 -2.137 -2.46  -2.254],0.048936386,0.16036601,819,5.1658444,1.1512147,0.0021729006,9.67896,17238110,4859.415,4130.9106,True,19.644781,73790.10011315346,-1,4996.924515044637,40950
0.09004316,18.671438,500.0,-0.8646795,0.5812988,0.8125,45548150.0,5188.01,1.3364534,50,10.0,6681.7964,,1.7311519,4999.945,8.330763,4999.7134,10.0,[-0.173  1.714 -2.139 -2.468 -2.271],0.026729064,0.034623038,820,16.805239,0.16661525,0.0018008631,2.9752626,17263110,4999.1323,4133.6973,True,0.20937392,73943.73826527596,-1,4999.713513995312,41000
0.032064073,25.316671,500.0,-0.8778122,0.5312402,0.7558594,44831412.0,5155.5244,1.3258865,50,10.0,6629.0015,,1.3091968,4999.926,7.2544403,4999.701,10.0,[-0.173  1.727 -2.14  -2.455 -2.284],0.02651773,0.026183935,821,17.271563,0.1450888,0.0006412814,2.894932,17288110,4999.17,4133.688,True,0.18254274,74125.18042683601,-1,4999.701084854172,41050
0.021116097,6.03212,500.0,-0.88793904,0.6103125,0.89746094,62067480.0,5823.9277,1.560123,50,10.0,7799.7456,,4.2120314,4999.934,28.26688,4999.647,10.0,[-0.164  1.726 -2.138 -2.458 -2.297],0.03120246,0.08424063,822,9.605634,0.5653376,0.00042232193,5.205279,17313110,4999.0366,4133.633,True,0.24911612,74283.50283670425,-1,4999.646840691056,41100
0.012844883,7.1519265,500.0,-0.91639924,0.6896777,0.9501953,88047930.0,6970.171,1.8581879,50,10.0,9289.964,,4.548244,4999.948,32.35014,4999.688,10.0,[-0.175  1.727 -2.098 -2.466 -2.307],0.037163757,0.090964876,823,6.968253,0.64700276,0.00025689765,7.1753993,17338110,4998.998,4133.671,True,0.21971774,74433.79185056686,-1,4999.68754664998,41150
0.08780987,19.948952,500.0,-0.8965853,0.7411133,1.1005859,42956148.0,5156.9995,1.2979474,50,10.0,6488.976,,1.5930407,4999.9336,9.693558,4999.574,10.0,[-0.165  1.728 -2.09  -2.475 -2.335],0.025958946,0.031860813,824,21.136179,0.19387116,0.0017561973,2.365612,17363110,4998.833,4133.5605,True,0.28805378,74565.445353508,-1,4999.574004733541,41200
0.11840209,35.494003,490.02,-0.91143256,4899.6323,4999.89,14092233.0,4493.6934,1.1362106,50,10.0,5583.607,,0.7263653,4999.89,3.7151885,4899.6323,10.0,[-0.161  1.724 -2.063 -2.462 -2.316],0.02272421,0.014527307,825,31.566631,0.07430377,0.0023680418,1.5839511,17387611,,4033.6255,True,699.9475,74696.6299276352,-1,4899.632216079786,41250
0.0008782837,1.8280005,500.0,-0.88810563,0.92004883,1.222168,489337000.0,12135.147,4.3808527,50,10.0,21902.91,,22.488878,4999.9355,161.01549,4999.6333,10.0,[-0.165  1.717 -2.057 -2.461 -2.33 ],0.087617055,0.44977757,826,0.39303383,3.2203097,1.7565673e-05,127.215515,17412611,4998.7134,4133.619,True,0.27324376,74822.39727187157,-1,4999.633369297292,41300
0.2881146,42.363834,500.0,-0.87372255,1.1219629,1.5478516,32134778.0,4627.26,1.1227299,50,10.0,5613.0605,,0.47666714,4999.8833,2.1512978,4999.4575,10.0,[-0.175  1.722 -2.05  -2.434 -2.307],0.022454597,0.009533343,827,38.586258,0.043025956,0.005762292,1.2957981,17437611,4998.3354,4133.4517,True,0.38215744,74933.24636554718,-1,4999.45741232326,41350
0.11715962,21.398617,499.8,-0.89682937,108.22439,110.77637,41471420.0,5103.3516,1.3034781,50,10.0,6515.7153,,1.5069692,4999.9463,8.393821,4997.3945,10.0,[-0.174  1.724 -2.036 -2.439 -2.293],0.02606956,0.030139383,828,18.798744,0.16787641,0.0023431922,2.6597521,17462601,4889.17,4131.378,True,15.463865,75056.48569083214,-1,4997.3941355860825,41400
0.0076446934,2.2510502,500.0,-0.9110717,0.9623242,1.3256836,132990690.0,7442.2207,2.2838929,50,10.0,11417.458,,10.518772,4999.9194,74.77347,4999.556,10.0,[-0.178  1.736 -2.044 -2.437 -2.316],0.045677863,0.21037541,829,2.3729646,1.4954693,0.00015289386,21.070688,17487601,4998.5938,4133.5444,True,0.3200526,75148.9387743473,-1,4999.555982534775,41450
0.014909038,11.740443,500.0,-0.89300674,1.4366113,1.8876953,51545944.0,5255.9556,1.4220359,50,10.0,7109.4326,,2.5670733,4999.927,14.218859,4999.476,10.0,[-0.176  1.755 -2.025 -2.428 -2.33 ],0.02844072,0.051341467,830,10.915514,0.28437716,0.00029818076,4.5806365,17512601,4998.039,4133.4624,True,0.44241953,75270.24925112724,-1,4999.475495907188,41500
0.004997516,1.2909563,491.62,-0.8840943,4116.072,4200.595,77539740000.0,38993.207,10.680563,50,10.0,52948.72,,65.605934,4999.89,469.61298,4915.3667,10.0,[-0.177  1.775 -2.012 -2.435 -2.312],0.21361126,1.3121188,831,0.19253981,9.39226,9.995032e-05,259.68655,17537182,799.2948,4049.3604,True,588.01044,75395.05300283432,-1,4915.366717670238,41550
0.32521728,38.148327,480.36,-0.8885099,4012.7559,4210.5176,7827342.0,4220.9565,1.1140642,50,10.0,5210.7534,,0.62095815,4999.895,3.2072408,4802.1333,10.0,[-0.177  1.791 -2.01  -2.424 -2.303],0.022281282,0.012419162,832,38.27549,0.06414481,0.006504345,1.306319,17561200,789.37756,3936.1255,True,804.25275,75503.76060771942,-1,4802.133249591966,41600
0.017144805,4.051852,490.02,-0.90971154,4899.1436,4999.8403,938196200.0,6135.8057,1.8001921,50,10.0,8896.534,,6.062141,4999.8403,43.529182,4899.1436,10.0,[-0.178  1.792 -2.005 -2.417 -2.307],0.03600384,0.121242836,833,4.9198995,0.87058365,0.0003428961,10.162809,17585701,,4033.1458,True,699.8779,75619.81177091599,-1,4899.1439494751885,41650
0.0009903857,1.3365961,491.64,-0.9057603,4106.2285,4190.658,31356721000.0,23242.707,6.932094,50,10.0,34595.65,,41.827847,4999.8833,299.50247,4915.4536,10.0,[-0.168  1.787 -2.011 -2.426 -2.329],0.13864188,0.83655703,834,0.29093385,5.9900494,1.9807712e-05,171.86037,17610283,809.225,4049.448,True,586.60443,75727.74858689308,-1,4915.453591949911,41700
0.08333953,36.114838,481.3,-0.90740836,4502.042,4690.1484,11239844.0,4205.025,1.0835681,50,10.0,5213.986,,0.6718759,4999.8853,4.5093246,4811.7793,10.0,[-0.171  1.801 -2.013 -2.416 -2.325],0.021671362,0.013437519,835,36.835155,0.09018649,0.0016667905,1.3573989,17634348,309.73688,3945.7734,True,917.9575,75815.44427800179,-1,4811.778843888003,41750
0.076407544,14.053581,496.76,-0.89918697,1598.9619,1632.2734,29876328.0,4922.7007,1.2690946,50,10.0,6326.443,,2.0296836,4999.883,12.064949,4966.572,10.0,[-0.168  1.805 -2.018 -2.413 -2.326],0.025381891,0.04059367,836,19.029886,0.24129897,0.0015281509,2.6274462,17659186,3367.6094,4100.5664,True,228.42398,75928.80886149406,-1,4966.571170518156,41800
0.12454298,35.064777,457.64,-0.8886278,4434.885,4860.0615,13078666.0,3922.0166,1.0525403,50,10.0,4955.9624,,0.6869245,4999.9414,3.67942,4574.765,10.0,[-0.174  1.808 -2.023 -2.405 -2.318],0.021050803,0.01373849,837,35.07726,0.0735884,0.0024908595,1.4254249,17682068,139.88008,3708.7495,True,1289.0985,76007.01476192474,-1,4574.764981593773,41850
0.042864732,10.271314,473.16,-0.88878936,4580.3413,4850.039,286030660.0,6646.202,1.7453662,50,10.0,8430.94,,3.432619,4999.91,21.671062,4730.2124,10.0,[-0.178  1.809 -2.028 -2.413 -2.308],0.034907322,0.068652384,838,11.772442,0.43342125,0.00085729465,4.247207,17705726,149.8711,3864.2026,True,1069.5193,76082.2275724411,-1,4730.212456991534,41900
0.32448137,36.98851,500.0,-0.87268096,2.1963868,2.8779297,31252200.0,4513.575,1.1074895,50,10.0,5536.5356,,0.6568553,4999.928,3.076178,4999.247,10.0,[-0.187  1.812 -2.028 -2.411 -2.308],0.02214979,0.013137106,839,35.834488,0.06152356,0.006489627,1.3953038,17730726,4997.0503,4133.2334,True,0.6495877,76173.01910471916,-1,4999.246619789646,41950
0.075648576,8.053007,490.98,-0.9075097,4429.2905,4520.326,228878460.0,5468.6084,1.44829,50,10.0,7166.814,,3.3054216,4999.887,21.161654,4908.8516,10.0,[-0.185  1.814 -2.033 -2.409 -2.292],0.028965797,0.066108435,840,13.002628,0.42323306,0.0015129715,3.8453763,17755275,479.56122,4042.8457,True,632.7561,76277.46067214012,-1,4908.851819491837,42000
0.2190505,41.22544,500.0,-0.90138525,1.468545,2.0922852,28557206.0,4319.817,1.0584993,50,10.0,5291.7095,,0.48833805,4999.909,2.5513906,4999.2856,10.0,[-0.181  1.812 -2.048 -2.414 -2.326],0.021169985,0.009766761,841,39.69894,0.051027812,0.00438101,1.2594795,17780275,4997.817,4133.2754,True,0.42754066,76398.7281267643,-1,4999.285314723131,42050
0.0009379042,3.4658487,500.0,-0.88768977,2.284375,2.9438477,131962310.0,7533.203,2.2757843,50,10.0,11376.299,,8.338966,4999.913,59.644547,4999.254,10.0,[-0.177  1.81  -2.052 -2.407 -2.32 ],0.045515686,0.16677932,842,2.5389473,1.1928909,1.8758083e-05,19.693201,17805275,4996.969,4133.243,True,0.60559285,76519.64574813843,-1,4999.253452474623,42100
0.11073816,28.005144,491.64,-0.8959183,4106.1636,4190.5205,18025056.0,4316.1323,1.0942485,50,10.0,5408.016,,0.96974504,4999.932,6.585246,4915.5747,10.0,[-0.166  1.797 -2.054 -2.41  -2.307],0.021884969,0.019394903,843,31.453339,0.13170491,0.002214763,1.5896564,17829857,809.4114,4049.561,True,586.595,76614.55867242813,-1,4915.574749737887,42150
0.00016567264,2.244095,480.36,-0.9061331,4802.5293,4999.936,4198479000.0,9900.064,2.7799408,50,10.0,13711.354,,12.824148,4999.936,92.09002,4802.5293,10.0,[-0.172  1.804 -2.052 -2.41  -2.315],0.05559881,0.25648296,844,2.581525,1.8418003,3.3134527e-06,19.368397,17853875,,3936.5146,True,964.13116,76739.79928898811,-1,4802.529331968334,42200
0.064617716,17.195284,490.32,-0.8923511,4752.6787,4850.074,69352410.0,4742.8525,1.2246695,50,10.0,6033.105,,1.6915405,4999.924,12.336652,4902.5283,10.0,[-0.18   1.791 -2.056 -2.418 -2.325],0.024493387,0.03383081,845,22.5252,0.24673302,0.0012923543,2.219736,17878391,149.8497,4036.5156,True,678.9541,76880.56171345711,-1,4902.527875620098,42250
0.010253107,10.4642315,500.0,-0.9302366,1.1461426,1.6479492,53885924.0,5321.2866,1.4538859,50,10.0,7268.429,,2.8259974,4999.9253,17.549292,4999.424,10.0,[-0.186  1.787 -2.053 -2.415 -2.311],0.02907772,0.056519948,846,9.890603,0.35098583,0.00020506214,5.0553036,17903391,4998.2773,4133.411,True,0.3731829,77013.77601194382,-1,4999.423332826539,42300
0.39834344,45.631535,490.32,-0.9354647,4752.6123,4850.0723,3022422.5,4209.283,1.0416543,50,10.0,5118.6445,,0.32229674,4999.937,1.9383839,4902.477,10.0,[-0.182  1.777 -2.041 -2.412 -2.349],0.02083309,0.0064459345,847,45.346886,0.038767677,0.007966869,1.1026115,17927907,149.86482,4036.4626,True,678.94476,77142.4425997734,-1,4902.47696388713,42350
0.036073647,16.559732,500.0,-0.96057516,1.4462304,1.8461914,83600560.0,6855.0264,1.8109928,50,10.0,9054.151,,2.573505,4999.8994,12.32971,4999.499,10.0,[-0.181  1.783 -2.045 -2.416 -2.354],0.036219858,0.051470097,848,7.753789,0.24659419,0.00072147296,6.44846,17952907,4998.053,4133.4917,True,0.406826,77288.6823899746,-1,4999.499377928226,42400
0.42436457,44.187958,500.0,-0.95316905,1.0227442,1.3857422,27526672.0,4266.6943,1.0390849,50,10.0,5194.929,,0.37684557,4999.8755,1.9780874,4999.512,10.0,[-0.18   1.77  -2.047 -2.421 -2.38 ],0.020781696,0.007536911,849,43.520485,0.03956175,0.008487291,1.1488843,17977907,4998.4897,4133.509,True,0.35280454,77425.31264615059,-1,4999.512367005613,42450
0.019169463,2.153574,490.0,-0.9577845,4898.9834,4999.9175,10868464000.0,15370.023,4.379368,50,10.0,21783.707,,20.642214,4999.9175,146.60396,4898.9834,10.0,[-0.181  1.769 -2.047 -2.414 -2.372],0.08758736,0.4128442,850,0.91159487,2.932079,0.00038338924,54.848927,18002407,,4032.9717,True,699.86084,77563.392993927,-1,4898.983280505029,42500
0.033489656,3.506849,500.0,-0.97295654,1.2707324,1.6958008,83854376.0,6632.591,1.8136775,50,10.0,9066.991,,6.603832,4999.9214,47.650246,4999.496,10.0,[-0.189  1.76  -2.044 -2.419 -2.377],0.03627355,0.13207662,851,6.3275223,0.9530049,0.0006697931,7.901987,18027407,4998.2256,4133.485,True,0.3713103,77705.27402281761,-1,4999.496192217535,42550
0.03377749,18.834135,499.54,-0.9863088,236.28195,241.42188,40489240.0,5228.0986,1.3209568,50,10.0,6601.1177,,1.6992426,4999.9062,11.0752945,4994.766,10.0,[-0.198  1.763 -2.045 -2.415 -2.392],0.026419137,0.033984855,852,19.891235,0.22150588,0.0006755498,2.51367,18052384,4758.4844,4128.7573,True,33.75565,77851.75399661064,-1,4994.766167612545,42600
0.5871324,38.88007,500.0,-0.9881392,1.496416,1.9389648,29831296.0,4443.5054,1.0818142,50,10.0,5408.421,,0.5785489,4999.9414,4.057117,4999.4985,10.0,[-0.192  1.763 -2.041 -2.423 -2.405],0.021636283,0.011570979,853,40.27564,0.081142336,0.011742648,1.2414453,18077384,4998.0024,4133.4834,True,0.48192266,78004.80509829521,-1,4999.498782731276,42650
0.6003375,47.1589,500.0,-0.97965974,1.0512012,1.3959961,27806396.0,4319.2363,1.044346,50,10.0,5221.29,,0.25633365,4999.911,1.6444623,4999.5664,10.0,[-0.196  1.763 -2.035 -2.422 -2.407],0.020886922,0.0051266723,854,46.084072,0.032889247,0.012006749,1.0849736,18102384,4998.515,4133.5566,True,0.29838848,78155.65668177605,-1,4999.566210512539,42700
0.009968212,4.928048,490.02,-0.9890947,4899.574,4999.9316,778905800.0,6089.378,1.8256743,50,10.0,9032.074,,5.52127,4999.9316,38.93583,4899.574,10.0,[-0.195  1.761 -2.037 -2.421 -2.399],0.03651349,0.1104254,855,4.3304048,0.77871656,0.00019936424,11.546265,18126885,,4033.5605,True,699.9393,78311.79027152061,-1,4899.574099633182,42750
0.26162544,34.881588,499.74,-0.9782718,138.21344,141.35693,30983640.0,4578.2085,1.133936,50,10.0,5667.812,,0.7465236,4999.933,4.5705214,4996.7896,10.0,[-0.196  1.746 -2.038 -2.432 -2.408],0.022678718,0.014930472,856,31.585123,0.09141043,0.0052325088,1.5830238,18151872,4858.576,4130.7754,True,19.746359,78476.61707091331,-1,4996.789428850132,42800
0.0113862865,17.366266,499.66,-0.9872275,136.4822,140.53418,64394148.0,6152.3447,1.6334784,50,10.0,8166.191,,2.2392035,4999.925,11.868948,4995.873,10.0,[-0.199  1.744 -2.04  -2.435 -2.397],0.032669567,0.04478407,857,9.246248,0.23737895,0.00022772573,5.407599,18176855,4859.3906,4129.861,True,20.732342,78611.7804210186,-1,4995.872631350909,42850
0.080421746,26.878368,499.0,-0.98992795,380.04114,390.79102,43027140.0,5527.2954,1.4044827,50,10.0,7019.2,,1.3026392,4999.934,5.1838264,4989.1846,10.0,[-0.201  1.758 -2.043 -2.423 -2.406],0.028089652,0.026052786,858,16.847582,0.10367653,0.0016084348,2.9677851,18201805,4609.143,4123.1694,True,57.262222,78737.4487900734,-1,4989.183997819543,42900
