MinVanillaIw,Bound,EpsThisIter,MinNormIw,VarJ,J,VanillaAvgRet,BatchSize,VarVanillaIw,ESSClassic,MaxNormIw,IterType,AvgVanillaIw,Delta,VarDiscRet,VarNormIw,AvgNormIw,AvgEpLen,eRenyi2,AvgRet,VarRet,MaxVanillaIw,ESSRenyi,AvgDiscRet
1.0,-852.827,100,0.005,53.8606,-852.827,-850.997382255,500,,200.000000102,0.005,2,1.0,1.0,2730.04362282,2.1793e-19,0.005,500.0,1.0,-850.997382255,2730.04362282,1.0,500.0,-850.997382255
1.0,-853.74,100,0.00333333,54.6056,-853.74,-855.566358814,500,,299.999969474,0.00333333,2,1.0,1.0,3170.0898027,5.43914e-20,0.00333333,500.0,1.0,-855.566358814,3170.0898027,1.0,500.0,-855.566358814
1.0,-854.287,100,0.0025,55.4614,-854.287,-855.929002104,500,,400.0,0.0025,2,1.0,1.0,3388.85258619,5.4346e-20,0.0025,500.0,1.0,-855.929002104,3388.85258619,1.0,500.0,-855.929002104
1.0,-854.907,100,0.002,56.1366,-854.907,-857.38595929,500,,500.000006643,0.002,1,1.0,1.0,3479.83081542,5.43187e-20,0.002,500.0,1.0,-857.38595929,3479.83081542,1.0,500.0,-857.38595929
1.0,-850.418,100,0.01,63.73,-850.418,-850.418045004,500,,100.0,0.01,2,1.0,1.0,4102.54075114,3.50449e-18,0.01,500.0,1.0,-850.418045004,4102.54075114,1.0,500.0,-850.418045004
1.0,-852.258,100,0.005,69.7712,-852.258,-854.098265214,500,,200.000000102,0.005,2,1.0,1.0,5725.01743142,2.1793e-19,0.005,500.0,1.0,-854.098265214,5725.01743142,1.0,500.0,-854.098265214
1.0,-846.156,100,0.00333333,68.2218,-846.156,-833.951575478,500,,299.999969474,0.00333333,2,1.0,1.0,4043.58672782,5.43914e-20,0.00333333,500.0,1.0,-833.951575478,4043.58672782,1.0,500.0,-833.951575478
1.0,-847.429,100,0.0025,64.6596,-847.429,-851.248593797,500,,400.0,0.0025,2,1.0,1.0,2769.09617856,5.4346e-20,0.0025,500.0,1.0,-851.248593797,2769.09617856,1.0,500.0,-851.248593797
1.0,-847.386,100,0.002,62.1041,-847.386,-847.211419821,500,,500.000006643,0.002,1,1.0,1.0,2586.94032352,5.43187e-20,0.002,500.0,1.0,-847.211419821,2586.94032352,1.0,500.0,-847.211419821
1.0,-857.682,100,0.01,61.2939,-857.682,-857.682475798,500,,100.0,0.01,2,1.0,1.0,3794.8957113,3.50449e-18,0.01,500.0,1.0,-857.682475798,3794.8957113,1.0,500.0,-857.682475798
1.0,-857.474,100,0.005,62.152,-857.474,-857.264569757,500,,200.000000102,0.005,2,1.0,1.0,4008.80367862,2.1793e-19,0.005,500.0,1.0,-857.264569757,4008.80367862,1.0,500.0,-857.264569757
1.0,-854.368,100,0.00333333,60.7021,-854.368,-848.158124961,500,,299.999969474,0.00333333,2,1.0,1.0,3303.65421776,5.43914e-20,0.00333333,500.0,1.0,-848.158124961,3303.65421776,1.0,500.0,-848.158124961
1.0,-853.446,100,0.0025,59.5556,-853.446,-850.677714139,500,,400.0,0.0025,2,1.0,1.0,3154.58730672,5.4346e-20,0.0025,500.0,1.0,-850.677714139,3154.58730672,1.0,500.0,-850.677714139
1.0,-852.509,100,0.002,59.6835,-852.509,-848.760537949,500,,500.000006643,0.002,1,1.0,1.0,3641.98064571,5.43187e-20,0.002,500.0,1.0,-848.760537949,3641.98064571,1.0,500.0,-848.760537949
1.0,-857.501,100,0.01,66.4002,-857.501,-857.501220934,500,,100.0,0.01,2,1.0,1.0,4453.52089424,3.50449e-18,0.01,500.0,1.0,-857.501220934,4453.52089424,1.0,500.0,-857.501220934
1.0,-849.953,100,0.005,64.077,-849.953,-842.404554038,500,,200.000000102,0.005,2,1.0,1.0,3726.03398763,2.1793e-19,0.005,500.0,1.0,-842.404554038,3726.03398763,1.0,500.0,-842.404554038
1.0,-849.262,100,0.00333333,62.3149,-849.262,-847.879127974,500,,299.999969474,0.00333333,2,1.0,1.0,3469.54906402,5.43914e-20,0.00333333,500.0,1.0,-847.879127974,3469.54906402,1.0,500.0,-847.879127974
1.0,-848.647,100,0.0025,61.5023,-848.647,-846.804694543,500,,400.0,0.0025,2,1.0,1.0,3511.30401677,5.4346e-20,0.0025,500.0,1.0,-846.804694543,3511.30401677,1.0,500.0,-846.804694543
1.0,-847.543,100,0.002,62.1661,-847.543,-843.12696185,500,,500.000006643,0.002,1,1.0,1.0,4210.69963125,5.43187e-20,0.002,500.0,1.0,-843.12696185,4210.69963125,1.0,500.0,-843.12696185
1.0,-833.933,100,0.01,51.4169,-833.933,-833.933014472,500,,100.0,0.01,2,1.0,1.0,2670.4026901,3.50449e-18,0.01,500.0,1.0,-833.933014472,2670.4026901,1.0,500.0,-833.933014472
1.0,-840.398,100,0.005,55.871,-840.398,-846.86334947,500,,200.000000102,0.005,2,1.0,1.0,3551.35614288,2.1793e-19,0.005,500.0,1.0,-846.86334947,3551.35614288,1.0,500.0,-846.86334947
1.0,-843.812,100,0.00333333,56.413,-843.812,-850.641119087,500,,299.999969474,0.00333333,2,1.0,1.0,3266.87533973,5.43914e-20,0.00333333,500.0,1.0,-850.641119087,3266.87533973,1.0,500.0,-850.641119087
1.0,-847.896,100,0.0025,58.9263,-847.896,-860.14793434,500,,400.0,0.0025,2,1.0,1.0,4183.63425942,5.4346e-20,0.0025,500.0,1.0,-860.14793434,4183.63425942,1.0,500.0,-860.14793434
1.0,-846.693,100,0.002,60.0994,-846.693,-841.877860194,500,,500.000006643,0.002,1,1.0,1.0,4183.30451748,5.43187e-20,0.002,500.0,1.0,-841.877860194,4183.30451748,1.0,500.0,-841.877860194
1.0,-853.725,100,0.01,55.8432,-853.725,-853.724720747,500,,100.0,0.01,2,1.0,1.0,3149.96172908,3.50449e-18,0.01,500.0,1.0,-853.724720747,3149.96172908,1.0,500.0,-853.724720747
1.0,-851.231,100,0.005,57.5014,-851.231,-848.738197095,500,,200.000000102,0.005,2,1.0,1.0,3517.09504056,2.1793e-19,0.005,500.0,1.0,-848.738197095,3517.09504056,1.0,500.0,-848.738197095
1.0,-850.665,100,0.00333333,56.8179,-850.665,-849.533237835,500,,299.999969474,0.00333333,2,1.0,1.0,3101.07670433,5.43914e-20,0.00333333,500.0,1.0,-849.533237835,3101.07670433,1.0,500.0,-849.533237835
1.0,-850.66,100,0.0025,55.8819,-850.66,-850.642871763,500,,400.0,0.0025,2,1.0,1.0,2834.68514241,5.4346e-20,0.0025,500.0,1.0,-850.642871763,2834.68514241,1.0,500.0,-850.642871763
1.0,-852.675,100,0.002,55.3645,-852.675,-860.736824209,500,,500.000006643,0.002,1,1.0,1.0,2781.57944703,5.43187e-20,0.002,500.0,1.0,-860.736824209,2781.57944703,1.0,500.0,-860.736824209
1.0,-857.509,100,0.01,62.0716,-857.509,-857.509410194,500,,100.0,0.01,2,1.0,1.0,3891.79610963,3.50449e-18,0.01,500.0,1.0,-857.509410194,3891.79610963,1.0,500.0,-857.509410194
1.0,-854.124,100,0.005,58.7905,-854.124,-850.738922359,500,,200.000000102,0.005,2,1.0,1.0,3067.52671911,2.1793e-19,0.005,500.0,1.0,-850.738922359,3067.52671911,1.0,500.0,-850.738922359
1.0,-848.137,100,0.00333333,58.4192,-848.137,-836.16148861,500,,299.999969474,0.00333333,2,1.0,1.0,3142.08946823,5.43914e-20,0.00333333,500.0,1.0,-836.16148861,3142.08946823,1.0,500.0,-836.16148861
1.0,-850.756,100,0.0025,59.7142,-850.756,-858.613784393,500,,400.0,0.0025,2,1.0,1.0,3982.20470192,5.4346e-20,0.0025,500.0,1.0,-858.613784393,3982.20470192,1.0,500.0,-858.613784393
1.0,-851.586,100,0.002,61.0921,-851.586,-854.903810923,500,,500.000006643,0.002,1,1.0,1.0,4428.59325488,5.43187e-20,0.002,500.0,1.0,-854.903810923,4428.59325488,1.0,500.0,-854.903810923
1.0,-845.735,100,0.01,63.5256,-845.735,-845.735360583,500,,100.0,0.01,2,1.0,1.0,4076.26482044,3.50449e-18,0.01,500.0,1.0,-845.735360583,4076.26482044,1.0,500.0,-845.735360583
1.0,-848.416,100,0.005,63.1206,-848.416,-851.095692506,500,,200.000000102,0.005,2,1.0,1.0,3958.12782605,2.1793e-19,0.005,500.0,1.0,-851.095692506,3958.12782605,1.0,500.0,-851.095692506
1.0,-851.151,100,0.00333333,59.84,-851.151,-856.621767272,500,,299.999969474,0.00333333,2,1.0,1.0,2756.74610975,5.43914e-20,0.00333333,500.0,1.0,-856.621767272,2756.74610975,1.0,500.0,-856.621767272
1.0,-847.819,100,0.0025,59.4468,-847.819,-837.822427288,500,,400.0,0.0025,2,1.0,1.0,3292.87408287,5.4346e-20,0.0025,500.0,1.0,-837.822427288,3292.87408287,1.0,500.0,-837.822427288
1.0,-847.327,100,0.002,60.1672,-847.327,-845.361377823,500,,500.000006643,0.002,1,1.0,1.0,3999.96645362,5.43187e-20,0.002,500.0,1.0,-845.361377823,3999.96645362,1.0,500.0,-845.361377823
1.0,-841.012,100,0.01,59.3227,-841.012,-841.011775056,500,,100.0,0.01,2,1.0,1.0,3554.72743759,3.50449e-18,0.01,500.0,1.0,-841.011775056,3554.72743759,1.0,500.0,-841.011775056
1.0,-849.657,100,0.005,58.0156,-849.657,-858.302067184,500,,200.000000102,0.005,2,1.0,1.0,3093.89592083,2.1793e-19,0.005,500.0,1.0,-858.302067184,3093.89592083,1.0,500.0,-858.302067184
1.0,-850.533,100,0.00333333,56.2524,-850.533,-852.284483033,500,,299.999969474,0.00333333,2,1.0,1.0,2784.63379257,5.43914e-20,0.00333333,500.0,1.0,-852.284483033,2784.63379257,1.0,500.0,-852.284483033
1.0,-848.714,100,0.0025,56.8976,-848.714,-843.259303859,500,,400.0,0.0025,2,1.0,1.0,3451.18133657,5.4346e-20,0.0025,500.0,1.0,-843.259303859,3451.18133657,1.0,500.0,-843.259303859
1.0,-850.275,100,0.002,58.1,-850.275,-856.51715363,500,,500.000006643,0.002,1,1.0,1.0,3919.18480486,5.43187e-20,0.002,500.0,1.0,-856.51715363,3919.18480486,1.0,500.0,-856.51715363
1.0,-842.814,100,0.01,57.9174,-842.814,-842.814316241,500,,100.0,0.01,2,1.0,1.0,3388.31266373,3.50449e-18,0.01,500.0,1.0,-842.814316241,3388.31266373,1.0,500.0,-842.814316241
1.0,-842.591,100,0.005,57.9861,-842.591,-842.368114413,500,,200.000000102,0.005,2,1.0,1.0,3404.28490752,2.1793e-19,0.005,500.0,1.0,-842.368114413,3404.28490752,1.0,500.0,-842.368114413
1.0,-838.321,100,0.00333333,56.7536,-838.321,-829.78020978,500,,299.999969474,0.00333333,2,1.0,1.0,2857.31514034,5.43914e-20,0.00333333,500.0,1.0,-829.78020978,2857.31514034,1.0,500.0,-829.78020978
1.0,-843.885,100,0.0025,58.5523,-843.885,-860.577630201,500,,400.0,0.0025,2,1.0,1.0,3716.21530044,5.4346e-20,0.0025,500.0,1.0,-860.577630201,3716.21530044,1.0,500.0,-860.577630201
1.0,-845.805,100,0.002,57.2987,-845.805,-853.486980279,500,,500.000006643,0.002,1,1.0,1.0,2654.98543671,5.43187e-20,0.002,500.0,1.0,-853.486980279,2654.98543671,1.0,500.0,-853.486980279
1.0,-838.74,100,0.01,51.9539,-838.74,-838.740261344,500,,100.0,0.01,2,1.0,1.0,2726.47661684,3.50449e-18,0.01,500.0,1.0,-838.740261344,2726.47661684,1.0,500.0,-838.740261344
1.0,-848.781,100,0.005,57.5083,-848.781,-858.822653068,500,,200.000000102,0.005,2,1.0,1.0,3751.05284725,2.1793e-19,0.005,500.0,1.0,-858.822653068,3751.05284725,1.0,500.0,-858.822653068
1.0,-849.956,100,0.00333333,59.4353,-849.956,-852.304273638,500,,299.999969474,0.00333333,2,1.0,1.0,4015.12260999,5.43914e-20,0.00333333,500.0,1.0,-852.304273638,4015.12260999,1.0,500.0,-852.304273638
1.0,-849.421,100,0.0025,58.5215,-849.421,-847.815775393,500,,400.0,0.0025,2,1.0,1.0,3129.29565355,5.4346e-20,0.0025,500.0,1.0,-847.815775393,3129.29565355,1.0,500.0,-847.815775393
1.0,-848.206,100,0.002,60.1147,-848.206,-843.345099161,500,,500.000006643,0.002,1,1.0,1.0,4384.0762007,5.43187e-20,0.002,500.0,1.0,-843.345099161,4384.0762007,1.0,500.0,-843.345099161
1.0,-845.263,100,0.01,57.1372,-845.263,-845.262855544,500,,100.0,0.01,2,1.0,1.0,3297.64095606,3.50449e-18,0.01,500.0,1.0,-845.262855544,3297.64095606,1.0,500.0,-845.262855544
1.0,-846.401,100,0.005,56.0783,-846.401,-847.538806453,500,,200.000000102,0.005,2,1.0,1.0,3052.82103507,2.1793e-19,0.005,500.0,1.0,-847.538806453,3052.82103507,1.0,500.0,-847.538806453
1.0,-847.798,100,0.00333333,56.3555,-847.798,-850.591562349,500,,299.999969474,0.00333333,2,1.0,1.0,3259.15801085,5.43914e-20,0.00333333,500.0,1.0,-850.591562349,3259.15801085,1.0,500.0,-850.591562349
1.0,-846.88,100,0.0025,55.8851,-846.88,-844.126847996,500,,400.0,0.0025,2,1.0,1.0,2984.4879762,5.4346e-20,0.0025,500.0,1.0,-844.126847996,2984.4879762,1.0,500.0,-844.126847996
1.0,-847.498,100,0.002,57.1374,-847.498,-849.967658402,500,,500.000006643,0.002,1,1.0,1.0,3861.83083389,5.43187e-20,0.002,500.0,1.0,-849.967658402,3861.83083389,1.0,500.0,-849.967658402
1.0,-851.434,100,0.01,61.7064,-851.434,-851.434306491,500,,100.0,0.01,2,1.0,1.0,3846.14305966,3.50449e-18,0.01,500.0,1.0,-851.434306491,3846.14305966,1.0,500.0,-851.434306491
1.0,-853.449,100,0.005,61.5941,-853.449,-855.464445899,500,,200.000000102,0.005,2,1.0,1.0,3809.96152352,2.1793e-19,0.005,500.0,1.0,-855.464445899,3809.96152352,1.0,500.0,-855.464445899
1.0,-851.718,100,0.00333333,60.4815,-851.718,-848.254238877,500,,299.999969474,0.00333333,2,1.0,1.0,3402.40968519,5.43914e-20,0.00333333,500.0,1.0,-848.254238877,3402.40968519,1.0,500.0,-848.254238877
1.0,-850.507,100,0.0025,63.2546,-850.507,-846.876658199,500,,400.0,0.0025,2,1.0,1.0,5063.57535417,5.4346e-20,0.0025,500.0,1.0,-846.876658199,5063.57535417,1.0,500.0,-846.876658199
1.0,-850.109,100,0.002,61.0955,-850.109,-848.512592269,500,,500.000006643,0.002,1,1.0,1.0,2682.39368089,5.43187e-20,0.002,500.0,1.0,-848.512592269,2682.39368089,1.0,500.0,-848.512592269
1.0,-843.402,100,0.01,58.2709,-843.402,-843.401693643,500,,100.0,0.01,2,1.0,1.0,3429.79834762,3.50449e-18,0.01,500.0,1.0,-843.401693643,3429.79834762,1.0,500.0,-843.401693643
1.0,-850.293,100,0.005,60.9809,-850.293,-857.184934905,500,,200.000000102,0.005,2,1.0,1.0,3986.71654828,2.1793e-19,0.005,500.0,1.0,-857.184934905,3986.71654828,1.0,500.0,-857.184934905
1.0,-849.786,100,0.00333333,60.1679,-849.786,-848.772469774,500,,299.999969474,0.00333333,2,1.0,1.0,3456.19876214,5.43914e-20,0.00333333,500.0,1.0,-848.772469774,3456.19876214,1.0,500.0,-848.772469774
1.0,-850.137,100,0.0025,61.0465,-850.137,-851.18775434,500,,400.0,0.0025,2,1.0,1.0,4085.56824337,5.4346e-20,0.0025,500.0,1.0,-851.18775434,4085.56824337,1.0,500.0,-851.18775434
1.0,-850.04,100,0.002,60.428,-850.04,-849.654469827,500,,500.000006643,0.002,1,1.0,1.0,3384.65395179,5.43187e-20,0.002,500.0,1.0,-849.654469827,3384.65395179,1.0,500.0,-849.654469827
1.0,-846.242,100,0.01,58.1844,-846.242,-846.241645898,500,,100.0,0.01,2,1.0,1.0,3419.61707489,3.50449e-18,0.01,500.0,1.0,-846.241645898,3419.61707489,1.0,500.0,-846.241645898
1.0,-847.602,100,0.005,58.2032,-847.602,-848.962329079,500,,200.000000102,0.005,2,1.0,1.0,3420.2965406,2.1793e-19,0.005,500.0,1.0,-848.962329079,3420.2965406,1.0,500.0,-848.962329079
1.0,-849.93,100,0.00333333,57.4651,-849.93,-854.585474914,500,,299.999969474,0.00333333,2,1.0,1.0,3130.2890598,5.43914e-20,0.00333333,500.0,1.0,-854.585474914,3130.2890598,1.0,500.0,-854.585474914
1.0,-849.622,100,0.0025,57.4322,-849.622,-848.698601363,500,,400.0,0.0025,2,1.0,1.0,3319.1611862,5.4346e-20,0.0025,500.0,1.0,-848.698601363,3319.1611862,1.0,500.0,-848.698601363
1.0,-848.462,100,0.002,58.0872,-848.462,-843.819354652,500,,500.000006643,0.002,1,1.0,1.0,3686.73856787,5.43187e-20,0.002,500.0,1.0,-843.819354652,3686.73856787,1.0,500.0,-843.819354652
1.0,-858.842,100,0.01,67.6095,-858.842,-858.842300825,500,,100.0,0.01,2,1.0,1.0,4617.2155224,3.50449e-18,0.01,500.0,1.0,-858.842300825,4617.2155224,1.0,500.0,-858.842300825
1.0,-853.074,100,0.005,62.8343,-853.074,-847.306413788,500,,200.000000102,0.005,2,1.0,1.0,3291.63522555,2.1793e-19,0.005,500.0,1.0,-847.306413788,3291.63522555,1.0,500.0,-847.306413788
1.0,-852.493,100,0.00333333,59.3843,-852.493,-851.331293291,500,,299.999969474,0.00333333,2,1.0,1.0,2708.24136678,5.43914e-20,0.00333333,500.0,1.0,-851.331293291,2708.24136678,1.0,500.0,-851.331293291
1.0,-852.196,100,0.0025,59.0648,-852.196,-851.304069222,500,,400.0,0.0025,2,1.0,1.0,3408.12489748,5.4346e-20,0.0025,500.0,1.0,-851.304069222,3408.12489748,1.0,500.0,-851.304069222
1.0,-854.058,100,0.002,57.9071,-854.058,-861.507846295,500,,500.000006643,0.002,1,1.0,1.0,2769.87834346,5.43187e-20,0.002,500.0,1.0,-861.507846295,2769.87834346,1.0,500.0,-861.507846295
1.0,-849.591,100,0.01,64.4588,-849.591,-849.590667052,500,,100.0,0.01,2,1.0,1.0,4196.90449794,3.50449e-18,0.01,500.0,1.0,-849.590667052,4196.90449794,1.0,500.0,-849.590667052
1.0,-843.375,100,0.005,60.3012,-843.375,-837.159015878,500,,200.000000102,0.005,2,1.0,1.0,3070.97762284,2.1793e-19,0.005,500.0,1.0,-837.159015878,3070.97762284,1.0,500.0,-837.159015878
1.0,-842.464,100,0.00333333,60.6911,-842.464,-840.643409041,500,,299.999969474,0.00333333,2,1.0,1.0,3810.86894281,5.43914e-20,0.00333333,500.0,1.0,-840.643409041,3810.86894281,1.0,500.0,-840.643409041
1.0,-841.761,100,0.0025,59.1536,-841.761,-839.651819663,500,,400.0,0.0025,2,1.0,1.0,2970.13827526,5.4346e-20,0.0025,500.0,1.0,-839.651819663,2970.13827526,1.0,500.0,-839.651819663
1.0,-844.098,100,0.002,59.1352,-844.098,-853.444799853,500,,500.000006643,0.002,1,1.0,1.0,3413.19225714,5.43187e-20,0.002,500.0,1.0,-853.444799853,3413.19225714,1.0,500.0,-853.444799853
1.0,-855.249,100,0.01,65.3225,-855.249,-855.249005919,500,,100.0,0.01,2,1.0,1.0,4310.12981443,3.50449e-18,0.01,500.0,1.0,-855.249005919,4310.12981443,1.0,500.0,-855.249005919
1.0,-852.724,100,0.005,62.0085,-852.724,-850.198346671,500,,200.000000102,0.005,2,1.0,1.0,3444.76345188,2.1793e-19,0.005,500.0,1.0,-850.198346671,3444.76345188,1.0,500.0,-850.198346671
1.0,-849.62,100,0.00333333,61.6598,-849.62,-843.413880155,500,,299.999969474,0.00333333,2,1.0,1.0,3694.84332492,5.43914e-20,0.00333333,500.0,1.0,-843.413880155,3694.84332492,1.0,500.0,-843.413880155
1.0,-849.843,100,0.0025,60.6866,-849.843,-850.509319008,500,,400.0,0.0025,2,1.0,1.0,3358.68262682,5.4346e-20,0.0025,500.0,1.0,-850.509319008,3358.68262682,1.0,500.0,-850.509319008
1.0,-848.85,100,0.002,59.8871,-848.85,-844.880555879,500,,500.000006643,0.002,1,1.0,1.0,3213.2904906,5.43187e-20,0.002,500.0,1.0,-844.880555879,3213.2904906,1.0,500.0,-844.880555879
1.0,-848.28,100,0.01,66.486,-848.28,-848.279633147,500,,100.0,0.01,2,1.0,1.0,4465.04214935,3.50449e-18,0.01,500.0,1.0,-848.279633147,4465.04214935,1.0,500.0,-848.279633147
1.0,-847.127,100,0.005,65.4034,-847.127,-845.974715501,500,,200.000000102,0.005,2,1.0,1.0,4173.91245165,2.1793e-19,0.005,500.0,1.0,-845.974715501,4173.91245165,1.0,500.0,-845.974715501
1.0,-847.531,100,0.00333333,62.5412,-847.531,-848.338893002,500,,299.999969474,0.00333333,2,1.0,1.0,3210.09714887,5.43914e-20,0.00333333,500.0,1.0,-848.338893002,3210.09714887,1.0,500.0,-848.338893002
1.0,-847.503,100,0.0025,60.7121,-847.503,-847.418657542,500,,400.0,0.0025,2,1.0,1.0,3040.01762077,5.4346e-20,0.0025,500.0,1.0,-847.418657542,3040.01762077,1.0,500.0,-847.418657542
1.0,-849.294,100,0.002,60.7618,-849.294,-856.456889289,500,,500.000006643,0.002,1,1.0,1.0,3688.88168753,5.43187e-20,0.002,500.0,1.0,-856.456889289,3688.88168753,1.0,500.0,-856.456889289
1.0,-857.064,100,0.01,67.198,-857.064,-857.06398518,500,,100.0,0.01,2,1.0,1.0,4561.18265392,3.50449e-18,0.01,500.0,1.0,-857.06398518,4561.18265392,1.0,500.0,-857.06398518
1.0,-853.993,100,0.005,62.4828,-853.993,-850.921290285,500,,200.000000102,0.005,2,1.0,1.0,3306.82225664,2.1793e-19,0.005,500.0,1.0,-850.921290285,3306.82225664,1.0,500.0,-850.921290285
1.0,-852.858,100,0.00333333,62.3827,-852.858,-850.588493475,500,,299.999969474,0.00333333,2,1.0,1.0,3897.87807154,5.43914e-20,0.00333333,500.0,1.0,-850.588493475,3897.87807154,1.0,500.0,-850.588493475
1.0,-851.275,100,0.0025,60.605,-851.275,-846.524549215,500,,400.0,0.0025,2,1.0,1.0,3017.15406107,5.4346e-20,0.0025,500.0,1.0,-846.524549215,3017.15406107,1.0,500.0,-846.524549215
1.0,-851.467,100,0.002,61.3921,-851.467,-852.236429949,500,,500.000006643,0.002,1,1.0,1.0,4194.27392124,5.43187e-20,0.002,500.0,1.0,-852.236429949,4194.27392124,1.0,500.0,-852.236429949
1.0,-844.34,100,0.01,51.6083,-844.34,-844.340042634,500,,100.0,0.01,2,1.0,1.0,2690.32302439,3.50449e-18,0.01,500.0,1.0,-844.340042634,2690.32302439,1.0,500.0,-844.340042634
1.0,-846.508,100,0.005,59.7327,-846.508,-848.676166192,500,,200.000000102,0.005,2,1.0,1.0,4508.2618845,2.1793e-19,0.005,500.0,1.0,-848.676166192,4508.2618845,1.0,500.0,-848.676166192
1.0,-850.398,100,0.00333333,59.0688,-850.398,-858.178706906,500,,299.999969474,0.00333333,2,1.0,1.0,3273.30670854,5.43914e-20,0.00333333,500.0,1.0,-858.178706906,3273.30670854,1.0,500.0,-858.178706906
1.0,-852.044,100,0.0025,59.4167,-852.044,-856.981267323,500,,400.0,0.0025,2,1.0,1.0,3658.09537657,5.4346e-20,0.0025,500.0,1.0,-856.981267323,3658.09537657,1.0,500.0,-856.981267323
1.0,-853.114,100,0.002,59.1841,-853.114,-857.391366578,500,,500.000006643,0.002,1,1.0,1.0,3403.55563523,5.43187e-20,0.002,500.0,1.0,-857.391366578,3403.55563523,1.0,500.0,-857.391366578
1.0,-845.297,100,0.01,52.4027,-845.297,-845.296561362,500,,100.0,0.01,2,1.0,1.0,2773.78195376,3.50449e-18,0.01,500.0,1.0,-845.296561362,2773.78195376,1.0,500.0,-845.296561362
1.0,-847.948,100,0.005,56.6092,-847.948,-850.599335623,500,,200.000000102,0.005,2,1.0,1.0,3685.95442202,2.1793e-19,0.005,500.0,1.0,-850.599335623,3685.95442202,1.0,500.0,-850.599335623
1.0,-847.333,100,0.00333333,57.7602,-847.333,-846.10268811,500,,299.999969474,0.00333333,2,1.0,1.0,3633.58061753,5.43914e-20,0.00333333,500.0,1.0,-846.10268811,3633.58061753,1.0,500.0,-846.10268811
1.0,-847.422,100,0.0025,57.9964,-847.422,-847.688124503,500,,400.0,0.0025,2,1.0,1.0,3480.31321303,5.4346e-20,0.0025,500.0,1.0,-847.688124503,3480.31321303,1.0,500.0,-847.688124503
1.0,-848.778,100,0.002,59.9331,-848.778,-854.202098432,500,,500.000006643,0.002,1,1.0,1.0,4513.91052457,5.43187e-20,0.002,500.0,1.0,-854.202098432,4513.91052457,1.0,500.0,-854.202098432
1.0,-854.972,100,0.01,59.2958,-854.972,-854.971578213,500,,100.0,0.01,2,1.0,1.0,3551.51224855,3.50449e-18,0.01,500.0,1.0,-854.971578213,3551.51224855,1.0,500.0,-854.971578213
1.0,-856.508,100,0.005,61.659,-856.508,-858.044711731,500,,200.000000102,0.005,2,1.0,1.0,4124.17555013,2.1793e-19,0.005,500.0,1.0,-858.044711731,4124.17555013,1.0,500.0,-858.044711731
1.0,-849.068,100,0.00333333,61.688,-849.068,-834.187543213,500,,299.999969474,0.00333333,2,1.0,1.0,3515.58992991,5.43914e-20,0.00333333,500.0,1.0,-834.187543213,3515.58992991,1.0,500.0,-834.187543213
1.0,-848.324,100,0.0025,62.3154,-848.324,-846.091327783,500,,400.0,0.0025,2,1.0,1.0,4151.49605378,5.4346e-20,0.0025,500.0,1.0,-846.091327783,4151.49605378,1.0,500.0,-846.091327783
1.0,-847.211,100,0.002,61.7591,-847.211,-842.759894095,500,,500.000006643,0.002,1,1.0,1.0,3548.82389258,5.43187e-20,0.002,500.0,1.0,-842.759894095,3548.82389258,1.0,500.0,-842.759894095
1.0,-847.83,100,0.01,56.738,-847.83,-847.830524237,500,,100.0,0.01,2,1.0,1.0,3251.71533167,3.50449e-18,0.01,500.0,1.0,-847.830524237,3251.71533167,1.0,500.0,-847.830524237
1.0,-850.678,100,0.005,56.3803,-850.678,-853.525317612,500,,200.000000102,0.005,2,1.0,1.0,3153.59851595,2.1793e-19,0.005,500.0,1.0,-853.525317612,3153.59851595,1.0,500.0,-853.525317612
1.0,-853.422,100,0.00333333,59.5958,-853.422,-858.91087408,500,,299.999969474,0.00333333,2,1.0,1.0,4295.2829497,5.43914e-20,0.00333333,500.0,1.0,-858.91087408,4295.2829497,1.0,500.0,-858.91087408
1.0,-851.159,100,0.0025,58.8741,-851.159,-844.369611759,500,,400.0,0.0025,2,1.0,1.0,3179.96333678,5.4346e-20,0.0025,500.0,1.0,-844.369611759,3179.96333678,1.0,500.0,-844.369611759
1.0,-851.321,100,0.002,59.3308,-851.321,-851.968130851,500,,500.000006643,0.002,1,1.0,1.0,3773.30310656,5.43187e-20,0.002,500.0,1.0,-851.968130851,3773.30310656,1.0,500.0,-851.968130851
1.0,-841.388,100,0.01,55.8838,-841.388,-841.38852489,500,,100.0,0.01,2,1.0,1.0,3154.53881153,3.50449e-18,0.01,500.0,1.0,-841.38852489,3154.53881153,1.0,500.0,-841.38852489
1.0,-844.099,100,0.005,57.6204,-844.099,-846.809355634,500,,200.000000102,0.005,2,1.0,1.0,3537.92305039,2.1793e-19,0.005,500.0,1.0,-846.809355634,3537.92305039,1.0,500.0,-846.809355634
1.0,-846.592,100,0.00333333,59.2048,-846.592,-851.579270875,500,,299.999969474,0.00333333,2,1.0,1.0,3876.84792845,5.43914e-20,0.00333333,500.0,1.0,-851.579270875,3876.84792845,1.0,500.0,-851.579270875
1.0,-845.987,100,0.0025,60.048,-845.987,-844.169569445,500,,400.0,0.0025,2,1.0,1.0,3942.45670598,5.4346e-20,0.0025,500.0,1.0,-844.169569445,3942.45670598,1.0,500.0,-844.169569445
