EmpiricalD2Harmonic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,Weights,StdIW,EpLenMean,OptimizationReturnMean,MeanEntropy,EpRewMean,InitialReturnMin,InitialBound,MeanD2-0,MaxIW,Bound,Penalization,ReturnStepMax,ReturnMeanIW,MeanIW,EpisodesSoFar,MinIW,DivergenceHarmonic,InitialReturnMean,WReturnMean,ReturnStepMaxmin,OptimizationReturnMin,Epsilon,Iteration,EmpiricalD2Arithmetic,VarianceInitializer,EpThisIter,StdWReturnMean,Inner Iteration,OptimizationReturnMax,TimeElapsed,InitialReturnStd,MinTargetPdf,MinBehavPdf,ESSRenyiArithmetic
10423.853,4999.654,0.0010552721,15228434,,[ 0.586  2.512 -5.504 -3.093],0.969241,454.6363636363636,4545.008,0.41894197,4545.007824401827,,-7.318971e+19,10423.853,3.3769739,-7.318971e+19,True,10.0,9362577.0,0.46646956,42020,6.3337056e-09,2.8291391e+26,4545.008,9362577.0,10.0,,1.0,1910,10423.853,-1.0,11,,2,4999.654,42506.971798181534,1437.2577,-232.7032,-226.419,0.0010552721
1.0,4999.6567,11.0,15233435,,[ 0.586  2.512 -5.504 -3.093],905024.9,454.6363636363636,4545.01,0.41894197,4545.00982532426,,-27074268.0,1.0,3173085.0,-1.2401149e+20,True,10.0,8015045500000.0,320671.78,42031,1.100583,8.122262e+26,4545.01,22722826.0,10.0,,1.0,1911,1.0,-1.0,11,,1,4999.6567,42524.68938660622,1437.2583,-222.77452,-222.77452,11.0
43974770.0,4999.6167,2.5014344e-07,15238436,,[ 0.754  2.436 -5.475 -3.259],0.19780008,454.6363636363636,4545.0195,0.41894197,4545.01949365061,,-inf,43974770.0,0.6880638,-inf,True,10.0,344.08307,0.06256502,42042,3.2876317e-13,inf,4545.0195,344.08307,10.0,,1.0,1911,43974770.0,-1.0,11,,2,4999.6167,42542.36419415474,1437.2615,-229.77672,-221.30388,2.5014344e-07
1.0,4999.6733,11.0,15243936,,[ 0.754  2.436 -5.475 -3.259],965.54047,500.0,0.11829723,0.41894197,4999.571317153371,4999.453,-29347192.0,1.0,3092.6191,-876343600000.0,True,10.0,14085149000.0,563.5026,42053,0.004029433,39266510000.0,4999.572,24995714.0,10.0,,1.0,1912,1.0,-1.0,11,,1,0.22021484,42561.92936229706,0.06728141,-223.77585,-223.77585,11.0
3556.6443,4999.6567,0.003092803,15249436,,[ 0.735  2.356 -5.493 -3.352],0.42193624,500.0,0.113902695,0.41894197,4999.535109563094,4999.4214,-1.3953675e+18,3556.6445,1.4793932,-1.3953675e+18,True,10.0,3821749.2,0.15290008,42064,3.5948412e-06,1.0283251e+23,4999.5356,3821749.2,10.0,,1.0,1912,3556.6445,-1.0,11,,2,0.23535156,42580.16795921326,0.06250728,-238.25035,-234.46286,0.0030928028
1.0,4999.693,11.0,15254936,,[ 0.735  2.356 -5.493 -3.352],34626.367,500.0,0.14200106,0.41894197,4999.581405922832,4999.4395,-29347324.0,1.0,120816.28,-8747859500000000.0,True,10.0,284098900000.0,11366.5,42075,0.21146825,4.041253e+18,4999.5815,24995816.0,10.0,,1.0,1913,1.0,-1.0,11,,1,0.25341797,42600.63348698616,0.084329486,-235.5351,-235.5351,11.0
15182349000.0,4999.6553,7.2452555e-10,15260436,,[ 0.291  2.524 -5.651 -3.337],0.39958254,500.0,0.11687677,0.41894197,4999.587496693871,4999.4707,-inf,15182349000.0,1.3969048,-inf,True,10.0,3395531.0,0.13584206,42086,7.662601e-20,inf,4999.5874,3395531.0,10.0,,1.0,1913,15182349000.0,-1.0,11,,2,0.18457031,42619.74460554123,0.060146406,-231.65714,-217.04376,7.2452555e-10
1.0,4999.748,11.0,15265936,,[ 0.291  2.524 -5.651 -3.337],1295.2158,500.0,0.06756037,0.41894197,4999.632558318441,4999.565,-29347932.0,1.0,4560.4243,-344056600000.0,True,10.0,11866856000.0,474.7408,42097,0.0671309,5827655700.0,4999.633,24996326.0,10.0,,1.0,1914,1.0,-1.0,11,,1,0.18310547,42639.59350633621,0.052402675,-226.90558,-226.90558,11.0
819.0949,4999.7314,0.013429457,15270439,,[ 0.289  2.45  -5.682 -3.433],0.43967685,409.3636363636364,4091.5298,0.41894197,4091.5299616998814,,-6411762300000000.0,819.095,1.1692255,-6295052000000000.0,True,10.0,2923951.8,0.2770368,42108,6.566924e-08,2.0927912e+18,4091.5298,2940826.5,10.0,,1.0,1914,819.095,-1.0,11,,2,4999.7314,42655.41897201538,1926.4144,-223.43082,-215.17633,0.013429456
1.0,4999.6855,11.0,15275939,,[ 0.293  2.454 -5.682 -3.437],278.77905,500.0,0.13059305,0.41894197,4999.608990913291,4999.4785,-29347596.0,1.0,997.3995,-391855930000.0,True,10.0,3079939000.0,123.21428,42119,0.90179956,7982558000.0,4999.609,24996092.0,10.0,,1.0,1915,1.0,-1.0,11,,1,0.20703125,42675.17489743233,0.051860936,-229.18016,-229.18016,11.0
2058.1555,4999.634,0.005344591,15280941,,[ 0.266  2.521 -5.689 -3.335],360.78333,454.72727272727275,4535.988,0.41894197,4545.968676868768,9.981003,-1.5837726e+17,2058.1555,1257.4113,-1.5837726e+17,True,10.0,2915736300.0,116.67424,42130,1.8956909e-08,1.3247891e+21,4545.9688,2915736300.0,10.0,,1.0,1915,2058.1555,-1.0,11,,2,4989.653,42692.29046416283,1434.4053,-231.69502,-222.80447,0.005344591
1.0,4999.698,11.0,15286441,,[ 0.266  2.521 -5.689 -3.335],217.39949,500.0,0.09548118,0.41894197,4999.606250689974,4999.5107,-29347584.0,1.0,593.8865,-1351920400000.0,True,9.999999,3210658800.0,128.44559,42141,1.5915711,96067350000.0,4999.6064,24996064.0,9.999999,,1.0,1916,1.0,-1.0,11,,1,0.1875,42710.28871488571,0.05975649,-227.46141,-227.46141,11.0
2876.3127,4999.7275,0.0038243406,15291941,,[ 0.254  2.599 -5.692 -3.238],11.133018,500.0,0.10577948,0.41894197,4999.632128358917,4999.5264,-1.3641846e+18,2876.3127,31.63372,-1.3641846e+18,True,10.0,130392580.0,5.2164993,42152,1.3231228e-08,9.82822e+22,4999.6323,130392580.0,10.0,,1.0,1916,2876.3127,-1.0,11,,2,0.20117188,42728.8908867836,0.056419395,-239.51959,-233.2098,0.0038243406
1.0,4999.6523,11.0,15297441,,[ 0.254  2.599 -5.692 -3.238],636.1319,500.0,0.08296342,0.41894197,4999.569224290885,4999.4863,-29347132.0,1.0,2248.2917,-2395616000000.0,True,10.0,6011802600.0,240.51498,42163,1.2531333,301582940000.0,4999.57,24995696.0,10.0,,1.0,1917,1.0,-1.0,11,,1,0.16601562,42746.77519488335,0.041854665,-231.91086,-231.91086,11.0
5425.6753,4999.6836,0.0020273975,15302941,,[ 0.269  2.674 -5.682 -3.139],2.057544,500.0,0.12167081,0.41894197,4999.5905077407415,4999.4688,-6.901297e+18,5425.6753,7.208423,-6.901297e+18,True,10.0,19215128.0,0.768738,42174,1.3249728e-06,2.51539e+24,4999.5903,19215128.0,10.0,,1.0,1917,5425.6753,-1.0,11,,2,0.21484375,42765.66996407509,0.05891359,-226.84952,-225.98434,0.0020273975
1.0,4999.64,11.0,15308441,,[ 0.269  2.674 -5.682 -3.139],269266.72,500.0,0.060680043,0.41894197,4999.582714330372,4999.522,-29347248.0,1.0,954595.44,-2.0603882e+18,True,10.0,2858514000000.0,114359.91,42185,0.19561197,2.2421043e+23,4999.583,24995828.0,10.0,,1.0,1918,1.0,-1.0,11,,1,0.11816406,42784.013966321945,0.03868503,-239.69087,-239.69087,11.0
48792736.0,4999.662,2.254434e-07,15313941,,[ 0.354  2.441 -5.67  -3.172],3.4846082e-06,500.0,0.12584339,0.41894197,4999.587746386763,4999.462,-inf,48792736.0,1.2219225e-05,-inf,True,10.0,36.799603,1.4722208e-06,42196,2.6861456e-12,inf,4999.588,36.799603,10.0,,1.0,1918,48792736.0,-1.0,11,,2,0.20019531,42803.86690855026,0.05745049,-244.2782,-235.7321,2.254434e-07
1.0,4999.659,11.0,15319441,,[ 0.354  2.441 -5.67  -3.172],3055.7363,500.0,0.06756037,0.41894197,4999.583273352501,4999.5156,-29347286.0,1.0,10396.313,-476185700000.0,True,10.0,33840409000.0,1353.8491,42207,0.091950476,10334160000.0,4999.583,24995834.0,10.0,,1.0,1919,1.0,-1.0,11,,1,0.14355469,42824.01759123802,0.044177987,-236.7387,-236.7387,11.0
1274.1141,4999.6895,0.00863345,15324941,,[ 0.389  2.364 -5.663 -3.263],481.22495,500.0,0.05362216,0.41894197,4999.603372518246,4999.55,-1.910772e+16,1274.1141,1674.004,-1.910772e+16,True,10.0,3805246200.0,152.23717,42218,1.2750654e-05,1.9282325e+19,4999.6035,3805246200.0,10.0,,1.0,1919,1274.1141,-1.0,11,,2,0.13964844,42845.02864098549,0.04492477,-233.24435,-231.77856,0.00863345
1.0,4999.6807,11.0,15329942,,[ 0.389  2.364 -5.663 -3.263],379.35654,454.6363636363636,4545.097,0.41894197,4545.097591182512,,-27075184.0,1.0,1345.8391,-824732100000.0,True,10.0,4130469000.0,165.34511,42229,0.08463382,35563920000.0,4545.097,22723704.0,10.0,,1.0,1920,1.0,-1.0,11,,1,4999.6807,42863.18440556526,1437.286,-243.633,-243.633,11.0
2530.7952,4999.675,0.00434646,15335442,,[ 0.382  2.289 -5.665 -3.363],0.5982407,500.0,0.12921697,0.41894197,4999.590705643693,4999.4614,-7.009164e+17,2530.7952,2.096619,-7.009164e+17,True,10.0,5399715.5,0.21603394,42240,7.8598184e-08,2.5946532e+22,4999.5903,5399715.5,10.0,,1.0,1920,2530.7952,-1.0,11,,2,0.2133789,42884.07648897171,0.048554588,-244.04454,-238.78992,0.00434646
1.0,4999.7207,11.0,15340942,,[ 0.382  2.289 -5.665 -3.363],22511090.0,500.0,0.06582919,0.41894197,4999.624406112927,4999.5586,-29347796.0,1.0,79010330.0,-6.864209e+22,True,10.0,202809630000000.0,8113710.5,42251,0.8410571,2.4883525e+32,4999.6245,24996246.0,10.0,,1.0,1921,1.0,-1.0,11,,1,0.16210938,42904.68934297562,0.049558632,-224.76984,-224.76984,11.0
1620169600000.0,4999.645,6.7894128e-12,15346442,,[ 0.316  2.072 -5.666 -3.468],5.214406e-05,500.0,0.18794389,0.41894197,4999.581544930778,4999.3936,-inf,1620169600000.0,0.00018178773,-inf,True,10.0,422.88174,1.6918095e-05,42262,5.0390278e-17,inf,4999.5815,422.88174,10.0,,1.0,1921,1620169600000.0,-1.0,11,,2,0.25146484,42922.744843006134,0.07726733,-268.19437,-252.7257,6.7894128e-12
1.0,4999.6934,11.0,15351942,,[ 0.316  2.072 -5.666 -3.468],81415976.0,500.0,0.07892401,0.41894197,4999.591007731556,4999.512,-29347412.0,1.0,286505020.0,-2.6459618e+24,True,9.999999,761515750000000.0,30465944.0,42273,1.1340133,3.6974956e+35,4999.591,24995912.0,9.999999,,1.0,1922,1.0,-1.0,11,,1,0.18115234,42942.64704346657,0.049418263,-244.47221,-244.47221,11.0
372277900000.0,4999.7007,2.954782e-11,15357442,,[ 0.26   2.159 -5.683 -3.241],1.1668095e-05,500.0,0.070534445,0.41894197,4999.636428041894,4999.566,-inf,372277900000.0,3.390454e-05,-inf,True,9.999999,139.02606,5.561928e-06,42284,4.3084136e-18,inf,4999.636,139.02606,9.999999,,1.0,1922,372277900000.0,-1.0,11,,2,0.13476562,42961.81039595604,0.046088587,-272.9583,-252.96533,2.954782e-11
1.0,4999.6885,11.0,15362443,,[ 0.26   2.159 -5.683 -3.241],1698.1909,454.6363636363636,4545.1167,0.41894197,4545.116140157864,,-27075386.0,1.0,6011.4185,-31978064000000.0,True,10.0,16734729000.0,669.5848,42295,0.42421564,53950053000000.0,4545.1167,22723890.0,10.0,,1.0,1923,1.0,-1.0,11,,1,4999.6885,42979.78107881546,1437.292,-232.80096,-232.80096,11.0
20076.531,4999.7114,0.0005479034,15367943,,[ 0.458  2.189 -5.7   -3.092],16849.832,500.0,0.097434305,0.41894197,4999.624873648625,4999.5273,-4.494306e+20,20076.531,58612.234,-4.494306e+20,True,10.0,133193564000.0,5328.387,42306,6.147629e-08,1.0667422e+28,4999.625,133193564000.0,10.0,,1.0,1923,20076.531,-1.0,11,,2,0.18408203,42998.71728205681,0.06600669,-226.8447,-221.70078,0.0005479034
1.0,4999.7217,11.0,15373443,,[ 0.458  2.189 -5.7   -3.092],282.52814,500.0,0.08589311,0.41894197,4999.6268861329,4999.541,-29347834.0,1.0,1000.41736,-463397220000.0,True,10.0,2772443400.0,110.913475,42317,0.036526293,11205346000.0,4999.627,24996270.0,10.0,,1.0,1924,1.0,-1.0,11,,1,0.18066406,43015.45387887955,0.052417975,-223.75754,-223.75754,11.0
2080.0603,4999.6997,0.005288308,15378445,,[ 0.475  2.11  -5.703 -3.188],2.0041304,454.72727272727275,4536.011,0.41894197,4545.990913706281,9.979835,-7.301811e+17,2080.0603,7.0024395,-7.301811e+17,True,10.0,15980856.0,0.7325011,42328,1.5882117e-07,2.8157845e+22,4545.9907,15980856.0,10.0,,1.0,1924,2080.0603,-1.0,11,,2,4989.7197,43033.46384763718,1434.4126,-234.98807,-235.9612,0.005288308
1.0,4999.6953,11.0,15383945,,[ 0.475  2.11  -5.703 -3.188],1458712.2,500.0,0.15349787,0.41894197,4999.586088443183,4999.4326,-29347380.0,1.0,4779236.0,-7.6492774e+20,True,10.0,30768902000000.0,1230954.0,42339,0.50133,3.090157e+28,4999.586,24995864.0,10.0,,1.0,1925,1.0,-1.0,11,,1,0.2626953,43052.960723400116,0.09200984,-234.82336,-234.82336,11.0
655830600.0,4999.6646,1.6772624e-08,15389445,,[ 0.604  1.999 -5.617 -3.35 ],0.00035394347,500.0,0.12069425,0.41894197,4999.543534898249,4999.423,-inf,655830600.0,0.0012385461,-inf,True,10.0,3106.9656,0.00012430664,42350,7.9989244e-16,inf,4999.5435,3106.9656,10.0,,1.0,1925,655830600.0,-1.0,11,,2,0.24169922,43073.06279325485,0.07055069,-261.2162,-243.83516,1.6772624e-08
1.0,4999.657,11.0,15394945,,[ 0.604  1.999 -5.617 -3.35 ],1457.0238,500.0,0.12903942,0.41894197,4999.553477899808,4999.4243,-29346978.0,1.0,4898.896,-1341601300000.0,True,10.0,16285694000.0,651.5405,42361,0.14643061,92766610000.0,4999.553,24995536.0,10.0,,1.0,1926,1.0,-1.0,11,,1,0.23291016,43093.2010102272,0.06917868,-234.19252,-234.19252,11.0
3520.336,4999.671,0.0031247018,15400445,,[ 0.601  2.085 -5.619 -3.259],12.369557,500.0,0.22927023,0.41894197,4999.571583581841,4999.3423,-8.675626e+18,3520.336,43.06697,-8.675626e+18,True,10.0,98773864.0,3.9515688,42372,1.2342192e-06,3.9751168e+24,4999.572,98773864.0,10.0,,1.0,1926,3520.336,-1.0,11,,2,0.32861328,43113.56413602829,0.08885658,-247.34634,-246.59825,0.0031247018
1.0,4999.677,11.0,15405447,,[ 0.601  2.085 -5.619 -3.259],2341.7712,454.72727272727275,4536.0083,0.41894197,4545.989291776295,9.980232,-27075030.0,1.0,8200.603,-2781147600000.0,True,10.0,20083171000.0,803.511,42383,0.046660848,402623700000.0,4545.9893,22723556.0,10.0,,1.0,1927,1.0,-1.0,11,,1,4989.6963,43131.72728276253,1434.412,-248.26923,-248.26923,11.0
4399.93,4999.721,0.0025000398,15410947,,[ 0.595  2.166 -5.619 -3.165],0.043725494,500.0,0.13183594,0.41894197,4999.560536965827,4999.4287,-2.2499702e+18,4399.93,0.15263593,-2.2499702e+18,True,10.0,359390.16,0.014377908,42394,4.5549626e-13,2.6735252e+23,4999.5605,359390.16,10.0,,1.0,1927,4399.93,-1.0,11,,2,0.29248047,43152.32767248154,0.08083995,-238.33803,-234.91989,0.0025000398
1.0,4999.6816,11.0,15416447,,[ 0.595  2.166 -5.619 -3.165],54120.04,500.0,0.07479581,0.41894197,4999.612888108589,4999.538,-29347626.0,1.0,186479.75,-8.8170254e+24,True,10.0,694903500000.0,27801.055,42405,10.106425,4.1057146e+36,4999.613,24996132.0,10.0,,1.0,1928,1.0,-1.0,11,,1,0.14355469,43172.91824269295,0.04096804,-250.7698,-250.7698,11.0
inf,4999.707,,15421363,,[-0.331  2.237 -5.983 -3.232],,446.90909090909093,1324.5177,0.41894197,4464.243251619241,3139.7256,nan,inf,,nan,True,10.0,,,42416,,nan,4464.2437,,10.0,,1.0,1928,inf,-1.0,11,,2,1859.9814,43190.74945926666,692.8455,-1502.4009,-216.83804,
1.0,4999.7227,11.0,15426546,,[-0.331  2.237 -5.983 -3.232],117.26382,471.1818181818182,1758.1157,0.41894197,4707.895729479493,2949.7798,-26859468.0,1.0,407.99747,-7499866400000.0,True,10.0,807148000.0,57.207962,42427,0.11940017,2969913800000.0,4707.8955,22507918.0,10.0,,1.0,1929,1.0,-1.0,11,,1,2049.9429,43210.57356786728,586.2055,-236.69221,-236.69221,11.0
20161.793,4999.6895,0.0005455864,15431991,,[-0.273  2.228 -5.985 -3.254],0.23179577,495.0,268.13312,0.41894197,4947.846998573932,4679.714,-5.113472e+21,20161.793,0.80730784,-5.113472e+21,True,10.0,3126006.5,0.12511913,42438,1.35594735e-08,1.380936e+30,4947.847,3126006.5,10.0,,1.0,1929,20161.793,-1.0,11,,2,319.9756,43230.19398999214,110.922806,-221.4354,-220.14969,0.0005455864
1.0,4999.7153,11.0,15437343,,[-0.273  2.228 -5.985 -3.254],621705.44,486.54545454545456,582.70435,0.41894197,4862.3977557051685,4279.6934,-28055478.0,1.0,2172391.2,-8.071582e+22,True,10.0,4671131400000.0,207368.48,42449,1.4704812,3.440726e+32,4862.398,23703924.0,10.0,,1.0,1930,1.0,-1.0,11,,1,720.022,43246.55935192108,247.0066,-221.5394,-221.5394,11.0
627195650.0,4999.744,1.7538387e-08,15442484,,[-0.34   2.152 -5.984 -3.327],0.041540578,467.3636363636364,639.032,0.41894197,4668.806396469664,4029.7744,-inf,627195650.0,0.14596215,-inf,True,10.0,380554.44,0.015224051,42460,1.578584e-14,inf,4668.806,380554.44,10.0,,1.0,1930,627195650.0,-1.0,11,,2,969.9697,43264.14088368416,391.95886,-228.32391,-213.69571,1.7538387e-08
1.0,4999.7124,11.0,15447405,,[-0.34   2.152 -5.984 -3.327],23519.273,447.3636363636364,1509.0023,0.41894197,4468.806550342904,2959.8042,-24873812.0,1.0,81461.99,-1281741200000.0,True,10.0,107059510000.0,9216.379,42471,0.11973222,72874280000.0,4468.8066,20522274.0,10.0,,1.0,1931,1.0,-1.0,11,,1,2039.9082,43280.823606967926,742.9949,-253.1,-253.1,11.0
11513.057,4999.749,0.00095543696,15452229,,[-0.291  2.18  -5.989 -3.302],4.2447176,438.54545454545456,719.04333,0.41894197,4378.814286410092,3659.771,-1.4874892e+20,11513.057,12.092485,-1.4874892e+20,True,10.0,34141816.0,2.3277483,42482,1.9380544e-10,1.1685e+27,4378.8145,34141816.0,10.0,,1.0,1931,11513.057,-1.0,11,,2,1339.978,43298.23291397095,514.31824,-228.94156,-228.89265,0.00095543696
1.0,4999.7246,11.0,15456978,,[-0.291  2.18  -5.989 -3.302],1696.8883,431.72727272727275,4302.4653,0.41894197,4312.444956461612,9.979745,-24947764.0,1.0,5948.459,-21898998000000.0,True,10.0,12922419000.0,588.4073,42493,0.95385724,25296785000000.0,4312.445,20596212.0,10.0,,1.0,1932,1.0,-1.0,11,,1,4989.7446,43316.3969848156,1413.8707,-234.35063,-234.35063,11.0
60971.723,4999.714,0.0001804115,15462380,,[-0.238  2.21  -5.98  -3.313],0.7651833,491.09090909090907,278.13165,0.41894197,4907.86605909324,4629.7344,-4.6146264e+22,60971.723,2.2166345,-4.6146264e+22,True,10.0,15804642.0,0.63400054,42504,1.9685015e-08,1.1246217e+32,4907.866,15804642.0,10.0,,1.0,1932,60971.723,-1.0,11,,2,369.9795,43336.76100516319,150.97386,-242.69954,-239.17267,0.0001804115
1.0,4999.711,11.0,15467872,,[-0.238  2.21  -5.98  -3.313],14.26308,499.27272727272725,81.84246,0.41894197,4991.474393515924,4909.632,-29267028.0,1.0,44.90984,-68405223000000.0,True,10.0,263607440.0,10.660477,42515,0.32332757,247120960000000.0,4991.4746,24915484.0,10.0,,1.0,1933,1.0,-1.0,11,,1,90.0791,43357.29768180847,25.880905,-225.38019,-225.38019,11.0
15061.467,4999.7197,0.00073034054,15472491,,[-0.29   2.19  -5.979 -3.341],0.40539363,419.90909090909093,4193.344,0.41894197,4193.344471397394,,-7.677978e+19,15061.466,1.0668035,-7.677978e+19,True,10.0,2437418.5,0.1917235,42526,9.36261e-09,3.113329e+26,4193.344,2437418.5,10.0,,1.0,1933,15061.466,-1.0,11,,2,4999.7197,43371.11190223694,1423.7848,-230.10895,-226.02586,0.0007303406
1.0,4999.708,11.0,15477851,,[-0.29   2.19  -5.979 -3.341],852.58954,487.27272727272725,1090.8654,0.41894197,4870.578756441903,3779.7134,-28196340.0,1.0,2952.349,-185748340000000.0,True,10.0,7476052000.0,350.9028,42537,0.027611068,1822008100000000.0,4870.5786,23844808.0,10.0,,1.0,1934,1.0,-1.0,11,,1,1219.9946,43390.52746844292,349.6722,-236.89381,-236.89381,11.0
1641600.9,4999.72,6.7007763e-06,15483328,,[-0.228  2.194 -5.978 -3.348],0.23565029,497.90909090909093,218.19167,0.41894197,4977.844447459384,4759.653,-inf,1641600.9,0.7240416,-inf,True,10.0,4911847.5,0.19649905,42548,2.4376995e-10,inf,4977.844,4911847.5,10.0,,1.0,1934,1641600.9,-1.0,11,,2,240.06738,43410.19024968147,68.99827,-250.82236,-247.29755,6.7007763e-06
1.0,4999.7295,11.0,15488801,,[-0.228  2.194 -5.978 -3.348],7.1913943,497.54545454545456,254.55038,0.41894197,4974.2221646713,4719.672,-29100936.0,1.0,22.641432,-14703365000000.0,True,10.0,139334340.0,5.5916095,42559,0.2804151,11417031000000.0,4974.222,24749368.0,10.0,,1.0,1935,1.0,-1.0,11,,1,280.05762,43428.727075338364,80.4959,-229.10124,-229.10124,11.0
5060.5474,4999.7207,0.002173678,15493159,,[-0.279  2.171 -5.98  -3.376],12.7792,396.1818181818182,3957.9304,0.41894197,3957.9305705091233,,-6.3022925e+19,5060.5474,45.060856,-6.3022925e+19,True,10.0,120463210.0,4.9906125,42570,5.0247504e-08,2.0976258e+26,3957.9304,120463210.0,10.0,,1.0,1935,5060.5474,-1.0,11,,2,4999.7207,43443.41859316826,1888.3041,-232.42648,-227.26479,0.002173678
1.0,4999.7227,11.0,15498641,,[-0.279  2.171 -5.98  -3.376],1641583.8,498.3636363636364,172.78351,0.41894197,4982.403700835483,4809.62,-29178892.0,1.0,5725934.5,-2.2780481e+24,True,10.0,12456128000000.0,537132.5,42581,0.10994961,2.7406657e+35,4982.404,24827332.0,10.0,,1.0,1936,1.0,-1.0,11,,1,190.10254,43463.362062215805,54.638958,-226.72324,-226.72324,11.0
25133564000000.0,4999.7256,4.3766176e-13,15504141,,[-0.201  2.241 -5.981 -3.307],5.26611,500.0,0.13947088,0.41894197,4999.657033266911,4999.5176,-inf,25133564000000.0,17.933819,-inf,True,10.0,54265930.0,2.1709108,42592,1.0098394e-17,inf,4999.6567,54265930.0,10.0,,1.0,1936,25133564000000.0,-1.0,11,,2,0.20800781,43483.79511833191,0.059167814,-266.7026,-247.13553,4.3766176e-13
1.0,4999.7275,11.0,15509133,,[-0.201  2.241 -5.981 -3.307],591.1738,453.8181818181818,4525.1685,0.41894197,4535.148331658993,9.979732,-26967388.0,1.0,2062.6448,-1.0974722e+17,True,10.0,5524734500.0,227.0485,42603,0.5885518,6.360855e+20,4535.148,22615826.0,10.0,,1.0,1937,1.0,-1.0,11,,1,4989.748,43502.643819093704,1431.1733,-244.95117,-244.95117,11.0
123446.664,4999.719,8.910731e-05,15514586,,[-0.258  2.216 -5.981 -3.314],1.8243798,495.72727272727275,414.5374,0.41894197,4954.223972040621,4539.6865,-2.3880517e+23,123446.66,6.1911454,-2.3880517e+23,True,10.0,24405828.0,0.976366,42614,1.496374e-09,3.0117503e+33,4954.2236,24405828.0,10.0,,1.0,1937,123446.66,-1.0,11,,2,460.0327,43523.091259002686,131.31058,-256.83362,-257.74518,8.9107314e-05
1.0,4999.71,11.0,15519713,,[-0.258  2.216 -5.981 -3.314],1074.6492,466.09090909090907,676.30084,0.41894197,4656.047175981363,3979.7463,-26196174.0,1.0,3744.44,-4319813400000000.0,True,10.0,10469170000.0,420.2089,42625,0.080548935,9.855134e+17,4656.047,21844646.0,10.0,,1.0,1938,1.0,-1.0,11,,1,1019.9636,43542.01707100868,407.27042,-232.14835,-232.14835,11.0
84643.195,4999.6953,0.00012995729,15524674,,[-0.32   2.211 -5.982 -3.315],3.491051,451.0,844.4556,0.41894197,4504.242760572317,3659.787,-4.4141676e+22,84643.195,10.474121,-4.4141676e+22,True,10.0,47649132.0,1.9062711,42636,8.613403e-09,1.0290523e+32,4504.2427,47649132.0,10.0,,1.0,1938,84643.195,-1.0,11,,2,1339.9082,43561.518965005875,499.2385,-224.3682,-225.36902,0.00012995729
1.0,4999.707,11.0,15529237,,[-0.32   2.211 -5.982 -3.315],192.43031,414.8181818181818,4144.2705,0.41894197,4144.270495236947,,-23678470.0,1.0,624.95715,-32108274000000.0,True,10.0,1442485900.0,106.606865,42647,0.16365953,54441567000000.0,4144.2705,19326956.0,10.0,,1.0,1939,1.0,-1.0,11,,1,4999.707,43577.75544333458,1466.9628,-220.95515,-220.95515,11.0
587326.25,4999.7383,1.8728942e-05,15534385,,[-0.259  2.209 -5.98  -3.323],0.4764053,468.0,915.4826,0.41894197,4675.145682493414,3759.663,-2.3877818e+25,587326.25,1.6678504,-2.3877818e+25,True,10.0,4984991.5,0.19945,42658,1.1826705e-06,3.0110236e+37,4675.146,4984991.5,10.0,,1.0,1939,587326.25,-1.0,11,,2,1240.0752,43596.24925494194,410.0592,-242.09256,-237.26997,1.8728942e-05
1.0,4999.723,11.0,15539870,,[-0.259  2.209 -5.98  -3.323],677.7485,498.6363636363636,145.53471,0.41894197,4985.123483330792,4839.589,-29205134.0,1.0,2375.684,-306626630000.0,True,10.0,5507230000.0,233.92706,42669,0.017703975,4788590000.0,4985.124,24853576.0,10.0,,1.0,1940,1.0,-1.0,11,,1,160.13428,43615.69155216217,46.022125,-236.90869,-236.90869,11.0
1378.9834,4999.704,0.007976891,15544372,,[-0.208  2.183 -5.984 -3.349],0.58634114,409.27272727272725,4090.6443,0.41894197,4090.644155197343,,-1.13835655e+18,1378.9834,1.9527732,-1.13835655e+18,True,10.0,6816459.5,0.45240515,42680,6.2314746e-07,6.8437375e+22,4090.6443,6816459.5,10.0,,1.0,1940,1378.9834,-1.0,11,,2,4999.704,43632.37690663338,1928.3481,-217.01826,-211.75572,0.007976891
1.0,4999.7256,11.0,15549854,,[-0.208  2.183 -5.984 -3.349],3881.3572,498.3636363636364,172.7254,0.41894197,4982.419835892952,4809.6943,-29179052.0,1.0,12262.193,-1.0759775e+18,True,10.0,42234550000.0,1772.7117,42691,1.3575262,6.114142e+22,4982.42,24827490.0,10.0,,1.0,1941,1.0,-1.0,11,,1,190.03125,43651.93960356712,54.62057,-230.89561,-230.89561,11.0
14950.396,4999.71,0.0007357664,15555354,,[-0.159  2.23  -6.023 -3.251],14.274188,500.0,0.057173297,0.41894197,4999.664581156264,4999.6074,-4.748934e+21,14950.396,49.79721,-4.748934e+21,True,10.0,116731190.0,4.6699047,42702,7.552718e-08,1.1910414e+30,4999.6646,116731190.0,10.0,,1.0,1941,14950.396,-1.0,11,,2,0.10253906,43671.23146033287,0.03250348,-240.07141,-236.68771,0.0007357664
