MeanD2-0,EpisodesSoFar,MinTargetPdf,Epsilon,StdIW,StdWReturnMean,Penalization,VarianceInitializer,MinBehavPdf,MaxIW,Bound,MeanIW,InitialReturnMin,Inner Iteration,TimeElapsed,OptimizationReturnMin,ReturnStepMax,InitialReturnMean,ESSRenyiHarmonic,OptimizationReturnMean,WReturnMean,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2Harmonic,Iteration,InitialReturnStd,EmpiricalD2Arithmetic,LearnableVariance,OptimizationReturnMax,InitialReturnMax,EpLenMean,InitialBound,ESSRenyiArithmetic,MeanEntropy,DivergenceHarmonic,EpThisIter,MinIW,TimestepsSoFar,EpRewMean,Weights
1.0,33913,-239.92647,1.0,8262.719,,True,-1.0,-239.92647,28025.645,-7253812000000000.0,4609.771,4999.443,1,39657.542763233185,,10.0,4999.506,11.0,0.06307706,24995062.0,115220200000.0,10.0,1.0,1542,0.049911197,1.0,,0.14697266,4999.59,500.0,-29346400.0,11.0,0.41894197,2.7790429e+18,11,0.23102242,14059870,4999.505921755149,[ 3.693e-03  3.701e-01 -7.129e+00 -7.252e-01]
30606158.0,33924,-244.91006,1.0,0.00021469149,,True,-1.0,-235.96674,0.00072963844,-inf,0.00010390125,3109.7192,2,39674.90322327614,,9.999999,4546.023,3.594048e-07,1436.3032,1551.7142,1551.7142,9.999999,30606158.0,1542,655.4436,30606158.0,,1889.958,4999.6772,455.0,-inf,3.594048e-07,0.41894197,inf,11,1.9112067e-09,14064875,4546.02255515952,[-0.026  0.316 -7.117 -0.833]
1.0,33935,-226.1597,1.0,3629.5835,,True,-1.0,-226.1597,11145.79,-1.2381175e+19,2659.337,3209.7578,1,39692.49744677544,,10.0,4606.011,11.0,1396.2537,21646676.0,51972810000.0,10.0,1.0,1543,656.76086,1.0,,1789.9292,4999.687,460.90909090909093,-25998178.0,11.0,0.41894197,8.095925e+24,11,0.16891134,14069945,4606.01153331041,[-0.026  0.316 -7.117 -0.833]
2724.7175,33946,-242.65894,1.0,0.038967647,,True,-1.0,-240.77248,0.14320453,-1.3616293e+19,0.030883582,4999.56,2,39711.124250650406,,10.0,4999.6206,0.0040371157,0.060680043,771968.25,771968.25,10.0,2724.7175,1543,0.03149285,2724.7175,,0.09423828,4999.6543,500.0,-1.3616293e+19,0.0040371157,0.41894197,9.792008e+24,11,0.00017745743,14075445,4999.620628716925,[ 0.034  0.316 -7.116 -0.852]
1.0,33957,-230.82512,1.0,11866.167,,True,-1.0,-230.82512,41516.66,-357084620000000.0,4043.6194,4999.5264,1,39729.78788304329,,10.0,4999.615,11.0,0.08904474,24996154.0,101071550000.0,10.0,1.0,1544,0.03565821,1.0,,0.140625,4999.667,500.0,-29347628.0,11.0,0.41894197,6730480000000000.0,11,2.258492,14080945,4999.615310783569,[ 0.034  0.316 -7.116 -0.852]
708007500.0,33968,-239.67203,1.0,1.6959704e-06,,True,-1.0,-229.89706,5.8893884e-06,-inf,6.5819086e-07,2859.8066,2,39745.68015265465,,10.0,4322.4404,1.5536559e-08,1462.634,16.438396,16.438396,10.0,708007500.0,1544,796.19324,708007500.0,,2139.8965,4999.703,432.72727272727275,-inf,1.5536559e-08,0.41894197,inf,11,1.1952481e-12,14085705,4322.440649938254,[-6.962e-03  2.636e-01 -7.117e+00 -9.579e-01]
1.0,33979,-238.56886,1.0,3222326.2,,True,-1.0,-238.56886,11270869.0,-3.85742e+19,1111836.9,3399.782,1,39763.724360466,,10.0,4673.3306,11.0,1273.5487,22183836.0,21462648000000.0,10.0,1.0,1545,586.35895,1.0,,1599.9158,4999.6978,467.6363636363636,-26535356.0,11.0,0.41894197,7.858366e+25,11,0.1481386,14090849,4673.330640184442,[-6.962e-03  2.636e-01 -7.117e+00 -9.579e-01]
238.64317,33990,-241.90823,1.0,69.43859,,True,-1.0,-241.79948,241.67886,-1.1862571e+16,22.096447,4999.6045,2,39783.67800736427,,10.0,4999.664,0.04609392,0.059437145,458954850.0,552338000.0,10.0,238.64319,1545,0.0377168,238.64317,,0.10546875,4999.71,500.0,-1.3089576e+16,0.046093922,0.41894197,7.431769e+18,11,0.0018114472,14096349,4999.663932436865,[ 0.05   0.255 -7.123 -0.935]
1.0,34001,-232.88567,1.0,6462.0693,,True,-1.0,-232.88567,20617.57,-45356800000000.0,2970.7947,,1,39802.1239695549,,10.0,4545.145,11.0,4545.145,22724180.0,74256780000.0,10.0,1.0,1546,1437.3011,1.0,,4999.7104,4999.7104,454.6363636363636,-27075722.0,11.0,0.41894197,108291955000000.0,11,0.7546553,14101350,4545.145385075994,[ 0.051  0.251 -7.123 -0.942]
1.7566742e+16,34012,-244.59131,1.0,0.004348106,,True,-1.0,-233.69078,0.015125924,-inf,0.0013760066,1819.8718,2,39819.98780608177,,10.0,4576.0137,6.2618335e-16,2756.142,34377.76,34377.76,10.0,1.756674e+16,1546,895.27313,1.7566742e+16,,3179.7678,4999.6396,458.09090909090907,-inf,6.261833e-16,0.41894197,inf,11,3.207847e-22,14106389,4576.014037697961,[-4.739e-03  2.968e-01 -7.106e+00 -8.415e-01]
1.0,34023,-228.54137,1.0,1368117.2,,True,-1.0,-228.54137,4780403.0,-1.9137446e+25,463683.3,4109.748,1,39840.53175663948,,10.0,4918.727,11.0,808.97876,24259318.0,11355262000000.0,10.0,1.0,1547,255.82156,1.0,,889.93066,4999.6787,492.0,-28610816.0,11.0,0.41894197,1.9342538e+37,11,0.13151215,14111801,4918.72692705566,[-4.739e-03  2.968e-01 -7.106e+00 -8.415e-01]
13.061721,34034,-243.98152,1.0,3937994000000.0,,True,-1.0,-241.69171,13718775000000.0,-1.6594632e+25,1267290600000.0,4999.546,2,39862.84789943695,,10.0,4999.614,0.8421555,0.067871094,3593454.5,3.1677555e+19,10.0,13.061721,1547,0.0435604,13.061721,,0.16796875,4999.714,500.0,-175892740000.0,0.8421555,0.41894197,1.4543436e+37,11,574.66675,14117301,4999.613719383673,[ 0.057  0.293 -7.108 -0.851]
1.0,34045,-113.55646,1.0,65519.617,,True,-1.0,-113.55646,230190.94,-3.0217656e+19,23738.607,1209.8734,1,39870.89553928375,,10.0,1881.6613,11.0,671.7877,3738248.5,105935540000.0,10.0,1.0,1548,444.52185,1.0,,1199.9508,2409.8242,189.1818181818182,-4749172.0,11.0,0.41894197,8.934988e+26,11,5.3877497,14119382,1881.661128171139,[-0.192  0.307 -7.112 -0.833]
66462050000000.0,34056,-135.71468,1.0,0.29384363,,True,-1.0,-118.41414,0.8404798,-inf,0.13750473,1239.7832,2,39878.38200235367,,10.0,1822.4773,1.6550797e-13,582.6939,353955.75,353955.75,10.0,66462050000000.0,1548,486.12573,66462050000000.0,,1789.8503,3029.6335,183.27272727272728,-inf,1.6550797e-13,0.41894197,inf,11,4.9283605e-20,14121398,1822.4771548913568,[-0.283  0.461 -7.12  -0.658]
1.0,34067,-110.35675,1.0,40915.113,,True,-1.0,-110.35675,144916.23,-2.820727e+19,19657.3,1059.8113,1,39885.29725217819,,10.0,1853.3622,11.0,793.55096,3651071.5,103039550000.0,10.0,1.0,1549,464.887,1.0,,1469.8008,2529.612,186.36363636363637,-4764994.0,11.0,0.41894197,6.412396e+26,11,0.010370852,14123448,1853.3622552667368,[-0.283  0.461 -7.12  -0.658]
11272777.0,34078,-124.35498,1.0,0.015482577,,True,-1.0,-122.590866,0.04829248,-inf,0.007119408,1229.8201,2,39891.24098229408,,9.999999,1776.9758,9.758021e-07,547.1558,23673.875,23673.875,9.999999,11272777.0,1549,548.82654,11272777.0,,1319.8394,2549.6594,178.72727272727272,-inf,9.758021e-07,0.41894197,inf,11,5.1878658e-11,14125414,1776.9759199364262,[-0.4    0.42  -7.115 -0.646]
1.0,34089,-123.768196,1.0,948.5971,,True,-1.0,-123.768196,3431.3757,-674798000000000.0,539.5318,859.89185,1,39896.74571084976,,10.0,1690.679,11.0,830.7871,3274362.5,2563550200.0,10.0,1.0,1550,644.95526,1.0,,2349.7598,3209.6516,170.0909090909091,-5067702.5,11.0,0.41894197,1.4158807e+17,11,2.6707947,14127285,1690.6790208986583,[-0.4    0.42  -7.115 -0.646]
3100176.0,34100,-141.56848,1.0,492.15396,,True,-1.0,-132.08946,1711.9768,-inf,155.64943,1199.875,2,39904.96512389183,,9.999999,2039.7462,3.5481858e-06,839.87115,801807800.0,801807800.0,9.999999,3100176.0,1550,525.9622,3100176.0,,1949.7559,3149.6309,205.0,-inf,3.5481858e-06,0.41894197,inf,11,1.282138e-12,14129540,2039.7462532439895,[-0.298  0.459 -7.121 -0.706]
1.0,34111,-117.253395,1.0,119938.13,,True,-1.0,-117.253395,418351.2,-93512430000000.0,39130.918,1329.7579,1,39911.70671224594,,10.0,1750.668,11.0,420.91013,3212134.5,99232730000.0,10.0,1.0,1551,383.7911,1.0,,1119.974,2449.732,176.0909090909091,-4256816.5,11.0,0.41894197,7995693700000000.0,11,0.13063017,14131477,1750.6680216277775,[-0.298  0.459 -7.121 -0.706]
15460.966,34122,-98.19833,1.0,0.0843939,,True,-1.0,-97.0462,0.2889943,-9.824929e+19,0.039045747,1089.8455,2,39917.26087832451,,10.0,1453.4003,0.00071146915,363.55472,136582.06,136582.06,10.0,15460.966,1551,365.1113,15460.966,,1329.7832,2419.6287,146.36363636363637,-9.824929e+19,0.00071146915,0.41894197,9.293471e+27,11,7.631609e-08,14133087,1453.400205686676,[-0.396  0.457 -7.122 -0.628]
1.0,34133,-114.58531,1.0,534250.56,,True,-1.0,-114.58531,1820593.0,-5.293949e+16,241816.84,1039.8511,1,39921.455127716064,,9.999999,1567.0137,11.0,527.16266,2559454.0,704842800000.0,9.999999,1.0,1552,322.3687,1.0,,1389.7788,2429.63,157.72727272727272,-3587060.2,11.0,0.41894197,2.654003e+21,11,0.70073795,14134822,1567.01372267024,[-0.396  0.457 -7.122 -0.628]
1421324.1,34144,-75.54121,1.0,0.00027246468,,True,-1.0,-72.05559,0.00093849114,-inf,0.00015104463,759.8439,2,39925.69413948059,,9.999999,1160.7172,7.739262e-06,400.87332,271.95547,271.95547,9.999999,1421324.1,1552,233.46884,1421324.1,,809.94324,1569.7871,117.0909090909091,-inf,7.739262e-06,0.41894197,inf,11,8.7457666e-11,14136110,1160.71718780341,[-0.479  0.37  -7.12  -0.663]
1.0,34155,-79.35561,1.0,26893.578,,True,-1.0,-79.35561,80087.76,-2626314000000000.0,17093.111,779.76483,1,39930.009702682495,,9.999999,1295.2322,11.0,515.4672,1765072.0,30599657000.0,9.999999,1.0,1553,295.71234,1.0,,919.96893,1699.7338,130.54545454545453,-2268002.2,11.0,0.41894197,2.7269274e+19,11,3.141496,14137546,1295.2320965883794,[-0.479  0.37  -7.12  -0.663]
835954.6,34166,-67.41203,1.0,1.3166135e-05,,True,-1.0,-59.423203,4.6016467e-05,-6.551362e+23,5.4879533e-06,719.8039,2,39933.494631528854,,9.999999,1010.68494,1.31586075e-05,290.88095,6.938932,6.938932,9.999999,835954.7,1553,223.1682,835954.6,,759.94867,1479.7526,102.0909090909091,-6.551362e+23,1.3158609e-05,0.41894197,2.954069e+36,11,1.7022616e-11,14138669,1010.684874687573,[-0.59   0.313 -7.114 -0.662]
1.0,34177,-99.34144,1.0,174822.81,,True,-1.0,-99.34144,607500.4,-3628310000000000.0,84479.38,819.7788,1,39936.61680269241,,9.999999,1166.1255,11.0,346.34677,1569377.4,81860970000.0,9.999999,1.0,1554,457.74283,1.0,,1699.8508,2519.6296,117.63636363636364,-2674521.8,11.0,0.41894197,1.077845e+19,11,2.3662653,14139963,1166.1255696181624,[-0.59   0.313 -7.114 -0.662]
419885.53,34188,-61.56642,1.0,0.0053337314,,True,-1.0,-53.80306,0.018739829,-9.303703e+22,0.0022755985,749.8097,2,39939.59429740906,,9.999997,916.1218,2.6197617e-05,166.31207,1950.8499,1950.8499,9.999997,419885.53,1554,88.635864,419885.53,,349.9281,1099.7378,92.63636363636364,-9.303703e+22,2.6197617e-05,0.41894197,1.9528504e+35,11,3.4237305e-10,14140982,916.1217413049312,[-0.684  0.231 -7.106 -0.667]
1.0,34199,-57.72194,1.0,6566.2197,,True,-1.0,-57.72194,19878.465,-363090600000000.0,4774.391,599.7332,1,39943.39114689827,,9.999999,982.46625,11.0,382.73294,1005074.0,4488068000.0,9.999999,1.0,1555,199.58493,1.0,,809.9797,1409.7129,99.27272727272727,-1351018.8,11.0,0.41894197,1.1015659e+18,11,5.292417,14142074,982.4662053574895,[-0.684  0.231 -7.106 -0.667]
130494.63,34210,-78.82204,1.0,0.07956044,,True,-1.0,-74.61885,0.26293364,-4.737668e+22,0.038808193,609.84174,2,39946.88561296463,,10.0,941.57776,8.4294654e-05,331.73608,28216.385,28216.385,10.0,130494.63,1555,322.1256,130494.63,,1169.8765,1779.7181,95.18181818181819,-4.737668e+22,8.4294654e-05,0.41894197,7.383091e+33,11,1.6551367e-07,14143121,941.5777884745722,[-0.775  0.146 -7.106 -0.675]
1.0,34221,-55.605232,1.0,764.53986,,True,-1.0,-55.605232,2695.332,-6529413000000.0,397.36252,489.80695,1,39950.315480947495,,9.999996,809.76636,11.0,319.95947,705754.8,234092600.0,9.999996,1.0,1556,223.68094,1.0,,929.983,1419.7899,82.0,-1056662.8,11.0,0.41894197,346206140000000.0,11,0.3437264,14144023,809.7664090293675,[-0.775  0.146 -7.106 -0.675]
312.57288,34232,-67.41131,1.0,0.070394844,,True,-1.0,-63.504345,0.24766184,-90250650000000.0,0.025740081,539.80304,2,39953.8883099556,,9.999997,818.87775,0.035191793,279.07474,15757.132,29632.03,9.999997,312.57288,1556,265.83734,312.57288,,979.90546,1519.7085,82.9090909090909,-163911640000000.0,0.035191793,0.41894197,5.039338e+16,11,0.00010908506,14144935,818.8777841834461,[-0.87   0.073 -7.095 -0.643]
1.0,34243,-58.59886,1.0,12526.863,,True,-1.0,-58.59886,43864.555,-32872348000000.0,4769.461,469.70364,1,39956.70115232468,,9.999998,721.599,11.0,251.89531,575143.6,1355928600.0,9.999998,1.0,1557,233.32072,1.0,,869.9839,1339.6875,73.18181818181819,-887573.0,11.0,0.41894197,1.1069436e+16,11,0.16254707,14145740,721.59894113077,[-0.851  0.057 -7.098 -0.677]
40668996.0,34254,-51.319,1.0,0.0010737128,,True,-1.0,-46.004234,0.003265226,-inf,0.0005445257,589.77075,2,39960.01797914505,,10.0,791.5752,2.704763e-07,201.80444,283.22668,283.22668,10.0,40668996.0,1557,161.05418,40668996.0,,530.01624,1119.787,80.18181818181819,-inf,2.704763e-07,0.41894197,inf,11,1.4564137e-14,14146622,791.5752015554517,[-0.69   0.077 -7.097 -0.867]
1.0,34265,-84.80849,1.0,3961.0168,,True,-1.0,-84.80849,13990.516,-17854334000000.0,1499.5503,549.7716,1,39962.89345598221,,10.0,941.5586,11.0,391.787,1097962.4,1116238100.0,10.0,1.0,1558,459.81503,1.0,,1649.9047,2199.6763,95.18181818181819,-1940254.5,11.0,0.41894197,449274620000000.0,11,2.4609394,14147669,941.5586169414971,[-0.69   0.077 -7.097 -0.867]
149614.5,34276,-62.208855,1.0,9.335988,,True,-1.0,-54.205032,32.47965,-3.6566152e+21,2.95668,639.7507,2,39966.23168349266,,10.0,889.7722,7.3522286e-05,250.02148,1938205.9,1938205.9,10.0,149614.5,1558,191.15341,149614.5,,630.0091,1269.7598,90.0,-3.6566152e+21,7.3522286e-05,0.41894197,1.6974079e+32,11,2.966769e-10,14148659,889.7721494748727,[-0.594  0.145 -7.106 -0.909]
1.0,34287,-71.0699,1.0,6664.5103,,True,-1.0,-71.0699,23403.799,-100209020000000.0,2339.578,639.7396,1,39969.2295191288,,10.0,1026.1187,11.0,386.3791,1110108.0,4369052000.0,10.0,1.0,1559,239.14088,1.0,,749.9983,1389.7379,103.63636363636364,-1446318.4,11.0,0.41894197,8.882967e+16,11,0.8893913,14149799,1026.1186673050213,[-0.594  0.145 -7.106 -0.909]
78387.375,34298,-54.336334,1.0,14.784873,,True,-1.0,-56.30892,51.685394,-1.129757e+22,5.302306,559.7338,2,39972.010164260864,,10.0,811.5989,0.00014032872,251.86505,9899840.0,9899840.0,10.0,78387.375,1559,218.27835,78387.375,,849.99176,1409.7256,82.18181818181819,-1.129757e+22,0.00014032872,0.41894197,1.0664628e+33,11,5.8320404e-07,14150703,811.5988954193828,[-0.699  0.082 -7.102 -0.885]
1.0,34309,-56.846325,1.0,319.25873,,True,-1.0,-56.846325,1001.02826,-25098430000000.0,243.7632,589.70557,1,39974.3150331974,,9.999998,803.3791,11.0,213.67348,692272.06,181917150.0,9.999998,1.0,1560,216.45818,1.0,,799.9863,1389.6919,81.36363636363636,-1028459.75,11.0,0.41894197,5573483000000000.0,11,0.41567743,14151598,803.3790557749533,[-0.699  0.082 -7.102 -0.885]
3381.2166,34320,-44.97627,1.0,24.879633,,True,-1.0,-40.828632,86.61586,-5.335824e+17,7.9420047,529.7762,2,39976.26519393921,,9.999999,701.5997,0.0032532671,171.82349,3659689.5,3659689.5,9.999999,3381.2163,1560,148.73811,3381.2166,,509.99042,1039.7666,71.18181818181819,-5.335824e+17,0.003253267,0.41894197,8.038471e+24,11,3.263736e-08,14152381,701.5996608712039,[-7.958e-01  2.384e-03 -7.098e+00 -8.883e-01]
1.0,34331,-41.34933,1.0,3824509.5,,True,-1.0,-41.34933,13382037.0,-3.240033e+21,1313682.9,549.79614,1,39978.67927956581,,9.999996,665.239,11.0,115.44288,455133.7,727945250000.0,9.999996,1.0,1561,112.20839,1.0,,390.0315,939.82764,67.54545454545455,-608892.8,11.0,0.41894197,4.440378e+32,11,9.894856,14153124,665.239053339996,[-7.958e-01  2.384e-03 -7.098e+00 -8.883e-01]
3411959600000000.0,34342,-71.01103,1.0,9.82612e-10,,True,-1.0,-48.578785,3.4423415e-09,-inf,3.620294e-10,639.7376,2,39981.54842567444,,10.0,869.7383,3.2239537e-15,230.00067,0.00015696038,0.00015696038,10.0,3411959600000000.0,1561,152.96889,3411959600000000.0,,520.01776,1159.7554,88.0,-inf,3.2239537e-15,0.41894197,inf,11,5.3249207e-22,14154092,869.7382814044864,[-0.727  0.208 -7.142 -0.772]
1.0,34353,-79.897644,1.0,104112.93,,True,-1.0,-79.897644,365347.84,-4.2720623e+19,37128.516,659.76514,1,39984.75986647606,,10.0,944.3069,11.0,284.54178,947100.06,21975005000.0,10.0,1.0,1562,235.33904,1.0,,869.9579,1529.723,95.45454545454545,-1354453.0,11.0,0.41894197,1.099861e+28,11,0.21977814,14155142,944.3069065745999,[-0.727  0.208 -7.142 -0.772]
6.644992e+18,34364,-118.99938,1.0,0.0022711079,,True,-1.0,-97.98565,0.007911669,-inf,0.00073058903,679.8724,2,39988.57845377922,,10.0,1116.9976,1.655382e-18,437.12527,783.891,783.891,10.0,6.644992e+18,1562,453.39706,6.644992e+18,,1499.7004,2179.5728,112.72727272727273,-inf,1.655382e-18,0.41894197,inf,11,7.985052e-31,14156382,1116.9975962971143,[-0.723  0.367 -7.129 -0.58 ]
1.0,34375,-72.93738,1.0,1218991.1,,True,-1.0,-72.93738,4239211.0,-8.859266e+23,491524.03,59.94828,1,39991.7835290432,,10.0,1088.8336,11.0,1028.8854,1411525.0,1518870100000.0,10.0,1.0,1563,475.35907,1.0,,1879.6844,1939.6327,109.9090909090909,-2066439.2,11.0,0.41894197,1.8299172e+36,11,30.064213,14157591,1088.8337072624538,[-0.723  0.367 -7.129 -0.58 ]
2739300000.0,34386,-108.49028,1.0,0.27220693,,True,-1.0,-97.47669,0.927895,-inf,0.112351246,649.8444,2,39994.6376478672,,10.0,917.95374,4.0156243e-09,268.10934,64399.633,64399.633,10.0,2739300000.0,1563,433.67017,2739300000.0,,1619.8079,2269.6523,92.81818181818181,-inf,4.0156243e-09,0.41894197,inf,11,1.881934e-10,14158612,917.9537529160636,[-0.733  0.227 -7.137 -0.786]
1.0,34397,-57.301224,1.0,50827.656,,True,-1.0,-57.301224,177121.44,-110302480000000.0,16395.512,649.77826,1,39997.911600112915,,10.0,974.302,11.0,324.5238,996507.94,9076697000.0,10.0,1.0,1564,217.35565,1.0,,630.0015,1279.7798,98.45454545454545,-1281620.1,11.0,0.41894197,1.496484e+17,11,6.037401,14159695,974.3020782896049,[-0.733  0.227 -7.137 -0.786]
1153216.5,34408,-83.26799,1.0,0.0046841986,,True,-1.0,-72.76344,0.01581167,-1.1251068e+24,0.0019685875,749.7514,2,40001.35522341728,,9.999998,1097.9432,9.5385385e-06,348.19177,1129.9332,1129.9332,9.999998,1153216.5,1564,274.78027,1153216.5,,879.9609,1629.7123,110.81818181818181,-1.1251068e+24,9.5385385e-06,0.41894197,5.921855e+36,11,8.648182e-14,14160914,1097.9431804204623,[-0.63   0.298 -7.136 -0.785]
1.0,34419,-87.37532,1.0,3310.6423,,True,-1.0,-87.37532,11020.813,-1040930350000000.0,2600.388,689.77124,1,40004.68751144409,,9.999999,1177.9514,11.0,488.1802,1512404.0,3192852000.0,9.999999,1.0,1565,353.31888,1.0,,1199.9387,1889.71,118.81818181818181,-2134039.8,11.0,0.41894197,2.8039743e+18,11,25.041903,14162221,1177.9515085468674,[-0.63   0.298 -7.136 -0.785]
1628674.5,34430,-83.220055,1.0,0.024721464,,True,-1.0,-74.65987,0.086017124,-inf,0.007841095,889.7985,2,40008.472459077835,,9.999997,1242.517,6.7539586e-06,352.71848,9509.389,9509.389,9.999997,1628674.5,1565,288.89835,1628674.5,,929.95526,1819.7538,125.27272727272727,-inf,6.7539586e-06,0.41894197,inf,11,4.831619e-12,14163599,1242.51698618733,[-0.543  0.386 -7.143 -0.769]
1.0,34441,-59.412045,1.0,423125820.0,,True,-1.0,-59.412045,1476834600.0,-5.420543e+22,139813820.0,789.865,1,40011.23945450783,,10.0,1062.5425,11.0,272.67746,1152225.6,148353460000000.0,10.0,1.0,1566,152.41122,1.0,,509.88928,1299.7543,107.27272727272727,-1446307.4,11.0,0.41894197,3.3974613e+34,11,16.31996,14164779,1062.5424613864996,[-0.543  0.386 -7.143 -0.769]
104521560000.0,34452,-90.64201,1.0,0.38964248,,True,-1.0,-78.32912,1.3553736,-inf,0.123215936,789.77673,2,40014.91027760506,,9.999999,1207.905,1.0524145e-10,418.1282,104243.555,104243.555,9.999999,104521560000.0,1566,393.1224,104521560000.0,,1149.8531,1939.6299,121.81818181818181,-inf,1.0524145e-10,0.41894197,inf,11,1.15140894e-17,14166119,1207.9048825041334,[-0.719  0.387 -7.113 -0.594]
1.0,34463,-71.90077,1.0,24.940775,,True,-1.0,-71.90077,90.80901,-35650425000.0,14.507092,729.84216,1,40018.62074494362,,10.0,1130.642,11.0,400.7998,1335990.1,21598042.0,10.0,1.0,1567,240.0809,1.0,,789.73706,1519.5792,114.0909090909091,-1737958.8,11.0,0.41894197,7856401400.0,11,0.08923985,14167374,1130.6419493235544,[-0.719  0.387 -7.113 -0.594]
92711.03,34474,-82.22215,1.0,2.4908395,,True,-1.0,-72.2835,8.721062,-1.0876052e+23,0.85516036,279.9127,2,40022.271535396576,,9.999999,976.93317,0.00011864823,697.0205,1862187.6,1862187.6,9.999999,92711.03,1567,317.93106,92711.03,,1229.8372,1509.7499,98.72727272727273,-1.0876052e+23,0.00011864823,0.41894197,7.5134003e+34,11,2.2641145e-09,14168460,976.9331994399473,[-0.737  0.443 -7.107 -0.484]
1.0,34485,-67.683075,1.0,109.97998,,True,-1.0,-67.683075,391.03748,-563883150000.0,49.327946,319.83246,1,40025.3793759346,,9.999999,958.81976,11.0,638.9873,1022127.6,50607252.0,9.999999,1.0,1568,320.61224,1.0,,1419.8867,1739.7191,96.9090909090909,-1548997.8,11.0,0.41894197,1145243200000.0,11,0.12109553,14169526,958.8197922875062,[-0.737  0.443 -7.107 -0.484]
20529.71,34496,-91.41464,1.0,1.1766677,,True,-1.0,-82.69417,3.3949275,-2.3856917e+19,0.5605587,349.91583,2,40029.034358263016,,9.999999,1147.8755,0.0005358088,797.9597,153944.27,153944.27,9.999999,20529.71,1568,402.01123,20529.71,,1299.4546,1649.3705,115.81818181818181,-2.3856917e+19,0.0005358088,0.41894197,2.5378718e+27,11,2.067548e-09,14170800,1147.8755298666413,[-0.637  0.477 -7.116 -0.551]
1.0,34507,-95.07563,1.0,493.6946,,True,-1.0,-95.07563,1356.498,-4.4453272e+16,310.27606,659.70447,1,40033.078090667725,,9.999998,1243.2605,11.0,583.5561,1653149.0,532248030.0,9.999998,1.0,1569,327.79907,1.0,,1269.7301,1929.4346,125.36363636363636,-2301195.0,11.0,0.41894197,4.7054504e+21,11,0.031825397,14172179,1243.2605095364158,[-0.637  0.477 -7.116 -0.551]
115593.055,34518,-54.48181,1.0,0.035030212,,True,-1.0,-51.865715,0.12522389,-1.9321514e+23,0.015257777,109.941635,2,40035.73395514488,,10.0,574.3172,9.516143e-05,464.37552,10383.402,10383.402,10.0,115593.055,1569,391.6025,115593.055,,1299.5258,1409.4674,58.45454545454545,-1.9321514e+23,9.516143e-05,0.41894197,3.121592e+35,11,0.0001587687,14172822,574.317191936398,[-0.635  0.563 -7.11  -0.461]
1.0,34529,-61.52805,1.0,61.786015,,True,-1.0,-61.52805,214.28476,-5263615000000000.0,51.314987,79.93422,1,40037.66353201866,,9.999983,557.9543,11.0,478.02005,508717.75,11109653.0,9.999983,1.0,1570,444.30255,1.0,,1469.4855,1549.4197,56.81818181818182,-926627.25,11.0,0.41894197,1.5863754e+20,11,0.0076663806,14173447,557.95426257569,[-0.635  0.563 -7.11  -0.461]
5620.1963,34540,-109.03342,1.0,0.408692,,True,-1.0,-97.05761,1.4212866,-9.821786e+18,0.19454002,719.7346,2,40040.66026997566,,10.0,1234.2567,0.001957227,514.52216,202541.53,202541.53,10.0,5620.1963,1570,376.83676,5620.1963,,1349.9109,2069.6455,124.45454545454545,-9.821786e+18,0.001957227,0.41894197,1.7350458e+26,11,3.962288e-11,14174816,1234.256760852117,[-0.634  0.488 -7.114 -0.561]
1.0,34551,-77.62024,1.0,12214.372,,True,-1.0,-77.62024,42550.19,-1177120100000.0,3929.1047,609.77625,1,40043.73421502113,,9.999997,1180.6014,11.0,570.8252,1478860.0,6033321500.0,9.999997,1.0,1571,291.61612,1.0,,1039.8481,1649.6244,119.0909090909091,-1952573.5,11.0,0.41894197,6111556000000.0,11,0.07407336,14176126,1180.6014501170173,[-0.634  0.488 -7.114 -0.561]
1774.8325,34562,-71.93235,1.0,7.930002,,True,-1.0,-71.22647,27.814611,-4.3758055e+16,3.1665735,269.87653,2,40046.774216890335,,9.999999,930.63983,0.006197768,660.76324,1329811.4,1329811.4,9.999999,1774.8325,1571,313.09283,1774.8325,,1159.7502,1429.6267,94.0909090909091,-4.3758055e+16,0.006197768,0.41894197,1.5126529e+22,11,4.4174435e-08,14177161,930.6397715195203,[-0.736  0.467 -7.11  -0.491]
1.0,34573,-53.598293,1.0,99.00749,,True,-1.0,-53.598293,294.89145,-3207123000000.0,84.3747,879.6921,1,40049.62710285187,,9.999999,1052.4116,11.0,172.71957,1121385.6,106111660.0,9.999999,1.0,1572,117.538734,1.0,,340.01508,1219.7072,106.27272727272727,-1380359.8,11.0,0.41894197,153353650000000.0,11,0.5295787,14178330,1052.411650759802,[-0.736  0.467 -7.11  -0.491]
878.41174,34584,-62.09454,1.0,2.7306473,,True,-1.0,-62.295837,9.239289,-2708139300000000.0,1.3166261,719.8294,2,40052.372223854065,,9.999998,977.92914,0.0125226015,258.0998,1346899.1,1346899.1,9.999998,878.41174,1572,213.03682,878.41174,,789.9023,1509.7317,98.81818181818181,-2708139300000000.0,0.0125226015,0.41894197,4.658615e+19,11,1.1961328e-05,14179417,977.9291975905579,[-0.746  0.384 -7.098 -0.583]
