Penalization,MinTargetPdf,InitialReturnMax,Weights,TimestepsSoFar,MinBehavPdf,StdWReturnMean,LearnableVariance,Iteration,InitialReturnMin,ReturnStepMaxmin,EpRewMean,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,OptimizationReturnMean,ESSRenyiHarmonic,InitialReturnMean,EpLenMean,EmpiricalD2Arithmetic,StdIW,MeanD2-0,InitialReturnStd,WReturnMean,InitialBound,MeanIW,OptimizationReturnMax,ESSRenyiArithmetic,ReturnStepMax,ReturnMeanIW,Epsilon,MinIW,VarianceInitializer,Inner Iteration,MaxIW,EpisodesSoFar,OptimizationReturnMin,TimeElapsed,MeanEntropy,Bound
True,-205.32983,4998.8926,[-0.035  0.932 -5.81  -5.186],17009021,-205.32983,,,2033,1979.3564,9.999996,4445.179602605013,1.0,11,2.719059e+36,2465.8232,11.0,4445.1797,445.09090909090907,1.0,17275.611,1.0,946.55725,20655592.0,-25005506.0,6852.181,3019.5361,11.0,9.999996,51736710000.0,1.0,0.036451682,-1.0,1,60464.48,44715,,47924.89586305618,0.41894197,-7.1729853e+24
True,-251.15494,4998.8164,[ 0.025  0.931 -5.814 -5.168],17014229,-249.42809,,,2033,2069.224,9.999998,4732.150183007476,6021329.5,11,inf,2662.926,1.826839e-06,4732.1504,473.45454545454544,6021329.5,35.399525,6021329.5,842.0912,297328450.0,-inf,12.061904,2929.5923,1.826839e-06,9.999998,297328450.0,1.0,2.3575933e-11,-1.0,2,123.87902,44726,,47938.362520456314,0.41894197,-inf
True,-230.38416,4998.9585,[ 0.025  0.931 -5.814 -5.168],17019729,-230.38416,,,2034,4997.9126,9.999984,4998.40303329144,1.0,11,760741700000.0,0.4904563,11.0,4998.403,500.0,1.0,236.88574,1.0,0.33372518,24984032.0,-29334112.0,89.04648,1.0458984,11.0,9.999984,2224816600.0,1.0,0.40285453,-1.0,1,834.4527,44737,,47951.76918721199,0.41894197,-3796429000000.0
True,-229.10529,4998.8623,[ 0.061  0.88  -5.817 -5.164],17025229,-222.79427,,,2034,4997.9717,9.999995,4998.296645612559,1069.233,11,4.5543037e+21,0.32506216,0.010287748,4998.297,500.0,1069.233,0.090553254,1069.233,0.25899237,1765181.5,-2.9355964e+17,0.07065052,0.890625,0.010287748,9.999995,1765181.5,1.0,3.2985097e-06,-1.0,2,0.25646096,44748,,47965.682611465454,0.41894197,-2.9355964e+17
True,-223.82515,4998.8174,[ 0.061  0.88  -5.817 -5.164],17030729,-223.82515,,,2035,4997.5693,9.999994,4998.267933893579,1.0,11,3.8221318e+16,0.6985973,11.0,4998.2676,500.0,1.0,22.295832,1.0,0.34394094,24982684.0,-29332416.0,12.047796,1.2480469,11.0,9.999994,300998750.0,1.0,0.45780542,-1.0,1,79.14221,44759,,47981.86672210693,0.41894197,-850414400000000.0
True,-231.78368,4998.8687,[ 0.009  0.908 -5.818 -5.143],17036229,-227.14253,,,2035,4997.5713,9.999984,4998.358325726466,2821230800.0,11,inf,0.78706497,3.8990073e-09,4998.358,500.0,2821230800.0,1.0462296,2821230800.0,0.34771362,8419771.0,-inf,0.3371162,1.2973633,3.8990073e-09,9.999984,8419771.0,1.0,7.9643945e-09,-1.0,2,3.6452556,44770,,47996.44668388367,0.41894197,-inf
True,-235.53459,4998.999,[ 0.009  0.908 -5.818 -5.143],17041729,-235.53459,,,2036,4997.908,9.999998,4998.391385557495,1.0,11,638437700000000.0,0.4831321,11.0,4998.391,500.0,1.0,371.819,1.0,0.3085093,24983918.0,-29334092.0,125.92077,1.0908203,11.0,9.999998,3145457400.0,1.0,0.07972722,-1.0,1,1301.3307,44781,,48011.084567308426,0.41894197,-109921040000000.0
True,-233.66167,4998.6235,[ 0.057  0.944 -5.816 -5.161],17046731,-231.47516,,,2036,9.979741,9.999996,4544.824485789699,444.38586,11,5.1266615e+18,4534.844,0.024753263,4544.8247,454.72727272727275,444.38586,0.27936137,444.38586,1434.0437,376301.7,-1.0938185e+16,0.107744955,4988.6436,0.024753263,9.999996,447960.66,1.0,0.0005574733,-1.0,2,0.98796266,44792,,48025.00494170189,0.41894197,-9848299000000000.0
True,-230.1874,4998.723,[ 0.062  0.914 -5.817 -5.159],17052231,-230.1874,,,2037,4997.593,9.999994,4998.195803789255,1.0,11,2.1894831e+36,0.60302734,11.0,4998.196,500.0,1.0,2227686.8,1.0,0.30437362,24981964.0,-29331580.0,715610.4,1.1303711,11.0,9.999994,17877294000000.0,1.0,30.930174,-1.0,1,7760070.5,44803,,48041.40622663498,0.41894197,-6.436237e+24
True,-264.1834,4998.3022,[ 0.098  0.795 -5.809 -5.162],17057219,-249.83102,,,2037,,9.999996,4530.784787833297,6.4794607e+16,11,inf,4530.7847,1.6976721e-16,4530.7847,453.45454545454544,6.4794607e+16,0.30241162,6.4794607e+16,1433.3234,0.0003931471,-inf,0.09563095,4998.3022,1.6976721e-16,9.999996,0.0003931471,1.0,1.6818056e-28,-1.0,2,1.0519404,44814,,48056.27554988861,0.41894197,-inf
True,-229.20778,4998.302,[ 0.098  0.795 -5.809 -5.162],17061722,-229.20778,,,2038,,9.999999,4090.094895135045,1.0,11,206909470000.0,4090.0952,11.0,4090.0952,409.3636363636364,1.0,5578.2393,1.0,1925.7383,20437344.0,-24786256.0,1771.0897,4998.302,11.0,9.999999,44232004000.0,1.0,0.31057122,-1.0,1,19411.02,44825,,48067.731318473816,0.41894197,-2022468200000.0
True,-233.18362,4998.5884,[ 0.042  0.802 -5.813 -5.188],17066773,-225.23053,,,2038,499.72534,9.999988,4589.154889246298,48329.31,11,1.5572283e+33,4089.4297,0.00022760515,4589.155,459.1818181818182,48329.31,0.97582775,48329.31,1293.1913,11516176.0,-1.7163818e+23,0.46137333,4498.8633,0.00022760515,9.999988,11516176.0,1.0,1.7939886e-09,-1.0,2,2.8390145,44836,,48082.500936985016,0.41894197,-1.7163818e+23
True,-256.32706,4998.545,[ 0.042  0.802 -5.813 -5.188],17072261,-256.32706,,,2039,4868.2686,9.999999,4986.362475390709,1.0,11,1.03578996e+30,118.093925,11.0,4986.3623,498.90909090909093,1.0,26088.572,1.0,37.34568,24865208.0,-29214514.0,8489.328,130.27637,11.0,9.999999,211780370000.0,1.0,0.93695086,-1.0,1,90968.984,44847,,48098.32072901726,0.41894197,-4.4265574e+21
True,-232.90785,4998.551,[-0.019  0.792 -5.813 -5.177],17077281,-230.69456,,,2039,2009.2643,9.999999,4559.4895078641375,21401670000000.0,11,inf,2550.2256,5.1397856e-13,4559.4893,456.3636363636364,21401670000000.0,28.260185,21401670000000.0,912.3433,231829300.0,-inf,9.279201,2989.2866,5.1397856e-13,9.999999,231829300.0,1.0,8.566848e-22,-1.0,2,98.60835,44858,,48110.08430814743,0.41894197,-inf
True,-234.63028,4998.7217,[-0.019  0.792 -5.813 -5.177],17082013,-234.63028,,,2040,,9.999999,4297.843735414323,1.0,11,469976800000.0,4297.8438,11.0,4297.8438,430.1818181818182,1.0,29.258327,1.0,1454.3163,20586496.0,-24936138.0,20.808214,4998.7217,11.0,9.999999,475615330.0,1.0,0.08465965,-1.0,1,94.619705,44869,,48120.991720199585,0.41894197,-2982417300000.0
True,-242.1549,4998.629,[ 0.017  0.742 -5.811 -5.188],17086696,-244.3177,,,2040,1149.8229,9.999977,4252.109056442754,13059.559,11,2.168783e+29,3102.2861,0.00084229495,4252.109,425.72727272727275,13059.559,23.636126,13059.559,1428.6571,180934110.0,-2.0255961e+21,11.075649,3848.8062,0.00084229495,9.999977,180934110.0,1.0,4.1340452e-11,-1.0,2,75.61027,44880,,48132.439544677734,0.41894197,-2.0255961e+21
True,-236.86009,4998.7954,[ 0.017  0.742 -5.811 -5.188],17091271,-236.86009,,,2041,529.80756,9.99999,4154.9016892961645,1.0,11,4.524565e+21,3625.094,11.0,4154.902,415.90909090909093,1.0,286.1979,1.0,1509.5,19541798.0,-23891616.0,215.0254,4468.988,11.0,9.99999,4819275300.0,1.0,0.022904355,-1.0,1,855.41516,44891,,48146.56380987167,0.41894197,-2.9259183e+17
True,-228.00827,4998.444,[ 0.069  0.773 -5.808 -5.171],17096771,-218.83609,,,2041,4997.5654,9.999993,4997.984167353525,11100203.0,11,inf,0.41867897,9.909729e-07,4997.984,500.0,11100203.0,0.20713931,11100203.0,0.29157826,1694644.8,-inf,0.06783707,0.87841797,9.909729e-07,9.999993,1694644.8,1.0,1.0793083e-08,-1.0,2,0.72273904,44902,,48164.22461652756,0.41894197,-inf
True,-232.8624,4998.452,[ 0.069  0.773 -5.808 -5.171],17101274,-232.8624,,,2042,,9.999984,4090.165455120345,1.0,11,24571986000000.0,4090.1655,11.0,4090.1655,409.3636363636364,1.0,913.3997,1.0,1925.7715,20438052.0,-24787254.0,375.79715,4998.452,11.0,9.999984,9383521000.0,1.0,0.8088367,-1.0,1,3223.7744,44913,,48180.58691692352,0.41894197,-21568660000000.0
True,-223.83646,4998.583,[ 0.106  0.817 -5.822 -5.152],17105415,-219.10591,,,2042,,9.999997,3760.334913275833,4833.9487,11,5.263744e+26,3760.335,0.0022755724,3760.335,376.45454545454544,4833.9487,0.80786735,4833.9487,2048.8743,6887968.5,-9.978936e+19,0.43402404,4998.583,0.0022755724,9.999997,6887968.5,1.0,4.3366174e-07,-1.0,2,2.778586,44924,,48195.02980065346,0.41894197,-9.978936e+19
True,-225.30916,4998.4663,[ 0.106  0.817 -5.822 -5.152],17110236,-225.30916,,,2043,,9.999986,4379.035000639437,1.0,11,71539420000.0,4379.0347,11.0,4379.0347,438.27272727272725,1.0,354.03763,1.0,1478.4,21361614.0,-25710830.0,160.67601,4998.4663,11.0,9.999986,3718290400.0,1.0,0.29873723,-1.0,1,1259.908,44935,,48212.44926738739,0.41894197,-1167011600000.0
True,-229.52275,4998.196,[ 0.136  0.872 -5.827 -5.15 ],17114738,-219.98093,,,2043,,9.999994,4089.1753956045704,2978.8206,11,7.3590467e+24,4089.1755,0.0036927366,4089.1755,409.27272727272725,2978.8206,0.35480985,2978.8206,1927.6558,111443.01,-1.1797239e+19,0.17267714,4998.196,0.0036927366,9.999994,111443.01,1.0,1.4549014e-09,-1.0,2,0.9307009,44946,,48228.40658545494,0.41894197,-1.1797239e+19
True,-227.68259,4998.7295,[ 0.136  0.872 -5.827 -5.15 ],17120180,-227.68259,,,2044,4407.3374,9.999999,4944.271085317938,1.0,11,95114930000.0,536.9337,11.0,4944.2715,494.72727272727275,1.0,80.77438,1.0,169.79358,24474648.0,-28824330.0,59.709335,591.3921,11.0,9.999999,1449630300.0,1.0,0.5548709,-1.0,1,222.47522,44957,,48248.15264081955,0.41894197,-1342937100000.0
True,-255.63815,4998.4287,[ 0.084  0.839 -5.83  -5.161],17125627,-247.07375,,,2044,4458.3237,9.999989,4948.879968693637,37161.99,11,1.5543802e+31,490.55615,0.00029600138,4948.88,495.1818181818182,37161.99,0.080583364,37161.99,155.12778,934876.56,-1.714702e+22,0.037459895,540.105,0.00029600138,9.999989,934876.56,1.0,3.639572e-08,-1.0,2,0.28513536,44968,,48267.74806213379,0.41894197,-1.714702e+22
True,-230.10777,4998.3037,[ 0.084  0.839 -5.83  -5.161],17130628,-230.10777,,,2045,,9.999995,4543.686543225296,1.0,11,173784420000.0,4543.687,11.0,4543.687,454.6363636363636,1.0,473.4914,1.0,1436.8398,22709600.0,-27058538.0,267.76797,4998.3037,11.0,9.999995,6686788000.0,1.0,0.39397904,-1.0,1,1505.016,44979,,48285.557027339935,0.41894197,-1819669700000.0
True,-235.01555,4998.946,[ 0.096  0.894 -5.829 -5.135],17135954,-228.53351,,,2045,3248.8772,9.999993,4839.202548033493,1184.3574,11,1.4035783e+20,1590.3253,0.009287736,4839.2026,484.1818181818182,1184.3574,0.18744788,1184.3574,502.90506,2008654.5,-5.1536893e+16,0.08235617,1750.0686,0.009287736,9.999993,2008654.5,1.0,1.6481054e-07,-1.0,2,0.63799024,44990,,48305.34310388565,0.41894197,-5.1536893e+16
True,-243.68448,4998.608,[ 0.096  0.894 -5.829 -5.135],17141454,-243.68448,,,2046,4997.5347,9.999997,4998.055850627943,1.0,11,23876258000.0,0.52121806,11.0,4998.055,500.0,1.0,114.75725,1.0,0.3642687,24980564.0,-29330000.0,45.143383,1.0732422,11.0,9.999997,1127533000.0,1.0,0.03903064,-1.0,1,407.12683,45001,,48325.43818306923,0.41894197,-673212700000.0
True,-238.01035,4998.594,[ 0.04   0.877 -5.834 -5.156],17146954,-230.40572,,,2046,4997.712,9.999999,4998.205770026115,248804.0,11,inf,0.4938299,4.421151e-05,4998.206,500.0,248803.98,0.24353367,248803.98,0.2728435,2764838.2,-inf,0.110672526,0.8823242,4.4211512e-05,9.999999,2764838.2,1.0,2.8966074e-10,-1.0,2,0.7928536,45012,,48343.79639554024,0.41894197,-inf
True,-222.64597,4998.8066,[ 0.04   0.877 -5.834 -5.156],17152454,-222.64597,,,2047,4997.6494,9.999996,4998.268985567666,1.0,11,9311732000000.0,0.61949575,11.0,4998.269,500.0,1.0,39.53076,1.0,0.32319543,24982694.0,-29332514.0,35.614258,1.1572266,11.0,9.999996,889804000.0,1.0,0.045625877,-1.0,1,112.34653,45023,,48364.27480959892,0.41894197,-13274558000000.0
True,-246.47168,4998.7246,[ 0.068  0.925 -5.83  -5.128],17157458,-245.1478,,,2047,29.94938,9.99999,4546.518692087221,2087.428,11,3.9269268e+22,4516.5693,0.005269643,4546.5186,454.90909090909093,2087.428,0.38408592,2087.428,1428.2646,1360188.6,-8.6196145e+17,0.17736007,4968.7754,0.005269643,9.99999,1360188.6,1.0,2.833176e-05,-1.0,2,1.3520261,45034,,48382.66439461708,0.41894197,-8.6196145e+17
True,-223.40556,4998.749,[ 0.068  0.925 -5.83  -5.128],17162958,-223.40556,,,2048,4997.8916,10.0,4998.21510709198,1.0,11,9.359452e+16,0.32346413,11.0,4998.2153,500.0,1.0,118053.375,1.0,0.25458026,24982154.0,-29331800.0,37652.453,0.8574219,11.0,10.0,940609700000.0,1.0,1.1618271,-1.0,1,410967.56,45045,,48401.54726243019,0.41894197,-1331673500000000.0
True,-226.02911,4998.728,[ 0.06   0.821 -5.842 -5.06 ],17167960,-216.49152,,,2048,9.9793625,9.999999,4544.912272856965,232976.77,11,1.29728336e+36,4534.9326,4.721501e-05,4544.912,454.72727272727275,232976.77,1.8627968,232976.77,1434.0717,14753114.0,-4.954268e+24,0.6959794,4988.7485,4.721501e-05,9.999999,14753114.0,1.0,5.1969424e-09,-1.0,2,6.492424,45056,,48420.50588774681,0.41894197,-4.954268e+24
True,-232.29391,4998.9165,[ 0.06   0.821 -5.842 -5.06 ],17173460,-232.29391,,,2049,4997.824,9.999998,4998.147134850357,1.0,11,4.043357e+32,0.32293147,11.0,4998.147,500.0,1.0,3742087.0,1.0,0.30785912,24981476.0,-29331428.0,1333528.8,1.0922852,11.0,9.999998,33322474000000.0,1.0,40.265526,-1.0,1,13124407.0,45067,,48441.10587024689,0.41894197,-8.747135e+22
True,-239.58015,4998.831,[ 0.056  0.744 -5.843 -5.158],17178462,-223.02898,,,2049,9.979873,9.999978,4544.700864926629,231074730000.0,11,inf,4534.7207,4.7603647e-11,4544.7007,454.72727272727275,231074740000.0,0.22511673,231074740000.0,1434.0048,33.37167,-inf,0.071189314,4988.851,4.7603647e-11,9.999978,33.37167,1.0,4.369632e-21,-1.0,2,0.7830709,45078,,48459.09491300583,0.41894197,-inf
True,-230.28929,4998.7637,[ 0.056  0.744 -5.843 -5.158],17183962,-230.28929,,,2050,4998.0034,9.999994,4998.287415091997,1.0,11,1507364600000.0,0.28395775,11.0,4998.287,500.0,1.0,99.576324,1.0,0.26807502,24982876.0,-29332592.0,49.391468,0.7602539,11.0,9.999994,1234030600.0,1.0,2.9537303,-1.0,1,357.12375,45089,,48479.06099486351,0.41894197,-5341678400000.0
True,-230.9199,4998.6377,[ 0.111  0.729 -5.855 -5.181],17189126,-232.07999,,,2050,1628.9756,10.0,4691.700517354638,7789.2046,11,1.29153145e+26,3062.725,0.001412211,4691.7007,469.45454545454544,7789.2046,73.69977,7789.2046,968.5188,607707000.0,-4.9430933e+19,24.32503,3369.662,0.001412211,10.0,607707000.0,1.0,1.8072867e-09,-1.0,2,257.203,45100,,48496.252835989,0.41894197,-4.9430933e+19
True,-219.36963,4997.9688,[ 0.111  0.729 -5.855 -5.181],17194230,-219.36963,,,2051,1029.4663,9.999992,4636.883237715359,1.0,11,1.3876757e+16,3607.417,11.0,4636.883,464.0,1.0,2766.818,1.0,1140.7654,22802034.0,-27150400.0,1169.0782,3968.5024,11.0,9.999992,29196536000.0,1.0,0.8001885,-1.0,1,9496.911,45111,,48513.995337963104,0.41894197,-512269900000000.0
True,-223.3573,4998.577,[ 0.058  0.697 -5.856 -5.187],17199730,-223.7126,,,2051,4997.567,9.999991,4997.989585263242,16364.217,11,4.6286432e+27,0.42262962,0.00067219837,4997.9893,500.0,16364.218,26.59754,16364.218,0.26953816,234139600.0,-2.9591207e+20,9.374508,1.0102539,0.00067219837,9.999991,234139600.0,1.0,3.7948618e-09,-1.0,2,93.19825,45122,,48534.56756186485,0.41894197,-2.9591207e+20
True,-242.89954,4998.302,[ 0.058  0.697 -5.856 -5.187],17205230,-242.89954,,,2052,4997.338,9.999993,4998.016809570643,1.0,11,1.3822024e+22,0.67897725,11.0,4998.017,500.0,1.0,4366.1704,1.0,0.27201346,24980176.0,-29329088.0,1756.0728,0.9638672,11.0,9.999993,43864540000.0,1.0,0.0562511,-1.0,1,15459.292,45133,,48555.78255677223,0.41894197,-5.1129765e+17
True,-224.11888,4998.805,[ 2.644e-03  6.717e-01 -5.856e+00 -5.202e+00],17210311,-220.88821,,,2052,2909.0066,9.999993,4614.7505982587545,362341860.0,11,inf,1705.744,3.035807e-08,4614.7505,461.90909090909093,362341860.0,0.10706796,362341860.0,675.4169,1266408.9,-inf,0.050690472,2089.7986,3.035807e-08,9.999993,1266408.9,1.0,2.2116838e-16,-1.0,2,0.28310645,45144,,48573.17465186119,0.41894197,-inf
True,-221.14587,4998.7275,[ 2.644e-03  6.717e-01 -5.856e+00 -5.202e+00],17213779,-221.14587,,,2053,419.68872,9.999988,3145.3565636515154,1.0,11,15266431000.0,2725.668,11.0,3145.3564,315.27272727272725,1.0,15.410514,1.0,1905.0654,13522542.0,-17872148.0,11.507659,4579.039,11.0,9.999988,172985650.0,1.0,0.4724242,-1.0,1,53.183853,45155,,48585.22917318344,0.41894197,-537613900000.0
True,-235.18164,4998.7183,[ 0.04   0.623 -5.858 -5.192],17218868,-228.77135,,,2053,879.7783,9.999996,4623.6656870104125,29477.062,11,2.237065e+29,3743.8875,0.00037317153,4623.666,462.6363636363636,29477.06,1.9412752,29477.06,1183.9211,20442550.0,-2.0573096e+21,0.87330955,4118.94,0.00037317153,9.999996,20442550.0,1.0,1.00439685e-07,-1.0,2,6.6285625,45166,,48604.17759132385,0.41894197,-2.0573096e+21
True,-229.51596,4998.4233,[ 0.04   0.623 -5.858 -5.192],17223575,-229.51596,,,2054,429.71185,9.999973,4275.499064060083,1.0,11,1.2779454e+17,3845.7874,11.0,4275.4995,427.90909090909093,1.0,1775.3328,1.0,1553.4122,20692984.0,-25042148.0,862.0316,4568.7114,11.0,9.999973,21528120000.0,1.0,0.656577,-1.0,1,6212.092,45177,,48621.66003370285,0.41894197,-1554788200000000.0
True,-240.15193,4998.1953,[ 0.092  0.596 -5.861 -5.215],17228023,-233.29842,,,2054,499.7029,9.999996,4036.8668766234423,960509.75,11,inf,3537.164,1.1452253e-05,4036.867,404.3636363636364,960509.8,0.027569339,960509.8,1400.254,102030.08,-inf,0.015405479,4498.492,1.1452252e-05,9.999996,102030.08,1.0,8.3115637e-10,-1.0,2,0.08118565,45188,,48638.41711258888,0.41894197,-inf
True,-225.29126,4998.534,[ 0.092  0.596 -5.861 -5.215],17232741,-225.29126,,,2055,509.7271,9.999986,4283.322985103803,1.0,11,5.616708e+19,3773.596,11.0,4283.323,428.90909090909093,1.0,101.1495,1.0,1432.2249,20398124.0,-24747488.0,91.06163,4488.807,11.0,9.999986,2245588700.0,1.0,0.7874041,-1.0,1,324.41156,45199,,48655.95878815651,0.41894197,-3.2596373e+16
True,-198.01605,4996.401,[ 0.146  0.567 -5.857 -5.223],17235130,-192.61018,,,2055,,9.999972,2161.337342764798,2173157.5,11,inf,2161.3374,5.061759e-06,2161.3374,217.1818181818182,2173157.5,1.4850607,2173157.5,1621.6526,198239.61,-inf,0.7690734,4996.401,5.061759e-06,9.999972,198239.61,1.0,9.896671e-07,-1.0,2,4.7400217,45210,,48663.51622462273,0.41894197,-inf
True,-229.09378,4997.102,[ 0.146  0.567 -5.857 -5.223],17238121,-229.09378,,,2056,399.7111,9.999982,2709.3770213512457,1.0,11,1.4531702e+21,2309.6658,11.0,2709.377,271.90909090909093,1.0,709.5391,1.0,1702.485,10239178.0,-14585970.0,333.02466,4597.391,11.0,9.999982,3304540200.0,1.0,0.011368622,-1.0,1,2490.9116,45221,,48672.47702908516,0.41894197,-1.657058e+17
True,-193.00897,4998.1787,[ 0.121  0.624 -5.859 -5.222],17241446,-186.32027,,,2056,389.65445,9.999993,3013.88726217958,75575.6,11,9.416558e+33,2624.233,0.00014554962,3013.887,302.27272727272725,75575.6,0.29098698,75575.6,1428.9098,1022087.3,-4.2200022e+23,0.15630583,4608.5244,0.00014554962,9.999993,1022087.3,1.0,1.0112588e-08,-1.0,2,1.0142164,45232,,48679.9232006073,0.41894197,-4.2200022e+23
True,-199.75015,4997.514,[ 0.121  0.624 -5.859 -5.222],17245252,-199.75015,,,2057,439.6772,9.999999,3452.6874962683783,1.0,11,2.9383838e+18,3013.01,11.0,3452.6875,346.0,1.0,748.3037,1.0,1619.7128,14544520.0,-18892074.0,501.6974,4557.837,11.0,9.999999,7548263400.0,1.0,0.6325618,-1.0,1,1944.5176,45243,,48688.347559690475,0.41894197,-7452565500000000.0
True,-232.96783,4998.2617,[ 0.065  0.604 -5.865 -5.237],17249513,-226.8122,,,2057,419.72473,9.9999895,3868.350329471321,803905.56,11,inf,3448.6257,1.36831995e-05,3868.35,387.3636363636364,803905.56,0.3790506,803905.56,1736.8046,2776527.2,-inf,0.17229913,4578.537,1.36831995e-05,9.9999895,2776527.2,1.0,1.6785778e-10,-1.0,2,1.2052001,45254,,48702.909594774246,0.41894197,-inf
True,-251.34387,4998.3984,[ 0.065  0.604 -5.865 -5.237],17254547,-251.34387,,,2058,2239.2393,9.999995,4571.5713197334435,1.0,11,123776755000000.0,2332.332,11.0,4571.572,457.6363636363636,1.0,1117.1846,1.0,824.21686,21578600.0,-25927740.0,439.71628,2759.1592,11.0,9.999995,7789871600.0,1.0,0.045313664,-1.0,1,3953.4688,45265,,48721.92946887016,0.41894197,-48394300000000.0
True,-241.2235,4998.6514,[ 0.014  0.602 -5.862 -5.2  ],17258517,-236.815,,,2058,,9.999991,3602.336327530486,4469.6196,11,3.653298e+24,3602.3367,0.0024610595,3602.3367,360.90909090909093,4469.6196,1.3927019,4469.6196,1793.3435,14410806.0,-8.3136416e+18,0.67237145,4998.6514,0.0024610595,9.999991,14410806.0,1.0,5.114621e-07,-1.0,2,4.768841,45276,,48735.93217611313,0.41894197,-8.3136416e+18
True,-208.07008,4998.423,[ 0.014  0.602 -5.862 -5.2  ],17262373,-208.07008,,,2059,579.7864,9.999962,3497.796990052151,1.0,11,8917026000000.0,2918.0107,11.0,3497.7969,350.54545454545456,1.0,220.04129,1.0,1586.8,14752520.0,-19101652.0,96.12292,4418.6367,11.0,9.999962,2211801300.0,1.0,0.06828801,-1.0,1,771.64844,45287,,48749.58150553703,0.41894197,-12989517000000.0
True,-211.28004,4998.302,[ 0.028  0.544 -5.862 -5.221],17266058,-210.23439,,,2059,419.7649,9.999999,3343.1303912767153,58852.16,11,2.325749e+32,2923.3657,0.00018690903,3343.1304,335.0,58852.16,0.07204069,58852.16,1981.9657,913880.3,-6.6323805e+22,0.060985614,4578.537,0.00018690903,9.999999,913880.3,1.0,5.051674e-09,-1.0,2,0.19660245,45298,,48762.28421998024,0.41894197,-6.6323805e+22
True,-241.58919,4997.9883,[ 0.028  0.544 -5.862 -5.221],17268996,-241.58919,,,2060,489.70996,9.999932,2663.468614513397,1.0,11,8853523000000000.0,2173.7585,11.0,2663.4685,267.09090909090907,1.0,13.124634,1.0,1877.9329,10620697.0,-14969044.0,13.747252,4508.2783,11.0,9.999932,124636240.0,1.0,0.399596,-1.0,1,45.552383,45309,,48772.39456319809,0.41894197,-409158600000000.0
True,-233.75377,4998.211,[ 0.04   0.605 -5.862 -5.22 ],17272236,-227.93767,,,2060,469.763,9.999999,2938.774959674705,90629.76,11,1.3313016e+34,2469.012,0.00012137294,2938.775,294.54545454545456,90629.76,54.057163,90629.76,2207.7239,57413350.0,-5.0177662e+23,19.745668,4528.4478,0.00012137294,9.999999,57413350.0,1.0,3.3535335e-07,-1.0,2,189.12872,45320,,48783.76451802254,0.41894197,-5.0177662e+23
True,-238.80983,4998.6514,[ 0.04   0.605 -5.862 -5.22 ],17276863,-238.80983,,,2061,709.8856,9.999998,4202.052419191465,1.0,11,28726402000000.0,3492.1665,11.0,4202.0527,420.6363636363636,1.0,57.600193,1.0,1394.9344,19603088.0,-23952584.0,51.780663,4288.7656,11.0,9.999998,1261128000.0,1.0,0.1988198,-1.0,1,174.78273,45331,,48800.6370780468,0.41894197,-23313787000000.0
True,-238.19359,4998.7495,[ 0.049  0.544 -5.862 -5.215],17281110,-229.1042,,,2061,439.71906,9.999993,3856.6377780891867,39963.91,11,7.9069896e+30,3416.9182,0.00027524834,3856.6382,386.09090909090907,39963.91,1.2758776,39963.91,1882.0238,11713575.0,-1.2231264e+22,0.544893,4559.0303,0.00027524834,9.999993,11713575.0,1.0,1.273678e-08,-1.0,2,4.528295,45342,,48816.77477264404,0.41894197,-1.2231264e+22
True,-221.77483,4997.533,[ 0.049  0.544 -5.862 -5.215],17284170,-221.77483,,,2062,9.980512,9.999991,2772.4982568218907,1.0,11,4.829574e+18,2762.5178,11.0,2772.4983,278.1818181818182,1.0,688.9782,1.0,1915.2579,11354959.0,-15702520.0,326.1806,4987.5527,11.0,9.999991,4953237000.0,1.0,0.113007866,-1.0,1,1927.3843,45353,,48827.3110640049,0.41894197,-9554524000000000.0
True,-233.32394,4998.5264,[ 0.014  0.595 -5.865 -5.205],17288858,-234.0217,,,2062,519.8129,9.999992,4256.646558252537,59437.16,11,2.234997e+32,3736.8335,0.00018506941,4256.6465,426.1818181818182,59437.16,1.1638012,59437.16,1319.4285,11165916.0,-6.5022773e+22,0.54548687,4478.7134,0.00018506941,9.999992,11165916.0,1.0,9.894385e-11,-1.0,2,4.037024,45364,,48843.90386366844,0.41894197,-6.5022773e+22
True,-232.46768,4998.5107,[ 0.014  0.595 -5.865 -5.205],17292272,-232.46768,,,2063,9.979308,9.9999895,3097.900076338988,1.0,11,1.9861195e+20,3087.9204,11.0,3097.9,310.3636363636364,1.0,68341.81,1.0,2127.4546,14123049.0,-18472264.0,22517.307,4988.5312,11.0,9.9999895,561300200000.0,1.0,0.9970797,-1.0,1,238511.2,45375,,48856.258622169495,0.41894197,-6.1295836e+16
True,-243.33281,4998.4824,[ 0.058  0.638 -5.866 -5.198],17297150,-239.04965,,,2063,419.7428,9.9999895,4430.9122639139105,67021.91,11,9.260476e+31,4011.1697,0.00016412545,4430.912,443.45454545454544,67021.91,0.11011096,67021.91,1354.3055,1002751.7,-4.1853906e+22,0.047115985,4578.7397,0.00016412545,9.9999895,1002751.7,1.0,5.2651244e-10,-1.0,2,0.37296632,45386,,48873.412205696106,0.41894197,-4.1853906e+22
