ESSRenyiArithmetic,WReturnMean,ReturnStepMaxmin,ESSRenyiHarmonic,VarianceInitializer,Weights,MinBehavPdf,Inner Iteration,InitialReturnMax,StdWReturnMean,TimestepsSoFar,Penalization,MeanEntropy,MeanIW,LearnableVariance,Iteration,InitialReturnMin,EpRewMean,Bound,EpisodesSoFar,OptimizationReturnMax,InitialBound,MinTargetPdf,TimeElapsed,OptimizationReturnMin,OptimizationReturnMean,MaxIW,StdIW,MeanD2-0,EpThisIter,InitialReturnMean,EpLenMean,ReturnStepMax,EmpiricalD2Arithmetic,ReturnMeanIW,Epsilon,InitialReturnStd,DivergenceHarmonic,MinIW,EmpiricalD2Harmonic
11.0,24994324.0,10.0,11.0,-1.0,[ 1.105  4.62  -7.056 -4.27 ],-243.99399,1,4999.5522,,23088433,True,0.41894197,6481.675,,2416,4999.2363,4999.432336502851,-4.4105917e+16,53141,0.31591797,-29345596.0,-243.99399,62202.312789440155,,0.19602273,50181.152,14206.976,1.0,11,4999.4326,500.0,10.0,1.0,162002270000.0,1.0,0.10314582,1.0274957e+20,0.8181463,1.0
7.973156e-05,67943.195,10.0,7.973156e-05,-1.0,[ 1.112  4.542 -7.063 -4.367],-229.21594,2,4999.6426,,23093933,True,0.41894197,0.0027183087,,2416,4999.3633,4999.504990029217,-3.3195777e+23,53152,0.27929688,-3.3195777e+23,-239.35323,62209.45394206047,,0.14169034,0.01739974,0.005787667,137962.94,11,4999.505,500.0,10.0,137962.94,67943.195,1.0,0.0871499,5.8200117e+33,1.4880197e-14,137962.94
11.0,18179352.0,10.0,11.0,-1.0,[ 1.112  4.542 -7.063 -4.367],-229.94969,1,4999.6226,,23097954,True,0.41894197,9181.535,,2417,9.980126,3652.3312492620794,-6237734500000000.0,53163,4989.6426,-22530710.0,-229.94969,62213.76661205292,,3642.3513,90849.69,25886.678,1.0,11,3652.331,365.54545454545456,10.0,1.0,229399350000.0,1.0,2199.9604,2.054882e+18,0.2185208,1.0
0.00037084307,715918.8,10.0,0.0003708431,-1.0,[ 1.126  4.463 -7.058 -4.463],-254.93768,2,4999.715,,23102956,True,0.41894197,0.11481638,,2417,9.980343,4545.965392934921,-6.99989e+21,53174,4989.7344,-6.99989e+21,-260.56174,62220.11871576309,,4535.985,0.9479256,0.27155277,29662.143,11,4545.9653,454.72727272727275,10.0,29662.143,715918.8,1.0,1434.4044,2.587709e+30,1.039761e-06,29662.14
11.0,24995560.0,10.0,11.0,-1.0,[ 1.126  4.463 -7.058 -4.463],-240.32303,1,4999.6445,,23108456,True,0.41894197,253.35616,,2418,4999.3975,4999.556039206982,-92480980000000.0,53185,0.24707031,-29346990.0,-240.32303,62226.82294201851,,0.15864702,1349.7053,385.34097,1.0,11,4999.556,500.0,10.0,1.0,6332720600.0,1.0,0.06587751,451650800000000.0,0.7440219,1.0
0.00072817586,1487971.9,10.0,0.00072817586,-1.0,[ 1.129  4.388 -7.061 -4.563],-236.25371,2,4999.6377,,23113956,True,0.41894197,0.05952954,,2418,4999.4453,4999.5814314433965,-8.877278e+20,53196,0.19238281,-8.877278e+20,-241.10226,62232.11120271683,,0.1360529,0.6033737,0.17235383,15106.241,11,4999.5815,500.0,10.0,15106.241,1487971.9,1.0,0.052099653,4.1621663e+28,2.2234607e-07,15106.241
11.0,20450678.0,10.0,11.0,-1.0,[ 1.129  4.388 -7.061 -4.563],-228.9885,1,4999.664,,23118459,True,0.41894197,139.96059,,2419,,4091.4286495949723,-54095465000000.0,53207,4999.664,-24802120.0,-228.9885,62236.46830368042,,4091.4287,914.7346,263.3421,1.0,11,4091.4287,409.3636363636364,10.0,1.0,3494398000.0,1.0,1926.3668,154531230000000.0,0.060636606,1.0
0.00024639672,1006441.94,10.0,0.00024639672,-1.0,[ 1.139  4.461 -7.048 -4.462],-245.75758,2,4999.6406,,23123469,True,0.41894197,0.04076097,,2419,89.91603,4553.2022733743415,-3.5378058e+22,53218,4909.7246,-3.5378058e+22,-249.91629,62241.458124637604,,4463.2866,0.32865986,0.093478985,44643.453,11,4553.2026,455.45454545454544,10.0,44643.453,1006441.94,1.0,1411.415,6.610385e+31,2.0221779e-13,44643.453
11.0,22723312.0,10.0,11.0,-1.0,[ 1.139  4.461 -7.048 -4.462],-222.26613,1,4999.663,,23128471,True,0.41894197,483.1249,,2420,9.980838,4545.964988239898,-20803080000000.0,53229,4989.682,-27074764.0,-222.26613,62246.541808605194,,4535.984,4139.9136,1166.7953,1.0,11,4545.965,454.72727272727275,10.0,1.0,12073563000.0,1.0,1434.4042,22829800000000.0,0.36886874,1.0
0.0016485848,165154.42,10.0,0.0016485848,-1.0,[ 1.115  4.374 -7.087 -4.539],-246.81978,2,4999.6895,,23133971,True,0.41894197,0.0066073206,,2420,4999.366,4999.545286088826,-5.340682e+19,53240,0.3232422,-5.340682e+19,-252.18364,62252.03342151642,,0.17911044,0.07134716,0.020474182,6672.389,11,4999.5454,500.0,10.0,6672.389,165154.42,1.0,0.09378075,1.5063825e+26,1.1294422e-06,6672.389
11.0,24995648.0,10.0,11.0,-1.0,[ 1.115  4.374 -7.087 -4.539],-232.45819,1,4999.6655,,23139471,True,0.41894197,756.72174,,2421,4999.389,4999.564930718799,-34769033000000.0,53251,0.2763672,-29347114.0,-232.45819,62258.552886247635,,0.17582564,4182.072,1378.8083,1.0,11,4999.565,500.0,10.0,1.0,18914450000.0,1.0,0.083853036,63776800000000.0,1.5821762,1.0
0.00032828757,10088751.0,10.0,0.00032828757,-1.0,[ 1.116  4.45  -7.073 -4.441],-243.46489,2,4999.662,,23144473,True,0.41894197,0.47672904,,2421,9.979387,4545.954147621749,-1.1123452e+22,53262,4989.6826,-1.1123452e+22,-244.84514,62264.1523566246,,4535.9746,4.375467,1.2539233,33507.207,11,4545.9536,454.72727272727275,10.0,33507.207,10088751.0,1.0,1434.4011,6.534773e+30,3.7254516e-10,33507.207
11.0,22723224.0,10.0,11.0,-1.0,[ 1.116  4.45  -7.073 -4.441],-246.00829,1,4999.6494,,23149474,True,0.41894197,376.38898,,2422,,4545.049762644354,-1944751000000.0,53273,4999.6494,-27074650.0,-246.00829,62268.7845082283,,4545.05,3530.8044,1001.7317,1.0,11,4545.05,454.6363636363636,10.0,1.0,9405771000.0,1.0,1437.271,197821140000.0,1.0238925,1.0
0.0015296397,539949.0,10.0,0.0015296397,-1.0,[ 1.131  4.467 -7.07  -4.318],-231.07817,2,4999.597,,23154483,True,0.41894197,0.021868268,,2422,79.91597,4552.2414166179715,-1.8542023e+19,53284,4919.681,-1.8542023e+19,-237.61676,62274.15792942047,,4472.3257,0.1327217,0.045464925,7191.236,11,4552.2417,455.3636363636364,10.0,7191.236,539949.0,1.0,1414.2736,1.8158838e+25,9.571713e-07,7191.236
11.0,22722668.0,10.0,11.0,-1.0,[ 1.131  4.467 -7.07  -4.318],-241.84117,1,4999.6284,,23159485,True,0.41894197,2665.9236,,2423,9.981534,4545.900707265135,-1633871300000000.0,53295,4989.647,-27074058.0,-241.84117,62280.08199739456,,4535.919,18999.594,5829.4585,1.0,11,4545.9004,454.72727272727275,10.0,1.0,66630107000.0,1.0,1434.3835,1.409819e+17,0.88361335,1.0
9.61105e-05,46732052.0,10.0,9.61105e-05,-1.0,[ 1.136  4.378 -7.068 -4.406],-262.70084,2,4999.6353,,23164985,True,0.41894197,1.8697814,,2423,4999.324,4999.542731612202,-6.567316e+23,53306,0.31103516,-6.567316e+23,-265.41675,62286.55780696869,,0.21852805,19.565247,5.602197,114451.59,11,4999.5425,500.0,10.0,114451.59,46732052.0,1.0,0.106593445,2.2779097e+34,1.1441205e-07,114451.59
11.0,22723056.0,10.0,11.0,-1.0,[ 1.136  4.378 -7.068 -4.406],-234.90991,1,4999.6035,,23169987,True,0.41894197,163.10191,,2424,9.980927,4545.939440712365,-13494837000000.0,53317,4989.6226,-27074406.0,-234.90991,62292.358172655106,,4535.958,749.5982,241.436,1.0,11,4545.9395,454.72727272727275,10.0,1.0,4074623000.0,1.0,1434.396,9612683000000.0,0.953024,1.0
0.00017630978,6686.1694,10.0,0.0001763098,-1.0,[ 1.147  4.474 -7.062 -4.326],-239.16283,2,4999.5737,,23174499,True,0.41894197,0.080293655,,2424,9.981341,4099.577659867058,-3.3863536e+22,53328,4989.5923,-3.3863536e+22,-242.25111,62297.39125800133,,4089.5962,0.87546414,0.25145894,62390.184,11,4099.5776,410.1818181818182,10.0,62390.184,6686.1694,1.0,1909.093,6.056848e+31,2.666227e-13,62390.18
11.0,22722472.0,10.0,11.0,-1.0,[ 1.147  4.474 -7.062 -4.326],-253.10892,1,4999.624,,23179500,True,0.41894197,1582.8093,,2425,,4544.974565042867,-2.7926792e+16,53339,4999.624,-27073860.0,-253.10892,62301.666692733765,,4544.9746,14430.329,4078.9277,1.0,11,4544.9746,454.6363636363636,10.0,1.0,39556116000.0,1.0,1437.2471,4.1191294e+19,0.21684675,1.0
8.7576893e-07,13886.186,10.0,8.7576893e-07,-1.0,[ 1.148  4.548 -7.058 -4.226],-234.34999,2,4999.573,,23184019,True,0.41894197,0.08748984,,2425,,4105.8543541579475,-inf,53350,4999.573,-inf,-255.73851,62304.71989274025,,4105.8545,0.95618093,0.27470773,12560391.0,11,4105.8545,410.8181818181818,10.0,12560391.0,13886.186,1.0,1895.8228,inf,2.6434325e-19,12560391.0
11.0,22721440.0,10.0,11.0,-1.0,[ 1.148  4.548 -7.058 -4.226],-250.07814,1,4999.5566,,23189020,True,0.41894197,17714.086,,2426,,4544.871134362212,-9.989579e+17,53361,4999.5566,-27072706.0,-250.07814,62307.77087163925,,4544.8716,162903.86,46663.168,1.0,11,4544.8716,454.6363636363636,10.0,1.0,442737070000.0,1.0,1437.2145,5.2708675e+22,0.40792683,1.0
2.3769344e-08,1751.2356,10.0,2.3769344e-08,-1.0,[ 1.155  4.63  -7.052 -4.132],-231.8219,2,4999.409,,23194385,True,0.41894197,7.006746e-05,,2426,3639.2212,4875.58769789816,-inf,53372,1360.188,-inf,-243.42635,62311.40146112442,,1236.3666,0.0007681395,0.00022075028,462780960.0,11,4875.5874,487.72727272727275,10.0,462780960.0,1751.2356,1.0,390.97345,inf,3.8724896e-14,462780960.0
11.0,24991724.0,10.0,11.0,-1.0,[ 1.155  4.63  -7.052 -4.132],-228.90048,1,4999.4927,,23199885,True,0.41894197,610.19135,,2427,4998.804,4999.172364971087,-790777100000000.0,53383,0.68847656,-29342896.0,-228.90048,62315.290939331055,,0.3681197,4545.8345,1279.9557,1.0,11,4999.1724,500.0,10.0,1.0,15248591000.0,1.0,0.19043942,3.302947e+16,5.1371846,1.0
0.0010738969,1146927.9,9.999999,0.0010738969,-1.0,[ 1.216  4.547 -7.002 -4.182],-220.69627,2,4999.521,,23204445,True,0.41894197,0.69210196,,2427,9.981242,4142.077007279971,-3.115967e+20,53394,4989.5396,-3.115967e+20,-229.09853,62318.2664437294,,4132.0957,5.5653524,1.6234446,10243.069,11,4142.0776,414.54545454545456,9.999999,10243.069,1146927.9,1.0,1712.0426,5.12845e+27,2.2154758e-08,10243.069
11.0,15907520.0,10.0,11.0,-1.0,[ 1.216  4.547 -7.002 -4.182],-219.16034,1,4999.438,,23207982,True,0.41894197,49964.61,,2428,69.95028,3211.384036461244,-1.1592084e+17,53405,4929.488,-20258558.0,-219.16034,62320.22648334503,,3141.4338,546474.4,157011.44,1.0,11,3211.3843,321.54545454545456,10.0,1.0,1248631700000.0,1.0,2365.2764,7.0981135e+20,0.74307173,1.0
6.965995e-05,761899.8,10.0,6.965995e-05,-1.0,[ 1.193  4.466 -7.011 -4.274],-240.42902,2,4999.6133,,23213482,True,0.41894197,0.030482797,,2428,4999.365,4999.46807747371,-1.1227601e+23,53416,0.24804688,-1.1227601e+23,-252.4956,62322.59398365021,,0.10289418,0.32955372,0.09458201,157909.95,11,4999.4683,500.0,10.0,157909.95,761899.8,1.0,0.081807815,6.6579765e+32,3.3044078e-11,157909.95
11.0,24994884.0,10.0,11.0,-1.0,[ 1.193  4.466 -7.011 -4.274],-235.17308,1,4999.669,,23218982,True,0.41894197,10998.634,,2429,4999.279,4999.488183910605,-1471506500000000.0,53427,0.39013672,-29346358.0,-235.17308,62326.07007217407,,0.20938388,116489.67,33364.176,1.0,11,4999.488,500.0,10.0,1.0,274897080000.0,1.0,0.10090746,1.14317074e+17,0.012996456,1.0
0.00024696733,55606490.0,10.0,0.00024696733,-1.0,[ 1.181  4.385 -7.014 -4.368],-238.11461,2,4999.6426,,23224482,True,0.41894197,2.224592,,2429,4999.3545,4999.562403993999,-4.6672613e+22,53438,0.28808594,-4.6672613e+22,-247.43492,62329.141984939575,,0.20787464,24.341913,6.994161,44540.3,11,4999.5625,500.0,10.0,44540.3,55606490.0,1.0,0.07602306,1.1504888e+32,8.025635e-09,44540.3
11.0,24995168.0,10.0,11.0,-1.0,[ 1.181  4.385 -7.014 -4.368],-231.1594,1,4999.593,,23229982,True,0.41894197,2023.3157,,2430,4999.3994,4999.51654678094,-99689020000000.0,53449,0.19335938,-29346504.0,-231.1594,62332.47477889061,,0.11727628,16275.036,4618.2505,1.0,11,4999.5166,500.0,10.0,1.0,50571338000.0,1.0,0.060337454,524359670000000.0,0.013179785,1.0
1.8741737e-05,45153.586,10.0,1.8741737e-05,-1.0,[ 1.18   4.464 -7.004 -4.272],-227.28543,2,4999.6104,,23235482,True,0.41894197,0.0018065368,,2430,4999.2417,4999.453785242116,-inf,53460,0.36865234,-inf,-237.90764,62335.88845872879,,0.21204723,0.011062648,0.0037275557,586925.3,11,4999.4536,500.0,10.0,586925.3,45153.586,1.0,0.114712656,inf,1.2139224e-12,586925.3
11.0,22722234.0,10.0,11.0,-1.0,[ 1.18   4.464 -7.004 -4.272],-249.12073,1,4999.5557,,23240483,True,0.41894197,72785.76,,2431,,4544.950640051923,-3707161600000000.0,53471,4999.5557,-27073492.0,-249.12073,62338.64218688011,,4544.9507,775228.5,222180.88,1.0,11,4544.9507,454.6363636363636,10.0,1.0,1819126800000.0,1.0,1437.2396,7.251786e+17,0.031753,1.0
9.853863e-08,41893040.0,9.999999,9.853862e-08,-1.0,[ 1.198  4.54  -6.988 -4.175],-225.39566,2,4999.5547,,23244994,True,0.41894197,1.7194531,,2431,9.980148,4098.502844423655,-inf,53482,4989.5747,-inf,-230.37027,62341.9100291729,,4088.5227,15.94191,4.552615,111631350.0,11,4098.503,410.09090909090907,9.999999,111631350.0,41893040.0,1.0,1910.9231,inf,9.030925e-19,111631360.0
11.0,24993224.0,10.0,11.0,-1.0,[ 1.198  4.54  -6.988 -4.175],-218.5545,1,4999.6016,,23250494,True,0.41894197,5276.18,,2432,4999.0337,4999.322448128225,-8.885605e+17,53493,0.5678711,-29344584.0,-218.5545,62345.9484808445,,0.28870738,23269.555,8060.721,1.0,11,4999.3228,500.0,10.0,1.0,131863640000.0,1.0,0.15461472,4.170097e+22,1.5416155,1.0
0.000116269555,500142.7,10.0,0.000116269555,-1.0,[ 1.219  4.44  -6.983 -4.247],-236.20341,2,4999.6094,,23255994,True,0.41894197,0.02000926,,2432,4999.3174,4999.452219686773,-6.5574185e+22,53504,0.2919922,-6.5574185e+22,-245.25616,62349.90822267532,,0.13476562,0.12235481,0.037500557,94607.74,11,4999.452,500.0,10.0,94607.74,500142.7,1.0,0.08966287,2.2710958e+32,1.370508e-08,94607.74
11.0,22725900.0,10.0,11.0,-1.0,[ 1.219  4.44  -6.983 -4.247],-223.19217,1,4999.5464,,23261015,True,0.41894197,21738.805,,2433,199.8129,4563.119000899047,-2.2539705e+16,53515,4799.7334,-27077152.0,-223.19217,62352.810492277145,,4363.3057,196799.62,55992.305,1.0,11,4563.119,456.45454545454544,10.0,1.0,543239700000.0,1.0,1379.7985,2.6832867e+19,0.28384176,1.0
4.1480744e-05,10649130.0,10.0,4.1480744e-05,-1.0,[ 1.223  4.365 -6.967 -4.346],-212.91133,2,4999.6206,,23265526,True,0.41894197,0.5374676,,2433,,4098.654738593313,-2.1721906e+25,53526,4999.6206,-2.1721906e+25,-214.83107,62355.15357398987,,4098.655,4.430152,1.2608371,265183.28,11,4098.655,410.09090909090907,10.0,265183.28,10649130.0,1.0,1911.0299,2.4920776e+37,1.3046386e-08,265183.28
11.0,24995160.0,10.0,11.0,-1.0,[ 1.223  4.365 -6.967 -4.346],-256.22025,1,4999.606,,23271026,True,0.41894197,218.14671,,2434,4999.4346,4999.515708811118,-115353900000000.0,53537,0.17138672,-29346518.0,-256.22025,62358.89263868332,,0.08123224,1254.7662,364.1913,1.0,11,4999.516,500.0,10.0,1.0,5452649500.0,1.0,0.054331824,702739400000000.0,7.3434215,1.0
2.1347421e-05,95147.875,10.0,2.134742e-05,-1.0,[ 1.215  4.435 -6.97  -4.243],-230.82988,2,4999.6016,,23276526,True,0.41894197,0.0038068467,,2434,4999.299,4999.442755908782,-2.0419174e+25,53548,0.30273438,-2.0419174e+25,-241.28375,62362.744700431824,,0.14395419,0.032097895,0.009090907,515284.72,11,4999.4434,500.0,10.0,515284.72,95147.875,1.0,0.10522052,2.202159e+37,1.7057458e-11,515284.75
11.0,22722540.0,10.0,11.0,-1.0,[ 1.215  4.435 -6.97  -4.243],-230.17278,1,4999.6045,,23281528,True,0.41894197,2966.63,,2435,9.979663,4545.887609360004,-574614950000000.0,53559,4989.625,-27073894.0,-230.17278,62366.174988508224,,4535.908,25680.133,7396.1025,1.0,11,4545.887,454.72727272727275,10.0,1.0,74144760000.0,1.0,1434.38,1.7434643e+16,1.1148531,1.0
0.0019163905,391037.72,10.0,0.0019163905,-1.0,[ 1.213  4.329 -6.981 -4.307],-242.29126,2,4999.6514,,23287028,True,0.41894197,0.015644465,,2435,4999.4683,4999.562700414588,-1.304135e+19,53570,0.18310547,-1.304135e+19,-249.98482,62369.95811676979,,0.09446023,0.16804755,0.04819994,5739.9575,11,4999.5625,500.0,10.0,5739.9575,391037.72,1.0,0.045948703,8.9825613e+24,7.976043e-08,5739.9575
11.0,24994910.0,10.0,11.0,-1.0,[ 1.213  4.329 -6.981 -4.307],-254.51463,1,4999.6074,,23292528,True,0.41894197,190.20863,,2436,4999.2896,4999.49104624404,-466840700000000.0,53581,0.3178711,-29346280.0,-254.51463,62372.907890081406,,0.2014826,641.49805,203.25043,1.0,11,4999.4907,500.0,10.0,1.0,4754172400.0,1.0,0.0770001,1.1510623e+16,3.435811,1.0
2.7177332e-05,146811620.0,10.0,2.7177332e-05,-1.0,[ 1.229  4.395 -6.955 -4.206],-231.87181,2,4999.608,,23297040,True,0.41894197,6.06272,,2436,,4099.543344752849,-inf,53592,4999.608,-inf,-241.0119,62376.50950932503,,4099.5435,64.52503,18.49158,404749.1,11,4099.5435,410.1818181818182,10.0,404749.1,146811620.0,1.0,1909.1161,inf,1.9486704e-10,404749.1
11.0,24994536.0,10.0,11.0,-1.0,[ 1.229  4.395 -6.955 -4.206],-224.13312,1,4999.626,,23302540,True,0.41894197,37650.6,,2437,4999.254,4999.45346696008,-7863970000000000.0,53603,0.3720703,-29345932.0,-224.13312,62380.92268180847,,0.19957386,342497.12,98486.09,1.0,11,4999.453,500.0,10.0,1.0,941104760000.0,1.0,0.09997036,3.2654547e+18,0.006351581,1.0
1.3790592e-06,26515.318,10.0,1.3790592e-06,-1.0,[ 1.222  4.469 -6.955 -4.105],-237.60356,2,4999.5,,23307550,True,0.41894197,0.0018683319,,2437,89.9228,4553.033459266192,-inf,53614,4909.577,-inf,-248.89122,62384.154732227325,,4463.111,0.011643906,0.004001343,7976452.5,11,4553.033,455.45454545454544,10.0,7976452.5,26515.318,1.0,1411.3596,inf,2.3521626e-15,7976452.5
11.0,20452684.0,10.0,11.0,-1.0,[ 1.222  4.469 -6.955 -4.105],-227.25606,1,4999.3916,,23312080,True,0.41894197,12817.801,,2438,79.92804,4115.733359552791,-5.2743897e+18,53625,4919.4634,-24803654.0,-227.25606,62387.30925774574,,4035.8054,68059.89,21171.287,1.0,11,4115.734,411.8181818181818,10.0,1.0,320253760000.0,1.0,1874.4119,1.4695678e+24,1.1999496,1.0
4.2539794e-14,44754.098,10.0,4.253979e-14,-1.0,[ 1.235  4.547 -6.935 -4.01 ],-245.06815,2,4999.3438,,23316704,True,0.41894197,0.0020412626,,2438,79.9377,4200.041074538352,-inf,53636,4919.4062,-inf,-259.12738,62390.92536902428,,4120.1035,0.012954087,0.0039891936,258581410000000.0,11,4200.041,420.3636363636364,10.0,258581410000000.0,44754.098,1.0,1701.3665,inf,6.053832e-19,258581430000000.0
11.0,17738604.0,10.0,11.0,-1.0,[ 1.235  4.547 -6.935 -4.01 ],-214.97736,1,4999.426,,23320817,True,0.41894197,116439910.0,,2439,69.9218,3734.7388548571294,-1.709879e+22,53647,4929.504,-22089628.0,-214.97736,62393.71787714958,,3664.8167,1278123000.0,367357200.0,1.0,11,3734.7385,373.90909090909093,10.0,1.0,1948982700000000.0,1.0,1946.8767,1.5444154e+31,0.008112152,1.0
4.8514454e-07,208709.48,10.0,4.8514454e-07,-1.0,[ 1.232  4.468 -6.939 -4.107],-227.75911,2,4999.5903,,23325494,True,0.41894197,0.6914543,,2439,89.93303,4249.424175599387,-inf,53658,4909.657,-inf,-233.04239,62397.0747025013,,4159.4917,7.4037633,2.1229727,22673656.0,11,4249.424,425.1818181818182,10.0,22673656.0,208709.48,1.0,1625.6505,inf,8.3959756e-11,22673656.0
11.0,24993814.0,9.999999,11.0,-1.0,[ 1.232  4.468 -6.939 -4.107],-213.97305,1,4999.5376,,23330994,True,0.41894197,56850.11,,2440,4999.1616,4999.381173378649,-3.013131e+16,53669,0.37597656,-29345062.0,-213.97305,62399.9987783432,,0.21963778,426804.28,129218.17,1.0,11,4999.381,500.0,9.999999,1.0,1420849700000.0,1.0,0.11458921,4.795011e+19,0.45216814,1.0
5.8505306e-05,72351.02,10.0,5.8505306e-05,-1.0,[ 1.204  4.405 -6.97  -4.207],-240.89113,2,4999.5713,,23335514,True,0.41894197,0.16795802,,2440,89.90788,4106.819768072053,-7.8531756e+24,53680,4909.6636,-7.8531756e+24,-248.42381,62401.62393736839,,4016.9119,0.91549426,0.34901798,188017.14,11,4106.82,410.90909090909093,10.0,188017.14,72351.02,1.0,1893.588,3.2574174e+36,3.2185274e-12,188017.14
11.0,24994816.0,9.999999,11.0,-1.0,[ 1.204  4.405 -6.97  -4.207],-231.42389,1,4999.623,,23341014,True,0.41894197,835.20026,,2441,4999.3486,4999.481429212544,-535521320000000.0,53691,0.27441406,-29346216.0,-231.42389,62404.68909454346,,0.13276811,6604.2666,1849.1088,1.0,11,4999.4814,500.0,9.999999,1.0,20875133000.0,1.0,0.07995664,1.5145533e+16,0.1149768,1.0
5.0894798e-08,3466954.8,10.0,5.0894798e-08,-1.0,[ 1.187  4.474 -6.974 -4.104],-243.67026,2,4999.5283,,23345045,True,0.41894197,0.3214405,,2441,79.94457,3661.3000907843266,-inf,53702,4919.584,-inf,-251.66602,62407.993109703064,,3581.3555,1.5388452,0.5806627,216132110.0,11,3661.2998,366.45454545454544,10.0,216132110.0,3466954.8,1.0,2184.987,inf,1.9524722e-18,216132110.0
11.0,18546404.0,10.0,11.0,-1.0,[ 1.187  4.474 -6.974 -4.104],-214.51608,1,4999.536,,23349270,True,0.41894197,52041.023,,2442,89.915665,3837.670940127286,-5.4481265e+17,53713,4909.6206,-22897620.0,-214.51608,62410.52610826492,,3747.755,565354.75,162327.36,1.0,11,3837.6711,384.09090909090907,10.0,1.0,1296589400000.0,1.0,1954.1455,1.567788e+22,0.175978,1.0
1.197149e-05,7553532.0,10.0,1.1971489e-05,-1.0,[ 1.189  4.399 -6.976 -4.204],-234.97395,2,4999.5786,,23354770,True,0.41894197,0.3022199,,2442,4999.259,4999.442803316341,-inf,53724,0.31982422,-inf,-242.72076,62413.97041845322,,0.18394886,3.3242128,0.9556381,918849.75,11,4999.443,500.0,10.0,918849.75,7553532.0,1.0,0.10112417,inf,2.55164e-09,918849.8
11.0,22722742.0,10.0,11.0,-1.0,[ 1.189  4.399 -6.976 -4.204],-244.09099,1,4999.6016,,23359779,True,0.41894197,13312.109,,2443,79.912,4552.207972466206,-3889277800000000.0,53735,4919.6895,-27074088.0,-244.09099,62417.17566013336,,4472.2964,140157.89,40122.77,1.0,11,4552.208,455.3636363636364,10.0,1.0,332611900000.0,1.0,1414.2642,7.987964e+17,4.735341,1.0
0.0003210353,488768.34,10.0,0.0003210353,-1.0,[ 1.158  4.317 -6.982 -4.293],-219.47203,2,4999.6436,,23365279,True,0.41894197,0.019554313,,2443,4999.381,4999.525799858776,-5.6631105e+21,53746,0.2626953,-5.6631105e+21,-224.02057,62420.22946381569,,0.14493075,0.18117118,0.051933873,34264.145,11,4999.5254,500.0,10.0,34264.145,488768.34,1.0,0.07963858,1.6938219e+30,4.2931634e-07,34264.145
11.0,24994856.0,10.0,11.0,-1.0,[ 1.158  4.317 -6.982 -4.293],-245.91142,1,4999.6094,,23370779,True,0.41894197,340.37643,,2444,4999.25,4999.485497520043,-6275281000000000.0,53757,0.359375,-29346224.0,-245.91142,62423.82251882553,,0.23557352,1893.5404,560.93134,1.0,11,4999.486,500.0,10.0,1.0,8507530000.0,1.0,0.104038805,2.0798634e+18,0.3844417,1.0
6.9364205e-07,54395730.0,10.0,6.936421e-07,-1.0,[ 1.171  4.396 -6.979 -4.197],-228.356,2,4999.5967,,23375789,True,0.41894197,2.1789749,,2444,89.904495,4553.081183554418,-inf,53768,4909.6924,-inf,-241.47977,62426.99921822548,,4463.177,23.90755,6.8711877,15858323.0,11,4553.081,455.45454545454544,10.0,15858323.0,54395730.0,1.0,1411.3805,inf,3.98881e-12,15858322.0
11.0,24994912.0,10.0,11.0,-1.0,[ 1.171  4.396 -6.979 -4.197],-224.85246,1,4999.6074,,23381289,True,0.41894197,13169.301,,2445,4999.367,4999.491211639471,-492131300000000.0,53779,0.24023438,-29346274.0,-224.85246,62430.33578634262,,0.12406783,129123.45,36894.16,1.0,11,4999.4917,500.0,10.0,1.0,329161470000.0,1.0,0.08481029,1.2774712e+16,1.2645043,1.0
4.782754e-06,14370012.0,10.0,4.782754e-06,-1.0,[ 1.     4.57  -7.031 -4.179],-233.13252,2,4999.5186,,23386300,True,0.41894197,0.6460561,,2445,99.89389,4553.973873014783,-inf,53790,4899.6245,-inf,-245.15169,62433.54846858978,,4454.0796,6.3136406,1.8061361,2299930.2,11,4553.9736,455.54545454545456,10.0,2299930.2,14370012.0,1.0,1408.5038,inf,3.6331715e-11,2299930.2
11.0,22722088.0,10.0,11.0,-1.0,[ 1.     4.57  -7.031 -4.179],-236.83832,1,4999.5713,,23391301,True,0.41894197,59318.85,,2446,,4544.935941946615,-5.1131087e+16,53801,4999.5713,-27073384.0,-236.83832,62435.821291685104,,4544.936,644533.25,185070.73,1.0,11,4544.936,454.6363636363636,10.0,1.0,1482585000000.0,1.0,1437.2349,1.3807904e+20,0.9836066,1.0
3.2884225e-05,376034.6,10.0,3.2884225e-05,-1.0,[ 0.999  4.502 -7.041 -4.284],-230.98453,2,4999.548,,23396801,True,0.41894197,0.015044796,,2446,4999.314,4999.454126163903,-2.8252693e+24,53812,0.23388672,-2.8252693e+24,-235.75449,62439.1793782711,,0.1402255,0.15469459,0.044230457,334506.9,11,4999.4546,500.0,10.0,334506.9,376034.6,1.0,0.07575401,4.2160985e+35,3.392373e-10,334506.9
11.0,22722516.0,10.0,11.0,-1.0,[ 0.999  4.502 -7.041 -4.284],-219.92732,1,4999.6484,,23401802,True,0.41894197,282.71066,,2447,,4544.97875726374,-5092011000000.0,53823,4999.6484,-27073942.0,-219.92732,62442.049223423004,,4544.9785,1702.9102,511.93304,1.0,11,4544.9785,454.6363636363636,10.0,1.0,7064145400.0,1.0,1437.2484,1365616600000.0,0.8980517,1.0
