VarJ,AvgRet,AvgDiscRet,AvgNormIw,Bound,MinNormIw,VarRet,MaxNormIw,BatchSize,IterType,VarDiscRet,MinVanillaIw,Delta,AvgVanillaIw,VarNormIw,VarVanillaIw,ESSRenyi,AvgEpLen,J,VanillaAvgRet,EpsThisIter,eRenyi2,MaxVanillaIw,ESSClassic
61.1182,-75.2084505484,-75.2084505484,0.01,-126.297,0.01,3773.16296129,0.01,200,2,3773.16296129,1.0,0.4,1.0,3.50449e-18,,200.0,105.62,-75.2085,-75.2084505484,100,1.0,1.0,100.0
62.2338,-81.5034252286,-81.5034252286,0.005,-113.367,0.000661636,6105.73127807,0.00771315,200,1,6105.73127807,0.129605,0.4,0.979424,1.59552e-06,0.0612215,189.136935881,112.84,-76.2185,-81.5034252286,100,1.05743,1.51089,188.057992441
61.385,-77.190528294,-77.190528294,0.01,-128.28,0.01,3806.18163477,0.01,200,2,3806.18163477,1.0,0.4,1.0,3.50449e-18,,200.0,108.56,-77.1905,-77.190528294,100,1.0,1.0,100.0
70.8131,-88.6628104599,-88.6628104599,0.005,-117.806,0.00102027,8291.43185528,0.0128977,200,1,8291.43185528,0.202474,0.4,0.992259,1.94001e-06,0.0764036,187.819254758,121.33,-80.5274,-88.6628104599,100,1.06485,2.55957,185.66446133
77.571,-83.0270056382,-83.0270056382,0.01,-134.116,0.01,6078.04724453,0.01,200,2,6078.04724453,1.0,0.4,1.0,3.50449e-18,,200.0,114.73,-83.027,-83.0270056382,100,1.0,1.0,100.0
69.7377,-85.69011251,-85.69011251,0.005,-118.72,0.00109548,7188.80242514,0.00691347,200,1,7188.80242514,0.226012,0.4,1.03157,2.1694e-06,0.0923406,182.103564873,117.68,-80.8605,-85.69011251,100,1.09828,1.42634,184.104068085
90.4988,-90.0961463456,-90.0961463456,0.01,-141.185,0.01,8272.75140398,0.01,200,2,8272.75140398,1.0,0.4,1.0,3.50449e-18,,200.0,122.57,-90.0961,-90.0961463456,100,1.0,1.0,100.0
95.5961,-98.9106725453,-98.9106725453,0.005,-129.169,0.00112633,11486.5769668,0.0167937,200,1,11486.5769668,0.229333,0.4,1.01806,2.47837e-06,0.102747,185.351856864,132.84,-91.6432,-98.9106725453,100,1.07903,3.41938,182.043394455
90.1821,-91.4751535735,-91.4751535735,0.01,-142.569,0.01,8214.95628694,0.01,200,2,8214.95628694,1.0,0.4,1.0,3.50449e-18,,200.0,124.88,-91.4752,-91.4751535735,100,1.0,1.0,100.0
61.3815,-72.0272235188,-72.0272235188,0.005,-115.904,0.000820438,2555.48726979,0.0079413,200,1,2555.48726979,0.163343,0.4,0.995463,3.21342e-06,0.127373,176.32870434,102.38,-77.4271,-72.0272235188,100,1.13425,1.58105,177.321568891
61.1769,-75.5951210894,-75.5951210894,0.01,-126.681,0.01,3780.42033685,0.01,200,2,3780.42033685,1.0,0.4,1.0,3.50449e-18,,200.0,106.22,-75.5951,-75.5951210894,100,1.0,1.0,100.0
59.7707,-81.2042509365,-81.2042509365,0.005,-113.889,0.00408647,4868.99057207,0.00965939,200,1,4868.99057207,0.827345,0.4,1.0123,8.67841e-07,0.0355727,194.070902001,113.22,-77.2165,-81.2042509365,100,1.03055,1.95563,193.322628284
69.858,-80.9672215876,-80.9672215876,0.01,-132.056,0.01,4929.42829358,0.01,200,2,4929.42829358,1.0,0.4,1.0,3.50449e-18,,200.0,112.86,-80.9672,-80.9672215876,100,1.0,1.0,100.0
81.4304,-93.2411938983,-93.2411938983,0.005,-122.746,0.00260416,9333.75929119,0.00688246,200,1,9333.75929119,0.523331,0.4,1.0048,5.09044e-07,0.0205576,195.274617618,127.19,-86.1865,-93.2411938983,100,1.0242,1.3831,196.028491363
77.5396,-84.1542207,-84.1542207,0.01,-135.243,0.01,6073.11608235,0.01,200,2,6073.11608235,1.0,0.4,1.0,3.50449e-18,,200.0,116.38,-84.1542,-84.1542207,100,1.0,1.0,100.0
52.6154,-71.8424390733,-71.8424390733,0.005,-112.207,0.000465014,2629.17916866,0.006617,200,1,2629.17916866,0.0967952,0.4,1.04078,1.98918e-06,0.086189,181.148881798,101.84,-74.2479,-71.8424390733,100,1.10406,1.37737,185.327702886
70.2079,-79.0148054032,-79.0148054032,0.01,-130.104,0.01,4978.94545373,0.01,200,2,4978.94545373,1.0,0.4,1.0,3.50449e-18,,200.0,110.25,-79.0148,-79.0148054032,100,1.0,1.0,100.0
70.0102,-92.5847968428,-92.5847968428,0.005,-119.506,0.000855016,9399.47297241,0.0126635,200,1,9399.47297241,0.17282,0.4,1.01062,2.94609e-06,0.120361,177.263148019,125.87,-81.1334,-92.5847968428,100,1.12827,2.5596,179.010228699
61.4892,-75.3732917653,-75.3732917653,0.01,-126.462,0.01,3819.11516432,0.01,200,2,3819.11516432,1.0,0.4,1.0,3.50449e-18,,200.0,105.87,-75.3733,-75.3732917653,100,1.0,1.0,100.0
69.1695,-81.7131234434,-81.7131234434,0.005,-114.411,0.00298056,6102.78986385,0.00552242,200,1,6102.78986385,0.593877,0.4,0.996251,3.16426e-07,0.0125623,197.816092239,113.33,-78.0861,-81.7131234434,100,1.01104,1.10034,197.512671483
61.3176,-76.3443030858,-76.3443030858,0.01,-127.434,0.01,3797.82596197,0.01,200,2,3797.82596197,1.0,0.4,1.0,3.50449e-18,,200.0,106.62,-76.3443,-76.3443030858,100,1.0,1.0,100.0
52.7856,-85.8383530189,-85.8383530189,0.005,-114.864,0.000513025,7224.99963827,0.00991702,200,1,7224.99963827,0.103625,0.4,1.00994,5.21066e-06,0.212589,167.887246708,117.75,-75.4345,-85.8383530189,100,1.19128,2.00311,165.647323958
84.4605,-85.160667159,-85.160667159,0.01,-136.249,0.01,7205.62841869,0.01,200,2,7205.62841869,1.0,0.4,1.0,3.50449e-18,,200.0,116.72,-85.1607,-85.160667159,100,1.0,1.0,100.0
84.0581,-91.4918580902,-91.4918580902,0.005,-123.782,0.00364081,8242.82444592,0.0097437,200,1,8242.82444592,0.720495,0.4,0.989471,9.47649e-07,0.0371119,193.122656575,124.31,-87.0191,-91.4918580902,100,1.03561,1.92822,192.730861527
84.4304,-86.1601395066,-86.1601395066,0.01,-137.249,0.01,7200.49108104,0.01,200,2,7200.49108104,1.0,0.4,1.0,3.50449e-18,,200.0,118.29,-86.1601,-86.1601395066,100,1.0,1.0,100.0
63.9884,-78.7055818972,-78.7055818972,0.005,-115.958,0.00225041,4938.80843169,0.0440831,200,1,4938.80843169,0.468559,0.4,1.04105,9.86534e-06,0.427678,177.391441526,109.61,-77.599,-78.7055818972,100,1.12745,9.17856,143.612125119
62.1963,-77.3837852475,-77.3837852475,0.01,-128.471,0.01,3907.45282729,0.01,200,2,3907.45282729,1.0,0.4,1.0,3.50449e-18,,200.0,109.41,-77.3838,-77.3837852475,100,1.0,1.0,100.0
54.8445,-74.802456402,-74.802456402,0.005,-112.06,0.00426408,2630.04120369,0.00650497,200,1,2630.04120369,0.846642,0.4,0.992759,2.08321e-07,0.00821259,198.312503716,105.78,-75.7819,-74.802456402,100,1.00851,1.29157,198.35537986
50.4504,-73.5422955438,-73.5422955438,0.01,-124.63,0.01,2570.95640953,0.01,200,2,2570.95640953,1.0,0.4,1.0,3.50449e-18,,200.0,104.61,-73.5423,-73.5422955438,100,1.0,1.0,100.0
54.5848,-82.7604968657,-82.7604968657,0.005,-113.153,0.000789396,6077.57241272,0.00747908,200,1,6077.57241272,0.154282,0.4,0.977216,2.37039e-06,0.0905442,185.01053511,114.56,-75.5932,-82.7604968657,100,1.08102,1.46174,182.758276897
70.0858,-78.0484395184,-78.0484395184,0.01,-129.137,0.01,4961.63676118,0.01,200,2,4961.63676118,1.0,0.4,1.0,3.50449e-18,,200.0,109.06,-78.0484,-78.0484395184,100,1.0,1.0,100.0
51.5997,-80.2731228785,-80.2731228785,0.005,-112.926,0.000537808,4926.55873388,0.00852841,200,1,4926.55873388,0.105036,0.4,0.97652,3.74711e-06,0.142928,175.93964793,112.22,-74.4098,-80.2731228785,100,1.13675,1.66563,174.043912469
50.7225,-71.3198867179,-71.3198867179,0.01,-122.409,0.01,2598.75830073,0.01,200,2,2598.75830073,1.0,0.4,1.0,3.50449e-18,,200.0,101.25,-71.3199,-71.3198867179,100,1.0,1.0,100.0
41.8275,-68.9396620631,-68.9396620631,0.005,-106.081,0.00459124,1366.76485328,0.0076488,200,1,1366.76485328,0.915826,0.4,0.997362,1.85511e-07,0.00738135,198.277371545,98.69,-69.799,-68.9396620631,100,1.00869,1.52573,198.534033575
77.6083,-81.3055892465,-81.3055892465,0.01,-132.395,0.01,6083.880749,0.01,200,2,6083.880749,1.0,0.4,1.0,3.50449e-18,,200.0,112.73,-81.3056,-81.3055892465,100,1.0,1.0,100.0
70.141,-81.3123655227,-81.3123655227,0.005,-116.467,0.00129783,4875.65626282,0.00737851,200,1,4875.65626282,0.26496,0.4,1.02078,9.04255e-07,0.0376893,193.135728913,113.51,-79.7051,-81.3123655227,100,1.03554,1.50637,193.052230189
77.6939,-81.6310845368,-81.6310845368,0.01,-132.72,0.01,6097.31525416,0.01,200,2,6097.31525416,1.0,0.4,1.0,3.50449e-18,,200.0,113.11,-81.6311,-81.6310845368,100,1.0,1.0,100.0
63.8408,-71.9846376662,-71.9846376662,0.005,-112.725,0.00285217,2562.9503254,0.0068976,200,1,2562.9503254,0.564698,0.4,0.989945,2.9197e-07,0.0114451,197.672660316,102.18,-76.3877,-71.9846376662,100,1.01177,1.36565,197.702664192
70.2417,-78.6949364729,-78.6949364729,0.01,-129.784,0.01,4983.73790018,0.01,200,2,4983.73790018,1.0,0.4,1.0,3.50449e-18,,200.0,109.93,-78.6949,-78.6949364729,100,1.0,1.0,100.0
71.4615,-83.1121871571,-83.1121871571,0.005,-116.709,0.00298554,6082.49649735,0.00704304,200,1,6082.49649735,0.592965,0.4,0.993063,3.65745e-07,0.0144275,196.601717961,114.7,-80.2731,-83.1121871571,100,1.01729,1.39884,197.130400995
69.9991,-79.8453631005,-79.8453631005,0.01,-130.935,0.01,4949.36537023,0.01,200,2,4949.36537023,1.0,0.4,1.0,3.50449e-18,,200.0,111.16,-79.8454,-79.8453631005,100,1.0,1.0,100.0
48.7281,-72.7582092454,-72.7582092454,0.005,-110.794,0.00192261,2590.8678435,0.0100085,200,1,2590.8678435,0.396915,0.4,1.03223,1.84353e-06,0.0785712,185.841099874,103.59,-73.3171,-72.7582092454,100,1.07619,2.06621,186.328554243
84.333,-87.1068684018,-87.1068684018,0.01,-138.196,0.01,7183.89140655,0.01,200,2,7183.89140655,1.0,0.4,1.0,3.50449e-18,,200.0,119.53,-87.1069,-87.1068684018,100,1.0,1.0,100.0
70.5572,-79.078441457,-79.078441457,0.005,-118.379,0.00323122,4964.79387217,0.0106509,200,1,4964.79387217,0.651867,0.4,1.0087,1.19034e-06,0.0484456,191.262024688,109.9,-81.4374,-79.078441457,100,1.04569,2.14871,190.953528307
84.4066,-86.1860357948,-86.1860357948,0.01,-137.275,0.01,7196.43962464,0.01,200,2,7196.43962464,1.0,0.4,1.0,3.50449e-18,,200.0,118.33,-86.186,-86.1860357948,100,1.0,1.0,100.0
73.2181,-82.77191063,-82.77191063,0.005,-118.821,0.00137651,6082.17345234,0.0128998,200,1,6082.17345234,0.271916,0.4,0.987697,1.58421e-06,0.0618189,187.521219792,114.81,-81.5136,-82.77191063,100,1.06655,2.54823,188.137562204
50.5296,-72.0209656093,-72.0209656093,0.01,-123.11,0.01,2579.02912073,0.01,200,2,2579.02912073,1.0,0.4,1.0,3.50449e-18,,200.0,102.06,-72.021,-72.0209656093,100,1.0,1.0,100.0
58.6405,-82.5921986416,-82.5921986416,0.005,-112.564,0.00108674,6096.56206003,0.00666985,200,1,6096.56206003,0.220036,0.4,1.01237,1.61111e-06,0.0660481,187.783748257,114.27,-75.2823,-82.5921986416,100,1.06505,1.35047,187.948320328
70.1313,-79.0128807513,-79.0128807513,0.01,-130.102,0.01,4968.08366021,0.01,200,2,4968.08366021,1.0,0.4,1.0,3.50449e-18,,200.0,109.8,-79.0129,-79.0128807513,100,1.0,1.0,100.0
47.1159,-71.2374641941,-71.2374641941,0.005,-110.024,0.00140206,2597.31397216,0.00844738,200,1,2597.31397216,0.286842,0.4,1.02293,1.81693e-06,0.0760485,186.047782515,100.36,-72.5687,-71.2374641941,100,1.07499,1.72822,186.512493026
77.5731,-83.0139461705,-83.0139461705,0.01,-134.103,0.01,6078.369362,0.01,200,2,6078.369362,1.0,0.4,1.0,3.50449e-18,,200.0,115.18,-83.0139,-83.0139461705,100,1.0,1.0,100.0
64.7873,-74.9913654609,-74.9913654609,0.005,-114.444,0.00427034,3774.11001721,0.00936145,200,1,3774.11001721,0.856861,0.4,1.00327,8.08594e-07,0.0325557,193.85280641,105.66,-77.7498,-74.9913654609,100,1.03171,1.87841,193.764257548
69.8656,-78.9433756472,-78.9433756472,0.01,-130.032,0.01,4930.50434533,0.01,200,2,4930.50434533,1.0,0.4,1.0,3.50449e-18,,200.0,109.94,-78.9434,-78.9433756472,100,1.0,1.0,100.0
70.6615,-86.5989090504,-86.5989090504,0.005,-117.795,0.00156636,7178.36367146,0.00867449,200,1,7178.36367146,0.314837,0.4,1.005,1.54801e-06,0.0625407,188.140768796,119.56,-80.5484,-86.5989090504,100,1.06303,1.74357,188.392947347
50.8763,-71.5060144094,-71.5060144094,0.01,-122.59,0.01,2614.54747721,0.01,200,2,2614.54747721,1.0,0.4,1.0,3.50449e-18,,200.0,101.48,-71.506,-71.5060144094,100,1.0,1.0,100.0
49.3368,-72.3424322239,-72.3424322239,0.005,-107.925,0.00335245,2607.68491884,0.00596956,200,1,2607.68491884,0.666004,0.4,0.993309,1.73782e-07,0.00685858,198.636333015,101.85,-71.6761,-72.3424322239,100,1.00687,1.18592,198.626198925
84.379,-86.7785753298,-86.7785753298,0.01,-137.867,0.01,7191.74009898,0.01,200,2,7191.74009898,1.0,0.4,1.0,3.50449e-18,,200.0,119.1,-86.7786,-86.7785753298,100,1.0,1.0,100.0
64.7284,-74.1047136019,-74.1047136019,0.005,-115.799,0.00386271,2597.02464456,0.0132995,200,1,2597.02464456,0.781163,0.4,1.01116,1.34473e-06,0.0549967,191.709945684,104.8,-78.9013,-74.1047136019,100,1.04324,2.68958,189.839603658
77.8844,-80.9523610286,-80.9523610286,0.01,-132.041,0.01,6127.25649676,0.01,200,2,6127.25649676,1.0,0.4,1.0,3.50449e-18,,200.0,111.94,-80.9524,-80.9523610286,100,1.0,1.0,100.0
57.2689,-80.5548280653,-80.5548280653,0.005,-114.013,0.000309285,4924.65970394,0.00870397,200,1,4924.65970394,0.0589225,0.4,0.952561,4.26062e-06,0.154639,171.217274138,112.6,-74.9691,-80.5548280653,100,1.16811,1.65821,171.00270591
11.8782,-62.8777883042,-62.8777883042,0.01,-76.5269,0.01,142.517817706,0.01,200,2,142.517817706,1.0,0.4,1.0,3.50449e-18,,200.0,91.08,-62.8778,-62.8777883042,100,1.0,1.0,100.0
47.8169,-79.2888829528,-79.2888829528,0.005,-106.909,0.00428275,4945.58902307,0.00745013,200,1,4945.58902307,0.844271,0.4,0.985665,3.48729e-07,0.0135521,196.796494142,110.19,-70.4909,-79.2888829528,100,1.01628,1.46867,197.262073335
84.4734,-86.0647203138,-86.0647203138,0.01,-137.154,0.01,7207.84021998,0.01,200,2,7207.84021998,1.0,0.4,1.0,3.50449e-18,,200.0,118.22,-86.0647,-86.0647203138,100,1.0,1.0,100.0
65.4763,-71.8993450888,-71.8993450888,0.005,-114.304,0.00167412,2593.01509328,0.0110057,200,1,2593.01509328,0.337642,0.4,1.00842,1.39001e-06,0.0565404,191.319168424,101.8,-77.3681,-71.8993450888,100,1.04537,2.21967,189.51557934
50.426,-71.5517345992,-71.5517345992,0.01,-122.641,0.01,2568.46682041,0.01,200,2,2568.46682041,1.0,0.4,1.0,3.50449e-18,,200.0,101.75,-71.5517,-71.5517345992,100,1.0,1.0,100.0
57.1787,-83.6024753855,-83.6024753855,0.005,-112.898,0.00225559,6032.66184578,0.0121081,200,1,6032.66184578,0.445399,0.4,0.987323,1.36216e-06,0.0531136,191.562957542,115.85,-75.9858,-83.6024753855,100,1.04404,2.39091,189.714746142
70.201,-79.1390208299,-79.1390208299,0.01,-130.228,0.01,4977.95483484,0.01,200,2,4977.95483484,1.0,0.4,1.0,3.50449e-18,,200.0,110.88,-79.139,-79.1390208299,100,1.0,1.0,100.0
55.1866,-72.1445013329,-72.1445013329,0.005,-111.164,0.00318345,2585.60452154,0.00834104,200,1,2585.60452154,0.640541,0.4,1.00605,6.40997e-07,0.0259509,194.325540258,103.07,-74.5144,-72.1445013329,100,1.0292,1.6783,195.024611987
77.4206,-82.2821779516,-82.2821779516,0.01,-133.372,0.01,6054.49773646,0.01,200,2,6054.49773646,1.0,0.4,1.0,3.50449e-18,,200.0,114.12,-82.2822,-82.2821779516,100,1.0,1.0,100.0
66.6508,-78.1580837025,-78.1580837025,0.005,-114.818,0.00138064,4989.93483127,0.00674353,200,1,4989.93483127,0.278607,0.4,1.00897,1.36764e-06,0.0556918,189.043931387,109.1,-77.6604,-78.1580837025,100,1.05796,1.36081,189.675585388
61.0792,-76.9582480343,-76.9582480343,0.01,-128.047,0.01,3768.35800606,0.01,200,2,3768.35800606,1.0,0.4,1.0,3.50449e-18,,200.0,108.34,-76.9582,-76.9582480343,100,1.0,1.0,100.0
76.6393,-91.9257257351,-91.9257257351,0.005,-119.755,0.00232624,9420.70877799,0.00999134,200,1,9420.70877799,0.465473,0.4,1.00048,1.0504e-06,0.0420566,193.049102098,124.87,-82.9846,-91.9257257351,100,1.03601,1.99923,191.97426401
50.4092,-71.6430209441,-71.6430209441,0.01,-122.729,0.01,2566.75410899,0.01,200,2,2566.75410899,1.0,0.4,1.0,3.50449e-18,,200.0,101.68,-71.643,-71.6430209441,100,1.0,1.0,100.0
50.3126,-77.8415727171,-77.8415727171,0.005,-110.36,0.00258445,3738.01018816,0.00698836,200,1,3738.01018816,0.517488,0.4,1.00116,7.26598e-07,0.0291313,194.490823043,109.4,-73.7269,-77.8415727171,100,1.02833,1.39929,194.378875523
50.9638,-73.7976594205,-73.7976594205,0.01,-124.886,0.01,2623.5409361,0.01,200,2,2623.5409361,1.0,0.4,1.0,3.50449e-18,,200.0,104.39,-73.7977,-73.7976594205,100,1.0,1.0,100.0
44.8956,-82.7021643847,-82.7021643847,0.005,-111.724,0.000802143,6068.92906232,0.00860327,200,1,6068.92906232,0.163263,0.4,1.01767,3.85256e-06,0.159595,171.943967711,114.28,-72.7628,-82.7021643847,100,1.16317,1.75105,173.410587269
61.2554,-74.3807936095,-74.3807936095,0.01,-125.47,0.01,3790.12641872,0.01,200,2,3790.12641872,1.0,0.4,1.0,3.50449e-18,,200.0,104.33,-74.3808,-74.3807936095,100,1.0,1.0,100.0
64.6861,-87.8114440863,-87.8114440863,0.005,-115.864,0.00160759,7206.2659726,0.00983938,200,1,7206.2659726,0.315968,0.4,0.982734,1.78921e-06,0.0691182,186.764275171,120.47,-78.4769,-87.8114440863,100,1.07087,1.9339,186.704665998
60.7191,-75.949709747,-75.949709747,0.01,-127.039,0.01,3724.05046396,0.01,200,2,3724.05046396,1.0,0.4,1.0,3.50449e-18,,200.0,107.08,-75.9497,-75.949709747,100,1.0,1.0,100.0
64.6202,-85.0066768506,-85.0066768506,0.005,-115.175,0.0028931,7228.00818875,0.0301225,200,1,7228.00818875,0.59744,0.4,1.03252,4.71257e-06,0.200964,185.606288738,117.0,-77.6747,-85.0066768506,100,1.07755,6.22043,168.412527199
69.7369,-80.753195481,-80.753195481,0.01,-131.842,0.01,4912.35869048,0.01,200,2,4912.35869048,1.0,0.4,1.0,3.50449e-18,,200.0,112.78,-80.7532,-80.753195481,100,1.0,1.0,100.0
88.9477,-97.4882119149,-97.4882119149,0.005,-123.591,0.00181481,11573.1389502,0.00781812,200,1,11573.1389502,0.356403,0.4,0.981928,1.54255e-06,0.0594921,190.125090885,130.69,-86.539,-97.4882119149,100,1.05194,1.53537,188.431455578
77.6357,-82.5176434051,-82.5176434051,0.01,-133.606,0.01,6088.18928447,0.01,200,2,6088.18928447,1.0,0.4,1.0,3.50449e-18,,200.0,114.52,-82.5176,-82.5176434051,100,1.0,1.0,100.0
59.705,-73.1803823654,-73.1803823654,0.005,-113.158,0.00412195,2604.85783236,0.0104734,200,1,2604.85783236,0.829556,0.4,1.00627,8.3851e-07,0.033962,192.984238462,103.85,-76.3814,-73.1803823654,100,1.03635,2.10781,193.540987115
50.5745,-72.9441560772,-72.9441560772,0.01,-124.033,0.01,2583.6125418,0.01,200,2,2583.6125418,1.0,0.4,1.0,3.50449e-18,,200.0,103.57,-72.9442,-72.9441560772,100,1.0,1.0,100.0
47.7934,-76.3024404696,-76.3024404696,0.005,-109.823,0.00183589,3757.4694409,0.00649385,200,1,3757.4694409,0.365606,0.4,0.995719,1.32112e-06,0.0523931,190.51560852,107.4,-72.8094,-76.3024404696,100,1.04978,1.29321,190.009218478
77.2833,-83.9280207394,-83.9280207394,0.01,-135.017,0.01,6033.04057247,0.01,200,2,6033.04057247,1.0,0.4,1.0,3.50449e-18,,200.0,116.46,-83.928,-83.9280207394,100,1.0,1.0,100.0
78.4165,-89.6902843049,-89.6902843049,0.005,-121.543,0.00294666,8318.78531074,0.0121108,200,1,8318.78531074,0.593172,0.4,1.00651,1.37798e-06,0.0558397,188.64312614,123.17,-84.3461,-89.6902843049,100,1.0602,2.43795,189.601617896
77.5197,-82.7922383507,-82.7922383507,0.01,-133.88,0.01,6070.00984443,0.01,200,2,6070.00984443,1.0,0.4,1.0,3.50449e-18,,200.0,114.71,-82.7922,-82.7922383507,100,1.0,1.0,100.0
63.2168,-77.8552585988,-77.8552585988,0.005,-114.804,0.00028556,4957.95934867,0.0143584,200,1,4957.95934867,0.0544568,0.4,0.953508,3.81086e-06,0.13859,178.774687228,108.95,-76.5942,-77.8552585988,100,1.11873,2.73816,173.660573362
60.7689,-78.3406780869,-78.3406780869,0.01,-129.43,0.01,3730.16354131,0.01,200,2,3730.16354131,1.0,0.4,1.0,3.50449e-18,,200.0,110.04,-78.3407,-78.3406780869,100,1.0,1.0,100.0
51.2118,-74.5217618048,-74.5217618048,0.005,-112.188,0.00292808,2548.24710784,0.00862531,200,1,2548.24710784,0.585817,0.4,1.00034,4.35445e-07,0.0174297,196.671641714,106.07,-75.7583,-74.5217618048,100,1.01692,1.72565,196.592906001
70.0403,-79.4770664971,-79.4770664971,0.01,-130.566,0.01,4955.1934116,0.01,200,2,4955.1934116,1.0,0.4,1.0,3.50449e-18,,200.0,110.97,-79.4771,-79.4770664971,100,1.0,1.0,100.0
57.12,-74.7638163564,-74.7638163564,0.005,-112.477,0.00349077,3772.95295624,0.00877011,200,1,3772.95295624,0.704466,0.4,1.00904,9.61751e-07,0.0391688,193.36565081,104.94,-75.7369,-74.7638163564,100,1.03431,1.76988,192.626691865
77.7063,-83.5837385438,-83.5837385438,0.01,-134.673,0.01,6099.2562717,0.01,200,2,6099.2562717,1.0,0.4,1.0,3.50449e-18,,200.0,115.99,-83.5837,-83.5837385438,100,1.0,1.0,100.0
55.351,-75.0128667325,-75.0128667325,0.005,-113.634,0.000987583,3808.22367159,0.0104485,200,1,3808.22367159,0.204487,0.4,1.03529,2.94972e-06,0.126463,180.631885849,104.71,-75.6211,-75.0128667325,100,1.10722,2.16346,178.987155216
106.337,-99.7014175205,-99.7014175205,0.01,-150.79,0.01,11421.71541,0.01,200,2,11421.71541,1.0,0.4,1.0,3.50449e-18,,200.0,134.22,-99.7014,-99.7014175205,100,1.0,1.0,100.0
81.068,-83.2286688222,-83.2286688222,0.005,-125.158,1.76539e-05,6048.63116601,0.0107597,200,1,6048.63116601,0.00366527,0.4,1.03809,4.62665e-06,0.199434,164.940218911,115.19,-85.3777,-83.2286688222,100,1.21256,2.23392,168.89888475
69.9092,-77.8329150803,-77.8329150803,0.01,-128.922,0.01,4936.66250303,0.01,200,2,4936.66250303,1.0,0.4,1.0,3.50449e-18,,200.0,108.29,-77.8329,-77.8329150803,100,1.0,1.0,100.0
69.4126,-84.0192265111,-84.0192265111,0.005,-116.086,0.00099993,7260.57352141,0.00950258,200,1,7260.57352141,0.200823,0.4,1.00419,1.61634e-06,0.065196,187.901966097,115.43,-78.8157,-84.0192265111,100,1.06438,1.90847,187.911590619
69.9713,-80.3340826762,-80.3340826762,0.01,-131.423,0.01,4945.44203618,0.01,200,2,4945.44203618,1.0,0.4,1.0,3.50449e-18,,200.0,111.89,-80.3341,-80.3340826762,100,1.0,1.0,100.0
59.5897,-78.5739277777,-78.5739277777,0.005,-114.133,0.00374018,4946.70067531,0.0125202,200,1,4946.70067531,0.767161,0.4,1.02557,2.27652e-06,0.0957767,186.999734501,109.02,-76.7731,-78.5739277777,100,1.06952,2.56807,183.384434203
61.0874,-77.2949693808,-77.2949693808,0.01,-128.383,0.01,3769.36622694,0.01,200,2,3769.36622694,1.0,0.4,1.0,3.50449e-18,,200.0,108.88,-77.295,-77.2949693808,100,1.0,1.0,100.0
58.307,-76.4679718716,-76.4679718716,0.005,-112.775,0.00256842,3814.61144633,0.00662686,200,1,3814.61144633,0.518608,0.4,1.00958,3.31925e-07,0.0135327,196.629713758,107.86,-76.3417,-76.4679718716,100,1.01714,1.33807,197.39231994
77.602,-82.3510758731,-82.3510758731,0.01,-133.44,0.01,6082.89474095,0.01,200,2,6082.89474095,1.0,0.4,1.0,3.50449e-18,,200.0,113.44,-82.3511,-82.3510758731,100,1.0,1.0,100.0
76.9658,-85.8218114556,-85.8218114556,0.005,-118.5,0.000181281,7209.54214751,0.009015,200,1,7209.54214751,0.0354421,0.4,0.977546,2.93612e-06,0.11223,183.415222469,117.9,-80.7766,-85.8218114556,100,1.09042,1.76251,179.07388066
95.948,-93.8221524085,-93.8221524085,0.01,-144.911,0.01,9299.00849378,0.01,200,2,9299.00849378,1.0,0.4,1.0,3.50449e-18,,200.0,127.57,-93.8222,-93.8221524085,100,1.0,1.0,100.0
84.0296,-84.4015600444,-84.4015600444,0.005,-124.475,0.00300954,6033.46934449,0.00824648,200,1,6033.46934449,0.599777,0.4,0.996458,9.36274e-07,0.0371861,191.718182813,116.61,-87.5774,-84.4015600444,100,1.0432,1.64345,192.81498082
84.4563,-85.2791271681,-85.2791271681,0.01,-136.369,0.01,7204.9095441,0.01,200,2,7204.9095441,1.0,0.4,1.0,3.50449e-18,,200.0,117.29,-85.2791,-85.2791271681,100,1.0,1.0,100.0
72.3358,-73.9712830327,-73.9712830327,0.005,-115.502,0.00425518,3815.32612765,0.00835099,200,1,3815.32612765,0.862041,0.4,1.01293,3.78875e-07,0.0155495,197.388439965,103.91,-79.1384,-73.9712830327,100,1.01323,1.69179,197.028845798
96.1495,-93.163055543,-93.163055543,0.01,-144.252,0.01,9338.10909714,0.01,200,2,9338.10909714,1.0,0.4,1.0,3.50449e-18,,200.0,127.03,-93.163,-93.163055543,100,1.0,1.0,100.0
63.3487,-69.3327219421,-69.3327219421,0.005,-115.348,0.00071299,1365.55825006,0.00995852,200,1,1365.55825006,0.140051,0.4,0.982138,2.80888e-06,0.108377,181.540067986,99.39,-77.4304,-69.3327219421,100,1.10169,1.95613,179.889549366
95.5503,-95.0233049037,-95.0233049037,0.01,-146.113,0.01,9222.07743915,0.01,200,2,9222.07743915,1.0,0.4,1.0,3.50449e-18,,200.0,129.16,-95.0233,-95.0233049037,100,1.0,1.0,100.0
71.9087,-80.3199179508,-80.3199179508,0.005,-120.666,0.000660373,4891.60270041,0.0077343,200,1,4891.60270041,0.128228,0.4,0.970872,3.76689e-06,0.142026,176.273921756,112.24,-82.1855,-80.3199179508,100,1.1346,1.5018,173.924726254
