MaxVanillaIw,J,MinVanillaIw,IterType,VarDiscRet,AvgNormIw,VarVanillaIw,MaxNormIw,VarRet,BatchSize,AvgRet,MinNormIw,AvgVanillaIw,eRenyi2,Delta,VanillaAvgRet,AvgEpLen,AvgDiscRet,VarJ,Bound,EpsThisIter,ESSRenyi,ESSClassic,VarNormIw
1.0,4670.06,1.0,2,62.0876114693,0.0025,,0.0025,62.0876114693,500,4670.50922214,0.0025,1.0,1.0,0.4,4670.50922214,500.0,4670.50922214,8.09044,4383.47,100,500.0,400.0,5.4346e-20
1.02088,4670.21,0.946656,1,75.2208002253,0.002,0.000176609,0.00204049,75.2208002253,500,4670.54135407,0.00189214,1.00062,1.00019,0.4,4670.54135407,500.0,4670.54135407,8.11911,4413.85,100,499.902684559,499.912082737,7.05564e-10
1.0,4670.32,1.0,2,64.100813452,0.01,,0.01,64.100813452,500,4670.32129121,0.01,1.0,1.0,0.4,4670.32129121,500.0,4670.32129121,7.96618,4097.15,100,500.0,100.0,3.50449e-18
1.0,4669.69,1.0,2,71.3912285608,0.005,,0.005,71.3912285608,500,4669.06264954,0.005,1.0,1.0,0.4,4669.06264954,500.0,4669.06264954,8.21369,4264.4,100,500.0,200.000000102,2.1793e-19
1.0,4670.14,1.0,2,53.3565778782,0.00333333,,0.00333333,53.3565778782,500,4671.02796356,0.00333333,1.0,1.0,0.4,4671.02796356,500.0,4671.02796356,7.93605,4339.21,100,500.0,299.999969474,5.43914e-20
1.0,4669.86,1.0,2,67.4809590882,0.0025,,0.0025,67.4809590882,500,4669.01512682,0.0025,1.0,1.0,0.4,4669.01512682,500.0,4669.01512682,8.01082,4383.27,100,500.0,400.0,5.4346e-20
1.037,4669.95,0.936089,1,68.903573378,0.002,0.00030057,0.00207475,68.903573378,500,4670.02015844,0.00187285,0.999641,1.00028,0.4,4670.02015844,500.0,4670.02015844,7.96373,4413.59,100,499.861815029,499.849850493,1.20315e-09
1.0,4669.04,1.0,2,81.4930296201,0.01,,0.01,81.4930296201,500,4669.03492165,0.01,1.0,1.0,0.4,4669.03492165,500.0,4669.03492165,8.9821,4095.91,100,500.0,100.0,3.50449e-18
1.0,4669.26,1.0,2,58.8201205312,0.005,,0.005,58.8201205312,500,4669.49088458,0.005,1.0,1.0,0.4,4669.49088458,500.0,4669.49088458,8.33708,4263.97,100,500.0,200.000000102,2.1793e-19
1.0,4669.55,1.0,2,65.8981949246,0.00333333,,0.00333333,65.8981949246,500,4670.12024518,0.00333333,1.0,1.0,0.4,4670.12024518,500.0,4670.12024518,8.26121,4338.62,100,500.0,299.999969474,5.43914e-20
1.0,4669.51,1.0,2,59.5928115301,0.0025,,0.0025,59.5928115301,500,4669.3853986,0.0025,1.0,1.0,0.4,4669.3853986,500.0,4669.3853986,8.12034,4382.92,100,500.0,400.0,5.4346e-20
1.03517,4669.61,0.933018,1,65.4280959914,0.002,0.000352945,0.00207108,65.4280959914,500,4669.60845218,0.00186671,0.999642,1.00032,0.4,4669.60845218,500.0,4669.60845218,8.00507,4413.23,100,499.839953171,499.823876051,1.41279e-09
1.0,4669.69,1.0,2,83.8818358852,0.01,,0.01,83.8818358852,500,4669.69160114,0.01,1.0,1.0,0.4,4669.69160114,500.0,4669.69160114,9.11279,4096.51,100,500.0,100.0,3.50449e-18
1.0,4669.94,1.0,2,57.7719610663,0.005,,0.005,57.7719610663,500,4670.17860385,0.005,1.0,1.0,0.4,4670.17860385,500.0,4670.17860385,8.37723,4264.64,100,500.0,200.000000102,2.1793e-19
1.0,4670.0,1.0,2,53.4450454529,0.00333333,,0.00333333,53.4450454529,500,4670.12571824,0.00333333,1.0,1.0,0.4,4670.12571824,500.0,4670.12571824,8.02685,4339.07,100,500.0,299.999969474,5.43914e-20
1.0,4670.16,1.0,2,59.7833271753,0.0025,,0.0025,59.7833271753,500,4670.6624375,0.0025,1.0,1.0,0.4,4670.6624375,500.0,4670.6624375,7.94995,4383.58,100,500.0,400.0,5.4346e-20
1.04521,4670.17,0.903238,1,63.0469393563,0.002,0.000317774,0.00209075,63.0469393563,500,4669.83961139,0.00180676,0.999842,1.0003,0.4,4669.83961139,500.0,4669.83961139,7.82297,4413.8,100,499.849364854,499.841353707,1.2715e-09
1.0,4670.62,1.0,2,74.9107343578,0.01,,0.01,74.9107343578,500,4670.62513328,0.01,1.0,1.0,0.4,4670.62513328,500.0,4670.62513328,8.61171,4097.46,100,500.0,100.0,3.50449e-18
1.0,4670.48,1.0,2,59.6055722273,0.005,,0.005,59.6055722273,500,4670.33064658,0.005,1.0,1.0,0.4,4670.33064658,500.0,4670.33064658,8.16132,4265.19,100,500.0,200.000000102,2.1793e-19
1.0,4670.01,1.0,2,83.0895696154,0.00333333,,0.00333333,83.0895696154,500,4669.08553781,0.00333333,1.0,1.0,0.4,4669.08553781,500.0,4669.08553781,8.50029,4339.09,100,500.0,299.999969474,5.43914e-20
1.0,4670.04,1.0,2,58.5899917378,0.0025,,0.0025,58.5899917378,500,4670.10893178,0.0025,1.0,1.0,0.4,4670.10893178,500.0,4670.10893178,8.28818,4383.45,100,500.0,400.0,5.4346e-20
1.0343,4669.97,0.907041,1,83.4136144816,0.002,0.000364655,0.00207103,83.4136144816,500,4669.26696098,0.0018162,0.998831,1.00033,0.4,4669.26696098,500.0,4669.26696098,8.32434,4413.59,100,499.832567035,499.817554071,1.46203e-09
1.0,4670.51,1.0,2,60.3713033004,0.01,,0.01,60.3713033004,500,4670.51197676,0.01,1.0,1.0,0.4,4670.51197676,500.0,4670.51197676,7.73097,4097.37,100,500.0,100.0,3.50449e-18
1.0,4669.96,1.0,2,72.1451171259,0.005,,0.005,72.1451171259,500,4669.39974058,0.005,1.0,1.0,0.4,4669.39974058,500.0,4669.39974058,8.11819,4264.67,100,500.0,200.000000102,2.1793e-19
1.0,4670.22,1.0,2,61.1056984086,0.00333333,,0.00333333,61.1056984086,500,4670.74421845,0.00333333,1.0,1.0,0.4,4670.74421845,500.0,4670.74421845,8.01496,4339.31,100,500.0,299.999969474,5.43914e-20
1.0,4670.28,1.0,2,83.5401421881,0.0025,,0.0025,83.5401421881,500,4670.45449805,0.0025,1.0,1.0,0.4,4670.45449805,500.0,4670.45449805,8.29857,4383.7,100,500.0,400.0,5.4346e-20
1.03141,4670.34,0.936185,1,57.9991123947,0.002,0.000233732,0.00206282,57.9991123947,500,4670.27704621,0.00187236,1.00001,1.00021,0.4,4670.27704621,500.0,4670.27704621,8.04947,4413.98,100,499.894164558,499.883628972,9.34916e-10
1.0,4669.88,1.0,2,68.8203477316,0.01,,0.01,68.8203477316,500,4669.87962457,0.01,1.0,1.0,0.4,4669.87962457,500.0,4669.87962457,8.2542,4096.7,100,500.0,100.0,3.50449e-18
1.0,4670.49,1.0,2,76.3969467325,0.005,,0.005,76.3969467325,500,4671.10161674,0.005,1.0,1.0,0.4,4671.10161674,500.0,4671.10161674,8.50033,4265.19,100,500.0,200.000000102,2.1793e-19
1.0,4670.64,1.0,2,41.1771643372,0.00333333,,0.00333333,41.1771643372,500,4670.93176785,0.00333333,1.0,1.0,0.4,4670.93176785,500.0,4670.93176785,7.86143,4339.71,100,500.0,299.999969474,5.43914e-20
1.0,4670.56,1.0,2,49.634304648,0.0025,,0.0025,49.634304648,500,4670.32623212,0.0025,1.0,1.0,0.4,4670.32623212,500.0,4670.32623212,7.65861,4383.97,100,500.0,400.0,5.4346e-20
1.03338,4670.63,0.936893,1,59.3935902385,0.002,0.000159585,0.00206599,59.3935902385,500,4670.67481331,0.00187309,1.00037,1.00015,0.4,4670.67481331,500.0,4670.67481331,7.59481,4414.27,100,499.925445708,499.920367491,6.37867e-10
1.0,4670.15,1.0,2,72.8101747499,0.01,,0.01,72.8101747499,500,4670.14601584,0.01,1.0,1.0,0.4,4670.14601584,500.0,4670.14601584,8.49012,4096.97,100,500.0,100.0,3.50449e-18
1.0,4670.29,1.0,2,61.4608513757,0.005,,0.005,61.4608513757,500,4670.42531144,0.005,1.0,1.0,0.4,4670.42531144,500.0,4670.42531144,8.15375,4264.99,100,500.0,200.000000102,2.1793e-19
1.0,4670.24,1.0,2,59.0302869651,0.00333333,,0.00333333,59.0302869651,500,4670.147886,0.00333333,1.0,1.0,0.4,4670.147886,500.0,4670.147886,7.9879,4339.31,100,500.0,299.999969474,5.43914e-20
1.0,4670.57,1.0,2,42.1971479062,0.0025,,0.0025,42.1971479062,500,4671.55582523,0.0025,1.0,1.0,0.4,4671.55582523,500.0,4671.55582523,7.6566,4383.98,100,500.0,400.0,5.4346e-20
1.04628,4670.63,0.894383,1,67.4231216349,0.002,0.000410817,0.00209216,67.4231216349,500,4670.44678912,0.00178842,1.00019,1.00033,0.4,4670.44678912,500.0,4670.44678912,7.62314,4414.25,100,499.833758332,499.794901492,1.64263e-09
1.0,4670.16,1.0,2,60.4427784894,0.01,,0.01,60.4427784894,500,4670.15726353,0.01,1.0,1.0,0.4,4670.15726353,500.0,4670.15726353,7.73552,4096.99,100,500.0,100.0,3.50449e-18
1.0,4670.52,1.0,2,47.0143712712,0.005,,0.005,47.0143712712,500,4670.89084558,0.005,1.0,1.0,0.4,4670.89084558,500.0,4670.89084558,7.30245,4265.24,100,500.0,200.000000102,2.1793e-19
1.0,4670.54,1.0,2,58.9543011726,0.00333333,,0.00333333,58.9543011726,500,4670.57844376,0.00333333,1.0,1.0,0.4,4670.57844376,500.0,4670.57844376,7.4166,4339.62,100,500.0,299.999969474,5.43914e-20
1.0,4670.79,1.0,2,48.374682538,0.0025,,0.0025,48.374682538,500,4671.52807509,0.0025,1.0,1.0,0.4,4671.52807509,500.0,4671.52807509,7.30818,4384.2,100,500.0,400.0,5.4346e-20
1.03544,4670.74,0.930901,1,68.9464811253,0.002,0.000201777,0.00206808,68.9464811253,500,4670.29820606,0.00185929,1.00135,1.0002,0.4,4670.29820606,500.0,4670.29820606,7.4131,4414.38,100,499.902029164,499.899387524,8.04933e-10
1.0,4670.73,1.0,2,55.0585263989,0.01,,0.01,55.0585263989,500,4670.73550742,0.01,1.0,1.0,0.4,4670.73550742,500.0,4670.73550742,7.38295,4097.56,100,500.0,100.0,3.50449e-18
1.0,4671.13,1.0,2,47.040167438,0.005,,0.005,47.040167438,500,4671.53152306,0.005,1.0,1.0,0.4,4671.53152306,500.0,4671.53152306,7.12021,4265.84,100,500.0,200.000000102,2.1793e-19
1.0,4670.91,1.0,2,71.3517656836,0.00333333,,0.00333333,71.3517656836,500,4670.47485237,0.00333333,1.0,1.0,0.4,4670.47485237,500.0,4670.47485237,7.57897,4339.99,100,500.0,299.999969474,5.43914e-20
1.0,4671.14,1.0,2,52.1965519688,0.0025,,0.0025,52.1965519688,500,4671.83653696,0.0025,1.0,1.0,0.4,4671.83653696,500.0,4671.83653696,7.49392,4384.56,100,500.0,400.0,5.4346e-20
1.04,4670.72,0.93755,1,83.0498806101,0.002,0.000247556,0.00207874,83.0498806101,500,4668.71347029,0.00187397,1.0006,1.00026,0.4,4668.71347029,500.0,4668.71347029,7.7846,4414.35,100,499.869082883,499.87660949,9.89037e-10
1.0,4670.05,1.0,2,54.2193753552,0.01,,0.01,54.2193753552,500,4670.05281818,0.01,1.0,1.0,0.4,4670.05281818,500.0,4670.05281818,7.32648,4096.9,100,500.0,100.0,3.50449e-18
1.0,4670.11,1.0,2,59.3525422082,0.005,,0.005,59.3525422082,500,4670.16867192,0.005,1.0,1.0,0.4,4670.16867192,500.0,4670.16867192,7.4981,4264.82,100,500.0,200.000000102,2.1793e-19
1.0,4670.03,1.0,2,62.1769116011,0.00333333,,0.00333333,62.1769116011,500,4669.87876245,0.00333333,1.0,1.0,0.4,4669.87876245,500.0,4669.87876245,7.61652,4339.11,100,500.0,299.999969474,5.43914e-20
1.0,4669.98,1.0,2,61.7527417007,0.0025,,0.0025,61.7527417007,500,4669.81514221,0.0025,1.0,1.0,0.4,4669.81514221,500.0,4669.81514221,7.6682,4383.39,100,500.0,400.0,5.4346e-20
1.02663,4670.24,0.935466,1,55.16935846,0.002,0.000176971,0.00205394,55.16935846,500,4671.06248911,0.00187155,0.999671,1.00019,0.4,4671.06248911,500.0,4671.06248911,7.54887,4413.89,100,499.906497801,499.911541861,7.0835e-10
1.0,4671.11,1.0,2,64.5570458745,0.01,,0.01,64.5570458745,500,4671.10868594,0.01,1.0,1.0,0.4,4671.10868594,500.0,4671.10868594,7.99448,4097.94,100,500.0,100.0,3.50449e-18
1.0,4670.66,1.0,2,48.0086060097,0.005,,0.005,48.0086060097,500,4670.20569682,0.005,1.0,1.0,0.4,4670.20569682,500.0,4670.20569682,7.47823,4265.37,100,500.0,200.000000102,2.1793e-19
1.0,4670.81,1.0,2,51.1558964422,0.00333333,,0.00333333,51.1558964422,500,4671.129691,0.00333333,1.0,1.0,0.4,4671.129691,500.0,4671.129691,7.363,4339.89,100,500.0,299.999969474,5.43914e-20
1.0,4671.12,1.0,2,35.0779458298,0.0025,,0.0025,35.0779458298,500,4672.02280194,0.0025,1.0,1.0,0.4,4672.02280194,500.0,4672.02280194,7.04385,4384.53,100,500.0,400.0,5.4346e-20
1.02775,4670.83,0.917134,1,64.4638439864,0.002,0.000213607,0.00205607,64.4638439864,500,4669.45564408,0.00183478,0.999722,1.00018,0.4,4669.45564408,500.0,4669.45564408,7.21994,4414.47,100,499.909298187,499.893357582,8.54902e-10
1.0,4669.94,1.0,2,41.2576998515,0.01,,0.01,41.2576998515,500,4669.93691193,0.01,1.0,1.0,0.4,4669.93691193,500.0,4669.93691193,6.39104,4096.76,100,500.0,100.0,3.50449e-18
1.0,4670.34,1.0,2,53.0086391282,0.005,,0.005,53.0086391282,500,4670.7384113,0.005,1.0,1.0,0.4,4670.7384113,500.0,4670.7384113,6.84269,4265.04,100,500.0,200.000000102,2.1793e-19
1.0,4670.25,1.0,2,60.4413679289,0.00333333,,0.00333333,60.4413679289,500,4670.0821002,0.00333333,1.0,1.0,0.4,4670.0821002,500.0,4670.0821002,7.15368,4339.33,100,500.0,299.999969474,5.43914e-20
1.0,4670.36,1.0,2,57.922725899,0.0025,,0.0025,57.922725899,500,4670.68573002,0.0025,1.0,1.0,0.4,4670.68573002,500.0,4670.68573002,7.26309,4383.77,100,500.0,400.0,5.4346e-20
1.02315,4670.48,0.946647,1,81.0023125701,0.002,0.000135611,0.00204579,81.0023125701,500,4670.77531625,0.00189283,1.00025,1.00014,0.4,4670.77531625,500.0,4670.77531625,7.57026,4414.13,100,499.931166113,499.932258027,5.42178e-10
1.0,4671.27,1.0,2,53.1928853253,0.01,,0.01,53.1928853253,500,4671.27430653,0.01,1.0,1.0,0.4,4671.27430653,500.0,4671.27430653,7.25678,4098.1,100,500.0,100.0,3.50449e-18
1.0,4670.31,1.0,2,54.8248306459,0.005,,0.005,54.8248306459,500,4669.34666155,0.005,1.0,1.0,0.4,4669.34666155,500.0,4669.34666155,7.37548,4265.01,100,500.0,200.000000102,2.1793e-19
1.0,4670.58,1.0,2,52.6138120319,0.00333333,,0.00333333,52.6138120319,500,4671.1212314,0.00333333,1.0,1.0,0.4,4671.1212314,500.0,4671.1212314,7.33306,4339.65,100,500.0,299.999969474,5.43914e-20
1.0,4670.4,1.0,2,87.0059661992,0.0025,,0.0025,87.0059661992,500,4669.87638483,0.0025,1.0,1.0,0.4,4669.87638483,500.0,4669.87638483,7.8713,4383.81,100,500.0,400.0,5.4346e-20
1.03396,4670.33,0.922009,1,80.0839685628,0.002,0.000216483,0.00206723,80.0839685628,500,4669.69324309,0.0018434,1.00033,1.00021,0.4,4669.69324309,500.0,4669.69324309,7.97865,4413.96,100,499.895356149,499.892059963,8.65356e-10
1.0,4671.78,1.0,2,43.4697577131,0.01,,0.01,43.4697577131,500,4671.78489039,0.01,1.0,1.0,0.4,4671.78489039,500.0,4671.78489039,6.56009,4098.62,100,500.0,100.0,3.50449e-18
1.0,4671.14,1.0,2,55.2377386156,0.005,,0.005,55.2377386156,500,4670.48709009,0.005,1.0,1.0,0.4,4670.48709009,500.0,4670.48709009,7.02005,4265.84,100,500.0,200.000000102,2.1793e-19
1.0,4666.3,1.0,2,19285.3746634,0.00333333,,0.00333333,19285.3746634,500,4656.63921525,0.00333333,1.0,1.0,0.4,4656.63921525,498.53,4656.63921525,80.2728,4335.38,100,500.0,299.999969474,5.43914e-20
1.0,4667.14,1.0,2,52.7274786592,0.0025,,0.0025,52.7274786592,500,4669.661328,0.0025,1.0,1.0,0.4,4669.661328,500.0,4669.661328,69.6273,4380.55,100,500.0,400.0,5.4346e-20
1.12773,4669.11,0.62236,1,45.7039813196,0.002,0.00459477,0.00225997,45.7039813196,500,4671.49249378,0.00124721,0.998006,1.00372,0.4,4671.49249378,500.0,4671.49249378,39.3238,4412.31,100,498.148764422,497.708555549,1.84526e-08
1.0,4670.3,1.0,2,77.5814671725,0.01,,0.01,77.5814671725,500,4670.30390508,0.01,1.0,1.0,0.4,4670.30390508,500.0,4670.30390508,8.76389,4097.16,100,500.0,100.0,3.50449e-18
1.0,4670.13,1.0,2,61.9855510812,0.005,,0.005,61.9855510812,500,4669.95906864,0.005,1.0,1.0,0.4,4669.95906864,500.0,4669.95906864,8.31357,4264.85,100,500.0,200.000000102,2.1793e-19
1.0,4670.35,1.0,2,48.6161740472,0.00333333,,0.00333333,48.6161740472,500,4670.77562398,0.00333333,1.0,1.0,0.4,4670.77562398,500.0,4670.77562398,7.88749,4339.42,100,500.0,299.999969474,5.43914e-20
1.0,4670.91,1.0,2,39.2529849566,0.0025,,0.0025,39.2529849566,500,4672.58233403,0.0025,1.0,1.0,0.4,4672.58233403,500.0,4672.58233403,7.57046,4384.32,100,500.0,400.0,5.4346e-20
1.04107,4670.82,0.914197,1,77.0702797077,0.002,0.000312206,0.00208286,77.0702797077,500,4670.1074593,0.00182903,0.99965,1.00027,0.4,4670.1074593,500.0,4670.1074593,7.67213,4414.45,100,499.866699957,499.844264334,1.2497e-09
1.0,4671.09,1.0,2,31.8870788645,0.01,,0.01,31.8870788645,500,4671.0928328,0.01,1.0,1.0,0.4,4671.0928328,500.0,4671.0928328,5.61854,4097.96,100,500.0,100.0,3.50449e-18
1.0,4671.4,1.0,2,40.7442397785,0.005,,0.005,40.7442397785,500,4671.70364007,0.005,1.0,1.0,0.4,4671.70364007,500.0,4671.70364007,6.00381,4266.12,100,500.0,200.000000102,2.1793e-19
1.0,4671.26,1.0,2,45.3651185241,0.00333333,,0.00333333,45.3651185241,500,4670.98630139,0.00333333,1.0,1.0,0.4,4670.98630139,500.0,4670.98630139,6.24809,4340.34,100,500.0,299.999969474,5.43914e-20
1.0,4671.05,1.0,2,40.5156205001,0.0025,,0.0025,40.5156205001,500,4670.43174265,0.0025,1.0,1.0,0.4,4670.43174265,500.0,4670.43174265,6.27977,4384.47,100,500.0,400.0,5.4346e-20
1.02358,4671.3,0.944317,1,73.9230496319,0.002,0.000115035,0.00204776,73.9230496319,500,4672.12613248,0.00188919,0.999708,1.0001,0.4,4672.12613248,500.0,4672.12613248,6.76261,4414.96,100,499.950354261,499.942843172,4.6041e-10
1.0,4670.53,1.0,2,47.043928293,0.01,,0.01,47.043928293,500,4670.52700847,0.01,1.0,1.0,0.4,4670.52700847,500.0,4670.52700847,6.82446,4097.39,100,500.0,100.0,3.50449e-18
1.0,4670.39,1.0,2,60.4329302821,0.005,,0.005,60.4329302821,500,4670.26022871,0.005,1.0,1.0,0.4,4670.26022871,500.0,4670.26022871,7.2951,4265.1,100,500.0,200.000000102,2.1793e-19
1.0,4670.5,1.0,2,59.6341512101,0.00333333,,0.00333333,59.6341512101,500,4670.70961907,0.00333333,1.0,1.0,0.4,4670.70961907,500.0,4670.70961907,7.42835,4339.58,100,500.0,299.999969474,5.43914e-20
1.0,4670.64,1.0,2,49.5553764689,0.0025,,0.0025,49.5553764689,500,4671.05182957,0.0025,1.0,1.0,0.4,4671.05182957,500.0,4671.05182957,7.32855,4384.05,100,500.0,400.0,5.4346e-20
1.03831,4670.77,0.962236,1,59.7722311266,0.002,0.000158655,0.00207406,59.7722311266,500,4671.09898561,0.0019221,1.00124,1.00016,0.4,4671.09898561,500.0,4671.09898561,7.35061,4414.42,100,499.919069994,499.920629051,6.33052e-10
1.0,4672.23,1.0,2,59.9346986625,0.01,,0.01,59.9346986625,500,4672.23368043,0.01,1.0,1.0,0.4,4672.23368043,500.0,4672.23368043,7.70293,4099.05,100,500.0,100.0,3.50449e-18
1.0,4671.29,1.0,2,75.3591639312,0.005,,0.005,75.3591639312,500,4670.33916505,0.005,1.0,1.0,0.4,4670.33916505,500.0,4670.33916505,8.23817,4265.99,100,500.0,200.000000102,2.1793e-19
1.0,4671.25,1.0,2,35.9602060856,0.00333333,,0.00333333,35.9602060856,500,4671.1907564,0.00333333,1.0,1.0,0.4,4671.1907564,500.0,4671.1907564,7.55737,4340.33,100,500.0,299.999969474,5.43914e-20
1.0,4670.76,1.0,2,88.7370053724,0.0025,,0.0025,88.7370053724,500,4669.27259619,0.0025,1.0,1.0,0.4,4669.27259619,500.0,4669.27259619,8.09533,4384.17,100,500.0,400.0,5.4346e-20
1.02522,4671.3,0.894413,1,42.7385065294,0.002,0.000263739,0.00205127,42.7385065294,500,4673.13576692,0.00178954,0.9996,1.00023,0.4,4673.13576692,500.0,4673.13576692,7.70004,4414.94,100,499.883917109,499.868209892,1.0558e-09
1.0,4670.34,1.0,2,63.6836820782,0.01,,0.01,63.6836820782,500,4670.33586366,0.01,1.0,1.0,0.4,4670.33586366,500.0,4670.33586366,7.94021,4097.17,100,500.0,100.0,3.50449e-18
1.0,4670.33,1.0,2,67.8092236432,0.005,,0.005,67.8092236432,500,4670.32390635,0.005,1.0,1.0,0.4,4670.32390635,500.0,4670.32390635,8.06777,4265.04,100,500.0,200.000000102,2.1793e-19
1.0,4670.71,1.0,2,49.7579735178,0.00333333,,0.00333333,49.7579735178,500,4671.45624512,0.00333333,1.0,1.0,0.4,4671.45624512,500.0,4671.45624512,7.75208,4339.78,100,500.0,299.999969474,5.43914e-20
1.0,4670.77,1.0,2,49.4504879043,0.0025,,0.0025,49.4504879043,500,4670.96377265,0.0025,1.0,1.0,0.4,4670.96377265,500.0,4670.96377265,7.57116,4384.18,100,500.0,400.0,5.4346e-20
1.02382,4670.9,0.946968,1,53.9586305029,0.002,0.000166123,0.00204886,53.9586305029,500,4671.19526687,0.00189506,0.999408,1.00015,0.4,4671.19526687,500.0,4671.19526687,7.46406,4414.55,100,499.924969013,499.91685872,6.6528e-10
1.0,4670.89,1.0,2,54.17960545,0.01,,0.01,54.17960545,500,4670.88541416,0.01,1.0,1.0,0.4,4670.88541416,500.0,4670.88541416,7.32378,4097.71,100,500.0,100.0,3.50449e-18
1.0,4670.68,1.0,2,55.0405720491,0.005,,0.005,55.0405720491,500,4670.46957327,0.005,1.0,1.0,0.4,4670.46957327,500.0,4670.46957327,7.35575,4265.38,100,500.0,200.000000102,2.1793e-19
1.0,4671.13,1.0,2,41.4417624473,0.00333333,,0.00333333,41.4417624473,500,4672.02679895,0.00333333,1.0,1.0,0.4,4672.02679895,500.0,4672.02679895,7.0818,4340.21,100,500.0,299.999969474,5.43914e-20
1.0,4671.17,1.0,2,60.103516496,0.0025,,0.0025,60.103516496,500,4671.31195598,0.0025,1.0,1.0,0.4,4671.31195598,500.0,4671.31195598,7.2454,4384.58,100,500.0,400.0,5.4346e-20
1.02561,4671.17,0.93331,1,56.3002891249,0.002,0.000178285,0.00205122,56.3002891249,500,4670.92017163,0.00186662,1.0,1.00018,0.4,4670.92017163,500.0,4670.92017163,7.22868,4414.82,100,499.912277356,499.911002129,7.13141e-10
1.0,4671.33,1.0,2,40.6711314185,0.01,,0.01,40.6711314185,500,4671.33303004,0.01,1.0,1.0,0.4,4671.33303004,500.0,4671.33303004,6.34543,4098.16,100,500.0,100.0,3.50449e-18
1.0,4671.3,1.0,2,63.6565197958,0.005,,0.005,63.6565197958,500,4671.27568799,0.005,1.0,1.0,0.4,4671.27568799,500.0,4671.27568799,7.18632,4266.01,100,500.0,200.000000102,2.1793e-19
1.0,4671.15,1.0,2,45.7387046266,0.00333333,,0.00333333,45.7387046266,500,4670.84571768,0.00333333,1.0,1.0,0.4,4670.84571768,500.0,4670.84571768,7.04055,4340.23,100,500.0,299.999969474,5.43914e-20
1.0,4671.35,1.0,2,44.454676237,0.0025,,0.0025,44.454676237,500,4671.9581496,0.0025,1.0,1.0,0.4,4671.9581496,500.0,4671.9581496,6.94993,4384.77,100,500.0,400.0,5.4346e-20
1.02509,4671.37,0.941057,1,48.5213772673,0.002,0.000173476,0.00204883,48.5213772673,500,4671.21724194,0.00188088,1.00066,1.00017,0.4,4671.21724194,500.0,4671.21724194,6.9029,4415.01,100,499.913469034,499.913455314,6.92991e-10
1.0,4671.23,1.0,2,52.2379196088,0.01,,0.01,52.2379196088,500,4671.23420143,0.01,1.0,1.0,0.4,4671.23420143,500.0,4671.23420143,7.19134,4098.06,100,500.0,100.0,3.50449e-18
1.0,4671.57,1.0,2,36.7469464857,0.005,,0.005,36.7469464857,500,4671.90006841,0.005,1.0,1.0,0.4,4671.90006841,500.0,4671.90006841,6.64518,4266.27,100,500.0,200.000000102,2.1793e-19
1.0,4671.3,1.0,2,36.9568914432,0.00333333,,0.00333333,36.9568914432,500,4670.75831382,0.00333333,1.0,1.0,0.4,4670.75831382,500.0,4670.75831382,6.46375,4340.37,100,500.0,299.999969474,5.43914e-20
1.0,4666.74,1.0,2,28799.0747632,0.0025,,0.0025,28799.0747632,500,4653.07292271,0.0025,1.0,1.0,0.4,4653.07292271,498.2,4653.07292271,84.9787,4380.15,100,500.0,400.0,5.4346e-20
1.11314,4669.34,0.533256,1,46.0141577603,0.002,0.00608743,0.00222642,46.0141577603,500,4671.59175533,0.00106657,0.999941,1.00511,0.4,4671.59175533,500.0,4671.59175533,41.0193,4412.35,100,497.456030102,496.980268403,2.43526e-08
1.0,4671.04,1.0,2,48.9190217079,0.01,,0.01,48.9190217079,500,4671.0382736,0.01,1.0,1.0,0.4,4671.0382736,500.0,4671.0382736,6.95915,4097.86,100,500.0,100.0,3.50449e-18
1.0,4671.3,1.0,2,51.2490994929,0.005,,0.005,51.2490994929,500,4671.55311143,0.005,1.0,1.0,0.4,4671.55311143,500.0,4671.55311143,7.04623,4266.0,100,500.0,200.000000102,2.1793e-19
1.0,4671.31,1.0,2,49.6329379047,0.00333333,,0.00333333,49.6329379047,500,4671.34206187,0.00333333,1.0,1.0,0.4,4671.34206187,500.0,4671.34206187,7.03412,4340.39,100,500.0,299.999969474,5.43914e-20
1.0,4671.4,1.0,2,46.4312999509,0.0025,,0.0025,46.4312999509,500,4671.66822117,0.0025,1.0,1.0,0.4,4671.66822117,500.0,4671.66822117,6.97314,4384.81,100,500.0,400.0,5.4346e-20
1.03921,4671.12,0.940927,1,84.1588229616,0.002,0.000212115,0.00207809,84.1588229616,500,4669.7112638,0.00188157,1.00015,1.00019,0.4,4669.7112638,500.0,4669.7112638,7.37568,4414.76,100,499.906914878,499.894026156,8.48201e-10
1.0,4671.48,1.0,2,41.5878859211,0.01,,0.01,41.5878859211,500,4671.48154674,0.01,1.0,1.0,0.4,4671.48154674,500.0,4671.48154674,6.41654,4098.31,100,500.0,100.0,3.50449e-18
1.0,4671.12,1.0,2,43.0821380019,0.005,,0.005,43.0821380019,500,4670.75358713,0.005,1.0,1.0,0.4,4670.75358713,500.0,4670.75358713,6.48413,4265.82,100,500.0,200.000000102,2.1793e-19
1.0,4670.94,1.0,2,68.0573158978,0.00333333,,0.00333333,68.0573158978,500,4670.58206405,0.00333333,1.0,1.0,0.4,4670.58206405,500.0,4670.58206405,7.10999,4340.02,100,500.0,299.999969474,5.43914e-20
