VarVanillaIw,renyi2,VarRet,VarJ,VarDiscRet,ESSRenyi,AvgDiscRet,MinVanillaIw,EpsThisIter,AvgVanillaIw,MinNormIw,SamplesThisIter,AvgEpLen,ESSClassic,IterType,VarNormIw,BatchSize,AvgNormIw,MaxNormIw,MaxVanillaIw,VanillaAvgRet,AvgRet,delta,Bound,J
0.0581327,inf,57.5232427221,112.331,57.5232427221,,-58.4009331098,0.0726567,584,0.974299,7.09412e-07,50000,85.6164383562,3.44915143683,1,5.54198e-12,100,9.51294e-06,3.60009e-05,3.68716,-58.4009331098,-58.4009331098,0.1,-70.8984,-10360.1
0.0059017,inf,260.701523497,173.001,260.701523497,,-59.1162115223,0.196387,579,0.997576,1.88892e-06,50000,86.3557858377,3.32919271429,1,5.45988e-13,100,9.59509e-06,1.4136e-05,1.46968,-59.1162115223,-59.1162115223,0.1,-109.651,-10572.5
0.124658,inf,58.0428355774,168.962,58.0428355774,,-57.9558465556,0.0325179,589,0.976516,3.14091e-07,50000,84.8896434635,3.50862220136,1,1.16302e-11,100,9.43218e-06,6.5051e-05,6.73475,-57.9558465556,-57.9558465556,0.1,-66.4718,-10201.7
0.0767684,inf,43.8863246694,92.5733,43.8863246694,,-57.9533406679,0.031442,588,0.964442,3.08024e-07,50000,85.0340136054,3.57977172773,1,7.36768e-12,100,9.44822e-06,2.93572e-05,2.99668,-57.9533406679,-57.9533406679,0.1,-67.0406,-10275.4
0.124912,inf,53.0515979643,131.65,53.0515979643,,-58.0591818978,0.0184801,587,0.975112,1.79366e-07,50000,85.1788756388,3.72374858016,1,1.17672e-11,100,9.46432e-06,5.85594e-05,6.03339,-58.0591818978,-58.0591818978,0.1,-66.2083,-10229.6
0.121199,inf,50.080914662,107.223,50.080914662,,-58.1647056814,0.0114805,586,0.961991,1.13141e-07,50000,85.3242320819,3.51261902484,1,1.17711e-11,100,9.48047e-06,3.56522e-05,3.61766,-58.1647056814,-58.1647056814,0.1,-65.9608,-10249.8
0.0957049,inf,58.174145596,174.435,58.174145596,,-57.6393300096,0.0643124,593,0.981227,6.14042e-07,50000,84.3170320405,3.59134576075,1,8.72451e-12,100,9.36856e-06,6.07579e-05,6.36355,-57.6393300096,-57.6393300096,0.1,-67.4381,-10179.2
0.0808896,inf,46.7206305607,94.3874,46.7206305607,,-58.1065818575,0.0183699,588,0.966703,1.79542e-07,50000,85.0340136054,3.57344179029,1,7.72693e-12,100,9.44822e-06,3.5381e-05,3.62004,-58.1065818575,-58.1065818575,0.1,-67.2792,-10292.9
0.0686208,inf,47.4289678728,95.0128,47.4289678728,,-57.7024642511,0.0465435,592,0.973617,4.48618e-07,50000,84.4594594595,3.6631949661,1,6.37516e-12,100,9.38438e-06,3.48961e-05,3.62042,-57.7024642511,-57.7024642511,0.1,-67.7562,-10237.4
0.113511,inf,52.4592946174,124.152,52.4592946174,,-58.0485985932,0.0143351,588,0.969805,1.39659e-07,50000,85.0340136054,3.53383577292,1,1.07738e-11,100,9.44822e-06,5.17322e-05,5.31001,-58.0485985932,-58.0485985932,0.1,-66.4375,-10235.2
0.0726459,inf,55.061697044,121.231,55.061697044,,-58.1397365642,0.0337617,586,0.970897,3.29671e-07,50000,85.3242320819,3.46226809172,1,6.92667e-12,100,9.48047e-06,5.208e-05,5.33352,-58.1397365642,-58.1397365642,0.1,-69.0478,-10295.9
0.0838381,inf,56.8500225698,101.437,56.8500225698,,-58.0995541691,0.0119043,588,0.964259,1.16643e-07,50000,85.0340136054,3.65578483163,1,8.04922e-12,100,9.44822e-06,3.21603e-05,3.28219,-58.0995541691,-58.0995541691,0.1,-67.3886,-10274.7
0.00935445,inf,499.449044985,224.265,499.449044985,,-58.7316514268,0.112882,584,0.99557,1.07862e-06,50000,85.6164383562,3.32792659574,1,8.54091e-13,100,9.51294e-06,1.52337e-05,1.59427,-58.7316514268,-58.7316514268,0.1,-109.304,-10446.1
0.109725,inf,59.6206836488,113.161,59.6206836488,,-58.0943336824,0.0259523,587,0.956083,2.56903e-07,50000,85.1788756388,3.5624307768,1,1.07521e-11,100,9.46432e-06,4.82359e-05,4.87278,-58.0943336824,-58.0943336824,0.1,-66.5864,-10233.3
0.121701,inf,50.7696189742,137.044,50.7696189742,,-58.336044283,0.0193464,584,0.9643,1.90854e-07,50000,85.6164383562,3.61021096172,1,1.1844e-11,100,9.51294e-06,5.78794e-05,5.86707,-58.336044283,-58.336044283,0.1,-66.319,-10278.5
0.125574,inf,59.0337633846,140.402,59.0337633846,,-57.855183559,0.0145878,590,0.970159,1.41587e-07,50000,84.7457627119,3.48398641684,1,1.18295e-11,100,9.4162e-06,5.45002e-05,5.61521,-57.855183559,-57.855183559,0.1,-66.3696,-10176.3
0.11219,inf,52.0784177057,121.502,52.0784177057,,-57.9535110247,0.00837579,589,0.962055,8.2118e-08,50000,84.8896434635,3.58497171657,1,1.0784e-11,100,9.43218e-06,5.65615e-05,5.76911,-57.9535110247,-57.9535110247,0.1,-66.2358,-10217.1
0.0963996,inf,52.3260034125,104.72,52.3260034125,,-58.6616826196,0.0201222,581,0.959287,2.00576e-07,50000,86.0585197935,3.49242854016,1,9.57812e-12,100,9.56206e-06,4.77949e-05,4.79489,-58.6616826196,-58.6616826196,0.1,-67.404,-10362.7
0.0876902,inf,60.7184182156,118.823,60.7184182156,,-57.3953199434,0.0225003,596,0.969504,2.16331e-07,50000,83.8926174497,3.59132781774,1,8.10613e-12,100,9.3214e-06,4.08529e-05,4.24904,-57.3953199434,-57.3953199434,0.1,-67.6269,-10134.5
0.129007,inf,61.2342052508,171.376,61.2342052508,,-57.5785497345,0.0156621,592,0.973655,1.50956e-07,50000,84.4594594595,3.6762432626,1,1.19843e-11,100,9.38439e-06,6.41039e-05,6.65095,-57.5785497345,-57.5785497345,0.1,-65.9972,-10119.8
0.0905873,inf,45.2831813464,92.3164,45.2831813464,,-58.6379088698,0.0104421,581,0.958057,1.0422e-07,50000,86.0585197935,3.58878982586,1,9.02375e-12,100,9.56206e-06,3.43462e-05,3.44127,-58.6379088698,-58.6379088698,0.1,-67.0614,-10378.0
0.153558,inf,56.381364998,186.345,56.381364998,,-57.6855016522,0.0176352,590,0.971668,1.70899e-07,50000,84.7457627119,3.48210469992,1,1.44207e-11,100,9.4162e-06,7.32812e-05,7.56197,-57.6855016522,-57.6855016522,0.1,-65.087,-10124.9
0.0940543,inf,51.5180777764,108.492,51.5180777764,,-57.6773177635,0.0182284,592,0.963241,1.7759e-07,50000,84.4594594595,3.53434054599,1,8.9273e-12,100,9.38439e-06,4.95022e-05,5.08105,-57.6773177635,-57.6773177635,0.1,-66.2579,-10193.4
0.15633,inf,55.9210908519,211.761,55.9210908519,,-56.7092952075,0.0193791,603,0.986788,1.80934e-07,50000,82.9187396352,3.92009101103,1,1.36274e-11,100,9.21319e-06,8.25933e-05,8.84624,-56.7092952075,-56.7092952075,0.1,-64.0917,-9962.64
0.132457,inf,53.2039806498,128.38,53.2039806498,,-57.8611715525,0.012514,590,0.963336,1.22319e-07,50000,84.7457627119,3.57538141614,1,1.26552e-11,100,9.4162e-06,5.41476e-05,5.53964,-57.8611715525,-57.8611715525,0.1,-65.3641,-10181.4
0.121751,inf,56.0250075169,108.125,56.0250075169,,-58.5813482306,0.00655325,582,0.952868,6.56491e-08,50000,85.910652921,3.63327399931,1,1.22184e-11,100,9.54563e-06,4.54314e-05,4.53507,-58.5813482306,-58.5813482306,0.1,-66.2766,-10308.9
0.125136,inf,54.2867677524,169.045,54.2867677524,,-58.5967123197,0.0194577,582,0.980976,1.89338e-07,50000,85.910652921,3.59077236127,1,1.18488e-11,100,9.54563e-06,7.31259e-05,7.51493,-58.5967123197,-58.5967123197,0.1,-67.2299,-10322.0
0.147115,inf,63.9480402746,198.084,63.9480402746,,-57.854864331,0.01803,590,0.981652,1.72948e-07,50000,84.7457627119,3.47840124702,1,1.35361e-11,100,9.4162e-06,7.28443e-05,7.59412,-57.854864331,-57.854864331,0.1,-66.0695,-10149.9
0.0962517,inf,52.2158749198,99.3622,52.2158749198,,-58.8676729053,0.0263952,578,0.953346,2.66117e-07,50000,86.5051903114,3.73312552293,1,9.78378e-12,100,9.61169e-06,3.23625e-05,3.20992,-58.8676729053,-58.8676729053,0.1,-67.3628,-10400.6
0.119094,inf,52.3270217988,145.346,52.3270217988,,-58.1363491061,0.040191,588,0.974497,3.89672e-07,50000,85.0340136054,3.53154546374,1,1.11952e-11,100,9.44822e-06,5.6361e-05,5.81312,-58.1363491061,-58.1363491061,0.1,-66.504,-10245.2
0.102081,inf,59.1473373673,112.259,59.1473373673,,-57.7684598734,0.0165875,591,0.958151,1.62737e-07,50000,84.6023688663,3.65303968852,1,9.8256e-12,100,9.40026e-06,3.36678e-05,3.4317,-57.7684598734,-57.7684598734,0.1,-66.7972,-10180.5
0.163982,inf,61.0016535358,175.58,61.0016535358,,-57.837856236,0.0128613,591,0.959572,1.25993e-07,50000,84.6023688663,3.67738607938,1,1.5737e-11,100,9.40026e-06,8.21237e-05,8.38312,-57.837856236,-57.837856236,0.1,-65.0423,-10125.2
0.122408,inf,53.9651985405,117.707,53.9651985405,,-57.8005872334,0.00265903,590,0.959205,2.61028e-08,50000,84.7457627119,3.57720911288,1,1.17961e-11,100,9.4162e-06,4.84256e-05,4.933,-57.8005872334,-57.8005872334,0.1,-65.5023,-10177.4
0.130054,inf,64.1324763739,139.368,64.1324763739,,-58.1185949137,0.00274524,586,0.965694,2.69507e-08,50000,85.3242320819,3.61500503927,1,1.25344e-11,100,9.48047e-06,5.24445e-05,5.34207,-58.1185949137,-58.1185949137,0.1,-66.6457,-10207.5
0.135431,inf,61.054386542,182.196,61.054386542,,-57.9482621232,0.00847886,590,0.972329,8.21107e-08,50000,84.7457627119,3.68802968238,1,1.27011e-11,100,9.41619e-06,6.97762e-05,7.20518,-57.9482621232,-57.9482621232,0.1,-66.3919,-10176.7
0.0905873,inf,51.6842605825,97.9588,51.6842605825,,-58.2670075457,0.0180937,584,0.956692,1.79916e-07,50000,85.6164383562,3.52288310949,1,8.95678e-12,100,9.51294e-06,3.53387e-05,3.55392,-58.2670075457,-58.2670075457,0.1,-67.0509,-10299.3
0.133398,inf,62.634722364,152.17,62.634722364,,-57.4921807689,0.0150923,593,0.968425,1.46003e-07,50000,84.3170320405,3.50795972838,1,1.24842e-11,100,9.36856e-06,5.72662e-05,5.91959,-57.4921807689,-57.4921807689,0.1,-65.9532,-10097.5
0.00645298,inf,279.26664897,184.158,279.26664897,,-58.6801012807,0.17604,582,0.997963,1.68384e-06,50000,85.910652921,3.33919082254,1,5.90392e-13,100,9.54563e-06,1.51547e-05,1.58437,-58.6801012807,-58.6801012807,0.1,-109.829,-10488.6
0.00877509,inf,494.129476941,224.934,494.129476941,,-58.8199392112,0.117836,583,0.995837,1.12759e-06,50000,85.7632933105,3.34996557194,1,8.03512e-13,100,9.52925e-06,1.58264e-05,1.65391,-58.8199392112,-58.8199392112,0.1,-109.479,-10468.3
0.167043,inf,57.3772932679,156.39,57.3772932679,,-57.7010565227,0.0101232,591,0.970575,9.80457e-08,50000,84.6023688663,3.72405609917,1,1.56693e-11,100,9.40026e-06,6.80599e-05,7.02716,-57.7010565227,-57.7010565227,0.1,-64.9337,-10112.5
0.112687,inf,56.3802075271,111.414,56.3802075271,,-57.6904171358,0.0166623,590,0.959784,1.6347e-07,50000,84.7457627119,3.60545822122,1,1.08462e-11,100,9.4162e-06,3.77637e-05,3.84922,-57.6904171358,-57.6904171358,0.1,-65.9039,-10161.9
0.119864,inf,54.2352043009,139.726,54.2352043009,,-57.359018495,0.0148198,596,0.97653,1.41461e-07,50000,83.8926174497,3.75778228403,1,1.09215e-11,100,9.3214e-06,5.43209e-05,5.69077,-57.359018495,-57.359018495,0.1,-65.9478,-10104.0
0.0816322,inf,49.6744105038,95.9286,49.6744105038,,-58.0912789977,0.0294223,588,0.968772,2.8695e-07,50000,85.0340136054,3.58355909939,1,7.76459e-12,100,9.44822e-06,3.20708e-05,3.28837,-58.0912789977,-58.0912789977,0.1,-67.3277,-10287.9
0.0821372,inf,54.872860924,126.21,54.872860924,,-57.7138441805,0.0208013,592,0.967789,2.01704e-07,50000,84.4594594595,3.5910335536,1,7.72307e-12,100,9.38439e-06,5.23732e-05,5.40113,-57.7138441805,-57.7138441805,0.1,-67.7792,-10208.8
0.115067,inf,50.9972405335,134.112,50.9972405335,,-57.3674238068,0.0264704,596,0.974876,2.531e-07,50000,83.8926174497,3.5286881395,1,1.052e-11,100,9.3214e-06,5.90585e-05,6.17661,-57.3674238068,-57.3674238068,0.1,-65.8238,-10117.7
0.143454,inf,60.1176346933,193.691,60.1176346933,,-57.2934171869,0.0219047,598,0.980607,2.07525e-07,50000,83.6120401338,3.46486812996,1,1.28759e-11,100,9.29023e-06,7.29958e-05,7.70489,-57.2934171869,-57.2934171869,0.1,-65.2946,-10064.6
0.0129376,inf,236.680299175,164.159,236.680299175,,-58.8781909775,0.114746,583,0.993695,1.10038e-06,50000,85.7632933105,3.37939659596,1,1.18978e-12,100,9.52925e-06,1.60564e-05,1.67434,-58.8781909775,-58.8781909775,0.1,-93.6468,-10490.4
0.133544,inf,61.2607033566,156.199,61.2607033566,,-58.3909819535,0.0142734,583,0.970946,1.40085e-07,50000,85.7632933105,3.38413626081,1,1.28633e-11,100,9.52925e-06,6.18635e-05,6.30334,-58.3909819535,-58.3909819535,0.1,-66.8232,-10257.3
0.104359,inf,52.2665672948,103.221,52.2665672948,,-57.8225802933,0.0187583,590,0.95858,1.84264e-07,50000,84.7457627119,3.63329662509,1,1.00699e-11,100,9.4162e-06,3.55008e-05,3.61402,-57.8225802933,-57.8225802933,0.1,-66.0531,-10204.3
0.163748,inf,61.4251446831,209.778,61.4251446831,,-57.565072361,0.0203424,595,0.985034,1.92824e-07,50000,84.0336134454,3.5752445747,1,1.47128e-11,100,9.33707e-06,7.62948e-05,8.04888,-57.565072361,-57.565072361,0.1,-64.7618,-10102.0
0.00793344,inf,297.048281952,189.447,297.048281952,,-59.29910587,0.178706,577,0.996052,1.72746e-06,50000,86.6551126516,3.32019982109,1,7.41312e-13,100,9.62834e-06,1.67968e-05,1.73763,-59.29910587,-59.29910587,0.1,-108.436,-10586.2
0.0930322,inf,51.2858531011,102.26,51.2858531011,,-58.1831843773,0.00750297,586,0.954639,7.45116e-08,50000,85.3242320819,3.56957194791,1,9.17517e-12,100,9.48047e-06,4.23211e-05,4.26154,-58.1831843773,-58.1831843773,0.1,-66.8233,-10281.2
0.135236,inf,54.3678511389,154.312,54.3678511389,,-57.8386409433,0.0265859,591,0.972742,2.56918e-07,50000,84.6023688663,3.57363111146,1,1.26292e-11,100,9.40026e-06,6.62871e-05,6.85941,-57.8386409433,-57.8386409433,0.1,-65.5061,-10177.7
0.107115,inf,49.7832631164,100.229,49.7832631164,,-57.7917953637,0.00397241,592,0.956266,3.89836e-08,50000,84.4594594595,3.58911433201,1,1.03158e-11,100,9.38438e-06,3.95974e-05,4.03496,-57.7917953637,-57.7917953637,0.1,-65.5316,-10201.2
0.0533765,inf,61.4226102369,102.662,61.4226102369,,-57.984363496,0.0275442,590,0.976434,2.65621e-07,50000,84.7457627119,3.53267570733,1,4.96381e-12,100,9.4162e-06,2.37381e-05,2.46158,-57.984363496,-57.984363496,0.1,-70.6859,-10292.2
0.13439,inf,56.8417975031,197.04,56.8417975031,,-57.5273369076,0.0479115,594,0.984275,4.55265e-07,50000,84.1750841751,3.5268272522,1,1.21343e-11,100,9.35279e-06,6.64291e-05,6.99091,-57.5273369076,-57.5273369076,0.1,-65.9417,-10118.7
0.12419,inf,57.1133665792,137.564,57.1133665792,,-57.917546621,0.0042429,589,0.9639,4.15186e-08,50000,84.8896434635,3.55838984316,1,1.18918e-11,100,9.43218e-06,6.39685e-05,6.53711,-57.917546621,-57.917546621,0.1,-65.8617,-10191.5
0.00933296,inf,389.143780396,212.678,389.143780396,,-58.5539697493,0.181703,585,0.995293,1.73373e-06,50000,85.4700854701,3.35881403496,1,8.4969e-13,100,9.49668e-06,1.88045e-05,1.97079,-58.5539697493,-58.5539697493,0.1,-108.314,-10428.9
0.00620785,inf,265.389530135,177.099,265.389530135,,-58.7768701943,0.167313,582,0.996818,1.60221e-06,50000,85.910652921,3.370352493,1,5.6927e-13,100,9.54563e-06,1.6579e-05,1.73129,-58.7768701943,-58.7768701943,0.1,-109.176,-10508.9
0.0777267,inf,62.1129022014,114.633,62.1129022014,,-57.8952515647,0.0347554,590,0.968044,3.38067e-07,50000,84.7457627119,3.57856108079,1,7.35412e-12,100,9.4162e-06,3.79412e-05,3.9006,-57.8952515647,-57.8952515647,0.1,-68.4579,-10236.7
0.100091,inf,50.9608807122,104.846,50.9608807122,,-58.0039429782,0.0115877,589,0.966172,1.13124e-07,50000,84.8896434635,3.5710510027,1,9.53916e-12,100,9.43218e-06,4.25795e-05,4.36157,-58.0039429782,-58.0039429782,0.1,-66.4083,-10247.5
0.0722042,inf,62.3206206096,114.384,62.3206206096,,-58.0007759764,0.0545479,588,0.969926,5.31361e-07,50000,85.0340136054,3.64625128215,1,6.85149e-12,100,9.44822e-06,3.81617e-05,3.91757,-58.0007759764,-58.0007759764,0.1,-69.4352,-10261.9
0.106477,inf,58.2214404254,112.388,58.2214404254,,-58.5321901229,0.0180584,583,0.958902,1.79458e-07,50000,85.7632933105,3.56555287281,1,1.05154e-11,100,9.52925e-06,4.20889e-05,4.23529,-58.5321901229,-58.5321901229,0.1,-67.2991,-10316.5
0.0106143,inf,497.449276885,231.541,497.449276885,,-59.5240003498,0.0936425,575,0.994804,9.09484e-07,50000,86.9565217391,3.3258944947,1,1.00124e-12,100,9.66184e-06,1.9827e-05,2.04144,-59.5240003498,-59.5240003498,0.1,-109.581,-10579.8
0.101497,inf,64.3814327434,165.538,64.3814327434,,-57.9109356405,0.031362,590,0.977841,3.02003e-07,50000,84.7457627119,3.55644333574,1,9.41172e-12,100,9.4162e-06,5.97858e-05,6.20855,-57.9109356405,-57.9109356405,0.1,-68.0376,-10206.5
0.0853629,inf,44.3976765276,91.7573,44.3976765276,,-57.6112858334,0.0243299,595,0.965075,2.35391e-07,50000,84.0336134454,3.6057755763,1,7.99039e-12,100,9.33707e-06,3.09366e-05,3.1976,-57.6112858334,-57.6112858334,0.1,-66.0998,-10204.8
0.0094719,inf,196.759015151,165.646,196.759015151,,-58.7750008549,0.186387,581,0.995663,1.79e-06,50000,86.0585197935,3.35777677439,1,8.73605e-13,100,9.56206e-06,2.173e-05,2.26267,-58.7750008549,-58.7750008549,0.1,-100.425,-10497.3
0.108409,inf,56.4645170275,152.173,56.4645170275,,-58.1618830395,0.00847672,587,0.965588,8.30855e-08,50000,85.1788756388,3.69666758354,1,1.0415e-11,100,9.46432e-06,7.02816e-05,7.17041,-58.1618830395,-58.1618830395,0.1,-67.108,-10253.0
0.107959,inf,54.851361956,114.011,54.851361956,,-57.4545108929,0.0112716,595,0.96419,1.09153e-07,50000,84.0336134454,3.76097805763,1,1.0124e-11,100,9.33707e-06,4.04857e-05,4.18074,-57.4545108929,-57.4545108929,0.1,-65.838,-10131.5
0.115486,inf,51.6045624091,127.305,51.6045624091,,-58.3813596975,0.00865038,585,0.955289,8.59947e-08,50000,85.4700854701,3.65339258067,1,1.14131e-11,100,9.49668e-06,6.39715e-05,6.43502,-58.3813596975,-58.3813596975,0.1,-66.3743,-10288.3
0.0112507,inf,723.298256284,274.646,723.298256284,,-59.96630427,0.105195,573,0.994796,1.02526e-06,50000,87.260034904,3.34098148356,1,1.0687e-12,100,9.69556e-06,1.8601e-05,1.90853,-59.96630427,-59.96630427,0.1,-110.637,-10636.9
0.0763396,inf,53.2128395183,111.701,53.2128395183,,-57.6850017928,0.0511539,593,0.977206,4.90417e-07,50000,84.3170320405,3.61086080392,1,7.01654e-12,100,9.36856e-06,4.06261e-05,4.23758,-57.6850017928,-57.6850017928,0.1,-68.3123,-10213.9
0.142241,inf,67.0398222345,164.926,67.0398222345,,-58.3655141645,0.0151538,585,0.965137,1.49109e-07,50000,85.4700854701,3.52867933007,1,1.37718e-11,100,9.49668e-06,6.26298e-05,6.365,-58.3655141645,-58.3655141645,0.1,-66.5545,-10234.2
0.129397,inf,53.9837399516,132.522,53.9837399516,,-57.7982946604,0.0152039,591,0.959276,1.48988e-07,50000,84.6023688663,3.52290316834,1,1.24256e-11,100,9.40026e-06,5.51931e-05,5.63233,-57.7982946604,-57.7982946604,0.1,-65.4744,-10167.0
0.147313,inf,58.7692893639,175.176,58.7692893639,,-58.123500646,0.0201207,587,0.965486,1.97236e-07,50000,85.1788756388,3.52054756242,1,1.41556e-11,100,9.46432e-06,8.02242e-05,8.18393,-58.123500646,-58.123500646,0.1,-65.8467,-10199.9
0.0829153,inf,42.1556193328,88.027,42.1556193328,,-56.9880611636,0.0367544,600,0.960636,3.54264e-07,50000,83.3333333333,3.66619064588,1,7.70317e-12,100,9.25926e-06,2.9819e-05,3.09369,-56.9880611636,-56.9880611636,0.1,-65.1268,-10101.1
0.151279,inf,55.3176697339,206.252,55.3176697339,,-57.7677621932,0.0182134,592,0.984072,1.73688e-07,50000,84.4594594595,3.54308057747,1,1.37574e-11,100,9.38439e-06,7.78207e-05,8.16049,-57.7677621932,-57.7677621932,0.1,-65.22,-10155.0
0.111236,inf,62.8355640571,114.591,62.8355640571,,-58.0358385305,0.00866438,589,0.951904,8.58532e-08,50000,84.8896434635,3.8163171917,1,1.09215e-11,100,9.43218e-06,3.83306e-05,3.86835,-58.0358385305,-58.0358385305,0.1,-66.5304,-10213.5
0.0970516,inf,56.640463538,103.222,56.640463538,,-58.173427668,0.0123835,587,0.956608,1.22518e-07,50000,85.1788756388,3.57367037228,1,9.49979e-12,100,9.46432e-06,3.56221e-05,3.60051,-58.173427668,-58.173427668,0.1,-66.741,-10269.1
0.119698,inf,54.6317608815,112.646,54.6317608815,,-57.509530007,0.00891925,594,0.957139,8.71554e-08,50000,84.1750841751,3.70902229566,1,1.14293e-11,100,9.35279e-06,3.96922e-05,4.06199,-57.509530007,-57.509530007,0.1,-65.2569,-10126.9
0.145512,inf,61.0681438236,164.16,61.0681438236,,-57.5709568438,0.0208763,592,0.973241,2.01298e-07,50000,84.4594594595,3.45459702753,1,1.35291e-11,100,9.38438e-06,6.37998e-05,6.61659,-57.5709568438,-57.5709568438,0.1,-65.7887,-10100.2
0.0876786,inf,53.4325408018,105.703,53.4325408018,,-57.4045171851,0.0152674,596,0.965002,1.47475e-07,50000,83.8926174497,3.61585251063,1,8.18088e-12,100,9.3214e-06,3.93571e-05,4.07446,-57.4045171851,-57.4045171851,0.1,-66.8101,-10148.8
0.00910717,inf,483.350507004,220.949,483.350507004,,-59.2393005779,0.109831,578,0.995423,1.06051e-06,50000,86.5051903114,3.41116077346,1,8.49116e-13,100,9.61169e-06,1.65694e-05,1.716,-59.2393005779,-59.2393005779,0.1,-109.227,-10541.0
0.101455,inf,47.7400688747,96.6261,47.7400688747,,-57.4045069859,0.0185354,595,0.956895,1.80862e-07,50000,84.0336134454,3.59235340456,1,9.6598e-12,100,9.33707e-06,3.19527e-05,3.27462,-57.4045069859,-57.4045069859,0.1,-65.261,-10140.4
0.112037,inf,51.0012013477,100.426,51.0012013477,,-57.6244604934,0.0108936,593,0.948644,1.07583e-07,50000,84.3170320405,3.7194167131,1,1.0927e-11,100,9.36856e-06,3.36068e-05,3.40297,-57.6244604934,-57.6244604934,0.1,-65.0821,-10160.7
0.127472,inf,55.5833269546,175.42,55.5833269546,,-57.1821916167,0.0378561,598,0.978626,3.59373e-07,50000,83.6120401338,3.48830837594,1,1.14877e-11,100,9.29023e-06,6.46742e-05,6.81273,-57.1821916167,-57.1821916167,0.1,-65.3046,-10065.9
0.140916,inf,61.4995612601,155.815,61.4995612601,,-57.5613638441,0.0120422,593,0.964113,1.17017e-07,50000,84.3170320405,3.56605861159,1,1.33061e-11,100,9.36856e-06,6.15789e-05,6.33705,-57.5613638441,-57.5613638441,0.1,-65.3932,-10100.0
0.123636,inf,54.741608056,167.097,54.741608056,,-57.5834782948,0.0204622,594,0.972589,1.96773e-07,50000,84.1750841751,3.57080566037,1,1.14332e-11,100,9.35279e-06,7.39994e-05,7.69514,-57.5834782948,-57.5834782948,0.1,-66.1078,-10134.2
0.105868,inf,52.588943855,128.601,52.588943855,,-57.1549156551,0.0342301,598,0.966992,3.28861e-07,50000,83.6120401338,3.63550212996,1,9.77175e-12,100,9.29023e-06,5.35136e-05,5.57007,-57.1549156551,-57.1549156551,0.1,-65.889,-10082.6
0.157955,inf,66.7300887226,221.048,66.7300887226,,-57.2607538087,0.0352059,596,0.98208,3.34156e-07,50000,83.8926174497,3.60896385777,1,1.42299e-11,100,9.3214e-06,8.17984e-05,8.61808,-57.2607538087,-57.2607538087,0.1,-65.5656,-10031.7
0.115663,inf,49.9927505208,103.117,49.9927505208,,-57.8100308692,0.00437397,590,0.957102,4.30322e-08,50000,84.7457627119,3.65044312004,1,1.11952e-11,100,9.4162e-06,3.49752e-05,3.55503,-57.8100308692,-57.8100308692,0.1,-65.4174,-10193.1
0.0815299,inf,47.5979410206,102.195,47.5979410206,,-57.3335298105,0.0303022,596,0.969516,2.9134e-07,50000,83.8926174497,3.54093553136,1,7.53649e-12,100,9.3214e-06,4.24318e-05,4.41332,-57.3335298105,-57.3335298105,0.1,-66.5567,-10154.1
0.129441,inf,57.0871344658,149.602,57.0871344658,,-57.7752848525,0.012754,590,0.957938,1.25368e-07,50000,84.7457627119,3.57369953634,1,1.25069e-11,100,9.41619e-06,7.5233e-05,7.65368,-57.7752848525,-57.7752848525,0.1,-65.6019,-10156.4
0.08921,inf,56.481457127,138.255,56.481457127,,-57.8126402325,0.0508733,591,0.98052,4.87724e-07,50000,84.6023688663,3.55943130991,1,8.19938e-12,100,9.40026e-06,4.99789e-05,5.21319,-57.8126402325,-57.8126402325,0.1,-67.8611,-10218.1
0.115256,inf,56.3182675267,113.665,56.3182675267,,-57.8629616217,0.013287,590,0.954105,1.31131e-07,50000,84.7457627119,3.59812850973,1,1.1226e-11,100,9.4162e-06,4.1498e-05,4.20483,-57.8629616217,-57.8629616217,0.1,-66.0746,-10187.8
0.00977414,inf,506.53077972,231.87,506.53077972,,-58.8174130569,0.111863,583,0.995857,1.0704e-06,50000,85.7632933105,3.43967358074,1,8.94958e-13,100,9.52925e-06,1.86199e-05,1.94587,-58.8174130569,-58.8174130569,0.1,-109.395,-10458.6
0.156411,inf,55.8113851482,163.634,55.8113851482,,-57.683095337,0.00883554,591,0.969766,8.56458e-08,50000,84.6023688663,3.65699015438,1,1.46965e-11,100,9.40026e-06,6.65651e-05,6.8671,-57.683095337,-57.683095337,0.1,-65.0503,-10121.3
0.10887,inf,56.6674251394,135.512,56.6674251394,,-57.6700021005,0.0098706,592,0.960721,9.64166e-08,50000,84.4594594595,3.58147350308,1,1.03879e-11,100,9.38438e-06,6.36846e-05,6.51967,-57.6700021005,-57.6700021005,0.1,-66.0334,-10165.6
0.00669046,inf,266.525004632,179.772,266.525004632,,-57.9613411516,0.183988,590,0.998317,1.73538e-06,50000,84.7457627119,3.41949400391,1,5.9521e-13,100,9.4162e-06,1.57286e-05,1.66757,-57.9613411516,-57.9613411516,0.1,-107.712,-10359.7
0.0901012,inf,49.6648637608,116.692,49.6648637608,,-57.976272117,0.027954,589,0.96977,2.71886e-07,50000,84.8896434635,3.50404244062,1,8.52348e-12,100,9.43218e-06,5.30735e-05,5.45675,-57.976272117,-57.976272117,0.1,-67.0013,-10257.6
