eRenyi2,VarRet,VanillaAvgRet,EpsThisIter,AvgRet,AvgEpLen,ESSRenyi,MinVanillaIw,MaxVanillaIw,AvgVanillaIw,BatchSize,Bound,IterType,AvgDiscRet,AvgNormIw,J,Delta,VarDiscRet,VarJ,VarVanillaIw,MaxNormIw,MinNormIw,VarNormIw,ESSClassic
1.0,197.918776186,76.9312732266,100,76.9312732266,500.0,500.0,1.0,1.0,1.0,500,73.0285,2,76.9312732266,0.0025,76.8981,0.6,197.918776186,15.7008,,0.0025,0.0025,5.4346e-20,400.0
1.0,171.365092472,73.048870803,100,73.048870803,500.0,500.0,1.0,1.0,1.0,500,72.6672,1,73.048870803,0.002,76.1283,0.6,171.365092472,15.2811,,0.002,0.002,5.43187e-20,500.000006643
1.0,172.660469519,72.1310092606,100,72.1310092606,500.0,500.0,1.0,1.0,1.0,500,64.9514,2,72.1310092606,0.01,72.131,0.6,172.660469519,13.0742,,0.01,0.01,3.50449e-18,100.0
1.0,255.876173724,72.9188575052,100,72.9188575052,500.0,500.0,1.0,1.0,1.0,500,67.136,2,72.9188575052,0.005,72.5249,0.6,255.876173724,14.5699,,0.005,0.005,2.1793e-19,200.000000102
1.0,283.677682574,74.3993299927,100,74.3993299927,500.0,500.0,1.0,1.0,1.0,500,68.7497,2,74.3993299927,0.00333333,73.1497,0.6,283.677682574,15.3595,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,367.949819136,81.3091553757,100,81.3091553757,500.0,500.0,1.0,1.0,1.0,500,71.3148,2,81.3091553757,0.0025,75.1896,0.6,367.949819136,16.7477,,0.0025,0.0025,5.4346e-20,400.0
1.0,154.626748266,73.8346134573,100,73.8346134573,500.0,500.0,1.0,1.0,1.0,500,71.4529,1,73.8346134573,0.002,74.9186,0.6,154.626748266,15.9781,,0.002,0.002,5.43187e-20,500.000006643
1.0,52.7860628768,80.8325361219,100,80.8325361219,500.0,500.0,1.0,1.0,1.0,500,73.2322,2,80.8325361219,0.01,80.8325,0.6,52.7860628768,7.22898,,0.01,0.01,3.50449e-18,100.0
1.0,128.77318642,76.7797408306,100,76.7797408306,500.0,500.0,1.0,1.0,1.0,500,73.4319,2,76.7797408306,0.005,78.8061,0.6,128.77318642,9.69423,,0.005,0.005,2.1793e-19,200.000000102
1.0,36.885829193,79.9720512064,100,79.9720512064,500.0,500.0,1.0,1.0,1.0,500,74.8067,2,79.9720512064,0.00333333,79.1948,0.6,36.885829193,8.66755,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,170.627838777,76.2878087726,100,76.2878087726,500.0,500.0,1.0,1.0,1.0,500,74.6679,2,76.2878087726,0.0025,78.468,0.6,170.627838777,10.008,,0.0025,0.0025,5.4346e-20,400.0
1.0,66.4195204298,74.0244400276,100,74.0244400276,500.0,500.0,1.0,1.0,1.0,500,74.1804,1,74.0244400276,0.002,77.5793,0.6,66.4195204298,9.82029,,0.002,0.002,5.43187e-20,500.000006643
1.0,189.99614697,76.6063791734,100,76.6063791734,500.0,500.0,1.0,1.0,1.0,500,69.1896,2,76.6063791734,0.01,76.6064,0.6,189.99614697,13.7148,,0.01,0.01,3.50449e-18,100.0
1.0,170.174657934,77.2301108476,100,77.2301108476,500.0,500.0,1.0,1.0,1.0,500,71.3705,2,77.2301108476,0.005,76.9182,0.6,170.174657934,13.356,,0.005,0.005,2.1793e-19,200.000000102
1.0,160.788029003,71.5275445496,100,71.5275445496,500.0,500.0,1.0,1.0,1.0,500,70.5916,2,71.5275445496,0.00333333,75.1214,0.6,160.788029003,13.3581,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,99.4750452392,78.6624115926,100,78.6624115926,500.0,500.0,1.0,1.0,1.0,500,72.0838,2,78.6624115926,0.0025,76.0066,0.6,99.4750452392,12.6807,,0.0025,0.0025,5.4346e-20,400.0
1.0,75.3415510274,76.555330462,100,76.555330462,500.0,500.0,1.0,1.0,1.0,500,72.6077,1,76.555330462,0.002,76.1164,0.6,75.3415510274,11.9836,,0.002,0.002,5.43187e-20,500.000006643
1.0,587.311786903,68.2307068289,100,68.2307068289,500.0,500.0,1.0,1.0,1.0,500,60.4213,2,68.2307068289,0.01,68.2307,0.6,587.311786903,24.113,,0.01,0.01,3.50449e-18,100.0
1.0,70.8662860748,78.8506038183,100,78.8506038183,500.0,500.0,1.0,1.0,1.0,500,68.0186,2,78.8506038183,0.005,73.5407,0.6,70.8662860748,18.8147,,0.005,0.005,2.1793e-19,200.000000102
1.0,40.7148733463,83.573337738,100,83.573337738,500.0,500.0,1.0,1.0,1.0,500,72.3761,2,83.573337738,0.00333333,76.8849,0.6,40.7148733463,16.4863,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,332.311196948,74.8703917686,100,74.8703917686,500.0,500.0,1.0,1.0,1.0,500,72.4766,2,74.8703917686,0.0025,76.3813,0.6,332.311196948,16.9369,,0.0025,0.0025,5.4346e-20,400.0
1.0,60.681781596,79.8438612772,100,79.8438612772,500.0,500.0,1.0,1.0,1.0,500,73.5813,1,79.8438612772,0.002,77.0738,0.6,60.681781596,15.6019,,0.002,0.002,5.43187e-20,500.000006643
1.0,71.5981865452,80.1442199033,100,80.1442199033,500.0,500.0,1.0,1.0,1.0,500,72.8903,2,80.1442199033,0.01,80.1442,0.6,71.5981865452,8.41916,,0.01,0.01,3.50449e-18,100.0
1.0,217.31893549,68.7164671025,100,68.7164671025,500.0,500.0,1.0,1.0,1.0,500,69.1242,2,68.7164671025,0.005,74.4303,0.6,217.31893549,13.2538,,0.005,0.005,2.1793e-19,200.000000102
1.0,154.372245464,67.6785660477,100,67.6785660477,500.0,500.0,1.0,1.0,1.0,500,67.8473,2,67.6785660477,0.00333333,72.1798,0.6,154.372245464,13.3485,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,99.1038632155,75.3086887947,100,75.3086887947,500.0,500.0,1.0,1.0,1.0,500,69.21,2,75.3086887947,0.0025,72.962,0.6,99.1038632155,12.6491,,0.0025,0.0025,5.4346e-20,400.0
1.0,409.886148331,69.7337512176,100,69.7337512176,500.0,500.0,1.0,1.0,1.0,500,68.9605,1,69.7337512176,0.002,72.3164,0.6,409.886148331,14.5198,,0.002,0.002,5.43187e-20,500.000006643
1.0,109.567846463,80.3997475799,100,80.3997475799,500.0,500.0,1.0,1.0,1.0,500,72.8209,2,80.3997475799,0.01,80.3997,0.6,109.567846463,10.415,,0.01,0.01,3.50449e-18,100.0
1.0,26.0993816395,81.4964487272,100,81.4964487272,500.0,500.0,1.0,1.0,1.0,500,75.589,2,81.4964487272,0.005,80.9481,0.6,26.0993816395,8.21316,,0.005,0.005,2.1793e-19,200.000000102
1.0,124.836025509,77.8814987462,100,77.8814987462,500.0,500.0,1.0,1.0,1.0,500,75.5335,2,77.8814987462,0.00333333,79.9259,0.6,124.836025509,9.39448,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,50.2558471883,79.1937613578,100,79.1937613578,500.0,500.0,1.0,1.0,1.0,500,75.939,2,79.1937613578,0.0025,79.7429,0.6,50.2558471883,8.87305,,0.0025,0.0025,5.4346e-20,400.0
1.0,199.73677941,78.0473171579,100,78.0473171579,500.0,500.0,1.0,1.0,1.0,500,76.0014,1,78.0473171579,0.002,79.4037,0.6,199.73677941,10.1485,,0.002,0.002,5.43187e-20,500.000006643
1.0,217.430419548,77.3498598995,100,77.3498598995,500.0,500.0,1.0,1.0,1.0,500,69.4564,2,77.3498598995,0.01,77.3499,0.6,217.430419548,14.6716,,0.01,0.01,3.50449e-18,100.0
1.0,119.586737729,78.9096524942,100,78.9096524942,500.0,500.0,1.0,1.0,1.0,500,72.5483,2,78.9096524942,0.005,78.1298,0.6,119.586737729,12.9395,,0.005,0.005,2.1793e-19,200.000000102
1.0,88.2540638689,76.0394752136,100,76.0394752136,500.0,500.0,1.0,1.0,1.0,500,72.8757,2,76.0394752136,0.00333333,77.433,0.6,88.2540638689,11.9044,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,139.887336158,76.1263006392,100,76.1263006392,500.0,500.0,1.0,1.0,1.0,500,73.1596,2,76.1263006392,0.0025,77.1063,0.6,139.887336158,11.884,,0.0025,0.0025,5.4346e-20,400.0
1.0,164.525170089,77.1241422033,100,77.1241422033,500.0,500.0,1.0,1.0,1.0,500,73.5798,1,77.1241422033,0.002,77.1099,0.6,164.525170089,12.0648,,0.002,0.002,5.43187e-20,500.000006643
1.0,51.7494620309,78.0537462585,100,78.0537462585,500.0,500.0,1.0,1.0,1.0,500,70.7521,2,78.0537462585,0.01,78.0537,0.6,51.7494620309,7.15765,,0.01,0.01,3.50449e-18,100.0
1.0,103.434893876,76.4101987678,100,76.4101987678,500.0,500.0,1.0,1.0,1.0,500,71.9088,2,76.4101987678,0.005,77.232,0.6,103.434893876,8.80293,,0.005,0.005,2.1793e-19,200.000000102
1.0,205.153326032,75.4204220129,100,75.4204220129,500.0,500.0,1.0,1.0,1.0,500,72.2818,2,75.4204220129,0.00333333,76.6281,0.6,205.153326032,10.9586,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,221.134022478,74.3212975159,100,74.3212975159,500.0,500.0,1.0,1.0,1.0,500,72.2873,2,74.3212975159,0.0025,76.0514,0.6,221.134022478,12.0746,,0.0025,0.0025,5.4346e-20,400.0
1.0,94.0292364434,76.8190459008,100,76.8190459008,500.0,500.0,1.0,1.0,1.0,500,72.8383,1,76.8190459008,0.002,76.2049,0.6,94.0292364434,11.634,,0.002,0.002,5.43187e-20,500.000006643
1.0,92.2448225751,75.6049776629,100,75.6049776629,500.0,500.0,1.0,1.0,1.0,500,68.1841,2,75.6049776629,0.01,75.605,0.6,92.2448225751,9.55627,,0.01,0.01,3.50449e-18,100.0
1.0,53.9712338129,80.1731849775,100,80.1731849775,500.0,500.0,1.0,1.0,1.0,500,72.6418,2,80.1731849775,0.005,77.8891,0.6,53.9712338129,8.80875,,0.005,0.005,2.1793e-19,200.000000102
1.0,613.486124231,77.0757195226,100,77.0757195226,500.0,500.0,1.0,1.0,1.0,500,73.3335,2,77.0757195226,0.00333333,77.618,0.6,613.486124231,15.9476,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,415.911494341,66.0636237892,100,66.0636237892,500.0,500.0,1.0,1.0,1.0,500,70.9798,2,66.0636237892,0.0025,74.7294,0.6,415.911494341,17.8526,,0.0025,0.0025,5.4346e-20,400.0
1.0,41.1649586046,80.5474211513,100,80.5474211513,500.0,500.0,1.0,1.0,1.0,500,72.5393,1,80.5474211513,0.002,75.893,0.6,41.1649586046,16.3871,,0.002,0.002,5.43187e-20,500.000006643
1.0,24.9021366887,84.4836535627,100,84.4836535627,500.0,500.0,1.0,1.0,1.0,500,77.147,2,84.4836535627,0.01,84.4837,0.6,24.9021366887,4.96519,,0.01,0.01,3.50449e-18,100.0
1.0,78.2323731286,82.6221061374,100,82.6221061374,500.0,500.0,1.0,1.0,1.0,500,78.1054,2,82.6221061374,0.005,83.5529,0.6,78.2323731286,7.20541,,0.005,0.005,2.1793e-19,200.000000102
1.0,165.872962853,81.2803844347,100,81.2803844347,500.0,500.0,1.0,1.0,1.0,500,78.2268,2,81.2803844347,0.00333333,82.7954,0.6,165.872962853,9.51302,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,97.2282421318,73.2174981202,100,73.2174981202,500.0,500.0,1.0,1.0,1.0,500,76.4444,2,73.2174981202,0.0025,80.4009,0.6,97.2282421318,10.4469,,0.0025,0.0025,5.4346e-20,400.0
1.0,141.147785976,77.2828036299,100,77.2828036299,500.0,500.0,1.0,1.0,1.0,500,76.2385,1,77.2828036299,0.002,79.7773,0.6,141.147785976,10.808,,0.002,0.002,5.43187e-20,500.000006643
1.0,131.004403738,77.8738233307,100,77.8738233307,500.0,500.0,1.0,1.0,1.0,500,70.7242,2,77.8738233307,0.01,77.8738,0.6,131.004403738,11.3883,,0.01,0.01,3.50449e-18,100.0
1.0,148.271042597,71.0811748199,100,71.0811748199,500.0,500.0,1.0,1.0,1.0,500,69.422,2,71.0811748199,0.005,74.4775,0.6,148.271042597,12.2383,,0.005,0.005,2.1793e-19,200.000000102
1.0,110.465661076,75.0341909258,100,75.0341909258,500.0,500.0,1.0,1.0,1.0,500,70.4546,2,75.0341909258,0.00333333,74.6631,0.6,110.465661076,11.6779,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,73.4815412007,84.8070485251,100,84.8070485251,500.0,500.0,1.0,1.0,1.0,500,73.4368,2,84.8070485251,0.0025,77.1991,0.6,73.4815412007,11.822,,0.0025,0.0025,5.4346e-20,400.0
1.0,47.6969538079,82.9615287189,100,82.9615287189,500.0,500.0,1.0,1.0,1.0,500,74.9865,1,82.9615287189,0.002,78.3516,0.6,47.6969538079,11.2501,,0.002,0.002,5.43187e-20,500.000006643
1.0,173.744231654,78.2963726398,100,78.2963726398,500.0,500.0,1.0,1.0,1.0,500,70.3684,2,78.2963726398,0.01,78.2964,0.6,173.744231654,13.1151,,0.01,0.01,3.50449e-18,100.0
1.0,193.42098808,81.094257368,100,81.094257368,500.0,500.0,1.0,1.0,1.0,500,74.0763,2,81.094257368,0.005,79.6953,0.6,193.42098808,13.5537,,0.005,0.005,2.1793e-19,200.000000102
1.0,186.325432181,72.2229452903,100,72.2229452903,500.0,500.0,1.0,1.0,1.0,500,72.6166,2,72.2229452903,0.00333333,77.2045,0.6,186.325432181,14.013,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,88.2666938628,78.7407900141,100,78.7407900141,500.0,500.0,1.0,1.0,1.0,500,73.6153,2,78.7407900141,0.0025,77.5886,0.6,88.2666938628,13.0216,,0.0025,0.0025,5.4346e-20,400.0
1.0,195.058325251,74.5390076939,100,74.5390076939,500.0,500.0,1.0,1.0,1.0,500,73.4249,1,74.5390076939,0.002,76.9787,0.6,195.058325251,13.2574,,0.002,0.002,5.43187e-20,500.000006643
1.0,92.5772251648,73.7234212674,100,73.7234212674,500.0,500.0,1.0,1.0,1.0,500,66.2905,2,73.7234212674,0.01,73.7234,0.6,92.5772251648,9.57348,,0.01,0.01,3.50449e-18,100.0
1.0,350.155571148,75.1655216865,100,75.1655216865,500.0,500.0,1.0,1.0,1.0,500,69.1886,2,75.1655216865,0.005,74.4445,0.6,350.155571148,14.8214,,0.005,0.005,2.1793e-19,200.000000102
1.0,73.0320196825,82.6801094634,100,82.6801094634,500.0,500.0,1.0,1.0,1.0,500,72.7773,2,82.6801094634,0.00333333,77.1897,0.6,73.0320196825,13.6243,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,106.671898053,72.5681471765,100,72.5681471765,500.0,500.0,1.0,1.0,1.0,500,72.213,2,72.5681471765,0.0025,76.0343,0.6,106.671898053,13.0239,,0.0025,0.0025,5.4346e-20,400.0
1.0,19.0587847023,75.8971608347,100,75.8971608347,500.0,500.0,1.0,1.0,1.0,500,72.589,1,75.8971608347,0.002,76.0069,0.6,19.0587847023,11.8099,,0.002,0.002,5.43187e-20,500.000006643
1.0,83.2894674162,84.6040715451,100,84.6040715451,500.0,500.0,1.0,1.0,1.0,500,76.9815,2,84.6040715451,0.01,84.6041,0.6,83.2894674162,9.08056,,0.01,0.01,3.50449e-18,100.0
1.0,75.5552260717,84.3330701049,100,84.3330701049,500.0,500.0,1.0,1.0,1.0,500,78.9397,2,84.3330701049,0.005,84.4686,0.6,75.5552260717,8.86828,,0.005,0.005,2.1793e-19,200.000000102
1.0,526.536855633,67.3236388331,100,67.3236388331,500.0,500.0,1.0,1.0,1.0,500,74.2393,2,67.3236388331,0.00333333,78.7536,0.6,526.536855633,17.0737,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,134.445597825,78.5608002309,100,78.5608002309,500.0,500.0,1.0,1.0,1.0,500,74.7959,2,78.5608002309,0.0025,78.7054,0.6,134.445597825,15.8718,,0.0025,0.0025,5.4346e-20,400.0
1.0,180.478111041,77.0034165426,100,77.0034165426,500.0,500.0,1.0,1.0,1.0,500,74.8682,1,77.0034165426,0.002,78.365,0.6,180.478111041,15.4185,,0.002,0.002,5.43187e-20,500.000006643
1.0,58.1883054762,80.0920757968,100,80.0920757968,500.0,500.0,1.0,1.0,1.0,500,72.5493,2,80.0920757968,0.01,80.0921,0.6,58.1883054762,7.58989,,0.01,0.01,3.50449e-18,100.0
1.0,148.714987582,78.1204836906,100,78.1204836906,500.0,500.0,1.0,1.0,1.0,500,73.7211,2,78.1204836906,0.005,79.1063,0.6,148.714987582,10.168,,0.005,0.005,2.1793e-19,200.000000102
1.0,53.8887428491,79.0196199509,100,79.0196199509,500.0,500.0,1.0,1.0,1.0,500,74.6804,2,79.0196199509,0.00333333,79.0774,0.6,53.8887428491,9.31187,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,103.450684909,83.8744064661,100,83.8744064661,500.0,500.0,1.0,1.0,1.0,500,76.4688,2,83.8744064661,0.0025,80.2767,0.6,103.450684909,9.74432,,0.0025,0.0025,5.4346e-20,400.0
1.0,164.551205322,76.8364981008,100,76.8364981008,500.0,500.0,1.0,1.0,1.0,500,76.1827,1,76.8364981008,0.002,79.5886,0.6,164.551205322,10.5089,,0.002,0.002,5.43187e-20,500.000006643
1.0,75.4607946448,81.8289071669,100,81.8289071669,500.0,500.0,1.0,1.0,1.0,500,74.4831,2,81.8289071669,0.01,81.8289,0.6,75.4607946448,8.64327,,0.01,0.01,3.50449e-18,100.0
1.0,149.704344099,78.9598051093,100,78.9598051093,500.0,500.0,1.0,1.0,1.0,500,74.8801,2,78.9598051093,0.005,80.3943,0.6,149.704344099,10.6543,,0.005,0.005,2.1793e-19,200.000000102
1.0,205.94662962,74.0819617675,100,74.0819617675,500.0,500.0,1.0,1.0,1.0,500,73.7879,2,74.0819617675,0.00333333,78.2902,0.6,205.94662962,12.3488,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,75.9590766093,71.2263940603,100,71.2263940603,500.0,500.0,1.0,1.0,1.0,500,72.6251,2,71.2263940603,0.0025,76.5243,0.6,75.9590766093,11.9384,,0.0025,0.0025,5.4346e-20,400.0
1.0,211.267421033,73.7040229848,100,73.7040229848,500.0,500.0,1.0,1.0,1.0,500,72.4727,1,73.7040229848,0.002,75.9602,0.6,211.267421033,12.5349,3.47725e-14,0.002,0.002,3.04837e-19,500.000006643
1.0,182.023657698,74.1032776212,100,74.1032776212,500.0,500.0,1.0,1.0,1.0,500,66.5202,2,74.1032776212,0.01,74.1033,0.6,182.023657698,13.424,,0.01,0.01,3.50449e-18,100.0
1.0,125.135444215,80.033465631,100,80.033465631,500.0,500.0,1.0,1.0,1.0,500,71.6836,2,80.033465631,0.005,77.0684,0.6,125.135444215,12.6821,,0.005,0.005,2.1793e-19,200.000000102
1.0,68.0780617352,75.5197253851,100,75.5197253851,500.0,500.0,1.0,1.0,1.0,500,72.1555,2,75.5197253851,0.00333333,76.5522,0.6,68.0780617352,11.4115,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,74.4746630571,76.9559675557,100,76.9559675557,500.0,500.0,1.0,1.0,1.0,500,72.8455,2,76.9559675557,0.0025,76.6531,0.6,74.4746630571,10.7764,,0.0025,0.0025,5.4346e-20,400.0
1.0,78.39120457,78.9153004517,100,78.9153004517,500.0,500.0,1.0,1.0,1.0,500,73.6999,1,78.9153004517,0.002,77.1056,0.6,78.39120457,10.452,1.06225e-14,0.002,0.002,1.30582e-19,500.000006643
1.0,161.526391762,73.3760804532,100,73.3760804532,500.0,500.0,1.0,1.0,1.0,500,66.0213,2,73.3760804532,0.01,73.3761,0.6,161.526391762,12.6456,,0.01,0.01,3.50449e-18,100.0
1.0,357.081704777,76.6051753028,100,76.6051753028,500.0,500.0,1.0,1.0,1.0,500,69.4944,2,76.6051753028,0.005,74.9906,0.6,357.081704777,16.1033,,0.005,0.005,2.1793e-19,200.000000102
1.0,70.3484216953,82.2657937304,100,82.2657937304,500.0,500.0,1.0,1.0,1.0,500,72.928,2,82.2657937304,0.00333333,77.4157,0.6,70.3484216953,14.4172,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,107.785035415,83.0572226027,100,83.0572226027,500.0,500.0,1.0,1.0,1.0,500,74.8814,2,83.0572226027,0.0025,78.8261,0.6,107.785035415,13.7308,,0.0025,0.0025,5.4346e-20,400.0
1.0,148.990141969,74.2934763532,100,74.2934763532,500.0,500.0,1.0,1.0,1.0,500,74.3913,1,74.2934763532,0.002,77.9195,0.6,148.990141969,13.5505,,0.002,0.002,5.43187e-20,500.000006643
1.0,57.6550703398,83.2392628739,100,83.2392628739,500.0,500.0,1.0,1.0,1.0,500,75.5513,2,83.2392628739,0.01,83.2393,0.6,57.6550703398,7.55503,,0.01,0.01,3.50449e-18,100.0
1.0,39.621817881,81.6316288879,100,81.6316288879,500.0,500.0,1.0,1.0,1.0,500,76.9992,2,81.6316288879,0.005,82.4354,0.6,39.621817881,6.98557,,0.005,0.005,2.1793e-19,200.000000102
1.0,52.9618141798,79.3385631667,100,79.3385631667,500.0,500.0,1.0,1.0,1.0,500,76.9645,2,79.3385631667,0.00333333,81.4032,0.6,52.9618141798,7.22086,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,63.6662579545,81.0393234644,100,81.0393234644,500.0,500.0,1.0,1.0,1.0,500,77.4682,2,81.0393234644,0.0025,81.3122,0.6,63.6662579545,7.40863,,0.0025,0.0025,5.4346e-20,400.0
1.0,77.4332681045,82.3036074649,100,82.3036074649,500.0,500.0,1.0,1.0,1.0,500,78.0723,1,82.3036074649,0.002,81.5105,0.6,77.4332681045,7.70709,,0.002,0.002,5.43187e-20,500.000006643
1.0,313.123917291,73.0449327858,100,73.0449327858,500.0,500.0,1.0,1.0,1.0,500,65.7286,2,73.0449327858,0.01,73.0449,0.6,313.123917291,17.6066,,0.01,0.01,3.50449e-18,100.0
1.0,109.534689885,78.5743386999,100,78.5743386999,500.0,500.0,1.0,1.0,1.0,500,70.452,2,78.5743386999,0.005,75.8096,0.6,109.534689885,14.7262,,0.005,0.005,2.1793e-19,200.000000102
1.0,124.681244065,70.6689758597,100,70.6689758597,500.0,500.0,1.0,1.0,1.0,500,69.7216,2,70.6689758597,0.00333333,74.0961,0.6,124.681244065,13.8416,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,65.5846241802,83.8915885855,100,83.8915885855,500.0,500.0,1.0,1.0,1.0,500,72.7565,2,83.8915885855,0.0025,76.545,0.6,65.5846241802,13.3385,,0.0025,0.0025,5.4346e-20,400.0
1.0,35.6396546313,74.2281887746,100,74.2281887746,500.0,500.0,1.0,1.0,1.0,500,72.6931,1,74.2281887746,0.002,76.0816,0.6,35.6396546313,12.2576,,0.002,0.002,5.43187e-20,500.000006643
1.0,33.4705899178,77.1818131861,100,77.1818131861,500.0,500.0,1.0,1.0,1.0,500,70.095,2,77.1818131861,0.01,77.1818,0.6,33.4705899178,5.75638,,0.01,0.01,3.50449e-18,100.0
1.0,57.9188774518,78.7458335199,100,78.7458335199,500.0,500.0,1.0,1.0,1.0,500,72.7137,2,78.7458335199,0.005,77.9638,0.6,57.9188774518,6.77121,,0.005,0.005,2.1793e-19,200.000000102
1.0,88.4389885915,76.844901769,100,76.844901769,500.0,500.0,1.0,1.0,1.0,500,73.3042,2,76.844901769,0.00333333,77.5908,0.6,88.4389885915,7.74786,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,208.580727189,78.429526169,100,78.429526169,500.0,500.0,1.0,1.0,1.0,500,73.901,2,78.429526169,0.0025,77.8005,0.6,208.580727189,9.83756,,0.0025,0.0025,5.4346e-20,400.0
1.0,75.0830977666,80.5297136238,100,80.5297136238,500.0,500.0,1.0,1.0,1.0,500,74.8585,1,80.5297136238,0.002,78.3464,0.6,75.0830977666,9.66852,,0.002,0.002,5.43187e-20,500.000006643
1.0,335.629898167,76.4596101397,100,76.4596101397,500.0,500.0,1.0,1.0,1.0,500,68.4822,2,76.4596101397,0.01,76.4596,0.6,335.629898167,18.2284,,0.01,0.01,3.50449e-18,100.0
1.0,160.687827615,77.1093261197,100,77.1093261197,500.0,500.0,1.0,1.0,1.0,500,71.1436,2,77.1093261197,0.005,76.7845,0.6,160.687827615,15.6775,,0.005,0.005,2.1793e-19,200.000000102
1.0,99.6943919441,80.3376782661,100,80.3376782661,500.0,500.0,1.0,1.0,1.0,500,73.3631,2,80.3376782661,0.00333333,77.9689,0.6,99.6943919441,14.1266,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,64.7767663153,86.0667103642,100,86.0667103642,500.0,500.0,1.0,1.0,1.0,500,76.0046,2,86.0667103642,0.0025,79.9933,0.6,64.7767663153,13.3416,,0.0025,0.0025,5.4346e-20,400.0
1.0,210.152165617,74.4027570652,100,74.4027570652,500.0,500.0,1.0,1.0,1.0,500,75.3076,1,74.4027570652,0.002,78.8752,0.6,210.152165617,13.7481,,0.002,0.002,5.43187e-20,500.000006643
1.0,359.795680865,73.2209330584,100,73.2209330584,500.0,500.0,1.0,1.0,1.0,500,65.8256,2,73.2209330584,0.01,73.2209,0.6,359.795680865,18.8732,,0.01,0.01,3.50449e-18,100.0
1.0,145.481683105,78.1780856404,100,78.1780856404,500.0,500.0,1.0,1.0,1.0,500,70.3312,2,78.1780856404,0.005,75.6995,0.6,145.481683105,16.008,,0.005,0.005,2.1793e-19,200.000000102
1.0,128.036935464,77.6040219236,100,77.6040219236,500.0,500.0,1.0,1.0,1.0,500,71.7129,2,77.6040219236,0.00333333,76.3343,0.6,128.036935464,14.6252,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,51.9083339773,81.0166460668,100,81.0166460668,500.0,500.0,1.0,1.0,1.0,500,73.5026,2,81.0166460668,0.0025,77.5049,0.6,51.9083339773,13.3184,,0.0025,0.0025,5.4346e-20,400.0
1.0,41.9876048985,83.8911001487,100,83.8911001487,500.0,500.0,1.0,1.0,1.0,500,75.2024,1,83.8911001487,0.002,78.7822,0.6,41.9876048985,12.5197,,0.002,0.002,5.43187e-20,500.000006643
1.0,106.641680197,80.7847406972,100,80.7847406972,500.0,500.0,1.0,1.0,1.0,500,73.1725,2,80.7847406972,0.01,80.7847,0.6,106.641680197,10.275,,0.01,0.01,3.50449e-18,100.0
1.0,40.6175186602,84.0762551255,100,84.0762551255,500.0,500.0,1.0,1.0,1.0,500,77.0478,2,84.0762551255,0.005,82.4305,0.6,40.6175186602,8.69493,,0.005,0.005,2.1793e-19,200.000000102
1.0,98.4506858055,82.7422076423,100,82.7422076423,500.0,500.0,1.0,1.0,1.0,500,78.1119,2,82.7422076423,0.00333333,82.5344,0.6,98.4506858055,9.10558,,0.00333333,0.00333333,5.43914e-20,299.999969474
1.0,49.0127755976,79.304569517,100,79.304569517,500.0,500.0,1.0,1.0,1.0,500,77.8969,2,79.304569517,0.0025,81.7269,0.6,49.0127755976,8.73328,,0.0025,0.0025,5.4346e-20,400.0
1.0,181.798302571,76.7661770211,100,76.7661770211,500.0,500.0,0.999999,1.0,1.0,500,77.3091,1,76.7661770211,0.002,80.7348,0.6,181.798302571,10.0474,2.58045e-13,0.002,0.002,1.11006e-18,500.000006643
1.0,104.599111165,75.8915358675,100,75.8915358675,500.0,500.0,1.0,1.0,1.0,500,68.6553,2,75.8915358675,0.01,75.8915,0.6,104.599111165,10.1761,,0.01,0.01,3.50449e-18,100.0
1.0,91.3539808598,80.0336990145,100,80.0336990145,500.0,500.0,1.0,1.0,1.0,500,72.7129,2,80.0336990145,0.005,77.9626,0.6,91.3539808598,10.0641,,0.005,0.005,2.1793e-19,200.000000102
1.0,207.72803464,75.6579669582,100,75.6579669582,500.0,500.0,1.0,1.0,1.0,500,72.9081,2,75.6579669582,0.00333333,77.1944,0.6,207.72803464,11.7156,,0.00333333,0.00333333,5.43914e-20,299.999969474
