Bound,InitialReturnMean,TimeElapsed,MinD2w0t,Weights,TimestepsSoFar,MeanIW,Iteration,InitialReturnStd,MeanEntropy,ReturnStepMax,StdIW,J_sample_variance,EpRewMean,EpLenMean,InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIW,EpisodesSoFar,StdD2w0t,MeanD2w0t,MaxD2w0t,ReturnMeanIW,InitialReturnMax,EmpiricalD2,EntropyCoefficient,MaxIW,EpThisIter
1.6191938e+19,7.019043e-06,12798.009756326675,,[-11.416  45.849  64.814 -27.667 -26.932],8065684,3.3867406e+16,240,2.5368621,-27.437498,100.0,inf,inf,-108.20724158455455,16.2,-3.9957428,86.00912,569.90546,6.848831,24000,6355770400000.0,59642250000.0,1328707200000000.0,1.6191938e+19,6.886429,23696280000000.0,,2.418616e+18,100
2.3395069e+36,2.2125244e-06,12800.943619966507,,[-11.416  45.849  64.814 -27.667 -28.856],8067247,4.717643e+33,241,2.4138043,-31.282295,100.0,inf,inf,-107.43281699392419,15.63,-3.8654175,85.62922,589.3833,46.823624,24100,inf,7.0812334e+27,8.317288e+31,2.3395069e+36,5.9818115,3.4336902e+30,,1.2016452e+35,100
3.0461992e+19,9.918213e-07,12804.185048341751,,[-11.416  45.849  64.814 -27.667 -32.703],8068861,6.3864386e+16,242,2.6506531,-33.21752,100.0,inf,inf,-107.74739913177095,16.14,-4.2552185,85.86046,569.89966,6.89798,24200,10168642000000.0,103502350000.0,1552397100000000.0,3.0461992e+19,7.76075,41197090000000.0,,2.8306273e+18,100
5.8642264e+19,8.163453e-06,12807.230748176575,,[-11.416  45.849  64.814 -27.667 -34.634],8070510,1.2625533e+17,243,3.1834376,-35.16002,100.0,inf,inf,-107.4757903251966,16.49,-4.4614563,86.32903,554.7216,7.005405,24300,15152643000000.0,216560840000.0,2173122300000000.0,5.8642264e+19,7.6579437,86532900000000.0,,3.9767774e+18,100
2.3416462e+19,2.1362305e-06,12810.246596574783,,[-11.416  45.849  64.814 -27.667 -36.581],8072158,4.996414e+16,244,2.2995312,-37.09377,100.0,inf,inf,-108.15651779680604,16.48,-3.8904572,86.25439,558.5893,6.906643,24400,7918133000000.0,91128110000.0,1595455500000000.0,2.3416462e+19,6.957176,36283334000000.0,,2.909872e+18,100
4.897951e+34,2.2888185e-06,12813.304625034332,,[-11.416  45.849  64.814 -27.667 -38.513],8073761,9.994342e+31,245,2.1984322,-40.92564,100.0,inf,inf,-108.3186080963471,16.03,-3.726265,85.84422,577.3889,46.240257,24500,inf,2.1330664e+26,1.9549645e+30,4.897951e+34,5.483345,1.0339178e+29,,1.9970955e+33,100
3.9280466e+19,-9.155273e-07,12816.301893472672,inf,[-11.416  45.849  64.814 -27.667 -42.347],8075402,8.369802e+16,246,2.7459931,-42.86061,100.0,inf,inf,-107.9735539798699,16.41,-4.347107,86.1841,560.37115,6.9200134,24600,nan,nan,inf,3.9280466e+19,6.924141,nan,,3.0363563e+18,100
6.2464725e+19,-1.27410885e-05,12819.389060735703,inf,[-11.416  45.849  64.814 -27.667 -44.281],8077090,1.3657214e+17,247,2.6808197,-44.79515,100.0,inf,inf,-108.76390550039063,16.88,-4.162819,86.28397,546.5192,6.902797,24700,nan,nan,-inf,6.2464725e+19,6.390793,nan,,2.8744357e+18,100
5.844277e+19,4.9591063e-06,12822.32788181305,inf,[-11.416  45.849  64.814 -27.667 -46.213],8078727,1.2483293e+17,248,2.6707163,-46.73602,100.0,inf,inf,-107.58463413732191,16.37,-4.381691,86.05434,559.92694,6.9636807,24800,nan,nan,-inf,5.844277e+19,6.007782,nan,,3.4870211e+18,100
6.8545965e+19,2.2888183e-07,12825.278796434402,inf,[-11.416  45.849  64.814 -27.667 -48.154],8080361,1.4604449e+17,249,2.8503327,-48.674236,100.0,inf,inf,-107.66419441524927,16.34,-4.5743103,86.186806,561.51935,6.9479723,24900,nan,nan,-inf,6.8545965e+19,7.784706,nan,,3.31801e+18,100
5.0996493e+19,4.7302246e-06,12828.28248167038,inf,[-11.416  45.849  64.814 -27.667 -50.092],8082006,1.0910168e+17,250,2.9166834,-50.61206,100.0,inf,inf,-107.9674080926456,16.45,-4.364464,86.241585,558.7875,6.931876,25000,nan,nan,-inf,5.0996493e+19,8.5119705,nan,,3.152954e+18,100
6.794917e+19,3.8146973e-07,12831.280624866486,inf,[-11.416  45.849  64.814 -27.667 -52.029],8083629,1.43414e+17,251,2.959131,-52.542984,100.0,inf,inf,-107.7517092843468,16.23,-3.919815,85.85578,566.30426,6.9175324,25100,nan,nan,-inf,6.794917e+19,8.804512,nan,,3.0124975e+18,100
2.2563267e+19,5.340576e-07,12834.48085641861,inf,[-11.416  45.849  64.814 -27.667 -53.963],8085245,4.712129e+16,252,2.3826947,-54.469326,100.0,inf,inf,-108.00254970889117,16.16,-3.990799,85.78591,570.42535,6.8716903,25200,nan,nan,-inf,2.2563267e+19,7.1503067,nan,,2.6025484e+18,100
2.7584216e+19,2.7465821e-06,12837.407933473587,inf,[-11.416  45.849  64.814 -27.667 -55.89 ],8086850,5.7107225e+16,253,2.4762378,-56.39463,100.0,inf,inf,-108.25415127974979,16.05,-3.7554321,85.893555,576.22375,6.8181887,25300,nan,nan,-inf,2.7584216e+19,9.210114,nan,,2.1913815e+18,100
5.4932384e+19,2.3651123e-06,12840.435628414154,inf,[-11.416  45.849  64.814 -27.667 -57.81 ],8088476,1.16560705e+17,254,2.988032,-58.33304,100.0,inf,inf,-107.46946171770611,16.26,-4.662842,86.014,563.6414,6.9547343,25400,nan,nan,-inf,5.4932384e+19,7.8743134,nan,,3.3897823e+18,100
5.0588213e+19,5.340576e-07,12843.673624038696,inf,[-11.416  45.849  64.814 -27.667 -59.749],8090140,1.09672505e+17,255,2.4645445,-60.271046,100.0,inf,inf,-108.03183579373469,16.64,-4.3743668,86.368744,551.82196,6.9520288,25500,nan,nan,-inf,5.0588213e+19,6.734581,nan,,3.360889e+18,100
1.5270901e+19,-1.5258789e-07,12846.877377271652,inf,[-11.416  45.849  64.814 -27.667 -61.688],8091720,3.1227273e+16,256,2.66559,-62.19001,100.0,inf,inf,-107.6123156428788,15.8,-3.8096771,85.75777,583.15594,6.855065,25600,nan,nan,-inf,1.5270901e+19,8.152184,nan,,2.4674858e+18,100
1.0156567e+20,7.476807e-06,12850.431929826736,inf,[-11.416  45.849  64.814 -27.667 -63.613],8093358,2.1775309e+17,257,2.7522926,-64.12516,100.0,inf,inf,-108.02629212945861,16.38,-4.08609,86.019035,561.82764,6.9085135,25700,nan,nan,-inf,1.0156567e+20,10.173912,nan,,2.0223034e+19,100
2.838413e+19,-6.5612794e-06,12853.326241970062,inf,[-11.416  45.849  64.814 -27.667 -65.546],8094956,5.8564276e+16,258,2.549424,-66.0527,100.0,inf,inf,-108.09282069760567,15.98,-3.9381256,85.862915,578.23047,6.827454,25800,nan,nan,-inf,2.838413e+19,8.295578,nan,,2.2578407e+18,100
2.6715408e+19,-5.1116945e-06,12856.448555707932,inf,[-11.416  45.849  64.814 -27.667 -67.467],8096574,5.5844814e+16,259,2.4954057,-67.97115,100.0,inf,inf,-108.00071364970538,16.18,-4.071785,86.04684,569.61523,6.8788505,25900,nan,nan,-inf,2.6715408e+19,6.3537216,nan,,2.6628638e+18,100
6.989823e+20,4.043579e-06,12859.433092594147,inf,[-11.416  45.849  64.814 -27.667 -69.395],8098205,1.5076233e+18,260,2.9273722,-69.90804,100.0,inf,inf,-107.83351824880111,16.31,-4.355049,86.1298,563.5663,6.921439,26000,nan,nan,-inf,6.989823e+20,8.374786,nan,,1.4612137e+20,100
3.6684871e+19,-1.2969971e-06,12862.478811264038,inf,[-11.416  45.849  64.814 -27.667 -71.33 ],8099837,7.7786015e+16,261,2.7157362,-71.843895,100.0,inf,inf,-107.84170807181144,16.32,-4.490883,86.197914,563.2123,6.92202,26100,nan,nan,-inf,3.6684871e+19,7.3829575,nan,,3.0557847e+18,100
1.162488e+36,3.4332274e-06,12865.477893829346,inf,[-11.416  45.849  64.814 -27.667 -73.265],8101459,2.422417e+33,262,2.4895644,-75.68763,100.0,inf,inf,-108.35109308292364,16.22,-3.625595,86.00874,569.84204,46.680325,26200,nan,nan,-inf,1.162488e+36,6.5270615,nan,,1.1267074e+35,100
4.1671856e+19,8.31604e-06,12868.442590713501,inf,[-11.416  45.849  64.814 -27.667 -77.108],8103094,8.840376e+16,263,2.5820146,-77.62487,100.0,inf,inf,-107.92282999724303,16.35,-4.0940933,85.93156,562.4505,6.919802,26300,nan,nan,-inf,4.1671856e+19,6.9712296,nan,,3.0343187e+18,100
1.8362193e+19,2.4414062e-06,12871.390393972397,inf,[-11.416  45.849  64.814 -27.667 -79.042],8104699,3.795296e+16,264,2.3292038,-79.539,100.0,inf,inf,-108.22989570939666,16.05,-3.941208,85.864746,576.09406,6.8244333,26400,nan,nan,-inf,1.8362193e+19,6.694084,nan,,2.235967e+18,100
inf,-1.1138916e-05,12874.55340385437,inf,[-11.416  45.849  64.814 -27.667 -80.963],8106326,inf,265,2.6729627,-83.41254,100.0,inf,inf,-107.65496428874648,16.27,-4.0690155,86.1279,564.2203,48.070343,26500,nan,nan,-inf,inf,6.5541153,nan,,2.086515e+35,100
4.592078e+20,5.340576e-07,12878.144773721695,inf,[-11.416  45.849  64.814 -27.667 -84.835],8107925,9.6305976e+17,266,2.667125,-85.33734,100.0,inf,inf,-108.32005689455687,15.99,-3.6376648,85.82037,579.03735,6.8043137,26600,nan,nan,-inf,4.592078e+20,9.928444,nan,,9.701161e+19,100
2706008.2,1.0223389e-05,12881.130118370056,inf,[-11.416  45.849  64.814 -27.667 -86.753],8109564,5583.9717,267,2.44888,-85.81438,100.0,7492.264,12170481000000.0,-107.58257338284167,16.39,-4.292328,86.15355,559.13745,1.6245849,26700,nan,nan,-inf,2706008.2,6.415802,nan,,43284.61,100
2664.645,-6.3323973e-06,12884.393619298935,inf,[-11.416  45.849  64.814 -27.667 -87.238],8111214,5.1219945,268,2.6983876,-85.91318,100.0,1.352917,367738.16,-108.2452114931,16.5,-4.045128,86.26744,558.2812,1.10324,26800,nan,nan,-inf,2664.645,7.607338,nan,,8.684411,100
577.32135,-1.2512207e-05,12888.202333927155,inf,[-11.416  45.849  64.814 -27.667 -87.337],8112810,1.0,269,2.3854532,-85.91318,100.0,,5.7478747,-107.76423449963566,15.96,-3.945282,85.883545,577.32135,1.0,26900,nan,nan,-inf,577.32135,6.381462,nan,,1.0,100
552.07513,1.2588501e-05,12890.914386034012,inf,[-11.416  45.849  64.814 -27.667 -87.337],8114477,1.0,270,2.8446982,-85.91318,100.0,,8.174052,-108.30314922165172,16.67,-4.407913,86.3708,552.07513,1.0,27000,nan,nan,-inf,552.07513,7.7934113,nan,,1.0,100
591.27673,7.858276e-06,12893.514716148376,inf,[-11.416  45.849  64.814 -27.667 -87.337],8116044,1.0,271,2.229012,-85.91318,100.0,,5.018702,-108.09126767946672,15.67,-3.485695,85.46706,591.27673,1.0,27100,nan,nan,-inf,591.27673,6.2894516,nan,,1.0,100
571.71985,7.171631e-06,12896.100277423859,inf,[-11.416  45.849  64.814 -27.667 -87.337],8117656,1.0,272,2.7618032,-85.91318,100.0,,7.704602,-107.93988274570573,16.12,-3.9952698,85.96554,571.71985,1.0,27200,nan,nan,-inf,571.71985,8.889496,nan,,1.0,100
567.3928,1.0681152e-05,12898.997982740402,inf,[-11.416  45.849  64.814 -27.667 -87.337],8119274,1.0,273,2.7965133,-85.91318,100.0,,7.899502,-107.57562728664355,16.18,-4.417618,86.00873,567.3928,1.0,27300,nan,nan,-inf,567.3928,8.2842865,nan,,1.0,100
572.2428,2.4414062e-06,12901.669507980347,inf,[-11.416  45.849  64.814 -27.667 -87.337],8120886,1.0,274,2.6167684,-85.91318,100.0,,6.916603,-108.0408924693166,16.12,-3.7799911,85.97763,572.2428,1.0,27400,nan,nan,-inf,572.2428,8.872597,nan,,1.0,100
550.7619,7.095337e-06,12904.397090435028,inf,[-11.416  45.849  64.814 -27.667 -87.337],8122556,1.0,275,2.685792,-85.91318,100.0,,7.2863426,-108.26798382482326,16.7,-4.2496567,86.22468,550.7619,1.0,27500,nan,nan,-inf,550.7619,6.5688705,nan,,1.0,100
586.3037,4.119873e-06,12906.988081216812,inf,[-11.416  45.849  64.814 -27.667 -87.337],8124132,1.0,276,2.1185825,-85.91318,100.0,,4.533713,-107.8863814558234,15.76,-3.1729965,85.71093,586.3037,1.0,27600,nan,nan,-inf,586.3037,6.3599854,nan,,1.0,100
577.36194,-1.0070801e-05,12909.835479259491,inf,[-11.416  45.849  64.814 -27.667 -87.337],8125727,1.0,277,2.363224,-85.91318,100.0,,5.641234,-107.69726402563754,15.95,-4.142967,85.89091,577.36194,1.0,27700,nan,nan,-inf,577.36194,7.1022263,nan,,1.0,100
554.53253,4.9591063e-06,12912.72312116623,inf,[-11.416  45.849  64.814 -27.667 -87.337],8127377,1.0,278,2.789624,-85.91318,100.0,,7.860612,-107.51584237135258,16.5,-4.4043503,86.32188,554.53253,1.0,27800,nan,nan,-inf,554.53253,8.099823,nan,,1.0,100
563.6443,9.613037e-06,12915.439199447632,inf,[-11.416  45.849  64.814 -27.667 -87.337],8129012,1.0,279,2.9897707,-85.91318,100.0,,9.029006,-108.14969193327768,16.35,-3.9383316,86.0685,563.6443,1.0,27900,nan,nan,-inf,563.6443,8.950966,nan,,1.0,100
549.79376,1.0299683e-05,12918.26216340065,inf,[-11.416  45.849  64.814 -27.667 -87.337],8130684,1.0,280,2.685538,-85.91318,100.0,,7.284945,-108.22675222162033,16.72,-4.276535,86.42841,549.79376,1.0,28000,nan,nan,-inf,549.79376,7.156166,nan,,1.0,100
554.4641,1.3732911e-06,12920.954154253006,inf,[-11.416  45.849  64.814 -27.667 -87.337],8132335,1.0,281,2.822499,-85.91318,100.0,,8.046969,-107.57613438411396,16.51,-4.5658264,86.32712,554.4641,1.0,28100,nan,nan,-inf,554.4641,8.357285,nan,,1.0,100
565.65814,-2.5177003e-06,12923.605323791504,inf,[-11.416  45.849  64.814 -27.667 -87.337],8133958,1.0,282,2.817656,-85.91318,100.0,,8.019393,-107.62739990749074,16.23,-4.315422,86.112,565.65814,1.0,28200,nan,nan,-inf,565.65814,8.337929,nan,,1.0,100
572.8807,-3.890991e-06,12926.46671795845,inf,[-11.416  45.849  64.814 -27.667 -87.337],8135565,1.0,283,2.6166346,-85.91318,100.0,,6.915975,-107.7779860446126,16.07,-3.9352112,85.95062,572.8807,1.0,28300,nan,nan,-inf,572.8807,7.446022,nan,,1.0,100
548.666,8.239746e-06,12929.200890302658,inf,[-11.416  45.849  64.814 -27.667 -87.337],8137243,1.0,284,2.648735,-85.91318,100.0,,7.086678,-108.44881646069352,16.78,-4.2002945,86.459755,548.666,1.0,28400,nan,nan,-inf,548.666,7.7912827,nan,,1.0,100
565.47186,-5.7983398e-06,12931.850317955017,inf,[-11.416  45.849  64.814 -27.667 -87.337],8138875,1.0,285,2.5660038,-85.91318,100.0,,6.650885,-108.27551637596034,16.32,-3.7785187,85.84893,565.47186,1.0,28500,nan,nan,-inf,565.47186,7.692398,nan,,1.0,100
561.75446,1.6021728e-06,12934.514486789703,inf,[-11.416  45.849  64.814 -27.667 -87.337],8140516,1.0,286,3.0362213,-85.91318,100.0,,9.311743,-108.23995787865626,16.41,-4.2263184,86.171005,561.75446,1.0,28600,nan,nan,-inf,561.75446,9.226059,nan,,1.0,100
565.94275,1.487732e-05,12937.127325057983,inf,[-11.416  45.849  64.814 -27.667 -87.337],8142145,1.0,287,2.5254445,-85.91318,100.0,,6.442278,-108.13452926070092,16.29,-4.15609,86.00225,565.94275,1.0,28700,nan,nan,-inf,565.94275,7.4740677,nan,,1.0,100
568.9917,-2.1362305e-06,12939.724347829819,inf,[-11.416  45.849  64.814 -27.667 -87.337],8143760,1.0,288,2.5169466,-85.91318,100.0,,6.3990245,-107.65275382162403,16.15,-4.270691,86.05164,568.9917,1.0,28800,nan,nan,-inf,568.9917,5.6806107,nan,,1.0,100
573.02997,3.8146973e-06,12942.348464488983,inf,[-11.416  45.849  64.814 -27.667 -87.337],8145367,1.0,289,2.2752461,-85.91318,100.0,,5.2290206,-107.80438956020765,16.07,-4.1460114,85.93894,573.02997,1.0,28900,nan,nan,-inf,573.02997,6.312134,nan,,1.0,100
580.33466,6.027222e-06,12944.91975402832,inf,[-11.416  45.849  64.814 -27.667 -87.337],8146956,1.0,290,2.5227244,-85.91318,100.0,,6.428416,-107.78723410003258,15.89,-4.111389,85.79799,580.33466,1.0,29000,nan,nan,-inf,580.33466,8.144806,nan,,1.0,100
570.8534,1.0681152e-05,12947.524208307266,inf,[-11.416  45.849  64.814 -27.667 -87.337],8148568,1.0,291,2.7056968,-85.91318,100.0,,7.3947496,-107.7773994042517,16.12,-4.2511597,85.86859,570.8534,1.0,29100,nan,nan,-inf,570.8534,7.5408554,nan,,1.0,100
555.60223,-1.3580322e-05,12950.154934167862,inf,[-11.416  45.849  64.814 -27.667 -87.337],8150224,1.0,292,2.6796992,-85.91318,100.0,,7.253312,-108.1748534145927,16.56,-4.260048,86.24255,555.60223,1.0,29200,nan,nan,-inf,555.60223,8.61277,nan,,1.0,100
555.8086,2.7465821e-06,12952.837200641632,inf,[-11.416  45.849  64.814 -27.667 -87.337],8151875,1.0,293,2.8001232,-85.91318,100.0,,7.919873,-107.83901081362109,16.51,-4.4715576,86.298164,555.8086,1.0,29300,nan,nan,-inf,555.8086,7.2052383,nan,,1.0,100
566.0271,2.7465821e-06,12955.569966554642,inf,[-11.416  45.849  64.814 -27.667 -87.337],8153499,1.0,294,2.6792066,-85.91318,100.0,,7.2506466,-107.77569109117823,16.24,-4.2595825,86.10462,566.0271,1.0,29400,nan,nan,-inf,566.0271,7.8485184,nan,,1.0,100
556.59045,1.2969971e-06,12958.346514463425,inf,[-11.416  45.849  64.814 -27.667 -87.337],8155151,1.0,295,2.6404386,-85.91318,100.0,,7.0423255,-108.0658421020794,16.52,-4.209091,86.28756,556.59045,1.0,29500,nan,nan,-inf,556.59045,8.822365,nan,,1.0,100
571.0019,1.0681152e-06,12961.180373430252,inf,[-11.416  45.849  64.814 -27.667 -87.337],8156755,1.0,296,2.855893,-85.91318,100.0,,8.238523,-107.19101314464413,16.04,-4.3379745,85.919075,571.0019,1.0,29600,nan,nan,-inf,571.0019,8.001488,nan,,1.0,100
561.7791,1.5258789e-06,12963.856604337692,inf,[-11.416  45.849  64.814 -27.667 -87.337],8158383,1.0,297,3.0055268,-85.91318,100.0,,9.124441,-107.26369143303533,16.28,-4.7463913,86.04886,561.7791,1.0,29700,nan,nan,-inf,561.7791,8.099922,nan,,1.0,100
563.24316,4.577637e-06,12966.539098262787,inf,[-11.416  45.849  64.814 -27.667 -87.337],8160023,1.0,298,2.6767004,-85.91318,100.0,,7.2370925,-108.45222880670082,16.4,-3.833992,86.12987,563.24316,1.0,29800,nan,nan,-inf,563.24316,9.017036,nan,,1.0,100
566.9674,2.7465821e-06,12969.190798282623,inf,[-11.416  45.849  64.814 -27.667 -87.337],8161652,1.0,299,2.75671,-85.91318,100.0,,7.6761765,-108.332926123928,16.29,-3.9693604,86.06289,566.9674,1.0,29900,nan,nan,-inf,566.9674,9.1113205,nan,,1.0,100
573.74365,1.7547608e-06,12971.958300113678,inf,[-11.416  45.849  64.814 -27.667 -87.337],8163259,1.0,300,2.4249675,-85.91318,100.0,,5.939846,-107.94512142789323,16.07,-4.161812,85.92551,573.74365,1.0,30000,nan,nan,-inf,573.74365,6.4270782,nan,,1.0,100
582.5343,-3.5095215e-06,12974.915492773056,inf,[-11.416  45.849  64.814 -27.667 -87.337],8164843,1.0,301,2.6144805,-85.91318,100.0,,6.904562,-107.8103565162904,15.84,-3.8828735,85.52916,582.5343,1.0,30100,nan,nan,-inf,582.5343,9.027977,nan,,1.0,100
561.7581,-7.171631e-06,12977.851262331009,inf,[-11.416  45.849  64.814 -27.667 -87.337],8166483,1.0,302,2.6976385,-85.91318,100.0,,7.3507566,-108.16784088187782,16.4,-4.2263184,85.89608,561.7581,1.0,30200,nan,nan,-inf,561.7581,8.429253,nan,,1.0,100
564.32355,2.7465821e-06,12980.53468632698,inf,[-11.416  45.849  64.814 -27.667 -87.337],8168117,1.0,303,2.7068048,-85.91318,100.0,,7.400795,-108.20910915805081,16.34,-4.1904755,86.14245,564.32355,1.0,30300,nan,nan,-inf,564.32355,8.110748,nan,,1.0,100
574.92224,1.7089844e-05,12983.19840312004,inf,[-11.416  45.849  64.814 -27.667 -87.337],8169723,1.0,304,2.3778243,-85.91318,100.0,,5.7111497,-108.08669822783635,16.06,-4.0067596,85.87952,574.92224,1.0,30400,nan,nan,-inf,574.92224,5.9063873,nan,,1.0,100
554.1947,6.6375733e-06,12985.978338479996,inf,[-11.416  45.849  64.814 -27.667 -87.337],8171376,1.0,305,2.7499604,-85.91318,100.0,,7.6386867,-107.67428732004163,16.53,-4.8039017,86.14965,554.1947,1.0,30500,nan,nan,-inf,554.1947,8.201614,nan,,1.0,100
545.03723,3.5095215e-06,12988.696778535843,inf,[-11.416  45.849  64.814 -27.667 -87.337],8173061,1.0,306,2.4774425,-85.91318,100.0,,6.1997094,-108.24704000730489,16.85,-4.451187,86.51616,545.03723,1.0,30600,nan,nan,-inf,545.03723,5.878113,nan,,1.0,100
564.88654,1.0147095e-05,12991.335804700851,inf,[-11.416  45.849  64.814 -27.667 -87.337],8174691,1.0,307,2.9745402,-85.91318,100.0,,8.93721,-108.01018192003914,16.3,-4.1788406,86.125404,564.88654,1.0,30700,nan,nan,-inf,564.88654,9.901558,nan,,1.0,100
572.1707,2.5177003e-06,12993.961462020874,inf,[-11.416  45.849  64.814 -27.667 -87.337],8176301,1.0,308,2.0998526,-85.91318,100.0,,4.453917,-107.87382885347823,16.1,-3.7061386,86.04227,572.1707,1.0,30800,nan,nan,-inf,572.1707,5.304199,nan,,1.0,100
565.9687,-4.8065185e-06,12996.921899557114,inf,[-11.416  45.849  64.814 -27.667 -87.337],8177924,1.0,309,2.680622,-85.91318,100.0,,7.2583084,-107.686868042653,16.23,-4.1861343,86.08129,565.9687,1.0,30900,nan,nan,-inf,565.9687,9.2323,nan,,1.0,100
573.1257,-3.2806397e-06,12999.583432912827,inf,[-11.416  45.849  64.814 -27.667 -87.337],8179535,1.0,310,2.5377676,-85.91318,100.0,,6.5053277,-108.13060379389498,16.11,-3.832512,85.96525,573.1257,1.0,31000,nan,nan,-inf,573.1257,8.736,nan,,1.0,100
569.63983,-1.1444092e-06,13002.160393238068,inf,[-11.416  45.849  64.814 -27.667 -87.337],8181146,1.0,311,2.6330686,-85.91318,100.0,,7.0030727,-107.47220428594748,16.11,-4.2345123,86.00777,569.63983,1.0,31100,nan,nan,-inf,569.63983,6.9434433,nan,,1.0,100
557.2714,-2.5177003e-06,13004.805549383163,inf,[-11.416  45.849  64.814 -27.667 -87.337],8182794,1.0,312,2.9597163,-85.91318,100.0,,8.848386,-107.89873645891947,16.48,-4.5427856,86.26425,557.2714,1.0,31200,nan,nan,-inf,557.2714,7.8082657,nan,,1.0,100
561.64923,3.7384034e-06,13007.498293161392,inf,[-11.416  45.849  64.814 -27.667 -87.337],8184430,1.0,313,3.0388134,-85.91318,100.0,,9.327698,-107.84099767431289,16.36,-4.06781,86.17656,561.64923,1.0,31300,nan,nan,-inf,561.64923,9.070213,nan,,1.0,100
584.14276,1.083374e-05,13010.101123809814,inf,[-11.416  45.849  64.814 -27.667 -87.337],8186009,1.0,314,2.4633222,-85.91318,100.0,,6.1292434,-107.71885004001786,15.79,-3.7016296,85.73167,584.14276,1.0,31400,nan,nan,-inf,584.14276,6.377388,nan,,1.0,100
579.9079,-1.3732911e-06,13012.727149963379,inf,[-11.416  45.849  64.814 -27.667 -87.337],8187604,1.0,315,2.4234936,-85.91318,100.0,,5.932627,-108.17176217163652,15.95,-3.6370316,85.824234,579.9079,1.0,31500,nan,nan,-inf,579.9079,7.5455093,nan,,1.0,100
572.9067,-7.6293944e-08,13015.392599344254,inf,[-11.416  45.849  64.814 -27.667 -87.337],8189216,1.0,316,2.47893,-85.91318,100.0,,6.207135,-108.16390578539003,16.12,-3.641327,85.95389,572.9067,1.0,31600,nan,nan,-inf,572.9067,6.5245514,nan,,1.0,100
566.24725,-1.0375977e-05,13017.9976708889,inf,[-11.416  45.849  64.814 -27.667 -87.337],8190849,1.0,317,2.5440352,-85.91318,100.0,,6.5374775,-108.49987008907094,16.33,-3.6339111,85.90987,566.24725,1.0,31700,nan,nan,-inf,566.24725,8.304298,nan,,1.0,100
563.6967,-9.918213e-07,13020.704499721527,inf,[-11.416  45.849  64.814 -27.667 -87.337],8192487,1.0,318,2.6330957,-85.91318,100.0,,7.003207,-108.39123715081128,16.38,-3.5053482,86.20364,563.6967,1.0,31800,nan,nan,-inf,563.6967,6.91568,nan,,1.0,100
588.41534,1.3046265e-05,13023.798897266388,inf,[-11.416  45.849  64.814 -27.667 -87.337],8194050,1.0,319,2.4902658,-85.91318,100.0,,6.264071,-107.25521522012905,15.63,-4.310501,85.63355,588.41534,1.0,31900,nan,nan,-inf,588.41534,8.3053665,nan,,1.0,100
562.7196,-4.348755e-06,13026.649323940277,inf,[-11.416  45.849  64.814 -27.667 -87.337],8195681,1.0,320,2.711091,-85.91318,100.0,,7.424247,-107.66890593078593,16.31,-3.8977814,86.17662,562.7196,1.0,32000,nan,nan,-inf,562.7196,7.7378693,nan,,1.0,100
578.4845,7.6293946e-07,13029.252227306366,inf,[-11.416  45.849  64.814 -27.667 -87.337],8197278,1.0,321,2.2778265,-85.91318,100.0,,5.240878,-108.06273726110962,15.97,-3.9465408,85.81525,578.4845,1.0,32100,nan,nan,-inf,578.4845,6.587982,nan,,1.0,100
563.2932,8.544922e-06,13031.90457701683,inf,[-11.416  45.849  64.814 -27.667 -87.337],8198912,1.0,322,2.4182055,-85.91318,100.0,,5.9067802,-108.00651297197075,16.34,-4.298401,86.14298,563.2932,1.0,32200,nan,nan,-inf,563.2932,6.6248474,nan,,1.0,100
547.316,1.0910034e-05,13034.63045835495,inf,[-11.416  45.849  64.814 -27.667 -87.337],8200584,1.0,323,3.0380924,-85.91318,100.0,,9.323239,-107.7379379091083,16.72,-4.665985,86.48421,547.316,1.0,32300,nan,nan,-inf,547.316,8.416985,nan,,1.0,100
572.85516,2.2125244e-06,13037.806289672852,inf,[-11.416  45.849  64.814 -27.667 -87.337],8202189,1.0,324,2.6083198,-85.91318,100.0,,6.872021,-107.61916486018758,16.05,-4.50486,85.98055,572.85516,1.0,32400,nan,nan,-inf,572.85516,7.5758286,nan,,1.0,100
588.7532,1.0681152e-06,13040.373896837234,inf,[-11.416  45.849  64.814 -27.667 -87.337],8203756,1.0,325,2.502003,-85.91318,100.0,,6.3232617,-107.62884713073298,15.67,-4.257881,85.64283,588.7532,1.0,32500,nan,nan,-inf,588.7532,8.411682,nan,,1.0,100
585.9888,-6.4849855e-06,13042.976619243622,inf,[-11.416  45.849  64.814 -27.667 -87.337],8205326,1.0,326,2.2843688,-85.91318,100.0,,5.271063,-107.36079132655695,15.7,-4.004692,85.421265,585.9888,1.0,32600,nan,nan,-inf,585.9888,7.2886124,nan,,1.0,100
570.2233,-5.340576e-07,13045.636805295944,inf,[-11.416  45.849  64.814 -27.667 -87.337],8206946,1.0,327,2.3476171,-85.91318,100.0,,5.566976,-108.27050449753791,16.2,-3.6759262,86.00992,570.2233,1.0,32700,nan,nan,-inf,570.2233,6.523346,nan,,1.0,100
570.6837,-7.6293944e-08,13048.355631351471,inf,[-11.416  45.849  64.814 -27.667 -87.337],8208566,1.0,328,2.659249,-85.91318,100.0,,7.142999,-108.35598499133326,16.2,-3.9834442,85.927086,570.6837,1.0,32800,nan,nan,-inf,570.6837,8.211662,nan,,1.0,100
