EpLenMean,EpisodesSoFar,Weights,InitialReturnMax,TimestepsSoFar,ESSClassic,MaxIWNorm,InitialBound,StdIWNorm,EntropyCoefficient,EpRewMean,Iteration,MinIW,ReturnStepMax,ESSRenyi,InitialReturnMin,ReturnMeanIW,MeanIW,MinIWNorm,InitialReturnMean,ReturnStepMaxmin,EpThisIter,MeanIWNorm,TimeElapsed,MaxIW,EmpiricalD2,MeanEntropy,Bound,InitialReturnStd,J_sample_variance,StdIW
55.87,44500,[ 0.753  0.52   3.358 -2.564 39.281],29.636116,2437865,4.436131,0.6867055,-4.336238e-06,0.06960651,,-141.39305355122934,445,4.812383e-10,100.0,0.015690299,-8.953606,0.6441402,1.4997028,4.812383e-12,-4.348755e-06,94.43984,100,0.014997028,5272.441769838333,68.670555,6373.365,40.472595,0.6441402,6.7890854,386.57233,6.960651
53.58,44600,[ 0.753  0.52   3.358 -2.564 39.056],27.390045,2443223,94.988205,0.016843336,-8.940697e-08,0.0023693417,,-137.76780448637686,446,0.5100958,100.0,94.288445,-9.083595,0.061917037,1.031492,0.0051009576,-7.6293944e-08,94.28859,100,0.01031492,5281.018335580826,1.6843336,1.0605754,40.49924,0.061917037,7.68668,71.68844,0.23693417
59.49,44700,[ 0.753  0.52   3.358 -2.564 39.079],22.22628,2449172,100.0,0.01,-7.599592e-06,9.313226e-10,,-144.11035791871132,447,1.0,100.0,100.0,-9.172119,-7.599592e-06,1.0,0.01,-7.5531007e-06,94.42603,100,0.009999999,5291.065381526947,1.0,1.0,40.49924,-7.599592e-06,6.7947454,46.63492,
58.59,44800,[ 0.753  0.52   3.358 -2.564 39.079],20.255486,2455031,1.6850089,2.059986,3.2633543e-06,0.20496655,,-141.22231470388726,448,1.9574574e-07,100.0,3.707073e-23,-9.482468,2.7963738,2.6833308,1.9574573e-09,3.2806397e-06,94.36927,100,0.02683331,5300.6579649448395,205.99861,2.697546e+24,40.73759,2.7963738,7.0922217,1552.3997,20.496655
57.61,44900,[ 0.753  0.52   3.358 -2.564 39.321],33.002407,2460792,98.196495,0.015390711,3.2782555e-06,0.0013616771,,-142.18263295953534,449,0.660244,100.0,97.81015,-8.969376,0.031218387,1.0047625,0.0066024396,3.3187866e-06,94.34901,100,0.010047627,5310.4332456588745,1.5390711,1.0223888,40.750954,0.031218387,7.8482394,62.500507,0.1361677
59.5,45000,[ 0.753  0.52   3.358 -2.564 39.334],30.834782,2466742,22.641193,0.12552246,-2.3338944e-06,0.017104942,,-143.56558277151183,450,0.000121013145,100.0,2.9977322,-9.393425,0.9858092,0.92537206,1.2101315e-06,-2.3269654e-06,94.47689,100,0.00925372,5319.6792957782745,12.552246,33.35855,40.606335,0.9858092,7.5935817,635.5201,1.7104942
54.27,45100,[ 0.753  0.52   3.358 -2.564 39.186],38.272743,2472169,100.0,0.01,-4.9471855e-06,9.313226e-10,,-139.51823616957196,451,1.0,100.0,100.0,-8.478012,-4.9471855e-06,1.0,0.01,-4.8828124e-06,94.058426,100,0.009999999,5328.167843818665,1.0,1.0,40.606335,-4.9471855e-06,8.556579,73.95458,
50.74,45200,[ 0.753  0.52   3.358 -2.564 39.186],33.569496,2477243,75.0648,0.036272787,7.8603625e-06,0.006134624,,-137.6818848431108,452,0.3384775,100.0,77.1357,-7.667465,0.3865447,1.0643871,0.0033847748,7.858276e-06,93.79578,100,0.010643872,5336.264788389206,3.6272786,1.2964166,40.653214,0.3865447,7.0898495,96.37436,0.6134624
58.51,45300,[ 0.753  0.52   3.358 -2.564 39.233],31.628944,2483094,8.248124,0.26396704,4.4703484e-08,0.02725332,,-142.55743596335336,453,1.3228927e-05,100.0,1.7675418e-10,-9.007568,3.1549683,0.8171269,1.3228927e-07,1.9073487e-07,94.44628,100,0.008171269,5345.761837720871,26.396704,565757500000.0,40.84369,3.1549683,8.11406,1218.8799,2.7253318
54.24,45400,[ 0.753  0.52   3.358 -2.564 39.424],24.916222,2488518,100.0,0.01,3.993511e-06,9.313226e-10,,-138.70739547501768,454,1.0,100.0,100.0,-8.888153,3.993511e-06,1.0,0.01,4.119873e-06,94.46112,100,0.009999999,5355.409968852997,1.0,1.0,40.84369,3.993511e-06,7.988707,64.46408,
53.53,45500,[ 0.753  0.52   3.358 -2.564 39.424],21.751915,2493871,2.0899904,0.59762233,-2.592802e-06,0.059565656,,-141.32560876080177,455,6.3318276e-07,100.0,4.7009622e-23,-7.5318375,1.4368988,0.8702711,6.3318275e-09,-2.5177003e-06,94.05986,100,0.008702709,5364.66757273674,59.762238,2.127224e+24,41.109573,1.4368988,5.7194576,307.58212,5.9565663
52.47,45600,[ 0.753  0.52   3.358 -2.564 39.692],33.15054,2499118,74.389046,0.038873326,-7.8976154e-07,0.005537579,,-137.67586950202048,456,0.28806207,100.0,61.33965,-8.788071,0.5956403,0.94376,0.0028806205,-8.010864e-07,94.03472,100,0.009437599,5372.876439809799,3.8873327,1.6302669,41.17187,0.5956403,8.323844,84.52011,0.5537579
56.03,45700,[ 0.753  0.52   3.358 -2.564 39.753],32.844288,2504721,69.06938,0.034209147,-2.1010637e-06,0.0066084643,,-137.39498844551116,457,0.07286684,100.0,65.85346,-10.075279,0.49648273,0.98752713,0.0007286684,-2.0599366e-06,94.313705,100,0.0098752715,5381.886289834976,3.4209146,1.518523,41.109562,0.49648273,10.376344,138.19528,0.6608465
45.3,45800,[ 0.753  0.52   3.358 -2.564 39.691],19.460167,2509251,nan,,-1.4252961e-05,,,-132.35888216151636,458,,100.0,,-7.6484528,,,,-1.4266968e-05,93.44046,100,,5389.309420585632,,inf,38.42294,,6.8300653,,
62.55,45900,[ 0.753  0.52   3.358 -2.564 37.007],31.27486,2515506,16.433685,0.14819583,-1.4603138e-06,0.017332288,,-143.94407984359248,459,9.202398e-06,100.0,0.3068517,-10.632576,3.5050673,0.7686131,9.202398e-08,-1.4495849e-06,94.76382,100,0.0076861316,5399.043534040451,14.819584,325.89032,38.265827,3.5050673,8.696873,2208.3113,1.7332288
53.26,46000,[ 0.753  0.52   3.358 -2.564 36.848],21.53344,2520832,46.37529,0.07648224,1.4446676e-05,0.009175685,,-138.8818139082088,460,0.041486457,100.0,29.155807,-8.796494,0.64359236,0.8532952,0.00041486457,1.4419556e-05,94.39431,100,0.008532952,5408.53036403656,7.648224,3.4298484,38.35831,0.64359236,7.586421,72.8155,0.9175685
55.81,46100,[ 0.753  0.52   3.358 -2.564 36.937],39.006516,2526413,99.68971,0.011594761,4.760921e-06,0.00055947655,,-140.03292315282167,461,0.86385787,100.0,99.70219,-8.830833,0.004176464,1.0028362,0.0086385785,4.8065185e-06,94.27607,100,0.010028362,5417.719224452972,1.1594762,1.002987,38.35963,0.004176464,7.764899,64.02141,0.05594766
55.81,46200,[ 0.753  0.52   3.358 -2.564 36.942],38.24396,2531994,84.73922,0.022884814,8.940697e-07,0.0041812784,,-140.29905706652724,462,0.1153093,100.0,82.82252,-9.02549,0.17371073,0.9852874,0.001153093,8.773804e-07,94.36285,100,0.009852874,5426.733273983002,2.2884815,1.2074012,38.316708,0.17371073,8.141417,97.765724,0.4181278
49.47,46300,[ 0.753  0.52   3.358 -2.564 36.9  ],36.730408,2536941,93.947075,0.020449044,-2.5182962e-06,0.002504592,,-136.54716537690715,463,0.5455021,100.0,92.68238,-7.8202057,0.10998935,0.9867252,0.0054550213,-2.5177003e-06,93.65655,100,0.009867252,5434.519265651703,2.0449045,1.0789537,38.344566,0.10998935,7.5331006,61.5462,0.25045922
52.21,46400,[ 0.753  0.52   3.358 -2.564 36.927],32.941284,2542162,95.523026,0.016985284,-8.0391765e-06,0.0021545035,,-137.60890051951944,464,0.58025885,100.0,93.66662,-8.536957,0.047962666,0.995197,0.0058025885,-8.049011e-06,93.84725,100,0.00995197,5443.3438403606415,1.6985285,1.0676162,38.371742,0.047962666,8.148492,73.847305,0.21545035
56.18,46500,[ 0.753  0.52   3.358 -2.564 36.951],25.98117,2547780,38.4757,0.080553934,8.763745e-06,0.014167744,,-139.93181632571486,465,0.0074482765,100.0,24.690664,-9.786255,1.0636536,1.1203935,7.448276e-05,8.69751e-06,94.31395,100,0.0112039335,5452.3626499176025,8.055393,4.0501137,38.265606,1.0636536,7.3613405,250.04404,1.4167744
53.76,46600,[ 0.753  0.52   3.358 -2.564 36.846],33.176624,2553156,20.88581,0.16847777,-2.7045608e-06,0.02128636,,-138.71621748663122,466,0.007825135,100.0,14.718935,-9.3181305,2.1417174,1.0937041,7.825135e-05,-2.708435e-06,94.29477,100,0.01093704,5461.243378400803,16.847778,6.7939696,38.13714,2.1417174,7.9211717,906.8364,2.1286361
52.75,46700,[ 0.753  0.52   3.358 -2.564 36.716],38.782116,2558431,77.94236,0.040232953,8.970499e-06,0.005768741,,-137.51228641660023,467,0.2960734,100.0,66.41793,-9.193817,0.30862433,1.0843972,0.002960734,8.964538e-06,93.787025,100,0.010843974,5469.673454284668,4.0232954,1.5056175,38.190716,0.30862433,8.263592,108.11347,0.57687414
55.79,46800,[ 0.753  0.52   3.358 -2.564 36.773],39.58406,2564010,2.861147,1.2031479,-2.9802322e-06,0.11975635,,-139.9340009504022,468,1.4859107e-05,100.0,1.0334572,-9.53479,20.89417,2.0552855,1.4859107e-07,-2.8991699e-06,93.983765,100,0.020552855,5478.430625200272,120.31479,96.7626,38.02714,20.89417,9.125376,46896.824,11.975635
57.75,46900,[ 0.753  0.52   3.358 -2.564 36.606],33.07207,2569785,96.34219,0.016152047,-7.7188015e-06,0.0019866156,,-142.69859946520359,469,0.6957862,100.0,95.73172,-9.008835,0.068600334,1.0195545,0.0069578616,-7.6675415e-06,94.30088,100,0.010195544,5488.314616441727,1.6152047,1.0445858,38.04585,0.068600334,7.7831917,70.70691,0.19866158
51.29,47000,[ 0.753  0.52   3.358 -2.564 36.625],41.88782,2574914,100.0,0.01,1.9520521e-06,9.313226e-10,,-137.77185010264284,470,1.0,100.0,100.0,-7.934616,1.9520521e-06,1.0,0.01,1.9454956e-06,93.87487,100,0.009999999,5496.82249379158,1.0,1.0,38.04585,1.9520521e-06,8.64668,75.52027,
54.11,47100,[ 0.753  0.52   3.358 -2.564 36.625],24.652603,2580325,97.1712,0.014310794,-1.15241855e-05,0.0017099202,,-138.14638713747794,471,0.54869944,100.0,97.09483,-9.605667,0.03303778,1.0021732,0.005486994,-1.1444092e-05,94.3257,100,0.010021732,5505.501669645309,1.4310794,1.0299209,38.061626,0.03303778,8.071198,71.62288,0.17099203
55.88,47200,[ 0.753  0.52   3.358 -2.564 36.641],27.224594,2585913,5.7123537,0.2496017,-4.7422945e-06,0.029924456,,-140.01020300012726,472,4.8413888e-08,100.0,0.00049579237,-9.1978,1.2459536,0.73655707,4.841389e-10,-4.7302246e-06,94.42903,100,0.00736557,5514.78183221817,24.96017,201697.34,37.801193,1.2459536,8.020746,224.81754,2.9924457
55.25,47300,[ 0.753  0.52   3.358 -2.564 36.385],43.88749,2591438,44.671883,0.09668297,-3.9339066e-06,0.012028217,,-139.94706929304115,473,0.114654005,100.0,45.02129,-8.760101,0.15509704,1.0808004,0.00114654,-3.890991e-06,93.93414,100,0.010808004,5523.3823075294495,9.668298,2.2211714,37.875053,0.15509704,8.418493,84.18266,1.2028219
53.44,47400,[ 0.753  0.52   3.358 -2.564 36.457],38.130466,2596782,65.03862,0.04799446,6.67572e-06,0.00782243,,-139.89192754168485,474,0.08072858,100.0,59.39368,-8.210335,0.91995573,1.0669228,0.00080728583,6.67572e-06,94.051155,100,0.010669229,5532.866775512695,4.799446,1.6836808,37.93743,0.91995573,8.111676,164.8633,0.78224295
57.19,47500,[ 0.753  0.52   3.358 -2.564 36.518],23.043564,2602501,94.26321,0.0164111,2.0563602e-06,0.0023773785,,-140.32434128999085,475,0.4024291,100.0,93.34208,-9.692123,0.05025354,0.9636846,0.004024291,2.0599366e-06,94.40486,100,0.009636845,5542.0355489254,1.64111,1.0713282,37.909744,0.05025354,8.311301,70.40669,0.23773786
51.59,47600,[ 0.753  0.52   3.358 -2.564 36.493],28.475517,2607660,71.98942,0.031036174,4.455447e-06,0.006338198,,-138.74937108488402,476,0.1135909,100.0,65.8067,-7.568947,0.17815799,1.016106,0.001135909,4.4250487e-06,94.048706,100,0.01016106,5550.416829109192,3.1036174,1.5196021,37.84477,0.17815799,6.0005555,53.604412,0.6338198
54.45,47700,[ 0.753  0.52   3.358 -2.564 36.428],27.601967,2613105,4.8864446,0.6730254,-2.0861626e-07,0.07516787,,-139.22197472929912,477,0.002965852,100.0,0.00020523173,-8.628304,9.597198,1.7037565,2.9658519e-05,-1.5258789e-07,94.20457,100,0.017037565,5558.853442907333,67.30254,487254.1,38.012123,9.597198,7.134882,8562.815,7.516787
58.42,47800,[ 0.753  0.52   3.358 -2.564 36.591],20.249641,2618947,27.253115,0.12893172,3.0621886e-06,0.01797476,,-143.34553473410287,478,0.06983492,100.0,28.587818,-8.870064,0.5432855,1.1001807,0.00069834915,3.1280517e-06,94.3196,100,0.011001808,5568.689491271973,12.893171,3.4979935,38.093754,0.5432855,7.2146053,271.46036,1.797476
50.14,47900,[ 0.753  0.52   3.358 -2.564 36.675],20.959267,2623961,100.0,0.01,-9.559095e-06,9.313226e-10,,-136.79722178346248,479,1.0,100.0,100.0,-7.8121567,-9.559095e-06,1.0,0.01,-9.536743e-06,93.99754,100,0.009999999,5576.904900312424,1.0,1.0,38.093754,-9.559095e-06,5.894934,35.101257,
51.75,48000,[ 0.753  0.52   3.358 -2.564 36.675],30.569832,2629136,91.73384,0.021067044,8.776784e-06,0.0029747635,,-136.54055873360375,480,0.30248934,100.0,89.92529,-9.23008,0.21320832,0.99098116,0.0030248933,8.850097e-06,93.92802,100,0.009909811,5584.95343708992,2.1067045,1.1120342,38.062286,0.21320832,8.069838,78.65393,0.29747635
51.1,48100,[ 0.753  0.52   3.358 -2.564 36.642],54.227486,2634246,97.79228,0.016364152,1.35451555e-05,0.0014937338,,-136.01111727773824,481,0.6856709,100.0,98.02288,-8.394127,0.02416347,0.99416167,0.006856709,1.3465881e-05,93.67669,100,0.009941617,5593.224566221237,1.6364151,1.02017,38.077103,0.02416347,10.141427,109.2741,0.14937338
52.12,48200,[ 0.753  0.52   3.358 -2.564 36.656],26.119041,2639458,97.09558,0.016711365,-2.9802322e-08,0.0017322806,,-138.3959888815255,482,0.73386014,100.0,96.76149,-8.064659,0.052483544,1.0015849,0.007338601,,93.70149,100,0.010015849,5601.358763217926,1.6711366,1.033469,38.0935,0.052483544,7.0714955,55.05952,0.17322807
55.32,48300,[ 0.753  0.52   3.358 -2.564 36.673],27.998734,2644990,7.157076,0.44912753,4.798174e-06,0.05098903,,-141.3040453578131,483,0.0010617594,100.0,0.033072922,-8.4867325,5.946526,1.4156966,1.0617594e-05,4.8065185e-06,94.018974,100,0.0141569665,5609.854556560516,44.912754,3023.6216,38.222973,5.946526,6.8306594,5000.09,5.098903
54.38,48400,[ 0.753  0.52   3.358 -2.564 36.807],26.568886,2650428,22.48426,0.2039678,-6.020069e-06,0.028030263,,-141.63528173481856,484,0.0005117439,100.0,8.64358,-7.5685806,0.6259353,1.5096335,5.117439e-06,-6.027222e-06,94.33917,100,0.015096334,5618.335490703583,20.39678,11.56928,38.090305,0.6259353,6.559832,557.6679,2.8030264
49.86,48500,[ 0.753  0.52   3.358 -2.564 36.67 ],22.457176,2655414,100.0,0.01,7.8976154e-07,9.313226e-10,,-136.73504703223003,485,1.0,100.0,100.0,-7.3768005,7.8976154e-07,1.0,0.01,6.8664554e-07,93.78653,100,0.009999999,5625.895606994629,1.0,1.0,38.090305,7.8976154e-07,6.092426,37.492577,
52.14,48600,[ 0.753  0.52   3.358 -2.564 36.67 ],33.606483,2660628,27.020151,0.16107997,1.2461096e-06,0.01844216,,-138.0914884062355,486,0.020977687,100.0,28.123423,-8.483925,0.8276334,1.1221585,0.00020977686,1.2207031e-06,93.90335,100,0.011221584,5633.934620857239,16.107998,3.555755,37.98437,0.8276334,7.177218,205.4914,1.8442161
55.09,48700,[ 0.753  0.52   3.358 -2.564 36.565],17.392036,2666137,39.913696,0.050198853,8.195639e-06,0.010644005,,-140.18436579352704,487,0.0042532026,100.0,19.583284,-9.088104,0.4928307,0.86751765,4.2532025e-05,8.239746e-06,94.50591,100,0.008675177,5642.483300685883,5.0198855,5.1063957,37.863483,0.4928307,6.6473055,87.23468,1.0644004
54.98,48800,[ 0.753  0.52   3.358 -2.564 36.447],28.219482,2671635,92.39155,0.020422697,-3.963709e-06,0.0028142077,,-140.8156614895934,488,0.50342655,100.0,86.45778,-8.039352,0.12980637,0.9806726,0.0050342656,-3.967285e-06,94.29499,100,0.009806725,5651.372361898422,2.0422697,1.156634,37.90274,0.12980637,7.027787,51.949963,0.28142077
50.66,48900,[ 0.753  0.52   3.358 -2.564 36.482],31.805923,2676701,100.0,0.01,-9.119511e-06,9.313226e-10,,-137.14053299585444,489,1.0,100.0,100.0,-7.7037506,-9.119511e-06,1.0,0.01,-9.155274e-06,93.86645,100,0.009999999,5658.941571474075,1.0,1.0,37.90274,-9.119511e-06,6.355121,40.795517,
56.38,49000,[ 0.753  0.52   3.358 -2.564 36.482],26.143059,2682339,87.666306,0.025156016,1.0229647e-05,0.0038898396,,-142.63458807996486,490,0.3394343,100.0,84.240326,-7.4937973,0.1515023,1.0370541,0.003394343,1.0299683e-05,94.54097,100,0.01037054,5667.02695441246,2.5156016,1.1870799,37.937485,0.1515023,6.592383,77.32079,0.38898396
55.95,49100,[ 0.753  0.52   3.358 -2.564 36.518],41.30449,2687934,28.61383,0.12395411,-4.462898e-06,0.019330503,,-139.8302240278761,491,0.003426591,100.0,8.715496,-9.977287,1.812185,1.2238386,3.4265908e-05,-4.5013426e-06,94.00352,100,0.012238387,5675.903337478638,12.3954115,11.473816,38.045864,1.812185,7.884911,1701.9143,1.9330504
56.03,49200,[ 0.753  0.52   3.358 -2.564 36.625],17.95005,2693537,100.0,0.01,-1.2069941e-05,9.313226e-10,,-141.37726969374108,492,1.0,100.0,100.0,-8.128754,-1.2069941e-05,1.0,0.01,-1.197815e-05,94.302475,100,0.009999999,5684.614785909653,1.0,1.0,38.045864,-1.2069941e-05,6.294062,40.015373,
56.27,49300,[ 0.753  0.52   3.358 -2.564 36.625],29.048744,2699164,100.0,0.01,1.1026859e-06,9.313226e-10,,-140.34702639473343,493,1.0,100.0,100.0,-9.2173,1.1026859e-06,1.0,0.01,1.1444092e-06,94.01255,100,0.009999999,5693.20449924469,1.0,1.0,38.045864,1.1026859e-06,7.7858486,61.231762,
56.5,49400,[ 0.753  0.52   3.358 -2.564 36.625],21.466415,2704814,53.64113,0.06756514,5.00679e-06,0.008657193,,-141.73188080052716,494,0.042399377,100.0,31.657259,-8.784302,0.5266414,0.9312357,0.00042399377,4.9591063e-06,94.099815,100,0.009312356,5702.211040735245,6.7565145,3.1588333,38.124947,0.5266414,6.835478,70.47922,0.86571926
54.72,49500,[ 0.753  0.52   3.358 -2.564 36.705],37.950813,2710286,2.4729052,1.8307852,8.419156e-06,0.23463492,,-138.19365464652313,495,0.00011291677,100.0,1.3055887e-12,-9.130669,47.341667,3.7362318,1.1291677e-06,8.392334e-06,94.18985,100,0.03736232,5710.580571651459,183.07852,76593804000000.0,38.316574,47.341667,8.686283,119760.516,23.463491
58.54,49600,[ 0.753  0.52   3.358 -2.564 36.9  ],23.890198,2716140,17.577114,0.25168893,-8.508563e-06,0.026384786,,-142.41097015931834,496,0.03235396,100.0,38.47177,-9.081963,0.72517145,1.2184379,0.0003235396,-8.468628e-06,94.13526,100,0.012184379,5720.270119428635,25.168892,2.5993085,38.234356,0.72517145,7.373659,397.43896,2.6384783
49.86,49700,[ 0.753  0.52   3.358 -2.564 36.815],22.319038,2721126,36.337673,0.0726169,-8.232892e-06,0.011071088,,-136.64607691936132,497,0.002508009,100.0,11.498202,-8.026703,0.46367732,0.83642626,2.508009e-05,-8.239746e-06,93.812,100,0.008364262,5728.295034170151,7.26169,8.697012,38.09382,0.46367732,6.4213247,125.280785,1.1071088
59.25,49800,[ 0.753  0.52   3.358 -2.564 36.676],32.03441,2727051,33.276844,0.08557994,-8.046627e-07,0.014504365,,-141.6030684087049,498,0.006111589,100.0,19.143143,-10.138763,0.85047054,1.0243102,6.111588e-05,-8.010864e-07,94.22034,100,0.010243102,5737.3676335811615,8.557994,5.2238026,37.981125,0.85047054,9.428129,385.4269,1.4504365
50.85,49900,[ 0.753  0.52   3.358 -2.564 36.561],28.268135,2732136,96.2251,0.0145647405,-1.0296702e-05,0.0019881234,,-136.4265601201487,499,0.4733442,100.0,96.2109,-8.779938,0.02386573,1.0037701,0.004733442,-1.0299683e-05,94.0794,100,0.010037702,5745.355278253555,1.4564741,1.0393833,37.95739,0.02386573,7.1755023,60.138184,0.19881234
