EpRewMean,InitialReturnStd,MinD2w0t,InitialBound,EpThisIter,MeanEntropy,ReturnStepMax,MeanD2w0t,ReturnStepMaxmin,InitialReturnMin,MeanIW,Iteration,Bound,InitialReturnMean,J_sample_variance,TimeElapsed,InitialReturnMax,ReturnMeanIW,MaxIW,TimestepsSoFar,EpisodesSoFar,StdIW,EpLenMean,EmpiricalD2,Weights,StdD2w0t,MinIW,MaxD2w0t
-107.52024900143728,2.0755572,,605.2319,100,-0.44865814,100.0,239.4216,85.32007,-3.7984161,2.0226188,326,1156.3212,5.340576e-06,56001050.0,2755.646580696106,5.5507812,1156.3212,160.80663,526437,32600,13.8326,15.28,55284.51,[-0.564  1.018 -0.019  0.106 -1.894],8227.288,2.8268687e-05,670479.0
-107.13170619988684,1.867941,,606.6252,100,-0.4492869,100.0,0.120380625,85.27928,-4.0134277,1.1346213,327,684.1908,7.6293944e-08,1239482.9,2764.6270954608917,4.5141296,684.1908,17.143217,527957,32700,1.9487264,15.2,8.888674,[-0.562  1.033  0.004  0.102 -1.868],1.5087451,0.0072318614,56.494106
-107.475455555589,2.1275938,,589.6217,100,-0.4485546,100.0,156700.94,85.62682,-3.6366348,5.429404,328,3303.3442,-9.002685e-06,520641180.0,2772.2827627658844,6.1189346,3303.3442,2670.3608,529520,32800,39.58247,15.63,22106856.0,[-0.561  1.034  0.011  0.116 -1.868],9419011.0,1.11360325e-08,1151733900.0
-107.52826632573408,1.938671,,606.62524,100,-0.44928995,100.0,3.1436813,85.26503,-3.4266663,1.75034,329,1030.0587,3.5858154e-06,16642310.0,2782.3179750442505,6.098427,1030.0587,71.579124,531045,32900,7.385861,15.25,691.75226,[-0.523  1.038  0.034  0.141 -1.868],75.032906,4.2416945e-05,6293.289
-107.64389554087185,2.1436663,,585.00494,100,-0.46282148,100.0,10655750.0,85.70101,-4.2783127,4.561265,330,2586.364,-3.6621093e-06,540823600.0,2790.4049212932587,5.945999,2586.364,2129.4814,532621,33000,42.782368,15.76,4172184800.0,[-0.523  1.048  0.02   0.137 -1.868],1825679400.0,2.2795361e-09,397591380000.0
-107.35452737741595,2.1580324,,587.66156,100,-0.46899387,100.0,1266018.8,85.647484,-4.211685,1.9108988,331,1101.6718,-1.04522705e-05,33035662.0,2799.8067116737366,6.4346237,1101.6718,121.573494,534187,33100,10.299362,15.66,181340240.0,[-0.507  1.037  0.057  0.125 -1.882],59444696.0,2.7391202e-08,5513606000.0
-108.29457726722599,1.9766165,,577.262,100,-0.47609517,100.0,2793.2087,85.8687,-3.5773163,2.252488,332,1314.8181,-9.918213e-07,72982250.0,2808.71799993515,4.959831,1314.8181,390.937,535790,33200,15.009097,16.03,852696.6,[-0.498  1.033  0.034  0.149 -1.888],188704.47,3.4610554e-07,37237220.0
-107.06697523723163,2.0995045,,592.11035,100,-0.4772991,100.0,27.00402,85.57551,-4.093544,1.7507715,333,1015.86786,-4.7302246e-06,21159996.0,2817.513952255249,5.831688,1015.86786,82.354935,537342,33300,8.491046,15.52,5661.4746,[-0.527  1.045  0.066  0.161 -1.895],1110.4369,2.6779344e-05,136443.47
-107.19573623432727,2.6018298,,595.4497,100,-0.4646806,100.0,310.14987,85.515816,-4.091919,3.5087068,334,2036.0493,7.5531007e-06,219102130.0,2825.5710456371307,8.515144,2036.0493,1786.6952,538888,33400,26.839392,15.46,122840.67,[-0.533  1.044  0.039  0.155 -1.896],13196.657,1.3145802e-06,1944635.5
-107.46060181426685,1.9968029,,612.60016,100,-0.4635371,100.0,2.2099119e+24,85.14101,-3.452629,27.184324,335,14864.799,-2.5939942e-06,20384455000.0,2834.583193063736,6.5107193,14864.799,2707.017,540399,33500,265.11935,15.11,1.1034126e+27,[-0.521  1.07   0.034  0.157 -1.884],inf,4.0042662e-21,9.574257e+28
-107.86287165207034,2.2615511,,569.696,100,-0.4659797,100.0,10.50551,86.031494,-4.312187,1.4190295,336,799.70074,3.967285e-06,8501456.0,2845.377055644989,6.4327393,799.70074,76.06018,542015,33600,5.3936596,16.16,2800.2988,[-0.548  1.03  -0.003  0.118 -1.882],388.18787,6.724998e-05,48971.562
-107.15062347869349,2.3421853,,596.4932,100,-0.47021455,100.0,5.9650364,85.45794,-3.939865,1.6040387,337,929.8904,6.1035157e-06,15129609.0,2852.5134999752045,7.2999115,929.8904,72.53219,543558,33700,7.2368164,15.43,717.22546,[-0.558  1.03   0.023  0.117 -1.885],170.16103,0.000116556475,14707.449
-107.2963999289669,2.6226466,,583.5354,100,-0.47068188,100.0,49723.254,85.73877,-4.455597,2.4390802,338,1301.9615,-6.866455e-06,66252012.0,2860.6098647117615,11.900246,1301.9615,167.28229,545133,33800,16.327291,15.75,21993132.0,[-0.56   1.032  0.025  0.093 -1.889],9886274.0,1.3587032e-06,2198102800.0
-107.36324916893696,2.2454946,,599.00055,100,-0.48299164,100.0,2804.9983,85.44388,-3.5075455,8.524032,339,4551.967,7.2479247e-06,1054729000.0,2869.4696259498596,9.688293,4551.967,593.5496,546673,33900,62.605125,15.4,1273231.9,[-0.578  1.022  0.033  0.065 -1.89 ],192434.23,1.402877e-07,23875544.0
-106.90941579941926,2.315175,,593.85187,100,-0.48193485,100.0,371.4824,85.575386,-4.936798,7.076105,340,3866.1309,1.1138916e-05,1203633800.0,2878.50816988945,6.0895157,3866.1309,950.7083,548219,34000,64.677895,15.46,54190.08,[-0.563  1.056  0.035  0.076 -1.902],15300.333,1.8591402e-06,1604843.9
-107.12749896766283,2.2097127,,586.84705,100,-0.48755005,100.0,2.6515496,85.69183,-3.9853745,1.4953834,341,845.55646,2.7465821e-06,9313489.0,2887.947377204895,8.485214,845.55646,48.82684,549784,34100,5.6651034,15.65,276.45575,[-0.56   1.046  0.007  0.082 -1.901],41.928406,0.0002914825,2175.3484
-106.89094938637142,2.2711804,,615.3605,100,-0.49219164,100.0,23.175955,85.076004,-3.7142563,1.7902119,342,1047.2627,7.6293946e-07,27448626.0,2896.263218164444,7.4230576,1047.2627,82.140724,551282,34200,9.5303955,14.98,9347.129,[-0.551  1.044  0.008  0.105 -1.906],1095.7449,1.0639498e-05,171585.25
-106.80888511996073,2.180569,,609.3671,100,-0.47918516,100.0,1075.8417,85.2267,-3.6250534,2.5656025,343,1467.606,-1.1520386e-05,67709624.0,2904.693379640579,7.0366974,1467.606,220.77338,552792,34300,15.10939,15.1,184204.12,[-0.571  1.02   0.009  0.097 -1.911],51249.35,2.94151e-06,6963595.5
-107.38070161672442,2.1013386,,596.44604,100,-0.48317105,100.0,1.2936479e+18,85.4841,-4.389168,2.7603037,344,1507.6858,1.1444092e-06,99481110.0,2912.709977865219,5.831955,1507.6858,182.66754,554338,34400,19.410366,15.46,1.6928971e+20,[-0.58   1.018 -0.023  0.104 -1.898],inf,4.7992773e-13,1.6809312e+22
-107.61012299220383,2.2447765,,578.1371,100,-0.46337757,100.0,7.236246e+29,85.86067,-3.607521,14.241973,345,7041.9097,-7.858276e-06,4625800700.0,2921.8008513450623,8.263725,7041.9097,1440.0654,555930,34500,140.1844,15.92,3.6170782e+32,[-0.541  1.023  0.005  0.151 -1.902],inf,3.482212e-18,3.6163987e+34
-107.64397366515321,2.1641583,,596.1755,100,-0.46671125,100.0,0.04432703,85.49323,-4.1992416,1.1032225,346,651.83374,2.4414062e-06,158500.78,2932.0414638519287,7.9265976,651.83374,5.342208,557480,34600,0.71938694,15.5,1.790885,[-0.513  1.049 -0.037  0.159 -1.882],0.28222108,0.031029085,5.5795336
-107.47053808086926,2.2631776,,575.7525,100,-0.4806962,100.0,2.7841418,85.89889,-4.5760574,1.4458675,347,798.5322,,16435535.0,2939.671175956726,7.3260574,798.5322,80.9522,559076,34700,7.971108,15.96,515.5388,[-0.496  1.043 -0.041  0.165 -1.886],105.19589,0.0004153273,13537.139
-107.36749497053525,2.1960814,,603.02094,100,-0.49267074,100.0,0.08137433,85.3925,-3.56221,1.1509238,348,685.6267,2.822876e-06,1093234.6,2948.5412373542786,7.0642776,685.6267,17.230303,560607,34800,1.8666973,15.31,7.7558284,[-0.483  1.036 -0.019  0.164 -1.9  ],0.9511489,0.008005437,86.29744
-107.9270842214621,2.447495,,568.4277,100,-0.50007993,100.0,17.758915,86.032524,-4.522621,2.864332,349,1519.1084,-5.569458e-06,61663732.0,2955.8923354148865,7.803726,1519.1084,283.2643,562227,34900,15.400162,16.2,3936.0327,[-0.481  1.047 -0.007  0.173 -1.912],478.92435,2.795755e-05,40018.547
-107.24638725324895,2.1291366,,607.7388,100,-0.50120103,100.0,0.26101398,85.21971,-4.0747757,1.2192862,350,729.7642,9.155273e-07,2854050.5,2964.016630411148,5.86158,729.7642,22.769398,563746,35000,3.0147371,15.19,21.504883,[-0.475  1.06   0.016  0.173 -1.919],4.911893,0.0027254433,487.49243
-107.06133688232157,2.1945095,,596.44183,100,-0.50832045,100.0,0.061006103,85.464516,-3.8195953,1.1858969,351,697.67267,8.31604e-06,532730.7,2971.06027507782,8.372803,697.67267,7.651937,565288,35100,1.3523659,15.42,4.2815714,[-0.464  1.068  0.02   0.196 -1.92 ],0.43682992,0.025194407,10.631287
-107.60450249922641,1.8902316,,599.01984,100,-0.51466334,100.0,0.19636153,85.45014,-3.7740173,1.1892077,352,712.0545,-5.1879883e-06,1824886.6,2978.6408693790436,4.7545166,712.0545,28.654703,566831,35200,2.4421372,15.43,13.518574,[-0.471  1.061  0.011  0.196 -1.927],2.3158183,0.0017389902,114.03294
-107.44116451359515,2.2224386,,605.68335,100,-0.51605123,100.0,0.035589606,85.27795,-3.644432,1.042288,353,630.96277,-1.2435913e-05,84078.336,2986.6348927021027,6.6588287,630.96277,5.6321344,568357,35300,0.5097605,15.26,1.3968668,[-0.455  1.059  0.01   0.213 -1.934],0.20541048,0.1081529,3.364375
-107.45811416122424,2.1173346,,592.964,100,-0.5156211,100.0,0.12825948,85.579735,-3.844101,1.2306703,354,727.0826,,964683.06,2993.4981422424316,7.8160553,727.0826,19.522259,569912,35400,1.7359881,15.55,8.500739,[-0.446  1.051  0.013  0.205 -1.935],1.4486704,0.0009583296,54.766018
-108.11941650261997,2.1101153,,578.7985,100,-0.5158882,100.0,0.04278093,85.843636,-3.911644,1.0797613,355,621.58435,4.4250487e-06,145397.11,3001.1036446094513,8.398933,621.58435,4.311547,571509,35500,0.7275726,15.97,2.1005502,[-0.443  1.047  0.007  0.215 -1.935],0.25419232,0.051720433,8.152505
-106.85039486368902,2.101363,,603.25397,100,-0.5170708,100.0,117994120.0,85.32676,-4.2643433,2.496253,356,1483.1843,1.8310546e-06,139927300.0,3007.9862911701202,7.220581,1483.1843,324.23773,573033,35600,20.460394,15.24,26652740000.0,[-0.436  1.052  0.008  0.226 -1.935],12150130000.0,9.331356e-13,2137107300000.0
-107.6863467885507,1.9856378,,614.3524,100,-0.51579547,100.0,318376930000000.0,85.12799,-3.406189,2.4336076,357,1463.2428,6.6375733e-06,85165920.0,3017.2578868865967,10.680466,1463.2428,253.67348,574543,35700,15.475546,15.1,4.5738335e+16,[-0.44   1.054  0.038  0.2   -1.936],2.823111e+16,1.2212606e-09,4.5736297e+18
-107.51426153358358,2.473574,,596.75665,100,-0.5127723,100.0,0.06088164,85.49253,-4.097519,1.0780375,358,640.36523,-1.1444092e-06,639568.5,3026.6594750881195,9.033165,640.36523,12.124238,576090,35800,1.427087,15.47,2.8347967,[-0.417  1.035  0.071  0.158 -1.935],0.4682198,0.02461444,13.977802
-107.67263917896281,2.2295492,,588.9662,100,-0.5127139,100.0,141.51596,85.64605,-3.9145432,2.3517518,359,1271.4188,5.722046e-06,96014504.0,3034.5400416851044,8.058121,1271.4188,197.42221,577657,35900,19.297955,15.67,58727.465,[-0.421  1.033  0.075  0.146 -1.932],14285.465,1.2843392e-07,3097261.0
-107.58032634484462,1.9928677,,598.44385,100,-0.5056114,100.0,3686312.2,85.46053,-4.0609665,6.036215,360,3376.1848,9.002685e-06,585957700.0,3043.7714438438416,7.97628,3376.1848,434.72504,579201,36000,43.871834,15.44,1631117200.0,[-0.405  1.057  0.083  0.151 -1.932],205013870.0,4.4891263e-10,24434127000.0
-107.3403097309298,1.9696442,,616.0642,100,-0.5141602,100.0,12585012.0,85.099396,-3.806221,3.517456,361,1942.0109,-5.722046e-06,82452320.0,3052.875904560089,6.5771255,1942.0109,124.993095,580703,36100,17.211855,15.02,5114051000.0,[-0.419  1.038  0.098  0.158 -1.925],866490240.0,4.4567945e-09,117602460000.0
-108.0295348062017,2.3693593,,576.6696,100,-0.51856947,100.0,4.590842e+18,85.893684,-3.9237366,6.848841,362,3568.7004,3.3569336e-06,938170940.0,3062.14426779747,5.1884537,3568.7004,605.0246,582304,36200,59.442482,16.01,1.1466956e+21,[-0.445  1.025  0.097  0.185 -1.933],inf,2.1261869e-14,8.362075e+22
-107.76418587141823,2.1957824,,588.2071,100,-0.50905275,100.0,1.3347317,85.6751,-3.911522,1.4167796,363,805.06476,4.4250487e-06,12592707.0,3071.3820667266846,8.776466,805.06476,65.56879,583874,36300,6.8226404,15.7,429.5593,[-0.438  1.037  0.146  0.213 -1.938],26.862175,0.00030270906,1549.4531
-107.9998470819212,2.1548467,,585.2365,100,-0.5101764,100.0,0.03367625,85.71731,-3.2392502,1.0463843,364,611.4735,-1.5258789e-07,36411.125,3078.2584414482117,5.3910294,611.4735,3.2274652,585454,36400,0.3480998,15.8,1.161604,[-0.464  1.022  0.148  0.211 -1.928],0.18685387,0.41769528,1.4208825
-107.60880215142465,2.1770976,,599.4833,100,-0.51953155,100.0,517.99286,85.4428,-3.4691162,5.2669487,365,2992.7202,2.3651123e-06,637285800.0,3084.9792850017548,8.674088,2992.7202,1118.0437,586996,36500,45.578407,15.42,166298.88,[-0.471  1.029  0.147  0.212 -1.929],23618.375,4.5175256e-07,2609655.5
-107.63381303770683,2.0398576,,587.9202,100,-0.52081406,100.0,40.83135,85.62287,-3.6799698,1.9178528,366,1063.1884,2.3651123e-06,32695002.0,3093.674682378769,6.769165,1063.1884,109.0634,588565,36600,10.921829,15.69,15582.862,[-0.461  1.043  0.141  0.199 -1.938],2210.131,4.0398427e-06,347833.62
-107.78359890644052,2.4862883,,575.3747,100,-0.52873766,100.0,367991600000000.0,85.89474,-4.6461563,5.2178965,367,2607.1045,-3.2043456e-06,589811200.0,3101.272252559662,8.848022,2607.1045,516.9496,590166,36700,50.389973,16.01,1.7218598e+17,[-0.431  1.047  0.124  0.202 -1.94 ],7.644355e+16,3.9618759e-13,1.7056743e+19
-107.17039473896808,2.249772,,597.05396,100,-0.53082263,100.0,0.06931369,85.48609,-4.2533646,1.1756446,368,690.52325,5.8746336e-06,1093457.5,3109.7185385227203,5.733467,690.52325,11.578518,591708,36800,1.9524009,15.42,7.9757714,[-0.404  1.071  0.098  0.222 -1.948],0.9833028,0.030139215,116.28781
-107.20221547750843,2.0976412,,592.01825,100,-0.536622,100.0,778.7642,85.55522,-4.3334885,2.4188218,369,1358.2936,-4.4250487e-06,47960084.0,3117.488699197769,4.8906784,1358.2936,127.43588,593262,36900,12.969909,15.54,200412.88,[-0.415  1.063  0.1    0.208 -1.95 ],52201.785,2.6116475e-05,7052994.5
-107.78845883794425,1.7826232,,592.1998,100,-0.5435133,100.0,0.8653925,85.593666,-3.6016617,1.6482931,370,958.42145,-4.043579e-06,8092976.5,3124.951901912689,5.3629303,958.42145,59.702652,594823,37000,4.9965467,15.61,68.986855,[-0.425  1.058  0.126  0.194 -1.956],16.820276,0.003262683,1268.4714
-107.41424587299596,2.1294484,,605.0858,100,-0.5419359,100.0,51.44617,85.321945,-3.7274551,1.2836487,371,758.72974,-2.670288e-06,9365152.0,3132.882973909378,7.6944275,758.72974,67.60256,596350,37100,5.506402,15.27,8710.754,[-0.419  1.055  0.105  0.197 -1.962],1307.9529,9.833674e-07,87549.54
-107.4727761324824,2.2493625,,576.96387,100,-0.5396073,100.0,0.090692654,85.90084,-3.4346542,1.1612344,372,661.9178,1.0681152e-06,911108.44,3140.682451248169,9.945801,661.9178,17.964321,597943,37200,1.797197,15.93,5.3079786,[-0.419  1.059  0.106  0.174 -1.961],0.60628176,0.011367538,17.27993
-107.54325966350896,2.106662,,587.85333,100,-0.5437009,100.0,1.4531562,85.69522,-4.0221863,1.9227695,373,1037.9886,3.2806397e-06,18368050.0,3147.0716438293457,7.357666,1037.9886,90.68292,599511,37300,8.991867,15.68,382.76712,[-0.419  1.063  0.12   0.176 -1.959],27.919752,0.00022398305,1936.931
-107.54906151209566,2.2265515,,588.7285,100,-0.5424805,100.0,0.5455052,85.64741,-4.7325897,1.4769803,374,842.4981,-1.1444092e-05,3521306.2,3154.709907770157,8.555824,842.4981,29.575878,601077,37400,3.5575387,15.66,39.755867,[-0.436  1.049  0.11   0.177 -1.963],12.734736,0.006184196,933.89996
-107.50073189922743,2.518127,,571.01086,100,-0.53888905,100.0,0.13097247,86.01731,-4.3672104,1.247636,375,701.82574,-1.2969971e-06,2686235.8,3163.0008475780487,8.749748,701.82574,30.220102,602685,37500,3.16081,16.08,19.68832,[-0.449  1.05   0.105  0.159 -1.961],2.8025498,0.004958734,276.84622
-107.49279919060835,2.2526445,,587.5978,100,-0.5419968,100.0,3.1168718,85.654045,-4.1709747,1.3372022,376,768.32623,-1.373291e-05,5063906.0,3170.271245241165,7.9685287,768.32623,44.567,604253,37600,4.149355,15.68,338.09573,[-0.443  1.061  0.115  0.17  -1.958],62.371353,0.00027148513,3177.262
-107.19808860370367,2.1344748,,597.19305,100,-0.54101104,100.0,15.583777,85.46531,-3.7308807,1.2716206,377,741.5335,-6.790161e-06,12870003.0,3177.879968881607,9.01442,741.5335,66.034004,605795,37700,6.57907,15.42,2214.811,[-0.443  1.058  0.134  0.155 -1.961],431.9565,0.000394066,44700.92
-107.45554790026353,2.4707212,,596.8695,100,-0.54499173,100.0,0.03919533,85.48563,-3.7632446,1.0675104,378,637.16315,-6.6375733e-06,206930.19,3185.4808478355408,10.532722,637.16315,4.8035197,607341,37800,0.8408207,15.46,1.9314805,[-0.447  1.069  0.159  0.155 -1.96 ],0.22758128,0.105915986,2.7822883
-107.2851772728464,2.4829419,,563.47656,100,-0.54803985,100.0,2.9795945,86.16453,-3.8513718,1.2597566,379,692.9138,-6.2561035e-06,2188849.5,3191.788815975189,8.146469,692.9138,20.015934,608965,37900,2.8827987,16.24,670.49115,[-0.44   1.074  0.161  0.154 -1.964],156.56096,0.00020699346,30368.445
-107.49500340990795,1.973398,,608.69934,100,-0.5468924,100.0,0.03362842,85.2405,-3.6359863,1.0350573,380,626.1989,-6.408691e-06,133577.17,3198.665569782257,5.116722,626.1989,5.7712636,610485,38000,0.68884844,15.2,1.3785969,[-0.446  1.064  0.145  0.137 -1.967],0.19203715,0.15308379,1.9548942
-106.82257486471921,2.1354923,,609.4269,100,-0.54901654,100.0,0.09720864,85.202385,-3.7253494,1.1952078,381,711.9449,2.1362305e-06,2297304.0,3205.7687587738037,6.5039215,711.9449,20.610962,611995,38100,2.8118486,15.1,13.935599,[-0.436  1.065  0.142  0.136 -1.966],0.8379442,0.01090911,19.583155
-107.27055993174365,2.6159747,,591.52844,100,-0.5505544,100.0,991.8184,85.56721,-4.376442,4.7491794,382,2584.8958,-9.307862e-06,480213660.0,3212.8413491249084,8.800865,2584.8958,550.5448,613551,38200,41.37377,15.56,121354.21,[-0.421  1.075  0.142  0.137 -1.968],35375.832,7.567628e-08,2775813.5
-107.14636259357185,2.4206786,,582.72766,100,-0.55279213,100.0,3.0719223,85.80139,-4.519081,1.826088,383,1015.7426,3.2043456e-06,13812077.0,3222.0389149188995,8.938171,1015.7426,84.28172,615126,38300,7.306098,15.75,827.1041,[-0.411  1.068  0.13   0.156 -1.97 ],152.02875,0.00028676898,19132.49
-108.0541349084871,2.1320248,,590.64026,100,-0.55714685,100.0,0.29841453,85.63203,-4.2707596,1.3877075,384,790.7935,-1.8310546e-06,3496437.2,3229.9375145435333,5.3852997,790.7935,22.553774,616694,38400,3.551932,15.68,53.56264,[-0.407  1.078  0.115  0.168 -1.972],4.634511,0.0017953084,265.8593
-107.16904229489671,2.2446933,,597.91547,100,-0.5601133,100.0,0.23463795,85.46077,-4.0429688,1.2057787,385,710.31915,6.1035155e-07,1937177.4,3237.1091334819794,8.098045,710.31915,23.873306,618234,38500,2.552627,15.4,16.915646,[-0.403  1.092  0.111  0.167 -1.976],3.2290347,0.002667792,145.71515
-107.0613422589252,2.536356,,608.0686,100,-0.56445646,100.0,0.09903718,85.24419,-3.905548,1.1523105,386,687.7621,8.7738035e-06,1598578.4,3244.350951194763,10.400558,687.7621,19.393753,619750,38600,2.335836,15.16,6.594138,[-0.389  1.085  0.113  0.179 -1.979],1.2872341,0.033230454,130.35515
-107.75539005703382,2.46491,,577.67737,100,-0.5659743,100.0,0.048512533,85.840485,-4.0468903,1.1093862,387,637.86273,7.095337e-06,221229.36,3251.848744392395,10.466919,637.86273,5.424712,621345,38700,0.86980784,15.95,2.1596725,[-0.394  1.081  0.117  0.165 -1.983],0.28669044,0.14142694,5.022627
-107.19199253736316,2.2323973,,582.5566,100,-0.56096494,100.0,0.18898061,85.761604,-3.7426834,1.2258799,388,698.956,5.340576e-06,3955428.0,3258.7959518432617,7.2896957,698.956,39.42091,622921,38800,3.8714457,15.76,30.303665,[-0.403  1.082  0.126  0.164 -1.985],3.288967,0.0018743884,176.42105
-106.96450682379873,2.034822,,609.314,100,-0.5742222,100.0,9523.774,85.21655,-3.7900848,2.7526028,389,1719.0835,-3.7384034e-06,100246420.0,3266.1075253486633,7.042961,1719.0835,1093.8558,624433,38900,17.847427,15.12,2771451.0,[-0.383  1.08   0.116  0.157 -1.98 ],501476.5,8.137139e-07,76095160.0
-107.43807407959521,2.3184018,,580.545,100,-0.57545257,100.0,0.4334809,85.798515,-4.094589,1.4225688,390,814.7596,-7.705688e-06,3379539.5,3275.094357252121,6.4761276,814.7596,28.42885,626017,39000,3.3881762,15.84,36.68932,[-0.39   1.077  0.083  0.146 -1.993],6.87317,0.0010752991,355.07187
-107.40291656407477,2.105867,,608.1509,100,-0.5783521,100.0,1.2467747e+21,85.25229,-3.361786,20.951063,391,11872.479,-7.2479247e-06,13675425000.0,3281.2922217845917,6.60408,11872.479,2130.3032,627537,39100,207.44878,15.2,5.7405713e+23,[-0.39   1.079  0.093  0.135 -1.994],inf,6.423688e-16,3.2639401e+25
-107.91580959044524,2.0841205,,602.96246,100,-0.58624566,100.0,291.1394,85.34365,-3.3559494,4.0202527,392,2178.2383,9.613037e-06,372825440.0,3291.8354852199554,7.304161,2178.2383,378.78918,629075,39200,37.008045,15.38,39547.203,[-0.389  1.067  0.117  0.166 -1.997],9854.251,1.422226e-06,1092711.6
-107.43387080141125,2.4618351,,588.5205,100,-0.5854631,100.0,0.04136185,85.661934,-3.9519958,1.095838,393,637.94336,-9.841919e-06,271034.6,3300.703079223633,9.052788,637.94336,6.0808744,630640,39300,1.0106428,15.65,2.5569868,[-0.383  1.07   0.148  0.159 -2.005],0.25967854,0.026071038,7.6539516
-107.61646830240898,2.2301784,,579.83765,100,-0.5756703,100.0,5326.3096,85.823166,-4.0495834,5.66083,394,2809.3901,1.5106201e-05,630806100.0,3307.3033339977264,8.784294,2809.3901,542.3046,632228,39400,52.790955,15.88,2345142.8,[-0.392  1.063  0.148  0.152 -2.004],692950.3,3.0392919e-06,145872640.0
-107.88467258992837,2.1348755,,580.8568,100,-0.5789265,100.0,0.610541,85.78833,-3.5402298,1.5976994,395,910.58435,5.0354006e-06,5161732.0,3315.9162859916687,6.773285,910.58435,39.26488,633817,39500,4.244046,15.89,50.61734,[-0.364  1.08   0.148  0.174 -1.995],10.242824,0.0011338991,711.26105
-107.65282857272736,2.4429865,,573.8351,100,-0.58282906,100.0,2.896339e+27,85.94814,-4.120758,17.45523,396,8963.518,3.0517577e-07,7960167000.0,3323.335329771042,8.3773575,8963.518,1788.788,635420,39600,175.40204,16.03,1.3324206e+30,[-0.358  1.083  0.133  0.184 -1.998],inf,2.4026296e-23,1.3323985e+32
-107.13962709013475,2.1217153,,607.1474,100,-0.58177334,100.0,5.027463,85.281006,-3.7512436,1.560627,397,939.7378,3.8146973e-06,5645666.5,3333.5329003334045,9.802574,939.7378,120.749756,636939,39700,4.0799685,15.19,600.6089,[-0.378  1.088  0.079  0.183 -2.002],238.41995,6.2766965e-05,26215.512
-107.68974844744895,2.2741544,,573.23254,100,-0.5873478,100.0,0.06973924,85.98218,-4.1404953,1.1225084,398,636.72723,-4.5776366e-07,659145.4,3340.706540822983,6.6806717,636.72723,13.267727,638544,39800,1.5344589,16.05,3.5503433,[-0.387  1.085  0.056  0.177 -2.001],0.43101302,0.014475162,8.847336
-108.11268571623083,1.9332354,,590.5235,100,-0.5939428,100.0,0.4476245,85.600914,-3.414177,1.5536475,399,888.288,1.8310546e-06,8186126.0,3347.704714536667,6.6498947,888.288,51.671814,640113,39900,5.4120445,15.69,99.66013,[-0.397  1.09   0.068  0.18  -2.006],9.601883,0.0040249126,664.6987
-107.39477185528891,2.3204136,,597.8518,100,-0.59174514,100.0,3.9772224,85.44123,-3.461235,1.4642504,400,859.1884,-1.8310546e-06,4388833.5,3356.0681936740875,6.4599686,859.1884,38.093258,641656,40000,3.8936791,15.43,1058.7518,[-0.384  1.1    0.063  0.177 -2.013],271.0857,6.9129937e-06,45071.668
-107.87922963132965,2.3812263,,583.32935,100,-0.5864418,100.0,18563.834,85.75686,-4.711403,3.4838552,401,1795.3767,-1.1901855e-05,103560820.0,3364.192775249481,6.7332764,1795.3767,194.28789,643239,40100,21.183077,15.83,7684917.0,[-0.379  1.115  0.067  0.202 -2.011],959257.1,1.5692594e-07,99403660.0
-107.66730825252242,2.547686,,573.9291,100,-0.584965,100.0,0.6625302,85.93687,-3.8457336,1.9596894,402,1086.2946,-9.689331e-06,8368297.5,3373.1283683776855,7.834259,1086.2946,59.93272,644842,40200,5.479841,16.03,67.33719,[-0.364  1.134  0.061  0.196 -2.005],10.5718,0.0031139108,590.49036
-107.49850207911896,2.3473558,,594.49817,100,-0.57537407,100.0,2.529351,85.50905,-4.3168793,1.4495305,403,806.68475,-1.0299683e-05,15392621.0,3380.5526962280273,10.176895,806.68475,81.26137,646394,40300,7.884539,15.52,536.49066,[-0.355  1.126  0.062  0.208 -2.004],72.593925,0.00022178012,9511.985
-107.67781197988118,2.235299,,612.00024,100,-0.5734209,100.0,0.096555956,85.18395,-3.6342545,1.1419705,404,693.576,5.41687e-06,1252813.1,3388.2016355991364,10.977158,693.576,20.81313,647909,40400,1.9724588,15.15,6.411409,[-0.362  1.144  0.075  0.212 -1.994],0.8302758,0.018788524,28.713428
-107.01364869377228,2.2826037,,610.5283,100,-0.57397485,100.0,2.5063093,85.18948,-3.9718857,1.3345709,405,802.12476,2.0599366e-06,2221106.5,3396.200925588608,6.832176,802.12476,15.267474,649419,40500,2.7165275,15.1,908.27234,[-0.366  1.152  0.087  0.211 -1.992],322.0418,0.00013165362,70395.61
-106.88166106159404,1.9713385,,612.07587,100,-0.5783832,100.0,0.21065213,85.1946,-3.920105,1.2282435,406,741.2081,-1.1444092e-06,1483111.0,3403.20440864563,5.490494,741.2081,13.684402,650924,40600,2.1405768,15.05,23.061749,[-0.385  1.142  0.095  0.194 -1.993],3.6374357,0.0036470478,336.4317
-107.39511516892021,1.8859434,,614.0762,100,-0.5836717,100.0,0.0646304,85.14507,-3.365326,1.1728415,407,717.05774,5.1116945e-06,2403588.8,3410.314443588257,6.3926544,717.05774,27.955696,652431,40700,2.7766385,15.07,6.448572,[-0.387  1.142  0.11   0.196 -1.997],0.67918575,0.009485889,66.09997
