MinD2w0t,InitialBound,EmpiricalD2,MeanD2w0t,StdD2w0t,TimestepsSoFar,Iteration,InitialReturnStd,StdIW,InitialReturnMin,ReturnStepMax,ReturnStepMaxmin,EpRewMean,MaxIW,MaxD2w0t,Bound,InitialReturnMax,EpThisIter,InitialReturnMean,EpLenMean,MeanIW,Weights,EpisodesSoFar,ReturnMeanIW,MinIW,EntropyCoefficient,MeanEntropy,TimeElapsed,J_sample_variance
,462.14536,15687.941,42.35954,2144.996,564204,240,1.4419777,28.55997,-2.3948593,100.0,88.7841,-113.6170002341384,454.4031,284674.06,1502.2072,4.530655,100,-8.163453e-06,20.26,3.8976135,[ 1.122 -0.686  1.417  0.987 -1.929],24000,1502.2072,2.7434576e-06,,-0.50488275,2373.6486401557922,102007170.0
,445.5703,9.857528,0.3565754,3.9215102,566303,241,1.4077055,1.7042141,-2.4070053,100.0,89.12004,-114.18514408657184,11.227094,126.51358,508.64014,4.779625,100,-2.5939942e-06,20.99,1.1529814,[ 1.13  -0.665  1.423  1.007 -1.924],24100,508.64014,0.0058715586,,-0.507323,2382.2060215473175,526211.25
,477.03745,75.94682,0.7016883,19.105694,568270,242,1.5127622,2.797906,-2.1856155,100.0,88.47983,-113.30092420228442,18.641865,1140.597,555.4954,4.563553,100,-3.0517579e-06,19.67,1.1938385,[ 1.127 -0.65   1.401  1.008 -1.926],24200,555.4954,0.00091358455,,-0.5078078,2390.1355390548706,1355578.0
,460.9843,2422967300.0,34474250.0,1366942700.0,570297,243,1.3722212,467.57303,-2.544632,100.0,88.81186,-113.39185172311518,4776.0347,122612320000.0,19246.99,4.042946,100,-1.6784668e-05,20.27,46.92739,[ 1.125 -0.653  1.384  0.985 -1.927],24300,19246.99,4.6876196e-09,,-0.49651656,2398.8471434116364,36110720000.0
,489.69272,1911634.5,5258.0225,297344.84,572212,244,1.4642216,29.50517,-2.4387436,100.0,88.22621,-112.73397105033342,703.96484,55921336.0,1575.8019,4.113426,100,2.2888185e-06,19.15,3.3914378,[ 1.129 -0.634  1.378  0.936 -1.915],24400,1575.8019,2.514686e-07,,-0.47630253,2410.1333153247833,175366510.0
,464.8307,3006.258,67.69859,3222.2578,574227,245,1.584709,4.706888,-2.4575272,100.0,88.729324,-113.55205927376191,53.7824,277004.72,676.3823,4.4982147,100,-2.7465821e-06,20.15,1.4969032,[ 1.124 -0.656  1.361  0.937 -1.895],24500,676.3823,1.911393e-05,,-0.4846191,2420.1481223106384,4245714.0
,470.44772,109.89044,0.69483256,10.8951845,576219,246,1.5416282,4.380257,-2.3921127,100.0,88.61517,-113.39290890178584,37.119553,1372.4934,650.0108,6.035904,100,2.4414062e-06,19.92,1.4077018,[ 1.104 -0.669  1.385  0.93  -1.904],24600,650.0108,0.0006135482,,-0.49316016,2428.9314222335815,3376147.8
,483.7119,2882.503,61.54183,1162.7472,578155,247,1.4838709,10.047198,-2.6056595,100.0,88.34523,-112.77332296328197,118.5625,69522.81,729.68866,3.6500854,100,4.4250487e-06,19.36,1.6053753,[ 1.098 -0.675  1.366  0.922 -1.912],24700,729.68866,2.9353016e-05,,-0.49925134,2437.3812222480774,18141632.0
,443.31955,1.1051545,0.044964027,0.21464266,580264,248,1.6464467,0.3276167,-2.8757858,100.0,89.16626,-114.24180836250699,2.6185217,1.4413469,456.75418,5.882904,100,1.0681152e-05,21.09,1.0361927,[ 1.107 -0.669  1.349  0.942 -1.918],24800,456.75418,0.30789718,,-0.51139754,2446.4218814373016,18171.559
,445.02866,10.096394,0.17273203,2.1570327,582365,249,1.4566903,3.0774438,-2.6308136,100.0,89.131744,-114.17096291714424,30.153141,192.64278,503.73932,4.233322,100,3.0517577e-07,21.01,1.172391,[ 1.118 -0.674  1.352  0.939 -1.93 ],24900,503.73932,0.01057556,,-0.503403,2454.033735513687,1267102.1
,452.28467,1.1856969e+21,6.562663e+18,inf,584435,250,1.8478695,4395.825,-2.742218,100.0,88.983154,-114.0243998953289,58959.54,5.0565543e+22,181622.34,5.421112,100,-1.2969971e-06,20.7,437.4234,[ 1.12  -0.662  1.345  0.953 -1.922],25000,181622.34,4.41283e-15,,-0.49656668,2462.729647397995,3295232000000.0
,449.55948,88253.15,951.9918,44238.203,586519,251,1.533294,11.054813,-2.400879,100.0,89.036606,-114.23854505546525,165.10233,3314874.5,1028.4026,4.911934,100,3.5095215e-06,20.84,2.3949163,[ 1.122 -0.667  1.353  1.034 -1.915],25100,1028.4026,3.864608e-07,,-0.5016491,2470.761659145355,21001056.0
,456.67203,308481.2,733.4416,52917.016,588572,252,1.411835,94.584625,-2.6441422,100.0,88.892136,-114.02221625449032,979.28174,10156273.0,3498.8723,3.3564758,100,3.7384034e-06,20.53,9.567863,[ 1.15  -0.664  1.312  1.    -1.921],25200,3498.8723,6.589474e-07,,-0.4924926,2480.031179666519,1088435200.0
,450.175,224929920.0,965013.56,110851830.0,590653,253,1.4867771,372.6397,-2.612152,100.0,89.02425,-114.20268156715176,5975.592,21045023000.0,13940.081,5.728424,100,6.790161e-06,20.81,37.28555,[ 1.169 -0.635  1.306  1.012 -1.911],25300,13940.081,3.460039e-07,,-0.4985402,2490.2759749889374,18598742000.0
,441.08334,4546336.5,76349.1,2110411.8,592776,254,1.6080142,34.28967,-2.6829987,100.0,89.2083,-114.55385549264902,456.54956,144077230.0,1850.1869,5.176613,100,1.1749267e-05,21.23,4.6162195,[ 1.177 -0.597  1.27   1.021 -1.918],25400,1850.1869,1.2894496e-07,,-0.5051866,2501.3695373535156,177196210.0
,455.5433,406260940000.0,851291260.0,176420780000.0,594839,255,1.4370522,2810.3936,-2.2818375,100.0,88.90929,-114.40065654073864,28860.809,39391200000000.0,106015.65,4.6925354,100,-5.722046e-06,20.63,277.03467,[ 1.176 -0.604  1.255  1.05  -1.924],25500,106015.65,3.9437348e-10,,-0.5073243,2511.6477370262146,1120390000000.0
,434.32898,14984109.0,54979.44,5107027.0,596994,256,1.7723286,75.219025,-2.8950577,100.0,89.34549,-114.80230151611816,739.974,900612500.0,3872.01,5.942299,100,-4.5776366e-07,21.55,9.981764,[ 1.192 -0.555  1.219  1.016 -1.926],25600,3872.01,3.5965522e-06,,-0.5082851,2522.237922668457,839496960.0
,452.038,4500.5557,16.311872,872.04614,599067,257,1.4790955,13.573246,-2.4598465,100.0,88.986176,-114.1582235274624,113.45445,160518.12,1088.7867,3.8245392,100,2.7465821e-06,20.73,2.5820043,[ 1.203 -0.543  1.241  1.053 -1.927],25700,1088.7867,2.5710964e-05,,-0.5092822,2531.7372555732727,27741396.0
,456.20206,598.0002,2.6064916,76.472336,601122,258,1.3048856,15.206009,-2.32901,100.0,88.90094,-114.04290674820004,154.39998,9090.104,1007.87054,3.5919266,100,-6.8664554e-07,20.55,2.3879142,[ 1.224 -0.523  1.231  1.028 -1.928],25800,1007.87054,0.00016276615,,-0.50880504,2541.0249967575073,34911748.0
,451.82187,342922850000.0,7709051000.0,342951030000.0,603196,259,1.5948284,12.75231,-2.3410034,100.0,88.98836,-114.1671425388959,204.4462,26273100000000.0,747.0999,5.2930145,100,-4.272461e-06,20.74,1.6605053,[ 1.216 -0.555  1.255  1.037 -1.928],25900,747.0999,2.975416e-07,,-0.47688952,2549.625064611435,30219616.0
,474.2079,254.24953,4.034126,166.91318,605171,260,1.4913026,3.9998612,-2.5091171,100.0,88.54076,-113.16008533012183,54.717285,16438.168,650.8875,5.010315,100,-6.1798096e-06,19.75,1.4022778,[ 1.218 -0.567  1.294  1.022 -1.896],26000,650.8875,0.00076478615,,-0.4821154,2559.5154247283936,2894792.8
,489.81174,1860.6108,31.159225,802.73627,607083,261,1.3299407,6.0244055,-2.8113785,100.0,88.22653,-112.5543118875313,636.84076,60436.695,782.20087,5.1911545,100,-2.2888183e-07,19.12,1.5300146,[ 1.201 -0.562  1.315  1.023 -1.901],26100,782.20087,0.00012313965,,-0.47191983,2568.1815798282623,7152496.0
,443.35675,1.255799,0.046192378,0.2213992,609195,262,1.7151074,0.4748292,-2.6360397,100.0,89.14043,-114.44441560252409,3.7819378,1.9464573,453.7447,6.2668076,100,2.2888183e-07,21.12,1.0289469,[ 1.209 -0.566  1.319  1.059 -1.891],26200,453.7447,0.2622383,,-0.47487327,2576.9517822265625,32321.355
,465.85922,75.06467,2.4209826,38.00674,611204,263,1.3817899,3.200169,-2.280449,100.0,88.71011,-113.40696599051051,27.840952,1368.7681,596.13934,3.9344711,100,-1.9073486e-06,20.09,1.29225,[ 1.213 -0.572  1.32   1.054 -1.894],26300,596.13934,0.003174596,,-0.4843956,2583.5968742370605,1878149.0
,417.97647,102.81054,0.60554165,16.629969,613439,264,1.6230671,3.2242594,-2.8984451,100.0,89.678665,-115.34098311238448,23.340862,2388.2998,475.04947,5.1359863,100,-4.196167e-06,22.35,1.1673492,[ 1.218 -0.568  1.299  1.06  -1.903],26400,475.04947,0.0007754619,,-0.48771125,2592.0320060253143,1290358.5
,459.8729,122958570000.0,284892600.0,55364436000.0,615477,265,1.5548946,85.44418,-2.514824,100.0,88.8096,-113.84255952456378,878.42163,12289692000000.0,3523.8389,5.0842667,100,-1.3732911e-06,20.38,8.776822,[ 1.224 -0.546  1.288  1.068 -1.907],26500,3523.8389,2.1022924e-08,,-0.4969064,2599.9191966056824,1123649200.0
,443.6959,1785914.5,16270.615,1419079.9,617585,266,1.4505941,15.790167,-2.8423538,100.0,89.158295,-114.27165004786612,213.13364,173178500.0,912.90466,3.7087784,100,2.7465821e-06,21.08,2.2200456,[ 1.241 -0.51   1.238  1.022 -1.916],26600,912.90466,2.412398e-05,,-0.4912112,2611.0024700164795,38541108.0
,439.55304,242664370000.0,664864200.0,64343937000.0,619713,267,1.5819008,226.43959,-2.9380875,100.0,89.20294,-114.4697441818654,2329.3423,9709086000000.0,8320.54,4.4781036,100,4.196167e-06,21.28,22.714676,[ 1.267 -0.517  1.203  1.    -1.91 ],26700,8320.54,3.8377454e-11,,-0.49823055,2620.391973257065,6535171000.0
,454.32913,2.1716495,0.079916984,0.43747434,621776,268,1.4318101,0.9480551,-2.4409409,100.0,88.93942,-114.08990193186544,6.427086,9.251214,482.78616,4.1407623,100,1.7547608e-06,20.63,1.071045,[ 1.261 -0.529  1.163  0.966 -1.917],26800,482.78616,0.046649992,,-0.5067721,2632.249000310898,171261.61
,459.0556,2.416508,0.07286395,0.42273554,623817,269,1.532512,0.97958297,-2.650299,100.0,88.8452,-113.83475536594676,13.548878,11.262184,484.31717,4.600151,100,-6.1798096e-06,20.41,1.0576742,[ 1.261 -0.535  1.179  0.976 -1.926],26900,484.31717,0.045618206,,-0.5051319,2640.467476129532,164752.12
,485.93475,7.7373033,0.080514036,0.58113486,625747,270,1.4806303,1.9135509,-2.3833466,100.0,88.302185,-112.88395960290501,15.678685,39.911266,576.15875,4.576645,100,5.722046e-06,19.3,1.2096068,[ 1.256 -0.524  1.173  0.985 -1.924],27000,576.15875,0.01360018,,-0.5059335,2648.5523591041565,659661.2
,455.0532,6263.9106,22.27921,1248.0219,627805,271,1.5295825,8.160774,-2.3468475,100.0,88.92679,-113.94329656802873,106.78626,203458.05,730.6123,5.329796,100,3.0517579e-06,20.58,1.7155772,[ 1.244 -0.537  1.178  0.983 -1.925],27100,730.6123,2.0894715e-05,,-0.5088041,2657.405690431595,8973571.0
,451.9547,4.0456657,0.14343494,1.1295402,629878,272,1.5672699,1.2302113,-2.4330063,100.0,88.9884,-114.13512949216043,8.732369,43.130203,502.8473,5.3545685,100,5.1116945e-06,20.73,1.123132,[ 1.241 -0.509  1.176  1.002 -1.928],27200,502.8473,0.011618531,,-0.50632817,2665.929969072342,274282.38
,441.1701,62.1402,0.33315462,5.810479,632003,273,1.4015244,4.8631673,-2.337494,100.0,89.16392,-114.7061376026597,36.922756,481.024,595.5908,3.778305,100,3.890991e-06,21.25,1.4350672,[ 1.238 -0.513  1.193  1.006 -1.925],27300,595.5908,0.0006181487,,-0.50805694,2674.4815697669983,3113267.5
,460.94702,5713.517,183.75708,5254.1597,634039,274,1.3579373,7.6369286,-2.1997528,100.0,88.80322,-113.98312811959035,159.13261,294544.8,975.7227,4.185852,100,7.858276e-06,20.36,2.1249115,[ 1.227 -0.528  1.195  0.993 -1.927],27400,975.7227,7.166005e-05,,-0.5159455,2683.818957090378,12253509.0
,457.96826,9935.85,33.201595,1229.983,636083,275,1.6187159,18.57562,-2.6474,100.0,88.869385,-113.75493598640801,585.73926,161519.95,1255.5371,6.1463394,100,-1.9073486e-06,20.44,3.0774488,[ 1.235 -0.512  1.162  0.995 -1.935],27500,1255.5371,6.2473296e-06,,-0.5211646,2692.376074075699,48489652.0
,447.00717,6.837692,0.2202378,1.7507129,638180,276,1.4250506,2.0049546,-2.4103012,100.0,89.086624,-114.42668839206685,43.76529,40.242012,524.904,4.3226776,100,-4.9591063e-06,20.97,1.1844828,[ 1.234 -0.479  1.151  0.976 -1.94 ],27600,524.904,0.0026060324,,-0.5200808,2700.774438381195,715586.25
,453.91986,41.96286,0.8855038,13.001069,640248,277,1.2864347,2.402936,-2.4109344,100.0,88.94444,-114.31447580015488,37.726562,814.74536,568.93134,4.3653717,100,-7.6293944e-08,20.68,1.2584367,[ 1.234 -0.477  1.148  0.995 -1.939],27700,568.93134,0.0019007191,,-0.52831584,2709.046283006668,1007923.25
,463.4721,2.03291,0.060742285,0.30494145,642273,278,1.2772846,0.8230451,-2.5557709,100.0,88.75249,-113.88107798844659,4.108351,3.4262824,484.2369,3.7422562,100,-2.9754638e-06,20.25,1.0446904,[ 1.232 -0.475  1.126  0.996 -1.947],27800,484.2369,0.04160993,,-0.5430249,2717.6476621627808,122419.63
,470.473,5083044400000000.0,10438654000000.0,2273361000000000.0,644269,279,1.1270057,53.12463,-2.246521,100.0,88.61035,-113.66875760449999,923.90344,5.0818933e+17,2465.418,4.071457,100,-2.7465821e-06,19.96,5.922248,[ 1.229 -0.475  1.117  0.993 -1.962],27900,2465.418,4.157164e-08,,-0.52984625,2724.582267999649,475497540.0
,450.1532,653.4912,2.8716257,103.63261,646351,280,1.5054369,8.716997,-2.44001,100.0,89.02396,-114.26069070426298,74.72899,14277.193,784.7785,5.1977463,100,-5.0354006e-06,20.82,1.8119425,[ 1.231 -0.44   1.088  0.94  -1.949],28000,784.7785,0.00020246301,,-0.5492444,2733.9563539028168,12406622.0
,457.06033,1276865.6,26342.121,942162.3,648401,281,1.4575304,4.8255286,-2.5857086,100.0,88.88559,-113.92266579785849,98.909836,73580580.0,560.07965,5.057213,100,-6.4849855e-06,20.5,1.2339689,[ 1.202 -0.438  1.066  0.93  -1.968],28100,560.07965,1.8715929e-06,,-0.5485669,2743.774322271347,3872602.5
,463.4718,675092.0,2093.9849,236899.78,650420,282,1.266173,40.08823,-2.7891998,100.0,88.75868,-113.48109872953219,706.93713,49333372.0,1868.3842,3.2330093,100,6.1035155e-07,20.19,4.6331344,[ 1.2   -0.431  1.068  0.889 -1.967],28200,1868.3842,6.9391904e-06,,-0.552003,2752.550262928009,225663410.0
,448.37305,1996.0325,12.0466,523.58765,652508,283,1.4375648,9.042886,-2.6590805,100.0,89.061676,-114.196152654852,85.65265,66626.09,800.9209,4.271118,100,-5.569458e-06,20.88,1.9602215,[ 1.174 -0.464  1.102  0.894 -1.971],28300,800.9209,0.0004882829,,-0.54572326,2762.463266134262,10946749.0
,455.7611,1.7868543e+17,1915393500000000.0,inf,654565,284,1.1744888,28.811354,-2.427475,100.0,88.90982,-114.06254448830832,294.39972,1.7867949e+19,1402.311,3.278946,100,-2.7465821e-06,20.57,3.5030313,[ 1.165 -0.481  1.114  0.876 -1.965],28400,1402.311,1.1970684e-09,,-0.5647637,2771.6267881393433,119692720.0
,481.37033,1999.1511,17.31855,619.4548,656510,285,1.4965597,11.390426,-2.639679,100.0,88.38214,-112.8369273996109,113.47853,64214.203,991.54474,5.317154,100,4.7302246e-06,19.45,2.2661724,[ 1.15  -0.476  1.07   0.817 -1.984],28500,991.54474,7.4027914e-05,,-0.56614465,2781.1314890384674,20191990.0
,481.91113,2764.8638,9.087519,519.29205,658456,286,1.4735307,29.0366,-2.3508987,100.0,88.382706,-113.03625663630736,294.85364,99855.59,1671.7617,4.8776627,100,-7.2479247e-06,19.46,3.6588488,[ 1.141 -0.485  1.071  0.789 -1.985],28600,1671.7617,0.00019567623,,-0.5683768,2789.750641822815,163041570.0
,470.4162,250.13673,2.9773161,159.94551,660448,287,1.3925284,5.9186716,-2.7866974,100.0,88.61594,-113.38535586721724,58.037205,13757.125,662.9706,3.791977,100,1.4495849e-06,19.92,1.4401345,[ 1.123 -0.509  1.094  0.811 -1.987],28700,662.9706,0.0005260245,,-0.56646353,2799.526843547821,6889107.5
,454.17416,3.0217493,0.10238482,0.6152911,662508,288,1.505545,1.2005607,-2.663742,100.0,88.94652,-113.85090973849621,10.69455,10.678649,496.4335,4.2439423,100,1.9073486e-06,20.6,1.0968759,[ 1.116 -0.505  1.07   0.789 -1.985],28800,496.4335,0.034445055,,-0.5686563,2808.175850391388,257478.67
,443.65094,41.122143,0.36404383,6.4823446,664617,289,1.5174237,2.7252784,-2.7292404,100.0,89.157974,-114.32919705844337,32.682297,589.6848,530.57806,4.4491577,100,4.119873e-06,21.09,1.2193624,[ 1.118 -0.503  1.071  0.776 -1.988],28900,530.57806,0.0032888183,,-0.56689477,2815.824552297592,1141730.8
,451.26306,73.258675,0.44414765,7.2073045,666690,290,1.5381626,5.38235,-2.764679,100.0,89.00335,-113.95547284131075,46.734665,650.69446,717.81067,4.63105,100,3.8146973e-06,20.73,1.6710722,[ 1.126 -0.497  1.074  0.798 -1.986],29000,717.81067,0.0006376194,,-0.5718301,2824.134177207947,4623365.5
,463.76276,60.960346,0.43228564,4.733446,668710,291,1.4367889,4.7729464,-2.5174942,100.0,88.75029,-113.62204709821371,37.592197,293.29446,717.67773,3.4272614,100,2.670288e-06,20.2,1.6337483,[ 1.126 -0.488  1.088  0.812 -1.991],29100,717.67773,0.00015918669,,-0.5847039,2832.8221578598022,3723619.0
,464.37912,10.590056,0.281505,2.3198118,670727,292,1.4665861,1.8539436,-2.8272324,100.0,88.73859,-113.57139126895228,13.28818,47.88179,621.0351,3.9267807,100,-5.340576e-07,20.17,1.3520896,[ 1.126 -0.509  1.096  0.824 -2.004],29200,621.0351,0.0024251856,,-0.58661455,2841.7169222831726,641684.06
,468.99792,151.38141,0.70611095,13.340393,672727,293,1.4070495,6.195138,-2.329712,100.0,88.64264,-113.57361981728083,47.67752,1323.4463,738.61444,4.2384796,100,-3.5095215e-06,20.0,1.691784,[ 1.12  -0.511  1.091  0.839 -2.006],29300,738.61444,0.0012242023,,-0.6002885,2849.373370409012,5930224.5
,483.05,5892346.0,13095.145,1769331.4,674668,294,1.4033412,24.282158,-2.4205399,100.0,88.360504,-112.96131560805347,352.94864,374292860.0,1175.789,4.2972794,100,-8.544922e-06,19.41,2.7441366,[ 1.117 -0.537  1.103  0.841 -2.019],29400,1175.789,3.692778e-08,,-0.5952157,2856.6507637500763,92274856.0
,451.00037,140582130.0,302188.2,61108016.0,676747,295,1.6148125,21.10869,-2.6520004,100.0,89.00609,-114.28176706766516,181.16687,13638032000.0,1339.127,4.6380234,100,5.41687e-06,20.79,3.3358343,[ 1.106 -0.554  1.092  0.812 -2.014],29500,1339.127,1.949007e-08,,-0.58942014,2866.8725440502167,66569104.0
,484.22214,109.93257,1.0468016,24.629972,678686,296,1.2687292,5.110076,-2.4423523,100.0,88.333755,-113.10424686948629,45.84101,3043.5056,739.78876,3.7913895,100,3.5858154e-06,19.39,1.6024474,[ 1.118 -0.518  1.061  0.779 -2.008],29600,739.78876,0.00033101917,,-0.5944816,2876.624701023102,4715200.5
,472.9705,2113716.8,7393.5884,456961.06,680669,297,1.3912191,21.93287,-2.4540558,100.0,88.562485,-113.4029315055041,223.48529,66089676.0,1103.1674,4.250931,100,-1.3732911e-06,19.83,2.5329847,[ 1.097 -0.538  1.087  0.783 -2.013],29700,1103.1674,2.1368258e-07,,-0.596663,2885.724868774414,78794456.0
,450.06448,199036100.0,773581.8,59712804.0,682750,298,1.4068516,22.374329,-2.5296783,100.0,89.02719,-114.17210986133458,347.8152,10720940000.0,1207.8574,3.3171997,100,2.822876e-06,20.81,2.831984,[ 1.099 -0.546  1.056  0.776 -2.016],29800,1207.8574,4.9860184e-08,,-0.60351896,2895.8521823883057,83593704.0
,448.98102,9.228728,0.0983101,1.0127158,684835,299,1.4300029,1.9307395,-2.6249847,100.0,89.03959,-114.15589834275346,12.659405,96.923416,513.17615,4.258354,100,1.7547608e-06,20.85,1.1773784,[ 1.088 -0.535  1.089  0.781 -2.022],29900,513.17615,0.012885568,,-0.6037062,2905.9323921203613,521928.88
,444.90115,2.6525913e+28,1.0273129e+26,inf,686939,300,1.3466457,41.89318,-2.6217804,100.0,89.132095,-114.33028216275001,427.48227,2.652559e+30,1710.4082,3.9375,100,-3.890991e-06,21.04,4.291536,[ 1.093 -0.53   1.095  0.795 -2.023],30000,1710.4082,3.1499224e-21,,-0.6262357,2914.7109162807465,267130480.0
,472.7626,530.48334,3.6243012,252.21198,688927,301,1.3523396,9.119943,-2.142929,100.0,88.56296,-113.68418818906322,92.79503,45001.016,779.52563,4.6271057,100,-6.866455e-06,19.88,1.7572327,[ 1.125 -0.491  1.036  0.804 -2.045],30100,779.52563,0.0004826575,,-0.643113,2924.035850763321,13931468.0
,454.47818,14.915561,0.13409705,0.9997431,690989,302,1.6191392,2.7618718,-2.8677902,100.0,88.937195,-114.05757470899466,18.991901,29.544312,487.87662,4.316002,100,5.0354006e-06,20.62,1.1061763,[ 1.104 -0.494  1.054  0.837 -2.062],30200,487.87662,0.0051997495,,-0.65527654,2932.894158601761,1041257.3
,484.03186,254900800.0,526258.8,63686796.0,692930,303,1.4960146,25.15893,-2.534111,100.0,88.33667,-113.19269992874419,256.0988,11953368000.0,1283.4102,4.195015,100,1.1672973e-05,19.41,2.8155282,[ 1.117 -0.491  1.064  0.841 -2.074],30300,1283.4102,7.006926e-08,,-0.64697343,2940.906062602997,115906320.0
,424.59714,187678.08,4897.6035,111227.91,695133,304,1.535094,29.229689,-2.7994308,100.0,89.54277,-115.1863678449185,675.7366,5966848.0,1443.0974,3.926239,100,1.8310546e-06,22.03,3.4303305,[ 1.154 -0.479  1.074  0.859 -2.066],30400,1443.0974,1.8632252e-07,,-0.6564814,2950.716169834137,144814980.0
,457.66772,12.169204,0.20755965,6.1340117,697179,305,1.6102822,1.8847166,-2.6747437,100.0,88.87465,-113.8124017357609,11.040199,512.97797,511.96777,4.4467316,100,7.6293946e-07,20.46,1.1359067,[ 1.164 -0.486  1.064  0.882 -2.075],30500,511.96777,0.0065719336,,-0.66113204,2959.356842517853,590689.25
,437.89313,7571.4805,65.67496,2045.8965,699317,306,1.6538441,10.910643,-2.951126,100.0,89.273224,-114.6692709586821,160.2075,193076.94,687.2632,5.5043488,100,3.6621093e-06,21.38,1.7023635,[ 1.159 -0.485  1.053  0.862 -2.08 ],30600,687.2632,1.06780635e-05,,-0.6572258,2967.903200149536,15613568.0
,453.47385,36407984.0,906136.94,50544776.0,701381,307,1.4750556,4.4669323,-2.430603,100.0,88.93186,-113.93990114610088,45.991085,3634317300.0,588.5761,5.591278,100,1.9836425e-06,20.64,1.348248,[ 1.15  -0.495  1.058  0.839 -2.076],30700,588.5761,1.1098019e-07,,-0.65107673,2976.4338223934174,3264830.0
,486.35938,20.312737,0.14534974,1.3607543,703309,308,1.3563107,4.040909,-2.1686554,100.0,88.29376,-112.84815202493199,33.220295,59.02398,694.58856,4.893219,100,-2.2125244e-06,19.28,1.4766828,[ 1.121 -0.496  1.078  0.829 -2.07 ],30800,694.58856,0.0037998364,,-0.6513789,2985.249373435974,2997258.8
,449.07468,83945120000.0,437870660.0,31417004000.0,705393,309,1.5539454,56.723515,-2.7777252,100.0,89.04851,-114.1145756259089,674.4075,4117214300000.0,2791.413,4.337425,100,-2.5177003e-06,20.84,6.646494,[ 1.105 -0.508  1.086  0.835 -2.07 ],30900,2791.413,7.744477e-11,,-0.65698165,2994.083007335663,540718800.0
,458.1725,5.125305,0.07423637,0.48562288,707439,310,1.3752661,1.8534279,-2.5158768,100.0,88.86183,-113.94352294020267,13.227866,17.497627,536.0637,4.6829147,100,5.264282e-06,20.46,1.1944718,[ 1.09  -0.502  1.096  0.893 -2.076],31000,536.0637,0.0049767317,,-0.6992153,3003.4297590255737,533458.0
,433.1518,6.5062146,0.2156032,1.4912919,709601,311,1.5909642,1.9311773,-2.5992126,100.0,89.36815,-114.93027665993144,15.079368,24.390305,488.7328,4.0858383,100,4.653931e-06,21.62,1.1421322,[ 1.095 -0.514  1.095  0.886 -2.118],31100,488.7328,0.007990171,,-0.7057399,3011.1788444519043,588221.0
,450.38846,1.7616806,0.062009092,0.31655142,711684,312,1.3263985,0.7454205,-2.3118362,100.0,88.9948,-114.38951173204946,5.0482154,8.3311,490.99094,3.5273666,100,-8.239746e-06,20.83,1.0947253,[ 1.088 -0.513  1.089  0.897 -2.125],31200,490.99094,0.14260359,,-0.71148205,3020.1865038871765,104417.93
,455.7168,726676600.0,3026934.2,362835260.0,713744,313,1.2942328,40.101414,-2.6310883,100.0,88.908295,-114.24451261175034,430.11252,66936582000.0,1804.8746,3.8873978,100,-2.670288e-06,20.6,4.508876,[ 1.1   -0.509  1.078  0.888 -2.13 ],31300,1804.8746,2.6624427e-08,,-0.7210243,3028.7427220344543,236924620.0
,446.31424,3.1909552,0.07439041,0.39651042,715846,314,1.347706,1.2881408,-2.4509583,100.0,89.099106,-114.568369941776,9.884543,9.572973,487.34842,5.1253967,100,5.645752e-06,21.02,1.1078603,[ 1.113 -0.514  1.115  0.91  -2.14 ],31400,487.34842,0.050149508,,-0.72196025,3039.050682067871,250674.44
,443.50467,78.20955,0.5470559,7.1489267,717961,315,1.4304814,6.3451757,-2.351448,100.0,89.15573,-114.67809226490108,92.190674,800.9776,582.91473,4.104225,100,-7.858276e-06,21.15,1.3757806,[ 1.101 -0.52   1.123  0.921 -2.141],31500,582.91473,0.00091195764,,-0.71798563,3046.912220478058,5793088.0
,450.30264,15.695368,0.26200196,2.8468978,720039,316,1.5027014,4.559223,-2.718399,100.0,89.02434,-114.03714121313216,53.237583,192.79459,542.6738,4.1558685,100,-1.1444092e-05,20.78,1.2637849,[ 1.109 -0.507  1.119  0.908 -2.137],31600,542.6738,0.005142588,,-0.72416335,3055.3974192142487,2877671.0
,439.44675,35338.66,141.43784,5659.5474,722168,317,1.3918538,12.880555,-2.5168304,100.0,89.243256,-114.50551622828057,130.31941,607333.0,732.6751,4.300728,100,-1.8310546e-06,21.29,1.7810266,[ 1.104 -0.523  1.135  0.909 -2.143],31700,732.6751,2.1337345e-07,,-0.7299832,3064.1713864803314,24768204.0
,476.3117,17811.727,77.17378,5119.969,724138,318,1.4810388,30.115551,-2.5127716,100.0,88.49481,-113.3261534054375,1270.3237,947846.3,1607.982,5.485138,100,2.5177003e-06,19.7,3.7321718,[ 1.096 -0.506  1.148  0.912 -2.149],31800,1607.982,2.9949913e-05,,-0.7289523,3074.033125400543,150279090.0
,457.62253,1.1950864,0.043745544,0.21203957,726189,319,1.3168825,0.40559983,-2.544075,100.0,88.87013,-114.1368724497568,3.044398,1.4909867,469.25375,4.292488,100,4.272461e-06,20.51,1.0329256,[ 1.105 -0.49   1.143  0.891 -2.148],31900,469.25375,0.37667704,,-0.7287216,3084.325078010559,25285.031
,483.58127,2345462.5,6735.374,642665.8,728129,320,1.262702,6.058396,-2.1779175,100.0,88.348526,-113.01932624917237,56.843117,99710530.0,657.05536,4.8113403,100,1.2969971e-06,19.4,1.3891097,[ 1.101 -0.484  1.141  0.892 -2.148],32000,657.05536,2.368046e-06,,-0.7289524,3091.4257612228394,7141075.5
