MaxIW,Weights,EpThisIter,EpisodesSoFar,J_sample_variance,InitialReturnMax,ReturnStepMax,InitialReturnMean,MinIW,EmpiricalD2,Bound,MeanIW,InitialReturnStd,MinD2w0t,MaxD2w0t,StdIW,ReturnStepMaxmin,TimestepsSoFar,MeanD2w0t,InitialReturnMin,Iteration,ReturnMeanIW,EntropyCoefficient,EpRewMean,MeanEntropy,StdD2w0t,EpLenMean,TimeElapsed,InitialBound
1.7754083,[ 1.274  3.26  32.406 32.384 -9.354],100,24300,1038.912,3.811615,100.0,-3.5858154e-06,0.8333568,1.0016446,483.4036,1.0026054,1.3946286,,1.0476432,0.0819317,88.378174,5758062,0.038737964,-2.7981415,243,483.4036,,-112.49931545436726,-7.934639,0.19301257,19.36,9653.95141029358,482.49863
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,24400,2.480058,6.006508,100.0,-5.645752e-06,1.0,1.0,492.268,1.0,1.5669243,,1.0,,88.18147,5759960,0.03796,-3.0239487,244,492.268,,-112.15786955775498,-7.934639,0.19109319,18.98,9657.782305955887,492.268
1.5681803,[ 1.274  3.26  32.406 32.384 -9.354],100,24500,3774.4727,4.429825,100.0,7.6293946e-07,0.6732658,1.0211641,473.54822,1.0059932,1.5233938,,1.0890752,0.14484909,88.608246,5761937,0.039787635,-2.5855713,245,473.54822,,-112.6074662783814,-7.934639,0.19611067,19.77,9661.283256292343,471.32034
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,24600,2.3195472,5.32283,100.0,-1.3732911e-06,1.0,1.0,484.0641,1.0,1.5153745,,1.0,,88.34703,5763867,0.0386,-2.8605347,246,484.0641,,-112.45119608995732,-7.934639,0.19264458,19.3,9664.755818605423,484.0641
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,24700,2.412039,6.5500717,100.0,-4.272461e-06,1.0,1.0,507.4952,1.0,1.5452884,,1.0,,87.87398,5765709,0.03684,-2.852684,247,507.4952,,-111.68060863636893,-7.934639,0.18837059,18.42,9668.32002878189,507.4952
3.2388308,[ 1.274  3.26  32.406 32.384 -9.354],100,24800,36813.254,5.41481,100.0,-2.9754638e-06,0.30488563,1.2601578,495.79327,1.040646,1.6865587,,2.1805904,0.43929067,88.47914,5767658,0.0451991,-2.768898,248,495.79327,,-112.27081684180992,-7.934639,0.22673106,19.49,9671.579025268555,477.83136
1.2867358,[ 1.274  3.26  32.406 32.384 -9.354],100,24900,514.6793,5.057823,100.0,-6.1035155e-07,0.801653,1.0033638,441.96533,1.0052739,1.5566511,,1.0315151,0.05882192,89.24814,5769770,0.042313963,-2.9392014,249,441.96533,,-113.5396024384659,-7.934639,0.2014876,21.12,9675.535248279572,439.86124
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25000,2.864501,4.6332855,100.0,-1.0070801e-05,1.0,1.0,464.50983,1.0,1.683997,,1.0,,88.74718,5771775,0.0401,-2.995842,250,464.50983,,-112.80955335769622,-7.934639,0.19618878,20.05,9678.964273691177,464.50983
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25100,2.5473914,4.5726624,100.0,-4.8828124e-06,1.0,1.0,474.24765,1.0,1.588049,,1.0,,88.55138,5773738,0.03926,-3.0555878,251,474.24765,,-112.36820435047217,-7.934639,0.19421221,19.63,9683.034066438675,474.24765
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25200,1.743653,4.2074203,100.0,-9.155273e-07,1.0,1.0,503.00204,1.0,1.313853,,1.0,,87.96094,5775599,0.03722,-2.4685745,252,503.00204,,-112.023447543121,-7.934639,0.18930598,18.61,9686.151580095291,503.00204
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25300,2.7878923,5.0440903,100.0,-8.392334e-06,1.0,1.0,460.20248,1.0,1.6613315,,1.0,,88.83215,5777624,0.0405,-2.9161224,253,460.20248,,-113.07436484736174,-7.934639,0.19712032,20.25,9689.981473207474,460.20248
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25400,2.7666774,4.381279,100.0,3.0517577e-07,1.0,1.0,480.1546,1.0,1.654993,,1.0,,88.428055,5779567,0.03886,-3.0429382,254,480.1546,,-112.42144173832632,-7.934639,0.19326276,19.43,9693.23098063469,480.1546
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25500,2.450989,4.670128,100.0,1.4038086e-05,1.0,1.0,474.1996,1.0,1.5577139,,1.0,,88.54874,5781534,0.03934,-2.903923,255,474.1996,,-112.62325443237002,-7.934639,0.19439603,19.67,9697.157681465149,474.1996
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25600,2.8624218,5.194206,100.0,-1.2893677e-05,1.0,1.0,493.75534,1.0,1.6833831,,1.0,,88.15071,5783427,0.03786,-2.7729797,256,493.75534,,-112.15356897788901,-7.934639,0.19086006,18.93,9700.628519773483,493.75534
1.5865338,[ 1.274  3.26  32.406 32.384 -9.354],100,25700,5088.4624,5.4291306,100.0,1.2435913e-05,0.5878013,1.0311164,480.05023,1.0202557,1.6440327,,1.1061032,0.17129827,88.61276,5785406,0.039981753,-2.7433853,257,480.05023,,-112.67664552334826,-7.934639,0.19697602,19.79,9704.703823566437,471.0745
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25800,2.53658,4.9339066,100.0,-5.1116945e-06,1.0,1.0,480.01123,1.0,1.5846844,,1.0,,88.42998,5787351,0.0389,-2.8435135,258,480.01123,,-112.51846323504964,-7.934639,0.19335186,19.45,9708.511981487274,480.01123
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,25900,2.5678544,4.5913544,100.0,-6.1035157e-06,1.0,1.0,477.44995,1.0,1.5944176,,1.0,,88.485886,5789302,0.03902,-2.8454285,259,477.44995,,-112.32018796413709,-7.934639,0.1936483,19.51,9712.133004665375,477.44995
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26000,2.3303444,5.551079,100.0,2.3651123e-06,1.0,1.0,511.67224,1.0,1.5188947,,1.0,,87.79304,5791126,0.03648,-2.736084,260,511.67224,,-111.32465547303909,-7.934639,0.18747555,18.24,9715.243302583694,511.67224
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26100,2.3633897,4.7575073,100.0,-8.69751e-06,1.0,1.0,459.3303,1.0,1.5296259,,1.0,,88.85515,5793150,0.04048,-2.905449,261,459.3303,,-112.78596063019639,-7.934639,0.1970775,20.24,9719.0634598732,459.3303
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26200,2.0527678,5.03389,100.0,-5.264282e-06,1.0,1.0,480.75027,1.0,1.4255605,,1.0,,88.41672,5795090,0.0388,-3.0344238,262,480.75027,,-112.35778556936695,-7.934639,0.19312246,19.4,9722.371011018753,480.75027
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26300,2.6994534,4.536827,100.0,3.0517579e-06,1.0,1.0,474.68417,1.0,1.6347677,,1.0,,88.536835,5797057,0.03934,-2.8203812,263,474.68417,,-112.74016785916814,-7.934639,0.19439588,19.67,9725.958758831024,474.68417
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26400,2.4992404,5.0365753,100.0,-2.2125244e-06,1.0,1.0,484.61792,1.0,1.5729749,,1.0,,88.33504,5798982,0.0385,-2.6589203,264,484.61792,,-112.2403916614622,-7.934639,0.1923967,19.25,9729.353982686996,484.61792
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26500,2.535048,6.084305,100.0,-4.5776366e-07,1.0,1.0,513.28455,1.0,1.5842159,,1.0,,87.75621,5800804,0.03644,-2.8372574,265,513.28455,,-111.54086943602138,-7.934639,0.18738165,18.22,9732.660088062286,513.28455
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26600,2.3540854,3.378067,100.0,-4.577637e-06,1.0,1.0,487.75995,1.0,1.5266078,,1.0,,88.27498,5802717,0.03826,-2.7963104,266,487.75995,,-112.14980279873845,-7.934639,0.19182515,19.13,9736.01176404953,487.75995
1.6238879,[ 1.274  3.26  32.406 32.384 -9.354],100,26700,4729.405,4.366806,100.0,4.5776366e-07,0.6016413,1.0251867,491.35513,1.0110759,1.4027756,,1.1061032,0.1603632,88.30023,5804638,0.038698975,-2.5480347,267,491.35513,,-112.37623020012063,-7.934639,0.19361448,19.21,9739.396092176437,486.3617
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26800,2.9722903,5.1378098,100.0,7.6293945e-06,1.0,1.0,470.12375,1.0,1.7153903,,1.0,,88.6301,5806619,0.03962,-2.9979782,268,470.12375,,-112.57837771981023,-7.934639,0.19506772,19.81,9743.409836530685,470.12375
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,26900,2.4186845,4.802292,100.0,-3.967285e-06,1.0,1.0,483.37473,1.0,1.5474174,,1.0,,88.36246,5808550,0.03862,-2.873024,269,483.37473,,-112.3604728112803,-7.934639,0.19268924,19.31,9746.767575502396,483.37473
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,27000,4.2080746,5.0769653,100.0,5.340576e-06,1.0,1.0,436.53918,1.0,2.0410786,,1.0,,89.31642,5810677,0.04254,-3.5366974,270,436.53918,,-113.61981766657291,-7.934639,0.2018232,21.27,9750.823595523834,436.53918
3.2958455,[ 1.274  3.26  32.406 32.384 -9.354],100,27100,48140.344,4.5702057,100.0,-8.392334e-07,0.2578328,1.236635,505.38632,1.0524844,1.5660974,,1.874479,0.47986114,88.38873,5812612,0.045556612,-2.9570541,271,505.38632,,-112.33904787176418,-7.934639,0.22933017,19.35,9754.283847808838,482.12085
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,27200,2.0239835,5.304863,100.0,1.3732911e-06,1.0,1.0,490.43994,1.0,1.415533,,1.0,,88.21933,5814516,0.03808,-2.7025528,272,490.43994,,-112.15200385312738,-7.934639,0.19138849,19.04,9758.129082918167,490.43994
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,27300,2.5285804,6.0396194,100.0,-3.7384034e-06,1.0,1.0,496.7749,1.0,1.582178,,1.0,,88.09244,5816395,0.03758,-2.496498,273,496.7749,,-111.87148301571244,-7.934639,0.19018508,18.79,9761.796973466873,496.7749
1.3744364,[ 1.274  3.26  32.406 32.384 -9.354],100,27400,2174.0352,5.3181458,100.0,5.0354006e-06,0.66033435,1.014813,459.95557,1.0066988,1.5854038,,1.0640234,0.11264586,88.89075,5818432,0.041023012,-2.9817657,274,459.95557,,-113.1477701009314,-7.934639,0.19906996,20.37,9765.413390159607,457.34305
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,27500,2.0292294,3.8805008,100.0,-5.722046e-06,1.0,1.0,473.0614,1.0,1.4173684,,1.0,,88.57109,5820404,0.03944,-2.398674,275,473.0614,,-112.68910547115877,-7.934639,0.19464111,19.72,9769.423092126846,473.0614
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,27600,2.5885968,5.524582,100.0,1.2969971e-06,1.0,1.0,464.80566,1.0,1.600846,,1.0,,88.73959,5822409,0.0401,-3.0446777,276,464.80566,,-112.88563913063238,-7.934639,0.19618836,20.05,9772.875293970108,464.80566
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,27700,2.734835,4.189438,100.0,-2.9754638e-06,1.0,1.0,458.74667,1.0,1.6454445,,1.0,,88.86424,5824438,0.04058,-3.4120865,277,458.74667,,-112.97229580305873,-7.934639,0.19731762,20.29,9776.740099906921,458.74667
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,27800,2.5565803,6.7133713,100.0,6.790161e-06,1.0,1.0,470.57745,1.0,1.5909166,,1.0,,88.61712,5826415,0.03954,-2.6569214,278,470.57745,,-112.4273587699559,-7.934639,0.19486861,19.77,9780.007029771805,470.57745
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,27900,2.5731454,4.9052353,100.0,-7.2479247e-06,1.0,1.0,485.34332,1.0,1.5960613,,1.0,,88.32024,5828341,0.03852,-2.8937988,279,485.34332,,-112.47608303974212,-7.934639,0.19244133,19.26,9783.628508329391,485.34332
1.3986366,[ 1.274  3.26  32.406 32.384 -9.354],100,28000,1558.1051,3.953682,100.0,-2.7465821e-06,0.79545856,1.0090913,484.15018,1.0127269,1.5042819,,1.0395478,0.08851981,88.44882,5830295,0.039267663,-2.9151917,280,484.15018,,-112.73252269062822,-7.934639,0.19472124,19.54,9786.86011171341,478.31546
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,28100,2.3803945,4.8021545,100.0,3.2043456e-06,1.0,1.0,479.2735,1.0,1.5351214,,1.0,,88.44745,5832240,0.0389,-2.9735641,281,479.2735,,-112.34855886969618,-7.934639,0.19335198,19.45,9790.519160985947,479.2735
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,28200,2.9661613,6.2594147,100.0,-5.340576e-06,1.0,1.0,465.24585,1.0,1.7136186,,1.0,,88.7298,5834244,0.04008,-3.0750198,282,465.24585,,-112.92739574034327,-7.934639,0.19614433,20.04,9793.86445403099,465.24585
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,28300,2.3039875,3.6984177,100.0,-1.6021728e-06,1.0,1.0,459.96344,1.0,1.5102735,,1.0,,88.83689,5836267,0.04046,-3.132721,283,459.96344,,-112.87897445973036,-7.934639,0.19703238,20.23,9797.490339040756,459.96344
1.9111863,[ 1.274  3.26  32.406 32.384 -9.354],100,28400,14567.129,3.8267822,100.0,-7.2479247e-06,0.5514951,1.0851954,506.6203,1.0326658,1.551119,,1.2046295,0.2752663,88.18465,5838165,0.03914414,-3.1581573,284,506.6203,,-112.0109481982162,-7.934639,0.19718401,18.98,9800.936187505722,491.62094
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,28500,3.7493668,6.267006,100.0,2.5177003e-06,1.0,1.0,455.1892,1.0,1.9266218,,1.0,,88.937546,5840208,0.04086,-3.2105942,285,455.1892,,-113.00293278257432,-7.934639,0.19795962,20.43,9805.214641094208,455.1892
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,28600,2.672886,5.17099,100.0,-1.5258789e-07,1.0,1.0,483.7772,1.0,1.6266993,,1.0,,88.35167,5842140,0.03864,-2.683464,286,483.7772,,-112.52280415846592,-7.934639,0.1927389,19.32,9809.153026103973,483.7772
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,28700,2.6432261,4.643547,100.0,2.3651123e-06,1.0,1.0,463.7177,1.0,1.6176498,,1.0,,88.761215,5844150,0.0402,-3.0002594,287,463.7177,,-112.94973714200322,-7.934639,0.19643113,20.1,9812.499487161636,463.7177
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,28800,2.177278,3.8962708,100.0,-3.5095215e-06,1.0,1.0,479.55,1.0,1.4681671,,1.0,,88.43771,5846098,0.03896,-2.7188644,288,479.55,,-112.61671819430916,-7.934639,0.19349225,19.48,9816.196319818497,479.55
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,28900,2.7985468,4.267311,100.0,-1.6784668e-06,1.0,1.0,450.68967,1.0,1.6645057,,1.0,,89.02338,5848166,0.04136,-2.8045044,289,450.68967,,-113.49821212157057,-7.934639,0.199118,20.68,9819.595870733261,450.68967
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29000,2.4046428,4.461746,100.0,5.340576e-07,1.0,1.0,483.0516,1.0,1.5429175,,1.0,,88.37158,5850096,0.0386,-2.827362,290,483.0516,,-112.214150922406,-7.934639,0.19264449,19.3,9823.15604877472,483.0516
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29100,2.503827,5.439621,100.0,-7.6293946e-07,1.0,1.0,486.91617,1.0,1.5744177,,1.0,,88.29343,5852011,0.0383,-2.902359,291,486.91617,,-112.09040087284677,-7.934639,0.1919164,19.15,9826.48066830635,486.91617
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29200,1.9652512,4.18248,100.0,-4.5776366e-07,1.0,1.0,491.9851,1.0,1.394851,,1.0,,88.18254,5853914,0.03806,-2.617035,292,491.9851,,-112.44312503042714,-7.934639,0.19134302,19.03,9829.98799586296,491.9851
1.6653471,[ 1.274  3.26  32.406 32.384 -9.354],100,29300,5417.2935,3.9796982,100.0,-3.1280517e-06,0.6110476,1.0344592,501.9355,1.0264163,1.3555175,,1.2522701,0.17070135,88.232895,5855819,0.038517054,-2.691124,293,501.9355,,-112.0816391209663,-7.934639,0.19358578,19.05,9833.316486597061,489.83386
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29400,1.905778,5.5427322,100.0,-9.994506e-06,1.0,1.0,485.0337,1.0,1.3735814,,1.0,,88.32683,5857745,0.03852,-2.8577423,294,485.0337,,-112.4126704655952,-7.934639,0.19244108,19.26,9837.103130578995,485.0337
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29500,1.8805373,5.9079437,100.0,8.239746e-06,1.0,1.0,504.19952,1.0,1.3644537,,1.0,,87.94006,5859599,0.03708,-2.8728638,295,504.19952,,-111.79565884750828,-7.934639,0.18895437,18.54,9840.565440654755,504.19952
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29600,2.1367798,4.2857666,100.0,-3.0517577e-07,1.0,1.0,483.13214,1.0,1.4544494,,1.0,,88.36841,5861530,0.03862,-2.8716125,296,483.13214,,-112.30307303790815,-7.934639,0.19268954,19.31,9843.821032762527,483.13214
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29700,2.4214141,5.389984,100.0,-2.4414062e-06,1.0,1.0,473.95428,1.0,1.5482874,,1.0,,88.556046,5863496,0.03932,-3.3115463,297,473.95428,,-112.49413649383085,-7.934639,0.19435124,19.66,9847.612436294556,473.95428
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29800,2.4365687,5.924568,100.0,-3.5095215e-06,1.0,1.0,475.43643,1.0,1.5531292,,1.0,,88.51956,5865462,0.03932,-2.6310196,298,475.43643,,-112.85264689280768,-7.934639,0.1943514,19.66,9850.935328483582,475.43643
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,29900,2.3154023,6.048561,100.0,-7.400513e-06,1.0,1.0,500.83896,1.0,1.5140113,,1.0,,88.00833,5867328,0.03732,-2.652382,299,500.83896,,-111.88224418593263,-7.934639,0.18954238,18.66,9854.860486984253,500.83896
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30000,2.8885972,5.5446167,100.0,-2.1362305e-06,1.0,1.0,452.7106,1.0,1.6910737,,1.0,,88.98566,5869384,0.04112,-2.8874435,300,452.7106,,-113.22739404230107,-7.934639,0.19857197,20.56,9858.439625263214,452.7106
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30100,1.7379454,3.6976624,100.0,-4.272461e-06,1.0,1.0,504.8591,1.0,1.3117007,,1.0,,87.92493,5871237,0.03706,-2.342514,301,504.8591,,-111.87561955655644,-7.934639,0.18890819,18.53,9861.953848361969,504.8591
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30200,3.0659938,5.890663,100.0,6.1798096e-06,1.0,1.0,477.70535,1.0,1.7422193,,1.0,,88.48004,5873188,0.03902,-2.9922333,302,477.70535,,-112.37715027374264,-7.934639,0.19364804,19.51,9865.892380952835,477.70535
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30300,3.0061064,5.620674,100.0,1.2207031e-06,1.0,1.0,457.44913,1.0,1.7251266,,1.0,,88.891235,5875222,0.04068,-3.0558243,303,457.44913,,-112.97608661996075,-7.934639,0.1975403,20.34,9869.225800037384,457.44913
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30400,2.6409628,6.2787704,100.0,-4.119873e-06,1.0,1.0,464.18033,1.0,1.6169573,,1.0,,88.74542,5877230,0.04016,-2.8717499,304,464.18033,,-112.93054706192481,-7.934639,0.19633813,20.08,9873.197898864746,464.18033
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30500,2.5696843,4.971855,100.0,-9.07898e-06,1.0,1.0,473.34067,1.0,1.5949901,,1.0,,88.56888,5879198,0.03936,-2.9631042,305,473.34067,,-112.4822293395543,-7.934639,0.19445775,19.68,9876.443329811096,473.34067
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30600,1.5146254,4.1197968,100.0,3.5095215e-06,1.0,1.0,482.80612,1.0,1.2245325,,1.0,,88.373825,5881131,0.03866,-2.6587448,306,482.80612,,-112.36702285819749,-7.934639,0.19278519,19.33,9879.965225458145,482.80612
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30700,2.7262607,5.8273544,100.0,7.3242186e-06,1.0,1.0,480.1892,1.0,1.6428661,,1.0,,88.42937,5883072,0.03882,-2.8393478,307,480.1892,,-112.29300586123586,-7.934639,0.19317251,19.41,9883.623818397522,480.1892
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30800,2.59842,4.3534546,100.0,-9.689331e-06,1.0,1.0,480.9337,1.0,1.6038861,,1.0,,88.4111,5885013,0.03882,-2.9970016,308,480.9337,,-112.47021338159144,-7.934639,0.19317237,19.41,9887.071721553802,480.9337
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,30900,2.4209092,4.747841,100.0,8.239746e-06,1.0,1.0,466.78104,1.0,1.5481309,,1.0,,88.7,5887009,0.03992,-2.7493439,309,466.78104,,-112.77401457119757,-7.934639,0.19576487,19.96,9890.930983781815,466.78104
1.796188,[ 1.274  3.26  32.406 32.384 -9.354],100,31000,5633.005,6.450142,100.0,-7.095337e-06,0.587801,1.0269257,460.44818,1.0089896,1.6413765,,1.0975561,0.18950374,88.90152,5889046,0.041063305,-3.0106583,310,460.44818,,-113.03797474552361,-7.934639,0.19928311,20.37,9894.616732358932,456.89706
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31100,2.2292325,5.941742,100.0,-4.348755e-06,1.0,1.0,484.26132,1.0,1.4855788,,1.0,,88.34479,5890973,0.03854,-2.5544662,311,484.26132,,-112.29802374038684,-7.934639,0.19249125,19.27,9898.351868391037,484.26132
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31200,2.1741474,5.87825,100.0,3.6621093e-06,1.0,1.0,510.17328,1.0,1.4671006,,1.0,,87.81879,5892806,0.03666,-2.3278732,312,510.17328,,-111.64084180094939,-7.934639,0.18792324,18.33,9901.422444105148,510.17328
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31300,2.6961923,4.2192535,100.0,-2.9754638e-06,1.0,1.0,465.69748,1.0,1.63378,,1.0,,88.68582,5894808,0.04004,-3.308792,313,465.69748,,-112.90587921712871,-7.934639,0.19605121,20.02,9905.27593922615,465.69748
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31400,2.7506378,5.1696396,100.0,-6.1035157e-06,1.0,1.0,465.28616,1.0,1.6501949,,1.0,,88.681595,5896813,0.0401,-2.9077377,314,465.28616,,-113.00336901892376,-7.934639,0.19618867,20.05,9908.94815826416,465.28616
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31500,3.5240293,4.82547,100.0,7.858276e-06,1.0,1.0,443.36526,1.0,1.8678327,,1.0,,89.17641,5898910,0.04194,-3.575142,315,443.36526,,-113.4853668101226,-7.934639,0.20044956,20.97,9912.935388088226,443.36526
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31600,2.4895763,6.966011,100.0,-1.6021728e-06,1.0,1.0,508.26947,1.0,1.5699308,,1.0,,87.85628,5900751,0.03682,-2.532692,316,508.26947,,-111.78297839726409,-7.934639,0.18832357,18.41,9916.162290334702,508.26947
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31700,2.1723604,3.9155731,100.0,2.670288e-06,1.0,1.0,481.3064,1.0,1.4665064,,1.0,,88.401215,5902693,0.03884,-2.5430527,317,481.3064,,-112.62420618879669,-7.934639,0.19321646,19.42,9920.086133241653,481.3064
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31800,2.8749766,5.050522,100.0,3.0517579e-06,1.0,1.0,456.89294,1.0,1.6870831,,1.0,,88.8996,5904732,0.04078,-2.7900772,318,456.89294,,-113.16856366508645,-7.934639,0.19778034,20.39,9923.956516504288,456.89294
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,31900,2.4600997,4.985176,100.0,-3.0517577e-07,1.0,1.0,488.9138,1.0,1.5606118,,1.0,,88.250885,5906641,0.03818,-2.7955246,319,488.9138,,-112.14528686794867,-7.934639,0.19163805,19.09,9927.2536175251,488.9138
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32000,2.060375,3.3130264,100.0,-6.866455e-06,1.0,1.0,466.26343,1.0,1.4281994,,1.0,,88.70659,5908643,0.04004,-2.9695892,320,466.26343,,-113.0470606649951,-7.934639,0.19605117,20.02,9930.840245962143,466.26343
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32100,3.0437777,6.3334885,100.0,4.4250487e-06,1.0,1.0,467.39703,1.0,1.7358998,,1.0,,88.68904,5910635,0.03984,-3.0558167,321,467.39703,,-112.65712072389567,-7.934639,0.19558229,19.92,9934.135675907135,467.39703
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32200,2.4389906,5.051201,100.0,-1.15966795e-05,1.0,1.0,468.96,1.0,1.5538945,,1.0,,88.64983,5912620,0.0397,-2.8457718,322,468.96,,-112.56901083915571,-7.934639,0.19525057,19.85,9937.747433423996,468.96
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32300,3.0411155,4.9725113,100.0,-3.8146973e-07,1.0,1.0,467.53598,1.0,1.7351409,,1.0,,88.68275,5914614,0.03988,-2.737053,323,467.53598,,-112.82174122543003,-7.934639,0.19567098,19.94,9941.137321472168,467.53598
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32400,2.4060793,5.467705,100.0,6.8664554e-07,1.0,1.0,487.97733,1.0,1.543376,,1.0,,88.26724,5916529,0.0383,-2.5739517,324,487.97733,,-112.34117467742618,-7.934639,0.19191629,19.15,9944.486059427261,487.97733
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32500,2.7854586,6.036484,100.0,-5.41687e-06,1.0,1.0,465.46973,1.0,1.6605941,,1.0,,88.72838,5918529,0.04,-3.14637,325,465.46973,,-112.71618146811313,-7.934639,0.19596249,20.0,9948.148875236511,465.46973
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32600,3.2130444,5.288521,100.0,-9.155273e-07,1.0,1.0,453.5129,1.0,1.7835134,,1.0,,88.95466,5920582,0.04106,-2.9193115,326,453.5129,,-113.23011008612055,-7.934639,0.1984212,20.53,9952.036890745163,453.5129
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32700,2.0511904,4.995964,100.0,-2.822876e-06,1.0,1.0,497.6465,1.0,1.425015,,1.0,,88.07225,5922460,0.03756,-2.945778,327,497.6465,,-112.00149504251482,-7.934639,0.19012251,18.78,9955.542216539383,497.6465
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32800,2.3337758,4.702751,100.0,9.460449e-06,1.0,1.0,475.1709,1.0,1.5200129,,1.0,,88.530014,5924422,0.03924,-2.792801,328,475.1709,,-112.52058043604804,-7.934639,0.19416848,19.62,9958.779680252075,475.1709
1.0,[ 1.274  3.26  32.406 32.384 -9.354],100,32900,2.8880975,6.2581253,100.0,-1.6784668e-06,1.0,1.0,478.3212,1.0,1.6909251,,1.0,,88.464554,5926373,0.03902,-2.7703018,329,478.3212,,-112.528293414319,-7.934639,0.19364835,19.51,9962.551820993423,478.3212
1.4287925,[ 1.274  3.26  32.406 32.384 -9.354],100,33000,2236.4175,3.3405304,100.0,1.9836425e-06,0.7447009,1.0115315,483.97977,1.0114355,1.3793771,,1.0476432,0.10954803,88.441864,5928321,0.039199434,-2.8121872,330,483.97977,,-112.57627398506837,-7.934639,0.1947013,19.48,9965.78650689125,479.383
