MinIWNorm,InitialReturnMean,ReturnStepMaxmin,InitialReturnMin,MinIW,InitialReturnMax,Iteration,TimeElapsed,MaxIWNorm,Weights,EpRewMean,EntropyCoefficient,MeanEntropy,InitialReturnStd,J_sample_variance,MeanIWNorm,TimestepsSoFar,ReturnStepMax,InitialBound,EpThisIter,ReturnMeanIW,EpLenMean,ESSRenyi,ESSClassic,StdIWNorm,MaxIW,EpisodesSoFar,EmpiricalD2,MeanIW,Bound,StdIW
1.8400646e-05,9.155273e-07,94.30129,-9.419426,0.0018400647,25.583755,302,3454.707545042038,0.19796781,[ -2.204   9.357 -10.398  -6.358  50.393],-137.3375879890571,,51.697166,8.943566,501.20956,0.012451768,1551299,100.0,9.313226e-07,100,0.6577809,53.4,nan,22.192486,0.023315186,19.796782,30200,nan,1.2451768,0.6577809,2.3315184
0.0031747203,-1.9073486e-06,93.57608,-8.034943,0.31747204,21.752304,303,3465.4332859516144,0.03595195,[ -2.204   9.357 -10.398  -6.358  50.278],-133.68835004387248,,51.749836,6.4127817,53.496365,0.010400747,1555954,100.0,-1.8924475e-06,100,0.113796756,46.55,nan,82.22924,0.0048350887,3.595195,30300,nan,1.0400747,0.113796756,0.48350888
1.3110252e-09,-2.670288e-06,94.56592,-8.208389,1.3110252e-07,23.785736,304,3477.987399339676,0.27291512,[ -2.204   9.357 -10.398  -6.358  50.33 ],-142.71146019822464,,51.52166,6.6306276,329.6083,0.009242683,1561833,100.0,-2.6859343e-06,100,1.2447361,58.79,nan,6.765784,0.03431047,27.291513,30400,nan,0.92426836,1.2447361,3.4310467
0.0026511315,-4.348755e-06,94.091835,-7.849045,0.26511315,25.62159,305,3489.531864643097,0.018324392,[ -2.204   9.357 -10.398  -6.358  50.104],-140.2412306278295,,51.489704,6.4861083,51.672718,0.010270942,1567178,100.0,-4.3064356e-06,100,0.10315335,53.45,nan,91.303116,0.0031699252,1.8324393,30500,nan,1.0270942,0.10315335,0.31699252
0.008078592,3.967285e-06,94.37726,-8.833115,0.80785924,25.590515,306,3501.3650557994843,0.0125988675,[ -2.204   9.357 -10.398  -6.358  50.07 ],-140.42856523064316,,51.4994,6.916486,49.27612,0.0099286,1572716,100.0,3.9041042e-06,100,0.01705376,55.38,nan,99.34391,0.000806864,1.2598867,30600,nan,0.99285996,0.01705376,0.0806864
0.01,5.1116945e-06,93.945755,-7.811142,1.0,21.550972,307,3512.221182346344,0.01,[ -2.204   9.357 -10.398  -6.358  50.079],-137.7654617012628,,51.4994,7.0308714,49.932472,0.009999999,1577782,100.0,5.127862e-06,100,5.127862e-06,50.66,nan,100.0,9.313226e-10,1.0,30700,nan,1.0,5.127862e-06,
0.0017229341,8.69751e-06,93.864944,-7.095894,0.17229341,25.679,308,3522.88898897171,0.028869476,[ -2.204   9.357 -10.398  -6.358  50.079],-137.6788562348189,,51.4369,7.104913,98.46657,0.010341021,1582835,100.0,8.739531e-06,100,0.107998006,50.53,nan,76.611275,0.005713741,2.8869476,30800,nan,1.0341021,0.107998006,0.57137406
0.0031153827,-2.670288e-06,93.81939,-9.614967,0.31153828,30.691097,309,3533.83668756485,0.023689386,[ -2.204   9.357 -10.398  -6.358  50.016],-137.20889676000044,,51.387714,7.3481336,75.97616,0.010103606,1588080,100.0,-2.6375055e-06,100,0.11444026,52.45,nan,85.95015,0.004084974,2.3689387,30900,nan,1.0103607,0.11444026,0.40849745
0.0025560926,-4.9591063e-06,94.35103,-8.422943,0.25560927,17.741592,310,3544.9899826049805,0.07445731,[ -2.204   9.357 -10.398  -6.358  49.971],-139.95064402096781,,51.43811,5.9621,73.289,0.010396036,1593471,100.0,-4.9620867e-06,100,0.21775952,53.91,nan,60.195927,0.008453724,7.445731,31000,nan,1.0396037,0.21775952,0.8453723
0.0036717702,3.967285e-06,93.96933,-7.6847,0.36717704,25.087448,311,3557.5351932048798,0.04412207,[ -2.204   9.357 -10.398  -6.358  50.021],-141.18659669394256,,51.479053,6.345125,50.010956,0.010231052,1598950,100.0,4.0233135e-06,100,0.15174724,54.79,nan,79.874626,0.005135563,4.412207,31100,nan,1.0231053,0.15174724,0.5135563
,-3.890991e-06,94.15765,-9.861015,,22.763191,312,3569.3443887233734,8.33832e-08,[ -2.204   9.357 -10.398  -6.358  50.061],-142.92642804964595,,53.03052,7.3177037,4.1062445e-11,1.0552366e-09,1604851,100.0,-3.9041042e-06,100,-7.2719763e-07,59.01,nan,1.5158834,8.505503e-09,8.33832e-06,31200,nan,1.0552367e-07,-7.2719763e-07,8.5055046e-07
0.0013068698,2.3651123e-06,94.143135,-9.264816,0.13068698,23.335007,313,3580.6971769332886,0.048910268,[ -2.204   9.357 -10.398  -6.358  51.609],-137.7741170775598,,53.105366,7.7780433,181.88611,0.009167319,1610201,100.0,2.2649765e-06,100,0.5217586,53.5,nan,57.872612,0.007821465,4.891027,31300,nan,0.91673195,0.5217586,0.7821466
0.002516781,-1.0604858e-05,94.07305,-8.651337,0.2516781,32.686012,314,3592.9508423805237,0.025498223,[ -2.204   9.357 -10.398  -6.358  51.687],-139.79893957210234,,53.065,6.889844,56.980923,0.009790527,1615757,100.0,-1.065433e-05,100,0.13200875,55.56,nan,86.53239,0.0038624418,2.5498223,31400,nan,0.9790527,0.13200875,0.3862442
0.0001893933,-6.713867e-06,94.31061,-8.197678,0.01893933,23.357956,315,3604.6964440345764,0.11535297,[ -2.204   9.357 -10.398  -6.358  51.649],-141.05272716494667,,53.168385,6.7333236,717.6231,0.012021311,1621286,100.0,-6.698072e-06,100,3.0045874,55.29,nan,31.10806,0.017889557,11.535297,31500,nan,1.2021312,3.0045874,1.7889556
0.006568375,3.2806397e-06,94.65768,-8.60965,0.6568375,33.87763,316,3617.2871363162994,0.016945094,[ -2.204   9.357 -10.398  -6.358  51.751],-141.9400675804753,,53.15563,8.387957,71.71506,0.009943914,1627197,100.0,3.2931566e-06,100,0.038429335,59.11,nan,97.09066,0.0017213294,1.6945095,31600,nan,0.9943913,0.038429335,0.17213294
7.7577515e-06,-5.340576e-07,94.32161,-8.589836,0.0007757752,28.568954,317,3629.0383818149567,0.37715876,[ -2.204   9.357 -10.398  -6.358  51.735],-138.64955962434576,,53.31192,7.746252,259.02005,0.012665646,1632574,100.0,-5.364418e-07,100,1.7940323,53.77,nan,9.169053,0.03986411,37.715878,31700,nan,1.2665648,1.7940323,3.9864116
0.00048015107,-3.6621093e-06,93.91638,-7.891136,0.048015106,27.700111,318,3640.582304239273,0.039403185,[ -2.204   9.357 -10.398  -6.358  51.892],-137.31530692082217,,53.406876,7.0922413,151.75325,0.008354046,1637643,100.0,-3.6656857e-06,100,1.099057,50.69,nan,57.297634,0.00721198,3.9403186,31800,nan,0.83540463,1.099057,0.72119796
0.0009588512,4.8446655e-06,93.79147,-9.00943,0.09588512,33.57088,319,3651.4262688159943,0.0866611,[ -2.204   9.357 -10.398  -6.358  51.99 ],-137.15631939969333,,53.471207,8.2471895,135.50362,0.010544831,1642903,100.0,4.8428774e-06,100,0.6929423,52.6,nan,51.24982,0.010284463,8.66611,31900,nan,1.0544832,0.6929423,1.0284463
0.0012557836,8.239746e-06,94.13001,-8.778275,0.12557836,41.98825,320,3663.6064574718475,0.025203275,[ -2.204   9.357 -10.398  -6.358  52.055],-138.35463255343436,,53.530483,8.58973,98.838394,0.008934691,1648324,100.0,8.255243e-06,100,0.6069438,54.21,nan,83.698906,0.0039430116,2.5203276,32000,nan,0.89346915,0.6069438,0.39430118
4.1651473e-14,4.348755e-06,94.2965,-8.894501,4.1651474e-12,33.652023,321,3675.1293642520905,0.7388242,[ -2.204   9.357 -10.398  -6.358  52.108],-141.11077650298807,,53.230446,7.399269,16809.998,0.0112394765,1653952,100.0,4.3064356e-06,100,12.610578,56.28,nan,2.2104492,0.07475703,73.88242,32100,nan,1.1239476,12.610578,7.4757037
2.0103116e-06,-3.1661987e-06,94.27942,-8.842041,0.00020103116,26.564304,322,3687.907480955124,0.11924007,[ -2.204   9.357 -10.398  -6.358  51.813],-139.5784219935377,,53.096115,7.9820104,660.8052,0.010250594,1659460,100.0,-3.0621886e-06,100,2.2084632,55.08,nan,26.209969,0.017199453,11.924007,32200,nan,1.0250593,2.2084632,1.7199452
0.0025558493,-5.302429e-06,94.36873,-9.150795,0.25558493,27.307293,323,3700.312107563019,0.020846797,[ -2.204   9.357 -10.398  -6.358  51.68 ],-140.35851847513376,,53.14392,8.292652,73.614365,0.0093645165,1665107,100.0,-5.3048134e-06,100,0.13390326,56.47,nan,89.78393,0.0031588434,2.0846798,32300,nan,0.93645173,0.13390326,0.31588432
0.007636646,9.3460085e-06,93.88807,-8.472862,0.7636646,34.293324,324,3711.538257598877,0.01356139,[ -2.204   9.357 -10.398  -6.358  51.722],-138.6993057032862,,53.12505,7.5900984,58.653526,0.009919547,1670375,100.0,9.328127e-06,100,0.027079612,52.68,nan,98.46507,0.0012384932,1.3561391,32400,nan,0.9919546,0.027079612,0.12384933
0.01,-5.264282e-06,94.084885,-7.292465,1.0,19.429451,325,3722.1274333000183,0.01,[ -2.204   9.357 -10.398  -6.358  51.707],-138.2512028104634,,53.12505,6.563908,43.520092,0.009999999,1675484,100.0,-5.3346157e-06,100,-5.3346157e-06,51.09,nan,100.0,9.313226e-10,1.0,32500,nan,1.0,-5.3346157e-06,
0.01,3.8146973e-07,94.3451,-7.765938,1.0,22.635574,326,3733.7487454414368,0.01,[ -2.204   9.357 -10.398  -6.358  51.707],-142.05085593580145,,53.12505,6.9243956,48.431572,0.009999999,1681201,100.0,3.874302e-07,100,3.874302e-07,57.17,nan,100.0,9.313226e-10,1.0,32600,nan,1.0,3.874302e-07,
8.6209485e-07,5.264282e-06,94.08124,-7.9975433,8.620949e-05,24.274452,327,3744.1862716674805,0.21188834,[ -2.204   9.357 -10.398  -6.358  51.707],-136.0721808029336,,52.94682,6.308466,204.02129,0.008740039,1686129,100.0,5.353242e-06,100,0.4378699,49.28,nan,8.91346,0.027939416,21.188835,32700,nan,0.8740039,0.4378699,2.7939415
0.005697046,4.119873e-06,94.36718,-8.538635,0.5697046,28.565567,328,3756.2709896564484,0.01406256,[ -2.204   9.357 -10.398  -6.358  51.527],-139.89969602881104,,52.965805,7.522737,60.33866,0.009939665,1691615,100.0,4.1276217e-06,100,0.046454027,54.86,nan,97.90018,0.0014556971,1.4062561,32800,nan,0.99396646,0.046454027,0.14556971
0.01,5.7983398e-06,94.355064,-9.302155,1.0,25.296799,329,3767.198782682419,0.01,[ -2.204   9.357 -10.398  -6.358  51.543],-135.76491212357521,,52.965805,7.2392488,52.936085,0.009999999,1696733,100.0,5.8040023e-06,100,5.8040023e-06,51.18,nan,100.0,9.313226e-10,1.0,32900,nan,1.0,5.8040023e-06,
0.004627109,-1.0681152e-06,94.39145,-8.649086,0.46271092,25.414925,330,3778.5760061740875,0.019841831,[ -2.204   9.357 -10.398  -6.358  51.543],-140.10055492059146,,53.000004,7.4860125,76.4036,0.0097222375,1702273,100.0,-1.0579824e-06,100,0.17525688,55.4,nan,90.19378,0.0032057401,1.9841832,33000,nan,0.97222364,0.17525688,0.32057402
9.189835e-09,-8.392334e-06,93.915474,-7.723465,9.1898346e-07,23.804977,331,3789.909964799881,0.2837944,[ -2.204   9.357 -10.398  -6.358  51.581],-137.7628742964644,,52.82432,6.4762974,477.59036,0.011665324,1707373,100.0,-8.389354e-06,100,0.8847461,51.0,nan,12.914946,0.03029161,28.37944,33100,nan,1.1665325,0.8847461,3.029161
0.0055566947,2.2888183e-07,94.03047,-9.079338,0.5556695,35.944595,332,3801.845646381378,0.018289195,[ -2.204   9.357 -10.398  -6.358  51.407],-140.6369494411909,,52.844517,7.030332,50.716938,0.010079017,1712864,100.0,3.427267e-07,100,0.056192234,54.91,nan,95.30086,0.0022380962,1.8289196,33200,nan,1.0079018,0.056192234,0.22380961
0.0007771592,-1.7547608e-06,93.90186,-8.621628,0.07771592,24.648308,333,3812.626669883728,0.034782875,[ -2.204   9.357 -10.398  -6.358  51.428],-136.37464226567548,,52.918045,6.984054,63.784866,0.009543463,1717922,100.0,-1.7136335e-06,100,0.35983735,50.58,nan,68.33119,0.0064969915,3.4782875,33300,nan,0.95434624,0.35983735,0.6496992
1.2829254e-07,3.5476685e-06,93.990654,-7.6966705,1.2829254e-05,30.116772,334,3823.5584337711334,0.32953396,[ -2.204   9.357 -10.398  -6.358  51.501],-137.1633066306571,,52.74752,6.588883,1437.2522,0.013637618,1722970,100.0,3.5762787e-06,100,3.3521438,50.48,nan,12.921384,0.03540297,32.953396,33400,nan,1.3637618,3.3521438,3.5402973
0.00021820416,1.0681152e-06,94.34987,-7.298538,0.021820417,23.262306,335,3835.312725543976,0.09258411,[ -2.204   9.357 -10.398  -6.358  51.326],-140.42631599068275,,52.853825,6.051457,217.00523,0.010577784,1728360,100.0,1.1026859e-06,100,1.1103812,53.9,nan,35.77598,0.014172539,9.258411,33500,nan,1.0577784,1.1103812,1.4172539
0.01,2.2125244e-06,94.42533,-8.490631,1.0,40.51624,336,3847.9980189800262,0.01,[ -2.204   9.357 -10.398  -6.358  51.436],-142.83972042457194,,52.853825,7.985457,64.411644,0.009999999,1734204,100.0,2.4288893e-06,100,2.4288893e-06,58.44,nan,100.0,9.313226e-10,1.0,33600,nan,1.0,2.4288893e-06,
0.00019297483,-8.69751e-06,94.51765,-7.8396225,0.019297482,21.256554,337,3860.1850883960724,0.12730086,[ -2.204   9.357 -10.398  -6.358  51.436],-143.51605613380195,,52.75234,6.5249066,235.27654,0.010071253,1739918,100.0,-8.720905e-06,100,0.68634343,57.14,nan,28.97893,0.015766526,12.730086,33700,nan,1.0071254,0.68634343,1.5766526
0.0022139288,-2.2888183e-07,94.00131,-8.619774,0.2213929,28.813866,338,3871.994455099106,0.03701488,[ -2.204   9.357 -10.398  -6.358  51.335],-139.21628742744005,,52.69759,8.288032,158.02168,0.010472812,1745396,100.0,-1.7881393e-07,100,0.4574273,54.78,nan,73.43602,0.0062987637,3.701488,33800,nan,1.0472811,0.4574273,0.6298764
3.182873e-08,4.348755e-06,94.01493,-8.3218,3.1828731e-06,26.741875,339,3883.09827375412,0.16288799,[ -2.204   9.357 -10.398  -6.358  51.28 ],-135.73700626409604,,52.490623,7.765379,958.03564,0.0076052225,1750447,100.0,4.2766333e-06,100,2.3909051,50.51,nan,12.605546,0.020025022,16.2888,33900,nan,0.76052225,2.3909051,2.0025022
0.0007959715,2.822876e-06,94.23127,-8.632874,0.07959715,29.665672,340,3895.5583095550537,0.045606956,[ -2.204   9.357 -10.398  -6.358  51.073],-141.97683216448425,,52.42749,7.6025553,109.15538,0.010579799,1756183,100.0,2.8163195e-06,100,0.31155282,57.36,nan,68.63399,0.0071521653,4.5606956,34000,nan,1.0579801,0.31155282,0.7152165
1.7502306e-06,-1.6784668e-06,93.95466,-7.4270706,0.00017502306,28.181503,341,3906.7152128219604,0.24157736,[ -2.204   9.357 -10.398  -6.358  51.008],-136.4268078407621,,52.612736,6.9099216,897.6137,0.01361995,1761109,100.0,-1.6503036e-06,100,1.0874925,49.26,nan,11.825051,0.037191756,24.157736,34100,nan,1.3619951,1.0874925,3.7191749
0.00015064883,-1.2588501e-06,94.366196,-8.573418,0.015064884,35.691753,342,3917.9810650348663,0.08660756,[ -2.204   9.357 -10.398  -6.358  51.192],-138.3378623556465,,52.69935,8.026228,77.484116,0.010307934,1766451,100.0,-1.244247e-06,100,0.34263575,53.42,nan,43.700317,0.011699904,8.660756,34200,nan,1.0307934,0.34263575,1.1699905
0.0017135676,-4.5776366e-07,93.46993,-7.991211,0.17135677,48.412857,343,3928.3798730373383,0.032090947,[ -2.204   9.357 -10.398  -6.358  51.282],-133.59963897596415,,52.64672,8.029589,93.276665,0.010993414,1771232,100.0,-4.61936e-07,100,0.21168822,47.81,nan,79.50556,0.0055815107,3.2090948,34300,nan,1.0993414,0.21168822,0.5581511
9.748695e-18,4.5776366e-07,93.9952,-7.9016876,9.748695e-16,30.573753,344,3939.866366147995,0.14162485,[ -2.204   9.357 -10.398  -6.358  51.228],-139.4699600097403,,53.153744,7.9432693,56.685696,0.0023669123,1776538,100.0,4.61936e-07,100,0.46513417,53.06,nan,2.3484378,0.015262731,14.162486,34400,nan,0.23669125,0.46513417,1.5262731
0.004339394,9.918213e-07,94.28995,-9.038826,0.43393943,23.908089,345,3951.099756002426,0.02492847,[ -2.204   9.357 -10.398  -6.358  51.732],-138.7914410143583,,53.18754,6.840047,56.929935,0.01004864,1781906,100.0,9.3504786e-07,100,0.086891405,53.68,nan,88.01022,0.0037089093,2.492847,34500,nan,1.004864,0.086891405,0.37089095
0.0058493037,4.5776366e-07,93.88513,-9.560074,0.58493036,31.159168,346,3962.5222175121307,0.014490591,[ -2.204   9.357 -10.398  -6.358  51.769],-137.3342382313873,,53.16796,8.6111555,81.09588,0.010045899,1787276,100.0,3.5762787e-07,100,0.055053085,53.7,nan,97.1916,0.0017076695,1.4490591,34600,nan,1.0045899,0.055053085,0.17076695
4.1936238e-13,4.5776366e-07,94.175835,-7.6578827,4.193624e-11,18.257263,347,3974.012562274933,0.32969365,[ -2.204   9.357 -10.398  -6.358  51.75 ],-139.72407865427422,,52.88491,5.8990417,1157.5718,0.008616965,1792549,100.0,4.1816384e-07,100,3.0730155,52.73,nan,5.8057785,0.034708533,32.969364,34700,nan,0.8616965,3.0730155,3.4708526
0.00018174422,3.3569336e-06,94.00582,-7.9609222,0.018174423,23.004776,348,3986.3406915664673,0.04375834,[ -2.204   9.357 -10.398  -6.358  51.466],-142.2521271150486,,52.803146,6.3151,83.18047,0.010051237,1798144,100.0,3.3080578e-06,100,0.76092017,55.95,nan,61.63385,0.007930199,4.375834,34800,nan,1.0051239,0.76092017,0.7930199
0.000108302345,-8.392334e-06,94.2587,-8.534645,0.010830235,24.334724,349,3997.503249168396,0.042651996,[ -2.204   9.357 -10.398  -6.358  51.385],-137.6595148073679,,52.699894,7.420927,188.8121,0.0088663725,1803328,100.0,-8.378178e-06,100,0.9770182,51.84,nan,57.33429,0.007648533,4.2651997,34900,nan,0.8866372,0.9770182,0.76485336
0.0021370647,-5.7983398e-06,94.459175,-8.055649,0.21370646,23.32151,350,4009.9511620998383,0.025264882,[ -2.204   9.357 -10.398  -6.358  51.284],-143.9664357772199,,52.752914,6.878294,79.87102,0.010328266,1809240,100.0,-5.785376e-06,100,0.36380655,59.12,nan,82.27705,0.0047935364,2.5264883,35000,nan,1.0328265,0.36380655,0.47935364
8.658265e-05,5.645752e-06,94.485435,-9.146515,0.008658266,18.387695,351,4022.0650069713593,0.050532583,[ -2.204   9.357 -10.398  -6.358  51.337],-141.2876423603742,,52.677574,7.284912,102.990425,0.008092694,1814916,100.0,5.632639e-06,100,0.93909293,56.76,nan,60.42659,0.0065490888,5.0532584,35100,nan,0.8092694,0.93909293,0.65490884
0.00077132904,4.043579e-06,94.134476,-9.42025,0.0771329,46.435432,352,4034.190431833267,0.033358615,[ -2.204   9.357 -10.398  -6.358  51.258],-137.75199339249167,,52.750195,7.8156238,301.6415,0.009328922,1820272,100.0,4.053116e-06,100,1.4715908,53.56,nan,69.73882,0.0061452156,3.3358617,35200,nan,0.9328923,1.4715908,0.61452156
0.01,-5.8364867e-06,93.6463,-8.678749,1.0,27.677563,353,4045.1424067020416,0.01,[ -2.204   9.357 -10.398  -6.358  51.333],-135.25187404297833,,52.750195,7.6517715,59.141018,0.009999999,1825268,100.0,-5.8300793e-06,100,-5.8300793e-06,49.96,nan,100.0,9.313226e-10,1.0,35300,nan,1.0,-5.8300793e-06,
0.0011975506,-3.7384034e-06,94.02498,-8.3871765,0.11975506,26.235764,354,4056.114845275879,0.03792983,[ -2.204   9.357 -10.398  -6.358  51.333],-138.09630701019623,,52.83138,7.1799483,80.04158,0.010164015,1830436,100.0,-3.6973506e-06,100,0.5944796,51.68,nan,70.53521,0.0065692244,3.792983,35400,nan,1.0164016,0.5944796,0.65692246
9.7589174e-05,-9.613037e-06,93.6277,-8.18837,0.009758918,43.15503,355,4066.903371810913,0.35231584,[ -2.204   9.357 -10.398  -6.358  51.41 ],-136.46204694787002,,52.9686,7.646639,1890.4419,0.011567568,1835516,100.0,-9.581447e-06,100,4.2248383,50.8,nan,9.618298,0.035459556,35.231586,35500,nan,1.156757,4.2248383,3.545956
0.01,-6.8664554e-07,94.36243,-7.855034,1.0,21.579773,356,4079.0285482406616,0.01,[ -2.204   9.357 -10.398  -6.358  51.549],-142.22652853164706,,52.9686,6.1559415,38.2784,0.009999999,1841019,100.0,-7.096678e-07,100,-7.096678e-07,55.03,nan,100.0,9.313226e-10,1.0,35600,nan,1.0,-7.096678e-07,
0.01,6.408691e-06,94.475235,-8.774994,1.0,19.391708,357,4090.5503833293915,0.01,[ -2.204   9.357 -10.398  -6.358  51.549],-139.9776925535515,,52.9686,6.566976,43.560783,0.009999999,1846580,100.0,6.4224005e-06,100,6.4224005e-06,55.61,nan,100.0,9.313226e-10,1.0,35700,nan,1.0,6.4224005e-06,
0.00037641943,5.0354006e-06,93.88979,-8.283104,0.037641943,31.398163,358,4101.856940746307,0.04107079,[ -2.204   9.357 -10.398  -6.358  51.549],-141.5159854428956,,53.072495,7.1857467,70.972206,0.008973288,1852118,100.0,5.0943345e-06,100,0.72771573,55.38,nan,51.34675,0.008734762,4.107079,35800,nan,0.89732885,0.72771573,0.8734762
0.0043224604,5.1116945e-06,94.17454,-7.536972,0.43224603,23.86834,359,4113.049362897873,0.023193559,[ -2.204   9.357 -10.398  -6.358  51.655],-139.27888626784016,,53.112663,7.266431,56.669777,0.010017276,1857468,100.0,5.185604e-06,100,0.07310367,53.5,nan,89.720535,0.0033906945,2.319356,35900,nan,1.0017276,0.07310367,0.3390695
0.01,6.4849854e-07,94.26139,-8.108688,1.0,34.22984,360,4124.4133467674255,0.01,[ -2.204   9.357 -10.398  -6.358  51.691],-141.20624686578543,,53.112663,6.8658104,47.615505,0.009999999,1862978,100.0,6.109476e-07,100,6.109476e-07,55.1,nan,100.0,9.313226e-10,1.0,36000,nan,1.0,6.109476e-07,
7.4164045e-06,-1.0681152e-06,94.025894,-7.7437897,0.00074164046,30.73539,361,4135.288304805756,0.15220581,[ -2.204   9.357 -10.398  -6.358  51.691],-137.8247233286729,,52.997635,6.789753,664.62805,0.0118429335,1868101,100.0,-1.1175871e-06,100,0.8151169,51.23,nan,28.818445,0.01861263,15.220582,36100,nan,1.1842934,0.8151169,1.8612633
3.1780232e-06,-1.1444092e-06,93.62855,-7.9142914,0.00031780233,25.110535,362,4147.104252338409,0.35692602,[ -2.204   9.357 -10.398  -6.358  51.576],-137.01968780231434,,52.855965,6.29416,296.2146,0.014633331,1873201,100.0,-1.1138618e-06,100,0.89099705,51.0,nan,12.182797,0.039287966,35.692604,36200,nan,1.4633331,0.89099705,3.9287963
4.4718217e-08,-1.0261536e-05,94.34997,-9.188416,4.4718217e-06,30.822151,363,4159.518685102463,0.23298298,[ -2.204   9.357 -10.398  -6.358  51.439],-140.45989678259212,,52.7187,8.044339,5203.1816,0.010617522,1878865,100.0,-1.0222197e-05,100,7.1108994,56.64,nan,16.21973,0.024130829,23.298298,36300,nan,1.0617522,7.1108994,2.413083
2.1830862e-08,1.8310546e-06,94.52757,-9.490768,2.1830863e-06,26.396633,364,4172.06610250473,0.13073498,[ -2.204   9.357 -10.398  -6.358  51.299],-141.22337976525625,,52.519394,7.7402315,447.6954,0.006830556,1884586,100.0,1.9669533e-06,100,0.44262093,57.21,nan,14.775091,0.016404921,13.073499,36400,nan,0.6830556,0.44262093,1.6404922
1.3571921e-06,4.043579e-06,94.12073,-8.605064,0.00013571921,30.533203,365,4183.930603981018,0.14576754,[ -2.204   9.357 -10.398  -6.358  51.099],-137.707545355229,,52.675835,7.183626,218.07127,0.009160969,1889790,100.0,4.0978193e-06,100,1.5870041,52.04,nan,19.264574,0.018753996,14.576755,36500,nan,0.9160971,1.5870041,1.8753997
0.01,1.5716552e-05,93.98152,-9.836235,1.0,35.790787,366,4195.383942127228,0.01,[ -2.204   9.357 -10.398  -6.358  51.257],-138.38475454586703,,52.675835,9.462753,90.44818,0.009999999,1895305,100.0,1.5854836e-05,100,1.5854836e-05,55.15,nan,100.0,9.313226e-10,1.0,36600,nan,1.0,1.5854836e-05,
0.01,-2.2888183e-07,94.236084,-8.8289795,1.0,28.105606,367,4206.4507422447205,0.01,[ -2.204   9.357 -10.398  -6.358  51.257],-138.0392312469604,,52.675835,6.486429,42.498753,0.009999999,1900582,100.0,-2.9057264e-07,100,-2.9057264e-07,52.77,nan,100.0,9.313226e-10,1.0,36700,nan,1.0,-2.9057264e-07,
7.699495e-06,1.4495849e-06,93.86427,-8.00663,0.0007699495,29.003815,368,4216.734526872635,0.06314892,[ -2.204   9.357 -10.398  -6.358  51.257],-135.8096993054767,,52.543674,7.580333,181.54431,0.008753755,1905495,100.0,1.4714897e-06,100,1.1012183,49.13,nan,37.58826,0.0112798,6.314893,36800,nan,0.8753755,1.1012183,1.12798
2.8255747e-09,1.247406e-05,93.32426,-7.384758,2.8255747e-07,31.800709,369,4226.967932701111,0.41924018,[ -2.204   9.357 -10.398  -6.358  51.127],-133.97531017006878,,52.31011,7.1201572,17863.941,0.011961226,1910117,100.0,1.2487173e-05,100,11.280246,46.22,nan,7.070502,0.043363802,41.92402,36900,nan,1.1961226,11.280246,4.3363805
8.7464264e-07,2.822876e-06,94.27485,-9.25161,8.7464265e-05,36.82039,370,4239.592333555222,0.5300582,[ -2.204   9.357 -10.398  -6.358  50.889],-138.9429593395627,,52.125774,7.4376445,1535.758,0.017807597,1915547,100.0,2.8274953e-06,100,2.4749513,54.3,nan,8.065868,0.060119893,53.00582,37000,nan,1.7807599,2.4749513,6.0119896
0.00062483427,-8.239746e-06,94.23268,-7.1931458,0.06248343,29.058601,371,4251.444491624832,0.045361612,[ -2.204   9.357 -10.398  -6.358  50.71 ],-139.6027831037253,,52.06176,5.949718,87.66794,0.009990729,1920714,100.0,-8.117408e-06,100,0.47710595,51.67,nan,64.81981,0.0073602474,4.5361614,37100,nan,0.999073,0.47710595,0.7360248
4.176447e-05,-1.1291504e-05,94.31568,-7.7977524,0.004176447,31.614143,372,4262.824584245682,0.20600086,[ -2.204   9.357 -10.398  -6.358  50.641],-138.46939514844487,,51.91887,7.189076,4860.6357,0.013809409,1925932,100.0,-1.1306256e-05,100,8.266381,52.18,nan,20.717876,0.027014073,20.600086,37200,nan,1.3809409,8.266381,2.7014072
0.004176945,7.93457e-06,94.21427,-9.291306,0.4176945,38.515907,373,4275.891568899155,0.02018561,[ -2.204   9.357 -10.398  -6.358  50.503],-142.68964974384622,,51.885105,8.375507,104.21043,0.009500289,1931841,100.0,8.016825e-06,100,0.28896546,59.09,nan,89.51565,0.003251309,2.0185611,37300,nan,0.950029,0.28896546,0.32513094
,-5.378723e-06,94.050354,-9.168289,,31.688679,374,4287.744762420654,4.9757673e-25,[ -2.204   9.357 -10.398  -6.358  50.466],-139.19751424765317,,56.064724,7.2720103,,4.975767e-27,1937346,100.0,-5.416572e-06,100,-7.300907e-25,55.05,nan,nan,,4.9757676e-23,37400,nan,4.975768e-25,-7.300907e-25,
6.8960976e-06,5.4931643e-06,94.299805,-9.557732,0.0006896098,30.62436,375,4300.150836229324,0.21023703,[ -2.204   9.357 -10.398  -6.358  54.648],-141.14495831805323,,56.21816,8.046017,1068.2131,0.01037112,1943046,100.0,5.528331e-06,100,2.0140104,57.0,nan,14.508154,0.025175722,21.023703,37500,nan,1.037112,2.0140104,2.5175724
