InitialReturnMean,ReturnStepMaxmin,InitialReturnMin,StdD2w0t,TimeElapsed,TimestepsSoFar,EpLenMean,MaxD2w0t,MeanIW,InitialReturnStd,EpisodesSoFar,EmpiricalD2,ReturnMeanIW,Iteration,EpRewMean,ReturnStepMax,InitialBound,MeanD2w0t,MaxIW,InitialReturnMax,MeanEntropy,EpThisIter,MinIW,J_sample_variance,StdIW,Weights,MinD2w0t,Bound
4.3296814e-06,97.78708,-30.478317,inf,2410.729740381241,852041,159.34,1.0819995e+28,0.92497534,12.893511,16400,1.5673866e+26,51.104683,164,-96.63315860330931,100.0,27.771898,5.582796e+24,389.6876,31.530764,0.14408693,100,6.030605e-13,158378.69,9.98462,[-0.301 -1.49  -0.184 -1.073 -1.27 ],,51.104683
4.7683716e-07,98.20328,-35.10298,10546902000000.0,2454.649829387665,874363,223.22,629759300000000.0,0.49271077,13.6960535,16500,20787367000000.0,23.938826,165,-88.92143674306371,100.0,13.194119,577406700000.0,149.03432,30.968266,0.1492318,100,1.4005769e-10,14257.681,3.8449802,[-0.294 -1.497 -0.159 -1.066 -1.275],,23.938826
1.2397766e-06,98.43112,-30.630455,57.42091,2512.3946204185486,903942,295.79,660.9682,1.014423,11.408251,16600,95.5392,7.7169843,166,-84.13470710274694,100.0,2.3058136,19.8701,52.87375,25.341518,0.14295746,100,0.000320137,2107.3936,2.4153085,[-0.283 -1.492 -0.148 -1.045 -1.27 ],,7.7169843
1.3732911e-06,98.22728,-24.943003,285799680000.0,2564.5462934970856,929235,252.93,7821061500000.0,0.8546934,11.232529,16700,772721000000.0,15.273948,167,-97.72185830039594,100.0,10.138362,29627990000.0,239.41068,28.355051,0.13569504,100,2.3024758e-10,1865.1307,3.9876437,[-0.304 -1.502 -0.16  -1.052 -1.276],,15.273948
3.33786e-06,98.21347,-23.569767,4267350.5,2617.0985305309296,955751,265.16,81644424.0,0.7274983,9.821979,16800,14303392.0,8.655212,168,-104.27812678439601,100.0,6.3795514,737794.94,45.991974,20.217602,0.13145077,100,6.455425e-07,772.5393,1.8043431,[-0.301 -1.506 -0.172 -1.041 -1.283],,8.655212
-3.2424927e-07,98.28085,-30.840254,inf,2667.8108389377594,981676,259.25,7.174304e+32,3.4169607,12.305725,16900,2.769126e+31,230.31616,169,-93.2189090315001,100.0,7.5299106,4.3867524e+29,8732.685,27.337317,0.10766021,100,7.7894877e-25,5261992.5,115.96219,[-0.302 -1.489 -0.163 -1.042 -1.287],,230.31616
-1.5258789e-07,98.013885,-32.514057,inf,2707.2775955200195,1000222,185.46,4.522469e+19,0.9478243,13.932596,17000,4.7005318e+17,24.76997,170,-91.44172207455112,100.0,19.083828,7088068000000000.0,295.42923,41.548634,0.10272179,100,2.6998807e-12,4435.8354,6.7128606,[-0.297 -1.477 -0.175 -1.061 -1.311],,24.76997
-1.335144e-07,98.26074,-40.72232,13790501.0,2752.501772403717,1023231,230.09,749017400.0,0.7777101,13.4856415,17100,29078300.0,17.128475,171,-85.0485812447359,100.0,11.2957,1279815.4,74.25086,38.94671,0.0997928,100,9.271398e-08,2995.5693,3.3238473,[-0.306 -1.477 -0.161 -1.052 -1.316],,17.128475
3.376007e-06,97.67313,-30.272793,inf,2783.1275384426117,1037424,141.93,7.271494e+35,1.4652019,14.096468,17200,7.4285934e+33,180.0092,172,-94.16214378028269,100.0,33.107273,2.713226e+31,3091.9058,27.825972,0.11973499,100,9.108823e-23,2581762.0,23.37302,[-0.305 -1.492 -0.164 -1.077 -1.319],,180.0092
-1.7166138e-07,98.35077,-36.081635,inf,2836.9862954616547,1063256,258.32,1.8652528e+35,0.6932402,13.317663,17300,2.2657541e+33,49.52145,173,-83.8554613312096,100.0,8.089606,2.853981e+31,1749.8413,37.370537,0.15392984,100,1.4247973e-17,250577.27,15.992568,[-0.326 -1.51  -0.143 -1.067 -1.299],,49.52145
3.2424927e-07,98.469925,-31.11514,inf,2907.7064287662506,1098880,356.24,3.4945555e+24,75.03451,9.940203,17400,2.2358827e+23,1262.301,174,-94.41786685106352,100.0,-0.712352,4.279761e+21,113019.42,34.527985,0.14869426,100,1.9739194e-19,158957900.0,2241.7595,[-0.323 -1.508 -0.152 -1.037 -1.265],,1262.301
-7.8201293e-07,98.297775,-31.72041,11142.125,2962.9911165237427,1126480,276.0,158727.8,1.2862177,10.397066,17500,26681.787,11.8778,175,-96.9074249385733,100.0,6.4964795,2390.9968,823.70844,26.257631,0.14520687,100,1.7486615e-05,979.57416,14.193469,[-0.33  -1.494 -0.174 -1.04  -1.27 ],,11.8778
-8.9645386e-07,98.29236,-23.62556,2430485000000000.0,3012.268444299698,1151677,251.97,1.3123822e+17,0.5097038,12.335687,17600,5075329000000000.0,20.076199,176,-89.15270016168755,100.0,9.293942,147377600000000.0,253.85039,31.145397,0.14225872,100,2.3155191e-15,22119.977,4.6795163,[-0.343 -1.489 -0.175 -1.048 -1.274],,20.076199
1.9073487e-07,97.7048,-27.04882,nan,3043.523906469345,1166925,152.48,inf,46.771126,13.56956,17700,inf,890.3138,177,-98.74533579403463,100.0,30.833672,nan,20943.848,42.368202,0.12809701,100,5.10122e-35,78409864.0,536.55396,[-0.331 -1.478 -0.181 -1.061 -1.277],,890.3138
2.7656556e-06,98.315796,-22.980665,nan,3102.647472858429,1195465,285.4,inf,7.3441806,12.201423,17800,inf,450.69742,178,-97.63681353239504,100.0,4.4684486,inf,27367.816,23.975664,0.15910614,100,2.0766154e-23,20310680.0,238.09183,[-0.332 -1.489 -0.203 -1.029 -1.291],,450.69742
6.294251e-07,98.445114,-25.846748,121.53025,3164.994914293289,1226389,309.24,1415.151,0.95135045,12.006825,17900,311.55157,3.3306038,179,-85.79611064056948,100.0,1.3524066,43.42524,23.621155,31.565025,0.15339667,100,7.8068275e-05,236.51408,1.2636721,[-0.385 -1.555 -0.206 -1.074 -1.26 ],,3.3306038
6.4849854e-07,98.38756,-30.753017,76.79939,3220.991114139557,1255104,287.15,1825.6733,0.6706553,11.878294,18000,136.05441,7.11483,180,-87.9310173960661,100.0,3.633946,23.09949,49.09324,33.759624,0.15142429,100,0.0004207291,637.187,1.5264975,[-0.393 -1.539 -0.201 -1.069 -1.266],,7.11483
-1.3542175e-06,98.43634,-33.548935,196200.84,3280.072650194168,1284868,297.64,3832314.2,0.79996735,11.160033,18100,520665.6,7.617338,181,-83.88467328896876,100.0,2.9635499,35331.586,63.96095,22.903131,0.14520289,100,4.852809e-07,898.40894,2.6322439,[-0.427 -1.496 -0.211 -1.035 -1.268],,7.617338
-3.0517577e-07,98.29654,-27.220194,2812281500000000.0,3331.9964303970337,1310962,260.94,1.3057755e+17,0.72240436,11.130729,18200,8401555000000000.0,29.409624,182,-91.7806026195077,100.0,6.443331,233536780000000.0,509.3453,25.868488,0.15229528,100,2.2688143e-12,67676.87,10.066221,[-0.41  -1.495 -0.217 -1.034 -1.274],,29.409624
7.4386594e-07,98.09697,-30.480198,2132.8613,3375.373319864273,1332348,213.86,67387.62,1.1255449,12.843971,18300,3367.6035,15.908522,183,-96.5608074961064,100.0,13.77649,296.32336,26.980028,33.72882,0.15165594,100,2.4537481e-05,859.5205,1.9451705,[-0.401 -1.5   -0.229 -1.052 -1.267],,15.908522
-6.1035155e-07,98.24954,-31.606306,3170615.5,3421.7827167510986,1355668,233.2,89481260.0,1.0454082,13.059392,18400,6893804.0,19.959402,184,-87.5029957718271,100.0,9.006541,420228.62,207.06577,22.817533,0.15356064,100,4.932469e-09,18170.191,7.401784,[-0.415 -1.505 -0.225 -1.056 -1.267],,19.959402
-3.4332277e-07,98.23544,-26.32822,nan,3471.0942068099976,1380391,247.23,inf,1.1193476,12.327571,18500,inf,174.02289,185,-94.51161089398369,100.0,8.028804,nan,2435.4292,34.734123,0.12322897,100,,3163352.2,46.204082,[-0.404 -1.498 -0.223 -1.037 -1.265],,174.02289
2.5749208e-07,98.44777,-23.205309,1.0943368e+16,3539.250188589096,1415732,353.41,4.5196188e+17,0.843414,6.7962193,18600,3.8566294e+16,25.343624,186,-97.58279291481966,100.0,6.6955166,1082659700000000.0,709.0217,14.755077,0.11975072,100,5.7311754e-14,40727.094,11.126747,[-0.433 -1.553 -0.177 -1.066 -1.296],,25.343624
-1.3160706e-06,98.543655,-39.14781,inf,3602.99160528183,1448442,327.1,4.3507116e+20,2.14311,13.085326,18700,2.1510969e+19,17.96118,187,-74.63585553388377,100.0,1.9372145,4.0275898e+17,1447.393,20.078865,0.121297196,100,7.296817e-15,14892.917,33.907207,[-0.432 -1.54  -0.161 -1.072 -1.299],,17.96118
-2.0980835e-07,98.80351,-32.27224,3.471985,3684.7412235736847,1490902,424.6,16.35467,0.9997946,9.44678,18800,10.735896,-4.731418,188,-41.71472951382334,100.0,-6.0043035,3.7355094,25.924921,22.714437,0.11376921,100,0.0017745042,260.39374,1.3723892,[-0.435 -1.532 -0.141 -1.068 -1.298],,-4.731418
-1.9073487e-07,98.79372,-32.408478,28547414.0,3762.310714006424,1531288,403.86,1895490300.0,0.6032285,10.745628,18900,74126620.0,-4.126853,189,-41.65470163093089,100.0,-7.039558,3185766.0,71.39137,17.680037,0.10392368,100,1.4196193e-09,174.73668,1.7630163,[-0.44  -1.541 -0.138 -1.075 -1.305],,-4.126853
2.8610229e-08,98.85312,-36.839485,nan,3842.4431524276733,1573100,418.12,inf,0.119734704,12.422444,19000,inf,2.9364672,190,-30.7069384357089,100.0,-9.371969,nan,321.4748,31.078033,0.111634426,100,,7322.5396,3.2060466,[-0.473 -1.543 -0.138 -1.075 -1.315],,2.9364672
-9.727478e-07,98.59398,-42.050217,16115.347,3910.849990129471,1607828,347.28,307326.2,1.1062682,13.537493,19100,36330.965,8.666737,191,-70.5012148797083,100.0,1.6513621,3251.3276,36.500183,25.781734,0.0949769,100,2.098775e-06,1509.2118,2.1132023,[-0.486 -1.57  -0.193 -1.09  -1.307],,8.666737
-5.340576e-07,98.601105,-32.251698,inf,3977.0799264907837,1642555,347.27,6.7806845e+23,1.2023963,11.416224,19200,1.0878557e+22,34.222115,192,-69.2620606490814,100.0,2.7342172,1.9818416e+20,1302.0698,23.368916,0.09664414,100,1.6115172e-16,74067.52,19.139496,[-0.471 -1.553 -0.179 -1.083 -1.324],,34.222115
1.2969971e-06,98.496185,-41.42589,inf,4038.975717306137,1673228,306.73,1.7889324e+37,2.4358418,12.477241,19300,8.388227e+35,361.66547,193,-77.26801352627565,100.0,5.9560285,inf,11515.762,37.61933,0.08101684,100,2.7444906e-27,13222259.0,91.33728,[-0.497 -1.578 -0.206 -1.095 -1.322],,361.66547
-8.487701e-07,98.50488,-39.389,nan,4095.9276480674744,1701080,278.52,inf,0.19549261,17.95939,19400,inf,48.349945,194,-68.95037227275355,100.0,2.393925,nan,1620.2289,34.382885,0.059692916,100,,280947.06,11.587037,[-0.495 -1.569 -0.179 -1.102 -1.338],,48.349945
6.67572e-07,98.74882,-37.274105,178776300000000.0,4189.375836849213,1749946,488.66,6693279000000000.0,0.35013297,6.9108434,19500,838861140000000.0,-6.165339,195,-61.37242992783387,100.0,-8.2384405,22939825000000.0,282.1211,18.109463,0.05089339,100,4.640278e-16,517.6792,3.0446494,[-0.486 -1.583 -0.154 -1.079 -1.359],,-6.165339
-1.0681152e-06,98.80548,-17.311644,nan,4286.998086929321,1798666,487.2,inf,2.189765,7.4503093,19600,inf,38.886776,196,-47.38539922630052,100.0,-8.592262,nan,3881.1523,17.796919,0.055347625,100,6.4716254e-31,211549.8,69.1256,[-0.489 -1.58  -0.171 -1.084 -1.368],,38.886776
2.670288e-07,98.45941,-37.444595,203.48038,4346.148678064346,1827643,289.77,2841.0408,0.8790873,13.856695,19700,468.08368,10.795964,197,-78.32267388331867,100.0,6.552402,57.73827,54.388535,22.260416,0.050354633,100,0.00011436531,744.0709,2.4918563,[-0.474 -1.567 -0.19  -1.095 -1.364],,10.795964
-4.7683717e-08,98.673386,-35.669575,nan,4425.135282754898,1867465,398.22,inf,0.3505367,10.443121,19800,inf,8.784313,198,-65.03195391983088,100.0,-1.9249144,nan,521.0401,17.167898,0.05941513,100,,23551.342,9.417333,[-0.484 -1.572 -0.19  -1.089 -1.369],,8.784313
1.9073486e-08,98.40645,-32.89045,0.6276679,4481.2843906879425,1895724,282.59,1.8187447,0.9609181,9.029465,19900,1.3371991,6.351898,199,-83.86544639031699,100.0,6.0567102,0.69123405,3.4308069,22.452345,0.053455833,100,0.13470481,102.34216,0.37447122,[-0.469 -1.571 -0.223 -1.088 -1.36 ],,6.351898
-4.5776366e-07,98.461395,-38.278954,nan,4539.635138988495,1924535,288.11,inf,0.6410232,11.796048,20000,inf,61.901012,200,-77.58936265893696,100.0,3.2175374,nan,855.49915,23.779276,0.037753407,100,,446447.9,17.881945,[-0.468 -1.567 -0.221 -1.087 -1.365],,61.901012
-7.6293944e-08,98.74315,-27.175676,15370024000000.0,4635.565611124039,1972923,483.88,379078240000000.0,0.5555318,6.817448,20100,86451476000000.0,10.707547,201,-62.142520630635836,100.0,-7.270304,2748853800000.0,266.13556,16.108986,0.042708665,100,2.5959584e-13,23466.969,6.547371,[-0.517 -1.578 -0.201 -1.074 -1.381],,10.707547
6.4849854e-07,98.77379,-41.330055,nan,4712.692768573761,2013904,409.81,inf,50.44876,10.495277,20200,inf,4872.265,202,-46.35123542812152,100.0,-4.9477215,nan,249317.67,22.805216,0.05624445,100,,2382454000.0,2372.699,[-0.52  -1.572 -0.197 -1.088 -1.376],,4872.265
-1.5735626e-06,98.65955,-20.938942,inf,4799.339071512222,2062870,489.66,8.983875e+31,0.3892215,6.2440643,20300,4.1264063e+30,20.594099,203,-95.06673275662614,100.0,-5.015376,5.5086797e+28,259.08768,21.616827,0.06522371,100,1.7280744e-24,39900.875,6.1978683,[-0.508 -1.559 -0.208 -1.044 -1.363],,20.594099
-2.002716e-06,98.68871,-36.796104,inf,4870.061550855637,2103661,407.91,1.9560635e+25,1.1310265,11.033769,20400,5.229293e+23,25.980326,204,-63.49054085927351,100.0,-3.023478,1.0590023e+22,743.1111,18.41758,0.058817342,100,2.180683e-19,113865.22,18.331963,[-0.512 -1.52  -0.211 -1.046 -1.354],,25.980326
-1.0871887e-06,98.80353,-36.836353,202609.02,4952.05427479744,2150973,473.12,2913028.0,0.78382874,7.233199,20500,855467.06,-3.9484668,205,-46.475917357699224,100.0,-8.164624,59966.547,59.607162,10.728712,0.054848637,100,2.9641268e-07,642.2431,2.9126723,[-0.523 -1.545 -0.194 -1.058 -1.36 ],,-3.9484668
-1.0108947e-06,98.754135,-38.31488,inf,5024.3678278923035,2192829,418.56,1.1782993e+19,1.2679507,10.736587,20600,5.976183e+17,1.4520924,206,-51.453696345034174,100.0,-6.270033,1.4678534e+16,794.6428,18.113415,0.050966654,100,1.4045011e-14,5712.587,14.098132,[-0.519 -1.524 -0.2   -1.053 -1.364],,1.4520924
-4.196167e-07,98.694336,-33.482327,186398500.0,5101.622119426727,2237033,442.04,2795663000.0,14.985731,7.883347,20700,916324740.0,47.954517,207,-67.55686917976242,100.0,-4.372085,44838736.0,14744.482,16.50677,0.059112705,100,1.0756558e-09,257518.06,297.0121,[-0.529 -1.535 -0.219 -1.047 -1.368],,47.954517
6.1035155e-07,98.58421,-38.310455,3013.2683,5163.2435421943665,2271565,345.32,50422.4,0.62336445,12.999107,20800,6940.764,1.5636619,208,-71.78916098618984,100.0,-0.6912088,664.2351,35.092743,25.314857,0.057282012,100,8.585148e-06,295.5065,1.0541763,[-0.531 -1.533 -0.221 -1.061 -1.36 ],,1.5636619
9.822845e-07,98.775055,-38.796677,5.6380143,5225.098170518875,2310266,387.01,36.57797,1.019826,13.954366,20900,15.081016,-6.982119,209,-43.52751920435101,100.0,-7.949284,4.3909817,22.026527,22.766872,0.047803566,100,0.0016678273,154.9104,1.3159834,[-0.537 -1.536 -0.214 -1.064 -1.362],,-6.982119
1.4877319e-06,98.73172,-35.41798,29416346000.0,5287.369036436081,2350935,406.69,1695962000000.0,0.8475894,10.040381,21000,84033855000.0,-2.5294545,210,-54.55195807848948,100.0,-5.940123,2915132700.0,577.185,26.208515,0.04959091,100,7.766248e-12,765.36346,12.109094,[-0.526 -1.54  -0.212 -1.062 -1.371],,-2.5294545
6.294251e-07,98.850464,-45.183914,1846973200.0,5354.392472028732,2396091,451.56,62357373000.0,13.864105,9.72114,21100,6034871300.0,0.26130348,211,-33.76359578979835,100.0,-7.83731,248554560.0,15329.16,19.52076,0.05010988,100,9.17035e-10,3774.8657,258.51154,[-0.533 -1.533 -0.199 -1.058 -1.369],,0.26130348
2.0408631e-06,98.83728,-36.814587,inf,5422.967868804932,2442196,461.05,5.214361e+22,1.5029306,8.875173,21200,1.9932939e+21,8.472382,212,-37.51272142368135,100.0,-9.317114,4.434073e+19,441.568,15.414955,0.0395997,100,9.74468e-16,33296.83,15.079329,[-0.545 -1.539 -0.189 -1.058 -1.369],,8.472382
-5.1498415e-07,98.85121,-39.79943,33143.78,5491.096494913101,2487906,457.1,470941.22,0.805917,9.686843,21300,111728.05,-7.9096627,213,-34.00714390026064,100.0,-9.639509,8683.336,75.67418,20.18175,0.022523679,100,6.383181e-07,218.42159,3.2010396,[-0.534 -1.548 -0.167 -1.069 -1.379],,-7.9096627
-1.335144e-06,98.90192,-38.936214,1152341900.0,5558.129213809967,2532845,449.39,32152010000.0,1.0328155,11.160966,21400,4061131000.0,0.5729563,214,-22.03991838327649,100.0,-10.206446,161946020.0,739.1615,21.136818,0.02269509,100,9.892773e-09,4469.049,11.747165,[-0.542 -1.548 -0.16  -1.073 -1.396],,0.5729563
-5.722046e-07,98.812225,-38.65085,1239223000.0,5612.358318090439,2569830,369.85,30771380000.0,0.8756967,13.640636,21500,5030598700.0,-3.5036492,215,-34.72322164504626,100.0,-7.8573294,219666940.0,354.30875,25.76027,0.009419519,100,1.6368469e-10,2323.5964,7.765587,[-0.539 -1.555 -0.171 -1.084 -1.396],,-3.5036492
-2.1362305e-06,98.85179,-31.183205,nan,5680.253031730652,2618056,482.26,inf,0.21787585,7.8303013,21600,inf,4.849846,216,-35.73710967173899,100.0,-9.472617,nan,233.2165,20.852442,-0.017364077,100,5.1922147e-36,16987.701,3.8793328,[-0.541 -1.561 -0.173 -1.072 -1.41 ],,4.849846
-2.1362305e-06,98.77902,-40.347466,8635.447,5725.010208845139,2648478,304.22,268265.9,1.2941614,17.949802,21700,8638.197,-5.594518,217,-33.61392606718925,100.0,-9.882188,735.96014,399.21802,31.142445,-0.02278127,100,2.8392956e-06,961.22003,11.386577,[-0.522 -1.555 -0.159 -1.098 -1.436],,-5.594518
-1.1825562e-06,98.931564,-43.176785,inf,5778.598125934601,2686727,382.49,6.609186e+27,0.4700043,15.175896,21800,1.3575506e+26,-3.2959697,218,-13.087505998007606,100.0,-11.313081,1.8357112e+24,273.69354,25.986464,-0.013930614,100,1.3042744e-17,2168.923,3.9643028,[-0.518 -1.556 -0.151 -1.093 -1.442],,-3.2959697
1.2207031e-06,98.67505,-36.339634,1355.8678,5816.9658262729645,2714385,276.58,19836.65,0.8216286,17.596573,21900,3356.4763,-0.95298123,219,-44.9365957334745,100.0,-6.741322,371.64783,104.2507,43.88571,-0.019578926,100,6.95955e-06,382.48648,3.264711,[-0.521 -1.564 -0.133 -1.104 -1.433],,-0.95298123
1.4495849e-06,98.8553,-37.089386,nan,5869.193618774414,2752424,380.39,inf,4.883018,13.62847,22000,inf,27.726425,220,-27.522492702079752,100.0,-9.675029,nan,13736.411,19.146412,-0.019186368,100,7.839831e-34,138573.62,140.59702,[-0.522 -1.567 -0.133 -1.096 -1.439],,27.726425
1.9073486e-08,98.86557,-31.528223,1120.0428,5927.114779949188,2794373,419.49,13258.908,1.0874176,10.951154,22100,2887.585,-9.614389,221,-28.19632973778806,100.0,-10.838345,342.3343,72.8252,17.114254,-0.01912689,100,6.459607e-05,137.62401,3.0488377,[-0.524 -1.567 -0.108 -1.092 -1.438],,-9.614389
5.340576e-07,98.86684,-32.30944,inf,5987.263467788696,2838726,443.53,6.115479e+18,0.5039983,10.91495,22200,2.7900678e+17,-3.3504107,222,-29.53003534004769,100.0,-11.54372,8385339500000000.0,186.23972,21.143686,-0.021928223,100,1.0982391e-15,2853.9824,3.8012109,[-0.521 -1.571 -0.115 -1.088 -1.438],,-3.3504107
1.5258789e-06,98.83977,-29.883196,nan,6046.690485715866,2882054,433.28,inf,0.4244132,9.846242,22300,inf,4.328263,223,-34.71377197170123,100.0,-8.964637,inf,171.45436,26.124784,-0.026809786,100,3.105066e-35,16216.756,4.825383,[-0.504 -1.569 -0.129 -1.088 -1.441],,4.328263
-1.3732911e-06,98.80884,-38.691032,36397.406,6096.510770082474,2918104,360.5,1032310.5,4.49593,14.761849,22400,107068.74,-1.8697637,224,-34.457274663520955,100.0,-9.821712,8391.67,2740.9346,22.960478,-0.025488213,100,1.871069e-07,1149.7003,53.938248,[-0.489 -1.568 -0.105 -1.102 -1.446],,-1.8697637
-6.8664554e-07,98.90407,-41.287277,3004.7974,6158.236933469772,2963673,455.69,47084.22,1.20219,9.830492,22500,8465.416,-6.855375,225,-21.857172832091333,100.0,-10.279999,840.45337,131.45938,28.248726,-0.03487718,100,9.697064e-07,193.10074,5.3959045,[-0.485 -1.576 -0.102 -1.097 -1.444],,-6.855375
-9.250641e-07,98.9039,-43.3005,6719466000000.0,6214.971388339996,3005261,415.88,243543350000000.0,0.9693534,13.834646,22600,22923283000000.0,2.2818503,226,-19.983046407437,100.0,-9.520472,669377400000.0,435.24875,21.105223,-0.040591326,100,1.06873115e-13,10819.785,8.529959,[-0.478 -1.57  -0.097 -1.101 -1.454],,2.2818503
6.8664554e-07,98.65315,-37.5115,inf,6253.37118768692,3033149,278.88,4.182833e+31,0.2707822,17.908733,22700,1.5986578e+30,5.1046867,227,-48.36423940112186,100.0,-6.297752,2.1777786e+28,473.80493,36.996548,-0.03068662,100,8.979637e-19,7497.0674,4.278815,[-0.473 -1.559 -0.082 -1.101 -1.46 ],,5.1046867
-1.2397766e-06,98.87851,-38.991814,24038250000.0,6312.936473369598,3076581,434.32,1057771360000.0,5.1513147,10.86386,22800,75539775000.0,1.6677123,228,-26.382009049080178,100.0,-11.291613,3070525700.0,4293.8037,19.01818,-0.029362898,100,7.9683786e-12,10658.758,86.494545,[-0.463 -1.559 -0.064 -1.089 -1.45 ],,1.6677123
-1.335144e-07,98.857574,-28.137894,inf,6374.285596847534,3121756,451.75,1.4237151e+19,368.5812,8.672458,22900,2.0907784e+18,1073.9832,229,-32.16997113214298,100.0,-9.172763,5.0215744e+16,298329.88,21.415998,-0.027455984,100,6.528033e-16,118306840.0,7005.281,[-0.445 -1.549 -0.072 -1.076 -1.448],,1073.9832
6.1035155e-07,98.660416,-34.139183,nan,6416.973102092743,3151358,296.02,inf,0.19371176,15.333554,23000,inf,34.71187,230,-50.26248899192954,100.0,-5.4429107,nan,1287.3018,33.144966,-0.037060235,100,,159271.81,11.350845,[-0.442 -1.544 -0.075 -1.093 -1.446],,34.71187
9.536743e-07,97.86809,-28.742695,271936000.0,6440.0297639369965,3167142,157.84,30617289000.0,1.9447929,15.556429,23100,320563940.0,100.985016,231,-89.33066417275276,100.0,24.848999,6843219.5,1142.1509,41.43915,-0.023767008,100,1.4978455e-06,534880.9,18.129082,[-0.343 -1.465 -0.077 -1.063 -1.456],,100.985016
4.959106e-07,98.0504,-32.38623,5136642.5,6466.585774183273,3185126,179.84,192938270.0,0.7518422,16.170675,23200,6296559.5,28.472298,232,-85.38852017548838,100.0,18.205452,375853.06,258.2108,37.045525,-0.02081906,100,5.562287e-07,8397.228,5.6079826,[-0.331 -1.46  -0.089 -1.055 -1.443],,28.472298
-1.6593933e-06,98.311325,-37.229397,23.106272,6499.561963796616,3208894,237.68,421.1087,0.90397054,16.199682,23300,36.35039,10.66406,233,-81.84126386691028,100.0,9.093697,5.5424438,25.266533,31.62202,-0.018217377,100,0.0019905893,615.8713,1.1909951,[-0.342 -1.474 -0.093 -1.05  -1.44 ],,10.66406
-6.1035155e-07,98.683975,-44.11358,nan,6547.315546989441,3242541,336.47,inf,0.73684675,14.777802,23400,inf,130.84529,234,-53.16635413336843,100.0,-1.8997205,nan,1681.9556,24.950365,0.01587689,100,,1872318.5,24.97981,[-0.341 -1.471 -0.087 -1.045 -1.437],,130.84529
1.6593933e-06,97.43877,-27.501308,nan,6565.678650140762,3255013,124.72,inf,0.4918829,13.407923,23500,inf,196.7521,235,-97.3580949359413,100.0,40.18272,nan,1296.0675,30.727373,-0.005836905,100,3.2671365e-23,3525079.0,15.242259,[-0.334 -1.468 -0.063 -1.078 -1.403],,196.7521
,98.81059,-47.71726,114.49524,6619.056461572647,3292909,378.96,1113.3121,0.78150827,14.110593,23600,282.67273,-5.0313153,236,-35.88970892293459,100.0,-6.8460307,42.519295,35.5966,28.040916,-0.010699207,100,0.00020862906,148.81781,1.7564586,[-0.356 -1.508 -0.055 -1.065 -1.425],,-5.0313153
3.33786e-07,98.862015,-37.335495,nan,6676.902766227722,3334625,417.16,inf,0.12194886,10.452199,23700,inf,-5.426455,237,-28.780288177464662,100.0,-10.692366,nan,185.01697,18.837519,-0.007949752,100,4.781452e-35,1232.6799,2.2626188,[-0.356 -1.519 -0.05  -1.067 -1.43 ],,-5.426455
7.6293946e-07,0.29093915,-18.017265,inf,6744.706280946732,3384625,500.0,5.8583905e+21,0.7263063,5.157677,23800,9.021081e+20,22.103472,238,-81.29686206044333,1.0,-7.6371484,1.8582384e+19,648.84784,11.88176,0.013972176,100,5.915364e-16,112622.586,11.048764,[-0.375 -1.534 -0.055 -1.042 -1.427],1.0010462,22.103472
2.0980835e-07,98.82147,-25.173265,inf,6810.489673376083,3432996,483.71,5.5851004e+19,1.385957,6.6542335,23900,5.628509e+18,-0.10419624,239,-43.17928137111842,100.0,-9.554698,1.339369e+17,1160.3877,19.397457,0.026509283,100,1.7952222e-15,12410.642,22.394697,[-0.365 -1.495 -0.054 -1.036 -1.405],,-0.10419624
1.411438e-06,98.83806,-30.357935,100517.52,6869.779653549194,3476199,432.03,3312150.5,1.2178127,9.754331,24000,328591.53,-5.402248,240,-34.981078748916296,100.0,-9.912288,23227.705,642.3974,25.952204,0.022184545,100,1.9240193e-07,440.27393,13.016911,[-0.366 -1.481 -0.069 -1.037 -1.392],,-5.402248
-3.1471254e-07,98.853226,-28.114693,24020754000000.0,6930.506560325623,3520360,441.61,3251595500000000.0,0.56735814,9.938834,24100,74167410000000.0,-0.75468034,241,-32.409910152866026,100.0,-8.627174,1386165800000.0,130.98047,20.419836,0.021530122,100,3.9652607e-14,1022.991,3.0451124,[-0.379 -1.485 -0.061 -1.039 -1.397],,-0.75468034
7.6293946e-07,98.81798,-36.739464,4.6359463,6982.708452224731,3557659,372.99,33.6256,0.8947674,13.128631,24200,11.793926,-7.1045537,242,-33.945833659605306,100.0,-8.553002,3.352556,23.97617,29.771585,0.016008303,100,0.0006454262,147.33604,1.0255067,[-0.368 -1.479 -0.073 -1.045 -1.397],,-7.1045537
-3.4332277e-07,98.841385,-40.7378,inf,7037.658915519714,3597401,397.42,2.4346527e+21,1.4176021,12.610385,24300,1.6733642e+20,39.655323,243,-31.518300321461215,100.0,-9.0428705,3.558676e+18,374.36133,28.656506,0.026083188,100,5.702003e-16,337736.16,14.615169,[-0.378 -1.479 -0.073 -1.042 -1.403],,39.655323
-1.7166137e-06,98.37549,-35.578793,145880860000000.0,7070.063673496246,3620356,229.55,7644111000000000.0,0.5798478,15.0202875,24400,193519880000000.0,25.60414,244,-71.67767086827325,100.0,4.5559435,6827115300000.0,432.22318,31.122269,0.057747383,100,5.788777e-10,42798.57,8.055241,[-0.411 -1.493 -0.076 -1.067 -1.393],,25.60414
