VarJ,eRenyi2,AvgEpLen,AvgRet,ESSRenyi,Delta,VarRet,BatchSize,AvgVanillaIw,AvgNormIw,EpsThisIter,VanillaAvgRet,AvgDiscRet,VarNormIw,IterType,VarVanillaIw,MaxNormIw,Bound,J,ESSClassic,MaxVanillaIw,MinVanillaIw,VarDiscRet,MinNormIw
0.06376115,1.0,500.0,4999.932732279845,100.0,0.05,0.0041065920488025775,100,0.9999672,0.01,100,4999.932732279845,4999.932732279845,7.210857e-12,1,7.2105365e-08,0.010010324,2820.4834,4999.933,100.0000190741148,1.0009996,0.99924856,0.0041065920488025775,0.009992814
0.058395583,1.0,500.0,4999.938080495394,100.0,0.05,0.003444457047068954,100,1.0000075,0.01,100,4999.938080495394,4999.938080495394,7.111764e-12,1,7.11163e-08,0.010006737,2820.4888,4999.9385,99.99998855599475,1.0006812,0.9994637,0.003444457047068954,0.009994562
0.060450435,1.0,500.0,4999.935086930482,100.0,0.05,0.0036898460418746558,100,0.9999781,0.010000002,100,4999.935086930482,4999.935086930482,2.7211976e-12,1,2.720916e-08,0.010005239,2820.486,4999.9355,99.99996948176062,1.000502,0.9994162,0.0036898460418746558,0.00999438
72.442314,1.000737,499.11,4990.932752181534,99.92635908700515,0.05,8100.497205511166,100,1.00065,0.01,100,4990.932752181534,4990.932752181534,7.7908986e-08,1,0.000780103,0.010314516,2812.414,4992.6665,99.92293862676706,1.0321221,0.80789745,8100.497205511166,0.008073726
0.05441496,1.0000002,500.0,4999.945226264248,99.99997615814777,0.05,0.0029913645871426993,100,0.9999667,0.009999999,100,4999.945226264248,4999.945226264248,4.0488654e-11,1,4.0485764e-07,0.010033094,2820.496,4999.946,99.99998855552762,1.003276,0.9987546,0.0029913645871426993,0.00998788
462.47324,1.0015783,495.01,4949.9438745175885,99.84241562094435,0.05,249994.33361057664,100,1.0026274,0.01,100,4949.9438745175885,4949.9438745175885,1.7546017e-07,1,0.0017638337,0.011311145,2772.3284,4953.497,99.82659071575657,1.1340863,0.86702955,249994.33361057664,0.008647575
134.19447,1.0059139,496.78,4967.640467822752,99.41209144064439,0.05,104327.96931179716,100,0.98537135,0.01,100,4967.640467822752,4967.640467822752,1.1063936e-06,1,0.010742604,0.011058358,2800.6487,4986.533,98.91653460961666,1.0896589,0.4090177,104327.96931179716,0.004150899
0.05632167,1.0,500.0,4999.943663640734,100.0,0.05,0.003204320051494041,100,1.0000162,0.010000002,100,4999.943663640734,4999.943663640734,8.084088e-12,1,8.084245e-08,0.010008459,2820.4946,4999.9443,99.99996948292478,1.0008621,0.99945486,0.003204320051494041,0.009994386
0.065176755,1.0,500.0,4999.933370844451,100.0,0.05,0.004290988919250454,100,1.0,0.009999998,100,4999.933370844451,4999.933370844451,3.5044917e-18,1,,0.01,2820.484,4999.9336,100.0,1.0,1.0,0.004290988919250454,0.01
0.048513636,1.0,500.0,4999.953480395911,100.0,0.05,0.0023754392415214873,100,1.0,0.009999998,100,4999.953480395911,4999.953480395911,3.5044917e-18,1,,0.01,2820.504,4999.9536,100.0,1.0,1.0,0.0023754392415214873,0.01
0.050869882,1.0,500.0,4999.9455571874105,100.0,0.05,0.0026154767869150577,100,1.0,0.009999998,100,4999.9455571874105,4999.9455571874105,3.5044917e-18,1,,0.01,2820.4956,4999.9453,100.0,1.0,1.0,0.0026154767869150577,0.01
0.06707035,1.0,500.0,4999.941082498605,100.0,0.05,0.004542427357113922,100,1.0,0.009999998,100,4999.941082498605,4999.941082498605,3.5044917e-18,1,,0.01,2820.4907,4999.9404,100.0,1.0,1.0,0.004542427357113922,0.01
406.2293,1.0041287,495.01,4949.952719748333,99.58882814954147,0.05,249995.22673766382,100,0.99921536,0.01,100,4949.952719748333,4949.952719748333,5.4677156e-07,1,0.00545914,0.011131404,2775.2583,4959.202,99.46159480443502,1.112267,0.71687436,249995.22673766382,0.0071743727
0.056949172,1.0000001,500.0,4999.9467834643865,99.99998807907247,0.05,0.003278056437237977,100,1.0000122,0.010000002,100,4999.9467834643865,4999.9467834643865,1.5927041e-11,1,1.5927371e-07,0.01001002,2820.4976,4999.9473,99.99998092674923,1.0010142,0.9986198,0.003278056437237977,0.0099860765
0.061122276,1.0,500.0,4999.934910873561,100.0,0.05,0.003775053770443766,100,1.000011,0.01,100,4999.934910873561,4999.934910873561,4.9187477e-12,1,4.9186635e-08,0.010005304,2820.4854,4999.935,99.99998474138032,1.0005413,0.9994101,0.003775053770443766,0.009993991
0.06864778,1.0,500.0,4999.930910629735,100.0,0.05,0.004759470339589683,100,1.0,0.009999998,100,4999.930910629735,4999.930910629735,3.5044917e-18,1,,0.01,2820.4814,4999.931,100.0,1.0,1.0,0.004759470339589683,0.01
0.06436766,1.0,500.0,4999.941505989486,100.0,0.05,0.004184166791052299,100,1.0,0.009999998,100,4999.941505989486,4999.941505989486,3.5044917e-18,1,,0.01,2820.492,4999.9414,100.0,1.0,1.0,0.004184166791052299,0.01
423.01773,1.0033877,495.01,4949.943838117757,99.66237481029523,0.05,249994.3301433759,100,0.9912432,0.010000002,100,4949.943838117757,4949.943838117757,4.05972e-07,1,0.0039889314,0.011191089,2774.3557,4957.4937,99.59969108698029,1.1093091,0.7485022,249994.3301433759,0.0075511457
0.076330975,1.0000005,500.0,4999.934604186086,99.99995231630692,0.05,0.0059039786225093226,100,0.9999299,0.010000002,100,4999.934604186086,4999.934604186086,8.662437e-11,1,8.6611686e-07,0.010011597,2820.4856,4999.9355,99.99990081099033,1.0010895,0.9962872,0.0059039786225093226,0.009963571
0.06265021,1.0,500.0,4999.938231465117,100.0,0.05,0.003963369027648899,100,0.9999973,0.01,100,4999.938231465117,4999.938231465117,9.679809e-13,1,9.679575e-09,0.010004028,2820.4893,4999.939,100.0,1.0004001,0.99979746,0.003963369027648899,0.009998001
475.23404,1.0009859,495.01,4949.945948574908,99.90151101397448,0.05,249994.54403875268,100,1.0009415,0.01,100,4949.945948574908,4949.945948574908,1.11720986e-07,1,0.0011193142,0.01125276,2771.682,4952.2056,99.88951230652211,1.1263354,0.9557246,249994.54403875268,0.009548256
0.055228665,1.0,500.0,4999.947095021367,100.0,0.05,0.003082354121119916,100,1.0,0.009999998,100,4999.947095021367,4999.947095021367,3.5044917e-18,1,,0.01,2820.4973,4999.947,100.0,1.0,1.0,0.003082354121119916,0.01
0.06933583,1.0,500.0,4999.9297223831345,100.0,0.05,0.004857112032755831,100,1.0,0.009999998,100,4999.9297223831345,4999.9297223831345,3.5044917e-18,1,,0.01,2820.4802,4999.9297,100.0,1.0,1.0,0.004857112032755831,0.01
0.06416244,1.0,500.0,4999.939396801181,100.0,0.05,0.004158330478558956,100,1.0,0.009999998,100,4999.939396801181,4999.939396801181,3.5044917e-18,1,,0.01,2820.4895,4999.939,100.0,1.0,1.0,0.004158330478558956,0.01
0.06883672,1.0,500.0,4999.9335337651455,100.0,0.05,0.004788441319791013,100,1.0,0.009999998,100,4999.9335337651455,4999.9335337651455,3.5044917e-18,1,,0.01,2820.4841,4999.9336,100.0,1.0,1.0,0.004788441319791013,0.01
0.04697367,1.0,500.0,4999.9513785526615,100.0,0.05,0.0022288873401264874,100,1.0,0.009999998,100,4999.9513785526615,4999.9513785526615,3.5044917e-18,1,,0.01,2820.5012,4999.9507,100.0,1.0,1.0,0.0022288873401264874,0.01
0.056704152,1.0,500.0,4999.93552334371,100.0,0.05,0.00324594623651378,100,1.0,0.009999998,100,4999.93552334371,4999.93552334371,3.5044917e-18,1,,0.01,2820.4854,4999.935,100.0,1.0,1.0,0.00324594623651378,0.01
0.064889714,1.0,500.0,4999.9397460612245,100.0,0.05,0.0042574544393271865,100,1.0,0.009999998,100,4999.9397460612245,4999.9397460612245,3.5044917e-18,1,,0.01,2820.49,4999.9395,100.0,1.0,1.0,0.0042574544393271865,0.01
0.059089255,1.0,500.0,4999.939801261701,100.0,0.05,0.003525735293277126,100,1.0,0.009999998,100,4999.939801261701,4999.939801261701,3.5044917e-18,1,,0.01,2820.4902,4999.94,100.0,1.0,1.0,0.003525735293277126,0.01
0.06736777,1.0,500.0,4999.931546255496,100.0,0.05,0.004584554169438018,100,1.0,0.009999998,100,4999.931546255496,4999.931546255496,3.5044917e-18,1,,0.01,2820.4814,4999.931,100.0,1.0,1.0,0.004584554169438018,0.01
0.060311332,1.0,500.0,4999.941010066456,100.0,0.05,0.0036736987938503214,100,1.0,0.009999998,100,4999.941010066456,4999.941010066456,3.5044917e-18,1,,0.01,2820.4915,4999.941,100.0,1.0,1.0,0.0036736987938503214,0.01
0.074370764,1.0,500.0,4999.933580741748,100.0,0.05,0.00558978488587436,100,1.0,0.009999998,100,4999.933580741748,4999.933580741748,3.5044917e-18,1,,0.01,2820.4834,4999.933,100.0,1.0,1.0,0.00558978488587436,0.01
0.06682218,1.0,500.0,4999.9381930913405,100.0,0.05,0.004514607428237879,100,1.0,0.009999998,100,4999.9381930913405,4999.9381930913405,3.5044917e-18,1,,0.01,2820.4883,4999.938,100.0,1.0,1.0,0.004514607428237879,0.01
89.3303,1.0021116,498.58,4985.63623588038,99.78928951202316,0.05,20448.337416362745,100,0.9948317,0.01,100,4985.63623588038,4985.63623588038,3.868278e-07,1,0.003828396,0.010491923,2809.2434,4990.9927,99.61849482017092,1.0437698,0.62223816,20448.337416362745,0.006254708
0.07111987,1.0,500.0,4999.935224219641,100.0,0.05,0.005108475083229736,100,1.0,0.009999998,100,4999.935224219641,4999.935224219641,3.5044917e-18,1,,0.01,2820.486,4999.9355,100.0,1.0,1.0,0.005108475083229736,0.01
0.055921342,1.0000002,500.0,4999.947568916573,99.99997615814777,0.05,0.003157113569086512,100,0.99999446,0.010000002,100,4999.947568916573,4999.947568916573,1.3644336e-11,1,1.3643884e-07,0.010009037,2820.4985,4999.948,99.99995422339357,1.0008981,0.99921113,0.003157113569086512,0.009992167
0.062080443,1.0,500.0,4999.950241940679,100.0,0.05,0.0038919473148121405,100,1.0,0.009999998,100,4999.950241940679,4999.950241940679,3.5044917e-18,1,,0.01,2820.5005,4999.95,100.0,1.0,1.0,0.0038919473148121405,0.01
0.05933203,1.0,500.0,4999.938051330148,100.0,0.05,0.0035548904691463656,100,0.99999624,0.009999999,100,4999.938051330148,4999.938051330148,5.5246138e-12,1,5.5244083e-08,0.01000674,2820.4893,4999.939,100.00001525884785,1.0006702,0.9993025,0.0035548904691463656,0.009993062
0.04854461,1.0,500.0,4999.94979247,100.0,0.05,0.0023827262485437025,100,1.0000042,0.010000002,100,4999.94979247,4999.94979247,2.0067893e-12,1,2.0068018e-08,0.010002831,2820.5007,4999.95,99.99998474127555,1.0002872,0.9995886,0.0023827262485437025,0.009995845
0.064002156,1.0,500.0,4999.943221376807,100.0,0.05,0.004141006644341232,100,0.9999163,0.010000002,100,4999.943221376807,4999.943221376807,1.303588e-11,1,1.3033726e-07,0.01000534,2820.4937,4999.9434,99.9999694798745,1.0004503,0.99857825,0.004141006644341232,0.0099866185
0.061961196,1.0,500.0,4999.940199952272,100.0,0.05,0.0038783058678913663,100,1.0,0.009999998,100,4999.940199952272,4999.940199952272,3.5044917e-18,1,,0.01,2820.4907,4999.9404,100.0,1.0,1.0,0.0038783058678913663,0.01
0.058959287,1.0,500.0,4999.945851443871,100.0,0.05,0.003511350327420487,100,1.0,0.009999998,100,4999.945851443871,4999.945851443871,3.5044917e-18,1,,0.01,2820.496,4999.946,100.0,1.0,1.0,0.003511350327420487,0.01
0.05404552,1.0,500.0,4999.940431745073,100.0,0.05,0.002949726503500673,100,1.0,0.009999998,100,4999.940431745073,4999.940431745073,3.5044917e-18,1,,0.01,2820.4907,4999.9404,100.0,1.0,1.0,0.002949726503500673,0.01
475.40234,1.0009422,495.02,4950.036865073771,99.90586567374643,0.05,248996.65920920647,100,1.0015122,0.01,100,4950.036865073771,4950.036865073771,8.989621e-08,1,0.00090168323,0.0107481815,2771.7021,4952.178,99.91108255906705,1.0764434,0.9585463,248996.65920920647,0.00957099
0.052311152,1.0,500.0,4999.946443775528,100.0,0.05,0.002763683650099216,100,1.0,0.009999998,100,4999.946443775528,4999.946443775528,3.5044917e-18,1,,0.01,2820.497,4999.947,100.0,1.0,1.0,0.002763683650099216,0.01
0.062201016,1.0,500.0,4999.9351176598775,100.0,0.05,0.003912190820188716,100,1.0,0.009999998,100,4999.9351176598775,4999.9351176598775,3.5044917e-18,1,,0.01,2820.4856,4999.935,100.0,1.0,1.0,0.003912190820188716,0.01
0.059671305,1.0,500.0,4999.940191399601,100.0,0.05,0.00359528234752603,100,1.0,0.009999998,100,4999.940191399601,4999.940191399601,3.5044917e-18,1,,0.01,2820.4907,4999.9404,100.0,1.0,1.0,0.00359528234752603,0.01
0.06428815,1.0000001,500.0,4999.932936594654,99.99998807907247,0.05,0.004177513150606838,100,0.99996734,0.01,100,4999.932936594654,4999.932936594654,1.06991135e-11,1,1.0698059e-07,0.010012088,2820.4836,4999.933,99.99999237035676,1.0011761,0.99932474,0.004177513150606838,0.009993574
0.0677395,1.0,500.0,4999.93640240609,100.0,0.05,0.004632077620700794,100,1.0,0.009999998,100,4999.93640240609,4999.93640240609,3.5044917e-18,1,,0.01,2820.487,4999.9365,100.0,1.0,1.0,0.004632077620700794,0.01
392.9495,1.0046163,495.01,4949.935992542515,99.54049514128552,0.05,249993.53921420773,100,1.0030842,0.010000002,100,4949.935992542515,4949.935992542515,5.355331e-07,1,0.005388416,0.011217074,2776.054,4960.5283,99.47260801313467,1.1251669,0.7484396,249993.53921420773,0.007461384
0.05449556,1.0,500.0,4999.94023380076,100.0,0.05,0.0029953484552620057,100,1.0,0.009999998,100,4999.94023380076,4999.94023380076,3.5044917e-18,1,,0.01,2820.4907,4999.9404,100.0,1.0,1.0,0.0029953484552620057,0.01
0.052827228,1.0000001,500.0,4999.949574370546,99.99998807907247,0.05,0.0028202165845694883,100,1.0000011,0.010000002,100,4999.949574370546,4999.949574370546,2.616592e-11,1,2.6165984e-07,0.010013952,2820.5005,4999.95,99.99994659431671,1.0013963,0.9990734,0.0028202165845694883,0.009990723
469.41623,1.0012641,495.01,4949.934554135297,99.87375006131528,0.05,249993.39336613548,100,0.9977318,0.010000002,100,4949.934554135297,4949.934554135297,1.13166585e-07,1,0.0011265381,0.0111260945,2771.9575,4952.784,99.88806932480608,1.1100858,0.92244613,249993.39336613548,0.009245432
0.08390542,1.0,500.0,4999.927810136611,100.0,0.05,0.00710935419051235,100,1.0,0.009999998,100,4999.927810136611,4999.927810136611,3.5044917e-18,1,,0.01,2820.479,4999.928,100.0,1.0,1.0,0.00710935419051235,0.01
0.05867883,1.0,500.0,4999.944931705614,100.0,0.05,0.0034817112761305817,100,0.9999798,0.009999999,100,4999.944931705614,4999.944931705614,9.6482934e-12,1,9.648109e-08,0.0100026755,2820.4958,4999.9453,100.0,1.0002474,0.99775374,0.0034817112761305817,0.009977739
447.7873,1.0023003,495.01,4949.930790629496,99.77050166129395,0.05,249993.0136144613,100,0.9995115,0.01,100,4949.930790629496,4949.930790629496,2.0273865e-07,1,0.002025406,0.011322459,2773.019,4954.9736,99.79969530216461,1.1316928,0.89287937,249993.0136144613,0.008933158
0.04962951,1.0000001,500.0,4999.951187527297,99.99998807907247,0.05,0.002487105878366915,100,1.000028,0.01,100,4999.951187527297,4999.951187527297,2.3438907e-11,1,2.3439911e-07,0.01001487,2820.502,4999.9517,99.99999237081953,1.001515,0.99822974,0.002487105878366915,0.009982018
0.05609202,1.0000004,500.0,4999.938762500181,99.99996423722592,0.05,0.0031823036825584204,100,0.99993294,0.01,100,4999.938762500181,4999.938762500181,5.702188e-11,1,5.7014586e-07,0.010017163,2820.4897,4999.9395,99.99995803552905,1.0016491,0.99661875,0.0031823036825584204,0.009966856
0.058293384,1.0,500.0,4999.942433614362,100.0,0.05,0.003433243523761253,100,0.9999849,0.01,100,4999.942433614362,4999.942433614362,1.0971247e-11,1,1.0970845e-07,0.010006973,2820.4932,4999.943,99.99997329672111,1.0006821,0.99870527,0.003433243523761253,0.009987203
0.05497145,1.0,500.0,4999.944110905765,100.0,0.05,0.00305351058182768,100,1.0,0.009999998,100,4999.944110905765,4999.944110905765,3.5044917e-18,1,,0.01,2820.4941,4999.944,100.0,1.0,1.0,0.00305351058182768,0.01
424.95514,1.0031726,495.02,4950.032490296505,99.68373977537372,0.05,248996.18345604182,100,1.0035752,0.01,100,4950.032490296505,4950.032490296505,2.4123426e-07,1,0.0024296234,0.010756933,2774.3833,4957.287,99.7617322865273,1.0795392,0.7950896,248996.18345604182,0.007922571
0.06299893,1.0,500.0,4999.933309907478,100.0,0.05,0.0040083097486629995,100,1.0000154,0.01,100,4999.933309907478,4999.933309907478,1.970466e-12,1,1.9704526e-08,0.010004101,2820.484,4999.9336,99.99999618536134,1.0004255,0.9996646,0.0040083097486629995,0.009996492
469.2054,1.001303,495.01,4949.94422879792,99.8698737954397,0.05,249994.37052011915,100,1.0036228,0.01,100,4949.94422879792,4949.94422879792,1.398021e-07,1,0.001408169,0.011490116,2771.9456,4952.8145,99.86178968088498,1.1531743,0.9414344,249994.37052011915,0.00938036
469.91666,1.0011978,495.02,4950.033434726384,99.8803618102706,0.05,248996.28223187872,100,1.0004265,0.010000002,100,4950.033434726384,4950.033434726384,1.41208e-07,1,0.0014132848,0.011011798,2771.976,4952.7305,99.86037446307999,1.1016495,0.9335055,248996.28223187872,0.009331075
0.061989445,1.0,500.0,4999.943838922129,100.0,0.05,0.0038847350485204856,100,0.9999673,0.01,100,4999.943838922129,4999.943838922129,1.8030648e-11,1,1.802917e-07,0.010015002,2820.4949,4999.9443,99.99997711107117,1.0014675,0.9989407,0.0038847350485204856,0.009989734
0.069940224,1.0000002,500.0,4999.946472788096,99.99997615814777,0.05,0.0049479339692357115,100,1.0000526,0.010000002,100,4999.946472788096,4999.946472788096,2.6729851e-11,1,2.6732968e-07,0.010011568,2820.497,4999.947,99.99996566953808,1.0012094,0.9983395,0.0049479339692357115,0.00998287
