TimestepsSoFar,EpisodesSoFar,InitialReturnMin,StdIW,Weights,MaxIW,Iteration,InitialReturnMax,EpThisIter,EpRewMean,MeanIW,J_sample_variance,EmpiricalD2,TimeElapsed,MinIW,EpLenMean,InitialBound,InitialReturnMean,Bound,InitialReturnStd,ReturnMeanIW
474726,20400,-1.6334763,21.73424,[ 0.367  0.753  0.164  0.993 -1.528],189.39188,204,2.8625336,100,-114.37984510552843,3.6439095,82938150.0,19336.623,2216.841466665268,1.9843523e-05,19.09,498.57675,2.2888183e-07,1613.7324,0.89329445,1613.7324
476876,20500,-1.9071426,5.8329363,[ 0.413  0.77   0.177  0.978 -1.524],85.40311,205,2.915512,100,-116.57414491021166,1.6406721,5025431.5,52091.285,2228.271957874298,0.00028094652,21.5,442.14355,-6.3323973e-06,728.32965,1.0247362,728.32965
478877,20600,-2.3373413,22.835924,[ 0.438  0.764  0.21   0.982 -1.521],295.07306,206,3.203827,100,-114.87195538372659,3.1591122,97711520.0,10914.729,2236.8725066184998,5.939481e-06,20.01,474.0123,1.5258789e-06,1403.6556,0.9780856,1403.6556
480832,20700,-2.9686356,0.91412145,[ 0.448  0.804  0.217  1.    -1.533],8.059151,207,2.7528687,100,-114.25165550800753,1.097717,165215.7,2.1386416,2247.0091297626495,0.009764773,19.55,484.4346,-5.8746336e-06,527.62115,0.9668187,527.62115
482860,20800,-2.5357285,3.5545282,[ 0.454  0.802  0.226  0.981 -1.549],36.98073,208,2.4104156,100,-115.24133693149253,1.3634883,2217127.5,228.27022,2255.183854818344,0.0013909393,20.28,468.14972,-1.7547608e-06,619.3211,0.89657193,619.3211
484732,20900,-2.320694,39.793663,[ 0.463  0.807  0.203  0.977 -1.54 ],607.9069,209,2.2046204,100,-113.63131247017964,4.17535,358554340.0,1.0467073e+23,2263.961406469345,6.527308e-17,18.72,506.7081,1.9836425e-06,2011.855,0.8582815,2011.855
486675,21000,-2.0674515,19.851982,[ 0.451  0.767  0.135  0.98  -1.522],200.6952,210,2.7570572,100,-114.36670862324259,3.0034604,70076760.0,37320.168,2274.816196203232,1.538194e-05,19.43,488.41022,-2.2888185e-06,1325.4766,0.84570044,1325.4766
488549,21100,-1.7103882,5.560878,[ 0.476  0.794  0.121  0.97  -1.531],45.456985,211,3.6108398,100,-113.71276124108549,1.6700934,6350825.5,162.91798,2285.261224269867,0.00015592281,18.74,506.4493,4.119873e-06,812.24396,0.92421085,812.24396
490445,21200,-1.7941132,63.77237,[ 0.457  0.813  0.153  0.982 -1.532],653.9705,212,3.4432526,100,-113.86604463206564,6.51477,717580160.0,7251351000000000.0,2295.822687625885,7.7699777e-13,18.96,500.33417,7.6293944e-08,2836.6572,0.8496544,2836.6572
492237,21300,-1.9521027,7.4765463,[ 0.483  0.851  0.119  0.964 -1.559],213.84756,213,3.1958847,100,-112.65093071656969,1.9623611,10901925.0,216.8868,2306.2839086055756,0.00018536963,17.92,528.41364,-6.1035157e-06,966.3385,1.005401,966.3385
494204,21400,-1.7205353,1.6366369,[ 0.475  0.827  0.112  0.98  -1.562],13.398764,214,3.3670197,100,-114.68842556311553,1.2088861,523408.03,6.524977,2315.931466817856,0.012649469,19.67,482.80356,-3.2043456e-06,576.8559,0.8777709,576.8559
496132,21500,-2.0175247,14.576207,[ 0.482  0.828  0.13   0.971 -1.569],145.66992,215,2.4778137,100,-114.18527147353433,2.347813,40487060.0,6813.531,2324.9305396080017,2.2807376e-06,19.28,492.0307,-2.5939942e-06,1094.2294,0.71409124,1094.2294
498040,21600,-1.5542068,1.2554541,[ 0.48   0.867  0.121  0.977 -1.592],7.516797,216,3.0044708,100,-114.13658062479834,1.2021617,306650.1,3.5378144,2335.6481342315674,0.022665855,19.08,497.8419,-1.121521e-05,586.167,0.79102993,586.167
499870,21700,-2.0669708,0.81683356,[ 0.511  0.867  0.129  0.975 -1.586],5.3939023,217,2.1545792,100,-113.04554074796171,1.0590638,151824.08,1.9488282,2344.3608412742615,0.03548902,18.3,517.5562,2.8991699e-06,543.7141,0.8411227,543.7141
501698,21800,-1.7939148,3.7978761,[ 0.517  0.861  0.137  0.956 -1.593],30.75978,218,2.8481827,100,-113.06251873708143,1.4616809,2893097.2,51.9525,2352.1492965221405,0.0018361898,18.28,518.28217,-6.790161e-06,740.47797,0.9423077,740.47797
503535,21900,-1.8218613,4.9405603,[ 0.518  0.84   0.121  0.945 -1.581],53.90448,219,3.2416763,100,-113.32436037248789,1.4438473,5458604.0,2758.3662,2362.342768907547,0.0051280623,18.37,516.5222,-9.307862e-06,724.7029,0.83060974,724.7029
505463,22000,-1.657486,71.73689,[ 0.537  0.845  0.114  0.993 -1.553],1583.2277,220,2.9126434,100,-114.13635728920944,7.702121,1067581400.0,inf,2372.763562440872,9.3448097e-23,19.28,491.83682,-9.841919e-06,3557.5627,0.8524897,3557.5627
507458,22100,-1.2648392,3.6459422,[ 0.564  0.883  0.091  1.146 -1.526],54.45162,221,1.6683807,100,-115.02093487332976,1.5045154,2637935.8,19.338684,2383.317096710205,0.015335643,19.95,476.2578,-6.713867e-06,704.1107,0.5521522,704.1107
509381,22200,-1.4403992,7.5333486,[ 0.506  0.903  0.088  1.104 -1.507],65.79802,222,3.0548859,100,-114.28537828728828,2.0933914,9544262.0,378.31366,2392.2795085906982,0.00018233221,19.23,493.96402,-1.1444092e-06,958.0967,0.82947093,958.0967
511267,22300,-1.7789688,2.0579362,[ 0.511  0.931  0.076  1.117 -1.559],18.009539,223,2.4201126,100,-113.79013286897803,1.1851614,823627.06,15.4373,2402.2407307624817,0.008789553,18.86,503.0553,-4.196167e-06,587.5251,0.8297554,587.5251
513022,22400,-1.6307755,273.24313,[ 0.472  0.929  0.065  1.105 -1.531],2783.5073,224,2.1438446,100,-112.47095602296224,28.76802,17089713000.0,1.6004588e+16,2410.5660350322723,3.3955238e-11,17.55,540.38727,5.264282e-06,13910.06,0.8080227,13910.06
514790,22500,-1.753128,14.768674,[ 0.492  0.983  0.074  1.167 -1.531],143.85204,225,3.1179428,100,-112.64443971917598,2.4693542,49627016.0,353.22723,2424.0939564704895,5.1025483e-05,17.68,536.62585,1.6784668e-06,1235.3102,0.8508911,1235.3102
516652,22600,-1.5912552,3349.666,[ 0.464  0.971  0.054  1.142 -1.542],38419.086,226,2.4195023,100,-113.57174972101932,334.2756,2522710800000.0,inf,2434.495892047882,,18.62,509.63245,6.3323973e-06,158905.86,0.885721,158905.86
518619,22700,-1.8172607,250.96228,[ 0.462  0.919  0.207  1.109 -1.557],2558.0527,227,2.2661514,100,-114.38247754804972,25.009897,11264824000.0,1.4113867e+16,2447.1055631637573,1.6854582e-15,19.67,481.52985,8.69751e-06,10725.13,0.7943035,10725.13
520439,22800,-1.8476334,1.2323841,[ 0.501  0.976  0.182  1.124 -1.628],13.308825,228,2.2681503,100,-113.07456371572715,1.0972699,347787.9,3.5481308,2459.9496717453003,0.014623823,18.2,520.9862,7.6293945e-06,570.2601,0.85797185,570.2601
522350,22900,-2.1718216,2.5647552,[ 0.5    0.981  0.169  1.117 -1.635],38.009277,229,2.5897064,100,-113.81395461727017,1.1605726,1400757.5,22.686314,2467.720032930374,0.0016970104,19.11,495.5165,-5.722046e-06,584.71606,0.96628577,584.71606
524325,23000,-1.7617645,1.0840539,[ 0.523  0.972  0.159  1.149 -1.642],6.3948154,230,2.9833832,100,-114.70765738427343,1.1868864,209274.06,2.5041487,2476.6029090881348,0.04208409,19.75,480.5904,-1.0681152e-06,559.2945,0.86668855,559.2945
526230,23100,-1.8892059,1.7770841,[ 0.509  0.964  0.154  1.141 -1.657],14.335546,231,3.1039352,100,-113.91716114592852,1.2761531,592209.6,6.935744,2485.2042973041534,0.022387426,19.05,497.79437,6.866455e-06,624.62335,0.909609,624.62335
528011,23200,-1.4740219,10.489689,[ 0.508  0.981  0.152  1.135 -1.65 ],102.9583,232,2.5822144,100,-112.74188635299821,1.8671916,23031034.0,87147120000000.0,2493.012208223343,1.0882698e-11,17.81,532.5833,8.163453e-06,934.01733,0.7972937,934.01733
529930,23300,-2.1806183,145.84697,[ 0.478  0.952  0.181  1.106 -1.659],1484.0559,233,2.8596878,100,-113.97087418569146,14.82956,4330959400.0,3.9679253e+22,2502.4040627479553,7.268116e-16,19.19,493.81464,7.6293946e-07,6799.0474,1.0294294,6799.0474
531809,23400,-2.8102036,1.1658281,[ 0.463  0.963  0.242  1.146 -1.657],6.057622,234,2.4263153,100,-113.60049320028955,1.201289,267231.22,3.5296192,2513.8110864162445,0.0023210275,18.79,504.38904,-4.577637e-06,595.74567,0.91708356,595.74567
533640,23500,-2.563202,81.60966,[ 0.463  0.977  0.248  1.151 -1.659],837.0116,235,3.3256836,100,-113.02907438197559,8.956018,1236175500.0,536645.94,2521.45711517334,2.053124e-05,18.31,517.1527,3.0517577e-07,3994.253,1.0403517,3994.253
535520,23600,-2.1526184,1172.6598,[ 0.381  0.998  0.231  1.202 -1.656],12023.531,236,2.6922836,100,-113.73977053917048,116.34912,249769500000.0,2.8189945e+23,2531.529229402542,1.7934827e-16,18.8,504.69678,3.3569336e-06,50266.035,0.8754971,50266.035
537448,23700,-2.2611694,0.48722953,[ 0.448  0.901  0.206  1.183 -1.644],3.4443004,237,2.522255,100,-114.26971331853645,1.0590187,45963.805,1.2150742,2543.8140523433685,0.14429447,19.28,492.40085,-4.043579e-06,518.37787,0.7644902,518.37787
539371,23800,-2.1733704,49.550076,[ 0.438  0.909  0.209  1.179 -1.666],529.4952,238,3.242546,100,-114.43347547040399,5.074544,511887330.0,inf,2553.10147023201,5.0530594e-25,19.23,494.61667,-5.7983398e-06,2359.1052,0.8747043,2359.1052
541272,23900,-1.7992859,7.290318,[ 0.433  0.932  0.141  1.229 -1.675],84.34637,239,3.1228561,100,-113.94659382469618,2.2247329,10526381.0,227726690.0,2563.9818608760834,1.3078195e-09,19.01,499.14365,-3.0517579e-06,1050.3154,0.902185,1050.3154
543171,24000,-2.0111923,0.91704607,[ 0.419  0.929  0.133  1.295 -1.674],5.5842896,240,3.3755493,100,-114.05380470131722,1.1113616,167467.05,2.077843,2573.0461354255676,0.10317454,18.99,500.23077,-4.7302246e-06,548.705,0.9162847,548.705
545235,24100,-1.9316559,2.4848282,[ 0.403  0.924  0.135  1.288 -1.673],23.209352,241,2.546196,100,-115.81977461087023,1.2199907,957878.25,16.373634,2580.790447950363,0.0012267267,20.64,460.8597,-1.1825561e-05,544.69226,0.77083707,544.69226
547086,24200,-1.9144058,1434.4503,[ 0.403  0.924  0.153  1.305 -1.683],14589.308,242,3.136078,100,-113.39841980134238,143.14653,436464520000.0,496086340.0,2589.2353796958923,3.0882223e-08,18.51,512.36316,-4.196167e-06,66397.21,1.0039592,66397.21
549054,24300,-1.7444916,4.394096,[ 0.394  0.905  0.149  1.242 -1.666],49.45123,243,2.5452423,100,-114.8531125989344,1.4279784,3107717.5,54.718956,2599.845205783844,0.0021800208,19.68,483.20758,2.5177003e-06,659.06165,0.7545553,659.06165
551088,24400,-1.8405685,2.3157437,[ 0.391  0.881  0.145  1.243 -1.668],36.026394,244,2.1666718,100,-115.41681602136218,1.217663,973343.25,58.804443,2608.893626689911,0.001156646,20.34,467.22092,-9.536743e-06,564.4334,0.7815884,564.4334
552962,24500,-2.1184158,0.57130903,[ 0.386  0.889  0.132  1.215 -1.655],4.7712793,245,2.3697205,100,-113.67674562582384,1.0463486,69454.54,1.4740801,2617.9545764923096,0.11091694,18.74,506.3054,-2.7465821e-06,527.4496,0.7937254,527.4496
554933,24600,-2.2742538,1.85249,[ 0.387  0.882  0.135  1.203 -1.668],16.38953,246,3.2863998,100,-114.81375773134674,1.1151862,664117.75,12.298534,2626.6380631923676,0.0042734076,19.71,482.20758,,533.8848,0.9407808,533.8848
556904,24700,-2.2350464,3.309415,[ 0.391  0.892  0.15   1.201 -1.678],51.754074,247,2.9393692,100,-114.72502540044628,1.4276897,2033624.9,112.03713,2634.8900258541107,0.00061354064,19.71,481.8304,-2.670288e-06,671.8517,0.7981188,671.8517
558885,24800,-2.2456818,17.402506,[ 0.386  0.87   0.156  1.206 -1.682],177.54303,248,2.5649872,100,-114.87387280451384,2.4236257,54857610.0,1312.9325,2643.495420217514,2.026298e-05,19.81,479.60764,-3.0517579e-06,1099.6145,0.8430818,1099.6145
560924,24900,-2.1356735,7.640637,[ 0.383  0.855  0.153  1.251 -1.687],131.46985,249,2.5790405,100,-115.61293162324964,1.5224891,11054942.0,201885.2,2653.1796913146973,6.236052e-05,20.39,466.68225,5.340576e-07,710.05054,0.91606474,710.05054
562951,25000,-2.007759,55.231308,[ 0.376  0.873  0.185  1.263 -1.684],786.09906,250,3.2527466,100,-115.22079266414966,5.9767876,466874000.0,5334856.5,2662.0357687473297,4.8032797e-07,20.27,468.31516,-1.8310546e-06,2452.9658,0.86913294,2452.9658
564989,25100,-2.277092,17.932753,[ 0.393  0.863  0.22   1.23  -1.647],173.44374,251,2.9843369,100,-115.34726188793456,2.6608794,48281772.0,2899405.8,2673.7779483795166,1.4274322e-07,20.38,465.83984,-2.4414062e-06,1115.4215,0.875196,1115.4215
567063,25200,-2.5481186,146.10028,[ 0.373  0.827  0.231  1.232 -1.663],1489.8728,252,3.3517303,100,-115.99676846254351,14.653833,3530808300.0,355973670000000.0,2683.713894844055,3.7374812e-13,20.74,458.98694,5.7983398e-06,6052.7173,1.0481958,6052.7173
568995,25300,-2.0703583,31.636171,[ 0.384  0.798  0.194  1.28  -1.663],320.55835,253,2.9707642,100,-114.54889002877925,4.290021,203771470.0,12459.457,2695.301948070526,2.1571723e-05,19.32,492.4166,-6.1035155e-07,2008.2166,0.8403386,2008.2166
571122,25400,-2.238968,2.0185902,[ 0.366  0.807  0.228  1.272 -1.644],17.1694,254,3.2811813,100,-116.34395644555882,1.1709677,655015.8,9.852401,2706.832699775696,0.004654935,21.27,446.88867,1.5716552e-05,526.8367,0.9964706,526.8367
573168,25500,-2.251152,58.780643,[ 0.357  0.808  0.214  1.297 -1.658],1139.7217,255,3.2675552,100,-115.58361131266838,6.643846,634363900.0,849443000000.0,2716.677237510681,1.0551284e-09,20.46,464.69617,1.7547608e-06,2925.8767,0.9153751,2925.8767
575052,25600,-2.149208,1.6595365,[ 0.318  0.832  0.191  1.22  -1.631],13.077548,256,2.8276749,100,-113.92993475667414,1.2935398,508751.12,5.7625246,2727.2999494075775,0.011632906,18.84,504.31937,1.3732911e-06,632.35266,1.0250151,632.35266
577009,25700,-1.8762512,3.7154124,[ 0.32   0.814  0.188  1.218 -1.635],27.535366,257,2.573532,100,-114.63431975154417,1.3360219,2674602.8,244.51952,2735.4093165397644,0.00015626087,19.57,485.47763,4.8065185e-06,638.12823,0.79996306,638.12823
578919,25800,-2.2642593,22.843815,[ 0.339  0.809  0.164  1.217 -1.653],381.22668,258,2.2386475,100,-114.22330703680944,2.9317691,97221660.0,83560.01,2744.6137266159058,2.0768283e-07,19.1,497.6185,-5.4931643e-06,1337.9388,0.8835156,1337.9388
580975,25900,-1.7903137,39.68902,[ 0.345  0.773  0.151  1.226 -1.668],471.38422,259,3.0743713,100,-115.81848369271154,4.3682013,272464640.0,3660896700000000.0,2756.5180747509003,1.3293842e-11,20.56,462.97437,-6.1035155e-07,1865.1194,0.8076516,1865.1194
582987,26000,-1.7488403,9.058511,[ 0.349  0.788  0.113  1.163 -1.673],117.366806,260,3.915718,100,-115.42705540948346,2.2022424,14812722.0,2647.1965,2767.7047352790833,7.35515e-05,20.12,473.2389,-2.670288e-06,982.956,0.79516506,982.956
585010,26100,-1.811554,3687.0488,[ 0.339  0.777  0.118  1.111 -1.656],42410.668,261,2.7862625,100,-115.497717107511,364.1415,2181778600000.0,inf,2778.2140533924103,,20.23,470.50757,5.1879883e-06,147792.5,0.7518584,147792.5
587155,26200,-2.4434433,11.613706,[ 0.32   0.704  0.187  1.145 -1.625],122.86933,262,2.2253265,100,-116.70017630316774,1.9555206,21352700.0,134300.77,2790.679829597473,2.9461787e-06,21.45,443.78824,1.6784668e-06,820.6314,0.8349139,820.6314
589271,26300,-2.7997131,3.376875,[ 0.282  0.729  0.207  1.123 -1.632],27.043695,263,3.8549423,100,-116.28402928632913,1.3150356,1777295.0,138.04329,2800.0944476127625,0.00051843625,21.16,449.3785,-3.0517577e-07,579.09406,0.98105854,579.09406
591357,26400,-2.1880188,7.3956,[ 0.298  0.743  0.222  1.118 -1.649],69.6879,264,2.1183014,100,-115.94947753498259,1.7643772,9384549.0,30321.115,2808.407217025757,4.7533704e-06,20.86,455.68994,2.2888183e-07,770.7392,0.86816424,770.7392
593436,26500,-2.1727905,670.9591,[ 0.302  0.739  0.2    1.161 -1.661],17751.182,265,2.32518,100,-115.90509118250053,66.762024,82229140000.0,7629418000000000.0,2818.3769249916077,2.8771642e-14,20.79,457.3128,2.8991699e-06,28800.666,1.0234381,28800.666
595529,26600,-2.377945,2.5287545,[ 0.283  0.763  0.261  1.221 -1.684],36.802967,266,2.5876083,100,-116.35166917013616,1.2363222,1144399.2,38.432278,2829.1255609989166,0.0022144187,20.93,455.46112,6.790161e-06,564.9879,1.0359534,564.9879
597516,26700,-2.6359024,121.83455,[ 0.286  0.754  0.278  1.205 -1.68 ],1249.5001,267,2.997139,100,-114.97749427492512,12.218283,2368263400.0,5.5513112e+17,2839.3944783210754,8.89734e-16,19.87,478.3586,-7.705688e-06,5010.0903,0.9558145,5010.0903
599491,26800,-2.3461685,47.553146,[ 0.314  0.807  0.256  1.22  -1.704],657.40125,268,2.2959213,100,-114.84138332621139,5.366129,465313250.0,2.4315997e+22,2852.0125963687897,1.3323405e-16,19.75,481.16684,-5.7983398e-06,2469.7825,0.7400042,2469.7825
601566,26900,-2.6375275,0.83929807,[ 0.327  0.773  0.303  1.253 -1.693],13.133168,269,2.5698395,100,-115.89239375496099,1.07599,123847.875,1.7840912,2863.318927049637,0.1887869,20.75,458.3216,-3.0517579e-06,491.63562,1.0936942,491.63562
603665,27000,-2.9722366,2.7047276,[ 0.306  0.789  0.301  1.246 -1.69 ],49.18121,270,2.5873947,100,-115.9505583605842,1.2250514,1342304.0,114.12539,2871.5956931114197,0.005503691,20.99,452.38632,-8.621216e-06,556.4721,1.1118393,556.4721
605737,27100,-3.0984802,11.619982,[ 0.283  0.794  0.312  1.217 -1.68 ],113.6316,271,2.0320282,100,-115.53722012822404,2.2380834,20645056.0,1004.67975,2880.927588701248,7.18035e-05,20.72,457.68155,-1.8310546e-06,945.2326,0.95777416,945.2326
607823,27200,-3.2889023,37.92185,[ 0.338  0.793  0.312  1.184 -1.683],3693.5984,272,2.4840546,100,-115.8594038552341,3.5883956,228024910.0,inf,2891.2443788051605,6.54918e-25,20.86,455.35162,-1.0223389e-05,1608.5491,0.99341476,1608.5491
610037,27300,-3.529869,13.242903,[ 0.307  0.745  0.347  1.098 -1.672],106.410126,273,1.2566757,100,-116.90650959522247,2.6564763,20470294.0,1376.8834,2901.484005689621,6.740884e-05,22.14,428.29358,-1.2512207e-05,1010.06714,0.9294643,1010.06714
612275,27400,-2.9087372,25.659754,[ 0.32   0.774  0.34   1.109 -1.7  ],361.997,274,2.6664581,100,-117.08615800490635,3.2760153,94534630.0,7672203.0,2913.0448286533356,1.2003002e-07,22.38,423.50293,-3.890991e-06,1291.9098,1.0428734,1291.9098
614251,27500,-2.6906815,5.3755927,[ 0.362  0.735  0.333  1.044 -1.708],76.11119,275,2.3677826,100,-114.74724535742371,1.669006,5697687.5,443.63367,2923.4973039627075,5.1935867e-06,19.76,480.5145,1.8310546e-06,783.0737,1.0647132,783.0737
616187,27600,-2.8698044,119.63382,[ 0.353  0.741  0.315  1.074 -1.703],1218.0822,276,2.9024963,100,-114.31300706337204,12.177371,2739749400.0,2257228000.0,2932.8950624465942,4.1671743e-08,19.36,490.24512,6.2561035e-06,5405.7744,1.0093268,5405.7744
618168,27700,-2.8435898,2.800291,[ 0.363  0.767  0.31   1.019 -1.702],42.002014,277,2.1831894,100,-114.74979518337797,1.2259425,1544598.6,305.51648,2944.412747144699,5.8226768e-05,19.81,479.08527,7.171631e-06,584.97485,1.0617075,584.97485
620166,27800,-2.7528687,25.22639,[ 0.371  0.76   0.336  1.023 -1.724],258.54468,278,3.312584,100,-114.62128519849176,3.084448,105027900.0,60987580.0,2953.6143674850464,1.4673086e-07,19.98,473.8285,6.1798096e-06,1317.8925,1.1705056,1317.8925
622131,27900,-3.021019,4.334787,[ 0.332  0.754  0.346  0.965 -1.735],55.64634,279,2.295807,100,-114.28447704261966,1.2888861,3923076.5,125.463,2964.607440471649,0.00015383636,19.65,481.69196,-9.9182125e-06,616.768,1.1236298,616.768
624162,28000,-3.120613,15.394276,[ 0.348  0.752  0.364  0.945 -1.737],157.55933,280,2.449997,100,-114.91663475163654,2.1737628,34449376.0,109593.37,2974.00715136528,2.1412596e-08,20.31,466.01608,-1.6098022e-05,927.04156,1.1989206,927.04156
626281,28100,-3.4796448,1.5430821,[ 0.37   0.778  0.376  0.964 -1.754],14.956794,281,1.7854767,100,-115.51265652053031,1.0991684,374582.34,5.2445693,2984.5223200321198,0.0148926815,21.19,445.6894,2.3651123e-06,487.46246,1.0980852,487.46246
628165,28200,-3.7855453,3.8662877,[ 0.386  0.762  0.372  0.97  -1.754],84.04554,282,3.3588867,100,-113.51348125607434,1.4998535,2961547.2,658.7823,2993.422704935074,2.348577e-05,18.84,502.50754,-2.822876e-06,738.0407,1.2540731,738.0407
630191,28300,-3.5728302,3.134527,[ 0.369  0.752  0.371  0.996 -1.753],24.693726,283,2.5677872,100,-114.72283755135308,1.45136,1642879.0,47.917633,3002.6297726631165,0.00027796483,20.26,466.57877,5.340576e-07,662.9164,1.1954898,662.9164
632417,28400,-3.5023193,6.02459,[ 0.392  0.738  0.363  0.955 -1.756],86.0992,284,3.3195343,100,-116.89401346045456,1.7660906,4710199.5,71.26107,3014.4362137317657,0.0036651946,22.26,425.5671,4.9591063e-06,708.11774,1.3272135,708.11774
634395,28500,-2.9292603,2.2151847,[ 0.385  0.748  0.354  0.923 -1.762],24.670422,285,2.4863205,100,-114.06566550599351,1.3038325,941604.4,223.17001,3025.2439184188843,0.0010587326,19.78,477.11658,-1.5258789e-07,610.5198,1.0404394,610.5198
636433,28600,-2.2306595,29.927002,[ 0.379  0.756  0.331  0.921 -1.758],304.21677,286,1.8811646,100,-114.60739421412771,4.157459,151165180.0,10699.798,3033.993854522705,3.5711495e-05,20.38,462.89948,-6.1035155e-07,1791.8047,0.9466061,1791.8047
638447,28700,-2.714737,40.154438,[ 0.39   0.778  0.349  0.937 -1.775],639.7013,287,1.7573318,100,-114.65302301667278,4.094223,301173280.0,6216487000000000.0,3045.0311362743378,9.967366e-15,20.14,469.55524,1.9073486e-06,1809.8038,1.0572166,1809.8038
640470,28800,-2.6970596,1.7999718,[ 0.366  0.762  0.299  0.898 -1.764],16.504944,288,2.0667038,100,-114.75564012265504,1.2801377,543727.6,6.9332585,3057.0356619358063,0.015330708,20.23,467.52158,8.087158e-06,584.9093,1.0507256,584.9093
642445,28900,-2.2605515,10.821008,[ 0.372  0.761  0.283  0.899 -1.777],170.44928,289,2.6826248,100,-114.40046691805082,2.3751025,21255194.0,1045.733,3066.8838102817535,0.00015070473,19.75,479.36246,-2.2125244e-06,1086.7195,0.9239783,1086.7195
644349,29000,-2.8255234,0.914166,[ 0.39   0.782  0.283  0.919 -1.776],4.938543,290,2.8059692,100,-113.73058052756537,1.0773748,159078.38,2.1330442,3076.9758026599884,0.021376915,19.04,497.32416,-5.7983398e-06,532.54126,1.1530011,532.54126
646248,29100,-2.818718,8.439049,[ 0.407  0.783  0.283  0.908 -1.785],83.7263,291,2.2603302,100,-113.73063535389433,1.904211,14822387.0,453.96167,3085.8075172901154,4.1687825e-05,18.99,498.85123,7.781982e-06,916.4517,0.9919274,916.4517
648229,29200,-2.4528275,448.1162,[ 0.404  0.772  0.263  0.885 -1.797],4572.3433,292,2.3323212,100,-114.55682655895626,44.40214,34821444000.0,1.8344472e+21,3096.2732133865356,7.3977634e-17,19.81,478.28183,-9.9182125e-06,18747.668,1.0403447,18747.668
650202,29300,-2.9769592,15.575829,[ 0.389  0.714  0.254  0.899 -1.797],156.89755,293,2.5889587,100,-114.52677741362886,2.540716,40765396.0,14177.367,3109.590601682663,1.5036089e-06,19.73,480.43405,5.569458e-06,1107.7329,0.941453,1107.7329
652347,29400,-3.132286,22.990355,[ 0.376  0.692  0.265  0.903 -1.817],236.27026,294,3.5173264,100,-116.05897065437512,2.670473,70361384.0,1634.6245,3120.666718482971,0.00011771511,21.45,441.41205,4.653931e-06,1051.2245,1.0423443,1051.2245
654344,29500,-2.9717178,3.1119285,[ 0.359  0.679  0.266  0.93  -1.818],28.891222,295,2.6686172,100,-114.96800613967285,1.2209533,1778875.0,907.5059,3130.281982421875,1.3884106e-05,19.97,475.50998,1.2435913e-05,573.5234,0.9881307,573.5234
656451,29600,-2.8013535,5.3957667,[ 0.338  0.675  0.281  0.93  -1.821],55.82765,296,2.0564346,100,-116.0072336569064,1.2206284,3298890.0,72.79659,3138.6895158290863,0.0010154377,21.07,450.5935,-1.1901855e-05,511.0032,0.9655159,511.0032
