Iteration,ReturnMeanIW,TimestepsSoFar,EpRewMean,MeanIW,MaxIW,StdIW,EpisodesSoFar,TimeElapsed,InitialReturnStd,MinIW,Bound,InitialBound,EmpiricalD2,EpThisIter,InitialReturnMean,InitialReturnMin,InitialReturnMax,J_sample_variance,Weights,EpLenMean
309,372.58127,592335,-107.24280285659403,0.1652232,8084.6357,36.15645,30900,2541.519567012787,7.171668,,372.58127,36.136276,inf,100,1.6212464e-07,-15.775778,19.82183,13378357.0,[-0.304 -1.434 -2.592 -1.921 -2.337],17.9
310,232.11316,593981,-107.851329198379,0.14480756,5161.825,23.552277,31000,2550.6066267490387,6.0635,,232.11316,39.754097,inf,100,5.722046e-07,-13.645334,21.012754,4296279.5,[-0.291 -1.419 -2.689 -1.935 -2.346],16.46
311,44.63707,595721,-107.42087458349029,0.9920738,147.35106,3.217441,31100,2559.615183353424,6.77492,5.4590066e-07,44.63707,37.472103,771550.9,100,4.7683716e-07,-15.248714,19.139093,4304.4663,[-0.288 -1.369 -2.697 -1.98  -2.365],17.4
312,67.53607,597560,-107.7192728084,0.77878296,177.77591,7.607476,31200,2566.6462836265564,7.290812,2.529322e-16,67.53607,35.377342,6.3351716e+18,100,2.0599366e-06,-16.47169,18.882011,96914.55,[-0.303 -1.34  -2.689 -1.983 -2.367],18.39
313,764.69977,599338,-107.7851270708422,0.54406685,9671.863,54.54767,31300,2574.2021136283875,6.714899,,764.69977,36.756706,inf,100,1.7166138e-07,-15.06444,18.724289,56416704.0,[-0.302 -1.331 -2.707 -1.996 -2.367],17.78
314,82.16302,601114,-107.69733590679836,0.4661444,252.37311,3.0549695,31400,2583.5306203365326,6.624253,2.6026297e-18,82.16302,36.631954,1.2072223e+25,100,1.5830993e-06,-15.9762535,19.730629,180736.4,[-0.295 -1.356 -2.747 -2.058 -2.372],17.76
315,42.972805,602863,-107.6042502515157,0.42538843,42.34939,1.1959553,31500,2591.3323633670807,7.172841,8.0293855e-13,42.972805,36.6815,3.4298147e+22,100,1.9454956e-06,-16.354849,21.687777,5742.108,[-0.322 -1.33  -2.717 -2.069 -2.375],17.49
316,49.153423,604704,-107.46061983324347,0.11679109,1367.0271,7.097402,31600,2599.867422580719,7.0256376,5.1697105e-11,49.153423,35.08636,75127530000.0,100,1.4877319e-06,-15.65205,19.171328,23797.066,[-0.314 -1.349 -2.73  -2.048 -2.378],18.41
317,354.91937,606522,-108.0713660084577,0.3158839,3576.0376,22.048443,31700,2607.0830166339874,6.359238,2.4084713e-11,354.91937,36.219418,5.1460554e+16,100,1.5068055e-06,-15.849442,17.184994,9635142.0,[-0.326 -1.371 -2.726 -2.048 -2.384],18.18
318,917.0701,608306,-107.7387630034238,0.44481704,20243.758,90.86996,31800,2615.7147738933563,6.0819783,,917.0701,36.82324,inf,100,2.2888183e-07,-11.709576,19.239685,82294264.0,[-0.32  -1.395 -2.767 -2.048 -2.398],17.84
319,38.504395,610066,-107.65223906214028,0.94860744,10.096927,1.1095772,31900,2624.731481075287,6.920149,0.007938496,38.504395,36.875042,7.5715885,100,-9.536743e-08,-15.136898,19.305195,259.61185,[-0.353 -1.357 -2.812 -2.072 -2.412],17.6
320,43.86593,611816,-107.79021305600045,0.30164778,21.574009,0.9435076,32000,2633.0293810367584,6.453422,9.810645e-08,43.86593,37.398884,1812553700.0,100,-2.0980835e-07,-15.266888,19.439117,683.4001,[-0.348 -1.356 -2.811 -2.063 -2.414],17.5
321,52.839447,613533,-108.09974286779943,0.7533201,139.59674,1.7153529,32100,2639.8635618686676,5.989585,0.00015148948,52.839447,38.314945,1044895.2,100,-7.8201293e-07,-11.841364,17.978514,18244.963,[-0.335 -1.34  -2.811 -2.055 -2.412],17.17
322,44.316494,615310,-108.5238855024624,0.14140461,120.373665,0.93152314,32200,2647.904436826706,6.8970184,1.5731721e-12,44.316494,36.854008,9380702000.0,100,1.2588501e-06,-14.312637,19.21931,4049.0024,[-0.341 -1.344 -2.83  -2.045 -2.412],17.77
323,49.000114,617009,-108.16285502991383,0.8665692,55.98528,3.349553,32300,2655.431149959564,5.769961,2.5724908e-06,49.000114,38.573006,13576814.0,100,-4.005432e-07,-14.232693,20.59651,11970.374,[-0.359 -1.367 -2.839 -2.034 -2.417],16.99
324,49.453262,618768,-107.40689724041442,0.28742194,124.002716,1.2262713,32400,2662.429352760315,6.5624027,1.1782984e-05,49.453262,37.1612,49314.24,100,4.005432e-07,-18.935638,20.076262,2485.1506,[-0.378 -1.35  -2.831 -2.006 -2.412],17.59
325,89.19108,620513,-108.05075550452187,0.28840995,838.8355,5.0375752,32500,2669.500846862793,7.5042825,7.011729e-11,89.19108,37.14233,1596460800000000.0,100,9.536743e-07,-15.317743,19.916256,377092.56,[-0.373 -1.332 -2.832 -2.    -2.414],17.45
326,43.63953,622212,-108.35868491525638,0.47910702,39.76508,2.4703758,32600,2677.648863554001,5.844823,3.3730772e-05,43.63953,38.781017,11146.975,100,-2.0408631e-06,-14.981819,18.754822,1676.9573,[-0.404 -1.374 -2.859 -2.005 -2.416],16.99
327,124.41387,624020,-108.02479724755756,0.109789245,3405.322,15.493389,32700,2684.931745529175,6.7581525,1.9921868e-13,124.41387,36.148777,3.1881334e+16,100,-1.6403199e-06,-14.562563,19.850193,886851.9,[-0.409 -1.397 -2.865 -2.008 -2.409],18.08
328,50.55285,625723,-107.42716156751807,0.8890511,106.85681,1.2504314,32800,2692.3475058078766,6.3740478,3.6621947e-07,50.55285,38.22085,121952610.0,100,1.964569e-06,-13.24086,20.53504,12941.835,[-0.431 -1.401 -2.845 -2.007 -2.416],17.03
329,1005.45135,627436,-108.14096514005703,1.2591355,17192.75,108.81527,32900,2700.592205762863,5.676586,3.7006296e-21,1005.45135,38.50408,7.4198085e+24,100,7.8201293e-07,-14.075172,20.18951,94457860.0,[-0.413 -1.424 -2.865 -2.002 -2.417],17.13
330,57.795864,629149,-107.63179502900985,0.21935551,122.190414,1.5047115,33000,2711.3229217529297,6.429907,5.8428955e-26,57.795864,38.08546,inf,100,-1.2969971e-06,-13.1917515,18.611038,41204.973,[-0.419 -1.419 -2.851 -1.969 -2.415],17.13
331,162.41513,630859,-107.43939444455815,1.4456654,2408.5366,16.828062,33100,2718.427970647812,6.692581,1.9268648e-17,162.41513,37.960777,5.5447605e+32,100,1.2207031e-06,-14.691486,19.678078,1667668.4,[-0.402 -1.421 -2.872 -1.94  -2.42 ],17.1
332,46.08397,632563,-107.74407065132577,0.22542019,30.930563,0.8383009,33200,2727.7324299812317,6.6682415,1.5598025e-11,46.08397,38.26284,20007354000.0,100,1.7356873e-06,-14.538254,20.754778,8193.4795,[-0.411 -1.417 -2.881 -1.902 -2.419],17.04
333,58.879017,634282,-107.74893913076014,0.98573685,251.22383,5.517105,33300,2734.4530889987946,6.039016,3.995182e-09,58.879017,38.270138,1057028900.0,100,-6.294251e-07,-15.145586,17.711636,42287.047,[-0.388 -1.449 -2.891 -1.894 -2.421],17.19
334,40.557735,636012,-107.77357331831749,0.6376693,43.77773,1.0199925,33400,2741.392963886261,6.1176944,0.00013646913,40.557735,37.811855,143.25839,100,1.2111664e-06,-11.451624,18.938908,2880.7642,[-0.392 -1.441 -2.905 -1.898 -2.424],17.3
335,45.973743,637705,-107.81877596557477,1.1855608,69.24467,1.7257057,33500,2748.5605838298798,5.958635,0.0007932135,45.973743,38.78383,283.80118,100,1.2779236e-06,-14.6094475,17.082592,3044.0896,[-0.389 -1.448 -2.908 -1.888 -2.431],16.93
336,51.093895,639396,-107.96219945508255,0.4148175,247.59175,2.3982828,33600,2755.8326137065887,5.780668,2.895083e-06,51.093895,38.96315,1210947.9,100,1.7738342e-06,-13.432316,16.74567,17377.78,[-0.383 -1.435 -2.899 -1.875 -2.436],16.91
337,3197.149,641105,-108.28455465100323,4.903516,217045.61,970.71313,33700,2762.7289085388184,5.986659,,3197.149,38.543484,inf,100,-3.8146973e-07,-14.784374,16.915077,1006095360.0,[-0.381 -1.465 -2.91  -1.873 -2.435],17.09
338,78.91497,642743,-107.95784128021701,0.79231936,379.49335,6.025617,33800,2772.6353874206543,6.3396206,1.3491007e-08,78.91497,39.906063,3529687.0,100,8.773804e-07,-14.086906,19.927591,190228.39,[-0.351 -1.479 -2.978 -1.817 -2.433],16.38
339,44.417847,644400,-107.90956169116971,0.4997868,53.862457,1.7683315,33900,2780.065840244293,5.6618133,7.553432e-06,44.417847,39.765667,11623.551,100,-1.7738342e-06,-11.722111,15.570024,7090.3647,[-0.347 -1.485 -3.001 -1.818 -2.434],16.57
340,54.500313,646084,-108.47520095260752,0.8666353,254.4362,2.3858552,34000,2787.6691851615906,5.9914045,1.8468964e-07,54.500313,39.114544,1288182100.0,100,-1.5258789e-06,-11.517769,16.79377,11616.947,[-0.344 -1.485 -2.984 -1.819 -2.434],16.84
341,301.9345,647748,-107.81155724114414,0.52129,4913.541,25.81483,34100,2795.2626094818115,5.51041,3.6267878e-11,301.9345,39.574295,319633260000.0,100,9.536743e-08,-14.426825,16.733978,6657377.0,[-0.327 -1.475 -2.981 -1.806 -2.435],16.64
342,46.229458,649425,-107.77683841606276,0.75764275,79.733,3.176981,34200,2803.5377612113953,5.581156,1.8433393e-06,46.229458,39.44281,9552.143,100,3.8146973e-07,-14.042364,14.984045,3320.0872,[-0.322 -1.46  -2.958 -1.786 -2.442],16.77
343,163.45372,651093,-108.34755444760076,1.8437122,7468.877,40.127235,34300,2812.335191011429,5.8394165,3.3404135e-19,163.45372,39.524292,4.571822e+26,100,-1.4686584e-06,-11.714317,17.67573,1450963.4,[-0.32  -1.461 -2.974 -1.787 -2.443],16.68
344,47.468277,652796,-107.92777151652483,0.16992739,77.55689,1.1912116,34400,2821.414002895355,6.004279,3.5875614e-09,47.468277,38.628345,2448400100.0,100,-1.1444092e-06,-12.827307,19.073494,8174.6655,[-0.324 -1.461 -3.007 -1.771 -2.444],17.03
345,85.22081,654479,-107.48759595936457,0.04837084,305.35794,2.7403088,34500,2828.0662128925323,6.3168035,,85.22081,38.92072,inf,100,1.9836425e-06,-14.02952,18.738983,383968.72,[-0.324 -1.479 -3.002 -1.768 -2.445],16.83
346,49.080135,656209,-108.24022760451545,1.1424108,20.82954,2.199031,34600,2837.2183039188385,5.3862934,1.8826202e-06,49.080135,38.53049,11948561.0,100,-5.531311e-07,-12.502447,16.32631,6402.9272,[-0.388 -1.546 -3.053 -1.79  -2.457],17.3
347,99.80465,657854,-107.82790656164711,3.6660707,292.92688,25.020489,34700,2845.0270845890045,5.8066463,6.678718e-22,99.80465,39.94585,2.4566128e+33,100,-2.6512146e-06,-16.654108,19.674446,574033.25,[-0.372 -1.568 -3.07  -1.782 -2.47 ],16.45
348,81.57582,659580,-108.53204838526278,7.3092475,1557.4369,70.903244,34800,2854.6303720474243,5.568176,2.8628564e-13,81.57582,38.68888,4112624400000.0,100,-7.05719e-07,-15.013971,16.5201,229054.77,[-0.404 -1.59  -3.112 -1.753 -2.477],17.26
349,82.30033,661264,-107.91969800789663,0.07209731,257.26962,2.6855671,34900,2863.0396971702576,5.4970174,,82.30033,39.213337,inf,100,9.536743e-08,-18.132551,18.03132,169765.81,[-0.415 -1.59  -3.123 -1.773 -2.478],16.84
350,106.32887,663033,-107.51616492861031,6.9268775,1298.4607,63.56656,35000,2870.1617109775543,6.332928,2.7135868e-05,106.32887,37.133945,35409.055,100,1.1825562e-06,-14.083414,17.870102,423227.06,[-0.425 -1.575 -3.069 -1.823 -2.477],17.69
351,80.97478,664759,-108.11651775680774,0.16188863,215.06601,2.1213813,35100,2878.245760679245,6.412429,1.0378878e-11,80.97478,37.992332,2573473500000000.0,100,5.722046e-07,-14.921112,18.772202,127412.09,[-0.426 -1.588 -3.07  -1.834 -2.478],17.26
352,54.756927,666435,-107.90819795917423,1.1896958,125.543594,4.0054317,35200,2886.3933839797974,5.8302135,1.3888906e-06,54.756927,39.18599,4612.0977,100,-3.4332277e-07,-11.343126,19.4939,46037.016,[-0.42  -1.553 -3.052 -1.843 -2.478],16.76
353,75.493706,668132,-108.26043737780182,0.8823833,157.14351,2.9763205,35300,2894.1995947360992,5.630096,2.2397588e-05,75.493706,38.965134,195768.72,100,1.9073487e-07,-14.869623,17.112082,52772.062,[-0.412 -1.544 -3.033 -1.851 -2.481],16.97
354,54.758335,669748,-107.66616788718113,0.29161036,90.50209,1.6412789,35400,2902.319182872772,5.5258102,9.658871e-09,54.758335,40.57062,586392260.0,100,-1.9073487e-07,-13.318979,17.623777,7791.205,[-0.419 -1.509 -3.014 -1.852 -2.481],16.16
355,71.56714,671464,-108.15038085070691,0.043598223,723.3618,3.4262288,35500,2910.3874826431274,6.3686543,2.0334002e-37,71.56714,38.269775,inf,100,-8.010864e-07,-13.4355545,18.434204,101916.35,[-0.402 -1.482 -3.002 -1.856 -2.484],17.16
356,48.974792,673147,-108.03748104936496,0.6880042,65.91317,2.2861207,35600,2919.3823552131653,5.366496,4.428455e-05,48.974792,39.268764,2798.711,100,1.3542175e-06,-11.6707535,18.810717,6055.8247,[-0.407 -1.43  -3.005 -1.827 -2.485],16.83
357,41.94574,674818,-108.20163726988648,1.5896606,67.93061,6.6786194,35700,2926.4449393749237,5.6854587,0.010615509,41.94574,39.511837,28.407686,100,-7.4386594e-07,-14.032057,18.495846,1282.7728,[-0.407 -1.435 -3.018 -1.835 -2.485],16.71
358,429.65005,676525,-107.92015369096258,1.570256,16891.709,90.70765,35800,2933.676497220993,5.1457405,,429.65005,38.890156,inf,100,1.9073486e-08,-11.000093,14.427673,16934346.0,[-0.417 -1.428 -3.014 -1.842 -2.488],17.07
359,45.44061,678201,-108.08442941259909,0.17723773,56.5974,0.8021441,35900,2942.409945487976,6.4153,1.6092479e-06,45.44061,39.03716,31450.84,100,2.0980835e-07,-14.080008,18.243923,7041.628,[-0.422 -1.398 -3.034 -1.874 -2.492],16.76
360,119.13444,679944,-107.83105164036843,0.27330825,834.668,8.114041,36000,2949.471945285797,5.952657,6.688833e-24,119.13444,37.891827,inf,100,1.8882752e-06,-10.214479,17.646345,369310.06,[-0.434 -1.396 -3.021 -1.872 -2.495],17.43
361,63.33711,681700,-107.9404290870279,0.14469926,606.2138,3.0828872,36100,2957.638716697693,5.857256,2.8496248e-16,63.33711,37.66454,7723381500000000.0,100,-4.7683716e-07,-9.896982,18.494572,82771.18,[-0.441 -1.441 -3.035 -1.859 -2.494],17.56
362,42.171177,683364,-108.29106040175846,0.98393893,8.010681,0.8324616,36200,2964.54487991333,5.318816,0.045986935,42.171177,39.7918,2.1774075,100,-1.14440915e-07,-12.749342,18.772457,422.183,[-0.436 -1.454 -3.03  -1.844 -2.494],16.64
363,56.252495,685045,-108.2408632317101,0.53261334,173.60211,1.8649598,36300,2972.238513946533,5.56625,6.7193434e-07,56.252495,39.428596,14333160.0,100,-5.7220458e-08,-14.701107,15.892678,26546.709,[-0.437 -1.459 -3.038 -1.84  -2.496],16.81
364,44.15812,686830,-108.64020878213687,0.28181788,29.051525,0.887613,36400,2980.0301887989044,6.6506996,3.5436691e-09,44.15812,37.025745,407263840.0,100,-1.6975403e-06,-14.55901,17.034832,1677.1818,[-0.449 -1.464 -3.048 -1.857 -2.498],17.85
365,56.49594,688556,-108.44876010460561,0.04730822,948.77905,4.265191,36500,2988.0332400798798,6.0121145,1.2250248e-11,56.49594,38.4453,2793369000000.0,100,1.1825562e-06,-14.901018,15.790416,39829.258,[-0.448 -1.474 -3.036 -1.866 -2.498],17.26
366,55.470024,690253,-107.96829388619294,0.6188225,74.6944,1.7395347,36600,2996.0618131160736,5.906649,6.1517513e-10,55.470024,38.828182,733712600000.0,100,6.389618e-07,-13.987066,17.126583,14537.549,[-0.445 -1.453 -3.043 -1.863 -2.5  ],16.97
367,47.28317,691936,-107.83718803508198,0.5966033,55.339996,1.3882964,36700,3004.106701850891,5.7940507,1.28181e-07,47.28317,39.056847,155286980.0,100,-2.0980835e-07,-12.585995,17.72288,7903.4136,[-0.441 -1.435 -3.03  -1.881 -2.501],16.83
368,44.933147,693696,-107.84989298792067,0.56633663,86.16701,1.5384065,36800,3011.6970748901367,6.2577405,4.0160565e-08,44.933147,37.38519,260751.58,100,2.269745e-06,-16.16041,17.494307,4638.1914,[-0.443 -1.425 -3.021 -1.898 -2.506],17.6
369,88.266426,695438,-108.51165578011809,0.106114216,3204.2559,14.553008,36900,3019.430502653122,6.461203,3.1340134e-16,88.266426,37.89088,7.3809408e+25,100,3.6239624e-07,-15.456158,17.277195,286618.66,[-0.452 -1.43  -3.028 -1.881 -2.509],17.42
370,40.660767,697078,-107.67531545806068,1.0087371,7.7099776,0.84218425,37000,3027.7021293640137,6.6002045,0.09230442,40.660767,39.59705,1.4680401,100,8.392334e-07,-12.984589,19.296537,304.58624,[-0.429 -1.406 -3.032 -1.874 -2.51 ],16.4
371,42.778713,698746,-108.11238574422448,0.82498276,9.686675,1.2083921,37100,3035.4985477924347,4.982111,0.00032884936,42.778713,39.877167,384.14124,100,1.7929077e-06,-12.584925,10.109766,1400.6881,[-0.428 -1.4   -3.028 -1.87  -2.51 ],16.68
372,52.22739,700408,-107.70593442040601,0.27504107,131.36977,1.160052,37200,3042.195283651352,5.7895617,2.511498e-15,52.22739,39.461548,6.7154265e+26,100,2.1362305e-06,-13.775721,17.518217,19091.574,[-0.418 -1.4   -3.016 -1.883 -2.512],16.62
373,69.992485,702097,-108.32237668406256,0.28335598,186.53647,1.8346943,37300,3049.3869462013245,6.0795245,8.2124565e-22,69.992485,39.09269,1.3922334e+35,100,1.5449524e-06,-14.193146,18.212631,31868.842,[-0.411 -1.418 -3.005 -1.912 -2.505],16.89
374,247.2896,703786,-107.53040344801073,1.682355,769.4153,18.368492,37400,3057.121697664261,6.591645,,247.2896,38.58911,inf,100,2.3269654e-06,-13.390352,19.373714,5175158.0,[-0.414 -1.441 -3.001 -1.94  -2.504],16.89
375,223.66661,705466,-108.14631879614619,0.11507522,3438.9106,17.005402,37500,3066.4811732769012,5.174905,2.0591412e-32,223.66661,39.54151,inf,100,1.4305115e-06,-11.098745,17.204613,4665220.0,[-0.437 -1.436 -2.985 -2.033 -2.511],16.8
376,39.409702,707176,-107.7220038692116,0.7399052,12.069408,1.1553423,37600,3074.896136045456,6.655346,0.00089553196,39.409702,38.257793,21.19745,100,1.6021728e-06,-14.490496,18.072174,388.4401,[-0.445 -1.438 -3.036 -2.031 -2.523],17.1
377,242.5391,708903,-107.14371292691517,3.004255,1145.1295,28.467752,37700,3082.3369398117065,6.649844,4.589337e-14,242.5391,37.739285,5.8160505e+21,100,1.2779236e-06,-15.351984,18.585035,4690654.5,[-0.444 -1.444 -3.036 -2.027 -2.527],17.27
378,53.295925,710597,-108.43896443008647,0.2659692,260.3303,2.476787,37800,3090.820986509323,5.708221,1.9608958e-14,53.295925,38.962593,1.1792718e+17,100,5.531311e-07,-14.692175,18.6183,10713.933,[-0.462 -1.485 -3.085 -2.014 -2.524],16.94
379,46.276783,712286,-107.86924276372885,0.2185117,33.727367,0.7143788,37900,3098.6272115707397,6.2367373,2.4009322e-10,46.276783,38.80875,5221569500.0,100,6.4849854e-07,-13.930466,16.999214,1216.4073,[-0.467 -1.462 -3.088 -2.022 -2.524],16.89
380,56.071724,713997,-107.59505603402705,1.5124831,131.16383,7.7365026,38000,3106.753180742264,5.9723725,1.9356656e-05,56.071724,38.36305,11966.077,100,3.8146973e-07,-13.093264,18.314665,17912.281,[-0.482 -1.483 -3.096 -2.031 -2.527],17.11
381,49.30933,715755,-107.47691174937721,0.1189621,189.55026,1.1944442,38100,3113.839365720749,6.9523487,1.4319859e-15,49.30933,37.143936,4.4027227e+21,100,-8.773804e-07,-14.598301,18.514486,4533.506,[-0.47  -1.472 -3.081 -2.02  -2.524],17.58
382,45.44939,717501,-107.2735441804893,0.19914965,95.69479,1.012212,38200,3121.7249615192413,7.298192,1.0510394e-08,45.44939,36.95257,44825130.0,100,1.1062622e-06,-18.102818,19.277706,5548.094,[-0.486 -1.499 -3.086 -2.033 -2.523],17.46
383,46.350613,719204,-107.73498761834907,1.2585433,21.094124,2.0678725,38300,3129.158104658127,5.9438496,0.00016303973,46.350613,38.46559,60341.195,100,-2.0980835e-07,-14.938736,17.752853,4437.2964,[-0.49  -1.514 -3.082 -2.031 -2.525],17.03
384,58.611034,720872,-107.8691001397882,0.3850135,151.72858,1.7266184,38400,3136.6368107795715,6.0273433,1.0468305e-07,58.611034,39.393967,19930718.0,100,-6.294251e-07,-15.130924,19.95592,14982.149,[-0.498 -1.492 -3.063 -2.031 -2.526],16.68
385,44.842377,722592,-107.56653151608145,0.39048883,30.899769,1.1059805,38500,3144.1940178871155,6.4638824,0.00029296288,44.842377,37.880363,2058.017,100,-2.4414062e-06,-12.098305,19.19844,2865.8354,[-0.499 -1.513 -3.069 -2.026 -2.528],17.2
