EmpiricalD2,InitialReturnMean,EpThisIter,MeanIW,Bound,EpisodesSoFar,J_sample_variance,InitialReturnMin,Iteration,InitialBound,TimeElapsed,EpRewMean,StdIW,InitialReturnMax,MinIW,Weights,MaxIW,InitialReturnStd,TimestepsSoFar,EpLenMean,ReturnMeanIW
445432000.0,2.4032593e-06,100,38.54546,59692.508,20300,354726970000.0,-12.032494,203,1535.8075,2785.753741979599,-105.81018043815772,399.6435,52.82298,1.2107108e-08,[ 0.14  -0.787 -0.528 -1.06  -1.727],4197.731,12.501297,823154,26.06,59692.508
6.8765124e+16,-3.013611e-06,100,20.703865,24805.502,20400,59210682000.0,-16.092026,204,1205.8611,2801.243321657181,-104.27454042395551,204.99118,72.21564,1.9113705e-13,[ 0.102 -0.778 -0.513 -1.027 -1.74 ],2091.9224,16.56155,826261,31.07,24805.502
1.1519979,-4.5776366e-07,100,1.0268794,1265.4109,20500,171309.6,-16.051079,205,1231.5947,2816.394821882248,-105.2356554669772,0.33656248,47.79179,0.12062774,[ 0.072 -0.834 -0.545 -1.077 -1.736],4.3797393,14.170262,829334,30.73,1265.4109
1084.3702,1.0681152e-06,100,2.5676599,2854.7378,20600,245440000.0,-18.471703,206,1100.9072,2826.6010150909424,-103.97776466875817,14.716362,40.776917,9.371285e-05,[ 0.063 -0.83  -0.548 -1.074 -1.739],248.15388,14.849002,832643,33.09,2854.7378
2.0074017,6.5994263e-06,100,1.0585263,1302.2709,20700,883382.1,-15.504837,207,1230.8379,2839.1505773067474,-104.97260197414393,0.7686762,64.229095,0.029454578,[ 0.095 -0.839 -0.56  -1.082 -1.742],6.358935,14.582024,835714,30.71,1302.2709
7.537493e+29,2.5177003e-06,100,2.6691065,3370.822,20800,1007659460.0,-14.779572,208,1273.2913,2848.776802301407,-106.13334272079415,25.279118,36.911465,3.728132e-21,[ 0.102 -0.833 -0.55  -1.086 -1.741],257.2104,12.014197,838727,30.13,3370.822
7.601966,3.890991e-06,100,1.1924312,1512.688,20900,5112696.0,-15.1874695,209,1267.5793,2860.140796661377,-105.27763971002246,1.7832519,61.943604,0.0058163805,[ 0.112 -0.795 -0.576 -1.037 -1.741],18.822598,15.864096,841747,30.2,1512.688
4.9206295,-2.4795531e-06,100,1.134768,1337.8435,21000,3194820.2,-17.41175,210,1178.3792,2870.454734325409,-103.25346867723042,1.518891,51.24444,0.010758849,[ 0.118 -0.803 -0.566 -1.047 -1.742],13.6017475,16.536835,844881,31.34,1337.8435
1.6264917e+17,2.2888185e-06,100,4.4004807,5942.185,21100,2380183300.0,-15.448128,211,1342.7717,2880.791706800461,-104.66650523994959,37.028313,55.15942,2.472398e-13,[ 0.129 -0.807 -0.575 -1.043 -1.747],743.90247,15.453029,847752,28.71,5942.185
33.715122,8.049011e-06,100,1.4301155,1976.1923,21200,28351260.0,-13.809433,212,1383.7402,2892.055674791336,-105.15134935055498,3.8803759,45.881065,0.00049750495,[ 0.077 -0.819 -0.575 -1.068 -1.752],36.62089,14.064835,850564,28.12,1976.1923
inf,6.1798096e-06,100,1514.0164,2330128.2,21300,542945940000000.0,-13.041229,213,1474.7252,2904.082727909088,-105.93747150004774,71227.76,53.83184,4.0481674e-33,[ 0.081 -0.827 -0.585 -1.087 -1.751],6959088.0,13.270448,853258,26.94,2330128.2
882627.4,-1.9073486e-06,100,6.4248214,7070.412,21400,2884052700.0,-17.90989,214,1092.8362,2912.7756452560425,-103.78346320425143,50.60308,51.8237,1.823203e-05,[ 0.041 -0.825 -0.516 -1.071 -1.756],520.9993,15.676511,856584,33.26,7070.412
16.52961,1.6021728e-06,100,1.4057764,1558.5979,21500,9485297.0,-18.417038,215,1102.7997,2926.059079647064,-102.8825886404352,2.8441532,41.60787,0.0012900205,[ 0.042 -0.837 -0.512 -1.055 -1.761],20.830395,16.204887,859873,32.89,1558.5979
434.6982,6.3323973e-06,100,2.1230907,2378.9458,21600,143038800.0,-16.577477,216,1108.0011,2938.317554473877,-105.15473165557282,10.807753,36.235138,2.4959974e-05,[ 0.056 -0.841 -0.501 -1.069 -1.772],156.74081,14.214538,863199,33.26,2378.9458
