AvgEpLen,Bound,VarRet,VarDiscRet,VarJ,BatchSize,MaxNormIw,ESSClassic,MinNormIw,VanillaAvgRet,IterType,Delta,MinVanillaIw,VarNormIw,VarVanillaIw,AvgDiscRet,J,AvgNormIw,AvgRet,eRenyi2,EpsThisIter,AvgVanillaIw,MaxVanillaIw,ESSRenyi
500.0,-507.777,1615.59190445,1615.59190445,39.9929,300,0.01,100.0,0.01,-469.906737512,2,0.7,1.0,3.50449e-18,,-469.906737512,-469.907,0.01,-469.906737512,1.0,100,1.0,1.0,300.0
500.0,-495.691,2235.95197814,2235.95197814,43.6877,300,0.005,200.000000102,0.005,-467.010514287,2,0.7,1.0,2.1793e-19,,-467.010514287,-468.459,0.005,-467.010514287,1.0,100,1.0,1.0,300.0
500.0,-489.49,2901.21213746,2901.21213746,52.231,300,0.0064718,261.801518815,0.000149584,-462.285149257,1,0.7,0.0456777,1.6266e-06,0.151678,-462.285149257,-463.287,0.00333333,-462.285149257,1.16269,100,1.01789,1.97627,258.022176365
500.0,-506.965,2419.53878053,2419.53878053,48.9422,300,0.01,100.0,0.01,-466.656826383,2,0.7,1.0,3.50449e-18,,-466.656826383,-466.657,0.01,-466.656826383,1.0,100,1.0,1.0,300.0
500.0,-491.365,2427.45346403,2427.45346403,49.129,300,0.005,200.000000102,0.005,-459.067750742,2,0.7,1.0,2.1793e-19,,-459.067750742,-462.862,0.005,-459.067750742,1.0,100,1.0,1.0,300.0
500.0,-485.826,1960.06600859,1960.06600859,56.3073,300,0.0166557,227.115158138,0.000510468,-468.947589147,1,0.7,0.157411,3.57766e-06,0.340199,-468.947589147,-459.612,0.00333333,-468.947589147,1.26885,100,1.02789,5.13605,236.435394418
500.0,-511.335,2336.78839041,2336.78839041,48.098,300,0.01,100.0,0.01,-467.378023041,2,0.7,1.0,3.50449e-18,,-467.378023041,-467.378,0.01,-467.378023041,1.0,100,1.0,1.0,300.0
500.0,-494.341,2411.20939788,2411.20939788,48.6541,300,0.005,200.000000102,0.005,-459.139894684,2,0.7,1.0,2.1793e-19,,-459.139894684,-463.259,0.005,-459.139894684,1.0,100,1.0,1.0,300.0
500.0,-486.283,2479.16306604,2479.16306604,50.5957,300,0.0091121,250.393262294,0.000382589,-463.322318332,1,0.7,0.120267,2.20865e-06,0.21825,-463.322318332,-458.294,0.00333333,-463.322318332,1.2163,100,1.04783,2.86439,246.649455512
500.0,-499.066,2502.94606891,2502.94606891,49.7787,300,0.01,100.0,0.01,-460.36501623,2,0.7,1.0,3.50449e-18,,-460.36501623,-460.365,0.01,-460.36501623,1.0,100,1.0,1.0,300.0
500.0,-491.21,2119.75513572,2119.75513572,47.8531,300,0.005,200.000000102,0.005,-462.959603617,2,0.7,1.0,2.1793e-19,,-462.959603617,-461.662,0.005,-462.959603617,1.0,100,1.0,1.0,300.0
500.0,-483.395,1870.71119664,1870.71119664,51.2693,300,0.0109269,215.317741972,2.33879e-05,-463.570860689,1,0.7,0.0069892,4.3845e-06,0.391553,-463.570860689,-455.194,0.00333333,-463.570860689,1.36637,100,0.996125,3.26537,219.55999576
500.0,-493.071,2250.83078663,2250.83078663,47.2051,300,0.01,100.0,0.01,-455.371599594,2,0.7,1.0,3.50449e-18,,-455.371599594,-455.372,0.01,-455.371599594,1.0,100,1.0,1.0,300.0
500.0,-486.57,1676.95201986,1676.95201986,44.3268,300,0.005,200.000000102,0.005,-464.452124193,2,0.7,1.0,2.1793e-19,,-464.452124193,-459.912,0.005,-464.452124193,1.0,100,1.0,1.0,300.0
500.0,-485.252,2174.04301069,2174.04301069,48.0945,300,0.024329,218.799082066,0.000671997,-471.49764336,1,0.7,0.20997,4.13736e-06,0.403926,-471.49764336,-460.065,0.00333333,-471.49764336,1.20192,100,1.04152,7.60176,249.600879788
500.0,-508.007,2370.13315014,2370.13315014,48.44,300,0.01,100.0,0.01,-469.493183539,2,0.7,1.0,3.50449e-18,,-469.493183539,-469.493,0.01,-469.493183539,1.0,100,1.0,1.0,300.0
500.0,-500.439,2379.54620971,2379.54620971,48.4882,300,0.005,200.000000102,0.005,-469.26105857,2,0.7,1.0,2.1793e-19,,-469.26105857,-469.377,0.005,-469.26105857,1.0,100,1.0,1.0,300.0
500.0,-494.962,2126.19122527,2126.19122527,47.6386,300,0.00490239,275.857181002,0.000282352,-473.114357478,1,0.7,0.0860959,9.75698e-07,0.0907188,-473.114357478,-468.48,0.00333333,-473.114357478,1.0903,100,1.01641,1.49485,275.153606455
500.0,-507.435,2152.78233677,2152.78233677,46.1655,300,0.01,100.0,0.01,-468.665574192,2,0.7,1.0,3.50449e-18,,-468.665574192,-468.666,0.01,-468.665574192,1.0,100,1.0,1.0,300.0
500.0,-497.895,2100.82633865,2100.82633865,45.9031,300,0.005,200.000000102,0.005,-471.16491185,2,0.7,1.0,2.1793e-19,,-471.16491185,-469.915,0.005,-471.16491185,1.0,100,1.0,1.0,300.0
500.0,-490.421,2272.75639452,2272.75639452,51.459,300,0.00918892,253.15246214,0.000695416,-468.265067714,1,0.7,0.217695,2.06306e-06,0.202171,-468.265067714,-465.417,0.00333333,-468.265067714,1.18413,100,1.04347,2.87652,253.351055749
500.0,-507.877,2601.78764941,2601.78764941,50.752,300,0.01,100.0,0.01,-466.960489844,2,0.7,1.0,3.50449e-18,,-466.960489844,-466.96,0.01,-466.960489844,1.0,100,1.0,1.0,300.0
500.0,-490.717,1988.96644585,1988.96644585,47.9501,300,0.005,200.000000102,0.005,-456.609540321,2,0.7,1.0,2.1793e-19,,-456.609540321,-461.785,0.005,-456.609540321,1.0,100,1.0,1.0,300.0
500.0,-485.527,2400.85804249,2400.85804249,58.8281,300,0.0185232,221.741520911,0.000189162,-467.01186563,1,0.7,0.0585351,3.93452e-06,0.376752,-467.01186563,-458.762,0.00333333,-467.01186563,1.26045,100,1.03148,5.73189,238.010841174
500.0,-496.966,2154.41167912,2154.41167912,46.183,300,0.01,100.0,0.01,-458.376379138,2,0.7,1.0,3.50449e-18,,-458.376379138,-458.376,0.01,-458.376379138,1.0,100,1.0,1.0,300.0
500.0,-492.422,1686.36180149,1686.36180149,44.0951,300,0.005,200.000000102,0.005,-471.521169511,2,0.7,1.0,2.1793e-19,,-471.521169511,-464.949,0.005,-471.521169511,1.0,100,1.0,1.0,300.0
500.0,-484.165,1701.55432408,1701.55432408,71.5121,300,0.0431462,119.975434262,2.64199e-07,-466.985017797,1,0.7,7.45491e-05,1.67281e-05,1.33189,-466.985017797,-454.298,0.00333333,-466.985017797,1.77272,100,0.940567,12.1746,169.231340309
500.0,-498.71,1954.97189338,1954.97189338,43.9934,300,0.01,100.0,0.01,-459.986685908,2,0.7,1.0,3.50449e-18,,-459.986685908,-459.987,0.01,-459.986685908,1.0,100,1.0,1.0,300.0
500.0,-490.508,2303.07206751,2303.07206751,46.0173,300,0.005,200.000000102,0.005,-466.267053008,2,0.7,1.0,2.1793e-19,,-466.267053008,-463.127,0.005,-466.267053008,1.0,100,1.0,1.0,300.0
500.0,-486.755,2498.86607997,2498.86607997,89.931,300,0.126275,50.5935621999,0.000332581,-473.438922635,1,0.7,0.12098,5.49566e-05,7.27201,-473.438922635,-457.891,0.00333333,-473.438922635,1.55282,100,1.21254,45.9339,193.196571171
500.0,-511.719,2460.91634546,2460.91634546,49.359,300,0.01,100.0,0.01,-466.127871462,2,0.7,1.0,3.50449e-18,,-466.127871462,-466.128,0.01,-466.127871462,1.0,100,1.0,1.0,300.0
500.0,-499.451,2730.84616957,2730.84616957,50.706,300,0.005,200.000000102,0.005,-468.299066978,2,0.7,1.0,2.1793e-19,,-468.299066978,-467.213,0.005,-468.299066978,1.0,100,1.0,1.0,300.0
500.0,-489.496,2256.99519122,2256.99519122,49.957,300,0.0155905,255.902098895,0.00128105,-460.51133301,1,0.7,0.384675,1.9211e-06,0.173223,-460.51133301,-461.59,0.00333333,-460.51133301,1.12401,100,1.00094,4.68153,266.901774348
500.0,-502.169,2536.64319944,2536.64319944,50.1126,300,0.01,100.0,0.01,-464.337995008,2,0.7,1.0,3.50449e-18,,-464.337995008,-464.338,0.01,-464.337995008,1.0,100,1.0,1.0,300.0
500.0,-494.167,1912.1352634,1912.1352634,47.0279,300,0.005,200.000000102,0.005,-470.493934026,2,0.7,1.0,2.1793e-19,,-470.493934026,-467.416,0.005,-470.493934026,1.0,100,1.0,1.0,300.0
500.0,-488.39,2185.5850333,2185.5850333,55.3763,300,0.0114847,243.525157809,0.00056272,-469.162455442,1,0.7,0.173038,2.58535e-06,0.244466,-469.162455442,-463.162,0.00333333,-469.162455442,1.22222,100,1.02501,3.5316,245.455625436
500.0,-503.855,2035.97042671,2035.97042671,44.8956,300,0.01,100.0,0.01,-464.731742957,2,0.7,1.0,3.50449e-18,,-464.731742957,-464.732,0.01,-464.731742957,1.0,100,1.0,1.0,300.0
500.0,-492.296,2517.70375614,2517.70375614,47.4797,300,0.005,200.000000102,0.005,-463.71733997,2,0.7,1.0,2.1793e-19,,-463.71733997,-464.225,0.005,-463.71733997,1.0,100,1.0,1.0,300.0
500.0,-478.97,2061.96667875,2061.96667875,287.041,300,0.169751,11.2560034031,,-462.024403152,1,0.7,,0.00028598,4.61868,-462.024403152,-456.05,0.00333333,-462.024403152,1.00001,100,0.423613,21.5727,299.99849797
500.0,-505.948,2209.34117973,2209.34117973,46.768,300,0.01,100.0,0.01,-464.968043093,2,0.7,1.0,3.50449e-18,,-464.968043093,-464.968,0.01,-464.968043093,1.0,100,1.0,1.0,300.0
500.0,-496.825,2190.58924106,2190.58924106,46.7575,300,0.005,200.000000102,0.005,-470.728267631,2,0.7,1.0,2.1793e-19,,-470.728267631,-467.848,0.005,-470.728267631,1.0,100,1.0,1.0,300.0
500.0,-490.172,2394.96991944,2394.96991944,49.518,300,0.00907484,274.327059384,0.000515327,-466.676413556,1,0.7,0.149654,1.04332e-06,0.0879891,-466.676413556,-465.421,0.00333333,-466.676413556,1.09441,100,0.968022,2.63539,274.121272116
500.0,-503.057,1850.20230795,1850.20230795,42.7984,300,0.01,100.0,0.01,-466.055384158,2,0.7,1.0,3.50449e-18,,-466.055384158,-466.055,0.01,-466.055384158,1.0,100,1.0,1.0,300.0
500.0,-495.44,2143.05430097,2143.05430097,44.5091,300,0.005,200.000000102,0.005,-470.247607321,2,0.7,1.0,2.1793e-19,,-470.247607321,-468.151,0.005,-470.247607321,1.0,100,1.0,1.0,300.0
500.0,-488.483,2045.38487662,2045.38487662,45.7762,300,0.00579244,281.132774808,0.00101029,-465.668121275,1,0.7,0.305652,7.48175e-07,0.0684798,-465.668121275,-465.272,0.00333333,-465.668121275,1.08519,100,1.00846,1.75243,276.448906247
500.0,-511.16,2070.68826319,2070.68826319,45.2767,300,0.01,100.0,0.01,-472.236319867,2,0.7,1.0,3.50449e-18,,-472.236319867,-472.236,0.01,-472.236319867,1.0,100,1.0,1.0,300.0
500.0,-498.345,2136.42068625,2136.42068625,45.6566,300,0.005,200.000000102,0.005,-469.406403769,2,0.7,1.0,2.1793e-19,,-469.406403769,-470.821,0.005,-469.406403769,1.0,100,1.0,1.0,300.0
500.0,-493.305,2360.02451942,2360.02451942,46.6009,300,0.00333333,299.999969474,0.00333333,-467.055465756,1,0.7,1.0,5.43914e-20,,-467.055465756,-469.566,0.00333333,-467.055465756,1.0,100,1.0,1.0,300.0
500.0,-495.781,1982.76477434,1982.76477434,44.305,300,0.01,100.0,0.01,-457.04935607,2,0.7,1.0,3.50449e-18,,-457.04935607,-457.049,0.01,-457.04935607,1.0,100,1.0,1.0,300.0
500.0,-489.805,2522.56659191,2522.56659191,47.5285,300,0.005,200.000000102,0.005,-467.786468437,2,0.7,1.0,2.1793e-19,,-467.786468437,-462.418,0.005,-467.786468437,1.0,100,1.0,1.0,300.0
500.0,-486.368,1785.71992801,1785.71992801,45.6571,300,0.00437291,292.395157509,0.0013406,-471.690388539,1,0.7,0.401684,2.89952e-07,0.0260314,-471.690388539,-463.724,0.00333333,-471.690388539,1.02547,100,0.998769,1.31026,292.548947306
500.0,-498.009,2526.23478312,2526.23478312,50.0097,300,0.01,100.0,0.01,-460.852014259,2,0.7,1.0,3.50449e-18,,-460.852014259,-460.852,0.01,-460.852014259,1.0,100,1.0,1.0,300.0
500.0,-497.205,2583.0139139,2583.0139139,50.8791,300,0.005,200.000000102,0.005,-476.292534891,2,0.7,1.0,2.1793e-19,,-476.292534891,-468.572,0.005,-476.292534891,1.0,100,1.0,1.0,300.0
500.0,-491.746,1703.65387017,1703.65387017,47.8338,300,0.00333333,299.999969474,0.00333333,-467.959010598,1,0.7,1.0,5.43914e-20,,-467.959010598,-468.368,0.00333333,-467.959010598,1.0,100,1.0,1.0,300.0
500.0,-504.738,2013.02617478,2013.02617478,44.6419,300,0.01,100.0,0.01,-465.866126836,2,0.7,1.0,3.50449e-18,,-465.866126836,-465.866,0.01,-465.866126836,1.0,100,1.0,1.0,300.0
500.0,-496.1,2641.9950477,2641.9950477,48.0025,300,0.005,200.000000102,0.005,-465.858738188,2,0.7,1.0,2.1793e-19,,-465.858738188,-465.862,0.005,-465.858738188,1.0,100,1.0,1.0,300.0
500.0,-489.076,2256.71870492,2256.71870492,47.8041,300,0.00333333,299.999969474,0.00333333,-461.435521882,1,0.7,1.0,5.43914e-20,,-461.435521882,-464.387,0.00333333,-461.435521882,1.0,100,1.0,1.0,300.0
500.0,-502.512,1713.99822146,1713.99822146,41.1929,300,0.01,100.0,0.01,-464.153169185,2,0.7,1.0,3.50449e-18,,-464.153169185,-464.153,0.01,-464.153169185,1.0,100,1.0,1.0,300.0
500.0,-489.859,1850.86537904,1850.86537904,42.0311,300,0.005,200.000000102,0.005,-461.317985093,2,0.7,1.0,2.1793e-19,,-461.317985093,-462.736,0.005,-461.317985093,1.0,100,1.0,1.0,300.0
500.0,-483.365,1719.85508605,1719.85508605,41.915,300,0.00333333,299.999969474,0.00333333,-455.520477404,1,0.7,1.0,5.43914e-20,,-455.520477404,-460.331,0.00333333,-455.520477404,1.0,100,1.0,1.0,300.0
500.0,-507.229,2053.61652971,2053.61652971,45.0897,300,0.01,100.0,0.01,-463.70137868,2,0.7,1.0,3.50449e-18,,-463.70137868,-463.701,0.01,-463.70137868,1.0,100,1.0,1.0,300.0
500.0,-493.533,2464.08414883,2464.08414883,47.2986,300,0.005,200.000000102,0.005,-461.805958382,2,0.7,1.0,2.1793e-19,,-461.805958382,-462.754,0.005,-461.805958382,1.0,100,1.0,1.0,300.0
500.0,-489.0,2376.21442344,2376.21442344,47.7292,300,0.00333333,299.999969474,0.00333333,-466.098853961,1,0.7,1.0,5.43914e-20,,-466.098853961,-463.869,0.00333333,-466.098853961,1.0,100,1.0,1.0,300.0
500.0,-506.969,2710.9527875,2710.9527875,51.8058,300,0.01,100.0,0.01,-462.130066312,2,0.7,1.0,3.50449e-18,,-462.130066312,-462.13,0.01,-462.130066312,1.0,100,1.0,1.0,300.0
500.0,-495.856,1994.66333695,1994.66333695,48.3049,300,0.005,200.000000102,0.005,-466.170360468,2,0.7,1.0,2.1793e-19,,-466.170360468,-464.15,0.005,-466.170360468,1.0,100,1.0,1.0,300.0
500.0,-491.318,2672.06780576,2672.06780576,49.4027,300,0.00333333,299.999969474,0.00333333,-467.988529497,1,0.7,1.0,5.43914e-20,,-467.988529497,-465.43,0.00333333,-467.988529497,1.0,100,1.0,1.0,300.0
500.0,-500.097,2219.58989683,2219.58989683,46.8764,300,0.01,100.0,0.01,-462.02202912,2,0.7,1.0,3.50449e-18,,-462.02202912,-462.022,0.01,-462.02202912,1.0,100,1.0,1.0,300.0
500.0,-494.442,2165.59258279,2165.59258279,46.8508,300,0.005,200.000000102,0.005,-471.886993121,2,0.7,1.0,2.1793e-19,,-471.886993121,-466.955,0.005,-471.886993121,1.0,100,1.0,1.0,300.0
500.0,-488.987,2052.289262,2052.289262,46.3146,300,0.00333333,299.999969474,0.00333333,-462.477639412,1,0.7,1.0,5.43914e-20,,-462.477639412,-465.462,0.00333333,-462.477639412,1.0,100,1.0,1.0,300.0
500.0,-503.512,2113.11520289,2113.11520289,45.7382,300,0.01,100.0,0.01,-465.47545745,2,0.7,1.0,3.50449e-18,,-465.47545745,-465.475,0.01,-465.47545745,1.0,100,1.0,1.0,300.0
500.0,-490.05,1881.06360522,1881.06360522,44.5611,300,0.005,200.000000102,0.005,-459.618568632,2,0.7,1.0,2.1793e-19,,-459.618568632,-462.547,0.005,-459.618568632,1.0,100,1.0,1.0,300.0
500.0,-485.371,1729.30899174,1729.30899174,43.5286,300,0.00333333,299.999969474,0.00333333,-463.650014631,1,0.7,1.0,5.43914e-20,,-463.650014631,-462.915,0.00333333,-463.650014631,1.0,100,1.0,1.0,300.0
500.0,-493.947,1588.83910929,1588.83910929,39.6604,300,0.01,100.0,0.01,-457.334641802,2,0.7,1.0,3.50449e-18,,-457.334641802,-457.335,0.01,-457.334641802,1.0,100,1.0,1.0,300.0
500.0,-485.844,1991.04079304,1991.04079304,42.1475,300,0.005,200.000000102,0.005,-461.515125755,2,0.7,1.0,2.1793e-19,,-461.515125755,-459.425,0.005,-461.515125755,1.0,100,1.0,1.0,300.0
500.0,-481.896,1483.87348826,1483.87348826,40.9337,300,0.00333333,299.999969474,0.00333333,-462.124911474,1,0.7,1.0,5.43914e-20,,-462.124911474,-460.325,0.00333333,-462.124911474,1.0,100,1.0,1.0,300.0
500.0,-507.043,2503.68721516,2503.68721516,49.786,300,0.01,100.0,0.01,-467.527107941,2,0.7,1.0,3.50449e-18,,-467.527107941,-467.527,0.01,-467.527107941,1.0,100,1.0,1.0,300.0
500.0,-488.807,1859.82982301,1859.82982301,46.9502,300,0.005,200.000000102,0.005,-454.202814976,2,0.7,1.0,2.1793e-19,,-454.202814976,-460.865,0.005,-454.202814976,1.0,100,1.0,1.0,300.0
500.0,-487.316,2394.85500741,2394.85500741,47.7726,300,0.00333333,299.999969474,0.00333333,-470.897265806,1,0.7,1.0,5.43914e-20,,-470.897265806,-464.209,0.00333333,-470.897265806,1.0,100,1.0,1.0,300.0
500.0,-510.769,2370.90210453,2370.90210453,48.4478,300,0.01,100.0,0.01,-471.572162259,2,0.7,1.0,3.50449e-18,,-471.572162259,-471.572,0.01,-471.572162259,1.0,100,1.0,1.0,300.0
500.0,-499.471,2476.05907109,2476.05907109,49.0021,300,0.005,200.000000102,0.005,-468.773596247,2,0.7,1.0,2.1793e-19,,-468.773596247,-470.173,0.005,-468.773596247,1.0,100,1.0,1.0,300.0
500.0,-491.69,1880.99812296,1880.99812296,47.2557,300,0.00333333,299.999969474,0.00333333,-462.958150514,1,0.7,1.0,5.43914e-20,,-462.958150514,-467.768,0.00333333,-462.958150514,1.0,100,1.0,1.0,300.0
500.0,-492.604,1784.04876616,1784.04876616,42.0263,300,0.01,100.0,0.01,-457.175959283,2,0.7,1.0,3.50449e-18,,-457.175959283,-457.176,0.01,-457.175959283,1.0,100,1.0,1.0,300.0
500.0,-493.74,2341.82156352,2341.82156352,46.1553,300,0.005,200.000000102,0.005,-475.938499109,2,0.7,1.0,2.1793e-19,,-475.938499109,-466.557,0.005,-475.938499109,1.0,100,1.0,1.0,300.0
500.0,-488.081,2717.84581992,2717.84581992,48.1456,300,0.00333333,299.999969474,0.00333333,-464.544564897,1,0.7,1.0,5.43914e-20,,-464.544564897,-465.886,0.00333333,-464.544564897,1.0,100,1.0,1.0,300.0
500.0,-505.658,1784.59738112,1784.59738112,42.0327,300,0.01,100.0,0.01,-468.680564579,2,0.7,1.0,3.50449e-18,,-468.680564579,-468.681,0.01,-468.680564579,1.0,100,1.0,1.0,300.0
500.0,-494.544,2166.03725695,2166.03725695,44.4697,300,0.005,200.000000102,0.005,-459.301825802,2,0.7,1.0,2.1793e-19,,-459.301825802,-463.991,0.005,-459.301825802,1.0,100,1.0,1.0,300.0
500.0,-490.681,2082.98037128,2082.98037128,44.8535,300,0.00333333,299.999969474,0.00333333,-469.22225088,1,0.7,1.0,5.43914e-20,,-469.22225088,-465.735,0.00333333,-469.22225088,1.0,100,1.0,1.0,300.0
500.0,-499.549,2483.56189798,2483.56189798,49.5855,300,0.01,100.0,0.01,-461.108082233,2,0.7,1.0,3.50449e-18,,-461.108082233,-461.108,0.01,-461.108082233,1.0,100,1.0,1.0,300.0
500.0,-492.349,2320.5942088,2320.5942088,48.7704,300,0.005,200.000000102,0.005,-462.518894406,2,0.7,1.0,2.1793e-19,,-462.518894406,-461.813,0.005,-462.518894406,1.0,100,1.0,1.0,300.0
500.0,-487.546,1788.84603194,1788.84603194,46.6616,300,0.00333333,299.999969474,0.00333333,-464.213969166,1,0.7,1.0,5.43914e-20,,-464.213969166,-462.614,0.00333333,-464.213969166,1.0,100,1.0,1.0,300.0
500.0,-510.376,2464.48300733,2464.48300733,49.3947,300,0.01,100.0,0.01,-471.613445022,2,0.7,1.0,3.50449e-18,,-471.613445022,-471.613,0.01,-471.613445022,1.0,100,1.0,1.0,300.0
500.0,-501.169,2181.53004576,2181.53004576,47.9594,300,0.005,200.000000102,0.005,-472.762808239,2,0.7,1.0,2.1793e-19,,-472.762808239,-472.188,0.005,-472.762808239,1.0,100,1.0,1.0,300.0
500.0,-495.701,2344.50178234,2344.50178234,48.0326,300,0.00333333,299.999969474,0.00333333,-471.737774282,1,0.7,1.0,5.43914e-20,,-471.737774282,-472.038,0.00333333,-471.737774282,1.0,100,1.0,1.0,300.0
500.0,-508.649,2111.06806253,2111.06806253,45.7161,300,0.01,100.0,0.01,-471.43951442,2,0.7,1.0,3.50449e-18,,-471.43951442,-471.44,0.01,-471.43951442,1.0,100,1.0,1.0,300.0
500.0,-496.744,2022.23705465,2022.23705465,45.3083,300,0.005,200.000000102,0.005,-466.204125869,2,0.7,1.0,2.1793e-19,,-466.204125869,-468.822,0.005,-466.204125869,1.0,100,1.0,1.0,300.0
500.0,-495.604,3018.26417173,3018.26417173,48.6357,300,0.00333333,299.999969474,0.00333333,-466.872172208,1,0.7,1.0,5.43914e-20,,-466.872172208,-468.172,0.00333333,-466.872172208,1.0,100,1.0,1.0,300.0
500.0,-507.364,1887.25401954,1887.25401954,43.2248,300,0.01,100.0,0.01,-467.49832657,2,0.7,1.0,3.50449e-18,,-467.49832657,-467.498,0.01,-467.49832657,1.0,100,1.0,1.0,300.0
500.0,-500.65,2103.11035979,2103.11035979,44.7198,300,0.005,200.000000102,0.005,-477.423904201,2,0.7,1.0,2.1793e-19,,-477.423904201,-472.461,0.005,-477.423904201,1.0,100,1.0,1.0,300.0
500.0,-494.358,2227.70757335,2227.70757335,45.507,300,0.00333333,299.999969474,0.00333333,-469.103897508,1,0.7,1.0,5.43914e-20,,-469.103897508,-471.342,0.00333333,-469.103897508,1.0,100,1.0,1.0,300.0
500.0,-503.428,1673.94457887,1673.94457887,40.7088,300,0.01,100.0,0.01,-466.370042577,2,0.7,1.0,3.50449e-18,,-466.370042577,-466.37,0.01,-466.370042577,1.0,100,1.0,1.0,300.0
500.0,-490.813,1859.3179593,1859.3179593,41.8577,300,0.005,200.000000102,0.005,-462.849151593,2,0.7,1.0,2.1793e-19,,-462.849151593,-464.61,0.005,-462.849151593,1.0,100,1.0,1.0,300.0
500.0,-485.331,2013.79486924,2013.79486924,42.8406,300,0.00333333,299.999969474,0.00333333,-461.110950042,1,0.7,1.0,5.43914e-20,,-461.110950042,-463.443,0.00333333,-461.110950042,1.0,100,1.0,1.0,300.0
500.0,-497.457,1685.8040645,1685.8040645,40.8527,300,0.01,100.0,0.01,-459.273371094,2,0.7,1.0,3.50449e-18,,-459.273371094,-459.273,0.01,-459.273371094,1.0,100,1.0,1.0,300.0
500.0,-489.338,1853.74563946,1853.74563946,41.9512,300,0.005,200.000000102,0.005,-464.86741557,2,0.7,1.0,2.1793e-19,,-464.86741557,-462.07,0.005,-464.86741557,1.0,100,1.0,1.0,300.0
500.0,-487.55,2306.04115969,2306.04115969,44.1892,300,0.00333333,299.999969474,0.00333333,-471.175226245,1,0.7,1.0,5.43914e-20,,-471.175226245,-465.105,0.00333333,-471.175226245,1.0,100,1.0,1.0,300.0
500.0,-501.995,2241.92427971,2241.92427971,47.1116,300,0.01,100.0,0.01,-464.398266298,2,0.7,1.0,3.50449e-18,,-464.398266298,-464.398,0.01,-464.398266298,1.0,100,1.0,1.0,300.0
500.0,-490.477,2126.89969265,2126.89969265,46.508,300,0.005,200.000000102,0.005,-463.097078354,2,0.7,1.0,2.1793e-19,,-463.097078354,-463.748,0.005,-463.097078354,1.0,100,1.0,1.0,300.0
500.0,-488.24,2741.01723173,2741.01723173,48.4732,300,0.00333333,299.999969474,0.00333333,-467.494189676,1,0.7,1.0,5.43914e-20,,-467.494189676,-464.997,0.00333333,-467.494189676,1.0,100,1.0,1.0,300.0
500.0,-504.63,2257.22594653,2257.22594653,47.2721,300,0.01,100.0,0.01,-464.613936214,2,0.7,1.0,3.50449e-18,,-464.613936214,-464.614,0.01,-464.613936214,1.0,100,1.0,1.0,300.0
500.0,-494.205,2197.59683855,2197.59683855,46.9768,300,0.005,200.000000102,0.005,-467.205450834,2,0.7,1.0,2.1793e-19,,-467.205450834,-465.91,0.005,-467.205450834,1.0,100,1.0,1.0,300.0
500.0,-489.106,2131.97831722,2131.97831722,46.6345,300,0.00333333,299.999969474,0.00333333,-466.18873475,1,0.7,1.0,5.43914e-20,,-466.18873475,-466.003,0.00333333,-466.18873475,1.0,100,1.0,1.0,300.0
500.0,-495.899,2113.45304083,2113.45304083,45.7419,300,0.01,100.0,0.01,-457.418129891,2,0.7,1.0,3.50449e-18,,-457.418129891,-457.418,0.01,-457.418129891,1.0,100,1.0,1.0,300.0
500.0,-487.52,1909.23697325,1909.23697325,44.6995,300,0.005,200.000000102,0.005,-462.638617301,2,0.7,1.0,2.1793e-19,,-462.638617301,-460.028,0.005,-462.638617301,1.0,100,1.0,1.0,300.0
500.0,-483.524,2635.70973727,2635.70973727,46.947,300,0.00333333,299.999969474,0.00333333,-463.17645914,1,0.7,1.0,5.43914e-20,,-463.17645914,-461.078,0.00333333,-463.17645914,1.0,100,1.0,1.0,300.0
500.0,-500.663,1672.77489074,1672.77489074,40.6946,300,0.01,100.0,0.01,-463.395759153,2,0.7,1.0,3.50449e-18,,-463.395759153,-463.396,0.01,-463.395759153,1.0,100,1.0,1.0,300.0
500.0,-496.433,2389.88480133,2389.88480133,45.3218,300,0.005,200.000000102,0.005,-476.517740214,2,0.7,1.0,2.1793e-19,,-476.517740214,-469.957,0.005,-476.517740214,1.0,100,1.0,1.0,300.0
500.0,-495.5,2245.90995322,2245.90995322,46.1256,300,0.00333333,299.999969474,0.00333333,-478.714056956,1,0.7,1.0,5.43914e-20,,-478.714056956,-472.876,0.00333333,-478.714056956,1.0,100,1.0,1.0,300.0
500.0,-503.789,2286.85169533,2286.85169533,47.5813,300,0.01,100.0,0.01,-466.469372632,2,0.7,1.0,3.50449e-18,,-466.469372632,-466.469,0.01,-466.469372632,1.0,100,1.0,1.0,300.0
500.0,-491.273,1664.98078562,1664.98078562,44.2621,300,0.005,200.000000102,0.005,-463.019475672,2,0.7,1.0,2.1793e-19,,-463.019475672,-464.744,0.005,-463.019475672,1.0,100,1.0,1.0,300.0
500.0,-489.142,1804.35420721,1804.35420721,43.7169,300,0.00333333,299.999969474,0.00333333,-471.332358315,1,0.7,1.0,5.43914e-20,,-471.332358315,-466.94,0.00333333,-471.332358315,1.0,100,1.0,1.0,300.0
500.0,-501.883,1788.02068706,1788.02068706,42.073,300,0.01,100.0,0.01,-464.661617663,2,0.7,1.0,3.50449e-18,,-464.661617663,-464.662,0.01,-464.661617663,1.0,100,1.0,1.0,300.0
