AvgVanillaIw,MinVanillaIw,Delta,VarDiscRet,AvgRet,J,MaxNormIw,ESSRenyi,MinNormIw,AvgDiscRet,Bound,eRenyi2,EpsThisIter,AvgEpLen,VarRet,MaxVanillaIw,AvgNormIw,VarNormIw,ESSClassic,VanillaAvgRet,VarVanillaIw,BatchSize,VarJ,IterType
1.0,1.0,1.0,731641.5399696724,4849.385327655739,4687.214,0.0025,500.0,0.0025,4849.385327655739,4687.214,1.0,100,485.06,731641.5399696724,1.0,0.0024999997,5.434597e-20,400.0,4849.385327655739,,500,1207.7721,2
1.0,1.0,1.0,1196184.7449690136,4749.427022103782,4699.6562,0.002,500.0,0.002,4749.427022103782,4699.6562,1.0,100,475.08,1196184.7449690136,1.0,0.0020000003,5.431875e-20,500.00000664260017,4749.427022103782,,500,1185.0885,1
1.0,1.0,1.0,2052879.6745860635,4550.757996699033,4550.7583,0.01,500.0,0.01,4550.757996699033,4550.7583,1.0,100,455.25,2052879.6745860635,1.0,0.009999998,3.5044917e-18,100.0,4550.757996699033,,500,1425.6053,2
1.0,1.0,1.0,1422762.8819764315,4699.22019062999,4624.989,0.005,500.0,0.005,4699.22019062999,4624.989,1.0,100,470.07,1422762.8819764315,1.0,0.0049999994,2.179301e-19,200.00000010221265,4699.22019062999,,500,1313.7555,2
1.0,1.0,1.0,492790.01772725984,4899.279276384601,4716.42,0.0033333334,500.0,0.0033333334,4899.279276384601,4716.42,1.0,100,490.04,492790.01772725984,1.0,0.0033333336,5.4391416e-20,299.999969473632,4899.279276384601,,500,1153.2455,2
1.0,1.0,1.0,1419925.520710999,4699.52287982909,4712.195,0.0025,500.0,0.0025,4699.52287982909,4712.195,1.0,100,470.1,1419925.520710999,1.0,0.0024999997,5.434597e-20,400.0,4699.52287982909,,500,1161.4501,2
0.99999756,0.9998672,1.0,1853250.886840442,4599.6284472956795,4689.6846,0.0020002576,499.996185331838,0.0019997393,4599.6284472956795,4689.6846,1.0000076,100,460.13,1853250.886840442,1.0001264,0.002,2.5076792e-15,499.9999536145119,4599.6284472956795,6.2687877e-10,500,1203.3805,1
1.0,1.0,1.0,2065573.0840472863,4549.345920883695,4549.346,0.01,500.0,0.01,4549.345920883695,4549.346,1.0,100,455.11,2065573.0840472863,1.0,0.009999998,3.5044917e-18,100.0,4549.345920883695,,500,1430.006,2
1.0,1.0,1.0,1185774.1807173472,4750.506336393345,4649.926,0.005,500.0,0.005,4750.506336393345,4649.926,1.0,100,475.19,1185774.1807173472,1.0,0.0049999994,2.179301e-19,200.00000010221265,4750.506336393345,,500,1272.6089,2
1.0,1.0,1.0,969330.3260254671,4799.092452484054,4699.648,0.0033333334,500.0,0.0033333334,4799.092452484054,4699.648,1.0,100,480.04,969330.3260254671,1.0,0.0033333336,5.4391416e-20,299.999969473632,4799.092452484054,,500,1185.1212,2
1.0,1.0,1.0,1196174.8653861764,4749.407649319077,4712.088,0.0025,500.0,0.0025,4749.407649319077,4712.088,1.0,100,475.08,1196174.8653861764,1.0,0.0024999997,5.434597e-20,400.0,4749.407649319077,,500,1161.8528,2
1.0,1.0,1.0,966429.608434429,4799.389803395354,4729.5483,0.002,500.0,0.002,4799.389803395354,4729.5483,1.0,100,480.07,966429.608434429,1.0,0.0020000003,5.431875e-20,500.00000664260017,4799.389803395354,,500,1128.0488,1
1.0,1.0,1.0,1419921.6570053727,4699.516520679903,4699.5166,0.01,500.0,0.01,4699.516520679903,4699.5166,1.0,100,470.1,1419921.6570053727,1.0,0.009999998,3.5044917e-18,100.0,4699.516520679903,,500,1185.6317,2
1.0,1.0,1.0,969326.5602332532,4799.0831331929985,4749.3,0.005,500.0,0.005,4799.0831331929985,4749.3,1.0,100,480.04,969326.5602332532,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.0831331929985,,500,1088.6488,2
1.0,1.0,1.0,1640516.860656699,4649.431563100974,4716.011,0.0033333334,500.0,0.0033333334,4649.431563100974,4716.011,1.0,100,465.1,1640516.860656699,1.0,0.0033333336,5.4391416e-20,299.999969473632,4649.431563100974,,500,1154.8555,2
1.0,1.0,1.0,966432.5860306622,4799.397873149157,4736.8574,0.0025,500.0,0.0025,4799.397873149157,4736.8574,1.0,100,480.07,966432.5860306622,1.0,0.0024999997,5.434597e-20,400.0,4799.397873149157,,500,1113.8959,2
1.0,1.0,1.0,2247654.4998938763,4501.860450931003,4689.858,0.002,500.0,0.002,4501.860450931003,4689.858,1.0,100,450.37,2247654.4998938763,1.0,0.0020000003,5.431875e-20,500.00000664260017,4501.860450931003,,500,1202.6981,1
1.0,1.0,1.0,1834050.200529481,4601.74286264534,4601.7427,0.01,500.0,0.01,4601.74286264534,4601.7427,1.0,100,460.34,1834050.200529481,1.0,0.009999998,3.5044917e-18,100.0,4601.74286264534,,500,1347.4828,2
1.0,1.0,1.0,1421824.790050226,4699.334017360267,4650.538,0.005,500.0,0.005,4699.334017360267,4650.538,1.0,100,470.08,1421824.790050226,1.0,0.0049999994,2.179301e-19,200.00000010221265,4699.334017360267,,500,1270.4484,2
1.0,1.0,1.0,2268254.021286785,4499.558820539281,4600.212,0.0033333334,500.0,0.0033333334,4499.558820539281,4600.212,1.0,100,450.14,2268254.021286785,1.0,0.0033333336,5.4391416e-20,299.999969473632,4499.558820539281,,500,1352.6328,2
1.0,1.0,1.0,2456191.9287402155,4450.871667654532,4562.877,0.0025,500.0,0.0025,4450.871667654532,4562.877,1.0,100,445.28,2456191.9287402155,1.0,0.0024999997,5.434597e-20,400.0,4450.871667654532,,500,1408.6521,2
1.0,1.0,1.0,249905.14916950255,4949.060803070639,4640.1143,0.002,500.0,0.002,4949.060803070639,4640.1143,1.0,100,495.01,249905.14916950255,1.0,0.0020000003,5.431875e-20,500.00000664260017,4949.060803070639,,500,1288.7141,1
1.0,1.0,1.0,1198088.1533710107,4749.208194434203,4749.208,0.01,500.0,0.01,4749.208194434203,4749.208,1.0,100,475.06,1198088.1533710107,1.0,0.009999998,3.5044917e-18,100.0,4749.208194434203,,500,1089.0856,2
1.0,1.0,1.0,1195223.017424834,4749.516467156807,4749.3623,0.005,500.0,0.005,4749.516467156807,4749.3623,1.0,100,475.09,1195223.017424834,1.0,0.0049999994,2.179301e-19,200.00000010221265,4749.516467156807,,500,1088.4342,2
1.0,1.0,1.0,1196177.7451686282,4749.413477792738,4749.3794,0.0033333334,500.0,0.0033333334,4749.413477792738,4749.3794,1.0,100,475.08,1196177.7451686282,1.0,0.0033333336,5.4391416e-20,299.999969473632,4749.413477792738,,500,1088.3617,2
1.0,1.0,1.0,1639588.9787372483,4649.543435250878,4724.421,0.0025,500.0,0.0025,4649.543435250878,4724.421,1.0,100,465.11,1639588.9787372483,1.0,0.0024999997,5.434597e-20,400.0,4649.543435250878,,500,1138.4487,2
1.0,1.0,1.0,2850613.004886738,4349.685845209416,4649.474,0.002,500.0,0.002,4349.685845209416,4649.474,1.0,100,435.18,2850613.004886738,1.0,0.0020000003,5.431875e-20,500.00000664260017,4349.685845209416,,500,1274.2615,1
1.0,1.0,1.0,493779.84429719625,4899.194849663111,4899.1943,0.01,500.0,0.01,4899.194849663111,4899.1943,1.0,100,490.03,493779.84429719625,1.0,0.009999998,3.5044917e-18,100.0,4899.194849663111,,500,699.17236,2
1.0,1.0,1.0,1856035.144353515,4599.335450292005,4749.2646,0.005,500.0,0.005,4599.335450292005,4749.2646,1.0,100,460.1,1856035.144353515,1.0,0.0049999994,2.179301e-19,200.00000010221265,4599.335450292005,,500,1088.8698,2
1.0,1.0,1.0,492791.00249484484,4899.2846516473455,4799.272,0.0033333334,500.0,0.0033333334,4899.2846516473455,4799.272,1.0,100,490.04,492791.00249484484,1.0,0.0033333336,5.4391416e-20,299.999969473632,4899.2846516473455,,500,978.7988,2
1.0,1.0,1.0,494764.13015861047,4899.0823266538655,4824.224,0.0025,500.0,0.0025,4899.0823266538655,4824.224,1.0,100,490.02,494764.13015861047,1.0,0.0024999997,5.434597e-20,400.0,4899.0823266538655,,500,918.07263,2
1.0,1.0,1.0,1195218.284139197,4749.507868209613,4809.281,0.002,500.0,0.002,4749.507868209613,4809.281,1.0,100,475.09,1195218.284139197,1.0,0.0020000003,5.431875e-20,500.00000664260017,4749.507868209613,,500,954.89923,1
1.0,1.0,1.0,1421816.4361827087,4699.32031825256,4699.3203,0.01,500.0,0.01,4699.32031825256,4699.3203,1.0,100,470.08,1421816.4361827087,1.0,0.009999998,3.5044917e-18,100.0,4699.32031825256,,500,1186.4225,2
1.0,1.0,1.0,248909.27048327593,4949.169686830558,4824.2446,0.005,500.0,0.005,4949.169686830558,4824.2446,1.0,100,495.02,248909.27048327593,1.0,0.0049999994,2.179301e-19,200.00000010221265,4949.169686830558,,500,917.9408,2
1.0,1.0,1.0,732620.4055197993,4849.2929956174385,4832.594,0.0033333334,500.0,0.0033333334,4849.2929956174385,4832.594,1.0,100,485.05,732620.4055197993,1.0,0.0033333336,5.4391416e-20,299.999969473632,4849.2929956174385,,500,896.4639,2
1.0,1.0,1.0,731643.4359402098,4849.391999654783,4836.794,0.0025,500.0,0.0025,4849.391999654783,4836.794,1.0,100,485.06,731643.4359402098,1.0,0.0024999997,5.434597e-20,400.0,4849.391999654783,,500,885.3646,2
1.0,1.0,1.0,1419926.2644573236,4699.5240744947405,4809.34,0.002,500.0,0.002,4699.5240744947405,4809.34,1.0,100,470.1,1419926.2644573236,1.0,0.0020000003,5.431875e-20,500.00000664260017,4699.5240744947405,,500,954.5977,1
1.0,1.0,1.0,2063738.1865929314,4549.54313150011,4549.543,0.01,500.0,0.01,4549.54313150011,4549.543,1.0,100,455.13,2063738.1865929314,1.0,0.009999998,3.5044917e-18,100.0,4549.54313150011,,500,1429.3707,2
1.0,1.0,1.0,967400.6346469866,4799.3004324076,4674.4214,0.005,500.0,0.005,4799.3004324076,4674.4214,1.0,100,480.06,967400.6346469866,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.3004324076,,500,1231.263,2
1.0,1.0,1.0,1641453.1141269896,4649.331717550196,4666.0586,0.0033333334,500.0,0.0033333334,4649.331717550196,4666.0586,1.0,100,465.09,1641453.1141269896,1.0,0.0033333336,5.4391416e-20,299.999969473632,4649.331717550196,,500,1245.9902,2
1.0,1.0,1.0,1198094.090404857,4749.220301045916,4686.849,0.0025,500.0,0.0025,4749.220301045916,4686.849,1.0,100,475.06,1198094.090404857,1.0,0.0024999997,5.434597e-20,400.0,4749.220301045916,,500,1209.2119,2
1.0000002,0.99996877,1.0,967394.8018278127,4799.286877909333,4709.3374,0.0020000788,500.0,0.0019999372,4799.286877909333,4709.3374,1.0,100,480.06,967394.8018278127,1.0000396,0.002,2.7191213e-16,499.9999338504155,4799.286877909333,6.7982564e-11,500,1167.6116,1
1.0,1.0,1.0,2054701.7148759847,4550.5464900704865,4550.5464,0.01,500.0,0.01,4550.5464900704865,4550.5464,1.0,100,455.23,2054701.7148759847,1.0,0.009999998,3.5044917e-18,100.0,4550.5464900704865,,500,1426.2379,2
1.0,1.0,1.0,1637709.5503659432,4649.734641397992,4600.14,0.005,500.0,0.005,4649.734641397992,4600.14,1.0,100,465.13,1637709.5503659432,1.0,0.0049999994,2.179301e-19,200.00000010221265,4649.734641397992,,500,1352.85,2
1.0,1.0,1.0,1420869.1510132747,4699.418849254123,4633.234,0.0033333334,500.0,0.0033333334,4699.418849254123,4633.234,1.0,100,470.09,1420869.1510132747,1.0,0.0033333336,5.4391416e-20,299.999969473632,4699.418849254123,,500,1300.4663,2
1.0,1.0,1.0,966432.8683588664,4799.398266903851,4674.7744,0.0025,500.0,0.0025,4799.398266903851,4674.7744,1.0,100,480.07,966432.8683588664,1.0,0.0024999997,5.434597e-20,400.0,4799.398266903851,,500,1229.9506,2
1.0,1.0,1.0,732623.3321410815,4849.302739188726,4709.6797,0.002,500.0,0.002,4849.302739188726,4709.6797,1.0,100,485.05,732623.3321410815,1.0,0.0020000003,5.431875e-20,500.00000664260017,4849.302739188726,,500,1166.2573,1
1.0,1.0,1.0,1420875.8271455343,4699.4296093916855,4699.4297,0.01,500.0,0.01,4699.4296093916855,4699.4297,1.0,100,470.09,1420875.8271455343,1.0,0.009999998,3.5044917e-18,100.0,4699.4296093916855,,500,1186.0299,2
1.0,1.0,1.0,968369.3751614438,4799.206549412025,4749.318,0.005,500.0,0.005,4799.206549412025,4749.318,1.0,100,480.05,968369.3751614438,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.206549412025,,500,1088.653,2
1.0,1.0,1.0,968372.3355650225,4799.213462751283,4765.95,0.0033333334,500.0,0.0033333334,4799.213462751283,4765.95,1.0,100,480.05,968372.3355650225,1.0,0.0033333336,5.4391416e-20,299.999969473632,4799.213462751283,,500,1053.6729,2
1.0,1.0,1.0,1422762.483222252,4699.219399520985,4749.267,0.0025,500.0,0.0025,4699.219399520985,4749.267,1.0,100,470.07,1422762.483222252,1.0,0.0024999997,5.434597e-20,400.0,4699.219399520985,,500,1088.8702,2
1.0,1.0,1.0,1420873.2059447279,4699.424966897253,4739.2993,0.002,500.0,0.002,4699.424966897253,4739.2993,1.0,100,470.09,1420873.2059447279,1.0,0.0020000003,5.431875e-20,500.00000664260017,4699.424966897253,,500,1109.1624,1
1.0,1.0,1.0,968360.2681722909,4799.183701449004,4799.1836,0.01,500.0,0.01,4799.183701449004,4799.1836,1.0,100,480.05,968360.2681722909,1.0,0.009999998,3.5044917e-18,100.0,4799.183701449004,,500,979.1204,2
1.0,1.0,1.0,966432.9979854171,4799.398981713732,4799.2915,0.005,500.0,0.005,4799.398981713732,4799.2915,1.0,100,480.07,966432.9979854171,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.398981713732,,500,978.63306,2
1.0,1.0,1.0,1640517.7376211286,4649.433686612335,4749.339,0.0033333334,500.0,0.0033333334,4649.433686612335,4749.339,1.0,100,465.1,1640517.7376211286,1.0,0.0033333336,5.4391416e-20,299.999969473632,4649.433686612335,,500,1088.505,2
1.0,1.0,1.0,2269154.2525933585,4499.453428239496,4686.867,0.0025,500.0,0.0025,4499.453428239496,4686.867,1.0,100,450.13,2269154.2525933585,1.0,0.0024999997,5.434597e-20,400.0,4499.453428239496,,500,1209.1138,2
1.0,1.0,1.0,1197133.363351197,4749.311561969692,4699.357,0.002,500.0,0.002,4749.311561969692,4699.357,1.0,100,475.07,1197133.363351197,1.0,0.0020000003,5.431875e-20,500.00000664260017,4749.311561969692,,500,1186.2637,1
1.0,1.0,1.0,967400.2838816833,4799.3001888119525,4799.3003,0.01,500.0,0.01,4799.3001888119525,4799.3003,1.0,100,480.06,967400.2838816833,1.0,0.009999998,3.5044917e-18,100.0,4799.3001888119525,,500,978.63495,2
1.0,1.0,1.0,1198089.9632444754,4749.211680107233,4774.256,0.005,500.0,0.005,4749.211680107233,4774.256,1.0,100,475.06,1198089.9632444754,1.0,0.0049999994,2.179301e-19,200.00000010221265,4749.211680107233,,500,1035.6375,2
1.0,1.0,1.0,1198085.6285853123,4749.203129091483,4765.9053,0.0033333334,500.0,0.0033333334,4749.203129091483,4765.9053,1.0,100,475.06,1198085.6285853123,1.0,0.0033333336,5.4391416e-20,299.999969473632,4749.203129091483,,500,1053.8204,2
1.0,1.0,1.0,1845944.6304716023,4600.433373392396,4724.537,0.0025,500.0,0.0025,4600.433373392396,4724.537,1.0,100,460.21,1845944.6304716023,1.0,0.0024999997,5.434597e-20,400.0,4600.433373392396,,500,1137.9404,2
1.0,1.0,1.0,1198092.6613289427,4749.217242959934,4729.4736,0.002,500.0,0.002,4749.217242959934,4729.4736,1.0,100,475.06,1198092.6613289427,1.0,0.0020000003,5.431875e-20,500.00000664260017,4749.217242959934,,500,1128.3823,1
1.0,1.0,1.0,1421814.521905534,4699.317299075672,4699.317,0.01,500.0,0.01,4699.317299075672,4699.317,1.0,100,470.08,1421814.521905534,1.0,0.009999998,3.5044917e-18,100.0,4699.317299075672,,500,1186.4216,2
1.0,1.0,1.0,967395.6066445886,4799.288490035524,4749.3027,0.005,500.0,0.005,4799.288490035524,4749.3027,1.0,100,480.06,967395.6066445886,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.288490035524,,500,1088.6494,2
1.0,1.0,1.0,494762.5686875351,4899.074593155092,4799.2275,0.0033333334,500.0,0.0033333334,4899.074593155092,4799.2275,1.0,100,490.02,494762.5686875351,1.0,0.0033333336,5.4391416e-20,299.999969473632,4899.074593155092,,500,978.9594,2
1.0,1.0,1.0,1197131.0687595087,4749.306983714818,4786.747,0.0025,500.0,0.0025,4749.306983714818,4786.747,1.0,100,475.07,1197131.0687595087,1.0,0.0024999997,5.434597e-20,400.0,4749.306983714818,,500,1007.73425,2
1.0,1.0,1.0,1638638.1960729915,4649.623687283627,4759.3228,0.002,500.0,0.002,4649.623687283627,4759.3228,1.0,100,465.12,1638638.1960729915,1.0,0.0020000003,5.431875e-20,500.00000664260017,4649.623687283627,,500,1067.6525,1
1.0,1.0,1.0,967402.5976039901,4799.305796642435,4799.3057,0.01,500.0,0.01,4799.305796642435,4799.3057,1.0,100,480.06,967402.5976039901,1.0,0.009999998,3.5044917e-18,100.0,4799.305796642435,,500,978.63605,2
1.0,1.0,1.0,1196175.9868110002,4749.409241297583,4774.3574,0.005,500.0,0.005,4749.409241297583,4774.3574,1.0,100,475.08,1196175.9868110002,1.0,0.0049999994,2.179301e-19,200.00000010221265,4749.409241297583,,500,1035.1782,2
1.0,1.0,1.0,2267337.616023775,4499.6490755807445,4682.7886,0.0033333334,500.0,0.0033333334,4499.6490755807445,4682.7886,1.0,100,450.15,2267337.616023775,1.0,0.0033333336,5.4391416e-20,299.999969473632,4499.6490755807445,,500,1216.3005,2
1.0,1.0,1.0,967396.0378926418,4799.289890396041,4711.9136,0.0025,500.0,0.0025,4799.289890396041,4711.9136,1.0,100,480.06,967396.0378926418,1.0,0.0024999997,5.434597e-20,400.0,4799.289890396041,,500,1162.5471,2
1.0,1.0,1.0,1421818.6664194476,4699.3235060125835,4709.3955,0.002,500.0,0.002,4699.3235060125835,4709.3955,1.0,100,470.08,1421818.6664194476,1.0,0.0020000003,5.431875e-20,500.00000664260017,4699.3235060125835,,500,1167.3723,1
1.0,1.0,1.0,968367.8597639507,4799.203124986482,4799.203,0.01,500.0,0.01,4799.203124986482,4799.203,1.0,100,480.05,968367.8597639507,1.0,0.009999998,3.5044917e-18,100.0,4799.203124986482,,500,979.1242,2
1.0,1.0,1.0,968369.1297075861,4799.2062337146235,4799.205,0.005,500.0,0.005,4799.2062337146235,4799.205,1.0,100,480.05,968369.1297075861,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.2062337146235,,500,979.1245,2
1.0,1.0,1.0,1855116.1026992195,4599.444414321725,4732.618,0.0033333334,500.0,0.0033333334,4599.444414321725,4732.618,1.0,100,460.11,1855116.1026992195,1.0,0.0033333336,5.4391416e-20,299.999969473632,4599.444414321725,,500,1122.5769,2
1.0,1.0,1.0,967398.2106056551,4799.294763842137,4749.287,0.0025,500.0,0.0025,4799.294763842137,4749.287,1.0,100,480.06,967398.2106056551,1.0,0.0024999997,5.434597e-20,400.0,4799.294763842137,,500,1088.7603,2
1.0,1.0,1.0,1619222.1292850561,4651.734409494781,4729.777,0.002,500.0,0.002,4651.734409494781,4729.777,1.0,100,465.33,1619222.1292850561,1.0,0.0020000003,5.431875e-20,500.00000664260017,4651.734409494781,,500,1127.1415,1
1.0,1.0,1.0,1409633.1191552505,4700.618456269744,4700.6187,0.01,500.0,0.01,4700.618456269744,4700.6187,1.0,100,470.21,1409633.1191552505,1.0,0.009999998,3.5044917e-18,100.0,4700.618456269744,,500,1181.3285,2
1.0,1.0,1.0,1641461.1194598975,4649.343035752532,4674.9805,0.005,500.0,0.005,4649.343035752532,4674.9805,1.0,100,465.09,1641461.1194598975,1.0,0.0049999994,2.179301e-19,200.00000010221265,4649.343035752532,,500,1229.2065,2
1.0,1.0,1.0,1856959.1576238067,4599.232887037318,4649.732,0.0033333334,500.0,0.0033333334,4599.232887037318,4649.732,1.0,100,460.09,1856959.1576238067,1.0,0.0033333336,5.4391416e-20,299.999969473632,4599.232887037318,,500,1273.3307,2
1.0,1.0,1.0,731645.2392902491,4849.397794477908,4699.648,0.0025,500.0,0.0025,4849.397794477908,4699.648,1.0,100,485.06,731645.2392902491,1.0,0.0024999997,5.434597e-20,400.0,4849.397794477908,,500,1185.152,2
0.99999976,0.99986696,1.0,1640524.340552334,4649.442374460815,4689.6094,0.002000214,499.996185331838,0.0019997344,4649.442374460815,4689.6094,1.0000076,100,465.1,1640524.340552334,1.0001068,0.0019999999,2.7351613e-15,500.00001839965205,4649.442374460815,6.8398526e-10,500,1203.694,1
1.0,1.0,1.0,2064662.2803674769,4549.451872092141,4549.4517,0.01,500.0,0.01,4549.451872092141,4549.4517,1.0,100,455.12,2064662.2803674769,1.0,0.009999998,3.5044917e-18,100.0,4549.451872092141,,500,1429.6908,2
1.0,1.0,1.0,1423702.5545461315,4699.109116996316,4624.2803,0.005,500.0,0.005,4699.109116996316,4624.2803,1.0,100,470.06,1423702.5545461315,1.0,0.0049999994,2.179301e-19,200.00000010221265,4699.109116996316,,500,1316.1838,2
1.0,1.0,1.0,1196177.0732601515,4749.411851538245,4665.9907,0.0033333334,500.0,0.0033333334,4749.411851538245,4665.9907,1.0,100,475.08,1196177.0732601515,1.0,0.0033333336,5.4391416e-20,299.999969473632,4749.411851538245,,500,1246.2389,2
1.0,1.0,1.0,492791.0284852629,4899.285388162749,4724.315,0.0025,500.0,0.0025,4899.285388162749,4724.315,1.0,100,490.04,492791.0284852629,1.0,0.0024999997,5.434597e-20,400.0,4899.285388162749,,500,1138.8608,2
1.0,1.0,1.0,1856956.5439767384,4599.2299180050995,4699.298,0.002,500.0,0.002,4599.2299180050995,4699.298,1.0,100,460.09,1856956.5439767384,1.0,0.0020000003,5.431875e-20,500.00000664260017,4599.2299180050995,,500,1186.5009,1
1.0,1.0,1.0,1851404.260132328,4599.836888297489,4599.8364,0.01,500.0,0.01,4599.836888297489,4599.8364,1.0,100,460.15,1851404.260132328,1.0,0.009999998,3.5044917e-18,100.0,4599.836888297489,,500,1353.8428,2
1.0,1.0,1.0,1197129.4493559734,4749.303909253385,4674.5703,0.005,500.0,0.005,4749.303909253385,4674.5703,1.0,100,475.07,1197129.4493559734,1.0,0.0049999994,2.179301e-19,200.00000010221265,4749.303909253385,,500,1230.6946,2
1.0,1.0,1.0,1195220.109627199,4749.511075607818,4699.551,0.0033333334,500.0,0.0033333334,4749.511075607818,4699.551,1.0,100,475.09,1195220.109627199,1.0,0.0033333336,5.4391416e-20,299.999969473632,4749.511075607818,,500,1185.5,2
1.0,1.0,1.0,969331.5025541324,4799.0953686620815,4724.4365,0.0025,500.0,0.0025,4799.0953686620815,4724.4365,1.0,100,480.04,969331.5025541324,1.0,0.0024999997,5.434597e-20,400.0,4799.0953686620815,,500,1138.3431,2
1.0,1.0,1.0,966433.412381455,4799.399641913328,4739.4297,0.002,500.0,0.002,4799.399641913328,4739.4297,1.0,100,480.07,966433.412381455,1.0,0.0020000003,5.431875e-20,500.00000664260017,4799.399641913328,,500,1108.5636,1
1.0,1.0,1.0,968369.5837837886,4799.206493798134,4799.2065,0.01,500.0,0.01,4799.206493798134,4799.2065,1.0,100,480.05,968369.5837837886,1.0,0.009999998,3.5044917e-18,100.0,4799.206493798134,,500,979.125,2
1.0,1.0,1.0,1421819.127255201,4699.324459578782,4749.2656,0.005,500.0,0.005,4699.324459578782,4749.2656,1.0,100,470.08,1421819.127255201,1.0,0.0049999994,2.179301e-19,200.00000010221265,4699.324459578782,,500,1088.8699,2
1.0,1.0,1.0,1640517.72289066,4649.433097552996,4715.989,0.0033333334,500.0,0.0033333334,4649.433097552996,4715.989,1.0,100,465.1,1640517.72289066,1.0,0.0033333336,5.4391416e-20,299.999969473632,4649.433097552996,,500,1154.9938,2
1.0,1.0,1.0,1421825.4102105629,4699.3349296599445,4711.824,0.0025,500.0,0.0025,4699.3349296599445,4711.824,1.0,100,470.08,1421825.4102105629,1.0,0.0024999997,5.434597e-20,400.0,4699.3349296599445,,500,1162.9539,2
1.0,1.0,1.0,1420875.6292774235,4699.429295033785,4709.3457,0.002,500.0,0.002,4699.429295033785,4709.3457,1.0,100,470.09,1420875.6292774235,1.0,0.0020000003,5.431875e-20,500.00000664260017,4699.429295033785,,500,1167.6161,1
1.0,1.0,1.0,1641450.3607189704,4649.328465668085,4649.328,0.01,500.0,0.01,4649.328465668085,4649.328,1.0,100,465.09,1641450.3607189704,1.0,0.009999998,3.5044917e-18,100.0,4649.328465668085,,500,1274.7689,2
1.0,1.0,1.0,2653379.3204867193,4400.569305372281,4524.9487,0.005,500.0,0.005,4400.569305372281,4524.9487,1.0,100,440.26,2653379.3204867193,1.0,0.0049999994,2.179301e-19,200.00000010221265,4400.569305372281,,500,1463.3561,2
1.0,1.0,1.0,967404.0348613515,4799.309640138145,4616.403,0.0033333334,500.0,0.0033333334,4799.309640138145,4616.403,1.0,100,480.06,967404.0348613515,1.0,0.0033333336,5.4391416e-20,299.999969473632,4799.309640138145,,500,1327.9978,2
1.0,1.0,1.0,1637697.5139127807,4649.716969464339,4624.731,0.0025,500.0,0.0025,4649.716969464339,4624.731,1.0,100,465.13,1637697.5139127807,1.0,0.0024999997,5.434597e-20,400.0,4649.716969464339,,500,1314.6185,2
1.0,1.0,1.0,248909.52152339806,4949.172032983524,4689.6196,0.002,500.0,0.002,4949.172032983524,4689.6196,1.0,100,495.02,248909.52152339806,1.0,0.0020000003,5.431875e-20,500.00000664260017,4949.172032983524,,500,1203.6211,1
1.0,1.0,1.0,969339.5004094088,4799.1151686724725,4799.115,0.01,500.0,0.01,4799.1151686724725,4799.115,1.0,100,480.04,969339.5004094088,1.0,0.009999998,3.5044917e-18,100.0,4799.1151686724725,,500,979.61523,2
1.0,1.0,1.0,1854190.7540416145,4599.545860108411,4699.33,0.005,500.0,0.005,4599.545860108411,4699.33,1.0,100,460.12,1854190.7540416145,1.0,0.0049999994,2.179301e-19,200.00000010221265,4599.545860108411,,500,1186.425,2
1.0,1.0,1.0,733597.9631269636,4849.195814472743,4749.286,0.0033333334,500.0,0.0033333334,4849.195814472743,4749.286,1.0,100,485.04,733597.9631269636,1.0,0.0033333336,5.4391416e-20,299.999969473632,4849.195814472743,,500,1088.7981,2
1.0,1.0,1.0,733600.5088437471,4849.204465220421,4774.265,0.0025,500.0,0.0025,4849.204465220421,4774.265,1.0,100,485.04,733600.5088437471,1.0,0.0024999997,5.434597e-20,400.0,4849.204465220421,,500,1035.6395,2
1.0,1.0,1.0,969338.2617731966,4799.112102472959,4779.235,0.002,500.0,0.002,4799.112102472959,4779.235,1.0,100,480.04,969338.2617731966,1.0,0.0020000003,5.431875e-20,500.00000664260017,4799.112102472959,,500,1024.7278,1
1.0,1.0,1.0,1641448.607441184,4649.3254623246385,4649.3257,0.01,500.0,0.01,4649.3254623246385,4649.3257,1.0,100,465.09,1641448.607441184,1.0,0.009999998,3.5044917e-18,100.0,4649.3254623246385,,500,1274.7683,2
1.0,1.0,1.0,968371.2136830186,4799.211104001433,4724.2686,0.005,500.0,0.005,4799.211104001433,4724.2686,1.0,100,480.05,968371.2136830186,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.211104001433,,500,1139.0686,2
1.0,1.0,1.0,967406.7717574572,4799.316176889891,4749.284,0.0033333334,500.0,0.0033333334,4799.316176889891,4749.284,1.0,100,480.06,967406.7717574572,1.0,0.0033333336,5.4391416e-20,299.999969473632,4799.316176889891,,500,1088.7979,2
1.0,1.0,1.0,493777.90017578576,4899.184787589682,4786.759,0.0025,500.0,0.0025,4899.184787589682,4786.759,1.0,100,490.03,493777.90017578576,1.0,0.0024999997,5.434597e-20,400.0,4899.184787589682,,500,1007.7369,2
