LearnableVariance,InitialReturnStd,InitialReturnMean,EmpiricalD2,VarianceInit,MeanIWNorm,MeanIW,MaxIWNorm,OptimizationReturnMean,EpLenMean,MinIWNorm,InitialReturnMin,OptimizationReturnMin,Iteration,ESSClassic,StdIWNorm,OptimizationReturnMax,InitialReturnMax,Bound,InitialBound,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,StdIW,ReturnMeanIW,ReturnStepMax,Weights,MaxIW,J_sample_variance,MeanEntropy,ESSRenyi
True,52.215523,-108.82147,3.5424213,-1,0.008116321,0.811632,0.07047905,228.74748,149.86,0.00038264773,-337.56897,,281,38.422573,0.010274879,278.57538,-58.993607,-104.176414,-120.07376,28100,0.038264774,0.8541046,-108.82146833017468,5461607,2222.5616948604584,100,1.0274879,-82.9981,0.8541046,[-0.696  0.941 -1.923],7.047905,142422.61,-0.50014496,28.229279
True,54.940445,-114.01723,4.2578573,-1,0.007568927,0.7568928,0.058753155,270.31165,156.83,0.00020287973,-384.32886,,282,44.793896,0.008402692,324.22897,-60.099884,-102.72237,-126.82817,28200,0.020287974,0.86375916,-114.0172175706923,5477290,2227.3298115730286,100,0.84026927,-76.28749,0.86375916,[-0.68   0.951 -1.919],5.8753157,150236.44,-0.46123445,23.48599
True,43.116673,-107.46404,5.1569605,-1,0.006477652,0.6477653,0.06498296,214.6354,149.37,0.00020347982,-322.09946,,283,36.63428,0.0085192425,262.3015,-59.79796,-89.159485,-118.2007,28300,0.020347983,0.8669224,-107.46405011817814,5492227,2233.4080822467804,100,0.8519243,-64.777695,0.8669224,[-0.698  0.96  -1.88 ],6.498296,84368.16,-0.43706343,19.391268
True,36.270866,-101.10359,6.9587145,-1,0.0076175816,0.7617582,0.053090055,155.32655,141.58,0.00029878895,-256.43015,,284,39.953842,0.009338572,197.1749,-59.25524,-96.02319,-109.65126,28400,0.029878894,0.85571086,-101.10358425572514,5506385,2238.2209556102753,100,0.9338571,-73.47497,0.85571086,[-0.655  0.964 -1.856],5.3090057,64010.95,-0.41630226,14.37047
True,50.533276,-109.704346,7.389302,-1,0.0068065156,0.68065155,0.043955658,194.77448,151.12,5.467137e-05,-304.47882,,285,41.63767,0.008058383,246.21637,-58.262455,-97.64676,-119.85363,28500,0.0054671373,0.86847717,-109.70434159040451,5521497,2244.0031478405,100,0.80583835,-70.057655,0.86847717,[-0.708  0.962 -1.835],4.395566,74706.17,-0.41628063,13.533078
True,36.047295,-100.98986,5.548006,-1,0.006372978,0.63729787,0.038500845,176.0042,140.46,0.00018853303,-276.99405,,286,47.820538,0.006657099,217.89093,-59.103127,-82.59407,-110.22299,28600,0.018853303,0.8551631,-100.98986546084285,5535543,2249.7334694862366,100,0.6657099,-60.846157,0.8551631,[-0.732  0.977 -1.835],3.8500848,47647.816,-0.35827965,18.024494
True,38.18988,-98.29697,2.3712945,-1,0.009169528,0.9169529,0.038895834,206.05544,138.02,0.00040722324,-304.3524,,287,51.985027,0.008812441,244.2103,-60.142097,-101.70613,-108.44204,28700,0.040722325,0.8615378,-98.29696322515606,5549345,2255.3211295604706,100,0.8812441,-86.08372,0.8615378,[-0.719  0.984 -1.777],3.8895836,117813.39,-0.3397828,42.17106
True,36.835125,-101.63651,9.65874,-1,0.0057337703,0.573377,0.039766073,146.07751,141.08,2.8792223e-05,-247.71402,,288,33.896687,0.008007064,188.53116,-59.182854,-78.770355,-109.89363,28800,0.0028792224,0.8679042,-101.63650412410497,5563453,2261.5803961753845,100,0.8007064,-53.10841,0.8679042,[-0.727  0.994 -1.759],3.9766073,38728.496,-0.42669913,10.353317
True,48.45436,-108.709625,4.3999333,-1,0.007561801,0.7561801,0.06315078,274.57874,149.89,5.700545e-05,-383.28836,,289,33.804474,0.010581627,314.31458,-68.97378,-103.15937,-121.485916,28900,0.0057005454,0.8630479,-108.70963789016008,5578442,2267.9461102485657,100,1.0581627,-76.359825,0.8630479,[-0.712  0.989 -1.846],6.315078,187440.9,-0.45424536,22.727617
True,36.808247,-96.409904,1.0985992,-1,0.009837367,0.98373663,0.021711254,186.2978,134.7,0.0041507185,-282.7077,,290,89.34505,0.0033971851,224.03607,-58.67164,-104.49791,-105.833496,29000,0.41507185,0.8616477,-96.40990183800459,5591912,2273.8353826999664,100,0.33971852,-94.62066,0.8616477,[-0.724  1.002 -1.873],2.1711254,83541.33,-0.45316398,91.02501
True,45.27069,-101.657074,1.0941163,-1,0.009720575,0.9720575,0.02757639,198.99979,141.26,0.004446964,-300.65686,,291,87.46186,0.003680434,241.18195,-59.474915,-107.07546,-111.67896,29100,0.44469637,0.86572826,-101.65707121521234,5606038,2279.9809954166412,100,0.36804342,-96.59256,0.86572826,[-0.717  0.999 -1.872],2.7576392,93834.39,-0.45717308,91.39796
True,45.90901,-105.28267,2.5141535,-1,0.008914796,0.8914797,0.053569745,218.98184,146.15,0.0010538399,-324.2645,,292,52.976788,0.008398946,264.50223,-59.762264,-107.121414,-116.091484,29200,0.105384,0.8647242,-105.28266959100962,5620653,2286.2110080718994,100,0.83989465,-89.982864,0.8647242,[-0.71   0.996 -1.876],5.3569746,123448.0,-0.42309332,39.77482
True,32.12096,-95.7554,2.9062715,-1,0.0079053845,0.7905385,0.09510494,201.53363,133.82,8.634855e-05,-297.28903,,293,33.264378,0.011197271,237.69003,-59.598995,-94.49811,-105.66505,29300,0.008634855,0.861483,-95.7554059498012,5634035,2291.637135744095,100,1.1197271,-77.60437,0.861483,[-0.722  1.003 -1.842],9.510494,103989.98,-0.4549473,34.408348
True,38.461304,-98.06336,6.437807,-1,0.007497229,0.74972296,0.05905739,154.33484,136.93,7.657532e-05,-252.39821,,294,32.288708,0.010856906,193.26569,-59.13253,-92.38127,-106.47665,29400,0.007657532,0.8630192,-98.06336318612098,5647728,2297.57359457016,100,1.0856906,-71.03442,0.8630192,[-0.755  0.998 -1.874],5.905739,69507.65,-0.46697134,15.533239
True,43.53027,-103.36664,1.5137038,-1,0.009275106,0.9275106,0.045905724,191.44112,143.69,0.0018432051,-294.80774,,295,62.418987,0.0071968874,234.91434,-59.89341,-102.18242,-113.19357,29500,0.18432051,0.8617637,-103.36664251446724,5662097,2303.3484025001526,100,0.7196887,-90.09209,0.8617637,[-0.751  1.013 -1.886],4.5905724,99166.76,-0.45998937,66.06312
True,43.467674,-103.620705,3.7019684,-1,0.008078061,0.8078061,0.06174195,228.28835,143.07,0.00013405293,-331.90903,,296,39.59874,0.009976759,272.81427,-59.094757,-100.394516,-114.68434,29600,0.013405293,0.8649322,-103.62071136116981,5676404,2309.4864642620087,100,0.9976758,-79.10753,0.8649322,[-0.737  1.006 -1.879],6.1741953,133661.05,-0.45040837,27.012655
True,44.831047,-101.71907,1.3014476,-1,0.009213994,0.92139953,0.029367652,179.65819,140.58,0.0025349339,-281.37726,,297,80.19085,0.0045795073,222.6196,-58.75766,-106.11702,-111.09833,29700,0.2534934,0.8637455,-101.71908334136009,5690462,2315.5463371276855,100,0.4579507,-95.41708,0.8637455,[-0.706  1.015 -1.869],2.9367652,75741.77,-0.46566993,76.83752
True,46.83936,-100.29284,5.239953,-1,0.0064947437,0.6494745,0.03600708,264.24963,139.71,0.00046841954,-364.54248,,298,49.94019,0.0065025184,305.54282,-58.999672,-90.63005,-112.444244,29800,0.046841957,0.86449677,-100.29283833488822,5704433,2320.912210702896,100,0.65025187,-62.81431,0.86449677,[-0.686  1.014 -1.885],3.6007082,88999.38,-0.42998993,19.08414
True,37.538834,-99.984955,5.1601515,-1,0.008276038,0.82760376,0.051844005,146.34358,139.18,0.00032900638,-246.32854,,299,41.091553,0.009909117,186.8671,-59.461445,-91.7091,-108.19591,29900,0.03290064,0.8616556,-99.98495791435242,5718351,2327.055658340454,100,0.9909116,-73.05713,0.8616556,[-0.692  1.002 -1.849],5.1844006,72633.02,-0.3853888,19.379276
True,37.492077,-101.03682,3.2484179,-1,0.008582649,0.858265,0.042646747,227.27516,140.94,0.00044640354,-328.31198,,300,52.093372,0.0082305325,269.00134,-59.310654,-104.42227,-111.980545,30000,0.044640355,0.859311,-101.03681529790163,5732445,2333.075984954834,100,0.82305324,-84.69798,0.859311,[-0.681  1.012 -1.804],4.2646747,120701.41,-0.3862604,30.784218
True,31.303883,-98.83032,8.154755,-1,0.0078842845,0.7884284,0.07387779,146.33543,138.06,1.1402629e-05,-245.16577,,301,33.920727,0.011004297,185.77144,-59.394333,-94.69481,-107.002525,30100,0.0011402629,0.87143207,-98.83032739415765,5746251,2337.797476530075,100,1.1004298,-71.357864,0.87143207,[-0.715  1.023 -1.805],7.387779,69940.13,-0.41435805,12.262785
True,37.248905,-101.23064,6.1575747,-1,0.006844459,0.68444586,0.03768674,153.49855,140.82,0.00034465236,-254.72919,,302,48.994987,0.0069834446,194.9866,-59.742588,-89.7227,-109.72161,30200,0.03446524,0.8629668,-101.23062976032496,5760333,2342.8188738822937,100,0.69834447,-68.65281,0.8629668,[-0.702  1.007 -1.833],3.768674,42115.86,-0.34744555,16.24016
True,28.577978,-93.76474,4.574582,-1,0.008246981,0.8246982,0.058061857,140.43382,132.07,0.00020184428,-234.19856,,303,39.19252,0.0102724,174.85461,-59.343956,-92.28635,-101.57134,30300,0.020184427,0.8660178,-93.76473154366016,5773540,2348.475391149521,100,1.02724,-75.58934,0.8660178,[-0.686  1.004 -1.766],5.8061857,59991.633,-0.33886647,21.85992
True,38.326637,-98.47495,6.0658894,-1,0.0067501436,0.6750145,0.06562157,207.17976,137.56,4.692223e-05,-305.65472,,304,33.75647,0.009455975,246.28941,-59.36531,-90.03078,-108.66344,30400,0.004692223,0.86898786,-98.4749507009983,5787296,2354.1362612247467,100,0.94559747,-64.937515,0.86898786,[-0.71   0.991 -1.758],6.562157,84769.17,-0.3564625,16.485628
True,32.63335,-103.29455,1.1111504,-1,0.009891776,0.98917764,0.022599129,127.74476,144.0,0.0047373935,-231.0393,,305,87.53045,0.0037335337,170.86821,-60.171097,-109.445114,-110.99586,30500,0.47373936,0.8633816,-103.29454996854066,5801696,2359.4372186660767,100,0.3733534,-101.32708,0.8633816,[-0.709  0.975 -1.775],2.259913,56592.562,-0.35524374,89.99682
True,44.28632,-105.211555,6.0678754,-1,0.0067600445,0.67600447,0.03211681,199.2154,146.41,9.961972e-05,-304.42694,,306,47.853336,0.0070567825,245.0476,-59.379333,-92.91647,-115.359116,30600,0.009961972,0.8635086,-105.21154847338795,5816337,2365.5389745235443,100,0.7056782,-67.91992,0.8635086,[-0.704  0.971 -1.774],3.2116811,64400.66,-0.3322301,16.480232
True,36.49273,-106.92759,7.6931562,-1,0.0074241906,0.7424191,0.054991964,125.152664,148.04,0.00015264364,-232.08026,,307,34.08636,0.010323965,173.37637,-58.703896,-97.777405,-114.6636,30700,0.015264365,0.8648644,-106.92759374454617,5831141,2371.3936398029327,100,1.0323964,-76.3204,0.8648644,[-0.761  0.974 -1.751],5.4991965,50366.844,-0.29217526,12.998566
True,34.81376,-102.28494,1.0485413,-1,0.009793367,0.9793367,0.01999823,147.11487,143.12,0.0066120503,-249.39981,,308,95.15604,0.0022096038,189.77777,-59.622036,-108.3116,-110.59827,30800,0.66120505,0.86686885,-102.28494498565793,5845453,2377.3261988162994,100,0.2209604,-99.7989,0.86686885,[-0.744  0.96  -1.711],1.9998231,62425.496,-0.2832031,95.37059
True,29.811153,-97.45987,4.9295864,-1,0.0075739026,0.75739026,0.07113868,146.83069,136.76,0.00011337645,-244.29056,,309,31.206059,0.011245411,185.31567,-58.974876,-87.558304,-105.60289,30900,0.011337645,0.8605859,-97.4598711913824,5859129,2382.9351015090942,100,1.124541,-69.47863,0.8605859,[-0.749  0.961 -1.702],7.113868,66288.83,-0.28361484,20.285677
True,30.034765,-102.33785,9.125344,-1,0.0066679125,0.6667913,0.052438788,118.99666,142.65,6.514146e-05,-221.3345,,310,31.323164,0.009873298,162.10538,-59.22912,-86.30034,-109.71565,31000,0.006514146,0.8641025,-102.3378468452394,5873394,2388.9972808361053,100,0.9873298,-64.0133,0.8641025,[-0.746  0.945 -1.703],5.243879,38313.125,-0.28746444,10.95849
True,40.057846,-103.911476,4.179759,-1,0.007937732,0.7937732,0.053841628,191.14856,144.2,0.0002144464,-295.06003,,311,43.91485,0.008970459,236.20766,-58.852375,-99.74227,-113.7468,31100,0.02144464,0.8614771,-103.91147013679146,5887814,2394.943781375885,100,0.8970459,-79.63446,0.8614771,[-0.74   0.926 -1.706],5.384163,86328.58,-0.282532,23.924824
True,44.367844,-112.65911,6.248359,-1,0.0069795395,0.69795394,0.038495935,211.62277,155.52,0.00021381093,-324.2819,,312,40.982475,0.008375642,265.07126,-59.210625,-102.38936,-123.4685,31200,0.021381093,0.8591499,-112.65910930678248,5903366,2401.017298936844,100,0.83756423,-75.369415,0.8591499,[-0.759  0.941 -1.701],3.8495936,86694.55,-0.28724566,16.004202
True,29.408827,-102.06214,1.6369922,-1,0.009415736,0.94157374,0.041986518,170.9444,143.45,0.0011913248,-273.00653,,313,62.826595,0.0072426703,213.15704,-59.84948,-106.38715,-111.16235,31300,0.11913248,0.8618072,-102.06214095175267,5917711,2406.966915845871,100,0.72426707,-94.74388,0.8618072,[-0.747  0.924 -1.706],4.198652,83064.6,-0.32600325,61.087646
True,44.009758,-113.5377,6.4415874,-1,0.006374504,0.6374504,0.045424517,217.71489,157.08,6.435412e-05,-331.25256,,314,36.43694,0.008419335,272.60065,-58.6519,-99.48729,-124.57945,31400,0.006435412,0.8570222,-113.5376929821074,5933419,2412.6777477264404,100,0.84193355,-71.463005,0.8570222,[-0.751  0.921 -1.745],4.542452,82359.78,-0.32165533,15.524123
True,41.530758,-110.358215,6.5728407,-1,0.005923775,0.5923775,0.03219194,160.65384,152.66,0.00025009192,-271.01205,,315,42.40554,0.0069036316,202.23735,-68.774704,-85.22575,-119.39193,31500,0.025009193,0.86372876,-110.35820936188102,5948685,2418.373599767685,100,0.69036317,-62.065468,0.86372876,[-0.7    0.929 -1.741],3.219194,39795.008,-0.31498325,15.214122
True,35.910774,-107.89523,9.625457,-1,0.006375848,0.63758475,0.05853606,143.21072,149.07,5.12883e-05,-251.10596,,316,29.732803,0.009801583,181.25206,-69.8539,-96.9547,-116.26542,31600,0.00512883,0.86380446,-107.89522162660957,5963592,2424.0622277259827,100,0.98015845,-70.98622,0.86380446,[-0.635  0.925 -1.734],5.853606,45832.707,-0.33645725,10.389117
True,42.249214,-110.61257,6.2459307,-1,0.006023234,0.60232335,0.051260192,175.46805,154.05,0.00025874813,-286.08063,,317,42.02736,0.0070741656,216.68079,-69.39984,-90.91952,-120.14858,31700,0.025874814,0.8642825,-110.61256887495517,5978997,2430.107634782791,100,0.70741665,-67.08723,0.8642825,[-0.655  0.908 -1.755],5.1260195,47619.965,-0.28412974,16.010424
True,39.548294,-112.43324,1.110111,-1,0.009661424,0.96614236,0.017700039,171.57524,155.7,0.0035820263,-284.00848,,318,90.918,0.0030535609,224.40994,-59.59854,-118.58409,-121.90019,31800,0.35820264,0.85640144,-112.4332429483533,5994567,2437.0481865406036,100,0.3053561,-108.60954,0.85640144,[-0.669  0.899 -1.703],1.7700039,80316.98,-0.2991372,90.081085
True,39.468212,-109.89926,7.8711267,-1,0.007128443,0.7128443,0.04651459,180.71925,154.07,8.179793e-05,-290.61853,,319,37.076797,0.009286435,221.52893,-69.0896,-100.95404,-119.58654,31900,0.008179793,0.8643882,-109.89926327034831,6009974,2442.8131964206696,100,0.9286435,-73.77585,0.8643882,[-0.676  0.901 -1.718],4.651459,77278.1,-0.3045075,12.704661
True,45.645622,-113.22563,7.281984,-1,0.007420418,0.74204177,0.03579959,216.64787,157.21,4.055917e-06,-329.8735,,320,40.8088,0.008936757,270.7544,-59.119114,-110.936424,-124.22142,32000,0.00040559174,0.85994184,-113.22563772410155,6025695,2449.1665201187134,100,0.89367574,-81.26414,0.85994184,[-0.743  0.903 -1.723],3.5799592,102797.336,-0.34919837,13.732521
True,43.95794,-111.319115,4.4276595,-1,0.007350457,0.7350457,0.04333295,192.89273,154.16,0.00022035281,-304.21185,,321,42.8197,0.00849407,244.95663,-59.255222,-102.376335,-121.459496,32100,0.022035282,0.8587463,-111.31910773396493,6041111,2455.497763633728,100,0.84940696,-81.03891,0.8587463,[-0.747  0.917 -1.768],4.333295,81806.16,-0.30969143,22.585297
True,39.37083,-104.6582,4.936191,-1,0.006681336,0.66813356,0.04965491,221.10022,146.09,5.846079e-05,-325.75842,,322,35.43416,0.009018901,266.36566,-59.392746,-88.39317,-115.516815,32200,0.0058460794,0.8628531,-104.65820549756289,6055720,2461.207743883133,100,0.9018901,-64.268,0.8628531,[-0.705  0.914 -1.729],4.965491,94656.11,-0.3218345,20.258535
True,37.645084,-107.1054,8.313436,-1,0.00509561,0.509561,0.04317221,188.1518,149.06,5.7764388e-05,-295.2572,,323,32.85436,0.0072846483,234.95877,-60.298424,-77.486984,-116.947296,32300,0.005776439,0.8629562,-107.10539112851023,6070626,2467.4309360980988,100,0.7284648,-49.109783,0.8629562,[-0.711  0.899 -1.741],4.317221,46988.67,-0.3819779,12.028722
True,39.531616,-107.55277,7.808202,-1,0.0061429804,0.61429805,0.04399276,218.72997,149.68,6.665732e-05,-326.28275,,324,36.980774,0.008019137,256.70453,-69.57823,-90.35536,-118.42886,32400,0.006665732,0.85904944,-107.55277131810784,6085594,2473.22399187088,100,0.80191374,-59.96413,0.85904944,[-0.762  0.898 -1.801],4.3992763,77236.68,-0.4485475,12.807046
True,38.679214,-106.808304,5.8200855,-1,0.005646689,0.5646689,0.033838034,211.5907,148.5,1.1997361e-05,-318.39902,,325,34.172787,0.007837119,249.05055,-69.348465,-83.24034,-117.4216,32500,0.0011997361,0.86265105,-106.80829892903566,6100444,2478.8930683135986,100,0.7837119,-57.63591,0.86265105,[-0.797  0.905 -1.867],3.3838034,62187.367,-0.5165483,17.181879
True,69.4975,-119.57371,1.2514132,-1,0.009492884,0.9492884,0.025605585,296.46106,163.45,0.0033590836,-416.03476,,326,83.73307,0.004184102,356.859,-59.175735,-126.66918,-133.44153,32600,0.33590835,0.8639568,-119.57370598167181,6116789,2486.333373785019,100,0.41841027,-111.155716,0.8639568,[-0.776  0.899 -1.935],2.5605586,178575.39,-0.53445494,79.90965
True,60.911118,-116.709335,3.8896365,-1,0.007893653,0.7893652,0.04928194,287.2565,160.89,0.00019293741,-403.96585,,327,40.040134,0.009659628,335.35822,-68.60762,-103.702896,-130.17487,32700,0.019293742,0.8652706,-116.70934498071671,6132878,2492.532018661499,100,0.9659628,-77.14596,0.8652706,[-0.788  0.897 -1.953],4.928194,199753.7,-0.59539783,25.709343
True,65.23783,-119.36246,4.501,-1,0.0075635375,0.75635386,0.05701202,297.30865,163.8,0.00046662628,-416.67114,,328,41.652485,0.008951913,357.06717,-59.60398,-114.994316,-133.2515,32800,0.04666263,0.8682864,-119.36246459260583,6149258,2500.1461868286133,100,0.8951913,-85.52795,0.8682864,[-0.795  0.895 -2.014],5.7012024,184389.7,-0.5583873,22.217285
True,65.80601,-126.00957,1.1549981,-1,0.009570058,0.95700586,0.032957193,225.2136,172.19,0.0034399712,-351.22314,,329,82.01501,0.004481495,283.01056,-68.21257,-132.74812,-137.71701,32900,0.34399712,0.8685932,-126.00956661060452,6166477,2506.5928223133087,100,0.4481495,-120.166046,0.8685932,[-0.784  0.886 -1.977],3.2957194,127623.69,-0.5679012,86.58023
True,48.00235,-114.94888,4.094235,-1,0.008664001,0.86640006,0.10506835,219.35123,159.14,0.00016511837,-334.3001,,330,33.851215,0.0121113425,265.60388,-68.69623,-113.71517,-126.092224,33000,0.016511837,0.86666435,-114.94889391049743,6182391,2512.4537069797516,100,1.2111342,-91.1675,0.86666435,[-0.786  0.889 -1.987],10.506835,178037.16,-0.5759255,24.424587
True,36.68082,-106.2048,2.423811,-1,0.009174693,0.9174693,0.069685,191.10245,148.06,0.0008315324,-297.30725,,331,46.86978,0.009768228,228.13736,-69.16989,-106.500015,-116.11504,33100,0.08315324,0.8672314,-106.20480358555913,6197197,2517.751017808914,100,0.97682285,-91.07116,0.8672314,[-0.781  0.878 -1.995],6.9685,120235.414,-0.5528847,41.257343
True,71.20735,-123.934326,4.281442,-1,0.0077624284,0.77624285,0.036456145,292.73895,169.76,0.0004102045,-416.67328,,332,56.449085,0.0068181683,348.6745,-67.998764,-117.813416,-137.82344,33200,0.04102045,0.8623003,-123.93432280808688,6214173,2523.3658735752106,100,0.6818168,-89.07456,0.8623003,[-0.76   0.872 -1.972],3.6456146,151394.58,-0.52063173,23.356615
True,36.651196,-107.66141,10.55168,-1,0.005440522,0.54405224,0.044073205,149.06393,149.64,3.6623922e-05,-256.72534,,333,30.80481,0.008153973,186.8782,-69.84714,-85.126595,-116.21891,33300,0.0036623923,0.85780805,-107.66140587553382,6229137,2529.1150114536285,100,0.8153974,-57.32893,0.85780805,[-0.765  0.863 -1.94 ],4.4073205,35241.016,-0.5549079,9.477164
True,45.253902,-117.099846,5.0478244,-1,0.0065936763,0.6593676,0.051675864,275.45932,162.43,4.0930587e-05,-392.55917,,334,33.61172,0.00926676,322.63934,-69.919846,-98.7552,-130.18515,33400,0.004093059,0.8632309,-117.09983910754323,6245380,2536.4960491657257,100,0.926676,-69.35597,0.8632309,[-0.75   0.848 -1.974],5.1675863,145809.78,-0.568963,19.810514
True,58.321636,-114.65332,5.3561845,-1,0.0068782624,0.6878262,0.04055252,301.4924,158.16,0.00030848628,-416.14572,,335,45.56077,0.007518639,356.883,-59.26273,-106.226,-128.52484,33500,0.03084863,0.861407,-114.65332091838121,6261196,2543.3408496379852,100,0.7518639,-74.12253,0.861407,[-0.77   0.859 -1.988],4.055252,142425.25,-0.5492877,18.670006
True,46.552273,-109.78869,2.0635912,-1,0.008651892,0.8651892,0.027635694,306.85956,152.35,0.0012344689,-416.64825,,336,67.7136,0.0059742425,346.51074,-70.13753,-109.696396,-123.67697,33600,0.1234469,0.8584247,-109.78869318157435,6276431,2549.392421722412,100,0.5974243,-89.745605,0.8584247,[-0.79   0.87  -1.968],2.7635694,167575.5,-0.50636834,48.45921
True,67.60351,-122.43175,2.86734,-1,0.008757961,0.87579614,0.048736002,294.1166,167.59,0.00060334825,-416.54837,,337,54.018238,0.008080265,347.33917,-69.2092,-120.25423,-136.3167,33700,0.060334824,0.86152893,-122.43174256652594,6293190,2556.2413053512573,100,0.80802643,-96.74254,0.86152893,[-0.78   0.869 -1.925],4.8736005,202832.83,-0.45822132,34.875526
True,40.39056,-110.03935,4.430316,-1,0.0077786217,0.77786225,0.08458869,159.5403,153.29,0.0001569374,-269.57965,,338,30.069696,0.011862354,201.54123,-68.03842,-100.295494,-119.02533,33800,0.01569374,0.8624748,-110.03935035571456,6308519,2562.314535856247,100,1.1862355,-81.3815,0.8624748,[-0.772  0.87  -1.877],8.458869,87277.51,-0.47149915,22.571753
True,51.09719,-112.96005,1.9211304,-1,0.007877861,0.787786,0.029776823,303.37106,156.03,0.00038223996,-416.33112,,339,60.2487,0.00639897,347.4958,-68.83534,-107.25684,-126.83775,33900,0.038223997,0.85690045,-112.9600596831739,6324122,2568.543898820877,100,0.639897,-88.021675,0.85690045,[-0.786  0.883 -1.89 ],2.9776824,149247.98,-0.5124207,52.05269
True,38.67495,-108.151306,6.5031853,-1,0.0063537047,0.6353705,0.06631074,205.55469,151.41,0.00010906916,-313.706,,340,35.539005,0.008557027,244.49118,-69.21482,-95.719765,-118.60817,34000,0.010906916,0.8541089,-108.15130200520157,6339263,2574.6586344242096,100,0.8557028,-69.05335,0.8541089,[-0.793  0.879 -1.931],6.631074,66105.08,-0.5148088,15.37708
True,46.4502,-111.46526,5.760696,-1,0.006917198,0.6917199,0.06371449,253.84111,154.71,0.0003303383,-365.3064,,341,35.94695,0.0092335595,296.01437,-69.292015,-101.20056,-123.64215,34100,0.033033833,0.86316085,-111.46526773154736,6354734,2581.4519419670105,100,0.92335594,-71.97428,0.86316085,[-0.803  0.893 -1.934],6.371449,128691.94,-0.5048193,17.359015
True,52.874493,-114.446014,2.0874987,-1,0.008399704,0.8399704,0.039012745,293.94962,158.33,0.0012217592,-408.39563,,342,60.460377,0.0067927367,339.5562,-68.83942,-118.99455,-128.0592,34200,0.122175924,0.86421585,-114.44601942420006,6370567,2587.442081928253,100,0.6792736,-99.32597,0.86421585,[-0.83   0.883 -1.924],3.9012747,163114.73,-0.50177956,47.90422
True,54.52275,-122.13744,3.944219,-1,0.007622155,0.7622155,0.037839532,278.7541,168.82,0.0008918365,-400.89154,,343,51.21807,0.007438676,331.0952,-69.79632,-111.894356,-135.50049,34300,0.08918365,0.8592224,-122.13744813993573,6387449,2594.1952702999115,100,0.7438676,-85.355255,0.8592224,[-0.857  0.879 -1.921],3.7839532,145063.58,-0.4496467,25.353561
True,49.63842,-120.97841,6.2349367,-1,0.0069219656,0.6921965,0.051731385,209.23924,166.62,0.00018844564,-330.21765,,344,35.959118,0.009237479,261.21564,-69.00202,-108.68228,-131.98566,34400,0.018844565,0.8584249,-120.97841054081917,6404111,2600.34734249115,100,0.923748,-81.19733,0.8584249,[-0.843  0.876 -1.869],5.1731386,94024.93,-0.46537265,16.038654
True,53.462288,-123.929375,4.814314,-1,0.0076696496,0.766965,0.03537625,253.26164,170.48,0.00028089937,-377.191,,345,51.919518,0.0073806504,307.92966,-69.26136,-119.913345,-136.5024,34500,0.028089939,0.86527216,-123.92937042489648,6421159,2606.6114950180054,100,0.73806506,-92.32617,0.86527216,[-0.876  0.866 -1.884],3.537625,124216.14,-0.42051354,20.77139
True,56.63724,-124.89934,7.331356,-1,0.00750213,0.750213,0.06354931,204.16232,170.95,3.974579e-05,-329.06165,,346,33.06524,0.0106739355,259.42142,-69.64023,-119.5513,-135.86806,34600,0.0039745793,0.8585764,-124.89933632925153,6438254,2613.3193333148956,100,1.0673937,-89.85187,0.8585764,[-0.845  0.862 -1.839],6.3549314,119679.336,-0.4153115,13.640041
True,52.02173,-121.08349,2.7010128,-1,0.008411367,0.84113675,0.057492647,294.2739,166.16,0.0008044727,-415.35736,,347,51.21503,0.0082093915,345.53033,-69.82701,-120.166016,-134.92873,34700,0.08044727,0.86170304,-121.08347502022981,6454870,2620.167625427246,100,0.8209392,-97.41169,0.86170304,[-0.854  0.877 -1.834],5.7492647,187037.67,-0.38417292,37.023148
True,34.890923,-114.958954,6.3462653,-1,0.007864299,0.78643,0.12150795,123.72303,159.17,0.00020946345,-238.68199,,348,22.888542,0.014434788,169.95908,-68.72292,-101.314285,-122.91502,34800,0.020946346,0.85863495,-114.95896500736475,6470787,2626.407222032547,100,1.4434788,-81.27153,0.85863495,[-0.835  0.87  -1.803],12.150795,83325.93,-0.36655703,15.757299
True,44.20492,-111.67589,3.685465,-1,0.00805908,0.8059079,0.08740686,220.55971,154.84,5.6519533e-05,-332.2356,,349,32.56373,0.011597521,262.4059,-69.82968,-107.70971,-122.75041,34900,0.0056519536,0.8638214,-111.6758922560513,6486271,2632.8501369953156,100,1.159752,-86.449326,0.8638214,[-0.806  0.881 -1.785],8.740686,151340.08,-0.41262585,27.133617
True,36.04632,-107.39394,11.300327,-1,0.007187669,0.7187671,0.04438477,137.96477,149.56,1.6818285e-05,-245.3587,,350,38.339462,0.009115255,185.91727,-59.44144,-101.439926,-115.572556,35000,0.0016818285,0.857192,-107.39393573224544,6501227,2638.3559238910675,100,0.91152555,-73.9467,0.857192,[-0.792  0.89  -1.832],4.438477,49764.066,-0.43111297,8.849301
