EmpiricalD2,InitialReturnMin,J_sample_variance,OptimizationReturnMean,Iteration,StdIWNorm,ESSClassic,EpisodesSoFar,EpRewMean,InitialBound,InitialReturnMean,EpLenMean,MaxIW,InitialReturnStd,MeanIW,OptimizationReturnMax,Weights,Bound,ReturnMeanIW,ReturnStepMax,MinIW,ESSRenyi,ReturnStepMaxmin,MeanEntropy,StdIW,MeanIWNorm,VarianceInit,MinIWNorm,MaxIWNorm,TimeElapsed,LearnableVariance,OptimizationReturnMin,EpThisIter,InitialReturnMax,TimestepsSoFar
6.0697584,-281.9931,63132.023,188.95699,281,0.008165619,40.858913,28100,-93.03611405923962,-102.43589,-93.03611,129.26,4.6038156,39.354076,0.67871577,232.6667,[-0.661  1.164 -2.009],-84.900795,-61.74269,0.8680997,0.030203525,16.47512,0.8680997,-0.5873092,0.81656194,0.006787158,-1,0.00030203525,0.046038155,4992.226888656616,True,,100,-49.3264,5882122
2.5024147,-265.75964,103608.65,177.03787,282,0.010826607,41.12337,28200,-88.72177587732672,-97.58044,-88.72178,124.28,9.156995,39.047913,0.90482634,217.23944,[-0.646  1.176 -2.006],-90.35038,-76.33685,0.8604666,0.06924766,39.961403,0.8604666,-0.5793477,1.0826608,0.009048264,-1,0.00069247663,0.091569945,5002.077691316605,True,,100,-48.520203,5894550
6.816029,-198.14282,30318.129,106.33165,283,0.009817191,30.897024,28300,-91.81117872297764,-98.41593,-91.81117,127.72,6.5644417,29.52723,0.65644324,148.88573,[-0.633  1.167 -1.998],-76.39868,-59.15529,0.8590317,0.0065331245,14.671299,0.8590317,-0.575531,0.98171926,0.0065644323,-1,6.5331245e-05,0.06564441,5011.686503410339,True,,100,-49.257095,5907322
1.111462,-268.969,75269.45,185.50433,284,0.0034558137,88.89451,28400,-83.46465321838856,-92.43028,-83.46466,118.51,2.1494827,31.533989,0.9777307,219.21158,[-0.624  1.18  -1.994],-90.658554,-81.20645,0.86120117,0.46081755,89.97159,0.86120117,-0.5730525,0.34558138,0.009777308,-1,0.0046081753,0.021494826,5021.539628267288,True,,100,-49.757423,5919173
7.780751,-199.09752,35401.273,108.9518,285,0.009811998,36.295635,28500,-90.14572015345097,-96.782295,-90.14571,125.42,5.4119377,31.654202,0.74062806,149.53114,[-0.637  1.181 -1.992],-82.24233,-63.730244,0.8607908,0.011465892,12.852229,0.8607908,-0.5703801,0.98119986,0.00740628,-1,0.00011465892,0.054119375,5031.33488535881,True,,100,-49.56638,5931715
3.7723763,-219.34457,57915.465,136.98215,286,0.010176778,41.021633,28600,-82.36242237329483,-89.673904,-82.36242,116.18,4.471147,26.72491,0.8487317,170.24768,[-0.645  1.196 -1.989],-78.121544,-63.92073,0.8580895,0.012296908,26.50849,0.8580895,-0.62322843,1.0176777,0.008487317,-1,0.00012296907,0.04471147,5039.671095132828,True,,100,-49.09689,5943333
2.4569945,-292.1148,98287.0,205.84642,287,0.008681796,48.856853,28700,-86.26836882948875,-96.00552,-86.26838,120.71,5.3052998,40.72408,0.8485524,243.63278,[-0.639  1.205 -2.042],-83.20595,-67.94314,0.8604461,0.025220826,40.70013,0.8604461,-0.680692,0.8681797,0.008485524,-1,0.00025220827,0.053052995,5048.11087679863,True,,100,-48.482025,5955404
6.8774495,-296.20648,50352.023,202.7864,288,0.0062394105,47.243374,28800,-93.420082975775,-103.293625,-93.42007,130.69,3.9140468,42.413258,0.5904396,237.36218,[-0.645  1.202 -2.1  ],-79.903145,-54.00987,0.8618269,0.006236261,14.540274,0.8618269,-0.66815037,0.62394106,0.005904396,-1,6.236261e-05,0.039140467,5059.015515089035,True,,100,-58.844296,5968473
1.0808064,-349.14227,133324.64,256.91556,289,0.0031526815,90.98378,28900,-92.22671611830592,-103.86479,-92.226715,128.18,1.9117464,50.59326,1.0014971,299.15762,[-0.612  1.192 -2.087],-101.1462,-89.04704,0.8616781,0.35605073,92.52351,0.8616781,-0.6541156,0.31526816,0.01001497,-1,0.0035605072,0.019117463,5069.594902515411,True,,100,-49.98465,5981291
2.233815,-234.08041,48261.062,152.21553,290,0.0073069194,54.062023,29000,-81.86488454699516,-89.667564,-81.864876,116.68,3.8897686,22.893991,0.7926739,175.16841,[-0.613  1.193 -2.073],-75.74159,-64.07974,0.8602382,0.06537032,44.766464,0.8602382,-0.69274217,0.7306919,0.007926739,-1,0.0006537032,0.038897686,5077.61983704567,True,,100,-58.912,5992959
1.7449875,-404.10098,216360.19,311.25354,291,0.008073942,57.08344,29100,-92.84743053108454,-106.31746,-92.847435,128.72,4.5323563,53.540585,0.9311683,355.00858,[-0.63   1.189 -2.112],-99.69543,-81.90179,0.8688904,0.133011,57.307003,0.8688904,-0.689065,0.8073942,0.009311682,-1,0.00133011,0.045323562,5088.740020275116,True,,100,-49.092403,6005831
1.5852313,-343.33575,119863.65,252.87575,292,0.0068076467,61.62865,29200,-90.46002470955253,-101.90455,-90.46003,126.67,4.301434,43.79723,0.86274946,284.22708,[-0.642  1.196 -2.108],-95.33962,-80.93028,0.86028945,0.13991691,63.082275,0.86028945,-0.6898125,0.6807647,0.008627495,-1,0.0013991691,0.04301434,5097.840094804764,True,,100,-59.108677,6018498
4.249329,-416.85318,117602.05,321.99127,293,0.0067632515,44.42176,29300,-94.86191418528557,-108.75702,-94.861916,130.99,4.416795,50.6818,0.6046459,367.18726,[-0.661  1.192 -2.109],-86.68711,-58.043873,0.8637169,0.010382708,23.533127,0.8637169,-0.7030694,0.67632514,0.0060464586,-1,0.00010382708,0.044167947,5109.401060342789,True,,100,-49.66591,6031597
4.74342,-238.85405,50811.938,151.66405,294,0.009638727,36.445183,29400,-87.19001325264573,-95.15181,-87.19002,122.27,5.8621945,28.862425,0.72990364,189.49893,[-0.674  1.182 -2.122],-81.06644,-63.726116,0.8581687,0.030747943,21.081835,0.8581687,-0.7058385,0.96387273,0.0072990353,-1,0.0003074794,0.058621943,5119.769220590591,True,,100,-49.355125,6043824
4.616083,-219.40897,36581.74,131.91693,295,0.008143366,45.626102,29500,-87.49205741897225,-94.80568,-87.49205,122.73,4.5872016,31.30016,0.7459599,169.85007,[-0.68   1.172 -2.125],-85.73463,-70.02123,0.8701607,0.007948234,21.663387,0.8701607,-0.6932983,0.81433666,0.0074595986,-1,7.9482335e-05,0.045872014,5129.444419622421,True,,100,-49.558895,6056097
3.9803247,-274.95798,86384.21,187.4396,296,0.009904556,38.6676,29600,-87.51837355479599,-96.68363,-87.51838,122.23,7.46196,39.897152,0.7864364,225.64124,[-0.72   1.171 -2.112],-84.47263,-66.18724,0.85552,0.02503309,25.123579,0.85552,-0.6956231,0.99045557,0.0078643635,-1,0.0002503309,0.0746196,5138.685511350632,True,,100,-49.31675,6068320
4.1712685,-395.58832,126523.92,309.50073,297,0.0069971415,49.64923,29700,-86.08761068269611,-99.273895,-86.087616,121.28,3.6264303,43.413307,0.6948225,346.43167,[-0.743  1.162 -2.115],-86.32948,-59.398247,0.86037487,0.010986585,23.973522,0.86037487,-0.7099211,0.6997142,0.0069482243,-1,0.00010986585,0.0362643,5148.375550508499,True,,100,-49.15666,6080448
4.9658976,-361.46408,83709.85,269.12292,298,0.006063811,52.291775,29800,-92.34117990881205,-104.38999,-92.34118,128.71,3.36615,48.886833,0.6348421,312.0921,[-0.712  1.154 -2.129],-81.326935,-54.477028,0.8683103,0.0034705023,20.137346,0.8683103,-0.73101956,0.6063811,0.0063484204,-1,3.4705023e-05,0.0336615,5159.774250507355,True,,100,-49.37197,6093319
4.836521,-341.10138,97823.805,249.54875,299,0.008106739,40.991405,29900,-91.55264243200422,-102.92268,-91.55264,127.96,4.999748,43.55238,0.67567056,283.4815,[-0.746  1.149 -2.15 ],-87.27953,-62.27442,0.86433744,0.016594177,20.676018,0.86433744,-0.7304025,0.81067395,0.0067567057,-1,0.00016594176,0.049997482,5172.373852491379,True,,100,-57.619858,6106115
3.7937577,-362.95242,139842.56,270.89066,300,0.0085717235,44.639458,30000,-92.06173149421811,-104.16014,-92.06173,127.89,4.5044823,49.01487,0.7697107,304.54877,[-0.748  1.138 -2.149],-92.036415,-68.47164,0.8625505,0.028947536,26.35909,0.8625505,-0.71512234,0.8571724,0.007697107,-1,0.00028947534,0.04504482,5182.143494606018,True,,100,-58.403652,6118904
2.2109466,-355.53342,147799.53,263.7978,301,0.008466127,50.617573,30100,-91.7356285996735,-103.58674,-91.735634,128.11,5.7711897,42.892967,0.85713494,306.373,[-0.765  1.147 -2.134],-93.03306,-75.41134,0.86595964,0.06209606,45.229496,0.86595964,-0.7202131,0.8466129,0.008571348,-1,0.0006209606,0.057711896,5193.727905035019,True,,100,-49.16043,6131715
1.3692948,-399.01987,190941.81,309.0204,302,0.005847416,73.419525,30200,-89.99948437154293,-103.30014,-89.99948,125.97,3.2237036,40.947517,0.9718257,349.8719,[-0.787  1.142 -2.139],-98.56001,-82.995995,0.8612171,0.16690883,73.0303,0.8612171,-0.7206768,0.5847416,0.009718257,-1,0.0016690883,0.032237034,5202.623556137085,True,,100,-49.147987,6144312
2.336727,-331.71655,146335.0,238.59113,303,0.008153706,57.261433,30300,-93.12540584787726,-104.182625,-93.1254,130.15,4.6489544,46.698517,0.94379175,272.61765,[-0.798  1.139 -2.14 ],-95.090164,-78.187706,0.8603521,0.0901138,42.794903,0.8603521,-0.70450187,0.81537056,0.009437917,-1,0.00090113794,0.046489544,5212.250663518906,True,,100,-59.098896,6157327
1.123589,-381.5238,147893.27,287.70218,304,0.003384013,88.97156,30400,-93.82161319509149,-106.53907,-93.82161,130.83,2.1301696,45.827362,0.96116996,322.78204,[-0.772  1.134 -2.123],-105.26044,-91.78,0.85981745,0.41914132,89.00051,0.85981745,-0.7001968,0.3384013,0.009611699,-1,0.004191413,0.021301696,5223.341573238373,True,,100,-58.741776,6170410
2.3422465,-352.3225,103410.76,254.13419,305,0.0068164608,54.53949,30500,-98.18833788752556,-109.93242,-98.18833,135.84,5.2137275,52.74771,0.74661607,293.17368,[-0.767  1.136 -2.119],-88.3407,-70.36708,0.8575951,0.07756724,42.694054,0.8575951,-0.6577687,0.68164605,0.0074661607,-1,0.0007756724,0.052137274,5233.928797721863,True,,100,-59.148834,6183994
6.958396,-260.15555,38178.293,165.75822,306,0.006511063,44.66117,30600,-94.39731815189123,-103.06917,-94.397316,131.04,3.3587482,44.03987,0.5849274,209.94919,[-0.77   1.141 -2.077],-73.54803,-50.67275,0.85939944,0.02295778,14.371128,0.85939944,-0.6502013,0.6511063,0.005849274,-1,0.0002295778,0.03358748,5245.1879942417145,True,,100,-50.206367,6197098
4.183223,-332.2859,80396.55,234.22356,307,0.007372356,45.604218,30700,-98.06234945297241,-109.13854,-98.06235,135.84,3.830129,52.6344,0.67503494,283.30624,[-0.772  1.128 -2.069],-87.679245,-65.025185,0.86916393,0.011713862,23.905014,0.86916393,-0.6483997,0.7372356,0.0067503494,-1,0.000117138625,0.03830129,5256.708753824234,True,,100,-48.979645,6210682
2.723648,-411.07788,196754.39,314.95233,308,0.009003375,42.82135,30800,-96.12554069191218,-109.82815,-96.125534,134.0,5.205985,54.786774,0.7791454,361.96136,[-0.796  1.12  -2.067],-93.3258,-70.71175,0.86639464,0.061510287,36.71546,0.86639464,-0.648079,0.9003375,0.0077914535,-1,0.0006151029,0.052059848,5266.670896053314,True,,100,-49.116516,6224082
3.7311022,-399.5738,214898.4,299.14688,309,0.009833374,41.786633,30900,-100.42689634874463,-113.74603,-100.426895,139.41,6.1472473,52.665596,0.83312446,340.52075,[-0.761  1.121 -2.067],-97.45474,-71.72743,0.8663511,0.024253326,26.801731,0.8663511,-0.69371986,0.9833374,0.008331245,-1,0.00024253325,0.06147247,5276.708130836487,True,,100,-59.05305,6238023
2.5280402,-416.40823,186075.64,322.41885,310,0.00839573,46.672134,31000,-93.98937830537558,-107.86965,-93.98939,130.65,4.68592,49.540764,0.7854348,357.3268,[-0.792  1.12  -2.113],-97.391846,-75.322464,0.86206424,0.10942819,39.55633,0.86206424,-0.70686936,0.83957297,0.007854348,-1,0.0010942819,0.046859197,5287.309863090515,True,,100,-59.08142,6251088
3.404955,-376.11392,161125.84,283.2828,311,0.008304052,50.383823,31100,-92.83111546754837,-105.36825,-92.83112,129.08,4.4668913,49.719448,0.83680433,317.4692,[-0.799  1.129 -2.126],-97.682014,-74.54785,0.8636904,0.022779014,29.368965,0.8636904,-0.7059109,0.8304052,0.008368042,-1,0.00022779014,0.044668913,5297.531549692154,True,,100,-58.644722,6263996
1.2661059,-287.21088,80417.87,193.7421,312,0.004374332,81.87384,31200,-93.46878360003232,-103.04248,-93.46879,130.42,2.4683273,42.590225,0.9296752,228.66986,[-0.774  1.12  -2.125],-99.60081,-88.828354,0.86338854,0.17448062,78.98234,0.86338854,-0.72922736,0.43743318,0.009296752,-1,0.0017448062,0.024683272,5308.307754516602,True,,100,-58.541008,6277038
4.2184677,-366.07037,179382.28,268.99002,313,0.009972869,40.98472,31300,-97.08035989418626,-109.28271,-97.08035,134.58,6.2185636,46.806774,0.83109146,307.67847,[-0.777  1.123 -2.148],-101.12255,-76.060265,0.8584477,0.0054869964,23.70529,0.8584477,-0.7366328,0.9972869,0.008310914,-1,5.486996e-05,0.062185634,5319.550851106644,True,,100,-58.39191,6290496
1.8403194,-396.07956,180896.95,305.46948,314,0.007126778,61.724834,31400,-90.610074429214,-103.81272,-90.61007,127.3,3.7434974,47.00876,0.9050334,346.6001,[-0.773  1.133 -2.156],-97.639755,-79.729256,0.86577165,0.06941375,54.338394,0.86577165,-0.7749831,0.7126778,0.009050334,-1,0.0006941375,0.037434973,5330.1579122543335,True,,100,-49.47945,6303226
3.3058746,-336.17175,137805.8,245.78563,315,0.009232524,44.806572,31500,-90.38613217398525,-101.59186,-90.38613,125.95,4.4817924,44.163204,0.83185494,277.5735,[-0.789  1.135 -2.194],-87.797134,-67.42281,0.8586925,0.003275998,30.249182,0.8586925,-0.8241625,0.92325246,0.008318549,-1,3.2759977e-05,0.044817924,5339.571170330048,True,,100,-58.598274,6315821
1.105062,-416.81033,196182.08,311.30508,316,0.0038425287,87.00621,31600,-105.50525471895934,-119.39892,-105.50526,144.51,2.496435,75.71408,0.9943159,367.9892,[-0.789  1.142 -2.243],-117.08213,-102.47683,0.8660579,0.40993056,90.49266,0.8660579,-0.8234449,0.3842529,0.009943158,-1,0.0040993053,0.02496435,5350.9302983284,True,,100,-48.821125,6330272
5.9510784,-416.90094,86100.41,317.3477,317,0.005823376,43.604103,31700,-99.55324183762073,-113.44994,-99.55325,137.88,2.9755802,67.320724,0.5120529,367.38342,[-0.787  1.144 -2.242],-81.95032,-48.049557,0.86828494,0.0042036055,16.803677,0.86828494,-0.8724181,0.5823376,0.0051205284,-1,4.2036052e-05,0.029755801,5361.936131477356,True,,100,-49.51751,6344060
3.3917315,-416.93085,169408.34,317.95203,318,0.007600434,49.83203,31800,-98.97883752480149,-112.87653,-98.978836,136.02,5.178214,68.9601,0.75749445,367.73895,[-0.756  1.147 -2.291],-100.971085,-75.376175,0.85761964,0.062199395,29.483465,0.85761964,-0.86129,0.7600435,0.007574944,-1,0.0006219939,0.05178214,5373.280178785324,True,,100,-49.1919,6357662
1.5712013,-416.84012,188026.08,331.05078,319,0.0062386473,67.36253,31900,-85.7893492013216,-99.68401,-85.78935,120.2,3.9767795,50.58571,0.8962754,358.39874,[-0.74   1.153 -2.28 ],-95.25653,-77.8399,0.8534622,0.13596341,63.64557,0.8534622,-0.8645024,0.62386477,0.008962753,-1,0.0013596341,0.039767794,5381.987810850143,True,,100,-58.441364,6369682
3.6978302,-414.01413,224715.88,316.57175,320,0.009391959,44.39678,32000,-97.44237056687474,-111.242836,-97.442375,135.34,5.741415,53.403526,0.8392317,365.34677,[-0.758  1.151 -2.283],-102.29047,-75.75252,0.8666504,0.0045615826,27.042887,0.8666504,-0.87683094,0.9391959,0.008392316,-1,4.5615823e-05,0.057414148,5392.987827539444,True,,100,-48.667362,6383216
3.1642096,-416.92682,143297.53,319.50333,321,0.006614718,54.365345,32100,-97.42348088085652,-111.32104,-97.42348,134.16,4.168211,75.140976,0.72197986,367.94205,[-0.731  1.156 -2.296],-96.331985,-71.610695,0.86192477,0.046125807,31.60347,0.86192477,-0.8754669,0.6614719,0.0072197984,-1,0.00046125805,0.04168211,5404.209172010422,True,,100,-48.98477,6396632
4.4867296,-417.0043,160156.28,315.8915,322,0.007911959,43.09248,32200,-101.11276243388653,-115.01291,-101.11276,139.51,4.9791937,67.949875,0.68849367,358.03653,[-0.702  1.158 -2.294],-92.4931,-63.049957,0.86520344,0.027887812,22.287949,0.86520344,-0.87216985,0.79119575,0.006884938,-1,0.0002788781,0.049791936,5415.547017335892,True,,100,-58.967766,6410583
1.0883826,-414.60773,181399.3,320.10095,323,0.003117703,90.84882,32300,-94.50675535351039,-108.32701,-94.506744,131.56,1.9622356,60.231506,0.98232627,365.13263,[-0.699  1.149 -2.291],-101.95944,-87.541374,0.863386,0.32418072,91.879456,0.863386,-0.8559961,0.3117703,0.009823262,-1,0.0032418072,0.019622356,5426.36677646637,True,,100,-49.475105,6423739
1.7694783,-416.50275,173512.14,326.94562,324,0.006535308,62.243694,32400,-89.55714602828026,-103.44057,-89.55714,125.42,3.63968,47.978306,0.83911026,357.08264,[-0.696  1.148 -2.275],-92.66958,-74.20161,0.8655378,0.07638363,56.513832,0.8655378,-0.8567318,0.6535309,0.008391103,-1,0.00076383626,0.036396798,5435.835392475128,True,,100,-59.420105,6436281
3.6943357,-371.73016,135280.02,278.25662,325,0.008191742,45.564865,32500,-93.47353163391352,-105.86453,-93.473526,129.61,3.9290414,51.791122,0.74946564,322.6414,[-0.673  1.147 -2.276],-87.34943,-63.533104,0.8578335,0.018711103,27.068466,0.8578335,-0.88714033,0.81917423,0.0074946564,-1,0.00018711103,0.039290413,5445.976265668869,True,,100,-49.08877,6449242
1.508546,-356.1549,167201.39,264.68896,326,0.007493793,62.354877,32600,-91.46594780623913,-103.337776,-91.46595,127.7,5.6448603,52.2453,0.9644561,296.84875,[-0.653  1.153 -2.306],-96.974915,-82.39359,0.86395717,0.17520663,66.288994,0.86395717,-0.8861864,0.74937934,0.0096445605,-1,0.0017520663,0.0564486,5454.895419597626,True,,100,-59.306168,6462012
2.0070977,-416.85495,199779.02,327.0277,327,0.0075583947,57.089855,32700,-89.82722586840391,-103.72239,-89.827225,124.58,4.2150164,53.19803,0.8718243,367.5605,[-0.662  1.158 -2.305],-97.80023,-78.11466,0.85560393,0.08406429,49.823185,0.85560393,-0.89764524,0.7558395,0.008718243,-1,0.0008406429,0.042150162,5463.648870944977,True,,100,-49.29447,6474470
4.015222,-416.9908,186065.4,313.85605,328,0.0075981254,53.705936,32800,-103.13475587129592,-117.03445,-103.134766,141.86,3.964789,71.23501,0.81838,358.03143,[-0.675  1.164 -2.317],-107.818886,-79.96665,0.8518727,0.034764618,24.905222,0.8518727,-0.8726808,0.7598126,0.0081838,-1,0.00034764616,0.03964789,5474.565989971161,True,,100,-58.959366,6488656
1.1703883,-370.17133,147849.53,270.74637,329,0.0045850757,81.30967,32900,-99.42494854912162,-111.76399,-99.42495,137.47,2.7431934,60.581898,0.9563327,320.64203,[-0.68   1.156 -2.292],-105.7179,-92.36897,0.8665317,0.25474763,85.44173,0.8665317,-0.8822575,0.45850757,0.009563327,-1,0.0025474762,0.027431933,5484.344845056534,True,,100,-49.529305,6502403
2.6882577,-416.94305,157789.06,322.43985,330,0.0070796106,53.520805,33000,-94.50318278551102,-108.401276,-94.50318,130.97,4.2838745,61.28177,0.7596987,367.5841,[-0.674  1.154 -2.301],-96.10643,-73.31923,0.8692926,0.06719072,37.198814,0.8692926,-0.8731255,0.7079611,0.0075969864,-1,0.0006719072,0.042838745,5494.742710113525,True,,100,-49.35894,6515500
2.5799742,-416.9603,244951.92,301.7072,331,0.010038688,41.833622,33100,-115.25309652671218,-129.15176,-115.253105,155.24,6.700064,90.31702,0.8513412,367.19955,[-0.658  1.147 -2.292],-116.062294,-93.73782,0.85800326,0.043890208,38.76008,0.85800326,-0.8857436,1.0038687,0.0085134115,-1,0.00043890206,0.06700064,5505.649623155594,True,,100,-49.760746,6531024
4.0383654,-416.91174,102965.59,311.06897,332,0.006000465,49.131016,33200,-105.84276324227453,-119.739815,-105.842766,144.36,4.1613507,80.176674,0.5897069,358.25195,[-0.663  1.154 -2.305],-84.991295,-57.064205,0.8591801,0.03900213,24.762495,0.8591801,-0.8636692,0.6000465,0.005897069,-1,0.0003900213,0.041613508,5517.68168091774,True,,100,-58.659805,6545460
1.4420646,-416.94717,162938.5,323.0498,333,0.005273483,72.64483,33300,-93.89733899191022,-107.79558,-93.89733,130.64,3.5545845,55.023773,0.85937,358.085,[-0.692  1.151 -2.283],-94.38292,-77.693085,0.86482567,0.24741414,69.34502,0.86482567,-0.83683467,0.52734834,0.008593699,-1,0.0024741413,0.035545845,5526.804740905762,True,,100,-58.86219,6558524
1.3392045,-261.42825,63623.797,172.69008,334,0.00464167,78.802124,33400,-88.73818329244853,-97.45245,-88.73818,124.52,2.584247,38.347324,0.8949466,212.1686,[-0.695  1.154 -2.256],-87.92047,-77.83596,0.86222124,0.2950057,74.67119,0.86222124,-0.84810686,0.46416703,0.008949467,-1,0.002950057,0.025842471,5536.898983716965,True,,100,-49.25966,6570976
3.9615805,-393.8618,126060.04,299.45328,335,0.0076099914,43.283344,33500,-94.40848482206464,-107.53722,-94.40849,131.01,4.1349745,54.501728,0.66479737,343.67093,[-0.679  1.154 -2.267],-86.84816,-60.717113,0.85738736,0.030877592,25.24245,0.85738736,-0.86626655,0.7609992,0.006647974,-1,0.00030877593,0.041349743,5547.163588762283,True,,100,-50.19086,6584077
1.1961037,-412.58008,173372.27,320.43372,336,0.004208646,83.18548,33600,-92.14636561751365,-105.89903,-92.14637,129.09,2.7850296,45.81787,0.9361031,354.3803,[-0.684  1.163 -2.285],-98.088905,-83.04809,0.8649497,0.2678813,83.60479,0.8649497,-0.8604748,0.42086455,0.0093610305,-1,0.002678813,0.027850296,5557.476136922836,True,,100,-58.199783,6596986
1.036821,-416.83823,184115.6,324.2369,337,0.0021021287,95.77917,33700,-92.60131171226502,-106.49591,-92.60132,128.53,1.8072579,58.45114,1.0013745,367.62988,[-0.673  1.161 -2.279],-104.17008,-90.02198,0.86363,0.6746463,96.44866,0.86363,-0.8524347,0.21021289,0.010013745,-1,0.006746463,0.018072579,5567.195430755615,True,,100,-49.20835,6609839
6.5246677,-262.4001,78572.89,177.0961,338,0.010643845,31.155106,33800,-85.30399866864086,-94.050674,-85.304,119.89,8.879713,28.659582,0.7160235,213.04205,[-0.677  1.161 -2.271],-81.12012,-58.778122,0.8645023,0.01921685,15.326451,0.8645023,-0.8610654,1.0643846,0.0071602343,-1,0.0001921685,0.08879713,5576.856552362442,True,,100,-49.358032,6621828
1.2682089,-358.4192,141403.84,269.653,339,0.0056702127,73.57057,33900,-88.76615683898329,-100.713455,-88.76616,124.55,3.3336604,43.484924,0.94603586,308.81058,[-0.678  1.171 -2.28 ],-94.89751,-81.44308,0.86540437,0.18651104,78.851364,0.86540437,-0.85514575,0.5670213,0.009460358,-1,0.0018651104,0.033336602,5588.019654512405,True,,100,-49.608612,6634283
1.9122761,-416.3119,187933.56,328.08673,340,0.0071261628,58.773045,34000,-88.22517507761717,-102.102234,-88.225174,124.38,3.6099684,43.975662,0.85085243,366.5291,[-0.678  1.168 -2.274],-90.496704,-71.30679,0.8605776,0.1153533,52.2937,0.8605776,-0.8381348,0.7126163,0.008508525,-1,0.001153533,0.036099683,5597.386038780212,True,,100,-49.78277,6646721
5.443736,-186.88661,38478.1,105.75761,341,0.010781316,34.430115,34100,-81.12900827348233,-87.35857,-81.129005,114.29,5.2407656,22.729069,0.78124785,137.09743,[-0.658  1.169 -2.257],-73.791725,-59.257042,0.864064,0.011474868,18.369738,0.864064,-0.86712784,1.0781317,0.0078124786,-1,0.000114748684,0.052407656,5606.6521809101105,True,,100,-49.789185,6658150
5.356561,-291.46155,109668.97,204.40215,342,0.010245258,39.226826,34200,-87.05940786644817,-96.77479,-87.0594,122.11,6.284993,43.559944,0.8231112,242.67676,[-0.618  1.168 -2.286],-87.19247,-64.70694,0.8714447,0.012472825,18.668694,0.8714447,-0.8945102,1.0245258,0.008231113,-1,0.00012472825,0.06284993,5615.100436449051,True,,100,-48.78479,6670361
1.9118876,-416.95615,166660.84,322.5227,343,0.00654006,60.934258,34300,-94.43343213051557,-108.33196,-94.433426,130.35,5.124652,64.429794,0.8167976,367.64462,[-0.626  1.159 -2.313],-95.226715,-76.00906,0.86190414,0.09813819,52.30433,0.86190414,-0.89064634,0.65400606,0.008167975,-1,0.0009813819,0.051246516,5625.1992728710175,True,,100,-49.311535,6683396
4.325465,-416.97015,223459.19,304.74884,344,0.009910828,37.566353,34400,-112.22132533103228,-126.12033,-112.22133,151.67,6.088079,90.49273,0.76877654,368.2491,[-0.646  1.164 -2.31 ],-114.1438,-85.23699,0.86675227,0.028581986,23.1189,0.86675227,-0.8996413,0.9910829,0.0076877647,-1,0.00028581984,0.060880788,5637.432858943939,True,,100,-48.721027,6698563
2.129161,-416.9263,196506.2,324.70657,345,0.007817017,53.828514,34500,-92.21973810121418,-106.11729,-92.219734,128.31,6.0598598,65.67347,0.8440349,358.31424,[-0.62   1.169 -2.319],-97.410675,-77.131874,0.8611519,0.105586454,46.966858,0.8611519,-0.91583383,0.78170174,0.008440348,-1,0.0010558645,0.060598597,5646.999613046646,True,,100,-58.612072,6711394
2.57165,-416.94937,195281.27,316.13068,346,0.009126875,42.949554,34600,-100.81869878619909,-114.71702,-100.8187,138.38,5.156812,68.27634,0.79190284,358.27856,[-0.643  1.168 -2.335],-101.95938,-79.67154,0.8604362,0.06962804,38.88554,0.8604362,-0.94343656,0.9126875,0.0079190275,-1,0.00069628033,0.05156812,5658.355127811432,True,,100,-58.670807,6725232
3.769174,-416.8683,154674.56,322.11182,347,0.007566524,47.231583,34700,-94.75648404955864,-108.652084,-94.75648,131.22,4.0106163,62.832054,0.71585596,367.62363,[-0.659  1.173 -2.362],-95.929955,-68.952515,0.8632776,0.044093695,26.531012,0.8632776,-0.95223016,0.7566524,0.007158559,-1,0.00044093694,0.040106162,5669.873527288437,True,,100,-49.24465,6738354
3.412873,-416.88953,138844.39,319.55743,348,0.00703736,49.498116,34800,-97.33210721060634,-111.228424,-97.33211,134.55,4.155725,66.56701,0.69670725,367.8319,[-0.638  1.166 -2.371],-93.38059,-67.70859,0.86522496,0.010298166,29.300827,0.86522496,-0.98528546,0.70373607,0.0069670724,-1,0.00010298166,0.04155725,5681.181360244751,True,,100,-49.057632,6751809
4.3962398,-416.9099,170970.0,319.07104,349,0.008017478,44.864643,34900,-97.8388422729075,-111.73584,-97.838844,134.79,5.0750656,68.244545,0.72322726,367.93533,[-0.662  1.171 -2.404],-99.38265,-70.24452,0.8566685,0.017709287,22.746712,0.8566685,-0.9899293,0.8017477,0.0072322725,-1,0.00017709286,0.050750654,5692.959602832794,True,,100,-48.97457,6765288
3.7903116,-416.85608,139804.95,320.35983,350,0.006436887,54.308983,35000,-96.49625926330685,-110.391464,-96.49626,132.18,3.0549202,71.515175,0.7017725,367.903,[-0.683  1.165 -2.409],-92.48166,-65.429474,0.8652384,0.028819883,26.383055,0.8652384,-0.99232846,0.64368874,0.007017726,-1,0.00028819882,0.030549202,5703.312738895416,True,,100,-48.953075,6778506
3.0251908,-416.99048,165897.58,304.42444,351,0.0072107296,53.274258,35100,-112.56604820773005,-126.46573,-112.56605,152.34,3.602177,84.64395,0.7699452,367.84747,[-0.692  1.173 -2.411],-109.85336,-85.67754,0.85948634,0.037028708,33.055767,0.85948634,-1.0014026,0.7210729,0.007699452,-1,0.00037028707,0.03602177,5714.270758152008,True,,100,-49.143013,6793740
