OptimizationReturnMin,InitialReturnMean,VarianceInit,TimeElapsed,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MinIWNorm,EmpiricalD2,MeanIW,StdIW,OptimizationReturnMean,ESSClassic,MeanIWNorm,Weights,Iteration,EpisodesSoFar,MinIW,MaxIW,StdIWNorm,InitialReturnStd,TimestepsSoFar,EpRewMean,ReturnStepMaxmin,Bound,EpLenMean,InitialReturnMax,MaxIWNorm,ReturnStepMax,InitialBound,ESSRenyi,LearnableVariance,EpThisIter,ReturnMeanIW,J_sample_variance
,-83.02444,-1,4656.393780231476,144.69394,-0.10698467,-195.70137,7.156512e-05,10.248072,0.683361,0.90772015,112.676926,36.173862,0.006833609,[ 0.114  1.22  -1.55 ],279,27900,0.0071565122,6.469884,0.009077201,23.32622,5393284,-83.02443781539797,0.8625926,-81.140015,117.78,-51.00743,0.06469884,0.8625926,-89.547806,9.757934,True,100,-60.25698,27891.268
,-86.0902,-1,4665.229032039642,134.01932,-0.06975661,-184.72728,0.00015350955,13.406328,0.55507517,0.77603436,98.63707,33.845505,0.005550751,[ 0.118  1.197 -1.526],280,28000,0.015350956,5.7130632,0.0077603436,26.210146,5405422,-86.09021080330014,0.86255753,-68.41724,121.38,-50.70797,0.05713063,0.86255753,-92.24778,7.459164,True,100,-45.87149,18506.07
,-81.84177,-1,4675.181613206863,122.81045,-0.040799625,-174.57733,9.706577e-05,9.885997,0.69467616,0.87692446,92.735565,38.55752,0.0069467616,[ 0.103  1.175 -1.489],281,28100,0.009706577,5.859909,0.008769244,21.110334,5416978,-81.84176762029529,0.86241287,-73.166016,115.56,-51.766884,0.05859909,0.86241287,-87.66102,10.115318,True,100,-54.86915,23278.89
,-83.6258,-1,4685.532185792923,93.72739,-0.019658072,-154.02243,0.00021380957,11.027249,0.62026286,0.8185031,70.39663,36.47822,0.006202629,[ 0.194  1.166 -1.46 ],282,28200,0.021380957,4.757951,0.008185031,20.595526,5428858,-83.62580615609885,0.86004317,-71.99843,118.8,-60.295044,0.04757951,0.86004317,-88.75989,9.068444,True,100,-54.949524,11998.6455
,-82.13199,-1,4694.986160516739,141.11276,-0.06166179,-193.22495,0.00038397417,1.8229246,0.9437085,0.80836916,111.09295,57.67869,0.009437085,[ 0.176  1.141 -1.439],283,28300,0.038397416,5.2573085,0.008083692,20.839666,5440589,-82.13198927208781,0.8518739,-85.73237,117.31,-52.11219,0.052573085,0.8518739,-88.57282,54.856903,True,100,-77.03623,42503.383
,-84.22104,-1,4703.649467945099,165.32654,-0.06201458,-216.22836,0.00012074882,5.724727,0.7413192,1.1552014,132.00732,29.16886,0.0074131913,[ 0.156  1.149 -1.481],284,28400,0.012074882,9.690671,0.011552013,25.057182,5452490,-84.22103877842426,0.8625393,-75.367714,119.01,-50.901833,0.09690671,0.8625393,-91.42864,17.46808,True,100,-58.12249,53277.258
,-80.16332,-1,4712.369416952133,136.85121,-0.07469638,-187.77716,0.0007142715,2.0293932,0.9294133,0.8078784,107.61384,56.961582,0.009294134,[ 0.157  1.172 -1.481],285,28500,0.07142715,3.7565067,0.008078784,20.764412,5463854,-80.16332244545221,0.86166835,-83.0426,113.64,-50.92595,0.037565067,0.86166835,-86.42256,49.275814,True,100,-74.12589,39878.652
,-80.2356,-1,4721.010021448135,90.30509,-0.0752337,-142.25455,0.002452969,1.2647983,0.9126747,0.43320736,62.018944,81.61272,0.009126747,[ 0.126  1.161 -1.494],286,28600,0.24529693,2.81426,0.0043320735,18.124834,5475276,-80.23560557886958,0.86196804,-78.50168,114.22,-51.949455,0.0281426,0.86196804,-84.977425,79.06399,True,100,-73.16888,18022.154
,-84.49661,-1,4730.800530195236,113.12131,-0.117682874,-164.35599,0.000274155,2.1062768,0.8778703,0.8657244,79.85937,50.696575,0.0087787025,[ 0.094  1.163 -1.494],287,28700,0.0274155,5.059838,0.008657243,21.081533,5487266,-84.49661235854029,0.8626952,-81.33461,119.9,-51.23468,0.050598375,0.8626952,-89.97514,47.477142,True,100,-73.383606,26804.258
,-86.669395,-1,4741.934067964554,122.39975,-0.108658515,-172.37595,2.9297014e-05,8.076901,0.7197206,0.9849464,85.70655,34.808933,0.007197206,[ 0.109  1.153 -1.537],288,28800,0.0029297015,5.420707,0.009849464,25.498768,5499513,-86.66939384803176,0.86075306,-78.13186,122.47,-49.976196,0.05420707,0.86075306,-92.41525,12.380985,True,100,-61.802174,23460.31
,-89.73227,-1,4753.614872217178,149.86931,-0.1590809,-200.97067,7.303813e-05,5.122749,0.78291595,1.2581936,111.23841,27.912342,0.007829159,[ 0.162  1.169 -1.528],289,28900,0.007303813,9.914679,0.012581936,29.703201,5512051,-89.7322702305019,0.8627224,-81.51477,125.38,-51.101364,0.09914678,0.8627224,-96.43129,19.52077,True,100,-66.35254,49664.78
,-81.49465,-1,4762.936759471893,104.91501,-0.15248111,-155.63379,9.857326e-05,12.350738,0.5559522,0.84408754,74.13914,30.25577,0.0055595217,[ 0.164  1.187 -1.578],290,29000,0.009857327,4.3454046,0.0084408745,20.254274,5523662,-81.49464758917689,0.8614722,-61.66917,116.11,-50.71878,0.043454044,0.8614722,-86.68244,8.096683,True,100,-43.43739,13069.606
,-80.88694,-1,4773.829633235931,164.42838,-0.16655788,-215.19684,0.00021483899,2.7924922,0.79365236,0.8334402,134.30989,47.556133,0.007936523,[ 0.146  1.163 -1.571],291,29100,0.0214839,4.853481,0.008334401,23.755796,5535198,-80.88694208994508,0.86348987,-74.535355,115.36,-50.76847,0.048534807,0.86348987,-88.06017,35.810307,True,100,-62.54835,42916.035
,-85.47,-1,4784.3689432144165,153.28366,-0.18785991,-203.87405,5.1275878e-05,7.396048,0.7239429,0.8627167,118.40405,41.320107,0.0072394293,[ 0.098  1.175 -1.585],292,29200,0.005127588,5.2700877,0.008627166,27.959702,5547262,-85.4700015681982,0.86994505,-78.77136,120.64,-50.590393,0.052700877,0.86994505,-92.2658,13.520734,True,100,-60.289715,33500.176
,-85.04257,-1,4795.062576532364,135.44453,-0.19734667,-186.07245,0.000480131,3.6157837,0.8573285,1.13864,101.029884,36.180523,0.008573285,[ 0.116  1.196 -1.607],293,29300,0.048013102,6.785823,0.0113864,25.977882,5559311,-85.042572594285,0.8629769,-81.73959,120.49,-50.627914,0.06785823,0.8629769,-91.24498,27.65652,True,100,-69.945564,42816.965
,-83.949326,-1,4804.550204515457,129.0946,-0.19603884,-179.67174,6.719556e-05,9.39868,0.67163926,0.998623,95.72241,31.145794,0.006716392,[ 0.104  1.179 -1.616],294,29400,0.0067195557,5.4326053,0.00998623,21.191263,5571243,-83.94932138651609,0.8582714,-72.82566,119.32,-50.577133,0.05432605,0.8582714,-89.93838,10.639792,True,100,-54.464848,24937.408
,-85.70299,-1,4814.46725487709,158.64633,-0.18965305,-209.48265,0.00581034,1.0586829,0.9848774,0.2703798,123.779655,92.991455,0.009848774,[ 0.117  1.156 -1.615],295,29500,0.581034,1.8570814,0.002703798,25.790775,5583332,-85.70299244239926,0.85825837,-91.64063,120.89,-50.836327,0.018570814,0.85825837,-92.685745,94.456985,True,100,-84.45592,44848.91
,-79.60916,-1,4823.667607307434,130.91916,-0.1746006,-181.1626,0.00021470018,6.306944,0.7716967,0.92890733,101.55343,40.83393,0.007716967,[ 0.122  1.153 -1.609],296,29600,0.021470018,4.7567954,0.009289073,22.650717,5594650,-79.60916983246803,0.8572881,-75.773575,113.18,-50.243443,0.047567952,0.8572881,-85.647934,15.85554,True,100,-60.608074,29343.559
,-81.95539,-1,4833.152258872986,95.8814,-0.16277266,-145.76706,8.709371e-05,10.807618,0.6345989,1.067805,63.811665,26.100824,0.0063459887,[ 0.14   1.172 -1.594],297,29700,0.008709371,7.999058,0.01067805,20.145748,5606355,-81.9553969848156,0.86656225,-69.089355,117.05,-49.88566,0.07999057,0.86656225,-86.8143,9.252732,True,100,-53.11574,12175.788
,-79.89639,-1,4842.6985285282135,97.00044,-0.1695473,-148.06349,1.0839343e-05,13.802201,0.5642855,0.7360077,68.16711,37.019966,0.005642855,[ 0.146  1.195 -1.582],298,29800,0.0010839343,4.0718856,0.0073600765,18.679895,5617723,-79.89639120340347,0.8622618,-63.184357,113.68,-51.06305,0.040718853,0.8622618,-84.831825,7.245221,True,100,-44.84851,10172.031
,-84.36635,-1,4852.515104055405,122.02112,-0.1872622,-172.68304,6.0498616e-05,5.518562,0.8199668,1.1540157,88.31671,33.54854,0.008199668,[ 0.203  1.172 -1.588],299,29900,0.0060498617,7.861243,0.011540155,24.570011,5629648,-84.36634458616376,0.8647715,-79.81439,119.25,-50.661926,0.078612424,0.8647715,-90.122444,18.120663,True,100,-66.29238,33839.85
,-84.58214,-1,4862.46404004097,202.82083,-0.19335291,-253.83026,0.00018739961,3.7461388,0.75219107,0.9254781,169.24812,39.779995,0.007521911,[ 0.163  1.156 -1.606],300,30000,0.018739961,5.063733,0.009254781,25.987898,5641694,-84.58213761627674,0.85807455,-79.038025,120.46,-51.00943,0.05063733,0.85807455,-93.043144,26.694153,True,100,-62.661785,62490.43
,-84.7156,-1,4872.609197616577,105.1889,-0.22719328,-155.90906,4.2271487e-05,6.232355,0.7416172,1.1814637,71.19347,28.265045,0.007416172,[ 0.226  1.158 -1.612],301,30100,0.004227149,7.265295,0.011814636,21.432732,5653747,-84.71559283643961,0.866449,-71.13406,120.53,-50.720158,0.07265295,0.866449,-89.91255,16.0453,True,100,-58.159996,23729.695
,-81.49438,-1,4882.714022874832,94.87655,-0.23242195,-145.73026,4.399903e-05,11.566797,0.74626803,1.1721106,64.23588,28.844397,0.007462681,[ 0.158  1.167 -1.646],302,30200,0.004399903,8.30743,0.011721106,18.96772,5665314,-81.49437907963991,0.8632988,-74.15611,115.67,-50.853706,0.0830743,0.8632988,-86.35205,8.645435,True,100,-57.63516,19786.31
,-82.71059,-1,4892.115762472153,115.24701,-0.20634308,-165.25095,0.00017008747,5.270828,0.8309143,1.0674392,82.54035,37.730988,0.008309144,[ 0.194  1.187 -1.651],303,30300,0.017008748,6.1867,0.010674392,23.805676,5677079,-82.71059068858624,0.8628949,-81.55706,117.65,-50.00394,0.061867,0.8628949,-88.21895,18.972353,True,100,-68.9108,26763.748
,-80.44025,-1,4900.040410518646,101.87891,-0.17209832,-152.40962,0.0001707412,6.911778,0.7922262,1.1819904,71.96938,30.997925,0.007922262,[ 0.202  1.204 -1.625],304,30400,0.017074121,6.6518884,0.011819904,21.2076,5688442,-80.44024563267827,0.8575003,-75.56299,113.63,-50.530716,0.06651888,0.8575003,-85.52057,14.468058,True,100,-62.20669,23259.904
,-81.649536,-1,4908.24683880806,86.02084,-0.17120324,-137.40173,0.0001467091,5.725797,0.86426574,1.307387,55.752193,30.41081,0.008642658,[ 0.221  1.185 -1.591],305,30500,0.014670911,8.251221,0.013073869,18.525822,5700072,-81.6495413467288,0.8679513,-78.835724,116.3,-51.380886,0.08251221,0.8679513,-86.22959,17.464817,True,100,-67.87627,21222.016
,-81.84618,-1,4917.07466840744,118.110756,-0.17918254,-168.71303,0.00046603422,2.7055218,0.8766186,1.2063771,86.866844,34.556087,0.008766186,[ 0.212  1.206 -1.59 ],306,30600,0.046603423,7.093027,0.0120637715,21.810537,5711697,-81.84618278414011,0.8557969,-78.358696,116.25,-50.602272,0.07093027,0.8557969,-87.46994,36.961445,True,100,-69.10846,35526.613
,-80.950165,-1,4926.079679489136,88.26412,-0.23220824,-139.49507,9.272274e-06,9.027347,0.648001,1.2689142,58.544907,20.684496,0.00648001,[ 0.251  1.192 -1.598],307,30700,0.00092722743,10.652074,0.012689142,19.002335,5723245,-80.95016650393605,0.86866117,-63.069836,115.48,-51.23095,0.106520735,0.86866117,-85.59999,11.077452,True,100,-49.09915,15956.926
,-78.87292,-1,4934.5697548389435,131.84874,-0.21762082,-182.73747,0.000119320364,6.0044365,0.6797673,0.891966,103.86456,36.740746,0.0067976727,[ 0.209  1.211 -1.651],308,30800,0.011932037,4.9395514,0.00891966,22.19723,5734465,-78.87291683733463,0.8552623,-68.48654,112.2,-50.888733,0.049395513,0.8552623,-84.96416,16.654352,True,100,-53.56057,24228.648
,-83.36854,-1,4944.4702937603,156.4702,-0.2370798,-207.58861,0.00011846053,8.4163065,0.5622928,0.9394085,124.22008,26.377184,0.0056229276,[ 0.271  1.218 -1.637],309,30900,0.011846053,6.6895266,0.009394084,25.010242,5746275,-83.36852913022041,0.8642929,-62.791878,118.1,-51.118412,0.06689526,0.8642929,-90.28815,11.881697,True,100,-42.717457,31406.69
,-81.778465,-1,4954.423175096512,124.62934,-0.3188326,-175.62863,1.5017009e-05,8.646289,0.54672813,0.9177016,93.85017,26.19532,0.0054672807,[ 0.278  1.196 -1.656],310,31000,0.001501701,5.9746037,0.009177016,21.096258,5757988,-81.7784617818892,0.86630315,-62.016697,117.13,-50.99929,0.059746034,0.86630315,-87.63275,11.565656,True,100,-44.802414,16024.062
,-80.37947,-1,4963.136939287186,120.386215,-0.31708136,-171.26521,6.864253e-05,10.07609,0.5805741,0.7705885,90.88574,36.209698,0.005805741,[ 0.306  1.184 -1.738],311,31100,0.0068642525,4.2758136,0.0077058845,20.342257,5769412,-80.3794687832892,0.86123604,-62.62118,114.24,-50.878998,0.042758133,0.86123604,-86.08831,9.924485,True,100,-44.49969,15828.021
,-84.542755,-1,4971.974948883057,157.70358,-0.27923948,-208.9339,0.00037562512,7.5519285,0.5907861,0.68616664,124.39114,42.57206,0.0059078606,[ 0.336  1.164 -1.736],312,31200,0.03756251,4.0132265,0.0068616653,24.710438,5781521,-84.54275439366698,0.86852896,-68.1614,121.09,-51.230316,0.040132266,0.86852896,-91.507225,13.241651,True,100,-49.02252,24536.105
,-80.866066,-1,4980.670667648315,99.384834,-0.24249168,-151.3324,0.002190131,1.5292954,0.90982467,0.5953345,70.46633,70.020134,0.009098248,[ 0.368  1.176 -1.698],313,31300,0.21901311,3.9115033,0.0059533445,18.66841,5793111,-80.86607314735652,0.8689535,-79.87916,115.9,-51.947563,0.039115034,0.8689535,-85.91048,65.38959,True,100,-73.641,21348.201
,-85.52044,-1,4990.097540378571,145.87569,-0.25582883,-197.21481,0.0047829226,1.064296,0.9881016,0.27304795,111.694374,92.90559,0.009881016,[ 0.382  1.175 -1.661],314,31400,0.4782923,1.9940407,0.0027304797,26.280884,5805214,-85.52043936282396,0.8632297,-90.26969,121.03,-51.33913,0.019940406,0.8632297,-92.09426,93.958824,True,100,-83.48782,40188.027
,-85.13903,-1,4998.853253364563,139.62747,-0.1966505,-191.09114,0.0002748038,5.296822,0.79166746,0.9218054,105.95211,42.448586,0.007916675,[ 0.39   1.175 -1.675],315,31500,0.027480382,5.1559715,0.009218054,26.991354,5817213,-85.1390314848721,0.867984,-76.07302,119.99,-51.463676,0.051559713,0.867984,-91.508736,18.879244,True,100,-61.413254,35244.684
,-84.264786,-1,5008.337928056717,114.391266,-0.17917699,-165.66646,0.00095907756,1.7455252,0.8779561,0.75412995,81.40167,57.543556,0.008779561,[ 0.359  1.169 -1.616],316,31600,0.095907755,5.663397,0.0075412993,24.146036,5829173,-84.26478627994656,0.86861044,-78.63466,119.6,-51.275192,0.056633968,0.86861044,-89.786995,57.289345,True,100,-71.3388,26128.885
,-84.265625,-1,5017.729678869247,103.58503,-0.18872038,-154.18,0.0004233733,1.9276073,0.9401193,0.88594717,69.91437,52.963997,0.009401193,[ 0.342  1.179 -1.598],317,31700,0.042337332,4.329992,0.008859471,20.251923,5841117,-84.26562280669809,0.86380625,-85.514015,119.44,-50.594963,0.043299917,0.86380625,-89.40495,51.877785,True,100,-78.378654,26643.076
,-83.1163,-1,5026.892500162125,151.10818,-0.1745205,-202.26614,0.00020343355,8.024606,0.5720432,0.75520015,119.149864,36.458088,0.005720432,[ 0.295  1.181 -1.608],318,31800,0.020343356,4.2495074,0.0075520007,25.966051,5852881,-83.11629270941019,0.85433894,-65.43236,117.64,-51.15796,0.042495072,0.85433894,-89.85849,12.461672,True,100,-46.33322,22722.756
,-81.96911,-1,5036.457038402557,111.696396,-0.22073391,-163.11252,2.0457244e-05,13.726101,0.587838,0.8878802,81.14341,30.475191,0.0058783796,[ 0.236  1.169 -1.593],319,31900,0.0020457245,5.089156,0.008878802,22.205257,5864489,-81.96910949155688,0.865113,-69.04193,116.08,-51.416122,0.05089156,0.865113,-87.40619,7.28539,True,100,-48.89821,14458.392
,-84.52308,-1,5045.197817564011,112.26489,-0.27354425,-163.05685,1.7251257e-05,8.922147,0.65071976,0.9659265,78.533775,31.21649,0.006507197,[ 0.158  1.184 -1.64 ],320,32000,0.0017251257,5.174165,0.009659265,22.08444,5876517,-84.52307850167155,0.87024236,-73.45181,120.28,-50.791965,0.051741645,0.87024236,-89.958305,11.208065,True,100,-57.216805,16165.931
,-78.98494,-1,5054.017675161362,111.10911,-0.33853433,-161.77393,0.00016985947,2.5614016,0.8507357,0.91986674,82.78899,46.101562,0.008507357,[ 0.14   1.203 -1.692],321,32100,0.016985947,5.189739,0.0091986675,20.208418,5887793,-78.98493769943714,0.8558132,-75.632965,112.76,-50.664818,0.05189739,0.8558132,-84.377396,39.041126,True,100,-67.00266,25268.488
,-85.83293,-1,5063.948877096176,283.78485,-0.36833003,-334.09357,0.0002058804,2.2963946,0.86724263,1.0032549,248.26065,42.766796,0.0086724255,[ 0.136  1.207 -1.757],322,32200,0.02058804,7.6077404,0.010032549,37.8371,5899859,-85.83292618453503,0.85638654,-89.456314,120.66,-50.308712,0.0760774,0.85638654,-96.96938,43.546524,True,100,-72.58029,157143.9
,-86.20557,-1,5074.020976066589,123.52659,-0.38080165,-183.84312,2.0966434e-05,7.573763,0.7813469,1.0279336,97.63756,36.619553,0.0078134695,[ 0.115  1.198 -1.787],323,32300,0.0020966434,4.845264,0.010279335,26.112024,5911986,-86.20556718096137,0.8623451,-81.033554,121.27,-60.316536,0.048452638,0.8623451,-92.33368,13.203477,True,100,-64.168724,33302.74
,-85.525085,-1,5083.218245744705,256.35657,-0.34390554,-307.1197,0.00090518466,2.2433102,0.9276189,0.8371957,221.5946,55.11024,0.00927619,[ 0.139  1.215 -1.8  ],324,32400,0.09051847,4.6954846,0.008371958,38.24183,5924034,-85.52508412852883,0.8644271,-88.866905,120.48,-50.763123,0.046954844,0.8644271,-95.762405,44.57698,True,100,-73.53377,120797.04
,-78.17264,-1,5093.385157823563,144.7857,-0.34802523,-196.42505,9.4074254e-05,5.5394983,0.55966306,0.83334595,118.2524,31.0833,0.0055966307,[ 0.148  1.222 -1.763],325,32500,0.009407425,4.667015,0.0083334595,20.92498,5935219,-78.17263830468059,0.85705024,-59.64412,111.85,-51.639336,0.04667015,0.85705024,-84.72014,18.052176,True,100,-44.233826,21804.723
,-82.24976,-1,5102.191513061523,143.96169,-0.35010856,-193.63828,0.005346565,1.0566764,0.9803402,0.24218097,111.38852,94.24826,0.009803402,[ 0.085  1.229 -1.767],326,32600,0.5346565,1.6969274,0.0024218096,26.54974,5946837,-82.24976809352637,0.8632725,-87.737816,116.18,-49.67659,0.016969275,0.8632725,-88.70438,94.63635,True,100,-81.10281,37639.934
,-83.40017,-1,5112.901802062988,150.56848,-0.3380886,-201.49553,4.050753e-05,7.9725966,0.6156685,0.83500963,118.09536,35.218025,0.006156685,[ 0.097  1.228 -1.769],327,32700,0.004050753,5.6820297,0.008350097,23.185629,5958692,-83.40016457632184,0.86251026,-71.70604,118.55,-50.927048,0.056820296,0.86251026,-90.11668,12.542965,True,100,-52.741425,26285.232
,-84.88048,-1,5123.210519075394,122.632805,-0.3959471,-183.36057,5.7465917e-07,6.392801,0.6724918,0.957414,98.48009,33.037445,0.0067249173,[ 0.082  1.211 -1.757],328,32800,5.746592e-05,4.7199454,0.0095741395,24.783365,5970705,-84.88047828063368,0.8661891,-68.41905,120.13,-60.72776,0.047199454,0.8661891,-90.99249,15.642596,True,100,-52.96543,26416.076
,-86.67115,-1,5132.554712772369,154.8814,-0.3859888,-205.84094,0.0009850806,1.7069844,0.88679725,0.8056136,119.16981,54.785904,0.008867973,[ 0.042  1.222 -1.815],329,32900,0.09850806,6.385463,0.008056136,29.304379,5982901,-86.67114020466805,0.8651547,-86.60415,121.96,-50.959545,0.06385463,0.8651547,-93.53251,58.582844,True,100,-77.63966,41570.715
,-86.58563,-1,5141.489460468292,162.71866,-0.38542467,-212.69156,0.0019656396,1.2789981,0.9495474,0.5478257,126.10593,75.02707,0.009495474,[ 0.017  1.217 -1.805],330,33000,0.19656396,2.6394534,0.0054782573,29.493666,5995065,-86.58563210189342,0.864514,-89.85709,121.64,-49.972908,0.026394533,0.864514,-93.67535,78.186195,True,100,-81.839134,46920.29
,-85.48524,-1,5150.519102811813,154.73822,-0.41607594,-205.68787,0.0002512858,2.687211,0.7443202,0.7261688,120.20264,51.234184,0.0074432027,[ 0.026  1.211 -1.804],331,33100,0.02512858,3.8385143,0.007261688,30.489187,6007087,-85.48523310974241,0.8645663,-75.70529,120.22,-50.949642,0.03838514,0.8645663,-92.34149,37.213303,True,100,-64.46602,32369.092
,-84.69043,-1,5161.052216768265,224.62189,-0.43045264,-275.91943,9.9991455e-05,5.671986,0.52439404,0.7008347,191.22902,35.891937,0.0052439403,[ 0.07   1.21  -1.835],332,33200,0.009999146,5.3759212,0.0070083467,31.650526,6019059,-84.69041939854623,0.8631128,-66.22827,119.72,-51.297546,0.05375921,0.8631128,-93.887726,17.630508,True,100,-44.324005,37379.816
,-86.77995,-1,5170.78347158432,217.33206,-0.454703,-277.05832,0.0016878269,1.4222461,0.9065031,0.62573034,190.27837,67.729095,0.00906503,[ 0.019  1.203 -1.849],333,33300,0.1687827,3.9780104,0.0062573035,29.992346,6031367,-86.77994951277971,0.8623901,-88.94989,123.08,-59.726257,0.039780103,0.8623901,-96.01523,70.31132,True,100,-77.93609,78370.13
,-84.756386,-1,5180.907228469849,242.85483,-0.44289312,-293.63794,8.9051915e-05,4.058465,0.7433264,0.8495571,208.88156,43.360455,0.007433265,[ 0.035  1.198 -1.874],334,33400,0.008905192,5.334156,0.00849557,31.34141,6043334,-84.75639344200492,0.85783076,-85.41381,119.67,-50.783104,0.05334156,0.85783076,-94.54432,24.639858,True,100,-65.695404,78026.55
,-84.91246,-1,5190.4323699474335,136.82578,-0.4511025,-187.86838,0.0003572027,2.4986467,0.83220994,0.97473073,102.95592,42.161358,0.008322099,[ 0.02   1.186 -1.862],335,33500,0.03572027,7.464595,0.009747307,26.79412,6055262,-84.91246147334576,0.8633225,-82.87307,119.28,-51.04261,0.074645944,0.8633225,-91.17474,40.021664,True,100,-72.97422,33055.402
,-85.51406,-1,5200.467001676559,179.65219,-0.44238496,-231.2191,0.00032375142,6.487296,0.7079805,0.86284703,145.70505,40.23599,0.0070798043,[ 0.061  1.18  -1.87 ],336,33600,0.032375142,4.4204583,0.00862847,32.421623,6067238,-85.51405898571015,0.85783505,-80.46219,119.76,-51.56691,0.04420458,0.85783505,-93.22136,15.414742,True,100,-60.831554,46046.875
,-82.55122,-1,5211.179386138916,120.9011,-0.44512945,-171.29158,3.6386282e-05,6.9645095,0.6620966,0.8312569,88.74035,38.815964,0.0066209654,[ 0.052  1.196 -1.861],337,33700,0.0036386284,3.9329097,0.008312569,22.463165,6078918,-82.5512138299644,0.861969,-68.504875,116.8,-50.39048,0.039329097,0.861969,-88.26093,14.358513,True,100,-53.43672,19185.436
,-82.5854,-1,5221.772541046143,161.51544,-0.44971746,-211.79227,0.00014120266,4.3095903,0.77831566,1.0809585,129.20686,34.142677,0.0077831554,[ 0.029  1.213 -1.864],338,33800,0.014120266,8.296124,0.0108095845,24.039303,6090695,-82.58540549322963,0.8582887,-79.19997,117.77,-50.276825,0.08296125,0.8582887,-89.64515,23.204062,True,100,-64.54426,47177.688
,-82.34055,-1,5231.679749965668,148.66759,-0.4555767,-198.75842,8.362263e-05,6.7121754,0.6682289,1.000614,116.41787,30.842846,0.0066822893,[ 0.01   1.2   -1.869],339,33900,0.008362263,6.2046523,0.01000614,28.208239,6102330,-82.34055647701025,0.8643937,-69.73683,116.35,-50.090836,0.06204652,0.8643937,-88.965836,14.898299,True,100,-52.572144,32121.713
,-81.26666,-1,5241.811678886414,146.5189,-0.4568475,-197.51836,4.9857932e-05,8.102804,0.6158963,0.7209039,116.251686,42.19302,0.006158963,[ 0.048  1.186 -1.875],340,34000,0.0049857935,3.8045201,0.0072090393,23.184292,6113879,-81.26666367217898,0.85878223,-66.538734,115.49,-50.99945,0.0380452,0.85878223,-87.85061,12.341407,True,100,-47.797256,22460.031
,-85.03722,-1,5252.887061357498,156.05774,-0.43380743,-207.18378,0.00022247857,6.651483,0.70013344,0.864931,122.14656,39.585705,0.007001334,[-0.013  1.183 -1.876],341,34100,0.022247858,4.950338,0.00864931,25.21134,6125917,-85.03721336886287,0.86119735,-77.6858,120.38,-51.126034,0.04950338,0.86119735,-91.94334,15.034241,True,100,-59.874573,31001.588
,-78.41726,-1,5261.911660194397,74.70037,-0.43939477,-125.71501,0.0041738525,1.139269,0.9630833,0.3453882,47.29776,88.60425,0.009630834,[-0.009  1.168 -1.853],342,34200,0.41738525,1.8465663,0.0034538817,15.30289,6137086,-78.41725644409657,0.8580058,-79.06089,111.69,-51.01464,0.018465662,0.8580058,-82.60775,87.77558,True,100,-74.5881,15383.281
,-83.16259,-1,5271.858961582184,120.257385,-0.43922022,-171.27322,8.150786e-05,10.202371,0.60255,0.85313123,88.110634,33.281395,0.006025501,[ 0.006  1.169 -1.858],343,34300,0.008150786,4.5648236,0.008531312,22.56093,6148817,-83.16258864551783,0.85881937,-66.323456,117.31,-51.015835,0.045648236,0.85881937,-88.8717,9.801643,True,100,-48.087914,17968.707
,-81.28616,-1,5281.454531908035,213.34338,-0.44282132,-264.0854,0.00035400726,2.9182217,0.8352873,0.9479037,182.79922,43.709644,0.008352873,[-0.059  1.165 -1.858],344,34400,0.035400726,6.382023,0.009479037,25.700188,6160372,-81.28616128370166,0.86067826,-82.75375,115.55,-50.742,0.06382023,0.86067826,-90.089005,34.267445,True,100,-67.71603,78871.11
,-85.93869,-1,5291.12660908699,141.16367,-0.44143733,-191.30426,0.00011873447,7.2371936,0.6576851,0.93890405,105.36558,32.916275,0.006576851,[-0.064  1.153 -1.862],345,34500,0.011873447,7.496071,0.00938904,26.987001,6172403,-85.93868519872427,0.8546448,-70.8331,120.31,-50.140594,0.07496071,0.8546448,-92.31549,13.817511,True,100,-53.678192,26922.58
,-89.17178,-1,5300.837797164917,164.56674,-0.45075515,-215.40228,0.0007107759,3.4883263,0.8533184,0.9716079,126.23048,43.545246,0.008533184,[-0.056  1.136 -1.86 ],346,34600,0.07107759,4.816035,0.009716079,31.67674,6184892,-89.1717977540195,0.8561614,-90.04507,124.89,-50.83554,0.048160348,0.8561614,-96.351875,28.667044,True,100,-76.634796,50754.574
,-83.234695,-1,5309.77664732933,152.56873,-0.4901753,-202.57831,0.0009121073,1.689122,0.86347306,0.7156545,119.34361,59.27946,0.00863473,[-0.083  1.149 -1.87 ],347,34700,0.09121073,4.3380237,0.007156545,24.624233,6196731,-83.23469569921494,0.86030114,-77.20053,118.39,-50.009575,0.043380234,0.86030114,-89.987305,59.202354,True,100,-68.424416,40100.246
,-82.87376,-1,5319.445481777191,116.47919,-0.4819331,-166.82057,5.9709477e-05,10.228876,0.6034274,1.0460211,83.94681,24.969374,0.006034274,[-0.1    1.147 -1.909],348,34800,0.005970948,8.479633,0.01046021,24.240734,6208375,-82.87376625925303,0.8607041,-71.58644,116.44,-50.34138,0.08479633,0.8607041,-88.43444,9.776245,True,100,-53.80191,15695.828
