VarNormIw,AvgEpLen,Bound,MinVanillaIw,ESSClassic,MaxVanillaIw,AvgVanillaIw,VarRet,MinNormIw,Delta,AvgNormIw,BatchSize,VanillaAvgRet,ESSRenyi,IterType,AvgDiscRet,VarJ,EpsThisIter,J,eRenyi2,MaxNormIw,VarVanillaIw,AvgRet,VarDiscRet
5.4346e-20,500.0,4194.07,1.0,400.0,1.0,1.0,186.391849075,0.0025,0.2,0.0025,500,4662.61457081,500.0,2,4662.61457081,13.9173,100,4662.06,1.0,0.0025,,4662.61457081,186.391849075
2.08518e-09,500.0,4242.75,0.879559,499.740107402,1.04449,0.999391,342.162504051,0.00176019,0.2,0.002,500,4658.03374744,499.79748587,1,4658.03374744,14.7573,100,4661.42,1.00041,0.00209026,0.000520661,4658.03374744,342.162504051
3.50449e-18,500.0,3726.01,1.0,100.0,1.0,1.0,232.599738928,0.01,0.2,0.01,500,4661.91650378,500.0,2,4661.91650378,15.1748,100,4661.92,1.0,0.01,,4661.91650378,232.599738928
2.1793e-19,500.0,4000.1,1.0,200.000000102,1.0,1.0,150.179971775,0.005,0.2,0.005,500,4661.94879985,500.0,2,4661.94879985,13.7651,100,4661.93,1.0,0.005,,4661.94879985,150.179971775
5.43914e-20,500.0,4121.87,1.0,299.999969474,1.0,1.0,147.867307741,0.00333333,0.2,0.00333333,500,4662.91479086,500.0,2,4662.91479086,13.2412,100,4662.26,1.0,0.00333333,,4662.91479086,147.867307741
5.4346e-20,500.0,4194.74,1.0,400.0,1.0,1.0,178.199742969,0.0025,0.2,0.0025,500,4664.19159628,500.0,2,4664.19159628,13.2778,100,4662.74,1.0,0.0025,,4664.19159628,178.199742969
1.01457e-09,500.0,4243.91,0.909666,499.873755331,1.0331,0.999102,257.486894383,0.00182097,0.2,0.002,500,4661.30182586,499.895713627,1,4661.30182586,13.6549,100,4662.54,1.00021,0.00206805,0.000253186,4661.30182586,257.486894383
3.50449e-18,500.0,3726.58,1.0,100.0,1.0,1.0,192.406596792,0.01,0.2,0.01,500,4662.54301452,500.0,2,4662.54301452,13.8015,100,4662.54,1.0,0.01,,4662.54301452,192.406596792
2.1793e-19,500.0,4000.26,1.0,200.000000102,1.0,1.0,175.241344918,0.005,0.2,0.005,500,4661.6373303,500.0,2,4661.6373303,13.4978,100,4662.09,1.0,0.005,,4661.6373303,175.241344918
5.43914e-20,500.0,4121.19,1.0,299.999969474,1.0,1.0,245.368315725,0.00333333,0.2,0.00333333,500,4660.53239974,500.0,2,4660.53239974,14.2468,100,4661.57,1.0,0.00333333,,4660.53239974,245.368315725
5.4346e-20,500.0,4194.12,1.0,400.0,1.0,1.0,181.613117686,0.0025,0.2,0.0025,500,4663.70989156,500.0,2,4663.70989156,14.0725,100,4662.11,1.0,0.0025,,4663.70989156,181.613117686
1.81033e-09,500.0,4243.02,0.89804,499.77432766,1.04547,0.998552,278.688146192,0.00179869,0.2,0.002,500,4659.1959773,499.807908452,1,4659.1959773,14.4773,100,4661.68,1.00038,0.00209398,0.000451273,4659.1959773,278.688146192
3.50449e-18,500.0,3725.69,1.0,100.0,1.0,1.0,235.346733956,0.01,0.2,0.01,500,4661.5967836,500.0,2,4661.5967836,15.2641,100,4661.6,1.0,0.01,,4661.5967836,235.346733956
2.1793e-19,500.0,3999.27,1.0,200.000000102,1.0,1.0,244.063912213,0.005,0.2,0.005,500,4660.51751616,500.0,2,4660.51751616,15.4143,100,4661.06,1.0,0.005,,4660.51751616,244.063912213
5.43914e-20,500.0,4120.84,1.0,299.999969474,1.0,1.0,209.313622145,0.00333333,0.2,0.00333333,500,4661.50885211,500.0,2,4661.50885211,15.0837,100,4661.21,1.0,0.00333333,,4661.50885211,209.313622145
5.4346e-20,500.0,4194.46,1.0,400.0,1.0,1.0,134.464221743,0.0025,0.2,0.0025,500,4666.13227878,500.0,2,4666.13227878,14.4383,100,4662.44,1.0,0.0025,,4666.13227878,134.464221743
1.10307e-09,500.0,4244.1,0.907472,499.862271954,1.03605,1.00049,140.147788212,0.00181405,0.2,0.002,500,4663.41704792,499.874861573,1,4663.41704792,13.7875,100,4662.74,1.00025,0.00207107,0.00027604,4663.41704792,140.147788212
3.50449e-18,500.0,3725.16,1.0,100.0,1.0,1.0,229.361460671,0.01,0.2,0.01,500,4661.01705455,500.0,2,4661.01705455,15.0688,100,4661.02,1.0,0.01,,4661.01705455,229.361460671
2.1793e-19,500.0,3999.23,1.0,200.000000102,1.0,1.0,248.145465843,0.005,0.2,0.005,500,4661.13011966,500.0,2,4661.13011966,15.3743,100,4661.07,1.0,0.005,,4661.13011966,248.145465843
5.43914e-20,500.0,4120.74,1.0,299.999969474,1.0,1.0,231.686260933,0.00333333,0.2,0.00333333,500,4661.23456035,500.0,2,4661.23456035,15.2984,100,4661.13,1.0,0.00333333,,4661.23456035,231.686260933
5.4346e-20,500.0,4193.1,1.0,400.0,1.0,1.0,172.104822958,0.0025,0.2,0.0025,500,4660.97319811,500.0,2,4660.97319811,14.7693,100,4661.09,1.0,0.0025,,4660.97319811,172.104822958
5.62236e-10,500.0,4243.44,0.954865,499.929770069,1.03103,1.00046,151.433309856,0.00190884,0.2,0.002,500,4665.55045459,499.923598522,1,4665.55045459,14.3396,100,4662.05,1.00015,0.0020611,0.000140689,4665.55045459,151.433309856
3.50449e-18,500.0,3728.16,1.0,100.0,1.0,1.0,142.649014752,0.01,0.2,0.01,500,4664.14547812,500.0,2,4664.14547812,11.8837,100,4664.15,1.0,0.01,,4664.14547812,142.649014752
2.1793e-19,500.0,4001.72,1.0,200.000000102,1.0,1.0,182.855934339,0.005,0.2,0.005,500,4662.97780787,500.0,2,4662.97780787,12.7069,100,4663.56,1.0,0.005,,4662.97780787,182.855934339
5.43914e-20,500.0,4122.62,1.0,299.999969474,1.0,1.0,254.301245835,0.00333333,0.2,0.00333333,500,4661.91628874,500.0,2,4661.91628874,13.8623,100,4663.01,1.0,0.00333333,,4661.91628874,254.301245835
5.4346e-20,500.0,4194.87,1.0,400.0,1.0,1.0,213.545997288,0.0025,0.2,0.0025,500,4662.42975094,500.0,2,4662.42975094,14.0371,100,4662.87,1.0,0.0025,,4662.42975094,213.545997288
8.5512e-10,500.0,4244.54,0.940282,499.893492423,1.03466,1.00092,150.791201077,0.00187884,0.2,0.002,500,4663.93516263,499.896666906,1,4663.93516263,13.5878,100,4663.17,1.00021,0.00206741,0.000214174,4663.93516263,150.791201077
3.50449e-18,500.0,3726.26,1.0,100.0,1.0,1.0,170.499221537,0.01,0.2,0.01,500,4662.05806101,500.0,2,4662.05806101,12.9921,100,4662.06,1.0,0.01,,4662.05806101,170.499221537
2.1793e-19,499.92,4000.34,1.0,200.000000102,1.0,1.0,312.446636278,0.005,0.2,0.005,500,4662.2739143,500.0,2,4662.2739143,15.4619,100,4662.17,1.0,0.005,,4662.2739143,312.446636278
5.43914e-20,500.0,4121.68,1.0,299.999969474,1.0,1.0,201.578885023,0.00333333,0.2,0.00333333,500,4661.89144483,500.0,2,4661.89144483,15.0306,100,4662.07,1.0,0.00333333,,4661.89144483,201.578885023
5.4346e-20,500.0,4194.37,1.0,400.0,1.0,1.0,206.487650277,0.0025,0.2,0.0025,500,4663.23334131,500.0,2,4663.23334131,14.8592,100,4662.36,1.0,0.0025,,4663.23334131,206.487650277
1.46901e-09,500.0,4243.77,0.910209,499.816557521,1.03986,0.998556,217.24930485,0.00182305,0.2,0.002,500,4661.98793548,499.870095633,1,4661.98793548,14.5067,100,4662.41,1.00026,0.00208273,0.000366193,4661.98793548,217.24930485
3.50449e-18,500.0,3727.95,1.0,100.0,1.0,1.0,150.51819565,0.01,0.2,0.01,500,4663.85113011,500.0,2,4663.85113011,12.2071,100,4663.85,1.0,0.01,,4663.85113011,150.51819565
2.1793e-19,500.0,4001.49,1.0,200.000000102,1.0,1.0,202.538157617,0.005,0.2,0.005,500,4662.80606516,500.0,2,4662.80606516,13.2301,100,4663.33,1.0,0.005,,4662.80606516,202.538157617
5.43914e-20,500.0,4123.18,1.0,299.999969474,1.0,1.0,130.122461235,0.00333333,0.2,0.00333333,500,4664.05406526,500.0,2,4664.05406526,12.6391,100,4663.57,1.0,0.00333333,,4664.05406526,130.122461235
5.4346e-20,500.0,4195.36,1.0,400.0,1.0,1.0,196.177524026,0.0025,0.2,0.0025,500,4662.70021764,500.0,2,4662.70021764,12.981,100,4663.35,1.0,0.0025,,4662.70021764,196.177524026
7.87029e-10,500.0,4244.99,0.949188,499.901777121,1.03798,0.999268,170.454615827,0.00189977,0.2,0.002,500,4664.28040155,499.914184043,1,4664.28040155,12.9134,100,4663.61,1.00017,0.00207749,0.00019647,4664.28040155,170.454615827
3.50449e-18,500.0,3728.82,1.0,100.0,1.0,1.0,184.926911208,0.01,0.2,0.01,500,4664.75916795,500.0,2,4664.75916795,13.5306,100,4664.76,1.0,0.01,,4664.75916795,184.926911208
2.1793e-19,500.0,4002.17,1.0,200.000000102,1.0,1.0,174.853141338,0.005,0.2,0.005,500,4663.20470852,500.0,2,4663.20470852,13.3677,100,4663.98,1.0,0.005,,4663.20470852,174.853141338
5.43914e-20,500.0,4123.87,1.0,299.999969474,1.0,1.0,111.112868683,0.00333333,0.2,0.00333333,500,4664.83578173,500.0,2,4664.83578173,12.4884,100,4664.27,1.0,0.00333333,,4664.83578173,111.112868683
5.4346e-20,500.0,4195.78,1.0,400.0,1.0,1.0,219.849324736,0.0025,0.2,0.0025,500,4662.30577234,500.0,2,4662.30577234,13.1188,100,4663.78,1.0,0.0025,,4662.30577234,219.849324736
1.02122e-09,500.0,4244.74,0.92183,499.872816397,1.02591,0.999529,268.61985198,0.00184453,0.2,0.002,500,4661.34785911,499.879508452,1,4661.34785911,13.7168,100,4663.38,1.00024,0.00205278,0.000255064,4661.34785911,268.61985198
3.50449e-18,500.0,3728.35,1.0,100.0,1.0,1.0,153.322794503,0.01,0.2,0.01,500,4664.30044593,500.0,2,4664.30044593,12.3203,100,4664.3,1.0,0.01,,4664.30044593,153.322794503
2.1793e-19,500.0,4000.18,1.0,200.000000102,1.0,1.0,237.77395155,0.005,0.2,0.005,500,4659.73093439,500.0,2,4659.73093439,14.1001,100,4662.02,1.0,0.005,,4659.73093439,237.77395155
5.43914e-20,500.0,4121.74,1.0,299.999969474,1.0,1.0,212.191791858,0.00333333,0.2,0.00333333,500,4662.37180781,500.0,2,4662.37180781,14.2335,100,4662.13,1.0,0.00333333,,4662.37180781,212.191791858
5.4346e-20,500.0,4194.39,1.0,400.0,1.0,1.0,164.120495213,0.0025,0.2,0.0025,500,4663.1455451,500.0,2,4663.1455451,13.8837,100,4662.39,1.0,0.0025,,4663.1455451,164.120495213
5.70846e-10,500.0,4244.09,0.948762,499.928720074,1.03212,1.00072,189.462431952,0.00189615,0.2,0.002,500,4663.69296318,499.919785019,1,4663.69296318,13.765,100,4662.71,1.00016,0.00206274,0.000142918,4663.69296318,189.462431952
3.50449e-18,500.0,3729.14,1.0,100.0,1.0,1.0,188.247293353,0.01,0.2,0.01,500,4665.06963683,500.0,2,4665.06963683,13.6515,100,4665.07,1.0,0.01,,4665.06963683,188.247293353
2.1793e-19,500.0,4001.38,1.0,200.000000102,1.0,1.0,225.984385437,0.005,0.2,0.005,500,4661.35402823,500.0,2,4661.35402823,14.4394,100,4663.21,1.0,0.005,,4661.35402823,225.984385437
5.43914e-20,500.0,4122.68,1.0,299.999969474,1.0,1.0,168.126979183,0.00333333,0.2,0.00333333,500,4662.74581425,500.0,2,4662.74581425,13.9473,100,4663.06,1.0,0.00333333,,4662.74581425,168.126979183
5.4346e-20,500.0,4194.86,1.0,400.0,1.0,1.0,176.972260944,0.0025,0.2,0.0025,500,4662.20557895,500.0,2,4662.20557895,13.7779,100,4662.84,1.0,0.0025,,4662.20557895,176.972260944
1.27039e-09,500.0,4243.95,0.891798,499.841494963,1.02988,0.999438,282.921100083,0.0017846,0.2,0.002,500,4661.01199664,499.862410747,1,4661.01199664,14.2589,100,4662.59,1.00028,0.00206092,0.000317242,4661.01199664,282.921100083
3.50449e-18,500.0,3727.98,1.0,100.0,1.0,1.0,157.127205459,0.01,0.2,0.01,500,4663.97036707,500.0,2,4663.97036707,12.4722,100,4663.97,1.0,0.01,,4663.97036707,157.127205459
2.1793e-19,500.0,4001.3,1.0,200.000000102,1.0,1.0,178.998751738,0.005,0.2,0.005,500,4662.33008992,500.0,2,4662.33008992,12.925,100,4663.15,1.0,0.005,,4662.33008992,178.998751738
5.43914e-20,500.0,4122.64,1.0,299.999969474,1.0,1.0,247.6285128,0.00333333,0.2,0.00333333,500,4662.82231373,500.0,2,4662.82231373,13.8964,100,4663.04,1.0,0.00333333,,4662.82231373,247.6285128
5.4346e-20,500.0,4195.38,1.0,400.0,1.0,1.0,189.71507242,0.0025,0.2,0.0025,500,4664.37749163,500.0,2,4664.37749163,13.8608,100,4663.38,1.0,0.0025,,4664.37749163,189.71507242
1.57481e-09,500.0,4244.65,0.915723,499.803475194,1.05304,1.00027,226.898043098,0.00183095,0.2,0.002,500,4662.39581548,499.83774922,1,4662.39581548,13.917,100,4663.31,1.00032,0.00210551,0.000393914,4662.39581548,226.898043098
3.50449e-18,500.0,3724.99,1.0,100.0,1.0,1.0,216.717319366,0.01,0.2,0.01,500,4660.84561426,500.0,2,4660.84561426,14.6476,100,4660.85,1.0,0.01,,4660.84561426,216.717319366
2.1793e-19,500.0,3998.74,1.0,200.000000102,1.0,1.0,248.058004383,0.005,0.2,0.005,500,4660.13373198,500.0,2,4660.13373198,15.1721,100,4660.49,1.0,0.005,,4660.13373198,248.058004383
5.43914e-20,500.0,4120.58,1.0,299.999969474,1.0,1.0,228.689938496,0.00333333,0.2,0.00333333,500,4661.78469074,500.0,2,4661.78469074,15.1427,100,4660.92,1.0,0.00333333,,4661.78469074,228.689938496
5.4346e-20,500.0,4193.34,1.0,400.0,1.0,1.0,168.505463082,0.0025,0.2,0.0025,500,4662.50438591,500.0,2,4662.50438591,14.6339,100,4661.32,1.0,0.0025,,4662.50438591,168.505463082
1.43108e-09,500.0,4243.51,0.930312,499.821518074,1.03683,0.999468,134.605982251,0.00186161,0.2,0.002,500,4664.824713,499.833758332,1,4664.824713,13.9749,100,4662.14,1.00033,0.00207477,0.00035739,4664.824713,134.605982251
3.50449e-18,500.0,3729.2,1.0,100.0,1.0,1.0,162.320295512,0.01,0.2,0.01,500,4665.18128424,500.0,2,4665.18128424,12.6767,100,4665.18,1.0,0.01,,4665.18128424,162.320295512
2.1793e-19,500.0,4002.07,1.0,200.000000102,1.0,1.0,191.176476648,0.005,0.2,0.005,500,4662.65154649,500.0,2,4662.65154649,13.2884,100,4663.92,1.0,0.005,,4662.65154649,191.176476648
5.43914e-20,500.0,4123.38,1.0,299.999969474,1.0,1.0,165.092646995,0.00333333,0.2,0.00333333,500,4663.47446788,500.0,2,4663.47446788,13.1242,100,4663.77,1.0,0.00333333,,4663.47446788,165.092646995
5.4346e-20,500.0,4194.98,1.0,400.0,1.0,1.0,262.229651803,0.0025,0.2,0.0025,500,4660.56696506,500.0,2,4660.56696506,14.0003,100,4662.97,1.0,0.0025,,4660.56696506,262.229651803
8.61033e-10,500.0,4244.99,0.929802,499.892432869,1.04085,0.999455,112.68291812,0.00186062,0.2,0.002,500,4665.81817038,499.904591173,1,4665.81817038,13.3445,100,4663.62,1.00019,0.00208283,0.000215023,4665.81817038,112.68291812
3.50449e-18,500.0,3727.55,1.0,100.0,1.0,1.0,192.279268754,0.01,0.2,0.01,500,4663.5303858,500.0,2,4663.5303858,13.797,100,4663.53,1.0,0.01,,4663.5303858,192.279268754
2.1793e-19,500.0,4001.33,1.0,200.000000102,1.0,1.0,223.48489728,0.005,0.2,0.005,500,4662.8083607,500.0,2,4662.8083607,14.3504,100,4663.17,1.0,0.005,,4662.8083607,223.48489728
5.43914e-20,500.0,4123.0,1.0,299.999969474,1.0,1.0,160.33132304,0.00333333,0.2,0.00333333,500,4663.81314209,500.0,2,4663.81314209,13.7946,100,4663.38,1.0,0.00333333,,4663.81314209,160.33132304
5.4346e-20,500.0,4195.81,1.0,400.0,1.0,1.0,141.14354391,0.0025,0.2,0.0025,500,4665.04860365,500.0,2,4665.04860365,13.3481,100,4663.8,1.0,0.0025,,4665.04860365,141.14354391
5.86755e-10,500.0,4245.65,0.955206,499.927065863,1.03023,1.00092,117.513683011,0.00190866,0.2,0.002,500,4665.80927395,499.920678804,1,4665.80927395,12.8058,100,4664.27,1.00016,0.00205857,0.000146958,4665.80927395,117.513683011
3.50449e-18,500.0,3725.82,1.0,100.0,1.0,1.0,189.39395513,0.01,0.2,0.01,500,4661.65653299,500.0,2,4661.65653299,13.6931,100,4661.66,1.0,0.01,,4661.65653299,189.39395513
2.1793e-19,500.0,4001.12,1.0,200.000000102,1.0,1.0,139.88959538,0.005,0.2,0.005,500,4664.24502291,500.0,2,4664.24502291,12.8324,100,4662.95,1.0,0.005,,4664.24502291,139.88959538
5.43914e-20,500.0,4122.36,1.0,299.999969474,1.0,1.0,217.213726544,0.00333333,0.2,0.00333333,500,4662.30359962,500.0,2,4662.30359962,13.4742,100,4662.73,1.0,0.00333333,,4662.30359962,217.213726544
5.4346e-20,500.0,4195.08,1.0,400.0,1.0,1.0,194.411021607,0.0025,0.2,0.0025,500,4664.04812949,500.0,2,4664.04812949,13.587,100,4663.06,1.0,0.0025,,4664.04812949,194.411021607
1.37107e-09,500.0,4244.93,0.910044,499.828986916,1.03305,1.00009,155.357556263,0.00181993,0.2,0.002,500,4664.96697786,499.85133063,1,4664.96697786,13.2073,100,4663.57,1.0003,0.00206593,0.000342826,4664.96697786,155.357556263
3.50449e-18,500.0,3727.81,1.0,100.0,1.0,1.0,173.403397306,0.01,0.2,0.01,500,4663.79910092,500.0,2,4663.79910092,13.1023,100,4663.8,1.0,0.01,,4663.79910092,173.403397306
2.1793e-19,500.0,4000.88,1.0,200.000000102,1.0,1.0,214.349785913,0.005,0.2,0.005,500,4661.64707664,500.0,2,4661.64707664,13.8959,100,4662.72,1.0,0.005,,4661.64707664,214.349785913
5.43914e-20,500.0,4122.18,1.0,299.999969474,1.0,1.0,248.245140844,0.00333333,0.2,0.00333333,500,4662.26377755,500.0,2,4662.26377755,14.5154,100,4662.57,1.0,0.00333333,,4662.26377755,248.245140844
5.4346e-20,500.0,4194.48,1.0,400.0,1.0,1.0,180.152713345,0.0025,0.2,0.0025,500,4662.19379077,500.0,2,4662.19379077,14.2351,100,4662.48,1.0,0.0025,,4662.19379077,180.152713345
8.33538e-10,500.0,4243.84,0.93927,499.89588103,1.03285,0.999349,189.662582448,0.00187976,0.2,0.002,500,4662.01119443,499.902327071,1,4662.01119443,13.9922,100,4662.47,1.0002,0.00206705,0.000208113,4662.01119443,189.662582448
3.50449e-18,500.0,3724.51,1.0,100.0,1.0,1.0,252.781038943,0.01,0.2,0.01,500,4660.37034674,500.0,2,4660.37034674,15.8194,100,4660.37,1.0,0.01,,4660.37034674,252.781038943
2.1793e-19,498.93,3994.49,1.0,200.000000102,1.0,1.0,10252.9235979,0.005,0.2,0.005,500,4652.28570228,500.0,2,4652.28570228,72.2265,100,4656.33,1.0,0.005,,4652.28570228,10252.9235979
5.43914e-20,500.0,4118.7,1.0,299.999969474,1.0,1.0,158.291251292,0.00333333,0.2,0.00333333,500,4664.6065966,500.0,2,4664.6065966,59.5419,100,4659.09,1.0,0.00333333,,4664.6065966,158.291251292
5.4346e-20,500.0,4192.43,1.0,400.0,1.0,1.0,146.210760542,0.0025,0.2,0.0025,500,4664.43610922,500.0,2,4664.43610922,51.9662,100,4660.42,1.0,0.0025,,4664.43610922,146.210760542
3.75761e-09,500.0,4242.0,0.834141,499.531526569,1.07622,1.00146,259.29893482,0.00166585,0.2,0.002,500,4660.17542813,499.5393828,1,4660.17542813,39.9386,100,4660.78,1.00092,0.0021493,0.000942148,4660.17542813,259.29893482
3.50449e-18,500.0,3726.5,1.0,100.0,1.0,1.0,234.523624318,0.01,0.2,0.01,500,4662.45358057,500.0,2,4662.45358057,15.2374,100,4662.45,1.0,0.01,,4662.45358057,234.523624318
2.1793e-19,500.0,4001.63,1.0,200.000000102,1.0,1.0,166.512162859,0.005,0.2,0.005,500,4664.47120108,500.0,2,4664.47120108,14.1255,100,4663.46,1.0,0.005,,4664.47120108,166.512162859
5.43914e-20,500.0,4122.95,1.0,299.999969474,1.0,1.0,217.98722349,0.00333333,0.2,0.00333333,500,4663.07105813,500.0,2,4663.07105813,14.3175,100,4663.33,1.0,0.00333333,,4663.07105813,217.98722349
5.4346e-20,500.0,4195.17,1.0,400.0,1.0,1.0,186.576457094,0.0025,0.2,0.0025,500,4662.63032809,500.0,2,4662.63032809,14.1426,100,4663.16,1.0,0.0025,,4662.63032809,186.576457094
1.06067e-09,500.0,4244.69,0.917044,499.867478467,1.03104,0.999536,178.151285912,0.00183494,0.2,0.002,500,4663.47421915,499.882070229,1,4663.47421915,13.758,100,4663.32,1.00024,0.00206305,0.00026492,4663.47421915,178.151285912
3.50449e-18,500.0,3727.24,1.0,100.0,1.0,1.0,161.101964515,0.01,0.2,0.01,500,4663.19976114,500.0,2,4663.19976114,12.629,100,4663.2,1.0,0.01,,4663.19976114,161.101964515
2.1793e-19,500.0,4001.19,1.0,200.000000102,1.0,1.0,186.938384084,0.005,0.2,0.005,500,4662.82542299,500.0,2,4662.82542299,13.1269,100,4663.01,1.0,0.005,,4662.82542299,186.938384084
5.43914e-20,500.0,4122.78,1.0,299.999969474,1.0,1.0,183.91220327,0.00333333,0.2,0.00333333,500,4663.44507552,500.0,2,4663.44507552,13.2517,100,4663.16,1.0,0.00333333,,4663.44507552,183.91220327
5.4346e-20,500.0,4195.67,1.0,400.0,1.0,1.0,174.900535569,0.0025,0.2,0.0025,500,4665.17074869,500.0,2,4665.17074869,13.2573,100,4663.66,1.0,0.0025,,4665.17074869,174.900535569
6.47861e-10,500.0,4244.69,0.959867,499.919613553,1.03373,1.00018,180.547311515,0.00191939,0.2,0.002,500,4661.56742541,499.922764313,1,4661.56742541,13.2454,100,4663.31,1.00015,0.0020671,0.000162023,4661.56742541,180.547311515
3.50449e-18,500.0,3725.96,1.0,100.0,1.0,1.0,151.964491404,0.01,0.2,0.01,500,4661.92334411,500.0,2,4661.92334411,12.2656,100,4661.92,1.0,0.01,,4661.92334411,151.964491404
2.1793e-19,500.0,4000.89,1.0,200.000000102,1.0,1.0,182.606256304,0.005,0.2,0.005,500,4663.51751445,500.0,2,4663.51751445,12.8937,100,4662.72,1.0,0.005,,4663.51751445,182.606256304
5.43914e-20,500.0,4122.22,1.0,299.999969474,1.0,1.0,206.381649477,0.00333333,0.2,0.00333333,500,4662.36892101,500.0,2,4662.36892101,13.3778,100,4662.6,1.0,0.00333333,,4662.36892101,206.381649477
5.4346e-20,500.0,4194.77,1.0,400.0,1.0,1.0,215.422417054,0.0025,0.2,0.0025,500,4663.20715951,500.0,2,4663.20715951,13.6971,100,4662.75,1.0,0.0025,,4663.20715951,215.422417054
8.85186e-10,500.0,4244.07,0.933498,499.889641065,1.02707,0.999507,184.082094986,0.00186792,0.2,0.002,500,4661.9728868,499.904948665,1,4661.9728868,13.5167,100,4662.69,1.00019,0.00205514,0.000221078,4661.9728868,184.082094986
3.50449e-18,500.0,3727.55,1.0,100.0,1.0,1.0,166.343064756,0.01,0.2,0.01,500,4663.49574753,500.0,2,4663.49574753,12.8327,100,4663.5,1.0,0.01,,4663.49574753,166.343064756
2.1793e-19,500.0,4000.92,1.0,200.000000102,1.0,1.0,170.787215443,0.005,0.2,0.005,500,4661.96232114,500.0,2,4661.96232114,12.9409,100,4662.73,1.0,0.005,,4661.96232114,170.787215443
5.43914e-20,500.0,4122.16,1.0,299.999969474,1.0,1.0,270.003967652,0.00333333,0.2,0.00333333,500,4662.12922315,500.0,2,4662.12922315,14.1713,100,4662.53,1.0,0.00333333,,4662.12922315,270.003967652
5.4346e-20,500.0,4194.72,1.0,400.0,1.0,1.0,246.684168116,0.0025,0.2,0.0025,500,4663.20524609,500.0,2,4663.20524609,14.552,100,4662.7,1.0,0.0025,,4663.20524609,246.684168116
1.78092e-09,500.0,4244.85,0.849242,499.777633564,1.04296,0.998842,126.227238429,0.00170045,0.2,0.002,500,4665.92951386,499.829886636,1,4665.92951386,13.7695,100,4663.49,1.00034,0.00208835,0.000444199,4665.92951386,126.227238429
3.50449e-18,500.0,3727.22,1.0,100.0,1.0,1.0,213.973269051,0.01,0.2,0.01,500,4663.1959158,500.0,2,4663.1959158,14.5545,100,4663.2,1.0,0.01,,4663.1959158,213.973269051
2.1793e-19,500.0,4000.98,1.0,200.000000102,1.0,1.0,204.195930516,0.005,0.2,0.005,500,4662.43615483,500.0,2,4662.43615483,14.3923,100,4662.82,1.0,0.005,,4662.43615483,204.195930516
5.43914e-20,500.0,4122.47,1.0,299.999969474,1.0,1.0,208.131483037,0.00333333,0.2,0.00333333,500,4662.97675728,500.0,2,4662.97675728,14.3799,100,4662.87,1.0,0.00333333,,4662.97675728,208.131483037
5.4346e-20,500.0,4195.24,1.0,400.0,1.0,1.0,189.992256707,0.0025,0.2,0.0025,500,4664.33176485,500.0,2,4664.33176485,14.2306,100,4663.23,1.0,0.0025,,4664.33176485,189.992256707
2.51784e-09,499.59,4244.14,0.833473,499.685870813,1.05633,1.00037,1930.63121287,0.00166632,0.2,0.002,500,4660.00456029,499.715847422,1,4660.00456029,20.845,100,4662.84,1.00057,0.00211188,0.000629932,4660.00456029,1930.63121287
3.50449e-18,500.0,3729.09,1.0,100.0,1.0,1.0,139.625251716,0.01,0.2,0.01,500,4665.0877435,500.0,2,4665.0877435,11.7571,100,4665.09,1.0,0.01,,4665.0877435,139.625251716
2.1793e-19,500.0,4003.75,1.0,200.000000102,1.0,1.0,97.623845757,0.005,0.2,0.005,500,4666.10282071,500.0,2,4666.10282071,10.8488,100,4665.6,1.0,0.005,,4666.10282071,97.623845757
5.43914e-20,500.0,4125.2,1.0,299.999969474,1.0,1.0,130.717790738,0.00333333,0.2,0.00333333,500,4665.60502012,500.0,2,4665.60502012,11.0273,100,4665.6,1.0,0.00333333,,4665.60502012,130.717790738
5.4346e-20,500.0,4197.04,1.0,400.0,1.0,1.0,188.414881938,0.0025,0.2,0.0025,500,4663.34703952,500.0,2,4663.34703952,11.7807,100,4665.04,1.0,0.0025,,4663.34703952,188.414881938
7.86995e-10,500.0,4246.08,0.936312,499.90192859,1.03222,0.999823,162.977484136,0.00187295,0.2,0.002,500,4663.07810008,499.911026101,1,4663.07810008,11.9321,100,4664.71,1.00018,0.00206481,0.000196679,4663.07810008,162.977484136
3.50449e-18,500.0,3727.59,1.0,100.0,1.0,1.0,152.781965691,0.01,0.2,0.01,500,4663.54040992,500.0,2,4663.54040992,12.2985,100,4663.54,1.0,0.01,,4663.54040992,152.781965691
2.1793e-19,499.42,3998.57,1.0,200.000000102,1.0,1.0,3204.6914629,0.005,0.2,0.005,500,4657.28230309,500.0,2,4657.28230309,40.8869,100,4660.41,1.0,0.005,,4657.28230309,3204.6914629
5.43914e-20,500.0,4121.75,1.0,299.999969474,1.0,1.0,189.618646396,0.00333333,0.2,0.00333333,500,4665.60509074,500.0,2,4665.60509074,34.3957,100,4662.14,1.0,0.00333333,,4665.60509074,189.618646396
5.4346e-20,500.0,4194.65,1.0,400.0,1.0,1.0,181.966333724,0.0025,0.2,0.0025,500,4664.13225801,500.0,2,4664.13225801,30.5463,100,4662.64,1.0,0.0025,,4664.13225801,181.966333724
1.43874e-09,500.0,4244.58,0.924297,499.820486164,1.03785,0.998683,174.823183485,0.00185103,0.2,0.002,500,4664.85596067,499.833162683,1,4664.85596067,26.4592,100,4663.24,1.00033,0.00207845,0.000358737,4664.85596067,174.823183485
