MaxIW,InitialReturnMean,ReturnMeanIW,ReturnStepMax,InitialReturnStd,StdIW,StdD2w0t,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,Bound,TimeElapsed,J_sample_variance,MaxD2w0t,MeanIW,EpisodesSoFar,Weights,Iteration,InitialReturnMin,InitialReturnMax,MinD2w0t,MeanD2w0t,InitialBound,EmpiricalD2,EpLenMean,EpRewMean,MinIW
1.0492474,-93.10875,-92.96495,100.0,2.8461266,0.022193262,0.18199554,100,434273,99.399376,-310.86496,2186.1099359989166,12.372563,1.0024294,0.9984025,25800,[-0.564  0.927 -0.726  0.242 -0.17 ],258,-96.84785,-83.204994,,0.034289435,-310.971,1.0006024,17.14,-108.45795556571548,0.92528266
1.1158626,-93.43672,-92.84721,100.0,2.515248,0.059238672,0.1771192,100,435889,99.398926,-298.53064,2194.6248145103455,36.74676,1.0076762,0.9933353,25900,[-0.56   0.925 -0.728  0.242 -0.17 ],259,-97.19469,-85.79231,,0.032368876,-298.88837,1.0029987,16.16,-107.91224875322932,0.80643487
1.2329345,-92.82752,-91.78478,100.0,2.9328153,0.08131316,0.18069051,100,437567,99.37498,-332.79068,2203.611129283905,61.88806,1.0150216,0.9880256,26000,[-0.563  0.924 -0.728  0.239 -0.175],260,-97.615715,-79.98686,,0.03367154,-333.33136,1.0065935,16.78,-107.81021175415007,0.76522976
1.0945942,-93.54075,-93.07361,100.0,2.8161452,0.040544145,0.17837997,100,439207,99.37117,-311.1567,2212.367685317993,18.379976,1.0074137,0.9950086,26100,[-0.565  0.921 -0.73   0.243 -0.179],261,-97.46411,-85.84734,,0.03284888,-311.40298,1.0022149,16.4,-108.26752214134012,0.8681642
1.1110623,-93.48679,-92.88691,100.0,3.215515,0.037801385,0.17978871,100,440876,99.37553,-319.27698,2221.272156238556,17.482635,1.0111012,0.99369705,26200,[-0.569  0.92  -0.734  0.247 -0.183],262,-97.13549,-81.40532,,0.03341079,-319.61703,1.0013278,16.69,-108.47810698681683,0.85504156
1.2713351,-93.51569,-92.61127,100.0,2.6391354,0.064496785,0.17741223,100,442492,99.363525,-298.4898,2229.9694907665253,42.394848,1.0253081,0.9900342,26300,[-0.569  0.916 -0.736  0.245 -0.181],263,-97.728874,-85.0567,,0.03242223,-298.96735,1.0037832,16.16,-108.00342024197664,0.7615515
1.0998038,-93.13205,-92.76009,100.0,3.0351996,0.030820237,0.1804168,100,444174,99.34399,-321.64377,2237.4560866355896,17.56206,1.0054054,0.9957681,26400,[-0.566  0.921 -0.73   0.245 -0.18 ],264,-97.02116,-82.04803,,0.03366187,-321.84573,1.0013694,16.82,-108.20059152311234,0.89567477
1.215186,-93.79254,-92.349976,100.0,2.265385,0.08850456,0.17838803,100,445804,99.37562,-307.95013,2245.587733030319,65.46253,1.0180575,0.98409,26500,[-0.567  0.923 -0.729  0.247 -0.185],265,-97.12005,-87.393486,,0.032746937,-308.71124,1.0097566,16.3,-108.43800397088381,0.74562883
1.2105062,-93.1323,-92.25353,100.0,3.2362125,0.073882386,0.1813671,100,447501,99.359215,-313.35452,2253.785331726074,58.29391,1.0181618,0.98976326,26600,[-0.572  0.93  -0.729  0.245 -0.191],266,-97.711945,-82.449615,,0.03399448,-313.8411,1.0041734,16.97,-108.32169511884086,0.73303115
1.0901681,-93.525665,-93.30941,100.0,2.9662998,0.03881829,0.17965172,100,449169,99.41646,-331.68234,2261.717025279999,21.700378,1.0023547,0.99755704,26700,[-0.569  0.923 -0.73   0.242 -0.195],267,-97.64384,-83.864746,,0.033374254,-331.81104,1.0016365,16.68,-108.51129338841424,0.90493566
1.2508615,-92.88755,-91.77793,100.0,3.032111,0.066711076,0.18008572,100,450837,99.354126,-310.11935,2270.1856689453125,42.4939,1.0158238,0.98770654,26800,[-0.562  0.924 -0.729  0.241 -0.195],268,-97.429115,-83.148575,,0.033455532,-310.7498,1.0052918,16.68,-107.77587581408415,0.7189238
1.3521633,-93.28307,-90.79694,100.0,2.837951,0.12568663,0.18046963,100,452493,99.36729,-297.36234,2278.8685972690582,126.33128,1.0399547,0.97154313,26900,[-0.562  0.925 -0.724  0.237 -0.19 ],269,-97.42625,-85.21334,,0.03340053,-298.73474,1.0194709,16.56,-108.12499821226355,0.6781603
1.3350613,-93.235344,-91.54759,100.0,3.0032845,0.09752762,0.1802453,100,454155,99.36119,-301.03165,2287.018471479416,82.91274,1.016521,0.9816514,27000,[-0.569  0.924 -0.724  0.244 -0.186],270,-97.852104,-81.652405,,0.033423062,-301.95477,1.0103753,16.62,-108.121828496732,0.80810976
1.3619604,-93.312965,-90.28076,100.0,2.82792,0.13654631,0.18185654,100,455841,99.388466,-320.23413,2295.6612293720245,157.36887,1.0343709,0.96591276,27100,[-0.575  0.926 -0.721  0.242 -0.17 ],271,-97.23789,-84.337296,,0.033970587,-322.02664,1.0192498,16.86,-108.42703831752402,0.4903743
1.1996595,-93.12483,-91.645096,100.0,3.1893618,0.07218353,0.18140727,100,457531,99.36768,-300.9635,2303.996277809143,50.834698,1.021882,0.98418903,27200,[-0.551  0.921 -0.723  0.24  -0.185],272,-97.49413,-81.80056,,0.033930656,-301.8443,1.0065037,16.9,-108.26044147755675,0.8339675
1.1317921,-93.031494,-91.83195,100.0,3.0069096,0.06848712,0.18005396,100,459197,99.355385,-313.07053,2312.505567073822,43.93221,1.0118897,0.9868571,27300,[-0.554  0.931 -0.718  0.243 -0.178],273,-97.196434,-83.23106,,0.033429354,-313.7403,1.0053312,16.66,-107.92354377290711,0.7641551
1.3321939,-93.06896,-90.06433,100.0,2.7923443,0.09231904,0.1816302,100,460881,99.36181,-320.00128,2320.935874223709,75.437225,1.0228556,0.9661978,27400,[-0.543  0.924 -0.721  0.245 -0.186],274,-97.0441,-84.018936,,0.033909418,-321.78265,1.0130002,16.84,-108.10822889050436,0.765435
1.1346278,-93.48176,-93.09534,100.0,2.964278,0.032438904,0.18032949,100,462561,99.37854,-338.04065,2329.6045019626617,14.166194,1.0038112,0.9960608,27500,[-0.531  0.92  -0.723  0.243 -0.168],275,-97.77158,-84.61262,,0.03362529,-338.23312,1.0013717,16.8,-108.56617651706934,0.9352857
1.3350949,-93.37161,-91.81902,100.0,2.7881312,0.10881127,0.18053713,100,464233,99.376015,-321.14502,2338.1534020900726,100.69643,1.018775,0.9825524,27600,[-0.534  0.92  -0.723  0.243 -0.162],276,-97.70015,-84.84235,,0.033579316,-322.0853,1.0151217,16.72,-108.38254450409453,0.76321757
1.1432978,-92.97617,-91.71021,100.0,3.0925014,0.06383,0.1804238,100,465907,99.336174,-310.05295,2346.674712896347,44.629463,1.013152,0.9859417,27700,[-0.524  0.922 -0.724  0.242 -0.161],277,-97.47223,-81.77309,,0.033579268,-310.8384,1.0034685,16.74,-107.93358239561479,0.76811385
1.2549185,-93.30391,-92.66993,100.0,2.6825538,0.070483826,0.18121074,100,467601,99.37693,-301.65918,2355.769449710846,46.92933,1.0205129,0.99261343,27800,[-0.526  0.929 -0.718  0.243 -0.164],278,-97.360565,-84.89798,,0.033935577,-302.02335,1.0057455,16.94,-108.49408488467441,0.81331706
1.3899183,-93.07031,-91.22018,100.0,3.1660554,0.09565672,0.18323432,100,469322,99.36124,-325.6328,2365.280387878418,74.83234,1.0233388,0.97960097,27900,[-0.517  0.932 -0.715  0.245 -0.167],279,-97.589584,-81.87303,,0.034596056,-326.71545,1.012223,17.21,-108.48194970878114,0.7727919
1.2428496,-93.116745,-91.68698,100.0,2.8471363,0.09502675,0.18141977,100,471011,99.3951,-315.79474,2374.3776309490204,76.94687,1.0216286,0.9838153,28000,[-0.526  0.932 -0.716  0.25  -0.159],280,-97.728935,-84.13089,,0.033922154,-316.58005,1.0107398,16.89,-108.24207572021518,0.7155324
1.3286872,-93.046234,-91.51965,100.0,2.6066303,0.104688644,0.17853147,100,472643,99.3609,-297.6729,2383.727527618408,90.907875,1.0291687,0.98315483,28100,[-0.533  0.93  -0.716  0.254 -0.161],281,-97.780045,-86.598915,,0.03279507,-298.49786,1.0100876,16.32,-107.6266029660885,0.68089753
1.1035682,-93.14336,-92.68319,100.0,2.9606733,0.038861535,0.17784372,100,474273,99.3577,-304.76025,2392.214283466339,21.094534,1.0167836,0.99498737,28200,[-0.53   0.929 -0.71   0.247 -0.17 ],282,-97.43364,-83.042946,,0.032646343,-305.01642,1.0017453,16.3,-107.72000116102352,0.84502167
1.1227568,-93.39809,-93.04064,100.0,2.6080344,0.037257306,0.17775293,100,475903,99.36524,-316.6603,2401.666967153549,13.805831,1.0032555,0.9963534,28300,[-0.535  0.926 -0.715  0.247 -0.168],283,-97.65939,-83.78384,,0.03262929,-316.8614,1.0015287,16.3,-107.99776930313568,0.9286006
1.3295614,-92.97653,-90.127304,100.0,2.8006883,0.10260982,0.1804537,100,477564,99.35496,-303.1091,2410.2697575092316,89.640816,1.0440012,0.9688602,28400,[-0.535  0.925 -0.717  0.249 -0.162],284,-97.44399,-84.30188,,0.033450436,-304.84958,1.0120293,16.61,-107.80636605015553,0.6826448
1.1206628,-94.048065,-93.36424,100.0,1.9691235,0.050884068,0.17670229,100,479173,99.37095,-311.4455,2418.872583389282,25.338003,1.0055711,0.992295,28500,[-0.55   0.931 -0.723  0.261 -0.161],285,-97.54109,-88.772896,,0.03222118,-311.9103,1.0029007,16.09,-108.52573521144686,0.8652773
1.0912082,-93.20096,-92.59717,100.0,2.982983,0.03923725,0.18104045,100,480867,99.37415,-328.7163,2427.680657863617,20.081587,1.0039337,0.99342936,28600,[-0.559  0.931 -0.724  0.261 -0.154],286,-97.81039,-82.75822,,0.033903062,-329.20105,1.001174,16.94,-108.40176506963233,0.8521004
1.4511788,-92.95403,-90.336685,100.0,3.2287743,0.13555755,0.18401526,100,482590,99.36953,-338.42166,2437.0884082317352,164.40437,1.0390924,0.9693886,28700,[-0.55   0.926 -0.726  0.261 -0.156],287,-97.417366,-82.9954,,0.0347631,-339.73932,1.024489,17.23,-108.39541530226576,0.66372997
1.3344855,-92.74331,-89.121475,100.0,3.5091684,0.086568125,0.18357177,100,484307,99.36066,-314.09106,2445.9616050720215,63.53573,1.0417846,0.9594219,28800,[-0.547  0.933 -0.726  0.258 -0.151],288,-97.40573,-82.559265,,0.034615416,-316.20663,1.0152761,17.17,-108.082275912282,0.6841482
1.3323725,-93.55281,-92.170555,100.0,2.8520317,0.090643674,0.18060088,100,485984,99.355835,-307.6695,2454.2922279834747,71.04987,1.0194421,0.98496175,28900,[-0.553  0.934 -0.724  0.251 -0.137],289,-97.84932,-83.674446,,0.033644922,-308.47156,1.0085443,16.77,-108.61343657540914,0.7989325
1.1125498,-93.6667,-92.88037,100.0,2.7443624,0.051549498,0.17800261,100,487618,99.37391,-301.76764,2461.4002828598022,25.115444,1.0038856,0.9913528,29000,[-0.559  0.927 -0.728  0.25  -0.134],290,-97.841606,-83.64402,,0.032718375,-302.38614,1.0024308,16.34,-108.35743142853525,0.77774805
1.1981736,-93.49334,-92.57867,100.0,2.7666097,0.066025525,0.17585523,100,489209,99.40127,-324.09445,2468.861788034439,41.462902,1.0074352,0.98995435,29100,[-0.568  0.928 -0.729  0.25  -0.14 ],291,-97.97369,-82.340965,,0.031880025,-324.7108,1.0056468,15.91,-107.72507671870655,0.8380554
1.4633799,-93.736305,-91.11293,100.0,2.8747447,0.13563384,0.17876887,100,490838,99.38043,-304.25214,2476.631624698639,154.68413,1.0574726,0.9710057,29200,[-0.576  0.929 -0.728  0.25  -0.134],292,-97.64099,-83.41829,,0.03280387,-305.60934,1.0248259,16.29,-108.38784567643738,0.66292024
1.2180173,-93.086,-91.43371,100.0,2.9736605,0.08629144,0.18129571,100,492527,99.35182,-332.7272,2485.0036940574646,56.289936,1.0262617,0.98237735,29300,[-0.571  0.937 -0.727  0.258 -0.131],293,-97.695404,-85.433685,,0.03389865,-333.58984,1.0079058,16.89,-108.21346047146626,0.7668392
1.1895726,-93.80207,-91.93238,100.0,2.555159,0.09890082,0.1786936,100,494161,99.35481,-304.52316,2493.0983941555023,87.26226,1.0191513,0.9790418,29400,[-0.574  0.938 -0.722  0.252 -0.134],294,-97.24793,-84.634224,,0.032844022,-305.6751,1.0101069,16.34,-108.51019318009112,0.6040766
1.0684977,-93.84659,-93.53946,100.0,2.3579805,0.030846687,0.17836297,100,495804,99.40841,-324.84998,2501.209976196289,14.771085,1.0025545,0.9964998,29500,[-0.568  0.935 -0.727  0.255 -0.146],295,-97.33105,-83.13814,,0.032876298,-325.06403,1.0013552,16.43,-108.62001349106569,0.9236784
1.1111648,-93.5317,-93.163506,100.0,2.9698594,0.042595062,0.1805569,100,497487,99.35533,-308.2695,2509.844853401184,25.737104,1.0040077,0.99587935,29600,[-0.561  0.933 -0.728  0.254 -0.143],296,-97.71091,-84.03663,,0.03369907,-308.45044,1.0020484,16.83,-108.6527884634778,0.86863244
1.1145314,-93.294655,-92.87772,100.0,2.9188032,0.04690014,0.17941812,100,499147,99.373024,-310.95563,2516.8056180477142,29.036362,1.0056238,0.9951561,29700,[-0.56   0.933 -0.726  0.255 -0.148],297,-97.688995,-82.53734,,0.03324915,-311.1569,1.0023445,16.6,-108.18106219546429,0.85328305
1.0554,-93.181595,-93.13438,100.0,2.6975253,0.018479386,0.17950372,100,500813,99.357834,-305.03085,2525.4800794124603,11.028333,1.000515,0.99940985,29800,[-0.562  0.937 -0.723  0.254 -0.155],298,-97.214935,-85.82457,,0.03332501,-305.05463,1.0003508,16.66,-108.08905823588597,0.95663506
1.2370043,-92.964005,-91.229195,100.0,3.043229,0.06875769,0.18077776,100,502492,99.35669,-348.2057,2531.019243001938,52.414547,1.0150774,0.98034155,29900,[-0.562  0.937 -0.723  0.254 -0.155],299,-97.45681,-83.78493,,0.03369871,-349.1079,1.0062399,16.79,-107.9975656911712,0.81775033
1.3809932,-93.74174,-89.90592,100.0,2.4307075,0.16474862,0.17929637,100,504119,99.37588,-300.28143,2539.416576862335,231.37743,1.0566361,0.957174,30000,[-0.561  0.937 -0.721  0.25  -0.144],300,-97.46326,-85.01293,,0.032880187,-302.46118,1.0234938,16.27,-108.35564983674641,0.54832673
1.18788,-93.165565,-92.552246,100.0,3.1017447,0.07151079,0.18149401,100,505818,99.38002,-331.0602,2547.960083246231,50.974308,1.0133877,0.9929451,30100,[-0.576  0.941 -0.715  0.241 -0.154],301,-97.51947,-81.53017,,0.034038857,-331.45093,1.0063764,16.99,-108.38134863730902,0.8351872
1.1899931,-92.8171,-91.91691,100.0,2.9526434,0.063380465,0.18186569,100,507519,99.39056,-301.03802,2556.25332903862,43.357216,1.0130736,0.9901089,30200,[-0.559  0.938 -0.715  0.238 -0.154],302,-97.29069,-81.510864,,0.034130402,-301.53656,1.0045061,17.01,-108.03341477872523,0.7778839
1.1435767,-92.62441,-91.53624,100.0,2.9952812,0.07621041,0.18112993,100,509204,99.39126,-303.93512,2564.696364402771,52.54541,1.0131316,0.98819155,30300,[-0.559  0.944 -0.709  0.235 -0.157],303,-97.153275,-82.57167,,0.033825643,-304.49747,1.0050908,16.85,-107.64150921614346,0.74640834
1.388634,-93.26458,-92.12978,100.0,2.7887022,0.10779384,0.18005422,100,510867,99.3602,-294.7769,2572.573439836502,98.0927,1.0334411,0.9876061,30400,[-0.557  0.95  -0.703  0.234 -0.166],304,-97.49348,-82.99257,,0.03339722,-295.32736,1.0150913,16.63,-108.16665504220293,0.69290483
1.3586878,-93.44579,-91.578545,100.0,3.2087536,0.08882038,0.18377128,100,512601,99.39044,-339.04028,2581.330293893814,71.330444,1.018718,0.97994506,30500,[-0.56   0.945 -0.701  0.228 -0.163],305,-97.18798,-82.39892,,0.0348306,-340.23108,1.0094364,17.34,-109.03904481704966,0.7440451
1.4035058,-93.44833,-90.765175,100.0,3.0929952,0.13441755,0.1793994,100,514239,99.36215,-306.8766,2590.0269680023193,148.86952,1.025877,0.9702156,30600,[-0.551  0.941 -0.706  0.231 -0.157],306,-97.55841,-82.45398,,0.03301629,-308.36707,1.0220175,16.38,-108.1365449986121,0.60884845
1.1581222,-93.22823,-91.842094,100.0,3.1196668,0.070504844,0.18038766,100,515913,99.38704,-313.0065,2598.2005677223206,52.062405,1.0096674,0.98442423,30700,[-0.544  0.942 -0.711  0.23  -0.162],307,-97.50092,-83.67655,,0.03357269,-313.93704,1.0047528,16.74,-108.2316180101618,0.78720284
1.2464939,-93.38913,-92.56974,100.0,3.0505297,0.05927853,0.17810212,100,517545,99.37417,-326.62628,2606.012201309204,42.473057,1.007881,0.9907133,30800,[-0.549  0.942 -0.714  0.233 -0.173],308,-97.883484,-82.30504,,0.032715783,-327.0343,1.0052845,16.32,-108.01648636566146,0.86447144
1.307461,-92.85198,-90.87454,100.0,2.727241,0.08951552,0.17934719,100,519187,99.34726,-300.37537,2614.2486114501953,64.008,1.1093805,0.9786519,30900,[-0.55   0.94  -0.713  0.234 -0.165],309,-97.36561,-84.96329,,0.033046007,-301.57144,1.0087287,16.42,-107.48509687938059,0.5527438
1.2632217,-93.47589,-91.6114,100.0,2.9179943,0.0996026,0.18060435,100,520862,99.41383,-328.23444,2622.4294695854187,89.115105,1.0197254,0.9792218,31000,[-0.555  0.952 -0.704  0.231 -0.164],310,-98.69982,-82.09723,,0.03362437,-329.47598,1.009856,16.75,-108.52042679026043,0.6302929
1.0444518,-93.91396,-93.81843,100.0,2.3046734,0.012914778,0.1788152,100,522515,99.38793,-319.97977,2630.460041284561,5.9678574,1.0012236,0.9989545,31100,[-0.546  0.949 -0.708  0.233 -0.17 ],311,-97.85817,-86.98796,,0.0330633,-320.04422,1.0001942,16.53,-108.8227451401741,0.9577169
1.1306026,-93.20476,-92.09458,100.0,2.8382242,0.06942741,0.17819,100,524146,99.37074,-301.25223,2638.6638164520264,47.12776,1.0229732,0.9872995,31200,[-0.548  0.951 -0.708  0.234 -0.169],312,-97.96667,-83.52149,,0.032721758,-301.9242,1.0044236,16.31,-107.81292410660102,0.7592149
1.3066105,-93.30657,-90.79424,100.0,2.843667,0.11903711,0.18049146,100,525803,99.3435,-312.64267,2646.4840593338013,124.953926,1.0769147,0.97185576,31300,[-0.543  0.954 -0.703  0.234 -0.176],313,-97.69452,-83.286255,,0.033415537,-314.01538,1.0127462,16.57,-108.14699946587493,0.46562612
1.3956734,-93.477005,-90.59683,100.0,2.4982052,0.16656616,0.17915551,100,527430,99.37518,-297.5193,2655.122417449951,214.53615,1.06302,0.9687299,31400,[-0.545  0.947 -0.711  0.242 -0.18 ],314,-97.74135,-86.815,,0.03285418,-298.92865,1.0358057,16.27,-108.0677006066178,0.6610371
1.0582439,-93.103455,-92.94474,100.0,2.952853,0.024761876,0.17849469,100,529076,99.35794,-307.921,2663.035991668701,14.041621,1.0010471,0.99821967,31500,[-0.541  0.959 -0.71   0.245 -0.184],315,-97.54907,-82.33003,,0.032932926,-308.0222,1.0007187,16.46,-107.8133620411339,0.9060302
1.250409,-93.06898,-91.64947,100.0,2.6582003,0.07917956,0.18070793,100,530755,99.40045,-315.66037,2671.312224626541,47.73327,1.0108669,0.98485357,31600,[-0.542  0.958 -0.711  0.246 -0.188],316,-97.36204,-85.817764,,0.033685625,-316.5323,1.0054041,16.79,-108.10293224554782,0.746957
1.606252,-93.11264,-86.7308,100.0,2.927615,0.20692743,0.18104684,100,532389,99.3535,-295.06628,2679.8765823841095,358.82492,1.1743487,0.92709076,31700,[-0.532  0.956 -0.709  0.245 -0.199],317,-97.24761,-81.713394,,0.033266146,-298.5643,1.0642465,16.34,-107.71041688594708,0.50955236
1.2083994,-93.30091,-92.05514,100.0,2.7937045,0.07126315,0.17942072,100,534044,99.35894,-316.05746,2687.9974970817566,47.184345,1.0122507,0.98603576,31800,[-0.517  0.963 -0.712  0.257 -0.19 ],318,-97.35205,-84.270676,,0.0331978,-316.76422,1.005461,16.55,-108.11763679996875,0.7984899
1.4209611,-93.20613,-91.14433,100.0,2.9333484,0.14385112,0.18438959,100,535779,99.38042,-353.2464,2696.896513938904,168.34912,1.0312272,0.97637236,31900,[-0.514  0.96  -0.713  0.255 -0.178],319,-97.44828,-83.85301,,0.034959376,-354.38373,1.0237254,17.35,-108.78801469793758,0.5665953
1.5231144,-93.510475,-87.940994,100.0,2.4029853,0.21922863,0.1803876,100,537413,99.379654,-316.3047,2704.6798861026764,373.53662,1.0715318,0.9373025,32000,[-0.506  0.963 -0.716  0.253 -0.178],320,-97.36144,-84.84037,,0.033151515,-319.64072,1.0538608,16.34,-108.16283504825533,0.47029465
1.1836864,-92.93112,-90.83446,100.0,3.163685,0.0997194,0.18070573,100,539082,99.376144,-306.64655,2713.2811448574066,94.56325,1.0218921,0.9764617,32100,[-0.528  0.958 -0.716  0.255 -0.181],321,-97.72533,-84.07742,,0.033579625,-307.84985,1.0104074,16.69,-107.84644563370851,0.6126952
1.2386605,-93.298615,-92.6693,100.0,2.862839,0.059961032,0.1779886,100,540714,99.35849,-307.84488,2721.472671985626,41.871117,1.008731,0.992977,32200,[-0.518  0.95  -0.719  0.252 -0.198],322,-97.40404,-81.34001,,0.032694712,-308.21735,1.0035518,16.32,-107.90777856149353,0.7822751
1.1244925,-93.32752,-92.76781,100.0,2.6063569,0.04764257,0.1789439,100,542364,99.39309,-301.71393,2730.363865375519,27.459078,1.0070678,0.993565,32300,[-0.52   0.952 -0.715  0.249 -0.2  ],323,-97.27056,-86.376625,,0.0330561,-302.04697,1.0025659,16.5,-108.11201841297223,0.867221
1.6441709,-93.21461,-90.142586,100.0,2.8880935,0.179599,0.18140003,100,544036,99.37227,-296.90225,2739.099638223648,267.9623,1.0601333,0.9650235,32400,[-0.516  0.952 -0.712  0.244 -0.199],324,-97.44471,-83.44903,,0.03373789,-298.66626,1.033499,16.72,-108.1917140017053,0.608529
1.2697014,-93.67202,-92.73779,100.0,2.6700218,0.0732513,0.17845751,100,545674,99.36562,-324.38776,2746.9064309597015,52.12598,1.0090703,0.98953766,32500,[-0.505  0.955 -0.716  0.249 -0.201],325,-97.47205,-84.83542,,0.032842133,-324.88947,1.0074481,16.38,-108.3674542713612,0.84188914
1.0665008,-93.215775,-92.99653,100.0,2.6902845,0.025135417,0.17964256,100,547342,99.36901,-319.20355,2755.318678379059,11.055117,1.0021372,0.9976859,32600,[-0.5    0.955 -0.719  0.249 -0.2  ],326,-97.13532,-83.981346,,0.03337251,-319.346,1.0005317,16.68,-108.16173842975175,0.90926206
1.5811803,-93.1308,-88.82966,100.0,2.928644,0.1982536,0.1830507,100,549040,99.354095,-308.33777,2764.152378797531,303.0739,1.0478234,0.9521989,32700,[-0.504  0.958 -0.717  0.249 -0.202],327,-97.59984,-84.32424,,0.034320116,-310.99304,1.033584,16.98,-108.34515914154967,0.4326091
1.1373688,-93.80531,-92.559135,100.0,2.4488335,0.0681004,0.17619215,100,550635,99.3838,-301.67322,2772.537627220154,42.626163,1.0149382,0.98625034,32800,[-0.527  0.96  -0.715  0.25  -0.218],328,-97.71156,-83.22162,,0.03198335,-302.52478,1.0047764,15.95,-108.11372779381364,0.73563135
1.1960748,-92.97594,-90.94474,100.0,3.2349465,0.05533114,0.18002288,100,552300,99.36979,-312.3654,2781.093424797058,37.41782,1.0215225,0.97765523,32900,[-0.534  0.963 -0.719  0.257 -0.221],329,-97.517426,-78.36649,,0.0334127,-313.68475,1.0048057,16.65,-107.84113492764568,0.8190956
1.3515253,-93.60586,-91.62447,100.0,2.6362607,0.11343475,0.1804004,100,553961,99.38852,-335.22006,2789.273102760315,120.015854,1.0318921,0.97662735,33000,[-0.54   0.972 -0.714  0.262 -0.216],330,-97.47564,-86.12471,,0.03344008,-336.26422,1.0134513,16.61,-108.52403241006753,0.65832114
1.0743393,-92.824905,-92.55027,100.0,2.9773073,0.03751793,0.17948796,100,555625,99.35984,-341.4457,2797.0885756015778,20.545858,1.0025458,0.9970402,33100,[-0.541  0.976 -0.713  0.256 -0.22 ],331,-97.95438,-86.331215,,0.03330194,-341.58728,1.0015633,16.64,-107.69634237008935,0.8967833
1.1813942,-92.82596,-91.886475,100.0,3.1324372,0.06012458,0.183232,100,557353,99.36576,-318.47433,2805.443912744522,35.6127,1.0182054,0.98980427,33200,[-0.542  0.975 -0.713  0.257 -0.224],332,-97.1877,-82.42143,,0.034666304,-318.9562,1.0049396,17.28,-108.26088909226699,0.8143444
1.368033,-93.33949,-91.43629,100.0,2.6079803,0.11094387,0.17814101,100,558976,99.37871,-297.72592,2813.8176398277283,101.24573,1.0414524,0.97923344,33300,[-0.545  0.973 -0.717  0.263 -0.223],333,-97.416115,-83.57919,,0.032627277,-298.79114,1.015135,16.23,-107.87162051517828,0.7256031
1.2834561,-93.57271,-90.814186,100.0,2.9836047,0.09983521,0.18053618,100,560641,99.363976,-312.51935,2822.7408900260925,86.31067,1.0241933,0.9696927,33400,[-0.546  0.979 -0.718  0.27  -0.215],334,-97.56991,-82.96755,,0.033506043,-314.28152,1.0147355,16.65,-108.53145505775075,0.7297407
1.3385369,-93.35313,-90.83556,100.0,2.6329956,0.13813609,0.18061888,100,562310,99.406685,-315.07452,2830.8573105335236,149.69324,1.0263563,0.9715283,33500,[-0.536  0.977 -0.723  0.272 -0.203],335,-97.25783,-85.122406,,0.03356297,-316.81644,1.0171989,16.69,-108.31769353747337,0.63942087
1.341247,-93.23465,-92.10117,100.0,2.847373,0.092306286,0.18017244,100,563979,99.36354,-301.3308,2838.760659456253,70.47741,1.0248044,0.98773533,33600,[-0.52   0.977 -0.723  0.269 -0.21 ],336,-97.21141,-85.0737,,0.033482336,-301.9541,1.0095475,16.69,-108.19550906593685,0.7546674
1.1716418,-93.56714,-91.1992,100.0,2.5422077,0.06581682,0.17795904,100,565604,99.39428,-344.8031,2846.7709379196167,43.610004,1.0222522,0.97328025,33700,[-0.519  0.972 -0.72   0.264 -0.207],337,-97.5903,-85.60671,,0.032615975,-346.1218,1.007308,16.25,-108.15965989817849,0.7838863
1.3670177,-93.435,-90.86804,100.0,2.6950948,0.15204033,0.18000092,100,567256,99.35536,-297.42914,2855.7137598991394,191.92169,1.0556102,0.970783,33800,[-0.513  0.972 -0.72   0.268 -0.199],338,-97.51684,-84.45535,,0.03327054,-298.88666,1.0274814,16.52,-108.25127437795581,0.69014394
1.3089654,-93.23166,-91.2162,100.0,2.393428,0.13330741,0.1799361,100,568909,99.38158,-304.11115,2865.1099240779877,148.59355,1.026032,0.9771936,33900,[-0.49   0.975 -0.719  0.273 -0.201],339,-97.209984,-85.88152,,0.033269398,-305.1047,1.0213743,16.53,-108.02464109942296,0.6609949
1.181961,-93.45789,-92.32771,100.0,2.4514592,0.09869259,0.17760544,100,570529,99.38076,-313.5083,2872.4261014461517,89.394035,1.0114514,0.98691297,34000,[-0.487  0.981 -0.719  0.274 -0.204],340,-97.40033,-85.52553,,0.03250081,-314.1667,1.0074215,16.2,-107.98192491263916,0.7100618
1.5344732,-93.57916,-89.81782,100.0,3.045704,0.14862514,0.18096742,100,572188,99.370186,-322.782,2881.2752001285553,193.76358,1.051811,0.9579161,34100,[-0.492  0.979 -0.721  0.276 -0.213],341,-97.61387,-84.78589,,0.033521816,-324.7966,1.0337702,16.59,-108.5023296803632,0.56448597
1.0451525,-93.560585,-93.345,100.0,2.9214559,0.020105273,0.18093278,100,573881,99.4136,-327.09103,2890.2706356048584,13.896977,1.0022763,0.9975318,34200,[-0.483  0.981 -0.726  0.278 -0.21 ],342,-97.9348,-85.13573,,0.03387292,-327.20575,1.0004445,16.93,-108.74431585641159,0.9198222
1.1160942,-92.959015,-92.02296,100.0,3.1847699,0.067517735,0.18175814,100,575585,99.36028,-326.07452,2897.768610715866,47.481895,1.0133635,0.9894839,34300,[-0.484  0.98  -0.728  0.278 -0.211],343,-97.524445,-83.10184,,0.034141544,-326.6042,1.0037799,17.04,-108.2035024722124,0.7550988
