InitialReturnMin,StdIWNorm,MeanIW,Weights,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,J_sample_variance,EpThisIter,StdIW,EpRewMean,InitialReturnMean,MaxIWNorm,Iteration,InitialReturnMax,MinIWNorm,TimestepsSoFar,EpisodesSoFar,EmpiricalD2,ESSRenyi,EntropyCoefficient,Bound,MeanEntropy,MaxIW,MeanIWNorm,ESSClassic,TimeElapsed,MinIW,ReturnStepMax,EpLenMean,InitialBound
-41.44613,1.9516672e-06,0.99999624,[-2.103 -1.302  0.041 -1.089  1.75 ],98.528824,15.850676,0.00040346384,253.78624,100,0.00019517123,-80.9660211141847,2.8419495e-06,0.0100062275,150,34.947372,0.009995636,2809656,15000,1.0,100.0,9.999963,30.304493,3.1685746,1.0006227,0.0099999625,99.999985,5873.1434762477875,0.9995636,100.0,343.68,30.304218
-48.31349,9.313226e-10,1.0,[-2.103 -1.302  0.041 -1.089  1.75 ],98.53879,16.578247,-1.9073486e-06,277.6144,100,,-80.92270873420726,-1.9073486e-06,0.01,151,29.77819,0.01,2844747,15100,1.0,100.0,10.0,30.075294,3.1685746,1.0,0.009999999,100.0,5946.362590789795,1.0,100.0,350.91,30.075294
-60.310005,1.0313086e-06,0.999997,[-2.103 -1.302  0.041 -1.089  1.75 ],98.57622,18.035864,0.0001424253,328.5828,100,0.00010313293,-79.13415235220428,1.8310546e-06,0.010002756,152,30.630354,0.0099976845,2882093,15200,0.99991095,100.0089,9.99997,29.675556,3.168575,1.0002756,0.00999997,99.99999,6026.335768699646,0.9997685,100.0,373.46,29.675413
-36.940914,3.851219e-09,1.0,[-2.103 -1.302  0.041 -1.089  1.75 ],98.60036,14.124613,-3.5613775e-06,201.51991,100,3.716578e-07,-73.36972217114568,-3.1089783e-06,0.010000014,153,27.050568,0.00999999,2918810,15300,1.0,100.0,10.0,30.454384,3.168575,1.0000014,0.01,100.0,6100.9236652851105,0.99999905,100.0,367.17,30.454384
-60.36258,0.0017453737,1.0000017,[-2.103 -1.302  0.041 -1.089  1.75 ],98.621506,16.48297,0.46569645,288.45758,100,0.17453736,-68.68785827467414,-6.8664554e-07,0.014455349,154,33.976288,0.005805092,2955105,15400,1.0379438,96.34433,9.999983,30.029146,3.1613407,1.445535,0.010000017,97.04375,6172.131096601486,0.5805092,100.0,362.95,29.673664
-46.15001,1.6191894e-08,1.0,[-2.105 -1.302  0.041 -1.091  1.742],98.66106,15.334047,5.990267e-06,237.50806,100,1.6245738e-06,-66.80976808337674,5.340576e-07,0.010000043,155,34.246864,0.009999957,2994527,15500,1.0,100.0,10.0,30.075079,3.1613407,1.0000043,0.01,100.0,6247.908841609955,0.9999957,100.0,394.22,30.075073
-60.035286,0.013934773,1.0002898,[-2.105 -1.302  0.041 -1.091  1.742],98.573425,15.113791,3.0574918,963.97906,100,1.3934774,-78.94823739669597,-4.196167e-07,0.12123344,156,40.90405,0.00027449796,3031542,15600,2.2601893,44.244083,9.997103,31.361826,3.1321962,12.123344,0.010002898,34.006042,6314.509490728378,0.027449796,100.0,370.15,29.61223
-43.999126,0.0036298626,0.9999998,[-2.107 -1.305  0.073 -1.093  1.713],98.647354,14.358308,0.4561507,229.86012,100,0.3629863,-70.3590581828993,5.1498415e-07,0.030144198,157,27.606388,0.005250765,3071446,15700,1.0892303,91.80795,9.999998,30.27351,3.134804,3.0144198,0.009999999,88.358025,6388.953522443771,0.5250765,100.0,399.04,29.855326
-57.13757,0.015456195,1.0000306,[-2.115 -1.302  0.092 -1.088  1.716],98.5332,17.436268,2.8211486,957.13007,100,1.5456196,-83.23581027126485,7.6293944e-08,0.13950123,158,34.353912,0.00075787597,3107109,15800,2.7597878,36.23467,9.999694,31.050562,3.1394389,13.950123,0.010000306,29.509026,6457.185494661331,0.0757876,100.0,356.63,29.443455
-54.52338,0.0034328196,1.0000002,[-2.116 -1.368  0.127 -1.054  1.721],98.67827,14.306023,0.95038354,236.16835,100,0.34328195,-70.44058223038553,4.196167e-07,0.02060418,159,29.620647,0.0046380856,3150898,15900,1.1227447,89.067444,9.999998,30.438984,3.1414366,2.0604181,0.010000002,89.458046,6538.877475976944,0.46380857,100.0,437.89,29.576942
-60.05764,0.0015834158,0.9999839,[-2.118 -1.366  0.113 -1.071  1.723],98.66817,15.976894,0.5334021,265.7246,100,0.15834156,-67.57874852025145,2.2125244e-06,0.015169804,160,36.060062,0.0063191294,3191628,16000,1.0235556,97.69865,9.999839,29.88278,3.1375246,1.5169804,0.009999839,97.55402,6617.973499536514,0.63191295,100.0,407.3,29.412447
-42.735794,9.313226e-10,1.0,[-2.118 -1.363  0.107 -1.075  1.719],98.658035,14.751835,2.0861626e-06,219.81479,100,,-69.4519004262699,1.9454956e-06,0.01,161,28.553368,0.01,3232247,16100,1.0,100.0,10.0,29.950722,3.1375246,1.0,0.009999999,100.0,6695.045453548431,1.0,100.0,406.19,29.950722
-42.302387,0.005406339,0.99999785,[-2.118 -1.363  0.107 -1.075  1.719],98.633286,15.09662,0.7761989,270.39798,100,0.5406339,-72.83368713042687,1.6403199e-06,0.034306325,162,36.448315,0.0023159117,3271970,16200,1.3585536,73.6077,9.999979,30.322062,3.1189475,3.4306326,0.0099999765,77.382256,6774.172098398209,0.23159117,100.0,397.23,29.965168
-28.96583,9.313226e-10,1.0,[-2.124 -1.37   0.112 -1.066  1.7  ],98.64148,13.816621,1.3709068e-06,192.82727,100,,-74.47434072151539,1.411438e-06,0.01,163,31.793276,0.01,3313515,16300,1.0,100.0,10.0,30.129702,3.1189475,1.0,0.009999999,100.0,6859.066034793854,1.0,100.0,415.45,30.129702
-46.399475,1.6340668e-05,1.0000153,[-2.124 -1.37   0.112 -1.066  1.7  ],98.642685,14.4199705,0.00226897,210.01305,100,0.0016340687,-70.75851589528352,-7.6293944e-08,0.010052558,164,23.387653,0.009964242,3353120,16400,1.0000007,99.99993,9.999847,29.64489,3.1189747,1.0052558,0.0100001525,99.99974,6933.171516656876,0.9964242,100.0,396.05,29.642826
-45.85974,0.0072116894,0.9999945,[-2.124 -1.37   0.112 -1.066  1.7  ],98.67163,14.016422,1.5172997,255.28062,100,0.721169,-68.42003923293056,-2.1743774e-06,0.048436526,165,24.974371,0.001128198,3394793,16500,1.4378742,69.54711,9.999945,30.66698,3.0982888,4.8436527,0.009999945,65.78557,7014.976677656174,0.1128198,100.0,416.73,29.661087
-40.95489,9.313226e-10,1.0,[-2.128 -1.369  0.109 -1.075  1.679],98.66263,13.507675,1.3038516e-07,184.3003,100,,-68.75251120562382,3.2424927e-07,0.01,166,27.8345,0.01,3435551,16600,1.0,100.0,10.0,29.617723,3.0982888,1.0,0.009999999,100.0,7096.079380750656,1.0,100.0,407.58,29.617723
-50.81501,9.313226e-10,1.0,[-2.128 -1.369  0.109 -1.075  1.679],98.70068,14.043247,3.427267e-07,199.20483,100,,-62.25103727113376,-7.6293944e-08,0.01,167,26.630362,0.01,3477146,16700,1.0,100.0,10.0,29.289055,3.0982888,1.0,0.009999999,100.0,7182.51509475708,1.0,100.0,415.95,29.289055
-38.614548,9.313226e-10,1.0,[-2.128 -1.369  0.109 -1.075  1.679],98.63971,12.960311,-6.854534e-07,169.66634,100,,-72.7536856119606,-5.340576e-07,0.01,168,23.873493,0.01,3517532,16800,1.0,100.0,10.0,29.695734,3.0982888,1.0,0.009999999,100.0,7268.786422729492,1.0,100.0,403.86,29.695734
-40.25917,0.0033053872,0.999996,[-2.128 -1.369  0.109 -1.075  1.679],98.66594,12.546834,0.73536456,178.49112,100,0.33053872,-67.82723961817086,-1.9073487e-07,0.019547971,169,32.001106,0.0030009064,3558139,16900,1.1371342,87.94037,9.99996,30.17175,3.086754,1.9547971,0.00999996,90.15045,7355.46901512146,0.30009064,100.0,406.07,29.640915
-50.345055,9.5286345e-07,0.99999785,[-2.131 -1.367  0.11  -1.063  1.668],98.65782,13.149379,0.00017858669,174.65273,100,9.5288626e-05,-71.09201894706425,5.7220458e-08,0.010003177,170,29.123772,0.009997866,3599691,17000,1.0,100.0,9.999979,29.18949,3.0867543,1.0003178,0.009999979,99.99999,7445.181580066681,0.9997866,100.0,415.52,29.189371
-59.879265,0.004890832,1.0000113,[-2.131 -1.367  0.11  -1.063  1.668],98.581955,13.327893,0.5065576,232.70041,100,0.4890832,-81.6954689380543,5.912781e-07,0.035469107,171,21.044811,0.0026014324,3638776,17100,1.2561682,79.60717,9.9998865,29.263288,3.099415,3.5469108,0.010000114,80.69741,7528.598311185837,0.26014325,100.0,390.85,28.871567
-42.799942,1.7501185e-08,1.0,[-2.139 -1.37   0.091 -1.071  1.68 ],98.66814,15.1368885,-2.2351742e-06,231.43985,100,1.7471381e-06,-67.90295641490208,-1.3732911e-06,0.01000005,172,27.924717,0.009999957,3679699,17200,1.0,100.0,10.0,29.567484,3.099415,1.000005,0.01,100.0,7617.026043176651,0.9999957,100.0,409.23,29.567484
-34.4747,9.313226e-10,1.0,[-2.139 -1.37   0.091 -1.071  1.68 ],98.650024,14.235711,2.115965e-06,204.7025,100,,-70.88032285058775,2.0980835e-06,0.01,173,26.528362,0.01,3720205,17300,1.0,100.0,10.0,29.844995,3.099415,1.0,0.009999999,100.0,7702.644833564758,1.0,100.0,405.06,29.844995
-60.070103,9.4637784e-07,0.9999972,[-2.139 -1.37   0.091 -1.071  1.68 ],98.72279,14.008191,0.00022703409,198.21518,100,9.4634815e-05,-57.925011754889695,-7.4386594e-07,0.010002008,174,34.382504,0.009997654,3761996,17400,1.0,100.0,9.999972,28.991955,3.099415,1.0002007,0.009999972,100.00001,7792.105963945389,0.9997654,100.0,417.91,28.991812
-47.920444,9.313226e-10,1.0,[-2.139 -1.37   0.091 -1.071  1.68 ],98.65311,14.0515785,-1.4901161e-07,199.44128,100,,-68.63753744935187,-3.8146972e-08,0.01,175,36.82872,0.01,3801568,17500,1.0,100.0,10.0,29.396801,3.099415,1.0,0.009999999,100.0,7877.627312660217,1.0,100.0,395.72,29.396801
-38.011093,9.313226e-10,1.0,[-2.139 -1.37   0.091 -1.071  1.68 ],98.62862,13.124268,5.9604645e-07,173.98627,100,,-77.21226847207443,4.959106e-07,0.01,176,28.987165,0.01,3843149,17600,1.0,100.0,10.0,29.727114,3.099415,1.0,0.009999999,100.0,7966.258703947067,1.0,100.0,415.81,29.727114
-45.078384,6.3469815e-07,0.9999978,[-2.139 -1.37   0.091 -1.071  1.68 ],98.73006,14.656428,0.00012572855,216.98112,100,6.346791e-05,-56.98992586187702,-6.67572e-07,0.010001392,177,31.04346,0.00999797,3885372,17700,1.0,100.0,9.999978,29.491596,3.099415,1.0001392,0.009999977,99.99999,8055.572122097015,0.9997971,100.0,422.23,29.491537
-36.4917,9.313226e-10,1.0,[-2.139 -1.37   0.091 -1.071  1.68 ],98.708984,14.801525,-2.6226044e-06,221.29814,100,,-61.73717383461574,-2.822876e-06,0.01,178,27.341192,0.01,3927800,17800,1.0,100.0,10.0,29.777758,3.099415,1.0,0.009999999,100.0,8143.450419187546,1.0,100.0,424.28,29.777758
-46.711205,9.313226e-10,1.0,[-2.139 -1.37   0.091 -1.071  1.68 ],98.67822,14.273059,1.4305115e-06,205.77797,100,,-66.01169691484378,1.5258789e-06,0.01,179,31.28122,0.01,3968830,17900,1.0,100.0,10.0,29.43711,3.099415,1.0,0.009999999,100.0,8232.276808977127,1.0,100.0,410.3,29.43711
-40.450623,0.0011279974,0.99999696,[-2.139 -1.37   0.091 -1.071  1.68 ],98.69856,15.029159,0.19507664,228.67212,100,0.11279975,-63.4310584858404,2.0980835e-06,0.013344018,180,39.02868,0.008014187,4010916,18000,1.0120618,98.80819,9.9999695,29.854267,3.1015747,1.3344018,0.009999968,98.743614,8323.191764116287,0.8014188,100.0,420.86,29.645798
-52.267788,0.0036486313,1.000003,[-2.141 -1.372  0.092 -1.066  1.683],98.727554,14.782406,0.90501463,239.69876,100,0.36486313,-58.13800497227129,2.0980835e-07,0.025172517,181,33.044872,0.0032028062,4053594,18100,1.1624281,86.026825,9.99997,30.055065,3.1028576,2.5172517,0.01000003,88.25155,8414.656481027603,0.32028064,100.0,426.78,29.273487
-28.121504,5.9458944e-09,1.0,[-2.152 -1.371  0.068 -1.073  1.684],98.669495,11.650319,1.206994e-06,137.1009,100,5.931785e-07,-65.7313293790737,9.3460085e-07,0.010000012,182,26.207407,0.009999976,4093370,18200,1.0,100.0,10.0,30.091194,3.1028576,1.0000012,0.009999999,100.000015,8500.65780878067,0.9999976,100.0,397.76,30.091194
-38.105526,0.0032123162,1.0000006,[-2.152 -1.371  0.068 -1.073  1.684],98.68326,13.292055,0.7837292,202.43913,100,0.32123163,-63.65366419844557,-4.4822693e-07,0.025383154,183,27.789724,0.00452885,4133562,18300,1.1237983,88.98394,9.999994,30.35519,3.0917993,2.5383155,0.010000004,90.64626,8586.759319067001,0.45288497,100.0,401.92,29.75839
-40.513515,9.313226e-10,1.0,[-2.155 -1.369  0.076 -1.08   1.673],98.709045,13.530793,-3.427267e-07,184.93169,100,,-60.201887077988914,-3.0517577e-07,0.01,184,28.6544,0.01,4174945,18400,1.0,100.0,10.0,29.567541,3.0917993,1.0,0.009999999,100.0,8672.96454167366,1.0,100.0,413.83,29.567541
-57.63266,0.0072174687,1.0000094,[-2.155 -1.369  0.076 -1.08   1.673],98.670944,14.827067,1.3019401,311.727,100,0.72174686,-65.0538492507854,7.05719e-07,0.04330059,185,32.309433,0.0014129112,4214484,18500,1.7451864,57.30047,9.999906,29.416277,3.065249,4.330059,0.010000094,65.75017,8753.620178937912,0.14129113,100.0,395.39,28.996904
-44.40551,9.313226e-10,1.0,[-2.158 -1.367  0.073 -1.071  1.646],98.70169,15.077425,-2.130866e-06,229.62498,100,,-60.49875182532203,-2.0217894e-06,0.01,186,23.850569,0.01,4255046,18600,1.0,100.0,10.0,29.172302,3.065249,1.0,0.009999999,100.0,8838.048570156097,1.0,100.0,405.62,29.172302
-34.673717,9.313226e-10,1.0,[-2.158 -1.367  0.073 -1.071  1.646],98.66278,14.325919,3.5762787e-06,207.30501,100,,-68.80707463770707,3.5858154e-06,0.01,187,35.031013,0.01,4295854,18700,1.0,100.0,10.0,29.48479,3.065249,1.0,0.009999999,100.0,8920.719594717026,1.0,100.0,408.08,29.48479
-41.075882,9.313226e-10,1.0,[-2.158 -1.367  0.073 -1.071  1.646],98.70503,11.873857,2.682209e-07,142.41258,100,,-61.623841878815384,2.479553e-07,0.01,188,23.012764,0.01,4337637,18800,1.0,100.0,10.0,29.283293,3.065249,1.0,0.009999999,100.0,9005.567284107208,1.0,100.0,417.83,29.283293
-47.32749,0.011421736,0.9999962,[-2.158 -1.367  0.073 -1.071  1.646],98.6884,14.953718,3.5803158,646.1145,100,1.1421736,-63.98203712337508,3.8146972e-08,0.07994684,189,32.533672,0.00030170308,4378703,18900,1.8944949,52.78452,9.999962,31.798904,3.03901,7.994684,0.009999962,43.392033,9088.767117977142,0.03017031,100.0,410.66,29.074905
-37.43447,0.0037038191,1.0000006,[-2.157 -1.367  0.07  -1.051  1.62 ],98.778,13.339168,0.5609967,197.70398,100,0.37038192,-50.041956460014916,-5.722046e-07,0.024366202,190,23.675278,0.002712349,4423787,19000,1.1497235,86.97743,9.999994,29.515985,3.0292978,2.4366202,0.010000004,87.93664,9182.744024038315,0.2712349,100.0,450.84,29.142284
-36.99479,0.01097828,1.0004128,[-2.163 -1.376  0.081 -1.047  1.61 ],98.68143,14.143925,3.6327972,512.28546,100,1.0978279,-64.9864952037257,-3.0517577e-07,0.07620957,191,32.61632,0.00021052852,4464585,19100,2.1311803,46.922356,9.9958725,32.047684,3.02276,7.620957,0.010004128,45.36728,9267.388542413712,0.021052852,100.0,407.98,29.059818
-46.863827,0.0004793334,0.99998856,[-2.169 -1.375  0.03  -1.03   1.604],98.72664,15.672029,0.12048814,255.33331,100,0.047933333,-58.46319046774903,1.411438e-06,0.011343635,192,35.99298,0.008800921,4507359,19200,1.0021048,99.78996,9.999886,28.771206,3.0214834,1.1343635,0.009999885,99.770775,9356.251784324646,0.88009214,100.0,427.74,28.665474
-36.174465,9.313226e-10,1.0,[-2.169 -1.375  0.029 -1.031  1.603],98.675095,14.561178,-3.874302e-06,214.1696,100,,-66.5916647743305,-3.890991e-06,0.01,193,26.58071,0.01,4548351,19300,1.0,100.0,10.0,29.009014,3.0214834,1.0,0.009999999,100.0,9440.456676244736,1.0,100.0,409.92,29.009014
-43.37641,0.0073401853,1.000014,[-2.169 -1.375  0.029 -1.031  1.603],98.76657,13.69356,1.1823938,306.79214,100,0.73401856,-52.74618502714438,8.392334e-07,0.045471564,194,32.27509,0.0009645775,4593543,19400,1.7274791,57.88782,9.999861,29.632631,3.0351033,4.5471563,0.0100001395,64.98705,9532.414076805115,0.09645775,100.0,451.92,28.768955
-64.79201,0.0026310817,0.9999949,[-2.167 -1.353  0.052 -1.054  1.616],98.67128,15.105249,0.33141786,258.7343,100,0.2631082,-67.63385002201527,-1.335144e-06,0.018594401,195,27.94979,0.0046605244,4634693,19500,1.0785031,92.7211,9.9999485,28.498018,3.0409663,1.8594402,0.009999949,93.52554,9617.975465536118,0.46605247,100.0,411.5,28.191298
-37.030853,0.008013994,0.9999971,[-2.177 -1.362  0.046 -1.068  1.622],98.67178,14.714715,1.3007308,298.1212,100,0.80139947,-67.2387954336015,-8.201599e-07,0.048302755,196,26.396963,0.002275418,4675665,19600,1.492526,67.0005,9.99997,29.98118,3.0188546,4.8302755,0.009999972,60.892265,9702.532551765442,0.2275418,100.0,409.72,29.1753
-35.007034,4.14266e-05,0.99999815,[-2.183 -1.355  0.043 -1.072  1.6  ],98.70314,13.647364,0.0064987093,188.11711,100,0.0041426625,-58.83501292362692,1.7929077e-06,0.010103189,197,27.230106,0.009862271,4715304,19700,1.000095,99.9905,9.999982,29.026842,3.0187354,1.010319,0.009999981,99.99831,9785.38800740242,0.98622715,100.0,396.39,29.021646
-41.90506,9.313226e-10,1.0,[-2.183 -1.355  0.042 -1.072  1.6  ],98.74562,13.621894,1.2218952e-06,187.4303,100,,-54.268064881870934,1.2207031e-06,0.01,198,28.226326,0.01,4757972,19800,1.0,100.0,10.0,28.790522,3.0187354,1.0,0.009999999,100.0,9872.875790119171,1.0,100.0,426.68,28.790522
-44.43953,0.00012558386,1.0000088,[-2.183 -1.355  0.042 -1.072  1.6  ],98.728134,16.40713,0.05308658,271.37006,100,0.012558387,-54.70700351194641,6.4849854e-07,0.010304117,199,48.21878,0.009624725,4798218,19900,1.0001239,99.98762,9.999912,28.63227,3.0186841,1.0304117,0.010000089,99.98422,9955.551134824753,0.96247256,100.0,402.46,28.580063
-37.929977,9.313226e-10,1.0,[-2.184 -1.356  0.043 -1.073  1.6  ],98.7536,13.333561,-6.556511e-07,179.57965,100,,-51.666620313864456,-7.6293946e-07,0.01,200,27.434584,0.01,4840156,20000,1.0,100.0,10.0,28.922508,3.0186841,1.0,0.009999999,100.0,10042.228379249573,1.0,100.0,419.38,28.922508
-43.30877,3.735478e-06,1.000008,[-2.184 -1.356  0.043 -1.073  1.6  ],98.733536,12.598023,0.00076174736,160.31113,100,0.00037354982,-56.83571615656499,1.0108947e-06,0.010006838,201,26.265024,0.009990674,4882816,20100,1.0,100.0,9.99992,28.743729,3.0186834,1.0006838,0.010000079,100.00001,10129.5145778656,0.9990675,100.0,426.6,28.743217
-39.765923,0.0013786885,0.9999984,[-2.184 -1.356  0.043 -1.073  1.6  ],98.732346,13.98829,0.35155267,208.17523,100,0.13786885,-55.407828057420204,-4.005432e-07,0.013939831,202,21.952108,0.0064433343,4924218,20200,1.0236464,97.68999,9.999984,29.174728,3.0164337,1.3939831,0.009999983,98.13468,10213.664850950241,0.6443334,100.0,414.02,28.861303
-42.05645,9.313226e-10,1.0,[-2.188 -1.36   0.035 -1.078  1.598],98.7206,13.511729,-1.0728836e-06,184.41095,100,,-57.7410310574219,-8.773804e-07,0.01,203,26.466646,0.01,4965550,20300,1.0,100.0,10.0,28.762455,3.0164337,1.0,0.009999999,100.0,10300.320152044296,1.0,100.0,413.32,28.762455
-43.32992,0.0033501892,0.99999297,[-2.188 -1.36   0.035 -1.078  1.598],98.64714,15.45578,1.0937009,263.36636,100,0.33501893,-69.2601325556573,1.5068055e-06,0.018643672,204,30.43283,0.0044885008,5004806,20400,1.1324986,88.30033,9.999929,29.612913,3.0056465,1.8643672,0.00999993,89.90871,10380.253400325775,0.44885007,100.0,392.56,28.720009
-43.026894,0.00490107,1.0000035,[-2.188 -1.35   0.026 -1.073  1.586],98.67543,15.342406,1.0077182,271.49228,100,0.49010703,-64.76270508329269,5.722046e-07,0.031194886,205,33.85358,0.0016152866,5044712,20500,1.2741711,78.48239,9.999966,29.338596,2.9949927,3.1194887,0.010000034,80.63194,10463.259330034256,0.16152866,100.0,399.06,28.622236
-43.09986,9.313226e-10,1.0,[-2.194e+00 -1.352e+00  1.419e-03 -1.066e+00  1.576e+00],98.745316,12.7287855,2.5331974e-07,163.65857,100,,-52.91408563887515,3.0517577e-07,0.01,206,26.030123,0.01,5086264,20600,1.0,100.0,10.0,28.513266,2.9949927,1.0,0.009999999,100.0,10550.305849075317,1.0,100.0,415.52,28.513266
-48.978226,0.0033547848,1.0000039,[-2.194e+00 -1.352e+00  1.419e-03 -1.066e+00  1.576e+00],98.72604,16.450684,0.51763076,262.7095,100,0.3354785,-55.72040991491959,1.1062622e-06,0.023764368,207,34.73465,0.0034951868,5126943,20700,1.1313071,88.393326,9.999961,28.811687,3.0030663,2.376437,0.010000039,89.884,10633.418688058853,0.3495187,100.0,406.79,28.317322
-36.282814,0.002272286,1.0000006,[-2.221 -1.378  0.003 -1.069  1.584],98.730225,13.074066,0.41776592,148.33673,100,0.2272286,-57.80693757684682,1.4686584e-06,0.019384868,208,26.619797,0.0047237603,5169799,20800,1.0456725,95.63223,9.999994,29.14889,2.9967878,1.9384868,0.010000004,95.09023,10723.100573778152,0.47237602,100.0,428.56,28.821238
-39.83922,0.0053541074,0.99999803,[-2.222 -1.379  0.009 -1.071  1.578],98.76489,15.409777,1.3744756,320.5249,100,0.5354107,-51.70826810176894,2.8991699e-06,0.03296076,209,31.988865,0.0033431586,5213787,20900,1.2242055,81.68563,9.99998,29.7989,2.9893806,3.2960763,0.00999998,77.72025,10812.995973825455,0.33431587,100.0,439.88,28.639908
-47.022713,5.4284765e-06,1.0000033,[-2.232 -1.382 -0.013 -1.07   1.57 ],98.8018,15.159381,0.0012744516,232.21709,100,0.00054284866,-42.9923545411016,-3.8146973e-07,0.010015837,210,32.63525,0.0099838935,5257170,21000,0.99989665,100.01034,9.999967,28.32764,2.9893808,1.0015837,0.010000032,99.999985,10904.050504207611,0.99838936,100.0,433.83,28.326382
-42.362637,0.0011314229,1.0000069,[-2.232 -1.382 -0.013 -1.07   1.57 ],98.75041,13.472757,0.22669086,187.50491,100,0.11314229,-53.7415478290048,9.441376e-07,0.012904423,211,35.068874,0.007267868,5300235,21100,1.0131645,98.70065,9.999931,28.661448,2.9856315,1.2904423,0.010000069,98.73608,10993.020512104034,0.72678685,100.0,430.65,28.481722
-40.35585,9.313226e-10,1.0,[-2.232 -1.383 -0.015 -1.07   1.567],98.73459,14.615534,1.4826655e-06,215.77153,100,,-58.10930009756788,1.153946e-06,0.01,212,33.003197,0.01,5344022,21200,1.0,100.0,10.0,28.511122,2.9856315,1.0,0.009999999,100.0,11084.713961362839,1.0,100.0,437.87,28.511122
-62.678776,1.9778275e-09,1.0,[-2.232 -1.383 -0.015 -1.07   1.567],98.74585,14.873966,-2.413988e-06,223.46957,100,1.8923888e-07,-53.66603115525907,-2.0599366e-06,0.010000009,213,33.1998,0.009999995,5386253,21300,1.0,100.0,10.0,27.767021,2.9856315,1.000001,0.01,100.0,11171.620805978775,0.9999995,100.0,422.31,27.767021
-63.552406,9.313226e-10,1.0,[-2.232 -1.383 -0.015 -1.07   1.567],98.74809,16.688177,1.7732382e-06,281.30832,100,,-53.0194252449744,1.6593933e-06,0.01,214,37.028076,0.01,5428347,21400,1.0,100.0,10.0,27.737904,2.9856315,1.0,0.009999999,100.0,11257.492867469788,1.0,100.0,420.94,27.737904
-46.62737,2.0161954e-06,1.0000001,[-2.232 -1.383 -0.015 -1.07   1.567],98.786606,14.259131,0.00017693639,205.37442,100,0.00020161952,-46.45808291243849,-1.2969971e-06,0.010006862,215,30.510834,0.009995657,5471889,21500,1.0,100.0,9.999999,28.302242,2.9856315,1.0006862,0.010000002,100.0,11346.85305428505,0.9995657,100.0,435.42,28.302069
-55.18627,1.1101163e-06,1.0000019,[-2.232 -1.383 -0.015 -1.07   1.567],98.761444,15.826317,0.00017657876,252.9922,100,0.00011100901,-50.8767348379423,-3.8146973e-07,0.01000261,216,23.385666,0.009998004,5514542,21600,1.0,100.0,9.999981,28.0169,2.9856322,1.0002611,0.010000019,100.0,11433.758307695389,0.99980044,100.0,426.53,28.016773
-41.68802,7.028408e-07,1.0000004,[-2.232 -1.383 -0.015 -1.07   1.567],98.758545,13.947817,0.00013282895,196.51009,100,7.027698e-05,-51.4228708060261,-9.727478e-07,0.0100016,217,29.477905,0.009998105,5557136,21700,1.0,100.0,9.999996,28.466843,2.9856322,1.00016,0.0100000035,99.999985,11522.025910615921,0.99981046,100.0,425.94,28.46672
-45.145126,0.0038859507,1.0000755,[-2.232 -1.383 -0.015 -1.07   1.567],98.81166,14.518515,0.6287477,267.23593,100,0.38859504,-42.105654968773244,-7.5340273e-07,0.024648977,218,40.466568,0.004256224,5601847,21800,1.1523277,86.780876,9.999246,28.833584,2.9822476,2.4648979,0.010000754,86.88221,11612.811703920364,0.4256224,100.0,447.11,28.351482
-39.260635,0.002742329,0.9999961,[-2.240e+00 -1.366e+00  1.567e-03 -1.074e+00  1.563e+00],98.71602,14.956409,0.5355848,225.89859,100,0.2742329,-58.70658679763667,2.2506713e-06,0.018401438,219,27.952381,0.0038587318,5643193,21900,1.0855931,92.11555,9.999961,28.946043,2.977412,1.8401438,0.009999961,93.00558,11696.93028831482,0.3858732,100.0,413.46,28.51379
-44.151535,0.006162106,0.99999267,[-2.246 -1.367  0.015 -1.07   1.559],98.7603,13.019074,1.0162972,267.54453,100,0.61621064,-52.204143450605095,1.0299683e-06,0.030632569,220,26.73838,0.0011000136,5686751,22000,1.3995568,71.451195,9.999927,28.883938,2.960894,3.063257,0.009999927,72.47842,11787.771189212799,0.11000136,100.0,435.58,28.302402
-36.628002,0.006668133,1.0000142,[-2.249 -1.361  0.027 -1.084  1.542],98.76761,12.79595,1.044067,189.22928,100,0.6668133,-50.688757723783546,1.8692017e-06,0.05806887,221,36.71937,0.0031978046,5730374,22100,1.3339719,74.9641,9.999858,29.393478,2.97635,5.806887,0.01000014,69.222,11877.266545295715,0.31978047,100.0,436.23,28.384962
-44.575714,0.004963688,1.0000043,[-2.254 -1.362  0.041 -1.084  1.557],98.7281,13.528252,0.82863283,215.13072,100,0.49636883,-58.24043220953361,-3.3950805e-06,0.030571202,222,24.169882,0.0032918723,5773215,22200,1.2654948,79.02047,9.999957,29.07687,2.991987,3.0571203,0.010000043,80.23236,11964.960250139236,0.32918724,100.0,428.41,28.27764
-66.04316,0.0018503767,1.0000068,[-2.252 -1.362  0.035 -1.081  1.573],98.77319,14.772459,0.30642962,226.88338,100,0.18503767,-49.08909614652342,-2.8991699e-06,0.016402947,223,26.161509,0.0059064417,5816502,22300,1.0483991,95.38352,9.999932,28.0258,2.9973657,1.6402947,0.010000068,96.689514,12054.183719396591,0.5906442,100.0,432.87,27.71843
