InitialReturnMean,ReturnMeanIW,ReturnStepMaxmin,EpLenMean,InitialBound,InitialReturnStd,MaxIW,EpThisIter,EpisodesSoFar,InitialReturnMin,J_sample_variance,Iteration,StdIW,InitialReturnMax,MeanIW,Weights,MaxD2w0t,EpRewMean,EmpiricalD2,MeanD2w0t,MinD2w0t,TimeElapsed,TimestepsSoFar,MinIW,ReturnStepMax,StdD2w0t,Bound
-3.929138e-06,181.3885,93.91344,42.11,-107.64218,14.023894,1.4101934,100,25500,-19.175331,478.99484,255,0.13474892,41.066082,1.0258774,[-0.832 -0.672 -0.449 -0.805  0.208],1.0389073,-107.09760178623094,1.01753,0.084998265,,3357.8615503311157,989026,0.71013093,100.0,0.28029755,-105.7444
4.196167e-06,167.82661,94.1331,44.6,-120.76836,12.640254,1.0969541,100,25600,-19.483856,158.67021,256,0.033285465,39.406868,1.0032272,[-0.835 -0.661 -0.45  -0.8    0.213],1.00397,-108.53190166992152,1.001405,0.08928252,,3373.194239139557,993486,0.881966,100.0,0.28528944,-120.571945
-3.0517577e-07,191.26976,93.823006,41.17,-103.47008,12.838,1.85154,100,25700,-18.676231,1364.8632,257,0.20551574,33.369522,1.0535324,[-0.835 -0.663 -0.451 -0.799  0.211],1.0971961,-106.56843636927442,1.0412164,0.08431057,,3386.810217857361,997603,0.610797,100.0,0.28153574,-98.82271
4.577637e-06,185.97269,93.90713,41.9,-108.30325,14.00036,1.7209281,100,25800,-20.014961,1045.498,258,0.2316329,45.42169,1.05575,[-0.838 -0.676 -0.448 -0.808  0.209],1.0927625,-106.69580554020794,1.0468067,0.08577142,,3401.284630537033,1001793,0.5194186,100.0,0.28365076,-104.72235
-6.942749e-06,189.10048,93.73476,40.5,-92.55937,13.00433,1.275337,100,25900,-18.831627,285.38452,259,0.08590233,44.72258,1.0194355,[-0.842 -0.675 -0.454 -0.815  0.198],1.0277398,-106.62117567476716,1.0094696,0.08157886,,3414.7946355342865,1005843,0.8135199,100.0,0.2747853,-90.943954
-2.708435e-06,178.27269,94.04454,43.22,-111.88458,12.93474,1.7534149,100,26000,-19.839302,1131.3788,260,0.2008253,44.13526,1.0444117,[-0.848 -0.673 -0.462 -0.812  0.196],1.0668614,-107.08742674146269,1.0293796,0.08806418,,3429.7454080581665,1010165,0.62297446,100.0,0.28632712,-109.15105
5.8746336e-06,180.9678,94.02176,43.66,-104.399826,11.438991,2.5356317,100,26100,-20.078476,1557.699,261,0.2608424,32.010838,1.0569804,[-0.839 -0.676 -0.462 -0.804  0.194],1.1330857,-108.67490945680971,1.0418997,0.08958233,,3444.392354249954,1014531,0.44931608,100.0,0.28970996,-100.20993
-2.784729e-06,195.56828,93.61201,39.57,-82.1474,12.257577,1.4494114,100,26200,-18.404007,682.3133,262,0.12788506,28.404655,1.0222704,[-0.854 -0.661 -0.453 -0.799  0.182],1.0450457,-106.601841775107,1.0150372,0.07998348,,3458.270854473114,1018488,0.7391327,100.0,0.27285233,-80.304886
4.15802e-06,166.56183,94.265396,45.8,-115.54114,12.195606,1.9402163,100,26300,-18.928764,768.2627,263,0.1914603,36.272404,1.034226,[-0.857 -0.659 -0.45  -0.803  0.191],1.0554702,-108.42304656191986,1.0270075,0.09296789,,3474.462352991104,1023068,0.68738574,100.0,0.29278204,-113.35141
3.0899048e-06,166.6311,94.26283,45.27,-122.13483,12.352109,1.7302195,100,26400,-20.21923,396.87192,264,0.14250074,34.790024,1.0339658,[-0.855 -0.649 -0.446 -0.799  0.204],1.0476445,-107.22565005156827,1.0209125,0.09127736,,3490.0589649677277,1027595,0.7495582,100.0,0.2893042,-119.7413
3.7384034e-06,173.97762,94.10088,44.03,-118.76701,12.332958,1.490018,100,26500,-19.757027,666.23627,265,0.15411982,34.04744,1.030174,[-0.838 -0.649 -0.447 -0.801  0.207],1.0491759,-107.85494906796337,1.0207831,0.089187324,,3505.1897110939026,1031998,0.6633385,100.0,0.2870311,-116.51936
2.4795531e-06,183.3068,93.85793,41.81,-103.23389,12.207243,1.5166912,100,26600,-17.325607,509.39038,266,0.14942169,28.085533,1.0210642,[-0.831 -0.651 -0.452 -0.8    0.197],1.0436592,-107.49551217555465,1.0210319,0.08430331,,3519.341107606888,1036179,0.6762474,100.0,0.27909195,-101.84061
-3.8146973e-07,176.65756,94.06394,43.79,-114.303406,11.450502,1.883789,100,26700,-17.225044,775.1571,267,0.19759914,37.59228,1.0388639,[-0.827 -0.642 -0.451 -0.8    0.194],1.0927044,-108.0752264537893,1.0353941,0.088800095,,3533.206918001175,1040558,0.62203556,100.0,0.286639,-111.2919
-9.918213e-07,185.73372,93.8429,41.32,-100.31044,13.822056,1.4568264,100,26800,-20.405418,755.4377,268,0.15382576,42.75109,1.0276208,[-0.81  -0.639 -0.446 -0.808  0.189],1.0395746,-106.54764248708575,1.0225286,0.08373546,,3547.4669756889343,1044690,0.62256604,100.0,0.27900493,-98.07228
-3.6621093e-06,179.93913,93.906876,42.05,-103.53543,13.087979,1.2840691,100,26900,-19.16687,388.45166,269,0.08145155,51.869823,1.0087374,[-0.818 -0.638 -0.456 -0.809  0.188],1.0202976,-107.08299015854837,1.006218,0.08436538,,3562.5707705020905,1048895,0.7855902,100.0,0.2784077,-102.62538
7.2479247e-06,164.60661,94.28598,45.52,-121.997284,12.884516,1.5501335,100,27000,-22.592117,565.5034,270,0.12636517,37.467293,1.0213177,[-0.828 -0.634 -0.455 -0.806  0.185],1.0308158,-107.29154813923175,1.0136598,0.09184037,,3577.109172821045,1053447,0.8096185,100.0,0.29019392,-120.56239
5.722046e-07,177.63222,93.99381,42.68,-112.23317,13.624664,1.4165626,100,27100,-18.425552,515.9404,271,0.10863056,37.042553,1.0217558,[-0.834 -0.632 -0.45  -0.808  0.19 ],1.0375029,-106.83222946469317,1.0158093,0.085893236,,3592.308447599411,1057715,0.7819757,100.0,0.28117636,-110.351425
2.670288e-07,191.65096,93.72902,40.49,-100.77144,13.388928,1.5108194,100,27200,-18.833832,640.1798,272,0.14473152,38.98074,1.037048,[-0.843 -0.638 -0.454 -0.805  0.19 ],1.0603417,-106.71103836001707,1.0194305,0.08211508,,3606.710964202881,1061764,0.7361134,100.0,0.27664638,-97.7899
-4.0817263e-06,171.3683,94.13878,44.12,-127.20691,13.488546,1.4956231,100,27300,-20.311752,674.7119,273,0.13473392,39.881012,1.0257545,[-0.854 -0.638 -0.461 -0.799  0.201],1.0331329,-107.23999407671766,1.0158072,0.08909445,,3621.2410345077515,1066176,0.7301711,100.0,0.28639653,-125.444534
-3.5095215e-06,168.02827,94.14338,44.54,-116.43787,11.963995,1.1369891,100,27400,-19.572647,172.54285,274,0.045424063,38.520435,1.003436,[-0.856 -0.645 -0.459 -0.805  0.205],1.0063411,-108.1569809601668,1.0027976,0.0892108,,3636.4116628170013,1070630,0.8522948,100.0,0.28528488,-116.11162
-6.67572e-06,173.52744,94.08082,43.05,-114.598206,13.774894,1.2822064,100,27500,-22.731354,424.15353,275,0.0974777,43.421345,1.014516,[-0.852 -0.642 -0.457 -0.805  0.201],1.0326139,-105.88549668535924,1.0083878,0.08667467,,3651.4693598747253,1074935,0.6025564,100.0,0.2823819,-113.565155
-7.019043e-06,185.25378,93.79118,40.96,-99.35048,14.384221,1.4434478,100,27600,-20.273972,375.16302,276,0.08480043,50.24572,1.010622,[-0.854 -0.646 -0.463 -0.803  0.199],1.0355265,-106.67752744355,1.0080303,0.082303494,,3665.875941991806,1079031,0.82033235,100.0,0.27553204,-98.4057
-1.0681152e-06,195.19441,93.64829,40.07,-101.24658,13.39034,1.5376565,100,27700,-18.601166,941.8308,277,0.15291078,43.59285,1.033731,[-0.858 -0.638 -0.461 -0.795  0.2  ],1.0512246,-107.22275435737384,1.0203708,0.08126967,,3679.4343123435974,1083038,0.6098191,100.0,0.27534923,-98.39375
-6.4849854e-07,196.36032,93.636734,39.77,-92.56319,13.42589,1.8706564,100,27800,-17.61644,1038.8605,278,0.15595531,58.06759,1.0335902,[-0.859 -0.644 -0.46  -0.805  0.204],1.0739107,-106.64861587373473,1.0191393,0.08088504,,3692.6896543502808,1087015,0.6760024,100.0,0.27517864,-89.56622
-1.5640259e-06,183.91371,93.92253,42.48,-111.03026,13.83928,2.3151512,100,27900,-17.946747,1098.5999,279,0.2369209,57.228374,1.0518899,[-0.851 -0.634 -0.447 -0.805  0.205],1.0726898,-107.84534807113691,1.0381542,0.086568184,,3706.5627269744873,1091263,0.59272265,100.0,0.2841413,-107.69154
-4.959106e-07,178.65674,93.921455,42.47,-110.571,13.373366,1.3867399,100,28000,-20.292694,432.03195,280,0.0870191,36.91733,1.0084137,[-0.842 -0.629 -0.448 -0.804  0.219],1.0155988,-107.84294966281617,1.0071826,0.085302636,,3720.5665760040283,1095510,0.82805467,100.0,0.2799754,-109.71124
7.05719e-06,182.29742,93.8931,41.76,-116.00444,13.225591,1.4202747,100,28100,-18.768211,466.67044,281,0.117943384,34.57431,1.0245653,[-0.848 -0.628 -0.448 -0.803  0.227],1.0397289,-106.63345392066554,1.0117801,0.08401754,,3733.7912998199463,1099686,0.69623804,100.0,0.27831316,-113.89523
5.7983398e-06,188.01732,93.734024,40.92,-96.3268,11.618245,1.3238723,100,28200,-19.36679,354.2291,282,0.10131279,35.485203,1.0154414,[-0.864 -0.632 -0.453 -0.802  0.232],1.0222574,-107.74607158315634,1.0106581,0.08237575,,3746.837342262268,1103778,0.7633315,100.0,0.2759118,-95.19612
1.5640259e-06,188.14767,93.76903,41.08,-97.62308,11.307832,1.3387625,100,28300,-17.07248,433.22263,283,0.11461444,37.263416,1.0241222,[-0.86  -0.63  -0.452 -0.798  0.224],1.0391603,-107.44406784902492,1.0139501,0.082921796,,3759.7193989753723,1107886,0.70650357,100.0,0.27715853,-95.68555
-1.6403199e-06,181.29257,93.94304,42.75,-106.98357,11.425765,1.7465197,100,28400,-18.035843,754.4215,284,0.1725112,33.461456,1.035095,[-0.871 -0.64  -0.462 -0.8    0.219],1.0577528,-108.09247579023466,1.0314727,0.0865691,,3773.588528394699,1112161,0.6560186,100.0,0.28314653,-104.247314
-3.890991e-06,181.33073,93.93978,42.16,-119.33565,12.924071,2.44564,100,28500,-19.091812,1086.8501,285,0.19105949,46.347893,1.0273488,[-0.885 -0.638 -0.461 -0.792  0.229],1.0519297,-106.66977120476649,1.0141664,0.08512056,,3787.212847471237,1116377,0.66188073,100.0,0.2805067,-116.896774
-1.6403199e-06,188.25218,93.76128,40.83,-106.77733,13.106822,1.5516363,100,28600,-19.069946,524.6981,286,0.13095665,51.340263,1.0251827,[-0.866 -0.636 -0.453 -0.794  0.236],1.0359805,-106.9485580980332,1.0147579,0.08234186,,3800.6675684452057,1120460,0.7131169,100.0,0.2761339,-105.07918
-1.335144e-06,180.91449,93.99219,43.48,-114.87517,11.285591,1.7358356,100,28700,-21.884773,966.37256,287,0.21016507,37.56711,1.054433,[-0.862 -0.635 -0.457 -0.792  0.241],1.0997417,-108.87210397313098,1.0327766,0.08816767,,3813.5520265102386,1124808,0.5675293,100.0,0.2857223,-111.11917
-7.858276e-06,172.72946,94.10223,42.97,-115.08586,14.986381,1.3920338,100,28800,-21.023735,518.368,288,0.10781662,41.606552,1.0144019,[-0.843 -0.629 -0.454 -0.791  0.25 ],1.0203121,-105.22871860981583,1.0104185,0.08650568,,3827.1696174144745,1129105,0.71049166,100.0,0.28211626,-113.87619
-9.918213e-07,176.9396,93.96941,42.69,-104.07915,12.721484,1.450294,100,28900,-19.459938,459.66226,289,0.10252912,51.866867,1.0078058,[-0.837 -0.633 -0.452 -0.797  0.259],1.0196487,-107.37787537377295,1.0101775,0.08580462,,3841.06347322464,1133374,0.82034564,100.0,0.28083485,-103.36807
2.670288e-06,182.41835,93.861084,41.64,-114.90854,14.069783,1.484713,100,29000,-19.001099,407.42014,290,0.08069081,57.787144,1.0140256,[-0.832 -0.634 -0.448 -0.793  0.258],1.0274125,-106.9920465657832,1.007151,0.083603516,,3854.689921617508,1137538,0.84569365,100.0,0.2773792,-113.69966
2.4795531e-06,193.53802,93.627045,40.15,-89.5558,12.617955,1.5395157,100,29100,-18.622559,575.8127,291,0.12468689,36.975407,1.0215858,[-0.823 -0.627 -0.444 -0.793  0.26 ],1.0479676,-107.86212147915462,1.015086,0.08099543,,3867.892419576645,1141553,0.72805053,100.0,0.27412033,-87.78229
1.6403199e-06,191.41808,93.64814,40.65,-92.36928,11.735867,1.3849393,100,29200,-18.629845,490.65158,292,0.10310693,31.54575,1.0142925,[-0.814 -0.627 -0.439 -0.801  0.259],1.0251298,-108.77696013256957,1.0120952,0.08187704,,3881.165908575058,1145618,0.7967313,100.0,0.27524456,-91.01976
5.989075e-06,182.78966,93.83332,41.83,-106.792725,12.701662,1.3337525,100,29300,-16.453308,314.84348,293,0.0908825,35.02474,1.0121849,[-0.813 -0.629 -0.44  -0.806  0.268],1.025121,-108.06131739317462,1.0065094,0.08403533,,3894.646160840988,1149801,0.77801853,100.0,0.27811363,-105.91536
3.0517579e-06,158.84283,94.38698,47.03,-132.44072,12.631043,1.3047782,100,29400,-19.754456,338.8811,294,0.099153504,36.89027,1.0151231,[-0.82  -0.635 -0.446 -0.806  0.272],1.0215917,-108.4751762314342,1.0102485,0.094649665,,3908.55663728714,1154504,0.80967903,100.0,0.29375628,-131.2752
-1.1062622e-06,187.89774,93.69751,40.43,-100.91319,12.746257,1.159023,100,29500,-19.424065,185.9083,295,0.04777206,38.168385,1.0026938,[-0.819 -0.632 -0.447 -0.802  0.28 ],1.0067216,-107.1897589095019,1.0017239,0.080952585,,3922.1199588775635,1158547,0.7538548,100.0,0.272935,-100.65857
2.9754638e-06,179.9277,93.94298,42.27,-115.19986,14.779784,1.3735313,100,29600,-19.981956,466.66003,296,0.113454685,71.04906,1.0220557,[-0.826 -0.634 -0.451 -0.802  0.278],1.0320909,-106.88033982691206,1.0131968,0.08524783,,3935.1524889469147,1162774,0.67536944,100.0,0.2805292,-113.33612
-4.310608e-06,194.60728,93.56476,39.5,-100.76909,12.2173815,1.1540351,100,29700,-18.807503,213.97894,297,0.060337625,39.36823,1.0076281,[-0.835 -0.632 -0.452 -0.805  0.272],1.0103631,-107.34623782474819,1.0041633,0.07917697,,3948.203438282013,1166724,0.7850658,100.0,0.27033496,-100.09151
7.2479247e-07,171.8974,94.058945,42.74,-123.995346,16.123087,1.0712073,100,29800,-21.891808,290.203,298,0.024453478,57.317047,1.000842,[-0.828 -0.63  -0.45  -0.805  0.266],1.0011164,-105.59068796904718,1.0005865,0.08550745,,3962.106407403946,1170998,0.93115795,100.0,0.27969262,-123.931885
-4.8828124e-06,177.62683,93.97693,43.05,-114.7731,13.184548,1.7723355,100,29900,-20.938736,403.49484,299,0.12437084,47.41385,1.025694,[-0.828 -0.629 -0.449 -0.804  0.266],1.0541462,-108.12216684193561,1.0129688,0.0867591,,3975.087078809738,1175303,0.7497244,100.0,0.28267696,-113.06998
3.8146973e-06,5110.167,93.7271,40.5,-98.03209,13.685731,7507.139,100,30000,-19.344704,2448368400.0,300,677.80493,31.423439,62.6252,[-0.834 -0.616 -0.447 -0.795  0.264],293.60034,-106.77655394962188,41.107643,0.56949127,,3988.300316095352,1179353,0.0017626337,100.0,4.837821,4045.5889
6.1035157e-06,197.11449,93.534096,39.68,-99.27338,13.737983,1.4447899,100,30100,-16.839546,706.35175,301,0.13427036,43.836002,1.0243704,[-0.756 -0.543 -0.452 -0.825  0.284],1.0488689,-108.44925199131666,1.0140109,0.07997401,,4000.9078028202057,1183321,0.6978008,100.0,0.27240774,-97.566055
1.2969971e-06,218.83098,93.19295,37.03,-75.85632,11.753828,1.7335715,100,30200,-17.895004,1014.0882,302,0.16936952,33.68417,1.0440023,[-0.741 -0.544 -0.449 -0.828  0.293],1.1243423,-107.9663276813996,1.0277435,0.07509412,,4013.9845309257507,1187024,0.7231225,100.0,0.26557449,-71.40694
-9.536743e-07,203.23224,93.38225,38.45,-86.596405,13.299243,1.3466842,100,30300,-17.626968,479.2154,303,0.10811532,38.445908,1.0157061,[-0.72  -0.533 -0.442 -0.827  0.296],1.0290809,-108.00147040471099,1.0133774,0.0773687,,4026.828689098358,1190869,0.73423064,100.0,0.268055,-85.29767
2.4414062e-06,189.33224,93.80381,41.54,-102.282776,13.574002,2.7274356,100,30400,-18.319595,2388.542,304,0.2954432,40.31406,1.0487373,[-0.714 -0.529 -0.441 -0.83   0.29 ],1.0940001,-107.92496183837237,1.045373,0.0849885,,4040.5439324378967,1195023,0.6331253,100.0,0.28241256,-99.48245
6.5994263e-06,215.2824,93.62544,40.51,-96.4989,12.326128,3.9435601,100,30500,-18.626068,9244.014,305,0.59533936,33.440598,1.1465861,[-0.717 -0.54  -0.437 -0.836  0.299],1.3653885,-108.86152011772181,1.1765163,0.087668955,,4053.76478767395,1199074,0.35861832,100.0,0.29598272,-86.61897
-5.340576e-07,194.46593,93.57756,40.08,-93.35953,11.849412,1.295083,100,30600,-16.832664,415.90097,306,0.10044815,38.492413,1.0145146,[-0.719 -0.558 -0.424 -0.843  0.299],1.0275283,-108.66687752593297,1.0091084,0.080593966,,4067.403308391571,1203082,0.7216661,100.0,0.27301976,-92.216965
-1.335144e-06,206.7719,93.32495,38.0,-74.757324,11.391064,1.3204992,100,30700,-15.530434,291.2941,307,0.081017695,45.564236,1.0115236,[-0.714 -0.55  -0.42  -0.84   0.293],1.0210067,-108.18512584005676,1.0070435,0.07634889,,4080.0568749904633,1206882,0.84257835,100.0,0.26621655,-73.73674
3.5476685e-06,210.3953,93.222565,37.32,-65.69374,11.584048,1.3552368,100,30800,-16.692139,357.04312,308,0.115400895,33.681072,1.0103291,[-0.711 -0.558 -0.424 -0.843  0.3  ],1.02247,-107.81147269408541,1.0110933,0.07501242,,4092.9170026779175,1210614,0.7324024,100.0,0.26411808,-64.975586
1.2588501e-06,185.52351,93.78344,41.04,-108.010544,13.288987,1.2366288,100,30900,-19.695175,359.72403,309,0.067923255,46.5953,1.0111277,[-0.715 -0.55  -0.425 -0.841  0.296],1.0186192,-107.04404288802938,1.0057267,0.082436934,,4105.585686922073,1214718,0.75852305,100.0,0.27568713,-107.00267
-1.14440915e-07,216.1758,93.23127,37.24,-67.99814,11.471431,2.2970424,100,31000,-15.8218155,1149.1119,310,0.20164745,26.85754,1.0449753,[-0.712 -0.551 -0.422 -0.845  0.293],1.1039729,-107.41386202795864,1.0330253,0.075676784,,4118.289501428604,1218442,0.59903395,100.0,0.2668154,-63.615585
6.3323973e-06,197.67236,93.5188,38.94,-92.96492,13.0994215,1.2832506,100,31100,-18.598671,342.7263,311,0.07015354,44.751987,1.0098093,[-0.693 -0.562 -0.428 -0.855  0.303],1.025634,-106.71901120867034,1.0057968,0.07823764,,4131.458409786224,1222336,0.7810002,100.0,0.2692244,-91.968475
1.9073486e-06,221.69414,93.04296,36.23,-64.8739,11.787851,1.9374987,100,31200,-16.123055,966.2384,312,0.16349569,32.743855,1.0274885,[-0.696 -0.568 -0.433 -0.853  0.303],1.0639161,-107.91229908507376,1.0161394,0.07311293,,4143.651431083679,1225959,0.6623586,100.0,0.26159498,-62.123215
8.926391e-06,157.02621,94.4395,47.07,-144.2384,14.1308565,1.3727646,100,31300,-20.875053,394.5163,313,0.080518626,35.030365,1.0188209,[-0.713 -0.558 -0.432 -0.843  0.311],1.0366523,-107.33154546723661,1.009077,0.0946783,,4158.974862575531,1230666,0.8233354,100.0,0.29370415,-142.48724
7.705688e-06,202.86525,93.36152,38.02,-90.847824,13.086637,1.1336651,100,31400,-18.116554,234.29259,314,0.048136435,40.214417,1.003433,[-0.699 -0.555 -0.425 -0.847  0.311],1.0051904,-107.18755255421279,1.002457,0.07612073,,4172.046082019806,1234468,0.8549262,100.0,0.2653479,-90.603165
1.6021728e-06,201.36708,93.56474,39.73,-94.25874,11.764777,1.8588011,100,31500,-20.02378,1114.8708,315,0.20436588,36.46969,1.0529858,[-0.697 -0.555 -0.426 -0.849  0.311],1.0809209,-107.99190176287888,1.0339755,0.08117342,,4184.873790025711,1238441,0.5078366,100.0,0.2763387,-90.31859
-5.989075e-06,191.20016,93.70773,40.38,-100.25632,15.552332,1.7196045,100,31600,-19.142479,985.04956,316,0.15993579,47.50586,1.0301144,[-0.698 -0.547 -0.434 -0.841  0.307],1.055969,-106.85086043543056,1.0183586,0.08169042,,4199.3303599357605,1242479,0.6691096,100.0,0.27563405,-97.94464
-1.6784668e-06,193.07758,93.63671,40.0,-99.37604,13.144123,1.4163952,100,31700,-18.943726,478.96237,317,0.13679928,33.141224,1.0175132,[-0.69  -0.562 -0.435 -0.849  0.31 ],1.0572791,-107.26731911125229,1.0174073,0.08053262,,4213.647484779358,1246479,0.6302002,100.0,0.2731193,-97.5614
8.850097e-06,200.92188,93.50787,39.52,-82.76984,13.015013,1.5812416,100,31800,-19.585358,1048.7216,318,0.1747086,32.94451,1.0407636,[-0.711 -0.561 -0.438 -0.842  0.312],1.0880629,-108.52449148378564,1.0260022,0.080143414,,4227.581005573273,1250431,0.5627669,100.0,0.2735776,-79.70215
-1.7929077e-06,183.63994,93.91499,42.57,-103.8573,12.62152,1.7589455,100,31900,-21.753944,1045.1064,319,0.21090308,32.096184,1.0454708,[-0.729 -0.562 -0.444 -0.834  0.301],1.0743499,-108.23451595422642,1.0400087,0.086635634,,4242.207495212555,1254688,0.56961524,100.0,0.28403023,-100.86464
4.15802e-06,222.50125,93.03561,36.3,-61.793625,11.699126,1.6305459,100,32000,-14.0349655,995.2847,320,0.14605333,38.002506,1.0264534,[-0.737 -0.574 -0.443 -0.837  0.297],1.0661427,-108.25395402710932,1.0228558,0.07355187,,4255.218323707581,1258318,0.66667587,100.0,0.2628942,-58.842926
-2.1362305e-06,182.17601,93.82854,41.99,-102.49696,11.258224,1.3211076,100,32100,-17.818771,260.825,321,0.08258838,29.766502,1.0051144,[-0.743 -0.566 -0.433 -0.832  0.292],1.0196024,-108.57520637869625,1.0057205,0.0842416,,4269.254930257797,1262517,0.77759385,100.0,0.27823386,-101.86745
7.2479247e-07,217.40187,93.2085,37.48,-72.99031,12.3755245,1.9880674,100,32200,-15.473572,1916.7526,322,0.24466322,32.79351,1.0500662,[-0.73  -0.563 -0.428 -0.834  0.292],1.1201781,-108.53267032400923,1.0528499,0.07664704,,4282.442942857742,1266265,0.5839681,100.0,0.26932722,-68.64186
2.9754638e-06,189.67302,93.754654,40.94,-109.24892,12.852343,1.6171515,100,32300,-18.766747,927.81305,323,0.16865857,37.597233,1.0368032,[-0.727 -0.576 -0.423 -0.834  0.292],1.0732605,-107.37225598123858,1.0285482,0.08298239,,4296.26217508316,1270359,0.61070424,100.0,0.27789906,-106.74776
5.340576e-06,199.11804,93.655716,40.96,-98.646286,11.672325,2.5679562,100,32400,-17.640404,2590.6296,324,0.33051872,30.057838,1.0742245,[-0.716 -0.572 -0.42  -0.842  0.287],1.1324867,-109.45099608460954,1.0725445,0.08443947,,4310.6562786102295,1274455,0.54173183,100.0,0.28276974,-93.6557
-2.2125244e-06,167.23181,94.224045,45.05,-125.249756,13.320552,1.4944224,100,32500,-19.97107,422.5441,325,0.13686787,33.51952,1.0236782,[-0.722 -0.576 -0.414 -0.835  0.301],1.0469518,-107.57862631968716,1.0214138,0.090904124,,4325.440770864487,1278960,0.69622236,100.0,0.28889653,-123.43152
-4.043579e-06,207.16792,93.39842,38.47,-89.63516,13.942615,1.4822958,100,32600,-16.93435,750.70557,326,0.14244276,43.18691,1.0447568,[-0.72  -0.569 -0.414 -0.838  0.303],1.0666357,-107.74664520901784,1.0233308,0.07811382,,4338.041181564331,1282807,0.6799265,100.0,0.2705857,-86.12578
-2.4414062e-06,192.6907,93.79048,40.97,-102.45055,13.272633,2.3109913,100,32700,-19.715996,1753.0004,327,0.26071817,31.728493,1.0548452,[-0.714 -0.572 -0.42  -0.838  0.29 ],1.1283665,-106.7171344965585,1.0516555,0.083863586,,4352.931585073471,1286904,0.5771312,100.0,0.2807668,-98.11401
-1.5640259e-06,173.97023,94.00067,43.1,-111.36307,12.573522,1.0929344,100,32800,-18.972176,163.81642,328,0.030063918,31.139778,1.0012311,[-0.707 -0.575 -0.411 -0.831  0.295],1.0033197,-107.73586146479849,1.0008713,0.08623992,,4367.458871603012,1291214,0.9138148,100.0,0.28079376,-111.285995
-6.866455e-06,179.06128,93.99817,42.14,-109.9328,16.072237,1.743553,100,32900,-22.381233,841.42126,329,0.15383343,44.550285,1.0304809,[-0.713 -0.575 -0.413 -0.83   0.296],1.065741,-105.38860401892136,1.0155216,0.08511482,,4382.728798151016,1295428,0.6559565,100.0,0.28057563,-107.434784
8.392334e-07,201.52068,93.69406,40.57,-95.13576,12.504972,2.4749918,100,33000,-18.639236,3399.1882,330,0.3609831,31.87819,1.0863992,[-0.689 -0.577 -0.409 -0.831  0.298],1.2278451,-107.63165910400986,1.0770441,0.08485963,,4395.740265369415,1299485,0.3897546,100.0,0.2857729,-89.21907
-8.773804e-07,173.03072,94.047,43.51,-107.354935,12.258731,1.3315772,100,33100,-21.884918,256.40314,331,0.07893132,31.830978,1.0100824,[-0.697 -0.583 -0.418 -0.815  0.298],1.0137414,-107.75272753552937,1.0062383,0.0873077,,4410.757520914078,1303836,0.8040339,100.0,0.28280583,-106.59987
-7.820129e-06,183.70972,93.814445,41.59,-104.300964,12.435774,1.2640756,100,33200,-19.319962,317.2447,332,0.076501764,31.119331,1.0105337,[-0.686 -0.582 -0.416 -0.814  0.297],1.020879,-107.83524303523032,1.0058533,0.08354079,,4425.003018856049,1307995,0.82358044,100.0,0.27735755,-103.33945
-1.14440915e-07,173.30678,94.19232,44.21,-129.29253,14.743456,2.0119474,100,33300,-21.26416,1312.8905,333,0.21824296,59.76509,1.053279,[-0.681 -0.579 -0.41  -0.814  0.301],1.0888785,-106.27389433850568,1.0318561,0.09017794,,4439.413604974747,1312416,0.484012,100.0,0.28958777,-125.92149
-8.392334e-07,190.57031,93.724724,40.52,-96.838196,13.5075,1.4525002,100,33400,-19.701431,502.08112,334,0.12877673,36.05477,1.0266695,[-0.676 -0.591 -0.415 -0.811  0.293],1.0430591,-106.87792358055805,1.0190976,0.081965975,,4453.248505353928,1316468,0.617435,100.0,0.2760218,-94.702484
4.5013426e-06,191.49805,93.80217,40.7,-111.15657,14.204653,2.2242866,100,33500,-19.436737,1188.2085,335,0.22987396,45.760086,1.0534129,[-0.683 -0.593 -0.42  -0.817  0.284],1.0870835,-105.77580060226319,1.0400139,0.08296535,,4467.020577669144,1320538,0.46110615,100.0,0.27875242,-106.97107
-3.0517579e-06,177.84804,94.0927,43.6,-118.41502,14.904494,1.978119,100,33600,-20.369003,1380.2285,336,0.24394077,43.686764,1.0605189,[-0.673 -0.601 -0.423 -0.831  0.291],1.0901129,-106.97922160235754,1.0409764,0.08945215,,4481.271331310272,1324898,0.5714215,100.0,0.28947937,-114.73576
1.14440915e-07,205.2487,93.41452,38.25,-83.56242,12.724054,1.637593,100,33700,-17.30223,1105.7191,337,0.17899343,35.186497,1.0319867,[-0.67  -0.589 -0.419 -0.817  0.283],1.0551049,-106.82452290854143,1.0273455,0.07737411,,4495.007493972778,1328723,0.72055256,100.0,0.26884356,-81.03493
5.569458e-06,184.00719,93.80434,41.37,-111.85472,13.235189,1.4093151,100,33800,-18.110435,363.56287,338,0.08476862,41.874382,1.0093725,[-0.683 -0.593 -0.417 -0.816  0.29 ],1.0190964,-107.47273966519451,1.0072709,0.08304447,,4509.497470140457,1332860,0.80609214,100.0,0.27650487,-111.06651
,200.83691,93.456665,38.52,-87.18817,12.839058,1.3254876,100,33900,-18.31939,580.1854,339,0.1116174,36.808628,1.0149044,[-0.685 -0.596 -0.418 -0.812  0.293],1.0250226,-106.76468314543024,1.0115707,0.07747564,,4523.0914533138275,1336712,0.7770988,100.0,0.2681712,-85.96744
