StdD2w0t,TimeElapsed,InitialReturnMax,Weights,EpisodesSoFar,MinIW,InitialReturnMin,EmpiricalD2,Iteration,InitialBound,MaxIW,InitialReturnMean,EpRewMean,ReturnStepMaxmin,EpLenMean,InitialReturnStd,Bound,MeanIW,TimestepsSoFar,ReturnStepMax,MaxD2w0t,EpThisIter,StdIW,MeanD2w0t,ReturnMeanIW,J_sample_variance,MinD2w0t
0.3774216,3993.658236026764,-2.5425603,[-1.112 -1.741 -0.8   -1.038 -0.256],26000,1.0,-9.450378,1.0,260,-39.17256,1.0,-5.839227,-115.69670288109853,99.0,86.02,1.4138737,-39.17256,1.0,1764092,100.0,1.0,100,,0.17204,-5.8392267,2.019231,
0.37378103,4010.5851142406464,-2.8929367,[-1.112 -1.741 -0.8   -1.038 -0.256],26100,1.0,-9.696944,1.0,261,-39.451195,1.0,-6.117857,-118.20247453567326,99.000015,83.95,1.5611196,-39.451195,1.0,1772487,100.0,1.0,100,,0.1679,-6.117857,2.4617112,
0.3805451,4029.537055015564,-1.7542055,[-1.112 -1.741 -0.8   -1.038 -0.256],26200,1.0,-9.099096,1.0,262,-39.17565,1.0,-5.842316,-116.2836850168932,99.0,87.83,1.3882203,-39.17565,1.0,1781270,100.0,1.0,100,,0.17566,-5.842316,1.9466217,
0.38194835,4045.39776468277,-1.5533121,[-1.112 -1.741 -0.8   -1.038 -0.256],26300,0.5854636,-9.733353,1.0513153,263,-39.45201,2.1331046,-6.1186743,-115.50108637963196,99.00001,82.88,1.5328945,-39.400185,0.9727797,1789558,100.0,1.1212897,100,0.2190503,0.17021446,-6.019149,2.1648395,
0.37543643,4061.465600967407,-2.3144872,[-1.114 -1.743 -0.796 -1.038 -0.256],26400,1.0,-8.989912,1.0,264,-39.304024,1.0,-5.9706864,-115.82172069345106,99.0,84.89,1.565246,-39.304024,1.0,1798047,100.0,1.0,100,,0.16978,-5.9706864,2.4747424,
0.3769062,4077.693747997284,-2.318203,[-1.114 -1.743 -0.796 -1.038 -0.256],26500,1.0,-9.48454,1.0,265,-39.41252,1.0,-6.079184,-116.91859857807813,99.0,85.72,1.5253513,-39.41252,1.0,1806619,100.0,1.0,100,,0.17144,-6.079184,2.3501985,
0.3932033,4095.758069753647,-2.4818032,[-1.114 -1.743 -0.796 -1.038 -0.256],26600,0.47579846,-8.831514,1.044829,266,-39.243565,1.7138683,-5.91023,-118.9750332590683,99.00002,90.36,1.4595561,-39.21246,0.96785045,1815655,100.0,1.0822397,100,0.18316384,0.18464223,-5.849894,2.0437777,
0.37976313,4113.401176691055,-2.7220454,[-1.114 -1.74  -0.798 -1.041 -0.256],26700,0.74714005,-9.115624,1.0161878,267,-39.34985,1.5393659,-6.016516,-116.89936030107779,99.0,85.47,1.4398811,-39.332054,0.99206865,1824202,100.0,1.0382028,100,0.1197465,0.17244215,-5.981547,2.0421426,
0.3843503,4130.5057101249695,-2.3731327,[-1.114 -1.741 -0.795 -1.041 -0.256],26800,1.0,-8.961958,1.0,268,-39.144268,1.0,-5.8109307,-116.47824965308997,99.0,90.1,1.4675943,-39.144268,1.0,1833212,100.0,1.0,100,,0.1802,-5.8109307,2.1755886,
0.3818477,4147.469111919403,-3.1838412,[-1.114 -1.741 -0.795 -1.041 -0.256],26900,0.74270374,-9.456807,1.0172665,269,-39.38443,1.3951089,-6.0510926,-115.41531445926135,99.0,86.74,1.2864909,-39.368298,0.99653065,1841886,100.0,1.0325092,100,0.120015435,0.17494082,-6.0190115,1.6920668,
0.38491642,4166.948218345642,-3.088131,[-1.114 -1.742 -0.793 -1.039 -0.256],27000,1.0,-8.882557,1.0,270,-39.307457,1.0,-5.9741225,-118.01776492300192,99.0,90.44,1.3296288,-39.307457,1.0,1850930,100.0,1.0,100,,0.18088,-5.974122,1.7857709,
0.3790105,4182.900865316391,-2.2418752,[-1.114 -1.742 -0.793 -1.039 -0.256],27100,1.0,-9.19532,1.0,271,-39.117775,1.0,-5.784439,-116.3747435191779,99.00001,86.95,1.6901128,-39.117775,1.0,1859625,100.0,1.0,100,,0.1739,-5.784438,2.8853343,
0.3719427,4199.419554710388,-3.1028678,[-1.114 -1.742 -0.793 -1.039 -0.256],27200,0.99983746,-8.999094,0.99999505,272,-39.540207,1.0001792,-6.2068706,-116.4587635269822,99.0,82.92,1.2378265,-39.54019,1.0000014,1867917,100.0,0.99999994,100,5.979911e-05,0.16583993,-6.206859,1.547693,
0.39317346,4218.111185789108,-2.283017,[-1.114 -1.742 -0.793 -1.039 -0.256],27300,1.0,-9.123129,1.0,273,-39.57537,1.0,-6.242035,-118.70236992022417,99.0,95.56,1.3398858,-39.57537,1.0,1877473,100.0,1.0,100,,0.19112,-6.242035,1.8134282,
0.3772508,4235.606991052628,-2.1369343,[-1.114 -1.742 -0.793 -1.039 -0.256],27400,1.0,-9.007582,1.0,274,-39.452995,1.0,-6.1196594,-116.8323128507744,99.0,85.92,1.4482822,-39.452995,1.0,1886065,100.0,1.0,100,,0.17184,-6.1196594,2.1187088,
0.37950107,4253.36548948288,-1.6548582,[-1.114 -1.742 -0.793 -1.039 -0.256],27500,1.0,-9.570818,1.0,275,-39.073067,1.0,-5.7397327,-116.71866281872398,99.0,87.22,1.5599934,-39.073067,1.0,1894787,100.0,1.0,100,,0.17444,-5.7397327,2.4581609,
0.38698694,4270.546157121658,-2.6330366,[-1.114 -1.742 -0.793 -1.039 -0.256],27600,1.0,-8.565376,1.0,276,-39.42,1.0,-6.0866637,-117.28774589087814,99.00001,91.7,1.4746697,-39.42,1.0,1903957,100.0,1.0,100,,0.1834,-6.0866632,2.196617,
0.3888995,4288.009956359863,-2.730672,[-1.114 -1.742 -0.793 -1.039 -0.256],27700,0.53577495,-10.123358,1.0328548,277,-39.32074,1.6665479,-5.987406,-117.4141784090948,99.00004,88.75,1.4683803,-39.301807,0.9988119,1912832,100.0,1.0758618,100,0.17821679,0.18064024,-5.951406,2.2762449,
0.38845378,4307.674541950226,-1.832233,[-1.113 -1.74  -0.792 -1.042 -0.258],27800,0.81211853,-9.07352,1.009144,278,-39.084366,1.2445611,-5.7510285,-116.94837711227947,99.0,91.38,1.5188744,-39.074715,1.007006,1921970,100.0,1.0179275,100,0.09036585,0.18369402,-5.73242,2.2484443,
0.37884644,4326.09143614769,-2.8440495,[-1.116 -1.737 -0.793 -1.043 -0.262],27900,1.0,-9.891226,1.0,279,-39.37269,1.0,-6.0393505,-117.1785771196562,99.0,86.85,1.4513779,-39.37269,1.0,1930655,100.0,1.0,100,,0.1737,-6.0393505,2.1277757,
0.37792882,4342.524696111679,-1.793447,[-1.116 -1.737 -0.793 -1.043 -0.262],28000,1.0,-9.11692,1.0,280,-39.370388,1.0,-6.037054,-116.279813865483,99.0,86.32,1.6558322,-39.370388,1.0,1939287,100.0,1.0,100,,0.17264,-6.0370536,2.7694752,
0.37794277,4359.285718202591,-3.01763,[-1.116 -1.737 -0.793 -1.043 -0.262],28100,1.0,-9.367518,1.0,281,-39.393135,1.0,-6.059799,-117.8157967315783,99.0,86.33,1.3702593,-39.393135,1.0,1947920,100.0,1.0,100,,0.17266,-6.059799,1.8965764,
0.37535727,4375.458663225174,-2.260317,[-1.116 -1.737 -0.793 -1.043 -0.262],28200,1.0,-11.434339,1.0,282,-39.427956,1.0,-6.0946183,-117.57263810559525,99.000015,84.84,1.6319553,-39.427956,1.0,1956404,100.0,1.0,100,,0.16968,-6.0946183,2.69018,
0.40025872,4393.796354055405,-2.161082,[-1.116 -1.737 -0.793 -1.043 -0.262],28300,0.45910367,-8.42437,1.0664364,283,-39.198074,1.736398,-5.864737,-115.92344353025238,99.0,91.28,1.4432616,-39.167004,0.97937244,1965532,100.0,1.1216031,100,0.23288436,0.18907954,-5.80125,2.1015801,
0.38738614,4411.275614976883,-2.1915364,[-1.116 -1.735 -0.791 -1.047 -0.261],28400,0.51120585,-10.303012,1.0283172,284,-39.33956,1.3932852,-6.0062237,-116.75648369126047,99.0,88.03,1.677012,-39.318024,0.9656723,1974335,100.0,1.0510951,100,0.14212172,0.17905898,-5.9635863,2.7833855,
0.3896241,4429.135854005814,-2.4622197,[-1.115 -1.736 -0.795 -1.045 -0.261],28500,0.5414819,-10.8822,1.0529381,285,-39.456753,1.9974444,-6.1234155,-116.29169900110128,99.0,87.09,1.661081,-39.405308,0.97569734,1983044,100.0,1.1385037,100,0.19903854,0.1789017,-6.0245175,2.6085556,
0.38012713,4447.90243601799,-3.0774984,[-1.117 -1.737 -0.79  -1.044 -0.262],28600,1.0,-9.545927,1.0,286,-39.41867,1.0,-6.0853333,-116.7281742814689,99.00003,87.59,1.5521488,-39.41867,1.0,1991803,100.0,1.0,100,,0.17518,-6.0853333,2.4335008,
0.39073908,4466.247560739517,-2.3498926,[-1.117 -1.737 -0.79  -1.044 -0.262],28700,1.0,-8.996655,1.0,287,-39.512856,1.0,-6.1795216,-116.81482342336547,99.0,94.02,1.4633851,-39.512856,1.0,2001205,100.0,1.0,100,,0.18804,-6.1795216,2.163127,
0.37994266,4483.831260204315,-1.9420886,[-1.117 -1.737 -0.79  -1.044 -0.262],28800,1.0,-8.773495,1.0,288,-39.3102,1.0,-5.976863,-116.80169825319219,99.0,87.48,1.386274,-39.3102,1.0,2009953,100.0,1.0,100,,0.17496,-5.9768624,1.941167,
0.38533443,4501.00501704216,-3.3981037,[-1.117 -1.737 -0.79  -1.044 -0.262],28900,1.0,-9.387743,1.0,289,-39.52505,1.0,-6.191714,-119.3091260809661,99.00001,90.69,1.4401152,-39.52505,1.0,2019022,100.0,1.0,100,,0.18138,-6.191714,2.0948803,
0.37037668,4518.427359580994,-2.86564,[-1.117 -1.737 -0.79  -1.044 -0.262],29000,1.0,-8.865767,1.0,290,-39.447803,1.0,-6.1144686,-115.9383762447325,99.0,82.06,1.4475553,-39.447803,1.0,2027228,100.0,1.0,100,,0.16412,-6.114468,2.116582,
0.39109373,4537.064741373062,-2.7872624,[-1.117 -1.737 -0.79  -1.044 -0.262],29100,1.0,-8.741259,1.0,291,-39.331566,1.0,-5.99823,-118.56067817920778,99.0,94.24,1.2764117,-39.331566,1.0,2036652,100.0,1.0,100,,0.18848,-5.99823,1.6456835,
0.381053,4554.033948659897,-2.0716243,[-1.117 -1.737 -0.79  -1.044 -0.262],29200,0.7290571,-9.70228,1.015008,292,-39.426617,1.7021245,-6.0932794,-117.34897273637478,99.0,86.42,1.4451435,-39.41117,1.0043695,2045294,100.0,1.0311507,100,0.13396564,0.17418551,-6.062238,2.11863,
0.37954602,4572.161750555038,-3.0234709,[-1.117 -1.738 -0.787 -1.044 -0.261],29300,1.0,-9.885584,1.0,293,-39.311504,1.0,-5.978167,-115.14467693065282,99.000015,87.25,1.3738712,-39.311504,1.0,2054019,100.0,1.0,100,,0.1745,-5.978167,1.9065878,
0.38836974,4589.194665670395,-2.8964927,[-1.117 -1.738 -0.787 -1.044 -0.261],29400,0.6973313,-9.827692,1.0189999,294,-39.421593,1.4115891,-6.0882583,-118.50141717898428,99.0,90.4,1.4333296,-39.404217,0.9928448,2063059,100.0,1.0348936,100,0.12282604,0.18245262,-6.0532446,2.0678189,
0.3765067,4606.783391714096,-2.2371404,[-1.117 -1.737 -0.79  -1.045 -0.261],29500,1.0,-9.1192665,1.0,295,-39.46915,1.0,-6.1358156,-117.09064583865516,99.000015,85.5,1.4610201,-39.46915,1.0,2071609,100.0,1.0,100,,0.171,-6.135815,2.1561413,
0.37799668,4624.06240105629,-1.8762171,[-1.117 -1.737 -0.79  -1.045 -0.261],29600,1.0,-8.832315,1.0,296,-39.22778,1.0,-5.894442,-116.50127097491666,99.0,86.35,1.5085529,-39.22778,1.0,2080244,100.0,1.0,100,,0.1727,-5.894442,2.298719,
0.38586932,4641.280851125717,-2.734467,[-1.117 -1.737 -0.79  -1.045 -0.261],29700,0.68645835,-9.088203,1.017826,297,-39.30362,1.4188883,-5.9702864,-117.45244029517639,99.0,88.99,1.4959916,-39.2858,0.99609065,2089143,100.0,1.0261824,100,0.12421443,0.17955059,-5.935421,2.119748,
0.38093498,4658.816408157349,-2.7843182,[-1.117 -1.736 -0.793 -1.046 -0.262],29800,0.9999825,-9.153997,1.0,298,-39.24072,1.0000057,-5.907385,-114.45638280099942,99.0,88.07,1.4779212,-39.24072,0.99999994,2097950,100.0,1.0,100,5.0079166e-06,0.17614,-5.9073825,2.2063117,
0.3859693,4675.997682571411,-2.74656,[-1.117 -1.736 -0.793 -1.046 -0.262],29900,0.501052,-8.8822975,1.0160292,299,-39.28018,1.3066561,-5.946847,-117.76436338960984,99.000015,89.3,1.2936134,-39.262985,0.97518206,2106880,100.0,1.0318935,100,0.112918794,0.17996998,-5.914915,1.688578,
0.37075174,4692.268399238586,-2.5193112,[-1.117 -1.735 -0.795 -1.047 -0.261],30000,0.75748503,-9.445843,1.0147758,300,-39.353725,1.3376001,-6.0203905,-114.39469594451054,99.0,80.76,1.471017,-39.34047,0.9911239,2114956,100.0,1.0284382,100,0.10070008,0.16271701,-5.9935064,2.0951295,
0.3836124,4709.52290391922,-1.7971832,[-1.117 -1.736 -0.792 -1.047 -0.262],30100,0.5239843,-8.845597,1.0234284,301,-39.19348,1.4020709,-5.860147,-115.42609137095658,99.0,87.08,1.5965359,-39.174656,0.98145515,2123664,100.0,1.0434196,100,0.13299422,0.17616278,-5.82257,2.5132966,
0.37969702,4727.182577133179,-2.655246,[-1.118 -1.735 -0.794 -1.049 -0.261],30200,1.0,-8.7793,1.0,302,-39.05692,1.0,-5.7235847,-113.45966460730986,99.0,87.34,1.428735,-39.05692,1.0,2132398,100.0,1.0,100,,0.17468,-5.7235847,2.0619028,
0.37670588,4743.725574731827,-3.3631835,[-1.118 -1.735 -0.794 -1.049 -0.261],30300,1.0,-9.388281,1.0,303,-39.554413,1.0,-6.221076,-115.86917872242755,99.0,85.62,1.2873182,-39.554413,1.0,2140960,100.0,1.0,100,,0.17124,-6.221076,1.6739272,
0.3780011,4760.744247913361,-2.3042755,[-1.118 -1.735 -0.794 -1.049 -0.261],30400,0.6802602,-9.164131,1.017922,304,-39.369003,1.5672468,-6.035666,-114.97232406696959,99.00001,84.54,1.5061462,-39.345924,1.0036542,2149414,100.0,1.0387871,100,0.14643015,0.17051367,-6.002385,2.2711627,
0.37741995,4777.278067588806,-2.9558587,[-1.12  -1.739 -0.794 -1.049 -0.264],30500,0.6552805,-9.480354,1.0250973,305,-39.238052,1.8771716,-5.9047174,-114.91630383631555,99.00001,82.84,1.4861311,-39.21748,0.9840871,2157698,100.0,1.0476643,100,0.17282243,0.16818129,-5.8618774,2.250607,
0.38100904,4794.633849859238,-2.5469685,[-1.121 -1.738 -0.791 -1.051 -0.263],30600,0.7046657,-8.708323,1.0164272,306,-39.328323,1.4116246,-5.994987,-115.75177408720324,99.00001,86.4,1.4305773,-39.31433,0.98846865,2166338,100.0,1.030357,100,0.122510344,0.17413457,-5.966959,2.0436525,
0.39041653,4811.6762046813965,-2.8482492,[-1.122 -1.739 -0.788 -1.05  -0.263],30700,0.5974931,-9.605544,1.0361451,307,-39.16136,1.4823167,-5.8280253,-119.10514727408935,99.000015,89.77,1.5200334,-39.132435,0.96739686,2175315,100.0,1.0743647,100,0.16884097,0.18262267,-5.773043,2.325103,
0.38586128,4829.139959096909,-1.6425259,[-1.122 -1.737 -0.791 -1.052 -0.263],30800,0.77596533,-10.204206,1.0062028,308,-39.50143,1.2215799,-6.168095,-117.0311243023485,99.00002,90.25,1.6373572,-39.47843,0.99395704,2184340,100.0,1.0185448,100,0.06984688,0.18109256,-6.1416283,2.662682,
0.38659117,4846.974242925644,-2.3955162,[-1.124 -1.737 -0.791 -1.052 -0.268],30900,0.71981466,-8.988913,1.0257431,309,-39.26861,1.3982894,-5.9352717,-116.08942285696216,99.00001,88.48,1.6688663,-39.243313,0.9716268,2193188,100.0,1.0483472,100,0.12866707,0.17925547,-5.88407,2.77295,
0.379991,4864.24636888504,-2.572496,[-1.125 -1.738 -0.787 -1.051 -0.267],31000,0.99997646,-9.680962,1.0,310,-39.21731,1.0000082,-5.883975,-115.38481125772485,99.0,87.51,1.5710483,-39.217308,0.9999997,2201939,100.0,1.0,100,7.7278955e-06,0.17502,-5.8839707,2.4931161,
0.38519806,4882.497647047043,-2.4015698,[-1.125 -1.738 -0.787 -1.051 -0.267],31100,1.0,-8.756033,1.0,311,-39.36766,1.0,-6.0343237,-116.25591485631321,99.0,90.61,1.5319296,-39.36766,1.0,2211000,100.0,1.0,100,,0.18122,-6.034323,2.3705132,
0.38939363,4900.758512496948,-3.0678964,[-1.125 -1.738 -0.787 -1.051 -0.267],31200,0.99956304,-9.360006,1.0,312,-39.445583,1.000492,-6.1122475,-117.38024082100628,99.0,93.18,1.3564739,-39.44555,0.99997693,2220318,100.0,1.0,100,0.00015564321,0.18636,-6.1122136,1.8585984,
0.39402533,4918.203254461288,-1.8250449,[-1.125 -1.738 -0.787 -1.051 -0.267],31300,0.49648365,-9.557587,1.0298473,313,-39.326946,1.6234605,-5.993609,-115.76258054404452,99.0,92.55,1.5849408,-39.3021,0.9872033,2229573,100.0,1.0607954,100,0.17676607,0.18777551,-5.9447947,2.4728465,
0.38303298,4935.116647481918,-1.8587577,[-1.124 -1.737 -0.79  -1.053 -0.267],31400,0.69231915,-10.572243,1.0238843,314,-39.433807,1.4955068,-6.100471,-117.18531577971758,99.0,86.05,1.6183537,-39.414135,0.9872403,2238178,100.0,1.0436654,100,0.12885514,0.1746229,-6.060385,2.7324986,
0.37507457,4951.802384138107,-2.0756216,[-1.124 -1.736 -0.787 -1.055 -0.266],31500,0.73658323,-9.7864895,1.017452,315,-39.330124,1.3918265,-5.9967885,-115.44701732484424,99.00001,82.74,1.5463537,-39.31293,0.9883261,2246452,100.0,1.0314045,100,0.11872271,0.16701865,-5.9633255,2.3846402,
0.37576714,4969.553049087524,-2.580944,[-1.125 -1.737 -0.784 -1.056 -0.266],31600,1.0,-8.998966,1.0,316,-39.53624,1.0,-6.202905,-117.75387437593552,99.000015,85.08,1.3700852,-39.53624,1.0,2254960,100.0,1.0,100,,0.17016,-6.2029047,1.8960944,
0.38656828,4986.212139129639,-2.8266344,[-1.125 -1.737 -0.784 -1.056 -0.266],31700,1.0,-9.32395,1.0,317,-39.21311,1.0,-5.8797755,-113.7951861205609,99.0,91.44,1.4698205,-39.21311,1.0,2264104,100.0,1.0,100,,0.18288,-5.8797746,2.182194,
0.37818503,5003.131566762924,-2.7502313,[-1.125 -1.737 -0.784 -1.056 -0.266],31800,1.0,-8.695464,1.0,318,-39.314053,1.0,-5.9807186,-115.31142691579879,99.0,86.46,1.2500479,-39.314053,1.0,2272750,100.0,1.0,100,,0.17292,-5.980718,1.5784037,
0.38317254,5019.898195266724,-2.9078827,[-1.125 -1.737 -0.784 -1.056 -0.266],31900,1.0,-12.160296,1.0,319,-39.484848,1.0,-6.151513,-117.48352346906148,99.00001,89.39,1.6542723,-39.484848,1.0,2281689,100.0,1.0,100,,0.17878,-6.151513,2.764259,
0.38043636,5036.4545793533325,-2.6669962,[-1.125 -1.737 -0.784 -1.056 -0.266],32000,1.0,-9.86178,1.0,320,-39.2133,1.0,-5.8799615,-114.50359060831876,99.00001,87.77,1.6239107,-39.2133,1.0,2290466,100.0,1.0,100,,0.17554,-5.8799615,2.6637228,
0.3901958,5054.464207649231,-1.9156111,[-1.125 -1.737 -0.784 -1.056 -0.266],32100,1.0,-9.103899,1.0,321,-39.278614,1.0,-5.945277,-113.81910066712877,99.0,93.68,1.4291219,-39.278614,1.0,2299834,100.0,1.0,100,,0.18736,-5.9452767,2.0630195,
0.3809021,5071.767690658569,-2.280797,[-1.125 -1.737 -0.784 -1.056 -0.266],32200,1.0,-8.833184,1.0,322,-39.16609,1.0,-5.832754,-115.32384287287725,99.0,88.05,1.5558405,-39.16609,1.0,2308639,100.0,1.0,100,,0.1761,-5.8327537,2.4450903,
0.38662058,5089.252463102341,-2.5796304,[-1.125 -1.737 -0.784 -1.056 -0.266],32300,1.0,-9.163006,1.0,323,-39.652428,1.0,-6.3190923,-118.68741981283416,99.0,91.48,1.4939654,-39.652428,1.0,2317787,100.0,1.0,100,,0.18296,-6.319092,2.254477,
0.3895033,5106.871433734894,-2.3566546,[-1.125 -1.737 -0.784 -1.056 -0.266],32400,1.0,-9.031176,1.0,324,-39.361168,1.0,-6.027834,-117.51227780968996,99.0,93.24,1.5399252,-39.361168,1.0,2327111,100.0,1.0,100,,0.18648,-6.027834,2.395323,
0.38837868,5124.799154996872,-3.5327997,[-1.125 -1.737 -0.784 -1.056 -0.266],32500,1.0,-8.773735,1.0,325,-39.39634,1.0,-6.0630016,-117.4548635604877,99.00001,92.56,1.2975633,-39.39634,1.0,2336367,100.0,1.0,100,,0.18512,-6.0630016,1.7006773,
0.37989616,5141.297507762909,-2.360704,[-1.125 -1.737 -0.784 -1.056 -0.266],32600,1.0,-9.877672,1.0,326,-39.102776,1.0,-5.769441,-116.38138106021083,99.0,87.46,1.5513154,-39.102776,1.0,2345113,100.0,1.0,100,,0.17492,-5.76944,2.4308884,
0.39944655,5159.494412899017,-2.179727,[-1.125 -1.737 -0.784 -1.056 -0.266],32700,0.5187901,-8.535808,1.0401038,327,-39.388542,1.5415215,-6.0552077,-117.38188220041133,99.000015,94.2,1.5348508,-39.350925,0.97207093,2354533,100.0,1.074641,100,0.18145397,0.19242726,-5.9807487,2.3072166,
0.38018548,5177.239557027817,-1.6812665,[-1.125 -1.736 -0.788 -1.056 -0.266],32800,1.0,-9.075031,1.0,328,-39.386505,1.0,-6.05317,-115.55611273722347,99.0,87.63,1.5837636,-39.386505,1.0,2363296,100.0,1.0,100,,0.17526,-6.053169,2.5336437,
0.38461086,5195.197555780411,-2.262834,[-1.125 -1.736 -0.788 -1.056 -0.266],32900,1.0,-8.7556305,1.0,329,-39.1641,1.0,-5.830767,-116.09970777621234,99.0,90.25,1.3913742,-39.1641,1.0,2372321,100.0,1.0,100,,0.1805,-5.8307667,1.955477,
0.38020995,5212.073188304901,-2.9023938,[-1.125 -1.736 -0.788 -1.056 -0.266],33000,1.0,-9.454584,1.0,330,-39.519203,1.0,-6.1858673,-115.6706172679212,99.0,87.65,1.3899255,-39.519203,1.0,2381086,100.0,1.0,100,,0.1753,-6.1858673,1.9514067,
0.37317738,5227.858209848404,-3.0148268,[-1.125 -1.736 -0.788 -1.056 -0.266],33100,0.9998391,-9.222906,1.0,331,-39.462555,1.0001707,-6.12922,-114.23825534587004,99.00001,83.62,1.5053453,-39.462547,1.0,2389448,100.0,1.0,100,5.4730408e-05,0.16724,-6.12921,2.2889214,
0.38019943,5244.729177236557,-2.4873939,[-1.125 -1.736 -0.788 -1.056 -0.266],33200,1.0,-8.876652,1.0,332,-39.34755,1.0,-6.0142126,-114.92004366688496,99.000015,87.64,1.5164406,-39.34755,1.0,2398212,100.0,1.0,100,,0.17528,-6.0142126,2.3228204,
0.3774752,5261.878146409988,-1.4097168,[-1.125 -1.736 -0.788 -1.056 -0.266],33300,0.99997854,-11.785651,1.0,333,-39.178673,1.0000205,-5.8453374,-116.61636685281424,99.0,86.06,1.6555762,-39.178673,0.99999976,2406818,100.0,1.0,100,7.141563e-06,0.17212,-5.845335,2.7686067,
0.38533443,5279.242606163025,-2.3928857,[-1.125 -1.736 -0.788 -1.056 -0.266],33400,1.0,-8.72962,1.0,334,-39.150932,1.0,-5.817596,-115.98337197799435,99.0,90.69,1.4842354,-39.150932,1.0,2415887,100.0,1.0,100,,0.18138,-5.8175955,2.2252069,
0.37987256,5296.269167423248,-3.3203764,[-1.125 -1.736 -0.788 -1.056 -0.266],33500,1.0,-9.511888,1.0,335,-39.527843,1.0,-6.1945095,-117.95966131914967,99.0,87.45,1.4975715,-39.527843,1.0,2424632,100.0,1.0,100,,0.1749,-6.194509,2.2653742,
0.3861598,5313.207187414169,-2.6453593,[-1.125 -1.736 -0.788 -1.056 -0.266],33600,1.0,-9.018335,1.0,336,-39.35266,1.0,-6.019326,-116.22936667217097,99.00001,91.19,1.4028932,-39.35266,1.0,2433751,100.0,1.0,100,,0.18238,-6.019326,1.9879892,
0.3828759,5331.021551132202,-2.4166865,[-1.125 -1.736 -0.788 -1.056 -0.266],33700,1.0,-10.092531,1.0,337,-39.352196,1.0,-6.018858,-114.80456801372118,99.0,89.21,1.5520219,-39.352196,1.0,2442672,100.0,1.0,100,,0.17842,-6.018858,2.4331026,
0.37546182,5346.400457859039,-2.5726438,[-1.125 -1.736 -0.788 -1.056 -0.266],33800,1.0,-9.592098,1.0,338,-39.432293,1.0,-6.098959,-115.85508120651029,99.0,84.91,1.5316584,-39.432293,1.0,2451163,100.0,1.0,100,,0.16982,-6.0989585,2.3696742,
0.37576708,5362.232487440109,-3.000829,[-1.125 -1.736 -0.788 -1.056 -0.266],33900,1.0,-9.303489,1.0,339,-39.499676,1.0,-6.166341,-116.8099601327983,99.0,85.08,1.3377082,-39.499676,1.0,2459671,100.0,1.0,100,,0.17016,-6.166341,1.8075386,
0.38912368,5379.3921093940735,-1.2401049,[-1.125 -1.736 -0.788 -1.056 -0.266],34000,1.0,-8.524741,1.0,340,-39.39395,1.0,-6.060617,-115.1468183610928,99.0,93.01,1.4320185,-39.39395,1.0,2468972,100.0,1.0,100,,0.18602,-6.060617,2.0713906,
0.3920341,5398.456512212753,-2.224485,[-1.125 -1.736 -0.788 -1.056 -0.266],34100,0.99997765,-9.338674,1.0,341,-39.13768,1.0000279,-5.8043447,-115.26213501928162,99.0,94.84,1.5535929,-39.13768,1.0000005,2478456,100.0,1.0,100,8.723309e-06,0.18968,-5.804343,2.4380317,
0.3808495,5416.893621683121,-2.125483,[-1.125 -1.736 -0.788 -1.056 -0.266],34200,1.0,-9.447813,1.0,342,-39.19387,1.0,-5.8605347,-115.67091597669305,99.0,88.01,1.614586,-39.19387,1.0,2487257,100.0,1.0,100,,0.17602,-5.8605347,2.6332204,
0.39277378,5434.135791063309,-3.4381669,[-1.125 -1.736 -0.788 -1.056 -0.266],34300,0.5304441,-9.640963,1.0518019,343,-39.447384,1.6980422,-6.114047,-116.8810807347727,99.0,89.07,1.4361376,-39.42128,0.9960472,2496164,100.0,1.1254076,100,0.20826295,0.1828128,-6.064107,1.9705029,
0.38223127,5452.3637862205505,-2.5141296,[-1.126 -1.739 -0.789 -1.053 -0.267],34400,1.0,-8.621925,1.0,344,-39.240585,1.0,-5.9072504,-116.58838378774468,99.00002,88.84,1.4024564,-39.240585,1.0,2505048,100.0,1.0,100,,0.17768,-5.9072504,1.9867516,
0.38852838,5470.461394548416,-2.9990435,[-1.126 -1.739 -0.789 -1.053 -0.267],34500,0.6408035,-9.005863,1.019597,345,-39.599094,1.7556864,-6.265758,-115.33656463719534,99.0,90.03,1.4230264,-39.57874,1.0027936,2514051,100.0,1.0403064,100,0.1442493,0.182068,-6.2254996,2.0941274,
0.3913403,5490.102886199951,-2.6454215,[-1.126 -1.74  -0.785 -1.053 -0.267],34600,1.0,-9.261495,1.0,346,-39.238235,1.0,-5.9049006,-117.39976755311564,99.0,94.39,1.4758354,-39.238235,1.0,2523490,100.0,1.0,100,,0.18878,-5.9049006,2.2000911,
0.38850603,5508.367082118988,-2.1598163,[-1.126 -1.74  -0.785 -1.053 -0.267],34700,0.75964624,-9.191956,1.0181435,347,-39.44527,1.4023197,-6.1119356,-117.47933014518198,99.0,90.26,1.4002752,-39.43014,1.0042472,2532516,100.0,1.0416149,100,0.1230516,0.1823356,-6.082066,1.9580593,
0.39847106,5528.618854761124,-2.5198762,[-1.127 -1.739 -0.782 -1.054 -0.269],34800,1.0,-12.165318,1.0,348,-39.21171,1.0,-5.878378,-117.40371165854809,99.0,98.99,1.5737808,-39.21171,1.0,2542415,100.0,1.0,100,,0.19798,-5.878377,2.5018039,
