MinIWNorm,InitialBound,Bound,TimeElapsed,EpLenMean,ReturnMeanIW,EntropyCoefficient,MinIW,EpisodesSoFar,Weights,MeanEntropy,J_sample_variance,InitialReturnMean,TimestepsSoFar,EpRewMean,Iteration,MaxIWNorm,EpThisIter,InitialReturnMax,ReturnStepMax,StdIW,InitialReturnStd,ESSRenyi,MeanIW,StdIWNorm,MaxIW,InitialReturnMin,ReturnStepMaxmin,MeanIWNorm,ESSClassic,EmpiricalD2
0.0002934648,0.47176576,0.60129637,719.7167456150055,17.02,0.23302539,0.94382226,0.029346483,14600,[-0.965  1.114 -0.844 -0.026 -0.586],0.8334863,12.339823,-2.5177003e-06,243083,-107.94545843403243,146,0.029351816,100,10.831512,100.0,0.53459203,3.1978204,74.467896,0.9421826,0.00534592,2.9351816,-4.8821945,86.67528,0.009421826,75.6464,1.3428606
0.0099888,0.5377016,0.5377568,723.6721765995026,16.49,9.866804e-05,0.9999452,0.99887997,14700,[-0.987  1.1   -0.842 -0.044 -0.585],0.83348477,6.9603944,-3.8146973e-06,244732,-108.20790601252396,147,0.010009942,100,8.873428,100.0,0.00035813978,2.6247756,99.999985,0.9999452,3.5813773e-06,1.0009942,-4.2148514,86.27804,0.009999451,99.99999,1.0000001
0.0001557164,0.5493331,1.2659873,727.4008474349976,16.83,0.96612984,0.96058726,0.015571641,14800,[-0.987  1.1   -0.842 -0.044 -0.585],0.79492193,20.224106,-2.2888185e-06,246415,-107.88963095127974,148,0.059491884,100,8.524483,100.0,1.0064448,2.8093126,37.54524,0.9597896,0.010064448,5.9491887,-4.398117,86.54109,0.009597897,47.62851,2.6634536
0.0007287725,0.52595973,0.93712604,734.0832717418671,16.34,0.53525585,0.9965725,0.07287725,14900,[-9.550e-01  1.124e+00 -8.385e-01 -4.062e-04 -6.240e-01],0.79462546,16.594767,4.4250487e-06,248049,-108.01859672926152,149,0.07795046,100,8.069,100.0,1.0119431,2.5623245,47.555115,0.9965666,0.010119431,7.795047,-3.8453522,86.17793,0.009965667,49.23448,2.1028233
3.7595657e-06,0.51845837,5.967809,739.2071416378021,16.55,8.292187,0.512252,0.0003759566,15000,[-0.95   1.141 -0.847 -0.009 -0.624],0.7900516,6437.9526,-4.119873e-06,249704,-107.5922173722851,150,0.9968774,100,8.284889,100.0,9.995201,2.7796648,1.023994,1.6689386,0.099952005,99.68774,-4.2648926,86.37521,0.016689384,2.7124088,97.65683
1.2736898e-05,0.4999111,3.1173074,745.3741233348846,16.35,3.56859,0.8003198,0.0012736898,15100,[-0.974  1.114 -0.803 -0.015 -0.629],0.77192146,991.701,-7.781982e-06,251339,-108.24652965186102,151,0.37881038,100,8.7039795,100.0,3.9906294,2.6520963,7.3651857,1.2227439,0.039906286,37.88104,-3.795601,86.12742,0.012227437,8.582569,13.57739
0.0006350638,0.45851958,1.0965486,751.7493283748627,17.54,0.90284073,0.9702829,0.06350638,15200,[-0.992  1.093 -0.783 -0.084 -0.647],0.7794636,68.41206,2.5177003e-06,253093,-108.97667936086069,152,0.0803288,100,9.40213,100.0,1.2970241,3.2797194,31.032894,1.0301676,0.012970242,8.03288,-4.5079117,86.943214,0.010301676,38.681934,3.222387
0.009987974,0.5664221,0.5664995,757.1833055019379,16.05,0.00011084229,0.99995506,0.99879736,15300,[-1.002  1.069 -0.769 -0.094 -0.639],0.7794636,5.172599,-1.5258789e-06,254698,-108.12656018617956,153,0.010014059,100,6.391197,100.0,0.00043864315,2.262817,99.999985,1.000045,4.3864015e-06,1.001406,-3.6713257,85.87936,0.010000449,99.999985,1.0000001
0.01,0.5103389,0.5103389,761.5987401008606,16.42,4.7571957e-06,1.0,1.0,15400,[-1.002  1.069 -0.769 -0.094 -0.639],0.7794636,8.645828,4.7302246e-06,256340,-107.86926938721845,154,0.01,100,8.073883,100.0,,2.9256399,100.0,1.0,9.313226e-10,1.0,-4.3061676,86.20574,0.009999999,100.0,1.0
0.0047417157,0.5570138,0.6087467,766.000789642334,15.79,0.09695017,0.9574644,0.47417158,15500,[-1.002  1.069 -0.769 -0.094 -0.639],0.7792848,7.1990695,-2.822876e-06,257919,-107.24449657680908,155,0.018701484,100,6.6734085,100.0,0.2759601,2.5044978,90.106636,0.95653325,0.0027596008,1.8701485,-4.695183,85.80111,0.009565333,92.31628,1.1097962
0.006731845,0.44403902,0.48196968,771.2532348632812,16.66,0.04208411,0.9946807,0.6731845,15600,[-1.001  1.072 -0.776 -0.096 -0.64 ],0.78221375,9.053805,5.645752e-06,259585,-107.75628736890012,156,0.01314596,100,10.057541,100.0,0.12837495,2.9709778,98.28286,0.9946665,0.0012837495,1.314596,-4.6147537,86.44644,0.009946665,98.36157,1.0174714
0.0007695858,0.4864587,0.7392695,776.1160504817963,16.89,0.40819374,0.9767229,0.07695858,15700,[-0.999  1.077 -0.776 -0.095 -0.637],0.7876001,10.526031,-8.926391e-06,261274,-108.67738114927383,157,0.047990628,100,8.872383,100.0,0.85070914,2.8602054,45.552338,0.9764477,0.008507092,4.7990627,-3.8190384,86.50676,0.009764477,56.849216,2.195277
0.00041243626,0.46587157,0.99967813,780.7041871547699,16.34,0.95681334,0.9153326,0.041243628,15800,[-0.995  1.078 -0.804 -0.066 -0.631],0.79247034,48.679615,8.621216e-06,262908,-108.14348474858689,158,0.096728116,100,9.652115,100.0,1.4972652,2.7430277,22.222124,0.9115322,0.014972652,9.6728115,-3.9130936,86.14592,0.0091153225,27.04112,4.50002
0.009997193,0.46477744,0.4648158,785.3775854110718,16.86,4.9794093e-05,0.9999907,0.99971926,15900,[-1.001  1.064 -0.774 -0.074 -0.626],0.7924704,7.8565717,4.119873e-06,264594,-108.20605653244387,159,0.010005803,100,9.83091,100.0,0.00016055717,2.7888255,100.0,0.9999907,1.6055772e-06,1.0005803,-4.5854034,86.51911,0.009999907,100.00001,1.0
0.000689204,0.49626547,1.1021152,789.0373198986053,16.48,0.8144123,0.9561164,0.0689204,16000,[-1.001  1.064 -0.774 -0.074 -0.626],0.8345094,68.95342,1.7547608e-06,266242,-107.94799953924516,160,0.12807134,100,8.8862,100.0,1.4248929,2.8416882,33.70807,1.0448756,0.014248929,12.807134,-4.010208,86.266975,0.010448758,34.969097,2.9666486
9.2523514e-05,0.46776623,1.8202043,793.6850554943085,16.47,1.953762,0.94492996,0.009252352,16100,[-1.014  1.058 -0.775 -0.119 -0.584],0.82647806,146.31302,-1.9073486e-06,267889,-107.82413703703294,161,0.14042647,100,11.002235,100.0,1.7715055,2.9585574,16.08168,0.9433555,0.017715055,14.042647,-4.5165405,86.27408,0.009433555,22.092505,6.218256
0.009992136,0.5605093,0.5605268,799.7694139480591,17.27,0.0001484761,0.9998535,0.99921364,16200,[-0.999  1.109 -0.771 -0.114 -0.592],0.8264784,9.261415,1.0223389e-05,269616,-108.03341112946299,162,0.010020138,100,7.97937,100.0,0.0005087079,3.0275161,99.999985,1.0001465,5.0870995e-06,1.0020138,-4.754692,86.86399,0.010001465,99.99998,1.0000001
0.01,0.5368042,0.5368042,803.7607309818268,16.28,-1.1512078e-05,1.0,1.0,16300,[-0.999  1.109 -0.771 -0.114 -0.592],0.8264784,7.97988,-1.1520386e-05,271244,-107.60827566051121,163,0.01,100,8.68988,100.0,,2.8107083,100.0,1.0,9.313226e-10,1.0,-4.224655,86.16692,0.009999999,100.0,1.0
0.0013200823,0.5000334,1.619972,807.4249973297119,16.78,1.3298403,0.9259233,0.13200824,16400,[-0.999  1.109 -0.771 -0.114 -0.592],0.8937231,107.17173,-4.8828124e-06,272922,-107.80581520282806,164,0.11190111,100,9.793205,100.0,1.4133297,2.8823006,36.900524,1.0769639,0.014133299,11.190111,-4.450287,86.526886,0.010769636,36.734932,2.7099886
7.5182643e-06,0.6457069,4.0194592,812.919278383255,15.94,5.5772886,0.32300156,0.00075182645,16500,[-0.968  1.111 -0.782 -0.078 -0.525],0.91209906,1678.8749,-3.6621093e-06,274516,-108.3486324049282,165,0.55424744,100,7.4403763,100.0,7.4438,2.2111964,1.7925012,2.130098,0.074438,55.424744,-3.503418,85.79017,0.021300983,7.568823,55.787968
0.001430177,0.53483367,1.0172439,819.1945648193359,16.54,0.70458233,0.92308074,0.14301771,16600,[-1.003  1.078 -0.744 -0.119 -0.507],0.92203784,54.961143,-8.926391e-06,276170,-107.80813842693216,166,0.057111528,100,11.317696,100.0,1.0111843,2.9548945,49.08813,1.0800385,0.010111843,5.711153,-4.4795456,86.32619,0.010800386,53.28896,2.0371523
0.0018384501,0.6741884,0.8429415,824.9166197776794,16.81,0.26942888,0.94065183,0.18384501,16700,[-1.012  1.076 -0.72  -0.168 -0.497],0.9244874,8.9673395,-2.5177003e-06,277851,-108.22191908903758,167,0.031716645,100,7.4354095,100.0,0.5269741,2.8484018,70.05943,0.9388178,0.0052697407,3.1716647,-4.469368,86.50899,0.009388178,76.04121,1.4273596
1.6409781e-06,0.61863947,8.8604965,830.1215603351593,17.38,11.969146,0.16678202,0.00016409782,16800,[-1.008  1.087 -0.73  -0.172 -0.494],0.9296551,12980.947,-5.1116945e-06,279589,-108.50560633723403,168,1.7568382,100,9.175285,100.0,17.49794,2.8729045,0.8781659,2.7910676,0.17497937,175.68382,-4.1740036,86.86856,0.027910674,2.4811637,113.8737
0.01,0.43741718,0.43741718,836.4887385368347,16.58,-4.3585896e-06,1.0,1.0,16900,[-1.029  1.105 -0.659 -0.237 -0.489],0.9296551,9.094551,-4.348755e-06,281247,-107.88733948542931,169,0.01,100,14.767006,100.0,,3.0006008,100.0,1.0,9.313226e-10,1.0,-4.166046,86.32402,0.009999999,100.0,1.0
0.009999937,0.6643455,0.664346,841.1446213722229,16.37,9.849668e-06,0.9999993,0.9999938,17000,[-1.029  1.105 -0.659 -0.237 -0.489],0.9296551,6.411835,8.7738035e-06,282884,-107.87316395182664,170,0.010000138,100,7.959549,100.0,2.4540036e-06,2.5194647,100.0,1.0000007,2.4512014e-08,1.0000138,-4.097374,86.19132,0.010000007,100.0,1.0
0.00026825676,0.6115797,1.6406636,845.791177034378,16.1,1.5306914,0.81370157,0.026825676,17100,[-1.029  1.105 -0.659 -0.237 -0.489],0.96790713,132.86263,-1.3275147e-05,284494,-107.82880548901065,171,0.1417641,100,9.5418625,100.0,2.127259,2.5919304,22.032177,1.2061616,0.02127259,14.176411,-4.0984497,85.96422,0.012061617,24.327963,4.538816
1.9346699e-06,0.5176049,23.318754,852.7029778957367,16.11,25.846361,0.15475221,0.000193467,17200,[-1.033  1.104 -0.681 -0.275 -0.451],0.87349,69812.18,-1.1749267e-05,286105,-107.58783379528606,172,1.9552395,100,13.508713,100.0,19.642242,3.058378,2.859662,2.86593,0.1964224,195.52396,-4.417122,85.99565,0.0286593,2.0844939,34.969166
0.01,0.65893716,0.65893716,859.083869934082,15.84,3.8295984e-06,1.0,1.0,17300,[-1.035  1.187 -0.693 -0.235 -0.546],0.87349,5.3914485,3.8146973e-06,287689,-107.78421900445,173,0.01,100,6.436699,100.0,,2.3103104,100.0,1.0,9.313226e-10,1.0,-3.6717453,85.743286,0.009999999,100.0,1.0
0.0024650476,0.6272349,0.8162216,863.8702864646912,16.24,0.31417274,0.90584975,0.24650477,17400,[-1.035  1.187 -0.693 -0.235 -0.546],0.8745484,13.330511,2.9754638e-06,289313,-107.32573966667722,174,0.035346128,100,7.387741,100.0,0.67167497,2.7324393,72.02845,1.0988818,0.0067167496,3.534613,-4.444725,86.14999,0.0109888185,72.80097,1.3883404
0.001251696,0.62104934,0.89214593,868.0750868320465,16.38,0.3259917,0.98063284,0.1251696,17500,[-1.033  1.196 -0.701 -0.244 -0.544],0.88249475,12.472303,3.890991e-06,290951,-107.88874619391794,175,0.038859807,100,7.6050873,100.0,0.59444577,2.4658792,71.76294,0.9804428,0.0059444574,3.8859806,-3.9872818,86.22098,0.009804428,73.1206,1.393477
0.003355002,0.53298426,0.6651204,872.8614311218262,16.56,0.21819864,0.92777073,0.3355002,17600,[-1.044  1.191 -0.69  -0.274 -0.536],0.8878391,13.770591,-2.8991699e-06,292607,-107.67016346914048,176,0.021925228,100,10.4852295,100.0,0.38080576,3.0258293,86.043144,1.0749706,0.0038080572,2.1925228,-4.106964,86.376465,0.010749705,88.85009,1.1622076
0.01,0.575636,0.575636,877.0585489273071,16.48,6.0349703e-06,1.0,1.0,17700,[-1.049  1.189 -0.686 -0.296 -0.531],0.8878391,8.132136,6.027222e-06,294255,-107.49263140288583,177,0.01,100,9.366272,100.0,,2.837396,100.0,1.0,9.313226e-10,1.0,-4.1537323,86.30872,0.009999999,100.0,1.0
0.0017344811,0.56539774,0.7528054,880.6255524158478,16.25,0.29169187,0.94357485,0.17344812,17800,[-1.049  1.189 -0.686 -0.296 -0.531],0.89258033,14.991288,-8.850097e-06,295880,-107.50589409026237,178,0.03941397,100,9.672974,100.0,0.5856011,2.7776806,71.58024,1.0580796,0.0058560106,3.9413972,-4.5633774,86.12181,0.010580795,76.55126,1.3970337
0.0048237536,0.5838634,0.6803018,885.1413412094116,16.29,0.11614972,0.99119854,0.48237538,17900,[-1.045  1.184 -0.678 -0.278 -0.526],0.89422125,11.347641,1.9073486e-06,297509,-107.91735634680683,179,0.02250381,100,9.261566,100.0,0.26248533,2.9870214,91.80761,1.0088404,0.0026248533,2.250381,-4.203079,86.106224,0.010088403,93.6596,1.0892344
0.002789961,0.5593777,0.6424705,890.0205934047699,16.3,0.1519658,0.9720086,0.2789961,18000,[-1.049  1.174 -0.68  -0.274 -0.525],0.89372516,10.459196,2.1362305e-06,299139,-107.50315386478897,180,0.028230084,100,10.045372,100.0,0.4800597,2.7329822,78.38584,0.97160935,0.0048005967,2.8230085,-4.2230225,86.16971,0.009716093,80.37797,1.2757406
0.01,0.65568936,0.65568936,894.6430299282074,15.8,-1.1365861e-05,1.0,1.0,18100,[-1.049  1.168 -0.671 -0.265 -0.525],0.89372516,4.9553785,-1.1367798e-05,300719,-107.64676177297568,181,0.01,100,7.140732,100.0,,2.2149096,100.0,1.0,9.313226e-10,1.0,-3.6638794,85.75077,0.009999999,100.0,1.0
0.00023882606,0.40311646,1.7141166,899.2802977561951,16.47,1.7134302,0.9981698,0.023882607,18200,[-1.049  1.168 -0.671 -0.265 -0.525],0.868017,333.22067,5.41687e-06,302366,-108.0892546609796,182,0.12226102,100,14.718422,100.0,1.2864698,3.171717,32.114635,0.9981681,0.012864699,12.226102,-4.4080124,86.24776,0.009981681,37.578655,3.113845
0.01,0.48031035,0.48031035,906.4242572784424,16.47,6.314367e-07,1.0,1.0,18300,[-1.051  1.177 -0.633 -0.307 -0.551],0.868017,9.020638,6.1035155e-07,304013,-107.46448346002788,183,0.01,100,11.631218,100.0,,2.9883828,100.0,1.0,9.313226e-10,1.0,-4.1291733,86.32419,0.009999999,100.0,1.0
0.0004079657,0.5198351,1.1844307,911.1310563087463,16.22,1.2364794,0.66459167,0.04079657,18400,[-1.051  1.177 -0.633 -0.307 -0.551],0.8832581,65.72148,5.1116945e-06,305635,-107.93075323904952,184,0.1338947,100,10.44561,100.0,1.9784936,2.7382116,29.685823,1.4085824,0.019784937,13.38947,-3.5739365,86.038666,0.014085824,33.6372,3.3686113
0.00050630403,0.563179,0.8604492,916.6632461547852,15.93,0.48893106,0.9277088,0.050630406,18500,[-1.049  1.175 -0.605 -0.288 -0.536],0.8901028,32.694397,8.621216e-06,307228,-107.43610582963562,185,0.10339035,100,9.602631,100.0,1.0612769,2.4407797,49.655922,1.0750374,0.010612767,10.339035,-4.2305527,85.90121,0.010750375,50.644104,2.0138586
0.005438345,0.5593152,0.6066439,922.6393790245056,16.14,0.076164804,0.98362064,0.5438345,18600,[-1.049  1.196 -0.576 -0.302 -0.529],0.890103,9.53342,7.6293944e-08,308842,-107.27038521180151,186,0.019711306,100,9.92363,100.0,0.27625707,2.9148903,91.906944,0.98348504,0.0027625707,1.9711306,-4.250168,86.08255,0.00983485,92.68676,1.088057
0.01,0.4868192,0.4868192,927.7731943130493,16.17,6.571412e-06,1.0,1.0,18700,[-1.047  1.2   -0.582 -0.304 -0.529],0.890103,9.825196,6.5612794e-06,310459,-107.49190109487596,187,0.01,100,12.098709,100.0,,3.118805,100.0,1.0,9.313226e-10,1.0,-4.218483,86.09048,0.009999999,100.0,1.0
0.00050253153,0.58925545,0.9852154,932.4414505958557,16.42,0.6030945,0.98299104,0.050253157,18800,[-1.047  1.2   -0.582 -0.304 -0.529],0.89596,10.725642,-3.2043456e-06,312101,-107.6447046317381,188,0.040430605,100,9.02533,100.0,0.8442391,2.8245525,36.40656,0.9828447,0.008442392,4.043061,-4.427513,86.23958,0.0098284455,57.54275,2.7467577
0.009932717,0.5538684,0.5543336,937.4592759609222,16.39,0.0008886494,0.99953043,0.9932717,18900,[-1.057  1.179 -0.56  -0.337 -0.523],0.89596,8.23191,1.1444092e-06,313740,-107.99331522142431,189,0.010136187,100,10.262779,100.0,0.002996432,2.8534014,99.99903,1.0004697,2.9964307e-05,1.0136187,-3.9250793,86.21668,0.010004696,99.99911,1.0000097
0.0009187645,0.64420754,1.2190913,942.3907613754272,16.19,0.8609148,0.84260416,0.091876455,19000,[-1.057  1.179 -0.56  -0.337 -0.523],0.8950307,31.548855,-9.918213e-07,315359,-107.53334110084576,190,0.093415685,100,7.5525436,100.0,1.4269934,2.4267304,40.420094,1.171258,0.014269932,9.341569,-4.200119,86.09102,0.01171258,40.251835,2.4740171
0.0027255833,0.46196792,1.147479,947.3716788291931,16.34,0.7989453,0.9414016,0.27255833,19100,[-1.049  1.19  -0.561 -0.285 -0.524],0.9550698,67.231026,-1.2969971e-06,316993,-107.35419326658774,191,0.057062585,100,12.991844,100.0,0.6586846,3.245137,61.869026,1.0603855,0.0065868455,5.706259,-4.755638,86.225204,0.010603854,72.15746,1.6163176
0.0027435136,0.6088141,0.6974422,954.559344291687,16.54,0.1482504,0.9797534,0.27435136,19200,[-1.037  1.208 -0.542 -0.264 -0.464],0.954749,10.479816,4.653931e-06,318647,-107.49199033231487,192,0.03796072,100,10.38781,100.0,0.4813646,2.8887691,80.374954,1.0204544,0.004813646,3.796072,-4.4814377,86.367546,0.010204542,81.79853,1.2441686
0.0024681385,0.484486,0.5674324,958.615161895752,16.32,0.16527332,0.97032154,0.24681386,19300,[-1.032  1.215 -0.55  -0.273 -0.464],0.9486908,19.382175,-3.0517577e-07,320279,-107.3076789698976,193,0.02741244,100,14.10788,100.0,0.5323996,3.2041113,82.29838,1.0301278,0.005323996,2.741244,-4.4816284,86.20951,0.010301278,78.91964,1.2150908
0.0005485962,0.7179123,0.88409007,962.3734700679779,15.38,0.34061098,0.943586,0.05485962,19400,[-1.034  1.209 -0.548 -0.257 -0.47 ],0.95360327,16.847954,-6.8664554e-07,321817,-107.21666901696506,194,0.07725786,100,6.923332,100.0,1.1516306,2.085805,41.945854,1.0580678,0.011516307,7.7257857,-3.8225937,85.44957,0.010580679,45.773388,2.3840258
0.000590374,0.55622864,1.6747103,966.484696149826,16.4,1.5477892,0.8907632,0.059037402,19500,[-1.032  1.225 -0.562 -0.275 -0.465],1.0864333,211.54211,5.1879883e-06,323457,-107.53795326044624,195,0.11862326,100,11.921394,100.0,1.6796193,2.8014822,22.335272,1.1156766,0.016796192,11.862326,-4.378891,86.25704,0.011156768,30.614326,4.4772234
0.0001682374,0.8191316,1.718178,971.3680138587952,15.59,1.4118415,0.8334614,0.01682374,19600,[-1.042  1.207 -0.597 -0.284 -0.332],1.0711484,149.64189,-2.2888185e-06,325016,-107.41269550725005,196,0.14726076,100,8.018982,100.0,1.7177016,2.3875673,20.776485,1.1821679,0.017177016,14.726076,-3.7353058,85.58704,0.011821678,32.14155,4.8131337
0.00021298711,0.5806936,2.7122285,977.8011608123779,16.32,2.7904499,0.9192673,0.021298712,19700,[-1.093  1.165 -0.654 -0.321 -0.348],1.0367681,760.4264,-1.0910034e-05,326648,-107.18178746403346,197,0.18603352,100,14.713318,100.0,2.0338278,3.3836558,22.616148,1.0841783,0.020338276,18.603352,-4.598198,86.21219,0.010841782,22.128487,4.4216194
0.01,0.5555902,0.5555902,983.7672028541565,15.84,-7.674098e-06,1.0,1.0,19800,[-1.103  1.174 -0.595 -0.36  -0.382],1.0367681,8.434791,-7.6293945e-06,328232,-107.11729722282844,198,0.01,100,14.435104,100.0,,2.8897133,100.0,1.0,9.313226e-10,1.0,-4.3803253,85.833305,0.009999999,100.0,1.0
0.003673986,0.728102,0.84213513,988.3053376674652,16.06,0.13287453,0.99720496,0.36739862,19900,[-1.103  1.174 -0.595 -0.36  -0.382],1.0364975,11.114806,8.087158e-06,329838,-107.83899427199736,199,0.02356098,100,9.260223,100.0,0.31064224,2.666932,90.57321,0.997201,0.0031064223,2.3560982,-4.116516,85.92652,0.009972011,91.15429,1.1040792
1.1456393e-05,0.709534,8.159266,993.4653375148773,15.71,10.478849,0.48844376,0.0011456393,20000,[-1.107  1.156 -0.605 -0.361 -0.382],1.0317388,11144.772,1.2817382e-05,331409,-107.33841802820845,200,1.0759315,100,9.809288,100.0,10.700598,2.403497,1.3410592,1.7165309,0.107005976,107.59316,-3.8060837,85.7266,0.017165307,2.508724,74.567924
0.0012060967,0.77310944,1.0814967,1000.3274245262146,16.68,0.45291775,0.9252798,0.12060968,20100,[-1.083  1.188 -0.496 -0.344 -0.387],1.047699,13.470629,2.0599366e-06,333077,-107.8563486984671,201,0.03926866,100,7.7589417,100.0,0.7327007,2.6835892,57.580074,0.92234087,0.007327007,3.9268663,-4.1138916,86.431404,0.009223408,61.30984,1.7367119
0.01,0.81364465,0.81364465,1006.0105879306793,15.87,-2.0544976e-06,1.0,1.0,20200,[-1.075  1.21  -0.504 -0.348 -0.371],1.047699,5.521697,-2.0599366e-06,334664,-107.4005717057706,202,0.01,100,7.0215683,100.0,,2.3380506,100.0,1.0,9.313226e-10,1.0,-4.117218,85.82672,0.009999999,100.0,1.0
8.926857e-09,0.62772626,56.953583,1010.251519203186,16.09,109.75842,7.3913414e-22,8.9268565e-07,20300,[-1.075  1.21  -0.504 -0.348 -0.371],1.0162337,1279258.8,-4.272461e-06,336273,-107.0693290790573,203,48.489983,100,12.599052,100.0,482.42978,3.0948336,0.006325369,49.656563,4.8242974,4848.9985,-4.0911484,86.05149,0.49656555,1.0483544,15809.355
0.00010652296,0.5391244,7.5395107,1017.4522123336792,15.81,8.962691,0.4291365,0.010652296,20400,[-1.096  1.147 -0.445 -0.327 -0.403],0.9735094,10326.885,-1.1138916e-05,337854,-107.37655347766635,204,0.81808347,100,14.3129425,100.0,8.2606945,2.9344018,6.716328,1.8459802,0.08260695,81.80835,-4.274002,85.79465,0.018459802,4.756175,14.889088
0.003379508,0.65422183,0.79263484,1023.6772010326385,16.35,0.17665333,0.9954775,0.3379508,20500,[-1.03   1.163 -0.471 -0.278 -0.445],0.9708364,10.104195,1.4343262e-05,339489,-107.34776642837232,205,0.030581908,100,9.579056,100.0,0.45520663,2.840397,83.00713,0.99546725,0.004552066,3.0581908,-4.90213,86.24114,0.009954672,82.70585,1.2047157
0.009999979,0.6311214,0.63112175,1028.4532368183136,15.55,-5.7742e-06,0.9999999,0.9999979,20600,[-1.033  1.149 -0.469 -0.273 -0.448],0.9708364,6.190384,-6.2561035e-06,341044,-107.22738613743083,206,0.010000045,100,10.191261,100.0,1.3307596e-06,2.4755745,100.0,1.0000001,1.3287594e-08,1.0000045,-4.3123474,85.565674,0.010000002,99.99999,1.0
0.009999949,0.741591,0.741591,1032.9329328536987,16.31,1.1462718e-05,0.9999998,0.9999949,20700,[-1.033  1.149 -0.469 -0.273 -0.448],0.9708364,5.5897093,1.1291504e-05,342675,-107.44409173193544,207,0.010000046,100,6.877701,100.0,1.3965051e-06,2.352405,100.0,0.9999998,1.3948713e-08,1.0000046,-3.7729263,86.194176,0.009999999,99.999985,1.0
1.5933107e-05,0.6208173,1.614044,1037.4639465808868,16.32,2.0485668,0.6978014,0.0015933106,20800,[-1.033  1.149 -0.469 -0.273 -0.448],0.99658144,458.7814,,344307,-107.71328998810466,208,0.3544417,100,10.500572,100.0,3.720753,2.514466,9.595633,1.3598207,0.037207533,35.44417,-3.9639587,86.17203,0.013598206,11.78295,10.421408
4.616566e-18,0.6119105,514.14844,1043.20396900177,16.03,574.4404,5.353088e-22,4.616566e-16,20900,[-1.05   1.126 -0.426 -0.304 -0.422],0.7399488,33039370.0,4.196167e-06,345910,-107.19124950354033,209,49.80785,100,11.540253,100.0,495.56546,2.722668,0.004070697,49.9792,4.955654,4980.785,-4.002495,85.99307,0.49979195,1.0068891,24565.818
0.0048313024,0.35472798,0.41434318,1050.378624677658,16.07,0.10768026,0.9546552,0.48313028,21000,[-1.009  1.157 -0.287 -0.329 -0.679],0.7382702,10.288476,8.163453e-06,347517,-106.96533434463386,210,0.021976713,100,11.5568695,100.0,0.32010254,2.749909,93.6239,1.0464051,0.003201025,2.1976714,-5.287155,86.07268,0.010464051,91.44288,1.0681033
0.00012189227,0.33561507,3.693345,1055.1231007575989,15.91,4.3058476,0.77776474,0.012189227,21100,[-1.013  1.157 -0.286 -0.34  -0.681],0.7483646,2359.7305,5.4931643e-06,349108,-106.59075713551263,211,0.40092766,100,12.079819,100.0,4.015606,2.9429796,11.36231,1.2513312,0.040156063,40.092766,-4.430008,85.95406,0.0125133125,8.851035,8.801027
0.0015825289,0.40086123,0.6611289,1059.4332311153412,15.53,0.38266608,0.93050534,0.1582529,21200,[-1.024  1.185 -0.309 -0.322 -0.671],0.7493008,10.228381,-7.858276e-06,350661,-107.10284325504084,212,0.025079237,100,10.424866,100.0,0.4854506,2.5020707,68.85834,0.92797256,0.004854506,2.5079238,-3.6084366,85.573,0.009279725,78.513565,1.452257
0.01,0.46192992,0.46192992,1062.1842892169952,15.36,4.8112124e-06,1.0,1.0,21300,[-1.029  1.188 -0.29  -0.342 -0.67 ],0.7493008,5.599645,4.8065185e-06,352197,-106.823282095392,213,0.01,100,8.621269,100.0,,2.3544955,100.0,1.0,9.313226e-10,1.0,-4.4727783,85.46528,0.009999999,100.0,1.0
0.0010069367,0.35281107,1.0949712,1065.6774635314941,15.46,0.98169184,0.9188826,0.100693665,21400,[-1.029  1.188 -0.29  -0.342 -0.67 ],0.7524422,98.178566,3.5858154e-06,353743,-106.80461456727237,214,0.07805012,100,11.894798,100.0,1.1722327,2.530284,47.035503,1.0845969,0.011722325,7.8050127,-4.7021103,85.550316,0.01084597,46.122704,2.1260536
0.009871195,0.54229975,0.5429211,1069.5805265903473,15.54,0.0012269393,0.99918437,0.98711956,21500,[-1.015  1.199 -0.293 -0.299 -0.666],0.7524446,4.3410597,-7.3242186e-06,355297,-106.99755334180645,215,0.010107434,100,6.3040543,100.0,0.004383857,2.0715802,99.998474,0.999184,4.3838514e-05,1.0107435,-3.7771072,85.62183,0.00999184,99.99807,1.0000153
0.0002947819,0.47115737,1.5328085,1073.8807921409607,15.4,1.5384492,0.89823705,0.02947819,21600,[-1.015  1.199 -0.293 -0.299 -0.666],0.77240914,196.6947,1.1444092e-06,356837,-106.66661592769327,216,0.19485986,100,8.438652,100.0,2.0418277,2.3815935,16.173124,1.1073213,0.020418275,19.485987,-4.4290466,85.51646,0.011073211,22.726786,6.183097
0.01,0.6024424,0.6024424,1079.3573627471924,15.19,4.5076013e-06,1.0,1.0,21700,[-0.998  1.229 -0.245 -0.288 -0.647],0.77240914,4.717737,4.5013426e-06,358356,-106.65663882498029,217,0.01,100,5.0991364,100.0,,2.1611478,100.0,1.0,9.313226e-10,1.0,-3.6535416,85.318184,0.009999999,100.0,1.0
