MinIW,EpisodesSoFar,EpRewMean,TimestepsSoFar,StdD2w0t,EpLenMean,ReturnStepMaxmin,InitialReturnMax,Bound,MaxD2w0t,EpThisIter,ReturnMeanIW,InitialReturnStd,MinD2w0t,MeanD2w0t,TimeElapsed,InitialBound,StdIW,InitialReturnMin,MaxIW,InitialReturnMean,EmpiricalD2,Iteration,J_sample_variance,ReturnStepMax,MeanIW,Weights
0.89552367,24500,-103.99163688061404,1986510,0.4650698,342.78,99.0,-4.829299,-366.76227,1.0045701,100,-35.568924,15.80422,,0.6867108,5417.383469820023,-366.83292,0.040396865,-75.846306,1.2140707,-35.689728,1.002821,245,247.06021,100.0,1.0037581,[-0.796 -0.683 -0.458 -0.212 -0.02 ]
0.90984005,24600,-95.05885219099548,2024431,0.42837918,379.21,99.0,-3.0902913,-363.86203,1.002262,100,-32.69696,15.532283,,0.7590164,5499.263247251511,-363.8974,0.027018623,-76.17722,1.133912,-32.754196,1.0013924,246,242.15692,100.0,1.0036377,[-0.796 -0.682 -0.457 -0.212 -0.021]
0.70555544,24700,-114.95283657821406,2059940,0.45746562,355.09,99.0,-7.1506486,-367.72012,1.0263078,100,-36.33331,17.205791,,0.7160694,5579.434258699417,-368.10132,0.093713924,-89.18489,1.4175558,-36.958138,1.0147814,247,260.10632,100.0,1.0002935,[-0.798 -0.681 -0.458 -0.212 -0.021]
0.8810744,24800,-105.88943749895958,2095015,0.45844156,350.75,99.0,5.5653644,-364.64166,1.0048747,100,-33.434628,15.138842,,0.7027932,5657.171319723129,-364.72226,0.044344723,-78.50423,1.1892833,-33.57906,1.0031939,248,222.54712,100.0,0.99936026,[-0.804 -0.682 -0.459 -0.211 -0.021]
0.80145454,24900,-112.76301631118578,2127736,0.477572,327.21,99.0,-8.340066,-368.3296,1.0122589,100,-37.05073,14.503751,,0.6571861,5731.701813220978,-368.55197,0.07453351,-80.17345,1.2709455,-37.40878,1.0071162,249,199.20595,100.0,1.0017595,[-0.806 -0.682 -0.46  -0.211 -0.022]
0.76106894,25000,-110.53689646142891,2161963,0.46720058,342.27,99.0,-5.0315137,-365.45496,1.0173266,100,-34.131447,15.094131,,0.68820703,5807.415519952774,-365.758,0.07834822,-81.67581,1.3302759,-34.61481,1.0090475,250,215.52708,100.0,0.99667096,[-0.809 -0.681 -0.46  -0.209 -0.023]
0.9116589,25100,-105.38732747288003,2198249,0.446799,362.86,99.0,1.550727,-364.75104,1.0038252,100,-33.556458,14.740382,,0.726772,5889.731029987335,-364.80377,0.032929804,-75.660934,1.1234843,-33.660587,1.002493,251,215.4397,100.0,1.0031704,[-0.813 -0.68  -0.462 -0.209 -0.025]
0.80420613,25200,-103.4568499171878,2234924,0.443932,366.75,99.0,-2.5898106,-365.0925,1.0119236,100,-33.845177,16.066626,,0.736478,5972.012677192688,-365.22144,0.0605425,-81.57729,1.2808616,-34.078247,1.0072964,252,252.64696,100.0,0.9959082,[-0.815 -0.681 -0.462 -0.21  -0.026]
0.7988007,25300,-111.68565053401485,2269132,0.4661039,342.08,99.0,1.1308646,-365.5026,1.0076098,100,-34.27076,16.120106,,0.6860065,6048.548378229141,-365.64386,0.05707725,-87.02803,1.2832767,-34.500687,1.0047872,253,250.37875,100.0,0.99656665,[-0.817 -0.68  -0.462 -0.209 -0.025]
0.90985286,25400,-103.39558784288458,2304525,0.45511582,353.93,99.0,-11.383479,-365.94766,1.0021476,100,-34.775536,15.347068,,0.70843595,6126.933981895447,-365.97867,0.0270692,-82.561714,1.103826,-34.835487,1.0013964,254,232.06438,100.0,1.0009664,[-0.819 -0.681 -0.462 -0.209 -0.025]
0.80822116,25500,-102.17486488570516,2337997,0.47182873,334.72,99.0,-9.468452,-365.1901,1.0078915,100,-33.935238,14.7540245,,0.67144984,6200.887767076492,-365.33292,0.058000308,-77.824066,1.3104529,-34.18973,1.0050895,255,204.72264,100.0,0.9975447,[-0.82  -0.682 -0.462 -0.209 -0.025]
0.7898922,25600,-107.92723247229198,2374834,0.44186634,368.37,99.0,7.652399,-364.91757,1.0092838,100,-33.666393,15.571621,,0.73918265,6280.430782556534,-365.08463,0.055458758,-77.903854,1.2289864,-33.941433,1.0059826,256,230.85411,100.0,0.9983991,[-0.821 -0.683 -0.462 -0.208 -0.026]
0.69470066,25700,-101.34477695651644,2412076,0.43868643,372.42,99.0,-10.704596,-363.97357,1.0195947,100,-32.663784,15.000193,,0.74948376,6355.068587064743,-364.14087,0.07542929,-81.81917,1.3020791,-32.997677,1.0112976,257,220.60912,100.0,0.9900608,[-0.824 -0.683 -0.462 -0.208 -0.028]
0.66489863,25800,-104.19952892819352,2447538,0.4585756,354.62,99.0,-3.024233,-364.46802,1.0281806,100,-33.040325,15.869775,,0.7161536,6425.282552957535,-364.72906,0.098576106,-91.7571,1.4620914,-33.585865,1.0175122,258,225.36093,100.0,0.9899495,[-0.828 -0.683 -0.463 -0.208 -0.028]
0.79492444,25900,-103.8675971786716,2484857,0.43656027,373.19,99.0,-5.5467005,-362.87372,1.00992,100,-31.6185,14.488891,,0.7489032,6501.086357116699,-363.08365,0.060162224,-77.35893,1.2365106,-31.940462,1.0059764,259,197.39943,100.0,0.9968825,[-0.831 -0.683 -0.463 -0.206 -0.028]
0.86376107,26000,-100.37093012416308,2523145,0.42416903,382.88,99.0,-9.984612,-364.43054,1.0038834,100,-33.239502,13.41904,,0.7669196,6577.082093715668,-364.4922,0.03734148,-69.9011,1.1471456,-33.348995,1.0026492,260,179.15388,100.0,0.9963386,[-0.836 -0.683 -0.465 -0.206 -0.029]
0.8582756,26100,-104.03306295439177,2559307,0.44812438,361.62,99.0,6.3622174,-364.58344,1.0038968,100,-33.37641,14.885566,,0.72441125,6648.921945095062,-364.6506,0.036313746,-84.64205,1.1568016,-33.507416,1.002675,261,218.89958,100.0,0.9972899,[-0.836 -0.683 -0.464 -0.206 -0.03 ]
0.8721948,26200,-104.05888838531631,2596285,0.439351,369.78,99.0,-3.2016068,-364.6147,1.0031189,100,-33.43049,14.854265,,0.74035877,6722.465736865997,-364.69113,0.030861469,-81.70681,1.0922246,-33.547928,1.0018708,262,218.35042,100.0,0.9974725,[-0.836 -0.683 -0.464 -0.207 -0.032]
0.7896328,26300,-101.28501582859175,2635011,0.41901544,387.26,99.0,-10.991572,-363.57394,1.007164,100,-32.353645,12.154305,,0.77658325,6799.585835456848,-363.6529,0.05204132,-65.85743,1.1942006,-32.509716,1.0048478,263,147.94754,100.0,0.99201405,[-0.839 -0.684 -0.465 -0.207 -0.032]
0.74451613,26400,-100.09716049999847,2672283,0.43692222,372.72,99.0,0.82368153,-364.20786,1.0092291,100,-32.969902,17.10661,,0.7476755,6869.786004304886,-364.35977,0.05921125,-87.82497,1.2281591,-33.216583,1.0054623,264,281.4465,100.0,1.0004832,[-0.841 -0.683 -0.465 -0.207 -0.033]
0.7474218,26500,-93.23168437643426,2711515,0.4128322,392.32,99.0,-10.670544,-361.598,1.0109825,100,-30.333601,14.110625,,0.7879872,6939.95950627327,-361.7285,0.062404137,-85.19877,1.2648305,-30.585289,1.0079052,265,187.94438,100.0,0.99317586,[-0.844 -0.683 -0.466 -0.206 -0.034]
0.80275995,26600,-105.27849693187677,2747824,0.44765714,363.09,99.0,-5.330588,-365.14124,1.0098461,100,-33.864914,13.148176,,0.7290006,7005.15603852272,-365.27316,0.05914004,-63.047882,1.222459,-34.129967,1.0066315,266,169.7411,100.0,0.9982467,[-0.845 -0.682 -0.466 -0.206 -0.034]
0.90408516,26700,-94.61279254971598,2785323,0.4333798,374.99,99.0,0.09284735,-361.65546,1.0021408,100,-30.48927,15.11732,,0.75059,7072.323570728302,-361.68777,0.02770104,-83.96817,1.1149828,-30.544575,1.0014704,267,228.41162,100.0,0.99885875,[-0.846 -0.683 -0.465 -0.207 -0.035]
0.88324755,26800,-90.08875371156593,2826215,0.38630474,408.92,99.0,2.8639278,-362.1844,1.0020912,100,-31.012468,14.8544855,,0.8185375,7147.318171262741,-362.21658,0.026792802,-76.69591,1.1214575,-31.073402,1.0015455,268,217.66798,100.0,0.9994761,[-0.847 -0.682 -0.465 -0.206 -0.036]
0.80143565,26900,-97.87264802545621,2865891,0.40587223,396.76,99.0,-1.8659658,-364.79456,1.007408,100,-33.560623,14.282239,,0.7956583,7217.565514087677,-364.89963,0.052024864,-78.72043,1.255124,-33.75643,1.0049059,269,205.01724,100.0,0.991182,[-0.847 -0.682 -0.465 -0.206 -0.035]
0.82094634,27000,-102.39922566935266,2903716,0.4305307,378.25,99.0,-11.78009,-364.94757,1.0094393,100,-33.716553,14.946959,,0.75884736,7281.021522521973,-365.10223,0.05397806,-77.54493,1.2134633,-33.95906,1.0056192,270,217.95749,100.0,0.99028766,[-0.848 -0.68  -0.465 -0.207 -0.036]
0.7949282,27100,-100.65495900455227,2940596,0.44193596,368.8,99.0,-8.579706,-364.12656,1.0115362,100,-32.80643,13.916784,,0.7409343,7343.371655464172,-364.31714,0.06470554,-73.36972,1.2537931,-33.17394,1.007921,271,183.99298,100.0,0.99087435,[-0.851 -0.68  -0.466 -0.206 -0.036]
0.89003706,27200,-95.02208158477274,2982546,0.3677683,419.5,99.0,-8.687047,-361.10703,1.001673,100,-29.945892,11.155751,,0.8395358,7412.978576660156,-361.12775,0.023384847,-62.207855,1.0835156,-29.984547,1.0012004,272,125.5648,100.0,0.9993497,[-0.851 -0.681 -0.465 -0.206 -0.036]
0.82406527,27300,-96.36121244330998,3022754,0.39761284,402.08,99.0,-0.94500166,-361.87247,1.0050175,100,-30.674921,12.4269,,0.80570334,7478.444426774979,-361.93634,0.0419432,-65.06339,1.1662205,-30.793146,1.0035347,273,156.24971,100.0,1.0000632,[-0.852 -0.681 -0.465 -0.206 -0.036]
0.64010954,27400,-99.75010635378372,3061316,0.42493573,385.62,99.0,-11.485519,-363.44287,1.0326573,100,-31.962797,12.700872,,0.7801321,7541.987156867981,-363.85944,0.10532656,-65.89779,1.4008507,-32.71626,1.0209861,274,150.05002,100.0,0.97411186,[-0.852 -0.679 -0.465 -0.206 -0.037]
0.7637433,27500,-99.01948807884217,3097826,0.44542202,365.1,99.0,-0.9289987,-364.1746,1.0101358,100,-32.91961,16.172113,,0.7327706,7599.577314853668,-364.3226,0.065906346,-80.47414,1.2119199,-33.179417,1.0063179,275,248.77335,100.0,0.997617,[-0.857 -0.677 -0.465 -0.206 -0.038]
0.8020266,27600,-103.62535738759256,3136198,0.42400786,383.72,99.0,3.6128812,-361.15857,1.0101215,100,-29.901335,13.787556,,0.77023065,7658.269225597382,-361.29514,0.056840293,-65.931,1.2276726,-30.151953,1.0067099,276,181.89868,100.0,0.9893398,[-0.862 -0.677 -0.467 -0.205 -0.038]
0.8092373,27700,-94.08943348402498,3175381,0.4129373,391.83,99.0,5.3397837,-361.05945,1.0071565,100,-29.805365,14.708575,,0.78591156,7718.338583707809,-361.16867,0.053902373,-65.841675,1.1950909,-30.025488,1.005021,277,210.97258,100.0,0.99476826,[-0.864 -0.676 -0.467 -0.204 -0.04 ]
0.74760115,27800,-102.07329418169188,3212549,0.43901378,371.68,99.0,-4.1172767,-364.84515,1.01455,100,-33.485394,14.544445,,0.7471503,7775.5064561367035,-365.10803,0.07423513,-88.75158,1.2226514,-33.96483,1.0087683,278,191.83684,100.0,0.9892013,[-0.865 -0.678 -0.467 -0.204 -0.042]
0.82549524,27900,-100.80018800864732,3252600,0.40006477,400.51,99.0,-4.8933024,-360.61118,1.0055138,100,-29.396488,12.938077,,0.80268633,7835.990159511566,-360.68317,0.046333887,-70.74367,1.1836061,-29.539972,1.0038129,279,172.81464,100.0,0.99395484,[-0.871 -0.68  -0.47  -0.205 -0.043]
0.9042947,28000,-93.9064082197781,3290538,0.42832965,379.38,99.0,-8.608859,-362.25052,1.0030127,100,-31.060547,14.584577,,0.7596387,7892.711619138718,-362.34445,0.03260684,-82.666245,1.1331885,-31.201256,1.0020106,280,210.94516,100.0,0.9959514,[-0.872 -0.679 -0.47  -0.205 -0.042]
0.8921199,28100,-101.13776688976843,3328480,0.42825922,379.42,99.0,-8.599163,-363.57672,1.0028411,100,-32.39663,12.896134,,0.75968236,7951.082506656647,-363.61243,0.031034188,-64.34896,1.1242962,-32.46923,1.0020195,281,165.61113,100.0,0.9955472,[-0.874 -0.679 -0.471 -0.204 -0.043]
0.8562089,28200,-92.32256135016016,3366431,0.428239,379.51,99.000015,9.980359,-362.39713,1.0039169,100,-31.212925,15.925024,,0.7600045,8007.276212453842,-362.45053,0.03764795,-77.95249,1.1586097,-31.307356,1.0023606,282,249.61212,100.0,1.0020559,[-0.874 -0.679 -0.47  -0.204 -0.043]
0.90661925,28300,-91.14451648373044,3405196,0.41765454,387.65,99.0,-3.516225,-361.93735,1.0016468,100,-30.770403,12.739151,,0.7758009,8065.2614369392395,-361.96838,0.025295671,-63.43798,1.1089458,-30.825188,1.0011425,283,162.9528,100.0,1.0001183,[-0.876 -0.68  -0.471 -0.204 -0.043]
0.8317236,28400,-90.98662355171264,3445225,0.40085745,400.29,99.0,-3.1793559,-361.7915,1.0080894,100,-30.551996,13.98893,,0.8031585,8124.843304634094,-361.8952,0.04901683,-73.14905,1.2535893,-30.752007,1.0057508,284,192.69908,100.0,0.9932564,[-0.877 -0.679 -0.471 -0.203 -0.043]
0.8331742,28500,-98.61073180497893,3483419,0.42555216,381.94,99.0,-0.9505076,-362.41107,1.0058635,100,-31.188158,14.130155,,0.76541406,8181.90912771225,-362.5325,0.045670792,-81.72188,1.1431284,-31.389318,1.0035663,285,194.66368,100.0,0.99796236,[-0.878 -0.679 -0.47  -0.204 -0.042]
0.80985695,28600,-95.31695116628256,3519107,0.45296183,356.88,99.0,-6.0472417,-364.02255,1.0061908,100,-32.79874,12.891524,,0.71528023,8235.385411024094,-364.17398,0.048557352,-66.149445,1.1710547,-33.03078,1.0038123,286,158.68382,100.0,0.9948771,[-0.881 -0.678 -0.472 -0.203 -0.043]
0.8285583,28700,-92.06511967227293,3559056,0.4012615,399.49,99.0,2.1693454,-359.96555,1.0028526,100,-28.777544,12.199778,,0.7999708,8296.679555654526,-360.02612,0.032973316,-71.630295,1.1432592,-28.882933,1.0022229,287,149.03543,100.0,0.9919483,[-0.885 -0.68  -0.473 -0.203 -0.042]
0.8781845,28800,-89.06824743095709,3600628,0.3749449,415.72,99.0,-4.2034316,-361.65625,1.0041453,100,-30.461435,12.199382,,0.8327317,8358.334902763367,-361.70706,0.036508072,-62.048748,1.1597978,-30.563866,1.0028949,288,151.0843,100.0,0.9952925,[-0.885 -0.68  -0.473 -0.203 -0.044]
0.88463086,28900,-99.82406691348295,3641007,0.3946728,403.79,99.0,-9.374061,-362.85614,1.0029004,100,-31.675365,11.765105,,0.80854124,8419.995957612991,-362.8966,0.0325269,-65.36285,1.1541575,-31.753416,1.0021303,289,138.09688,100.0,0.9988925,[-0.883 -0.678 -0.472 -0.202 -0.043]
0.8920994,29000,-96.4881693713595,3681456,0.39372018,404.49,99.0,-3.5885236,-360.6002,1.0042173,100,-29.410534,10.895609,,0.8102437,8479.9453728199,-360.65805,0.035330053,-58.616108,1.2133071,-29.514874,1.0028696,290,119.20306,100.0,0.99889493,[-0.884 -0.678 -0.471 -0.203 -0.043]
0.90987456,29100,-95.55043821365285,3720853,0.40904796,393.97,99.0,-0.9107485,-359.77222,1.001904,100,-28.605305,12.340274,,0.7884757,8540.109653711319,-359.8143,0.026744027,-68.11466,1.1128243,-28.671114,1.0012965,291,150.18245,100.0,0.9992543,[-0.884 -0.677 -0.471 -0.203 -0.043]
0.84482944,29200,-91.23494144032728,3761543,0.39015672,406.9,99.0,-4.01006,-360.60458,1.0059541,100,-29.380672,11.439752,,0.8156529,8603.076652288437,-360.70773,0.049981352,-67.9981,1.2076604,-29.564552,1.0041441,292,128.3003,100.0,0.9953442,[-0.886 -0.677 -0.472 -0.203 -0.043]
0.9132444,29300,-92.65033416722794,3802425,0.3863972,408.82,99.0,5.3031306,-361.3471,1.0015206,100,-30.181572,14.625422,,0.8181784,8665.598331928253,-361.379,0.025562711,-72.395134,1.08041,-30.235807,1.001213,293,214.43022,100.0,1.0008554,[-0.887 -0.675 -0.472 -0.202 -0.043]
0.87892044,29400,-94.59081616316587,3840478,0.4268205,380.53,99.0,-1.3378682,-362.05692,1.0024159,100,-30.883053,13.266325,,0.76174736,8723.091377735138,-362.09515,0.027885498,-74.163925,1.1098542,-30.951958,1.0015817,294,176.96729,100.0,0.99703544,[-0.887 -0.675 -0.472 -0.202 -0.044]
0.8672842,29500,-103.69065614326433,3878204,0.4308467,377.26,99.00001,-2.2251358,-363.70822,1.0030656,100,-32.53552,12.309153,,0.7553472,8780.114742040634,-363.74255,0.033939317,-64.31938,1.1264493,-32.59937,1.0020577,295,152.02245,100.0,0.99700093,[-0.887 -0.674 -0.471 -0.202 -0.045]
0.78389466,29600,-89.23106835351712,3919116,0.3870512,409.12,99.0,-3.9228973,-359.89633,1.0090336,100,-28.643314,13.618331,,0.8212084,8841.289507389069,-360.01633,0.06671953,-67.945435,1.2547431,-28.873152,1.0067915,296,178.41817,100.0,0.9940534,[-0.887 -0.673 -0.471 -0.202 -0.045]
0.8314866,29700,-97.3345539335584,3959565,0.39382547,404.49,99.0,-4.8932056,-361.05664,1.0050623,100,-29.8499,12.77548,,0.81045514,8903.289582490921,-361.13843,0.04727854,-67.68736,1.159189,-29.99525,1.0032885,297,161.51547,100.0,0.99592185,[-0.889 -0.673 -0.471 -0.202 -0.046]
0.8451461,29800,-95.54093070221637,3998011,0.42220283,384.46,99.0,-3.0060232,-361.81107,1.0042441,100,-30.614489,13.016905,,0.7701535,8961.874336242676,-361.86316,0.035482984,-64.34052,1.1935456,-30.719961,1.0028769,298,169.04391,100.0,0.9968328,[-0.89  -0.671 -0.471 -0.201 -0.047]
0.87175775,29900,-96.77331411749627,4038493,0.39300868,404.82,99.0,-3.400278,-362.2899,1.0029107,100,-31.116873,13.126339,,0.81051546,9023.352454900742,-362.32156,0.032900035,-62.869026,1.1222501,-31.178373,1.0020643,299,172.58458,100.0,0.9987626,[-0.89  -0.669 -0.47  -0.2   -0.046]
0.9160998,30000,-88.36220749028476,4079275,0.38809004,407.82,99.0,-1.146045,-362.44336,1.002042,100,-31.266464,12.344154,,0.81630063,9084.715930700302,-362.48193,0.027663711,-65.38779,1.1092732,-31.33873,1.0014312,300,151.44571,100.0,1.0005193,[-0.891 -0.669 -0.47  -0.2   -0.046]
0.8668816,30100,-85.23650063795252,4121190,0.36847264,419.15,99.0,-5.6316733,-359.47516,1.0020057,100,-28.306522,13.131942,,0.83897763,9147.142009735107,-359.50964,0.030840172,-67.66627,1.0870293,-28.36644,1.0014851,301,174.58351,100.0,0.996269,[-0.892 -0.669 -0.471 -0.201 -0.047]
0.85211813,30200,-90.52773661989926,4162277,0.38334724,410.87,99.0,-2.2077768,-361.89725,1.0041772,100,-30.645992,13.300711,,0.82305795,9208.795692682266,-362.04007,0.037570372,-69.687065,1.1533437,-30.89687,1.0025645,302,172.43576,100.0,0.9959094,[-0.893 -0.668 -0.471 -0.201 -0.047]
0.9069613,30300,-93.16415212148112,4200897,0.41965035,386.2,99.0,-0.0635792,-359.50668,1.0022798,100,-28.336945,12.537104,,0.77306867,9266.912353754044,-359.53995,0.028881375,-68.25245,1.0998087,-28.396746,1.0015435,303,158.30637,100.0,0.99517393,[-0.897 -0.668 -0.473 -0.2   -0.048]
0.81095755,30400,-96.8152002273705,4241101,0.39792004,402.04,99.0,-2.6555629,-362.05637,1.0058739,100,-30.82003,13.112231,,0.8061232,9327.767376422882,-362.17767,0.052898332,-73.38452,1.1611897,-31.034473,1.0045309,304,166.96785,100.0,0.9934433,[-0.898 -0.668 -0.473 -0.2   -0.048]
0.86779773,30500,-84.46475914734236,4284363,0.34203896,432.62,99.0,-4.4248195,-358.9382,1.0038844,100,-27.742039,11.605478,,0.8666819,9394.197146892548,-358.99332,0.03760897,-63.772465,1.1352309,-27.85014,1.0031881,305,135.29848,100.0,0.9978689,[-0.899 -0.669 -0.473 -0.201 -0.05 ]
0.9265503,30600,-92.27772628006608,4324654,0.3958134,402.91,99.0,6.671214,-359.17624,1.001515,100,-28.007816,13.641968,,0.80632,9454.371862888336,-359.20575,0.022073133,-71.416466,1.0964079,-28.06256,1.0011008,306,185.46667,100.0,1.0000749,[-0.899 -0.669 -0.474 -0.201 -0.05 ]
0.90065825,30700,-92.25471433271282,4363777,0.41292405,391.23,99.0,-1.5468516,-360.7789,1.0022554,100,-29.610807,13.217906,,0.783126,9513.527623414993,-360.81427,0.025996339,-69.803185,1.1151497,-29.671083,1.0015596,307,176.14896,100.0,0.9979159,[-0.899 -0.668 -0.474 -0.201 -0.051]
0.6915782,30800,-93.13116158019857,4403807,0.4016462,400.3,99.0,9.410175,-361.19638,1.0132289,100,-29.904612,13.043339,,0.80478126,9573.759794950485,-361.34604,0.06968939,-62.348873,1.2862833,-30.202847,1.0095873,308,165.3155,100.0,0.9853364,[-0.899 -0.667 -0.473 -0.201 -0.05 ]
0.899088,30900,-90.23653739258808,4442279,0.42158547,384.72,99.0,8.0146265,-360.5999,1.0026017,100,-29.424833,13.751802,,0.77016014,9631.643572807312,-360.65094,0.026011365,-64.84926,1.1258281,-29.507746,1.0016519,309,191.29831,100.0,0.99716127,[-0.9   -0.666 -0.473 -0.202 -0.05 ]
0.863305,31000,-85.7697054295942,4484038,0.3715231,417.59,99.0,-6.4586735,-358.7201,1.0035356,100,-27.523264,12.187638,,0.83632016,9695.343266010284,-358.78564,0.03742177,-61.03024,1.1747248,-27.642462,1.0024947,310,148.8171,100.0,0.9960157,[-0.902 -0.666 -0.473 -0.202 -0.049]
0.83854836,31100,-82.1020305435525,4526583,0.35705265,425.45,99.0,1.146499,-359.0806,1.0067862,100,-27.871256,12.881468,,0.85295564,9758.965964794159,-359.1733,0.044343542,-69.645226,1.162687,-28.030113,1.0045452,311,164.84795,100.0,0.9993617,[-0.902 -0.664 -0.474 -0.201 -0.05 ]
0.81375206,31200,-97.72970772221703,4565547,0.41672003,389.64,99.0,-7.2374587,-361.52545,1.0120666,100,-30.103525,12.957738,,0.7830019,9818.021840572357,-361.88074,0.0644517,-83.55083,1.3123412,-30.737543,1.007848,312,157.3807,100.0,0.97757393,[-0.902 -0.662 -0.473 -0.201 -0.05 ]
0.87393594,31300,-91.70417547328817,4606350,0.3878612,408.03,99.0,2.6285708,-358.91507,1.0027205,100,-27.7339,13.075331,,0.8169514,9880.371609926224,-358.9671,0.03314736,-64.80921,1.1227809,-27.823908,1.0020034,313,172.55428,100.0,0.99673533,[-0.907 -0.661 -0.475 -0.2   -0.05 ]
0.9741062,31400,-90.15702145773281,4645069,0.41799623,387.19,99.0,-3.2943335,-361.57825,1.0000722,100,-30.43403,12.274462,,0.7743859,9938.379241228104,-361.58237,0.0053625563,-69.318985,1.0220529,-30.439175,1.0000522,314,151.70596,100.0,1.0003647,[-0.907 -0.66  -0.475 -0.2   -0.051]
0.96255183,31500,-93.34870654883623,4681313,0.44665444,362.44,99.0,-7.0419736,-364.31805,1.0004293,100,-33.169006,12.9199095,,0.72500044,9993.230770111084,-364.32388,0.0125529645,-64.35611,1.0611225,-33.180702,1.000286,315,167.74927,100.0,0.9994911,[-0.907 -0.659 -0.475 -0.2   -0.052]
0.8046217,31600,-87.39570212988356,4718995,0.43205073,376.82,99.0,-4.488989,-361.43457,1.0064815,100,-30.19715,15.392011,,0.75565755,10050.014511585236,-361.56882,0.053960245,-79.02191,1.2796756,-30.425623,1.0046017,316,226.39893,100.0,1.000196,[-0.907 -0.659 -0.475 -0.2   -0.052]
0.9461352,31700,-89.45400593744237,4759555,0.39143813,405.6,99.0,-0.6191021,-360.09854,1.0005448,100,-28.94761,12.285143,,0.8113847,10111.462584733963,-360.1128,0.013615035,-64.58465,1.0557982,-28.969606,1.0004164,317,152.3586,100.0,1.001059,[-0.909 -0.66  -0.475 -0.2   -0.054]
0.8492271,31800,-89.69333218960492,4799988,0.3937842,404.33,99.0,-2.5378754,-361.76187,1.0024701,100,-30.576796,13.994081,,0.8095441,10172.79748749733,-361.814,0.030794,-73.8875,1.091102,-30.670815,1.0019329,318,195.81073,100.0,0.9944906,[-0.909 -0.66  -0.475 -0.2   -0.054]
0.83971953,31900,-92.13071890677008,4836929,0.44062552,369.41,99.0,-1.9738519,-360.04715,1.0085564,100,-28.806875,14.157624,,0.74108255,10227.010457754135,-360.20654,0.056712683,-73.105255,1.2213603,-29.063343,1.0058633,319,190.61618,100.0,0.99689734,[-0.909 -0.659 -0.476 -0.2   -0.055]
0.85432756,32000,-87.51708106190284,4875399,0.4218668,384.7,99.0,5.2401114,-361.23355,1.0044332,100,-30.049091,14.374738,,0.7705828,10285.89899778366,-361.28476,0.041736208,-73.952484,1.1448076,-30.141577,1.0028442,320,203.48709,100.0,0.9955946,[-0.913 -0.66  -0.477 -0.199 -0.056]
0.83383226,32100,-94.42498505638916,4914036,0.42054936,386.37,99.0,2.7101803,-360.50464,1.008705,100,-29.209894,12.034478,,0.7754703,10343.480263233185,-360.68155,0.05869866,-62.911156,1.2545794,-29.538357,1.0061477,321,136.15443,100.0,0.993715,[-0.914 -0.659 -0.476 -0.199 -0.056]
0.92027944,32200,-87.06822510958322,4952200,0.42522076,381.64,99.0,-10.847531,-362.47363,1.000936,100,-31.318739,12.148679,,0.76355,10400.789998292923,-362.48703,0.019122832,-71.13065,1.0860286,-31.343847,1.000624,322,147.8431,100.0,0.9999841,[-0.914 -0.657 -0.477 -0.199 -0.057]
0.8548262,32300,-91.75378101288146,4990849,0.41932902,386.49,99.0,2.0538802,-360.70184,1.0024576,100,-29.525375,14.949464,,0.7737583,10458.879950523376,-360.7367,0.030643072,-82.14894,1.1450711,-29.593517,1.001779,323,223.05745,100.0,0.9943697,[-0.914 -0.657 -0.477 -0.199 -0.057]
0.77031493,32400,-94.8833580443828,5029533,0.42051452,386.84,99.0,-6.4219093,-361.31885,1.0123302,100,-30.01848,13.046447,,0.7774762,10517.683147192001,-361.50354,0.06714622,-61.394203,1.2098533,-30.36035,1.008736,324,168.18748,100.0,0.98474157,[-0.914 -0.657 -0.477 -0.198 -0.057]
0.85607696,32500,-89.53088116219838,5070009,0.39303762,404.76,99.0,-5.113554,-361.1181,1.0024726,100,-29.950663,12.518001,,0.81026006,10579.91998386383,-361.15723,0.031472977,-81.722984,1.1123004,-30.014044,1.001749,325,159.05916,100.0,0.9963935,[-0.915 -0.655 -0.476 -0.198 -0.059]
0.8559458,32600,-83.5340169962377,5111528,0.37595508,415.19,99.0,-1.6378585,-359.31702,1.0044386,100,-28.120993,13.231533,,0.8318218,10643.962441444397,-359.37662,0.038387235,-82.84361,1.1381631,-28.233421,1.0031676,326,176.61179,100.0,0.9928367,[-0.916 -0.655 -0.476 -0.198 -0.059]
0.86942315,32700,-83.29453719777253,5150127,0.42015615,385.99,99.0,-0.10020842,-359.6843,1.0034496,100,-28.489641,14.552805,,0.7730843,10703.138541936874,-359.7479,0.034017287,-76.91606,1.1069723,-28.604713,1.002539,327,206.99786,100.0,0.9952024,[-0.917 -0.654 -0.477 -0.198 -0.06 ]
0.8061249,32800,-84.51560040212486,5189528,0.4095354,394.01,99.0,-6.3542066,-362.05322,1.0048499,100,-30.844084,14.876924,,0.78960735,10762.111725568771,-362.13965,0.043984503,-76.28041,1.1824112,-30.996458,1.0035988,328,220.28253,100.0,0.9928814,[-0.918 -0.654 -0.476 -0.198 -0.061]
0.78723615,32900,-86.46943952559357,5229917,0.3947559,403.89,99.0,-7.6497374,-359.68875,1.0043368,100,-28.484682,12.166416,,0.80923736,10822.869924783707,-359.76636,0.040848862,-63.40251,1.154503,-28.623167,1.0032696,329,148.3068,100.0,0.995345,[-0.917 -0.655 -0.477 -0.198 -0.062]
