Bound,MeanIW,TimeElapsed,MinIW,EntropyCoefficient,MaxIW,InitialBound,StdIWNorm,ESSClassic,InitialReturnMean,EpLenMean,MaxIWNorm,InitialReturnMin,EpisodesSoFar,MeanIWNorm,EpThisIter,MeanEntropy,EpRewMean,MinIWNorm,StdIW,EmpiricalD2,ReturnStepMax,Iteration,InitialReturnStd,ESSRenyi,Weights,InitialReturnMax,ReturnMeanIW,J_sample_variance,ReturnStepMaxmin,TimestepsSoFar
12.07609,0.9999989,7586.242362499237,0.9996479,4.9999948,1.0004054,12.075842,1.5165572e-06,99.99998,-1.14440915e-07,442.71,0.010004054,-30.449242,14800,0.0099999895,100,2.618163,-47.65859210741935,0.009996479,0.00015165353,1.0,100.0,148,9.7899685,100.0,[-1.977 -1.111  0.014 -0.936  1.199],20.04248,0.00026242435,96.81698,98.7847,3639791
13.670525,1.0939747,7678.587533950806,0.022560295,4.551529,14.364442,11.578272,0.020761844,21.730719,-9.536743e-07,429.29,0.14364442,-45.376274,14900,0.010939747,100,2.645528,-47.05898434128945,0.00022560294,2.0761845,7.2270327,100.0,149,13.366926,13.836938,[-1.977 -1.111  0.014 -0.936  1.199],23.715895,5.695516,1562.0895,98.78076,3682720
12.477237,0.9999991,7777.786783218384,0.30287075,4.9999957,3.8665924,11.789606,0.0049864575,80.08663,1.2588501e-06,458.45,0.038665924,-43.141068,15000,0.0099999895,100,2.6366694,-42.828660031249484,0.0030287073,0.49864575,1.2772126,100.0,150,11.248303,78.2955,[-2.009 -1.103  0.025 -0.892  1.227],20.422165,0.91908026,137.104,98.813156,3728565
11.716993,1.0,7874.313540935516,1.0,5.0,1.0,11.716993,9.313226e-10,100.0,1.2969971e-06,445.64,0.01,-43.990646,15100,0.009999999,100,2.6366694,-46.025526567759115,0.01,,1.0,100.0,151,12.327513,100.0,[-2.007 -1.102  0.013 -0.901  1.218],22.580318,1.3560057e-06,153.50261,98.79344,3773129
11.496467,0.9999784,7964.697113037109,0.9994158,4.999892,1.0006838,11.496389,2.6635416e-06,99.99999,-1.9073487e-07,453.33,0.010006838,-50.60871,15200,0.009999784,100,2.6366694,-35.149847580120024,0.009994158,0.00026635657,1.0,100.0,152,13.769274,100.0,[-2.007 -1.102  0.013 -0.901  1.218],28.70944,0.00036147237,191.48384,98.844925,3818462
12.775749,1.0000112,8060.364255428314,0.4898226,4.9999437,2.1093209,12.238729,0.0034803166,89.19624,8.9645386e-07,472.76,0.021093208,-28.338566,15300,0.010000113,100,2.626895,-33.31771000406057,0.004898226,0.34803167,1.1020677,100.0,153,11.425568,90.738525,[-2.007 -1.102  0.013 -0.901  1.218],27.396542,0.63307804,140.17345,98.859055,3865738
12.08429,1.0000083,8153.490560531616,0.18335804,4.999958,3.027719,11.47619,0.0057033207,75.45613,-1.1444092e-06,453.46,0.030277189,-49.748512,15400,0.010000084,100,2.6149926,-33.763981108082454,0.0018335804,0.5703321,1.3467841,100.0,154,14.045788,74.25095,[-2.002 -1.103  0.011 -0.903  1.208],30.741556,0.9338915,193.58565,98.85109,3911084
11.47181,1.0,8243.863593101501,1.0,5.0,1.0,11.47181,9.313226e-10,100.0,1.6975403e-06,438.8,0.01,-48.094612,15500,0.009999999,100,2.6149926,-34.964701439472826,0.01,,1.0,100.0,155,15.20751,100.0,[-2.005 -1.102 -0.005 -0.897  1.196],35.158028,1.6391277e-06,233.6044,98.84064,3954964
12.10909,1.0000048,8334.260258197784,0.114342555,4.999976,2.6193104,11.680378,0.004896356,80.662025,-1.1920929e-06,448.33,0.026193103,-41.837494,15600,0.010000046,100,2.6016095,-42.01004851754498,0.0011434256,0.48963562,1.2324983,100.0,156,12.225518,81.13602,[-2.005 -1.102 -0.005 -0.897  1.196],29.767118,0.6493419,162.31064,98.81259,3999797
11.439962,1.0000126,8430.708402395248,0.53655577,4.999937,2.1234066,11.154802,0.0028749018,92.36609,1.3923645e-06,465.56,0.021234065,-55.59739,15700,0.0100001255,100,2.6025977,-36.50162067547143,0.0053655575,0.28749016,1.0911851,100.0,157,11.601484,91.64348,[-2.    -1.109 -0.01  -0.892  1.183],22.22237,0.36303502,146.34756,98.843185,4046353
12.4999,1.0000051,8526.135743141174,0.11331268,4.9999743,9.059646,11.610544,0.011797905,41.807915,-1.9073486e-08,467.56,0.09059645,-42.073357,15800,0.01000005,100,2.5857394,-39.32607585002203,0.0011331268,1.1797905,1.7955371,100.0,158,10.3534355,55.69364,[-1.997 -1.109 -0.019 -0.896  1.184],26.046158,1.4505134,131.11316,98.83179,4093109
11.753093,1.0,8624.831957578659,1.0,5.0,1.0,11.753093,9.313226e-10,100.0,-4.1007996e-07,480.31,0.01,-35.268105,15900,0.009999999,100,2.5857394,-29.472290339196405,0.01,,1.0,100.0,159,10.187589,100.0,[-1.998e+00 -1.113e+00  1.326e-04 -8.954e-01  1.167e+00],24.080864,-3.2037497e-07,104.835304,98.87727,4141140
12.125251,0.999978,8717.120480537415,0.37793604,4.99989,3.524798,11.62304,0.0047206297,81.77596,3.0517577e-07,446.72,0.035247978,-39.169704,16000,0.00999978,100,2.5964832,-45.68058206356705,0.0037793603,0.47206298,1.165441,100.0,160,11.771726,85.80443,[-1.998e+00 -1.113e+00  1.326e-04 -8.954e-01  1.167e+00],26.437845,0.55265063,188.22032,98.79549,4185812
12.446255,1.0000007,8812.031425237656,0.48549148,4.999996,1.6743878,12.172687,0.0026939353,93.23379,-8.392334e-07,458.44,0.016743878,-24.291874,16100,0.010000006,100,2.5925756,-37.74173138979314,0.0048549147,0.26939353,1.0867286,100.0,161,10.068579,92.019295,[-2.002 -1.108 -0.004 -0.9    1.177],19.358578,0.32749915,106.66092,98.83534,4231656
11.834213,1.0000212,8908.378129005432,0.9995116,4.999894,1.0005704,11.83407,2.0277623e-06,99.999985,1.5258789e-07,474.34,0.010005704,-33.864204,16200,0.010000211,100,2.5925736,-33.49401377119193,0.009995116,0.00020277986,1.0,100.0,162,9.051874,100.0,[-2.001 -1.111 -0.013 -0.897  1.173],19.568436,0.00042559952,82.76243,98.85878,4279090
11.432112,1.0,9003.78789114952,1.0,5.0,1.0,11.432112,9.313226e-10,100.0,-7.6293946e-07,466.84,0.01,-45.922653,16300,0.009999999,100,2.5925736,-32.0601555441626,0.01,,1.0,100.0,163,12.189737,100.0,[-2.001 -1.111 -0.013 -0.897  1.173],22.086506,-7.1525574e-07,150.09059,98.862656,4325774
11.757612,1.0000054,9098.608257055283,0.5389773,4.9999733,1.4302467,11.651214,0.0016170652,97.45177,-4.2915343e-07,468.62,0.014302467,-39.34961,16400,0.010000054,100,2.587906,-37.09448763967921,0.0053897733,0.16170652,1.0315531,100.0,164,10.25107,96.9412,[-2.001 -1.111 -0.013 -0.897  1.173],17.926647,0.15033789,113.11326,98.84169,4372636
12.788238,1.0002837,9194.59159231186,0.15529646,4.998582,4.420457,11.326221,0.0072232373,65.72653,-9.536743e-07,468.57,0.044204567,-48.399216,16500,0.0100028375,100,2.6062,-36.407934639903324,0.0015529646,0.7223238,1.6677796,100.0,165,12.212525,59.95996,[-2.    -1.109 -0.015 -0.9    1.169],24.7789,1.8443998,252.42996,98.844604,4419493
11.540285,1.0000203,9289.53122329712,0.99941224,4.999899,1.0004641,11.54024,2.3039681e-06,99.99998,-7.8201293e-07,461.88,0.010004641,-44.72277,16600,0.010000203,100,2.6062005,-32.10451146418524,0.009994122,0.00023039758,1.0,100.0,166,11.243056,100.0,[-2.001e+00 -1.093e+00 -1.975e-03 -8.888e-01  1.187e+00],27.14838,0.00030499697,127.70771,98.86098,4465681
11.965857,1.0000001,9385.400457382202,0.10544992,4.9999995,4.1824045,11.315559,0.007718235,62.66798,8.010864e-07,466.57,0.041824043,-51.46331,16700,0.010000002,100,2.5910645,-33.4132305731295,0.0010544992,0.77182347,1.5851424,100.0,167,12.636963,63.085815,[-2.001e+00 -1.093e+00 -1.975e-03 -8.888e-01  1.187e+00],18.832794,1.1703212,248.88847,98.856766,4512338
12.254335,1.0000006,9481.281449079514,0.24346614,4.999997,2.5472746,11.453177,0.00410773,85.56265,-5.7220458e-08,463.54,0.025472745,-45.064323,16800,0.010000006,100,2.5868645,-32.6411023831069,0.0024346614,0.410773,1.2027316,100.0,168,11.986542,83.144066,[-2.004 -1.089 -0.021 -0.886  1.172],21.109337,0.9674085,175.64223,98.85916,4558692
12.728529,1.0000075,9575.871138572693,0.04260552,4.9999623,5.038172,11.419139,0.009246746,53.90806,9.250641e-07,461.22,0.050381716,-45.45554,16900,0.010000075,100,2.5676193,-35.73570491303572,0.0004260552,0.92467463,1.9935268,100.0,169,10.914521,50.162354,[-2.003 -1.084 -0.014 -0.9    1.168],23.977753,2.0298533,145.69618,98.84503,4604814
11.591746,0.9999946,9669.624385595322,0.4876314,4.999973,1.8101782,11.129152,0.0025831505,93.74466,8.773804e-07,450.36,0.018101782,-51.268356,17000,0.009999945,100,2.5656753,-35.98618749837743,0.004876314,0.25831506,1.0749134,100.0,170,13.013718,93.030754,[-2.009 -1.079  0.006 -0.908  1.149],22.099783,0.5352409,153.05383,98.840195,4649850
14.1337595,1.0000074,9763.891037940979,0.0052670543,4.999963,11.405243,11.302127,0.017132847,25.411018,-1.1444092e-06,458.84,0.11405243,-45.78746,17100,0.010000074,100,2.5378819,-41.141584626322675,5.267054e-05,1.7132846,4.245137,100.0,171,12.355815,23.556364,[-2.01  -1.08   0.013 -0.902  1.147],25.32444,4.5890865,795.7505,98.82068,4695734
11.631502,0.9999994,9855.426813602448,0.26722264,4.999997,3.509225,10.978624,0.005484077,76.87865,-1.8882752e-06,447.65,0.03509225,-51.32351,17200,0.009999994,100,2.5470788,-39.94619031022183,0.0026722264,0.54840773,1.2059497,100.0,172,13.427511,82.9222,[-2.002 -1.075 -0.015 -0.909  1.119],25.348148,0.7748249,224.37346,98.82153,4740499
13.952141,1.0000088,9945.871309757233,0.0070891343,4.999956,11.927812,11.287571,0.016517518,26.822336,-7.6293946e-07,436.18,0.11927811,-43.43469,17300,0.010000088,100,2.5089962,-48.345301539742,7.089134e-05,1.6517519,3.943657,100.0,173,12.1963625,25.357176,[-2.009 -1.072 -0.017 -0.92   1.128],24.431862,4.2824492,612.4191,98.77832,4784117
11.392725,0.99999076,10035.407524108887,0.53536993,4.9999537,1.7704078,11.1105,0.0029759288,91.86421,-2.3841858e-07,433.74,0.017704077,-43.03441,17400,0.009999907,100,2.5146005,-43.25799370859246,0.0053536994,0.2975929,1.0897124,100.0,174,11.883748,91.767334,[-2.013 -1.065 -0.019 -0.932  1.09 ],26.275597,0.31728223,133.3636,98.80054,4827491
11.559973,1.0000074,10122.735459804535,0.26063135,4.999963,2.7427707,11.154995,0.00479003,81.33782,-8.583069e-08,420.43,0.027427707,-42.54023,17500,0.010000074,100,2.5039582,-46.09483371868577,0.0026063134,0.47900298,1.1964674,100.0,175,14.23381,83.57938,[-2.015 -1.067 -0.014 -0.926  1.096],28.152473,0.5913358,199.31595,98.78073,4869534
11.101475,0.9999881,10214.081552743912,0.8734462,4.9999404,1.1410441,11.051637,0.0004957916,99.75478,-3.8146973e-07,437.87,0.011410441,-44.044613,17600,0.0099998815,100,2.5050871,-42.195057512921565,0.008734462,0.049579166,1.0021232,100.0,176,11.8523445,99.788124,[-2.019 -1.07  -0.005 -0.926  1.085],33.700848,0.045899786,144.2474,98.80727,4913321
11.489523,1.0000008,10306.776556491852,0.9996322,4.9999957,1.000403,11.48931,1.4515448e-06,99.99999,2.479553e-07,450.56,0.010004031,-31.083767,17700,0.010000008,100,2.5050871,-42.84240607195812,0.009996322,0.00014515349,1.0,100.0,177,9.990765,100.0,[-2.017 -1.07  -0.006 -0.927  1.086],30.887608,0.00022352487,100.82082,98.80983,4958377
11.4192295,0.9999981,10399.820568323135,0.35559714,4.9999905,4.3127184,10.978905,0.0047022086,81.892815,-4.863739e-07,456.89,0.043127183,-46.39592,17800,0.00999998,100,2.4988282,-35.62399667346247,0.0035559712,0.47022086,1.1651083,100.0,178,11.319942,85.828926,[-2.017 -1.07  -0.006 -0.927  1.086],19.754906,0.59444064,135.947,98.844055,5004066
11.641127,1.0000061,10498.111337184906,0.9138599,4.9999695,1.1100012,11.596531,0.0003904853,99.847755,-1.5258789e-06,474.07,0.011100012,-26.928257,17900,0.010000061,100,2.500049,-27.395913889312727,0.009138599,0.03904853,1.0020342,100.0,179,9.278687,99.797,[-2.018 -1.069 -0.017 -0.924  1.08 ],20.853985,0.03947848,86.10782,98.88443,5051473
11.443567,1.0000013,10593.067930459976,0.20884189,4.9999933,2.9211626,10.789973,0.005940102,73.918175,-2.155304e-06,462.78,0.029211625,-51.30812,18000,0.010000013,100,2.504149,-33.225564967383136,0.002088419,0.59401023,1.470983,100.0,180,10.606146,67.98175,[-2.018 -1.069 -0.017 -0.924  1.081],35.120083,0.99712527,201.39279,98.856415,5097751
11.124075,1.0000004,10679.765444755554,0.88825583,4.999998,1.1552689,11.064507,0.0004844984,99.76582,-9.918213e-07,419.59,0.011552689,-43.687115,18100,0.0100000035,100,2.504898,-49.392941579789785,0.008882558,0.048449833,1.0021473,100.0,181,12.468008,99.78573,[-2.019e+00 -1.055e+00 -2.810e-04 -9.275e-01  1.085e+00],27.256027,0.05738908,154.31566,98.76457,5139710
12.122808,0.99996436,10766.616082429886,0.11305395,4.9998217,3.4648955,10.8968315,0.0063705766,71.13026,-2.9563904e-07,423.43,0.034648955,-48.82977,18200,0.009999643,100,2.4921877,-44.93330228751247,0.0011305395,0.6370576,1.4555093,100.0,182,13.799814,68.704475,[-2.019e+00 -1.055e+00 -6.554e-04 -9.261e-01  1.086e+00],28.676134,1.625995,234.3039,98.787766,5182053
10.873483,1.0,10864.685034751892,1.0,5.0,1.0,10.873483,9.313226e-10,100.0,8.201599e-07,471.05,0.01,-47.623703,18300,0.009999999,100,2.4921877,-29.37436154728773,0.01,,1.0,100.0,183,11.494153,100.0,[-2.018 -1.064 -0.007 -0.912  1.073],24.476326,7.972121e-07,133.45006,98.875275,5229158
11.421645,0.9999573,10963.643594503403,0.51650757,4.9997864,2.0125854,11.068661,0.0027785357,92.83247,-9.727478e-07,481.06,0.020125853,-41.768307,18400,0.009999572,100,2.486341,-28.402313318946764,0.0051650754,0.27785358,1.0625093,100.0,184,11.139815,94.11682,[-2.018 -1.064 -0.007 -0.912  1.073],18.825743,0.42560372,123.49866,98.88191,5277264
12.230677,0.99996877,11053.499331712723,0.1180712,4.9998436,3.7633016,10.998625,0.0078833625,61.670807,-1.0681152e-06,439.99,0.037633017,-42.992386,18500,0.009999687,100,2.4685395,-46.65366918520782,0.0011807119,0.7883363,1.6765414,100.0,185,11.280688,59.646603,[-2.016 -1.06  -0.006 -0.916  1.067],20.057922,1.7439364,141.69806,98.78793,5321263
10.893384,0.99999774,11150.56784915924,0.6133276,4.9999886,1.7040967,10.756329,0.0020803122,95.85181,-9.536743e-07,468.99,0.017040966,-47.591034,18600,0.009999977,100,2.4638705,-24.4457947455268,0.006133276,0.20803122,1.0466148,100.0,186,11.491004,95.54614,[-2.015 -1.057  0.009 -0.912  1.049],23.154701,0.19698039,127.6417,98.89575,5368162
11.682459,0.9999893,11241.598700284958,0.25331193,4.9999466,2.6527233,10.7277355,0.004916245,80.534775,-6.1035155e-07,446.94,0.026527233,-47.74851,18700,0.009999891,100,2.465091,-36.92122829260714,0.0025331192,0.49162447,1.2830772,100.0,187,13.0623255,77.93763,[-2.015 -1.06   0.013 -0.911  1.045],29.19971,1.1600077,136.70596,98.83478,5412856
10.825374,1.0000015,11340.924357414246,0.98372436,4.9999924,1.0131395,10.816705,5.404186e-05,99.9971,-6.4849854e-07,481.37,0.0101313945,-45.262486,18800,0.010000015,100,2.465576,-31.788789670243947,0.009837244,0.0054041897,1.0001168,100.0,188,11.14332,99.98832,[-2.015 -1.069  0.018 -0.898  1.046],19.93981,0.006350577,125.39642,98.86792,5460993
10.773679,1.0000165,11438.253633499146,0.65163904,4.999918,1.815671,10.467681,0.002204867,95.3641,5.912781e-07,477.42,0.01815671,-55.80599,18900,0.010000164,100,2.469483,-24.286559171718782,0.0065163905,0.2204867,1.0480163,100.0,189,11.449149,95.418365,[-2.015 -1.069  0.018 -0.898  1.046],23.252285,0.33080307,145.2123,98.898254,5508735
12.987791,1.0000412,11536.751397371292,0.045141455,4.999794,8.180262,11.122465,0.014944428,30.929346,4.196167e-07,473.04,0.081802614,-36.748486,19000,0.010000411,100,2.495313,-37.8500691108703,0.00045141453,1.4944429,3.3457763,100.0,190,9.752476,29.88843,[-2.013 -1.072  0.013 -0.899  1.05 ],21.092396,2.7523525,282.53156,98.839966,5556039
13.314886,1.508347,11629.668487787247,0.0063633886,3.007445,29.83329,11.350128,0.042344764,11.259634,-5.626678e-07,462.34,0.2983329,-33.793056,19100,0.01508347,100,2.4970691,-36.50059351088992,6.363389e-05,4.2344766,12.975199,100.0,191,10.476482,7.707011,[-2.021 -1.064  0.006 -0.919  1.076],28.199657,9.862632,3893.526,98.8421,5602273
11.370053,0.9999941,11721.79565167427,0.38779113,4.9999704,2.5215368,11.033403,0.003296886,90.19607,-1.9073487e-07,438.19,0.025215367,-43.558258,19200,0.009999942,100,2.5080159,-44.03034393075151,0.0038779113,0.32968864,1.1425453,100.0,192,12.246753,87.52388,[-2.061 -1.025  0.047 -0.913  1.078],20.597206,0.38202742,146.81892,98.79904,5646092
12.907644,1.0000005,11816.387062311172,0.0069282176,4.9999976,13.729776,11.023148,0.019160032,21.408392,-3.9100647e-07,452.0,0.13729776,-45.507942,19300,0.010000004,100,2.4919796,-37.793479527539255,6.928218e-05,1.9160032,4.2482305,100.0,193,11.190486,23.539213,[-2.06  -1.028  0.045 -0.909  1.089],30.926952,3.5743346,829.02106,98.83278,5691292
11.197968,0.99996394,11904.999330759048,0.5499195,4.9998198,1.552931,10.957819,0.0017727632,96.95284,-5.7220458e-08,423.92,0.015529309,-45.062366,19400,0.009999639,100,2.4892576,-45.44386607287027,0.005499195,0.17727633,1.0414765,100.0,194,12.734136,96.01753,[-2.054 -1.014  0.034 -0.942  1.073],28.61053,0.2850416,167.32274,98.7856,5733684
12.6819315,1.001186,11991.177154779434,0.10558927,4.9940734,8.270829,10.749047,0.013497532,35.49221,4.196167e-07,411.25,0.08270829,-50.91723,19500,0.01001186,100,2.496287,-44.058024517519115,0.0010558927,1.3497533,3.373974,100.0,195,14.907143,29.63864,[-2.055 -1.018  0.028 -0.944  1.07 ],23.124434,3.332847,380.8256,98.785736,5774809
11.714795,1.0000023,12080.01200914383,0.3366447,4.9999886,2.4714408,11.227001,0.004172524,85.1717,9.155273e-07,429.71,0.024714407,-37.63305,19600,0.010000023,100,2.494873,-49.49304198158782,0.003366447,0.41725242,1.1483804,100.0,196,10.384434,87.07916,[-2.062 -1.031  0.008 -0.915  1.077],23.548143,0.5847425,127.40416,98.76964,5817780
11.977904,1.0000248,12169.847100496292,0.11417627,4.999876,3.3836968,10.821501,0.006230627,72.03636,-2.479553e-07,426.52,0.03383697,-49.58593,19700,0.010000247,100,2.489502,-39.777492798022514,0.0011417627,0.62306273,1.3784912,100.0,197,14.422108,72.54308,[-2.062 -1.035 -0.004 -0.917  1.076],43.265915,1.4713173,377.1969,98.81348,5860432
10.92277,1.0,12260.000522851944,1.0,5.0,1.0,10.92277,9.313226e-10,100.0,1.6021728e-06,436.13,0.01,-45.742256,19800,0.009999999,100,2.489502,-38.58055596278421,0.01,,1.0,100.0,198,13.191106,100.0,[-2.065 -1.032  0.013 -0.911  1.071],19.74825,1.66893e-06,175.76291,98.823074,5904045
59.623043,3.4162753,12349.326176404953,0.0015182155,0.44626725,210.87225,10.905634,0.21405189,2.483955,-9.536743e-07,437.52,2.1087224,-46.25624,19900,0.03416275,100,2.4665375,-38.768022806479486,1.5182155e-05,21.405191,36.373505,100.0,199,14.861275,2.749254,[-2.065 -1.032  0.013 -0.911  1.071],29.686832,67.82143,352691.62,98.822784,5947797
12.114869,1.0000018,12437.69464302063,0.035450127,4.999991,10.176884,10.729581,0.014471388,32.3185,-3.8146973e-07,430.02,0.10176884,-48.09317,20000,0.010000017,100,2.4465015,-37.50940839356813,0.00035450127,1.4471389,3.0250309,100.0,200,14.184706,33.057514,[-2.193 -0.955 -0.02  -0.889  1.047],24.686783,2.6706033,377.6215,98.82555,5990799
10.724343,1.0,12535.409532546997,1.0,5.0,1.0,10.724343,9.313226e-10,100.0,9.918213e-07,467.23,0.01,-45.244957,20100,0.009999999,100,2.4465015,-33.054490893439414,0.01,,1.0,100.0,201,11.284041,100.0,[-2.213 -0.949 -0.003 -0.866  1.028],35.21723,9.834766e-07,128.61575,98.858505,6037522
11.774009,1.0000019,12631.110431194305,0.19125004,4.9999905,5.841999,11.008487,0.0074743717,64.15766,-1.4305115e-07,477.05,0.058419988,-36.72061,20200,0.010000019,100,2.4501822,-32.88705571662148,0.0019125004,0.7474372,1.4654851,100.0,202,10.621832,68.23679,[-2.213 -0.949 -0.003 -0.866  1.028],23.278969,1.0048862,158.8712,98.86212,6085227
11.492981,0.99999356,12722.153877973557,0.40142396,4.9999676,1.9394851,11.17561,0.002794321,92.75721,1.0299683e-06,444.03,0.01939485,-32.25905,20300,0.0099999355,100,2.4540524,-34.726924470030184,0.0040142396,0.2794321,1.0944498,100.0,203,11.898039,91.37012,[-2.203 -0.953  0.006 -0.888  1.031],23.098621,0.34773588,157.5076,98.84358,6129630
11.789188,0.9999967,12813.796471834183,0.24981187,4.999984,2.6725156,11.078821,0.004072145,85.776184,1.0108947e-06,437.54,0.026725156,-35.743244,20400,0.009999967,100,2.4647949,-43.537147858062866,0.0024981187,0.4072145,1.2121011,100.0,204,12.053431,82.501366,[-2.206 -0.947  0.011 -0.893  1.035],33.667206,0.7769767,148.51581,98.800995,6173384
11.798938,1.000003,12903.799447774887,0.1470816,4.999985,7.869693,10.779172,0.010085634,49.57381,4.5776366e-07,440.36,0.07869693,-46.3441,20500,0.01000003,100,2.4656124,-46.307213369254086,0.001470816,1.0085635,1.9500952,100.0,205,12.685504,51.27955,[-2.211 -0.953  0.004 -0.888  1.046],38.18272,1.6281656,278.66592,98.78969,6217420
11.100748,1.0008979,12998.916476488113,0.116214186,4.9955125,6.0102887,10.726541,0.009818275,50.961735,2.002716e-07,462.88,0.060102887,-48.04566,20600,0.010008979,100,2.4709458,-37.24087024920882,0.0011621418,0.9818276,1.7266078,100.0,206,10.379996,57.917034,[-2.226 -0.966 -0.018 -0.877  1.047],25.557316,0.8615153,116.89003,98.839096,6263708
12.169922,0.9999897,13092.96520781517,0.3832448,4.9999485,2.9780507,11.5820265,0.004310763,84.32907,-1.335144e-07,479.42,0.029780507,-19.085552,20700,0.009999897,100,2.466598,-32.188607051796154,0.003832448,0.4310763,1.1787668,100.0,207,9.1583805,84.83442,[-2.232 -0.984 -0.011 -0.863  1.052],23.181055,0.6759896,93.580185,98.86572,6311650
10.889896,1.0,13184.551363229752,1.0,5.0,1.0,10.889896,9.313226e-10,100.0,-3.33786e-07,466.45,0.01,-43.2928,20800,0.009999999,100,2.466598,-38.96922618457046,0.01,,1.0,100.0,208,12.373875,100.0,[-2.232e+00 -9.815e-01 -1.233e-03 -8.565e-01  1.048e+00],27.630508,-4.917383e-07,154.6594,98.83292,6358295
12.427673,1.0000224,13277.958736658096,0.18808174,4.999888,3.0348759,11.297092,0.0067697405,68.574234,5.4359435e-07,476.54,0.030348757,-31.076956,20900,0.010000225,100,2.4557972,-33.24034995731775,0.0018808173,0.6769741,1.4792335,100.0,209,9.658222,67.60258,[-2.232e+00 -9.815e-01 -1.233e-03 -8.565e-01  1.048e+00],25.44392,1.4088614,152.913,98.86049,6405949
11.210232,0.9997852,13372.290573596954,0.9932019,4.998926,1.0066806,11.210136,2.6755337e-05,99.999275,4.386902e-07,477.54,0.010066805,-32.06551,21000,0.009997852,100,2.455795,-32.327415069595084,0.009932019,0.0026755312,1.0000087,100.0,210,9.939965,99.99913,[-2.228 -0.98  -0.016 -0.862  1.037],24.849272,0.0027478635,99.72437,98.86461,6453703
11.059108,1.0,13466.854700088501,1.0,5.0,1.0,11.059108,9.313226e-10,100.0,-1.8692017e-06,484.45,0.01,-36.59597,21100,0.009999999,100,2.455795,-26.94114067408444,0.01,,1.0,100.0,211,9.26921,100.0,[-2.228 -0.98  -0.016 -0.862  1.037],21.412317,-1.6912818e-06,86.78611,98.88878,6502148
12.748953,1.0000055,13560.6289229393,0.071155824,4.9999723,5.435198,11.256043,0.009088336,54.765434,-5.722046e-07,483.38,0.054351978,-30.687948,21200,0.010000054,100,2.4560423,-35.645135491765885,0.0007115582,0.9088335,1.8603072,100.0,212,11.032346,53.754562,[-2.228 -0.98  -0.016 -0.862  1.037],18.459988,1.8640167,197.36728,98.85252,6550486
11.015551,1.0,13649.433537960052,1.0,5.0,1.0,11.015551,9.313226e-10,100.0,-4.386902e-07,451.77,0.01,-37.939804,21300,0.009999999,100,2.4560423,-36.78709822966864,0.01,,1.0,100.0,213,9.497771,100.0,[-2.239 -0.963 -0.019 -0.881  1.037],24.99095,-3.5762787e-07,91.11885,98.83714,6595663
10.851186,1.0,13738.095162153244,1.0,5.0,1.0,10.851186,9.313226e-10,100.0,-1.4686584e-06,457.37,0.01,-42.870735,21400,0.009999999,100,2.4560423,-36.92880278210882,0.01,,1.0,100.0,214,11.066861,100.0,[-2.239 -0.963 -0.019 -0.881  1.037],27.038979,-1.3113022e-06,123.71255,98.83852,6641400
12.045735,1.0000176,13830.707556724548,0.33542487,4.999912,1.7587267,11.506106,0.0031709569,90.86397,-1.5258789e-07,478.43,0.017587267,-23.22314,21500,0.010000178,100,2.4504523,-34.01941024934471,0.0033542486,0.3170957,1.1492192,100.0,215,8.848173,87.0156,[-2.239 -0.963 -0.019 -0.881  1.037],22.446342,0.6235426,88.56835,98.85779,6689243
12.000816,0.9999829,13920.249032497406,0.24639001,4.9999146,3.0252428,11.080255,0.0056477194,75.81628,-1.9073486e-06,461.91,0.030252427,-35.16018,21600,0.0099998275,100,2.4367821,-41.886094115507746,0.0024639,0.5647719,1.3529329,100.0,216,9.591137,73.91349,[-2.239 -0.964 -0.029 -0.882  1.032],28.551012,1.1803397,127.7725,98.818634,6735434
86.492195,4.936654,14011.20775938034,7.0629876e-06,0.097566985,432.3617,11.023342,0.43103313,1.2947452,1.9073486e-08,461.04,4.323617,-34.817047,21700,0.04936654,100,2.3837924,-34.14895875388575,7.062987e-08,43.103313,1193.1741,100.0,217,10.875444,0.08381007,[-2.237 -0.969 -0.025 -0.873  1.018],28.600292,126.348366,1529108.4,98.85187,6781538
11.679179,1.000007,14099.29816865921,0.1698148,4.9999647,5.7086234,10.911193,0.008092537,60.427258,-1.0299683e-06,439.53,0.057086233,-30.233055,21800,0.0100000715,100,2.4053273,-44.25924887730281,0.001698148,0.80925363,1.5853997,100.0,218,9.375458,63.075573,[-2.207 -1.036 -0.051 -0.956  0.965],19.876682,0.9215351,115.69901,98.7986,6825491
12.4961605,1.0000091,14188.412026882172,0.037777603,4.9999547,7.3044457,10.513928,0.013339478,35.979183,1.0490418e-06,442.65,0.07304446,-45.381256,21900,0.010000092,100,2.3818362,-43.048505178207726,0.000377776,1.3339479,3.6234033,100.0,219,12.027049,27.598364,[-2.203 -1.034 -0.048 -0.952  0.987],24.318642,3.4665644,175.33229,98.8055,6869756
11.650172,1.00002,14283.170684099197,0.18087357,4.9999,7.137653,10.716783,0.00950265,52.54949,4.5776366e-07,474.8,0.071376525,-35.77196,22000,0.010000199,100,2.4001868,-30.27199382321526,0.0018087357,0.9502651,1.5430853,100.0,220,8.9742565,64.80523,[-2.216 -1.048 -0.048 -0.929  0.963],22.330664,1.1306887,123.73829,98.87248,6917236
