Bound,MaxNormIw,VarDiscRet,VarVanillaIw,ESSClassic,AvgEpLen,AvgDiscRet,AvgVanillaIw,EpsThisIter,MaxVanillaIw,ESSRenyi,VanillaAvgRet,Delta,MinVanillaIw,IterType,AvgNormIw,VarNormIw,J,eRenyi2,VarJ,AvgRet,BatchSize,VarRet,MinNormIw
4633.58,0.01,46144.6641278,,100.0,496.44,4633.58274484,1.0,100,1.0,500.0,4633.58274484,1.0,1.0,2,0.01,3.50449e-18,4633.58,1.0,213.736,4633.58274484,500,46144.6641278,0.01
4641.1,0.005,20775.3026313,,200.000000102,497.89,4648.62464015,1.0,100,1.0,500.0,4648.62464015,1.0,1.0,2,0.005,2.1793e-19,4641.1,1.0,182.159,4648.62464015,500,20775.3026313,0.005
4648.84,0.00333333,1393.47840792,,299.999969474,499.65,4664.31556582,1.0,100,1.0,500.0,4664.31556582,1.0,1.0,2,0.00333333,5.43914e-20,4648.84,1.0,150.668,4664.31556582,500,1393.47840792,0.00333333
4644.85,0.0025,65259.8064103,,400.0,496.18,4632.87872506,1.0,100,1.0,500.0,4632.87872506,1.0,1.0,2,0.0025,5.4346e-20,4644.85,1.0,182.278,4632.87872506,500,65259.8064103,0.0025
4642.26,0.002,70998.3391558,,500.000006643,496.2,4631.92100933,1.0,100,1.0,500.0,4631.92100933,1.0,1.0,1,0.002,5.43187e-20,4642.26,1.0,201.655,4631.92100933,500,70998.3391558,0.002
4656.93,0.01,12433.8614192,,100.0,498.82,4656.92810986,1.0,100,1.0,500.0,4656.92810986,1.0,1.0,2,0.01,3.50449e-18,4656.93,1.0,110.948,4656.92810986,500,12433.8614192,0.01
4659.58,0.005,2188.49881582,,200.000000102,499.4,4662.22346876,1.0,100,1.0,500.0,4662.22346876,1.0,1.0,2,0.005,2.1793e-19,4659.58,1.0,85.118,4662.22346876,500,2188.49881582,0.005
4662.82,0.00333333,34.5109269703,,299.999969474,500.0,4669.31820144,1.0,100,1.0,500.0,4669.31820144,1.0,1.0,2,0.00333333,5.43914e-20,4662.82,1.0,69.7319,4669.31820144,500,34.5109269703,0.00333333
4657.06,0.0025,44695.0023106,,400.0,497.0,4639.76237022,1.0,100,1.0,500.0,4639.76237022,1.0,1.0,2,0.0025,5.4346e-20,4657.06,1.0,121.691,4639.76237022,500,44695.0023106,0.0025
4654.13,0.00200001,23437.4157607,3.15425e-12,500.000128713,497.37,4642.42404184,1.0,100,1.00001,500.0,4642.42404184,1.0,0.99999,1,0.002,1.26619e-17,4654.13,1.0,128.537,4642.42404184,500,23437.4157607,0.00199998
4657.31,0.01,12847.6683195,,100.0,498.83,4657.31043742,1.0,100,1.0,500.0,4657.31043742,1.0,1.0,2,0.01,3.50449e-18,4657.31,1.0,112.779,4657.31043742,500,12847.6683195,0.01
4652.23,0.005,38363.4947207,,200.000000102,497.8,4647.15437975,1.0,100,1.0,500.0,4647.15437975,1.0,1.0,2,0.005,2.1793e-19,4652.23,1.0,159.296,4647.15437975,500,38363.4947207,0.005
4656.45,0.00333333,1366.21918193,,299.999969474,499.66,4664.89397417,1.0,100,1.0,500.0,4664.89397417,1.0,1.0,2,0.00333333,5.43914e-20,4656.45,1.0,131.922,4664.89397417,500,1366.21918193,0.00333333
4659.46,0.0025,169.531892015,,400.0,499.92,4668.47723264,1.0,100,1.0,500.0,4668.47723264,1.0,1.0,2,0.0025,5.4346e-20,4659.46,1.0,114.549,4668.47723264,500,169.531892015,0.0025
4661.32,0.002,51.6268869446,,500.000006643,500.0,4668.74921589,1.0,100,1.0,500.0,4668.74921589,1.0,1.0,1,0.002,5.43187e-20,4661.32,1.0,102.573,4668.74921589,500,51.6268869446,0.002
4612.52,0.01,111562.669233,,100.0,494.06,4612.51560673,1.0,100,1.0,500.0,4612.51560673,1.0,1.0,2,0.01,3.50449e-18,4612.52,1.0,332.336,4612.51560673,500,111562.669233,0.01
4618.84,0.005,96817.3915676,,200.000000102,495.36,4625.15618143,1.0,100,1.0,500.0,4625.15618143,1.0,1.0,2,0.005,2.1793e-19,4618.84,1.0,321.229,4625.15618143,500,96817.3915676,0.005
4619.91,0.00333333,75391.3665725,,299.999969474,495.11,4622.05273033,1.0,100,1.0,500.0,4622.05273033,1.0,1.0,2,0.00333333,5.43914e-20,4619.91,1.0,306.061,4622.05273033,500,75391.3665725,0.00333333
4625.78,0.0025,68711.9131433,,400.0,497.22,4643.40772124,1.0,100,1.0,500.0,4643.40772124,1.0,1.0,2,0.0025,5.4346e-20,4625.78,1.0,295.576,4643.40772124,500,68711.9131433,0.0025
4634.24,0.002,57.3772890573,,500.000006643,500.0,4668.08187205,1.0,100,1.0,500.0,4668.08187205,1.0,1.0,1,0.002,5.43187e-20,4634.24,1.0,264.933,4668.08187205,500,57.3772890573,0.002
4662.77,0.01,2336.46897886,,100.0,499.38,4662.77490107,1.0,100,1.0,500.0,4662.77490107,1.0,1.0,2,0.01,3.50449e-18,4662.77,1.0,48.0947,4662.77490107,500,2336.46897886,0.01
4648.3,0.005,57951.108312,,200.000000102,496.4,4633.83087191,1.0,100,1.0,500.0,4633.83087191,1.0,1.0,2,0.005,2.1793e-19,4648.3,1.0,173.355,4633.83087191,500,57951.108312,0.005
4651.25,0.00333333,12668.6553809,,299.999969474,498.83,4657.14805629,1.0,100,1.0,500.0,4657.14805629,1.0,1.0,2,0.00333333,5.43914e-20,4651.25,1.0,155.668,4657.14805629,500,12668.6553809,0.00333333
4650.81,0.0025,36494.9919354,,400.0,497.99,4649.49195967,1.0,100,1.0,500.0,4649.49195967,1.0,1.0,2,0.0025,5.4346e-20,4650.81,1.0,164.947,4649.49195967,500,36494.9919354,0.0025
4654.3,0.002,86.8804286036,,500.000006643,499.99,4668.23070613,1.0,100,1.0,500.0,4668.23070613,1.0,1.0,1,0.002,5.43187e-20,4654.3,1.0,147.756,4668.23070613,500,86.8804286036,0.002
4648.76,0.01,34489.8690856,,100.0,497.84,4648.76135726,1.0,100,1.0,500.0,4648.76135726,1.0,1.0,2,0.01,3.50449e-18,4648.76,1.0,184.784,4648.76135726,500,34489.8690856,0.01
4659.1,0.005,37.3968962338,,200.000000102,500.0,4669.44145447,1.0,100,1.0,500.0,4669.44145447,1.0,1.0,2,0.005,2.1793e-19,4659.1,1.0,131.141,4669.44145447,500,37.3968962338,0.005
4647.12,0.00333333,72836.3407827,,299.999969474,495.19,4623.15215513,1.0,100,1.0,500.0,4623.15215513,1.0,1.0,2,0.00333333,5.43914e-20,4647.12,1.0,189.178,4623.15215513,500,72836.3407827,0.00333333
4643.36,0.0025,62773.6579897,,400.0,496.25,4632.06836958,1.0,100,1.0,500.0,4632.06836958,1.0,1.0,2,0.0025,5.4346e-20,4643.36,1.0,205.962,4632.06836958,500,62773.6579897,0.0025
4644.43,0.002,29877.7911784,,500.000006643,497.93,4648.73329994,1.0,100,1.0,500.0,4648.73329994,1.0,1.0,1,0.002,5.43187e-20,4644.43,1.0,199.641,4648.73329994,500,29877.7911784,0.002
4643.54,0.01,65303.1236089,,100.0,497.29,4643.53721198,1.0,100,1.0,500.0,4643.53721198,1.0,1.0,2,0.01,3.50449e-18,4643.54,1.0,254.264,4643.53721198,500,65303.1236089,0.01
4642.96,0.005,69638.0559833,,200.000000102,497.2,4642.38668803,1.0,100,1.0,500.0,4642.38668803,1.0,1.0,2,0.005,2.1793e-19,4642.96,1.0,258.45,4642.38668803,500,69638.0559833,0.005
4624.28,0.00333333,165022.678912,,299.999969474,491.44,4586.92752918,1.0,100,1.0,500.0,4586.92752918,1.0,1.0,2,0.00333333,5.43914e-20,4624.28,1.0,315.731,4586.92752918,500,165022.678912,0.00333333
4635.42,0.0025,32.079643113,,400.0,500.0,4668.83925092,1.0,100,1.0,500.0,4668.83925092,1.0,1.0,2,0.0025,5.4346e-20,4635.42,1.0,274.125,4668.83925092,500,32.079643113,0.0025
4638.21,0.002,28733.8230511,,500.000006643,498.03,4649.36542172,1.0,100,1.0,500.0,4649.36542172,1.0,1.0,1,0.002,5.43187e-20,4638.21,1.0,256.586,4649.36542172,500,28733.8230511,0.002
4659.65,0.01,8911.45925234,,100.0,499.03,4659.65245127,1.0,100,1.0,500.0,4659.65245127,1.0,1.0,2,0.01,3.50449e-18,4659.65,1.0,93.9273,4659.65245127,500,8911.45925234,0.01
4664.54,0.005,22.6647999189,,200.000000102,500.0,4669.42637105,1.0,100,1.0,500.0,4669.42637105,1.0,1.0,2,0.005,2.1793e-19,4664.54,1.0,66.6804,4669.42637105,500,22.6647999189,0.005
4656.85,0.00333333,40337.4321675,,299.999969474,497.16,4641.46955671,1.0,100,1.0,500.0,4641.46955671,1.0,1.0,2,0.00333333,5.43914e-20,4656.85,1.0,128.038,4641.46955671,500,40337.4321675,0.00333333
4642.55,0.0025,120497.034266,,400.0,492.6,4599.64478529,1.0,100,1.0,500.0,4599.64478529,1.0,1.0,2,0.0025,5.4346e-20,4642.55,1.0,206.717,4599.64478529,500,120497.034266,0.0025
4647.43,0.002,410.939631501,,500.000006643,499.84,4666.95464248,1.0,100,1.0,500.0,4666.95464248,1.0,1.0,1,0.002,5.43187e-20,4647.43,1.0,185.371,4666.95464248,500,410.939631501,0.002
4667.85,0.01,50.1034222042,,100.0,500.0,4667.84903969,1.0,100,1.0,500.0,4667.84903969,1.0,1.0,2,0.01,3.50449e-18,4667.85,1.0,7.04289,4667.84903969,500,50.1034222042,0.01
4667.01,0.005,666.731848739,,200.000000102,499.78,4666.17172184,1.0,100,1.0,500.0,4666.17172184,1.0,1.0,2,0.005,2.1793e-19,4667.01,1.0,18.8557,4666.17172184,500,666.731848739,0.005
4664.42,0.00333333,10719.4192897,,299.999969474,498.93,4659.22869235,1.0,100,1.0,500.0,4659.22869235,1.0,1.0,2,0.00333333,5.43914e-20,4664.42,1.0,61.5458,4659.22869235,500,10719.4192897,0.00333333
4664.78,0.0025,193.510825614,,400.0,499.93,4665.85160532,1.0,100,1.0,500.0,4665.85160532,1.0,1.0,2,0.0025,5.4346e-20,4664.78,1.0,53.7513,4665.85160532,500,193.510825614,0.0025
4659.01,0.002,48637.5386454,,500.000006643,496.55,4635.93430709,1.0,100,1.0,500.0,4635.93430709,1.0,1.0,1,0.002,5.43187e-20,4659.01,1.0,109.885,4635.93430709,500,48637.5386454,0.002
4635.58,0.01,35610.6281954,,100.0,496.59,4635.58474606,1.0,100,1.0,500.0,4635.58474606,1.0,1.0,2,0.01,3.50449e-18,4635.58,1.0,187.762,4635.58474606,500,35610.6281954,0.01
4652.13,0.005,36.1840100543,,200.000000102,500.0,4668.6709572,1.0,100,1.0,500.0,4668.6709572,1.0,1.0,2,0.005,2.1793e-19,4652.13,1.0,133.861,4668.6709572,500,36.1840100543,0.005
4646.01,0.00333333,64437.9249125,,299.999969474,496.21,4633.78574264,1.0,100,1.0,500.0,4633.78574264,1.0,1.0,2,0.00333333,5.43914e-20,4646.01,1.0,182.442,4633.78574264,500,64437.9249125,0.00333333
4644.34,0.0025,47434.3135393,,400.0,496.89,4639.33067901,1.0,100,1.0,500.0,4639.33067901,1.0,1.0,2,0.0025,5.4346e-20,4644.34,1.0,191.604,4639.33067901,500,47434.3135393,0.0025
4638.19,0.002,70725.1487592,,500.000006643,494.3,4613.57856636,1.0,100,1.0,500.0,4613.57856636,1.0,1.0,1,0.002,5.43187e-20,4638.19,1.0,208.626,4613.57856636,500,70725.1487592,0.002
4646.38,0.01,35999.5066572,,100.0,497.64,4646.37585521,1.0,100,1.0,500.0,4646.37585521,1.0,1.0,2,0.01,3.50449e-18,4646.38,1.0,188.784,4646.37585521,500,35999.5066572,0.01
4657.49,0.005,37.901558017,,200.000000102,500.0,4668.61059249,1.0,100,1.0,500.0,4668.61059249,1.0,1.0,2,0.005,2.1793e-19,4657.49,1.0,134.023,4668.61059249,500,37.901558017,0.005
4661.47,0.00333333,33.7693588067,,299.999969474,500.0,4669.41927708,1.0,100,1.0,500.0,4669.41927708,1.0,1.0,2,0.00333333,5.43914e-20,4661.47,1.0,109.624,4669.41927708,500,33.7693588067,0.00333333
4655.86,0.0025,66191.7046067,,400.0,496.99,4639.03121692,1.0,100,1.0,500.0,4639.03121692,1.0,1.0,2,0.0025,5.4346e-20,4655.86,1.0,159.656,4639.03121692,500,66191.7046067,0.0025
4654.02,0.002,23865.9826506,,500.000006643,497.73,4646.66842827,1.0,100,1.0,500.0,4646.66842827,1.0,1.0,1,0.002,5.43187e-20,4654.02,1.0,158.527,4646.66842827,500,23865.9826506,0.002
4648.08,0.01,22871.7702255,,100.0,497.78,4648.07765927,1.0,100,1.0,500.0,4648.07765927,1.0,1.0,2,0.01,3.50449e-18,4648.08,1.0,150.476,4648.07765927,500,22871.7702255,0.01
4645.27,0.005,64342.7503888,,200.000000102,497.31,4642.45902934,1.0,100,1.0,500.0,4642.45902934,1.0,1.0,2,0.005,2.1793e-19,4645.27,1.0,207.796,4642.45902934,500,64342.7503888,0.005
4652.88,0.00333333,37.6147155896,,299.999969474,500.0,4668.11305919,1.0,100,1.0,500.0,4668.11305919,1.0,1.0,2,0.00333333,5.43914e-20,4652.88,1.0,170.042,4668.11305919,500,37.6147155896,0.00333333
4652.99,0.0025,12563.3884988,,400.0,498.48,4653.31264908,1.0,100,1.0,500.0,4653.31264908,1.0,1.0,2,0.0025,5.4346e-20,4652.99,1.0,157.465,4653.31264908,500,12563.3884988,0.0025
4653.48,0.002,12036.5920555,,500.000006643,498.64,4655.42121037,1.0,100,1.0,500.0,4655.42121037,1.0,1.0,1,0.002,5.43187e-20,4653.48,1.0,149.065,4655.42121037,500,12036.5920555,0.002
4618.24,0.01,94500.7388557,,100.0,494.65,4618.24155421,1.0,100,1.0,500.0,4618.24155421,1.0,1.0,2,0.01,3.50449e-18,4618.24,1.0,305.869,4618.24155421,500,94500.7388557,0.01
4633.17,0.005,33593.1113385,,200.000000102,497.73,4648.09159979,1.0,100,1.0,500.0,4648.09159979,1.0,1.0,2,0.005,2.1793e-19,4633.17,1.0,252.248,4648.09159979,500,33593.1113385,0.005
4638.13,0.00333333,33203.5354492,,299.999969474,497.83,4648.05382699,1.0,100,1.0,500.0,4648.05382699,1.0,1.0,2,0.00333333,5.43914e-20,4638.13,1.0,231.14,4648.05382699,500,33203.5354492,0.00333333
4645.64,0.0025,44.181906028,,400.0,500.0,4668.18479801,1.0,100,1.0,500.0,4668.18479801,1.0,1.0,2,0.0025,5.4346e-20,4645.64,1.0,200.623,4668.18479801,500,44.181906028,0.0025
4644.83,0.002,42517.1829373,,500.000006643,497.06,4641.56897261,1.0,100,1.0,500.0,4641.56897261,1.0,1.0,1,0.002,5.43187e-20,4644.83,1.0,201.546,4641.56897261,500,42517.1829373,0.002
4666.46,0.01,798.91931611,,100.0,499.75,4666.45649225,1.0,100,1.0,500.0,4666.45649225,1.0,1.0,2,0.01,3.50449e-18,4666.46,1.0,28.1235,4666.45649225,500,798.91931611,0.01
4642.63,0.005,63833.0375503,,200.000000102,494.87,4618.80344896,1.0,100,1.0,500.0,4618.80344896,1.0,1.0,2,0.005,2.1793e-19,4642.63,1.0,180.445,4618.80344896,500,63833.0375503,0.005
4647.82,0.00333333,11020.9368599,,299.999969474,498.92,4658.18868648,1.0,100,1.0,500.0,4658.18868648,1.0,1.0,2,0.00333333,5.43914e-20,4647.82,1.0,159.367,4658.18868648,500,11020.9368599,0.00333333
4638.96,0.0025,107538.099208,,400.0,494.09,4612.39001906,1.0,100,1.0,500.0,4612.39001906,1.0,1.0,2,0.0025,5.4346e-20,4638.96,1.0,214.241,4612.39001906,500,107538.099208,0.0025
4639.21,0.002,42440.6820001,,500.000006643,497.08,4640.20889397,1.0,100,1.0,500.0,4640.20889397,1.0,1.0,1,0.002,5.43187e-20,4639.21,1.0,212.422,4640.20889397,500,42440.6820001,0.002
4627.57,0.01,52643.4057581,,100.0,495.74,4627.5693793,1.0,100,1.0,500.0,4627.5693793,1.0,1.0,2,0.01,3.50449e-18,4627.57,1.0,228.291,4627.5693793,500,52643.4057581,0.01
4646.06,0.005,1290.22400415,,200.000000102,499.57,4664.55028304,1.0,100,1.0,500.0,4664.55028304,1.0,1.0,2,0.005,2.1793e-19,4646.06,1.0,164.436,4664.55028304,500,1290.22400415,0.005
4647.65,0.00333333,31229.1856409,,299.999969474,498.14,4650.81442109,1.0,100,1.0,500.0,4650.81442109,1.0,1.0,2,0.00333333,5.43914e-20,4647.65,1.0,168.335,4650.81442109,500,31229.1856409,0.00333333
4652.84,0.0025,64.6987344519,,400.0,500.0,4668.41420438,1.0,100,1.0,500.0,4668.41420438,1.0,1.0,2,0.0025,5.4346e-20,4652.84,1.0,146.114,4668.41420438,500,64.6987344519,0.0025
4655.74,0.002,177.98955096,,500.000006643,499.91,4667.36641668,1.0,100,1.0,500.0,4667.36641668,1.0,1.0,1,0.002,5.43187e-20,4655.74,1.0,130.952,4667.36641668,500,177.98955096,0.002
4640.31,0.01,43765.0491966,,100.0,497.02,4640.30913787,1.0,100,1.0,500.0,4640.30913787,1.0,1.0,2,0.01,3.50449e-18,4640.31,1.0,208.152,4640.30913787,500,43765.0491966,0.01
4648.46,0.005,13663.9087974,,200.000000102,498.79,4656.61926643,1.0,100,1.0,500.0,4656.61926643,1.0,1.0,2,0.005,2.1793e-19,4648.46,1.0,168.801,4656.61926643,500,13663.9087974,0.005
4642.3,0.00333333,79712.4290316,,299.999969474,495.93,4629.96677681,1.0,100,1.0,500.0,4629.96677681,1.0,1.0,2,0.00333333,5.43914e-20,4642.3,1.0,213.019,4629.96677681,500,79712.4290316,0.00333333
4642.73,0.0025,22927.3013332,,400.0,497.5,4644.02389373,1.0,100,1.0,500.0,4644.02389373,1.0,1.0,2,0.0025,5.4346e-20,4642.73,1.0,199.268,4644.02389373,500,22927.3013332,0.0025
4645.62,0.002,13595.2041768,,500.000006643,498.79,4657.17886918,1.0,100,1.0,500.0,4657.17886918,1.0,1.0,1,0.002,5.43187e-20,4645.62,1.0,185.719,4657.17886918,500,13595.2041768,0.002
4615.93,0.01,92837.5641547,,100.0,494.4,4615.93152638,1.0,100,1.0,500.0,4615.93152638,1.0,1.0,2,0.01,3.50449e-18,4615.93,1.0,303.165,4615.93152638,500,92837.5641547,0.01
4631.63,0.005,23044.7584514,,200.000000102,497.78,4647.33525626,1.0,100,1.0,500.0,4647.33525626,1.0,1.0,2,0.005,2.1793e-19,4631.63,1.0,240.017,4647.33525626,500,23044.7584514,0.005
4643.15,0.00333333,456.488542852,,299.999969474,499.83,4666.17985895,1.0,100,1.0,500.0,4666.17985895,1.0,1.0,2,0.00333333,5.43914e-20,4643.15,1.0,197.031,4666.17985895,500,456.488542852,0.00333333
4649.64,0.0025,30.3142337686,,400.0,500.0,4669.100825,1.0,100,1.0,500.0,4669.100825,1.0,1.0,2,0.0025,5.4346e-20,4649.64,1.0,171.026,4669.100825,500,30.3142337686,0.0025
4651.29,0.002,11051.7500756,,500.000006643,498.92,4657.89519249,1.0,100,1.0,500.0,4657.89519249,1.0,1.0,1,0.002,5.43187e-20,4651.29,1.0,159.997,4657.89519249,500,11051.7500756,0.002
4595.57,0.01,135741.450978,,100.0,492.46,4595.5690887,1.0,100,1.0,500.0,4595.5690887,1.0,1.0,2,0.01,3.50449e-18,4595.57,1.0,366.584,4595.5690887,500,135741.450978,0.01
4626.61,0.005,12560.9193787,,200.000000102,498.84,4657.658129,1.0,100,1.0,500.0,4657.658129,1.0,1.0,2,0.005,2.1793e-19,4626.61,1.0,272.715,4657.658129,500,12560.9193787,0.005
4618.82,0.00333333,98160.160132,,299.999969474,493.15,4603.22135283,1.0,100,1.0,500.0,4603.22135283,1.0,1.0,2,0.00333333,5.43914e-20,4618.82,1.0,286.525,4603.22135283,500,98160.160132,0.00333333
4631.17,0.0025,54.354855443,,400.0,500.0,4668.22457353,1.0,100,1.0,500.0,4668.22457353,1.0,1.0,2,0.0025,5.4346e-20,4631.17,1.0,249.086,4668.22457353,500,54.354855443,0.0025
4633.62,0.002,62883.698629,,500.000006643,497.34,4643.43084486,1.0,100,1.0,500.0,4643.43084486,1.0,1.0,1,0.002,5.43187e-20,4633.62,1.0,249.219,4643.43084486,500,62883.698629,0.002
4649.96,0.01,34672.2438716,,100.0,498.04,4649.96490463,1.0,100,1.0,500.0,4649.96490463,1.0,1.0,2,0.01,3.50449e-18,4649.96,1.0,185.271,4649.96490463,500,34672.2438716,0.01
4653.94,0.005,10563.7277061,,200.000000102,498.94,4657.92003658,1.0,100,1.0,500.0,4657.92003658,1.0,1.0,2,0.005,2.1793e-19,4653.94,1.0,149.692,4657.92003658,500,10563.7277061,0.005
4655.33,0.00333333,13277.830567,,299.999969474,498.81,4658.09095626,1.0,100,1.0,500.0,4658.09095626,1.0,1.0,2,0.00333333,5.43914e-20,4655.33,1.0,139.011,4658.09095626,500,13277.830567,0.00333333
4653.98,0.0025,36653.1607642,,400.0,497.98,4649.92830093,1.0,100,1.0,500.0,4649.92830093,1.0,1.0,2,0.0025,5.4346e-20,4653.98,1.0,153.525,4649.92830093,500,36653.1607642,0.0025
4656.97,0.002,44.8715647747,,500.000006643,500.0,4668.92230367,1.0,100,1.0,500.0,4668.92230367,1.0,1.0,1,0.002,5.43187e-20,4656.97,1.0,137.48,4668.92230367,500,44.8715647747,0.002
4634.85,0.01,34548.4756011,,100.0,496.47,4634.8508237,1.0,100,1.0,500.0,4634.8508237,1.0,1.0,2,0.01,3.50449e-18,4634.85,1.0,184.941,4634.8508237,500,34548.4756011,0.01
4638.71,0.005,59971.2517792,,200.000000102,497.17,4642.57546746,1.0,100,1.0,500.0,4642.57546746,1.0,1.0,2,0.005,2.1793e-19,4638.71,1.0,216.338,4642.57546746,500,59971.2517792,0.005
4645.37,0.00333333,10826.7210605,,299.999969474,498.93,4658.68014735,1.0,100,1.0,500.0,4658.68014735,1.0,1.0,2,0.00333333,5.43914e-20,4645.37,1.0,186.716,4658.68014735,500,10826.7210605,0.00333333
4648.19,0.0025,14280.6627418,,400.0,498.76,4656.65703604,1.0,100,1.0,500.0,4656.65703604,1.0,1.0,2,0.0025,5.4346e-20,4648.19,1.0,172.353,4656.65703604,500,14280.6627418,0.0025
4648.8,0.002,31367.6271171,,500.000006643,498.14,4651.24244967,1.0,100,1.0,500.0,4651.24244967,1.0,1.0,1,0.002,5.43187e-20,4648.8,1.0,173.138,4651.24244967,500,31367.6271171,0.002
4658.05,0.01,11237.9449243,,100.0,498.9,4658.04781389,1.0,100,1.0,500.0,4658.04781389,1.0,1.0,2,0.01,3.50449e-18,4658.05,1.0,105.478,4658.04781389,500,11237.9449243,0.01
4646.01,0.005,70639.0110449,,200.000000102,496.43,4633.96395482,1.0,100,1.0,500.0,4633.96395482,1.0,1.0,2,0.005,2.1793e-19,4646.01,1.0,201.678,4633.96395482,500,70639.0110449,0.005
4653.54,0.00333333,39.3335821615,,299.999969474,500.0,4668.61964811,1.0,100,1.0,500.0,4668.61964811,1.0,1.0,2,0.00333333,5.43914e-20,4653.54,1.0,165.054,4668.61964811,500,39.3335821615,0.00333333
4657.19,0.0025,35.3983561335,,400.0,500.0,4668.12480073,1.0,100,1.0,500.0,4668.12480073,1.0,1.0,2,0.0025,5.4346e-20,4657.19,1.0,143.111,4668.12480073,500,35.3983561335,0.0025
4651.99,0.002,80985.7204426,,500.000006643,496.06,4631.19704453,1.0,100,1.0,500.0,4631.19704453,1.0,1.0,1,0.002,5.43187e-20,4651.99,1.0,180.355,4631.19704453,500,80985.7204426,0.002
4646.33,0.01,18969.4880104,,100.0,497.74,4646.32673837,1.0,100,1.0,500.0,4646.32673837,1.0,1.0,2,0.01,3.50449e-18,4646.33,1.0,137.039,4646.32673837,500,18969.4880104,0.01
4643.97,0.005,68168.8588321,,200.000000102,497.23,4641.60710227,1.0,100,1.0,500.0,4641.60710227,1.0,1.0,2,0.005,2.1793e-19,4643.97,1.0,207.699,4641.60710227,500,68168.8588321,0.005
4652.62,0.00333333,19.9157962788,,299.999969474,500.0,4669.93414992,1.0,100,1.0,500.0,4669.93414992,1.0,1.0,2,0.00333333,5.43914e-20,4652.62,1.0,170.046,4669.93414992,500,19.9157962788,0.00333333
4656.78,0.0025,34.0912516413,,400.0,500.0,4669.23451991,1.0,100,1.0,500.0,4669.23451991,1.0,1.0,2,0.0025,5.4346e-20,4656.78,1.0,147.469,4669.23451991,500,34.0912516413,0.0025
4648.83,0.002,79797.4323258,,500.000006643,494.6,4617.02538074,1.0,100,1.0,500.0,4617.02538074,1.0,1.0,1,0.002,5.43187e-20,4648.83,1.0,182.894,4617.02538074,500,79797.4323258,0.002
4669.27,0.01,28.9582802192,,100.0,500.0,4669.26997367,1.0,100,1.0,500.0,4669.26997367,1.0,1.0,2,0.01,3.50449e-18,4669.27,1.0,5.35433,4669.26997367,500,28.9582802192,0.01
4646.78,0.005,80306.6045216,,200.000000102,495.33,4624.29955567,1.0,100,1.0,500.0,4624.29955567,1.0,1.0,2,0.005,2.1793e-19,4646.78,1.0,200.678,4624.29955567,500,80306.6045216,0.005
4630.29,0.00333333,129644.01006,,299.999969474,492.51,4597.30099781,1.0,100,1.0,500.0,4597.30099781,1.0,1.0,2,0.00333333,5.43914e-20,4630.29,1.0,264.905,4597.30099781,500,129644.01006,0.00333333
4630.95,0.0025,59098.6930863,,400.0,496.22,4632.9483344,1.0,100,1.0,500.0,4632.9483344,1.0,1.0,2,0.0025,5.4346e-20,4630.95,1.0,259.344,4632.9483344,500,59098.6930863,0.0025
4634.74,0.002,30929.0519084,,500.000006643,498.15,4649.878621,1.0,100,1.0,500.0,4649.878621,1.0,1.0,1,0.002,5.43187e-20,4634.74,1.0,244.926,4649.878621,500,30929.0519084,0.002
4650.09,0.01,34114.9033362,,100.0,498.05,4650.08854237,1.0,100,1.0,500.0,4650.08854237,1.0,1.0,2,0.01,3.50449e-18,4650.09,1.0,183.776,4650.08854237,500,34114.9033362,0.01
4636.98,0.005,53786.0440717,,200.000000102,495.48,4623.87180724,1.0,100,1.0,500.0,4623.87180724,1.0,1.0,2,0.005,2.1793e-19,4636.98,1.0,209.004,4623.87180724,500,53786.0440717,0.005
4638.07,0.00333333,40696.5503831,,299.999969474,497.06,4640.24923711,1.0,100,1.0,500.0,4640.24923711,1.0,1.0,2,0.00333333,5.43914e-20,4638.07,1.0,206.286,4640.24923711,500,40696.5503831,0.00333333
4642.56,0.0025,10757.5530293,,400.0,498.76,4656.02528623,1.0,100,1.0,500.0,4656.02528623,1.0,1.0,2,0.0025,5.4346e-20,4642.56,1.0,186.114,4656.02528623,500,10757.5530293,0.0025
4644.16,0.002,31811.3472935,,500.000006643,498.12,4650.56423905,1.0,100,1.0,500.0,4650.56423905,1.0,1.0,1,0.002,5.43187e-20,4644.16,1.0,184.444,4650.56423905,500,31811.3472935,0.002
4604.74,0.01,103600.298807,,100.0,493.25,4604.73760827,1.0,100,1.0,500.0,4604.73760827,1.0,1.0,2,0.01,3.50449e-18,4604.74,1.0,320.257,4604.73760827,500,103600.298807,0.01
4601.78,0.005,128020.860969,,200.000000102,492.6,4598.82808964,1.0,100,1.0,500.0,4598.82808964,1.0,1.0,2,0.005,2.1793e-19,4601.78,1.0,338.617,4598.82808964,500,128020.860969,0.005
4614.34,0.00333333,60813.4868211,,299.999969474,497.06,4639.44211341,1.0,100,1.0,500.0,4639.44211341,1.0,1.0,2,0.00333333,5.43914e-20,4614.34,1.0,311.166,4639.44211341,500,60813.4868211,0.00333333
4620.2,0.0025,40381.8953173,,400.0,496.82,4637.79853841,1.0,100,1.0,500.0,4637.79853841,1.0,1.0,2,0.0025,5.4346e-20,4620.2,1.0,287.604,4637.79853841,500,40381.8953173,0.0025
