MaxNormIw,Bound,ESSClassic,MaxVanillaIw,MinVanillaIw,AvgDiscRet,MinNormIw,AvgEpLen,ESSRenyi,VarVanillaIw,AvgVanillaIw,VarJ,VarRet,J,VanillaAvgRet,AvgNormIw,eRenyi2,AvgRet,VarNormIw,VarDiscRet,BatchSize
0.01,-247.80334,100.0,1.0,1.0,-4.547473508864641e-15,0.01,206.5,100.0,,1.0,1495.4469,2258950.841847489,3.8146973e-06,2055.6428197145374,0.009999998,1.0,-4.547473508864641e-15,3.5044917e-18,2258950.841847489,100
0.01,-228.02744,100.0,1.0,1.0,3.410605131648481e-14,0.01,230.01,100.0,,1.0,1524.8031,2348509.569983858,9.536743e-06,2290.6160027147725,0.009999998,1.0,3.410605131648481e-14,3.5044917e-18,2348509.569983858,100
0.01,-247.25558,100.0,1.0,1.0,-1.546140993013978e-13,0.01,207.2,100.0,,1.0,1402.5065,1986893.2436337376,-1.1444092e-05,2062.1040243528323,0.009999998,1.0,-1.546140993013978e-13,3.5044917e-18,1986893.2436337376,100
0.01,-248.72295,100.0,1.0,1.0,2.8194335754960775e-13,0.01,205.47,100.0,,1.0,1395.5935,1967354.9429187048,-7.6293945e-06,2044.68722908918,0.009999998,1.0,2.8194335754960775e-13,3.5044917e-18,1967354.9429187048,100
0.01,-266.16302,100.0,1.0,1.0,2.7966962079517543e-13,0.01,184.72,100.0,,1.0,1415.9574,2025187.4631164605,5.722046e-06,1837.3538108700754,0.009999998,1.0,2.7966962079517543e-13,3.5044917e-18,2025187.4631164605,100
0.01,-249.58542,100.0,1.0,1.0,2.7284841053187846e-14,0.01,204.43,100.0,,1.0,1415.6084,2024189.287013703,-1.1444092e-05,2034.3038467718322,0.009999998,1.0,2.7284841053187846e-14,3.5044917e-18,2024189.287013703,100
0.01,-259.82678,100.0,1.0,1.0,-1.8644641386345028e-13,0.01,192.27,100.0,,1.0,1353.5907,1850715.0161915587,-7.6293945e-06,1912.5907883325624,0.009999998,1.0,-1.8644641386345028e-13,3.5044917e-18,1850715.0161915587,100
0.01,-253.22339,100.0,1.0,1.0,-4.5474735088646414e-14,0.01,200.08,100.0,,1.0,1453.9824,2135418.919246795,,1991.2422428095763,0.009999998,1.0,-4.5474735088646414e-14,3.5044917e-18,2135418.919246795,100
0.01,-273.27615,100.0,1.0,1.0,-8.412825991399586e-14,0.01,176.28,100.0,,1.0,1448.4875,2119309.2803679095,1.1444092e-05,1752.97904975091,0.009999998,1.0,-8.412825991399586e-14,3.5044917e-18,2119309.2803679095,100
0.01,-242.33356,100.0,1.0,1.0,4.570210876408964e-13,0.01,213.08,100.0,,1.0,1457.0314,2144384.1479236395,7.6293945e-06,2120.596390018946,0.009999998,1.0,4.570210876408964e-13,3.5044917e-18,2144384.1479236395,100
0.01,-253.95512,100.0,1.0,1.0,-1.9326762412674725e-13,0.01,199.22,100.0,,1.0,1500.2183,2273388.8923545005,-2.861023e-06,1982.3255878633054,0.009999998,1.0,-1.9326762412674725e-13,3.5044917e-18,2273388.8923545005,100
0.01,-262.553,100.0,1.0,1.0,-1.3642420526593923e-13,0.01,189.0,100.0,,1.0,1442.2429,2101075.333486001,9.536743e-06,1880.3496799361515,0.009999998,1.0,-1.3642420526593923e-13,3.5044917e-18,2101075.333486001,100
0.01,-250.69807,100.0,1.0,1.0,-1.2732925824820997e-13,0.01,203.12,100.0,,1.0,1468.2136,2177425.749118422,1.335144e-05,2021.2178299032103,0.009999998,1.0,-1.2732925824820997e-13,3.5044917e-18,2177425.749118422,100
0.01,-251.72446,100.0,1.0,1.0,3.2741809263825415e-13,0.01,201.89,100.0,,1.0,1541.5306,2400319.919453502,7.6293945e-06,2009.0522130984436,0.009999998,1.0,3.2741809263825415e-13,3.5044917e-18,2400319.919453502,100
0.01,-252.49739,100.0,1.0,1.0,-1.3869794202037155e-13,0.01,200.96,100.0,,1.0,1438.7499,2090910.5025314484,2.670288e-05,1999.8236430918437,0.009999998,1.0,-1.3869794202037155e-13,3.5044917e-18,2090910.5025314484,100
0.01,-254.89519,100.0,1.0,1.0,1.7280399333685637e-13,0.01,198.13,100.0,,1.0,1380.9404,1926259.5039323678,,1971.2104054844524,0.009999998,1.0,1.7280399333685637e-13,3.5044917e-18,1926259.5039323678,100
0.01,-249.20428,100.0,1.0,1.0,-4.774847184307873e-14,0.01,204.85,100.0,,1.0,1552.1066,2433368.366987637,2.670288e-05,2038.8364212767076,0.009999998,1.0,-4.774847184307873e-14,3.5044917e-18,2433368.366987637,100
0.01,-254.51917,100.0,1.0,1.0,1.0800249583553522e-13,0.01,198.56,100.0,,1.0,1472.0618,2188854.491286897,1.1444092e-05,1975.8465636235771,0.009999998,1.0,1.0800249583553522e-13,3.5044917e-18,2188854.491286897,100
0.01,-257.2777,100.0,1.0,1.0,1.4551915228366852e-13,0.01,195.34,100.0,,1.0,1281.7759,1659544.6537767698,1.9073486e-05,1942.8700801881123,0.009999998,1.0,1.4551915228366852e-13,3.5044917e-18,1659544.6537767698,100
0.01,-265.55383,100.0,1.0,1.0,1.0231815394945443e-13,0.01,185.48,100.0,,1.0,1387.7244,1945231.2993115436,,1844.733857760392,0.009999998,1.0,1.0231815394945443e-13,3.5044917e-18,1945231.2993115436,100
0.01,-253.0048,100.0,1.0,1.0,-8.753886504564434e-14,0.01,200.33,100.0,,1.0,1470.875,2185326.534580815,7.6293945e-06,1993.839585148519,0.009999998,1.0,-8.753886504564434e-14,3.5044917e-18,2185326.534580815,100
0.01,-249.48447,100.0,1.0,1.0,2.5465851649641993e-13,0.01,204.56,100.0,,1.0,1434.478,2078512.2393957027,2.193451e-05,2035.6249277970837,0.009999998,1.0,2.5465851649641993e-13,3.5044917e-18,2078512.2393957027,100
0.01,-254.85739,100.0,1.0,1.0,-9.549694368615746e-14,0.01,198.19,100.0,,1.0,1443.3279,2104237.577787418,7.6293945e-06,1971.82715076377,0.009999998,1.0,-9.549694368615746e-14,3.5044917e-18,2104237.577787418,100
0.01,-260.8748,100.0,1.0,1.0,1.4097167877480388e-13,0.01,191.02,100.0,,1.0,1376.6119,1914202.7004899175,-3.8146973e-06,1900.3302387222452,0.009999998,1.0,1.4097167877480388e-13,3.5044917e-18,1914202.7004899175,100
0.01,-252.36543,100.0,1.0,1.0,-5.456968210637569e-14,0.01,201.11,100.0,,1.0,1380.9087,1926170.5348427058,1.6212463e-05,2001.4363293004935,0.009999998,1.0,-5.456968210637569e-14,3.5044917e-18,1926170.5348427058,100
0.01,-247.83002,100.0,1.0,1.0,-1.8189894035458565e-14,0.01,206.51,100.0,,1.0,1431.2749,2069240.0364063692,-5.722046e-06,2055.3253421802374,0.009999998,1.0,-1.8189894035458565e-14,3.5044917e-18,2069240.0364063692,100
0.01,-267.66238,100.0,1.0,1.0,1.2505552149377764e-13,0.01,182.96,100.0,,1.0,1336.6654,1804721.7645652918,7.6293945e-06,1819.5256885142924,0.009999998,1.0,1.2505552149377764e-13,3.5044917e-18,1804721.7645652918,100
0.01,-242.5637,100.0,1.0,1.0,1.7962520360015334e-13,0.01,212.75,100.0,,1.0,1511.2848,2307052.4803089076,-1.335144e-05,2117.8187584079146,0.009999998,1.0,1.7962520360015334e-13,3.5044917e-18,2307052.4803089076,100
0.01,-256.91095,100.0,1.0,1.0,2.5465851649641993e-13,0.01,195.73,100.0,,1.0,1453.42,2133767.923131298,-3.8146973e-06,1947.427679949308,0.009999998,1.0,2.5465851649641993e-13,3.5044917e-18,2133767.923131298,100
0.01,-250.17123,100.0,1.0,1.0,1.20508047984913e-13,0.01,203.73,100.0,,1.0,1493.4639,2252963.67664715,,2027.5080793551242,0.009999998,1.0,1.20508047984913e-13,3.5044917e-18,2252963.67664715,100
0.01,-261.44305,100.0,1.0,1.0,1.6825651982799172e-13,0.01,190.32,100.0,,1.0,1424.4856,2049655.9426572158,-7.6293945e-06,1893.4372713568705,0.009999998,1.0,1.6825651982799172e-13,3.5044917e-18,2049655.9426572158,100
0.01,-256.02667,100.0,1.0,1.0,5.161382432561368e-13,0.01,196.78,100.0,,1.0,1480.2086,2213149.068445831,1.5258789e-05,1957.933788077408,0.009999998,1.0,5.161382432561368e-13,3.5044917e-18,2213149.068445831,100
0.01,-254.85477,100.0,1.0,1.0,1.1368683772161604e-14,0.01,198.16,100.0,,1.0,1560.8533,2460871.7457204405,2.002716e-05,1971.8592096222503,0.009999998,1.0,1.1368683772161604e-14,3.5044917e-18,2460871.7457204405,100
0.01,-240.52953,100.0,1.0,1.0,4.18367562815547e-13,0.01,215.18,100.0,,1.0,1453.1606,2133006.035512374,1.9073486e-06,2141.9951406012638,0.009999998,1.0,4.18367562815547e-13,3.5044917e-18,2133006.035512374,100
0.01,-254.57886,100.0,1.0,1.0,-7.275957614183426e-14,0.01,198.49,100.0,,1.0,1449.8925,2123422.096214966,-3.8146973e-06,1975.137432072577,0.009999998,1.0,-7.275957614183426e-14,3.5044917e-18,2123422.096214966,100
0.01,-253.76115,100.0,1.0,1.0,-3.433342499192804e-13,0.01,199.48,100.0,,1.0,1437.1154,2086162.0345440446,-5.722046e-06,1984.8257994828998,0.009999998,1.0,-3.433342499192804e-13,3.5044917e-18,2086162.0345440446,100
0.01,-268.408,100.0,1.0,1.0,-3.5697667044587435e-13,0.01,182.06,100.0,,1.0,1407.3119,2000532.0581846666,1.5258789e-05,1810.655187123169,0.009999998,1.0,-3.5697667044587435e-13,3.5044917e-18,2000532.0581846666,100
0.01,-273.26837,100.0,1.0,1.0,-2.717115421546623e-13,0.01,176.3,100.0,,1.0,1314.853,1746301.5554354328,-5.722046e-06,1753.0275827894072,0.009999998,1.0,-2.717115421546623e-13,3.5044917e-18,1746301.5554354328,100
0.01,-264.77808,100.0,1.0,1.0,1.568878360558301e-13,0.01,186.41,100.0,,1.0,1315.0441,1746809.0836731486,3.8146973e-06,1853.8036590389568,0.009999998,1.0,1.568878360558301e-13,3.5044917e-18,1746809.0836731486,100
0.01,-236.4944,100.0,1.0,1.0,-6.343725544866175e-13,0.01,219.97,100.0,,1.0,1554.1599,2439811.030855959,1.66893e-06,2189.926250616802,0.009999998,1.0,-6.343725544866175e-13,3.5044917e-18,2439811.030855959,100
0.01,-255.59106,100.0,1.0,1.0,2.4556356947869064e-13,0.01,197.31,100.0,,1.0,1318.1954,1755191.1856662696,-1.335144e-05,1962.7782271364988,0.009999998,1.0,2.4556356947869064e-13,3.5044917e-18,1755191.1856662696,100
0.01,-238.34358,100.0,1.0,1.0,3.1604940886609254e-13,0.01,217.77,100.0,,1.0,1518.9822,2330613.2283509998,9.536743e-06,2167.8982577589986,0.009999998,1.0,3.1604940886609254e-13,3.5044917e-18,2330613.2283509998,100
0.01,-257.63522,100.0,1.0,1.0,-3.0013325158506633e-13,0.01,194.9,100.0,,1.0,1421.273,2040420.8643026098,7.6293945e-06,1938.7080677967124,0.009999998,1.0,-3.0013325158506633e-13,3.5044917e-18,2040420.8643026098,100
0.01,-258.82953,100.0,1.0,1.0,-3.865352482534945e-13,0.01,193.49,100.0,,1.0,1256.7623,1595405.646590955,-1.1444092e-05,1924.5799328848466,0.009999998,1.0,-3.865352482534945e-13,3.5044917e-18,1595405.646590955,100
0.01,-276.33792,100.0,1.0,1.0,-3.637978807091713e-14,0.01,172.67,100.0,,1.0,1352.0276,1846442.9104738273,-7.6293945e-06,1716.5487366315192,0.009999998,1.0,-3.637978807091713e-14,3.5044917e-18,1846442.9104738273,100
0.01,-268.5177,100.0,1.0,1.0,-1.8644641386345028e-13,0.01,181.97,100.0,,1.0,1193.4421,1438691.054232466,-5.722046e-06,1809.3957270050657,0.009999998,1.0,-1.8644641386345028e-13,3.5044917e-18,1438691.054232466,100
0.01,-224.42624,100.0,1.0,1.0,-1.3187673175707459e-13,0.01,234.28,100.0,,1.0,1533.2368,2374561.11409795,3.8146973e-06,2333.4055510378817,0.009999998,1.0,-1.3187673175707459e-13,3.5044917e-18,2374561.11409795,100
0.01,-251.73875,100.0,1.0,1.0,7.275957614183426e-14,0.01,201.84,100.0,,1.0,1549.8203,2426205.025278126,-3.8146973e-06,2008.7279043701374,0.009999998,1.0,7.275957614183426e-14,3.5044917e-18,2426205.025278126,100
0.01,-255.74527,100.0,1.0,1.0,3.956301952712238e-13,0.01,197.12,100.0,,1.0,1322.9796,1767954.491029728,2.0980835e-05,1960.9724219932507,0.009999998,1.0,3.956301952712238e-13,3.5044917e-18,1767954.491029728,100
0.01,-256.02432,100.0,1.0,1.0,-3.1832314562052486e-13,0.01,196.77,100.0,,1.0,1372.8812,1903841.5108229422,-1.2397766e-05,1957.8055011595661,0.009999998,1.0,-3.1832314562052486e-13,3.5044917e-18,1903841.5108229422,100
0.01,-257.69263,100.0,1.0,1.0,2.1145751816220583e-13,0.01,194.82,100.0,,1.0,1351.7234,1845612.5197151725,7.6293945e-06,1938.107011249323,0.009999998,1.0,2.1145751816220583e-13,3.5044917e-18,1845612.5197151725,100
0.01,-269.5709,100.0,1.0,1.0,4.263256414560601e-13,0.01,180.69,100.0,,1.0,1255.7251,1592773.1192364765,-2.0980835e-05,1796.6098197898352,0.009999998,1.0,4.263256414560601e-13,3.5044917e-18,1592773.1192364765,100
0.01,-259.79706,100.0,1.0,1.0,-2.4556356947869064e-13,0.01,192.3,100.0,,1.0,1436.579,2084605.096237296,1.9073486e-06,1913.135724906301,0.009999998,1.0,-2.4556356947869064e-13,3.5044917e-18,2084605.096237296,100
0.01,-258.0842,100.0,1.0,1.0,-1.523403625469655e-13,0.01,194.36,100.0,,1.0,1336.9952,1805612.6202069924,-2.861023e-06,1933.392947621653,0.009999998,1.0,-1.523403625469655e-13,3.5044917e-18,1805612.6202069924,100
0.01,-274.2433,100.0,1.0,1.0,-5.456968210637569e-14,0.01,175.18,100.0,,1.0,1252.2781,1584040.8612144983,-4.7683716e-06,1741.4231980462175,0.009999998,1.0,-5.456968210637569e-14,3.5044917e-18,1584040.8612144983,100
0.01,-236.90636,100.0,1.0,1.0,1.4551915228366852e-13,0.01,219.46,100.0,,1.0,1589.7823,2552937.124629368,3.0517578e-05,2185.118984715479,0.009999998,1.0,1.4551915228366852e-13,3.5044917e-18,2552937.124629368,100
0.01,-270.6172,100.0,1.0,1.0,2.955857780762017e-13,0.01,179.48,100.0,,1.0,1289.802,1680393.2519560244,-1.335144e-05,1784.4211906510457,0.009999998,1.0,2.955857780762017e-13,3.5044917e-18,1680393.2519560244,100
0.01,-259.7433,100.0,1.0,1.0,1.9554136088117957e-13,0.01,192.36,100.0,,1.0,1406.127,1997164.909761127,-2.861023e-06,1913.7289495982188,0.009999998,1.0,1.9554136088117957e-13,3.5044917e-18,1997164.909761127,100
0.01,-239.5841,100.0,1.0,1.0,2.7057467377744614e-13,0.01,216.28,100.0,,1.0,1459.958,2153007.104475887,,2153.197813367956,0.009999998,1.0,2.7057467377744614e-13,3.5044917e-18,2153007.104475887,100
0.01,-248.09099,100.0,1.0,1.0,1.568878360558301e-13,0.01,206.21,100.0,,1.0,1536.5308,2384774.5886755167,-9.536743e-06,2052.2243063262285,0.009999998,1.0,1.568878360558301e-13,3.5044917e-18,2384774.5886755167,100
0.01,-256.41644,100.0,1.0,1.0,-9.549694368615746e-14,0.01,196.32,100.0,,1.0,1474.8503,2197155.0538830035,-1.9073486e-06,1953.2236542968378,0.009999998,1.0,-9.549694368615746e-14,3.5044917e-18,2197155.0538830035,100
0.01,-264.07153,100.0,1.0,1.0,1.5916157281026246e-14,0.01,187.23,100.0,,1.0,1443.5535,2104895.5010825093,1.335144e-05,1862.252446806784,0.009999998,1.0,1.5916157281026246e-14,3.5044917e-18,2104895.5010825093,100
0.01,-233.82796,100.0,1.0,1.0,1.3187673175707459e-13,0.01,223.13,100.0,,1.0,1477.9425,2206377.788777512,4.7683716e-06,2221.695937533977,0.009999998,1.0,1.3187673175707459e-13,3.5044917e-18,2206377.788777512,100
0.01,-268.17978,100.0,1.0,1.0,-9.549694368615746e-14,0.01,182.29,100.0,,1.0,1520.1267,2334126.557144537,1.5258789e-05,1813.4949239818934,0.009999998,1.0,-9.549694368615746e-14,3.5044917e-18,2334126.557144537,100
0.01,-261.30933,100.0,1.0,1.0,-4.0245140553452075e-13,0.01,190.52,100.0,,1.0,1378.4984,1919452.5461454487,-9.536743e-06,1894.9081003336419,0.009999998,1.0,-4.0245140553452075e-13,3.5044917e-18,1919452.5461454487,100
0.01,-242.16267,100.0,1.0,1.0,-1.1141310096718371e-13,0.01,213.28,100.0,,1.0,1309.6508,1732510.2749569553,-1.7166138e-05,2122.4575969797097,0.009999998,1.0,-1.1141310096718371e-13,3.5044917e-18,1732510.2749569553,100
0.01,-248.66936,100.0,1.0,1.0,3.2741809263825415e-13,0.01,205.5,100.0,,1.0,1471.4965,2187173.861406529,-3.0517578e-05,2045.2238644992963,0.009999998,1.0,3.2741809263825415e-13,3.5044917e-18,2187173.861406529,100
0.01,-246.68318,100.0,1.0,1.0,1.5006662579253317e-13,0.01,207.88,100.0,,1.0,1538.2885,2390233.8583095213,-1.9073486e-05,2068.9146013495324,0.009999998,1.0,1.5006662579253317e-13,3.5044917e-18,2390233.8583095213,100
0.01,-245.30814,100.0,1.0,1.0,3.069544618483633e-13,0.01,209.52,100.0,,1.0,1560.1241,2458573.116610604,1.9073486e-06,2085.231648377032,0.009999998,1.0,3.069544618483633e-13,3.5044917e-18,2458573.116610604,100
0.01,-259.2116,100.0,1.0,1.0,1.0459189070388675e-13,0.01,192.98,100.0,,1.0,1503.0302,2281918.926218348,9.536743e-06,1919.9345131003104,0.009999998,1.0,1.0459189070388675e-13,3.5044917e-18,2281918.926218348,100
0.01,-254.57224,100.0,1.0,1.0,-1.5916157281026246e-14,0.01,198.48,100.0,,1.0,1415.4882,2023845.3330973648,-1.04904175e-05,1975.0207375356672,0.009999998,1.0,-1.5916157281026246e-14,3.5044917e-18,2023845.3330973648,100
0.01,-260.42175,100.0,1.0,1.0,-8.86757334228605e-14,0.01,191.59,100.0,,1.0,1353.1238,1849438.546161031,4.7683716e-06,1905.7123552064347,0.009999998,1.0,-8.86757334228605e-14,3.5044917e-18,1849438.546161031,100
0.01,-263.0031,100.0,1.0,1.0,3.410605131648481e-14,0.01,188.48,100.0,,1.0,1391.9156,1956999.4734065647,-7.6293945e-06,1874.8256158387544,0.009999998,1.0,3.410605131648481e-14,3.5044917e-18,1956999.4734065647,100
0.01,-240.80997,100.0,1.0,1.0,-1.3869794202037155e-13,0.01,214.83,100.0,,1.0,1528.7001,2360529.0959478323,9.536743e-06,2138.73649669664,0.009999998,1.0,-1.3869794202037155e-13,3.5044917e-18,2360529.0959478323,100
0.01,-255.91763,100.0,1.0,1.0,-5.2295945351943376e-14,0.01,196.93,100.0,,1.0,1321.6708,1764458.169668961,9.536743e-06,1959.0825321730142,0.009999998,1.0,-5.2295945351943376e-14,3.5044917e-18,1764458.169668961,100
0.01,-270.9067,100.0,1.0,1.0,3.865352482534945e-14,0.01,179.11,100.0,,1.0,1328.5458,1782862.6679103496,-3.8146973e-06,1780.9350764945725,0.009999998,1.0,3.865352482534945e-14,3.5044917e-18,1782862.6679103496,100
0.01,-263.83118,100.0,1.0,1.0,-1.8644641386345028e-13,0.01,187.53,100.0,,1.0,1355.7294,1856567.8000825397,-3.8146973e-06,1865.1239093450508,0.009999998,1.0,-1.8644641386345028e-13,3.5044917e-18,1856567.8000825397,100
0.01,-256.599,100.0,1.0,1.0,-4.1382008930668236e-13,0.01,196.11,100.0,,1.0,1301.3796,1710695.919548665,-1.1444092e-05,1951.0907732913367,0.009999998,1.0,-4.1382008930668236e-13,3.5044917e-18,1710695.919548665,100
0.01,-233.03003,100.0,1.0,1.0,5.684341886080802e-14,0.01,224.1,100.0,,1.0,1421.4226,2040850.8765817469,6.67572e-06,2231.1769954141637,0.009999998,1.0,5.684341886080802e-14,3.5044917e-18,2040850.8765817469,100
0.01,-259.9692,100.0,1.0,1.0,8.640199666842818e-14,0.01,192.11,100.0,,1.0,1314.7483,1746023.492975154,-1.5258789e-05,1910.8999908215753,0.009999998,1.0,8.640199666842818e-14,3.5044917e-18,1746023.492975154,100
0.01,-261.43475,100.0,1.0,1.0,3.092281986027956e-13,0.01,190.34,100.0,,1.0,1439.5103,2093121.313629808,2.2888184e-05,1893.4347655065308,0.009999998,1.0,3.092281986027956e-13,3.5044917e-18,2093121.313629808,100
0.01,-246.66705,100.0,1.0,1.0,1.0004441719502211e-13,0.01,207.91,100.0,,1.0,1329.0068,1784100.342344458,-1.5258789e-05,2069.086244895063,0.009999998,1.0,1.0004441719502211e-13,3.5044917e-18,1784100.342344458,100
0.01,-263.11453,100.0,1.0,1.0,-4.729372449219227e-13,0.01,188.4,100.0,,1.0,1321.7003,1764536.895849377,-3.8146973e-06,1873.7180504442586,0.009999998,1.0,-4.729372449219227e-13,3.5044917e-18,1764536.895849377,100
0.01,-242.11234,100.0,1.0,1.0,1.0459189070388675e-13,0.01,213.31,100.0,,1.0,1340.1808,1814226.8658676117,1.1444092e-05,2122.9577237307208,0.009999998,1.0,1.0459189070388675e-13,3.5044917e-18,1814226.8658676117,100
0.01,-278.7549,100.0,1.0,1.0,-5.456968210637569e-14,0.01,169.78,100.0,,1.0,1322.0146,1765376.5569511766,1.335144e-05,1687.7479058823278,0.009999998,1.0,-5.456968210637569e-14,3.5044917e-18,1765376.5569511766,100
0.01,-272.27582,100.0,1.0,1.0,-7.275957614183426e-14,0.01,177.49,100.0,,1.0,1441.0746,2097672.8247196795,-1.5258789e-05,1764.659675410954,0.009999998,1.0,-7.275957614183426e-14,3.5044917e-18,2097672.8247196795,100
0.01,-263.75034,100.0,1.0,1.0,1.1823431123048067e-13,0.01,187.56,100.0,,1.0,1432.8953,2073928.5220463006,1.7166138e-05,1866.0611080122078,0.009999998,1.0,1.1823431123048067e-13,3.5044917e-18,2073928.5220463006,100
0.01,-233.94867,100.0,1.0,1.0,-4.069988790433854e-13,0.01,222.95,100.0,,1.0,1592.828,2562728.323645638,1.9073486e-06,2220.261277398782,0.009999998,1.0,-4.069988790433854e-13,3.5044917e-18,2562728.323645638,100
0.01,-252.97638,100.0,1.0,1.0,4.956746124662459e-13,0.01,200.41,100.0,,1.0,1480.719,2214675.567611917,-1.5258789e-05,1994.0187188948248,0.009999998,1.0,4.956746124662459e-13,3.5044917e-18,2214675.567611917,100
0.01,-256.6457,100.0,1.0,1.0,-8.185452315956354e-14,0.01,196.05,100.0,,1.0,1417.3547,2029186.082864348,7.6293945e-06,1950.5169283636608,0.009999998,1.0,-8.185452315956354e-14,3.5044917e-18,2029186.082864348,100
0.01,-227.73253,100.0,1.0,1.0,-3.9335645851679146e-13,0.01,230.35,100.0,,1.0,1621.5465,2655973.104353378,1.2397766e-05,2294.1200881467876,0.009999998,1.0,-3.9335645851679146e-13,3.5044917e-18,2655973.104353378,100
0.01,-244.62267,100.0,1.0,1.0,-4.320099833421409e-14,0.01,210.31,100.0,,1.0,1487.269,2234312.534330338,-3.129244e-05,2093.435197596425,0.009999998,1.0,-4.320099833421409e-14,3.5044917e-18,2234312.534330338,100
0.01,-246.9031,100.0,1.0,1.0,5.502442945726216e-13,0.01,207.62,100.0,,1.0,1524.2096,2346681.3656469067,-1.9073486e-06,2066.3394663589097,0.009999998,1.0,5.502442945726216e-13,3.5044917e-18,2346681.3656469067,100
0.01,-240.02707,100.0,1.0,1.0,,0.01,215.78,100.0,,1.0,1383.9573,1934684.7709450475,1.5258789e-05,2147.8681475815565,0.009999998,1.0,,3.5044917e-18,1934684.7709450475,100
0.01,-252.59962,100.0,1.0,1.0,-4.058620106661692e-13,0.01,200.87,100.0,,1.0,1336.4702,1804194.7440299802,,1998.5998365329658,0.009999998,1.0,-4.058620106661692e-13,3.5044917e-18,1804194.7440299802,100
0.01,-266.15665,100.0,1.0,1.0,2.955857780762017e-14,0.01,184.75,100.0,,1.0,1414.4983,2021015.5610253247,5.722046e-06,1837.2223442618142,0.009999998,1.0,2.955857780762017e-14,3.5044917e-18,2021015.5610253247,100
0.01,-249.25494,100.0,1.0,1.0,-8.86757334228605e-14,0.01,204.82,100.0,,1.0,1453.7633,2134775.484792237,-1.1444092e-05,2038.302719499635,0.009999998,1.0,-8.86757334228605e-14,3.5044917e-18,2134775.484792237,100
0.01,-246.35852,100.0,1.0,1.0,3.501554601825774e-13,0.01,208.26,100.0,,1.0,1444.4404,2107482.9662124985,-7.6293945e-06,2072.7013754071004,0.009999998,1.0,3.501554601825774e-13,3.5044917e-18,2107482.9662124985,100
0.01,-254.35736,100.0,1.0,1.0,1.6370904631912708e-13,0.01,198.78,100.0,,1.0,1398.0826,1974378.709224281,1.335144e-05,1977.7101588986116,0.009999998,1.0,1.6370904631912708e-13,3.5044917e-18,1974378.709224281,100
0.01,-244.3886,100.0,1.0,1.0,-2.955857780762017e-14,0.01,210.55,100.0,,1.0,1553.7269,2438451.6636712574,1.2397766e-05,2096.130841577356,0.009999998,1.0,-2.955857780762017e-14,3.5044917e-18,2438451.6636712574,100
0.01,-260.56863,100.0,1.0,1.0,3.865352482534945e-14,0.01,191.4,100.0,,1.0,1425.0355,2051238.6359581288,1.9073486e-06,1903.9370293103877,0.009999998,1.0,3.865352482534945e-14,3.5044917e-18,2051238.6359581288,100
0.01,-232.00198,100.0,1.0,1.0,-9.094947017729283e-14,0.01,225.3,100.0,,1.0,1493.1831,2252116.959126249,-3.8146973e-06,2243.3914481016554,0.009999998,1.0,-9.094947017729283e-14,3.5044917e-18,2252116.959126249,100
0.01,-262.38504,100.0,1.0,1.0,-1.8189894035458565e-14,0.01,189.24,100.0,,1.0,1308.0955,1728397.8304950462,-3.8146973e-06,1882.0942176141218,0.009999998,1.0,-1.8189894035458565e-14,3.5044917e-18,1728397.8304950462,100
0.01,-255.75716,100.0,1.0,1.0,-1.3642420526593923e-13,0.01,197.11,100.0,,1.0,1444.963,2109008.102047564,-6.67572e-06,1961.1370470803897,0.009999998,1.0,-1.3642420526593923e-13,3.5044917e-18,2109008.102047564,100
0.01,-250.4143,100.0,1.0,1.0,-2.0008883439004421e-13,0.01,203.45,100.0,,1.0,1389.3008,1949653.1916614566,1.9073486e-05,2024.5063620010123,0.009999998,1.0,-2.0008883439004421e-13,3.5044917e-18,1949653.1916614566,100
0.01,-274.40265,100.0,1.0,1.0,-3.0013325158506633e-13,0.01,174.98,100.0,,1.0,1270.4016,1630222.237059437,-7.6293945e-06,1739.520691731796,0.009999998,1.0,-3.0013325158506633e-13,3.5044917e-18,1630222.237059437,100
0.01,-274.7363,100.0,1.0,1.0,-2.6147972675971688e-14,0.01,174.55,100.0,,1.0,1268.1685,1624496.195847013,3.8146973e-06,1735.3347030722396,0.009999998,1.0,-2.6147972675971688e-14,3.5044917e-18,1624496.195847013,100
0.01,-247.72012,100.0,1.0,1.0,-2.2282620193436741e-13,0.01,206.59,100.0,,1.0,1583.861,2533955.3626049617,3.8146973e-06,2056.5426019819224,0.009999998,1.0,-2.2282620193436741e-13,3.5044917e-18,2533955.3626049617,100
0.01,-268.80792,100.0,1.0,1.0,1.1368683772161604e-14,0.01,181.61,100.0,,1.0,1406.8745,1999288.8929273647,3.8146973e-06,1806.042573061772,0.009999998,1.0,1.1368683772161604e-14,3.5044917e-18,1999288.8929273647,100
0.01,-252.65306,100.0,1.0,1.0,-2.205524651799351e-13,0.01,200.79,100.0,,1.0,1457.0023,2144298.6914490554,7.6293945e-06,1998.0195061626707,0.009999998,1.0,-2.205524651799351e-13,3.5044917e-18,2144298.6914490554,100
0.01,-245.96684,100.0,1.0,1.0,4.547473508864641e-15,0.01,208.68,100.0,,1.0,1560.7532,2460556.088616832,3.8146973e-06,2077.463632339822,0.009999998,1.0,4.547473508864641e-15,3.5044917e-18,2460556.088616832,100
