EpsThisIter,VarDiscRet,MinNormIw,VarRet,Bound,MinVanillaIw,J,eRenyi2,AvgEpLen,MaxNormIw,ESSRenyi,VarNormIw,AvgRet,MaxVanillaIw,AvgVanillaIw,IterType,VarJ,VarVanillaIw,VanillaAvgRet,ESSClassic,AvgNormIw,AvgDiscRet,Delta,BatchSize
100,1317.96641137,0.00512194,1317.96641137,-435.891,0.505182,-359.817,1.02341,500.0,0.0144968,97.7124617341,3.00029e-06,-361.561754743,1.42984,0.98631,1,33.8839,0.0291871,-361.561754743,97.1153860502,0.01,-361.561754743,0.3,100
100,1886.38932996,0.00289062,1886.38932996,-438.761,0.368078,-345.614,1.42238,500.0,0.28221,70.3048611182,0.000764654,-366.900677571,35.9354,1.27335,1,151.188,12.3983,-366.900677571,11.6685175812,0.01,-366.900677571,0.3,100
100,1621.41994409,0.000954712,1621.41994409,-435.003,0.0960426,-358.651,1.08114,500.0,0.0183383,92.4945373409,1.09135e-05,-364.768629439,1.8448,1.00599,1,38.8516,0.110446,-364.768629439,90.2491213359,0.01,-364.768629439,0.3,100
100,1701.54473503,0.00265781,1701.54473503,-442.605,0.271541,-365.62,1.0503,500.0,0.0260501,95.2106325816,9.10457e-06,-368.927368072,2.66146,1.02167,1,44.0329,0.0950345,-368.927368072,91.7317407508,0.01,-368.927368072,0.3,100
100,1602.25055796,0.00237265,1602.25055796,-436.605,0.235289,-361.634,1.05486,500.0,0.0198376,94.7996316327,7.32724e-06,-365.674849705,1.96723,0.99167,1,38.922,0.0720568,-365.674849705,93.236620923,0.01,-365.674849705,0.3,100
100,1066.03061276,0.00697576,1066.03061276,-437.014,0.685009,-361.504,1.01892,500.0,0.0146764,98.1432520875,1.74294e-06,-362.871307131,1.4412,0.981985,1,31.2676,0.016807,-362.871307131,98.3037791813,0.01,-362.871307131,0.3,100
100,1522.11397564,0.00671512,1522.11397564,-445.392,0.679987,-369.992,1.0183,500.0,0.0138212,98.2028932165,1.66892e-06,-371.384490015,1.39956,1.01262,1,37.9587,0.0171131,-371.384490015,98.3746279016,0.01,-371.384490015,0.3,100
100,1520.05134327,0.00694994,1520.05134327,-453.519,0.697553,-371.99,1.02066,500.0,0.0140452,97.9758841221,2.12146e-06,-373.698352854,1.40969,1.00368,1,38.8273,0.0213711,-373.698352854,97.942946038,0.01,-373.698352854,0.3,100
100,1584.87666847,0.00363956,1584.87666847,-432.935,0.356992,-355.662,1.0452,500.0,0.0211475,95.6756333831,6.15938e-06,-359.110254474,2.07429,0.980864,1,39.241,0.0592591,-359.110254474,94.252666865,0.01,-359.110254474,0.3,100
100,1181.93001949,0.00265843,1181.93001949,-427.03,0.25718,-356.563,1.05198,500.0,0.0153258,95.0584950389,8.64278e-06,-360.465266059,1.48263,0.967413,1,33.695,0.0808867,-360.465266059,92.1180599504,0.01,-360.465266059,0.3,100
100,1052.82921787,0.00672528,1052.82921787,-435.598,0.664172,-364.894,1.01924,500.0,0.0147116,98.1121332918,2.06831e-06,-366.281425801,1.45288,0.987574,1,31.8209,0.0201723,-366.281425801,97.9934828268,0.01,-366.281425801,0.3,100
100,1859.05003987,0.00120504,1859.05003987,-426.156,0.100418,-352.423,1.0,500.0,0.164655,99.9999523163,0.000278333,-362.013881479,13.7209,0.833313,1,39.6006,1.93277,-362.013881479,26.627654472,0.01,-362.013881479,0.3,100
100,1338.27347677,0.00231778,1338.27347677,-440.042,0.224622,-365.0,1.05462,500.0,0.0167876,94.8208165664,8.81936e-06,-368.705216061,1.62693,0.969125,1,34.4962,0.0828317,-368.705216061,91.9699368177,0.01,-368.705216061,0.3,100
100,1759.44664235,0.00592165,1759.44664235,-441.969,0.583903,-365.965,1.03535,500.0,0.0152633,96.5858768477,3.36923e-06,-368.434613973,1.50503,0.986047,1,42.4536,0.0327587,-368.434613973,96.7721320464,0.01,-368.434613973,0.3,100
100,1665.49552463,0.00382944,1665.49552463,-438.135,0.380897,-359.675,1.04525,500.0,0.0187557,95.6704612743,5.1701e-06,-362.925843074,1.86554,0.994654,1,38.2082,0.0511496,-362.925843074,95.1308648803,0.01,-362.925843074,0.3,100
100,1741.93769621,0.00299282,1741.93769621,-445.036,0.285254,-363.933,1.05711,500.0,0.0163285,94.5972297245,6.848e-06,-368.650271925,1.55631,0.953126,1,36.7401,0.0622106,-368.650271925,93.650947054,0.01,-368.650271925,0.3,100
100,1260.34226607,0.00756571,1260.34226607,-438.898,0.773807,-360.286,1.02308,500.0,0.0160118,97.7441588756,2.53151e-06,-361.979229292,1.63766,1.02278,1,34.8677,0.0264816,-361.979229292,97.5550810003,0.01,-361.979229292,0.3,100
100,1648.06403876,0.00422494,1648.06403876,-433.437,0.422967,-361.168,1.03167,500.0,0.0157924,96.9298303389,3.09869e-06,-363.594813913,1.58101,1.00112,1,39.2502,0.0310563,-363.594813913,97.0235770294,0.01,-363.594813913,0.3,100
100,1442.44881632,0.00592279,1442.44881632,-434.113,0.575567,-359.198,1.03259,500.0,0.0170654,96.8439115824,3.82908e-06,-361.5600821,1.65839,0.971784,1,36.2848,0.0361604,-361.5600821,96.3476631862,0.01,-361.5600821,0.3,100
100,1411.45706995,0.00552158,1411.45706995,-434.963,0.55253,-362.189,1.02147,500.0,0.0137631,97.8977663352,2.36663e-06,-363.657296819,1.37723,1.00067,1,36.9415,0.0236982,-363.657296819,97.7106810202,0.01,-363.657296819,0.3,100
100,1372.51445642,0.00815985,1372.51445642,-431.521,0.818306,-358.591,1.00599,500.0,0.0119979,99.4047405325,4.84353e-07,-359.013430857,1.2032,1.00284,1,36.4734,0.00487113,-359.013430857,99.5227802327,0.01,-359.013430857,0.3,100
100,1706.38448398,0.00538288,1706.38448398,-437.997,0.546975,-362.541,1.03075,500.0,0.0172789,97.0164290295,3.93409e-06,-364.837273748,1.75577,1.01614,1,40.0034,0.0406208,-364.837273748,96.2512413104,0.01,-364.837273748,0.3,100
100,1667.4335829,0.00440267,1667.4335829,-443.349,0.441723,-364.231,1.03456,500.0,0.0139212,96.6596086146,3.83102e-06,-366.977336343,1.39673,1.00331,1,39.7504,0.0385639,-366.977336343,96.3458617065,0.01,-366.977336343,0.3,100
100,1239.77950828,0.00820132,1239.77950828,-447.291,0.832574,-363.685,1.00928,500.0,0.0141393,99.0803838248,1.24515e-06,-364.437091213,1.43538,1.01517,1,33.8863,0.0128322,-364.437091213,98.7822979332,0.01,-364.437091213,0.3,100
100,1561.89168096,0.00544456,1561.89168096,-446.984,0.534581,-371.933,1.03709,500.0,0.0135743,96.4241065784,3.45093e-06,-374.460439814,1.33281,0.981863,1,39.9551,0.0332689,-374.460439814,96.6964458767,0.01,-374.460439814,0.3,100
100,1587.0727572,0.00486012,1587.0727572,-445.776,0.49679,-365.028,1.05839,500.0,0.0224167,94.4827982362,7.75782e-06,-369.850463057,2.29138,1.02218,1,41.2846,0.0810573,-369.850463057,92.8675356903,0.01,-369.850463057,0.3,100
100,1802.42119058,0.00508735,1802.42119058,-440.136,0.502827,-364.817,1.01939,500.0,0.0158107,98.0975965258,2.57605e-06,-366.334030219,1.56271,0.988387,1,41.5278,0.0251657,-366.334030219,97.5131819776,0.01,-366.334030219,0.3,100
100,1593.3609601,0.00377527,1593.3609601,-444.505,0.376792,-363.334,1.04789,500.0,0.0171844,95.430270249,6.14549e-06,-367.266972839,1.71509,0.998052,1,38.6183,0.0612157,-367.266972839,94.264892687,0.01,-367.266972839,0.3,100
100,1131.50005863,0.0052948,1131.50005863,-425.035,0.526343,-355.9,1.00891,500.0,0.0115058,99.1170267709,9.91792e-07,-356.537827865,1.14376,0.994076,1,33.14,0.00980075,-356.537827865,99.0276636399,0.01,-356.537827865,0.3,100
100,1301.19749852,0.0052277,1301.19749852,-437.319,0.530018,-360.517,1.04261,500.0,0.0167595,95.9132571602,4.28843e-06,-363.560394747,1.69919,1.01387,1,36.8897,0.0440818,-363.560394747,95.9273345937,0.01,-363.560394747,0.3,100
100,1443.21194074,0.00335472,1443.21194074,-429.884,0.337134,-354.483,1.0707,500.0,0.0222524,93.3971196403,9.41864e-06,-359.579612097,2.23626,1.00495,1,36.3627,0.0951218,-359.579612097,91.4708210153,0.01,-359.579612097,0.3,100
100,1543.75005533,0.00591152,1543.75005533,-437.657,0.60132,-362.209,1.03206,500.0,0.0268525,96.8935553361,5.71935e-06,-364.364079309,2.73144,1.0172,1,40.6847,0.059178,-364.364079309,94.6412482499,0.01,-364.364079309,0.3,100
100,1790.63403802,0.00577585,1790.63403802,-440.312,0.568832,-359.297,1.02382,500.0,0.0137647,97.6732558734,2.88159e-06,-361.220600628,1.35561,0.984846,1,42.4033,0.0279492,-361.220600628,97.2263365066,0.01,-361.220600628,0.3,100
100,1553.7117031,0.00433019,1553.7117031,-438.086,0.424501,-357.641,1.03102,500.0,0.0151712,96.9914144308,3.8379e-06,-360.105264183,1.48728,0.98033,1,37.9404,0.036884,-360.105264183,96.3395253933,0.01,-360.105264183,0.3,100
100,1569.57346282,0.00640989,1569.57346282,-444.344,0.645152,-372.158,1.02417,500.0,0.0135084,97.6396499055,2.50901e-06,-373.886554005,1.35961,1.0065,1,38.4203,0.0254171,-373.886554005,97.5762878423,0.01,-373.886554005,0.3,100
100,1529.36823555,0.00569314,1529.36823555,-436.492,0.574366,-362.855,1.01977,500.0,0.0126832,98.0611416234,1.99123e-06,-364.255547883,1.27958,1.00887,1,38.7847,0.0202673,-364.255547883,98.0667984617,0.01,-364.255547883,0.3,100
100,1924.5744761,0.00754549,1924.5744761,-443.767,0.761172,-364.786,1.01702,500.0,0.0153523,98.3264729763,1.70152e-06,-366.098529981,1.5487,1.00878,1,42.4834,0.0173153,-366.098529981,98.3433620824,0.01,-366.098529981,0.3,100
100,1114.15189599,0.00482803,1114.15189599,-430.696,0.484119,-359.479,1.03107,500.0,0.0145495,96.9865588315,3.84271e-06,-361.492329775,1.45891,1.00273,1,34.2413,0.0386369,-361.492329775,96.3351179885,0.01,-361.492329775,0.3,100
100,1604.44030907,0.00417802,1604.44030907,-434.569,0.420226,-359.462,1.02691,500.0,0.0143346,97.3799291388,3.36503e-06,-361.423851429,1.44178,1.0058,1,39.5952,0.034042,-361.423851429,96.7760097764,0.01,-361.423851429,0.3,100
100,1777.04089488,0.00435588,1777.04089488,-435.816,0.444096,-362.812,1.04828,500.0,0.0256846,95.3940998682,8.05163e-06,-366.199881298,2.61862,1.01953,1,41.9725,0.0836923,-366.199881298,92.6173556373,0.01,-366.199881298,0.3,100
100,1519.11192251,0.00286871,1519.11192251,-438.134,0.287227,-359.614,1.04118,500.0,0.0152417,96.0450797524,6.19296e-06,-362.531121117,1.52606,1.00124,1,35.8647,0.0620835,-362.531121117,94.2231718967,0.01,-362.531121117,0.3,100
100,1211.04689983,0.00677827,1211.04689983,-428.577,0.686589,-354.967,1.01874,500.0,0.0164032,98.1600191906,2.18645e-06,-356.395041342,1.66152,1.01293,1,33.2168,0.0224334,-356.395041342,97.8812777797,0.01,-356.395041342,0.3,100
100,2010.41954816,0.00452656,2010.41954816,-442.979,0.434619,-364.664,1.05259,500.0,0.0172379,95.0034072131,6.3522e-06,-368.305764277,1.6551,0.960153,1,44.7649,0.0585605,-368.305764277,94.0833803594,0.01,-368.305764277,0.3,100
100,1557.84748118,0.00500615,1557.84748118,-432.581,0.497995,-359.663,1.0343,500.0,0.0148704,96.6841403169,3.63125e-06,-362.153396613,1.47925,0.994765,1,36.5608,0.0359333,-362.153396613,96.5297801784,0.01,-362.153396613,0.3,100
100,1820.72937802,0.00494481,1820.72937802,-440.464,0.494012,-361.52,1.04663,500.0,0.0246092,95.5445502266,6.66687e-06,-365.163927262,2.45858,0.999051,1,41.3703,0.0665423,-365.163927262,93.808466093,0.01,-365.163927262,0.3,100
100,1387.96588817,0.00589066,1387.96588817,-434.298,0.598722,-360.216,1.03756,500.0,0.0197147,96.3802022206,3.5415e-06,-362.646744357,2.00379,1.01639,1,37.778,0.0365856,-362.646744357,96.6126650392,0.01,-362.646744357,0.3,100
100,1506.95007603,0.00303231,1506.95007603,-434.818,0.306655,-357.755,1.04808,500.0,0.0298506,95.4129467167,9.57915e-06,-360.93756641,3.01878,1.01129,1,39.9176,0.0979674,-360.93756641,91.3380779141,0.01,-360.93756641,0.3,100
100,1153.78189657,0.00627715,1153.78189657,-433.38,0.630163,-362.713,1.02123,500.0,0.0188031,97.921021704,3.3942e-06,-364.116066431,1.88764,1.0039,1,33.4091,0.0342072,-364.116066431,96.748996453,0.01,-364.116066431,0.3,100
100,1269.65140428,0.00731992,1269.65140428,-429.068,0.72924,-356.23,1.02074,500.0,0.0141954,97.9680461393,1.75979e-06,-357.716088369,1.4142,0.996239,1,35.0447,0.0174658,-357.716088369,98.2876407535,0.01,-357.716088369,0.3,100
100,1589.54464127,0.0053999,1589.54464127,-435.577,0.55749,-358.715,1.04305,500.0,0.0157095,95.8728846035,4.01281e-06,-361.9276461,1.62186,1.03241,1,39.0849,0.0427713,-361.9276461,96.17910847,0.01,-361.9276461,0.3,100
100,1224.29582032,0.00412369,1224.29582032,-430.588,0.425784,-355.248,1.0373,500.0,0.0173868,96.4040272541,4.9551e-06,-358.009042504,1.79524,1.03253,1,33.1952,0.0528273,-358.009042504,95.3238019411,0.01,-358.009042504,0.3,100
100,1230.63123283,0.00754063,1230.63123283,-442.656,0.782638,-358.362,1.02703,500.0,0.0207412,97.3684564852,5.04288e-06,-360.500829354,2.15272,1.03789,1,34.5249,0.0543232,-360.500829354,95.2449574703,0.01,-360.500829354,0.3,100
100,982.724335497,0.00719966,982.724335497,-418.645,0.725092,-350.436,1.02624,500.0,0.0150175,97.4432864955,2.15238e-06,-352.243504608,1.51244,1.00712,1,30.8773,0.0218314,-352.243504608,97.9136080303,0.01,-352.243504608,0.3,100
100,1378.60709716,0.00473926,1378.60709716,-430.807,0.4792,-360.325,1.02437,500.0,0.0128263,97.6205493819,2.2604e-06,-362.04747001,1.2969,1.01113,1,36.2215,0.0231099,-362.04747001,97.8111858221,0.01,-362.04747001,0.3,100
100,1187.07767914,0.00762812,1187.07767914,-424.94,0.776222,-356.185,1.02625,500.0,0.0161066,97.4425281181,3.13145e-06,-358.043869156,1.63898,1.01758,1,33.7851,0.0324252,-358.043869156,96.9930937749,0.01,-358.043869156,0.3,100
100,1712.817653,0.00371608,1712.817653,-446.721,0.380533,-363.825,1.05085,500.0,0.0204074,95.160884315,6.7191e-06,-367.983078916,2.08976,1.02402,1,38.2663,0.0704573,-367.983078916,93.7629875478,0.01,-367.983078916,0.3,100
100,1061.56479618,0.00312597,1061.56479618,-432.699,0.374143,-354.741,1.29945,500.0,0.229217,76.9555832972,0.000499215,-368.243011849,27.4348,1.19689,1,88.0097,7.15146,-368.243011849,16.8287075744,0.01,-368.243011849,0.3,100
100,1148.44248168,0.00337489,1148.44248168,-433.329,0.335341,-353.717,1.04739,500.0,0.0174784,95.4750083711,6.64988e-06,-357.380477151,1.73672,0.993635,1,28.9118,0.0656549,-357.380477151,93.82325111,0.01,-357.380477151,0.3,100
100,1597.99023736,0.00405771,1597.99023736,-436.628,0.401472,-357.342,1.03574,500.0,0.0142202,96.5497809947,4.19792e-06,-360.060039615,1.40695,0.989405,1,39.6357,0.0410944,-360.060039615,96.0098783451,0.01,-360.060039615,0.3,100
100,1262.3625486,0.00603633,1262.3625486,-427.537,0.616197,-355.856,1.04712,500.0,0.0184949,95.5001383217,6.01165e-06,-359.049495916,1.88799,1.02082,1,36.686,0.0626452,-359.049495916,94.3827290747,0.01,-359.049495916,0.3,100
100,1260.51615668,0.00749991,1260.51615668,-434.243,0.755655,-358.564,1.01403,500.0,0.0145049,98.6167383314,1.4139e-06,-359.651141831,1.46145,1.00755,1,33.8804,0.0143534,-359.651141831,98.6196004203,0.01,-359.651141831,0.3,100
100,1479.67534801,0.00641259,1479.67534801,-441.033,0.662649,-362.766,1.02884,500.0,0.0149124,97.1970621455,2.83296e-06,-364.922570505,1.54098,1.03336,1,36.686,0.030251,-364.922570505,97.2718827717,0.01,-364.922570505,0.3,100
100,1260.87670159,0.00413724,1260.87670159,-434.686,0.400776,-359.788,1.03844,500.0,0.0140855,96.2981951137,4.87268e-06,-362.617971705,1.36447,0.968705,1,33.9706,0.0457247,-362.617971705,95.3980250012,0.01,-362.617971705,0.3,100
100,1502.82390705,0.00482266,1502.82390705,-438.347,0.489006,-363.864,1.02206,500.0,0.0212056,97.8411540127,3.31865e-06,-365.471301726,2.1502,1.01398,1,38.1986,0.0341207,-365.471301726,96.8190633062,0.01,-365.471301726,0.3,100
100,1395.92247833,0.00501422,1395.92247833,-436.547,0.49892,-359.771,1.01946,500.0,0.0125763,98.0914595637,2.12142e-06,-361.301545348,1.25136,0.995009,1,37.012,0.0210029,-361.301545348,97.9429957521,0.01,-361.301545348,0.3,100
100,1158.36622762,0.00633847,1158.36622762,-429.631,0.634385,-357.148,1.02156,500.0,0.0142464,97.8895981519,2.14836e-06,-358.706337595,1.42585,1.00085,1,33.5019,0.0215201,-358.706337595,97.9173937707,0.01,-358.706337595,0.3,100
100,1377.33633023,0.00479469,1377.33633023,-435.656,0.474524,-362.565,1.02447,500.0,0.0138688,97.6110757502,2.88468e-06,-364.252022482,1.37258,0.989687,1,37.096,0.0282548,-364.252022482,97.2234522816,0.01,-364.252022482,0.3,100
100,1698.89651216,0.00227164,1698.89651216,-437.723,0.223014,-365.146,1.03391,500.0,0.0135123,96.7205151505,4.14959e-06,-367.450226525,1.32655,0.981734,1,41.6808,0.0399938,-367.450226525,96.0540122084,0.01,-367.450226525,0.3,100
100,1209.800424,0.00630159,1209.800424,-430.272,0.626167,-355.882,1.01006,500.0,0.012708,99.0037203959,1.06366e-06,-356.630032941,1.26275,0.993665,1,34.7435,0.0105022,-356.630032941,98.9579712157,0.01,-356.630032941,0.3,100
100,2006.16073012,0.00589505,2006.16073012,-441.439,0.596886,-364.743,1.02342,500.0,0.0147268,97.7115170559,2.74204e-06,-366.517575653,1.49111,1.01252,1,44.5858,0.0281112,-366.517575653,97.357097616,0.01,-366.517575653,0.3,100
100,1493.06627435,0.00577322,1493.06627435,-436.582,0.583848,-359.271,1.02423,500.0,0.0139099,97.63417237,2.02324e-06,-361.15405809,1.40671,1.0113,1,37.5298,0.0206923,-361.15405809,98.0363057287,0.01,-361.15405809,0.3,100
100,1384.6144971,0.00481287,1384.6144971,-423.859,0.476161,-352.327,1.03313,500.0,0.0148527,96.7934475078,3.18573e-06,-354.659191626,1.46945,0.989348,1,36.2426,0.0311822,-354.659191626,96.9425590882,0.01,-354.659191626,0.3,100
100,1170.41435885,0.00450204,1170.41435885,-425.058,0.448181,-355.216,1.02721,500.0,0.0139876,97.3507498238,2.87942e-06,-357.093483111,1.39247,0.995507,1,33.3013,0.028536,-357.093483111,97.2283872612,0.01,-357.093483111,0.3,100
100,1298.43481287,0.0031144,1298.43481287,-437.308,0.312164,-363.802,1.02919,500.0,0.0137108,97.1641093825,3.16912e-06,-366.084076317,1.37427,1.00233,1,35.4343,0.0318388,-366.084076317,96.9580288908,0.01,-366.084076317,0.3,100
100,1654.25954551,0.00556699,1654.25954551,-436.31,0.562872,-356.783,1.04879,500.0,0.0248574,95.3481153119,8.61328e-06,-360.478259949,2.5133,1.01109,1,41.6388,0.0880536,-360.478259949,92.1428479345,0.01,-360.478259949,0.3,100
100,1102.10369446,,1102.10369446,-402.57,,-329.237,1.0,500.0,0.541726,99.9997735029,0.00398095,-358.205655972,2.16484,0.0399619,1,80.577,0.063574,-358.205655972,2.47454592039,0.01,-358.205655972,0.3,100
100,957.974003754,0.00687567,957.974003754,-429.408,0.6975,-359.614,1.02426,500.0,0.0172645,97.6316838173,3.48419e-06,-361.233891749,1.75139,1.01445,1,30.6172,0.0358559,-361.233891749,96.6656922719,0.01,-361.233891749,0.3,100
100,1433.14405193,0.000821165,1433.14405193,-425.938,0.129568,-348.836,1.0,500.0,0.46752,99.9995708484,0.00219675,-366.967431246,73.768,1.57786,1,68.8863,54.6912,-366.967431246,4.39601899141,0.01,-366.967431246,0.3,100
100,1796.34650447,0.00369822,1796.34650447,-435.426,0.362824,-359.45,1.04522,500.0,0.0138585,95.6739092847,6.28907e-06,-362.923534016,1.35963,0.981077,1,40.2201,0.0605331,-362.923534016,94.1387372331,0.01,-362.923534016,0.3,100
100,1525.60408703,0.0056584,1525.60408703,-434.413,0.553771,-359.505,1.04431,500.0,0.0142546,95.7572061835,4.50444e-06,-362.62148592,1.39506,0.978671,1,37.8333,0.0431434,-362.62148592,95.7309860564,0.01,-362.62148592,0.3,100
100,2044.98307563,0.00719265,2044.98307563,-447.197,0.714472,-365.011,1.03965,500.0,0.0173827,96.1860324108,3.97706e-06,-368.216316512,1.72669,0.993336,1,45.6208,0.0392423,-368.216316512,96.2118735538,0.01,-368.216316512,0.3,100
100,1257.08049958,0.00492519,1257.08049958,-436.954,0.493261,-363.596,1.02776,500.0,0.0130561,97.2989550052,2.37296e-06,-365.59506918,1.30757,1.00151,1,33.8485,0.0238012,-365.59506918,97.7046993617,0.01,-365.59506918,0.3,100
100,1539.59213725,0.00305251,1539.59213725,-440.697,0.305076,-357.051,1.06376,500.0,0.0160041,94.0059418476,9.0294e-06,-362.681436745,1.59949,0.999426,1,34.3807,0.0901904,-362.681436745,91.7943980955,0.01,-362.681436745,0.3,100
100,1261.11711865,0.00631476,1261.11711865,-438.392,0.634306,-362.732,1.01176,500.0,0.012781,98.838076954,1.30185e-06,-363.627599639,1.28382,1.00448,1,35.1588,0.0131355,-363.627599639,98.7275761797,0.01,-363.627599639,0.3,100
100,1390.00333771,0.00329414,1390.00333771,-433.684,0.330347,-361.298,1.03464,500.0,0.0152271,96.6515343702,4.39756e-06,-363.976567373,1.52702,1.00283,1,36.4487,0.044225,-363.976567373,95.8280598331,0.01,-363.976567373,0.3,100
100,1048.60377993,0.00629034,1048.60377993,-432.522,0.6371,-360.517,1.02611,500.0,0.0146791,97.455467427,3.38465e-06,-362.390063065,1.48673,1.01282,1,31.6513,0.0347201,-362.390063065,96.7578422609,0.01,-362.390063065,0.3,100
100,1471.50970134,0.00404962,1471.50970134,-436.402,0.413183,-359.955,1.0537,500.0,0.0182399,94.9037720836,5.86394e-06,-363.986452084,1.86102,1.0203,1,36.0996,0.0610443,-363.986452084,94.5132590329,0.01,-363.986452084,0.3,100
100,1355.9011198,0.00587935,1355.9011198,-444.946,0.58186,-362.57,1.03818,500.0,0.0152427,96.3219906755,3.1856e-06,-365.445229566,1.50852,0.989668,1,36.2869,0.0312011,-365.445229566,96.9426788634,0.01,-365.445229566,0.3,100
100,1386.02674311,0.0063335,1386.02674311,-439.996,0.637005,-366.279,1.01511,500.0,0.0123985,98.5113625701,1.70434e-06,-367.367964985,1.247,1.00577,1,37.0617,0.0172407,-367.367964985,98.3406722116,0.01,-367.367964985,0.3,100
100,1445.88830244,0.00552347,1445.88830244,-435.354,0.525775,-363.085,1.03334,500.0,0.0140244,96.7737834503,3.85188e-06,-365.379010766,1.33497,0.951894,1,39.2361,0.034902,-365.379010766,96.326724172,0.01,-365.379010766,0.3,100
100,1754.32783821,0.00576301,1754.32783821,-446.31,0.598824,-361.771,1.07236,500.0,0.0684672,93.2523352247,3.83657e-05,-365.988331077,7.1143,1.03908,1,45.5351,0.41423,-365.988331077,72.4732228089,0.01,-365.988331077,0.3,100
100,1423.27727787,0.00807781,1423.27727787,-436.471,0.812552,-364.088,1.02521,500.0,0.0202162,97.5406037986,3.75903e-06,-365.832861354,2.03357,1.00591,1,37.5749,0.0380356,-365.832861354,96.4120996357,0.01,-365.832861354,0.3,100
100,1120.31822746,0.00664586,1120.31822746,-440.541,0.657993,-365.608,1.01133,500.0,0.0132851,98.8795873479,1.46222e-06,-366.443652428,1.31533,0.990081,1,33.07,0.0143335,-366.443652428,98.5730546559,0.01,-366.443652428,0.3,100
100,1172.74035237,0.00668095,1172.74035237,-431.346,0.68693,-359.849,1.03527,500.0,0.0157805,96.5935508327,4.34852e-06,-362.336313874,1.62254,1.02819,1,33.5402,0.0459716,-362.336313874,95.872625912,0.01,-362.336313874,0.3,100
100,1014.01986828,0.0021986,1014.01986828,-426.738,0.583194,-350.411,1.23945,500.0,0.625738,80.6810650321,0.00387084,-364.305053503,165.981,2.65257,1,56.6511,272.357,-364.305053503,2.54315004299,0.01,-364.305053503,0.3,100
100,1715.38684078,0.0070616,1715.38684078,-434.449,0.701885,-354.799,1.03259,500.0,0.0187988,96.8441910916,3.03054e-06,-357.272192559,1.8685,0.993947,1,41.5304,0.0299397,-357.272192559,97.0871528643,0.01,-357.272192559,0.3,100
100,1394.05204873,0.00544618,1394.05204873,-440.644,0.555709,-367.001,1.03095,500.0,0.0159076,96.9982220594,4.46841e-06,-369.209870811,1.62316,1.02037,1,36.4515,0.0465227,-369.209870811,95.7636957522,0.01,-369.209870811,0.3,100
100,1568.42187758,0.00760755,1568.42187758,-441.307,0.745419,-367.141,1.02125,500.0,0.0157791,97.9196272133,2.07289e-06,-368.693271558,1.5461,0.979842,1,38.3437,0.0199016,-368.693271558,97.9891295277,0.01,-368.693271558,0.3,100
100,1563.20350213,0.00357979,1563.20350213,-449.58,0.349044,-366.096,1.03594,500.0,0.0137467,96.5310378072,4.52239e-06,-369.13680148,1.34035,0.975039,1,34.9534,0.0429944,-369.13680148,95.7146797202,0.01,-369.13680148,0.3,100
100,1122.32298701,0.00667237,1122.32298701,-432.081,0.670434,-361.461,1.01815,500.0,0.0125343,98.2174382093,1.70519e-06,-362.638651469,1.25944,1.00479,1,32.8016,0.0172157,-362.638651469,98.3399024074,0.01,-362.638651469,0.3,100
100,1350.2018978,0.00614293,1350.2018978,-429.922,0.607248,-355.958,1.04153,500.0,0.0167256,96.0124857545,3.65561e-06,-358.828846672,1.65338,0.988532,1,37.2429,0.0357224,-358.828846672,96.5073293156,0.01,-358.828846672,0.3,100
100,1866.50467702,0.00436339,1866.50467702,-446.309,0.451706,-369.146,1.02041,500.0,0.0147131,97.9996002261,2.5996e-06,-370.831605106,1.52312,1.03522,1,42.1306,0.0278593,-370.831605106,97.490990803,0.01,-370.831605106,0.3,100
100,1486.22337632,0.00470532,1486.22337632,-430.113,0.480353,-356.224,1.04244,500.0,0.0167383,95.9287223948,4.58273e-06,-359.138549194,1.70876,1.02087,1,36.2315,0.0477603,-359.138549194,95.6599637835,0.01,-359.138549194,0.3,100
100,1280.52740342,0.0062965,1280.52740342,-433.822,0.621488,-359.438,1.02049,500.0,0.0129271,97.9923193514,2.11113e-06,-360.922984025,1.27595,0.987038,1,35.2887,0.0205676,-360.922984025,97.952757433,0.01,-360.922984025,0.3,100
100,1370.50773222,0.00517837,1370.50773222,-438.15,0.512411,-359.574,1.05812,500.0,0.0160628,94.5074936938,6.69578e-06,-363.671207888,1.58945,0.989522,1,35.7883,0.0655619,-363.671207888,93.7832888283,0.01,-363.671207888,0.3,100
100,1045.80212929,0.00614087,1045.80212929,-429.451,0.62112,-358.732,1.02023,500.0,0.0141618,98.0170168951,2.13997e-06,-360.115073532,1.4324,1.01145,1,31.0887,0.0218927,-360.115073532,97.9253943427,0.01,-360.115073532,0.3,100
100,1419.23779297,0.00422447,1419.23779297,-428.832,0.425853,-359.881,1.03871,500.0,0.0171582,96.2728312926,4.28837e-06,-362.403503081,1.72965,1.00806,1,38.6264,0.0435782,-362.403503081,95.9273942581,0.01,-362.403503081,0.3,100
100,1369.67922359,0.00683444,1369.67922359,-435.139,0.694275,-361.764,1.02282,500.0,0.0135642,97.7687086818,2.157e-06,-363.475811654,1.37791,1.01585,1,35.3533,0.0222591,-363.475811654,97.9092159395,0.01,-363.475811654,0.3,100
