MinVanillaIw,eRenyi2,VarNormIw,VanillaAvgRet,VarRet,ESSRenyi,J,Bound,BatchSize,Delta,AvgEpLen,AvgRet,MinNormIw,MaxVanillaIw,MaxNormIw,ESSClassic,AvgDiscRet,VarJ,VarVanillaIw,VarDiscRet,AvgNormIw,IterType,EpsThisIter,AvgVanillaIw
0.999963,1.00001,5.65607e-17,-26.0121814429,8515.10977917,499.996185332,-19.3973,-22.9627,500,0.7,232.72,-26.0121814429,0.00199993,1.00002,0.00200003,500.000433139,-26.0121814429,92.8919,1.41336e-11,8515.10977917,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-2.90931678088,8592.04793333,500.0,-2.90932,-10.5124,500,0.7,283.91,-2.90931678088,0.01,1.0,0.01,100.0,-2.90931678088,92.2287,,8592.04793333,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-6.89867279008,8759.08282888,500.0,-4.904,-10.2802,500,0.7,273.55,-6.89867279008,0.005,1.0,0.005,200.000000102,-6.89867279008,92.6973,,8759.08282888,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-14.4021936985,8567.73565466,500.0,-8.07006,-12.5976,500,0.7,257.36,-14.4021936985,0.00333333,1.0,0.00333333,299.999969474,-14.4021936985,92.6063,,8567.73565466,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-3.50643827906,8789.75423076,500.0,-6.92916,-10.8501,500,0.7,283.01,-3.50643827906,0.0025,1.0,0.0025,400.0,-3.50643827906,92.7972,,8789.75423076,0.0025,2,100,1.0
0.999986,1.00001,4.53446e-17,-19.2422708019,8728.58781406,499.996185332,-9.39175,-12.8988,500,0.7,251.1,-19.2422708019,0.00199997,1.00002,0.00200003,499.999677203,-19.2422708019,92.96,1.13309e-11,8728.58781406,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-16.5569768342,8852.85369667,500.0,-16.557,-24.1172,500,0.7,252.02,-16.5569768342,0.01,1.0,0.01,100.0,-16.5569768342,93.618,,8852.85369667,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-14.5367062262,8739.61265588,500.0,-15.5468,-21.1717,500,0.7,256.78,-14.5367062262,0.005,1.0,0.005,200.000000102,-14.5367062262,93.3236,,8739.61265588,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-14.0474292044,8714.98461972,500.0,-15.047,-19.7799,500,0.7,255.76,-14.0474292044,0.00333333,1.0,0.00333333,299.999969474,-14.0474292044,93.1807,,8714.98461972,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-17.5336707761,8948.24318489,500.0,-15.6687,-19.7675,500,0.7,247.2,-17.5336707761,0.0025,1.0,0.0025,400.0,-17.5336707761,93.4228,,8948.24318489,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-4.02993636498,9038.84947854,500.0,-13.3409,-17.007,500,0.7,282.68,-4.02993636498,0.002,1.0,0.002,500.000006643,-4.02993636498,93.7744,,9038.84947854,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-5.45352248523,9201.0200453,500.0,-5.45352,-13.0968,500,0.7,273.53,-5.45352248523,0.01,1.0,0.01,100.0,-5.45352248523,95.4411,,9201.0200453,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-23.5289618818,8631.74431886,500.0,-14.4912,-19.8959,500,0.7,234.42,-23.5289618818,0.005,1.0,0.005,200.000000102,-23.5289618818,94.387,,8631.74431886,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-5.52833103928,8953.93730117,500.0,-11.5036,-15.9165,500,0.7,278.76,-5.52833103928,0.00333333,1.0,0.00333333,299.999969474,-5.52833103928,94.4029,,8953.93730117,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-8.4319184865,9137.80985956,500.0,-10.7357,-14.6153,500,0.7,273.57,-8.4319184865,0.0025,1.0,0.0025,400.0,-8.4319184865,94.5902,,9137.80985956,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-8.54235759772,9005.43987842,500.0,-10.297,-13.7671,500,0.7,274.35,-8.54235759772,0.002,1.0,0.002,500.000006643,-8.54235759772,94.5606,,9005.43987842,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-13.3676940436,8926.2685892,500.0,-13.3677,-20.9228,500,0.7,260.12,-13.3676940436,0.01,1.0,0.01,100.0,-13.3676940436,94.0054,,8926.2685892,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-24.2674404644,8713.09107781,500.0,-18.8176,-24.298,500,0.7,233.34,-24.2674404644,0.005,1.0,0.005,200.000000102,-24.2674404644,93.6012,,8713.09107781,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-21.6089318096,8806.04063225,500.0,-19.748,-24.2602,500,0.7,242.52,-21.6089318096,0.00333333,1.0,0.00333333,299.999969474,-21.6089318096,93.5335,,8806.04063225,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-2.26515989651,8959.35039512,500.0,-15.3773,-19.285,500,0.7,283.78,-2.26515989651,0.0025,1.0,0.0025,400.0,-2.26515989651,94.0007,,8959.35039512,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-24.8283320653,8603.09369796,500.0,-17.2675,-20.7627,500,0.7,233.09,-24.8283320653,0.002,1.0,0.002,500.000006643,-24.8283320653,93.7369,,8603.09369796,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-20.9518885715,8871.67936004,500.0,-20.9519,-28.4473,500,0.7,243.71,-20.9518885715,0.01,1.0,0.01,100.0,-20.9518885715,93.7175,,8871.67936004,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-23.0892105182,8758.05780837,500.0,-22.0205,-27.4471,500,0.7,239.27,-23.0892105182,0.005,1.0,0.005,200.000000102,-23.0892105182,93.423,,8758.05780837,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-11.1724102916,8893.62885236,500.0,-18.4045,-22.9593,500,0.7,269.14,-11.1724102916,0.00333333,1.0,0.00333333,299.999969474,-11.1724102916,93.6996,,8893.62885236,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-15.0736407953,8645.00595186,500.0,-17.5718,-21.5163,500,0.7,252.2,-15.0736407953,0.0025,1.0,0.0025,400.0,-15.0736407953,93.4154,,8645.00595186,0.0025,2,100,1.0
0.99999,1.0,1.35118e-17,-19.5793205381,8739.81304478,500.0,-17.9733,-21.5014,500,0.7,246.4,-19.5793205381,0.00199998,1.00001,0.00200002,500.000006643,-19.5793205381,93.3396,3.35456e-12,8739.81304478,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-14.0798360919,9184.35398674,500.0,-14.0798,-22.4473,500,0.7,256.22,-14.0798360919,0.01,1.0,0.01,100.0,-14.0798360919,95.3547,,9184.35398674,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-26.4951031512,8493.21429676,500.0,-20.2875,-26.2042,500,0.7,224.38,-26.4951031512,0.005,1.0,0.005,200.000000102,-26.4951031512,93.7493,,8493.21429676,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-6.69307146661,9167.53905061,500.0,-15.756,-20.587,500,0.7,274.29,-6.69307146661,0.00333333,1.0,0.00333333,299.999969474,-6.69307146661,94.4756,,9167.53905061,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-8.19551279485,9075.28728116,500.0,-13.8659,-18.0496,500,0.7,274.98,-8.19551279485,0.0025,1.0,0.0025,400.0,-8.19551279485,94.6102,,9075.28728116,0.0025,2,100,1.0
0.999992,1.0,1.50736e-17,-17.3285595132,8743.16168628,500.0,-14.5584,-18.3004,500,0.7,251.12,-17.3285595132,0.00199998,1.00001,0.00200002,499.999921343,-17.3285595132,94.3076,3.73913e-12,8743.16168628,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-23.4489331398,8692.39964416,500.0,-23.4489,-31.4108,500,0.7,237.82,-23.4489331398,0.01,1.0,0.01,100.0,-23.4489331398,92.7657,,8692.39964416,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-26.8295808649,8746.09708882,500.0,-25.1393,-30.7691,500,0.7,228.66,-26.8295808649,0.005,1.0,0.005,200.000000102,-26.8295808649,92.9242,,8746.09708882,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-25.6834021066,8895.50562053,500.0,-25.3206,-29.9174,500,0.7,229.26,-25.6834021066,0.00333333,1.0,0.00333333,299.999969474,-25.6834021066,93.2319,,8895.50562053,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-21.3743582611,8498.84244617,500.0,-24.3341,-28.315,500,0.7,239.3,-21.3743582611,0.0025,1.0,0.0025,400.0,-21.3743582611,92.8737,,8498.84244617,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-24.9599751596,8604.39320462,500.0,-24.4593,-28.0199,500,0.7,229.12,-24.9599751596,0.002,1.0,0.002,500.000006643,-24.9599751596,92.7586,,8604.39320462,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-4.82938439812,9027.75168629,500.0,-4.82938,-12.1984,500,0.7,277.51,-4.82938439812,0.01,1.0,0.01,100.0,-4.82938439812,94.5382,,9027.75168629,0.01,2,100,1.0
1.0,1.0,2.1793e-19,2.32532278032,8883.20996647,500.0,-1.25203,-6.61174,500,0.7,295.51,2.32532278032,0.005,1.0,0.005,200.000000102,2.32532278032,94.227,,8883.20996647,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-10.4296459034,9011.18078597,500.0,-4.31124,-8.84456,500,0.7,268.06,-10.4296459034,0.00333333,1.0,0.00333333,299.999969474,-10.4296459034,94.401,,9011.18078597,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-13.0830979283,8752.81030401,500.0,-6.5042,-10.4302,500,0.7,260.65,-13.0830979283,0.0025,1.0,0.0025,400.0,-13.0830979283,94.151,,8752.81030401,0.0025,2,100,1.0
0.999989,1.0,1.4933e-17,-12.2022750149,8819.10848977,500.0,-7.6438,-11.1553,500,0.7,264.66,-12.2022750149,0.00199998,1.00001,0.00200002,499.999969872,-12.2022750149,94.0368,3.70986e-12,8819.10848977,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-16.4084214281,8903.0480973,500.0,-16.4084,-24.4661,500,0.7,251.45,-16.4084214281,0.01,1.0,0.01,100.0,-16.4084214281,93.883,,8903.0480973,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-28.7434783685,8105.3343328,500.0,-22.576,-28.2736,500,0.7,225.77,-28.7434783685,0.005,1.0,0.005,200.000000102,-28.7434783685,91.963,,8105.3343328,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-4.03216805244,8948.57188592,500.0,-16.3947,-21.0468,500,0.7,278.36,-4.03216805244,0.00333333,1.0,0.00333333,299.999969474,-4.03216805244,93.0998,,8948.57188592,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-17.9189774911,8829.38689865,500.0,-16.7758,-20.8046,500,0.7,251.73,-17.9189774911,0.0025,1.0,0.0025,400.0,-17.9189774911,93.2008,,8829.38689865,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-0.981230748122,9044.32718703,500.0,-13.6169,-17.2204,500,0.7,287.37,-0.981230748122,0.002,1.0,0.002,500.000006643,-0.981230748122,93.7006,,9044.32718703,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-5.81491335481,8802.94553834,500.0,-5.81491,-13.1591,500,0.7,282.97,-5.81491335481,0.01,1.0,0.01,100.0,-5.81491335481,93.3537,,8802.94553834,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-22.8753135574,8306.37024729,500.0,-14.3451,-19.5758,500,0.7,234.33,-22.8753135574,0.005,1.0,0.005,200.000000102,-22.8753135574,92.4223,,8306.37024729,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-2.1302764128,8916.40225091,500.0,-10.2735,-14.7558,500,0.7,286.16,-2.1302764128,0.00333333,1.0,0.00333333,299.999969474,-2.1302764128,93.1137,,8916.40225091,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-29.381220405,8111.68992765,500.0,-15.0504,-18.9322,500,0.7,220.35,-29.381220405,0.0025,1.0,0.0025,400.0,-29.381220405,92.6214,,8111.68992765,0.0025,2,100,1.0
0.999982,1.00001,8.4942e-17,-15.841811802,8923.31799919,499.996185332,-15.2087,-18.6806,500,0.7,258.0,-15.841811802,0.00199997,1.00002,0.00200004,499.999664696,-15.841811802,92.8972,2.12442e-11,8923.31799919,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-18.6363584901,8922.17298564,500.0,-18.6364,-26.2931,500,0.7,247.99,-18.6363584901,0.01,1.0,0.01,100.0,-18.6363584901,93.9838,,8922.17298564,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-37.6651750644,8092.8726498,500.0,-28.1508,-33.9933,500,0.7,201.42,-37.6651750644,0.005,1.0,0.005,200.000000102,-37.6651750644,92.2658,,8092.8726498,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-1.88690992343,8901.00664707,500.0,-19.3962,-24.3296,500,0.7,288.61,-1.88690992343,0.00333333,1.0,0.00333333,299.999969474,-1.88690992343,93.6266,,8901.00664707,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-22.2496746052,8501.00503062,500.0,-20.1095,-24.382,500,0.7,237.44,-22.2496746052,0.0025,1.0,0.0025,400.0,-22.2496746052,93.1664,,8501.00503062,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-9.15610140201,9019.42242113,500.0,-17.9188,-21.7403,500,0.7,268.42,-9.15610140201,0.002,1.0,0.002,500.000006643,-9.15610140201,93.5362,,9019.42242113,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-16.9270249745,8835.23129651,500.0,-16.927,-24.7602,500,0.7,250.47,-16.9270249745,0.01,1.0,0.01,100.0,-16.9270249745,93.5248,,8835.23129651,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-19.6785574261,8792.92527826,500.0,-18.3028,-23.8417,500,0.7,247.0,-19.6785574261,0.005,1.0,0.005,200.000000102,-19.6785574261,93.4229,,8792.92527826,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-21.8533177104,8716.75000601,500.0,-19.4863,-24.0289,500,0.7,242.74,-21.8533177104,0.00333333,1.0,0.00333333,299.999969474,-21.8533177104,93.2624,,8716.75000601,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-24.7317529771,8492.79622616,500.0,-20.7977,-24.7317,500,0.7,229.77,-24.7317529771,0.0025,1.0,0.0025,400.0,-24.7317529771,92.9007,,8492.79622616,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-19.064953847,8509.05501891,500.0,-20.4511,-23.9698,500,0.7,247.25,-19.064953847,0.002,1.0,0.002,500.000006643,-19.064953847,92.6807,,8509.05501891,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-16.3793089061,8689.8250102,500.0,-16.3793,-23.9922,500,0.7,252.08,-16.3793089061,0.01,1.0,0.01,100.0,-16.3793089061,92.752,,8689.8250102,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-8.65975088358,8967.66691039,500.0,-12.5195,-18.4132,500,0.7,269.28,-8.65975088358,0.005,1.0,0.005,200.000000102,-8.65975088358,93.5701,,8967.66691039,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-18.7509584155,8786.02755077,500.0,-14.5967,-19.4089,500,0.7,251.24,-18.7509584155,0.00333333,1.0,0.00333333,299.999969474,-18.7509584155,93.5143,,8786.02755077,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-14.1948930524,9195.19640475,500.0,-14.4962,-18.6637,500,0.7,259.29,-14.1948930524,0.0025,1.0,0.0025,400.0,-14.1948930524,93.9922,,9195.19640475,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-10.8199125405,8658.24718188,500.0,-13.761,-17.4885,500,0.7,269.05,-10.8199125405,0.002,1.0,0.002,500.000006643,-10.8199125405,93.7236,,8658.24718188,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-7.99757465397,9003.50616772,500.0,-7.99757,-15.6164,500,0.7,273.61,-7.99757465397,0.01,1.0,0.01,100.0,-7.99757465397,94.4112,,9003.50616772,0.01,2,100,1.0
1.0,1.0,2.1793e-19,0.655291982009,9024.66363321,500.0,-3.67114,-9.12938,500,0.7,294.8,0.655291982009,0.005,1.0,0.005,200.000000102,0.655291982009,94.5657,,9024.66363321,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-18.3580136949,8796.25639651,500.0,-8.56676,-13.1276,500,0.7,245.79,-18.3580136949,0.00333333,1.0,0.00333333,299.999969474,-18.3580136949,94.4059,,8796.25639651,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-3.78775384401,8855.26609858,500.0,-7.37201,-11.3218,500,0.7,282.51,-3.78775384401,0.0025,1.0,0.0025,400.0,-3.78775384401,94.2354,,8855.26609858,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-6.87273363045,9160.51700871,500.0,-7.27216,-10.805,500,0.7,273.66,-6.87273363045,0.002,1.0,0.002,500.000006643,-6.87273363045,94.4356,,9160.51700871,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-12.9284229919,9033.75974839,500.0,-12.9284,-20.7898,500,0.7,265.16,-12.9284229919,0.01,1.0,0.01,100.0,-12.9284229919,94.5697,,9033.75974839,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-16.5748220249,8766.68496555,500.0,-14.7516,-20.325,500,0.7,256.0,-16.5748220249,0.005,1.0,0.005,200.000000102,-16.5748220249,93.8858,,8766.68496555,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-9.60942224102,8685.82709383,500.0,-13.0376,-17.5882,500,0.7,274.2,-9.60942224102,0.00333333,1.0,0.00333333,299.999969474,-9.60942224102,93.5337,,8685.82709383,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-24.4595573206,8597.62742626,500.0,-15.8931,-19.8341,500,0.7,237.98,-24.4595573206,0.0025,1.0,0.0025,400.0,-24.4595573206,93.3477,,8597.62742626,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-12.3892254865,8725.4261352,500.0,-15.1923,-18.7172,500,0.7,260.02,-12.3892254865,0.002,1.0,0.002,500.000006643,-12.3892254865,93.2772,,8725.4261352,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-11.8414186757,8975.50871402,500.0,-11.8414,-19.2293,500,0.7,263.65,-11.8414186757,0.01,1.0,0.01,100.0,-11.8414186757,94.2643,,8975.50871402,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-15.9800153074,8662.65188508,500.0,-13.9107,-19.1347,500,0.7,251.81,-15.9800153074,0.005,1.0,0.005,200.000000102,-15.9800153074,93.4621,,8662.65188508,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-33.0895977966,8143.4799056,500.0,-20.3037,-24.9107,500,0.7,216.93,-33.0895977966,0.00333333,1.0,0.00333333,299.999969474,-33.0895977966,92.6959,,8143.4799056,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-1.39091472822,8678.86672357,500.0,-15.5755,-19.5653,500,0.7,290.89,-1.39091472822,0.0025,1.0,0.0025,400.0,-1.39091472822,93.0564,,8678.86672357,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-1.55658918042,9124.96728356,500.0,-12.7717,-16.4677,500,0.7,287.02,-1.55658918042,0.002,1.0,0.002,500.000006643,-1.55658918042,93.6257,,9124.96728356,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-13.7282019347,9050.01423276,500.0,-13.7282,-21.33,500,0.7,260.64,-13.7282019347,0.01,1.0,0.01,100.0,-13.7282019347,94.6547,,9050.01423276,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-11.5855183838,8596.28670118,500.0,-12.6569,-18.0322,500,0.7,264.9,-11.5855183838,0.005,1.0,0.005,200.000000102,-11.5855183838,93.4669,,8596.28670118,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-18.6589476172,8915.73582631,500.0,-14.6576,-19.0465,500,0.7,247.36,-18.6589476172,0.00333333,1.0,0.00333333,299.999969474,-18.6589476172,93.6709,,8915.73582631,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-8.77616489322,9040.88206902,500.0,-13.1872,-17.0484,500,0.7,268.74,-8.77616489322,0.0025,1.0,0.0025,400.0,-8.77616489322,93.9403,,9040.88206902,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-22.5291761712,8397.5757125,500.0,-15.0556,-18.592,500,0.7,237.96,-22.5291761712,0.002,1.0,0.002,500.000006643,-22.5291761712,93.4693,,8397.5757125,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-15.8789102988,8669.28899401,500.0,-15.8789,-23.3251,500,0.7,251.68,-15.8789102988,0.01,1.0,0.01,100.0,-15.8789102988,92.6423,,8669.28899401,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-12.058454606,9038.79616369,500.0,-13.9687,-19.279,500,0.7,260.56,-12.058454606,0.005,1.0,0.005,200.000000102,-12.058454606,93.6437,,9038.79616369,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-11.9164447624,8834.40820465,500.0,-13.2846,-17.6245,500,0.7,264.33,-11.9164447624,0.00333333,1.0,0.00333333,299.999969474,-11.9164447624,93.6077,,8834.40820465,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-30.6239989018,8386.64104085,500.0,-17.6195,-21.444,500,0.7,220.83,-30.6239989018,0.0025,1.0,0.0025,400.0,-30.6239989018,93.2945,,8386.64104085,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-29.1232499254,8183.86757795,500.0,-19.9202,-23.341,500,0.7,220.98,-29.1232499254,0.002,1.0,0.002,500.000006643,-29.1232499254,92.7614,,8183.86757795,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-6.2300503544,8884.7842609,500.0,-6.23005,-14.4617,500,0.7,277.63,-6.2300503544,0.01,1.0,0.01,100.0,-6.2300503544,93.7867,,8884.7842609,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-10.2665880158,8706.37593907,500.0,-8.24832,-14.069,500,0.7,264.28,-10.2665880158,0.005,1.0,0.005,200.000000102,-10.2665880158,93.3365,,8706.37593907,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-22.7385552608,8629.90190895,500.0,-13.0784,-17.8309,500,0.7,236.67,-22.7385552608,0.00333333,1.0,0.00333333,299.999969474,-22.7385552608,93.2863,,8629.90190895,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-23.2395932093,8493.30484749,500.0,-15.6187,-19.7345,500,0.7,238.41,-23.2395932093,0.0025,1.0,0.0025,400.0,-23.2395932093,92.9957,,8493.30484749,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-22.7303317312,8572.21829971,500.0,-17.041,-20.7223,500,0.7,234.18,-22.7303317312,0.002,1.0,0.002,500.000006643,-22.7303317312,92.8652,,8572.21829971,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-14.8983023681,9013.34280902,500.0,-14.8983,-23.4906,500,0.7,256.9,-14.8983023681,0.01,1.0,0.01,100.0,-14.8983023681,94.4627,,9013.34280902,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-11.239178126,8821.70578162,500.0,-13.0687,-19.1444,500,0.7,265.26,-11.239178126,0.005,1.0,0.005,200.000000102,-11.239178126,93.9771,,8821.70578162,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-12.0462750207,8802.50479967,500.0,-12.7279,-17.6887,500,0.7,263.84,-12.0462750207,0.00333333,1.0,0.00333333,299.999969474,-12.0462750207,93.7702,,8802.50479967,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-16.7995975515,8915.14246483,500.0,-13.7458,-18.042,500,0.7,256.1,-16.7995975515,0.0025,1.0,0.0025,400.0,-16.7995975515,93.831,,8915.14246483,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-14.8332668967,8703.31682564,500.0,-13.9633,-17.8059,500,0.7,255.65,-14.8332668967,0.002,1.0,0.002,500.000006643,-14.8332668967,93.6314,,8703.31682564,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-26.3048426916,8617.44558045,500.0,-26.3048,-34.0229,500,0.7,232.71,-26.3048426916,0.01,1.0,0.01,100.0,-26.3048426916,92.3649,,8617.44558045,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-17.4930316524,8894.39791089,500.0,-21.8989,-27.4508,500,0.7,251.03,-17.4930316524,0.005,1.0,0.005,200.000000102,-17.4930316524,93.2082,,8894.39791089,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-12.3548802182,8793.7156239,500.0,-18.7176,-23.2886,500,0.7,262.68,-12.3548802182,0.00333333,1.0,0.00333333,299.999969474,-12.3548802182,93.3489,,8793.7156239,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-30.0568006904,8506.8881886,500.0,-21.5524,-25.511,500,0.7,220.43,-30.0568006904,0.0025,1.0,0.0025,400.0,-30.0568006904,93.0864,,8506.8881886,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-17.0203828121,9013.21573255,500.0,-20.646,-24.1866,500,0.7,251.68,-17.0203828121,0.002,1.0,0.002,500.000006643,-17.0203828121,93.3808,,9013.21573255,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-22.003103162,8758.62703627,500.0,-22.0031,-29.5754,500,0.7,236.62,-22.003103162,0.01,1.0,0.01,100.0,-22.003103162,93.1184,,8758.62703627,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-2.02642012346,8949.39147058,500.0,-12.0148,-17.3692,500,0.7,285.52,-2.02642012346,0.005,1.0,0.005,200.000000102,-2.02642012346,94.1554,,8949.39147058,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-34.0813368182,8184.501639,500.0,-19.3703,-23.7893,500,0.7,213.8,-34.0813368182,0.00333333,1.0,0.00333333,299.999969474,-34.0813368182,93.3769,,8184.501639,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-23.4917707002,8751.2601119,500.0,-20.4007,-24.2276,500,0.7,237.29,-23.4917707002,0.0025,1.0,0.0025,400.0,-23.4917707002,93.3197,,8751.2601119,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-8.80459487559,9158.56739435,500.0,-18.0814,-21.5877,500,0.7,273.22,-8.80459487559,0.002,1.0,0.002,500.000006643,-8.80459487559,93.8177,,9158.56739435,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-14.5664554284,8579.14883233,500.0,-14.5665,-22.1687,500,0.7,254.85,-14.5664554284,0.01,1.0,0.01,100.0,-14.5664554284,92.1594,,8579.14883233,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-14.5516817317,9040.42418252,500.0,-14.5591,-20.2906,500,0.7,259.63,-14.5516817317,0.005,1.0,0.005,200.000000102,-14.5516817317,93.39,,9040.42418252,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-16.4380701209,8941.07589972,500.0,-15.1854,-19.8652,500,0.7,257.14,-16.4380701209,0.00333333,1.0,0.00333333,299.999969474,-16.4380701209,93.6258,,8941.07589972,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-13.5813690755,8472.85884179,500.0,-14.7844,-18.8372,500,0.7,261.48,-13.5813690755,0.0025,1.0,0.0025,400.0,-13.5813690755,93.1228,,8472.85884179,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-15.8599057484,8729.56597423,500.0,-14.9995,-18.6244,500,0.7,252.47,-15.8599057484,0.002,1.0,0.002,500.000006643,-15.8599057484,93.0921,,8729.56597423,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-20.8129598401,9058.13669218,500.0,-20.813,-28.646,500,0.7,242.18,-20.8129598401,0.01,1.0,0.01,100.0,-20.8129598401,94.6972,,9058.13669218,0.01,2,100,1.0
1.0,1.0,2.1793e-19,8.59309939978,8630.12113183,500.0,-6.10993,-11.9977,500,0.7,318.7,8.59309939978,0.005,1.0,0.005,200.000000102,8.59309939978,94.7199,,8630.12113183,0.005,2,100,1.0
