ESSClassic,AvgDiscRet,AvgVanillaIw,MaxNormIw,MinNormIw,VarRet,J,Bound,MinVanillaIw,AvgRet,VarJ,MaxVanillaIw,ESSRenyi,AvgEpLen,BatchSize,VanillaAvgRet,VarVanillaIw,VarNormIw,VarDiscRet,AvgNormIw,eRenyi2
100.0,3.637978807091713e-14,1.0,0.01,0.01,0.01470672618357127,1.8626451e-09,-0.010649436,1.0,3.637978807091713e-14,0.12066341,1.0,nan,500.0,100,4999.873264400344,,3.5044917e-18,0.01470672618357127,0.009999998,nan
100.0,3.637978807091713e-13,1.0,0.01,0.01,0.013172865103729786,4.656613e-10,-0.01019419,1.0,3.637978807091713e-13,0.11419779,1.0,nan,500.0,100,4999.878436843265,,3.5044917e-18,0.013172865103729786,0.009999998,nan
100.0,5.456968210637569e-14,1.0,0.01,0.01,248989.51344794923,-2.1457672e-06,-4.2108874,1.0,5.456968210637569e-14,496.4872,1.0,nan,495.02,100,4949.966625612208,,3.5044917e-18,248989.51344794923,0.009999998,nan
100.0,-4.18367562815547e-13,1.0,0.01,0.01,0.011240187353711703,5.820766e-11,-0.010129285,1.0,-4.18367562815547e-13,0.10548832,1.0,nan,500.0,100,4999.879435388218,,3.5044917e-18,0.011240187353711703,0.009999998,nan
100.0,3.3651303965598344e-13,1.0,0.01,0.01,0.015056236567338517,-2.3283064e-10,-0.011444068,1.0,3.3651303965598344e-13,0.12208879,1.0,nan,500.0,100,4999.863917433871,,3.5044917e-18,0.015056236567338517,0.009999998,nan
100.0,-9.913492249324919e-13,1.0,0.01,0.01,0.014305596330103034,-1.2805685e-09,-0.011293654,1.0,-9.913492249324919e-13,0.11900647,1.0,nan,500.0,100,4999.865157356015,,3.5044917e-18,0.014305596330103034,0.009999998,nan
100.0,3.9108272176235914e-13,1.0,0.01,0.01,494924.65788122884,-1.9073486e-06,-8.42653,1.0,3.9108272176235914e-13,699.9824,1.0,nan,490.02,100,4899.876989785384,,3.5044917e-18,494924.65788122884,0.009999998,nan
100.0,3.7289282772690056e-13,1.0,0.01,0.01,0.014222900390762256,2.3283064e-10,-0.010072172,1.0,3.7289282772690056e-13,0.118662,1.0,nan,500.0,100,4999.880180083038,,3.5044917e-18,0.014222900390762256,0.009999998,nan
100.0,-6.09361450187862e-13,1.0,0.01,0.01,0.013235038042161083,-5.820766e-10,-0.010333774,1.0,-6.09361450187862e-13,0.114466965,1.0,nan,500.0,100,4999.877060629716,,3.5044917e-18,0.013235038042161083,0.009999998,nan
100.0,-4.5474735088646414e-14,1.0,0.01,0.01,249988.07233277886,2.3841858e-07,-4.218019,1.0,-4.5474735088646414e-14,497.48187,1.0,nan,495.01,100,4949.88180554361,,3.5044917e-18,249988.07233277886,0.009999998,nan
100.0,-6.639311322942376e-13,1.0,0.01,0.01,0.012811822263877523,-3.4924597e-10,-0.010763455,1.0,-6.639311322942376e-13,0.11262195,1.0,nan,500.0,100,4999.871877683876,,3.5044917e-18,0.012811822263877523,0.009999998,nan
100.0,-2.9103830456733704e-13,1.0,0.01,0.01,0.010747910853847159,-2.3283064e-10,-0.00948751,1.0,-2.9103830456733704e-13,0.10315247,1.0,nan,500.0,100,4999.886794420657,,3.5044917e-18,0.010747910853847159,0.009999998,nan
100.0,7.275957614183426e-13,1.0,0.01,0.01,0.01697025233589634,3.4924597e-10,-0.011567862,1.0,7.275957614183426e-13,0.12961693,1.0,nan,500.0,100,4999.861651031213,,3.5044917e-18,0.01697025233589634,0.009999998,nan
100.0,-1.1823431123048067e-13,1.0,0.01,0.01,0.018074569723996667,1.1641532e-10,-0.011532376,1.0,-1.1823431123048067e-13,0.1337678,1.0,nan,500.0,100,4999.862870784323,,3.5044917e-18,0.018074569723996667,0.009999998,nan
100.0,-6.548361852765083e-13,1.0,0.01,0.01,0.01673631122040104,9.313226e-10,-0.011815667,1.0,-6.548361852765083e-13,0.12872043,1.0,nan,500.0,100,4999.85953166484,,3.5044917e-18,0.01673631122040104,0.009999998,nan
100.0,2.6375346351414917e-13,1.0,0.01,0.01,249987.61310738965,2.3841858e-06,-4.218439,1.0,2.6375346351414917e-13,497.4814,1.0,nan,495.01,100,4949.877227065345,,3.5044917e-18,249987.61310738965,0.009999998,nan
100.0,1.9099388737231492e-13,1.0,0.01,0.01,733836.0996565281,-2.3841858e-06,-12.625752,1.0,1.9099388737231492e-13,852.3484,1.0,nan,485.04,100,4849.9822654207455,,3.5044917e-18,733836.0996565281,0.009999998,nan
100.0,-9.185896487906575e-13,1.0,0.01,0.01,0.0142467342224516,-2.3283064e-10,-0.0109268455,1.0,-9.185896487906575e-13,0.118761376,1.0,nan,500.0,100,4999.870038542253,,3.5044917e-18,0.0142467342224516,0.009999998,nan
100.0,4.4565240386873483e-13,1.0,0.01,0.01,249987.42965913797,-7.1525574e-06,-4.218587,1.0,4.4565240386873483e-13,497.4812,1.0,nan,495.01,100,4949.875393005896,,3.5044917e-18,249987.42965913797,0.009999998,nan
100.0,-2.1827872842550277e-13,1.0,0.01,0.01,249988.2184344293,1.1920929e-06,-4.2179155,1.0,-2.1827872842550277e-13,497.482,1.0,nan,495.01,100,4949.8832326669835,,3.5044917e-18,249988.2184344293,0.009999998,nan
100.0,2.3646862246096135e-13,1.0,0.01,0.01,0.014352567621368531,1.3969839e-09,-0.009340904,1.0,2.3646862246096135e-13,0.11920169,1.0,nan,500.0,100,4999.888903060221,,3.5044917e-18,0.014352567621368531,0.009999998,nan
100.0,-9.094947017729282e-13,1.0,0.01,0.01,0.016424750484826403,-4.656613e-10,-0.011262003,1.0,-9.094947017729282e-13,0.12751667,1.0,nan,500.0,100,4999.865866590161,,3.5044917e-18,0.016424750484826403,0.009999998,nan
100.0,1.2732925824820997e-13,1.0,0.01,0.01,0.01521395365486123,6.9849193e-10,-0.010934847,1.0,1.2732925824820997e-13,0.12272658,1.0,nan,500.0,100,4999.869740214051,,3.5044917e-18,0.01521395365486123,0.009999998,nan
100.0,-1.0277290130034088e-12,1.0,0.01,0.01,248990.92900826153,-1.3113022e-06,-4.2097735,1.0,-1.0277290130034088e-12,496.48868,1.0,nan,495.02,100,4949.9798899911475,,3.5044917e-18,248990.92900826153,0.009999998,nan
100.0,2.2737367544323206e-13,1.0,0.01,0.01,0.01651933502724295,-1.1641532e-09,-0.0118395025,1.0,2.2737367544323206e-13,0.1278833,1.0,nan,500.0,100,4999.859119138733,,3.5044917e-18,0.01651933502724295,0.009999998,nan
100.0,-2.091837814077735e-13,1.0,0.01,0.01,249988.99606117533,1.66893e-06,-4.217274,1.0,-2.091837814077735e-13,497.4828,1.0,nan,495.01,100,4949.890949040482,,3.5044917e-18,249988.99606117533,0.009999998,nan
100.0,-5.911715561524034e-13,1.0,0.01,0.01,0.0167194396765836,2.7939677e-09,-0.010589809,1.0,-5.911715561524034e-13,0.12865552,1.0,nan,500.0,100,4999.87397589677,,3.5044917e-18,0.0167194396765836,0.009999998,nan
100.0,-2.2737367544323206e-13,1.0,0.01,0.01,0.00929359196072019,1.1641532e-10,-0.008836808,1.0,-2.2737367544323206e-13,0.09592004,1.0,nan,500.0,100,4999.894524151151,,3.5044917e-18,0.00929359196072019,0.009999998,nan
100.0,-4.638422979041934e-13,1.0,0.01,0.01,0.012101881247677332,1.2223609e-09,-0.010176483,1.0,-4.638422979041934e-13,0.10945712,1.0,nan,500.0,100,4999.878632060172,,3.5044917e-18,0.012101881247677332,0.009999998,nan
100.0,3.637978807091713e-13,1.0,0.01,0.01,0.012061249511923552,-8.1490725e-10,-0.009480144,1.0,3.637978807091713e-13,0.10927322,1.0,nan,500.0,100,4999.886966545643,,3.5044917e-18,0.012061249511923552,0.009999998,nan
100.0,8.822098607197404e-13,1.0,0.01,0.01,248992.88360249306,-1.1920929e-07,-4.208068,1.0,8.822098607197404e-13,496.49063,1.0,nan,495.02,100,4950.000433908259,,3.5044917e-18,248992.88360249306,0.009999998,nan
100.0,-8.094502845779061e-13,1.0,0.01,0.01,249985.83077500886,8.821487e-06,-4.2198415,1.0,-8.094502845779061e-13,497.4796,1.0,nan,495.01,100,4949.859579862937,,3.5044917e-18,249985.83077500886,0.009999998,nan
100.0,7.09405867382884e-13,1.0,0.01,0.01,0.015506960330791957,-1.5133992e-09,-0.010824863,1.0,7.09405867382884e-13,0.123902746,1.0,nan,500.0,100,4999.871061293505,,3.5044917e-18,0.015506960330791957,0.009999998,nan
100.0,4.4565240386873483e-13,1.0,0.01,0.01,0.014132779684348151,-1.3969839e-09,-0.010419491,1.0,4.4565240386873483e-13,0.11828546,1.0,nan,500.0,100,4999.876003783112,,3.5044917e-18,0.014132779684348151,0.009999998,nan
100.0,3.7289282772690056e-13,1.0,0.01,0.01,0.016843404403529445,2.3283064e-10,-0.010946309,1.0,3.7289282772690056e-13,0.1291316,1.0,nan,500.0,100,4999.869607880588,,3.5044917e-18,0.016843404403529445,0.009999998,nan
100.0,-4.911271389573813e-13,1.0,0.01,0.01,0.01655578066594278,-2.3283064e-10,-0.011639096,1.0,-4.911271389573813e-13,0.12802431,1.0,nan,500.0,100,4999.8608627977155,,3.5044917e-18,0.01655578066594278,0.009999998,nan
100.0,-2.4556356947869064e-13,1.0,0.01,0.01,0.015346856687459144,2.910383e-10,-0.010457202,1.0,-2.4556356947869064e-13,0.12326146,1.0,nan,500.0,100,4999.875542362849,,3.5044917e-18,0.015346856687459144,0.009999998,nan
100.0,5.638867150992155e-13,1.0,0.01,0.01,0.013175424101988542,-8.1490725e-10,-0.009551104,1.0,5.638867150992155e-13,0.114208885,1.0,nan,500.0,100,4999.8864620956565,,3.5044917e-18,0.013175424101988542,0.009999998,nan
100.0,7.09405867382884e-13,1.0,0.01,0.01,494923.9300072735,,-8.426868,1.0,7.09405867382884e-13,699.9819,1.0,nan,490.02,100,4899.873373213562,,3.5044917e-18,494923.9300072735,0.009999998,nan
100.0,-3.3651303965598344e-13,1.0,0.01,0.01,0.011424423044227316,-6.9849193e-10,-0.010916896,1.0,-3.3651303965598344e-13,0.10634933,1.0,nan,500.0,100,4999.869905379473,,3.5044917e-18,0.011424423044227316,0.009999998,nan
100.0,5.638867150992155e-13,1.0,0.01,0.01,0.014705491132856735,-4.656613e-10,-0.011564583,1.0,5.638867150992155e-13,0.120658346,1.0,nan,500.0,100,4999.862072533718,,3.5044917e-18,0.014705491132856735,0.009999998,nan
100.0,2.7284841053187846e-13,1.0,0.01,0.01,0.011899590606636182,-2.3283064e-10,-0.00939383,1.0,2.7284841053187846e-13,0.10853844,1.0,nan,500.0,100,4999.888094623724,,3.5044917e-18,0.011899590606636182,0.009999998,nan
100.0,8.094502845779061e-13,1.0,0.01,0.01,0.016880640501413923,-9.313226e-10,-0.011159511,1.0,8.094502845779061e-13,0.12927425,1.0,nan,500.0,100,4999.867157409052,,3.5044917e-18,0.016880640501413923,0.009999998,nan
100.0,5.456968210637569e-14,1.0,0.01,0.01,0.013447553434103188,,-0.010431403,1.0,5.456968210637569e-14,0.115382314,1.0,nan,500.0,100,4999.876018726738,,3.5044917e-18,0.013447553434103188,0.009999998,nan
100.0,2.5465851649641993e-13,1.0,0.01,0.01,249986.2729229954,1.9073486e-06,-4.2195454,1.0,2.5465851649641993e-13,497.48004,1.0,nan,495.01,100,4949.863966547559,,3.5044917e-18,249986.2729229954,0.009999998,nan
100.0,-2.3646862246096135e-13,1.0,0.01,0.01,0.011052466853784113,4.656613e-10,-0.009539774,1.0,-2.3646862246096135e-13,0.104603745,1.0,nan,500.0,100,4999.886223300651,,3.5044917e-18,0.011052466853784113,0.009999998,nan
100.0,4.2746250983327625e-13,1.0,0.01,0.01,494924.1336435069,-8.106232e-06,-8.426777,1.0,4.2746250983327625e-13,699.98206,1.0,nan,490.02,100,4899.874387037087,,3.5044917e-18,494924.1336435069,0.009999998,nan
100.0,-5.093170329928399e-13,1.0,0.01,0.01,0.015689469199076517,-1.3969839e-09,-0.009935618,1.0,-5.093170329928399e-13,0.12462975,1.0,nan,500.0,100,4999.8818152738995,,3.5044917e-18,0.015689469199076517,0.009999998,nan
100.0,-5.911715561524034e-13,1.0,0.01,0.01,0.013198475365120524,6.9849193e-10,-0.010160534,1.0,-5.911715561524034e-13,0.11430875,1.0,nan,500.0,100,4999.8791682331075,,3.5044917e-18,0.013198475365120524,0.009999998,nan
100.0,2.5465851649641993e-13,1.0,0.01,0.01,248988.6069864149,-5.1259995e-06,-4.2116895,1.0,2.5465851649641993e-13,496.4864,1.0,nan,495.02,100,4949.956749499664,,3.5044917e-18,248988.6069864149,0.009999998,nan
100.0,-3.8198777474462985e-13,1.0,0.01,0.01,0.014939430493826148,-1.0477379e-09,-0.012830453,1.0,-3.8198777474462985e-13,0.12161429,1.0,nan,500.0,100,4999.8472062394685,,3.5044917e-18,0.014939430493826148,0.009999998,nan
100.0,8.003553375601769e-13,1.0,0.01,0.01,0.013556003485907657,,-0.011999822,1.0,8.003553375601769e-13,0.115846634,1.0,nan,500.0,100,4999.857359276515,,3.5044917e-18,0.013556003485907657,0.009999998,nan
100.0,1.0095391189679504e-12,1.0,0.01,0.01,0.009905586800691193,-9.313226e-10,-0.009375115,1.0,1.0095391189679504e-12,0.09902793,1.0,nan,500.0,100,4999.88832647251,,3.5044917e-18,0.009905586800691193,0.009999998,nan
100.0,1.0004441719502211e-12,1.0,0.01,0.01,0.01341270435782612,1.1641532e-10,-0.010082401,1.0,1.0004441719502211e-12,0.11523271,1.0,nan,500.0,100,4999.880177314932,,3.5044917e-18,0.01341270435782612,0.009999998,nan
100.0,6.184563972055912e-13,1.0,0.01,0.01,0.013266349293417743,1.3969839e-09,-0.009931575,1.0,6.184563972055912e-13,0.11460229,1.0,nan,500.0,100,4999.881762759833,,3.5044917e-18,0.013266349293417743,0.009999998,nan
100.0,5.820766091346741e-13,1.0,0.01,0.01,0.015214222155193528,4.656613e-10,-0.011296725,1.0,5.820766091346741e-13,0.12272766,1.0,nan,500.0,100,4999.8649878174465,,3.5044917e-18,0.015214222155193528,0.009999998,nan
100.0,3.8198777474462985e-13,1.0,0.01,0.01,0.017746751004141966,-1.0477379e-09,-0.011742653,1.0,3.8198777474462985e-13,0.13254917,1.0,nan,500.0,100,4999.860443748512,,3.5044917e-18,0.017746751004141966,0.009999998,nan
100.0,-8.549250196665525e-13,1.0,0.01,0.01,0.01674223621107194,-9.313226e-10,-0.010153669,1.0,-8.549250196665525e-13,0.1287432,1.0,nan,500.0,100,4999.879179820398,,3.5044917e-18,0.01674223621107194,0.009999998,nan
100.0,4.82032191939652e-13,1.0,0.01,0.01,0.010183247374382502,-1.3969839e-09,-0.008646565,1.0,4.82032191939652e-13,0.10040625,1.0,nan,500.0,100,4999.8969704861065,,3.5044917e-18,0.010183247374382502,0.009999998,nan
100.0,5.093170329928399e-13,1.0,0.01,0.01,0.011655354973519931,-9.313226e-10,-0.011182187,1.0,5.093170329928399e-13,0.10741881,1.0,nan,500.0,100,4999.866789407892,,3.5044917e-18,0.011655354973519931,0.009999998,nan
100.0,-6.184563972055912e-13,1.0,0.01,0.01,249989.89556841133,3.33786e-06,-4.216504,1.0,-6.184563972055912e-13,497.4837,1.0,nan,495.01,100,4949.899870818353,,3.5044917e-18,249989.89556841133,0.009999998,nan
100.0,-2.5465851649641993e-13,1.0,0.01,0.01,249984.67487354143,-5.722046e-06,-4.2208214,1.0,-2.5465851649641993e-13,497.4785,1.0,nan,495.01,100,4949.848133594032,,3.5044917e-18,249984.67487354143,0.009999998,nan
100.0,1.1823431123048067e-13,1.0,0.01,0.01,0.012017086156010439,9.313226e-10,-0.0088114925,1.0,1.1823431123048067e-13,0.10907298,1.0,nan,500.0,100,4999.895240697499,,3.5044917e-18,0.012017086156010439,0.009999998,nan
100.0,-3.2741809263825415e-13,1.0,0.01,0.01,0.010639092800502844,,-0.009213748,1.0,-3.2741809263825415e-13,0.102628954,1.0,nan,500.0,100,4999.890013728103,,3.5044917e-18,0.010639092800502844,0.009999998,nan
100.0,-5.456968210637569e-14,1.0,0.01,0.01,0.013538491691262585,1.0477379e-09,-0.010401124,1.0,-5.456968210637569e-14,0.11577179,1.0,nan,500.0,100,4999.8757470484215,,3.5044917e-18,0.013538491691262585,0.009999998,nan
100.0,-3.3651303965598344e-13,1.0,0.01,0.01,0.01475802923446921,3.259629e-09,-0.011466864,1.0,-3.3651303965598344e-13,0.12087369,1.0,nan,500.0,100,4999.863153711939,,3.5044917e-18,0.01475802923446921,0.009999998,nan
100.0,4.092726157978177e-13,1.0,0.01,0.01,0.013202180688808103,-5.820766e-10,-0.008947072,1.0,4.092726157978177e-13,0.11432479,1.0,nan,500.0,100,4999.89355075831,,3.5044917e-18,0.013202180688808103,0.009999998,nan
100.0,2.6375346351414917e-13,1.0,0.01,0.01,0.012762455692294873,-2.3283064e-10,-0.010626125,1.0,2.6375346351414917e-13,0.11240476,1.0,nan,500.0,100,4999.8735745324075,,3.5044917e-18,0.012762455692294873,0.009999998,nan
100.0,-3.4560798667371273e-13,1.0,0.01,0.01,0.011213048128919356,-3.4924597e-10,-0.008571838,1.0,-3.4560798667371273e-13,0.105360895,1.0,nan,500.0,100,4999.897756868697,,3.5044917e-18,0.011213048128919356,0.009999998,nan
100.0,-2.091837814077735e-13,1.0,0.01,0.01,0.015662014241712416,9.313226e-10,-0.011350592,1.0,-2.091837814077735e-13,0.12452065,1.0,nan,500.0,100,4999.864916341331,,3.5044917e-18,0.015662014241712416,0.009999998,nan
100.0,7.275957614183426e-14,1.0,0.01,0.01,0.012592157133403684,8.1490725e-10,-0.0107496455,1.0,7.275957614183426e-14,0.1116523,1.0,nan,500.0,100,4999.8705948234565,,3.5044917e-18,0.012592157133403684,0.009999998,nan
100.0,1.0913936421275138e-13,1.0,0.01,0.01,249988.0624702268,-4.529953e-06,-4.21799,1.0,1.0913936421275138e-13,497.4818,1.0,nan,495.01,100,4949.881684519585,,3.5044917e-18,249988.0624702268,0.009999998,nan
100.0,3.092281986027956e-13,1.0,0.01,0.01,0.011110180159637948,-4.656613e-10,-0.009252948,1.0,3.092281986027956e-13,0.10487649,1.0,nan,500.0,100,4999.889869175898,,3.5044917e-18,0.011110180159637948,0.009999998,nan
100.0,-2.6375346351414917e-13,1.0,0.01,0.01,0.01669230231936397,-4.656613e-10,-0.011928832,1.0,-2.6375346351414917e-13,0.12855107,1.0,nan,500.0,100,4999.857996507637,,3.5044917e-18,0.01669230231936397,0.009999998,nan
100.0,2.3646862246096135e-13,1.0,0.01,0.01,0.013863717067159593,-4.656613e-10,-0.011831506,1.0,2.3646862246096135e-13,0.11715409,1.0,nan,500.0,100,4999.859309338795,,3.5044917e-18,0.013863717067159593,0.009999998,nan
100.0,-3.1832314562052486e-13,1.0,0.01,0.01,0.011662963063439877,6.9849193e-10,-0.01014987,1.0,-3.1832314562052486e-13,0.10745386,1.0,nan,500.0,100,4999.879304690435,,3.5044917e-18,0.011662963063439877,0.009999998,nan
100.0,3.092281986027956e-13,1.0,0.01,0.01,249987.38413381836,5.9604645e-06,-4.2186313,1.0,3.092281986027956e-13,497.48117,1.0,nan,495.01,100,4949.874972009545,,3.5044917e-18,249987.38413381836,0.009999998,nan
100.0,-4.82032191939652e-13,1.0,0.01,0.01,0.014465236465561443,-1.6298145e-09,-0.011005667,1.0,-4.82032191939652e-13,0.11966864,1.0,nan,500.0,100,4999.868392253878,,3.5044917e-18,0.014465236465561443,0.009999998,nan
100.0,-8.913048077374697e-13,1.0,0.01,0.01,248990.36245631604,-7.1525574e-07,-4.210243,1.0,-8.913048077374697e-13,496.48813,1.0,nan,495.02,100,4949.974375914924,,3.5044917e-18,248990.36245631604,0.009999998,nan
100.0,4.5474735088646414e-14,1.0,0.01,0.01,0.012093191112149999,1.1641532e-09,-0.00895359,1.0,4.5474735088646414e-14,0.10941782,1.0,nan,500.0,100,4999.893560396408,,3.5044917e-18,0.012093191112149999,0.009999998,nan
100.0,-4.547473508864641e-13,1.0,0.01,0.01,0.013282653193155724,1.3969839e-09,-0.010901673,1.0,-4.547473508864641e-13,0.11467268,1.0,nan,500.0,100,4999.8701212701635,,3.5044917e-18,0.013282653193155724,0.009999998,nan
100.0,1.4551915228366852e-13,1.0,0.01,0.01,0.0155397447854391,2.0954758e-09,-0.011205845,1.0,1.4551915228366852e-13,0.12403365,1.0,nan,500.0,100,4999.866135686436,,3.5044917e-18,0.0155397447854391,0.009999998,nan
100.0,6.548361852765083e-13,1.0,0.01,0.01,0.01265899799718336,2.3283064e-10,-0.00921329,1.0,6.548361852765083e-13,0.11194823,1.0,nan,500.0,100,4999.890076602753,,3.5044917e-18,0.01265899799718336,0.009999998,nan
100.0,-1.4551915228366852e-13,1.0,0.01,0.01,0.012143224646702632,,-0.010985792,1.0,-1.4551915228366852e-13,0.109643936,1.0,nan,500.0,100,4999.869066047929,,3.5044917e-18,0.012143224646702632,0.009999998,nan
100.0,9.185896487906575e-13,1.0,0.01,0.01,249987.766376115,-1.0728836e-06,-4.2182555,1.0,9.185896487906575e-13,497.48163,1.0,nan,495.01,100,4949.878774313504,,3.5044917e-18,249987.766376115,0.009999998,nan
100.0,3.8198777474462985e-13,1.0,0.01,0.01,0.014693509370317562,1.3969839e-09,-0.010505653,1.0,3.8198777474462985e-13,0.12060917,1.0,nan,500.0,100,4999.874616893073,,3.5044917e-18,0.014693509370317562,0.009999998,nan
100.0,-1.6370904631912708e-13,1.0,0.01,0.01,0.011451658143513973,-9.313226e-10,-0.010545759,1.0,-1.6370904631912708e-13,0.10647602,1.0,nan,500.0,100,4999.874547036489,,3.5044917e-18,0.011451658143513973,0.009999998,nan
100.0,-8.185452315956354e-13,1.0,0.01,0.01,0.014096300221418754,,-0.009506352,1.0,-8.185452315956354e-13,0.11813271,1.0,nan,500.0,100,4999.886795936708,,3.5044917e-18,0.014096300221418754,0.009999998,nan
100.0,-2.1827872842550277e-13,1.0,0.01,0.01,493936.09245432226,-3.8146973e-06,-8.418836,1.0,-2.1827872842550277e-13,699.283,1.0,nan,490.03,100,4899.968618280162,,3.5044917e-18,493936.09245432226,0.009999998,nan
100.0,-4.911271389573813e-13,1.0,0.01,0.01,249987.56062837283,-2.861023e-06,-4.2184725,1.0,-4.911271389573813e-13,497.48138,1.0,nan,495.01,100,4949.8767130121505,,3.5044917e-18,249987.56062837283,0.009999998,nan
100.0,9.094947017729282e-13,1.0,0.01,0.01,0.01542092713695085,5.820766e-11,-0.011160714,1.0,9.094947017729282e-13,0.123558566,1.0,nan,500.0,100,4999.867171651949,,3.5044917e-18,0.01542092713695085,0.009999998,nan
100.0,-1.9099388737231492e-13,1.0,0.01,0.01,0.014676059307188622,-4.656613e-10,-0.012111131,1.0,-1.9099388737231492e-13,0.12053754,1.0,nan,500.0,100,4999.855920041123,,3.5044917e-18,0.014676059307188622,0.009999998,nan
100.0,3.54702933691442e-13,1.0,0.01,0.01,248991.62101955098,4.172325e-06,-4.2092104,1.0,3.54702933691442e-13,496.48935,1.0,nan,495.02,100,4949.986856386733,,3.5044917e-18,248991.62101955098,0.009999998,nan
100.0,2.9103830456733704e-13,1.0,0.01,0.01,0.015438589129195551,6.9849193e-10,-0.010194106,1.0,2.9103830456733704e-13,0.123629294,1.0,nan,500.0,100,4999.8786888371715,,3.5044917e-18,0.015438589129195551,0.009999998,nan
100.0,-4.638422979041934e-13,1.0,0.01,0.01,249988.01374256093,-4.2915344e-06,-4.2181053,1.0,-4.638422979041934e-13,497.48178,1.0,nan,495.01,100,4949.881202271531,,3.5044917e-18,249988.01374256093,0.009999998,nan
100.0,4.82032191939652e-13,1.0,0.01,0.01,0.01311541576110505,6.9849193e-10,-0.010828501,1.0,4.82032191939652e-13,0.1139485,1.0,nan,500.0,100,4999.871140974103,,3.5044917e-18,0.01311541576110505,0.009999998,nan
100.0,-2.5465851649641993e-13,1.0,0.01,0.01,0.012312986525231332,,-0.011301687,1.0,-2.5465851649641993e-13,0.11040769,1.0,nan,500.0,100,4999.864861532854,,3.5044917e-18,0.012312986525231332,0.009999998,nan
100.0,8.185452315956354e-14,1.0,0.01,0.01,249986.00721929682,,-4.219748,1.0,8.185452315956354e-14,497.4798,1.0,nan,495.01,100,4949.861303013931,,3.5044917e-18,249986.00721929682,0.009999998,nan
100.0,-7.366907084360719e-13,1.0,0.01,0.01,249987.97085785787,-2.7418137e-06,-4.21806,1.0,-7.366907084360719e-13,497.48172,1.0,nan,495.01,100,4949.880763618694,,3.5044917e-18,249987.97085785787,0.009999998,nan
100.0,1.546140993013978e-13,1.0,0.01,0.01,0.017539495603909872,4.656613e-10,-0.0108600445,1.0,1.546140993013978e-13,0.1317729,1.0,nan,500.0,100,4999.870182457066,,3.5044917e-18,0.017539495603909872,0.009999998,nan
100.0,-6.912159733474255e-13,1.0,0.01,0.01,0.016940192916629456,,-0.011001425,1.0,-6.912159733474255e-13,0.12950209,1.0,nan,500.0,100,4999.869190509438,,3.5044917e-18,0.016940192916629456,0.009999998,nan
100.0,1.546140993013978e-13,1.0,0.01,0.01,0.012964597740278139,-2.3283064e-10,-0.009916073,1.0,1.546140993013978e-13,0.11329144,1.0,nan,500.0,100,4999.881876145867,,3.5044917e-18,0.012964597740278139,0.009999998,nan
100.0,-1.7280399333685637e-13,1.0,0.01,0.01,0.012110532483447164,-2.3283064e-10,-0.008804895,1.0,-1.7280399333685637e-13,0.10949624,1.0,nan,500.0,100,4999.895243264667,,3.5044917e-18,0.012110532483447164,0.009999998,nan
100.0,8.549250196665525e-13,1.0,0.01,0.01,0.017009461693221938,-9.313226e-10,-0.012080433,1.0,8.549250196665525e-13,0.1297666,1.0,nan,500.0,100,4999.856243704513,,3.5044917e-18,0.017009461693221938,0.009999998,nan
100.0,7.185008144006133e-13,1.0,0.01,0.01,0.015452461283920535,5.820766e-10,-0.010839146,1.0,7.185008144006133e-13,0.12368482,1.0,nan,500.0,100,4999.871113414233,,3.5044917e-18,0.015452461283920535,0.009999998,nan
100.0,7.457856554538011e-13,1.0,0.01,0.01,248990.8150843447,-6.4373016e-06,-4.2098255,1.0,7.457856554538011e-13,496.4886,1.0,nan,495.02,100,4949.979174996672,,3.5044917e-18,248990.8150843447,0.009999998,nan
100.0,1.0550138540565967e-12,1.0,0.01,0.01,0.017463309570476804,4.656613e-10,-0.01121414,1.0,1.0550138540565967e-12,0.13148642,1.0,nan,500.0,100,4999.866719591996,,3.5044917e-18,0.017463309570476804,0.009999998,nan
100.0,5.729816621169448e-13,1.0,0.01,0.01,0.014829944710967055,-3.4924597e-10,-0.010269214,1.0,5.729816621169448e-13,0.12116783,1.0,nan,500.0,100,4999.87789611577,,3.5044917e-18,0.014829944710967055,0.009999998,nan
100.0,3.2741809263825415e-13,1.0,0.01,0.01,0.014456060604205375,-9.313226e-10,-0.011127162,1.0,3.2741809263825415e-13,0.11963068,1.0,nan,500.0,100,4999.867448160721,,3.5044917e-18,0.014456060604205375,0.009999998,nan
100.0,3.092281986027956e-13,1.0,0.01,0.01,0.014584563009670226,-6.9849193e-10,-0.010384392,1.0,3.092281986027956e-13,0.120161206,1.0,nan,500.0,100,4999.87627911642,,3.5044917e-18,0.014584563009670226,0.009999998,nan
100.0,-7.366907084360719e-13,1.0,0.01,0.01,0.012623489319573414,-5.2386895e-10,-0.010811643,1.0,-7.366907084360719e-13,0.11179112,1.0,nan,500.0,100,4999.871455585435,,3.5044917e-18,0.012623489319573414,0.009999998,nan
100.0,7.275957614183426e-14,1.0,0.01,0.01,0.012710247356830644,5.820766e-10,-0.009944012,1.0,7.275957614183426e-14,0.112174615,1.0,nan,500.0,100,4999.8813760425055,,3.5044917e-18,0.012710247356830644,0.009999998,nan
100.0,1.191438059322536e-12,1.0,0.01,0.01,249987.9548264386,2.1457672e-06,-4.2181168,1.0,1.191438059322536e-12,497.4817,1.0,nan,495.01,100,4949.880646882921,,3.5044917e-18,249987.9548264386,0.009999998,nan
