ESSClassic,Delta,J,ESSRenyi,IterType,MaxVanillaIw,eRenyi2,EpsThisIter,VarRet,AvgNormIw,MaxNormIw,AvgDiscRet,VarDiscRet,AvgEpLen,VarVanillaIw,MinVanillaIw,BatchSize,Bound,MinNormIw,VarJ,VarNormIw,AvgRet,VanillaAvgRet,AvgVanillaIw
100.0,0.4,-359.711,200.0,2,1.0,1.0,100,1159.1291544,0.01,0.01,-359.711056466,1159.1291544,500.0,,1.0,200,-419.06,0.01,33.8753,3.50449e-18,-359.711056466,-359.711056466,1.0
193.362154096,0.4,-360.245,193.336036799,1,1.59584,1.03447,100,957.176259456,0.005,0.00794644,-363.840571006,957.176259456,500.0,0.0347865,0.516304,200,-402.928,0.00257091,31.8482,8.62532e-07,-363.840571006,-363.840571006,1.00412
100.0,0.4,-363.545,200.0,2,1.0,1.0,100,1004.34514572,0.01,0.01,-363.545104344,1004.34514572,500.0,,1.0,200,-420.449,0.01,31.5325,3.50449e-18,-363.545104344,-363.545104344,1.0
193.21487217,0.4,-363.514,193.775046664,1,1.46124,1.03212,100,1238.00309057,0.005,0.00741567,-366.367738082,1238.00309057,500.0,0.0342591,0.467519,200,-406.91,0.00237263,33.4465,8.82341e-07,-366.367738082,-366.367738082,0.985235
100.0,0.4,-362.768,200.0,2,1.0,1.0,100,821.148054219,0.01,0.01,-362.768279636,821.148054219,500.0,,1.0,200,-417.596,0.01,28.512,3.50449e-18,-362.768279636,-362.768279636,1.0
178.366780592,0.4,-363.043,185.322537922,1,4.02147,1.0792,100,1144.21483363,0.005,0.0193216,-368.826562876,1144.21483363,500.0,0.13201,0.44924,200,-404.355,0.00215843,34.6635,3.04737e-06,-368.826562876,-368.826562876,1.04067
100.0,0.4,-361.187,200.0,2,1.0,1.0,100,1171.43379178,0.01,0.01,-361.187141926,1171.43379178,500.0,,1.0,200,-425.509,0.01,34.0547,3.50449e-18,-361.187141926,-361.187141926,1.0
194.248035729,0.4,-359.11,194.346857818,1,1.50317,1.02909,100,784.977056399,0.005,0.00747859,-359.686127629,784.977056399,500.0,0.0300575,0.549704,200,-405.249,0.00273489,31.3018,7.44004e-07,-359.686127629,-359.686127629,1.00498
100.0,0.4,-364.24,200.0,2,1.0,1.0,100,1608.08553292,0.01,0.01,-364.239712555,1608.08553292,500.0,,1.0,200,-430.337,0.01,39.8999,3.50449e-18,-364.239712555,-364.239712555,1.0
188.952513121,0.4,-359.218,190.889878768,1,2.18354,1.04772,100,1367.84905496,0.005,0.0109026,-358.87877702,1367.84905496,500.0,0.0589239,0.529966,200,-407.058,0.00264616,36.9094,1.46902e-06,-358.87877702,-358.87877702,1.00139
100.0,0.4,-361.165,200.0,2,1.0,1.0,100,843.085871187,0.01,0.01,-361.1646897,843.085871187,500.0,,1.0,200,-414.845,0.01,28.8904,3.50449e-18,-361.1646897,-361.1646897,1.0
192.621406212,0.4,-362.609,195.185744004,1,2.18089,1.02466,100,1320.71282228,0.005,0.0110521,-366.017505399,1320.71282228,500.0,0.0374772,0.593098,200,-402.592,0.00300564,32.367,9.62471e-07,-366.017505399,-366.017505399,0.986642
100.0,0.4,-364.134,200.0,2,1.0,1.0,100,917.706320079,0.01,0.01,-364.134000122,917.706320079,500.0,,1.0,200,-417.937,0.01,30.1418,3.50449e-18,-364.134000122,-364.134000122,1.0
190.202972463,0.4,-361.073,190.165303514,1,2.24159,1.05172,100,870.897970035,0.005,0.0113558,-361.861554407,870.897970035,500.0,0.0504276,0.549918,200,-400.755,0.00278586,30.8773,1.29417e-06,-361.861554407,-361.861554407,0.98698
100.0,0.4,-369.351,200.0,2,1.0,1.0,100,1133.68572138,0.01,0.01,-369.351433506,1133.68572138,500.0,,1.0,200,-425.804,0.01,33.5015,3.50449e-18,-369.351433506,-369.351433506,1.0
193.535185362,0.4,-366.815,194.16927936,1,1.71374,1.03003,100,1187.60876893,0.005,0.00839211,-367.028224996,1187.60876893,500.0,0.0349995,0.531242,200,-413.766,0.00260146,33.4949,8.39291e-07,-367.028224996,-367.028224996,1.02105
100.0,0.4,-363.44,200.0,2,1.0,1.0,100,1284.21122197,0.01,0.01,-363.440307053,1284.21122197,500.0,,1.0,200,-422.213,0.01,35.6563,3.50449e-18,-363.440307053,-363.440307053,1.0
194.890301274,0.4,-363.539,194.305667591,1,1.49025,1.02931,100,1002.98428299,0.005,0.00756607,-366.136207457,1002.98428299,500.0,0.0255564,0.567015,200,-405.702,0.00287875,34.2441,6.58748e-07,-366.136207457,-366.136207457,0.984827
100.0,0.4,-370.305,200.0,2,1.0,1.0,100,1497.31943598,0.01,0.01,-370.305098537,1497.31943598,500.0,,1.0,200,-432.793,0.01,38.5012,3.50449e-18,-370.305098537,-370.305098537,1.0
187.055169671,0.4,-365.44,189.613191583,1,2.07554,1.05478,100,934.08206792,0.005,0.0104228,-365.589029118,934.08206792,500.0,0.0689507,0.380872,200,-410.82,0.00191263,35.1612,1.73878e-06,-365.589029118,-365.589029118,0.995675
100.0,0.4,-364.013,200.0,2,1.0,1.0,100,996.761755447,0.01,0.01,-364.012547534,996.761755447,500.0,,1.0,200,-423.346,0.01,31.4133,3.50449e-18,-364.012547534,-364.012547534,1.0
193.717259334,0.4,-358.0,195.248097004,1,1.90338,1.02434,100,946.120232589,0.005,0.00949707,-354.031357336,946.120232589,500.0,0.0327318,0.714167,200,-400.462,0.0035634,31.2979,8.14889e-07,-354.031357336,-354.031357336,1.00209
100.0,0.4,-364.54,200.0,2,1.0,1.0,100,1129.92045352,0.01,0.01,-364.540043505,1129.92045352,500.0,,1.0,200,-425.331,0.01,33.4458,3.50449e-18,-364.540043505,-364.540043505,1.0
187.398996635,0.4,-363.356,191.395624276,1,2.87459,1.04496,100,1149.96748436,0.005,0.0140886,-366.045375103,1149.96748436,500.0,0.0703352,0.546317,200,-407.298,0.00267754,32.1474,1.68949e-06,-366.045375103,-366.045375103,1.02018
100.0,0.4,-362.784,200.0,2,1.0,1.0,100,982.029502352,0.01,0.01,-362.784184602,982.029502352,500.0,,1.0,200,-419.061,0.01,31.1803,3.50449e-18,-362.784184602,-362.784184602,1.0
190.355637967,0.4,-358.679,193.547589229,1,2.07272,1.03334,100,829.70612086,0.005,0.0101224,-357.211906897,829.70612086,500.0,0.0533756,0.559861,200,-399.13,0.00273415,29.7052,1.273e-06,-357.211906897,-357.211906897,1.02383
100.0,0.4,-361.498,200.0,2,1.0,1.0,100,1084.90634406,0.01,0.01,-361.497851948,1084.90634406,500.0,,1.0,200,-418.025,0.01,32.7728,3.50449e-18,-361.497851948,-361.497851948,1.0
188.977346581,0.4,-356.677,190.839199371,1,2.81158,1.048,100,1352.61344175,0.005,0.0140368,-355.349396712,1352.61344175,500.0,0.0587973,0.737956,200,-397.807,0.00368423,35.2975,1.46552e-06,-355.349396712,-355.349396712,1.00151
100.0,0.4,-361.848,200.0,2,1.0,1.0,100,836.876298453,0.01,0.01,-361.848047091,836.876298453,500.0,,1.0,200,-420.012,0.01,28.7838,3.50449e-18,-361.848047091,-361.848047091,1.0
196.754092753,0.4,-360.594,196.730449335,1,1.35577,1.01662,100,925.346444123,0.005,0.00679522,-360.679101175,925.346444123,500.0,0.0165003,0.525592,200,-402.062,0.0026343,29.4212,4.14501e-07,-360.679101175,-360.679101175,0.997594
100.0,0.4,-357.821,200.0,2,1.0,1.0,100,871.771751782,0.01,0.01,-357.821126437,871.771751782,500.0,,1.0,200,-413.739,0.01,29.3778,3.50449e-18,-357.821126437,-357.821126437,1.0
187.376574481,0.4,-358.141,189.076229636,1,2.24477,1.05777,100,1428.10957437,0.005,0.0114785,-363.084162643,1428.10957437,500.0,0.0647366,0.286223,200,-402.581,0.00146359,33.5181,1.6927e-06,-363.084162643,-363.084162643,0.977812
100.0,0.4,-360.413,200.0,2,1.0,1.0,100,1007.60932801,0.01,0.01,-360.413437171,1007.60932801,500.0,,1.0,200,-414.813,0.01,31.5837,3.50449e-18,-360.413437171,-360.413437171,1.0
194.85919116,0.4,-358.805,195.639933868,1,1.98153,1.02229,100,895.146630379,0.005,0.00979615,-358.990249253,895.146630379,500.0,0.0271218,0.458088,200,-397.698,0.00226466,30.6162,6.62867e-07,-358.990249253,-358.990249253,1.01138
100.0,0.4,-362.708,200.0,2,1.0,1.0,100,1102.978763,0.01,0.01,-362.707987505,1102.978763,500.0,,1.0,200,-421.228,0.01,33.0447,3.50449e-18,-362.707987505,-362.707987505,1.0
193.858830947,0.4,-363.323,193.565967164,1,1.39623,1.03324,100,1450.34085898,0.005,0.0071235,-366.712268743,1450.34085898,500.0,0.030578,0.45736,200,-405.571,0.00233343,34.3741,7.95947e-07,-366.712268743,-366.712268743,0.980014
100.0,0.4,-363.232,200.0,2,1.0,1.0,100,1078.07973935,0.01,0.01,-363.231824352,1078.07973935,500.0,,1.0,200,-418.53,0.01,32.6695,3.50449e-18,-363.231824352,-363.231824352,1.0
186.811661044,0.4,-358.264,188.64526848,1,1.68164,1.06019,100,1037.84540665,0.005,0.00838728,-358.167395658,1037.84540665,500.0,0.071306,0.162975,200,-402.81,0.000812846,31.4353,1.77379e-06,-358.167395658,-358.167395658,1.00249
100.0,0.4,-356.897,200.0,2,1.0,1.0,100,980.641936687,0.01,0.01,-356.89688406,980.641936687,500.0,,1.0,200,-412.83,0.01,31.1582,3.50449e-18,-356.89688406,-356.89688406,1.0
191.613437548,0.4,-358.128,192.016092657,1,1.94456,1.04158,100,1075.28213717,0.005,0.00960598,-362.699572084,1075.28213717,500.0,0.0450647,0.426321,200,-398.493,0.00210599,32.8151,1.0997e-06,-362.699572084,-362.699572084,1.01216
100.0,0.4,-360.02,200.0,2,1.0,1.0,100,1116.00695928,0.01,0.01,-360.01993776,1116.00695928,500.0,,1.0,200,-420.262,0.01,33.2392,3.50449e-18,-360.01993776,-360.01993776,1.0
165.277670717,0.4,-355.948,186.881816178,1,6.21705,1.0702,100,1011.50482168,0.005,0.0310292,-356.196008587,1011.50482168,500.0,0.211904,0.392564,200,-400.015,0.00195928,34.9314,5.27851e-06,-356.196008587,-356.196008587,1.00181
100.0,0.4,-358.173,200.0,2,1.0,1.0,100,839.964942655,0.01,0.01,-358.172920104,839.964942655,500.0,,1.0,200,-411.065,0.01,28.8369,3.50449e-18,-358.172920104,-358.172920104,1.0
194.364318801,0.4,-358.905,194.755540078,1,1.69591,1.02693,100,713.533349044,0.005,0.00855295,-361.630942036,713.533349044,500.0,0.0286434,0.457269,200,-396.805,0.00230613,27.9806,7.28533e-07,-361.630942036,-361.630942036,0.991421
100.0,0.4,-358.611,200.0,2,1.0,1.0,100,884.311128161,0.01,0.01,-358.610601616,884.311128161,500.0,,1.0,200,-409.896,0.01,29.5883,3.50449e-18,-358.610601616,-358.610601616,1.0
192.950711207,0.4,-357.931,193.846960506,1,1.65156,1.03174,100,833.396678039,0.005,0.00824998,-359.984274113,833.396678039,500.0,0.0367871,0.474045,200,-399.885,0.00236798,29.0335,9.17939e-07,-359.984274113,-359.984274113,1.00095
100.0,0.4,-363.372,200.0,2,1.0,1.0,100,1087.7169339,0.01,0.01,-363.372236064,1087.7169339,500.0,,1.0,200,-419.538,0.01,32.8152,3.50449e-18,-363.372236064,-363.372236064,1.0
196.995138351,0.4,-360.723,196.673486125,1,1.35849,1.01691,100,1148.90829818,0.005,0.00681776,-359.345421293,1148.90829818,500.0,0.0152167,0.396534,200,-402.33,0.00199005,33.9367,3.83255e-07,-359.345421293,-359.345421293,0.996289
100.0,0.4,-361.32,200.0,2,1.0,1.0,100,863.862631611,0.01,0.01,-361.319822345,863.862631611,500.0,,1.0,200,-414.491,0.01,29.2442,3.50449e-18,-361.319822345,-361.319822345,1.0
189.204824062,0.4,-356.653,193.532005331,1,2.64925,1.03342,100,677.772809537,0.005,0.0132062,-354.39155242,677.772809537,500.0,0.0576906,0.650016,200,-394.874,0.00324027,28.9858,1.43357e-06,-354.39155242,-354.39155242,1.00303
100.0,0.4,-360.654,200.0,2,1.0,1.0,100,1222.21810106,0.01,0.01,-360.653874645,1222.21810106,500.0,,1.0,200,-414.912,0.01,34.785,3.50449e-18,-360.653874645,-360.653874645,1.0
189.994244603,0.4,-357.892,191.081243733,1,1.64006,1.04668,100,846.385471892,0.005,0.00815318,-358.860402681,846.385471892,500.0,0.0535413,0.313646,200,-397.893,0.00155922,32.6144,1.3232e-06,-358.860402681,-358.860402681,1.00578
100.0,0.4,-359.766,200.0,2,1.0,1.0,100,1425.01589543,0.01,0.01,-359.765695021,1425.01589543,500.0,,1.0,200,-426.761,0.01,37.5602,3.50449e-18,-359.765695021,-359.765695021,1.0
190.008679633,0.4,-358.843,190.8776733,1,2.01533,1.04779,100,708.154845879,0.005,0.010114,-362.443445254,708.154845879,500.0,0.0524583,0.5652,200,-407.335,0.00283648,32.5692,1.32121e-06,-362.443445254,-362.443445254,0.996304
100.0,0.4,-362.026,200.0,2,1.0,1.0,100,1171.43436181,0.01,0.01,-362.026021191,1171.43436181,500.0,,1.0,200,-426.826,0.01,34.0547,3.50449e-18,-362.026021191,-362.026021191,1.0
193.778225971,0.4,-359.618,194.280714358,1,1.70694,1.02944,100,945.170001276,0.005,0.00857849,-359.8857369,945.170001276,500.0,0.0319408,0.483811,200,-406.108,0.00243147,31.4596,8.06736e-07,-359.8857369,-359.8857369,0.994895
100.0,0.4,-359.307,200.0,2,1.0,1.0,100,968.065863512,0.01,0.01,-359.306938569,968.065863512,500.0,,1.0,200,-414.819,0.01,30.9578,3.50449e-18,-359.306938569,-359.306938569,1.0
190.884312666,0.4,-356.189,191.875898138,1,1.82306,1.04234,100,896.914871681,0.005,0.00908547,-356.622120389,896.914871681,500.0,0.0483105,0.436863,200,-397.123,0.00217717,30.3518,1.19987e-06,-356.622120389,-356.622120389,1.00328
100.0,0.4,-350.449,200.0,2,1.0,1.0,100,785.32967535,0.01,0.01,-350.449395343,785.32967535,500.0,,1.0,200,-403.299,0.01,27.8833,3.50449e-18,-350.449395343,-350.449395343,1.0
192.139968677,0.4,-354.787,191.43694415,1,1.82507,1.04473,100,1007.48052278,0.005,0.00910366,-362.829332262,1007.48052278,500.0,0.0413098,0.474515,200,-396.87,0.00236693,30.1651,1.02784e-06,-362.829332262,-362.829332262,1.00238
100.0,0.4,-356.958,200.0,2,1.0,1.0,100,868.71984437,0.01,0.01,-356.957628061,868.71984437,500.0,,1.0,200,-412.629,0.01,29.3263,3.50449e-18,-356.957628061,-356.957628061,1.0
179.994790666,0.4,-353.708,182.344553188,1,1.98665,1.09682,100,1079.78927409,0.005,0.00994077,-357.594681409,1079.78927409,500.0,0.111534,0.304823,200,-394.935,0.00152527,31.4736,2.79255e-06,-357.594681409,-357.594681409,0.999246
100.0,0.4,-355.706,200.0,2,1.0,1.0,100,1060.90732911,0.01,0.01,-355.706319077,1060.90732911,500.0,,1.0,200,-409.449,0.01,32.4083,3.50449e-18,-355.706319077,-355.706319077,1.0
193.543360755,0.4,-358.581,194.053886996,1,1.98624,1.03064,100,1111.98132833,0.005,0.00999713,-363.941817361,1111.98132833,500.0,0.0330872,0.354221,200,-397.794,0.00178287,32.479,8.38202e-07,-363.941817361,-363.941817361,0.993404
100.0,0.4,-356.6,200.0,2,1.0,1.0,100,858.668979368,0.01,0.01,-356.599641538,858.668979368,500.0,,1.0,200,-411.617,0.01,29.1562,3.50449e-18,-356.599641538,-356.599641538,1.0
189.889184222,0.4,-355.112,190.229838726,1,1.91725,1.05136,100,1262.68794445,0.005,0.00958827,-357.805802963,1262.68794445,500.0,0.0534913,0.534459,200,-395.562,0.00267286,31.5138,1.33785e-06,-357.805802963,-357.805802963,0.999789
100.0,0.4,-359.579,200.0,2,1.0,1.0,100,1119.8406756,0.01,0.01,-359.57899402,1119.8406756,500.0,,1.0,200,-417.194,0.01,33.2963,3.50449e-18,-359.57899402,-359.57899402,1.0
190.312750438,0.4,-355.745,190.605432861,1,2.23754,1.04929,100,1430.7892632,0.005,0.0111913,-355.995912966,1430.7892632,500.0,0.0511243,0.549358,200,-399.509,0.00274768,35.0274,1.27893e-06,-355.995912966,-355.995912966,0.999677
100.0,0.4,-358.115,200.0,2,1.0,1.0,100,996.386295114,0.01,0.01,-358.115402768,996.386295114,500.0,,1.0,200,-415.925,0.01,31.4074,3.50449e-18,-358.115402768,-358.115402768,1.0
193.495113147,0.4,-358.605,194.789367333,1,1.84705,1.02675,100,988.028925171,0.005,0.00923153,-361.209991621,988.028925171,500.0,0.033814,0.619241,200,-400.026,0.00309495,30.3842,8.44668e-07,-361.209991621,-361.209991621,1.0004
100.0,0.4,-362.093,200.0,2,1.0,1.0,100,1248.20511979,0.01,0.01,-362.092790336,1248.20511979,500.0,,1.0,200,-417.096,0.01,35.1529,3.50449e-18,-362.092790336,-362.092790336,1.0
182.748844145,0.4,-355.709,186.684327843,1,2.04374,1.07133,100,879.634841226,0.005,0.0102479,-354.769653172,879.634841226,500.0,0.0943316,0.127388,200,-395.965,0.000638763,33.645,2.37182e-06,-354.769653172,-354.769653172,0.997145
100.0,0.4,-363.004,200.0,2,1.0,1.0,100,1233.11710027,0.01,0.01,-363.003910685,1233.11710027,500.0,,1.0,200,-421.146,0.01,34.9397,3.50449e-18,-363.003910685,-363.003910685,1.0
192.590206318,0.4,-359.542,192.691197639,1,1.42662,1.03793,100,1060.09918169,0.005,0.00712632,-358.826077121,1060.09918169,500.0,0.0387415,0.189656,200,-401.428,0.00094738,34.7667,9.66695e-07,-358.826077121,-358.826077121,1.00095
100.0,0.4,-359.326,200.0,2,1.0,1.0,100,1238.59808805,0.01,0.01,-359.325998226,1238.59808805,500.0,,1.0,200,-413.218,0.01,35.0173,3.50449e-18,-359.325998226,-359.325998226,1.0
185.820398027,0.4,-354.97,186.05421974,1,2.73546,1.07496,100,897.964503788,0.005,0.0135311,-355.877566659,897.964503788,500.0,0.0783576,0.433318,200,-394.48,0.00214343,35.749,1.91729e-06,-355.877566659,-355.877566659,1.0108
100.0,0.4,-358.006,200.0,2,1.0,1.0,100,975.110923358,0.01,0.01,-358.005929657,975.110923358,500.0,,1.0,200,-416.653,0.01,31.0702,3.50449e-18,-358.005929657,-358.005929657,1.0
184.661106894,0.4,-355.326,186.238839773,1,1.50313,1.07389,100,1002.06467618,0.005,0.00770093,-358.682561176,1002.06467618,500.0,0.0795142,0.141979,200,-398.301,0.000727395,31.0448,2.08707e-06,-358.682561176,-358.682561176,0.975943
100.0,0.4,-357.452,200.0,2,1.0,1.0,100,926.770895062,0.01,0.01,-357.452445347,926.770895062,500.0,,1.0,200,-413.271,0.01,30.2903,3.50449e-18,-357.452445347,-357.452445347,1.0
187.426152325,0.4,-351.28,187.20384414,1,1.72099,1.06835,100,857.696119804,0.005,0.00887809,-349.998674172,857.696119804,500.0,0.0633388,0.386013,200,-392.076,0.00199134,30.796,1.6856e-06,-349.998674172,-349.998674172,0.969232
100.0,0.4,-354.639,200.0,2,1.0,1.0,100,1021.35503996,0.01,0.01,-354.639199923,1021.35503996,500.0,,1.0,200,-410.068,0.01,31.7985,3.50449e-18,-354.639199923,-354.639199923,1.0
195.369832765,0.4,-353.941,195.402890835,1,1.61924,1.02353,100,1000.25703172,0.005,0.00810225,-355.037724765,1000.25703172,500.0,0.0237827,0.458859,200,-394.374,0.00229601,32.6285,5.95457e-07,-355.037724765,-355.037724765,0.999252
100.0,0.4,-355.322,200.0,2,1.0,1.0,100,1195.34190644,0.01,0.01,-355.321803432,1195.34190644,500.0,,1.0,200,-412.966,0.01,34.4004,3.50449e-18,-355.321803432,-355.321803432,1.0
197.877956659,0.4,-354.483,197.611635532,1,1.38178,1.01209,100,1021.0124875,0.005,0.00684241,-354.644357281,1021.0124875,500.0,0.0109881,0.771554,200,-395.489,0.00382065,32.6452,2.69443e-07,-354.644357281,-354.644357281,1.00971
100.0,0.4,-358.819,200.0,2,1.0,1.0,100,1022.00647998,0.01,0.01,-358.8187203,1022.00647998,500.0,,1.0,200,-415.354,0.01,31.8086,3.50449e-18,-358.8187203,-358.8187203,1.0
196.336481031,0.4,-357.922,195.63527999,1,1.46911,1.02231,100,715.887485048,0.005,0.00736314,-358.77229658,715.887485048,500.0,0.0186636,0.720385,200,-398.342,0.00361056,30.0628,4.68829e-07,-358.77229658,-358.77229658,0.997609
100.0,0.4,-358.986,200.0,2,1.0,1.0,100,930.715045472,0.01,0.01,-358.986257143,930.715045472,500.0,,1.0,200,-412.723,0.01,30.3547,3.50449e-18,-358.986257143,-358.986257143,1.0
193.322249765,0.4,-355.969,194.222957259,1,1.60314,1.02974,100,966.114785089,0.005,0.00811518,-355.429325302,966.114785089,500.0,0.0338702,0.382998,200,-396.917,0.00193875,30.1173,8.679e-07,-355.429325302,-355.429325302,0.987743
100.0,0.4,-359.049,200.0,2,1.0,1.0,100,1090.84220334,0.01,0.01,-359.048581644,1090.84220334,500.0,,1.0,200,-414.545,0.01,32.8623,3.50449e-18,-359.048581644,-359.048581644,1.0
187.74980356,0.4,-352.084,187.835067775,1,1.6452,1.06476,100,825.11612585,0.005,0.00794857,-350.359509301,825.11612585,500.0,0.0702335,0.235759,200,-392.577,0.00113904,30.1284,1.63939e-06,-350.359509301,-350.359509301,1.03491
100.0,0.4,-355.073,200.0,2,1.0,1.0,100,790.394688351,0.01,0.01,-355.073398075,790.394688351,500.0,,1.0,200,-411.197,0.01,27.973,3.50449e-18,-355.073398075,-355.073398075,1.0
190.71393624,0.4,-356.761,192.015323488,1,2.15448,1.04158,100,1434.15210078,0.005,0.0106521,-361.785242081,1434.15210078,500.0,0.0500472,0.478541,200,-398.116,0.00236599,33.2111,1.22339e-06,-361.785242081,-361.785242081,1.01129
100.0,0.4,-357.482,200.0,2,1.0,1.0,100,898.070281215,0.01,0.01,-357.481900895,898.070281215,500.0,,1.0,200,-410.663,0.01,29.8176,3.50449e-18,-357.481900895,-357.481900895,1.0
194.33626644,0.4,-352.695,194.92189515,1,1.77892,1.02605,100,923.559649346,0.005,0.00866591,-349.764167876,923.559649346,500.0,0.0308566,0.476778,200,-390.787,0.0023226,30.3088,7.32256e-07,-349.764167876,-349.764167876,1.02639
100.0,0.4,-351.493,200.0,2,1.0,1.0,100,1071.64233553,0.01,0.01,-351.492933181,1071.64233553,500.0,,1.0,200,-403.796,0.01,32.5719,3.50449e-18,-351.492933181,-351.492933181,1.0
193.137897178,0.4,-351.935,192.336381763,1,1.75122,1.03984,100,968.659441118,0.005,0.00887564,-355.333203753,968.659441118,500.0,0.0347527,0.565345,200,-390.993,0.00286532,32.0131,8.92703e-07,-355.333203753,-355.333203753,0.986531
100.0,0.4,-357.231,200.0,2,1.0,1.0,100,1302.7407121,0.01,0.01,-357.231009525,1302.7407121,500.0,,1.0,200,-419.016,0.01,35.9126,3.50449e-18,-357.231009525,-357.231009525,1.0
195.058786556,0.4,-355.995,195.116600351,1,1.52716,1.02503,100,1360.45310241,0.005,0.00755155,-356.844441128,1360.45310241,500.0,0.0260305,0.553105,200,-400.227,0.00273502,34.9912,6.36484e-07,-356.844441128,-356.844441128,1.01116
100.0,0.4,-348.587,200.0,2,1.0,1.0,100,1076.93541367,0.01,0.01,-348.587428681,1076.93541367,500.0,,1.0,200,-403.807,0.01,32.6522,3.50449e-18,-348.587428681,-348.587428681,1.0
194.199621255,0.4,-351.149,193.570813446,1,1.97408,1.03321,100,845.300440951,0.005,0.00960004,-356.359078193,845.300440951,500.0,0.0317325,0.570761,200,-390.838,0.00277563,30.6497,7.50448e-07,-356.359078193,-356.359078193,1.02816
100.0,0.4,-350.189,200.0,2,1.0,1.0,100,1316.20175041,0.01,0.01,-350.188916777,1316.20175041,500.0,,1.0,200,-415.518,0.01,36.0976,3.50449e-18,-350.188916777,-350.188916777,1.0
191.64525142,0.4,-348.982,191.790024807,1,1.84307,1.04281,100,1271.41090214,0.005,0.0091539,-351.796004463,1271.41090214,500.0,0.0444037,0.366213,200,-396.156,0.00181886,32.379,1.09534e-06,-351.796004463,-351.796004463,1.00671
100.0,0.4,-354.955,200.0,2,1.0,1.0,100,1330.57115814,0.01,0.01,-354.955422815,1330.57115814,500.0,,1.0,200,-411.77,0.01,36.2941,3.50449e-18,-354.955422815,-354.955422815,1.0
181.140256049,0.4,-349.585,183.575173761,1,1.72326,1.08947,100,969.08792859,0.005,0.00872748,-351.023322403,969.08792859,500.0,0.101991,0.172678,200,-391.518,0.000874533,33.6916,2.616e-06,-351.023322403,-351.023322403,0.98726
100.0,0.4,-353.032,200.0,2,1.0,1.0,100,681.718365787,0.01,0.01,-353.032009055,681.718365787,500.0,,1.0,200,-405.364,0.01,25.9789,3.50449e-18,-353.032009055,-353.032009055,1.0
196.380963602,0.4,-351.76,195.365073665,1,1.32633,1.02372,100,1116.93674025,0.005,0.00659709,-352.255302464,1116.93674025,500.0,0.0187155,0.529548,200,-389.201,0.00263395,30.1422,4.63026e-07,-352.255302464,-352.255302464,1.00524
100.0,0.4,-349.609,200.0,2,1.0,1.0,100,1087.20114139,0.01,0.01,-349.608742348,1087.20114139,500.0,,1.0,200,-405.468,0.01,32.8075,3.50449e-18,-349.608742348,-349.608742348,1.0
196.185857372,0.4,-352.069,196.919263203,1,1.96508,1.01564,100,971.613527777,0.005,0.00987256,-355.703880985,971.613527777,500.0,0.0193529,0.802433,200,-393.471,0.00403143,31.6194,4.88479e-07,-355.703880985,-355.703880985,0.995222
100.0,0.4,-361.314,200.0,2,1.0,1.0,100,1042.18635026,0.01,0.01,-361.313847877,1042.18635026,500.0,,1.0,200,-415.335,0.01,32.1211,3.50449e-18,-361.313847877,-361.313847877,1.0
194.647055683,0.4,-358.155,195.761103818,1,1.50343,1.02165,100,1138.40887328,0.005,0.00761094,-356.816547282,1138.40887328,500.0,0.0269621,0.485322,200,-399.709,0.00245689,32.1953,6.9098e-07,-356.816547282,-356.816547282,0.987675
100.0,0.4,-354.609,200.0,2,1.0,1.0,100,942.84399795,0.01,0.01,-354.608875986,942.84399795,500.0,,1.0,200,-408.13,0.01,30.5519,3.50449e-18,-354.608875986,-354.608875986,1.0
195.627270563,0.4,-355.617,195.912754612,1,1.67827,1.02086,100,1090.90125299,0.005,0.00837384,-358.461312693,1090.90125299,500.0,0.0225588,0.73518,200,-399.483,0.00366823,31.5764,5.6162e-07,-358.461312693,-358.461312693,1.00209
100.0,0.4,-351.992,200.0,2,1.0,1.0,100,909.211635967,0.01,0.01,-351.992138121,909.211635967,500.0,,1.0,200,-408.665,0.01,30.002,3.50449e-18,-351.992138121,-351.992138121,1.0
193.749640687,0.4,-354.183,194.722651174,1,2.49731,1.0271,100,969.514825342,0.005,0.012566,-358.278075988,969.514825342,500.0,0.0320138,0.616509,200,-394.833,0.00310215,31.2951,8.10561e-07,-358.278075988,-358.278075988,0.993679
100.0,0.4,-355.53,200.0,2,1.0,1.0,100,1152.26819168,0.01,0.01,-355.529805242,1152.26819168,500.0,,1.0,200,-418.135,0.01,33.7749,3.50449e-18,-355.529805242,-355.529805242,1.0
191.442595568,0.4,-352.372,193.908707472,1,2.05732,1.03141,100,1072.39360373,0.005,0.0100474,-351.942817123,1072.39360373,500.0,0.047089,0.578358,200,-397.331,0.00282453,32.5091,1.1231e-06,-351.942817123,-351.942817123,1.02381
100.0,0.4,-350.402,200.0,2,1.0,1.0,100,851.810292248,0.01,0.01,-350.402433191,851.810292248,500.0,,1.0,200,-403.586,0.01,29.0395,3.50449e-18,-350.402433191,-350.402433191,1.0
193.512977485,0.4,-350.809,194.60366586,1,1.70559,1.02773,100,1026.72705399,0.005,0.00845487,-353.403481052,1026.72705399,500.0,0.0342759,0.476906,200,-389.531,0.0023641,30.2183,8.42274e-07,-353.403481052,-353.403481052,1.00864
