BatchSize,AvgVanillaIw,ESSRenyi,VarDiscRet,MinVanillaIw,IterType,AvgEpLen,EpsThisIter,VanillaAvgRet,AvgRet,MaxNormIw,AvgDiscRet,VarNormIw,eRenyi2,ESSClassic,MinNormIw,AvgNormIw,Bound,MaxVanillaIw,VarRet,J,VarJ,VarVanillaIw
500,1.0,500.0,1308.2324860274994,1.0,2,98.62,100,25.435655485797596,25.435655485797596,0.005,25.435655485797596,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,19.929071,1.0,1308.2324860274994,27.452019,34.440395,
500,1.0,500.0,1344.1028445004654,1.0,2,107.15,100,23.1672877688732,23.1672877688732,0.0033333334,23.1672877688732,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,19.3567,1.0,1344.1028445004654,26.023777,35.190826,
500,1.0,500.0,1582.8872209444694,1.0,2,107.69,100,25.48141811074413,25.48141811074413,0.0025,25.48141811074413,5.434597e-20,1.0,400.0,0.0025,0.0024999997,19.448612,1.0,1582.8872209444694,25.888187,36.340275,
500,18857.568,409.2760963393814,1615.1517357393407,0.17332557,1,109.38,100,26.33886285323987,26.33886285323987,0.99994165,26.33886285323987,0.001999766,1.2216692,1.00011667424509,1.83826e-08,0.0020000003,141.1158,9428234.0,1615.1517357393407,147.48198,0.13219364,177783110000.0
500,1.0,500.0,1172.852108494489,1.0,2,102.34,100,20.285263192043654,20.285263192043654,0.01,20.285263192043654,3.5044917e-18,1.0,100.0,0.01,0.009999998,11.167215,1.0,1172.852108494489,20.285263,34.07526,
500,1.0,500.0,1081.0549400774958,1.0,2,107.09,100,22.783401600283838,22.783401600283838,0.005,22.783401600283838,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,15.086897,1.0,1081.0549400774958,21.53433,33.4252,
500,1.0,500.0,1478.5976628771652,1.0,2,105.38,100,21.31531272566703,21.31531272566703,0.0033333334,21.31531272566703,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,14.238065,1.0,1478.5976628771652,21.461327,35.11093,
500,1.0,500.0,1293.9153971344745,1.0,2,109.59,100,24.682096385992384,24.682096385992384,0.0025,24.682096385992384,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.01099,1.0,1293.9153971344745,22.266518,35.309658,
500,17796.732,426.983742403111,1167.2835914034158,0.15231916,1,111.04,100,21.48506973070572,21.48506973070572,0.9999455,21.48506973070572,0.001999782,1.1710048,1.0001090176903995,1.7117655e-08,0.002,142.59322,8897881.0,1167.2835914034158,148.64786,0.14311905,158344530000.0
500,1.0,500.0,1664.1842651323882,1.0,2,109.14,100,23.900396203489517,23.900396203489517,0.01,23.900396203489517,3.5044917e-18,1.0,100.0,0.01,0.009999998,11.220318,1.0,1664.1842651323882,23.900396,40.589928,
500,1.0,500.0,1086.5143457195652,1.0,2,107.83,100,25.78235350196884,25.78235350196884,0.005,25.78235350196884,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,15.875204,1.0,1086.5143457195652,24.841373,36.9118,
500,1.0,500.0,1511.2676223093745,1.0,2,109.75,100,29.497859833004476,29.497859833004476,0.0033333334,29.497859833004476,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,18.80611,1.0,1511.2676223093745,26.393536,37.574696,
500,1.0,500.0,1385.3887898713526,1.0,2,103.1,100,26.408850038394288,26.408850038394288,0.0025,26.408850038394288,5.434597e-20,1.0,400.0,0.0025,0.0024999997,19.826462,1.0,1385.3887898713526,26.397366,37.440308,
500,16484.814,423.90467141633223,1098.3230606833934,0.13579097,1,109.62,100,24.224487026597217,24.224487026597217,0.9999368,24.224487026597217,0.0019997465,1.1795105,1.0001264313618403,1.6474674e-08,0.0019999999,144.27266,8241886.5,1098.3230606833934,150.65561,0.15507506,135857370000.0
500,1.0,500.0,1637.277578142612,1.0,2,108.39,100,30.48336078297271,30.48336078297271,0.01,30.48336078297271,3.5044917e-18,1.0,100.0,0.01,0.009999998,13.5999565,1.0,1637.277578142612,30.48336,40.260464,
500,1.0,500.0,1232.9818414089032,1.0,2,108.39,100,22.085562205634087,22.085562205634087,0.005,22.085562205634087,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,14.346095,1.0,1232.9818414089032,26.284464,37.92637,
500,1.0,500.0,1406.8666979740508,1.0,2,107.92,100,23.514991344771524,23.514991344771524,0.0033333334,23.514991344771524,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,15.613668,1.0,1406.8666979740508,25.361305,37.747982,
500,1.0,500.0,1478.4231097765655,1.0,2,107.41,100,24.1921799793477,24.1921799793477,0.0025,24.1921799793477,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.627323,1.0,1478.4231097765655,25.069025,37.879395,
500,101996.71,395.0708452725909,1393.3608041977138,0.085352816,1,104.0,100,19.39241141673757,19.39241141673757,0.99998957,19.39241141673757,0.0019999582,1.2655958,1.0000208637441026,1.6736386e-09,0.0019999999,192.10999,50997824.0,1393.3608041977138,200.60419,0.034170754,5201556700000.0
500,1.0,500.0,1049.6120868202947,1.0,2,100.06,100,19.153008866322413,19.153008866322413,0.01,19.153008866322413,3.5044917e-18,1.0,100.0,0.01,0.009999998,7.8322563,1.0,1049.6120868202947,19.15301,32.23532,
500,1.0,500.0,1180.3077238699177,1.0,2,101.69,100,25.42578154234077,25.42578154234077,0.005,25.42578154234077,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,14.284412,1.0,1180.3077238699177,22.289394,33.371353,
500,1.0,500.0,1061.836258393344,1.0,2,102.05,100,22.902751550580387,22.902751550580387,0.0033333334,22.902751550580387,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,15.957808,1.0,1061.836258393344,22.493847,33.059357,
500,1.0,500.0,1180.418290696546,1.0,2,107.84,100,21.58143351210488,21.58143351210488,0.0025,21.58143351210488,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.60537,1.0,1180.418290696546,22.265745,33.346672,
500,4439.798,452.9047729290989,1012.315167011499,0.16010092,1,99.6,100,23.358670585422477,23.358670585422477,0.9997788,23.358670585422477,0.0019991135,1.1039848,1.0004425092745504,7.212081e-08,0.0019999999,118.83552,2219408.0,1012.315167011499,124.15503,0.4994839,9851539000.0
500,1.0,500.0,1383.8802617170372,1.0,2,106.53,100,22.025638900968243,22.025638900968243,0.01,22.025638900968243,3.5044917e-18,1.0,100.0,0.01,0.009999998,10.724884,1.0,1383.8802617170372,22.025637,37.014072,
500,1.0,500.0,1169.0437981656069,1.0,2,106.45,100,25.534848517972655,25.534848517972655,0.005,25.534848517972655,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,15.789404,1.0,1169.0437981656069,23.780243,35.591797,
500,1.0,500.0,1458.9028766294296,1.0,2,111.85,100,27.7469853351635,27.7469853351635,0.0033333334,27.7469853351635,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,18.578,1.0,1458.9028766294296,25.102491,36.46165,
500,1.0,500.0,1613.4414964917491,1.0,2,108.65,100,24.05035711818911,24.05035711818911,0.0025,24.05035711818911,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.73559,1.0,1613.4414964917491,24.839458,37.37142,
500,11242.244,430.4080432240377,1614.135218777407,0.13324778,1,100.97,100,20.422832220857092,20.422832220857092,0.9999074,20.422832220857092,0.001999629,1.1616883,1.0001852200696475,2.3704837e-08,0.002,161.95334,5620601.5,1614.135218777407,168.80167,0.27393764,63182300000.0
500,1.0,500.0,1331.9989634698009,1.0,2,110.44,100,20.152240543281863,20.152240543281863,0.01,20.152240543281863,3.5044917e-18,1.0,100.0,0.01,0.009999998,10.1298275,1.0,1331.9989634698009,20.152239,36.313618,
500,1.0,500.0,1094.9862318150952,1.0,2,105.77,100,26.846642057815007,26.846642057815007,0.005,26.846642057815007,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.412525,1.0,1094.9862318150952,23.49944,34.821854,
500,1.0,500.0,1398.82573712537,1.0,2,106.89,100,33.54826224887988,33.54826224887988,0.0033333334,33.54826224887988,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,18.82844,1.0,1398.82573712537,26.849049,35.950333,
500,1.0,500.0,1409.475956376092,1.0,2,105.13,100,20.556871225826452,20.556871225826452,0.0025,20.556871225826452,5.434597e-20,1.0,400.0,0.0025,0.0024999997,18.329952,1.0,1409.475956376092,25.276005,36.408634,
500,3444.386,442.129272644649,1392.9300446809907,0.2771262,1,110.73,100,25.694050856670316,25.694050856670316,0.99971765,25.694050856670316,0.0019988683,1.130891,1.0005649262444378,1.6091471e-07,0.002,158.41916,1721706.8,1392.9300446809907,165.02599,0.84210616,5928540000.0
500,1.0,500.0,1296.5958670425618,1.0,2,103.69,100,23.870888958477135,23.870888958477135,0.01,23.870888958477135,3.5044917e-18,1.0,100.0,0.01,0.009999998,13.523827,1.0,1296.5958670425618,23.87089,35.82778,
500,1.0,500.0,1296.6562814011043,1.0,2,107.34,100,29.587834629060875,29.587834629060875,0.005,29.587834629060875,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,19.02326,1.0,1296.6562814011043,26.729362,35.942047,
500,1.0,500.0,1218.5526649989263,1.0,2,101.61,100,24.77530115042504,24.77530115042504,0.0033333334,24.77530115042504,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,19.420225,1.0,1218.5526649989263,26.078009,35.55547,
500,1.0,500.0,1437.7513000811132,1.0,2,108.27,100,26.237411452501092,26.237411452501092,0.0025,26.237411452501092,5.434597e-20,1.0,400.0,0.0025,0.0024999997,20.352049,1.0,1437.7513000811132,26.117859,36.110825,
500,1363.8904,453.22723786881073,1511.215753675234,0.3499512,1,108.63,100,23.142175010555952,23.142175010555952,0.9992834,23.142175010555952,0.0019971288,1.1031994,1.0014347584161198,5.131662e-07,0.0019999999,131.52443,681456.5,1511.215753675234,136.9411,1.6923602,928763460.0
500,1.0,500.0,1713.057130133377,1.0,2,113.04,100,20.488669380629247,20.488669380629247,0.01,20.488669380629247,3.5044917e-18,1.0,100.0,0.01,0.009999998,5.7358828,1.0,1713.057130133377,20.48867,41.18163,
500,1.0,500.0,1659.6943679925746,1.0,2,109.52,100,25.441910792592008,25.441910792592008,0.005,25.441910792592008,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,11.608774,1.0,1659.6943679925746,22.96529,40.93465,
500,1.0,500.0,1139.8986396169514,1.0,2,106.89,100,21.644523124781358,21.644523124781358,0.0033333334,21.644523124781358,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,13.25248,1.0,1139.8986396169514,22.525036,38.647785,
500,1.0,500.0,1111.6818564667938,1.0,2,104.57,100,26.30549318189138,26.30549318189138,0.0025,26.30549318189138,5.434597e-20,1.0,400.0,0.0025,0.0024999997,15.43988,1.0,1111.6818564667938,23.47015,37.390633,
500,13941.82,424.4469383645304,1375.1833424871488,0.17025776,1,104.44,100,28.357524618849734,28.357524618849734,0.9999277,28.357524618849734,0.0019997102,1.1780035,1.000144616603691,2.4424036e-08,0.0019999999,183.02203,6970406.0,1375.1833424871488,190.81761,0.24592967,97173090000.0
500,1.0,500.0,1321.5952691271689,1.0,2,108.89,100,24.831372140615173,24.831372140615173,0.01,24.831372140615173,3.5044917e-18,1.0,100.0,0.01,0.009999998,15.785053,1.0,1321.5952691271689,24.831371,36.171528,
500,1.0,500.0,1181.1758504747952,1.0,2,106.95,100,20.76046670568679,20.76046670568679,0.005,20.76046670568679,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.399206,1.0,1181.1758504747952,22.79592,35.256416,
500,1.0,500.0,1077.1192368774728,1.0,2,103.39,100,21.814272256806138,21.814272256806138,0.0033333334,21.814272256806138,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,16.982819,1.0,1077.1192368774728,22.468704,34.41424,
500,1.0,500.0,1527.2325408771605,1.0,2,105.68,100,15.407144053084131,15.407144053084131,0.0025,15.407144053084131,5.434597e-20,1.0,400.0,0.0025,0.0024999997,15.9523945,1.0,1527.2325408771605,20.703312,35.71547,
500,7944.0713,413.37845671795776,1033.876595912256,0.11167898,1,105.26,100,25.61295191856566,25.61295191856566,0.9998585,25.61295191856566,0.001999433,1.2095454,1.000283038387994,2.8116308e-08,0.002,140.47163,3971473.8,1033.876595912256,146.53813,0.34055188,31545188000.0
500,1.0,500.0,1296.407085085447,1.0,2,109.75,100,22.171024315458677,22.171024315458677,0.01,22.171024315458677,3.5044917e-18,1.0,100.0,0.01,0.009999998,13.438161,1.0,1296.407085085447,22.171024,35.825172,
500,1.0,500.0,1087.327075104536,1.0,2,106.06,100,19.882530391806313,19.882530391806313,0.005,19.882530391806313,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,14.851074,1.0,1087.327075104536,21.026777,34.369427,
500,1.0,500.0,1347.8189292723234,1.0,2,107.55,100,28.53663267601831,28.53663267601831,0.0033333334,28.53663267601831,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,17.638317,1.0,1347.8189292723234,23.530066,35.281982,
500,1.0,500.0,1441.0765520407356,1.0,2,112.53,100,27.450340080543747,27.450340080543747,0.0025,27.450340080543747,5.434597e-20,1.0,400.0,0.0025,0.0024999997,18.970676,1.0,1441.0765520407356,24.510134,35.960556,
500,7570.719,432.960278825204,1347.191535332826,0.2605081,1,105.21,100,21.841774666762486,21.841774666762486,0.9998702,21.841774666762486,0.00199948,1.1548404,1.0002597353000966,6.881991e-08,0.002,126.30028,3784868.0,1347.191535332826,131.62471,0.2927188,28650435000.0
500,1.0,500.0,1295.921342354682,1.0,2,106.7,100,24.511680102593765,24.511680102593765,0.01,24.511680102593765,3.5044917e-18,1.0,100.0,0.01,0.009999998,12.605001,1.0,1295.921342354682,24.51168,35.81846,
500,1.0,500.0,1284.6619030565282,1.0,2,102.76,100,24.81047638487652,24.81047638487652,0.005,24.81047638487652,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.241783,1.0,1284.6619030565282,24.661077,35.740887,
500,1.0,500.0,834.4204983388782,1.0,2,100.21,100,20.202118953269434,20.202118953269434,0.0033333334,20.202118953269434,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,16.300434,1.0,834.4204983388782,23.174759,33.63606,
500,1.0,500.0,1164.9737090774142,1.0,2,110.95,100,22.834008883432748,22.834008883432748,0.0025,22.834008883432748,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.13623,1.0,1164.9737090774142,23.08957,33.717815,
500,4389.8696,442.50896849182584,1690.1696088236824,0.072454765,1,107.63,100,33.17263012836164,33.17263012836164,0.9997823,33.17263012836164,0.0019991277,1.1299206,1.000435462626888,3.3009986e-08,0.0020000003,184.40553,2194457.0,1690.1696088236824,192.09233,0.792993,9631279000.0
500,1.0,500.0,1327.5747693939384,1.0,2,106.9,100,18.836614295299764,18.836614295299764,0.01,18.836614295299764,3.5044917e-18,1.0,100.0,0.01,0.009999998,10.496357,1.0,1327.5747693939384,18.836615,36.25326,
500,1.0,500.0,1424.078498096025,1.0,2,106.72,100,28.045649247651117,28.045649247651117,0.005,28.045649247651117,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.529953,1.0,1424.078498096025,23.441132,37.192337,
500,1.0,500.0,1257.1755844276397,1.0,2,108.8,100,18.163092358013976,18.163092358013976,0.0033333334,18.163092358013976,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,16.038832,1.0,1257.1755844276397,21.681786,36.65022,
500,1.0,500.0,961.2931706093342,1.0,2,102.31,100,20.209920153454352,20.209920153454352,0.0025,20.209920153454352,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.426878,1.0,961.2931706093342,21.31382,35.295258,
500,1512.7911,437.33885768154425,1347.8662318361028,0.00016929538,1,104.94,100,13.298251207966707,13.298251207966707,0.9993422,13.298251207966707,0.0019973645,1.1432782,1.0013169138106888,2.2381857e-10,0.0019999999,96.38028,755898.0,1347.8662318361028,101.05395,1.215681,1142760300.0
500,1.0,500.0,1312.7450122889366,1.0,2,107.82,100,20.501083019534597,20.501083019534597,0.01,20.501083019534597,3.5044917e-18,1.0,100.0,0.01,0.009999998,11.30276,1.0,1312.7450122889366,20.501083,36.050205,
500,1.0,500.0,1161.3275578959788,1.0,2,108.84,100,20.479078378733394,20.479078378733394,0.005,20.479078378733394,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,11.524875,1.0,1161.3275578959788,20.49008,34.995228,
500,1.0,500.0,1201.7688949472793,1.0,2,107.49,100,25.343612722362693,25.343612722362693,0.0033333334,25.343612722362693,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,14.787867,1.0,1201.7688949472793,22.107925,34.90362,
500,1.0,500.0,1611.3003449243083,1.0,2,116.28,100,28.178461519119242,28.178461519119242,0.0025,28.178461519119242,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.286203,1.0,1611.3003449243083,23.62556,36.323593,
500,1851.412,440.46285363117136,1212.2086189227475,0.22992356,1,106.35,100,19.02098533608585,19.02098533608585,0.9994716,19.02098533608585,0.0019978827,1.1351695,1.00105759915019,2.4837644e-07,0.0020000006,144.54124,925216.9,1212.2086189227475,150.58241,1.4301447,1712048400.0
500,1.0,500.0,1546.3012879438543,1.0,2,113.17,100,29.82118362454001,29.82118362454001,0.01,29.82118362454001,3.5044917e-18,1.0,100.0,0.01,0.009999998,16.468914,1.0,1546.3012879438543,29.821182,39.125927,
500,1.0,500.0,1357.607168421737,1.0,2,110.91,100,25.57158668871589,25.57158668871589,0.005,25.57158668871589,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,18.254906,1.0,1357.607168421737,27.696384,37.97301,
500,1.0,500.0,1170.6668039530343,1.0,2,106.35,100,22.2383556802564,22.2383556802564,0.0033333334,22.2383556802564,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,18.168112,1.0,1170.6668039530343,25.877047,36.799995,
500,1.0,500.0,1134.9700616830048,1.0,2,110.4,100,28.95782459466688,28.95782459466688,0.0025,28.95782459466688,5.434597e-20,1.0,400.0,0.0025,0.0024999997,19.971102,1.0,1134.9700616830048,26.647236,36.03282,
500,3712.141,451.8527312485551,1008.6118487267927,0.41262156,1,110.12,100,27.118253010922043,27.118253010922043,0.9997294,27.118253010922043,0.0019989156,1.1065552,1.0005414168651097,2.2230921e-07,0.0020000003,152.33322,1855568.2,1008.6118487267927,158.61462,0.7775569,6886260700.0
500,1.0,500.0,1163.3017287892612,1.0,2,100.4,100,21.655603659915272,21.655603659915272,0.01,21.655603659915272,3.5044917e-18,1.0,100.0,0.01,0.009999998,11.284461,1.0,1163.3017287892612,21.655602,33.936245,
500,1.0,500.0,1170.1542274012133,1.0,2,109.68,100,31.544824079848794,31.544824079848794,0.005,31.544824079848794,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,19.266708,1.0,1170.1542274012133,26.600212,34.34399,
500,1.0,500.0,1010.4612811190796,1.0,2,103.27,100,26.642253256825303,26.642253256825303,0.0033333334,26.642253256825303,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,20.62645,1.0,1010.4612811190796,26.61423,33.463303,
500,1.0,500.0,1238.7463718708862,1.0,2,111.43,100,23.285285598700224,23.285285598700224,0.0025,23.285285598700224,5.434597e-20,1.0,400.0,0.0025,0.0024999997,20.596422,1.0,1238.7463718708862,25.781992,33.8897,
500,17848.29,423.5640890139135,1366.0657556909928,0.1151378,1,107.93,100,25.258020267948673,25.258020267948673,0.9999404,25.258020267948673,0.0019997612,1.1804589,1.000119237770206,1.290183e-08,0.0019999999,112.77065,8923613.0,1366.0657556909928,117.80991,0.10230391,159261720000.0
500,1.0,500.0,1185.769021637211,1.0,2,105.16,100,26.79187049807509,26.79187049807509,0.01,26.79187049807509,3.5044917e-18,1.0,100.0,0.01,0.009999998,17.208155,1.0,1185.769021637211,26.79187,34.26239,
500,1.0,500.0,1113.980830037862,1.0,2,107.12,100,31.734996198951094,31.734996198951094,0.005,31.734996198951094,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,21.798313,1.0,1113.980830037862,29.263435,33.830235,
500,1.0,500.0,1193.9691994394882,1.0,2,109.81,100,23.593938819863865,23.593938819863865,0.0033333334,23.593938819863865,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,21.278357,1.0,1193.9691994394882,27.373604,34.119537,
500,1.0,500.0,1516.5927521969534,1.0,2,110.04,100,31.663404422645883,31.663404422645883,0.0025,31.663404422645883,5.434597e-20,1.0,400.0,0.0025,0.0024999997,21.485373,1.0,1516.5927521969534,28.446053,35.382397,
500,4936.235,423.86710172719893,1247.962698181674,0.17082356,1,100.81,100,24.431136574824883,24.431136574824883,0.99978566,24.431136574824883,0.001999141,1.179615,1.000428804643348,6.9212085e-08,0.002,158.62302,2467588.5,1247.962698181674,165.38489,0.5898501,12177974000.0
500,1.0,500.0,1276.5640654546228,1.0,2,106.6,100,28.615466409496452,28.615466409496452,0.01,28.615466409496452,3.5044917e-18,1.0,100.0,0.01,0.009999998,18.21238,1.0,1276.5640654546228,28.615467,35.549942,
500,1.0,500.0,1316.821743311906,1.0,2,109.97,100,26.5355868765407,26.5355868765407,0.005,26.5355868765407,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,20.219433,1.0,1316.821743311906,27.575527,35.84421,
500,1.0,500.0,1342.4941308170085,1.0,2,109.46,100,26.30111536932897,26.30111536932897,0.0033333334,26.30111536932897,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,21.144499,1.0,1342.4941308170085,27.150724,36.054436,
500,1.0,500.0,1257.2738230153157,1.0,2,109.32,100,28.16835034183389,28.16835034183389,0.0025,28.16835034183389,5.434597e-20,1.0,400.0,0.0025,0.0024999997,22.203588,1.0,1257.2738230153157,27.405132,35.86518,
500,3801.4067,438.98958077126366,1190.9874798266374,0.2278501,1,104.39,100,29.388254945807034,29.388254945807034,0.9997411,29.388254945807034,0.0019989624,1.1389792,1.0005180357987458,1.1987673e-07,0.0020000003,108.79786,1900211.2,1190.9874798266374,113.76304,0.4441341,7221597700.0
500,1.0,500.0,1502.8635451848154,1.0,2,108.05,100,26.361799687094027,26.361799687094027,0.01,26.361799687094027,3.5044917e-18,1.0,100.0,0.01,0.009999998,16.518852,1.0,1502.8635451848154,26.361801,38.572464,
500,1.0,500.0,1480.710817322425,1.0,2,106.58,100,26.449750957850966,26.449750957850966,0.005,26.449750957850966,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.555515,1.0,1480.710817322425,26.405777,38.43008,
500,1.0,500.0,1328.458159896174,1.0,2,106.02,100,20.311832848608034,20.311832848608034,0.0033333334,20.311832848608034,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,16.108814,1.0,1328.458159896174,24.374464,37.831528,
500,1.0,500.0,996.778093841353,1.0,2,105.62,100,23.952565067222796,23.952565067222796,0.0025,23.952565067222796,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.110722,1.0,996.778093841353,24.268984,36.33393,
500,31156.266,418.1547770371704,1390.023066561856,0.17769632,1,111.95,100,29.54249015568078,29.54249015568078,0.99996734,29.54249015568078,0.0019998692,1.1957295,1.000065351213485,1.1406779e-08,0.002,165.32962,15577624.0,1390.023066561856,172.42642,0.09872117,485324720000.0
500,1.0,500.0,1355.5539347176345,1.0,2,111.1,100,22.043393873128693,22.043393873128693,0.01,22.043393873128693,3.5044917e-18,1.0,100.0,0.01,0.009999998,12.5972805,1.0,1355.5539347176345,22.043394,36.633297,
500,1.0,500.0,1405.8440719162181,1.0,2,106.69,100,23.858934530655734,23.858934530655734,0.005,23.858934530655734,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.229485,1.0,1405.8440719162181,22.951164,36.982647,
500,1.0,500.0,1205.3116271260242,1.0,2,107.04,100,29.33665493650741,29.33665493650741,0.0033333334,29.33665493650741,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,19.336525,1.0,1205.3116271260242,25.07966,36.312874,
500,1.0,500.0,1313.9479174103806,1.0,2,109.65,100,24.51774132533596,24.51774132533596,0.0025,24.51774132533596,5.434597e-20,1.0,400.0,0.0025,0.0024999997,19.96548,1.0,1313.9479174103806,24.939182,36.252308,
500,24552.764,417.42180800207484,1176.7885377536802,0.13546923,1,109.75,100,22.65789193524035,22.65789193524035,0.9999552,22.65789193524035,0.0019998203,1.1978291,1.0000896089684117,1.1034947e-08,0.0019999996,108.07542,12275832.0,1176.7885377536802,112.94422,0.070537716,301392040000.0
500,1.0,500.0,1600.358258464174,1.0,2,112.04,100,19.08412879453048,19.08412879453048,0.01,19.08412879453048,3.5044917e-18,1.0,100.0,0.01,0.009999998,7.2763863,1.0,1600.358258464174,19.08413,39.80395,
500,1.0,500.0,1099.0320920880954,1.0,2,109.04,100,31.408228743344736,31.408228743344736,0.005,31.408228743344736,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.896843,1.0,1099.0320920880954,25.24618,37.069786,
500,1.0,500.0,1290.1792057801863,1.0,2,110.72,100,25.56504424928156,25.56504424928156,0.0033333334,25.56504424928156,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,18.535263,1.0,1290.1792057801863,25.352467,36.631878,
500,1.0,500.0,1194.120201641292,1.0,2,104.32,100,25.5869138500286,25.5869138500286,0.0025,25.5869138500286,5.434597e-20,1.0,400.0,0.0025,0.0024999997,19.507208,1.0,1194.120201641292,25.41108,36.082905,
500,70671530000000.0,65.8051678132943,1573.9632023724462,0.00029619128,1,111.62,100,28.18497078785325,28.18497078785325,1.0,28.18497078785325,0.002,7.5981874,1.0,8.382195e-21,0.002,215.32155,3.5335765e+16,1573.9632023724462,240.2471,2.6990151e-11,2.4972329e+30
500,1.0,500.0,1013.6320753659362,1.0,2,105.35,100,27.156552073515623,27.156552073515623,0.01,27.156552073515623,3.5044917e-18,1.0,100.0,0.01,0.009999998,16.533302,1.0,1013.6320753659362,27.156551,31.678,
500,1.0,500.0,1123.4336255039145,1.0,2,110.53,100,26.347113152529072,26.347113152529072,0.005,26.347113152529072,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,19.240059,1.0,1123.4336255039145,26.751831,32.52709,
500,1.0,500.0,1441.9417254928303,1.0,2,107.87,100,22.332430991978725,22.332430991978725,0.0033333334,22.332430991978725,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,18.574059,1.0,1441.9417254928303,25.278698,34.431408,
500,1.0,500.0,1130.2865965712967,1.0,2,110.02,100,31.326477648747385,31.326477648747385,0.0025,31.326477648747385,5.434597e-20,1.0,400.0,0.0025,0.0024999997,20.984255,1.0,1130.2865965712967,26.790644,34.289143,
500,1.374888,429.29179050727987,1546.7558274009089,0.08607186,1,106.45,100,25.208610882814302,25.208610882814302,0.02321066,25.208610882814302,5.8246324e-06,1.164709,203.81165594383208,0.00012520562,0.0019999999,50.99272,15.956028,1546.7558274009089,56.59752,72.72868,2.7525997
500,1.0,500.0,1950.357216725167,1.0,2,112.6,100,28.61171738954836,28.61171738954836,0.01,28.61171738954836,3.5044917e-18,1.0,100.0,0.01,0.009999998,13.310242,1.0,1950.357216725167,28.611717,43.94148,
500,1.0,500.0,1199.4228811939245,1.0,2,109.23,100,28.562656943947967,28.562656943947967,0.005,28.562656943947967,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,17.76741,1.0,1199.4228811939245,28.587187,39.485966,
500,1.0,500.0,1518.960049208075,1.0,2,108.72,100,32.10442943561558,32.10442943561558,0.0033333334,32.10442943561558,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,20.925293,1.0,1518.960049208075,29.759604,39.28656,
