MaxNormIw,VarJ,J,MaxVanillaIw,VarDiscRet,AvgNormIw,MinNormIw,Delta,VanillaAvgRet,ESSRenyi,AvgDiscRet,VarRet,AvgVanillaIw,Bound,ESSClassic,AvgEpLen,eRenyi2,MinVanillaIw,VarNormIw,AvgRet,EpsThisIter,VarVanillaIw,IterType,BatchSize
0.01,49.7126,-391.838,1.0,2496.30355697,0.01,0.01,0.8,-391.837816714,500.0,-391.837816714,2496.30355697,1.0,-419.271,100.0,500.0,1.0,1.0,3.50449e-18,-391.837816714,100,,2,500
0.005,45.4,-387.614,1.0,1631.60304586,0.005,0.005,0.8,-383.389469061,500.0,-383.389469061,1631.60304586,1.0,-407.012,200.000000102,500.0,1.0,1.0,2.1793e-19,-383.389469061,100,,2,500
0.00333333,44.2022,-387.06,1.0,1754.89258198,0.00333333,0.00333333,0.8,-385.951157369,500.0,-385.951157369,1754.89258198,1.0,-402.898,299.999969474,500.0,1.0,1.0,5.43914e-20,-385.951157369,100,,2,500
0.0025,43.3547,-386.41,1.0,1668.64639823,0.0025,0.0025,0.8,-384.461160247,500.0,-384.461160247,1668.64639823,1.0,-400.126,400.0,500.0,1.0,1.0,5.4346e-20,-384.461160247,100,,2,500
0.00775815,44.4543,-382.399,3.76336,2151.566224,0.002,0.0002479,0.8,-380.796007416,403.327780366,-380.796007416,2151.566224,0.97017,-396.781,410.015796309,500.0,1.23969,0.120253,8.79618e-07,-380.796007416,100,0.206981,1,500
0.01,41.0269,-383.003,1.0,1700.21097077,0.01,0.01,0.8,-383.00301431,500.0,-383.00301431,1700.21097077,1.0,-410.32,100.0,500.0,1.0,1.0,3.50449e-18,-383.00301431,100,,2,500
0.005,42.0429,-382.302,1.0,1869.71487891,0.005,0.005,0.8,-381.601137532,500.0,-381.601137532,1869.71487891,1.0,-401.618,200.000000102,500.0,1.0,1.0,2.1793e-19,-381.601137532,100,,2,500
0.00333333,41.2964,-380.707,1.0,1581.52282426,0.00333333,0.00333333,0.8,-377.515808645,500.0,-377.515808645,1581.52282426,1.0,-396.478,299.999969474,500.0,1.0,1.0,5.43914e-20,-377.515808645,100,,2,500
0.0025,40.947,-382.469,1.0,1568.86792537,0.0025,0.0025,0.8,-387.756600974,500.0,-387.756600974,1568.86792537,1.0,-396.128,400.0,500.0,1.0,1.0,5.4346e-20,-387.756600974,100,,2,500
0.0181742,45.9065,-380.968,9.52495,1680.11086917,0.002,0.000106362,0.8,-390.342451442,380.089846582,-390.342451442,1680.11086917,1.04818,-394.979,345.314599636,500.0,1.31548,0.0557433,1.79541e-06,-390.342451442,100,0.493149,1,500
0.01,38.5562,-386.086,1.0,1501.59714916,0.01,0.01,0.8,-386.085815038,500.0,-386.085815038,1501.59714916,1.0,-412.373,100.0,500.0,1.0,1.0,3.50449e-18,-386.085815038,100,,2,500
0.005,38.896,-386.68,1.0,1554.04279885,0.005,0.005,0.8,-387.275155938,500.0,-387.275155938,1554.04279885,1.0,-405.269,200.000000102,500.0,1.0,1.0,2.1793e-19,-387.275155938,100,,2,500
0.00333333,39.5328,-382.806,1.0,1588.549878,0.00333333,0.00333333,0.8,-375.056664854,500.0,-375.056664854,1588.549878,1.0,-397.983,299.999969474,500.0,1.0,1.0,5.43914e-20,-375.056664854,100,,2,500
0.0025,39.7021,-383.127,1.0,1631.57838138,0.0025,0.0025,0.8,-384.092323519,500.0,-384.092323519,1631.57838138,1.0,-396.458,400.0,500.0,1.0,1.0,5.4346e-20,-384.092323519,100,,2,500
0.138515,161.91,-369.566,79.9664,1536.26028169,0.002,4.06573e-05,0.8,-384.47810696,175.582902194,-384.47810696,1536.26028169,1.15463,-389.685,41.5067984169,500.0,2.84766,0.023472,4.42734e-05,-384.47810696,100,14.7559,1,500
0.01,48.0083,-391.39,1.0,2328.07630764,0.01,0.01,0.8,-391.38953152,500.0,-391.38953152,2328.07630764,1.0,-417.609,100.0,500.0,1.0,1.0,3.50449e-18,-391.38953152,100,,2,500
0.005,46.5237,-385.085,1.0,1964.25929052,0.005,0.005,0.8,-378.780520244,500.0,-378.780520244,1964.25929052,1.0,-403.845,200.000000102,500.0,1.0,1.0,2.1793e-19,-378.780520244,100,,2,500
0.00333333,47.1352,-387.492,1.0,2324.77710014,0.00333333,0.00333333,0.8,-392.305746097,500.0,-392.305746097,2324.77710014,1.0,-403.588,299.999969474,500.0,1.0,1.0,5.43914e-20,-392.305746097,100,,2,500
0.0025,46.882,-388.792,1.0,2127.46784418,0.0025,0.0025,0.8,-392.692690028,500.0,-392.692690028,2127.46784418,1.0,-402.972,400.0,500.0,1.0,1.0,5.4346e-20,-392.692690028,100,,2,500
0.00907904,53.8778,-379.584,4.58188,2134.25941184,0.002,2.85619e-07,0.8,-388.519521828,248.35248955,-388.519521828,2134.25941184,1.00933,-397.58,246.226280985,500.0,2.01327,0.000144142,4.13087e-06,-388.519521828,100,1.05208,1,500
0.01,41.0172,-382.181,1.0,1699.40108583,0.01,0.01,0.8,-382.181372606,500.0,-382.181372606,1699.40108583,1.0,-409.6,100.0,500.0,1.0,1.0,3.50449e-18,-382.181372606,100,,2,500
0.005,42.5488,-383.995,1.0,1951.32614828,0.005,0.005,0.8,-385.809401661,500.0,-385.809401661,1951.32614828,1.0,-403.383,200.000000102,500.0,1.0,1.0,2.1793e-19,-385.809401661,100,,2,500
0.00333333,40.9864,-383.502,1.0,1431.71912385,0.00333333,0.00333333,0.8,-382.515959282,500.0,-382.515959282,1431.71912385,1.0,-399.332,299.999969474,500.0,1.0,1.0,5.43914e-20,-382.515959282,100,,2,500
0.0025,41.291,-383.899,1.0,1796.18840824,0.0025,0.0025,0.8,-385.090176315,500.0,-385.090176315,1796.18840824,1.0,-397.608,400.0,500.0,1.0,1.0,5.4346e-20,-385.090176315,100,,2,500
0.0271514,68.1735,-380.322,12.0145,1466.83016999,0.002,0.000106629,0.8,-384.5979245,499.999582768,-384.5979245,1466.83016999,0.884999,-392.583,232.892867862,500.0,1.0,0.0471834,4.59683e-06,-384.5979245,100,0.900086,1,500
0.01,33.6463,-382.905,1.0,1143.5101486,0.01,0.01,0.8,-382.904783795,500.0,-382.904783795,1143.5101486,1.0,-406.067,100.0,500.0,1.0,1.0,3.50449e-18,-382.904783795,100,,2,500
0.005,37.8989,-383.379,1.0,1757.69923642,0.005,0.005,0.8,-383.853451864,500.0,-383.853451864,1757.69923642,1.0,-402.31,200.000000102,500.0,1.0,1.0,2.1793e-19,-383.853451864,100,,2,500
0.00333333,39.1909,-385.064,1.0,1735.45693907,0.00333333,0.00333333,0.8,-388.434566476,500.0,-388.434566476,1735.45693907,1.0,-400.522,299.999969474,500.0,1.0,1.0,5.43914e-20,-388.434566476,100,,2,500
0.0025,40.4068,-385.46,1.0,1940.58656255,0.0025,0.0025,0.8,-386.646928078,500.0,-386.646928078,1940.58656255,1.0,-398.846,400.0,500.0,1.0,1.0,5.4346e-20,-386.646928078,100,,2,500
0.223359,135.031,-374.657,143.233,1558.71312414,0.002,2.4e-08,0.8,-381.86320329,229.586534439,-381.86320329,1558.71312414,1.28253,-392.326,19.1998442982,500.0,2.17783,1.53904e-05,0.000100368,-381.86320329,100,41.2737,1,500
0.01,40.1687,-384.139,1.0,1629.82027923,0.01,0.01,0.8,-384.139312836,500.0,-384.139312836,1629.82027923,1.0,-409.759,100.0,500.0,1.0,1.0,3.50449e-18,-384.139312836,100,,2,500
0.005,40.556,-385.425,1.0,1689.65556238,0.005,0.005,0.8,-386.709708239,500.0,-386.709708239,1689.65556238,1.0,-403.541,200.000000102,500.0,1.0,1.0,2.1793e-19,-386.709708239,100,,2,500
0.00333333,41.4787,-387.431,1.0,1866.35484398,0.00333333,0.00333333,0.8,-391.444606055,500.0,-391.444606055,1866.35484398,1.0,-402.421,299.999969474,500.0,1.0,1.0,5.43914e-20,-391.444606055,100,,2,500
0.0025,41.1472,-387.223,1.0,1626.66326149,0.0025,0.0025,0.8,-386.598134901,500.0,-386.598134901,1626.66326149,1.0,-400.586,400.0,500.0,1.0,1.0,5.4346e-20,-386.598134901,100,,2,500
0.0278211,72.8214,-377.942,13.1876,1606.6966953,0.002,1.75367e-05,0.8,-375.922520181,499.997377409,-375.922520181,1606.6966953,0.948027,-389.894,143.869008135,500.0,1.00001,0.00831265,9.92138e-06,-375.922520181,100,2.22922,1,500
0.01,44.568,-385.91,1.0,2006.37060608,0.01,0.01,0.8,-385.910350456,500.0,-385.910350456,2006.37060608,1.0,-411.908,100.0,500.0,1.0,1.0,3.50449e-18,-385.910350456,100,,2,500
0.005,43.503,-384.507,1.0,1812.91329356,0.005,0.005,0.8,-383.103843923,500.0,-383.103843923,1812.91329356,1.0,-403.316,200.000000102,500.0,1.0,1.0,2.1793e-19,-383.103843923,100,,2,500
0.00333333,43.7102,-387.108,1.0,1925.40434794,0.00333333,0.00333333,0.8,-392.30840449,500.0,-392.30840449,1925.40434794,1.0,-403.124,299.999969474,500.0,1.0,1.0,5.43914e-20,-392.30840449,100,,2,500
0.0025,43.2989,-385.487,1.0,1753.47221968,0.0025,0.0025,0.8,-380.626913792,500.0,-380.626913792,1753.47221968,1.0,-399.358,400.0,500.0,1.0,1.0,5.4346e-20,-380.626913792,100,,2,500
0.107362,125.674,-372.722,59.0459,1359.14200266,0.002,0.000174447,0.8,-380.085375306,198.135825349,-380.085375306,1359.14200266,1.09994,-392.43,65.3657670664,500.0,2.52352,0.0959407,2.66504e-05,-380.085375306,100,8.06089,1,500
0.01,33.892,-377.831,1.0,1160.27015286,0.01,0.01,0.8,-377.83141454,500.0,-377.83141454,1160.27015286,1.0,-402.971,100.0,500.0,1.0,1.0,3.50449e-18,-377.83141454,100,,2,500
0.005,37.7667,-379.646,1.0,1714.5482401,0.005,0.005,0.8,-381.459857728,500.0,-381.459857728,1714.5482401,1.0,-399.469,200.000000102,500.0,1.0,1.0,2.1793e-19,-381.459857728,100,,2,500
0.00333333,40.5347,-382.155,1.0,2059.34380622,0.00333333,0.00333333,0.8,-387.17330495,500.0,-387.17330495,2059.34380622,1.0,-398.34,299.999969474,500.0,1.0,1.0,5.43914e-20,-387.17330495,100,,2,500
0.0025,41.3558,-381.057,1.0,1916.7101727,0.0025,0.0025,0.8,-377.761515689,500.0,-377.761515689,1916.7101727,1.0,-395.074,400.0,500.0,1.0,1.0,5.4346e-20,-377.761515689,100,,2,500
0.00566693,42.0277,-381.619,2.77637,2053.25458481,0.002,0.000523016,0.8,-390.384690765,455.039418703,-390.384690765,2053.25458481,0.97985,-394.761,457.999737087,500.0,1.09881,0.256239,3.67552e-07,-390.384690765,100,0.0882223,1,500
0.01,39.4166,-380.688,1.0,1569.36552103,0.01,0.01,0.8,-380.688468168,500.0,-380.688468168,1569.36552103,1.0,-404.77,100.0,500.0,1.0,1.0,3.50449e-18,-380.688468168,100,,2,500
0.005,39.8043,-380.308,1.0,1631.1107671,0.005,0.005,0.8,-379.927811045,500.0,-379.927811045,1631.1107671,1.0,-397.336,200.000000102,500.0,1.0,1.0,2.1793e-19,-379.927811045,100,,2,500
0.00333333,42.2622,-384.266,1.0,2116.68809639,0.00333333,0.00333333,0.8,-392.181582351,500.0,-392.181582351,2116.68809639,1.0,-400.93,299.999969474,500.0,1.0,1.0,5.43914e-20,-392.181582351,100,,2,500
0.0025,41.7459,-384.812,1.0,1625.27926183,0.0025,0.0025,0.8,-386.449885448,500.0,-386.449885448,1625.27926183,1.0,-399.243,400.0,500.0,1.0,1.0,5.4346e-20,-386.449885448,100,,2,500
0.0210458,54.467,-376.763,11.0862,1568.75618298,0.002,2.92554e-05,0.8,-382.984961932,267.25443939,-382.984961932,1568.75618298,1.05353,-394.418,243.380049806,500.0,1.87088,0.0154107,4.22605e-06,-382.984961932,100,1.17264,1,500
0.01,38.0834,-384.113,1.0,1464.99787609,0.01,0.01,0.8,-384.112651859,500.0,-384.112651859,1464.99787609,1.0,-410.197,100.0,500.0,1.0,1.0,3.50449e-18,-384.112651859,100,,2,500
0.005,40.9054,-384.678,1.0,1914.66594317,0.005,0.005,0.8,-385.242792561,500.0,-385.242792561,1914.66594317,1.0,-403.122,200.000000102,500.0,1.0,1.0,2.1793e-19,-385.242792561,100,,2,500
0.00333333,42.4212,-385.941,1.0,2063.21422673,0.00333333,0.00333333,0.8,-388.46830304,500.0,-388.46830304,2063.21422673,1.0,-401.476,299.999969474,500.0,1.0,1.0,5.43914e-20,-388.46830304,100,,2,500
0.0025,42.4823,-385.539,1.0,1836.75087816,0.0025,0.0025,0.8,-384.333512561,500.0,-384.333512561,1836.75087816,1.0,-399.188,400.0,500.0,1.0,1.0,5.4346e-20,-384.333512561,100,,2,500
0.00734808,49.0724,-383.008,3.90272,2231.67210614,0.002,4.73592e-05,0.8,-395.905523553,327.986180224,-395.905523553,2231.67210614,1.06224,-398.081,332.97008767,500.0,1.52445,0.0251535,2.01057e-06,-395.905523553,100,0.567162,1,500
0.01,36.5644,-380.211,1.0,1350.4571759,0.01,0.01,0.8,-380.210985421,500.0,-380.210985421,1350.4571759,1.0,-406.427,100.0,500.0,1.0,1.0,3.50449e-18,-380.210985421,100,,2,500
0.005,37.1678,-382.248,1.0,1431.96036183,0.005,0.005,0.8,-384.285503793,500.0,-384.285503793,1431.96036183,1.0,-400.786,200.000000102,500.0,1.0,1.0,2.1793e-19,-384.285503793,100,,2,500
0.00333333,39.9249,-382.375,1.0,2039.39853671,0.00333333,0.00333333,0.8,-382.628545368,500.0,-382.628545368,2039.39853671,1.0,-397.978,299.999969474,500.0,1.0,1.0,5.43914e-20,-382.628545368,100,,2,500
0.0025,39.8451,-382.958,1.0,1580.24938312,0.0025,0.0025,0.8,-384.706593866,500.0,-384.706593866,1580.24938312,1.0,-396.471,400.0,500.0,1.0,1.0,5.4346e-20,-384.706593866,100,,2,500
0.0102889,48.7854,-378.016,5.07188,1707.31814929,0.002,3.34739e-06,0.8,-384.006266384,293.073697522,-384.006266384,1707.31814929,0.985895,-393.802,292.876240167,500.0,1.70606,0.00165009,2.83449e-06,-384.006266384,100,0.688774,1,500
0.01,46.3285,-383.15,1.0,2168.00668283,0.01,0.01,0.8,-383.149975548,500.0,-383.149975548,2168.00668283,1.0,-408.732,100.0,500.0,1.0,1.0,3.50449e-18,-383.149975548,100,,2,500
0.005,44.2819,-385.354,1.0,1783.57791282,0.005,0.005,0.8,-387.557192065,500.0,-387.557192065,1783.57791282,1.0,-403.443,200.000000102,500.0,1.0,1.0,2.1793e-19,-387.557192065,100,,2,500
0.00333333,41.798,-382.546,1.0,1284.97439628,0.00333333,0.00333333,0.8,-376.929512633,500.0,-376.929512633,1284.97439628,1.0,-397.315,299.999969474,500.0,1.0,1.0,5.43914e-20,-376.929512633,100,,2,500
0.0025,41.8542,-381.691,1.0,1774.8718301,0.0025,0.0025,0.8,-379.128218921,500.0,-379.128218921,1774.8718301,1.0,-395.919,400.0,500.0,1.0,1.0,5.4346e-20,-379.128218921,100,,2,500
0.335923,350.558,-359.13,250.536,1768.3473247,0.002,4.94109e-05,0.8,-389.837805493,122.336044248,-389.837805493,1768.3473247,1.49163,-384.858,8.71713094837,500.0,4.0871,0.0368514,0.000225885,-389.837805493,100,125.646,1,500
0.01,38.1471,-382.298,1.0,1469.8983376,0.01,0.01,0.8,-382.297976941,500.0,-382.297976941,1469.8983376,1.0,-406.37,100.0,500.0,1.0,1.0,3.50449e-18,-382.297976941,100,,2,500
0.005,37.914,-385.056,1.0,1418.71854449,0.005,0.005,0.8,-387.813293114,500.0,-387.813293114,1418.71854449,1.0,-402.569,200.000000102,500.0,1.0,1.0,2.1793e-19,-387.813293114,100,,2,500
0.00333333,38.2877,-383.821,1.0,1529.04938411,0.00333333,0.00333333,0.8,-381.352457734,500.0,-381.352457734,1529.04938411,1.0,-398.574,299.999969474,500.0,1.0,1.0,5.43914e-20,-381.352457734,100,,2,500
0.0025,41.3895,-384.942,1.0,2464.08980187,0.0025,0.0025,0.8,-388.304777372,500.0,-388.304777372,2464.08980187,1.0,-398.078,400.0,500.0,1.0,1.0,5.4346e-20,-388.304777372,100,,2,500
0.226359,147.482,-374.208,128.607,1895.99124929,0.002,4.70726e-05,0.8,-383.901004272,499.996125728,-383.901004272,1895.99124929,1.13631,-385.958,15.5950179782,500.0,1.00001,0.0267445,0.000124495,-383.901004272,100,40.187,1,500
0.01,37.5602,-385.706,1.0,1425.01653236,0.01,0.01,0.8,-385.705915817,500.0,-385.705915817,1425.01653236,1.0,-410.18,100.0,500.0,1.0,1.0,3.50449e-18,-385.705915817,100,,2,500
0.005,41.7427,-386.268,1.0,2094.45660808,0.005,0.005,0.8,-386.830143037,500.0,-386.830143037,2094.45660808,1.0,-404.501,200.000000102,500.0,1.0,1.0,2.1793e-19,-386.830143037,100,,2,500
0.00333333,42.5791,-386.916,1.0,1971.22849733,0.00333333,0.00333333,0.8,-388.212293396,500.0,-388.212293396,1971.22849733,1.0,-402.028,299.999969474,500.0,1.0,1.0,5.43914e-20,-388.212293396,100,,2,500
0.0025,41.5277,-385.923,1.0,1462.04228423,0.0025,0.0025,0.8,-382.944983908,500.0,-382.944983908,1462.04228423,1.0,-399.011,400.0,500.0,1.0,1.0,5.4346e-20,-382.944983908,100,,2,500
0.105459,103.313,-377.051,55.9259,1671.73592921,0.002,1.08687e-05,0.8,-387.262261961,227.44916088,-387.262261961,1671.73592921,1.06062,-394.407,69.7076665294,500.0,2.19829,0.00576378,2.47407e-05,-387.262261961,100,6.95783,1,500
0.01,36.9363,-380.573,1.0,1378.07167832,0.01,0.01,0.8,-380.573360052,500.0,-380.573360052,1378.07167832,1.0,-405.988,100.0,500.0,1.0,1.0,3.50449e-18,-380.573360052,100,,2,500
0.005,40.229,-385.459,1.0,1843.13252746,0.005,0.005,0.8,-390.345272332,500.0,-390.345272332,1843.13252746,1.0,-404.619,200.000000102,500.0,1.0,1.0,2.1793e-19,-390.345272332,100,,2,500
0.00333333,43.3682,-386.39,1.0,2424.70085615,0.00333333,0.00333333,0.8,-388.251689514,500.0,-388.251689514,2424.70085615,1.0,-402.034,299.999969474,500.0,1.0,1.0,5.43914e-20,-388.251689514,100,,2,500
0.0025,43.919,-386.395,1.0,2094.07779357,0.0025,0.0025,0.8,-386.41050151,500.0,-386.41050151,2094.07779357,1.0,-399.943,400.0,500.0,1.0,1.0,5.4346e-20,-386.41050151,100,,2,500
0.00582364,47.226,-382.361,3.23927,1426.56753483,0.002,3.09807e-05,0.8,-381.85571033,366.141793802,-381.85571033,1426.56753483,1.11246,-396.521,369.362040767,500.0,1.36559,0.0172324,1.41758e-06,-381.85571033,100,0.438585,1,500
0.01,44.0601,-392.566,1.0,1960.89959818,0.01,0.01,0.8,-392.566509687,500.0,-392.566509687,1960.89959818,1.0,-419.945,100.0,500.0,1.0,1.0,3.50449e-18,-392.566509687,100,,2,500
0.005,42.7085,-386.54,1.0,1650.61704245,0.005,0.005,0.8,-380.513499608,500.0,-380.513499608,1650.61704245,1.0,-405.9,200.000000102,500.0,1.0,1.0,2.1793e-19,-380.513499608,100,,2,500
0.00333333,40.9862,-384.924,1.0,1389.79514257,0.00333333,0.00333333,0.8,-381.692340338,500.0,-381.692340338,1389.79514257,1.0,-400.731,299.999969474,500.0,1.0,1.0,5.43914e-20,-381.692340338,100,,2,500
0.0025,41.5146,-386.17,1.0,1854.14069523,0.0025,0.0025,0.8,-389.908717548,500.0,-389.908717548,1854.14069523,1.0,-399.86,400.0,500.0,1.0,1.0,5.4346e-20,-389.908717548,100,,2,500
0.0133278,49.795,-380.05,6.60968,1908.70137961,0.002,3.737e-07,0.8,-385.706217239,285.580522559,-385.706217239,1908.70137961,0.991861,-396.252,276.404872381,500.0,1.75082,0.000185329,3.24225e-06,-385.706217239,100,0.797423,1,500
0.01,41.152,-384.535,1.0,1710.59043115,0.01,0.01,0.8,-384.534663279,500.0,-384.534663279,1710.59043115,1.0,-411.388,100.0,500.0,1.0,1.0,3.50449e-18,-384.534663279,100,,2,500
0.005,39.1872,-384.836,1.0,1391.51532515,0.005,0.005,0.8,-385.137769503,500.0,-385.137769503,1391.51532515,1.0,-403.824,200.000000102,500.0,1.0,1.0,2.1793e-19,-385.137769503,100,,2,500
0.00333333,41.577,-386.449,1.0,2120.27474293,0.00333333,0.00333333,0.8,-389.674081827,500.0,-389.674081827,2120.27474293,1.0,-401.953,299.999969474,500.0,1.0,1.0,5.43914e-20,-389.674081827,100,,2,500
0.0025,42.7221,-385.893,1.0,2132.36405631,0.0025,0.0025,0.8,-384.223645214,500.0,-384.223645214,2132.36405631,1.0,-399.319,400.0,500.0,1.0,1.0,5.4346e-20,-384.223645214,100,,2,500
0.0295815,60.1661,-374.46,14.117,1610.01796965,0.002,3.17735e-07,0.8,-384.184290511,207.732311989,-384.184290511,1610.01796965,0.954446,-393.109,181.817097519,500.0,2.40694,0.000151631,7.01409e-06,-384.184290511,100,1.5974,1,500
0.01,38.4163,-379.399,1.0,1490.72229328,0.01,0.01,0.8,-379.399318717,500.0,-379.399318717,1490.72229328,1.0,-405.089,100.0,500.0,1.0,1.0,3.50449e-18,-379.399318717,100,,2,500
0.005,41.9143,-386.086,1.0,1968.05622203,0.005,0.005,0.8,-392.773031044,500.0,-392.773031044,1968.05622203,1.0,-405.649,200.000000102,500.0,1.0,1.0,2.1793e-19,-392.773031044,100,,2,500
0.00333333,40.889,-384.905,1.0,1508.82370551,0.00333333,0.00333333,0.8,-382.543723459,500.0,-382.543723459,1508.82370551,1.0,-400.878,299.999969474,500.0,1.0,1.0,5.43914e-20,-382.543723459,100,,2,500
0.0025,41.5542,-385.491,1.0,1906.22423459,0.0025,0.0025,0.8,-387.246118304,500.0,-387.246118304,1906.22423459,1.0,-399.323,400.0,500.0,1.0,1.0,5.4346e-20,-387.246118304,100,,2,500
0.0156932,45.6534,-377.746,7.84817,1526.49862439,0.002,0.000105302,0.8,-374.928439648,339.270596819,-374.928439648,1526.49862439,1.0002,-392.766,331.917935374,500.0,1.47375,0.0526614,2.02964e-06,-374.928439648,100,0.507615,1,500
0.01,38.9419,-376.714,1.0,1531.79177902,0.01,0.01,0.8,-376.714271869,500.0,-376.714271869,1531.79177902,1.0,-400.847,100.0,500.0,1.0,1.0,3.50449e-18,-376.714271869,100,,2,500
0.005,40.8235,-381.128,1.0,1795.63952522,0.005,0.005,0.8,-385.54131285,500.0,-385.54131285,1795.63952522,1.0,-398.967,200.000000102,500.0,1.0,1.0,2.1793e-19,-385.54131285,100,,2,500
0.00333333,40.6182,-381.937,1.0,1628.7631646,0.00333333,0.00333333,0.8,-383.556807719,500.0,-383.556807719,1628.7631646,1.0,-396.781,299.999969474,500.0,1.0,1.0,5.43914e-20,-383.556807719,100,,2,500
0.0025,40.8765,-381.63,1.0,1750.40853242,0.0025,0.0025,0.8,-380.707469989,500.0,-380.707469989,1750.40853242,1.0,-394.484,400.0,500.0,1.0,1.0,5.4346e-20,-380.707469989,100,,2,500
0.00732452,50.2508,-378.544,3.71851,1790.93376049,0.002,5.76091e-07,0.8,-390.242642471,304.095163142,-390.242642471,1790.93376049,1.01536,-393.29,317.377813747,500.0,1.64422,0.00029247,2.30625e-06,-390.242642471,100,0.59441,1,500
0.01,45.9731,-385.799,1.0,2134.8719458,0.01,0.01,0.8,-385.799054407,500.0,-385.799054407,2134.8719458,1.0,-411.354,100.0,500.0,1.0,1.0,3.50449e-18,-385.799054407,100,,2,500
0.005,41.9932,-382.792,1.0,1409.34522722,0.005,0.005,0.8,-379.784389781,500.0,-379.784389781,1409.34522722,1.0,-400.862,200.000000102,500.0,1.0,1.0,2.1793e-19,-379.784389781,100,,2,500
0.00333333,41.7094,-384.073,1.0,1699.29593963,0.00333333,0.00333333,0.8,-386.63444833,500.0,-386.63444833,1699.29593963,1.0,-399.184,299.999969474,500.0,1.0,1.0,5.43914e-20,-386.63444833,100,,2,500
0.0025,42.2058,-383.145,1.0,1915.15700779,0.0025,0.0025,0.8,-380.363667402,500.0,-380.363667402,1915.15700779,1.0,-396.26,400.0,500.0,1.0,1.0,5.4346e-20,-380.363667402,100,,2,500
0.00880214,45.5811,-380.484,4.46637,1643.33893687,0.002,0.000291779,0.8,-382.753078952,402.136557556,-382.753078952,1643.33893687,1.01484,-393.564,399.168154504,500.0,1.24336,0.148054,1.01245e-06,-382.753078952,100,0.260679,1,500
0.01,39.4609,-379.487,1.0,1572.89032493,0.01,0.01,0.8,-379.4869323,500.0,-379.4869323,1572.89032493,1.0,-408.401,100.0,500.0,1.0,1.0,3.50449e-18,-379.4869323,100,,2,500
0.005,42.5274,-379.764,1.0,2080.64923898,0.005,0.005,0.8,-380.041015365,500.0,-380.041015365,2080.64923898,1.0,-400.21,200.000000102,500.0,1.0,1.0,2.1793e-19,-380.041015365,100,,2,500
0.00333333,41.9625,-381.479,1.0,1664.39577052,0.00333333,0.00333333,0.8,-384.908729555,500.0,-384.908729555,1664.39577052,1.0,-398.173,299.999969474,500.0,1.0,1.0,5.43914e-20,-384.908729555,100,,2,500
0.0025,41.7804,-382.152,1.0,1711.52851711,0.0025,0.0025,0.8,-384.172383741,500.0,-384.172383741,1711.52851711,1.0,-396.609,400.0,500.0,1.0,1.0,5.4346e-20,-384.172383741,100,,2,500
0.00558208,42.0119,-381.32,2.81112,1888.31158532,0.002,0.000381529,0.8,-383.150517853,456.896806213,-383.150517853,1888.31158532,1.0072,-394.847,453.575018144,500.0,1.09434,0.192137,4.10235e-07,-383.150517853,100,0.10404,1,500
0.01,42.1462,-383.607,1.0,1794.24750686,0.01,0.01,0.8,-383.606932763,500.0,-383.606932763,1794.24750686,1.0,-409.311,100.0,500.0,1.0,1.0,3.50449e-18,-383.606932763,100,,2,500
0.005,41.2874,-382.275,1.0,1645.90399323,0.005,0.005,0.8,-380.943704277,500.0,-380.943704277,1645.90399323,1.0,-402.219,200.000000102,500.0,1.0,1.0,2.1793e-19,-380.943704277,100,,2,500
0.00333333,42.426,-384.233,1.0,1987.49742799,0.00333333,0.00333333,0.8,-388.147192305,500.0,-388.147192305,1987.49742799,1.0,-400.517,299.999969474,500.0,1.0,1.0,5.43914e-20,-388.147192305,100,,2,500
0.0025,42.966,-385.576,1.0,1982.59174249,0.0025,0.0025,0.8,-389.606017045,500.0,-389.606017045,1982.59174249,1.0,-399.678,400.0,500.0,1.0,1.0,5.4346e-20,-389.606017045,100,,2,500
0.0064866,53.8742,-382.206,3.29263,2607.48569782,0.002,4.68274e-06,0.8,-392.967356875,326.566128858,-392.967356875,2607.48569782,1.01521,-397.813,336.331463269,500.0,1.53108,0.00237698,1.95042e-06,-392.967356875,100,0.502549,1,500
0.01,49.5651,-387.501,1.0,2481.51479535,0.01,0.01,0.8,-387.500779684,500.0,-387.500779684,2481.51479535,1.0,-414.838,100.0,500.0,1.0,1.0,3.50449e-18,-387.500779684,100,,2,500
0.005,45.1482,-386.505,1.0,1634.37474841,0.005,0.005,0.8,-385.509296203,500.0,-385.509296203,1634.37474841,1.0,-405.836,200.000000102,500.0,1.0,1.0,2.1793e-19,-385.509296203,100,,2,500
0.00333333,43.8926,-385.913,1.0,1718.05334086,0.00333333,0.00333333,0.8,-384.729409407,500.0,-384.729409407,1718.05334086,1.0,-401.697,299.999969474,500.0,1.0,1.0,5.43914e-20,-384.729409407,100,,2,500
0.0025,45.5124,-387.241,1.0,2509.74812719,0.0025,0.0025,0.8,-391.224618322,500.0,-391.224618322,2509.74812719,1.0,-401.284,400.0,500.0,1.0,1.0,5.4346e-20,-391.224618322,100,,2,500
0.00661019,45.8451,-384.792,3.31806,1666.55605892,0.002,0.000316951,0.8,-384.797247805,433.366289791,-384.797247805,1666.55605892,1.00392,-398.283,435.663174296,500.0,1.15376,0.159097,5.91888e-07,-384.797247805,100,0.149135,1,500
