Delta,MaxNormIw,EpsThisIter,AvgRet,ESSRenyi,Bound,ESSClassic,VarRet,VarNormIw,J,AvgVanillaIw,MinVanillaIw,MinNormIw,eRenyi2,VarVanillaIw,AvgEpLen,AvgNormIw,MaxVanillaIw,VanillaAvgRet,AvgDiscRet,IterType,VarJ,VarDiscRet,BatchSize
0.2,0.01,100,4999.919025973518,100.0,3999.9194,100.0,0.004788077292063393,3.5044917e-18,4999.9194,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.919025973518,4999.919025973518,1,0.068860844,0.004788077292063393,100
0.2,0.01000105,100,4999.917585379483,100.0,3999.918,99.9999809265164,0.0074634732163895755,7.6376053e-13,4999.918,1.0,0.9995575,0.009995575,1.0,7.638366e-09,500.0,0.010000002,1.000105,4999.917585379483,4999.917585379483,1,0.08595275,0.0074634732163895755,100
0.2,0.01,100,4999.915430593191,100.0,3999.9155,100.0,0.00607960171996792,3.5044917e-18,4999.9155,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.915430593191,4999.915430593191,1,0.07757508,0.00607960171996792,100
0.2,0.01,100,4999.92932433608,100.0,3999.9292,100.0,0.005586848394171408,3.5044917e-18,4999.929,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.92932433608,4999.92932433608,1,0.074389726,0.005586848394171408,100
0.2,0.012807312,100,4949.927900998845,98.57010848976346,3957.646,98.24327185040386,249992.721939615,1.8061863e-06,4964.873,0.98693633,0.5246073,0.005315513,1.0145063,0.01759304,495.01,0.010000002,1.2640002,4949.927900998845,4949.927900998845,1,349.86478,249992.721939615,100
0.2,0.010007661,100,4999.913431033792,99.99998807907247,3999.914,100.0,0.005867999458979896,7.752527e-12,4999.914,1.0000321,0.99937665,0.009993446,1.0000001,7.7528966e-08,500.0,0.01,1.0007981,4999.913431033792,4999.913431033792,1,0.07619356,0.005867999458979896,100
0.2,0.010004114,100,4999.925745864225,99.99998807907247,3999.9263,99.99995041115967,0.006642580996252131,1.2447915e-11,4999.9263,1.0000445,0.9988447,0.0099880025,1.0000001,1.2448501e-07,500.0,0.010000002,1.000456,4999.925745864225,4999.925745864225,1,0.081077814,0.006642580996252131,100
0.2,0.010011389,100,4999.919955670217,99.99996423722592,3999.9207,99.99990844679763,0.007439968166980307,8.528633e-11,4999.921,0.9999942,0.995518,0.009955238,1.0000004,8.528551e-07,500.0,0.010000002,1.0011331,4999.919955670217,4999.919955670217,1,0.08568535,0.007439968166980307,100
0.2,0.01,100,4999.916012534312,100.0,3999.9165,100.0,0.006710434501979062,3.5044917e-18,4999.9165,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.916012534312,4999.916012534312,1,0.08151249,0.006710434501979062,100
0.2,0.010004259,100,4999.911161315487,100.0,3999.9116,100.0,0.008706862834183616,2.6468788e-12,4999.9116,1.0000023,0.9996438,0.009996415,1.0,2.646847e-08,500.0,0.01,1.0004282,4999.911161315487,4999.911161315487,1,0.09286777,0.008706862834183616,100
0.2,0.010049482,100,4999.921866993749,99.99990463265931,3999.9219,99.99981689307837,0.005046899273950533,1.9018588e-10,4999.9224,0.9999907,0.9923882,0.009923974,1.000001,1.9018144e-06,500.0,0.01,1.0049388,4999.921866993749,4999.921866993749,1,0.07056242,0.005046899273950533,100
0.2,0.01,100,4999.9261662237295,100.0,3999.9263,100.0,0.004558973091999606,3.5044917e-18,4999.9263,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9261662237295,4999.9261662237295,1,0.06719985,0.004558973091999606,100
0.2,0.01001862,100,4999.913667600898,99.99995231630692,3999.9138,99.99991608024719,0.006683400594580739,9.2198894e-11,4999.914,1.0000421,0.99455994,0.00994518,1.0000005,9.220633e-07,500.0,0.01,1.0019041,4999.913667600898,4999.913667600898,1,0.08124515,0.006683400594580739,100
0.2,0.010005705,100,4999.927546083778,100.0,3999.9277,99.99997711249436,0.005821792533515931,5.023846e-12,4999.9277,1.0000294,0.9991007,0.009990713,1.0,5.0242328e-08,500.0,0.010000002,1.0006,4999.927546083778,4999.927546083778,1,0.07588787,0.005821792533515931,100
0.2,0.01,100,4999.930235863345,100.0,3999.9307,100.0,0.004862428667100643,3.5044917e-18,4999.9307,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.930235863345,4999.930235863345,1,0.06937652,0.004862428667100643,100
0.2,0.013303202,100,4949.932308462179,99.49515915462287,3952.7979,99.39362059699391,249993.16671501455,6.162323e-07,4955.3315,1.0119027,0.89637464,0.008858309,1.005074,0.0063098916,495.01,0.01,1.3461546,4949.932308462179,4949.932308462179,1,444.26212,249993.16671501455,100
0.2,0.010000986,100,4999.921284739134,100.0,3999.9219,100.0,0.006424714421845939,5.5370677e-13,4999.922,0.9999851,0.99970543,0.009997203,1.0,5.536406e-09,500.0,0.01,1.0000837,4999.921284739134,4999.921284739134,1,0.07975785,0.006424714421845939,100
0.2,0.01,100,4999.924576450427,100.0,3999.9248,100.0,0.004773151748818943,3.5044917e-18,4999.925,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.924576450427,4999.924576450427,1,0.06873224,0.004773151748818943,100
0.2,0.01,100,4999.927076297489,100.0,3999.9272,100.0,0.006119726322219963,3.5044917e-18,4999.9272,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.927076297489,4999.927076297489,1,0.07784556,0.006119726322219963,100
0.2,0.01,100,4999.910357209048,100.0,3999.9102,100.0,0.007555939393130944,3.5044917e-18,4999.91,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.910357209048,4999.910357209048,1,0.08649665,0.007555939393130944,100
0.2,0.01,100,4999.9192454474,100.0,3999.9194,100.0,0.00710301764003043,3.5044917e-18,4999.9194,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9192454474,4999.9192454474,1,0.08385963,0.00710301764003043,100
0.2,0.0100019295,100,4999.923954543081,100.0,3999.9248,99.99996948240091,0.006288650883520596,1.1713532e-12,4999.925,0.9999991,0.9994473,0.009994482,1.0,1.1713998e-08,500.0,0.010000002,1.000192,4999.923954543081,4999.923954543081,1,0.07890692,0.006288650883520596,100
0.2,0.01,100,4999.935072189583,100.0,3999.935,100.0,0.00500257274544389,3.5044917e-18,4999.935,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.935072189583,4999.935072189583,1,0.07035528,0.00500257274544389,100
0.2,0.01,100,4999.915063819464,100.0,3999.9155,100.0,0.007360496111886769,3.5044917e-18,4999.9155,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.915063819464,4999.915063819464,1,0.08537282,0.007360496111886769,100
0.2,0.010000486,100,4999.909729169134,100.0,3999.9102,100.00002288830278,0.00875288726810395,2.0034147e-13,4999.91,0.999995,0.99976504,0.0099977,1.0,2.0036985e-09,500.0,0.009999999,1.0000435,4999.909729169134,4999.909729169134,1,0.09308504,0.00875288726810395,100
0.2,0.010007204,100,4999.918047742601,100.0,3999.918,99.99997711202289,0.006208773730005138,3.5331193e-12,4999.918,1.0000088,0.99973303,0.009997242,1.0,3.5330352e-08,500.0,0.01,1.0007292,4999.918047742601,4999.918047742601,1,0.07838354,0.006208773730005138,100
0.2,0.01,100,4999.916633283086,100.0,3999.9165,100.0,0.00561749979322093,3.5044917e-18,4999.9165,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.916633283086,4999.916633283086,1,0.07460106,0.00561749979322093,100
0.2,0.01,100,4999.920176266445,100.0,3999.92,100.0,0.005724773374121523,3.5044917e-18,4999.92,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.920176266445,4999.920176266445,1,0.07527016,0.005724773374121523,100
0.2,0.01,100,4999.923722713299,100.0,3999.9238,100.0,0.005970678985799039,3.5044917e-18,4999.924,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.923722713299,4999.923722713299,1,0.07690094,0.005970678985799039,100
0.2,0.010001391,100,4999.916476509165,100.0,3999.9165,99.99998855590744,0.00702438488686452,3.5438368e-13,4999.9165,0.9999998,0.99977386,0.00999774,1.0,3.5437855e-09,500.0,0.010000002,1.000139,4999.916476509165,4999.916476509165,1,0.083409965,0.00702438488686452,100
0.2,0.010028004,100,4999.910147080914,99.99996423722592,3999.9106,99.99995422136784,0.007622570375505088,4.2518905e-11,4999.9106,0.9999502,0.99858147,0.009986312,1.0000004,4.2514665e-07,500.0,0.01,1.0027504,4999.910147080914,4999.910147080914,1,0.08683057,0.007622570375505088,100
0.2,0.013083998,100,4949.9005961240255,99.57504432358927,3952.362,99.42118233027944,249989.9677855835,5.8808575e-07,4954.4937,1.0086257,0.9159684,0.009081351,1.0042677,0.0059827487,495.01,0.01,1.3196858,4949.9005961240255,4949.9005961240255,1,452.21457,249989.9677855835,100
0.2,0.012459878,100,4949.9220677139165,99.43752171481968,3953.1792,99.48615292889944,249992.13609781952,5.217375e-07,4956.0034,1.014352,0.8656886,0.008534401,1.0056566,0.0053682085,495.01,0.009999998,1.2638701,4949.9220677139165,4949.9220677139165,1,437.5088,249992.13609781952,100
0.2,0.01,100,4999.925346057996,100.0,3999.9258,100.0,0.00596350097338457,3.5044917e-18,4999.926,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.925346057996,4999.925346057996,1,0.076824255,0.00596350097338457,100
0.2,0.011802146,100,4952.430311258543,98.08385538427072,3977.063,97.79610892159607,225637.22018244493,2.2763365e-06,4986.7837,1.0015624,0.27723488,0.002768024,1.0195358,0.022834547,495.26,0.01,1.1820586,4952.430311258543,4952.430311258543,1,131.79263,225637.22018244493,100
0.2,0.01,100,4999.918815344974,100.0,3999.919,100.0,0.009262467510137273,3.5044917e-18,4999.919,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.918815344974,4999.918815344974,1,0.09574207,0.009262467510137273,100
0.2,0.010015818,100,4999.90079203336,99.99991655356695,3999.9011,99.99988938120504,0.010285731624527996,1.139859e-10,4999.9014,1.0000663,0.9963364,0.009962703,1.0000008,1.140003e-06,500.0,0.01,1.0016482,4999.90079203336,4999.90079203336,1,0.1007989,0.010285731624527996,100
0.2,0.010006123,100,4999.929828276665,100.0,3999.9307,99.99999237121528,0.004508974785903881,6.83338e-12,4999.9307,1.0000799,0.99914324,0.009990634,1.0,6.834339e-08,500.0,0.009999999,1.0006922,4999.929828276665,4999.929828276665,1,0.06679784,0.004508974785903881,100
0.2,0.01168345,100,4950.020044344268,98.1925246350208,3962.5864,98.51212980390402,248994.93736707506,1.5256047e-06,4971.748,0.99259627,0.56035906,0.0056453873,1.0184075,0.015030981,495.02,0.01,1.1596949,4950.020044344268,4950.020044344268,1,281.54065,248994.93736707506,100
0.2,0.01,100,4999.916133318586,100.0,3999.916,100.0,0.005689718712983513,3.5044917e-18,4999.916,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.916133318586,4999.916133318586,1,0.07503866,0.005689718712983513,100
0.2,0.01,100,4999.931754087727,100.0,3999.9321,100.0,0.0046832077410030384,3.5044917e-18,4999.932,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.931754087727,4999.931754087727,1,0.068077125,0.0046832077410030384,100
0.2,0.01,100,4999.912166829505,100.0,3999.912,100.0,0.013952623680500435,3.5044917e-18,4999.912,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.912166829505,4999.912166829505,1,0.1175397,0.013952623680500435,100
0.2,0.01,100,4999.9240945472775,100.0,3999.9243,100.0,0.007240030742217622,3.5044917e-18,4999.9243,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9240945472775,4999.9240945472775,1,0.08467608,0.007240030742217622,100
0.2,0.01,100,4999.915252310157,100.0,3999.915,100.0,0.007702229225000773,3.5044917e-18,4999.915,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.915252310157,4999.915252310157,1,0.087309755,0.007702229225000773,100
0.2,0.010039489,100,4999.920968775141,99.99997615814777,3999.9214,99.99976348462377,0.005716206433760747,2.3411387e-10,4999.9214,0.9999807,0.99663633,0.009966556,1.0000002,2.341043e-06,500.0,0.01,1.0039295,4999.920968775141,4999.920968775141,1,0.07520633,0.005716206433760747,100
0.2,0.010023939,100,4999.920670769804,99.99998807907247,3999.9214,99.9999580383785,0.004363642559346877,2.96753e-11,4999.9214,1.0000008,0.9987914,0.009987906,1.0000001,2.9675255e-07,500.0,0.010000002,1.0023948,4999.920670769804,4999.920670769804,1,0.06576757,0.004363642559346877,100
0.2,0.013272309,100,4899.917771565719,95.8384254755443,3931.9248,95.09526110251302,494932.89019888744,5.2098017e-06,4953.4053,0.97799677,0.36519334,0.0037340957,1.0434228,0.049830575,490.02,0.01,1.2980275,4899.917771565719,4899.917771565719,1,335.50275,494932.89019888744,100
0.2,0.012367606,100,4949.921470664019,98.39963214248849,3959.936,98.65335053671407,249992.07426877957,1.378811e-06,4968.035,1.0157226,0.63235325,0.0062256493,1.016264,0.014225085,495.01,0.010000002,1.2562057,4949.921470664019,4949.921470664019,1,318.43832,249992.07426877957,100
0.2,0.01,100,4999.921494800509,100.0,3999.9214,100.0,0.006244367399817896,3.5044917e-18,4999.9214,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.921494800509,4999.921494800509,1,0.07865747,0.006244367399817896,100
0.2,0.01,100,4999.908522106305,100.0,3999.9087,100.0,0.006767288016576417,3.5044917e-18,4999.9087,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.908522106305,4999.908522106305,1,0.08184947,0.006767288016576417,100
0.2,0.01,100,4999.925354811403,100.0,3999.9258,100.0,0.006164862930715089,3.5044917e-18,4999.926,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.925354811403,4999.925354811403,1,0.07814818,0.006164862930715089,100
0.2,0.01,100,4999.911109920692,100.0,3999.9111,100.0,0.006986574375524366,3.5044917e-18,4999.911,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.911109920692,4999.911109920692,1,0.08314455,0.006986574375524366,100
0.2,0.01,100,4999.935145571861,100.0,3999.935,100.0,0.005096678162704794,3.5044917e-18,4999.935,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.935145571861,4999.935145571861,1,0.07104365,0.005096678162704794,100
0.2,0.010014923,100,4999.914320779923,99.99997615814777,3999.9146,99.99992370059734,0.00835729777568181,6.641011e-11,4999.9146,0.9999279,0.9960656,0.009961374,1.0000002,6.6399735e-07,500.0,0.01,1.0014201,4999.914320779923,4999.914320779923,1,0.09090034,0.00835729777568181,100
0.2,0.011877772,100,4949.910053255453,99.32524588261691,3953.6335,99.43576649666262,249990.92555708202,5.73162e-07,4957.0244,0.996275,0.8400712,0.008432121,1.0067934,0.0056889984,495.01,0.01,1.1833528,4949.910053255453,4949.910053255453,1,427.3303,249990.92555708202,100
0.2,0.01,100,4999.925746836954,100.0,3999.9258,100.0,0.006871695786119183,3.5044917e-18,4999.926,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.925746836954,4999.925746836954,1,0.08246943,0.006871695786119183,100
0.2,0.01,100,4999.928178522111,100.0,3999.9287,100.0,0.004575317705601144,3.5044917e-18,4999.9287,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928178522111,4999.928178522111,1,0.06729951,0.004575317705601144,100
0.2,0.01,100,4999.919047006519,100.0,3999.919,100.0,0.004393444786741103,3.5044917e-18,4999.919,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.919047006519,4999.919047006519,1,0.06596416,0.004393444786741103,100
0.2,0.010009813,100,4999.921940817669,99.99998807907247,3999.9224,99.99999618532932,0.005684342997588071,1.0239092e-11,4999.9224,1.0000069,0.9991503,0.0099914335,1.0000001,1.0239247e-07,500.0,0.01,1.0009882,4999.921940817669,4999.921940817669,1,0.07500824,0.005684342997588071,100
0.2,0.010009153,100,4999.918830134606,99.99998807907247,3999.9194,99.99991988548278,0.006062861563189335,5.7016555e-11,4999.9194,0.9999261,0.9961181,0.009961918,1.0000001,5.700885e-07,500.0,0.010000002,1.0008413,4999.918830134606,4999.918830134606,1,0.07744575,0.006062861563189335,100
0.2,0.01172937,100,4949.92453548359,98.58577045518221,3958.435,98.59538249524441,249992.38348362021,1.4390102e-06,4965.582,1.0039797,0.5433256,0.005411719,1.0143452,0.014504868,495.01,0.01,1.1776049,4949.92453548359,4949.92453548359,1,342.79465,249992.38348362021,100
0.2,0.010003228,100,4999.911764631808,100.0,3999.912,99.99998474170044,0.005924849686468827,1.6777186e-12,4999.912,1.000032,0.99974686,0.009997149,1.0,1.677844e-08,500.0,0.01,1.0003548,4999.911764631808,4999.911764631808,1,0.076588176,0.005924849686468827,100
0.2,0.010028038,100,4999.926481695631,99.99990463265931,3999.9268,99.9998779355918,0.005379265269616965,1.4460388e-10,4999.9272,1.0000474,0.99736947,0.009973221,1.000001,1.4461643e-06,500.0,0.009999998,1.0028514,4999.926481695631,4999.926481695631,1,0.072960235,0.005379265269616965,100
0.2,0.010013521,100,4999.9131360545025,99.99997615814777,3999.914,99.9999618496037,0.00623503148344782,3.155415e-11,4999.914,0.99991,0.99766123,0.00997751,1.0000002,3.1548618e-07,500.0,0.01,1.001262,4999.9131360545025,4999.9131360545025,1,0.078583166,0.00623503148344782,100
0.2,0.01,100,4999.928270235419,100.0,3999.9287,100.0,0.005332802569543337,3.5044917e-18,4999.9287,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928270235419,4999.928270235419,1,0.07266574,0.005332802569543337,100
0.2,0.010008968,100,4999.9286799852935,100.0,3999.9292,99.99998474135704,0.005215896432327678,4.2350806e-12,4999.929,1.0000094,0.99959683,0.009995874,1.0,4.2352976e-08,500.0,0.01,1.0009063,4999.9286799852935,4999.9286799852935,1,0.07185474,0.005215896432327678,100
0.2,0.010001076,100,4999.922973865606,100.0,3999.9233,100.00001144424382,0.009630305901402904,5.7957187e-13,4999.9233,0.9999868,0.99955297,0.009995662,1.0,5.795665e-09,500.0,0.01,1.0000944,4999.922973865606,4999.922973865606,1,0.097618885,0.009630305901402904,100
0.2,0.01000626,100,4999.92142889106,100.0,3999.9219,99.99997711218005,0.006880825421063911,6.540494e-12,4999.922,1.0000157,0.9991916,0.0099917585,1.0,6.54051e-08,500.0,0.01,1.0006417,4999.92142889106,4999.92142889106,1,0.08252225,0.006880825421063911,100
0.2,0.010008258,100,4999.916171175745,99.99998807907247,3999.917,99.99998474099033,0.009720559282739127,1.8483028e-11,4999.917,0.99998546,0.9983378,0.009983524,1.0000001,1.8482783e-07,500.0,0.010000002,1.0008112,4999.916171175745,4999.916171175745,1,0.09804821,0.009720559282739127,100
0.2,0.013099576,100,4949.923928026693,98.43851084170913,3958.946,98.27841903755005,249992.32203725772,1.7694231e-06,4966.846,1.0064387,0.6097325,0.0060583176,1.0158626,0.017922819,495.01,0.01,1.318392,4949.923928026693,4949.923928026693,1,330.29834,249992.32203725772,100
0.2,0.01,100,4999.918782652224,100.0,3999.9185,100.0,0.006768925027402653,3.5044917e-18,4999.9185,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.918782652224,4999.918782652224,1,0.08186362,0.006768925027402653,100
0.2,0.01,100,4999.912386769193,100.0,3999.9126,100.0,0.006579627592799428,3.5044917e-18,4999.9126,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.912386769193,4999.912386769193,1,0.08071831,0.006579627592799428,100
0.2,0.01,100,4999.915588029488,100.0,3999.9155,100.0,0.005507641901893805,3.5044917e-18,4999.9155,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.915588029488,4999.915588029488,1,0.07384614,0.005507641901893805,100
0.2,0.01000236,100,4999.892696458149,100.0,3999.893,99.9999847415433,0.0764367469725988,6.9262647e-12,4999.893,1.0000217,0.99781513,0.009977935,1.0,6.926358e-08,500.0,0.010000002,1.0002576,4999.892696458149,4999.892696458149,1,0.27450743,0.0764367469725988,100
0.2,0.01,100,4999.925116763008,100.0,3999.9248,100.0,0.006434893069030599,3.5044917e-18,4999.925,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.925116763008,4999.925116763008,1,0.07979072,0.006434893069030599,100
0.2,0.010004901,100,4999.922707435003,100.0,3999.9229,99.99997329695539,0.005402047430270518,5.680594e-12,4999.923,0.9999937,0.9992288,0.009992351,1.0,5.6805042e-08,500.0,0.01,1.0004838,4999.922707435003,4999.922707435003,1,0.073122256,0.005402047430270518,100
0.2,0.01181679,100,4950.031704489009,99.17895988343415,3954.8232,99.34385553757105,248996.14009397847,6.6714e-07,4958.9536,1.0158257,0.83288324,0.008199076,1.0082784,0.0068842294,495.02,0.01,1.20038,4950.031704489009,4950.031704489009,1,408.4867,248996.14009397847,100
0.2,0.0100113,100,4999.9151111529745,99.99998807907247,3999.9155,99.99998474152584,0.0066103100707882115,1.0604063e-11,4999.9155,1.0000205,0.99941975,0.009993993,1.0000001,1.060499e-07,500.0,0.01,1.0011506,4999.9151111529745,4999.9151111529745,1,0.080903046,0.0066103100707882115,100
0.2,0.010014354,100,4999.918088392813,99.99998807907247,3999.9185,99.9999847405945,0.005608912627547024,2.1877758e-11,4999.9185,0.99995947,0.9984775,0.00998518,1.0000001,2.1876077e-07,500.0,0.01,1.0013949,4999.918088392813,4999.918088392813,1,0.07451564,0.005608912627547024,100
0.2,0.010482284,100,4993.423625715566,99.80284774423008,3994.829,99.74337256731728,4225.03436329148,2.5989064e-07,4995.8164,1.0045977,0.63477606,0.006318709,1.0019754,0.0026228589,499.36,0.01,1.0530479,4993.423625715566,4993.423625715566,1,41.018066,4225.03436329148,100
0.2,0.010020271,100,4999.921904509705,99.99988079085256,3999.9219,99.9998664921974,0.005755880152687258,1.3671232e-10,4999.9224,1.0000484,0.9964216,0.009963733,1.0000012,1.3672459e-06,500.0,0.01,1.0020757,4999.921904509705,4999.921904509705,1,0.075460374,0.005755880152687258,100
0.2,0.01,100,4999.926713469716,100.0,3999.9268,100.0,0.006110799130856333,3.5044917e-18,4999.927,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.926713469716,4999.926713469716,1,0.07778029,0.006110799130856333,100
0.2,0.01,100,4999.933268040492,100.0,3999.9326,100.0,0.004141726507152395,3.5044917e-18,4999.9326,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.933268040492,4999.933268040492,1,0.06403821,0.004141726507152395,100
0.2,0.01,100,4999.9420970702495,100.0,3999.942,100.0,0.003360694910899755,3.5044917e-18,4999.942,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9420970702495,4999.9420970702495,1,0.0576735,0.003360694910899755,100
0.2,0.010013101,100,4999.922045259221,99.99998807907247,3999.9229,99.99997329697577,0.006240997382494021,2.6632205e-11,4999.923,0.99999446,0.9983465,0.009983521,1.0000001,2.6632196e-07,500.0,0.01,1.0013045,4999.922045259221,4999.922045259221,1,0.07858711,0.006240997382494021,100
0.2,0.01,100,4999.936640843783,100.0,3999.937,100.0,0.004324333484970093,3.5044917e-18,4999.937,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.936640843783,4999.936640843783,1,0.06544198,0.004324333484970093,100
0.2,0.010008314,100,4999.908477262894,99.99998807907247,3999.9087,99.99998474082734,0.007702980731073504,1.4430115e-11,4999.9087,0.9999747,0.99793506,0.009979603,1.0000001,1.4429202e-07,500.0,0.010000002,1.0008061,4999.908477262894,4999.908477262894,1,0.08726872,0.007702980731073504,100
0.2,0.01000475,100,4999.929055482102,100.0,3999.9292,99.99998092634178,0.0055655974686509,2.7238786e-12,4999.929,0.9999908,0.99947083,0.0099948,1.0,2.7237995e-08,500.0,0.01,1.0004659,4999.929055482102,4999.929055482102,1,0.07422809,0.0055655974686509,100
0.2,0.010009725,100,4999.926421331382,100.0,3999.9268,99.99998474104854,0.004442375325727131,1.2385037e-11,4999.927,0.9999893,0.99902016,0.009990309,1.0,1.2384758e-07,500.0,0.010000002,1.0009617,4999.926421331382,4999.926421331382,1,0.066297315,0.004442375325727131,100
0.2,0.010028668,100,4999.919401656222,99.99997615814777,3999.92,99.99992371494487,0.005486655596430892,5.6667254e-11,4999.92,1.000116,0.9974191,0.009973034,1.0000002,5.668025e-07,500.0,0.010000002,1.0029831,4999.919401656222,4999.919401656222,1,0.073666714,0.005486655596430892,100
0.2,0.010007445,100,4999.931565406823,100.0,3999.9321,99.99998855590744,0.005409340625315185,6.2725498e-12,4999.932,0.9999998,0.9990817,0.009990818,1.0,6.272621e-08,500.0,0.01,1.0007443,4999.931565406823,4999.931565406823,1,0.07315573,0.005409340625315185,100
0.2,0.010014841,100,4999.919229471103,100.0,3999.92,99.99996566706288,0.0049443343383165335,9.2455895e-12,4999.92,0.99998045,0.9993521,0.009993716,1.0,9.2452495e-08,500.0,0.010000002,1.0014646,4999.919229471103,4999.919229471103,1,0.06995593,0.0049443343383165335,100
0.2,0.01,100,4999.928989035193,100.0,3999.9292,100.0,0.00471390498751868,3.5044917e-18,4999.929,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928989035193,4999.928989035193,1,0.06830373,0.00471390498751868,100
0.2,0.010001572,100,4999.908207701108,100.0,3999.9087,100.0,0.007870293625925767,5.01761e-13,4999.9087,1.0000023,0.99976146,0.009997591,1.0,5.0177857e-09,500.0,0.01,1.0001595,4999.908207701108,4999.908207701108,1,0.0882795,0.007870293625925767,100
0.2,0.01,100,4999.926066289618,100.0,3999.9263,100.0,0.004242310529946995,3.5044917e-18,4999.9263,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.926066289618,4999.926066289618,1,0.06480823,0.004242310529946995,100
0.2,0.010006671,100,4999.921567197281,100.0,3999.9219,99.99998855595983,0.005743285263650229,3.243868e-12,4999.922,1.0000044,0.99963397,0.009996296,1.0,3.2438475e-08,500.0,0.01,1.0006715,4999.921567197281,4999.921567197281,1,0.07538352,0.005743285263650229,100
0.2,0.01227604,100,4949.921282701921,98.41049476314153,3960.2773,98.42331441353235,249992.05540813456,1.6181093e-06,4968.321,0.9940079,0.49142632,0.0049438877,1.0161518,0.01598776,495.01,0.010000002,1.2202481,4949.921282701921,4949.921282701921,1,315.61856,249992.05540813456,100
0.2,0.010017516,100,4999.921702749725,99.99995231630692,3999.922,99.9999351491489,0.005677699939704798,5.709957e-11,4999.9224,0.99998415,0.9983485,0.009983643,1.0000005,5.709715e-07,500.0,0.01,1.0017357,4999.921702749725,4999.921702749725,1,0.07494246,0.005677699939704798,100
0.2,0.010001497,100,4999.919038010155,100.0,3999.9194,100.0,0.0062216697155003655,3.6752724e-13,4999.9194,0.9999962,0.9998175,0.0099982135,1.0,3.675155e-09,500.0,0.01,1.0001459,4999.919038010155,4999.919038010155,1,0.07847867,0.0062216697155003655,100
0.2,0.01000174,100,4999.914206819014,100.0,3999.915,100.00001525877218,0.0064043641528523905,7.5036505e-13,4999.915,1.0000012,0.99976176,0.009997605,1.0,7.503753e-09,500.0,0.01,1.0001752,4999.914206819014,4999.914206819014,1,0.079660326,0.0064043641528523905,100
0.2,0.01,100,4999.928655672564,100.0,3999.9292,100.0,0.005889539465596821,3.5044917e-18,4999.929,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928655672564,4999.928655672564,1,0.07636071,0.005889539465596821,100
0.2,0.01,100,4999.911232964602,100.0,3999.9111,100.0,0.00635412599055863,3.5044917e-18,4999.911,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.911232964602,4999.911232964602,1,0.079334274,0.00635412599055863,100
0.2,0.01,100,4999.92305991289,100.0,3999.9233,100.0,0.00696449716385899,3.5044917e-18,4999.9233,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.92305991289,4999.92305991289,1,0.083041914,0.00696449716385899,100
