AvgVanillaIw,ESSRenyi,VarJ,AvgDiscRet,IterType,VarNormIw,VanillaAvgRet,VarDiscRet,AvgEpLen,MaxVanillaIw,MinNormIw,EpsThisIter,MaxNormIw,AvgNormIw,ESSClassic,eRenyi2,AvgRet,VarVanillaIw,BatchSize,Bound,MinVanillaIw,J,VarRet,Delta
1.0,500.0,0.2330187,4999.743071043451,2,2.179301e-19,4999.743071043451,0.05202644143922323,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.743071043451,,500,4822.969,1.0,4999.746,0.05202644143922323,0.8
1.0,500.0,0.2430474,4999.74610390928,2,5.4391416e-20,4999.74610390928,0.06932097964821743,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.74610390928,,500,4855.408,1.0,4999.7456,0.06932097964821743,0.8
1.0,500.0,0.25668573,4999.763265075751,2,5.434597e-20,4999.763265075751,0.08696118874091459,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.763265075751,,500,4874.751,1.0,4999.751,0.08696118874091459,0.8
0.99999976,500.0,0.25597084,4999.7500178448545,1,1.2570911e-14,4999.7500178448545,0.06472273203385126,500.0,1.0000978,0.0019993552,100,0.002000196,0.002,499.99993310041344,1.0,4999.7500178448545,3.142601e-09,500,4887.9473,0.99967736,4999.7505,0.06472273203385126,0.8
1.0,500.0,0.2860534,4999.722973275153,2,3.5044917e-18,4999.722973275153,0.08266096100346078,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.722973275153,,500,4749.7227,1.0,4999.7227,0.08266096100346078,0.8
1.0,500.0,0.27531374,4999.73718820201,2,2.179301e-19,4999.73718820201,0.0703696606362081,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.73718820201,,500,4822.9526,1.0,4999.7295,0.0703696606362081,0.8
1.0,500.0,0.2582824,4999.801534337523,2,5.4391416e-20,4999.801534337523,0.04558921133915334,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.801534337523,,500,4855.4165,1.0,4999.754,0.04558921133915334,0.8
1.0,500.0,0.2691657,4999.6652466938285,2,5.434597e-20,4999.6652466938285,0.08461489874877595,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.6652466938285,,500,4874.7314,1.0,4999.7314,0.08461489874877595,0.8
1.0001771,499.4645494588276,10.110206,4996.7314993230675,1,4.3804103e-09,4996.7314993230675,900.2494014763734,499.71,1.0440446,0.0015072171,100,0.0020877195,0.002,499.45408157094033,1.001072,4996.7314993230675,0.0010954905,500,4887.417,0.75374204,4999.2803,900.2494014763734,0.8
1.0,500.0,0.29585433,4999.654665331661,2,3.5044917e-18,4999.654665331661,0.0884236282540586,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.654665331661,,500,4749.6543,1.0,4999.6543,0.0884236282540586,0.8
1.0,500.0,0.29937145,4999.718011194448,2,2.179301e-19,4999.718011194448,0.09059970267881351,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.718011194448,,500,4822.9087,1.0,4999.6855,0.09059970267881351,0.8
1.0,500.0,0.29314607,4999.680835009021,2,5.4391416e-20,4999.680835009021,0.0793345990907913,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.680835009021,,500,4855.347,1.0,4999.6846,0.0793345990907913,0.8
1.0,500.0,0.28095338,4999.736706271814,2,5.434597e-20,4999.736706271814,0.05643854355985145,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.736706271814,,500,4874.6978,1.0,4999.6978,0.05643854355985145,0.8
1.0,500.0,0.2838484,4999.715298081468,1,5.431875e-20,4999.715298081468,0.0877300189731592,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.715298081468,,500,4887.8984,1.0,4999.7017,0.0877300189731592,0.8
1.0,500.0,0.24577497,4999.746137695228,2,3.5044917e-18,4999.746137695228,0.06100747382982209,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.746137695228,,500,4749.7466,1.0,4999.7466,0.06100747382982209,0.8
1.0,500.0,0.24580137,4999.734243205532,2,2.179301e-19,4999.734243205532,0.060981796904279885,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.734243205532,,500,4822.9634,1.0,4999.74,0.060981796904279885,0.8
1.0,500.0,0.26383978,4999.69180752849,2,5.4391416e-20,4999.69180752849,0.08730167400626627,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.69180752849,,500,4855.387,1.0,4999.7246,0.08730167400626627,0.8
1.0,500.0,0.2675328,4999.687146475208,2,5.434597e-20,4999.687146475208,0.07720505508939615,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.687146475208,,500,4874.715,1.0,4999.715,0.07720505508939615,0.8
1.0,500.0,0.27098334,4999.7503591743625,1,5.431875e-20,4999.7503591743625,0.08065317370484693,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.7503591743625,,500,4887.919,1.0,4999.722,0.08065317370484693,0.8
1.0,500.0,0.25573054,4999.710725307582,2,3.5044917e-18,4999.710725307582,0.06606483322772407,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.710725307582,,500,4749.711,1.0,4999.711,0.06606483322772407,0.8
1.0,500.0,0.27606687,4999.692581269729,2,2.179301e-19,4999.692581269729,0.08774512860147003,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.692581269729,,500,4822.9243,1.0,4999.701,0.08774512860147003,0.8
1.0,500.0,0.2762696,4999.725664972927,2,5.4391416e-20,4999.725664972927,0.0769414442628537,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.725664972927,,500,4855.372,1.0,4999.7095,0.0769414442628537,0.8
1.0,500.0,0.2800109,4999.669435675681,2,5.434597e-20,4999.669435675681,0.08428045234910583,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.669435675681,,500,4874.699,1.0,4999.699,0.08428045234910583,0.8
0.99999267,499.99994039536233,0.27570513,4999.7409782178365,1,7.6496307e-13,4999.7409782178365,0.06591542217547317,500.0,1.0011053,0.001996528,100,0.0020022253,0.002,499.99993285740464,1.0000001,4999.7409782178365,1.9123742e-07,500,4887.9053,0.9982567,4999.7085,0.06591542217547317,0.8
1.0,500.0,0.2541336,4999.726123324033,2,3.5044917e-18,4999.726123324033,0.06523680487660466,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.726123324033,,500,4749.726,1.0,4999.726,0.06523680487660466,0.8
1.0,500.0,352.6501,4949.755002104198,2,2.179301e-19,4949.755002104198,249975.31558741175,495.01,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4949.755002104198,,500,4797.9634,1.0,4974.74,249975.31558741175,0.8
1.0,500.0,288.17828,4999.715984006613,2,5.4391416e-20,4999.715984006613,0.06908181915157051,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.715984006613,,500,4838.728,1.0,4983.0654,0.06908181915157051,0.8
1.0,500.0,249.67395,4999.7229446545525,2,5.434597e-20,4999.7229446545525,0.08041829650540848,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.7229446545525,,500,4862.2295,1.0,4987.2295,0.08041829650540848,0.8
0.99882275,494.288750713862,190.26323,4999.74028837295,1,4.6572904e-08,4999.74028837295,0.08115247064740486,500.0,1.4693158,0.0015043213,100,0.002942095,0.002,494.25675269963324,1.0115545,4999.74028837295,0.01161583,500,4878.7666,0.7512752,4991.214,0.08115247064740486,0.8
1.0,500.0,497.4718,4949.781533272322,2,3.5044917e-18,4949.781533272322,249978.00400681127,495.01,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4949.781533272322,,500,4699.7817,1.0,4949.7817,249978.00400681127,0.8
1.0,500.0,352.65125,4999.731051636594,2,2.179301e-19,4999.731051636594,0.05527701160501644,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.731051636594,,500,4797.979,1.0,4974.756,0.05527701160501644,0.8
1.0,500.0,288.1793,4999.740666947464,2,5.4391416e-20,4999.740666947464,0.07613267249804871,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.740666947464,,500,4838.7476,1.0,4983.085,0.07613267249804871,0.8
1.0,500.0,249.67497,4999.7498990475515,2,5.434597e-20,4999.7498990475515,0.07746214746728139,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.7498990475515,,500,4862.251,1.0,4987.251,0.07746214746728139,0.8
1.0002189,474.5122573448472,214.38968,4949.695336649805,1,2.2252847e-07,4949.695336649805,249969.32040343317,495.01,1.9591134,0.0006704211,100,0.0039173695,0.002,473.6997678895097,1.0537136,4949.695336649805,0.05565647,500,4871.8413,0.33528394,4986.608,249969.32040343317,0.8
1.0,500.0,0.27465323,4999.720685467215,2,3.5044917e-18,4999.720685467215,0.07619787471836151,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.720685467215,,500,4749.7207,1.0,4999.7207,0.07619787471836151,0.8
1.0,500.0,0.27743453,4999.711839849686,2,2.179301e-19,4999.711839849686,0.07926141239408051,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.711839849686,,500,4822.939,1.0,4999.716,0.07926141239408051,0.8
1.0,500.0,0.29208302,4999.672685241183,2,5.4391416e-20,4999.672685241183,0.10175402957586181,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.672685241183,,500,4855.3647,1.0,4999.702,0.10175402957586181,0.8
1.0,500.0,0.30818582,4999.724856502589,2,5.434597e-20,4999.724856502589,0.12480712717779102,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.724856502589,,500,4874.707,1.0,4999.707,0.12480712717779102,0.8
1.0,500.0,0.3127139,4999.7137315538475,1,5.431875e-20,4999.7137315538475,0.11010539073030946,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.7137315538475,,500,4887.906,1.0,4999.709,0.11010539073030946,0.8
1.0,500.0,0.266842,4999.723429196459,2,3.5044917e-18,4999.723429196459,0.07192793737569946,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.723429196459,,500,4749.7236,1.0,4999.7236,0.07192793737569946,0.8
1.0,500.0,0.27712432,4999.725721054134,2,2.179301e-19,4999.725721054134,0.08322331587481444,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.725721054134,,500,4822.9478,1.0,4999.7246,0.08322331587481444,0.8
1.0,500.0,0.28303504,4999.739585757556,2,5.4391416e-20,4999.739585757556,0.08745215658986877,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.739585757556,,500,4855.3926,1.0,4999.73,0.08745215658986877,0.8
1.0,500.0,0.27756006,4999.728633964065,2,5.434597e-20,4999.728633964065,0.06852636429936909,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.728633964065,,500,4874.7295,1.0,4999.7295,0.06852636429936909,0.8
1.0,500.0,0.2726807,4999.750731642813,1,5.431875e-20,4999.750731642813,0.06389670463927072,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.750731642813,,500,4887.9307,1.0,4999.734,0.06389670463927072,0.8
1.0,500.0,0.31483018,4999.695913807283,2,3.5044917e-18,4999.695913807283,0.1001293116190913,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.695913807283,,500,4749.696,1.0,4999.696,0.1001293116190913,0.8
1.0,500.0,0.31456232,4999.671126165011,2,2.179301e-19,4999.671126165011,0.09945593758428369,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.671126165011,,500,4822.9067,1.0,4999.6836,0.09945593758428369,0.8
1.0,500.0,0.30009627,4999.769511905943,2,5.4391416e-20,4999.769511905943,0.06803077815637552,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.769511905943,,500,4855.375,1.0,4999.7124,0.06803077815637552,0.8
1.0,500.0,0.29191196,4999.744719093459,2,5.434597e-20,4999.744719093459,0.07058406660815575,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.744719093459,,500,4874.7207,1.0,4999.7207,0.07058406660815575,0.8
1.0,500.0,0.2812538,4999.75784865143,1,5.431875e-20,4999.75784865143,0.05407580880362711,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.75784865143,,500,4887.925,1.0,4999.728,0.05407580880362711,0.8
1.0,500.0,497.4676,4949.739075112214,2,3.5044917e-18,4949.739075112214,249973.71477907046,495.01,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4949.739075112214,,500,4699.739,1.0,4949.739,249973.71477907046,0.8
1.0,500.0,352.64893,4999.70655450034,2,2.179301e-19,4999.70655450034,0.09637394750994416,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.70655450034,,500,4797.946,1.0,4974.7227,0.09637394750994416,0.8
1.0,500.0,288.1778,4999.728438498971,2,5.4391416e-20,4999.728438498971,0.08001018521105215,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.728438498971,,500,4838.721,1.0,4983.0586,0.08001018521105215,0.8
1.0,500.0,249.67366,4999.720754263889,2,5.434597e-20,4999.720754263889,0.05894170602087056,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.720754263889,,500,4862.2236,1.0,4987.2236,0.05894170602087056,0.8
1.0056143,481.3014071021352,107.409706,4999.690379463051,1,1.6150891e-07,4999.690379463051,0.09912627222213417,500.0,1.4366707,0.0006794872,100,0.0028572998,0.002,480.63223744886125,1.0388501,4999.690379463051,0.04083187,500,4880.968,0.341651,4994.9224,0.09912627222213417,0.8
1.0,500.0,0.2287707,4999.780141892938,2,3.5044917e-18,4999.780141892938,0.052854042310214754,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.780141892938,,500,4749.78,1.0,4999.78,0.052854042310214754,0.8
1.0,500.0,0.2714062,4999.715229736552,2,2.179301e-19,4999.715229736552,0.09382557242004506,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.715229736552,,500,4822.971,1.0,4999.748,0.09382557242004506,0.8
1.0,500.0,0.27501652,4999.7337095482935,2,5.4391416e-20,4999.7337095482935,0.08026332211299878,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7337095482935,,500,4855.406,1.0,4999.743,0.08026332211299878,0.8
1.0,500.0,0.27227685,4999.720938176572,2,5.434597e-20,4999.720938176572,0.06997652746283313,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.720938176572,,500,4874.7373,1.0,4999.7373,0.06997652746283313,0.8
1.0,500.0,0.2650622,4999.724770384954,1,5.431875e-20,4999.724770384954,0.055168134754551276,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.724770384954,,500,4887.932,1.0,4999.7354,0.055168134754551276,0.8
1.0,500.0,0.2816259,4999.7474493152495,2,3.5044917e-18,4999.7474493152495,0.08011004203625009,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.7474493152495,,500,4749.747,1.0,4999.747,0.08011004203625009,0.8
1.0,500.0,0.28158587,4999.764404499871,2,2.179301e-19,4999.764404499871,0.07993209274202745,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.764404499871,,500,4822.979,1.0,4999.756,0.07993209274202745,0.8
1.0,500.0,0.2747859,4999.744427234866,2,5.4391416e-20,4999.744427234866,0.06853739852206223,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.744427234866,,500,4855.4146,1.0,4999.752,0.06853739852206223,0.8
1.0,500.0,0.29751047,4999.653796883527,2,5.434597e-20,4999.653796883527,0.12148457268930861,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.653796883527,,500,4874.7275,1.0,4999.7275,0.12148457268930861,0.8
1.0000304,499.9982118670516,0.2935724,4999.704985808592,1,1.7489949e-11,4999.704985808592,0.07879498883284987,500.0,1.0041537,0.0019845278,100,0.0020082465,0.002,499.9978179203143,1.0000036,4999.704985808592,4.3727537e-06,500,4887.9204,0.992294,4999.724,0.07879498883284987,0.8
1.0,500.0,0.24287835,4999.744338878467,2,3.5044917e-18,4999.744338878467,0.059585885582724256,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.744338878467,,500,4749.744,1.0,4999.744,0.059585885582724256,0.8
1.0,500.0,0.26400834,4999.684796138983,2,2.179301e-19,4999.684796138983,0.07943403889329974,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.684796138983,,500,4822.938,1.0,4999.715,0.07943403889329974,0.8
1.0,500.0,0.2633411,4999.761525734352,2,5.4391416e-20,4999.761525734352,0.06785710051957183,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.761525734352,,500,4855.3926,1.0,4999.73,0.06785710051957183,0.8
1.0,500.0,0.26335648,4999.704236907854,2,5.434597e-20,4999.704236907854,0.06956841486177584,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.704236907854,,500,4874.7236,1.0,4999.7236,0.06956841486177584,0.8
1.0,500.0,0.2644136,4999.670411465343,1,5.431875e-20,4999.670411465343,0.07055920590451964,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.670411465343,,500,4887.9106,1.0,4999.714,0.07055920590451964,0.8
1.0,500.0,0.33448017,4999.687910161391,2,3.5044917e-18,4999.687910161391,0.11302063837317858,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.687910161391,,500,4749.688,1.0,4999.688,0.11302063837317858,0.8
1.0,500.0,352.647,4949.705305963248,2,2.179301e-19,4949.705305963248,249970.30081551571,495.01,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4949.705305963248,,500,4797.92,1.0,4974.697,249970.30081551571,0.8
1.0,500.0,288.1781,4999.797871985784,2,5.4391416e-20,4999.797871985784,0.052589371595256514,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.797871985784,,500,4838.726,1.0,4983.0635,0.052589371595256514,0.8
1.0,500.0,249.6738,4999.7146319256435,2,5.434597e-20,4999.7146319256435,0.08338142956980892,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.7146319256435,,500,4862.226,1.0,4987.226,0.08338142956980892,0.8
1.0104768,489.72847376686457,166.69308,4999.7470977419325,1,7.5662975e-08,4999.7470977419325,0.058280256398118645,500.0,1.5761902,0.0011624693,100,0.003119696,0.002,490.73589013337516,1.0209739,4999.7470977419325,0.019314175,500,4879.3125,0.58732414,4992.282,0.058280256398118645,0.8
1.0,500.0,0.24477525,4999.7261382202305,2,3.5044917e-18,4999.7261382202305,0.06052737329670361,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.7261382202305,,500,4749.7256,1.0,4999.7256,0.06052737329670361,0.8
1.0,500.0,0.23807603,4999.768363083108,2,2.179301e-19,4999.768363083108,0.053088077174992615,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.768363083108,,500,4822.97,1.0,4999.747,0.053088077174992615,0.8
1.0,500.0,0.23318858,4999.752526925691,2,5.4391416e-20,4999.752526925691,0.050254137497476724,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.752526925691,,500,4855.412,1.0,4999.7495,0.050254137497476724,0.8
1.0,500.0,0.22931401,4999.763582661213,2,5.434597e-20,4999.763582661213,0.047529775790324115,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.763582661213,,500,4874.753,1.0,4999.753,0.047529775790324115,0.8
1.0,500.0,0.23355104,4999.778958504559,1,5.431875e-20,4999.778958504559,0.062454142301565256,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.778958504559,,500,4887.955,1.0,4999.7583,0.062454142301565256,0.8
1.0,500.0,0.23779382,4999.76462196111,2,3.5044917e-18,4999.76462196111,0.057109390541398124,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.76462196111,,500,4749.7646,1.0,4999.7646,0.057109390541398124,0.8
1.0,500.0,0.22963932,4999.783938882235,2,2.179301e-19,4999.783938882235,0.049218639423559724,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.783938882235,,500,4822.9976,1.0,4999.7744,0.049218639423559724,0.8
1.0,500.0,0.24420886,4999.726417700269,2,5.4391416e-20,4999.726417700269,0.07263694277010278,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.726417700269,,500,4855.4204,1.0,4999.758,0.07263694277010278,0.8
1.0,500.0,0.24772497,4999.733515730842,2,5.434597e-20,4999.733515730842,0.06676719573108413,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.733515730842,,500,4874.752,1.0,4999.752,0.06676719573108413,0.8
1.0,500.0,0.25120986,4999.766944311202,1,5.431875e-20,4999.766944311202,0.07059838504433424,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.766944311202,,500,4887.952,1.0,4999.7554,0.07059838504433424,0.8
1.0,500.0,0.24922645,4999.770240100872,2,3.5044917e-18,4999.770240100872,0.06272998404108582,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.770240100872,,500,4749.77,1.0,4999.77,0.06272998404108582,0.8
1.0,500.0,0.23944272,4999.76019821119,2,2.179301e-19,4999.76019821119,0.05302365194294419,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.76019821119,,500,4822.9883,1.0,4999.765,0.05302365194294419,0.8
1.0,500.0,0.24455655,4999.727049400919,2,5.4391416e-20,4999.727049400919,0.06443656962875706,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.727049400919,,500,4855.4155,1.0,4999.753,0.06443656962875706,0.8
1.0,500.0,0.25104412,4999.713050102726,2,5.434597e-20,4999.713050102726,0.07222790598634178,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.713050102726,,500,4874.742,1.0,4999.742,0.07222790598634178,0.8
1.0,500.0,0.25481784,4999.6953855397405,1,5.431875e-20,4999.6953855397405,0.07148185244586927,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.6953855397405,,500,4887.9307,1.0,4999.734,0.07148185244586927,0.8
1.0,500.0,0.24764384,4999.754247136735,2,3.5044917e-18,4999.754247136735,0.061949488904139524,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.754247136735,,500,4749.7544,1.0,4999.7544,0.061949488904139524,0.8
1.0,500.0,0.25969443,4999.724792848019,2,2.179301e-19,4999.724792848019,0.0738505276046055,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.724792848019,,500,4822.9624,1.0,4999.7393,0.0738505276046055,0.8
1.0,500.0,0.27085558,4999.702881664888,2,5.4391416e-20,4999.702881664888,0.08515995900372354,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.702881664888,,500,4855.39,1.0,4999.7275,0.08515995900372354,0.8
1.0,500.0,0.272593,4999.736230114367,2,5.434597e-20,4999.736230114367,0.07785608806950674,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.736230114367,,500,4874.7295,1.0,4999.7295,0.07785608806950674,0.8
0.99998057,499.99994039536233,0.27117524,4999.702677466313,1,4.787868e-13,4999.702677466313,0.07081238539616826,500.0,1.0005716,0.0019957589,100,0.002001182,0.002,499.9998750851344,1.0000001,4999.702677466313,1.1969088e-07,500,4887.922,0.9978601,4999.725,0.07081238539616826,0.8
1.0,500.0,0.24269482,4999.757184064972,2,3.5044917e-18,4999.757184064972,0.05949149281898608,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.757184064972,,500,4749.7573,1.0,4999.7573,0.05949149281898608,0.8
1.0,500.0,0.25199172,4999.713892612329,2,2.179301e-19,4999.713892612329,0.06785079469084554,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.713892612329,,500,4822.9585,1.0,4999.7354,0.06785079469084554,0.8
1.0,500.0,0.2523533,4999.745852924209,2,5.4391416e-20,4999.745852924209,0.06463012337096193,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.745852924209,,500,4855.402,1.0,4999.7393,0.06463012337096193,0.8
1.0,500.0,0.24525566,4999.776831557861,2,5.434597e-20,4999.776831557861,0.04897415355644751,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.776831557861,,500,4874.7485,1.0,4999.7485,0.04897415355644751,0.8
1.0,500.0,0.2424438,4999.791942048983,1,5.431875e-20,4999.791942048983,0.05231107618821915,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.791942048983,,500,4887.9546,1.0,4999.758,0.05231107618821915,0.8
1.0,500.0,0.24495316,4999.713016062178,2,3.5044917e-18,4999.713016062178,0.060594592084296746,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.713016062178,,500,4749.7124,1.0,4999.7124,0.060594592084296746,0.8
1.0,500.0,0.25546676,4999.742438320507,2,2.179301e-19,4999.742438320507,0.07079143527355598,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.742438320507,,500,4822.9507,1.0,4999.7275,0.07079143527355598,0.8
1.0,500.0,0.2447035,4999.7870663447975,2,5.4391416e-20,4999.7870663447975,0.04723415874067627,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7870663447975,,500,4855.4097,1.0,4999.747,0.04723415874067627,0.8
1.0,500.0,0.24073635,4999.786192405695,2,5.434597e-20,4999.786192405695,0.05157427409780221,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.786192405695,,500,4874.757,1.0,4999.757,0.05157427409780221,0.8
1.0000316,499.9998211861296,0.24239185,4999.7175338471425,1,1.75035e-12,4999.7175338471425,0.06149734340267315,500.0,1.0020733,0.0019955435,100,0.0020040832,0.002,499.99980624916935,1.0000004,4999.7175338471425,4.3761347e-07,500,4887.9473,0.9978033,4999.7505,0.06149734340267315,0.8
1.0,500.0,0.28003636,4999.743381419807,2,3.5044917e-18,4999.743381419807,0.07921982180042886,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.743381419807,,500,4749.743,1.0,4999.743,0.07921982180042886,0.8
1.0,500.0,0.25776574,4999.75989202192,2,2.179301e-19,4999.75989202192,0.054876152080154464,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.75989202192,,500,4822.975,1.0,4999.752,0.054876152080154464,0.8
1.0,500.0,0.26785728,4999.699899020415,2,5.4391416e-20,4999.699899020415,0.08137953649940216,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.699899020415,,500,4855.3975,1.0,4999.735,0.08137953649940216,0.8
1.0,500.0,0.2640675,4999.698128801946,2,5.434597e-20,4999.698128801946,0.06332599160696718,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.698128801946,,500,4874.7256,1.0,4999.7256,0.06332599160696718,0.8
