IterType,AvgRet,J,EpsThisIter,BatchSize,ESSRenyi,ESSClassic,MaxNormIw,MinNormIw,MinVanillaIw,VarDiscRet,VanillaAvgRet,VarVanillaIw,AvgNormIw,AvgEpLen,VarRet,Bound,AvgVanillaIw,VarJ,eRenyi2,VarNormIw,Delta,MaxVanillaIw,AvgDiscRet
2,4656.54482048,4657.26,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,412.565247611,4656.54482048,,0.00333333,500.0,412.565247611,3846.67,1.0,19.333,1.0,5.43914e-20,0.1,1.0,4656.54482048
1,4654.68923454,4656.86,100,400,399.870008765,399.816620338,0.00258832,0.00222107,0.88746,752.850322505,4654.68923454,0.000458537,0.0025,500.0,752.850322505,3954.75,0.99891,20.9381,1.00033,2.87211e-09,0.1,1.0342,4654.68923454
2,4659.26005468,4659.26,100,400,400.0,100.0,0.01,0.01,1.0,259.95459581,4659.26005468,,0.01,500.0,259.95459581,3255.47,1.0,16.0423,1.0,3.50449e-18,0.1,1.0,4659.26005468
2,4657.84285981,4658.55,100,400,400.0,200.000000102,0.005,0.005,1.0,373.000033469,4657.84285981,,0.005,500.0,373.000033469,3665.78,1.0,17.7148,1.0,2.1793e-19,0.1,1.0,4657.84285981
2,4655.55861721,4657.55,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,313.438103559,4655.55861721,,0.00333333,500.0,313.438103559,3846.96,1.0,17.7379,1.0,5.43914e-20,0.1,1.0,4655.55861721
1,4654.27653408,4656.84,100,400,399.939975211,399.942080374,0.0025781,0.00238216,0.953559,499.021814632,4654.27653408,0.00014541,0.0025,500.0,499.021814632,3954.79,1.00073,18.8413,1.00015,9.07489e-10,0.1,1.03199,4654.27653408
2,4658.17219765,4658.17,100,400,400.0,100.0,0.01,0.01,1.0,377.227362509,4658.17219765,,0.01,500.0,377.227362509,3254.21,1.0,19.325,1.0,3.50449e-18,0.1,1.0,4658.17219765
2,4659.67243002,4658.92,100,400,400.0,200.000000102,0.005,0.005,1.0,268.363489392,4659.67243002,,0.005,500.0,268.363489392,3666.17,1.0,17.8922,1.0,2.1793e-19,0.1,1.0,4659.67243002
2,4655.79664653,4657.88,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,551.877360523,4655.79664653,,0.00333333,500.0,551.877360523,3847.3,1.0,19.9427,1.0,5.43914e-20,0.1,1.0,4655.79664653
1,4660.1201458,4658.53,100,400,399.950176724,399.950711432,0.00256105,0.00239114,0.956019,242.94921899,4660.1201458,0.000123466,0.0025,500.0,242.94921899,3956.49,0.999544,18.7664,1.00012,7.72366e-10,0.1,1.02395,4660.1201458
2,4639.29542549,4639.3,100,400,400.0,100.0,0.01,0.01,1.0,30704.7376763,4639.29542549,,0.01,498.17,30704.7376763,3235.33,1.0,174.349,1.0,3.50449e-18,0.1,1.0,4639.29542549
2,4659.94555803,4649.62,100,400,400.0,200.000000102,0.005,0.005,1.0,252.983039745,4659.94555803,,0.005,500.0,252.983039745,3656.85,1.0,124.22,1.0,2.1793e-19,0.1,1.0,4659.94555803
2,4660.59146946,4653.28,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,302.909269733,4660.59146946,,0.00333333,500.0,302.909269733,3842.68,1.0,102.048,1.0,5.43914e-20,0.1,1.0,4660.59146946
1,4655.50852634,4654.9,100,400,399.445825753,399.488917157,0.00264147,0.00191109,0.764698,350.267777277,4655.50852634,0.00128375,0.0025,500.0,350.267777277,3952.42,1.00034,69.0539,1.00139,8.0179e-09,0.1,1.05695,4655.50852634
2,4656.01829475,4656.02,100,400,400.0,100.0,0.01,0.01,1.0,1344.94698726,4656.01829475,,0.01,499.7,1344.94698726,3252.49,1.0,36.4897,1.0,3.50449e-18,0.1,1.0,4656.01829475
2,4659.2851682,4657.65,100,400,400.0,200.000000102,0.005,0.005,1.0,405.862436144,4659.2851682,,0.005,500.0,405.862436144,3664.89,1.0,29.4842,1.0,2.1793e-19,0.1,1.0,4659.2851682
2,4660.36105897,4658.55,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,532.770448912,4660.36105897,,0.00333333,500.0,532.770448912,3847.97,1.0,27.5135,1.0,5.43914e-20,0.1,1.0,4660.36105897
1,4656.72333921,4658.33,100,400,399.872057843,399.837160089,0.00261375,0.0021587,0.863552,418.148577157,4656.72333921,0.00040879,0.0025,500.0,418.148577157,3956.23,1.00008,24.9478,1.00032,2.55452e-09,0.1,1.04558,4656.72333921
2,4659.89267706,4659.89,100,400,400.0,100.0,0.01,0.01,1.0,306.726087197,4659.89267706,,0.01,500.0,306.726087197,3255.99,1.0,17.4258,1.0,3.50449e-18,0.1,1.0,4659.89267706
2,4661.13825115,4660.52,100,400,400.0,200.000000102,0.005,0.005,1.0,204.070021237,4661.13825115,,0.005,500.0,204.070021237,3667.75,1.0,15.9133,1.0,2.1793e-19,0.1,1.0,4661.13825115
2,4656.7398646,4659.26,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,454.83632661,4656.7398646,,0.00333333,500.0,454.83632661,3848.67,1.0,17.9467,1.0,5.43914e-20,0.1,1.0,4656.7398646
1,4659.06344959,4659.29,100,400,399.953132399,399.941065917,0.00256045,0.00235355,0.941487,255.300650969,4659.06344959,0.000147708,0.0025,500.0,255.300650969,3957.27,1.00007,17.2643,1.00012,9.23046e-10,0.1,1.02425,4659.06344959
2,4659.37082994,4659.37,100,400,400.0,100.0,0.01,0.01,1.0,348.843032248,4659.37082994,,0.01,500.0,348.843032248,3255.38,1.0,18.5837,1.0,3.50449e-18,0.1,1.0,4659.37082994
2,4654.41487614,4656.89,100,400,400.0,200.000000102,0.005,0.005,1.0,2568.85700891,4654.41487614,,0.005,499.55,2568.85700891,3664.12,1.0,38.0841,1.0,2.1793e-19,0.1,1.0,4654.41487614
2,4657.75498086,4657.18,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,306.214229294,4657.75498086,,0.00333333,500.0,306.214229294,3846.59,1.0,32.6826,1.0,5.43914e-20,0.1,1.0,4657.75498086
1,4657.59510242,4657.43,100,400,399.917381189,399.91284086,0.00260211,0.00238901,0.955438,415.508970277,4657.59510242,0.000218668,0.0025,500.0,415.508970277,3955.36,0.999826,29.2603,1.00021,1.36715e-09,0.1,1.04066,4657.59510242
2,4657.42294866,4657.42,100,400,400.0,100.0,0.01,0.01,1.0,312.976505039,4657.42294866,,0.01,500.0,312.976505039,3253.53,1.0,17.6024,1.0,3.50449e-18,0.1,1.0,4657.42294866
2,4658.35422013,4657.89,100,400,400.0,200.000000102,0.005,0.005,1.0,354.871939537,4658.35422013,,0.005,500.0,354.871939537,3665.19,1.0,18.188,1.0,2.1793e-19,0.1,1.0,4658.35422013
2,4655.48568943,4657.09,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,442.86908857,4655.48568943,,0.00333333,500.0,442.86908857,3846.51,1.0,19.1824,1.0,5.43914e-20,0.1,1.0,4655.48568943
1,4657.8318778,4657.38,100,400,399.944313174,399.93813982,0.00256623,0.00240123,0.95989,426.909747275,4657.8318778,0.000154822,0.0025,500.0,426.909747275,3955.35,0.999374,19.3545,1.00014,9.68851e-10,0.1,1.02585,4657.8318778
2,4662.03110272,4662.03,100,400,400.0,100.0,0.01,0.01,1.0,228.06012217,4662.03110272,,0.01,500.0,228.06012217,3258.12,1.0,15.026,1.0,3.50449e-18,0.1,1.0,4662.03110272
2,4656.21004967,4659.12,100,400,400.0,200.000000102,0.005,0.005,1.0,580.388137021,4656.21004967,,0.005,500.0,580.388137021,3666.4,1.0,20.2152,1.0,2.1793e-19,0.1,1.0,4656.21004967
2,4657.80949606,4658.68,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,405.353504423,4657.80949606,,0.00333333,500.0,405.353504423,3848.09,1.0,20.1639,1.0,5.43914e-20,0.1,1.0,4657.80949606
1,4650.65221129,4657.1,100,400,399.766724334,399.658700362,0.00261691,0.00197656,0.789891,7428.04512528,4650.65221129,0.000854418,0.0025,499.09,7428.04512528,3954.9,0.999074,40.3647,1.00058,5.35002e-09,0.1,1.04579,4650.65221129
2,4657.12552031,4657.12,100,400,400.0,100.0,0.01,0.01,1.0,400.748879723,4657.12552031,,0.01,500.0,400.748879723,3253.3,1.0,19.9183,1.0,3.50449e-18,0.1,1.0,4657.12552031
2,4658.69499708,4657.91,100,400,400.0,200.000000102,0.005,0.005,1.0,468.473356932,4658.69499708,,0.005,500.0,468.473356932,3665.15,1.0,20.7577,1.0,2.1793e-19,0.1,1.0,4658.69499708
2,4659.06180213,4658.29,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,408.252745988,4659.06180213,,0.00333333,500.0,408.252745988,3847.7,1.0,20.5492,1.0,5.43914e-20,0.1,1.0,4659.06180213
1,4643.96717731,4656.52,100,400,399.131376456,398.868944585,0.00270585,0.00158446,0.634266,27728.2367428,4643.96717731,0.00284743,0.0025,498.34,27728.2367428,3953.76,1.00076,55.7225,1.00218,1.77693e-08,0.1,1.08317,4643.96717731
2,4659.1567052,4659.16,100,400,400.0,100.0,0.01,0.01,1.0,286.757747275,4659.1567052,,0.01,500.0,286.757747275,3255.27,1.0,16.849,1.0,3.50449e-18,0.1,1.0,4659.1567052
2,4657.97372822,4658.56,100,400,400.0,200.000000102,0.005,0.005,1.0,314.251162183,4657.97372822,,0.005,500.0,314.251162183,3665.81,1.0,17.2583,1.0,2.1793e-19,0.1,1.0,4657.97372822
2,4661.19260643,4659.44,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,197.639071865,4661.19260643,,0.00333333,500.0,197.639071865,3848.85,1.0,16.2887,1.0,5.43914e-20,0.1,1.0,4661.19260643
1,4656.97192834,4658.92,100,400,399.946458355,399.94328607,0.00258543,0.00237197,0.948735,603.007377087,4656.97192834,0.000141546,0.0025,499.93,603.007377087,3956.88,0.999946,18.5252,1.00013,8.84758e-10,0.1,1.03412,4656.97192834
2,4658.75819645,4658.76,100,400,400.0,100.0,0.01,0.01,1.0,379.862827958,4658.75819645,,0.01,500.0,379.862827958,3254.81,1.0,19.3924,1.0,3.50449e-18,0.1,1.0,4658.75819645
2,4657.32231499,4658.04,100,400,400.0,200.000000102,0.005,0.005,1.0,500.603308192,4657.32231499,,0.005,500.0,500.603308192,3665.28,1.0,20.8889,1.0,2.1793e-19,0.1,1.0,4657.32231499
2,4658.95533915,4658.35,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,415.817641961,4658.95533915,,0.00333333,500.0,415.817641961,3847.76,1.0,20.6955,1.0,5.43914e-20,0.1,1.0,4658.95533915
1,4658.03028312,4658.41,100,400,399.912471855,399.908816155,0.00257367,0.0023159,0.926384,466.153053826,4658.03028312,0.000228217,0.0025,500.0,466.153053826,3956.35,1.00003,20.5158,1.00022,1.42628e-09,0.1,1.0295,4658.03028312
2,4660.23250329,4660.23,100,400,400.0,100.0,0.01,0.01,1.0,317.180915754,4660.23250329,,0.01,500.0,317.180915754,3256.31,1.0,17.7203,1.0,3.50449e-18,0.1,1.0,4660.23250329
2,4656.89645948,4658.56,100,400,400.0,200.000000102,0.005,0.005,1.0,282.644542894,4656.89645948,,0.005,500.0,282.644542894,3665.81,1.0,17.3117,1.0,2.1793e-19,0.1,1.0,4656.89645948
2,4659.19217019,4658.77,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,288.263148027,4659.19217019,,0.00333333,500.0,288.263148027,3848.19,1.0,17.1759,1.0,5.43914e-20,0.1,1.0,4659.19217019
1,4656.348306,4658.28,100,400,399.929440549,399.923349978,0.00255854,0.00235093,0.940363,660.163322145,4656.348306,0.000192222,0.0025,500.0,660.163322145,3956.24,0.999988,19.2615,1.00018,1.20141e-09,0.1,1.0234,4656.348306
2,4662.41412606,4662.41,100,400,400.0,100.0,0.01,0.01,1.0,230.498119017,4662.41412606,,0.01,500.0,230.498119017,3258.6,1.0,15.1061,1.0,3.50449e-18,0.1,1.0,4662.41412606
2,4658.61128917,4660.51,100,400,400.0,200.000000102,0.005,0.005,1.0,211.443516216,4658.61128917,,0.005,500.0,211.443516216,3667.85,1.0,14.9123,1.0,2.1793e-19,0.1,1.0,4658.61128917
2,4660.3997629,4660.48,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,259.665563214,4660.3997629,,0.00333333,500.0,259.665563214,3849.89,1.0,15.2952,1.0,5.43914e-20,0.1,1.0,4660.3997629
1,4657.03681826,4659.66,100,400,399.978877229,399.978473684,0.00253802,0.00244523,0.978226,360.555309732,4657.03681826,5.41071e-05,0.0025,500.0,360.555309732,3957.65,1.00014,16.291,1.00005,3.38076e-10,0.1,1.01535,4657.03681826
2,4658.60432272,4658.6,100,400,400.0,100.0,0.01,0.01,1.0,344.513994416,4658.60432272,,0.01,500.0,344.513994416,3254.79,1.0,18.468,1.0,3.50449e-18,0.1,1.0,4658.60432272
2,4652.99067117,4655.8,100,400,400.0,200.000000102,0.005,0.005,1.0,558.65471359,4652.99067117,,0.005,500.0,558.65471359,3663.08,1.0,21.3295,1.0,2.1793e-19,0.1,1.0,4652.99067117
2,4652.85673542,4654.82,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,6088.20870406,4652.85673542,,0.00333333,499.23,6088.20870406,3844.26,1.0,48.1075,1.0,5.43914e-20,0.1,1.0,4652.85673542
1,4657.43767518,4655.92,100,400,399.760675655,399.730453062,0.00263111,0.00212971,0.851499,389.550586558,4657.43767518,0.000675301,0.0025,500.0,389.550586558,3953.72,0.99955,37.6842,1.0006,4.22443e-09,0.1,1.05197,4657.43767518
2,4658.10551657,4658.11,100,400,400.0,100.0,0.01,0.01,1.0,468.670978312,4658.10551657,,0.01,500.0,468.670978312,3254.12,1.0,21.5403,1.0,3.50449e-18,0.1,1.0,4658.10551657
2,4659.5842476,4658.84,100,400,400.0,200.000000102,0.005,0.005,1.0,346.294063599,4659.5842476,,0.005,500.0,346.294063599,3666.08,1.0,20.0986,1.0,2.1793e-19,0.1,1.0,4659.5842476
2,4659.8800925,4659.19,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,327.307549048,4659.8800925,,0.00333333,500.0,327.307549048,3848.6,1.0,19.4307,1.0,5.43914e-20,0.1,1.0,4659.8800925
1,4659.10230234,4659.27,100,400,399.945886304,399.938258851,0.00257085,0.00232808,0.930371,296.895209404,4659.10230234,0.000154218,0.0025,500.0,296.895209404,3957.23,0.999077,18.5951,1.00014,9.65644e-10,0.1,1.02739,4659.10230234
2,4659.66860598,4659.67,100,400,400.0,100.0,0.01,0.01,1.0,400.065921501,4659.66860598,,0.01,500.0,400.065921501,3255.91,1.0,19.9014,1.0,3.50449e-18,0.1,1.0,4659.66860598
2,4658.62939217,4659.15,100,400,400.0,200.000000102,0.005,0.005,1.0,303.010010615,4658.62939217,,0.005,500.0,303.010010615,3666.41,1.0,18.6626,1.0,2.1793e-19,0.1,1.0,4658.62939217
2,4661.30354833,4659.87,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,227.443506849,4661.30354833,,0.00333333,500.0,227.443506849,3849.3,1.0,17.558,1.0,5.43914e-20,0.1,1.0,4661.30354833
1,4660.08426465,4660.0,100,400,399.95332309,399.943854189,0.00258424,0.00238711,0.954854,248.71695356,4660.08426465,0.000140481,0.0025,500.0,248.71695356,3957.97,1.00001,16.9781,1.00012,8.77989e-10,0.1,1.03371,4660.08426465
2,4663.55689095,4663.56,100,400,400.0,100.0,0.01,0.01,1.0,222.762976315,4663.55689095,,0.01,500.0,222.762976315,3259.63,1.0,14.8504,1.0,3.50449e-18,0.1,1.0,4663.55689095
2,4662.24602789,4662.9,100,400,400.0,200.000000102,0.005,0.005,1.0,259.314088475,4662.24602789,,0.005,500.0,259.314088475,3670.15,1.0,15.4615,1.0,2.1793e-19,0.1,1.0,4662.24602789
2,4660.75722179,4662.19,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,269.530800469,4660.75722179,,0.00333333,500.0,269.530800469,3851.6,1.0,15.7905,1.0,5.43914e-20,0.1,1.0,4660.75722179
1,4659.39184605,4661.56,100,400,399.96281016,399.953987118,0.00257053,0.00239229,0.956675,276.308765911,4659.39184605,0.000115145,0.0025,500.0,276.308765911,3959.54,0.999748,15.9247,1.00009,7.20018e-10,0.1,1.02795,4659.39184605
2,4662.74184877,4662.74,100,400,400.0,100.0,0.01,0.01,1.0,220.844471219,4662.74184877,,0.01,500.0,220.844471219,3258.86,1.0,14.7863,1.0,3.50449e-18,0.1,1.0,4662.74184877
2,4659.68232286,4661.21,100,400,400.0,200.000000102,0.005,0.005,1.0,241.29618282,4659.68232286,,0.005,500.0,241.29618282,3668.45,1.0,15.202,1.0,2.1793e-19,0.1,1.0,4659.68232286
2,4659.22516954,4660.55,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,333.294544636,4659.22516954,,0.00333333,500.0,333.294544636,3849.97,1.0,16.2767,1.0,5.43914e-20,0.1,1.0,4659.22516954
1,4662.66802382,4661.13,100,400,399.967720729,399.963672224,0.00253893,0.00238321,0.952508,212.029556953,4662.66802382,9.08572e-05,0.0025,500.0,212.029556953,3959.11,0.999186,15.767,1.00008,5.68784e-10,0.1,1.01475,4662.66802382
2,4658.54465342,4658.54,100,400,400.0,100.0,0.01,0.01,1.0,317.90581122,4658.54465342,,0.01,500.0,317.90581122,3254.6,1.0,17.7405,1.0,3.50449e-18,0.1,1.0,4658.54465342
2,4663.36209293,4660.95,100,400,400.0,200.000000102,0.005,0.005,1.0,227.428551995,4663.36209293,,0.005,500.0,227.428551995,3668.21,1.0,16.6055,1.0,2.1793e-19,0.1,1.0,4663.36209293
2,4656.26324995,4659.39,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,325.497836869,4656.26324995,,0.00333333,500.0,325.497836869,3848.82,1.0,17.2085,1.0,5.43914e-20,0.1,1.0,4656.26324995
1,4662.86674955,4660.34,100,400,399.953370762,399.947011826,0.00256048,0.00236326,0.945311,191.731618427,4662.86674955,0.000132648,0.0025,500.0,191.731618427,3958.33,1.00001,16.3783,1.00012,8.29036e-10,0.1,1.0242,4662.86674955
2,4660.22197781,4660.22,100,400,400.0,100.0,0.01,0.01,1.0,271.034518866,4660.22197781,,0.01,500.0,271.034518866,3256.31,1.0,16.3806,1.0,3.50449e-18,0.1,1.0,4660.22197781
2,4661.6384189,4660.93,100,400,400.0,200.000000102,0.005,0.005,1.0,227.263162425,4661.6384189,,0.005,500.0,227.263162425,3668.22,1.0,15.7213,1.0,2.1793e-19,0.1,1.0,4661.6384189
2,4659.18978418,4660.35,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,393.743589894,4659.18978418,,0.00333333,500.0,393.743589894,3849.8,1.0,17.1867,1.0,5.43914e-20,0.1,1.0,4659.18978418
1,4656.2124922,4659.4,100,400,399.94717342,399.946157843,0.00255757,0.00238063,0.952264,384.587308909,4656.2124922,0.000135208,0.0025,500.0,384.587308909,3957.35,1.00001,17.7366,1.00013,8.45026e-10,0.1,1.02304,4656.2124922
2,4660.26346058,4660.26,100,400,400.0,100.0,0.01,0.01,1.0,324.135009021,4660.26346058,,0.01,500.0,324.135009021,3256.32,1.0,17.9135,1.0,3.50449e-18,0.1,1.0,4660.26346058
2,4659.48845021,4659.88,100,400,400.0,200.000000102,0.005,0.005,1.0,272.718363112,4659.48845021,,0.005,500.0,272.718363112,3667.14,1.0,17.1928,1.0,2.1793e-19,0.1,1.0,4659.48845021
2,4661.23178278,4660.33,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,306.68343304,4661.23178278,,0.00333333,500.0,306.68343304,3849.74,1.0,17.2822,1.0,5.43914e-20,0.1,1.0,4661.23178278
1,4651.44052474,4658.73,100,400,399.649831502,399.658541856,0.00264347,0.00203496,0.816052,11761.7643414,4651.44052474,0.000860912,0.0025,498.9,11761.7643414,3956.44,1.00254,46.6988,1.00088,5.35348e-09,0.1,1.06008,4651.44052474
2,4660.49468249,4660.49,100,400,400.0,100.0,0.01,0.01,1.0,398.393552286,4660.49468249,,0.01,500.0,398.393552286,3256.52,1.0,19.8597,1.0,3.50449e-18,0.1,1.0,4660.49468249
2,4655.31015139,4657.9,100,400,400.0,200.000000102,0.005,0.005,1.0,374.420469112,4655.31015139,,0.005,500.0,374.420469112,3665.14,1.0,19.7297,1.0,2.1793e-19,0.1,1.0,4655.31015139
2,4660.43625326,4658.75,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,243.384799652,4660.43625326,,0.00333333,500.0,243.384799652,3848.16,1.0,18.473,1.0,5.43914e-20,0.1,1.0,4660.43625326
1,4661.52722303,4659.51,100,400,399.964097385,399.964538336,0.00254012,0.00239057,0.956571,243.278516041,4661.52722303,8.89864e-05,0.0025,500.0,243.278516041,3957.49,1.00036,17.6786,1.00009,5.55768e-10,0.1,1.01641,4661.52722303
2,4661.35776392,4661.36,100,400,400.0,100.0,0.01,0.01,1.0,235.642533604,4661.35776392,,0.01,500.0,235.642533604,3257.39,1.0,15.2737,1.0,3.50449e-18,0.1,1.0,4661.35776392
2,4654.50058376,4657.93,100,400,400.0,200.000000102,0.005,0.005,1.0,945.667736508,4654.50058376,,0.005,499.87,945.667736508,3665.18,1.0,24.4234,1.0,2.1793e-19,0.1,1.0,4654.50058376
2,4658.58802445,4658.15,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,283.956797572,4658.58802445,,0.00333333,500.0,283.956797572,3847.56,1.0,22.1692,1.0,5.43914e-20,0.1,1.0,4658.58802445
1,4654.78743605,4657.52,100,400,399.87329683,399.836573229,0.00260514,0.0022359,0.892974,510.661470912,4654.78743605,0.000408268,0.0025,500.0,510.661470912,3955.42,0.998449,21.4272,1.00032,2.55961e-09,0.1,1.04044,4654.78743605
2,4662.4648025,4662.46,100,400,400.0,100.0,0.01,0.01,1.0,190.587220321,4662.4648025,,0.01,500.0,190.587220321,3258.54,1.0,13.7361,1.0,3.50449e-18,0.1,1.0,4662.4648025
2,4655.13297097,4658.8,100,400,400.0,200.000000102,0.005,0.005,1.0,454.925320144,4655.13297097,,0.005,500.0,454.925320144,3666.05,1.0,18.2474,1.0,2.1793e-19,0.1,1.0,4655.13297097
2,4661.02899003,4659.54,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,250.255798548,4661.02899003,,0.00333333,500.0,250.255798548,3848.97,1.0,17.4834,1.0,5.43914e-20,0.1,1.0,4661.02899003
1,4660.75465488,4659.94,100,400,399.949700006,399.942022336,0.00254715,0.00231913,0.927156,225.379296428,4660.75465488,0.000145402,0.0025,500.0,225.379296428,3957.92,0.999464,16.666,1.00013,9.09735e-10,0.1,1.01832,4660.75465488
2,4658.33186275,4658.33,100,400,400.0,100.0,0.01,0.01,1.0,1024.06393749,4658.33186275,,0.01,499.76,1024.06393749,3254.35,1.0,31.8406,1.0,3.50449e-18,0.1,1.0,4658.33186275
2,4656.34850453,4657.34,100,400,400.0,200.000000102,0.005,0.005,1.0,2311.85629299,4656.34850453,,0.005,499.57,2311.85629299,3664.58,1.0,40.648,1.0,2.1793e-19,0.1,1.0,4656.34850453
2,4642.70041609,4652.46,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,18112.4256105,4642.70041609,,0.00333333,498.59,18112.4256105,3841.87,1.0,84.417,1.0,5.43914e-20,0.1,1.0,4642.70041609
1,4658.28423656,4654.81,100,400,399.525347994,399.436158542,0.00267314,0.00205085,0.82034,409.608957144,4658.28423656,0.00141512,0.0025,500.0,409.608957144,3952.41,0.999999,63.2887,1.00119,8.84452e-09,0.1,1.06926,4658.28423656
2,4657.21255833,4657.21,100,400,400.0,100.0,0.01,0.01,1.0,412.030636584,4657.21255833,,0.01,500.0,412.030636584,3253.39,1.0,20.1968,1.0,3.50449e-18,0.1,1.0,4657.21255833
2,4642.22919389,4649.72,100,400,400.0,200.000000102,0.005,0.005,1.0,18435.1174406,4642.22919389,,0.005,498.59,18435.1174406,3656.97,1.0,96.8786,1.0,2.1793e-19,0.1,1.0,4642.22919389
2,4661.55887522,4653.67,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,247.518990834,4661.55887522,,0.00333333,500.0,247.518990834,3843.09,1.0,79.811,1.0,5.43914e-20,0.1,1.0,4661.55887522
1,4653.80594807,4654.81,100,400,399.424286003,399.356677752,0.00269033,0.00181779,0.725501,635.722742943,4653.80594807,0.00160766,0.0025,500.0,635.722742943,3952.32,0.99778,53.0334,1.00144,1.00926e-08,0.1,1.07374,4653.80594807
2,4656.75760624,4656.76,100,400,400.0,100.0,0.01,0.01,1.0,1501.46008029,4656.75760624,,0.01,499.68,1501.46008029,3252.77,1.0,38.5545,1.0,3.50449e-18,0.1,1.0,4656.75760624
2,4656.5084925,4656.63,100,400,400.0,200.000000102,0.005,0.005,1.0,393.027696701,4656.5084925,,0.005,500.0,393.027696701,3663.86,1.0,30.6233,1.0,2.1793e-19,0.1,1.0,4656.5084925
2,4656.18470674,4656.48,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,324.515039013,4656.18470674,,0.00333333,500.0,324.515039013,3845.89,1.0,27.0615,1.0,5.43914e-20,0.1,1.0,4656.18470674
1,4661.61767118,4657.91,100,400,399.921623331,399.912903354,0.00258275,0.00233916,0.93568,365.653411778,4661.61767118,0.00021754,0.0025,500.0,365.653411778,3955.84,1.00002,24.5912,1.0002,1.35958e-09,0.1,1.03312,4661.61767118
2,4660.13437675,4660.13,100,400,400.0,100.0,0.01,0.01,1.0,270.476822245,4660.13437675,,0.01,500.0,270.476822245,3256.15,1.0,16.3637,1.0,3.50449e-18,0.1,1.0,4660.13437675
2,4660.37333261,4660.25,100,400,400.0,200.000000102,0.005,0.005,1.0,249.881441082,4660.37333261,,0.005,500.0,249.881441082,3667.49,1.0,16.0497,1.0,2.1793e-19,0.1,1.0,4660.37333261
2,4663.668339,4661.39,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,186.518473999,4663.668339,,0.00333333,500.0,186.518473999,3850.8,1.0,15.358,1.0,5.43914e-20,0.1,1.0,4663.668339
1,4661.77829048,4661.55,100,400,399.958853186,399.952462388,0.00254818,0.00236415,0.945752,274.02126956,4661.77829048,0.000119425,0.0025,500.0,274.02126956,3959.53,1.0001,15.5323,1.0001,7.46262e-10,0.1,1.01937,4661.77829048
2,4656.78680727,4656.79,100,400,400.0,100.0,0.01,0.01,1.0,344.82258621,4656.78680727,,0.01,500.0,344.82258621,3252.97,1.0,18.4763,1.0,3.50449e-18,0.1,1.0,4656.78680727
2,4660.83229262,4658.81,100,400,400.0,200.000000102,0.005,0.005,1.0,280.661977621,4660.83229262,,0.005,500.0,280.661977621,3666.12,1.0,17.7117,1.0,2.1793e-19,0.1,1.0,4660.83229262
2,4658.60492499,4658.74,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,322.939806548,4658.60492499,,0.00333333,500.0,322.939806548,3848.22,1.0,17.7684,1.0,5.43914e-20,0.1,1.0,4658.60492499
1,4657.15610897,4658.41,100,400,399.960092712,399.96138368,0.00256495,0.00238459,0.954235,271.297439382,4657.15610897,9.75203e-05,0.0025,500.0,271.297439382,3956.38,1.00042,17.3534,1.0001,6.08993e-10,0.1,1.02641,4657.15610897
2,4661.99124596,4661.99,100,400,400.0,100.0,0.01,0.01,1.0,234.454492637,4661.99124596,,0.01,500.0,234.454492637,3257.99,1.0,15.2352,1.0,3.50449e-18,0.1,1.0,4661.99124596
2,4660.51138869,4661.25,100,400,400.0,200.000000102,0.005,0.005,1.0,297.082108265,4660.51138869,,0.005,500.0,297.082108265,3668.48,1.0,16.2376,1.0,2.1793e-19,0.1,1.0,4660.51138869
2,4660.17028699,4660.89,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,263.943259363,4660.17028699,,0.00333333,500.0,263.943259363,3850.29,1.0,16.2214,1.0,5.43914e-20,0.1,1.0,4660.17028699
