IterType,BatchSize,MinVanillaIw,AvgVanillaIw,VarJ,MinNormIw,Delta,AvgRet,AvgEpLen,eRenyi2,MaxNormIw,MaxVanillaIw,VarRet,EpsThisIter,VanillaAvgRet,ESSClassic,VarNormIw,Bound,J,VarVanillaIw,AvgDiscRet,AvgNormIw,ESSRenyi,VarDiscRet
2,500,1.0,1.0,0.14411452,0.0033333334,0.9,4999.871715447731,500.0,1.0,0.0033333334,1.0,0.0191603689966869,100,4999.871715447731,299.999969473632,5.4391416e-20,4903.634,4999.859,,4999.871715447731,0.0033333336,500.0,0.0191603689966869
2,500,1.0,1.0,0.1403942,0.0025,0.9,4999.871950904345,500.0,1.0,0.0025,1.0,0.016567397271943545,100,4999.871950904345,400.0,5.434597e-20,4916.5283,4999.862,,4999.871950904345,0.0024999997,500.0,0.016567397271943545
1,500,1.0,1.0,0.14318183,0.002,0.9,4999.835519410243,500.0,1.0,0.002,1.0,0.023328232876322404,100,4999.835519410243,500.00000664260017,5.431875e-20,4925.3213,4999.857,,4999.835519410243,0.0020000003,500.0,0.023328232876322404
2,500,1.0,1.0,0.17540716,0.01,0.9,4999.8527116655705,500.0,1.0,0.01,1.0,0.031075226199415978,100,4999.8527116655705,100.0,3.5044917e-18,4833.186,4999.8525,,4999.8527116655705,0.009999998,500.0,0.031075226199415978
2,500,1.0,1.0,0.16721117,0.005,0.9,4999.866397318689,500.0,1.0,0.005,1.0,0.025308594511644293,100,4999.866397318689,200.00000010221265,2.179301e-19,4882.0083,4999.8594,,4999.866397318689,0.0049999994,500.0,0.025308594511644293
2,500,1.0,1.0,0.16858254,0.0033333334,0.9,4999.832255802383,500.0,1.0,0.0033333334,1.0,0.029132437441378133,100,4999.832255802383,299.999969473632,5.4391416e-20,4903.6255,4999.8506,,4999.832255802383,0.0033333336,500.0,0.029132437441378133
2,500,1.0,1.0,0.16889113,0.0025,0.9,4999.838326850382,500.0,1.0,0.0025,1.0,0.02901676530822342,100,4999.838326850382,400.0,5.434597e-20,4916.514,4999.8477,,4999.838326850382,0.0024999997,500.0,0.02901676530822342
1,500,1.0,1.0,0.16413236,0.002,0.9,4999.8581394908615,500.0,1.0,0.002,1.0,0.020721432919605674,100,4999.8581394908615,500.00000664260017,5.431875e-20,4925.3145,4999.85,,4999.8581394908615,0.0020000003,500.0,0.020721432919605674
2,500,1.0,1.0,0.14236856,0.01,0.9,4999.854704592803,500.0,1.0,0.01,1.0,0.020484462027640694,100,4999.854704592803,100.0,3.5044917e-18,4833.188,4999.8545,,4999.854704592803,0.009999998,500.0,0.020484462027640694
2,500,1.0,1.0,0.14232273,0.005,0.9,4999.832093758748,500.0,1.0,0.005,1.0,0.02018834016870779,100,4999.832093758748,200.00000010221265,2.179301e-19,4881.992,4999.8433,,4999.832093758748,0.0049999994,500.0,0.02018834016870779
2,500,1.0,1.0,0.13617812,0.0033333334,0.9,4999.853701131725,500.0,1.0,0.0033333334,1.0,0.015210327378430186,100,4999.853701131725,299.999969473632,5.4391416e-20,4903.6216,4999.8467,,4999.853701131725,0.0033333336,500.0,0.015210327378430186
2,500,1.0,1.0,0.13697691,0.0025,0.9,4999.855761993263,500.0,1.0,0.0025,1.0,0.01955560939568844,100,4999.855761993263,400.0,5.434597e-20,4916.5156,4999.849,,4999.855761993263,0.0024999997,500.0,0.01955560939568844
1,500,0.15783983,0.99437517,64.9844,0.00031746534,0.9,4949.840123000356,495.01,1.067304,0.0028606502,1.4222798,249983.8711809901,100,4949.840123000356,468.20516915425725,2.721759e-07,4919.9346,4996.9375,0.06728066,4949.840123000356,0.002,468.4700824677671,249983.8711809901
2,500,1.0,1.0,0.13579948,0.01,0.9,4999.853676976329,500.0,1.0,0.01,1.0,0.018628148074309046,100,4999.853676976329,100.0,3.5044917e-18,4833.187,4999.8535,,4999.853676976329,0.009999998,500.0,0.018628148074309046
2,500,1.0,1.0,0.15201344,0.005,0.9,4999.846124900537,500.0,1.0,0.005,1.0,0.02802234679599827,100,4999.846124900537,200.00000010221265,2.179301e-19,4881.9985,4999.8496,,4999.846124900537,0.0049999994,500.0,0.02802234679599827
2,500,1.0,1.0,0.14836489,0.0033333334,0.9,4999.845045790674,500.0,1.0,0.0033333334,1.0,0.020003614707741733,100,4999.845045790674,299.999969473632,5.4391416e-20,4903.6235,4999.8486,,4999.845045790674,0.0033333336,500.0,0.020003614707741733
2,500,1.0,1.0,0.1460944,0.0025,0.9,4999.8685118154335,500.0,1.0,0.0025,1.0,0.019220853345591576,100,4999.8685118154335,400.0,5.434597e-20,4916.52,4999.8535,,4999.8685118154335,0.0024999997,500.0,0.019220853345591576
1,500,0.9990588,0.9999977,0.1452518,0.0019981223,0.9,4999.860603339936,500.0,1.0,0.0020010965,1.000546,0.02029817376594271,100,4999.860603339936,499.9999903856883,1.3394117e-13,4925.32,4999.8555,3.3485467e-08,4999.860603339936,0.002,500.0,0.02029817376594271
2,500,1.0,1.0,0.17604445,0.01,0.9,4999.8412800064,500.0,1.0,0.01,1.0,0.031305201664498856,100,4999.8412800064,100.0,3.5044917e-18,4833.1743,4999.841,,4999.8412800064,0.009999998,500.0,0.031305201664498856
2,500,1.0,1.0,0.16284758,0.005,0.9,4999.850149799316,500.0,1.0,0.005,1.0,0.02222963980976544,100,4999.850149799316,200.00000010221265,2.179301e-19,4881.9946,4999.8457,,4999.850149799316,0.0049999994,500.0,0.02222963980976544
2,500,1.0,1.0,0.15968011,0.0033333334,0.9,4999.859642266553,500.0,1.0,0.0033333334,1.0,0.023558299755768265,100,4999.859642266553,299.999969473632,5.4391416e-20,4903.6255,4999.8506,,4999.859642266553,0.0033333336,500.0,0.023558299755768265
2,500,1.0,1.0,0.15822594,0.0025,0.9,4999.8583209017215,500.0,1.0,0.0025,1.0,0.023833345349871266,100,4999.8583209017215,400.0,5.434597e-20,4916.518,4999.8516,,4999.8583209017215,0.0024999997,500.0,0.023833345349871266
1,500,1.0,1.0,0.15418866,0.002,0.9,4999.856225635141,500.0,1.0,0.002,1.0,0.018902861687634064,100,4999.856225635141,500.00000664260017,5.431875e-20,4925.3184,4999.854,,4999.856225635141,0.0020000003,500.0,0.018902861687634064
2,500,1.0,1.0,0.15038627,0.01,0.9,4999.843628326596,500.0,1.0,0.01,1.0,0.022842366845103348,100,4999.843628326596,100.0,3.5044917e-18,4833.1772,4999.8438,,4999.843628326596,0.009999998,500.0,0.022842366845103348
2,500,1.0,1.0,0.1454574,0.005,0.9,4999.840402482447,500.0,1.0,0.005,1.0,0.01989137563452724,100,4999.840402482447,200.00000010221265,2.179301e-19,4881.9907,4999.842,,4999.840402482447,0.0049999994,500.0,0.01989137563452724
2,500,1.0,1.0,0.14940998,0.0033333334,0.9,4999.847900594403,500.0,1.0,0.0033333334,1.0,0.024873450489235466,100,4999.847900594403,299.999969473632,5.4391416e-20,4903.619,4999.844,,4999.847900594403,0.0033333336,500.0,0.024873450489235466
2,500,1.0,1.0,0.14413051,0.0025,0.9,4999.8726155305085,500.0,1.0,0.0025,1.0,0.015663169171939665,100,4999.8726155305085,400.0,5.434597e-20,4916.518,4999.8516,,4999.8726155305085,0.0024999997,500.0,0.015663169171939665
1,500,0.9903369,1.0000098,0.14428331,0.0019806544,0.9,4999.844974662844,500.0,1.0000061,0.0020173865,1.0087031,0.021444654084852244,100,4999.844974662844,499.99561266813544,3.493822e-11,4925.315,4999.8506,8.734726e-06,4999.844974662844,0.002,499.99696018159756,0.021444654084852244
2,500,1.0,1.0,0.15625855,0.01,0.9,4999.842334343388,500.0,1.0,0.01,1.0,0.024649673169767076,100,4999.842334343388,100.0,3.5044917e-18,4833.1753,4999.842,,4999.842334343388,0.009999998,500.0,0.024649673169767076
2,500,1.0,1.0,0.14260197,0.005,0.9,4999.855746356731,500.0,1.0,0.005,1.0,0.01632672579116708,100,4999.855746356731,200.00000010221265,2.179301e-19,4881.9976,4999.8486,,4999.855746356731,0.0049999994,500.0,0.01632672579116708
2,500,1.0,1.0,0.14908342,0.0033333334,0.9,4999.854402581015,500.0,1.0,0.0033333334,1.0,0.02625436285344912,100,4999.854402581015,299.999969473632,5.4391416e-20,4903.6255,4999.8506,,4999.854402581015,0.0033333336,500.0,0.02625436285344912
2,500,1.0,1.0,0.15948902,0.0025,0.9,4999.855919639539,500.0,1.0,0.0025,1.0,0.0354006947490873,100,4999.855919639539,400.0,5.434597e-20,4916.5186,4999.852,,4999.855919639539,0.0024999997,500.0,0.0354006947490873
1,500,0.98704296,0.99970543,0.15910986,0.0019746677,0.9,4999.832035628102,500.0,1.0000083,0.002016348,1.0078771,0.025550460756329465,100,4999.832035628102,499.996064298634,3.1771877e-11,4925.313,4999.849,7.938291e-06,4999.832035628102,0.0019999999,499.99582770968203,0.025550460756329465
2,500,1.0,1.0,0.15026645,0.01,0.9,4999.838301632551,500.0,1.0,0.01,1.0,0.022803969954894938,100,4999.838301632551,100.0,3.5044917e-18,4833.1714,4999.838,,4999.838301632551,0.009999998,500.0,0.022803969954894938
2,500,1.0,1.0,352.65628,0.005,0.9,4949.818421409541,495.01,1.0,0.005,1.0,249981.6887298591,100,4949.818421409541,200.00000010221265,2.179301e-19,4856.977,4974.828,,4949.818421409541,0.0049999994,500.0,249981.6887298591
2,500,1.0,1.0,288.1843,0.0033333334,0.9,4999.85914289822,500.0,1.0,0.0033333334,1.0,0.019534065318067464,100,4999.85914289822,299.999969473632,5.4391416e-20,4886.947,4983.172,,4999.85914289822,0.0033333336,500.0,0.019534065318067464
2,500,1.0,1.0,249.67929,0.0025,0.9,4999.841303154648,500.0,1.0,0.0025,1.0,0.020585235918052867,100,4999.841303154648,400.0,5.434597e-20,4904.0054,4987.339,,4999.841303154648,0.0024999997,500.0,0.020585235918052867
1,500,0.25243485,1.018452,83.22571,0.00049572263,0.9,4999.882721957633,500.0,1.0621119,0.0028404775,1.446445,0.02061600745704341,100,4999.882721957633,474.07356649481494,2.1919288e-07,4919.31,4996.1255,0.056839157,4999.882721957633,0.002,470.76021028908013,0.02061600745704341
2,500,1.0,1.0,0.16871662,0.01,0.9,4999.822274200958,500.0,1.0,0.01,1.0,0.02874674654505722,100,4999.822274200958,100.0,3.5044917e-18,4833.1562,4999.8228,,4999.822274200958,0.009999998,500.0,0.02874674654505722
2,500,1.0,1.0,0.17302178,0.005,0.9,4999.830095291258,500.0,1.0,0.005,1.0,0.031697354615419705,100,4999.830095291258,200.00000010221265,2.179301e-19,4881.975,4999.826,,4999.830095291258,0.0049999994,500.0,0.031697354615419705
2,500,1.0,1.0,0.16352357,0.0033333334,0.9,4999.870463897983,500.0,1.0,0.0033333334,1.0,0.019231468774670052,100,4999.870463897983,299.999969473632,5.4391416e-20,4903.6157,4999.841,,4999.870463897983,0.0033333336,500.0,0.019231468774670052
2,500,1.0,1.0,0.16615611,0.0025,0.9,4999.825149863057,500.0,1.0,0.0025,1.0,0.03032666992807015,100,4999.825149863057,400.0,5.434597e-20,4916.5034,4999.837,,4999.825149863057,0.0024999997,500.0,0.03032666992807015
1,500,0.9981393,0.9999923,0.1638731,0.001996294,0.9,4999.830101547323,500.0,1.0000001,0.0020009915,1.000488,0.02410959406255151,100,4999.830101547323,499.9999931430195,4.2119533e-13,4925.301,4999.8364,1.0529505e-07,4999.830101547323,0.0019999999,499.99994039536233,0.02410959406255151
2,500,1.0,1.0,0.12782753,0.01,0.9,4999.859496575764,500.0,1.0,0.01,1.0,0.016504412014757393,100,4999.859496575764,100.0,3.5044917e-18,4833.193,4999.8594,,4999.859496575764,0.009999998,500.0,0.016504412014757393
2,500,1.0,1.0,0.14169648,0.005,0.9,4999.847982380806,500.0,1.0,0.005,1.0,0.02398038872955849,100,4999.847982380806,200.00000010221265,2.179301e-19,4882.0024,4999.8535,,4999.847982380806,0.0049999994,500.0,0.02398038872955849
2,500,1.0,1.0,288.18445,0.0033333334,0.9,4949.816972436368,495.01,1.0,0.0033333334,1.0,249981.54063583259,100,4949.816972436368,299.999969473632,5.4391416e-20,4886.95,4983.1753,,4949.816972436368,0.0033333336,500.0,249981.54063583259
2,500,1.0,1.0,249.67955,0.0025,0.9,4999.854107451392,500.0,1.0,0.0025,1.0,0.02545563904340814,100,4999.854107451392,400.0,5.434597e-20,4904.0107,4987.344,,4999.854107451392,0.0024999997,500.0,0.02545563904340814
1,500,0.47349524,1.0155466,166.23253,0.0009324935,0.9,4999.826581191027,500.0,1.0303264,0.003905628,1.9831735,0.02682532436160546,100,4999.826581191027,484.4277648739646,1.2884034e-07,4916.745,4992.4023,0.03321938,4999.826581191027,0.002,485.28312609828714,0.02682532436160546
2,500,1.0,1.0,0.16741182,0.01,0.9,4999.841381770746,500.0,1.0,0.01,1.0,0.028309220342368158,100,4999.841381770746,100.0,3.5044917e-18,4833.175,4999.8413,,4999.841381770746,0.009999998,500.0,0.028309220342368158
2,500,1.0,1.0,0.1588415,0.005,0.9,4999.860946927912,500.0,1.0,0.005,1.0,0.022462542545970708,100,4999.860946927912,200.00000010221265,2.179301e-19,4881.9995,4999.8506,,4999.860946927912,0.0049999994,500.0,0.022462542545970708
2,500,1.0,1.0,0.15458801,0.0033333334,0.9,4999.858372451546,500.0,1.0,0.0033333334,1.0,0.021412658877622254,100,4999.858372451546,299.999969473632,5.4391416e-20,4903.6284,4999.8535,,4999.858372451546,0.0033333336,500.0,0.021412658877622254
2,500,1.0,1.0,0.15215534,0.0025,0.9,4999.843676685759,500.0,1.0,0.0025,1.0,0.021044796610754122,100,4999.843676685759,400.0,5.434597e-20,4916.518,4999.8516,,4999.843676685759,0.0024999997,500.0,0.021044796610754122
1,500,1.0,1.0,0.15265802,0.002,0.9,4999.856214683898,500.0,1.0,0.002,1.0,0.02413448828599799,100,4999.856214683898,500.00000664260017,5.431875e-20,4925.317,4999.8525,,4999.856214683898,0.0020000003,500.0,0.02413448828599799
2,500,1.0,1.0,0.134461,0.01,0.9,4999.867601168243,500.0,1.0,0.01,1.0,0.01826889916089628,100,4999.867601168243,100.0,3.5044917e-18,4833.201,4999.8677,,4999.867601168243,0.009999998,500.0,0.01826889916089628
2,500,1.0,1.0,0.16410637,0.005,0.9,4999.829971484356,500.0,1.0,0.005,1.0,0.035428611416900346,100,4999.829971484356,200.00000010221265,2.179301e-19,4881.9976,4999.8486,,4999.829971484356,0.0049999994,500.0,0.035428611416900346
2,500,1.0,1.0,0.15736958,0.0033333334,0.9,4999.852927289005,500.0,1.0,0.0033333334,1.0,0.02062856780965718,100,4999.852927289005,299.999969473632,5.4391416e-20,4903.6255,4999.8506,,4999.852927289005,0.0033333336,500.0,0.02062856780965718
2,500,1.0,1.0,0.15630054,0.0025,0.9,4999.874240472116,500.0,1.0,0.0025,1.0,0.023216073388670214,100,4999.874240472116,400.0,5.434597e-20,4916.5225,4999.856,,4999.874240472116,0.0024999997,500.0,0.023216073388670214
1,500,0.99628925,0.99998176,0.15000555,0.001992615,0.9,4999.848593371592,500.0,1.0000005,0.0020033033,1.0016334,0.015061484869753596,100,4999.848593371592,499.99975526276785,2.2055881e-12,4925.32,4999.8555,5.513782e-07,4999.848593371592,0.002,499.9997615815346,0.015061484869753596
2,500,1.0,1.0,0.16079167,0.01,0.9,4999.858936504195,500.0,1.0,0.01,1.0,0.026116208779890366,100,4999.858936504195,100.0,3.5044917e-18,4833.192,4999.8584,,4999.858936504195,0.009999998,500.0,0.026116208779890366
2,500,1.0,1.0,0.15207075,0.005,0.9,4999.849733043547,500.0,1.0,0.005,1.0,0.020562790861526764,100,4999.849733043547,200.00000010221265,2.179301e-19,4882.0034,4999.8545,,4999.849733043547,0.0049999994,500.0,0.020562790861526764
2,500,1.0,1.0,0.15609571,0.0033333334,0.9,4999.838219025259,500.0,1.0,0.0033333334,1.0,0.02694221958954372,100,4999.838219025259,299.999969473632,5.4391416e-20,4903.624,4999.849,,4999.838219025259,0.0033333336,500.0,0.02694221958954372
2,500,1.0,1.0,0.15207113,0.0025,0.9,4999.829199763411,500.0,1.0,0.0025,1.0,0.0193042965402129,100,4999.829199763411,400.0,5.434597e-20,4916.5107,4999.844,,4999.829199763411,0.0024999997,500.0,0.0193042965402129
1,500,1.0,1.0,0.14828306,0.002,0.9,4999.8810506855825,500.0,1.0,0.002,1.0,0.01649639921798714,100,4999.8810506855825,500.00000664260017,5.431875e-20,4925.3164,4999.852,,4999.8810506855825,0.0020000003,500.0,0.01649639921798714
2,500,1.0,1.0,0.1561202,0.01,0.9,4999.813136373511,500.0,1.0,0.01,1.0,0.02462334242021113,100,4999.813136373511,100.0,3.5044917e-18,4833.1465,4999.813,,4999.813136373511,0.009999998,500.0,0.02462334242021113
2,500,1.0,1.0,0.16427875,0.005,0.9,4999.83086877644,500.0,1.0,0.005,1.0,0.02974002004624443,100,4999.83086877644,200.00000010221265,2.179301e-19,4881.971,4999.8223,,4999.83086877644,0.0049999994,500.0,0.02974002004624443
2,500,1.0,1.0,0.16361381,0.0033333334,0.9,4999.843823120633,500.0,1.0,0.0033333334,1.0,0.026283237199084885,100,4999.843823120633,299.999969473632,5.4391416e-20,4903.604,4999.829,,4999.843823120633,0.0033333336,500.0,0.026283237199084885
2,500,1.0,1.0,0.17025958,0.0025,0.9,4999.812180312469,500.0,1.0,0.0025,1.0,0.03578876308584398,100,4999.812180312469,400.0,5.434597e-20,4916.4917,4999.825,,4999.812180312469,0.0024999997,500.0,0.03578876308584398
1,500,1.0,1.0,0.16715564,0.002,0.9,4999.833603829533,500.0,1.0,0.002,1.0,0.023926953344840112,100,4999.833603829533,500.00000664260017,5.431875e-20,4925.2915,4999.827,,4999.833603829533,0.0020000003,500.0,0.023926953344840112
2,500,1.0,1.0,0.15622641,0.01,0.9,4999.858487376113,500.0,1.0,0.01,1.0,0.02465187887327294,100,4999.858487376113,100.0,3.5044917e-18,4833.192,4999.8584,,4999.858487376113,0.009999998,500.0,0.02465187887327294
2,500,1.0,1.0,0.15723027,0.005,0.9,4999.831983790582,500.0,1.0,0.005,1.0,0.0249356961438754,100,4999.831983790582,200.00000010221265,2.179301e-19,4881.9937,4999.8447,,4999.831983790582,0.0049999994,500.0,0.0249356961438754
2,500,1.0,1.0,0.14939725,0.0033333334,0.9,4999.847581606736,500.0,1.0,0.0033333334,1.0,0.01768490033357174,100,4999.847581606736,299.999969473632,5.4391416e-20,4903.6216,4999.8467,,4999.847581606736,0.0033333336,500.0,0.01768490033357174
2,500,1.0,1.0,0.15039155,0.0025,0.9,4999.827425050165,500.0,1.0,0.0025,1.0,0.023486753781687422,100,4999.827425050165,400.0,5.434597e-20,4916.5073,4999.841,,4999.827425050165,0.0024999997,500.0,0.023486753781687422
1,500,0.99222004,1.0000237,0.14699154,0.001984393,0.9,4999.844784900879,500.0,1.0000011,0.0020054318,1.0027397,0.018040920744160954,100,4999.844784900879,499.9992074256502,5.7533626e-12,4925.307,4999.843,1.4384069e-06,4999.844784900879,0.002,499.99946355877256,0.018040920744160954
2,500,1.0,1.0,0.15110658,0.01,0.9,4999.860250250144,500.0,1.0,0.01,1.0,0.02306678800632667,100,4999.860250250144,100.0,3.5044917e-18,4833.194,4999.8604,,4999.860250250144,0.009999998,500.0,0.02306678800632667
2,500,1.0,1.0,0.17192157,0.005,0.9,4999.819375070036,500.0,1.0,0.005,1.0,0.035808030659399886,100,4999.819375070036,200.00000010221265,2.179301e-19,4881.989,4999.84,,4999.819375070036,0.0049999994,500.0,0.035808030659399886
2,500,1.0,1.0,0.17755108,0.0033333334,0.9,4999.831487638245,500.0,1.0,0.0033333334,1.0,0.03577045147898974,100,4999.831487638245,299.999969473632,5.4391416e-20,4903.6123,4999.8374,,4999.831487638245,0.0033333336,500.0,0.03577045147898974
2,500,1.0,1.0,0.1699944,0.0025,0.9,4999.842421353205,500.0,1.0,0.0025,1.0,0.021216544692888976,100,4999.842421353205,400.0,5.434597e-20,4916.505,4999.8384,,4999.842421353205,0.0024999997,500.0,0.021216544692888976
1,500,1.0,1.0,0.16630343,0.002,0.9,4999.8386812998515,500.0,1.0,0.002,1.0,0.022902875706449312,100,4999.8386812998515,500.00000664260017,5.431875e-20,4925.3037,4999.8394,,4999.8386812998515,0.0020000003,500.0,0.022902875706449312
2,500,1.0,1.0,0.14000535,0.01,0.9,4999.848406563855,500.0,1.0,0.01,1.0,0.01980021712876466,100,4999.848406563855,100.0,3.5044917e-18,4833.1816,4999.848,,4999.848406563855,0.009999998,500.0,0.01980021712876466
2,500,1.0,1.0,0.15422866,0.005,0.9,4999.82316745452,500.0,1.0,0.005,1.0,0.02792873611901317,100,4999.82316745452,200.00000010221265,2.179301e-19,4881.9844,4999.8354,,4999.82316745452,0.0049999994,500.0,0.02792873611901317
2,500,1.0,1.0,0.1537581,0.0033333334,0.9,4999.873719631063,500.0,1.0,0.0033333334,1.0,0.02261656454621728,100,4999.873719631063,299.999969473632,5.4391416e-20,4903.6235,4999.8486,,4999.873719631063,0.0033333336,500.0,0.02261656454621728
2,500,1.0,1.0,0.14726225,0.0025,0.9,4999.860429186443,500.0,1.0,0.0025,1.0,0.01587226249062671,100,4999.860429186443,400.0,5.434597e-20,4916.518,4999.8516,,4999.860429186443,0.0024999997,500.0,0.01587226249062671
1,500,1.0,1.0,0.15116315,0.002,0.9,4999.82566240526,500.0,1.0,0.002,1.0,0.027248779147980982,100,4999.82566240526,500.00000664260017,5.431875e-20,4925.311,4999.8467,,4999.82566240526,0.0020000003,500.0,0.027248779147980982
2,500,1.0,1.0,0.1531142,0.01,0.9,4999.8422885735345,500.0,1.0,0.01,1.0,0.02368429099526427,100,4999.8422885735345,100.0,3.5044917e-18,4833.176,4999.8423,,4999.8422885735345,0.009999998,500.0,0.02368429099526427
2,500,1.0,1.0,352.6568,0.005,0.9,4949.829059620549,495.01,1.0,0.005,1.0,249982.75276932726,100,4949.829059620549,200.00000010221265,2.179301e-19,4856.9844,4974.8354,,4949.829059620549,0.0049999994,500.0,249982.75276932726
2,500,1.0,1.0,288.18445,0.0033333334,0.9,4999.850723586967,500.0,1.0,0.0033333334,1.0,0.019907700059785902,100,4999.850723586967,299.999969473632,5.4391416e-20,4886.9487,4983.174,,4999.850723586967,0.0033333336,500.0,0.019907700059785902
2,500,1.0,1.0,249.67938,0.0025,0.9,4999.841558470402,500.0,1.0,0.0025,1.0,0.023544148877049132,100,4999.841558470402,400.0,5.434597e-20,4904.0073,4987.341,,4999.841558470402,0.0024999997,500.0,0.023544148877049132
1,500,0.13163622,0.9869126,29.847975,0.00026676367,0.9,4999.861016503655,500.0,1.042639,0.0026494733,1.3073993,0.02438058553340328,100,4999.861016503655,475.90582742468035,2.0291853e-07,4922.4077,4998.5156,0.04941048,4999.861016503655,0.002,479.5523587715477,0.02438058553340328
2,500,1.0,1.0,0.12566103,0.01,0.9,4999.860636345167,500.0,1.0,0.01,1.0,0.0159479280709017,100,4999.860636345167,100.0,3.5044917e-18,4833.1943,4999.861,,4999.860636345167,0.009999998,500.0,0.0159479280709017
