MinVanillaIw,EpsThisIter,eRenyi2,J,BatchSize,Bound,MinNormIw,VarRet,ESSClassic,VarJ,AvgEpLen,MaxVanillaIw,VarDiscRet,ESSRenyi,AvgVanillaIw,VarVanillaIw,VanillaAvgRet,IterType,AvgNormIw,AvgDiscRet,Delta,AvgRet,VarNormIw,MaxNormIw
1.0,100,1.0,-16.5682,500,-36.0143,0.005,8332.94346438,200.000000102,90.0588,293.98,1.0,8332.94346438,500.0,1.0,,-17.7066444585,2,0.005,-17.7066444585,0.2,-17.7066444585,2.1793e-19,0.005
1.0,100,1.0,-20.6059,500,-36.4836,0.00333333,7788.52303488,299.999969474,89.4979,276.11,1.0,7788.52303488,500.0,1.0,,-28.6813401627,2,0.00333333,-28.6813401627,0.2,-28.6813401627,5.43914e-20,0.00333333
1.0,100,1.0,-26.3681,500,-41.3903,0.0025,7770.83051425,400.0,89.6119,245.25,1.0,7770.83051425,500.0,1.0,,-43.6548404649,2,0.0025,-43.6548404649,0.2,-43.6548404649,5.4346e-20,0.0025
1.25149e-27,100,5.88397,10.4842,500,-22.1079,3.1726e-30,7967.25780184,66.1302610121,214.486,283.28,14.7873,7967.25780184,84.9767119095,0.788935,4.09177,-26.7761708992,1,0.002,-26.7761708992,0.2,-26.7761708992,2.6296e-05,0.0374867
1.0,100,1.0,-40.43,500,-65.7965,0.01,7358.1890964,100.0,85.3499,259.94,1.0,7358.1890964,500.0,1.0,,-40.4299671633,2,0.01,-40.4299671633,0.2,-40.4299671633,3.50449e-18,0.01
1.0,100,1.0,-32.4716,500,-50.4085,0.005,7939.67727033,200.000000102,87.3829,285.71,1.0,7939.67727033,500.0,1.0,,-24.5132994266,2,0.005,-24.5132994266,0.2,-24.5132994266,2.1793e-19,0.005
1.0,100,1.0,-36.3855,500,-51.0309,0.00333333,7082.13514938,299.999969474,86.3612,245.63,1.0,7082.13514938,500.0,1.0,,-44.2131533048,2,0.00333333,-44.2131533048,0.2,-44.2131533048,5.43914e-20,0.00333333
1.0,100,1.0,-34.1531,500,-46.9134,0.0025,7882.07817703,400.0,86.9452,288.31,1.0,7882.07817703,500.0,1.0,,-27.4561032767,2,0.0025,-27.4561032767,0.2,-27.4561032767,5.4346e-20,0.0025
9.56229e-06,100,2.47559,-20.5524,500,-38.5099,1.91833e-08,7983.6553249,209.623498835,141.959,265.16,12.9315,7983.6553249,201.971939203,0.996941,1.37953,-32.8144088992,1,0.002,-32.8144088992,0.2,-32.8144088992,5.55202e-06,0.0259423
1.0,100,1.0,-28.7371,500,-53.8616,0.01,8279.78583495,100.0,90.5372,277.94,1.0,8279.78583495,500.0,1.0,,-28.7370749932,2,0.01,-28.7370749932,0.2,-28.7370749932,3.50449e-18,0.01
1.0,100,1.0,-24.9543,500,-42.7199,0.005,7814.01678675,200.000000102,89.335,294.73,1.0,7814.01678675,500.0,1.0,,-21.1714368142,2,0.005,-21.1714368142,0.2,-21.1714368142,2.1793e-19,0.005
1.0,100,1.0,-22.772,500,-37.2777,0.00333333,7906.47589599,299.999969474,89.1019,290.06,1.0,7906.47589599,500.0,1.0,,-18.4075844013,2,0.00333333,-18.4075844013,0.2,-18.4075844013,5.43914e-20,0.00333333
1.0,100,1.0,-25.722,500,-38.569,0.0025,7886.57008694,400.0,89.064,255.63,1.0,7886.57008694,500.0,1.0,,-34.5720574709,2,0.0025,-34.5720574709,0.2,-34.5720574709,5.4346e-20,0.0025
0.0103865,100,1.79521,-15.5797,500,-31.2914,2.15758e-05,7965.83957006,291.58510275,115.263,286.11,5.4494,7965.83957006,278.519446407,0.962796,0.663898,-23.4518001563,1,0.002,-23.4518001563,0.2,-23.4518001563,2.86479e-06,0.0113199
1.0,100,1.0,-35.9242,500,-61.2746,0.01,8015.69851742,100.0,89.0817,257.21,1.0,8015.69851742,500.0,1.0,,-35.9242205468,2,0.01,-35.9242205468,0.2,-35.9242205468,3.50449e-18,0.01
1.0,100,1.0,-28.5028,500,-46.4282,0.005,8315.49545099,200.000000102,90.2165,294.74,1.0,8315.49545099,500.0,1.0,,-21.0813619633,2,0.005,-21.0813619633,0.2,-21.0813619633,2.1793e-19,0.005
1.0,100,1.0,-31.052,500,-47.8676,0.00333333,7363.02082902,299.999969474,88.7063,265.15,1.0,7363.02082902,500.0,1.0,,-36.1503654897,2,0.00333333,-36.1503654897,0.2,-36.1503654897,5.43914e-20,0.00333333
1.0,100,1.0,-32.6151,500,-47.1778,0.0025,7470.28528406,400.0,88.0785,267.61,1.0,7470.28528406,500.0,1.0,,-37.3044006625,2,0.0025,-37.3044006625,0.2,-37.3044006625,5.4346e-20,0.0025
0.999965,100,1.0,-32.7425,500,-45.7678,0.00199993,7919.03336174,499.999543376,88.172,267.44,1.00008,7919.03336174,500.0,1.0,1.45666e-10,-33.2521703995,1,0.002,-33.2521703995,0.2,-33.2521703995,5.82658e-16,0.00200016
1.0,100,1.0,-26.4924,500,-52.465,0.01,7858.61876371,100.0,88.2045,283.11,1.0,7858.61876371,500.0,1.0,,-26.4923754112,2,0.01,-26.4923754112,0.2,-26.4923754112,3.50449e-18,0.01
1.0,100,1.0,-37.603,500,-55.9684,0.005,7462.92972814,200.000000102,87.793,229.01,1.0,7462.92972814,500.0,1.0,,-48.7135787442,2,0.005,-48.7135787442,0.2,-48.7135787442,2.1793e-19,0.005
1.0,100,1.0,-33.9901,500,-48.9854,0.00333333,7856.03806556,299.999969474,88.0739,272.09,1.0,7856.03806556,500.0,1.0,,-26.7644779465,2,0.00333333,-26.7644779465,0.2,-26.7644779465,5.43914e-20,0.00333333
1.0,100,1.0,-34.1449,500,-47.1311,0.0025,7909.10370356,400.0,88.1778,266.56,1.0,7909.10370356,500.0,1.0,,-34.6089852417,2,0.0025,-34.6089852417,0.2,-34.6089852417,5.4346e-20,0.0025
0.999962,100,1.0,-34.0401,500,-46.6982,0.00199992,7678.63183618,500.000372104,87.9811,271.91,1.00002,7678.63183618,500.0,1.0,6.56334e-11,-33.6215742991,1,0.002,-33.6215742991,0.2,-33.6215742991,2.62282e-16,0.00200005
1.0,100,1.0,-24.7967,500,-53.4562,0.01,7909.86019228,100.0,88.4916,283.57,1.0,7909.86019228,500.0,1.0,,-24.796661703,2,0.01,-24.796661703,0.2,-24.796661703,3.50449e-18,0.01
1.0,100,1.0,-28.9041,500,-49.1695,0.005,7715.96542616,200.000000102,88.0435,268.92,1.0,7715.96542616,500.0,1.0,,-33.0116019128,2,0.005,-33.0116019128,0.2,-33.0116019128,2.1793e-19,0.005
1.0,100,1.0,-33.1421,500,-49.6887,0.00333333,7227.91421789,299.999969474,87.1143,244.14,1.0,7227.91421789,500.0,1.0,,-41.6181270495,2,0.00333333,-41.6181270495,0.2,-41.6181270495,5.43914e-20,0.00333333
1.0,100,1.0,-30.8335,500,-45.1633,0.0025,8096.51773,400.0,87.8155,278.92,1.0,8096.51773,500.0,1.0,,-23.9077434854,2,0.0025,-23.9077434854,0.2,-23.9077434854,5.4346e-20,0.0025
1.0,100,1.0,-30.3927,500,-43.2097,0.002,7799.71102863,500.000006643,87.8315,283.53,1.0,7799.71102863,500.0,1.0,,-28.6295132824,1,0.002,-28.6295132824,0.2,-28.6295132824,5.43187e-20,0.002
1.0,100,1.0,-20.8483,500,-45.9729,0.01,7978.72749903,100.0,88.876,286.36,1.0,7978.72749903,500.0,1.0,,-20.8483500862,2,0.01,-20.8483500862,0.2,-20.8483500862,3.50449e-18,0.01
1.0,100,1.0,-19.5834,500,-37.4314,0.005,7934.40224163,200.000000102,88.7615,296.13,1.0,7934.40224163,500.0,1.0,,-18.3184693879,2,0.005,-18.3184693879,0.2,-18.3184693879,2.1793e-19,0.005
1.0,100,1.0,-26.4615,500,-41.3928,0.00333333,7553.2137412,299.999969474,88.5414,250.43,1.0,7553.2137412,500.0,1.0,,-40.2175945089,2,0.00333333,-40.2175945089,0.2,-40.2175945089,5.43914e-20,0.00333333
1.0,100,1.0,-29.9104,500,-42.8413,0.0025,7457.18024449,400.0,88.0966,255.58,1.0,7457.18024449,500.0,1.0,,-40.2573555909,2,0.0025,-40.2573555909,0.2,-40.2573555909,5.4346e-20,0.0025
1.0,100,1.0,-29.7918,500,-42.624,0.002,8075.94097835,500.000006643,88.3624,273.64,1.0,8075.94097835,500.0,1.0,,-29.317480407,1,0.002,-29.317480407,0.2,-29.317480407,5.43187e-20,0.002
1.0,100,1.0,-46.9928,500,-74.7074,0.01,7306.24360488,100.0,85.0481,231.85,1.0,7306.24360488,500.0,1.0,,-46.9928131458,2,0.01,-46.9928131458,0.2,-46.9928131458,3.50449e-18,0.01
1.0,100,1.0,-48.8564,500,-68.4535,0.005,7274.17038024,200.000000102,84.9752,226.55,1.0,7274.17038024,500.0,1.0,,-50.7199154845,2,0.005,-50.7199154845,0.2,-50.7199154845,2.1793e-19,0.005
1.0,100,1.0,-45.3752,500,-61.3762,0.00333333,7877.38387433,299.999969474,86.2417,253.79,1.0,7877.38387433,500.0,1.0,,-38.4127498641,2,0.00333333,-38.4127498641,0.2,-38.4127498641,5.43914e-20,0.00333333
1.0,100,1.0,-43.2154,500,-57.6709,0.0025,7713.36240183,400.0,86.6099,269.46,1.0,7713.36240183,500.0,1.0,,-36.7362766127,2,0.0025,-36.7362766127,0.2,-36.7362766127,5.4346e-20,0.0025
0.999952,100,1.0,-42.6753,500,-55.6046,0.0019999,7282.7431753,499.999727231,86.2796,251.35,1.00007,7282.7431753,500.0,1.0,1.09506e-10,-40.5154913104,1,0.002,-40.5154913104,0.2,-40.5154913104,4.37929e-16,0.00200014
1.0,100,1.0,-27.0764,500,-52.0529,0.01,8022.30137461,100.0,89.1183,277.1,1.0,8022.30137461,500.0,1.0,,-27.0764203255,2,0.01,-27.0764203255,0.2,-27.0764203255,3.50449e-18,0.01
1.0,100,1.0,-34.0825,500,-52.1771,0.005,7519.43796185,200.000000102,87.99,247.47,1.0,7519.43796185,500.0,1.0,,-41.088621387,2,0.005,-41.088621387,0.2,-41.088621387,2.1793e-19,0.005
1.0,100,1.0,-32.8724,500,-47.6466,0.00333333,7766.29413397,299.999969474,87.9051,276.23,1.0,7766.29413397,500.0,1.0,,-30.4521671304,2,0.00333333,-30.4521671304,0.2,-30.4521671304,5.43914e-20,0.00333333
1.0,100,1.0,-31.0484,500,-43.8432,0.0025,7945.47069717,400.0,88.1587,279.99,1.0,7945.47069717,500.0,1.0,,-25.5765559808,2,0.0025,-25.5765559808,0.2,-25.5765559808,5.4346e-20,0.0025
0.999987,100,1.0,-29.8334,500,-41.2774,0.00199997,7907.43009221,500.000080185,88.2561,285.75,1.00001,7907.43009221,500.0,1.0,5.21592e-12,-24.973351164,1,0.002,-24.973351164,0.2,-24.973351164,2.10167e-17,0.00200002
1.0,100,1.0,-32.6357,500,-58.1403,0.01,7821.80091824,100.0,87.9976,260.42,1.0,7821.80091824,500.0,1.0,,-32.635706466,2,0.01,-32.635706466,0.2,-32.635706466,3.50449e-18,0.01
1.0,100,1.0,-29.717,500,-47.7515,0.005,7964.51731453,200.000000102,88.4463,291.68,1.0,7964.51731453,500.0,1.0,,-26.7982595246,2,0.005,-26.7982595246,0.2,-26.7982595246,2.1793e-19,0.005
1.0,100,1.0,-29.9775,500,-44.7026,0.00333333,7641.42216987,299.999969474,87.96,272.29,1.0,7641.42216987,500.0,1.0,,-30.4985783038,2,0.00333333,-30.4985783038,0.2,-30.4985783038,5.43914e-20,0.00333333
1.0,100,1.0,-29.4933,500,-42.2456,0.0025,7681.20977709,400.0,87.7755,280.1,1.0,7681.20977709,500.0,1.0,,-28.0404630942,2,0.0025,-28.0404630942,0.2,-28.0404630942,5.4346e-20,0.0025
0.999846,100,1.00001,-31.017,500,-42.423,0.00199969,7683.45797525,500.000004393,87.7169,261.02,1.00019,7683.45797525,499.996185332,0.999999,1.32733e-09,-37.1136195355,1,0.002,-37.1136195355,0.2,-37.1136195355,5.30927e-15,0.00200039
1.0,100,1.0,-15.7354,500,-41.811,0.01,8218.00864507,100.0,90.1988,309.08,1.0,8218.00864507,500.0,1.0,,-15.7353974505,2,0.01,-15.7353974505,0.2,-15.7353974505,3.50449e-18,0.01
1.0,100,1.0,-23.6401,500,-42.0783,0.005,7856.44814649,200.000000102,89.5508,268.04,1.0,7856.44814649,500.0,1.0,,-31.5448171665,2,0.005,-31.5448171665,0.2,-31.5448171665,2.1793e-19,0.005
1.0,100,1.0,-22.7466,500,-37.8014,0.00333333,7886.07337812,299.999969474,89.164,292.29,1.0,7886.07337812,500.0,1.0,,-20.9596950674,2,0.00333333,-20.9596950674,0.2,-20.9596950674,5.43914e-20,0.00333333
1.0,100,1.0,-24.896,500,-37.9338,0.0025,7734.37075549,400.0,88.8301,280.78,1.0,7734.37075549,500.0,1.0,,-31.344239266,2,0.0025,-31.344239266,0.2,-31.344239266,5.4346e-20,0.0025
0.999973,100,1.0,-24.7802,500,-36.4416,0.00199995,8114.56299925,499.99993235,88.9908,293.57,1.00001,8114.56299925,500.0,0.999999,2.45892e-11,-24.3172369806,1,0.002,-24.3172369806,0.2,-24.3172369806,9.84915e-17,0.00200003
1.0,100,1.0,-31.5888,500,-57.8261,0.01,8002.73426398,100.0,89.0096,273.77,1.0,8002.73426398,500.0,1.0,,-31.5888196628,2,0.01,-31.5888196628,0.2,-31.5888196628,3.50449e-18,0.01
1.0,100,1.0,-32.9218,500,-51.4744,0.005,7617.07418095,200.000000102,87.9408,269.8,1.0,7617.07418095,500.0,1.0,,-34.2547248319,2,0.005,-34.2547248319,0.2,-34.2547248319,2.1793e-19,0.005
1.0,100,1.0,-34.6263,500,-49.7744,0.00333333,7741.28535071,299.999969474,87.8417,250.06,1.0,7741.28535071,500.0,1.0,,-38.0353480643,2,0.00333333,-38.0353480643,0.2,-38.0353480643,5.43914e-20,0.00333333
1.0,100,1.0,-30.1438,500,-43.348,0.0025,8328.23009715,400.0,88.9305,309.86,1.0,8328.23009715,500.0,1.0,,-16.6964718305,2,0.0025,-16.6964718305,0.2,-16.6964718305,5.4346e-20,0.0025
1.0,100,1.0,-32.2807,500,-44.0908,0.002,7332.37893665,500.000006643,88.3005,252.57,1.0,7332.37893665,500.0,1.0,,-40.8279593789,1,0.002,-40.8279593789,0.2,-40.8279593789,5.43187e-20,0.002
1.0,100,1.0,-18.58,500,-44.0501,0.01,7855.45300588,100.0,88.1867,306.83,1.0,7855.45300588,500.0,1.0,,-18.5800168018,2,0.01,-18.5800168018,0.2,-18.5800168018,3.50449e-18,0.01
1.0,100,1.0,-22.093,500,-40.2458,0.005,8116.28982683,200.000000102,88.9851,290.08,1.0,8116.28982683,500.0,1.0,,-25.6059412293,2,0.005,-25.6059412293,0.2,-25.6059412293,2.1793e-19,0.005
1.0,100,1.0,-26.3407,500,-41.1624,0.00333333,7802.86327185,299.999969474,88.8253,268.23,1.0,7802.86327185,500.0,1.0,,-34.8362532402,2,0.00333333,-34.8362532402,0.2,-34.8362532402,5.43914e-20,0.00333333
1.0,100,1.0,-28.5632,500,-43.2488,0.0025,7996.88528076,400.0,88.9466,265.04,1.0,7996.88528076,500.0,1.0,,-35.2305172954,2,0.0025,-35.2305172954,0.2,-35.2305172954,5.4346e-20,0.0025
0.997794,100,1.0,-28.1353,500,-41.2705,0.00199564,8031.82832636,499.99970874,88.996,271.69,1.00196,8031.82832636,500.0,0.999976,3.17514e-07,-26.4458724309,1,0.002,-26.4458724309,0.2,-26.4458724309,1.27011e-12,0.00200396
1.0,100,1.0,-27.7393,500,-53.0615,0.01,8074.64332075,100.0,89.4086,280.83,1.0,8074.64332075,500.0,1.0,,-27.7392613701,2,0.01,-27.7392613701,0.2,-27.7392613701,3.50449e-18,0.01
1.0,100,1.0,-27.6182,500,-45.5585,0.005,7974.29475502,200.000000102,89.1305,277.91,1.0,7974.29475502,500.0,1.0,,-27.4970665392,2,0.005,-27.4970665392,0.2,-27.4970665392,2.1793e-19,0.005
1.0,100,1.0,-23.6115,500,-38.2597,0.00333333,7961.46128842,299.999969474,89.1939,310.59,1.0,7961.46128842,500.0,1.0,,-15.5981077441,2,0.00333333,-15.5981077441,0.2,-15.5981077441,5.43914e-20,0.00333333
1.0,100,1.0,-23.2248,500,-35.9105,0.0025,7714.80301883,400.0,88.7498,287.21,1.0,7714.80301883,500.0,1.0,,-22.0647023765,2,0.0025,-22.0647023765,0.2,-22.0647023765,5.4346e-20,0.0025
1.0,100,1.0,-30.8627,500,-42.3001,0.002,6438.3474638,500.000006643,88.3706,204.79,1.0,6438.3474638,500.0,1.0,,-61.414154989,1,0.002,-61.414154989,0.2,-61.414154989,5.43187e-20,0.002
1.0,100,1.0,-28.5133,500,-54.2223,0.01,8273.59286496,100.0,90.5034,284.11,1.0,8273.59286496,500.0,1.0,,-28.5132767949,2,0.01,-28.5132767949,0.2,-28.5132767949,3.50449e-18,0.01
1.0,100,1.0,-34.6034,500,-52.7824,0.005,7578.03036018,200.000000102,88.7899,250.76,1.0,7578.03036018,500.0,1.0,,-40.6936216809,2,0.005,-40.6936216809,0.2,-40.6936216809,2.1793e-19,0.005
1.0,100,1.0,-25.933,500,-40.7761,0.00333333,7869.39736399,299.999969474,89.4596,325.81,1.0,7869.39736399,500.0,1.0,,-8.59212078781,2,0.00333333,-8.59212078781,0.2,-8.59212078781,5.43914e-20,0.00333333
1.0,100,1.0,-31.1912,500,-44.0457,0.0025,7380.0446906,400.0,88.9481,232.89,1.0,7380.0446906,500.0,1.0,,-46.9658061506,2,0.0025,-46.9658061506,0.2,-46.9658061506,5.4346e-20,0.0025
0.999962,100,1.00001,-32.436,500,-43.9335,0.00199992,7535.68457753,499.999909586,88.4742,261.78,1.00005,7535.68457753,499.996185332,1.0,1.07417e-10,-37.4157897985,1,0.002,-37.4157897985,0.2,-37.4157897985,4.29629e-16,0.0020001
1.0,100,1.0,-26.4261,500,-51.491,0.01,8024.62703902,100.0,89.1313,282.26,1.0,8024.62703902,500.0,1.0,,-26.4261222816,2,0.01,-26.4261222816,0.2,-26.4261222816,3.50449e-18,0.01
1.0,100,1.0,-27.4127,500,-45.3261,0.005,7774.28181087,200.000000102,88.4389,279.73,1.0,7774.28181087,500.0,1.0,,-28.399190085,2,0.005,-28.399190085,0.2,-28.399190085,2.1793e-19,0.005
1.0,100,1.0,-31.8235,500,-46.5085,0.00333333,7471.00855657,299.999969474,87.8557,255.5,1.0,7471.00855657,500.0,1.0,,-40.6450503497,2,0.00333333,-40.6450503497,0.2,-40.6450503497,5.43914e-20,0.00333333
1.0,100,1.0,-32.3811,500,-45.2533,0.0025,8039.7495007,400.0,88.2029,261.65,1.0,8039.7495007,500.0,1.0,,-34.0542457933,2,0.0025,-34.0542457933,0.2,-34.0542457933,5.4346e-20,0.0025
0.999986,100,1.0,-28.9762,500,-40.4894,0.00199997,7760.73918808,499.999908836,88.3561,316.88,1.00001,7760.73918808,500.0,1.0,5.07652e-12,-15.3563211728,1,0.002,-15.3563211728,0.2,-15.3563211728,2.02782e-17,0.00200002
1.0,100,1.0,-30.3753,500,-55.5208,0.01,8016.86830025,100.0,89.0882,272.47,1.0,8016.86830025,500.0,1.0,,-30.3753359437,2,0.01,-30.3753359437,0.2,-30.3753359437,3.50449e-18,0.01
1.0,100,1.0,-35.1814,500,-52.9619,0.005,7688.59759346,200.000000102,88.3023,250.19,1.0,7688.59759346,500.0,1.0,,-39.9874291994,2,0.005,-39.9874291994,0.2,-39.9874291994,2.1793e-19,0.005
1.0,100,1.0,-33.8613,500,-48.5593,0.00333333,7754.75569572,299.999969474,88.0952,268.84,1.0,7754.75569572,500.0,1.0,,-31.2210893648,2,0.00333333,-31.2210893648,0.2,-31.2210893648,5.43914e-20,0.00333333
1.0,100,1.0,-37.8638,500,-50.5927,0.0025,7082.71468433,400.0,87.3018,232.2,1.0,7082.71468433,500.0,1.0,,-49.8714296552,2,0.0025,-49.8714296552,0.2,-49.8714296552,5.4346e-20,0.0025
1.0,100,1.0,-36.2697,500,-47.6547,0.002,8160.99250806,500.000006643,87.8824,277.66,1.0,8160.99250806,500.0,1.0,,-29.8929688482,1,0.002,-29.8929688482,0.2,-29.8929688482,5.43187e-20,0.002
1.0,100,1.0,-19.768,500,-45.118,0.01,7579.75209675,100.0,86.6254,294.96,1.0,7579.75209675,500.0,1.0,,-19.7679581666,2,0.01,-19.7679581666,0.2,-19.7679581666,3.50449e-18,0.01
1.0,100,1.0,-25.7481,500,-43.7748,0.005,8043.69216506,200.000000102,88.144,271.55,1.0,8043.69216506,500.0,1.0,,-31.7282565478,2,0.005,-31.7282565478,0.2,-31.7282565478,2.1793e-19,0.005
1.0,100,1.0,-31.2275,500,-45.9463,0.00333333,7112.5375426,299.999969474,87.102,247.48,1.0,7112.5375426,500.0,1.0,,-42.1863235897,2,0.00333333,-42.1863235897,0.2,-42.1863235897,5.43914e-20,0.00333333
1.0,100,1.0,-29.8509,500,-42.6529,0.0025,8072.67959695,400.0,87.714,275.98,1.0,8072.67959695,500.0,1.0,,-25.7211098891,2,0.0025,-25.7211098891,0.2,-25.7211098891,5.4346e-20,0.0025
1.0,100,1.0,-29.1848,500,-40.6353,0.002,8214.06767803,500.000006643,88.2222,289.63,1.0,8214.06767803,500.0,1.0,,-26.5205647393,1,0.002,-26.5205647393,0.2,-26.5205647393,5.43187e-20,0.002
1.0,100,1.0,-35.2039,500,-60.856,0.01,8043.42193555,100.0,89.2356,262.34,1.0,8043.42193555,500.0,1.0,,-35.2038527918,2,0.01,-35.2038527918,0.2,-35.2038527918,3.50449e-18,0.01
1.0,100,1.0,-28.6562,500,-46.795,0.005,7908.06112697,200.000000102,89.1003,297.46,1.0,7908.06112697,500.0,1.0,,-22.10847935,2,0.005,-22.10847935,0.2,-22.10847935,2.1793e-19,0.005
1.0,100,1.0,-30.0378,500,-44.8481,0.00333333,7750.92074848,299.999969474,88.6239,262.07,1.0,7750.92074848,500.0,1.0,,-32.8009608196,2,0.00333333,-32.8009608196,0.2,-32.8009608196,5.43914e-20,0.00333333
1.0,100,1.0,-29.6958,500,-42.5219,0.0025,7892.36694811,400.0,88.5684,289.17,1.0,7892.36694811,500.0,1.0,,-28.6700775981,2,0.0025,-28.6700775981,0.2,-28.6700775981,5.4346e-20,0.0025
0.99999,100,1.0,-30.248,500,-43.4691,0.00199998,7688.51954468,499.999921343,88.3121,272.96,1.00001,7688.51954468,500.0,1.0,3.92504e-12,-32.4569262478,1,0.002,-32.4569262478,0.2,-32.4569262478,1.58942e-17,0.00200002
1.0,100,1.0,-28.6028,500,-54.1777,0.01,7982.41010866,100.0,88.8965,280.51,1.0,7982.41010866,500.0,1.0,,-28.6027764638,2,0.01,-28.6027764638,0.2,-28.6027764638,3.50449e-18,0.01
1.0,100,1.0,-28.2272,500,-46.3231,0.005,7751.67746669,200.000000102,88.2526,287.25,1.0,7751.67746669,500.0,1.0,,-27.851550783,2,0.005,-27.851550783,0.2,-27.851550783,2.1793e-19,0.005
1.0,100,1.0,-28.0149,500,-42.7902,0.00333333,7918.40601486,299.999969474,88.3488,287.35,1.0,7918.40601486,500.0,1.0,,-27.5903534491,2,0.00333333,-27.5903534491,0.2,-27.5903534491,5.43914e-20,0.00333333
1.0,100,1.0,-28.0275,500,-42.2706,0.0025,8059.50077802,400.0,88.5938,281.14,1.0,8059.50077802,500.0,1.0,,-28.0654313125,2,0.0025,-28.0654313125,0.2,-28.0654313125,5.4346e-20,0.0025
1.0,100,1.0,-29.828,500,-42.5674,0.002,7943.55011716,500.000006643,88.6841,256.19,1.0,7943.55011716,500.0,1.0,,-37.0301029739,1,0.002,-37.0301029739,0.2,-37.0301029739,5.43187e-20,0.002
1.0,100,1.0,-22.8374,500,-48.3444,0.01,7772.28964113,100.0,87.7187,292.78,1.0,7772.28964113,500.0,1.0,,-22.8373863703,2,0.01,-22.8373863703,0.2,-22.8373863703,3.50449e-18,0.01
1.0,100,1.0,-17.7004,500,-35.7366,0.005,7918.89120199,200.000000102,88.2809,313.4,1.0,7918.89120199,500.0,1.0,,-12.5634923366,2,0.005,-12.5634923366,0.2,-12.5634923366,2.1793e-19,0.005
1.0,100,1.0,-21.9859,500,-36.8448,0.00333333,7981.63703462,299.999969474,88.6925,268.73,1.0,7981.63703462,500.0,1.0,,-30.5568431565,2,0.00333333,-30.5568431565,0.2,-30.5568431565,5.43914e-20,0.00333333
1.0,100,1.0,-28.2031,500,-41.0713,0.0025,7464.88782198,400.0,88.6752,237.41,1.0,7464.88782198,500.0,1.0,,-46.8546921216,2,0.0025,-46.8546921216,0.2,-46.8546921216,5.4346e-20,0.0025
1.0,100,1.0,-29.4315,500,-40.9411,0.002,8157.55307619,500.000006643,88.9486,263.11,1.0,8157.55307619,500.0,1.0,,-34.3450107384,1,0.002,-34.3450107384,0.2,-34.3450107384,5.43187e-20,0.002
1.0,100,1.0,-27.266,500,-52.2225,0.01,7935.25603032,100.0,88.6335,276.47,1.0,7935.25603032,500.0,1.0,,-27.2660302992,2,0.01,-27.2660302992,0.2,-27.2660302992,3.50449e-18,0.01
1.0,100,1.0,-21.7649,500,-39.4901,0.005,7782.6530901,200.000000102,88.3778,307.54,1.0,7782.6530901,500.0,1.0,,-16.2637693402,2,0.005,-16.2637693402,0.2,-16.2637693402,2.1793e-19,0.005
1.0,100,1.0,-23.4552,500,-37.9278,0.00333333,7854.76623261,299.999969474,88.3452,285.41,1.0,7854.76623261,500.0,1.0,,-26.8356677407,2,0.00333333,-26.8356677407,0.2,-26.8356677407,5.43914e-20,0.00333333
1.0,100,1.0,-24.4791,500,-37.1445,0.0025,8000.0409628,400.0,88.5257,274.05,1.0,8000.0409628,500.0,1.0,,-27.5508675877,2,0.0025,-27.5508675877,0.2,-27.5508675877,5.4346e-20,0.0025
1.0,100,1.0,-23.5829,500,-34.9112,0.002,8040.75666234,500.000006643,88.6833,295.08,1.0,8040.75666234,500.0,1.0,,-19.9981929119,1,0.002,-19.9981929119,0.2,-19.9981929119,5.43187e-20,0.002
1.0,100,1.0,-37.4549,500,-62.6794,0.01,7901.69421771,100.0,88.4459,260.6,1.0,7901.69421771,500.0,1.0,,-37.4549477426,2,0.01,-37.4549477426,0.2,-37.4549477426,3.50449e-18,0.01
1.0,100,1.0,-28.5333,500,-46.3697,0.005,7682.31872427,200.000000102,88.2818,301.99,1.0,7682.31872427,500.0,1.0,,-19.6116975475,2,0.005,-19.6116975475,0.2,-19.6116975475,2.1793e-19,0.005
1.0,100,1.0,-28.7014,500,-44.5295,0.00333333,7883.45742611,299.999969474,88.3028,281.48,1.0,7883.45742611,500.0,1.0,,-29.0375917948,2,0.00333333,-29.0375917948,0.2,-29.0375917948,5.43914e-20,0.00333333
1.0,100,1.0,-26.1697,500,-39.8772,0.0025,8226.64725362,400.0,88.9009,303.9,1.0,8226.64725362,500.0,1.0,,-18.5746013682,2,0.0025,-18.5746013682,0.2,-18.5746013682,5.4346e-20,0.0025
1.0,100,1.0,-25.9709,500,-38.2313,0.002,8345.38286824,500.000006643,89.3042,284.57,1.0,8345.38286824,500.0,1.0,,-25.1757564179,1,0.002,-25.1757564179,0.2,-25.1757564179,5.43187e-20,0.002
1.0,100,1.0,-43.2632,500,-68.4741,0.01,7331.18313264,100.0,85.1931,251.58,1.0,7331.18313264,500.0,1.0,,-43.2632337278,2,0.01,-43.2632337278,0.2,-43.2632337278,3.50449e-18,0.01
1.0,100,1.0,-34.8162,500,-52.9565,0.005,7770.21425928,200.000000102,86.8708,293.18,1.0,7770.21425928,500.0,1.0,,-26.369081791,2,0.005,-26.369081791,0.2,-26.369081791,2.1793e-19,0.005
1.0,100,1.0,-31.1414,500,-45.9529,0.00333333,8029.87054322,299.999969474,87.7946,283.31,1.0,8029.87054322,500.0,1.0,,-23.7918364908,2,0.00333333,-23.7918364908,0.2,-23.7918364908,5.43914e-20,0.00333333
